orf	hap a | growth (colony size) | paromomycin [13 mg/ml] | Alamgir M~Golshani A, 2008
YDR252W	1.847778432306861
YDR253C	0.3245592096972929
YDR254W	0.15697698193505688
YDR255C	-1.0549718829538068
YDR256C	-0.4226418015503424
YDR257C	0.9139629869402097
YDR258C	-0.7295924211868522
YDR259C	-0.2519072143157337
YDR260C	0.16862890703058142
YDR261C	0.12259833764758625
YDR262W	1.3191133205149859
YDR263C	-0.4275168096109465
YDR264C	-0.247014717436975
YDR265W	-1.193133546375411
YDR266C	-1.1415415328192422
YDR268W	-0.3103198669522093
YDR270W	-1.366884954741694
YDR272W	-1.1710101914097997
YDR273W	-1.4773705634335903
YDR274C	-1.140317315548418
YDR275W	-1.1961940895524716
YDR276C	0.042753138362607385
YDR277C	2.422240200538913
YDR278C	-3.531650865922218
YDR279W	-1.5750018907818315
YDR281C	-0.15309539174205491
YDR282C	-2.578816330812403
YDR283C	-0.05928974336513993
YDR284C	-1.3349241395641012
YDR285W	1.0729363439658275
YDR286C	-0.2863077196258977
YDR287W	-0.5902065404944239
YDR289C	-0.1426720561218934
YDR291W	0.7279256838202967
YDR293C	-0.023160031159936624
YDR294C	-2.2736801760594365
YDR295C	-0.05928974336513993
YDR296W	0.9277572922596768
YDR297W	-0.2617621633458696
YDR298C	0.2520330808100282
YDR300C	0.6864116017257356
YDR304C	1.0312255126670267
YDR305C	1.1067334850496564
YDR306C	-0.07327730012521573
YDR307W	-1.7340189698528359
YDR309C	1.2614658036727755
YDR310C	0.35138705674650056
YDR312W	-1.4962584870405946
YDR313C	-1.0089325691617343
YDR314C	0.36387407290890883
YDR315C	-1.9433601231637978
YDR316W	2.6453122622035314
YDR317W	-0.3636563901193026
YDR318W	-0.5104138076639089
YDR319C	-0.7105296093983018
YDR320C	-0.10762009233546938
YDR321W	-0.09291942901513839
YDR322W	-0.6795962622872939
YDR323C	-0.05928974336513993
YDR326C	1.9152415483383594
YDR329C	0.3164400258690044
YDR330W	0.02739795602283925
YDR332W	-0.05928974336513993
YDR333C	1.0035931799827058
YDR334W	1.3848494157537143
YDR335W	0.6260095960241704
YDR336W	1.203140595127073
YDR337W	-0.05928974336513993
YDR338C	0.3657060266106067
YDR340W	0.09002978603912018
YDR344C	0.6941722647818542
YDR345C	0.4289543374668384
YDR346C	0.5175242709087101
YDR347W	-0.05928974336513993
YDR348C	0.7500053167405214
YDR349C	1.40819698799015
YDR350C	-0.3183647233033407
YDR351W	0.3914845445705364
YDR352W	1.1705676713140685
YDR354W	1.1349779263693895
YDR357C	0.1311722307478953
YDR358W	-0.37226088865138224
YDR359C	2.0472821254058413
YDR360W	-0.10336156511481615
YDR363W	-1.338229526195327
YDR363W-A	0.9529193293796556
YDR364C	-0.05928974336513993
YDR368W	-0.9057922640947839
YDR369C	1.0041615665727315
YDR370C	0.08699110388475262
YDR371W	-0.32867438160549706
YDR372C	4.73745585599694
YDR374C	-0.7627337315898824
YDR375C	-0.37784856605178757
YDR377W	-0.4741245099930445
YDR378C	0.051370753508303016
YDR379W	0.2637943110190191
YDR380W	-0.3617850865767568
YDR382W	0.779430253285692
YDR383C	-0.24149699530918817
YDR384C	-0.12728626835035467
YDR385W	0.6855590218406973
YDR386W	-0.2390660495856941
YDR387C	-0.1524439332657948
YDR388W	1.0735921746466262
YDR389W	0.2730152903910496
YDR391C	1.3824009812120654
YDR392W	1.6942266089091795
YDR393W	0.850085078630411
YDR395W	-0.8110903137874439
YDR399W	-1.8328745144719012
YDR400W	0.9176356387526827
YDR401W	0.06484151569190941
YDR402C	-1.5774503253234802
YDR403W	-3.319817556024221
YDR405W	-0.2610320051879137
YDR406W	-1.2938254169007128
YDR408C	0.43874807563343315
YDR409W	0.9029013094574041
YDR410C	-0.2924769002299446
YDR411C	-1.0402375536585282
YDR414C	1.299648265908879
YDR415C	-2.253393147000062
YDR417C	0.42278952906733014
YDR418W	0.5473973584190932
YDR419W	1.6285998187839175
YDR420W	-0.6927784589713488
YDR421W	0.05379295482271973
YDR422C	-1.2526829721919377
YDR423C	-0.6712672126411497
YDR424C	0.6294286599734014
YDR425W	0.45348240492871184
YDR426C	-0.6786125162660958
YDR428C	0.139737379439127
YDR430C	-0.5435551180669392
YDR431W	0.9144876514848488
YDR432W	-2.5235516654437613
YDR433W	1.0937917596152278
YDR435C	-0.7744075177081003
YDR436W	0.7107429199833692
YDR438W	-0.9540614022015721
YDR439W	-0.0367435962206404
YDR440W	0.9852299209203409
YDR441C	-0.2480684187307917
YDR442W	1.721902663638887
YDR443C	0.2158705770707849
YDR444W	1.2661877845745266
YDR445C	0.14524198495329788
YDR446W	-0.16588846222216927
YDR447C	0.6878762902461861
YDR448W	0.8982667726464262
YDR450W	1.7189732865979857
YDR451C	0.17617533206430575
YDR452W	-0.1260620510795303
YDR453C	0.22421274333054508
YDR455C	-0.6353714133787647
YDR456W	0.3950260302468496
YDR457W	-0.4027613875130629
YDR458C	1.4957285228540904
YDR459C	0.9890774609143602
YDR461W	-1.4555095407402985
YDR462W	0.5699579338385703
YDR463W	0.8073686402877189
YDR465C	1.1220799229803473
YDR466W	2.0584312469794206
YDR467C	1.0621369987553413
YDR469W	1.359578073520269
YDR470C	-0.05928974336513993
YDR471W	-1.0830414360919935
YDR475C	0.5036928018506643
YDR476C	0.1421522937459794
YDR477W	2.569279625276262
YDR479C	0.9297903673701529
YDR480W	-0.49935213018110325
YDR481C	0.2744974677296548
YDR482C	-0.14935715686150203
YDR483W	0.2509400296753636
YDR484W	-0.05421667443893464
YDR485C	-0.9597452681018279
YDR486C	-0.8415645794218926
YDR488C	-2.2439929072419464
YDR490C	0.6225118323932437
YDR491C	-0.6344532504256464
YDR492W	-0.9767968658025955
YDR493W	-2.6245495902867693
YDR494W	-1.2631106800166378
YDR495C	1.3023021940638446
YDR496C	0.0963782270292521
YDR497C	0.6910679995594067
YDR500C	-0.26595073529390434
YDR501W	0.963281454136276
YDR502C	-0.6508052954002286
YDR503C	0.44347005653518423
YDR504C	-0.15875302441507883
YDR505C	0.48107101556764603
YDR506C	-0.17205545672394687
YDR507C	-0.05928974336513993
YDR508C	0.34860633465991386
YDR509W	-0.08905352576205666
YDR511W	-0.6211180265827384
YDR512C	0.49270107964047727
YDR513W	0.3894733304827535
YDR514C	-0.9339492613237436
YDR515W	-2.864714785595273
YDR516C	0.14667169583743916
YDR517W	1.1957515694567404
YDR518W	-0.05928974336513993
YDR519W	-0.663047468108472
YDR520C	0.49602395508985764
YDR521W	-0.05928974336513993
YDR522C	-2.278139824688868
YDR523C	-0.05928974336513993
YDR524C	0.7936399180363317
YDR525W	0.6854497167272308
YDR525W-A	-0.7876115754148486
YDR528W	-0.3443684097970113
YDR529C	-0.05928974336513993
YDR530C	-0.11283176014555012
YDR532C	0.4091919729521027
YDR533C	1.8367604768694419
YDR534C	0.0745521819722696
YDR535C	0.47726719761901326
YDR536W	0.02472216684518034
YDR537C	0.48045890693223386
YDR538W	-1.6466623231704418
YDR539W	-0.5578085048629654
YDR540C	-1.3392963441027597
YDR541C	0.023406133279044172
YEL001C	0.23429067479215254
YEL003W	-0.2765227258683802
YEL004W	-0.12976530832377395
YEL005C	1.0987323507439117
YEL006W	1.3246878813017755
YEL007W	-1.0832163242735398
YEL008W	0.7187440542891143
YEL009C	0.05625450597798439
YEL010W	0.2816023001049746
YEL011W	0.008571243279376382
YEL012W	1.0124468941734892
YEL013W	0.8973486096933079
YEL014C	2.054671151076174
YEL015W	0.10540682940158161
YEL016C	-0.09354334260280495
YEL017C-A	0.2570436272113306
YEL017W	-0.7584052490966108
YEL020C	0.07530420115291883
YEL023C	0.4878916546479531
YEL024W	0.21677125120574853
YEL025C	1.2751945259241628
YEL027W	-0.05928974336513993
YEL028W	-0.41031655695586455
YEL029C	-0.3079807375240271
YEL030W	1.5150099448695735
YEL031W	0.9378789457666707
YEL033W	-0.09785564793928368
YEL036C	-0.05928974336513993
YEL037C	0.2171428885915345
YEL038W	-0.43795763404926263
YEL039C	-0.3833138217251105
YEL040W	-1.0003193262205774
YEL041W	0.6695465514186174
YEL042W	2.1277306889171554
YEL043W	0.28897820916169126
YEL044W	0.16860267380334945
YEL045C	1.0649352096600826
YEL046C	-0.05928974336513993
YEL047C	-0.04197493895114512
YEL048C	0.7985367871196292
YEL049W	-0.5398387442090796
YEL050C	-0.08594051613053193
YEL051W	-0.05928974336513993
YEL052W	-0.06713959939384714
YEL053C	0.4147738207464565
YEL054C	0.4694409514948148
YEL056W	0.39581302706380816
YEL057C	0.8513092959012355
YEL059W	2.2824192854948877
YEL060C	-0.6920789062451635
YEL061C	-0.6098377388729999
YEL062W	-0.027832606150400806
YEL063C	-0.09170395615339136
YEL064C	-0.49626535377681047
YEL065W	-0.6902863023843135
YEL066W	-1.3864724310748833
YEL067C	0.10007929817122642
YEL068C	0.7500490387859079
YEL071W	-0.6313489852031989
YEL072W	-0.6448590972276533
YER001W	-0.0032599422022331222
YER002W	1.09261126438979
YER004W	-2.0348266421125305
YER005W	0.4105473563590868
YER007C-A	1.0600820626221719
YER007W	-0.3544616439745041
YER010C	0.5725812565617654
YER011W	-0.03705752050651607
YER014C-A	0.30268507039038517
YER014W	-0.05928974336513993
YER016W	0.2982254217609537
YER017C	-0.05928974336513993
YER019C-A	0.675721561628716
YER019W	0.1121050467548062
YER020W	-2.374940433174764
YER024W	-1.7413642734777819
YER027C	0.8026029373405814
YER028C	-0.15449012498988693
YER030W	-0.8799962573166996
YER031C	0.44576327781571046
YER032W	-1.358271711800537
YER033C	-1.1636648877848537
YER034W	0.22016408192774745
YER035W	-0.41340989166696535
YER037W	0.21940331833802082
YER038W-A	-1.2342322690387995
YER039C	0.7666196939874231
YER039C-A	0.6841599163883266
YER040W	-3.4972853382483633
YER041W	-0.9107328552234678
YER042W	0.059940274404073374
YER044C	0.6584294926783222
YER044C-A	0.6997249645459502
YER045C	-2.015807552369367
YER046W	-1.3369353536518842
YER046W-A	-0.4330476483523493
YER047C	-1.6032463321015646
YER048C	-0.014942472729528249
YER049W	1.7714178800391926
YER050C	-0.9445081352846036
YER051W	-2.075969086821306
YER052C	0.36691275506327636
YER053C	0.2520942916735694
YER054C	0.9520011664265373
YER055C	-1.683694895612878
YER056C	0.5996452026560606
YER056C-A	-0.17946415731470344
YER057C	1.0759968871428882
YER058W	0.02866808144131951
YER059W	-3.1135369458903193
YER060W	-1.3292184126411521
YER060W-A	0.5318541712841628
YER061C	-0.21451174889658883
YER062C	-0.3698299429278881
YER063W	-1.2141988278426668
YER064C	0.5025385398524586
YER065C	0.7831903491889383
YER066C-A	0.17536210202011526
YER066W	-0.4725614468704742
YER067C-A	-0.4778583726690588
YER067W	-0.44900182271391365
YER068C-A	0.8931075712908093
YER068W	0.7039222809030623
YER069W	-0.10951762910524711
YER070W	-0.05928974336513993
YER071C	0.8844943283496522
YER072W	0.14351496416052784
YER073W	-0.07267218701706543
YER074W	0.035377229305890746
YER075C	1.019551726548809
YER077C	-1.6611780422387876
YER078C	0.5940487808465779
YER079W	0.2883529839126631
YER080W	-0.0045103927002894196
YER081W	-0.2777250821165113
YER083C	-0.05928974336513993
YER084W	0.4921764150958382
YER085C	-0.7596731884128216
YER086W	2.8779572657055423
YER087C-B	-0.9557543197989407
YER087W	0.9359988978150477
YER088C	0.2607425122510356
YER089C	-0.8031941123906269
YER090W	0.6983258590935796
YER091C	0.30233092182275384
YER091C-A	-0.006381696242835192
YER092W	-0.6116740647792364
YER093C-A	-1.4386328312210774
YER095W	-0.8263493076273616
YER096W	-2.5885663469336113
YER097W	0.11207881352757422
YER098W	0.9280414855546896
YER101C	0.32518443494632104
YER103W	-0.05928974336513993
YER106W	0.506167469619545
YER110C	-0.05928974336513993
YER111C	0.1357586733089479
YER113C	0.5740240840595227
YER114C	0.15042523343387734
YER115C	0.10687589012657081
YER116C	0.29133045520348944
YER117W	1.2110105632966581
YER118C	1.6601671355530307
YER119C	0.8009414996158912
YER119C-A	2.138967254581507
YER120W	1.9603626991773133
YER121W	-0.6722290976396545
YER122C	-0.05928974336513993
YER123W	0.5172291471023506
YER124C	0.46812929013321736
YER128W	1.2816872496640705
YER129W	-1.6917834740093962
YER130C	-2.133682186731596
YER131W	0.3693218397640772
YER132C	0.5929120076665267
YER134C	-1.2833321260079327
YER135C	-2.852385168796256
YER137C	-0.24478489312225926
YER139C	0.7196622172422323
YER140W	0.5152616550599544
YER141W	-0.05928974336513993
YER142C	-1.103459631287528
YER143W	-0.46514400187064026
YER144C	1.36788526214372
YER145C	-0.1736010310283626
YER149C	-1.5199995576855094
YER150W	1.0117254804246103
YER151C	0.3191770259102045
YER152C	-0.6053780902435684
YER153C	-0.05928974336513993
YER154W	-0.05928974336513993
YER155C	0.350818670156475
YER156C	0.46235798014218826
YER158C	0.24087084262283337
YER161C	0.02018819073859163
YER162C	-0.14824224470414415
YER163C	-1.324868069125187
YER164W	-1.7566669893630862
YER166W	-1.3435811045506447
YER167W	0.3077830608824608
YER169W	-0.05928974336513993
YER170W	0.875400142909243
YER173W	0.7182193897444752
YER174C	-0.1312824632986884
YER175C	-0.012960406672003114
YER176W	0.13454757265173956
YER177W	-0.34534122530686273
YER178W	-0.27015096645404213
YER179W	-0.42484685003933914
YER180C	-0.03824850902284659
YER181C	0.9232757826075519
YER182W	-0.34280403501307927
YER183C	-0.34769128524639165
YER184C	-0.2687598767099923
YER185W	-0.6151193619556992
YER186C	-0.004039652011627197
YER187W	1.522043364570762
YER188W	-1.0135452449500189
YFL001W	0.12749957893542227
YFL003C	0.7593181124078636
YFL004W	0.06177222810577123
YFL007W	0.6227741646655632
YFL010C	1.7526392615456552
YFL010W-A	1.348341507855917
YFL011W	-0.25230508492875164
YFL012W	-0.7421843702581882
YFL012W-A	0.1525042166920094
YFL013C	-1.4923235029558022
YFL014W	-0.12825252555339817
YFL015C	-0.5984700070724882
YFL018C	-1.1047712926491255
YFL019C	-0.5876356842256927
YFL020C	-1.037002122299921
YFL021W	-0.3748317449201133
YFL023W	0.7483001569704446
YFL025C	-0.05928974336513993
YFL026W	0.15831050431934768
YFL027C	-0.3964173187274696
YFL028C	-0.1370450288806401
YFL030W	0.04728711446919611
YFL031W	0.9544058789227994
YFL032W	-0.6743277558182106
YFL033C	-0.3178925252131656
YFL034C-A	-0.7479994022946038
YFL034W	0.0071896266451603385
YFL036W	0.37213753948697315
YFL040W	1.5472330923194857
YFL041W	0.5450626011954497
YFL042C	-0.5454351660185623
YFL044C	1.1044599386895542
YFL046W	0.15896633500014645
YFL047W	0.19113264379105593
YFL048C	0.1894143674073632
YFL049W	0.4122525161291635
YFL050C	-0.056592880161604686
YFL051C	-0.1005261904714962
YFL052W	0.3016226246874912
YFL053W	0.5403581091118533
YFL054C	0.4332828199601102
YFL055W	0.6050885973066902
YFR001W	0.5326630291238146
YFR006W	0.5378222304794315
YFR007W	0.5534310006824418
YFR008W	0.620806672623167
YFR009W	-0.07617432285253076
YFR010W	-0.43030190390207185
YFR011C	-0.47907384553080584
YFR012W	0.5758166879203725
YFR013W	-0.052079103639984574
YFR014C	-0.592917307308392
YFR015C	-0.363459640915063
YFR016C	0.8712902706429041
YFR017C	0.3037671910137032
YFR018C	0.1784270174017148
YFR019W	0.2955146549469855
YFR020W	0.2007952158214909
YFR021W	-0.6344532504256464
YFR022W	-0.30404138123469593
YFR023W	1.4495580429258579
YFR024C-A	-0.10845518340235309
YFR025C	-0.8099972626527794
YFR026C	0.33113063311889646
YFR030W	0.22362249571782616
YFR031C-A	1.3745310130424806
YFR032C	0.12814229300260505
YFR032C-A	-0.3499713899133019
YFR033C	-1.2352378760826908
YFR034C	-0.9724683833093237
YFR035C	-1.213070799071693
YFR036W	0.2709472376442642
YFR038W	-0.15536893810215724
YFR039C	0.9777971732046216
YFR040W	-0.09194311574165596
YFR041C	0.08763819015647406
YFR043C	0.27680161952152776
YFR044C	0.7949297183752361
YFR045W	-1.9156840684340906
YFR046C	-1.5260769219942445
YFR047C	-2.492509013219287
YFR048W	-0.3333045462119363
YFR049W	-0.8434009053281292
YFR053C	-1.1022354140167037
YFR054C	0.032093703697358325
YFR055W	-2.556649253801405
YFR056C	-1.85630953079911
YFR057W	-0.4534439825251906
YGL002W	-0.28567812217233085
YGL003C	0.6462529030381586
YGL004C	-0.3378909887729889
YGL005C	1.6181939719819105
YGL006W	-0.5104138076639089
YGL007W	-0.10706919456359842
YGL009C	-0.42320581593582934
YGL010W	-0.09599265158536134
YGL012W	0.587315585857044
YGL013C	-2.0888233681649613
YGL014W	1.5119494016925126
YGL015C	-0.717426033357279
YGL016W	-0.6160025472725081
YGL017W	0.10047498268197498
YGL019W	2.791431337885493
YGL020C	0.1937953163550989
YGL021W	0.5498895150061285
YGL023C	-0.43365538478322285
YGL024W	0.5455610325128567
YGL025C	0.3656972822015294
YGL026C	-0.03153455173328284
YGL027C	0.4958490669083112
YGL028C	0.3963814136538337
YGL031C	-0.7581929056961833
YGL032C	-1.305455480973544
YGL033W	2.8454280639379244
YGL034C	-0.347116340349558
YGL035C	0.110277465257647
YGL036W	-0.1027542659043965
YGL039W	0.10415200669898665
YGL041C	-0.7977113678991493
YGL043W	0.1323964480187196
YGL045W	-0.6758689579180878
YGL050W	-0.08737765976238893
YGL051W	-1.0956333851633295
YGL053W	-0.37226088865138224
YGL054C	-0.7756754570243113
YGL056C	-0.5417187921607027
YGL057C	-1.6615715406472669
YGL058W	-1.6339392079629462
YGL059W	-0.09844676999291029
YGL060W	0.12933590484165874
YGL062W	0.04088620702460027
YGL066W	0.6290701392012313
YGL067W	-0.48033304043793945
YGL070C	-0.9174660502130016
YGL072C	0.34900857747747044
YGL077C	-2.115275205623844
YGL078C	-1.2121963581639612
YGL079W	-0.1788826541110619
YGL080W	-0.8947743086573648
YGL081W	0.7088628720317462
YGL082W	1.0330618385732633
YGL083W	0.7438842303863997
YGL084C	1.0502446024101906
YGL085W	0.3417594623523749
YGL086W	0.3491222547954756
YGL087C	-1.3472100343177313
YGL089C	-2.3561836757039196
YGL090W	-2.4756323037000656
YGL101W	-0.3119813046768995
YGL104C	-0.3424162204705003
YGL105W	1.4919247049054574
YGL107C	0.7395470034840507
YGL108C	-0.9624997569611827
YGL109W	-0.37509844939697146
YGL110C	1.242228103702679
YGL114W	-0.3887440997621242
YGL115W	-2.1308402537814684
YGL117W	0.7090814822586793
YGL118C	-0.5476649903332781
YGL121C	-1.3649174626992975
YGL124C	-0.05928974336513993
YGL125W	0.33006818741600247
YGL126W	-0.025889598453421033
YGL127C	-0.5486997454074273
YGL129C	-0.05928974336513993
YGL131C	-0.22914551748747833
YGL132W	-1.2292916779101155
YGL133W	-3.2214866759497944
YGL135W	-0.05928974336513993
YGL136C	0.014067104384469929
YGL138C	-2.8544401049294255
YGL139W	-0.029864806819969208
YGL140C	-1.3645239642908185
YGL141W	-1.1983364697764143
YGL143C	-0.05928974336513993
YGL144C	-0.6550463338027273
YGL146C	0.5438995947881665
YGL147C	0.5531686684101222
YGL148W	-0.09603243864666314
YGL149W	-0.2925293666844085
YGL151W	0.5637494033936755
YGL152C	1.5673452331973141
YGL153W	0.5408827736564923
YGL154C	1.064366823070057
YGL156W	-0.7769871183859087
YGL157W	-0.6671573403748109
YGL158W	-0.20413650752635254
YGL159W	-0.6522044008525993
YGL160W	1.1574073356527068
YGL161C	0.4665115744539137
YGL162W	-0.3766986762581204
YGL163C	1.165583358139998
YGL164C	0.23982588573809405
YGL165C	-0.6770822446775654
YGL166W	-0.5805002464186023
YGL167C	0.17868934967403427
YGL168W	0.5897202983533061
YGL170C	-0.04083947743245554
YGL173C	-0.5564093994105948
YGL174W	0.447055264256884
YGL175C	0.8388922350114457
YGL176C	-0.9588271051487097
YGL177W	0.5803200585951906
YGL179C	-0.01953809692011204
YGL180W	0.15169098664781894
YGL181W	0.5064735239372511
YGL194C	-0.1635318439758324
YGL195W	0.0022315466983217676
YGL196W	1.6807602189301118
YGL197W	-0.519639159240478
YGL198W	0.32270102276836315
YGL199C	-0.021134971757781333
YGL200C	-0.05928974336513993
YGL202W	-1.8365034442389878
YGL203C	-0.15370312817292844
YGL205W	0.3724567104182952
YGL206C	-0.05928974336513993
YGL208W	-1.4616306270944204
YGL209W	-0.9328124881436924
YGL210W	-0.28545513974085923
YGL211W	1.0784453216845369
YGL212W	-0.6320485379293843
YGL213C	-1.3604578140698662
YGL214W	0.5356820363577582
YGL215W	1.2402606116602826
YGL216W	-0.2967354274505978
YGL217C	-0.8337601943203874
YGL218W	-0.05928974336513993
YGL219C	-0.38748053265045196
YGL220W	-0.05928974336513993
YGL221C	0.47254521671726224
YGL222C	1.190548646055737
YGL223C	0.06885957166293642
YGL224C	0.4243198006558606
YGL226C-A	-0.11838445990964624
YGL226W	-0.7906721185919094
YGL227W	0.0951190321221185
YGL228W	-0.1756515949569934
YGL229C	-0.23835775245043148
YGL230C	0.3483789800239036
YGL231C	0.08678998247597433
YGL232W	0.20794377024219732
YGL234W	-0.09707040000414065
YGL235W	-1.1845858865023338
YGL236C	-0.09831385497493507
YGL237C	0.020870254646622337
YGL240W	-0.05928974336513993
YGL241W	-1.4719053077602673
YGL242C	-1.7373855673476029
YGL243W	0.10778093646607309
YGL244W	1.292071235443384
YGL246C	-0.05928974336513993
YGL248W	-0.41440894040404874
YGL249W	-0.6782190178576165
YGL250W	0.5591148665826976
YGL251C	-0.6400496722351291
YGL252C	-0.26472651802308
YGL253W	0.0686409614360036
YGL254W	0.7636465949011354
YGL255W	0.6333986216945031
YGL256W	0.2976089409210029
YGL257C	0.8737824272299395
YGL258W	0.4718456639910769
YGL259W	0.4957616228175381
YGL260W	-1.1285123632940404
YGL261C	-0.5101077533462028
YGL262W	0.042910537725999086
YGL263W	0.37880515140842713
YGR001C	0.27510957636506694
YGR003W	0.4904712553257616
YGR004W	0.6005196435637923
YGR006W	-0.05928974336513993
YGR007W	-1.3102211839206817
YGR008C	-0.7160823091623978
YGR010W	0.27091226000795493
YGR011W	-1.3435373825052581
YGR012W	0.8604909254324179
YGR014W	1.1487503706661633
YGR015C	-0.8747496118703095
YGR016W	1.5460525970940477
YGR017W	2.0630657837903983
YGR018C	0.8997664388031861
YGR019W	1.3978785852789164
YGR020C	0.7157556524869412
YGR021W	1.0190707840495565
YGR022C	-0.1483646664312266
YGR023W	0.4333702640508834
YGR025W	0.1122012352546567
YGR026W	-0.3971605934990415
YGR027C	0.4910396419157871
YGR028W	1.540281287103019
YGR031W	-0.1674493392424703
YGR032W	0.5057739712110657
YGR033C	-0.6683815576456352
YGR034W	-0.4295630013350386
YGR035C	-2.2186341209177276
YGR036C	2.3198016343004166
YGR037C	-0.49253149110079625
YGR038W	0.1915917252676151
YGR039W	-1.5920097664372124
YGR040W	0.10869909941919134
YGR041W	0.8763664001122864
YGR042W	-0.004842680245227446
YGR043C	0.22171621453897114
YGR044C	-0.1854234721008948
YGR045C	-1.5060085031618027
YGR049W	1.0788825421384027
YGR050C	-0.306638470730659
YGR051C	1.419652163881435
YGR052W	0.0381229737561682
YGR053C	-0.2245415861082711
YGR054W	-0.9109514654504006
YGR057C	-0.19244086038544145
YGR058W	-0.17000707889758543
YGR059W	1.6750763530298558
YGR062C	-0.798618600340921
YGR063C	0.8819584497172306
YGR064W	0.37100951071599925
YGR066C	-1.3491775263601276
YGR069W	0.12444340796290008
YGR070W	1.1323546036461944
YGR071C	2.07443351559091
YGR072W	1.3662675464644163
YGR076C	-0.05928974336513993
YGR077C	0.7862946144113857
YGR078C	1.453318138829104
YGR079W	-1.004341754396143
YGR080W	-0.5205573221935963
YGR081C	0.2178424413177199
YGR084C	1.8941675224620258
YGR085C	-0.7918963358627338
YGR086C	-2.3529482443453125
YGR087C	-2.075313256140507
YGR088W	-0.866617311428405
YGR089W	-0.10905417542414933
YGR092W	-1.0692689917952198
YGR093W	0.378717707317654
YGR096W	-0.5218689835551937
YGR097W	-0.2003108285550265
YGR100W	-0.41513035415292737
YGR101W	-0.3425648754248147
YGR102C	-0.05928974336513993
YGR104C	2.074214905363977
YGR105W	-0.05928974336513993
YGR106C	-0.6674196726471304
YGR107W	-0.12081103342860162
YGR108W	0.03406556794429325
YGR109C	0.34667382025382687
YGR110W	-1.1238778264830624
YGR111W	-1.9742278872067258
YGR112W	-0.3237643959085838
YGR117C	0.770423511936056
YGR118W	-0.7234276127873438
YGR121C	-1.0396691670685025
YGR122C-A	-2.093239294749006
YGR123C	0.5175352014200567
YGR124W	-0.9026879988723364
YGR125W	-0.26046361859788814
YGR126W	-0.9815188467043465
YGR127W	0.28009826174367614
YGR129W	-0.009236745806579095
YGR130C	-0.1187735861135868
YGR131W	0.42327047156658265
YGR132C	0.8590480979346607
YGR133W	0.3757970746858302
YGR134W	0.43988484881348433
YGR135W	0.7904919307684978
YGR136W	-0.2919478634807669
YGR137W	-0.9473719292574249
YGR138C	-0.7748447381619661
YGR139W	0.4144823404438793
YGR141W	0.22709839832605958
YGR142W	-0.38233444790845106
YGR143W	0.6120185415004638
YGR144W	-0.2939853107957817
YGR146C	-1.4730858029857052
YGR148C	1.5321489866611144
YGR149W	-0.37308723530918864
YGR150C	-0.05928974336513993
YGR151C	-0.06420497570749965
YGR152C	-1.3317324302508808
YGR153W	-0.020454510991414834
YGR154C	-0.050561511444616264
YGR155W	1.79212026852974
YGR157W	0.4304846090553689
YGR159C	1.988038753907021
YGR160W	2.390981124189775
YGR161C	0.4995392075389389
YGR163W	0.7321230001774087
YGR164W	-0.38581035051668444
YGR165W	-0.05928974336513993
YGR166W	1.5022868296620777
YGR167W	-0.05928974336513993
YGR168C	-0.11438389275677385
YGR169C	1.2507976245984491
YGR170W	0.9127387696693853
YGR171C	0.09236017105822508
YGR173W	1.0290394103976974
YGR174C	-0.4762668902169872
YGR176W	-0.5859655020919252
YGR177C	-1.7211209664637936
YGR178C	-0.0318677137191286
YGR180C	-0.05928974336513993
YGR181W	-1.2619520458138933
YGR182C	-2.001466721482567
YGR183C	-0.1038906018639938
YGR184C	-0.915629724306765
YGR187C	0.7468573294726873
YGR188C	0.088893012859069
YGR189C	1.155920786109563
YGR192C	1.4107328666225718
YGR193C	1.099956568014736
YGR194C	-0.7079237754932614
YGR196C	0.5087470702973534
YGR197C	-0.5543107412320387
YGR199W	0.23011521945773383
YGR200C	0.2831806659434303
YGR201C	-0.31487985767580307
YGR202C	0.7198371054237788
YGR203W	1.296399717936656
YGR204W	0.7456928656638914
YGR205W	-0.4838745261142527
YGR206W	0.5020575973532061
YGR207C	0.9347746805442234
YGR208W	0.8081119150592908
YGR209C	1.0872334528072403
YGR210C	0.16917106039337504
YGR212W	-0.9599201562833742
YGR213C	-1.4142359298953635
YGR214W	1.1264958495643922
YGR215W	0.25712669909756514
YGR217W	1.0555349699019672
YGR219W	0.0873649273728079
YGR220C	-0.7227572080914163
YGR221C	-1.1346771716935486
YGR222W	-0.09694972715887365
YGR223C	0.42099692520648024
YGR224W	0.03997241627602069
YGR225W	-1.7530817816413864
YGR226C	-0.4813299030727535
YGR227W	-0.00757093587735026
YGR228W	0.6178772955822659
YGR229C	0.20600251142703302
YGR230W	1.0623118869368875
YGR231C	0.11253789500413339
YGR232W	-0.6245873708841638
YGR233C	0.19048118531479585
YGR234W	-0.361194838964038
YGR235C	-1.0926165640316554
YGR236C	-2.2412384183825913
YGR237C	-0.559120166224563
YGR238C	0.32811381198722217
YGR239C	0.3751762216413407
YGR240C	-1.0316680327627579
YGR241C	-2.516424972045748
YGR242W	-0.49574068923217146
YGR243W	0.057627378203123115
YGR244C	-0.3991849242004404
YGR247W	0.5218199618679419
YGR248W	-0.40329479646677924
YGR249W	-0.04205888527828736
YGR250C	-0.42765672015618356
YGR254W	0.5385943618009585
YGR256W	-1.2457530279981641
YGR258C	-0.20196352187063935
