orf	hap a | growth (colony size) | paromomycin [13 mg/ml] | Alamgir M~Golshani A, 2008
YKL033W-A	-8.418
YKL034W	18.401149999999998
YKL037W	-0.10600000000000165
YKL038W	41.498
YKL039W	16.582
YKL040C	50.488
YKL041W	17.851
YKL043W	2.2323
YKL044W	4.8297
YKL046C	22.707
YKL047W	34.169
YKL048C	0.0
YKL050C	27.77
YKL051W	-19.199
YKL053C-A	-4.7437
YKL053W	-5.205
YKL054C	-22.957
YKL055C	-30.469
YKL056C	-15.958
YKL061W	17.631
YKL062W	-5.915
YKL063C	16.685
YKL064W	6.7977
YKL065C	40.389
YKL066W	11.305
YKL067W	16.329
YKL068W	23.06
YKL069W	-13.16095
YKL070W	4.2844
YKL071W	-5.9436
YKL072W	2.7602
YKL073W	-10.214
YKL074C	-97.569
YKL075C	12.812
YKL076C	-13.629
YKL077W	-12.455
YKL079W	38.92
YKL080W	-2.1013
YKL081W	25.436
YKL084W	25.314500000000002
YKL085W	-49.972
YKL086W	-99.782
YKL090W	-104.02
YKL091C	10.836
YKL092C	-30.774
YKL093W	-26.912
YKL094W	21.325
YKL096W	41.603
YKL096W-A	-38.107
YKL097C	30.107
YKL098W	64.528
YKL100C	10.077
YKL101W	45.0145
YKL102C	-51.183
YKL103C	10.381
YKL105C	-50.922
YKL106W	-0.75578
YKL107W	-32.224
YKL109W	0.40721
YKL110C	-10.582
YKL113C	15.747
YKL114C	10.273
YKL115C	-30.295
YKL116C	37.213
YKL117W	9.5269
YKL118W	16.533666666666665
YKL119C	6.8064
YKL120W	-0.78595
YKL121W	-18.432
YKL123W	9.5619
YKL124W	-37.099
YKL126W	7.5296
YKL127W	-6.7755
YKL128C	35.61
YKL129C	-4.0995
YKL130C	35.814
YKL131W	43.366
YKL132C	-9.015733333333333
YKL133C	0.99307
YKL134C	2.7173
YKL135C	-3.743
YKL136W	-24.831
YKL137W	-10.196
YKL138C	28.907
YKL139W	-25.555
YKL140W	-30.416
YKL142W	20.667
YKL143W	61.472
YKL146W	2.4649
YKL147C	10.695
YKL148C	-18.141000000000002
YKL149C	-40.775
YKL150W	-32.717
YKL151C	-25.216
YKL155C	0.0
YKL156W	39.679
YKL157W	9.2235
YKL159C	15.568
YKL160W	48.687
YKL161C	-10.303
YKL162C	52.528
YKL162C-A	19.494025
YKL163W	36.75
YKL164C	6.7739
YKL166C	-6.3707
YKL167C	-5.8555
YKL168C	13.79
YKL169C	3.8291
YKL170W	-1.86555
YKL171W	-3.5612
YKL174C	-10.384
YKL175W	22.352
YKL176C	5.1092
YKL177W	34.5025
YKL178C	-0.47634
YKL179C	-31.531
YKL183W	-18.918
YKL184W	8.0266
YKL185W	-15.063
YKL187C	-0.70259
YKL188C	-4.5083
YKL190W	25.885
YKL191W	-1.3416
YKL194C	0.0
YKL197C	-0.88597
YKL198C	-7.618956333333333
YKL201C	-64.5935
YKL202W	-23.415
YKL204W	24.288
YKL205W	-54.734
YKL206C	-11.868
YKL207W	-14.43
YKL208W	-38.285
YKL211C	4.9782
YKL212W	3.5913
YKL213C	-9.9779
YKL214C	-21.224
YKL215C	-46.426
YKL216W	-14.982
YKL217W	-8.0195
YKL218C	22.363
YKL220C	-53.101
YKL221W	-19.754
YKL222C	-51.829
YKR001C	-24.345
YKR003W	15.889
YKR005C	23.289
YKR006C	3.97583
YKR007W	-9.2095
YKR009C	-6.4302
YKR010C	-32.238
YKR011C	43.865
YKR012C	-38.14
YKR013W	47.292
YKR014C	20.729
YKR015C	22.487
YKR016W	-65.051
YKR017C	-21.942
YKR018C	7.1954
YKR019C	38.443
YKR020W	2.4403
YKR021W	-2.2625
YKR023W	21.224
YKR024C	59.196
YKR026C	-23.152
YKR027W	45.432
YKR028W	4.8251
YKR029C	29.408
YKR030W	2.6538
YKR031C	27.268
YKR032W	18.866
YKR033C	13.189499999999999
YKR034W	37.746
YKR035C	-32.811
YKR035W-A	-0.4485000000000001
YKR036C	4.9865
YKR039W	-0.8800000000000008
YKR040C	-9.3381
YKR041W	-5.8114
YKR042W	13.114
YKR043C	-21.67
YKR044W	-18.828
YKR045C	-17.134
YKR046C	0.0
YKR047W	-21.74
YKR048C	-8.7601
YKR049C	16.232
YKR050W	8.9808
YKR051W	45.525
YKR052C	24.487
YKR053C	11.778
YKR054C	9.07975
YKR055W	-10.652
YKR056W	-8.2862
YKR057W	36.638
YKR058W	-26.188
YKR059W	8.4362
YKR060W	-6.9232
YKR061W	42.075
YKR064W	35.506
YKR065C	42.259
YKR066C	-8.87255
YKR067W	-2.36525
YKR069W	-16.3181
YKR070W	-18.410800000000002
YKR072C	-5.082999999999998
YKR073C	-1.5777
YKR074W	8.5274
YKR075C	1.6479
YKR076W	-5.667835
YKR077W	2.315716666666667
YKR078W	30.173000000000002
YKR080W	-17.936300000000003
YKR082W	34.602
YKR084C	17.6935
YKR085C	0.0
YKR087C	-14.121
YKR088C	-26.257
YKR089C	-2.7971
YKR090W	16.449
YKR091W	14.2755
YKR092C	17.9485
YKR093W	-11.08
YKR094C	24.734
YKR095W	10.41
YKR096W	3.5754
YKR097W	-28.764
YKR098C	25.973
YKR099W	-8.2532
YKR100C	25.902
YKR101W	36.936
YKR102W	10.503
YKR103W	33.062
YKR104W	22.706
YKR105C	39.669
YKR106W	-8.4992
YLL001W	54.19
YLL002W	32.821
YLL005C	34.925000000000004
YLL006W	-39.854
YLL007C	-25.6057235
YLL009C	-47.204
YLL010C	-10.89
YLL012W	35.633
YLL013C	-3.3644
YLL014W	6.8683
YLL015W	-7.4749
YLL018C-A	25.0915
YLL019C	-9.0229
YLL020C	38.552
YLL021W	21.180333333333333
YLL023C	-12.016666666666666
YLL024C	-8.0258
YLL025W	-27.648
YLL026W	39.783
YLL027W	6.652
YLL028W	3.9938
YLL029W	9.4317
YLL030C	3.9229
YLL032C	-17.496
YLL033W	14.274
YLL038C	-14.304
YLL039C	-1.1591
YLL040C	-32.839
YLL041C	-22.701999999999998
YLL042C	-33.215
YLL043W	-28.482
YLL044W	-17.704
YLL045C	1.1788
YLL046C	-12.769
YLL047W	-26.365
YLL048C	6.3571
YLL049W	-14.182
YLL051C	5.1997
YLL052C	0.48342
YLL053C	15.532
YLL054C	-8.387
YLL055W	16.417
YLL056C	10.654
YLL057C	-8.883999999999999
YLL058W	-62.894
YLL059C	-42.61
YLL060C	6.0459
YLL061W	7.4439
YLL062C	-43.451
YLL063C	-18.849
YLR001C	-4.5043
YLR003C	16.713
YLR004C	-21.344
YLR006C	15.149899999999999
YLR011W	2.9316
YLR012C	-9.8398
YLR013W	6.123999999999999
YLR014C	-38.92
YLR015W	-62.579
YLR016C	0.2397
YLR017W	-6.1285
YLR018C	-12.32
YLR019W	-6.3826
YLR020C	14.708
YLR021W	20.283
YLR023C	43.111
YLR024C	0.52629
YLR025W	10.476
YLR027C	9.638449999999999
YLR028C	5.8506
YLR030W	-4.8222
YLR031W	-47.998149999999995
YLR032W	-14.2915
YLR034C	19.318
YLR035C	13.156
YLR036C	1.089
YLR037C	12.928
YLR038C	0.0
YLR039C	21.627
YLR040C	-7.0204
YLR041W	-18.782
YLR042C	-27.553
YLR043C	-14.951
YLR044C	-6.8636
YLR046C	39.43
YLR047C	-8.0711
YLR048W	31.781
YLR049C	22.838
YLR050C	-14.567
YLR052W	28.109
YLR053C	35.368
YLR054C	38.902
YLR055C	59.006
YLR056W	-6.0003
YLR057W	-2.5038
YLR058C	-37.419
YLR059C	25.79
YLR061W	-17.68
YLR062C	35.817
YLR063W	-14.733
YLR064W	18.047
YLR065C	34.836
YLR067C	0.0
YLR068W	50.104
YLR069C	8.4135
YLR070C	-17.3449
YLR072W	-23.958
YLR073C	-17.209
YLR074C	30.066
YLR077W	-18.414
YLR079W	26.837
YLR080W	-4.6806
YLR081W	29.653
YLR082C	-19.475
YLR083C	26.66
YLR084C	34.261
YLR085C	85.947
YLR087C	-45.562
YLR089C	-50.309
YLR090W	-59.104
YLR091W	-8.0377
YLR092W	-3.2945
YLR093C	-31.478
YLR094C	12.578
YLR095C	15.205
YLR096W	18.004
YLR097C	14.245
YLR098C	8.5346
YLR099C	25.98
YLR102C	4.9257
YLR104W	22.994
YLR107W	-0.077546
YLR108C	2.2227
YLR109W	-0.084773
YLR110C	10.372
YLR111W	14.995
YLR112W	26.63
YLR113W	-33.744
YLR114C	-3.2973
YLR118C	-4.0374
YLR119W	14.549
YLR120C	7.9153
YLR121C	-7.7761
YLR122C	-13.159
YLR123C	-9.5007
YLR124W	-33.304
YLR125W	21.258
YLR126C	-6.1088
YLR128W	16.597
YLR130C	31.653
YLR131C	26.083
YLR133W	16.3641
YLR134W	-9.5749
YLR135W	-3.6689
YLR136C	-19.329
YLR137W	-6.4633
YLR138W	-11.508
YLR139C	0.0
YLR142W	14.475
YLR143W	-3.8302
YLR144C	14.579
YLR146C	-18.35865
YLR148W	0.0
YLR149C	23.508
YLR150W	-22.7916
YLR151C	-4.748
YLR152C	-35.786
YLR154C	3.6735
YLR164W	-27.171
YLR165C	45.787
YLR168C	16.156
YLR169W	8.1336
YLR170C	3.4508
YLR171W	6.0746
YLR172C	21.143
YLR173W	13.833
YLR174W	9.794000000000002
YLR176C	35.555
YLR177W	48.562
YLR178C	-40.076
YLR179C	-46.124
YLR180W	-20.154
YLR181C	29.011
YLR182W	21.503
YLR183C	-10.678
YLR184W	0.90119
YLR185W	13.119
YLR187W	22.488
YLR188W	12.776050000000001
YLR189C	-8.2189
YLR190W	-8.3874
YLR191W	-43.756
YLR192C	26.706000000000003
YLR193C	-48.149
YLR194C	-4.3562
YLR199C	-0.5091
YLR200W	-10.988
YLR201C	0.0
YLR202C	0.0
YLR203C	0.0
YLR204W	0.0
YLR205C	-7.2423377
YLR206W	14.304
YLR207W	-7.0607
YLR209C	-5.8018
YLR210W	-31.214
YLR211C	26.433
YLR213C	-9.866
YLR214W	-29.171
YLR216C	0.73177
YLR217W	-3.5605
YLR218C	-13.279
YLR219W	18.211
YLR220W	14.475666666666669
YLR221C	1.61904
YLR224W	-2.7880000000000003
YLR225C	-11.52525
YLR226W	23.699
YLR227C	-1.4513333333333343
YLR228C	6.1232
YLR231C	15.595
YLR232W	-18.358
YLR233C	31.66
YLR234W	-27.042
YLR235C	12.36
YLR236C	16.649
YLR237W	-11.935
YLR239C	-2.9894000000000003
YLR240W	0.0
YLR241W	13.694
YLR242C	5.0658
YLR244C	12.028
YLR246W	-0.3586
YLR247C	-10.675
YLR248W	-5.9563
YLR250W	18.273
YLR251W	-11.285
YLR252W	-12.788
YLR253W	28.941
YLR254C	27.432
YLR255C	-12.798
YLR257W	-19.248
YLR258W	-17.038
YLR260W	0.0
YLR261C	19.742
YLR262C	20.861
YLR262C-A	-0.03433333333333266
YLR263W	-7.1109
YLR264W	24.598
YLR265C	-7.8515
YLR266C	0.1276
YLR267W	11.018
YLR268W	17.363
YLR269C	-15.2156
YLR270W	0.0
YLR271W	3.2404
YLR273C	-18.072
YLR278C	-27.123
YLR279W	19.226
YLR280C	8.8675
YLR281C	-0.48902
YLR282C	-0.18512
YLR283W	19.927
YLR284C	25.281
YLR285W	37.316
YLR286C	30.816
YLR287C	11.859633333333335
YLR287C-A	-18.25
YLR288C	0.0
YLR289W	-46.355
YLR290C	1.8899
YLR292C	-37.653
YLR294C	-13.573
YLR295C	0.0
YLR296W	9.1031
YLR297W	15.102
YLR299W	22.197
YLR300W	30.117
YLR303W	-12.300633333333332
YLR304C	0.0
YLR306W	-14.664
YLR307W	-36.816
YLR308W	12.478
YLR309C	15.926
YLR311C	-2.7624
YLR312C	7.6808
YLR312W-A	0.0
YLR313C	11.84
YLR315W	20.873
YLR318W	37.89
YLR319C	-33.5865
YLR320W	27.794
YLR322W	62.208
YLR324W	6.4612
YLR325C	2.9722
YLR326W	-4.4316
YLR327C	13.002
YLR328W	-10.995
YLR329W	19.188
YLR330W	27.71
YLR331C	10.575
YLR332W	27.216
YLR333C	-2.992000000000001
YLR334C	-2.6922
YLR335W	2.0806
YLR337C	29.155
YLR338W	-14.797
YLR341W	-21.39
YLR342W	24.008
YLR343W	25.46166666666667
YLR344W	-9.2939
YLR345W	-31.354
YLR346C	10.876
YLR348C	-14.211
YLR349W	-16.117
YLR350W	27.191
YLR351C	4.1959
YLR352W	-6.3195000000000014
YLR353W	3.0373
YLR354C	-2.9836
YLR356W	15.262
YLR357W	12.399
YLR358C	-17.61
YLR360W	46.733
YLR361C	3.92
YLR362W	4.8586
YLR363C	6.918
YLR364W	9.7559
YLR365W	37.623
YLR366W	7.2131
YLR367W	30.732
YLR368W	-10.65
YLR369W	0.0
YLR370C	-48.24
YLR371W	-29.186
YLR372W	16.723
YLR373C	15.259
YLR374C	25.33
YLR375W	-7.9001
YLR376C	-1.3867
YLR377C	7.4973
YLR380W	10.038
YLR381W	8.7506
YLR382C	0.0
YLR384C	1.4883499999999996
YLR385C	7.195
YLR386W	-12.461
YLR387C	-27.245
YLR388W	-15.59
YLR389C	-5.1201
YLR390W	6.0425
YLR390W-A	-5.0239
YLR392C	-17.241
YLR393W	16.211
YLR394W	18.919
YLR395C	1.3018
YLR396C	0.0
YLR398C	20.104499999999998
YLR399C	63.797
YLR400W	15.91
YLR401C	-45.5
YLR402W	-9.4826
YLR403W	0.0
YLR404W	-3.658
YLR405W	17.467
YLR406C	1.3367
YLR407W	21.623
YLR408C	-11.026
YLR410W	11.806
YLR412W	0.72294
YLR413W	-4.407425
YLR414C	1.3195
YLR415C	-19.415
YLR416C	-21.203
YLR417W	-13.986
YLR418C	22.869
YLR420W	13.013
YLR421C	-17.559
YLR422W	-30.346
YLR423C	18.235
YLR425W	-1.2363
YLR426W	-31.116
YLR427W	20.816
YLR428C	35.057
YLR429W	13.705
YLR431C	11.701
YLR432W	10.901
YLR433C	4.0155
YLR434C	-2.895
YLR435W	20.6825
YLR436C	24.083
YLR437C	-16.874
YLR438W	-53.856
YLR439W	0.0
YLR441C	-24.13
YLR442C	9.4962
YLR443W	13.757
YLR444C	7.7553
YLR445W	-22.299
YLR446W	0.88166
YLR447C	0.0
YLR448W	30.945
YLR449W	-8.591
YLR450W	-5.791
YLR451W	-8.603
YLR452C	-41.895
YLR453C	-11.551
YLR454W	-32.412
YLR455W	-28.5985
YLR456W	-40.569
YLR460C	-63.318
YLR461W	7.345
YML001W	15.901
YML002W	7.588913333333334
YML003W	20.661
YML004C	30.152
YML005W	-16.503
YML006C	-36.683
YML007W	-15.376
YML008C	-13.249
YML009C	-40.2525
YML009C-A	33.349
YML009W-B	27.08625
YML011C	-13.065
YML012C-A	27.524
YML012W	-8.1522
YML013W	-2.9364
YML014W	18.835
YML016C	27.328
YML017W	37.436
YML018C	8.4251
YML019W	15.142
YML020W	-6.3305
YML021C	-21.251
YML022W	1.7925
YML024W	34.34
YML026C	33.823
YML027W	-24.356
YML028W	-25.292
YML029W	-5.1646
YML030W	-28.615
YML032C	9.984
YML034C-A	6.7547
YML034W	19.698999999999998
YML035C	5.0625
YML036W	-16.421
YML037C	14.933
YML038C	10.778
YML041C	-20.144
YML042W	-47.616
YML047C	7.766
YML047W-A	-53.346
YML048W	-27.735
YML049C	7.71
YML050W	30.525
YML051W	-1.63
YML052W	-4.4895
YML053C	-10.586
YML054C	-37.97
YML055W	-12.581
YML056C	-32.036
YML057C-A	-25.214
YML057W	-10.235
YML058W	-36.445
YML059C	11.82
YML060W	-2.4717
YML061C	0.0
YML062C	-11.751
YML063W	34.0215
YML066C	-27.146
YML067C	-9.4359
YML068W	-15.2775
YML070W	19.979
YML071C	-1.9782
YML072C	-2.2350000000000003
YML074C	-17.304
YML075C	21.334
YML076C	-16.354
YML078W	1.3057
YML079W	24.286
YML080W	20.261
YML081C-A	17.188
YML081W	1.0333
YML082W	20.122
YML083C	-8.3796
YML084W	-43.866
YML086C	15.556049999999999
YML087C	-34.36
YML088W	0.0
YML089C	-5.3133
YML090W	8.432
YML094C-A	31.5555
YML094W	-23.444
YML095C	-37.8045
YML096W	-8.4856
YML097C	16.224
YML099C	6.8564
YML100W	3.2955
YML100W-A	15.679
YML101C	12.325
YML101C-A	19.325
YML102W	6.8644
YML103C	-18.71
YML104C	-6.1145
YML106W	20.0375
YML107C	18.78
YML108W	-10.222
YML109W	1.9667
YML113W	-23.427
YML115C	-18.421
YML116W	7.6678
YML116W-A	-20.652
YML117W	10.473
YML118W	-43.007
YML119W	-25.348
YML120C	-31.407
YML121W	-2.7955
YML122C	-10.803666666666667
YML123C	2.1454
YML124C	0.99925
YML128C	10.925
YML131W	-26.995
YMR002W	19.03
YMR003W	3.0714
YMR004W	7.7229
YMR006C	-31.489
YMR007W	27.657
YMR008C	-37.555
YMR009W	-25.369
YMR010W	-2.7873
YMR011W	8.9987
YMR012W	25.767
YMR014W	7.731
YMR015C	12.8037
YMR016C	25.029
YMR017W	-25.044
YMR018W	-55.161
YMR019W	-25.267
YMR020W	3.5744
YMR021C	20.256
YMR022W	-24.805
YMR023C	-10.251
YMR024W	0.0
YMR025W	17.163
YMR026C	15.16
YMR027W	-26.937250000000002
YMR029C	-18.607
YMR030W	-2.581
YMR031C	-21.663
YMR031W-A	-18.1
YMR032W	40.193
YMR034C	2.2729
YMR035W	5.2689
YMR036C	-2.6833
YMR037C	-20.421
YMR038C	4.9182500000000005
YMR039C	8.35
YMR040W	10.227
YMR041C	23.816
YMR042W	-7.434749999999999
YMR044W	-15.921
YMR048W	-14.972
YMR052C-A	-0.2554999999999996
YMR052W	-16.0043
YMR053C	-24.884999999999998
YMR054W	7.195075
YMR055C	2.6502999999999997
YMR056C	2.0395000000000003
YMR057C	-16.78785
YMR058W	-2.41605
YMR060C	21.319
YMR062C	-15.652
YMR063W	12.712
YMR065W	13.0
YMR067C	-14.855
YMR068W	-26.091
YMR069W	0.0
YMR070W	-15.73
YMR071C	-17.826333333333334
YMR072W	7.663173333333334
YMR073C	23.328
YMR075C-A	35.703
YMR075W	21.525
YMR077C	0.0
YMR078C	22.842
YMR080C	3.3309
YMR081C	0.0
YMR082C	0.0
YMR083W	0.0
YMR084W	0.0
YMR085W	3.4514999999999993
YMR086C-A	-3.57806
YMR086W	28.748
YMR087W	-7.5568
YMR088C	15.029
YMR089C	0.0
YMR090W	0.0
YMR091C	24.211
YMR092C	-7.944
YMR095C	-19.19
YMR096W	8.1082
YMR099C	-30.582
YMR100W	22.982
YMR101C	-0.97982
YMR102C	-12.388
YMR103C	-17.0025
YMR104C	17.441
YMR105C	31.2
YMR106C	1.1489
YMR107W	-1.9667
YMR109W	12.417
YMR110C	-50.591
YMR111C	-2.1292
YMR114C	-1.0983
YMR115W	-4.2611
YMR116C	52.761
YMR119W	2.6152
YMR119W-A	9.6027
YMR120C	40.2395
YMR121C	4.829
YMR122C	15.297
YMR123W	2.5946
YMR124W	12.886
YMR125W	4.5734
YMR126C	-40.893
YMR127C	-22.388
YMR129W	-4.9114
YMR130W	-33.702
YMR132C	0.34071
YMR133W	-9.7782
YMR135C	18.9335
YMR135W-A	-3.7468
YMR136W	10.73515
YMR137C	5.1791
YMR138W	-2.2144999999999992
YMR139W	-11.624
YMR140W	-20.221
YMR141C	-6.868
YMR142C	-15.097999999999999
YMR143W	13.63
YMR144W	-25.438
YMR145C	1.8414
YMR147W	2.3757
YMR148W	27.75
YMR150C	0.0
YMR151W	0.0
YMR152W	-8.8102
YMR153C-A	-21.469
YMR153W	-12.131
YMR154C	8.3165
YMR155W	-44.407
YMR156C	1.0465
YMR157C	-4.0466
YMR158C-A	10.9
YMR158W	0.0
YMR158W-B	5.8405
YMR159C	3.965
YMR160W	-13.938
YMR161W	12.101
YMR162C	-13.033
YMR163C	-1.8507
YMR164C	8.5206
YMR166C	27.813
YMR167W	-22.500500000000002
YMR169C	-7.578200000000001
YMR170C	-4.5954
YMR171C	38.977
YMR172C-A	-2.3903
YMR172W	-22.43775
YMR173W-A	-17.441
YMR174C	-30.72245
YMR175W	-22.422
YMR176W	-20.67
YMR177W	-6.2622
YMR178W	10.277
YMR179W	5.0827
YMR180C	30.477
YMR181C	-29.044
YMR182C	-8.82
YMR183C	8.6804
YMR184W	0.0
YMR186W	-24.42
YMR187C	-27.687
YMR188C	13.658
YMR189W	1.753
YMR190C	5.2063
YMR191W	11.30075
YMR192W	9.808
YMR193C-A	6.799
YMR193W	0.0
YMR194C-A	-29.431
YMR194W	24.641
YMR195W	29.423
YMR196W	-2.2445
YMR198W	-5.376000000000001
YMR199W	-7.1936
YMR201C	14.843
YMR202W	-21.488
YMR204C	9.1228
YMR205C	-10.22
YMR206W	20.828
YMR207C	12.856
YMR209C	3.7504
YMR210W	2.617
YMR214W	3.2259999999999995
YMR215W	5.012
YMR216C	-28.693
YMR219W	10.644
YMR221C	17.564
YMR222C	-7.5605
YMR223W	6.5459
YMR224C	44.882
YMR225C	-21.073
YMR226C	4.2259
YMR228W	-1.92275
YMR230W	63.268
YMR231W	-4.9717400000000005
YMR232W	-55.049
YMR233W	-24.924
YMR234W	-3.8238
YMR237W	-18.39
YMR238W	-22.377
YMR241W	3.0332
YMR242C	17.85
YMR243C	-17.871
YMR244C-A	26.24
YMR244W	6.0469
YMR245W	14.075
YMR246W	-25.257
YMR247C	22.279
YMR250W	-26.184
YMR251W	1.8028
YMR251W-A	19.694
YMR252C	-10.388
YMR253C	-10.375
YMR254C	-29.821
YMR255W	40.521
YMR256C	-0.2190000000000012
YMR257C	17.1105
YMR258C	4.949766666666666
YMR259C	-14.22
YMR261C	15.289
YMR262W	0.0
YMR263W	17.674
YMR264W	7.5603
YMR265C	9.1901
YMR266W	5.315833333333334
YMR267W	16.3237
YMR269W	7.1309
YMR271C	5.7033
YMR272C	14.729
YMR273C	42.141
YMR274C	0.7375000000000007
YMR275C	4.814
YMR276W	5.357
YMR278W	-2.3147
YMR279C	-22.192
YMR280C	-7.8771
YMR282C	-7.2865
YMR283C	-20.838
YMR284W	-4.1638
YMR285C	9.3931
YMR286W	7.875
YMR287C	16.2745
YMR289W	43.081
YMR291W	19.161
YMR292W	8.7974
YMR293C	5.7635
YMR294W	7.2929
YMR294W-A	32.317
YMR295C	18.49
YMR297W	0.0
YMR299C	1.9795
YMR300C	0.0
YMR302C	0.0
YMR303C	0.0
YMR304C-A	40.685
YMR304W	81.99
YMR305C	1.0113
YMR306C-A	22.371
YMR306W	-0.27574
YMR307W	37.492
YMR310C	-26.869
YMR311C	-9.2954
YMR312W	-8.5684
YMR313C	-3.1179
YMR315W	4.24
YMR316C-A	2.6557
YMR316C-B	19.928
YMR316W	20.73
YMR317W	9.3896
YMR318C	29.17
YMR319C	-14.279
YMR320W	15.754
YMR322C	4.293
YMR326C	9.2768
YNL001W	0.0
YNL003C	0.0
YNL004W	-2.7636
YNL005C	0.0
YNL008C	3.0257
YNL009W	-12.132
YNL010W	9.4898
YNL012W	10.609
YNL013C	38.978
YNL015W	5.5933
YNL016W	52.049
YNL020C	11.5625
YNL021W	-15.537
YNL022C	-23.451
YNL023C	-22.313
YNL024C	12.759
YNL027W	14.821
YNL028W	-30.942
YNL029C	-14.302
YNL030W	11.412
YNL031C	-7.0101
YNL032W	0.39319
YNL034W	13.26855
YNL035C	-23.734
YNL037C	-8.7804
YNL040W	-27.081
YNL041C	-17.41
YNL043C	-12.93
YNL044W	-3.5762
YNL045W	3.4971
YNL046W	-17.634
YNL049C	11.888
YNL050C	-1.3045
YNL051W	31.065
YNL052W	9.6781
YNL054W	7.2566
YNL056W	40.78
YNL057W	2.8491
YNL058C	-7.2544
YNL063W	14.354
YNL064C	24.51
YNL065W	0.51711
YNL066W	11.838
YNL067W	6.3202
YNL068C	-19.2752
YNL069C	-5.022
YNL070W	-26.45
YNL071W	6.0257
YNL072W	9.5107
YNL073W	0.0
YNL074C	15.886
YNL076W	3.2269
YNL077W	-8.5813
YNL078W	-5.226
YNL079C	25.352
YNL080C	42.701
YNL081C	0.0
YNL082W	8.6441
YNL083W	29.311
YNL084C	0.0
YNL085W	-14.779500000000002
YNL087W	-12.621
YNL089C	11.693
YNL090W	-14.785
YNL091W	-18.42
YNL092W	-14.779
YNL093W	-2.8744
YNL094W	-18.35725
YNL095C	22.045
YNL097C	30.537
YNL098C	8.2587
YNL099C	-22.041
YNL100W	0.38119
YNL101W	2.4794
YNL104C	24.5
YNL105W	40.197
YNL106C	39.38
YNL107W	-6.5615
YNL108C	1.8867
YNL115C	-33.902
YNL116W	14.49
YNL117W	-13.846
YNL119W	20.86
YNL120C	-2.7984
YNL121C	-15.184
YNL122C	26.417
YNL123W	7.5542
YNL125C	13.969
YNL127W	-10.537
YNL128W	-16.234
YNL129W	0.55457
YNL130C	-1.3522
YNL133C	0.0
YNL134C	-2.139
YNL135C	24.492
YNL136W	27.079
YNL138W	21.765
YNL139C	56.644
YNL140C	8.00285
YNL141W	41.613
YNL142W	-14.808
YNL143C	0.17814
YNL144C	1.1766
YNL145W	-11.195
YNL146W	-15.319
YNL148C	58.752
YNL153C	32.271
YNL154C	2.807
YNL155W	-39.833
YNL156C	-13.794
YNL157W	12.830000000000002
YNL159C	2.2653
YNL160W	4.93525
YNL162W	-27.79
YNL164C	-42.917
YNL165W	-3.8944
YNL166C	8.4296
YNL167C	21.347
YNL168C	-15.997
YNL169C	-0.8311
YNL170W	-0.92575
YNL171C	7.4466
YNL173C	15.7496
YNL175C	0.0
YNL176C	8.5326
YNL177C	33.108
YNL179C	0.0
YNL183C	-23.311
YNL184C	8.1515
YNL187W	-4.2586
YNL190W	-45.356
YNL191W	25.693
YNL192W	-11.525
YNL193W	-32.476
YNL194C	11.966050000000001
YNL195C	3.6269
YNL196C	17.326
YNL197C	9.4278
YNL198C	-3.9959
YNL199C	2.7853
YNL200C	13.602
YNL201C	-1.7045
YNL202W	-43.709
YNL203C	33.798
YNL204C	4.5776
YNL205C	-8.735
YNL206C	10.660500000000003
YNL208W	0.0
YNL211C	33.661
YNL212W	11.685
YNL213C	8.0145
YNL214W	24.722
YNL215W	-18.359
YNL217W	-17.673
YNL218W	3.5897
YNL219C	11.809
YNL223W	0.70597
YNL224C	34.296
YNL225C	1.5406366666666667
YNL226W	50.796
YNL227C	39.175
YNL228W	-9.1799
YNL229C	-9.2408
YNL230C	4.644
YNL231C	8.1446
YNL233W	5.273
YNL234W	-11.737
YNL235C	-2.9525
YNL236W	11.506
YNL237W	0.6897
YNL238W	-10.099666666666666
YNL239W	35.322
YNL241C	28.33
YNL242W	36.278
YNL246W	-14.580000000000002
YNL248C	-24.197499999999998
YNL249C	1.8685
YNL250W	-0.33729
YNL252C	0.0
YNL253W	-8.967666666666664
YNL254C	7.074
YNL255C	13.482000000000001
YNL257C	41.7975
YNL259C	31.3475
YNL264C	19.102
YNL265C	16.17415
YNL266W	5.2605
YNL268W	-13.33365
YNL269W	3.394
YNL270C	-10.3566
YNL271C	-11.099
YNL273W	-16.3085
YNL274C	14.593499999999999
YNL275W	0.7489999999999997
YNL276C	12.480666666666666
YNL277W	20.164
YNL278W	-6.518
YNL279W	-10.006
YNL280C	2.779633333333333
YNL281W	6.716266666666666
YNL283C	1.5899999999999999
YNL285W	6.8185
YNL286W	-13.315175
YNL288W	-9.65775
YNL289W	-10.741599999999998
YNL291C	-1.4985749999999998
YNL292W	25.9465
YNL293W	-0.9808499999999998
YNL294C	-12.9195
YNL295W	-21.4225
YNL296W	18.897000000000002
YNL297C	-5.863185
YNL298W	15.76375
YNL299W	-18.314999999999998
YNL300W	-27.161
YNL301C	-6.46565
YNL302C	27.79
YNL303W	-21.84
YNL304W	-7.745633333333333
YNL305C	28.4275
YNL307C	-43.966
YNL309W	20.135
YNL311C	-20.041
YNL314W	16.207
YNL315C	6.1799
YNL316C	-15.5075
YNL318C	16.5075
YNL319W	-4.0995
YNL320W	-7.5751
YNL321W	7.4128
YNL322C	-45.569
YNL323W	-30.441
