orf	hom | abundance of calcium | YPD + mineral supplement stock [standard] | Eide DJ~Harper JF, 2005	hom | abundance of cobalt | YPD + mineral supplement stock [standard] | Eide DJ~Harper JF, 2005	hom | abundance of copper | YPD + mineral supplement stock [standard] | Eide DJ~Harper JF, 2005	hom | abundance of iron | YPD + mineral supplement stock [standard] | Eide DJ~Harper JF, 2005	hom | abundance of potassium | YPD + mineral supplement stock [standard] | Eide DJ~Harper JF, 2005	hom | abundance of magnesium | YPD + mineral supplement stock [standard] | Eide DJ~Harper JF, 2005	hom | abundance of manganese | YPD + mineral supplement stock [standard] | Eide DJ~Harper JF, 2005	hom | abundance of sodium | YPD + mineral supplement stock [standard] | Eide DJ~Harper JF, 2005	hom | abundance of nickel | YPD + mineral supplement stock [standard] | Eide DJ~Harper JF, 2005	hom | abundance of phosphorus | YPD + mineral supplement stock [standard] | Eide DJ~Harper JF, 2005	hom | abundance of sulphur | YPD + mineral supplement stock [standard] | Eide DJ~Harper JF, 2005	hom | abundance of selenium | YPD + mineral supplement stock [standard] | Eide DJ~Harper JF, 2005	hom | abundance of zinc | YPD + mineral supplement stock [standard] | Eide DJ~Harper JF, 2005
YER019W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER020W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER024W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER027C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER028C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER030W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER031C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER032W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER033C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER034W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER037W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER038W-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER039C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER039C-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER040W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER041W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER042W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER044C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER044C-A	2.1434476176822788	9.656345482624946	2.448335553410403	0.8821202782635015	6.4031151419893755	3.003372503722348	2.5470744157274923	0.5614639968055296	17.89713368857087	4.0986869409730895	5.159559205071717	4.8471291612871665	5.072989105039323
YER045C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER046W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER046W-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER047C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER048C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER049W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER050C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER051W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER053C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER055C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER056C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER056C-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER057C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER058W	3.5914748829482503	1.513315547098039	1.2134469158743373	0.6339935173927211	2.835536232582679	2.895517272751657	0.744748658316903	0.6990345884299645	1.5806937400626495	2.8342626960065314	2.2647482369042953	1.6359539003164199	2.2826550018595166
YER059W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER060W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER060W-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER062C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER063W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER064C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER065C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER066C-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER066W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER067C-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER067W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER068W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER071C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER072W	2.0697731990142065	3.988303619372645	17.13876816224377	0.9296085255404827	6.567924612443905	2.1460989836004756	2.9035489999823376	0.8369547225156716	4.351524988586859	2.9355368913422057	6.039552168654803	3.3238833878028413	5.719882002480338
YER073W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER074W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER075C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER077C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER078C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER079W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER080W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER081W	2.36865144437634	9.62824791398425	2.556242975670632	0.94869478785451	6.303804795069564	2.9818198002545655	2.5591185136261885	0.5584532710724385	19.515150396324493	4.05419526522827	5.065003092134976	4.993931816098036	5.21280694264398
YER083C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER084W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER085C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER087C-B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER087W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER088C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER089C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER091C-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER092W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER093C-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER095W	2.2442935752368904	2.3927251276202495	2.425050545136751	1.5013135148710812	6.0974825559352	7.214508722379121	2.9350523234477794	0.8112517001967896	6.655337465505903	6.280488570318342	6.082279652312134	7.349946195990931	3.788921271678229
YER096W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER097W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER098W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER101C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER103W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER106W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER110C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER111C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER113C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER114C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER115C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER116C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER117W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER118C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER119C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER119C-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER120W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER121W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER122C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER123W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER124C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER128W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER129W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER130C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER131W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER132C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER134C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER135C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER137C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER139C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER140W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER141W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER142C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER143W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER144C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER149C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER154W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER156C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER163C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER175C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER176W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER177W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER178W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER179W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER180C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER181C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER182W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER183C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER184C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER185W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER186C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER187W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YER188W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL001W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL003C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL004W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL007W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL010C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL010W-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL011W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL012W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL013C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL012W-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL014W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL015C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL016C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL018C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL019C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL020C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL021W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL023W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL025C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL027C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL028C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL030W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL031W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL032W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL033C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL034C-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL034W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL036W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL040W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL041W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL042C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL044C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL046W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL047W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL048C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL049W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL050C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL051C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL052W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL053W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL054C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL055W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFL063W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFR001W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFR006W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFR007W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFR008W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFR009W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFR010W	3.2044573575072848	2.555921478980664	2.8167212613157595	1.6722444511260859	3.830960961928035	7.085690375573507	2.056322399763088	1.0727793697206447	4.0139943449331605	5.815912357605624	6.078599276757943	7.604902917660351	4.371394921450312
YFR011C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFR012W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFR013W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFR014C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFR015C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFR016C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFR017C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFR018C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFR020W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFR021W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFR022W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFR023W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFR024C-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFR025C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFR026C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFR030W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFR031C-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFR032C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFR032C-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFR033C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFR034C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFR035C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
YFR036W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07958009912953284	0.0	0.0	0.0	-0.05021802824479347	0.0
