orf	hap a (post-SGA) | growth (colony size) | expression of yEVenus [prHSC82, 2u plasmid] | SC(MSG) - Leu | Farkas Z~Pal C, 2018
YDR179C	-0.27820436721078334
YDR179W-A	0.16555112876322128
YDR181C	0.2787586916501411
YDR182W-A	0.15813936702188688
YDR183W	0.2868244390056165
YDR184C	-0.26591619447395964
YDR185C	0.4464754896556234
YDR186C	0.848919287874956
YDR191W	0.49288274338557125
YDR192C	-0.2369964071061486
YDR193W	0.02754659253539023
YDR194C	0.028864557135801307
YDR194W-A	-0.8629852668605186
YDR195W	-1.6543923523206174
YDR197W	-0.19888842327265488
YDR198C	0.00670019261723068
YDR199W	0.3866748929414227
YDR200C	-5.00162099393534
YDR202C	0.32634912840349395
YDR203W	0.6058340568690896
YDR204W	-0.8162917191374132
YDR205W	0.30059449988245335
YDR206W	0.4003176833886924
YDR207C	-3.1418464460061553
YDR209C	-0.4288078700486541
YDR210W	0.3189385594194782
YDR213W	0.4181564651361947
YDR214W	0.4180205230385542
YDR215C	0.14781095903295458
YDR216W	-0.24637902301476924
YDR217C	-0.725371084642725
YDR218C	-0.3965595483181034
YDR219C	-0.04771990806927674
YDR220C	-1.00316452204707
YDR221W	0.0911478620904056
YDR222W	0.5328813120424754
YDR223W	0.44979619050408115
YDR225W	-0.0476644287356179
YDR226W	-0.6138000170336613
YDR227W	
YDR229W	0.207433480303151
YDR230W	-0.3894108379205552
YDR231C	-0.1134251370610016
YDR233C	0.00902764898610555
YDR234W	
YDR237W	0.8041201289040069
YDR239C	
YDR241W	-2.514206004205683
YDR242W	-0.2333947313174408
YDR244W	-0.7215344356622455
YDR245W	1.1608400911002872
YDR246W-A	-0.5974427688226449
YDR247W	-0.08032998987090198
YDR248C	0.5610662641919523
YDR249C	0.2886835608251622
YDR250C	1.1776466219802186
YDR251W	0.28768564202635766
YDR252W	0.49416647262726904
YDR253C	0.1750054390576974
YDR254W	0.30591655080153335
YDR255C	0.46551257343146146
YDR256C	-0.8019404630795565
YDR257C	-0.7760070499074573
YDR258C	-0.4867262312406749
YDR259C	-0.9829323921480093
YDR260C	-0.38748008618852264
YDR261C	0.45199021923668997
YDR262W	-0.5736675049535426
YDR263C	0.003972743469716248
YDR264C	-0.24321528258210748
YDR265W	-1.1695335365191755
YDR266C	0.32840141243529053
YDR268W	1.3645781923653317
YDR269C	-0.14007478488460098
YDR270W	0.5853568314593908
YDR271C	0.5860277090960985
YDR272W	-0.2023865870681154
YDR273W	1.4447705228025007
YDR274C	-0.1664959390899704
YDR275W	0.6183229352022873
YDR276C	1.1087427402267487
YDR277C	-0.04207742450837873
YDR278C	0.05153120143225584
YDR279W	-0.26426809398976003
YDR281C	-0.7299543352313036
YDR282C	0.992235881649738
YDR283C	0.21326748200540116
YDR284C	0.8324213910103933
YDR285W	0.4843405700730106
YDR286C	0.03616320035197078
YDR287W	0.2836165020787965
YDR289C	-0.48544456514677153
YDR290W	0.746630612323063
YDR291W	-0.7448710549682476
YDR293C	0.9348126759283735
YDR294C	0.22553347590343503
YDR295C	0.6509247644127351
YDR296W	1.3151685750442654
YDR297W	-0.46871904505445466
YDR298C	-0.956092709070535
YDR300C	0.9772536892070061
YDR304C	-0.025734167018343267
YDR305C	0.4413179102997784
YDR306C	0.09984254715633054
YDR307W	-0.26574253545570276
YDR309C	0.1771049498319752
YDR310C	0.24847065045443045
YDR312W	-0.3262979541324958
YDR313C	0.5623043140520146
YDR314C	-0.654670168923647
YDR315C	-0.5398920992516076
YDR316W	0.11639885689282226
YDR317W	0.07831073085684968
YDR318W	-0.5327817505083616
YDR319C	-0.3497166158000097
YDR320C	-0.10655972264497213
YDR321W	0.7314547418811317
YDR322C-A	-1.1003409752579105
YDR322W	0.358472371799009
YDR323C	-0.08639645030354948
YDR326C	0.18362033833001074
YDR329C	-0.3369404441364415
YDR330W	-0.6717636385304218
YDR332W	0.7038989530988942
YDR333C	1.4768654623892115
YDR334W	-0.5334370900632427
YDR335W	0.014089678809722393
YDR336W	0.8255893415626014
YDR337W	-0.5952290112392522
YDR338C	0.7575202932221254
YDR340W	0.10580804229378951
YDR344C	0.8404603174445414
YDR345C	0.5557534652012629
YDR346C	1.2374164326609247
YDR347W	-0.9901521199610429
YDR348C	0.08308350091235459
YDR349C	0.816364395276831
YDR350C	-0.5474850311586379
YDR351W	0.17734633812392017
YDR352W	0.15596551845364207
YDR354W	0.6071534398836094
YDR357C	0.2857910598540957
YDR358W	0.6502032107083274
YDR359C	0.6196854831370682
YDR360W	0.2350519694363276
YDR363W	1.5875227811821453
YDR363W-A	-0.04482573079062723
YDR364C	-2.411761851125471
YDR368W	1.3454104210713922
YDR369C	-0.4137695535385776
YDR370C	-0.1453565721850059
YDR371W	-0.22269595606272916
YDR372C	0.34673077204428027
YDR374C	0.6215117235386407
YDR375C	1.0640243019132554
YDR377W	0.35813617541857445
YDR378C	0.4681690374001748
YDR379C-A	0.10058134748683199
YDR379W	0.5525219310215443
YDR380W	1.1698902500838506
YDR382W	-0.8160813102990685
YDR383C	0.34630531228505357
YDR384C	1.2550110537616332
YDR385W	-0.2687707851043041
YDR386W	-0.565315495841594
YDR387C	0.6242282122134973
YDR388W	1.9034531831991588
YDR389W	0.34889366013986733
YDR391C	0.554673665224368
YDR392W	0.9298159576271231
YDR393W	0.4402344998142433
YDR395W	0.6846113258127735
YDR399W	-0.17199751610384764
YDR400W	1.81351283403697
YDR401W	0.01155358662013869
YDR402C	-0.3646636380201839
YDR403W	0.6076384085620309
YDR405W	0.697332695113053
YDR406W	0.2226494209436518
YDR408C	-0.06167323449628812
YDR409W	-0.2775595690516643
YDR410C	
YDR411C	0.48718149234921715
YDR414C	0.7613983663419144
YDR415C	0.09792681771917593
YDR417C	-1.8426160012486585
YDR418W	-2.791747254028847
YDR419W	0.08696943978310975
YDR420W	0.507162820844521
YDR421W	-0.6361241143228766
YDR422C	0.11684649549083881
YDR423C	0.5685734142820934
YDR424C	0.3796053880771689
YDR425W	0.8482600476812762
YDR426C	0.45873387569616547
YDR428C	-0.04563103540081382
YDR430C	0.6893890280809745
YDR431W	1.8901797606804553
YDR432W	-3.2140262518536074
YDR433W	-1.246476409180162
YDR435C	0.4638172462047806
YDR436W	0.19937779079317333
YDR438W	0.8902765683012105
YDR439W	-0.34506821487248607
YDR440W	-0.2552122291130777
YDR441C	1.316628864605806
YDR442W	-0.5501728614211631
YDR443C	0.5984463114575495
YDR444W	0.010664369920751666
YDR445C	-0.47684339870196474
YDR446W	0.2159482524340673
YDR447C	0.4104461594616735
YDR448W	0.5922324326676551
YDR450W	-1.3653943783217737
YDR451C	-0.45681871186629414
YDR452W	0.13923874113063794
YDR453C	0.03660065215775247
YDR455C	1.2347906580156531
YDR456W	-0.15383807605773744
YDR457W	0.6905537717209669
YDR458C	-0.1363972561777647
YDR459C	0.4232186883799172
YDR461W	
YDR463W	0.1587390338230034
YDR465C	-0.6630245957869173
YDR466W	-0.286298063771536
YDR467C	-0.14577255435905206
YDR469W	-0.5134911574472866
YDR470C	-1.0283397928780953
YDR471W	0.14789474217541784
YDR475C	-0.091200683362919
YDR476C	-0.044312232646611265
YDR477W	1.2050766876937347
YDR479C	1.6362919845331558
YDR480W	0.5477264663403011
YDR481C	-0.1514090418966726
YDR482C	-0.22897121349950694
YDR483W	-0.4254941000873182
YDR484W	-2.1184338456931275
YDR485C	-0.7335886990178789
YDR486C	0.5089199780316653
YDR488C	0.5461126334514991
YDR490C	-0.14053767143428555
YDR491C	0.20535969440293467
YDR492W	-0.10603249167344966
YDR493W	0.9024332476028255
YDR494W	0.9022762227136609
YDR495C	1.3487604895392358
YDR496C	-1.0592128331835717
YDR497C	1.1585062518679232
YDR500C	0.050140672055513556
YDR501W	0.21462790231901893
YDR502C	0.384136898787466
YDR503C	-0.7128465525367053
YDR504C	0.027792429489766884
YDR505C	-0.25349894605324874
YDR506C	0.25773102485623284
YDR507C	0.36698192158707077
YDR508C	0.7989493969809726
YDR509W	-0.7982754422062238
YDR511W	-0.7006435168830849
YDR512C	0.48874510048389913
YDR513W	-1.0454060869600157
YDR514C	-0.898771145614729
YDR515W	0.6493341419366201
YDR516C	0.16534861791252706
YDR517W	0.16257813279148878
YDR518W	0.24896728881256405
YDR519W	0.20886340290809266
YDR520C	-0.5391318292893706
YDR521W	-0.4126615464629311
YDR522C	-0.0859625767697237
YDR523C	0.6150137750868047
YDR524C	0.09630869735136371
YDR524C-B	0.3520585933298478
YDR524W-C	0.6230264608599427
YDR525W	0.5740497499721736
YDR525W-A	-0.07030957116365265
YDR528W	-0.8142636448555164
YDR529C	-0.8626185101033794
YDR530C	0.17836943377315329
YDR532C	-2.2684294936120724
YDR533C	-0.09759276654355473
YDR534C	-0.5523445178948763
YDR535C	-0.42533372258298774
YDR536W	0.10924427941873371
YDR537C	0.6925833288903408
YDR538W	0.04981869205284975
YDR539W	0.5990096475154739
YDR540C	0.5679214273423784
YDR541C	0.6851271772347426
YEL001C	0.18152498608800602
YEL003W	-1.5737076387676407
YEL004W	
YEL005C	0.7650202545316704
YEL006W	0.08685648244136628
YEL007W	0.5601103820294587
YEL008W	-0.4767649346124089
YEL009C	1.3984845434788427
YEL010W	0.8059236102064724
YEL011W	0.12259049237055819
YEL012W	-0.3460488225718281
YEL013W	1.098118979736374
YEL014C	-0.0872406323549868
YEL015W	-0.33188421691599634
YEL016C	0.5315516777623522
YEL017C-A	0.007478128282457198
YEL017W	-0.619037285473065
YEL020C	-0.09090745848263969
YEL022W	-0.3043318452222934
YEL023C	0.6915886659966493
YEL024W	0.9492750840736535
YEL025C	0.5688864969598939
YEL027W	0.804939714365333
YEL028W	-0.2996751594669079
YEL029C	
YEL030W	0.2947033103022771
YEL031W	1.6164033365051784
YEL033W	0.4840627865645051
YEL036C	0.686987846415134
YEL037C	0.20571159004861728
YEL038W	0.30154216169045367
YEL039C	0.009332608019465524
YEL040W	0.6832354641273821
YEL041W	-0.7240131465537974
YEL042W	1.2577503660089657
YEL043W	0.7295650919215656
YEL044W	-1.4956155605484882
YEL045C	-1.6242465393759833
YEL046C	-0.23237534288690073
YEL047C	0.042064093174117564
YEL048C	-0.7611993224000894
YEL049W	1.015690229326758
YEL050C	-0.38701194505929915
YEL051W	
YEL052W	-0.047684060876349015
YEL053C	0.6495820420387912
YEL054C	-1.274081713509465
YEL056W	-0.4070726725080033
YEL057C	0.042583136027830974
YEL059C-A	-1.16655751029912
YEL059W	0.6743873324442485
YEL060C	1.2630193875823925
YEL061C	0.3198290333495525
YEL062W	0.3631977539286113
YEL063C	1.1737497226368057
YEL064C	-0.9887554333776016
YEL065W	2.1499194298897844
YEL066W	-0.23373660135431
YEL067C	-1.9496029801153523
YEL068C	0.26667409357459315
YEL071W	1.4529274999745099
YEL072W	
YER001W	0.6804955071463641
YER002W	0.4208759195860058
YER004W	1.024507574976397
YER005W	-0.1604396332128735
YER007C-A	-0.5811973496694223
YER007W	0.6544407228579223
YER010C	-0.09894628820673496
YER011W	0.8417989457595809
YER014C-A	0.5947174619493274
YER014W	
YER015W	0.6348093558072438
YER016W	0.30816447927027085
YER017C	0.9317949676755343
YER019C-A	0.15935136964104488
YER019W	0.06724552121184176
YER020W	-0.2525944491655094
YER024W	0.1499912871747412
YER026C	0.41325416808322246
YER027C	0.4680566603187485
YER028C	0.5537307422089579
YER030W	0.7496500613568539
YER031C	0.1172025174321102
YER032W	-0.21334928405708903
YER033C	0.2349241187464433
YER034W	0.23255507705483755
YER035W	-0.002525914189174075
YER037W	0.7469577179585286
YER038W-A	0.9234016633710133
YER039C	0.4529095127625173
YER039C-A	-0.3304869823089223
YER040W	0.6564852378488056
YER041W	0.22737602806725699
YER042W	0.38648414848049345
YER044C	-0.09282757210885743
YER044C-A	-0.5452338467847874
YER045C	0.462199641623917
YER046W	-0.1771595441221244
YER046W-A	0.6022694532673125
YER047C	-0.7599868039939828
YER048C	-1.155598262635365
YER049W	1.1163651364632179
YER050C	1.3038372193337797
YER051W	0.5586985442044023
YER052C	-0.07407185011348087
YER053C	0.27017000080215353
YER053C-A	0.6957870750482034
YER054C	1.0258915925429133
YER055C	-0.03952837317171144
YER056C	0.34473261340540245
YER056C-A	-0.16828797636951384
YER057C	0.19901770702968172
YER058W	-0.20716119461462476
YER059W	-0.2250906903917121
YER060W	-0.1380375553843667
YER060W-A	0.08210182940243095
YER061C	
YER062C	0.9679401242761292
YER063W	0.33310271376173
YER064C	-0.538809172316337
YER065C	0.6398046879310698
YER066C-A	0.8340664612462698
YER066W	0.35775997331293913
YER067C-A	0.7415031097936582
YER067W	-0.2825328835201219
YER068C-A	0.6744294013172437
YER068W	-2.023947382602659
YER069W	-0.2954860668171129
YER070W	12.775055072742719
YER071C	0.18390037840641643
YER072W	0.8000331620700347
YER073W	1.0832493255584899
YER074W	0.4508468162816958
YER075C	0.9741708950885901
YER076C	-0.1578720457827409
YER077C	0.7429856749040413
YER078C	0.8117717960498091
YER079W	0.8204390476974053
YER080W	-0.10039938898767933
YER081W	0.7445259436792993
YER083C	-0.03155317866239972
YER084W	0.5290985950348087
YER085C	-0.13257398542126447
YER086W	0.6415623609051627
YER087C-B	0.04021551275033385
YER087W	-0.750889966291571
YER088C	0.13678162881755865
YER089C	0.7756768319666497
YER090W	0.7705825654587454
YER091C	-0.22072742293671155
YER091C-A	-0.9978112982542842
YER092W	1.3046220214127595
YER093C-A	0.13332814506652063
YER095W	-0.6121826703462719
YER096W	0.9627948915703662
YER097W	0.39620022065138427
YER098W	0.005142322612351864
YER099C	-0.22316213075421099
YER101C	0.1657376179818246
YER103W	0.27222473482195597
YER105C	-0.26156746576357276
YER106W	-0.15171429106019113
YER110C	-0.9058662786429915
YER111C	1.5519859630507402
YER113C	0.15197274721115805
YER114C	0.23948728588071075
YER115C	-0.09464117573018915
YER116C	1.6275879830654718
YER117W	0.11003146701235075
YER118C	-0.8537548081017348
YER119C	0.6970161631100338
YER119C-A	0.31812435748442824
YER120W	0.38170686528918824
YER121W	-0.3585369272246031
YER122C	1.0856021199612147
YER123W	-0.14419621273407648
YER124C	1.1723869168085508
YER128W	-1.1989722377939627
YER129W	-0.21762851047615198
YER130C	0.08457634952502549
YER131W	-1.1837802490098877
YER132C	-0.20491578060726162
YER134C	-1.1610896528570072
YER135C	-0.40179162665133694
YER137C	-0.22285965394554116
YER139C	0.43068692879212334
YER140W	0.5997304597761429
YER141W	-0.8728212272602744
YER142C	-0.3508235913017589
YER143W	-0.3090921396809791
YER144C	0.24392137733109095
YER145C	-0.929026369865835
YER149C	0.32337100679895975
YER150W	0.14803348886459136
YER151C	0.802895457267924
YER152C	0.38791987368860686
YER153C	0.09247369244178284
YER154W	0.4876835787069953
YER155C	-6.701993326180533
YER156C	0.2845038490504949
YER158C	-0.23165133919448727
YER161C	-0.06262676338082879
YER162C	-0.5624802149851378
YER163C	0.17082572728303008
YER164W	0.4939378500623019
YER166W	0.27056096730919266
YER167W	-0.17891944142743316
YER169W	0.30113162751605205
YER170W	-0.3968739526999596
YER173W	0.18829066020284987
YER174C	0.9030042882282946
YER175C	1.405954621382053
YER175W-A	-0.45010387500257176
YER176W	0.5954678674861723
YER177W	1.392995732191943
YER178W	1.1746402610402484
YER179W	-0.2201842670431511
YER180C	-0.35904313987797004
YER180C-A	0.5745622810156609
YER181C	0.11486281112320608
YER182W	0.07283429845671673
YER183C	0.12507039601942876
YER184C	0.013173189875428136
YER185W	1.2517386112295539
YER186C	1.7523206441354453
YER187W	0.4955435915433477
YER188W	-0.3358585165383836
YFL001W	0.3965345473041302
YFL003C	0.9321055036552759
YFL004W	0.4720578775725158
YFL007W	-0.12972239280255873
YFL010C	0.09158931124503894
YFL010W-A	-0.2456688810965994
YFL011W	0.111301689083332
YFL012W	0.49023095373607967
YFL012W-A	-1.0339678666411167
YFL013C	0.9451859251451498
YFL014W	-0.632407321334578
YFL015C	0.18376653169325466
YFL016C	-1.68980847630605
YFL018C	-2.9187537296250405
YFL019C	0.23584479844969497
YFL020C	0.16671026322014773
YFL021W	0.15809726591220738
YFL023W	-0.7204816500267835
YFL025C	0.7959888766060593
YFL026W	
YFL027C	0.34683112484246736
YFL028C	0.06090130950737297
YFL030W	0.08279075958233958
YFL031W	-0.9827005136779292
YFL032W	-0.7577417123534625
YFL033C	1.3763873279736427
YFL034C-A	-0.38609442455110776
YFL034W	-0.6179751834358441
YFL036W	-0.14380956594273195
YFL040W	0.3308053019826111
YFL041W	0.4026627409871882
YFL041W-A	-0.8444863745288607
YFL042C	0.11316743554149883
YFL044C	0.024968109105968434
YFL046W	0.4709011286302266
YFL047W	0.5855573436356593
YFL048C	0.9054699432627101
YFL049W	-0.033108888809431296
YFL050C	-0.8139744817974573
YFL051C	0.6620073818672583
YFL052W	0.46464302110948985
YFL053W	0.16331583707472444
YFL054C	0.26135694263152487
YFL055W	0.4325375723637015
YFL063W	0.676674364011027
YFR001W	-0.09241510373339853
YFR006W	1.0538813515690293
YFR007W	0.5740179968381505
YFR008W	1.1361235805233574
YFR009W	1.4129969507214524
YFR010W	-0.21733989544172577
YFR011C	0.6464464442315124
YFR012W	1.7031677920047292
YFR012W-A	-0.5112787538046338
YFR013W	-0.4002240211678033
YFR014C	0.992243392797177
YFR015C	0.5205465250601718
YFR016C	0.9091855112570056
YFR017C	0.10535366622875687
YFR018C	-0.7008415145979788
YFR019W	0.2206499728374025
YFR020W	0.2460718543032273
YFR021W	0.4919245401818089
YFR022W	0.3510537436439214
YFR023W	0.7624722992422689
YFR024C-A	0.35316463396775266
YFR025C	0.30619894415589205
YFR026C	-0.7252049367719072
YFR030W	-0.6140757696310567
YFR031C-A	-1.5084904087026603
YFR032C	-0.973031507066098
YFR032C-A	0.3896322863579601
YFR032C-B	-0.4315012127841923
YFR033C	-0.6745502419936038
YFR034C	1.0479562489969827
YFR035C	1.0792428859618681
YFR036W	0.31177601948437067
YFR038W	0.6589766499939668
YFR039C	-0.03977066409081646
YFR040W	-1.036482134595438
YFR041C	0.1417973667625386
YFR043C	0.7979468360996307
YFR044C	-0.3500726055045968
YFR045W	-0.4557681183253638
YFR046C	0.7870407144915816
YFR047C	0.5603981589100934
YFR048W	-0.057021287533492865
YFR049W	1.2407406150712854
YFR053C	-0.10737763179871514
YFR054C	0.026071893175973204
YFR055W	0.8184091681611886
YFR056C	-0.9091314034477375
YFR057W	1.3740222513942044
YGL002W	-0.8531373466508918
YGL003C	-1.3110078360236097
YGL004C	-1.4997765105729002
YGL005C	0.5686339225385012
YGL006W	0.08952629239737463
YGL006W-A	1.0630591033490029
YGL007C-A	0.6526170936277772
YGL007W	0.5947244573098178
YGL010W	0.664231003876043
YGL012W	
YGL013C	-0.5170779398878534
YGL014W	0.42085225785973873
YGL015C	-0.39478443529781093
YGL016W	1.0135934586706448
YGL017W	-0.4821689956563164
YGL019W	-0.23700224194600464
YGL020C	0.019471464304787193
YGL021W	-0.719941846748389
YGL023C	-1.0594553175227825
YGL024W	0.11573258910196774
YGL025C	0.6565771446357094
YGL026C	0.04862032555114538
YGL027C	0.5668680936832835
YGL028C	0.08600427345554132
YGL029W	-0.7083203608793156
YGL031C	-0.2026907724210525
YGL032C	0.25668033460524964
YGL033W	-0.7134360325455869
YGL034C	-0.10399561677674252
YGL035C	0.5185338276766804
YGL036W	-0.44530467086595105
YGL037C	-0.17640040244383753
YGL038C	0.5669138697749718
YGL039W	0.598082552712049
YGL041C	0.4657877457685397
YGL041C-B	0.6034835190342649
YGL042C	-0.7262235515220242
YGL043W	-1.664771242957144
YGL045W	-0.052118861533783506
YGL049C	0.16010996329569888
YGL050W	0.07218833977696335
YGL051W	0.3226110269668814
YGL053W	0.5943983510115652
YGL054C	-0.02078100047756538
YGL056C	0.5916963688446378
YGL057C	0.5024567162521227
YGL058W	-1.690708105454462
YGL059W	0.5813318235326193
YGL060W	-0.30144885407309174
YGL062W	-0.34219624866931064
YGL063W	1.0096499773184364
YGL064C	-0.7241350012204042
YGL066W	0.19448684105307038
YGL067W	-0.3569446284409052
YGL070C	-0.4323981018144398
YGL071W	0.5135492948420908
YGL072C	0.8544617732411941
YGL076C	0.23536782446897678
YGL077C	0.6325191005720366
YGL078C	0.02302633242790948
YGL079W	-0.11974046469634875
YGL080W	-1.1376272460089152
YGL081W	0.20473736521276403
YGL082W	-0.14394379949610517
YGL083W	-0.2964490410501498
YGL084C	0.5845714813567782
YGL085W	0.4726021295133421
YGL086W	0.5029855912945438
YGL087C	0.569713045545026
YGL088W	-0.3100651717595137
YGL089C	-1.0913190233730987
YGL090W	0.5397285449685666
YGL094C	-0.6486393622638216
YGL095C	0.8887213094677591
YGL096W	-0.002232689308894764
YGL100W	-0.4282599108891348
YGL101W	0.8904611555554409
YGL104C	-0.38014749774379836
YGL105W	-1.8424955649961607
YGL107C	-0.3964439798049326
YGL108C	-0.6568502391719594
YGL109W	0.10333323204103638
YGL110C	-0.5113502225336992
YGL114W	0.34503863624934394
YGL115W	1.9976820751821696
YGL117W	-1.5919181417216623
YGL118C	0.044761304311770306
YGL119W	-0.8371437282386387
YGL121C	-0.14006450138231327
YGL124C	-1.871857704145765
YGL125W	0.11773961282902462
YGL126W	-1.077859434002635
YGL127C	1.9365765374880097
YGL129C	-0.10328067159261385
YGL131C	0.9296716662282523
YGL132W	1.0679056631748418
YGL133W	-0.8436451582523778
YGL134W	0.07505804941223862
YGL135W	
YGL136C	2.587557724890073
YGL138C	-0.2884258461179339
YGL139W	-0.4379042564374858
YGL140C	0.37815109453890594
YGL141W	-0.2956243621927063
YGL143C	-0.1850937658057067
YGL144C	0.612421752249982
YGL146C	-0.9352018547647429
YGL147C	-1.4125888518820229
YGL148W	0.2041225794067167
YGL149W	-0.6194317657786915
YGL151W	-0.5497775429617451
YGL152C	0.5759879806149608
YGL153W	-0.15912444096731115
YGL154C	0.16523108296161476
YGL156W	0.07565952146767523
YGL157W	-0.37571988586696
YGL158W	0.46974076917929725
YGL159W	0.8372736567293513
YGL160W	0.512375782823972
YGL161C	-0.6764901167072899
YGL162W	0.0021996291238496114
YGL163C	-0.9642341803974018
YGL164C	0.011850002932162464
YGL165C	0.16373204490556065
YGL166W	0.10582261327508746
YGL167C	-1.309486328998607
YGL168W	-0.6093696650386585
YGL170C	-0.5191831887919345
YGL173C	0.1272823483485014
YGL174W	0.6756449822083577
YGL175C	-0.6541685661161332
YGL176C	-0.13835160516269576
YGL177W	-0.3417247549249213
YGL178W	-0.5072532623275979
YGL179C	-0.8366687529323462
YGL180W	0.49888199033147934
YGL181W	0.48414537694964965
YGL184C	-0.5011083700420789
YGL185C	0.035698282891176124
YGL186C	0.38616278097483114
YGL188C-A	-0.9354244168330641
YGL190C	-0.4409986235255609
YGL191W	-0.14852111853477487
YGL192W	-0.4026440935306362
YGL194C	-0.39430127187370956
YGL195W	0.908920590185531
YGL196W	-0.22953909492991595
YGL197W	0.08651022821543398
YGL198W	0.36853579424309796
YGL199C	0.1698484399621695
YGL200C	0.6227558016586646
YGL202W	-0.33727293329818303
YGL203C	0.7367695717829312
YGL205W	-0.3887541444249341
YGL206C	-0.07529262111076505
YGL208W	-0.2597491555863351
YGL209W	0.014650306986166713
YGL210W	0.7692195662103847
YGL211W	0.6693715622625843
YGL212W	-0.5345849416806685
YGL213C	-0.784887160381404
YGL214W	0.05545131118835577
YGL215W	-0.2339504595178734
YGL216W	-0.16554099179132115
YGL217C	0.5898820882529361
YGL218W	-0.5600564031669275
YGL219C	-1.2766699324175417
YGL220W	0.05812753624453734
YGL221C	0.14523840715344166
YGL222C	0.2617936529935679
YGL223C	-0.18147281247979496
YGL224C	-0.23879292528480794
YGL226C-A	-0.15259254728692043
YGL226W	0.6119573183394518
YGL227W	0.03326125403240798
YGL228W	-0.10483109492342225
YGL229C	0.5032482880348028
YGL230C	-0.6060198222276049
YGL231C	0.6466957627477921
YGL232W	1.4486022718069687
YGL234W	0.08796519872406704
YGL235W	-1.0417967066037632
YGL236C	1.1123145648458062
YGL237C	0.4803839683902972
YGL240W	0.09731444966445014
YGL241W	-0.07841326109653445
YGL242C	-1.2906300285482535
YGL243W	0.2356173364053622
YGL244W	-0.4054935585281789
YGL246C	-2.030845452779872
YGL248W	1.2446116283572155
YGL249W	0.04959503393726293
YGL250W	0.6828549423060521
YGL251C	-0.6254872979753655
YGL252C	-0.37659388685136325
YGL253W	0.045398301193291773
YGL254W	0.07494612364439235
YGL255W	-0.9575182797230977
YGL256W	-0.20262233394031007
YGL257C	-0.2577579278345791
YGL258W	-0.0932213432074295
YGL259W	0.012906495786317444
YGL260W	-0.49569563733009814
YGL261C	-0.35842052055764084
YGL262W	0.8950055931761374
YGL263W	-0.2587665492125671
YGR001C	0.5806800300130098
YGR003W	1.6269422178058242
YGR004W	0.40960758659330215
YGR006W	0.10148700489520565
YGR007W	-0.44706688921252846
YGR008C	-1.4414862025175699
YGR010W	0.10211533010865376
YGR011W	-0.0511260361310964
YGR012W	0.5965794528337747
YGR014W	-1.055774532910833
YGR015C	0.08876386257729042
YGR016W	0.04908421143804284
YGR017W	-0.0730806365450081
YGR018C	-0.4971802655882757
YGR019W	-1.064033861555455
YGR020C	-4.316692031280456
YGR021W	0.007438606107520695
YGR022C	1.1618573196729798
YGR023W	0.4727748536677546
YGR025W	1.103297287280216
YGR026W	0.9512659249851979
YGR027C	0.058653445512003986
YGR028W	-0.4209063363629394
YGR031W	-0.09483317742180564
YGR032W	-0.06676569574987241
YGR033C	0.5619784656472364
YGR034W	0.4854311371024575
YGR035C	1.1850780158622842
YGR035W-A	-0.9229547193270172
YGR036C	0.024887356211828193
YGR037C	-1.1834448263098758
YGR038W	0.5230330372293214
YGR039W	-0.44914115866300913
YGR040W	0.5942971600595867
YGR041W	-0.07927124044884688
YGR042W	-1.7910800199953032
YGR043C	-0.66750359293851
YGR044C	-0.13868976798087188
YGR045C	0.500131967764728
YGR049W	0.009944234630452676
YGR050C	-0.09350876548453704
YGR051C	0.3503386695130556
YGR052W	0.34277916704763145
YGR053C	0.19778849002111418
YGR054W	0.4296249879383238
YGR055W	0.816493213067244
YGR056W	-1.905656578153861
YGR057C	-0.9042144387034146
YGR058W	-0.40169852710711457
YGR059W	0.1299908100889705
YGR061C	-0.2562748469372473
YGR062C	0.2810704809904523
YGR063C	-1.065133744986661
YGR064W	
YGR066C	0.14540310437346665
YGR067C	1.4173188262738279
YGR068C	0.38970797809266716
YGR069W	-0.061409764075606214
YGR070W	-0.21063273090886378
YGR071C	-0.11142178831595345
YGR072W	0.02615184015300626
YGR076C	-0.34339310004685347
YGR077C	-0.643385653115431
YGR078C	-0.07546073541932452
YGR079W	0.3329153541526509
YGR080W	-0.697191612729577
YGR081C	-0.4085448574060458
YGR084C	-0.3483558731195491
YGR085C	-1.1249467850609967
YGR086C	-0.4252488756299429
YGR087C	0.48584038180948763
YGR088W	0.5110492110288563
YGR089W	-0.5255538990508876
YGR092W	0.9818632126932789
YGR093W	0.14616727497450235
YGR096W	-0.060325386489542526
YGR097W	-0.9882432569376415
YGR100W	1.641477287437488
YGR101W	-0.05547605430885473
YGR102C	0.42554072898583173
YGR104C	-2.058520356110552
YGR105W	0.646798565533985
YGR106C	-0.9767096160332516
YGR107W	-0.2967489711607609
YGR108W	0.11955602104188938
YGR109C	0.8550781386447716
YGR110W	-0.6980610038681271
YGR111W	0.10109281471973783
YGR112W	0.24792910639508436
YGR117C	0.3527316308244027
YGR118W	-0.7558252414725692
YGR121C	0.04636543395860175
YGR121W-A	0.0635670254044768
YGR122C-A	1.1380862143361505
YGR122W	-0.7533462082141745
YGR123C	0.9633634177344609
YGR124W	1.1794617729623964
YGR125W	-0.46615265038164067
YGR126W	1.7367098363491067
YGR127W	0.3078222223931903
YGR129W	-0.5039627350156333
YGR130C	1.5395416358152276
YGR131W	0.5622546050848433
