orf	hom | growth (culture turbidity) | chitosan [25 ug/ml], time [5 h] | Zakrzewska A~Klis FM, 2007	het | growth (culture turbidity) | chitosan [25 ug/ml], time [5 h] | Zakrzewska A~Klis FM, 2007	hom | growth (culture turbidity) | chitosan [25 ug/ml], time [9 h] | Zakrzewska A~Klis FM, 2007	het | growth (culture turbidity) | chitosan [25 ug/ml], time [9 h] | Zakrzewska A~Klis FM, 2007
YGL066W	0.1351075499314789		0.6505272096641221	
YGL067W	0.022605255075298994		0.03953132366494786	
YGL071W	0.2868033737684255		0.27834916173613994	
YGL072C	0.7572070567218508		-0.19149894670556075	
YGL076C	-1.1587441736340758		-1.557389906208275	
YGL077C	0.9219873188032804		0.8572099268538447	
YGL078C	-0.3286867873075852		-1.7006618969084817	
YGL079W	0.2846007739409408		0.19533801121562058	
YGL080W	0.056501365326277427		-0.05070306737531265	
YGL081W	0.34928545580804404		0.023744770412665584	
YGL082W	0.07113713127138004		0.06526824443940242	
YGL083W	-0.200223419536869		-0.2029964273397666	
YGL084C	12.107895013025047		6.109267645423662	
YGL085W	-0.13176040525995422		-0.3085381358672599	
YGL086W	0.4229813797186114		0.31936601334224923	
YGL087C	0.559352798212501		0.41343275662250784	
YGL088W	0.6631460076888136		0.16551807757812345	
YGL089C	0.5878091178914088		-0.35400081997182087	
YGL090W	1.70234798961061		-0.24399000710421645	
YGL094C	-0.4941043188999227		0.11116993739682399	
YGL095C	1.48102573801769		3.7209370031153832	
YGL096W	-0.17511383417324358		0.027821208860604907	
YGL101W	0.20905082956385357		-0.20407821146957553	
YGL104C	0.18179669578744712		-0.252814063027143	
YGL105W	-0.7375205615882681			
YGL107C	0.13169309178729996		-0.12907682710341148	
YGL108C	-0.10895210204994576		-0.17166964045688649	
YGL109W	-0.21060389696062745		-0.06265515031446946	
YGL110C	-0.09770559367863278		-0.1473588359946529	
YGL114W	-0.019714544142914157		0.05849985787686497	
YGL115W	2.54062953891331			
YGL117W	0.28021471972192147		-0.23517285514100977	
YGL121C	-0.5785588171999416		0.020611574039743327	
YGL124C	-0.36015235267478224		-0.6755115208913502	
YGL125W	-0.08383508461543819		-0.285324559193918	
YGL126W	-0.36072791210789723		-0.2564567788174596	
YGL127C	1.4832179826059428		1.650754391453662	
YGL129C	0.2801198446626749		0.18223392567848593	
YGL131C	-0.3050198457186293		0.0353868372495196	
YGL132W	-0.08246813284285091		-0.2823920944387496	
YGL133W	0.35800071294811486		0.5148589157477795	
YGL136C	-0.05427066216671477		-0.32736785240525124	
YGL138C	-0.11564591115249992		-0.042398620926771866	
YGL139W	-0.2809944059355623		-0.05489073761689964	
YGL140C	0.0069006140005165775		0.27070116516821047	
YGL141W	-0.3084616714151404		0.2908750852101511	
YGL143C	0.5861370392603569		-0.07446930385223549	
YGL144C	0.587371882257919		0.36443108239366745	
YGL146C	0.1647243674453381		-0.06505178750632011	
YGL147C	-0.8314756899735444		-0.8096187889211142	
YGL148W	1.48219684503507		-1.4014460037688579	
YGL149W	-0.2601500580233989		-0.24986011495882574	
YGL151W	-0.6249781832093274		-1.0587513315530546	
YGL152C	0.2655567610225117		0.31251589522097933	
YGL153W	0.13936340653315882		0.433012335458575	
YGL154C	-0.2538174746529916		0.03970329502524402	
YGL156W	0.0327230009869714		-0.09975439499030961	
YGL157W	-0.17965866684609527		-0.22992759833206033	
YGL158W	-0.0575485534219757		-0.1049058094758628	
YGL159W	-0.21943707027263407		-0.011848993121741092	
YGL160W	-0.267653360912679		0.05122180509978572	
YGL161C	-0.28745273633365903		-0.49566020655914483	
YGL162W	-0.13999744785887447		-0.4342735461012765	
YGL163C	-0.6310815819044273		-0.4278133481663492	
YGL164C	0.22249729487234768		-0.06598047419478946	
YGL165C	-0.24809681350036714		0.09892047339555479	
YGL166W	-0.049190308438051764		0.1670896593779472	
YGL167C	3.131964004276032		4.670967442588423	
YGL168W	0.5385678109332983		-0.33401014471192775	
YGL170C	0.027486419522804638		-0.037135582189891145	
YGL175C	-0.077609539242856		-0.1805751103773694	
YGL176C	0.20982465091519373		-0.21269091694844003	
YGL177W	-0.23716177116212595		-0.4146959010929373	
YGL179C	-0.2754692133260023		-0.0042531365038943215	
YGL180W	0.5240864179978352		-0.24975130531811082	
YGL181W	-0.16199286384862846		-0.30329043443642656	
YGL194C	-0.2706090904236468		-0.5459812321340449	
YGL196W	-0.29578186249772576		-0.49375030077444354	
YGL197W	-0.3915261147548792		-0.3249256047405189	
YGL198W	-0.4358431809751268		-0.5359802001229147	
YGL199C	-0.4847342156176297		-0.8731653252409632	
YGL200C	0.7388049839880831		0.020233002171655873	
YGL202W	-0.2382720409138844		-0.6790957919438947	
YGL203C	-1.2707309769689301		-1.1371317990120333	
YGL205W	-0.006406348083284501		-0.27367432863815017	
YGL208W	-0.30350503693071684		0.14313318278552226	
YGL209W	-0.29160557664532094		-0.41947155532515557	
YGL210W	-0.47733125415003186		-0.5020422814488925	
YGL211W	0.5759435731306914		-0.07593529656100755	
YGL212W	-0.981147618512985		-1.6620012548594043	
YGL213C	-0.3883233192054541		-0.3052164399735838	
YGL214W	-0.3046628899943039		-0.48022391130065495	
YGL215W	-0.18874254416798078		0.34098807825610733	
YGL216W	-0.09488295109426167		-0.20191282022905535	
YGL217C	-0.4404763256863929		-0.1826894132147203	
YGL218W	0.29906846146803967		-0.24030115956135165	
YGL219C	0.1470391594255427		-0.07950221259569235	
YGL220W	3.0178785880310395			
YGL221C	-0.12623982124914432		-0.09512239524823232	
YGL222C	-0.31668910743699275		-0.28142552959245043	
YGL223C	3.184378355927311		0.08303284880932982	
YGL224C	-0.24309857183400424		-0.38250004364067935	
YGL226C-A	1.9554145872928272		0.21077007332371592	
YGL226W	-0.1821740550923339		0.15369005021199425	
YGL227W	0.09351116904276659		-0.47442421215133423	
YGL228W	-0.45772761062061634		-0.8733793884363928	
YGL229C	-0.25580352300892606		-0.2937645128909168	
YGL230C	-0.42735717434748843		-0.09604926494751961	
YGL231C	0.6611545456401434		1.499227727525477	
YGL232W	-0.29219191079420737		-0.28676257056887183	
YGL235W	-0.4316516096233577		-0.4226677561350011	
YGL236C	1.4111983847615202		0.0256249617584508	
YGL237C	2.414419973442721		-0.04195562458404914	
YGL240W	0.09399307610609929		1.3407600945189877	
YGL241W	-0.45718583691899073		-0.585236630315627	
YGL242C	-0.20470650451071348		-0.5132566697759802	
YGL243W	0.027731256504315634		-0.2509345127954303	
YGL244W	2.127320064703147		5.09710645322133	
YGL246C	-0.6849885213734002		-2.6356506558222317	
YGL248W	-0.39752812239641827		-0.18294792748515276	
YGL249W	-0.2859692904710359		-0.18461040967370365	
YGL250W	2.2311290525167315		3.0350981748058956	
YGL252C	-0.6547602349773903		-0.6920925777538309	
YGL253W	0.16658867167078312		0.5379287420634556	
YGL254W	-0.252897562602337		-0.17254870970952105	
YGL255W	-0.23900401806963523		-0.44369964708445697	
YGL256W	-0.10601090561405666		-0.7617195597716201	
YGL257C	-0.03294661367543658		-0.25290856743563284	
YGL258W	-0.4253935219004183		-0.2135802889641368	
YGL259W	-0.1101571245920043		-0.33591431192650817	
YGL260W	-0.2597604771820449		-0.1596690215874097	
YGL261C	0.03823039500005275		-0.49522004579805573	
YGL262W	-0.28799413194208107		-0.21893013424684724	
YGL263W	-0.14362293844246796		-0.2711301123793597	
YGR001C	0.06793595531522992		0.046117597880575165	
YGR003W	0.17673234424228054		-0.2445180888711116	
YGR004W	0.26701008545991695		-0.44973602068370316	
YGR007W	0.3737062531699187		0.8078310768277477	
YGR008C	0.13448153480682462		0.3269162549934241	
YGR010W	-0.5310967322101082		0.014724710339304796	
YGR011W	-0.23109831491023325		-0.07132122704193904	
YGR012W	0.21938159055293338		0.28565978400685993	
YGR014W	-0.09996129396902109		-0.09280039092448436	
YGR015C	0.2961769306781899		-0.10835962130430506	
YGR017W	0.5130332883111332		0.47806889776509215	
YGR018C	-0.10945132239609277		0.2204571317012827	
YGR019W	-0.05825268899809437		0.07456096373690262	
YGR020C	0.6284551568102914		-0.7217199764469496	
YGR021W	0.41738530309815486		-0.4041065720237901	
YGR022C	0.03793180482757026		-0.02466284571908564	
YGR023W	0.6417932955943711		0.6272952009611961	
YGR025W	-0.1815812576188332		-0.04330355643595743	
YGR026W	0.16121525432601622		-0.39854261111809736	
YGR027C	0.06577760932210958		0.4958430619247641	
YGR028W	-0.16655456399290516		-0.2211421920009527	
YGR031W	-0.040602448015916844		0.17670804515118335	
YGR032W	0.7659151394963574		0.20431676736506793	
YGR033C	0.21834146743627145		-0.3094840352702317	
YGR034W	-0.30530647422602963		-0.5872693184327914	
YGR035C	0.34989083193454124		-0.26204969471151973	
YGR037C	-0.1760590972791447		0.1252597792603905	
YGR038W	0.31060658503870653		0.025498199425776	
YGR039W	0.3406879549497484		-0.11605061895092393	
YGR040W	0.2908512396058659		-0.03966359983284065	
YGR041W	0.04842084390833239		0.013287230729527883	
YGR042W	-0.0047322849331789965		0.02786761024056671	
YGR043C	0.38620594864287955		-0.17920325208835844	
YGR044C	0.23822604550230514		-0.17114417557383393	
YGR045C	0.1879317282805792		-0.11814288424099786	
YGR049W	0.1706807856994057		-0.09147453856189515	
YGR050C	0.5529918465654615		-0.11890283060434483	
YGR051C	0.4445066678472255		0.36778329112299013	
YGR052W	0.5466265459060505		0.37840853456363766	
YGR053C	0.30121967071681		-0.07240808316298501	
YGR054W	0.24292962465095697		-0.1920564433253568	
YGR055W	0.2723802354022231		0.20420909465328066	
YGR056W	4.389100468135984		5.218497601101554	
YGR057C	0.8469698650931938		0.9710029083080438	
YGR058W	0.04607219288380824		-0.24182947814472264	
YGR059W	0.11971345317001826		-0.1875671888298644	
YGR062C	0.4753034201963967		-0.02268657863616095	
YGR063C	0.40024085488826006		0.03211981879947474	
YGR064W	0.4970213947792789		0.022921767184842668	
YGR066C	0.052809917229798164		0.08076688953937244	
YGR067C	0.11463984304401599		-0.15809638674274262	
YGR068C	0.5897835300057646		0.7534531248420772	
YGR069W	0.010159444467559627		-0.08718310370808899	
YGR070W	-0.43961071421537756		0.2573686827427498	
YGR071C	1.0029346790977274		1.1628479015996842	
YGR072W	0.04961499391946233		0.284467472110539	
YGR076C	0.49554316133589504		0.22730611439155507	
YGR077C	0.4499903830680354		0.5642703262799368	
YGR078C	-1.1512488125831315		-0.8126287970225228	
YGR079W	0.12564873206377872		0.2453098618001731	
YGR080W	-0.10775451157876939		0.25952820059944237	
YGR081C	0.2014133073494269		0.4261791109927013	
YGR084C	-0.36786345446010904		-0.015213827903673656	
YGR085C	-0.7583128154050098		-1.7257242039022245	
YGR086C	1.7486826777908815		0.2109948751798597	
YGR087C	-0.16923594456081537		-0.04934845775112591	
YGR088W	-0.12213796708814315		-0.18679189167909943	
YGR089W	-0.060317230255514616		0.26614411735334204	
YGR092W	0.8189750392067471		1.5917767440859316	
YGR093W	-0.041696619650082395		-0.17968125505695545	
YGR096W	-0.37237743585618566		0.14537045220073555	
YGR097W	-0.8526854621453689		-0.4115549544298023	
YGR100W	0.47412559403014537		0.6161163225644882	
YGR101W	0.4112982338911157		-0.6523652746769909	
YGR102C	0.7774397702185206		0.6033381521594822	
YGR104C	1.6848621965992576		3.4529668992856446	
YGR105W	-1.6504986199030438		-0.267472676430187	
YGR106C	3.232335120382727		1.11050524113365	
YGR107W	0.4406533939785567		-0.08560656375971397	
YGR108W	0.10124119053675766		-0.05216431014781397	
YGR109C	-0.1799037051011027		0.03591411013417379	
YGR110W	0.27741235309098966		-0.3044547365382578	
YGR111W	-0.3884457047776471		-0.2737083690991255	
YGR112W	-0.2685183441094158		-0.05288849792438855	
YGR117C	-0.556072967298637		-0.42116667741006075	
YGR118W	1.4238676183555992		1.73253198457322	
YGR121C	-0.25486543803071066		-0.23259844959946915	
YGR122C-A	0.6241160501045793		0.7725974890821661	
YGR122W	2.6136500115425907		2.256119968730291	
YGR123C	0.04329639247334431		0.16082692607527815	
YGR124W	0.06515920496910528		0.15395808832184943	
YGR125W	-0.03632252512345833		0.0293136325455666	
YGR126W	0.18013933269436305		0.09165672585070056	
YGR127W	0.059027338301155335		0.024375246185760476	
YGR129W	-0.06261492146422797		0.12316492704507546	
YGR130C	0.08387464925044831		-0.4473321200289144	
YGR131W	0.14159585691311852		-0.20856830780177063	
YGR132C	0.05373495893302065		-0.021796550527090956	
YGR133W	0.2557005427440681		0.7817863718668034	
YGR134W	0.0037710462636379614		-0.22559628108998278	
YGR135W	-0.0017607657985755692		-0.20687827867912356	
YGR136W	0.513115375919644		0.7076550856500493	
YGR137W	0.8875652169500692		0.6162538400351082	
YGR138C	0.344292567640474		0.07038929887817687	
YGR139W	0.2966080340537511		0.047701669421371905	
YGR141W	0.15698454374396487		-0.035285731717379726	
YGR142W	0.527272045106121		-0.2528919688724615	
YGR143W	0.5279667998324575		0.18804827757980927	
YGR144W	0.2912456265573449		0.3808824844204968	
YGR146C	-0.13169951720569348		-0.08784649799253232	
YGR148C	-0.4478490359355835		-1.0996188410285246	
YGR149W	-0.2738051875158683		-0.2958064057883977	
YGR150C	0.557597335922106		0.12530512160378862	
YGR151C	-0.026376999725482565		-0.09164357847303274	
YGR152C	-0.04104213843363878		-0.2643827118171859	
YGR153W	0.25145432469748824		-0.26908405823212794	
YGR154C	-0.09963086496288859		-0.03961742014653009	
YGR155W	0.467100827343398		2.947400317141066	
YGR157W	-0.08236620004380436		0.25673238900924006	
YGR159C	-0.5611044642373678		0.39568346708967667	
YGR161C	-0.04679767068978471		-0.015498328265063211	
YGR162W	-0.962739945861471			
YGR163W	0.5501350062973045		1.6127632522478772	
YGR164W	2.7098465610863736		3.628895545181854	
YGR165W	11.820816881325362			
YGR166W	-0.3664072068543538		-0.6894752415363145	
YGR168C	0.2716414337582008		0.0477553432518523	
YGR169C	0.2778663038299866		-0.1766893344612136	
YGR170W	0.5936734977257869		0.9465539212942365	
YGR171C	0.6553991958468869		-0.3543838916218564	
YGR173W	0.022718557005302696		-0.011699426301590475	
YGR174C	0.25724605796708067		0.0578878006519836	
YGR176W	-0.3391152637575901		0.021927713823720274	
YGR177C	-0.29513639344316434		0.2648745721823067	
YGR178C	0.17604582479975117		0.10783435718927414	
YGR181W	0.40149578573319006		-0.22650664509776344	
YGR182C	0.045893584287925886		0.11269357494870771	
YGR183C	0.31649402855850267		0.26397454389204983	
YGR184C	-0.0242942479192873		-0.2011792554102055	
YGR187C	0.06837350884798042		-0.06910738525311316	
YGR189C	0.18886328033493385		-0.20808808040701088	
YGR192C	0.23910519872940256		-0.0675246393804336	
YGR193C	0.08424724599461303		0.0032111614091745516	
YGR194C	0.2419627820165416		-0.028713399935313064	
YGR196C	0.022122934178609156		-0.30452292081738364	
YGR197C	0.1748577901170034		-0.42119396670018394	
YGR199W	0.44981230869339583		0.5307936861852139	
YGR200C	1.0416837360044364		0.014296148050793633	
YGR201C	-0.16194112339262123		-0.2980030423523715	
YGR202C	3.1138373489278077		1.5763766837559783	
YGR203W	0.0720480932351561		-0.4260196308259168	
YGR204W	1.5233373395733103			
YGR205W	0.07297794669168575		-0.026520834745285566	
YGR206W	-0.15793376431660233		0.42512600922798616	
YGR207C	0.5899017546716576		1.2289313697443647	
YGR208W	-1.114024829412653		-0.6795391927277379	
YGR209C	0.14242764879355163		-0.22197681017858428	
YGR210C	0.11081596074900801		-0.39246144791165105	
YGR212W	0.10740329337462906		-0.12360288580356142	
YGR213C	-0.2318389543505734		0.19065844470398244	
YGR214W	1.2443123542149954		2.108719822048344	
YGR215W	0.06491004531007284		-0.12101623917744037	
YGR217W	0.010212996385034694		-0.13098519601185482	
YGR219W	0.18441877215421798		-0.34671219480426574	
YGR220C	0.26611115099834803		0.062457273796831796	
YGR221C	-0.14255603278335602		-0.04277379698737721	
YGR222W	0.13322536058076245		0.500234464138047	
YGR223C	-0.1539911532314299		0.12436082348806803	
YGR224W	0.04102074165302026		0.03797558247567701	
YGR225W	-0.675352515110657		0.1171733805012812	
YGR226C	0.017463734895389493		0.22772134360446045	
YGR227W	0.6951428297471827		1.2937370870570537	
YGR228W	1.6593257703436497		1.9509169898826388	
YGR229C	1.9335220690862664		4.581919878024545	
YGR230W	-0.2779330849624588		0.18988937444854306	
YGR231C	-0.11149677276832372		-0.07361847058153204	
YGR232W	0.49724448857999354		0.039048073447294905	
YGR233C	1.0786192020825578		1.2236192228678748	
YGR234W	0.30423674537979206		0.21015223708460162	
YGR235C	-0.07810424692434943		0.07665652147728341	
YGR236C	0.38168667770407433		-0.19542221880737703	
YGR237C	0.10434454004940052		0.2678209002803278	
YGR238C	0.16961540558053304		0.1187495909050395	
YGR239C	-0.1945572959775339		0.03904749075249538	
YGR241C	0.28942758702016785		0.042233288437963666	
YGR242W	0.8198515683541482		-0.0826431173167853	
YGR243W	-0.1737028693420634		-0.049176116402101	
YGR244C	0.04991350320633411		-0.37320313013896667	
YGR247W	-0.2125279417932975		0.1305126245831046	
YGR248W	0.08714770994179495		0.07686666908349449	
YGR249W	0.6126191612658303		0.26015737616923135	
YGR250C	0.27588428282504146		-0.03585832567482495	
YGR252W	2.332512557380916		0.8351292556679427	
YGR254W	0.3931408946805197		0.2220541064117534	
YGR255C	0.12233008950920345		0.35188407405590766	
YGR256W	0.04767607742078509		0.16897427111538643	
YGR257C	-0.0901626643643455		0.6556853183991846	
YGR258C	0.07441877148064455		0.37079319287136336	
YGR259C	0.24212186896433108		0.2546143323591189	
YGR260W	0.14499818221569033		0.14401137425113233	
YGR261C	-0.16400701713269505		-0.31102688826912933	
YGR263C	-0.07246580505448577		-0.2874812864068791	
YGR266W	0.4265861071540405		0.28781465079066676	
YGR268C	0.07341919274661837		0.11039087744570827	
YGR269W	0.05777014642124675		-0.054442589892645804	
YGR270W	-0.276515395339225		-0.3751161306472047	
YGR271C-A	12.944385756787591			
YGR271W	-0.024088061092272777		-0.1738779129416901	
YGR273C	0.10931574523011699		0.017329156868518	
YGR275W	0.1447542763592329		-0.16643575293721324	
YGR276C	-0.3047937140048612		-0.16784780069016117	
YGR279C	-0.2553074929417505		-0.4893096091720125	
YGR281W	0.22569550439575137		0.14804939378848445	
YGR282C	1.4912665861856877		1.5785056318556814	
YGR283C	0.47800232848804275		-0.1258095225487221	
YGR284C	0.19492480285641225		-0.5875383227075456	
YGR285C	1.2064349883675303		3.2774896815805548	
YGR286C	0.05773963937858242		-0.18027743871682228	
YGR287C	-0.0018137740895042005		0.05936058946951011	
YGR288W	0.13015243346305175		0.02686642074056264	
YGR289C	0.1324196458450115		0.1594785133878155	
YGR290W	0.0022330345918147574		-0.31737378277311395	
YGR291C	0.06718649181907904		-0.26774092574818287	
YGR292W	0.08326736196626548		0.11324108337075751	
YGR295C	-0.03839580202683573		0.3333056562591731	
YHL002W	-0.013066309379345765		0.07596028208006536	
YHL003C	0.25836363187759265		0.04697959372620438	
YHL005C	0.5218645485843934		0.1173270291808887	
YHL006C	0.06144386740155457		0.07975970831906469	
YHL007C	0.12770735174207037		0.6080039556895828	
YHL008C	0.2839530118733687		-0.0013583416942751655	
YHL009C	5.6478991181286915		5.6621628999231	
YHL010C	0.309613033223209		0.07008457795869244	
YHL011C	0.3644687214035866		2.3160375372620603	
YHL012W	0.11555139754191705		-0.024422896794014125	
YHL013C	-0.2516417946853891		-0.6846674671894782	
YHL014C	0.18096243783641758		0.04329716481371494	
YHL016C	0.07637062779597535		-0.2983759340696111	
YHL017W	1.9232935437470082		-0.14645477527663164	
YHL019C	-0.018293034085369655		0.10607666057337743	
YHL020C	3.3213630961481546		4.9299935332588944	
YHL021C	0.27541967587709804		-0.3282155565000261	
YHL022C	0.22498189767893628		0.10436903676405859	
YHL023C	0.7878911843228755		0.3129153302591642	
YHL024W	0.22901210788051232		-0.24035573364780768	
YHL025W	0.7910348543719291		1.7956635822785985	
YHL026C	0.21150950006743496		0.21526605951696948	
YHL027W	2.1878609297068348		2.8216815983418857	
YHL028W	0.5286547545243119		-0.08644407144446203	
YHL029C	1.8418050888138533		1.7203512456038341	
YHL030W	0.4625159092667248		-0.33199067582768343	
YHL032C	0.1177073357773231		-0.32682924168785243	
YHL033C	0.07557005211809587		0.1534645712914561	
YHL034C	-0.36250077609096		-0.5862520381679118	
YHL035C	-0.20552594346543585		0.10723490654391173	
YHL036W	0.091256668869114		-0.09687561455113211	
YHL037C	0.09074883702701697		-0.20734514603553614	
YHL038C	0.4000727557785884		-0.12202605825261183	
YHL039W	0.20814347735558822		-0.21750878434812781	
YHL040C	-0.12725305084077404		-0.48061624615028	
YHL041W	0.03162828572625942		-0.20234251645063397	
YHL042W	-0.28071643595062984		-0.2564137088339867	
YHL043W	-0.16414673667937021		0.007412175211877831	
YHL044W	1.0395957604926376		1.9672569249407987	
YHL045W	1.3399347438348344		-0.3879098795250004	
YHL046C	-0.530927241115508		-0.3187065480830036	
YHL047C	-0.3500877279176814		-0.25634074615791863	
YHR001W-A	-0.23293722481603538		-0.148390232752568	
YHR003C	0.008278733630564595		0.03634488186954692	
YHR004C	1.1058009977881356		1.3596920507763808	
YHR006W	0.14717159174301067		-0.005737024983283409	
YHR008C	-0.06737619086392634		-1.0963825690912181	
YHR009C	-0.13166873176604343		0.10980547438859782	
YHR010W	-0.40345279775093223		0.24774696557302475	
YHR011W	1.4927079527201323		1.3336918328407614	
YHR012W	1.6309677172764563		2.033844233849955	
YHR013C	0.018078785317140196		-0.5070235131026601	
YHR014W	-0.2043609931597738		0.05787691219826173	
YHR015W	0.949260477627751		0.14076988052958114	
YHR016C	0.0064008218119124246		0.04268878800303011	
YHR017W	-0.13513588594507242		-0.018992233689917565	
YHR018C	-0.3483755920987187		-0.035738718954122825	
YHR021C	3.4919530537479373		1.7254787666067462	
YHR021W-A	0.3630459115330885		0.07854531992928487	
YHR022C	0.06660985077605337		0.14193327937957662	
YHR025W	-2.161146381673437		0.400592814577031	
YHR026W	-0.9077276480902646		-0.7575427989547759	
YHR028C	-0.2419818331144494		0.06316598645779205	
YHR029C	-0.6522573350932338		0.05628968152293487	
YHR030C	-0.7819761848596694		0.03567925566929048	
YHR031C	0.8613877402515175		1.00189732816002	
YHR032W	0.22538274231184746		0.07577032357541755	
YHR033W	-0.15464029975968782		0.12120366322979119	
YHR034C	-1.4567776367928664		-0.8549171036605143	
YHR035W	0.0776529450038447		0.11837275363997998	
YHR037W	-0.0009312311909996103		-0.10621172588707159	
YHR038W	-0.19632236672605738		-0.034180294972086	
YHR039C	-0.23320066172588924		-0.5472816736108261	
YHR039C-A	0.3011513505916671			
YHR041C	1.2923030868647902		2.5977634790008275	
YHR043C	-0.6280575642463487		0.021869791863544572	
YHR044C	-0.601684280413804		0.11494054645702273	
YHR045W	-0.12902164481601539		-0.2960644661860171	
YHR046C	-0.005277388112268913		-0.3187523278219838	
YHR047C	-0.20645863732364406		-0.08865197543846697	
YHR048W	0.5348575578728583		-0.3546145114384151	
YHR049C-A	-0.10859030823746321		0.12645157586876526	
YHR049W	-0.031056192803034392		-0.16612603791885572	
YHR051W	0.4327181355932119		0.3846589803458939	
YHR057C	-0.31755249173212236		-0.19000773634396062	
YHR059W	2.346994018034565		1.741072407436271	
YHR060W	-0.38170281127681427		-0.8964857522624807	
YHR061C	0.0969272411370384		-0.20984969261212605	
YHR064C	0.288908423668328		0.3484284677072344	
YHR066W	-1.1231299307425775		-1.1426894491383162	
YHR067W	0.33730827761817667		0.15581494641084204	
YHR073W	-0.33631777471709046		-0.4960454801663919	
YHR075C	0.16254253452813916		-0.3261356730999597	
YHR076W	0.4042334457566111		-0.011285193212185579	
YHR077C	0.2826315460299135		0.1908671063635582	
YHR078W	0.6363262390472469		0.4674931489300132	
YHR079C	-0.3681106296000879		-0.10132020975934104	
YHR079C-A	0.47709719969354164		0.46752598655313754	
YHR080C	-0.15869567667256035		-0.21495124400131202	
YHR081W	-1.921300495679149		-0.19738926912654464	
YHR082C	-0.09756559197285049		-0.06765751476574822	
YHR086W	0.392495203660794		-0.2030785813147805	
YHR087W	-0.0700702930454473		-0.05143931798278862	
YHR091C	0.3228777617318529		0.39999504460921376	
YHR092C	-0.5952610261548466		-0.17918410404819796	
YHR093W	-0.06475367056682688		-0.19207574415438505	
YHR094C	-0.11700751130735507		-0.0669692803068559	
YHR095W	0.2547512410008135		-0.19295466061815186	
YHR096C	-0.14548103516755578		-0.09741274081982572	
YHR097C	0.11151791241363737		-0.2251649071867191	
YHR100C	-0.16945768399781563		-0.40476358961990017	
YHR103W	0.21045122095275876		0.0630695152671125	
YHR104W	0.021813121597905234		0.07562218877641953	
YHR105W	-0.11889650633573583		-0.07803003942742703	
YHR106W	-0.32052338071138653		0.05364371536787729	
YHR108W	-0.6153085868454091		-0.9724632058412757	
YHR109W	-0.20757939775100606		0.050523667825161475	
YHR110W	0.03889604971713924		-0.25452464075457154	
YHR111W	0.09832689515014358		-0.008723603960374535	
YHR112C	-0.21971867822898794		0.1365479930712699	
YHR113W	-0.15148916566171988		0.004524699288609622	
YHR114W	-0.6330777767018545		-0.02727746169558428	
YHR115C	0.01945734511539536		-0.29364029853730117	
YHR116W	-0.06394749120907951		0.12959135714230127	
YHR117W	-0.21820609097377908		-0.27507542652224315	
YHR120W	2.4905814619443882			
YHR121W	-0.09761578995907197		-0.15622979210825652	
YHR123W	0.17886050861624014		-0.23575853082139406	
YHR124W	0.08582398682548271		-0.08608566171519647	
YHR125W	-0.2580647780716037		-0.06838999957701332	
YHR126C	-0.3271519000776084		-0.07533303729675275	
YHR127W	-0.18821689868091943		-0.04843061457847614	
YHR129C	1.3255989863819928		1.7836547023247529	
YHR130C	-0.2361692877891141		-0.09583289344184305	
YHR131C	0.02873265234299178		0.5901705543871285	
YHR132C	0.043093093074526224		-0.11159260378716485	
YHR132W-A	0.14067710735798533		0.09585412814399079	
YHR133C	-0.20358444991358005		-0.04610208227545731	
YHR134W	0.2760801557961595		-0.02099335293073186	
YHR135C	0.43771061745166767		0.36728653556777274	
YHR136C	0.14858032563618376		0.3367245288685945	
YHR137W	0.44640937768927413		0.16038794118929872	
YHR138C	-0.05677784522611767		-0.17560681185187724	
YHR139C	0.022590917630534696		-0.26557340445109473	
YHR139C-A	-0.023612952182361514		-0.07547910345431595	
YHR140W	1.104816202310263		-0.10169008314747761	
YHR142W	0.44852298829648723		0.23884762218655237	
YHR143W	-1.1142684023213636		-0.0786209219127552	
YHR146W	-0.04169668172508596		0.004754442816073895	
YHR147C	0.27366055116149246		-0.7355917241852524	
YHR150W	-0.3314337378898741		-0.5006981543393771	
YHR151C	-0.6789734572894432		-0.12430267679298945	
YHR152W	0.350915082660896		-0.3544638870796309	
YHR153C	-0.19632747004377524		-0.31421242831062457	
YHR154W	1.5167287312347493		1.5711842304801351	
YHR155W	0.024918436818994527		0.17056770621708775	
YHR156C	-0.161493152545635		-0.06429664500472662	
YHR157W	-0.14265848287409896		-0.013408332339054304	
YHR158C	-0.33223513559128576		-0.3796782998850028	
YHR159W	0.3839838873612449		-0.005657188306096984	
YHR160C	0.06895337591013109		-0.04661746908495906	
YHR161C	-0.2691624569192022		-0.29500478101861827	
YHR162W	-0.1557181362626105		-0.26649821150066744	
YHR163W	-0.136874614319353		-0.21648789257383516	
YHR167W	0.4258858578493575		-0.31187586111067844	
YHR168W	-0.10010338741431768		-0.5971984857505991	
YHR171W	-0.20022149709281903		-0.11789635940289304	
YHR176W	-0.2865477975262901		-0.15481821470535245	
YHR177W	-0.06514554065907018		-0.18420591312979223	
YHR178W	-0.0961952467667346		0.144312154116587	
YHR179W	-0.1736627162200562		-0.2117487309141265	
YHR180W	0.0464674526474587		-0.09005811235933531	
YHR181W	0.3244236155457939		0.11123881222171482	
YHR182W	0.3101260756034846		0.021972139433911936	
YHR184W	-0.1652379907883679		-0.011754765830315293	
YHR185C	-0.1344742002660931		-0.08869909582486521	
