orf	hom | growth (culture turbidity) | chitosan [25 ug/ml], time [5 h] | Zakrzewska A~Klis FM, 2007	het | growth (culture turbidity) | chitosan [25 ug/ml], time [5 h] | Zakrzewska A~Klis FM, 2007	hom | growth (culture turbidity) | chitosan [25 ug/ml], time [9 h] | Zakrzewska A~Klis FM, 2007	het | growth (culture turbidity) | chitosan [25 ug/ml], time [9 h] | Zakrzewska A~Klis FM, 2007
YML002W	-0.322342794		-0.93281575	
YML003W	-0.243810136		-0.56525119	
YML004C	0.97887967		-0.731600487	
YML005W	-0.056825075		-1.241978546	
YML006C	-0.312662203		-0.771477025	
YML007W	-0.286824581		-0.929441601	
YML008C	0.453901952		-0.479004259	
YML009C	0.128369531		0.047205676	
YML009C-A	-0.343805883		-0.079754108	
YML009W-B	-0.200462428		-0.906014445	
YML011C	0.165116777		-0.321559739	
YML012C-A	0.467524596		0.434514717	
YML012W	0.154438712		-0.31161133	
YML013W	0.427143212		-0.520688461	
YML014W	0.507201837		0.603893891	
YML016C	-0.156278516		-0.899113666	
YML017W	0.261601157		-0.580917125	
YML018C	0.565883568		-0.57716381	
YML019W	1.226289001		0.997147967	
YML020W	0.55802304		-0.55705699	
YML021C	0.611279448		1.104601504	
YML022W	0.024855811		-0.696966527	
YML024W	0.05541683		0.74133446	
YML026C	0.44836546		-0.089938535	
YML027W	-0.382450493		-0.144771011	
YML028W	0.554724206		-0.834962752	
YML029W	0.563487091		-0.850095553	
YML030W	0.448007901		-0.513634338	
YML032C	2.06288438			
YML034C-A	0.896959089		-0.730695331	
YML034W	0.285769082		-0.49033136050000004	
YML035C	-0.074136985		-0.082559844	
YML037C	0.306795567		-0.39675886	
YML038C	0.346148556		-0.108023728	
YML041C	0.541031631		0.958410805	
YML042W	0.131124471		0.107665684	
YML047C	0.134915136		0.216509746	
YML047W-A	0.704983153		-0.579179207	
YML048W	1.115204401		0.635191523	
YML050W	0.441865153		-0.231897766	
YML051W	0.642009668		-0.156972277	
YML052W	0.425512007		-0.05713904	
YML053C	0.305134149		-0.118888327	
YML054C	0.645987073		-0.438322264	
YML055W	0.207783885		0.202767466	
YML056C	0.454580659		-0.183870076	
YML057C-A	0.500199865		-0.334108009	
YML057W	0.352734618		-0.17365689	
YML058W	0.794282643		-0.322050353	
YML059C	0.498751089		-0.30322012	
YML060W	0.85324005		-0.368618613	
YML061C	0.6564401		-0.402051304	
YML062C	0.607480727		-0.259060392	
YML063W	1.042839769		1.289521148	
YML066C	0.229114136		-0.11520601	
YML067C	0.427028873		0.569422938	
YML068W	0.173492579		0.101210245	
YML070W	0.551403176		-0.105943907	
YML071C	0.903980004		0.901213873	
YML072C	0.259424683		0.304484355	
YML073C	0.48996265		0.67670373	
YML074C	0.356382212		-0.013006077	
YML075C	0.603930055		0.433058062	
YML076C	0.145753236		-0.204006214	
YML078W	0.646924812		0.265227511	
YML079W	0.501501303		0.091081568	
YML080W	0.270559654		0.212202309	
YML081C-A	0.240465145		0.312800067	
YML081W	0.390408866		0.006653482	
YML082W	0.842662585		0.042464962	
YML083C	0.373487062		0.063934167	
YML084W	0.358496562		-0.103456569	
YML086C	0.10522851		-0.017663114	
YML087C	0.44082886		0.074037626	
YML088W	0.523363521		0.130810112	
YML089C	0.356736327		-0.041061722	
YML090W	0.38973016		0.009706691	
YML094C-A	1.341701091		0.469709578	
YML095C	0.170279774		-0.005318225	
YML096W	0.550019739		0.054213526	
YML097C	0.297425235		0.165552604	
YML099C	0.393101614		-0.057774221	
YML100W	0.380938363		-0.129933456	
YML100W-A	0.443771313		-0.119931959	
YML101C	0.157936027		0.003477714	
YML101C-A	0.166364502		-0.543095413	
YML102W	0.059726906		-0.200797935	
YML103C	0.514899459		0.204113136	
YML104C	0.125166444		0.045351627	
YML106W	0.811914337		0.373813705	
YML107C	0.484615355		-0.207775963	
YML108W	0.15660287		-0.398533788	
YML109W	0.507508595		0.339553769	
YML110C	0.37960264		0.034154191	
YML111W	0.302918262		-0.052644831	
YML112W	0.95434098		1.511496302	
YML113W	0.603566419		0.276794172	
YML115C	1.636607036		1.850392464	
YML116W	0.276070287		-0.020879349	
YML116W-A	0.343923935		0.053810713	
YML117W	1.231587865		1.775934019	
YML118W	0.291344339		-0.131527111	
YML119W	0.308042817		-0.265843132	
YML120C	0.402190612		-0.047116752	
YML121W	0.49660923		0.591596014	
YML122C	0.437397981		-0.204864948	
YML123C	0.18398891		-0.098311827	
YML124C	0.199155739		-0.364766893	
YML128C	0.244640009		0.027920782	
YML129C	0.124492616		0.05525681	
YML131W	-0.086665009		-0.261962242	
YMR003W	-0.135619233		-0.507287384	
YMR004W	0.417724204		-0.201346646	
YMR006C	-0.025328986		-0.914736041	
YMR007W	0.085082551		0.147011185	
YMR008C	-0.068153572		-0.584262648	
YMR009W	-0.164514868		-0.679228778	
YMR010W	-0.272120211		-1.061969431	
YMR011W	-0.096183738		-0.443106385	
YMR012W	0.061048356		-0.604880483	
YMR015C	-0.371892318		-0.601465092	
YMR016C	-0.030687276		-0.954808871	
YMR017W	-0.527356218		-0.602268835	
YMR018W	-0.406673986		-0.55004217	
YMR019W	-0.208477614		-0.555453479	
YMR020W	-0.347370123		-0.608605419	
YMR022W	-0.503827445		-0.321746883	
YMR023C	-0.468787231		-0.594012724	
YMR025W	-0.348881229		-0.582985266	
YMR026C	0.104656596		-0.215525337	
YMR027W	-0.121115977		-0.245163214	
YMR029C	-0.499020979		-0.669904497	
YMR030W	-0.36728365		-0.56966027	
YMR031C	0.113803521		-0.327881535	
YMR031W-A	1.490322751		0.995972339	
YMR034C	-0.349221912		-0.314393862	
YMR035W	-0.25131814		-0.187598839	
YMR036C	0.166465762		0.079583352	
YMR037C	0.729598935		0.916620333	
YMR039C	-0.000429727		0.102033488	
YMR040W	-0.504441306		-0.559723298	
YMR042W	-0.090950865		-0.212898272	
YMR044W	-0.009971723		-0.346119692	
YMR048W	-0.068453783		0.020903434	
YMR052C-A	-0.318672353		-0.249813619	
YMR052W	-0.27378454		-0.293679918	
YMR053C	-0.011769408		-0.075317909	
YMR054W	0.162877123		-0.115178923	
YMR055C	-0.220282638		-0.193104538	
YMR056C	0.240809476		0.067572989	
YMR057C	0.020384649		-0.017799083	
YMR058W	0.131438257		0.337247951	
YMR060C	0.917660738		1.545680081	
YMR062C	-0.070741538		-0.053097561	
YMR063W	1.378180635		1.654353882	
YMR064W	0.42446306		0.039186158	
YMR065W	0.023471145		-0.113757409	
YMR066W	1.595478515		-0.534177601	
YMR067C	0.228552745		-0.250518183	
YMR068W	0.256454289		-0.662905887	
YMR069W	0.161077933		0.176751946	
YMR070W	0.878956885		0.264312192	
YMR071C	0.01079995		-0.2751371	
YMR072W	0.268203596		0.226593942	
YMR073C	0.567676569		0.866193901	
YMR074C	0.032271559		0.454830168	
YMR075C-A	0.221919417		0.420081542	
YMR075W	0.119268922		0.009955819	
YMR077C	1.008597433		1.60043266	
YMR078C	0.327456731		0.576604226	
YMR080C	0.486445391		0.901942589	
YMR081C	0.132572478		-0.003953995	
YMR082C	0.257638807		0.025541741	
YMR083W	0.045571161		-0.233742979	
YMR084W	0.096574255		0.103385646	
YMR085W	0.265022192		-0.009124241	
YMR086C-A	0.160106573		0.011814478	
YMR086W	-0.00581544		0.057885681	
YMR087W	0.005240172		-0.006074335	
YMR088C	0.062778389		-0.039568996	
YMR089C	0.227202184		-0.209019424	
YMR090W	0.183425434		-0.119767974	
YMR092C	0.142114755		0.166297759	
YMR095C	0.141764468		0.040720803	
YMR096W	0.128514638		-0.054422375	
YMR097C	4.05976e-05		-0.376528731	
YMR098C	0.353023549		-0.135822683	
YMR099C	-0.021519171		-0.3424433	
YMR100W	0.241493441		0.046952917	
YMR101C	-0.007829231		-0.219970188	
YMR102C	0.163704417		-0.020085035	
YMR103C	-0.052198914		-0.49123385	
YMR104C	0.05317004		-0.109762301	
YMR105C	0.101042676		-0.240086723	
YMR106C	0.192661533		0.157110838	
YMR107W	0.181076471		-0.069307926	
YMR109W	-0.090994965		-0.229026236	
YMR110C	-0.022399457		-0.179111514	
YMR111C	-0.217906052		-0.38215173	
YMR114C	-0.007026683		-0.154433084	
YMR115W	0.14943378		0.350579043	
YMR116C	1.390467003		1.999743287	
YMR118C	-0.052164138		-0.116763258	
YMR119W	-0.236198221		0.862850035	
YMR119W-A	-0.069305781		-0.017280406	
YMR120C	0.09286493		0.144060836	
YMR121C	0.633894434		0.902203769	
YMR122C	0.092415		-0.020826027	
YMR123W	-0.126847012		-0.451277446	
YMR124W	0.172096392		-0.202483862	
YMR125W	1.591857303		3.211985606	
YMR126C	0.166756349		0.114371124	
YMR127C	0.571369817		0.135772347	
YMR129W	0.099448734		-0.099360388	
YMR130W	0.281556231		-0.113452761	
YMR132C	0.366449572		-0.208040827	
YMR133W	0.412219956		-0.02575886	
YMR135W-A	-0.084746192		-0.143338013	
YMR136W	0.117693722		-0.08175624	
YMR137C	-0.171914434		-0.008411101	
YMR138W	0.14437087		0.277909766	
YMR139W	0.011769816		0.077239739	
YMR140W	0.05698939		0.247404139	
YMR141C	-0.098706777		0.061507814	
YMR142C	0.27293237		0.12763328	
YMR143W	0.499539515		0.677502717	
YMR144W	0.028815348		0.153821532	
YMR145C	0.104770007		-0.077043287	
YMR147W	-0.180655307		0.062410318	
YMR148W	-0.111700637		0.149984324	
YMR150C	0.094477004		0.318664901	
YMR151W	0.401795582		0.207683474	
YMR152W	0.908772976		1.412748242	
YMR153C-A	-0.102918259		-0.116790324	
YMR153W	0.089387359		-0.025513129	
YMR154C	0.698952114		1.298947302	
YMR155W	0.009101096		-0.028776887	
YMR156C	0.250976204		0.349426582	
YMR157C	-0.014006079		0.109495003	
YMR158C-A	0.141340612		0.060406032	
YMR158W	0.072817024		0.249278816	
YMR158W-B	-0.077777007		0.048883079	
YMR159C	-0.088820774		0.067238792	
YMR160W	0.012426811		0.119675099	
YMR161W	-0.033788041		-0.063651866	
YMR162C	0.419246922		0.136247607	
YMR163C	-0.153158446		0.048982474	
YMR164C	0.408035571		0.055511923	
YMR166C	0.382391901		0.465053235	
YMR167W	-0.011145019		0.139131874	
YMR169C	0.240035965		0.090848889	
YMR170C	-0.023697772		0.123623231	
YMR171C	-0.153204179		0.030769581	
YMR172C-A	-0.055634755		-0.075338129	
YMR172W	-0.13197826		-0.122433163	
YMR173W	0.050912613		-0.176627456	
YMR173W-A	-0.076892224		-0.07864219	
YMR174C	0.11420094		0.018481336	
YMR175W	0.062808379		0.238072842	
YMR176W	-0.341184299		-0.016234215	
YMR177W	-0.346660806		-0.014455018	
YMR178W	-0.345836892		-0.023421182	
YMR179W	-0.369171411		0.128454317	
YMR180C	-0.25384622		-0.073126037	
YMR181C	0.057196825		0.182587815	
YMR182C	-0.200718304		-0.565300429	
YMR183C	-0.103920777		-0.062700278	
YMR184W	0.03582723		-0.085204081	
YMR186W	-0.138254628		-0.305792844	
YMR187C	0.126129619		-0.074880559	
YMR189W	-0.056978757		-0.146919549	
YMR190C	0.146748266		-0.043336422	
YMR191W	0.376800116		0.943892819	
YMR192W	0.013559716		-0.134218016	
YMR193C-A	-0.209888454		-0.941596728	
YMR193W	0.502568594		-0.755005019	
YMR194C-A	0.094353478		-0.104419276	
YMR194W	-0.218362497		-0.717658917	
YMR195W	0.011206266		-0.187320707	
YMR196W	-0.014720286		-0.163881557	
YMR199W	-0.104210136		-0.111477853	
YMR201C	-0.16446891		-0.183751678	
YMR204C	-0.07755985		-0.151515469	
YMR206W	-0.172770041		-0.263857975	
YMR207C	-0.001831041		0.125851687	
YMR209C	-0.160841962		-0.322902006	
YMR210W	-0.024045682		-0.116306377	
YMR214W	0.552866802		1.029843449	
YMR215W	-0.032538469		0.04942145	
YMR216C	0.138186994		0.097998472	
YMR219W	-0.14637106		-0.392210169	
YMR221C	-0.015471115		-0.090882675	
YMR222C	0.068655371		0.013072873	
YMR223W	0.051231724		0.433549108	
YMR224C	0.523983412		5.124300102	
YMR225C	-0.049932826		0.046651627	
YMR226C	-0.083821537		0.100616814	
YMR228W	0.011107624		-0.476321904	
YMR230W	0.367343296		0.684126418	
YMR232W	-0.018926563		0.123317143	
YMR233W	-0.0798909		0.121943255	
YMR234W	-0.006457657		-0.089109116	
YMR237W	0.042301201		0.269533228	
YMR238W	-0.129312611		-0.624524179	
YMR241W	0.117939824		-0.052703233	
YMR242C	0.624655439		0.898477037	
YMR243C	-0.318080207		0.111469	
YMR244C-A	0.132666186		-0.219302789	
YMR244W	-0.061249306		-0.040179327	
YMR245W	-0.169768156		0.109009439	
YMR246W	-0.072780309		0.040713886	
YMR247C	-0.194140762		-0.09957725	
YMR251W	-0.075769015		0.044929019	
YMR251W-A	0.101546292		0.260826709	
YMR252C	-0.043614728		0.01596186	
YMR253C	-0.100962241		0.076817135	
YMR254C	-0.122123308		0.120011061	
YMR255W	-0.009486992		0.204246977	
YMR256C	0.125596072		0.43855411	
YMR257C	-0.239835512		0.167783556	
YMR258C	-0.099137735		-0.098847986	
YMR259C	-0.228367698		0.193808056	
YMR261C	-0.014221351		-0.31998197	
YMR262W	-0.076257562		-0.440820799	
YMR263W	0.337913012		0.558313616	
YMR264W	0.481368823		1.306613042	
YMR265C	0.514879977		-0.057140521	
YMR267W	0.101477568		0.284899798	
YMR269W	-0.594700995		-0.63306304	
YMR271C	-0.158673046		-0.153189813	
YMR272C	-0.276243883		-0.73318562	
YMR273C	-0.101349988		0.408275456	
YMR274C	-0.354758601		-0.030640797	
YMR275C	-0.423192203		-0.339328829	
YMR276W	-0.161987062		-0.228961182	
YMR278W	-0.207899802		0.03327184	
YMR279C	-0.147863355		0.064686588	
YMR280C	-0.087548623		-0.245797779	
YMR282C	-0.062710876		0.293126675	
YMR283C	-0.336343133		0.076472539	
YMR284W	-0.229386718		0.006294377	
YMR285C	0.020624248		0.051607637	
YMR286W	-0.121298174		0.225824484	
YMR287C	0.018166701		-0.171628844	
YMR289W	-0.053711853		0.212297457	
YMR291W	-0.107936027		-0.016362199	
YMR292W	-0.068138644		0.075746679	
YMR293C	0.645647959		0.661705667	
YMR294W	0.667630767		1.244704705	
YMR294W-A	-0.04951801		-0.60701375	
YMR295C	-0.260577842		-0.328176313	
YMR297W	-0.115584933		-0.190003459	
YMR299C	-0.045886115		0.267955913	
YMR302C	0.068589688		0.025229475	
YMR303C	-0.190637863		-0.045983118	
YMR304C-A	-0.241131588		0.237627113	
YMR304W	0.507995418		0.969630881	
YMR305C	0.112936206		0.063882548	
YMR306C-A	-0.109783722		-0.072959818	
YMR306W	0.036349026		0.103227549	
YMR307W	1.026787621		1.679520055	
YMR310C	-0.066656712		-0.004027762	
YMR311C	-0.292025096		-0.282089351	
YMR312W	0.039250111		-0.048589831	
YMR313C	-0.061808728		0.106176318	
YMR315W	-0.073545347		-0.04960991	
YMR316C-A	-0.209548064		-0.023697951	
YMR316C-B	-0.103000745		0.132750386	
YMR316W	-0.228008341		-0.188524395	
YMR317W	-0.24205111		-0.237770226	
YMR318C	-0.128517517		-0.09226504	
YMR319C	-0.042653304		0.111077572	
YMR320W	-0.050887019		-0.016265553	
YMR322C	0.166200065		0.054982104	
YMR326C	0.199450347		0.06646443	
YNL001W	0.190557811		-0.056222757	
YNL003C	0.443354799		0.019949105	
YNL004W	0.178329128		0.011098674	
YNL005C	0.341179406		-0.099232485	
YNL009W	0.110670729		0.277262146	
YNL010W	0.034634602		-0.006287024	
YNL011C	0.045165638		0.23088622	
YNL012W	0.149120457		0.200659503	
YNL013C	0.242930513		0.329863561	
YNL014W	-0.155774043		0.050101136	
YNL016W	-0.077862544		-0.174056246	
YNL020C	0.228883831		-0.022006288	
YNL022C	0.697849686		0.545589809	
YNL023C	0.412996337		0.125277902	
YNL024C	-0.201660332		-0.2064518	
YNL025C	2.099321449		1.69773584	
YNL027W	0.320873841		0.325830858	
YNL031C	0.17133686		0.01841151	
YNL032W	0.76420264		1.470635957	
YNL034W	0.143452711		-0.01534103	
YNL035C	-0.020499102		-0.090863536	
YNL041C	0.722935076		1.022666149	
YNL043C	0.190510274		0.557877778	
YNL044W	0.142329977		0.659661151	
YNL045W	-0.024196396		0.187198199	
YNL046W	0.354539367		0.112843567	
YNL047C	-0.125183671		-0.168390693	
YNL049C	0.138728876		0.058620122	
YNL050C	1.77118131			
YNL051W	0.1018989		0.177093681	
YNL052W	-0.042651994		-0.113639515	
YNL053W	0.098470197		0.232083476	
YNL054W	0.001694479		0.141282092	
YNL055C	0.472855771		0.685394796	
YNL056W	0.300101886		1.179382777	
YNL057W	-0.085502086		0.003710391	
YNL058C	-0.263932791		-0.125444647	
YNL063W	-0.16518843		-0.010761643	
YNL064C	1.851998837			
YNL065W	-0.057753662		-0.131451662	
YNL066W	-0.072255171		-0.307220008	
YNL067W	-0.378567606		-0.554826858	
YNL068C	-0.093706822		0.101841584	
YNL069C	-0.52067374		-0.299005291	
YNL070W	2.008001594		3.628624619	
YNL071W	-0.032443903		-0.009205142	
YNL072W	-0.198750036		-0.015380536	
YNL073W	-0.317334566		0.413115226	
YNL074C	-0.2374763		-0.290675996	
YNL076W	-0.120237538		0.121814878	
YNL077W	0.374168333		0.746869648	
YNL078W	-0.097124955		-0.062735568	
YNL079C	0.48177547		0.702755954	
YNL080C	-0.700631704		-1.243179811	
YNL082W	-0.142007462		-0.021480558	
YNL083W	-0.070531824		0.038049731	
YNL084C	0.749465467		2.326486013	
YNL085W	-0.363598531		-0.292216127	
YNL086W	0.106227011		0.232707902	
YNL087W	-0.189402066		0.015384997	
YNL089C	0.266929126		0.267981637	
YNL090W	0.036756928		0.08521122	
YNL091W	-0.070120011		-0.29235536	
YNL092W	-0.243927122		-0.055917713	
YNL093W	-0.039537214		-0.261000954	
YNL094W	-0.306670246		0.029159472	
YNL095C	-0.256779012		-0.054252265	
YNL096C	0.435699715		0.463880354	
YNL097C	0.50435753		0.536938136	
YNL098C	0.955751811		1.386585512	
YNL099C	0.356312316		1.170295942	
YNL100W	-0.119429448		0.00812242	
YNL101W	-0.231413641		-0.327608077	
YNL104C	-0.210317821		-0.017706872	
YNL105W	-0.146936301		0.204049233	
YNL106C	-0.073259556		0.352370387	
YNL107W	0.450411667		1.279688009	
YNL108C	-0.167159229		-0.074015063	
YNL109W	-0.081731242		-0.726365602	
YNL111C	0.101867529		-0.04882151	
YNL115C	0.11181987		0.676588881	
YNL116W	-0.101782669		-0.114227642	
YNL117W	-0.082149944		-0.03653754	
YNL119W	-0.067321707		0.033127284	
YNL120C	-0.218336803		0.093490945	
YNL121C	-0.162968227		-0.259229163	
YNL122C	-0.180236479		-0.165969096	
YNL123W	-0.004904403		0.064220271	
YNL125C	-0.151367217		-0.150409966	
YNL127W	-0.25636333		-0.327892122	
YNL128W	-0.088216448		-0.184939336	
YNL129W	-0.18270632		-0.010345715	
YNL130C	0.130809704		0.197896272	
YNL133C	-0.006634236		0.043955473	
YNL134C	-0.225825053		-0.061199641	
YNL135C	1.125653503		1.659353241	
YNL136W	-0.293608909		0.277874015	
YNL138W	0.014552756		1.229969523	
YNL139C	0.258980152			
YNL140C	-0.368482705		-0.531553778	
YNL141W	0.006472488		-0.197032045	
YNL142W	0.102356292		0.190581983	
YNL143C	-0.170787544		-0.139759141	
YNL144C	-0.245461109		0.061448538	
YNL145W	-0.165848353		-0.014612367	
YNL146W	-0.247401456		0.012835904	
YNL148C	0.289871982		0.502415569	
YNL154C	-0.196606365		-0.315138831	
YNL155W	-0.41951115		-0.123218596	
YNL157W	-0.151382054		0.042322817	
YNL159C	-0.112177887		-0.095271113	
YNL160W	0.182535494		0.008490741	
YNL168C	-0.117353766		-0.088059245	
YNL170W	-0.1711714		-0.020653346	
YNL173C	-0.099258698		-0.128895997	
YNL175C	0.459296838		0.779261489	
YNL176C	-0.295371163		0.085396526	
YNL177C	0.200479177		0.074579944	
YNL179C	-0.151166245		-0.296119971	
YNL183C	0.981635251		1.855969708	
YNL184C	-0.18295311		-0.663359706	
YNL187W	1.000473422		0.033620432	
YNL190W	-0.066982892		-0.062203243	
YNL191W	-0.041005905		0.079598536	
YNL193W	-0.128992326		-0.041593294	
YNL194C	-0.047496866		0.019384312	
YNL195C	0.118303303		-0.172295182	
YNL196C	0.490336474		0.812766546	
YNL197C	0.450252911		0.587234451	
YNL198C	-0.003343503		-0.144534046	
YNL199C	0.589750207		-0.121484179	
YNL200C	-0.05291591		0.004436846	
YNL201C	0.221187915		0.019208748	
YNL202W	-0.133893212		-0.04510716	
YNL203C	0.493305943		0.953831753	
YNL204C	0.476748492		1.021338916	
YNL205C	0.59208583		0.905161122	
YNL206C	-0.235695974		-0.649613734	
YNL211C	0.274021319		0.840479157	
YNL212W	-0.159103346		-0.228307919	
YNL213C	-0.47220428		-0.927695795	
YNL214W	-0.056332861		-0.09029793	
YNL215W	-0.316332647		-0.165511636	
YNL217W	-0.179879657		-0.099093354	
YNL219C	1.548568779		1.501639134	
YNL224C	0.238632664		0.55255589	
YNL226W	-0.462152817		-1.263198959	
YNL227C	-0.631615227		-0.822108327	
YNL228W	-0.567560162		-1.040648154	
YNL229C	-1.00012452		-0.362342607	
YNL230C	0.145024713		0.483518499	
YNL231C	0.072132347		-0.229024674	
YNL233W	-0.097289132		0.082944107	
YNL235C	-0.37073711		-0.14177132	
YNL236W	-0.016529859		-0.270764792	
YNL237W	1.24225803		2.40182966	
YNL239W	-0.062374123		-0.051714872	
YNL241C	-1.029935544		-1.190701787	
YNL242W	-0.033407172		-0.075073137	
YNL243W	-1.197801069		-1.11440382	
YNL246W	2.105494396		1.166809028	
YNL248C	-0.619328265		-0.498039088	
YNL249C	-0.344106372		-0.010825831	
YNL250W	-0.206442431		0.008154211	
YNL252C	-0.108120626		0.1278823	
YNL253W	-0.174391513		-0.122398846	
YNL254C	-0.334742128		0.125012878	
YNL255C	-0.124699993		0.047848964	
YNL257C	-0.019810668		0.087966083	
YNL259C	-0.042244079		-0.012426065	
YNL264C	0.045681601		0.473598712	
YNL265C	0.060081652		-0.047687769	
YNL266W	-0.095347481		-0.036108706	
YNL268W	0.149306542		0.116991153	
YNL269W	-0.215827157		-0.114268484	
YNL270C	-0.112019246		0.03915422	
YNL271C	-0.096870105		0.90236898	
YNL273W	-0.04131804		0.039946647	
YNL274C	-0.209385253		-0.030076807	
YNL275W	0.000705805		0.02280498	
YNL278W	-0.420537073		-0.662278444	
YNL279W	-0.030382291		0.017187885	
YNL280C	1.415542354			
YNL281W	0.159085898		0.152577679	
YNL283C	0.87033782		1.448948782	
YNL284C	0.093670395		-0.442265405	
YNL285W	-0.182831375		0.229831057	
YNL286W	0.055614906		0.088012969	
YNL288W	0.325222701		0.370440872	
YNL289W	0.041615912		-0.014321002	
YNL291C	0.004389494		0.088834251	
YNL292W	-0.042268731		-0.050254186	
YNL293W	-0.232208049		-0.190432353	
YNL294C	0.702908423		1.355528671	
YNL295W	-0.103387057		0.069278515	
YNL297C	1.604071324			
YNL298W	-1.510955164		-1.639031976	
YNL299W	-0.197263065		-0.10992114	
YNL300W	-0.130586455		-0.14402424	
YNL301C	-0.109779198		0.015493525	
YNL303W	0.186495112		0.060660872	
YNL304W	0.057675998		-0.249433586	
YNL305C	-0.224297148		-0.108782836	
YNL307C	0.973377003		2.286991061	
YNL311C	-0.132351552		0.009764854	
YNL314W	0.797385228		1.499907211	
YNL315C	0.633100008		0.276981651	
YNL316C	-0.107590386		-0.040667297	
YNL318C	-0.022574323		-0.05888855	
YNL319W	-0.179643613		-0.172514662	
YNL321W	-0.251074022		-0.009999203	
YNL322C	-0.374797659		-0.46509878	
YNL323W	0.241493184		0.104242984	
YNL324W	0.007573145		-0.019471337	
YNL325C	-0.012309229		0.064211083	
YNL326C	-0.040475697		-0.239151039	
YNL327W	-0.142453087		-0.243806414	
YNL328C	-0.250744531		-0.110357782	
YNL329C	-0.077827553		-0.087195439	
YNL332W	-0.173325254		-0.150141853	
YNL333W	-0.210332394		-0.006779141	
YNL334C	-0.19418299		-0.121699757	
YNL335W	-0.192839891		-0.0361403	
YNL336W	-0.140244229		-0.017758406	
YNL338W	-0.150174579		-0.127473358	
YNL339C	-0.010964016		-0.060862984	
YNR001C	-0.012781538		0.121784984	
YNR002C	0.084550604		-0.076838348	
YNR004W	0.9748127		1.032656076	
YNR005C	1.206221274		1.337234099	
YNR006W	0.590108445		1.034625721	
YNR007C	1.03634828		1.319035394	
YNR008W	0.152028677		-0.107901381	
YNR009W	0.068910528		0.093052286	
YNR012W	0.187499594		-0.325264628	
YNR013C	0.138718657		-0.105782505	
YNR014W	0.060063459		0.07892098	
YNR015W	0.18457552		0.297361666	
YNR018W	0.230836477		-0.082410527	
YNR019W	0.10536442		-0.008060511	
YNR020C	0.427951157		0.464132526	
YNR021W	0.296206166		-0.149844279	
YNR024W	0.158355043		-0.059098774	
YNR025C	0.20533757		0.129069357	
YNR027W	-0.091315204		-0.112062728	
YNR028W	0.229719607		0.113774224	
YNR029C	0.101770998		-0.17953118	
YNR030W	0.11047449		0.207253538	
YNR031C	1.721615983		4.131975603	
YNR032C-A	-0.061188949		-0.063009545	
YNR032W	0.279466615		0.343214753	
YNR033W	-0.174701181		-0.123903659	
YNR034W	-0.063960686		0.05622259	
YNR036C	0.192688041		0.225777889	
YNR037C	0.164604985		0.136901466	
YNR039C	0.475407175		0.487977055	
YNR040W	1.369363655		1.787699342	
YNR041C	0.182023067		0.452428688	
YNR042W	0.359097971		0.39871842	
YNR044W	0.413153105			
YNR045W	0.39324629		0.268497222	
YNR048W	0.359971808		-0.039239501	
YNR049C	0.131213748		-0.177203915	
YNR051C	0.775613199		1.294623609	
YNR052C	1.08350671		1.990532865	
YNR055C	0.23749331		0.029260552	
YNR056C	0.263334466		0.082809112	
YNR057C	0.255825768		0.019304547	
YNR058W	0.249766966		-0.136734195	
YNR059W	0.198894277		-0.133312411	
YNR060W	-0.061322031		0.053899921	
YNR061C	0.102206542		0.045681852	
YNR062C	0.149059944		-0.114182464	
YNR063W	-0.012451349		0.131764823	
YNR064C	-0.030495569		-0.002993258	
YNR065C	-0.024763636		-0.087617917	
YNR066C	0.045278827		-0.125797282	
YNR067C	-0.03531064		-0.070001646	
YNR069C	0.042911488		-0.059577419	
YNR070W	0.081874838		-0.009065337	
YNR071C	-0.067693617		-0.119102149	
YNR072W	0.01334811		-0.194051236	
YNR073C	0.462090763		-0.370575407	
YNR075W	-0.054597987		-0.211529604	
YOL001W	0.212526133		0.686297864	
YOL002C	-0.280285867		-0.17025558	
YOL003C	-0.096441427		-0.036508891	
YOL004W	0.355827751		2.259978563	
YOL006C	-0.330073566		-0.546460334	
YOL007C	-0.096238587		0.044562592	
YOL008W	-0.240760109		0.073531416	
YOL009C	0.168075194		-0.085257761	
YOL011W	0.029960164		-0.137064751	
YOL012C	0.370464024		1.213035828	
YOL013C	-0.000815037		-0.148034798	
YOL013W-A	0.516998734		0.329436339	
YOL014W	-0.091019186		0.078897763	
YOL015W	-0.272600706		0.000682589	
YOL016C	-0.018483969		0.576181098	
YOL017W	-0.31519377		-0.399221071	
YOL018C	-0.533183675		-0.673668853	
YOL019W	-0.028813125		-0.115699212	
YOL020W	-0.212843979		-0.133022606	
YOL023W	0.081162418		-0.077329483	
YOL024W	-0.095115188		-0.089653183	
YOL025W	-0.061823058		0.108158497	
YOL027C	0.155566922		0.104614937	
YOL028C	0.006799103		0.294122224	
YOL029C	-0.107857275		-0.158440513	
YOL030W	-0.149130454		0.104052821	
YOL031C	-0.284067292		-0.232776585	
YOL032W	-0.024797295		-0.053878655	
YOL035C	-0.279013271		-0.657615423	
YOL036W	-0.430242952		-0.412842636	
YOL037C	-0.145695492		-0.153908718	
YOL039W	-0.37245671		-0.54365692	
YOL041C	-0.353107676		-0.884503726	
YOL042W	-0.139352652		0.010200558	
