orf	hom | growth (relative abundance in pooled culture) | cisplatin [500 uM], time [5 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | cisplatin [500 uM], time [overnight + 20 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | carboplatin [15 mM], time [5 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | oxaliplatin [4 mM], time [5 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | psoralen [0.5 uM], time [5 generations], radiation [unknown] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | angelicin irradiated (angelicin [62.5 uM], time [5 generations], radiation [unknown]) | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | mechlorethamine [62.5 uM], time [overnight + 5 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | mechlorethamine [62.5 uM], time [overnight + 20 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | mitomycin C [1 mM], time [5 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | streptozocin [2 mM], time [5 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | streptozocin [2 mM], time [overnight + 20 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | methyl methanesulfonate [0.002%], time [5 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | camptothecin [30 ug/ml], time [5 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | camptothecin [30 ug/ml], time [overnight + 20 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | 2-dimethylaminoethyl chloride [240 mM], time [5 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | 4-nitroquinoline N-oxide [0.0313 uM], time [5 generations] | Lee W~Giaever G, 2005
YGR189C	-0.1371865	0.166201	-0.050426	-0.0413055	0.1284865	0.18103200000000003	-0.12416700000000001	0.4473574	-0.0918095	0.0782075	-0.061878	-0.2788145	-0.3179305	0.038579	0.140949	-0.1633945
YGR192C	0.09539999999999998	0.376741	0.046017499999999996	0.4328395	0.076437	0.1235395	0.33281133333333335	0.409065	0.325967	0.0884795	0.130659	0.03864050000000001	0.08751400000000001	0.4488565	0.5157674999999999	0.308799
YGR193C	-0.3799155	0.028411999999999993	-0.12428449999999999	0.023233	-0.17366	-0.030946	0.40088266666666666	0.1910574	-0.25575950000000003	-0.1796485	0.20554250000000002	-0.5202025	-0.40741	-0.292724	-0.016124500000000003	-0.243002
YGR194C	-0.2075595	0.36034900000000003	-0.0182725	0.028193499999999996	-0.020684500000000022	0.24363250000000003	-0.08684166666666666	0.37239880000000003	-0.12820499999999999	-0.192193	0.254461	-0.46121599999999996	-0.332305	0.1004	0.08317149999999998	0.051192999999999995
YGR196C	-0.028469499999999995	-0.7411335	0.015497499999999997	-0.1883575	0.012929499999999997	0.18634050000000002	-0.214465	-0.20430260000000003	-0.081278	-0.11505750000000001	-0.172358	-0.240321	-0.108131	-0.166436	-1.0854535	-0.204298
YGR197C	-0.523097	-0.5188145	-0.08644199999999999	-0.3154665	-0.0809725	0.18765099999999998	-0.258912	0.15299619999999997	-0.376334	-0.261919	0.1654055	-0.423807	-0.2970385	-0.0782925	-0.1707165	0.1176335
YGR199W	-0.2141825	-0.160409	-0.188344	-0.0330565	0.1133185	0.328067	-0.09549199999999998	0.36625379999999996	-0.1493485	0.2525695	0.499069	-0.369492	-0.2916415	0.1847735	0.44767749999999995	0.1197285
YGR200C	0.12190600000000001	0.0	0.312582	0.4361195	0.2924335	0.620958	0.5626016666666667	0.0	0.8344374999999999	0.348304	0.0	0.041319999999999996	0.3414715	0.0	0.4322095	0.1418605
YGR201C	0.8160229999999999	0.34836500000000004	0.726094	0.778789	0.25324	0.2765055	-0.01006966666666668	0.5744944000000001	0.7321575	0.014372999999999997	-0.018669500000000006	0.630796	0.8174025	0.029004999999999996	-0.104547	0.0354445
YGR202C	-0.1507505	-0.0419205	-0.251625	0.0589595	0.116503	0.175378	-0.2510003333333333	0.2658944	-0.22365000000000002	-0.117769	0.0657485	-0.2987355	-0.3819655	0.103448	0.3955745	-0.2363025
YGR203W	-0.07237550000000001	0.045088	-0.07541	-0.05258650000000001	0.151093	0.085124	-0.3455616666666666	0.202657	-0.0659985	-0.10714950000000001	0.012100999999999999	-0.015654	0.101586	0.170639	-0.076712	0.0961685
YGR204W	0.5836034999999999	0.6114755000000001	-0.06998850000000001	0.4023565	-0.016896500000000002	0.1444095	0.6528466666666667	0.144534	0.42045449999999995	-0.0336945	0.710032	0.129311	-0.380022	-0.015241500000000005	0.484479	0.8731679999999999
YGR205W	-0.2860545	0.47653549999999995	-0.1748315	-0.1627545	0.0344085	0.030011499999999997	-0.15239333333333335	0.441251	-0.323781	0.096905	0.1951935	-0.280231	-0.281553	0.0793655	0.043814000000000006	0.05712
YGR206W	0.1569445	0.1505795	0.246488	-0.23463299999999998	-0.2880155	0.006675	0.08270433333333332	0.500083	-0.4897375	-0.41635049999999996	-0.149755	-0.0931965	-0.3440395	-0.0276405	0.0822815	-0.034781000000000006
YGR207C	-0.30951449999999997	0.5007575	-0.037586499999999995	-0.10075899999999999	0.15497850000000002	0.1366985	-0.32404900000000003	0.5006280000000001	-0.176998	-0.0751155	0.4523075	-0.27742	-0.2274855	0.1046835	0.2706455	-0.092272
YGR208W	-0.3750875	-0.21968449999999998	-0.136375	-0.16441899999999998	-0.1091045	0.047995499999999996	-0.18587366666666663	-0.3429356	-0.639446	-0.2113115	0.443897	-0.196188	-0.354336	0.110432	0.021147000000000003	0.17852649999999998
YGR209C	-0.18227749999999998	0.314258	-0.42858399999999996	0.041848500000000004	-0.3765135	-0.17055150000000002	0.06614566666666667	0.5721254	-0.328588	-0.3263515	0.347337	-0.2726085	-0.3409005	0.1292925	0.2165785	0.2169745
YGR210C	0.418728	0.4179975	0.796164	0.6567685000000001	0.3214885	0.47785449999999996	-0.164142	0.14440219999999998	0.650665	0.342657	-0.084764	0.42573099999999997	0.2600755	0.05867	0.49648950000000003	0.109314
YGR212W	-0.15440500000000001	-0.005853999999999998	-0.23258	-0.1981485	0.06808700000000001	0.1420255	-0.16734733333333332	0.22397019999999998	-0.3058415	0.016338000000000002	0.20264	-0.345204	-0.1922295	0.09569749999999999	0.2854355	0.11973
YGR213C	-0.301806	0.180087	-0.1150805	-0.130709	-0.08445849999999999	0.19829249999999998	-0.16708866666666666	0.2460334	-0.24043599999999998	-0.07885349999999999	0.3630415	-0.516698	-0.452152	0.21327200000000002	0.33088449999999997	0.0341385
YGR214W	0.37438899999999997	0.469646	0.419411	0.6964075000000001	0.172258	0.43653	0.41406133333333334	-0.39468099999999995	0.870996	0.333886	0.1263555	-0.007126	0.034861	0.2389175	0.544786	0.526929
YGR215W	0.8659615	0.0	0.987474	1.045395	0.40927349999999996	0.31114050000000004	0.42446166666666674	0.0	0.8240495	0.733347	0.0	0.542084	0.3914725	0.0	0.44409499999999996	0.5988964999999999
YGR217W	-0.27764300000000003	-0.533101	-0.281937	-0.23914900000000003	0.121167	0.079187	-0.21124866666666667	0.04290199999999999	-0.489419	0.1321855	0.2804515	-0.5086515	-0.375228	0.17434349999999998	0.2411745	-0.728808
YGR219W	0.2515415	0.0	0.09724100000000001	0.31844500000000003	0.122332	-0.09636049999999999	0.4089656666666667	0.0	-0.22186450000000002	0.1293085	0.0	0.005346499999999999	-0.0583255	0.0	-0.066074	0.626915
YGR220C	-0.119545	0.832883	-0.260889	0.0799685	0.1096115	0.07766200000000001	0.07603000000000001	1.450244	-0.4586915	0.37877550000000004	0.841376	-0.350256	-0.173928	0.1197415	0.4746	0.162947
YGR221C	-0.19747749999999997	0.524311	-0.173066	-0.040195	0.108296	0.24565900000000002	-0.07181266666666666	0.4593146000000001	-0.3868065	0.225137	0.3376255	-0.5294895	-0.4044545	0.115778	0.5556289999999999	-0.064467
YGR222W	-0.026742000000000002	0.18338649999999998	-0.009779499999999997	0.11203550000000001	0.080542	0.23699550000000003	0.22657766666666665	0.7424436	-0.1038075	0.338998	0.5079635	-0.2624475	-0.2596305	0.1289515	0.36613450000000003	0.24424250000000003
YGR223C	-0.45005	-0.1293085	-0.42350699999999997	-0.3125595	-0.1263975	0.0374265	-0.17380966666666667	-0.2066958	-0.844762	-0.1750045	-1.89169	-0.6359255	-0.480764	-1.0086685	0.23010699999999998	-0.2571965
YGR224W	-0.180409	0.49235700000000004	-0.25728249999999997	-0.143557	-0.17116	-0.07564950000000001	0.167575	0.2307974	-0.4591735	-0.1246225	0.2230385	-0.44871300000000003	-0.3365085	0.1220385	-0.0372415	0.20542549999999998
YGR225W	-0.370824	0.23423850000000002	-0.27717200000000003	-0.338283	0.081969	0.2015465	-0.1791036666666667	0.22727	-0.6322725	0.030033	0.4432385	-0.6857	-0.5676365000000001	0.108042	0.11356000000000001	-0.7974495
YGR226C	-0.085468	0.073847	-0.220839	0.0051965	0.026601000000000007	0.238929	-0.15651066666666666	-0.061514999999999986	-0.44699	-0.023640500000000002	0.28669449999999996	-0.3913175	-0.2253755	0.1586755	0.3146695	0.1043035
YGR227W	-0.14796	0.241954	-0.103237	-0.22486	0.089296	0.0175805	0.09597466666666665	0.3303826	-0.4588565	0.058937	0.2087195	-0.3257375	-0.15634699999999999	0.06420999999999999	0.13879550000000002	-0.0805125
YGR228W	-0.10302349999999999	-0.530895	0.048318	-0.5611440000000001	0.0691535	0.20046799999999998	-0.408579	-0.7015504000000001	-1.49312	-0.004414000000000001	-0.105586	-0.042537500000000006	-0.0876095	-0.0453475	-0.0570175	0.183896
YGR229C	-0.8374079999999999	0.2922485	-0.6747380000000001	-0.918602	-0.330171	-0.060358999999999996	-0.12744133333333332	-1.1624828	-1.459875	-0.5780449999999999	-0.758219	-0.35607999999999995	-0.37978300000000004	-0.232582	-1.46618	-0.17494600000000002
YGR230W	0.058826500000000004	0.5037159999999999	0.0219705	0.1373405	0.1145285	0.30308050000000003	0.289352	0.22641340000000004	0.01927899999999999	0.1650965	0.023858499999999998	-0.15128049999999998	0.0284725	0.056699	0.085665	0.1371065
YGR231C	-0.1010065	-0.739807	-0.1790675	-0.1618495	0.26629749999999996	0.2348595	0.307629	-0.10529960000000001	-0.371441	0.37575650000000005	0.276763	-0.235171	-0.0597645	0.38203750000000003	0.239426	0.45132550000000005
YGR232W	0.1204645	0.24012050000000001	-0.1905865	0.2041515	0.26708899999999997	0.23014	0.06292766666666666	0.2768518	-0.161491	0.4361785	0.1430585	0.009534499999999998	0.200407	0.2764655	0.36436250000000003	-0.17023850000000001
YGR233C	0.6840200000000001	-0.2321865	0.7161580000000001	0.806043	0.29598800000000003	0.257418	-0.05966066666666667	0.24291800000000002	0.9541630000000001	0.36415200000000003	-0.1356865	0.6730835	0.611438	0.1856335	0.4647745	0.1796665
YGR234W	-0.325247	0.6172255	-0.22244950000000002	-0.260399	0.191949	0.08917	0.33686766666666673	0.440386	-0.392714	0.3641525	0.1175915	-0.3693535	-0.316807	-0.150222	0.38489100000000004	-0.28554
YGR235C	-0.24683149999999998	0.5164315	-0.3584575	-0.0919285	-0.0002494999999999997	0.1060965	0.20067133333333334	0.3467188	-0.306421	0.040355	0.2742445	-0.521741	-0.331175	0.019208999999999997	0.096935	0.0012914999999999975
YGR236C	-0.1523765	0.323307	-0.245564	-0.2856455	0.3845675	0.143538	0.0482	0.3333312	-0.5157725	0.44172199999999995	0.09761899999999998	-0.3072245	-0.24157099999999998	0.058289999999999995	0.2951235	-0.32024149999999996
YGR237C	-0.3351645	-0.4134715	-0.399671	-0.506886	0.0245815	-0.07919949999999999	-0.09147266666666666	0.2435504	-0.2541835	0.1636555	0.299072	-0.2504705	-0.031889	0.252321	-0.4443195	0.1885905
YGR238C	-0.0977555	0.17766749999999998	0.03357449999999999	-0.066012	0.1189665	-0.0263775	-0.09990533333333333	0.16631400000000002	-0.268947	-0.0013724999999999998	0.384016	-0.087654	-0.1943725	0.08761400000000001	-0.190073	-0.26724000000000003
YGR239C	0.1861115	0.232464	0.1108435	-0.26490800000000003	0.060235000000000004	0.0824565	-0.00979433333333334	-0.012131199999999998	0.032025000000000005	0.07556550000000001	0.2586895	-0.0629985	0.23570800000000003	-0.024979	-0.274693	-0.063772
YGR240C	1.9311950000000002	-0.7553224999999999	0.3129605	0.7565014999999999	0.1974905	0.555756	1.1564083333333335	-0.7498974	1.672515	0.574003	-0.42169449999999997	1.3755000000000002	0.7067410000000001	-0.3613905	-0.24497800000000003	-0.010086999999999999
YGR241C	-0.069263	0.51874	-0.31613	-0.0964185	0.153306	0.10780400000000001	0.004901666666666665	0.45822440000000003	-0.457841	0.259038	0.25615750000000004	-0.3502575	-0.218496	0.1212625	0.232119	0.0378
YGR242W	-0.1570105	0.5684705	-0.1720915	-0.1492555	0.170903	0.17331	-0.194551	0.2866746	-0.3486555	0.17485099999999998	0.129654	-0.31864	-0.2766575	-0.188227	0.010807500000000001	-0.2720075
YGR243W	-0.127523	0.387104	-0.2132725	-0.10259399999999999	-0.11383750000000001	0.173778	0.07424199999999999	0.37878059999999997	-0.2805125	-0.033448000000000006	0.366032	-0.450338	-0.2256285	0.0495965	0.009383000000000002	0.0620865
YGR244C	0.563797	0.1570895	0.4671095	0.5610554999999999	0.41448	0.46375200000000005	0.001838666666666669	0.17515920000000001	0.536697	0.2151895	0.0896995	0.45684349999999996	0.5531145	0.246661	0.11472550000000001	0.6700125
YGR247W	-0.0927215	0.4563505	-0.2757335	-2.5000000000025002e-06	0.0616415	0.1103675	0.199186	0.3122814	-0.22673949999999998	0.20585900000000001	0.37006300000000003	-0.286957	-0.171427	0.06274	0.2146235	-0.018935499999999994
YGR248W	-0.31493950000000004	0.15331050000000002	-0.4565135	-0.176042	-0.060751999999999994	-0.015378000000000003	-0.13822066666666666	-0.07019740000000002	-0.3324585	-0.1780625	0.132645	-0.380019	-0.4092865	-0.043323	-0.21295599999999998	0.004000000000000001
YGR249W	-0.11086299999999999	0.375221	-0.1539085	-0.046485000000000005	0.22860350000000002	0.2971525	0.0039169999999999995	0.3088408	-0.195773	0.25000500000000003	0.271603	-0.390859	-0.24733650000000001	0.095889	0.214466	-0.2004805
YGR250C	-0.029065	0.3108035	-0.1402695	0.09641050000000001	-0.1357905	-0.07291249999999999	-0.23733033333333334	0.49479860000000003	-0.465434	0.1672895	-0.03494900000000001	-0.17502450000000003	-0.177884	-0.12837949999999998	0.0558235	-0.1411995
YGR252W	-0.828621	-1.061354	-0.252458	-0.540573	-0.0985795	-0.236121	-0.812391	-0.1016148	-0.602853	-0.387082	0.0	0.3367555	-0.5284135000000001	0.0	-1.057385	0.104131
YGR254W	-0.130267	0.36604400000000004	-0.2668825	-0.015101000000000003	0.1141615	0.102506	-0.19008766666666665	0.40356319999999996	-0.366046	0.14244600000000002	0.2607645	-0.39454	-0.152143	0.211716	0.231173	-0.068708
YGR255C	-0.299037	-1.235677	0.004619999999999999	-0.401898	-1.1903	-0.39935600000000004	-0.9785203333333333	-0.6314312	0.649608	-0.333129	-0.93849	-0.284834	-0.322166	-0.07355500000000001	-0.272547	-0.93453
YGR256W	0.03420800000000001	-0.8634945	-0.13461499999999998	-0.1206035	-0.0694765	-0.021914000000000003	0.0017176666666666683	-0.09789599999999998	-0.3508335	0.2277495	0.15841449999999999	0.07583650000000002	-0.21917050000000002	-0.382482	0.13019999999999998	-0.2275845
YGR257C	-0.067348	0.0	-0.1253085	0.0052814999999999945	-0.34359850000000003	-0.16607750000000002	0.19825799999999996	0.0	-0.6815	-0.0312535	0.7879970000000001	-0.69094	-0.41274299999999997	0.6387365	-0.028953000000000007	-0.474606
YGR258C	-2.8190150000000003	-6.328085	-0.9873894999999999	-2.373075	-2.9916850000000004	-4.1946449999999995	-4.812666666666666	-3.468334	-1.8698700000000001	0.06636	0.2351185	-0.6094189999999999	-0.397293	0.0282455	0.06279499999999999	-8.00549
YGR259C	0.382174	0.2919475	0.279012	0.3135255	0.3315435	0.5795785	0.14973166666666668	-0.06828319999999999	0.230914	-0.036509000000000014	0.03974900000000001	0.2886915	0.5737375	-0.2044785	-0.238246	-0.3743715
YGR260W	0.1320955	0.3231335	-0.06775400000000001	-0.057892000000000006	0.5569185	0.2202435	-0.025213	-0.06684939999999999	-0.350164	0.0657835	0.3286365	0.0687825	0.076818	0.1035575	0.035583	-0.2379955
YGR261C	-0.20256949999999999	0.0442125	-0.369396	-0.5987785	0.0669205	0.0022584999999999966	0.17033866666666664	-1.0997922	-0.357282	0.09288450000000001	0.2582815	-0.263227	-0.3027585	-0.045017499999999995	-0.28516199999999997	-0.91228
YGR262C	0.5080135	0.0	0.34513150000000004	-0.4544365	-0.625622	-0.489642	0.4047086666666666	0.0	1.37436	-0.067075	0.0	0.428878	0.18808350000000001	0.0	-0.4050975	-0.4505805
YGR263C	0.402576	0.32428100000000004	0.39303699999999997	0.29735999999999996	0.260871	0.268699	-0.084269	-0.0886306	0.27069350000000003	0.008096999999999993	0.19075950000000003	0.472641	0.5019685	0.0294305	-0.0778085	-0.001658
YGR266W	-0.19664700000000002	0.6091385	-0.10654	-0.2234305	-0.2687805	-0.0977955	0.13201	0.29557960000000005	-0.35465900000000006	-0.18037550000000002	0.2679055	-0.020416999999999998	-0.057131	-0.017291	0.3197955	0.007708499999999993
YGR268C	-0.233736	0.012418499999999996	0.014455999999999997	0.148721	0.39971599999999996	0.2925635	-0.02420366666666667	-0.14177499999999998	-0.055040000000000006	0.146977	0.2826735	0.1496255	0.340613	-0.010370000000000004	0.0376045	0.06620000000000001
YGR269W	-0.4335425	0.3620695	-0.5886549999999999	-0.53766	0.1164395	0.028233	0.35167233333333336	0.19276300000000005	-0.7360405	-0.143205	0.2638935	-0.45782849999999997	-0.257394	-0.179971	-0.136099	0.1546005
YGR270W	-0.17944949999999998	-0.1100815	-0.49637600000000004	-0.6076195	0.12667050000000002	0.1517455	-0.10759133333333333	-0.1540948	-0.048821	-0.2698035	0.0390965	-0.1234955	-0.1798525	0.13533049999999996	-0.446157	0.006992500000000002
YGR271C-A	1.23867	0.0	0.38608200000000004	1.3743349999999999	0.244529	0.1932715	0.6298973333333334	0.0	2.2329	0.387909	0.0	0.9016075	-0.6515355	0.0	0.9192665	0.561573
YGR271W	-0.3508905	0.571949	-0.44870550000000003	-0.251181	-0.6468765	-0.13442549999999998	-0.7798306666666667	0.3517056	-0.560917	-0.8800695000000001	-0.656688	-0.5872435	-0.048509	-0.019666500000000003	-0.4009355	0.03455249999999999
YGR273C	-0.2121125	0.5468459999999999	-0.356153	-0.6332855	-0.0046895	0.212975	0.16854433333333332	0.1356932	-0.3656325	-0.026437500000000003	0.1543245	-0.32684749999999996	-0.281958	0.03593149999999999	-0.179202	-0.3834435
YGR275W	-0.15552749999999999	0.040337999999999985	-0.1941545	-0.315614	-0.225808	-0.3846045	-0.044136666666666664	0.360279	-0.4657875	-0.204718	0.29856150000000004	-0.317981	-0.0228055	0.0997755	-0.2378755	-0.3218255
YGR276C	0.0013385000000000064	-0.2166805	-0.0382295	0.0745455	-0.311556	0.059007000000000004	-0.18522133333333335	0.2601004	-0.1407505	-0.22502	0.150505	0.013528500000000002	-0.055052500000000004	0.4230965	0.1150835	0.023374
YGR279C	-0.269652	0.2503455	-0.35762950000000004	-0.082052	0.46071850000000003	-0.032884000000000024	0.07653033333333333	0.257294	-0.591223	0.0672935	0.263611	-0.08033100000000001	0.058248999999999995	-0.156938	-0.0530045	-0.24093799999999999
YGR281W	-0.22971750000000002	0.3387965	-0.20951999999999998	-0.3242665	0.1442815	0.156634	-0.038355	0.07193999999999998	-0.0508925	0.1257005	0.1223785	-0.196061	0.028980000000000006	0.124719	0.16406199999999999	0.157296
YGR282C	0.476432	-0.3870795	0.513662	0.3989585	0.5495015	0.48950150000000003	-0.24467499999999998	-0.4485456	0.42347750000000006	-0.17296249999999996	0.2575635	0.5564675	0.4149295	-0.30301100000000003	-0.443802	0.2094045
YGR283C	-0.47591999999999995	-0.423912	-0.138962	-0.46280449999999995	0.017410000000000002	-0.2739725	-0.6538026666666666	-0.614825	-0.2095545	-0.46518899999999996	0.033439500000000004	-0.12936750000000002	-0.1949635	0.414785	0.1823655	-0.111089
YGR284C	0.0051674999999999915	-0.5398345	0.1573385	0.251406	0.43728999999999996	0.5538765	-0.09676533333333333	0.26130580000000003	0.22056599999999998	0.0191785	0.48369	0.4397315	0.4126795	0.5639025	0.189591	0.4688455
YGR285C	-0.245968	0.0	0.3992295	-0.369061	0.19827900000000004	0.13700199999999998	0.5066176666666666	0.0	2.3129150000000003	0.340357	0.0	0.16167199999999998	-0.09051399999999998	0.0	-0.6184210000000001	0.7997795000000001
YGR286C	0.070358	0.6566945	0.031663500000000004	-0.354016	0.153746	0.185718	-0.13853633333333332	-0.04813120000000003	-0.16323749999999998	-0.4361675	0.238733	0.4892475	0.1257	0.10090449999999998	0.30721200000000004	0.9142315
YGR287C	0.063364	0.4337655	0.040546	-0.276593	-0.1271585	-0.1918975	-0.402357	0.1916372	-0.34958849999999997	-0.4207795	0.1492485	-0.2257115	-0.0445465	-0.0844675	-0.4409175	0.34462349999999997
YGR288W	-0.466394	0.256368	-0.10456399999999999	-0.30239150000000004	-0.1423005	-0.1038775	-0.198057	0.44717419999999997	-0.534017	0.058279500000000005	0.3020005	-0.047139	-0.017785000000000002	0.32116700000000004	0.250678	-0.3339915
YGR289C	0.075409	0.067144	-0.221261	-0.271637	0.053354	0.06149199999999999	-0.04197466666666666	0.5749484	-0.454281	-0.1465565	0.29994	-0.235519	-0.0858585	-0.1512715	-0.016513	-0.039999999999999994
YGR290W	-0.47409500000000004	0.554223	-0.37773999999999996	-0.42256	-0.3888775	-0.1834555	-0.07878833333333334	0.2257622	-0.23072700000000002	-0.31153200000000003	0.352678	-0.5758165	-0.5373655	0.168701	0.043862000000000005	0.8767734999999999
YGR291C	-0.2770815	0.45506800000000003	-0.3078825	-0.3982865	0.011755000000000002	0.082566	-0.21245366666666668	0.509317	-0.5548545	0.008884499999999997	0.2767775	-0.3153665	-0.252752	0.18786049999999999	0.11177	0.055320999999999995
YGR292W	-0.215038	0.5257590000000001	-0.3172445	-0.209398	0.1085305	0.19401249999999998	0.014297333333333337	0.513882	-0.372529	0.2267455	0.3214765	-0.45186250000000006	-0.2916445	0.062088500000000005	0.508082	-0.2390125
YGR295C	-0.24098999999999998	-0.2741725	-0.3701435	-0.19106599999999999	-0.1326435	-0.0328605	0.256221	-0.345713	-0.3635135	-0.1864595	0.2747995	-0.5376615	-0.4651605	-0.045207	0.126699	-0.32286549999999997
YHL002W	0.249054	0.6177995000000001	0.1997455	0.095134	0.165952	-0.1381635	0.423637	0.546967	-0.25896699999999995	0.188958	-0.015623499999999998	0.0689245	-0.05384799999999999	-0.3148345	0.20284799999999997	0.07819999999999999
YHL003C	-0.00886	0.4577245	-0.009489999999999998	0.0797235	0.09258749999999999	0.3697705	-0.15915566666666667	0.2666944	-0.108491	0.044784000000000004	0.23942549999999999	-0.287066	-0.316282	0.009418999999999997	0.1739485	-0.021353999999999998
YHL005C	-0.61399	-1.0456285	-0.3993385	-1.22084	-0.2962085	-0.077198	-0.08536533333333333	-0.208478	-1.0431965	-0.5646519999999999	-0.548121	-0.6846985	-0.0652845	-0.0856875	-1.028912	-0.6003875000000001
YHL006C	-1.2880099999999999	-6.7036999999999995	-0.7231529999999999	-1.26672	0.018011	-0.22277950000000002	-0.47176866666666667	-0.042027599999999984	-0.8141430000000001	-0.6143885	-1.78857	-1.764015	-0.2442785	-0.1947505	-2.012665	-1.814305
YHL007C	0.243164	0.394806	0.253444	0.2752235	-0.11730099999999999	0.2418045	-0.011169999999999994	0.2213832	0.31428900000000004	-0.014362000000000007	0.2408285	0.0917765	-0.0474665	-0.0032375000000000043	0.288779	-0.1831115
YHL008C	0.28805	0.3283085	0.6315949999999999	0.4068405	0.264598	0.5047245	-0.564682	0.11472560000000001	0.084417	0.2993945	0.192175	0.4375605	0.2786515	-0.0676565	0.20516800000000002	0.2364365
YHL009C	-0.38426000000000005	-2.4133	-0.23543699999999998	-1.463435	0.3090065	-0.038714	-0.9075313333333334	-0.341368	-0.3395785	0.12907	-0.330937	0.064301	0.066222	0.30103	0.118394	0.33950199999999997
YHL010C	-0.38258749999999997	0.5122065	-0.2869665	-0.558369	0.0037700000000000008	0.110106	0.016617999999999997	-0.036153599999999994	-0.510372	-0.144117	0.1685955	-0.466696	-0.3354245	0.044830499999999995	-0.1767875	-0.032716999999999996
YHL011C	1.121195	0.0	1.1362235	1.42615	0.281958	0.2183545	0.6634543333333333	0.0	1.957855	0.44150649999999997	0.0	1.024624	0.9239869999999999	0.0	0.5762155	0.721383
YHL012W	-0.0845385	-0.587591	0.1980665	0.046655	-0.353651	-0.16814600000000002	-0.43617466666666665	-0.07276179999999999	-0.07003999999999999	-0.338178	0.176351	-0.034338	-0.020261	-0.443509	-0.184041	-0.150736
YHL013C	-0.054797	0.6174554999999999	-0.188678	-0.09910150000000001	-0.43069050000000003	-0.454847	-0.16984366666666664	-0.2595054	-0.144372	-0.36136900000000005	-0.24690499999999999	-0.3059845	-0.526604	-0.9224159999999999	-0.137994	-0.5084235
YHL014C	-0.7014355	0.5564834999999999	-0.5256315	-0.523023	-0.2544865	-0.40899800000000003	0.008473	0.3928326	-0.395401	-0.32637700000000003	0.515421	-0.520303	-0.496392	0.22451349999999998	-0.033546	0.095309
YHL016C	-0.4059035	0.41597649999999997	0.078592	0.08449799999999999	-0.250071	-0.035015	-0.074004	0.14925119999999997	-0.2447015	-0.019655000000000006	0.177454	-0.0746575	-0.07057549999999999	0.137908	0.1530735	-0.0361755
YHL017W	0.070257	0.2960065	-0.021940999999999995	-0.043825	-0.0363885	0.036009	-0.012333000000000002	0.1797832	-0.3794325	0.262167	0.1770255	-0.261093	-0.0770945	0.12289	0.2541625	-0.261506
YHL019C	0.028487000000000002	-0.052651500000000004	0.023357000000000003	0.070701	-0.3063135	0.10128300000000001	-0.09594466666666668	-0.0352694	-0.15054	-0.358695	0.1842915	-0.19922	0.0543855	0.0717725	-0.4179775	-0.140579
YHL020C	0.335384	-0.114857	0.368934	0.5552575	-0.29475199999999996	0.221151	-0.047299666666666663	-0.3080226	0.3715765	-0.2191975	0.48589150000000003	0.10559650000000001	0.09733900000000001	0.23651099999999997	0.506879	-0.8803700000000001
YHL021C	0.0755085	0.430824	0.14354	0.13900600000000002	0.04797900000000001	0.18301649999999997	-0.03589866666666667	0.1631684	-0.0062745	-0.1857545	0.182332	0.027682	-0.042133500000000004	0.2611155	0.3124955	-0.2795745
YHL022C	-0.227542	0.5299055	-0.2791185	-0.1323065	-0.357189	0.138108	0.030985666666666672	0.406087	-0.42238149999999997	-0.15168500000000001	0.399408	-0.44585850000000005	-0.1500385	0.1079495	-0.3746735	-0.041196
YHL023C	0.4422935	0.556281	0.205983	0.10646499999999999	-0.048591499999999996	0.0266615	-0.15598466666666666	0.6932485999999999	-0.223211	-0.06433849999999999	-0.17441949999999998	0.3239795	0.146754	-0.31127649999999996	0.22484350000000003	-0.506868
YHL024W	-0.3712255	0.0737795	-0.3697935	-0.0563955	-0.163067	-0.17550749999999998	-0.07448066666666668	0.2613784	-0.185299	-0.6109215	0.362863	-0.072494	-0.22496249999999998	-0.039030499999999996	0.1235375	-0.280474
YHL025W	-0.8757555	0.0	0.38489650000000003	0.115314	-0.161385	0.035314	-0.21875433333333336	0.0	0.28549800000000003	-0.09342900000000001	0.0	0.7605679999999999	-0.12376000000000001	0.0	0.957092	-0.11146950000000001
