,Unnamed: 0,gene,area.24_mean,area.24_std,area.24_count,mean_intensity.24_mean,mean_intensity.24_std,mean_intensity.24_count,area.48_mean,area.48_std,area.48_count,mean_intensity.48_mean,mean_intensity.48_std,mean_intensity.48_count,corrected_area.24_mean,corrected_area.24_std,corrected_area.24_count,corrected_mean_intensity.24_mean,corrected_mean_intensity.24_std,corrected_mean_intensity.24_count,corrected_area.48_mean,corrected_area.48_std,corrected_area.48_count,corrected_mean_intensity.48_mean,corrected_mean_intensity.48_std,corrected_mean_intensity.48_count
1880,1880,MYO4,287.5,60.09104203900388,16.0,0.4431930559134822,0.0444612600802373,16.0,300.0,47.97360385323024,16.0,0.5724733154364448,0.0303580082308534,16.0,0.8762292079913165,0.4623077110126663,16.0,0.5446393031612946,0.4011649255925548,16.0,0.8473416163208588,0.4603717863514238,16.0,0.8628463728920829,0.3004575695213737,16.0
1881,1881,MYO5,264.93333333333334,77.2116448162976,15.0,0.4145463709433765,0.1365103006998161,15.0,275.46666666666664,60.81455026397485,15.0,0.5666390543506042,0.051438998846624,15.0,0.488004671797369,0.9019097038334106,15.0,0.2283401415580022,1.3156566269970316,15.0,0.4780081245749339,0.7594731499691275,15.0,0.8474889390558933,0.8149227839783637,15.0
1882,1882,NAB6,224.875,61.85237801949628,16.0,0.388670579527629,0.1268657564375301,16.0,235.75,57.39396019327005,16.0,0.5265133593766682,0.0587195030020826,16.0,-0.1133932350843354,0.7835551986555352,16.0,-0.1657685345086932,1.2640041807600202,16.0,-0.07988734539844,0.7943998170175671,16.0,-0.0282225973893297,0.8414660391114902,16.0
1883,1883,NAM2,225.13333333333333,98.62183666240792,15.0,0.4926093591869737,0.0870246837091063,15.0,245.66666666666663,107.03315018299348,15.0,0.5452703224778526,0.0419366763015177,15.0,-1.0611425410199138,0.8209858031450961,15.0,1.1740967257700483,1.155169108923786,15.0,-1.2817969163341565,0.869164568916711,15.0,0.0568855808997323,0.810554956011712,15.0
1884,1884,NAM7,277.06666666666666,73.73549897792657,15.0,0.4222422230283353,0.0600112366297763,15.0,292.4,68.11104378670385,15.0,0.5347337076964508,0.0549949876528242,15.0,0.6902855490060484,0.6855951288498565,15.0,0.234373064110738,0.5405461838786222,15.0,0.7209248303893749,0.6839846004285665,15.0,-0.0334610659331505,1.2869821269682726,15.0
1885,1885,NAM8,267.375,52.81776847488604,16.0,0.4323118007640763,0.0479272076404345,16.0,276.625,41.689127279583744,16.0,0.5603673567274716,0.0273595206758971,16.0,0.5797677889779602,0.7402857624529571,16.0,0.3884275415976767,0.5243848935577258,16.0,0.5185701967549475,0.7051715382024557,16.0,0.6091432694901785,0.3253158103430154,16.0
1886,1886,NAP1,245.75,47.57800612327787,16.0,0.3902807132432848,0.0343795625565927,16.0,262.0,39.13736492577565,16.0,0.5210149959002297,0.0367721464495898,16.0,0.2093842762691025,0.3826418759519954,16.0,-0.2553517246393132,0.317327474124596,16.0,0.2895526466018653,0.3977538464701592,16.0,-0.1616044676076706,0.4325877601312331,16.0
1887,1887,NAS2,267.3333333333333,61.43338348211506,12.0,0.3799282077903714,0.0505837873712963,12.0,282.1666666666667,64.91789686468081,12.0,0.5059722489169823,0.0303451515805971,12.0,0.5276995563850174,1.0663830939622976,12.0,-0.4618782862775457,0.9042437722941205,12.0,0.5604249819640019,1.0414033007533905,12.0,-0.6268298932692216,0.8364864358936629,12.0
1888,1888,NAS6,266.5,91.50010508611032,14.0,0.4433240462740475,0.0571585803533613,14.0,264.8,104.71062164706257,15.0,0.5532844137446694,0.0533298851869361,15.0,0.4344166095011817,1.1666103496251186,14.0,0.5149632138621957,0.7514621643247226,14.0,0.2639695850160474,1.4154052414628615,15.0,0.6100617475683234,0.8923993584936304,15.0
1889,1889,NAT1,336.875,92.80795583713,16.0,0.4062333082245375,0.1169749654149657,16.0,395.0625,92.62574786022871,16.0,0.5605833073493119,0.0375203232115436,16.0,0.4602842853477603,0.6255243678963318,16.0,0.0448310855616865,1.0083801679030464,16.0,0.3711209592370909,0.5322705086535244,16.0,0.5523179822818962,0.4120849777390908,16.0
1890,1890,NAT3,177.25,42.08008238268235,16.0,0.3417409095276058,0.1022994340759794,16.0,186.625,33.585463125187566,16.0,0.5042844280078083,0.0489958174430805,16.0,-0.9459819358724664,0.518756144597835,16.0,-0.8706393309802343,0.9152889469498988,16.0,-0.8852153846807527,0.5382192173909808,16.0,-0.4825819057740484,0.5332910698643778,16.0
1891,1891,NAT4,253.8,70.36557599930725,15.0,0.4145129073327709,0.063533515689735,15.0,263.6666666666667,69.9823106900866,15.0,0.5345221216181282,0.0452582115253797,15.0,0.3562453238265263,1.0398398905738035,15.0,0.1275399583502255,0.7468192548915336,15.0,0.3396913627473141,0.9595662787285768,15.0,0.0594907346218576,0.7731263052084006,15.0
1892,1892,NAT5,370.26666666666665,123.65763026926209,15.0,0.4170368614963163,0.0506657338386663,15.0,576.0,453.6022486716749,15.0,0.5473545472961698,0.0184903838745957,15.0,0.6200093853741643,0.5063453308403447,15.0,0.0265494515821838,0.6661462184629469,15.0,1.486072050230178,2.704831789948154,15.0,0.188629203944425,0.6669366819553036,15.0
1893,1893,NBA1,237.6875,61.17594162195899,16.0,0.4011775997316602,0.1243263892487877,16.0,246.8125,51.25,16.0,0.5545069911259345,0.0421373178207637,16.0,0.0608520569912874,0.5982080832148537,16.0,0.0747589951205213,1.149758931343274,16.0,0.049108819365321,0.5502850733946568,16.0,0.4997918103671981,0.4944232192031498,16.0
1894,1894,NBP2,210.6,33.98066677223558,15.0,0.3771176573588304,0.0421436462658644,15.0,214.2,29.5881250311192,15.0,0.4812806648037915,0.0747418008714035,15.0,-0.3237016713130352,0.4581956954093264,15.0,-0.3796617616772796,0.4582141046584773,15.0,-0.4261349816743472,0.4409946587688125,15.0,-0.981060722775613,1.1234567055384066,15.0
1895,1895,NCA2,293.8,57.71135070330619,15.0,0.4170635220168671,0.0454775327289848,15.0,329.4,61.99631325444164,15.0,0.5442976371219143,0.0260800696375466,15.0,0.9655075991403892,0.8035719236049029,15.0,0.2348577535197593,0.5657724327193017,15.0,1.0076973922654775,0.8287264479218808,15.0,0.3899228320963595,0.646836701896158,15.0
1896,1896,NCA3,258.0,76.29194936860335,14.0,0.4080951978009119,0.1259501853406967,14.0,285.2142857142857,67.48695437630157,14.0,0.5486244133899888,0.0466438696900639,14.0,0.3128633592270887,0.9193783386773264,14.0,0.336469959347941,1.190394406631795,14.0,0.3231627830571571,0.7920466860267723,14.0,0.612313660418404,0.621509589611484,14.0
1897,1897,NCE102,228.53333333333333,37.45066596140022,15.0,0.4454342356628935,0.0393896683153465,15.0,253.13333333333333,39.48935962774687,15.0,0.5487466289733978,0.0373205529592373,15.0,-0.0300043324649302,0.5097985310811118,15.0,0.6596506951416531,0.3925511022084239,15.0,-0.0825993965546843,0.4341549863193761,15.0,0.4280614611067188,0.3500122414242737,15.0
1898,1898,NCL1,252.66666666666663,48.03223124210698,15.0,0.4105682691277304,0.0456658191920972,15.0,262.6666666666667,47.76828994018442,15.0,0.5313063668875974,0.0289332244088266,15.0,0.3331015575151877,0.6741456646746178,15.0,0.0261380106323645,0.4717878439561104,15.0,0.293373757015707,0.6286338340154127,15.0,-0.0151982294099022,0.5806127697903698,15.0
1899,1899,NCR1,132.0,,1.0,0.3438729485654284,,1.0,124.0,,1.0,0.4898547114824351,,1.0,-2.259804845346135,,1.0,-0.0828366757250125,,1.0,-2.1998215168303137,,1.0,-0.6011228051407876,,1.0
1900,1900,NCS2,289.2857142857143,51.89846384480518,14.0,0.347465752729084,0.053286721272499,14.0,365.0,40.59556626036886,14.0,0.4887744995297753,0.0537138928037353,14.0,-0.2144936245559992,0.608116397256826,14.0,-0.9498574644121984,0.7059446794006713,14.0,-0.047129318337838,0.7126466841532642,14.0,-0.9963864578124362,0.6747337239216419,14.0
1901,1901,NCS6,165.35714285714286,35.046358623218666,14.0,0.3570612860755283,0.0395544642926356,14.0,175.71428571428572,36.82480052988656,14.0,0.4882719446935767,0.0359434062151101,14.0,-1.1200378875950805,0.5395691954636165,14.0,-0.6088760490769213,0.7788692479967994,14.0,-1.1737469006137042,0.4605126782084323,14.0,-0.8437374376070814,0.7297500074604526,14.0
1902,1902,NDE1,211.375,43.33262819939113,16.0,0.3617311581224797,0.0304643674649727,16.0,240.8125,45.96262068246328,16.0,0.5006192492968984,0.0374087839746268,16.0,-0.3667944619602817,0.76846265399492,16.0,-0.6070780359458278,0.5401266212492499,16.0,-0.2373788693911367,0.7459146123616434,16.0,-0.5743000490578709,0.6486193591975418,16.0
1903,1903,NDE2,308.3333333333333,86.55771539983073,15.0,0.4220605119419292,0.068924870712234,15.0,375.4666666666666,91.19435028448596,15.0,0.5316038306055714,0.0685149272374914,15.0,0.0548588615202772,0.468334296868057,15.0,0.1028187102292419,0.6946423098642047,15.0,0.0827176290676664,0.4395919909294919,15.0,-0.0313384373570931,0.9619019182829568,15.0
1904,1904,NDI1,216.0,62.83188803343533,14.0,0.3996020887219204,0.1254204829586403,14.0,220.7142857142857,55.28030470169361,14.0,0.5393522931036467,0.0342233105767276,14.0,-0.3749010883371967,0.5647777969730351,14.0,0.0300512272963297,1.110537674499061,14.0,-0.4555840973884349,0.4973123007405324,14.0,0.2352927146832643,0.3667623630231293,14.0
1905,1905,NDJ1,388.53333333333336,95.53672941160728,15.0,0.3940116156030572,0.1195317415759829,15.0,453.2,87.73352511196292,15.0,0.5505988218997645,0.0268313372151249,15.0,0.9327621298312904,0.584148226483085,15.0,-0.1631125524017132,0.9546921883437216,15.0,0.7778746644711344,0.4545928958676535,15.0,0.2482769563853444,0.471123696946518,15.0
1906,1906,NDL1,271.3125,56.32372945748533,16.0,0.4519258692197041,0.0373908991657527,16.0,281.0625,47.43201274807271,16.0,0.5617086852715025,0.0315334750328211,16.0,0.622997371538922,0.421481577436779,16.0,0.6554143044247654,0.247962327391147,16.0,0.5711306869557626,0.4265999141229933,16.0,0.677558743268563,0.2777663489903273,16.0
1907,1907,NDT80,288.93333333333334,78.67425306437994,15.0,0.4152555893338924,0.0446667262013281,15.0,302.1333333333333,68.55640708483017,15.0,0.5489134812967084,0.030459435660926,15.0,0.8686561926333434,0.6193320693000202,15.0,0.099267802754317,0.3899389182991669,15.0,0.860279541420232,0.5804473596304657,15.0,0.3407995010883562,0.4136788554257015,15.0
1908,1908,NEJ1,274.2857142857143,43.19442373453131,14.0,0.3876538915954358,0.0560699630198781,14.0,293.5,41.82702475672877,14.0,0.5207276932200837,0.0291329961609245,14.0,0.6514381146032557,0.3947325974747455,14.0,-0.3027407308737488,0.7293026916027764,14.0,0.7586470153231849,0.4333089163073158,14.0,-0.2946153329695286,0.4622293832003525,14.0
1909,1909,NEM1,228.0,53.088605180396286,16.0,0.440969276308253,0.1275777140083688,16.0,234.9375,45.57845799644095,16.0,0.5901588986280961,0.0333451940601713,16.0,-0.0946589074706086,0.5088415267560702,16.0,0.677449774862042,1.2188450752018392,16.0,-0.1351241009671878,0.502588951633894,16.0,1.2377921304853454,0.2815477818031538,16.0
1910,1910,NEW1,320.125,91.55462850123963,16.0,0.4227047180431288,0.1238948620161031,16.0,376.3125,88.53829209255545,16.0,0.5713787799425726,0.0488426607714519,16.0,0.2205726679308024,0.452063881842234,16.0,0.3201337085139398,1.0986240471783857,16.0,0.1516517915926361,0.4321671497523509,16.0,0.7198411613036305,0.6904007956992312,16.0
1911,1911,NFI1,217.6,54.64273576083623,15.0,0.4016049790196376,0.0512252569707515,15.0,240.0,60.48966853934645,15.0,0.5151173648952742,0.0538749853346694,15.0,-0.301354210841372,0.6878967961066449,15.0,0.0556813234767521,0.5372170709567007,15.0,-0.3223233665631085,0.6852631732201238,15.0,-0.3211376615352165,1.1662456392724785,15.0
1912,1912,NFT1,355.6666666666667,113.31099219573072,15.0,0.3959468128691802,0.1163576164153724,15.0,429.9333333333333,107.71686873244974,15.0,0.5389576181548179,0.0673536840559859,15.0,0.3995608569884656,0.6305258460223341,15.0,-0.1786774135999044,1.0279943870441963,15.0,0.4503280861672628,0.5400961526870259,15.0,0.1165009654905091,0.8081937185339593,15.0
1913,1913,NFU1,274.0,71.24979532134346,16.0,0.3932268153514527,0.0400024787741126,16.0,284.5,66.05553219324884,16.0,0.5235007462185547,0.0385922909443566,16.0,0.6278292548501088,0.7018209284255594,16.0,-0.216842548331232,0.5633259742341824,16.0,0.5816278702940634,0.7390066427037083,16.0,-0.1499176057079945,0.5090412024307986,16.0
1914,1914,NGG1,114.875,32.31485726411305,16.0,0.3599193132398736,0.0606086680877631,16.0,120.125,41.44212832372392,16.0,0.4745319576904184,0.0469663238874911,16.0,-1.919183136678161,0.6583555808148307,16.0,-0.7202878792057494,0.9801419053344864,16.0,-1.86112865011183,0.6671947251680266,16.0,-1.2637227745277428,1.1235526442325212,16.0
1915,1915,NGL1,281.1333333333333,70.25145312850593,15.0,0.4072159583513513,0.1160173777227832,15.0,289.6666666666667,58.55725728679906,15.0,0.5437766007686949,0.0386176176366926,15.0,0.7794277545677107,0.7308412041118862,15.0,0.0855958805850432,1.0172498140717052,15.0,0.7020665465327883,0.6923367780073052,15.0,0.3580208271742046,0.5517617451284298,15.0
1916,1916,NGL2,202.7142857142857,44.15432476671334,14.0,0.4129868779453161,0.1316183981222332,14.0,194.7142857142857,45.528399541771336,14.0,0.5274984410397667,0.0485380787225658,14.0,-0.5506158347000194,0.2691087969751032,14.0,0.1996036784855142,1.2193095176801525,14.0,-0.8043019445912509,0.3217559850776539,14.0,-0.0651546291659222,0.5802907536353596,14.0
1917,1917,NGL3,262.07142857142856,73.56155380225596,14.0,0.3807813855634546,0.1206883676375492,14.0,272.85714285714283,64.39046410868512,14.0,0.5371135118284033,0.030564513435814,14.0,0.4154297530649571,0.8485342822382649,14.0,-0.2247500686104896,1.12632482924051,14.0,0.395995013901425,0.7586571870187035,14.0,0.1716790133395652,0.4905004789360969,14.0
1918,1918,NGR1,282.1428571428572,56.20820791808466,14.0,0.4103386358337456,0.1279599709156774,14.0,292.5,41.5558012241927,14.0,0.5537839622544785,0.0342229132203434,14.0,0.8227434418476708,0.8187512145603906,14.0,0.1494148644015369,1.1519763339733402,14.0,0.7732929781466249,0.7210680075371939,14.0,0.4679710668628573,0.6059309447158877,14.0
1919,1919,NHA1,253.33333333333331,71.86645864927449,12.0,0.4341409971761943,0.0644596972972836,12.0,294.3333333333333,72.76404373456755,12.0,0.5761090886660835,0.0458948542222439,12.0,-0.5624378452198405,0.6859069045423822,12.0,0.356706052389945,0.6949536534371904,12.0,-0.6040076358091325,0.5787440261689036,12.0,0.8884740444629133,0.7005294658925584,12.0
1920,1920,NHP10,238.5,41.3944440716384,14.0,0.4516520988622495,0.0555764639450385,14.0,248.64285714285717,51.36686621797114,14.0,0.5605824318439396,0.0250646549054384,14.0,0.2349647828265858,0.8446121845546731,14.0,0.6516686424113958,0.5787546672029391,14.0,0.1835132111046304,0.9041139695377384,14.0,0.6058269008583022,0.2665904886215107,14.0
1921,1921,NHP6A,207.78571428571428,78.28073598513,14.0,0.3323483451103256,0.1147767040618746,14.0,215.07142857142856,78.1059086563428,14.0,0.468922625205519,0.0678648049503537,14.0,-0.41931121306996,0.965336380257316,14.0,-0.983455873486377,1.161375713238782,14.0,-0.4535925452173202,0.946166965703744,14.0,-1.1238333805096263,1.4682022078297725,14.0
1922,1922,NHX1,156.25,79.47032989319557,16.0,0.377442069786836,0.069885121010819,16.0,164.4375,74.1970069027945,16.0,0.4880786962370108,0.0877286387842685,16.0,-1.3317513392642923,0.9230999449360036,16.0,-0.5177855804448995,1.0421340736822031,16.0,-1.2486681087686369,0.8499848900311282,16.0,-0.6763896922142448,1.362435897100282,16.0
1923,1923,NIF3,251.9375,59.8380801274016,16.0,0.4423593606395802,0.0345955306938249,16.0,257.125,56.03317469737608,16.0,0.5531841919597777,0.0308805210940319,16.0,0.2921200490251683,0.7010032379321943,16.0,0.492520191058763,0.3725840762865961,16.0,0.1901373759325706,0.7190093813263828,16.0,0.4950652585363435,0.3372619835307959,16.0
1924,1924,NIP100,177.53333333333333,62.6405467348274,15.0,0.4396126365936488,0.1401582351588107,15.0,170.26666666666668,60.97009415239885,15.0,0.5482708439131201,0.0658766351157352,15.0,-0.9844898594960062,0.7148967200094868,15.0,0.6362556035670683,1.4343270091668456,15.0,-1.1786625888763536,0.7727697966797192,15.0,0.411114795256328,0.8044467855991216,15.0
1925,1925,NIS1,285.85714285714283,84.04472906444808,14.0,0.3821751893446259,0.0562209511830978,14.0,356.7857142857143,85.75562647737739,14.0,0.5090630497370764,0.0656394709151013,14.0,-0.1806615151422822,0.6803914438174288,14.0,-0.410296170468474,1.135292897185354,14.0,-0.0752694333033329,0.6529368139352748,14.0,-0.5830606055541658,1.7193258663822957,14.0
1926,1926,NIT1,209.57142857142856,67.85812607731867,14.0,0.3787554756067865,0.0514090509832892,14.0,227.78571428571428,65.28184878065098,14.0,0.4945850119371631,0.0805674432526512,14.0,-0.4001179959439082,0.909612029822003,14.0,-0.2692092746111479,0.5615367096917422,14.0,-0.2900968972623284,0.8446753974865674,14.0,-0.4982649891862011,1.263053878923483,14.0
1927,1927,NIT2,214.9333333333333,63.49968128903896,15.0,0.3706524522930129,0.1180999493464446,15.0,218.4,58.86643477277304,15.0,0.5095739347981992,0.0369921005034703,15.0,-0.3010336310299202,0.7509802564202899,15.0,-0.4217381831304511,0.9990316973020216,15.0,-0.3844691896582807,0.6583823568992365,15.0,-0.487191764610093,0.5512681353815956,15.0
1928,1928,NIT3,241.28571428571428,63.060933379401526,14.0,0.4402193775715473,0.0416923229914638,14.0,266.1428571428572,66.03944875003721,14.0,0.551608141173955,0.0282349956647135,14.0,-0.0282923882662548,0.6897141040782165,14.0,0.6245158526535003,0.4093802082198188,14.0,0.022319615823331,0.6242262628708567,14.0,0.5931127866961737,0.309439329039065,14.0
1929,1929,NKP1,280.5625,43.613405813656286,16.0,0.3614047044579607,0.1136502842191959,16.0,304.5,37.37200378179725,16.0,0.5110535752758445,0.0587070572038203,16.0,0.7418215983818236,0.4057533709715977,16.0,-0.434368122892053,1.0325646573326603,16.0,0.6557906711738601,0.3798726588958697,16.0,-0.2656446402249052,0.7965948983201581,16.0
1930,1930,NKP2,236.25,35.52182427747764,16.0,0.3869300602899131,0.0406629811161684,16.0,244.375,33.96051628975429,16.0,0.5234583375152391,0.0221516812007542,16.0,0.075690159834504,0.4542868280518977,16.0,-0.3017868416659159,0.4582657230753892,16.0,0.0214148956015103,0.3866936865793749,16.0,-0.1610763822765982,0.2863118807645122,16.0
1931,1931,NMA1,284.7333333333333,60.66473047669067,15.0,0.4703974542810006,0.0363450372973879,15.0,298.2,59.61687201263941,15.0,0.5844127309408864,0.0200553722330093,15.0,0.8664999039500443,0.7580853178286112,15.0,0.8631306746450915,0.3805664541947227,15.0,0.8500378464478688,0.7364086956802984,15.0,1.1434788174344075,0.3394350260254619,15.0
1932,1932,NMA111,241.42857142857144,50.58080250863546,14.0,0.4145577037454746,0.0574018911888119,14.0,255.14285714285717,44.66603793773235,14.0,0.5349411727519574,0.0494184029877039,14.0,0.1159460129023733,0.5690995994725463,14.0,0.2550224794114749,0.5653170923638537,14.0,0.1537464097809688,0.5610574304618132,14.0,0.2458320663695519,0.5989148144617137,14.0
1933,1933,NMA2,271.0625,60.90480960756164,16.0,0.3737492769388323,0.0687590048658484,16.0,303.625,56.69435598011499,16.0,0.5053538129567803,0.0252755367774882,16.0,0.6148219809901433,0.8218448184418097,16.0,-0.3093961617047348,0.8684266738144221,16.0,0.6745101017696218,0.7220175106031075,16.0,-0.4510926108510738,0.7846785001226557,16.0
1934,1934,NMD2,206.6875,48.89542412128153,16.0,0.4161919125795204,0.0370529338508697,16.0,227.5,50.35076960682925,16.0,0.5348132279237351,0.0440915677974766,16.0,-0.4638714988485845,0.4155174959762583,16.0,0.1586229479006269,0.6405372558602922,16.0,-0.4508966669604479,0.4644443041563065,16.0,0.1965387722268657,0.4352124339647928,16.0
1935,1935,NMD4,347.875,96.67531570502712,16.0,0.4346406425546984,0.0584332286118504,16.0,398.0625,98.19196759409604,16.0,0.5439035345078096,0.0449128960731989,16.0,0.5333941526257405,0.4836470750963728,16.0,0.3545942130991458,0.6133489500057165,16.0,0.3363320645240748,0.4181483145695252,16.0,0.0849118734141257,0.9429382529857978,16.0
1936,1936,NNF2,245.33333333333331,62.471326756094,15.0,0.4417951500353414,0.0522208950438486,15.0,253.7333333333333,60.450058095997925,15.0,0.5597330264040465,0.0391909368798762,15.0,0.1586962074866863,0.5327839076476506,15.0,0.4291460834181702,0.9148130286671158,15.0,0.1194284275326376,0.5744840942465598,15.0,0.6086953424041243,1.0134715934794036,15.0
1937,1937,NNT1,277.26666666666665,69.68548390207722,15.0,0.442025778629659,0.0383720008516705,15.0,305.4,70.93538307099334,15.0,0.5552081783671987,0.0396900570348898,15.0,0.580357422932564,0.8806613447192548,15.0,0.700757776723662,0.3859512377701999,15.0,0.6146102781687985,0.8898524935288131,15.0,0.6500498860677737,0.336301578959771,15.0
1938,1938,NOP12,179.375,50.62262340100521,16.0,0.3618961193318715,0.1056014154343611,16.0,188.9375,45.2201559041983,16.0,0.5292060714870027,0.0368020665244219,16.0,-0.9134242539800316,0.5881023255235146,16.0,-0.6119702311281858,1.0401261851881864,16.0,-0.8518360580217883,0.5476903557135478,16.0,0.0127622617588747,0.586911978291782,16.0
1939,1939,NOP13,312.0,123.01382036177888,16.0,0.3748927652198594,0.0722942669558791,16.0,371.4375,133.6647391797852,16.0,0.4916165173890068,0.0905096846107741,16.0,0.0831455342758288,0.9492350548521168,16.0,-0.6206472083646788,0.9001984658204658,16.0,0.0559409661562848,0.8727553846530465,16.0,-0.7392625959231968,1.310921405744758,16.0
1940,1940,NOP16,316.6,54.60219775796576,15.0,0.4201351967714632,0.0526329634618293,15.0,370.4,54.38986250081116,15.0,0.5438531192746744,0.0441081021013417,15.0,0.083199934341228,0.7525709042827031,15.0,0.0362801966229108,0.5720263098268258,15.0,-0.014997626822326,0.6957879523768532,15.0,0.1326351457179401,0.4137450385175147,15.0
1941,1941,NOP6,239.0625,64.50061369217092,16.0,0.4082906513384896,0.0494458325314489,16.0,252.4375,52.84438633068482,16.0,0.5351161563348307,0.0303901565242257,16.0,0.0657657909770139,0.7009591602265371,16.0,0.0306633578074636,0.4331710337045893,16.0,0.1219084024283093,0.6536949798047994,16.0,0.0846540384500518,0.3759809527322448,16.0
1942,1942,NOT3,268.07142857142856,71.49014379157911,14.0,0.4036127278650618,0.0394695394795272,14.0,283.2857142857143,68.78665855821458,14.0,0.5316184062493755,0.0280521470365233,14.0,0.6321867375522281,0.8598144802536372,14.0,-0.162039955794718,0.6704839420792618,14.0,0.6362671875670864,0.7858975687473224,14.0,-0.0659734139630412,0.6292609921723636,14.0
1943,1943,NOT5,344.2,113.93118223609498,15.0,0.4136330204801936,0.120444754419948,15.0,413.6666666666667,114.04865294292271,15.0,0.5565301608857892,0.0459284862721765,15.0,0.4433235922355953,0.5562843106128544,15.0,0.1228325669468165,1.0651247091774068,15.0,0.466477278452916,0.49160032868645,15.0,0.4721535081722679,0.4936224445110272,15.0
1944,1944,NPC2,272.53333333333336,53.2807478854989,15.0,0.4322180515102756,0.0548604830860262,15.0,286.46666666666664,43.30764806535194,15.0,0.546929212144677,0.0452708308344414,15.0,0.6162518342310028,0.4344410301783883,15.0,0.4257593795377127,0.6220558931013326,15.0,0.6181716810383302,0.4321399135369175,15.0,0.4373805118926601,0.6898421943162324,15.0
1945,1945,NPL3,95.13333333333334,63.39768660342952,15.0,0.3043140628653049,0.1059521344886827,15.0,105.6,67.08927953534327,15.0,0.4419474048439218,0.0772342522959372,15.0,-2.245322023842745,0.9723034682009002,15.0,-1.5087963549988104,1.2091987677240326,15.0,-2.080854011380913,0.9608192301450036,15.0,-1.753258296938355,1.1504011587898375,15.0
1946,1946,NPL4,239.66666666666663,48.64839839775475,15.0,0.4239757312650575,0.0566600023013801,15.0,247.7333333333333,40.843720739050255,15.0,0.5384924688972113,0.051799158120773,15.0,0.0842552722141772,0.5879964628951514,15.0,0.2500191174710349,0.5158900552064367,15.0,0.0525520010668509,0.6068350171659905,15.0,0.2080311553694629,0.6568192340460511,15.0
1947,1947,NPL6,357.0,,1.0,0.2839567194732194,,1.0,373.0,,1.0,0.4006782009876395,,1.0,0.8406215234371478,,1.0,-0.6936949482438738,,1.0,1.0406366392173498,,1.0,-3.257543246608089,,1.0
1948,1948,NPP1,230.66666666666663,59.01291222710339,15.0,0.3715719568319268,0.0601840342628772,15.0,243.86666666666667,46.37712901030092,15.0,0.5065637585833715,0.034960804725904,15.0,-0.0708532142569805,0.6793839070341617,15.0,-0.4362294467298417,0.6537484142907793,15.0,-0.0089976350093947,0.6394651878774347,15.0,-0.4220887186783228,0.4301748554434223,15.0
1949,1949,NPP2,280.8125,85.7361990837787,16.0,0.4202083557169624,0.1275766723863873,16.0,291.1875,67.28865060320351,16.0,0.5601735694078716,0.0396185507502847,16.0,0.7693868568902457,0.9330741904686812,16.0,0.3590948243915383,1.1864616894439426,16.0,0.7379186682540436,0.7573606002166986,16.0,0.6229963640595878,0.5142528864138047,16.0
1950,1950,NPR1,311.4375,93.8296106425543,16.0,0.4397531084480068,0.0483131331420594,16.0,382.0,99.45183088644806,16.0,0.5435025937260561,0.0443041947437154,16.0,0.0740660120311823,0.7246453376152227,16.0,0.4607953701083927,0.4537002211511747,16.0,0.1209068647313796,0.6620797052386879,16.0,0.1487328065364098,0.5291426434335244,16.0
1951,1951,NPR2,361.9285714285714,96.0540427097117,14.0,0.4269761204657579,0.1317130432710247,14.0,441.07142857142856,89.1985376611025,14.0,0.5744448483397363,0.0287240566526964,14.0,0.5294864089948009,0.5167724459847056,14.0,0.3657155864734449,1.2101413822103018,14.0,0.6014425170908985,0.510291376409421,14.0,0.7947630670674221,0.3738039715241089,14.0
1952,1952,NPR3,217.5625,57.06600710288628,16.0,0.4110214226198118,0.0627444759755172,16.0,224.0625,55.12587867780432,16.0,0.5702199286065632,0.0460437217915377,16.0,-0.2520106030281949,0.7372867471705884,16.0,0.0625292819273202,0.7670305696151777,16.0,-0.2951271523424631,0.6811162679258087,16.0,0.7667158925901569,0.6014794518033881,16.0
1953,1953,NPT1,162.66666666666666,60.48337040243455,15.0,0.3470714908339943,0.0620741283041289,15.0,189.4,60.59207869020505,15.0,0.4441693124343713,0.0900794310980721,15.0,-1.1802502976235272,0.8498942573592834,15.0,-0.6656325611375037,0.7389815338005136,15.0,-1.0006519307948494,0.7855305969341291,15.0,-1.493002596009242,1.421901026294435,15.0
1954,1954,NPY1,261.1875,79.69125317958887,16.0,0.4419804798503282,0.0709013569220391,16.0,271.875,68.60697243478003,16.0,0.5661351225198311,0.0471216905164007,16.0,0.4449715790549355,0.8177343138057028,16.0,0.5233718140989944,0.8202296553598012,16.0,0.4397216713835713,0.7506763896577785,16.0,0.7731757718464546,0.7436023441798904,16.0
1955,1955,NQM1,266.9230769230769,68.79372735269489,13.0,0.3940032612853431,0.0667201549339421,13.0,283.38461538461536,61.32636526750202,13.0,0.5212970614823849,0.0514931246195925,13.0,0.5858959166913906,0.617382316161921,13.0,-0.3286450004936867,0.7792390149738957,13.0,0.626548311772653,0.6080179718955844,13.0,-0.1907373436838898,0.80838247417788,13.0
1956,1956,NRG1,294.9230769230769,102.3453805654018,13.0,0.3767690658856211,0.0471599412411213,13.0,352.84615384615387,100.7536981569793,13.0,0.4990680233227643,0.0676975641305919,13.0,-0.3310218745492205,0.510372916353247,13.0,-0.6241892457314979,0.7265740221449658,13.0,-0.3395440713855813,0.3985815505207646,13.0,-0.7160768701851044,1.0308715782764435,13.0
