ORF	hap a | growth (culture turbidity) | NaD1 [4 uM] | Bleackley MR~Anderson MA, 2014
YMR247W-A	-103.054
YER068C-A	-103.057
YKR103W	-103.057
YGR086C	-103.059
YLR214W	-103.059
YFR006W	-103.060
YCR020C-A	-103.061
YHR063C	-103.062
YMR058W	-103.063
YIL002W-A	-103.067
YDR006C	-103.068
YER015W	-103.069
YBR168W	-103.070
YDR368W	-103.070
YNL085W	-103.071
YHL001W	-103.071
YNL269W	-103.072
YDR320C	-103.072
YFL044C	-103.074
YMR120C	-103.074
YNL050C	-103.075
YJL045W	-103.075
YER089C	-103.075
YDL133W	-103.075
YOR195W	-103.075
YIR034C	-103.077
YOR163W	-103.079
YIR027C	-103.080
YOR091W	-103.080
YGR143W	-103.081
YER085C	-103.081
YGR150C	-103.082
YPL052W	-103.082
YGR033C	-103.082
YJR116W	-103.083
YMR086C-A	-103.083
YDR216W	-103.083
YMR130W	-103.085
YNL090W	-103.556
YOR109W	-103.091
YKR080W	-103.091
YBR145W	-103.092
YGR256W	-103.095
YER084W	-103.095
YGL134W	-103.095
YML033W	-103.096
YJR048W	-103.096
YEL066W	-103.096
YNL130C	-103.097
YMR081C	-103.100
YMR103C	-103.101
YMR231W	-103.103
YDL179W	-103.103
YJL044C	-103.103
YGR106C	-103.104
YDR015C	-103.104
YPL074W	-103.109
YDR001C	-103.110
YHR037W	-103.112
YKL018C-A	-103.112
YLR389C	-103.113
YDR272W	-103.115
YOR133W	-103.115
YPL114W	-103.115
YGR141W	-103.116
YIL049W	-103.118
YDR219C	-103.120
YDL186W	-103.121
YJL022W	-103.121
YDR248C	-103.122
YDR338C	-103.122
YMR256C	-103.124
YOR316C-A	-103.125
YMR253C	-103.126
YOR073W	-103.126
YML037C	-103.127
YGR151C	-103.128
YHL004W	-103.128
YMR316C-B	-103.129
YPR083W	-103.129
YOR093C	-103.129
YOR289W	-103.131
YKR098C	-103.133
YHR031C	-103.134
YMR276W	-103.134
YER167W	-103.134
YGL243W	-103.135
YGL131C	-103.136
YBR144C	-103.136
YML106W	-103.138
YMR070W	-103.139
YML060W	-103.140
YIL157C	-103.144
YFL021W	-103.144
YOR005C	-103.145
YMR019W	-103.146
YNL305C	-103.147
YMR247C	-103.147
YIL130W	-103.148
YKL197C	-103.149
YJL095W	-103.151
YEL020C	-103.151
YHL006C	-103.151
YNL076W	-103.153
YOL119C	-103.153
YHR022C	-103.154
YOR357C	-103.154
YAL016W	-103.157
YEL043W	-103.158
YGL136C	-103.158
YOR312C	-103.158
YPR201W	-103.159
YKL047W	-103.160
YBL036C	-103.161
YDR450W	-103.161
YFL049W	-103.163
YDR289C	-103.163
YNL001W	-103.164
YJL066C	-103.164
YFR011C	-103.165
YER019C-A	-103.168
YDR492W	-103.172
YOR292C	-103.174
YLR126C	-103.175
YML019W	-103.175
YIR026C	-103.176
YKR060W	-103.176
YMR306W	-103.177
YML054C-A	-103.178
YLR199C	-103.180
YDR061W	-103.182
YOR072W	-103.184
YIL124W	-103.184
YDR282C	-103.184
YNL013C	-103.186
YCR066W	-103.188
YMR311C	-103.189
YER032W	-103.191
YOL164W	-103.193
YNL095C	-103.194
YBR301W	-103.194
YMR282C	-103.198
YMR317W	-103.198
YOL107W	-103.198
YIL029C	-103.201
YBR186W	-103.202
YGL210W	-103.202
YNR074C	-103.203
YIL107C	-103.203
YBR147W	-103.203
YDR077W	-103.204
YFL013C	-103.205
YCR011C	-103.205
YDR515W	-103.205
YIL015C-A	-103.206
YPR120C	-103.206
YNR029C	-103.207
YNL143C	-103.207
YOR094W	-103.212
YDR181C	-103.212
YGL015C	-103.213
YOR126C	-103.214
YIL119C	-103.215
YLR422W	-103.216
YGL194C	-103.216
YNL289W	-103.219
YPL272C	-103.219
YBL049W	-103.219
YGR285C	-103.220
YBR120C	-103.220
YMR031C	-103.220
YOR311C	-103.222
YKL034W	-103.222
YLR320W	-103.223
YGL080W	-103.223
YIL024C	-103.225
YML090W	-103.225
YBR054W	-103.226
YMR017W	-103.226
YPR184W	-103.226
YHR098C	-103.229
YIL070C	-103.229
YDR357C	-103.230
YBR150C	-103.230
YMR027W	-103.231
YNL142W	-103.233
YBR299W	-103.234
YOR115C	-103.236
YPL092W	-103.236
YJL136W-A	-103.237
YIR030C	-103.239
YOR070C	-103.241
YMR307W	-103.241
YMR222C	-103.243
YOR132W	-103.243
YCR022C	-103.245
YFL001W	-103.245
YDR245W	-103.245
YDR261C	-103.246
YEL005C	-103.247
YLR335W	-103.247
YOR082C	-103.247
YBL061C	-103.247
YGL013C	-103.248
YHR086W	-103.249
YDR098C	-103.249
YOL112W	-103.249
YDR247W	-103.252
YPR200C	-103.252
YCL051W	-103.253
YCL012W	-103.256
YPL249C	-103.258
YDR410C	-103.258
YBR012C	-103.258
YKL003C	-103.260
YHR210C	-103.260
YMR052W	-103.260
YML053C	-103.262
YMR295C	-103.264
YPR134W	-103.264
YMR265C	-103.265
YPR027C	-103.266
YPL203W	-103.267
YBR158W	-103.267
YKL038W	-103.269
YDR522C	-103.269
YOL058W	-103.269
YDR440W	-103.270
YNL063W	-103.272
YDR068W	-103.273
YDL080C	-103.276
YMR009W	-103.277
YCR019W	-103.277
YEL064C	-103.278
YHL027W	-103.278
YDL079C	-103.279
YOR043W	-103.284
YLR358C	-103.286
YOR092W	-103.286
YHL010C	-103.287
YPR130C	-103.288
YER161C	-103.288
YHR205W	-103.289
YFL056C	-103.289
YLR021W	-103.291
YHR160C	-103.291
YDR109C	-103.291
YJR034W	-103.292
YPL019C	-103.294
YDR241W	-103.295
YMR291W	-103.296
YJR121W	-103.296
YLR367W	-103.297
YPL031C	-103.298
YDL138W	-103.298
YIR028W	-103.298
YOR173W	-103.300
YDL125C	-103.301
YOL030W	-103.303
YDR063W	-103.303
YDR508C	-103.304
YIL057C	-103.307
YDL096C	-103.307
YGL034C	-103.307
YLR111W	-103.311
YML081W	-103.313
YGR177C	-103.318
YOR142W	-103.320
YOR192C	-103.320
YIL069C	-103.322
YFR025C	-103.324
YPR028W	-103.325
YFL025C	-103.326
YER039C	-103.326
YGL125W	-103.327
YCR010C	-103.327
YGL059W	-103.330
YDR344C	-103.330
YCR106W	-103.330
YKL188C	-103.331
YLL049W	-103.331
YLR433C	-103.332
YJL065C	-103.332
YIL117C	-103.332
YPR015C	-103.333
YDR137W	-103.335
YER179W	-103.336
YDR085C	-103.337
YKL051W	-103.337
YLR133W	-103.337
YDR371W	-103.338
YMR252C	-103.339
YDR253C	-103.345
YMR300C	-103.346
YGR168C	-103.346
YBR119W	-103.347
YDR226W	-103.348
YPL037C	-103.349
YOR376W-A	-103.349
YBR015C	-103.350
YDR080W	-103.354
YPR029C	-103.354
YJR009C	-103.354
YML006C	-103.355
YOR177C	-103.355
YNL264C	-103.356
YBL039W-A	-103.358
YPR157W	-103.359
YLR364W	-103.359
YDR352W	-103.359
YBR121C	-103.360
YOR208W	-103.360
YDR269C	-103.367
YCR015C	-103.367
YEL038W	-103.369
YNL296W	-103.371
YOR164C	-103.373
YBR187W	-103.375
YGR031W	-103.375
YPL232W	-103.376
YHR086W-A	-103.379
YOR285W	-103.379
YML087C	-103.380
YLR366W	-103.384
YDR446W	-103.386
YJR087W	-103.387
YCR048W	-103.387
YCL035C	-103.388
YOR216C	-103.389
YIL087C	-103.390
YJR063W	-103.391
YIL007C	-103.393
YOR295W	-103.394
YBR057C	-103.395
YIL112W	-103.401
YDL078C	-103.405
YPL188W	-103.407
YFL032W	-103.408
YER155C	-104.323
YJL067W	-103.411
YLR306W	-103.411
YMR040W	-103.411
YBR010W	-103.413
YFL041W	-103.413
YLR142W	-103.415
YER002W	-103.415
YLR154C	-103.416
YOL106W	-103.417
YOR014W	-103.418
YBR042C	-103.418
YDR379W	-103.418
YLR247C	-103.420
YFR031C-A	-103.420
YOR111W	-103.421
YOR283W	-103.422
YNL266W	-103.423
YIR017C	-103.424
YML119W	-103.425
YDR076W	-103.425
YJL207C	-103.425
YAL016C-B	-103.426
YNL105W	-103.427
YIL053W	-103.428
YDR476C	-103.431
YOR385W	-103.432
YKR077W	-103.432
YDR524C	-103.434
YOL038C-A	-103.434
YOR304C-A	-103.434
YNL004W	-103.434
YGR166W	-103.436
YJL003W	-103.438
YOR178C	-103.438
YBR016W	-103.439
YER121W	-103.439
YLR282C	-103.439
YGR101W	-103.440
YLR279W	-103.441
YDL162C	-103.443
YFR043C	-103.443
YCL063W	-103.443
YHR049W	-103.444
YJL218W	-103.444
YOR334W	-103.444
YBR006W	-103.446
YDL129W	-103.449
YLR112W	-103.449
YKL041W	-103.451
YGR063C	-103.452
YIL010W	-103.455
YKL020C	-103.456
YOL096C	-103.456
YGR202C	-103.457
YCR105W	-103.459
YGL211W	-104.804
YHL021C	-103.464
YML094W	-103.468
YCR069W	-103.471
YOR377W	-103.473
YNL010W	-103.474
YOR316C	-103.474
YJL043W	-103.475
YOR378W	-103.475
YER095W	-103.475
YPL072W	-103.476
YPL208W	-103.477
YER017C	-103.477
YKR064W	-103.478
YLR262C	-103.480
YLR177W	-103.480
YEL053C	-103.481
YDL159W	-103.482
YHR140W	-103.482
YBL006C	-103.482
YNL205C	-103.484
YDR389W	-103.485
YPL105C	-103.485
YER183C	-103.485
YOL153C	-103.486
YPL095C	-103.487
YDR346C	-103.489
YIL148W	-103.490
YBR026C	-103.490
YBR125C	-103.490
YKL025C	-103.491
YMR003W	-103.493
YNL100W	-103.496
YKR084C	-103.496
YDR234W	-103.497
YCL032W	-103.498
YPL068C	-103.499
YHR189W	-103.499
YGR132C	-103.499
YFR039C	-103.502
YOR293W	-103.503
YKL046C	-103.503
YMR316C-A	-103.505
YDR286C	-103.505
YMR254C	-103.506
YOR185C	-103.506
YBR014C	-103.507
YEL060C	-103.507
YCR023C	-103.509
YDR375C	-103.511
YER110C	-103.512
YGR233C	-103.517
YDR270W	-103.518
YMR062C	-103.519
YGR131W	-103.520
YPL150W	-103.520
YNL193W	-103.521
YMR125W	-103.521
YDR065W	-103.522
YJL064W	-103.523
YDL151C	-103.523
YPR009W	-103.523
YOR239W	-103.564
YLR137W	-103.524
YML080W	-103.525
YHR001W	-103.526
YER049W	-103.529
YIL090W	-103.530
YIL121W	-103.531
YNL192W	-103.532
YOR248W	-103.532
YBR275C	-103.533
YBL032W	-103.534
YFL050C	-103.534
YBR018C	-103.535
YFR010W	-103.535
YJL212C	-103.536
YLR370C	-103.536
YHR094C	-103.540
YDR451C	-103.540
YLR004C	-103.541
YIR029W	-103.542
YGL045W	-103.620
YIL093C	-103.543
YOL012C	-103.544
YMR034C	-103.545
YDR385W	-103.546
YNL121C	-103.546
YIL163C	-103.546
YBL062W	-103.547
YNL009W	-103.547
YGR081C	-103.548
YDL180W	-103.549
YIL116W	-103.549
YEL039C	-103.549
YLR143W	-103.551
YER096W	-103.551
YOR374W	-103.551
YIR033W	-103.555
YBR129C	-103.555
YGR271W	-103.556
YGR232W	-103.556
YGR234W	-103.559
YML056C	-103.559
YGR146C	-103.562
YBR184W	-103.562
YMR085W	-103.563
YEL046C	-103.564
YFL006W	-103.565
YLR178C	-103.566
YMR022W	-103.570
YBR185C	-103.571
YOR253W	-103.574
YFL063W	-103.576
YCL001W-B	-103.577
YEL042W	-103.578
YDR271C	-103.579
YDL086W	-103.581
YIR042C	-103.583
YMR057C	-103.585
YCR033W	-103.585
YBL101W-C	-103.590
YDL128W	-103.590
YNL204C	-103.590
YCL046W	-103.593
YLR385C	-103.594
YPL024W	-103.594
YBR141C	-103.597
YMR089C	-103.598
YOR273C	-103.599
YNL053W	-103.601
YGL031C	-103.601
YER173W	-103.603
YGR240C	-103.604
YGR111W	-103.605
YLR455W	-103.607
YOR018W	-103.613
YLR201C	-103.616
YNL326C	-103.618
YMR279C	-103.618
YOL105C	-103.620
YHR204W	-103.622
YLR351C	-103.622
YJL057C	-103.622
YFL034W	-103.622
YOL053W	-103.623
YGL016W	-103.624
YFR017C	-103.624
YOR031W	-103.627
YKL031W	-103.628
YJL006C	-103.629
YDL177C	-103.630
YKR033C	-103.631
YDR059C	-103.633
YOR130C	-103.633
YNR073C	-103.636
YEL006W	-103.638
YNL051W	-103.638
YJR145C	-103.638
YGR133W	-103.638
YBL003C	-103.640
YNL055C	-103.641
YML050W	-103.641
YPL263C	-103.642
YPL244C	-103.642
YLR030W	-103.643
YML115C	-103.644
YGR212W	-103.646
YHL008C	-103.646
YDR256C	-103.648
YOR088W	-103.648
YOL002C	-103.650
YDR425W	-103.651
YOL044W	-103.653
YEL017C-A	-103.654
YML084W	-103.654
YML073C	-103.657
YGL133W	-103.657
YML048W-A	-103.658
YGL079W	-103.658
YDR430C	-103.660
YLR348C	-103.661
YIL038C	-103.661
YDR428C	-103.664
YLR003C	-103.664
YNR013C	-103.664
YNL078W	-103.666
YPL100W	-103.666
YBR138C	-103.667
YDL040C	-103.670
YOR271C	-103.671
YGR217W	-103.672
YOL099C	-103.673
YHR066W	-103.673
YCL012C	-103.673
YLR016C	-103.674
YHR079C-B	-103.676
YBR208C	-103.677
YER176W	-103.677
YNL277W	-103.680
YOR068C	-103.680
YOR137C	-103.681
YOL108C	-103.681
YDL241W	-103.682
YGL159W	-103.684
YMR116C	-103.685
YNL211C	-103.685
YLR451W	-103.685
YOR069W	-104.172
YBR235W	-103.689
YBR219C	-103.695
YDL156W	-103.699
YGR183C	-103.700
YHR047C	-103.702
YER184C	-103.703
YNL106C	-103.704
YJR052W	-103.705
YBR288C	-103.705
YML059C	-103.706
YDR537C	-103.706
YLR342W	-103.713
YOR305W	-103.713
YOR081C	-103.717
YPL247C	-103.719
YOR114W	-103.721
YLR423C	-103.722
YKR099W	-103.722
YOR182C	-103.722
YDR092W	-104.028
YNL201C	-103.725
YPR154W	-103.727
YGL117W	-103.727
YHL035C	-103.728
YHR029C	-103.728
YDL170W	-103.729
YGR137W	-103.729
YOL019W-A	-103.730
YPL109C	-103.734
YKL040C	-103.738
YHL028W	-103.739
YNL116W	-103.741
YCR016W	-103.741
YDL185W	-103.742
YML089C	-103.743
YKL162C-A	-103.744
YPL080C	-103.744
YNL031C	-103.745
YOL024W	-103.749
YIL096C	-103.751
YHR191C	-103.753
YHR139C	-103.753
YIL039W	-103.755
YDL114W	-103.756
YDL240W	-103.758
YBR289W	-103.759
YPR155C	-103.759
YLL059C	-103.761
YMR072W	-103.765
YBR130C	-103.766
YEL048C	-103.767
YNL202W	-103.768
YIL089W	-103.769
YCR017C	-103.770
YPL230W	-103.771
YEL004W	-103.772
YDR123C	-103.773
YMR259C	-103.773
YBR264C	-103.775
YPR012W	-103.777
YLR128W	-103.778
YDR384C	-103.778
YHR021W-A	-103.780
YCL011C	-103.780
YEL050C	-103.781
YBR263W	-103.783
YGR087C	-103.787
YHR110W	-103.789
YGL002W	-103.791
YIL145C	-103.791
YHR143W	-103.792
YMR031W-A	-103.792
YPR119W	-103.794
YIL085C	-103.800
YHR177W	-103.800
YBL008W-A	-103.800
YGR275W	-103.803
YLR372W	-103.806
YMR257C	-103.807
YDR074W	-103.808
YDR386W	-103.809
YDR124W	-103.810
YGR178C	-103.810
YDR057W	-103.814
YLR356W	-103.814
YDR420W	-103.814
YDR383C	-103.816
YLR035C	-103.819
YMR181C	-103.819
YFR024C-A	-103.820
YBL091C	-103.821
YDR244W	-103.821
YLR357W	-103.824
YMR142C	-103.824
YOR134W	-103.825
YCL033C	-103.825
YNL195C	-103.826
YIL079C	-103.826
YJR011C	-103.827
YEL045C	-103.830
YOR284W	-103.833
YMR087W	-103.837
YDR136C	-103.842
YHR090C	-103.844
YHL034C	-103.845
YCL049C	-103.846
YOR197W	-103.848
YHR139C-A	-103.849
YFL040W	-103.850
YGL060W	-103.852
YIL009C-A	-103.853
YDR056C	-103.853
YMR209C	-103.855
YEL059W	-103.855
YMR074C	-103.856
YIL002C	-103.857
YOR118W	-103.857
YGR121W-A	-103.857
YGR235C	-103.861
YML055W	-103.861
YDL175C	-103.861
YIL041W	-103.908
YMR167W	-103.865
YGR134W	-103.868
YPR018W	-103.868
YHR076W	-103.872
YIL050W	-103.875
YMR135C	-103.878
YBR276C	-103.881
YIL123W	-103.882
YNL003C	-103.885
YPR150W	-103.885
YDR014W	-103.888
YOL088C	-103.889
YER186C	-103.896
YOL006C	-103.896
YOR135C	-103.896
YMR261C	-103.900
YLR217W	-103.900
YHR043C	-103.901
YHR142W	-103.904
YGR144W	-103.904
YPL130W	-103.908
YLR337C	-103.910
YNL179C	-103.912
YIL045W	-103.914
YBL015W	-103.916
YMR018W	-103.917
YMR278W	-103.917
YCR021C	-103.917
YOL041C	-103.918
YKL116C	-103.919
YML007W	-103.919
YBR220C	-103.922
YDL182W	-103.922
YHL030W	-103.924
YBL106C	-103.925
YER139C	-103.927
YGL126W	-103.928
YOR150W	-103.930
YGR266W	-103.931
YNL091W	-103.931
YMR077C	-103.934
YER072W	-103.937
YOR304W	-103.940
YKR078W	-103.941
YLL051C	-103.943
YOL091W	-103.943
YGL219C	-103.944
YOR276W	-103.946
YMR123W	-103.946
YCR020C	-103.950
YGR181W	-103.951
YER141W	-103.951
YOR223W	-103.952
YMR021C	-103.953
YKL043W	-103.955
YER087C-B	-103.956
YOR175C	-103.956
YNL285W	-103.968
YDR250C	-103.970
YJL184W	-103.971
YAL047C	-103.972
YJR039W	-103.972
YJL217W	-103.974
YML032C	-103.975
YIL146C	-103.976
YOR298W	-103.979
YNL194C	-103.984
YIL141W	-103.988
YLR131C	-103.989
YNL191W	-103.991
YOR193W	-103.992
YGR259C	-103.995
YKL061W	-103.996
YLR284C	-103.997
YEL047C	-103.997
YIL044C	-104.010
YMR273C	-104.017
YHR092C	-104.019
YHR134W	-104.020
YNL286W	-104.021
YJL088W	-104.063
YFR024C	-104.024
YHR048W	-104.031
YOR107W	-104.034
YKL053W	-104.038
YEL029C	-104.039
YOL003C	-104.040
YML024W	-104.042
YIL094C	-104.043
YOR136W	-104.045
YER180C	-104.046
YMR124W	-104.046
YLR368W	-104.047
YER033C	-104.048
YPR011C	-104.050
YKL096C-B	-104.051
YOR323C	-104.052
YGL114W	-104.057
YER087C-A	-104.059
YKL106C-A	-104.061
YOR113W	-104.067
YGR043C	-104.068
YEL057C	-104.069
YOR171C	-104.072
YCL034W	-104.076
YKL044W	-104.079
YGL042C	-104.081
YNL200C	-104.081
YBR175W	-104.082
YHL022C	-104.083
YOR090C	-104.083
YIL055C	-104.085
YGR139W	-104.090
YIL125W	-104.093
YML083C	-104.093
YKL048C	-104.094
YML010W-A	-104.097
YOR165W	-104.099
YIR004W	-104.099
YNL184C	-104.101
YPL248C	-104.101
YPL101W	-104.104
YNR048W	-104.106
YDR453C	-104.106
YLR200W	-104.110
YDR073W	-104.116
YGL012W	-104.116
YPL249C-A	-104.117
YCL021W-A	-104.118
YHR095W	-104.118
YMR315W	-104.120
YGR112W	-104.122
YPR164W	-104.126
YPL054W	-104.129
YLR193C	-104.130
YGL019W	-104.132
YML063W	-104.135
YLR403W	-104.137
YHR073W	-104.139
YIL040W	-104.141
YEL022W	-104.142
YLR184W	-104.144
YDR239C	-104.146
YGR093W	-104.147
YGR241C	-104.149
YOR131C	-104.151
YDR372C	-104.152
YLR144C	-104.152
YNL187W	-104.152
YOR188W	-104.154
YBR104W	-104.157
YPL097W	-104.163
YKR040C	-104.164
YCL016C	-104.165
YEL027W	-104.171
YDL072C	-104.173
YOR234C	-104.176
YGL017W	-104.181
YFR018C	-104.186
YHR156C	-104.193
YOL087C	-104.194
YGR138C	-104.200
YBR139W	-104.209
YGR135W	-104.211
YHL012W	-104.214
YPR022C	-104.215
YLR164W	-104.220
YKL027W	-104.222
YDR194W-A	-104.223
YOR228C	-104.229
YCR001W	-104.231
YOR274W	-104.231
YER174C	-104.234
YOL014W	-104.237
YHL020C	-104.240
YDL073W	-104.243
YER105C	-104.243
YDR409W	-104.244
YPL036W	-104.248
YIL009W	-104.253
YGR092W	-104.254
YLR114C	-104.255
YPR014C	-104.259
YDR369C	-104.260
YGR204W	-104.260
YLR384C	-104.262
YDR125C	-104.274
YLR365W	-104.276
YBR182C	-104.277
YOR270C	-104.281
YER122C	-104.281
YBL093C	-104.284
YGR161W-C	-104.286
YHR129C	-104.292
YDL085W	-104.296
YJL029C	-104.297
YBR217W	-104.297
YOR127W	-104.298
YCL057C-A	-104.305
YGR070W	-104.311
YOR201C	-104.313
YDL077C	-105.787
YPL055C	-104.316
YDR441C	-104.317
YML062C	-104.318
YOR104W	-104.327
YBR009C	-104.328
YIL162W	-104.329
YGL043W	-104.329
YBR137W	-104.330
YHL005C	-104.332
YGL096W	-104.335
YGR258C	-104.335
YOL004W	-104.336
YML082W	-104.342
YNL283C	-104.349
YCL001W	-104.351
YHR159W	-104.358
YML079W	-104.365
YML088W	-104.368
YEL044W	-104.368
YNL104C	-104.374
YLR216C	-104.376
YDL039C	-104.376
YMR052C-A	-104.376
YHR005C	-104.378
YBR056W	-104.378
YGR243W	-104.382
YBR173C	-104.384
YDL070W	-104.387
YOR172W	-104.387
YPR153W	-104.389
YBR159W	-104.393
YJR005C-A	-104.393
YEL052W	-104.396
YGR236C	-104.397
YKL056C	-104.399
YLR171W	-104.399
YER177W	-104.400
YML020W	-104.403
YLR130C	-104.415
YKL026C	-104.418
YOR219C	-104.424
YBL033C	-104.425
YOR008C-A	-104.432
YDR254W	-104.432
YGL021W	-104.440
YPL268W	-104.441
YDL071C	-104.445
YHR071W	-104.446
YDR378C	-104.448
YGL127C	-104.456
YOR355W	-104.459
YJL075C	-104.461
YJR044C	-104.462
YOR166C	-104.463
YJL103C	-104.469
YMR262W	-104.476
YDR380W	-104.480
YNL183C	-104.483
YGL200C	-104.485
YGL244W	-104.487
YNL212W	-104.487
YGL124C	-104.489
YHR126C	-104.491
YGL197W	-104.491
YDR252W	-104.495
YKL057C	-104.500
YPL079W	-104.505
YGL108C	-104.524
YLR412C-A	-104.526
YOR124C	-104.535
YOL018C	-104.544
YIL097W	-104.553
YDL006W	-104.556
YIL028W	-104.557
YOR255W	-104.568
YEL061C	-104.569
YDL174C	-104.572
YLR226W	-104.575
YKR035W-A	-104.578
YOR170W	-104.578
YBR232C	-104.584
YOR291W	-104.586
YJL080C	-104.595
YKR004C-A	-104.596
YEL023C	-104.601
YOR227W	-104.607
YLR213C	-104.611
YLR341W	-104.617
YPR049C	-104.626
YDL090C	-104.633
YEL007W	-104.638
YIL084C	-104.647
YGR068C	-104.648
YDL115C	-104.648
YBR203W	-104.649
YLR181C	-104.653
YMR026C	-104.659
YOR209C	-104.665
YJR018W	-104.666
YGR228W	-104.669
YML075C	-104.669
YHR051W	-104.672
YBR056W-A	-104.672
YOR230W	-104.680
YOL072W	-104.682
YKL037W	-104.683
YER186W-A	-104.687
YKL050C	-104.689
YDR251W	-104.693
YDR393W	-104.710
YLR125W	-108.724
YBR161W	-104.734
YGR242W	-104.746
YGR105W	-104.748
YOL056W	-104.750
YMR091C	-104.752
YOL093W	-104.755
YOR238W	-104.757
YOR161C	-104.766
YLR121C	-104.768
YJL047C	-104.768
YBR035C	-104.774
YLR165C	-104.788
YOR240W	-104.789
YOR229W	-104.790
YPL077C	-104.797
YDL023C	-104.802
YJL093C	-104.803
YBR131W	-104.821
YCL036W	-104.823
YHL007C	-104.829
YER158C	-104.829
YGL023C	-104.925
YPR132W	-104.829
YML048W	-104.830
YOR237W	-104.848
YOR205C	-104.852
YHR012W	-104.853
YOL121C	-104.863
YIL008W	-104.868
YLR210W	-104.879
YDR426C	-104.883
YOR222W	-104.891
YKL204W	-104.904
YOL042W	-104.912
YOR245C	-104.912
YCR009C	-104.913
YOR186W	-104.918
YDL081C	-104.933
YML078W	-104.935
YBL078C	-104.955
YLR135W	-104.975
YOR235W	-104.976
YGR260W	-104.981
YOR221C	-104.991
YOR343C	-104.993
YDR388W	-105.020
YHR137W	-105.057
YHR155W	-105.064
YMR153W	-105.068
YDR456W	-105.073
YOR315W	-105.076
YJL004C	-105.079
YLR179C	-105.080
YHR093W	-105.088
YOL043C	-105.098
YPR152C	-105.123
YHR158C	-105.133
YPL090C	-105.136
YOR277C	-105.139
YLR138W	-105.139
YHL009C	-105.155
YHL014C	-105.158
YCR095W-A	-105.186
YOR080W	-105.200
YDR392W	-105.210
YPR160W	-105.232
YGR237C	-105.243
YOR301W	-105.253
YDR455C	-105.257
YBL071W-A	-105.276
YLR172C	-105.291
YOL145C	-105.312
YOR233W	-105.313
YKR082W	-105.317
YBR174C	-105.327
YOR106W	-105.364
YOR129C	-105.369
YOR189W	-105.397
YDL176W	-105.401
YNL064C	-105.457
YLR183C	-105.477
YHR112C	-105.486
YHR064C	-105.488
YMR272C	-105.488
YGL100W	-105.496
YNR075W	-105.500
YPL129W	-105.507
YER070W	-105.525
YOR202W	-105.556
YNL197C	-105.563
YMR274C	-105.568
YGR261C	-105.591
YOR089C	-105.599
YOR280C	-105.600
YKL017C	-105.641
YLR420W	-105.650
YFL023W	-105.670
YGR037C	-111.970
YNL059C	-105.731
YGR088W	-105.754
YOR215C	-105.780
YGR200C	-105.788
YOR226C	-105.804
YOR152C	-105.852
YPR156C	-105.872
YOR125C	-105.894
YNL250W	-105.901
YNL120C	-105.939
YOR198C	-105.940
YOR264W	-105.945
YKL039W	-105.949
YCL050C	-105.987
YOR290C	-105.987
YKL006W	-106.001
YOR128C	-106.016
YOR247W	-106.018
YNL093W	-106.041
YDL160C	-106.044
YPL254W	-106.088
YHR087W	-106.108
YOR108W	-106.127
YNL107W	-106.160
YHR141C	-106.195
YOR243C	-106.286
YHR111W	-106.418
YBR097W	-106.505
YKL054C	-106.583
YBR021W	-106.623
YDR364C	-106.773
YOR286W	-106.808
YOR231W	-106.939
YLR399C	-107.002
YER026C	-107.171
YDR408C	-107.181
YOR242C	-107.531
YOR123C	-107.550
YGR064W	-107.713
YOR241W	-107.767
YOR279C	-107.830
YOR246C	-108.458
YNL119W	-108.577
YCL005W-A	-109.418
YGR167W	-110.479
YMR145C	-110.870
YOL086C	-111.280
YGL206C	-112.529
YHR030C	-113.017
YGR020C	-115.580
YDL181W	-119.694
YOR251C	-123.430
YKL080W	-170.000
YOL148C	-182.203
YGL038C	-198.039
YJR090C	-560.000
YPL075W	-725.000
