orf	hap a | growth (culture turbidity) | NaD1 [4 uM] | Bleackley MR~Anderson MA, 2014
YGR168C	-103.3459813728872
YGR169C	-101.88111361926259
YGR169C-A	-102.01252236135959
YGR170W	-101.93482688391038
YGR171C	-102.66617969320673
YGR173W	-101.08443067389621
YGR174C	-93.53951890034365
YGR174W-A	-100.35074045206547
YGR176W	-101.03432063939822
YGR177C	-103.31812525922854
YGR178C	-103.81029590595867
YGR180C	-104.1302151954326
YGR181W	-103.95070677781806
YGR182C	-102.5899764547595
YGR183C	-103.69967355821545
YGR184C	-101.06470106470107
YGR187C	-99.95777027027027
YGR188C	-90.13817393660256
YGR189C	-99.88085782366957
YGR192C	-73.00748568912373
YGR193C	-98.79417879417879
YGR194C	-101.45867098865477
YGR196C	-102.45116813481422
YGR197C	-101.25754527162978
YGR199W	-101.84971098265896
YGR200C	-105.7883131201764
YGR201C	-101.87533016376122
YGR202C	-103.45671459161822
YGR203W	-100.4746835443038
YGR204C-A	-101.4350143501435
YGR204W	-104.26031533042604
YGR205W	-99.23756019261637
YGR206W	-86.0796645702306
YGR207C	-101.94174757281552
YGR208W	-99.67197750702907
YGR209C	-100.325430032543
YGR210C	-103.01886792452831
YGR212W	-103.64583333333333
YGR213C	-100.47770700636943
YGR214W	-100.60422960725074
YGR215W	-67.81161473087818
YGR217W	-103.6715357283853
YGR219W	-101.7012589316094
YGR220C	-102.52918287937744
YGR221C	-102.56615878107458
YGR222W	-101.83916336098089
YGR223C	-78.74779541446208
YGR224W	-102.04081632653062
YGR225W	-102.06316350852916
YGR226C	-102.05623164078892
YGR227W	-101.36518771331058
YGR228W	-104.66893039049236
YGR229C	-102.76603918555512
YGR230W	-102.37704918032786
YGR231C	-100.24360535931791
YGR232W	-103.55590675622284
YGR233C	-103.51664796109242
YGR234W	-103.55871886120997
YGR235C	-103.86052303860522
YGR236C	-104.39655172413794
YGR237C	-105.24308865586273
YGR238C	-101.48462354188759
YGR239C	-100.10826416456152
YGR240C	-103.60360360360362
YGR241C	-104.14884516680922
YGR242W	-104.74631751227497
YGR243W	-104.3823326432022
YGR244C	-101.5727783919915
YGR247W	-100.37807183364839
YGR248W	-100.67375886524823
YGR249W	-102.9673590504451
YGR250C	-100.490711531721
YGR252W	-102.03873598369012
YGR254W	-103.04144385026738
YGR255C	-102.81240012783637
YGR256W	-103.09485530546625
YGR257C	-102.07829869502174
YGR258C	-104.33549432739059
YGR259C	-103.99473222124671
YGR260W	-104.98100464330942
YGR261C	-105.59139784946237
YGR262C	-100.74673304293715
YGR263C	-102.44685118331327
YGR266W	-103.93081761006289
YGR268C	-100.69375619425173
YGR269W	-75.63788885005243
YGR270W	-101.44070927225712
YGR271C-A	-94.49997134557862
YGR271W	-103.55555555555556
YGR273C	-102.903981264637
YGR275W	-103.80291005291005
YGR276C	-102.37489397794741
YGR279C	-102.92487684729063
YGR281W	-101.83735964613814
YGR282C	-102.9442327675788
YGR283C	-103.02325581395348
YGR284C	-102.02680614579927
YGR285C	-103.21976787719956
YGR286C	-101.02269095557685
YGR287C	-100.93808630393997
YGR288W	-102.63000597728633
YGR289C	-100.98846787479407
YGR290W	-102.30905861456483
YGR291C	-101.92670948243294
YGR292W	-102.92763157894736
YGR295C	-99.33980582524272
YHL001W	-103.07136404697381
YHL002W	-101.57664233576642
YHL003C	-101.87997107736804
YHL004W	-103.12796208530806
YHL005C	-104.33172898926324
YHL006C	-103.15139701104611
YHL007C	-104.82866043613708
YHL008C	-103.64618501012828
YHL009C	-105.15539305301644
YHL010C	-103.2874617737003
YHL011C	-101.14523685580427
YHL012W	-104.21369450714823
YHL013C	-102.80739161336176
YHL014C	-105.15771526001704
YHL015W-A	-100.809199318569
YHL016C	-102.67189169932311
YHL017W	-103.01803459698195
YHL019C	-101.42857142857144
YHL020C	-104.23994974874373
YHL021C	-103.46385542168674
YHL022C	-104.08254822790488
YHL023C	-98.1029810298103
YHL024W	-101.88739603326935
YHL025W	-99.19561243144425
YHL026C	-102.01457351050149
YHL027W	-103.27813450490031
YHL028W	-103.73867069486407
YHL029C	-102.24089635854341
YHL030W	-103.92428439519851
YHL031C	-101.72798216276477
YHL032C	-100.85803432137286
YHL033C	-102.78969957081546
YHL034C	-103.84486793714478
YHL035C	-103.72765310003803
YHL036W	-102.32209737827715
YHL037C	-102.07547169811322
YHL038C	-101.59732540861812
YHL039W	-100.28352707683584
YHL040C	-102.1031746031746
YHL041W	-101.89873417721518
YHL042W	-100.34682080924856
YHL043W	-101.44761904761903
YHL044W	-99.84214680347276
YHL045W	-101.22935074913562
YHL046C	-100.7915567282322
YHL047C	-102.86925334202806
YHR001W	-103.52578228294402
YHR001W-A	-100.18917896329928
YHR003C	-100.09140767824496
YHR004C	-100.31113876789048
YHR005C	-104.3780403057679
YHR006W	-100.93823299452697
YHR007C-A	-102.25242718446601
YHR008C	-100.93269473153516
YHR009C	-100.66258919469928
YHR010W	-99.2338441039307
YHR011W	-101.3094417643005
YHR012W	-104.85260770975056
YHR013C	-101.36645962732919
YHR014W	-101.51267375306622
YHR015W	-102.85810356422327
YHR016C	-101.60508782556028
YHR017W	-101.74278846153848
YHR018C	-103.01724137931035
YHR021C	-101.49799050054804
YHR021W-A	-103.77957299480668
YHR022C	-103.15361139369278
YHR022C-A	-101.17825921702774
YHR025W	-101.37974286610223
YHR026W	-102.1729079981507
YHR028C	-100.36140224069389
YHR029C	-103.72799447704524
YHR030C	-113.01715438950555
YHR031C	-103.13351498637601
YHR032W	-101.96629213483146
YHR033W	-98.20801124385102
YHR034C	-102.73704789833822
YHR035W	-100.8248730964467
YHR037W	-103.11173974540311
YHR038W	-103.02554027504911
YHR039C	-102.83687943262412
YHR039C-A	-36.48648648648651
YHR041C	-101.9874213836478
YHR043C	-103.90143737166323
YHR044C	-98.6980108499096
YHR045W	-102.78872385571385
YHR046C	-102.97171500179019
YHR047C	-103.70229007633587
YHR048W	-104.03084472485105
YHR049C-A	-97.90732436472346
YHR049W	-103.44366432631229
YHR050W	-102.46002460024602
YHR050W-A	-102.7086383601757
YHR051W	-104.67171717171718
YHR057C	-101.8503937007874
YHR059W	-93.89803291850663
YHR060W	549.9999999999966
YHR061C	-102.82060925159836
YHR063C	-103.06166451056488
YHR064C	-105.48804390435124
YHR066W	-103.67298578199052
YHR067W	-100.2538876547128
YHR071W	-104.44630872483222
YHR073W	-104.1391457507706
YHR075C	-100.68337129840546
YHR076W	-103.87243735763096
YHR077C	-103.00925925925925
YHR078W	-101.44144144144146
YHR079C	-97.36628849270664
YHR079C-A	-103.67606412382531
YHR080C	-100.47680970957953
YHR081W	-100.74812967581049
YHR082C	-100.04409171075837
YHR086W	-103.24909747292419
YHR086W-A	-103.37865677791511
YHR087W	-106.10761027629665
YHR090C	-103.84373030875867
YHR091C	-102.76405352646617
YHR092C	-104.01901469317201
YHR093W	-105.08840017248815
YHR094C	-103.54019158683883
YHR095W	-104.11810411810411
YHR096C	-100.48670909771621
YHR097C	-100.6008261359369
YHR098C	-103.22911327524346
YHR100C	-99.91308126901347
YHR103W	-100.36915504511896
YHR104W	-101.56507413509061
YHR105W	-101.10395584176635
YHR106W	-101.60836349014876
YHR108W	-101.91033138401559
YHR109W	-102.54559270516717
YHR110W	-103.7885462555066
YHR111W	-106.41833810888251
YHR112C	-105.48582054858207
YHR113W	-100.5029013539652
YHR114W	-102.75689223057644
YHR115C	-98.01941747572815
YHR116W	-101.38584974471189
YHR117W	-100.30041306796846
YHR120W	-101.25618576322803
YHR121W	-102.58887171561051
YHR123W	-101.21811952797867
YHR124W	-102.82442748091603
YHR125W	-102.32049036777585
YHR126C	-104.49069003285871
YHR127W	-101.47826086956522
YHR129C	-104.29184549356223
YHR130C	-100.33015407190022
YHR131C	-100.1429388221841
YHR132C	-101.27708978328174
YHR132W-A	-99.92316557817902
YHR133C	-99.74832214765101
YHR134W	-104.01960784313724
YHR135C	-100.36778227289444
YHR136C	-100.34039334341907
YHR137W	-105.05663430420714
YHR138C	-98.64291772688719
YHR139C	-103.75296912114015
YHR139C-A	-103.84914463452566
YHR140W	-103.48211459322572
YHR141C	-106.19469026548671
YHR142W	-103.90413606494009
YHR143W	-103.79198266522212
YHR146W	-101.09289617486338
YHR147C	-72.03742203742203
YHR149C	-103.02336234539624
YHR150W	-101.4074341392999
YHR151C	-101.05263157894737
YHR152W	-101.24245651402202
YHR153C	-101.87883435582823
YHR154W	-101.55440414507773
YHR155W	-105.0641458474004
YHR156C	-104.19268510258699
YHR157W	-102.9803646563815
YHR158C	-105.1334702258727
YHR159W	-104.35825669732108
YHR160C	-103.29090344613473
YHR161C	-102.07274149393821
YHR162W	-101.93303417328269
YHR163W	-98.65748709122202
YHR167W	-101.2764260071799
YHR168W	-102.54798146922568
YHR171W	-100.49539985845719
YHR175W-A	-100.08176614881438
YHR176W	-103.02013422818791
YHR177W	-103.79978078187797
YHR178W	-102.04729968231558
YHR179W	-102.85105249134025
YHR180W	-100.74584050487665
YHR181W	-97.91937581274381
YHR182W	-102.73929471032746
YHR183W	-101.19302539002754
YHR184W	-98.2870643827525
YHR185C	-99.89056087551299
YHR187W	-100.52631578947368
YHR189W	-103.49919743178171
YHR191C	-103.75260597637248
YHR192W	-102.7922385234264
YHR193C	-102.87958115183244
YHR194W	-100.7401533174729
YHR195W	-101.79791441927364
YHR198C	-98.5797523670794
YHR199C	-102.00876552227905
YHR200W	-94.71817106819078
YHR202W	-101.87134502923978
YHR203C	-100.69632495164412
YHR204W	-103.6222509702458
YHR205W	-103.28867235079173
YHR206W	-100.30840400925214
YHR207C	-101.96779964221825
YHR209W	-102.91052820697088
YHR210C	-103.26007326007327
YIL001W	-102.40648705205335
YIL002C	-103.85653682992672
YIL002W-A	-103.06672192291755
YIL005W	-101.0551948051948
YIL006W	-102.43386243386243
YIL007C	-103.39273474982866
YIL008W	-104.86772486772486
YIL009C-A	-103.85301462718515
YIL009W	-104.25299890948745
YIL010W	-103.45528455284551
YIL011W	-101.1707710940654
YIL012W	-101.19003346969136
YIL013C	-101.63861824623561
YIL014C-A	-103.20575727837749
YIL014W	-101.99851961509991
YIL015W	-100.98471986417657
YIL016W	-101.26333520494104
YIL017C	-100.7751937984496
YIL018W	-99.88580129425199
YIL020C	-100.84009269988412
YIL023C	-102.07535121328223
YIL024C	-103.22489391796323
YIL025C	-102.47766043866775
YIL027C	-102.41171403962102
YIL028W	-104.55743879472692
YIL029C	-103.2008830022075
YIL030C	-98.94803952821167
YIL032C	-102.58233532934133
YIL034C	-102.3888276368982
YIL035C	-102.8708133971292
YIL036W	-102.57364341085271
YIL037C	-100.86898395721924
YIL038C	-103.66088631984584
YIL039W	-103.75488134574948
YIL040W	-104.1407222914072
YIL041W	-103.9080545782664
YIL042C	-102.38555770470666
YIL043C	-102.5879498584715
YIL044C	-104.00952759031361
YIL045W	-103.91432791728212
YIL046W-A	-102.42898312062579
YIL047C	-101.14068441064639
YIL049W	-103.11769290724864
YIL050W	-103.87537993920972
YIL052C	-103.03265940902023
YIL053W	-103.42756183745583
YIL054W	-102.83119658119656
YIL055C	-104.08491476358957
YIL056W	-102.6641651031895
YIL057C	-103.30661322645291
YIL058W	-98.81173412551058
YIL059C	-85.9912216532553
YIL060W	-100.31869688385268
YIL064W	-102.78318953520736
YIL065C	-102.74914089347078
YIL066C	-100.0
YIL067C	-101.81578078573787
YIL069C	-103.32247557003258
YIL070C	-103.22913088285813
YIL071C	-102.15924426450742
YIL072W	-99.81486379264743
YIL073C	-102.05720020070245
YIL074C	-101.43237841439039
YIL076W	-102.89909638554215
YIL077C	-102.80093364454818
YIL079C	-103.82644345746496
YIL084C	-104.64669738863289
YIL085C	-103.79959650302621
YIL086C	-102.23480333730632
YIL087C	-103.39036755386566
YIL088C	-100.41414463204843
YIL089W	-103.76948169626677
YIL090W	-103.53021045485404
YIL092W	-101.55593004421276
YIL093C	-103.54330708661416
YIL094C	-104.04322063436737
YIL095W	-101.92032100888507
YIL096C	-103.75073833431779
YIL097W	-104.55317703024123
YIL098C	-102.73202089192446
YIL099W	-102.28208005985783
YIL100W	-102.39390642002175
YIL101C	-102.81419891269587
YIL102C	-101.36581764488743
YIL103W	-102.87560581583199
YIL105C	-101.94009530292716
YIL107C	-103.20294784580497
YIL108W	-102.29204223538501
YIL110W	-102.65780730897009
YIL111W	-102.08570345089116
YIL112W	-103.4006734006734
YIL113W	-101.21506682867559
YIL114C	-101.0550996483001
YIL116W	-103.5487959442332
YIL117C	-103.33234156501041
YIL119C	-103.2154340836013
YIL120W	-102.42284395731178
YIL121W	-103.5309361839974
YIL122W	-102.33491426486685
YIL123W	-103.88207822533566
YIL124W	-103.18386840010614
YIL125W	-104.09295872355186
YIL127C	-102.84615384615385
YIL128W	-100.52770448548813
YIL130W	-103.1476235442241
YIL131C	-102.63364779874213
YIL132C	-101.71957671957672
YIL133C	-102.14401294498381
YIL134C-A	-101.5748031496063
YIL134W	-102.26507499234772
YIL135C	-102.76295133437992
YIL136W	-102.10210210210211
YIL137C	-101.49158997143763
YIL138C	-101.2982998454405
YIL139C	-102.34113712374582
YIL140W	-102.44323081345215
YIL141W	-103.98823144818567
YIL145C	-103.79101624721247
YIL146C	-103.97620538509706
YIL148W	-103.48960169192809
YIL149C	-101.48319050758074
YIL152W	-100.6565204416592
YIL153W	-98.35616438356163
YIL154C	-101.87760778859527
YIL155C	-100.85667215815486
YIL156W	-100.79617834394905
YIL157C	-103.1441717791411
YIL158W	-101.60427807486631
YIL159W	-103.03939962476547
YIL160C	-102.67536704730831
YIL161W	-102.98818624044475
YIL162W	-104.32931156848828
YIL163C	-103.54634831460675
YIL164C	-102.58278145695363
YIL165C	-100.99838969404186
YIL166C	-101.06692531522793
YIL173W	-99.61937716262976
YIR001C	-101.83217295712717
YIR002C	-102.35254006137062
YIR003W	-102.69058295964126
YIR004W	-104.09893992932862
YIR005W	-102.91335603480893
YIR007W	-101.54199475065617
YIR009W	-101.73978819969743
YIR013C	-101.24309392265194
YIR014W	-100.3056027164686
YIR016W	-100.8790436005626
YIR017C	-103.424
YIR018C-A	-102.84653465346535
YIR018W	-101.59134309357098
YIR019C	-103.00500834724542
YIR020C	-103.02721088435374
YIR020W-A	-100.40637699281025
YIR021W	-102.39808153477219
YIR021W-A	-102.17994451050336
YIR023W	-102.08034433285509
YIR024C	-101.80633698549009
YIR025W	-103.00725890079501
YIR026C	-103.17559153175591
YIR027C	-103.08043354249858
YIR028W	-103.29835082458771
YIR029W	-103.54223433242507
YIR030C	-103.2391713747646
YIR031C	-102.30179028132991
YIR032C	-102.29357798165137
YIR033W	-103.55458832063837
YIR034C	-103.07739183424741
YIR035C	-102.60162601626017
YIR036C	-101.38308137664845
YIR037W	-102.96031229668185
YIR038C	-102.41199478487614
YIR039C	-101.87110187110187
YIR042C	-103.58265241986173
YJL003W	-103.4380776340111
YJL004C	-105.07948817371073
YJL006C	-103.62946912242685
YJL007C	-102.33055377378662
YJL012C	-102.03076842476787
YJL013C	-101.95141377937078
YJL016W	-101.89109487235127
YJL020C	-102.60911384848343
YJL022W	-103.12113720642768
YJL023C	-95.30910220565393
YJL024C	-101.58636897767333
YJL027C	-70.17195767195767
YJL028W	-99.04324531190203
YJL029C	-104.29667519181585
YJL030W	-100.83160083160084
YJL036W	-102.9553485383874
YJL037W	-101.69350360910605
YJL038C	-101.16279069767442
YJL042W	-100.88293001962066
YJL043W	-103.47463516330787
YJL044C	-103.10337128823399
YJL045W	-103.07480495640202
YJL046W	-102.9712384121702
YJL047C	-104.76815398075242
YJL047C-A	-102.43445692883894
YJL048C	-102.67339218158891
YJL049W	-102.74858528698462
YJL051W	-100.72916666666667
YJL052W	-102.26529071230807
YJL053W	-102.45874031660493
YJL055W	-102.70822687787428
YJL056C	-102.67857142857144
YJL057C	-103.62236166571593
YJL058C	-102.57460503218256
YJL059W	-103.13799655304786
YJL060W	-103.00992635286583
YJL062W	-101.37465051258154
YJL062W-A	-102.11910851297039
YJL063C	-100.20661157024794
YJL064W	-103.52284618067667
YJL065C	-103.3323048441839
YJL066C	-103.16391787277013
YJL067W	-103.41113105924595
YJL068C	-102.36336779911375
YJL070C	-100.99403578528828
YJL071W	-102.64650283553874
YJL073W	-101.25964010282777
YJL075C	-104.4613710554951
YJL077C	-101.2016888600195
YJL077W-B	-102.38183848157799
YJL078C	-100.73917634635691
YJL079C	-100.98146128680479
YJL080C	-104.59486166007903
YJL082W	-101.4218009478673
YJL083W	-101.81578078573787
YJL084C	-102.3491145645103
YJL088W	-104.0634095837159
YJL089W	-102.06146926536732
YJL092W	-102.65768958185684
YJL093C	-104.80349344978166
YJL094C	-100.59544658493868
YJL095W	-103.15068493150686
YJL096W	-100.84798482359102
YJL098W	-79.34065934065934
YJL099W	-100.58778430871456
YJL100W	-100.35131744040152
YJL101C	-101.88218891599861
YJL102W	-99.0988453956632
YJL103C	-104.46927374301676
YJL105W	-101.39784946236558
YJL106W	-100.16897600540725
YJL107C	-99.93067590987869
YJL108C	-101.66780122532334
YJL110C	-78.2317717506164
YJL112W	-100.86206896551724
YJL115W	-102.83140283140281
YJL116C	-102.77008310249307
YJL117W	-101.25097732603597
YJL118W	-100.88996763754044
YJL119C	-100.44370493621742
YJL120W	-74.7548332866349
YJL121C	-101.1754068716094
YJL122W	-99.90586758707248
YJL123C	-99.75360788454768
YJL124C	-100.63527653213751
YJL126W	-100.77247191011236
YJL127C	-100.73086844368014
YJL127C-B	-100.85533655634065
YJL128C	-102.01117318435755
YJL129C	-101.85655990575368
YJL130C	-102.09915140687806
YJL131C	-102.91858678955452
YJL132W	-102.77347785616138
YJL133W	-98.9204318272691
YJL134W	-96.90566037735849
YJL135W	-97.29729729729732
YJL136C	-101.72482952266347
YJL136W-A	-103.23665405632619
YJL137C	-102.98025134649909
YJL138C	-94.82826687722068
YJL139C	-101.1071555080996
YJL140W	-99.01194275905604
YJL141C	-101.12897707834416
YJL142C	-97.30236043461971
YJL144W	-97.82797567332754
YJL145W	-98.01375095492743
YJL146W	-99.47348627303498
YJL147C	-102.0641356431994
YJL148W	-102.78402699662543
YJL149W	-97.40021969974369
YJL150W	-98.49807893817675
YJL151C	-98.92240164307921
YJL152W	-97.08404802744425
YJL153C	-97.1521268925739
YJL154C	-95.96394984326018
YJL155C	-96.26064420584969
YJL157C	-97.58226997985226
YJL158C	-97.63868065967016
YJL159W	-99.40215225189318
YJL160C	-99.516566699916
YJL161W	-100.51773478788556
YJL162C	-102.7018121911038
YJL163C	-100.38698961827836
YJL164C	-97.68976897689768
YJL165C	-98.70195284533969
YJL166W	-97.6319350473613
YJL168C	-97.57623143080532
YJL169W	-95.141545524101
YJL170C	-97.1201212580523
YJL171C	-96.63619744058501
YJL172W	-99.79416437163366
YJL175W	-101.92472198460223
YJL176C	-99.17525773195877
YJL177W	-102.56310679611651
YJL178C	-101.81611804767307
YJL179W	-102.90641967422549
YJL180C	-98.71060171919773
YJL181W	-95.91467823571945
YJL182C	-95.66772655007948
YJL183W	-96.05734767025089
YJL184W	-103.97074190177638
YJL185C	-97.04504504504506
YJL186W	-96.474234792716
YJL187C	-96.27056672760513
YJL188C	-96.25453080950463
YJL189W	-97.96276958783608
YJL190C	-96.99248120300751
YJL191W	-102.05145602295947
YJL192C	-102.98408488063662
YJL193W	-99.52641165755921
YJL196C	-100.95510320561756
YJL197W	-100.44559970293352
YJL198W	-97.10360193093206
YJL199C	-96.86215913335823
YJL200C	-99.26171690909462
YJL201W	-98.78048780487805
YJL204C	-99.39001143728555
YJL205C	-100.52429220552254
YJL206C	-101.32457290496681
YJL207C	-103.4253408713003
YJL208C	-100.8727760993622
YJL209W	-78.2809917355372
YJL210W	-100.98396501457725
YJL211C	-101.31004366812226
YJL212C	-103.53554149609229
YJL213W	-100.29985007496252
YJL214W	-102.08840932822834
YJL215C	-102.33436319945075
YJL216C	-102.36998025016457
YJL217W	-103.97375136711631
YJL218W	-103.44398340248964
YJR001W	-102.143048486472
YJR003C	-100.3069838833461
YJR004C	-99.25873632192022
YJR005C-A	-104.3929712460064
YJR005W	-101.63532297628781
YJR008W	-102.8228828378716
YJR009C	-103.35446381405175
YJR010C-A	-102.84510010537406
YJR010W	-103.03788420300215
YJR011C	-103.82707299787386
YJR014W	-99.27410992049775
YJR015W	-102.99345182413471
YJR018W	-104.66637592673354
YJR019C	-100.73026015518028
YJR020W	-102.5890868596882
YJR021C	-102.83877878950187
YJR024C	-102.9987293519695
YJR025C	-102.7571825764597
YJR030C	-102.05214872042492
YJR031C	-101.75097276264592
YJR032W	-68.1091251175917
YJR033C	-102.18479745106963
YJR034W	-103.29203539823011
YJR035W	-102.65853127042928
YJR036C	-100.56719022687608
YJR037W	-101.36029411764704
YJR038C	-102.25563909774435
YJR039W	-103.97219463753724
YJR040W	-102.97840655249442
YJR043C	-101.73511970129584
YJR044C	-104.46185286103542
YJR047C	-102.06386292834893
YJR048W	-103.09570525397864
YJR049C	-102.96850215273057
YJR050W	-103.03587856485741
YJR051W	-102.2002200220022
YJR052W	-103.70454545454547
YJR053W	-102.95995356935576
YJR054W	-102.89281364190013
YJR055W	-102.20042640832368
YJR056C	-101.2061403508772
YJR058C	-99.66529351184346
YJR059W	-65.85114602111769
YJR060W	-102.05190290109842
YJR061W	-102.51450676982591
YJR062C	-102.83218634197988
YJR063W	-103.3912324234905
YJR066W	-101.54731917956101
YJR069C	-101.91795418220563
YJR070C	-103.0157642220699
YJR073C	-100.5658669081032
YJR074W	-101.69398907103823
YJR075W	-100.3698224852071
YJR077C	-101.68195718654434
YJR078W	-100.38303693570452
YJR079W	-100.54673262171309
YJR080C	-102.39265814487055
YJR082C	-100.97249235898862
YJR083C	-101.25281884239538
YJR084W	-102.2598870056497
YJR085C	-99.0760184796304
YJR086W	-101.34841235319705
YJR087W	-103.38698859825621
YJR088C	-102.1728515625
YJR090C	-559.9999999999989
YJR091C	-102.18125960061444
YJR092W	-101.6750418760469
YJR094C	-102.13950762016412
YJR094W-A	-102.19465648854961
YJR095W	-102.54545454545456
YJR096W	-102.94031167303734
YJR097W	-102.33160621761658
YJR098C	-102.89487049263586
YJR099W	-102.1637971149372
YJR100C	-102.8508164959867
YJR101W	-100.76121794871796
YJR102C	-102.91695264241592
YJR103W	-101.43712574850301
YJR104C	-89.0670086566207
YJR105W	-101.76095916073436
YJR106W	-101.0476428036917
YJR107W	-101.34078212290503
YJR108W	-101.9142626044756
YJR109C	-102.24119530416222
YJR110W	-100.34225264467953
YJR111C	-101.17775951794027
YJR112W-A	-93.96272285251216
YJR113C	-102.20941402497598
YJR114W	-101.02848101265822
YJR115W	-100.98983413590157
YJR116W	-103.08276025610623
YJR117W	-101.15057528764382
YJR118C	-101.65131787869164
YJR119C	-102.01954397394137
YJR120W	-102.15546892914469
YJR121W	-103.29644997694788
YJR122W	-102.57648953301128
YJR124C	-101.34250163719712
YJR125C	-100.66626287098728
YJR126C	-102.01342281879195
YJR127C	-100.9817289337333
YJR128W	-101.35002454590082
YJR129C	-102.01249132546842
YJR130C	-102.32823556265693
YJR131W	-101.6246953696182
YJR133W	-101.5002586652871
YJR134C	-101.93820224719101
YJR135C	-102.2748519788096
YJR135W-A	-102.94358135731807
YJR137C	-102.21366698748797
YJR139C	-101.86100610642627
YJR140C	-102.20485626569915
YJR142W	-101.7965525613013
YJR143C	-100.87405641636869
YJR144W	-102.3425692695214
YJR145C	-103.63846375974587
YJR146W	-102.43445692883897
YJR147W	-101.67525773195875
YJR148W	-101.73496859108585
YJR149W	-100.44039005976724
YJR150C	-102.72401433691756
YJR151C	-102.45374094931617
YJR151W-A	-100.0
YJR152W	-101.8111964873765
YJR153W	-101.75740868366643
YJR154W	-101.57083580320094
YKL001C	-102.82626766417292
YKL002W	-103.72127565222502
YKL003C	-103.26004548900683
YKL005C	-100.97144539299383
YKL006W	-106.00083927822075
YKL007W	-102.50440917107584
YKL008C	-101.78710178710178
YKL009W	-101.03527607361961
YKL010C	-101.9170753455194
YKL011C	-102.29636048526862
YKL015W	-101.29449838187703
YKL016C	-101.18156754627807
YKL017C	-105.6412185031967
YKL018C-A	-103.11179408374952
YKL020C	-103.45554150863885
YKL023W	-102.21900627110467
YKL025C	-103.4909090909091
YKL026C	-104.41797925470611
YKL027W	-104.22153369481025
YKL029C	-102.76803118908381
YKL030W	-100.97148229395174
YKL031W	-103.62794287919724
YKL032C	-102.92721518987342
YKL033W-A	-102.18637621485769
YKL034W	-103.222049689441
YKL037W	-104.68268638324092
YKL038W	-103.26886406973577
YKL039W	-105.94900849858358
YKL040C	-103.7379421221865
YKL041W	-103.45117845117846
YKL043W	-103.954802259887
YKL044W	-104.07865986890022
YKL046C	-103.5031847133758
YKL047W	-103.16027088036117
YKL048C	-104.09356725146199
YKL050C	-104.6886446886447
YKL051W	-103.33692142088269
YKL053C-A	-101.21580547112461
YKL053W	-104.0381791483113
YKL054C	-106.58250676284942
YKL055C	-102.88917636912463
YKL056C	-104.39882697947213
YKL057C	-104.49985669246202
YKL061W	-103.99575671852898
YKL062W	-102.63097689315946
YKL063C	-98.71393812999652
YKL064W	-100.73952341824157
YKL065C	-100.49307081291195
YKL066W	-99.5085995085995
YKL067W	-99.40097341819543
YKL068W	-100.3921568627451
YKL068W-A	-95.01901140684411
YKL069W	-102.63077393698379
YKL070W	-99.73253092611168
YKL071W	-99.89711934156378
YKL072W	-100.13774104683195
YKL073W	-100.63218390804597
YKL074C	-102.39974739501105
YKL075C	-98.43428100535641
YKL076C	-99.73285841495994
YKL077W	-97.47416762342137
YKL079W	-97.60729206228638
YKL080W	-169.99999999999986
YKL081W	-100.39543057996485
YKL084W	-98.92071398920714
YKL085W	-100.456794822992
YKL086W	-100.40665434380776
YKL087C	-101.75125089349535
YKL090W	-100.54417413572345
YKL091C	-98.93211289092295
YKL092C	-98.65521105715354
YKL093W	-98.96755162241888
YKL094W	-98.17073170731707
YKL096C-B	-104.05107881990313
YKL096W	-100.33098882912704
YKL096W-A	-99.64692036092585
YKL097C	-98.94179894179894
YKL098W	-100.04166666666667
YKL100C	-99.51787866613098
YKL101W	-100.72243346007606
YKL102C	-100.37174721189592
YKL103C	-99.84973703981967
YKL105C	-100.88748019017433
YKL106C-A	-104.06130268199234
YKL106W	-97.708082026538
YKL107W	-97.4937343358396
YKL109W	-97.75418538178849
YKL110C	-99.84779299847794
YKL113C	-100.73230268510984
YKL114C	-98.739837398374
YKL115C	-100.86385625431929
YKL116C	-103.9194139194139
YKL117W	-99.87046632124353
YKL118W	-100.12961762799742
YKL119C	-100.57636887608068
YKL120W	-102.35294117647058
YKL121W	-100.44490075290898
YKL123W	-98.0238781391519
YKL124W	-96.25420875420876
YKL126W	-98.64532019704434
YKL127W	-101.69218372280417
YKL128C	-97.73936170212765
YKL129C	-100.76923076923077
YKL130C	-99.6279454319967
YKL131W	-97.92
YKL132C	-99.5559144125959
YKL133C	-100.48927361686111
YKL134C	-98.5904463586531
YKL135C	-100.51652892561984
YKL136W	-97.95016077170419
YKL137W	-99.34017794186357
YKL138C	-99.69856819894498
YKL139W	-101.84108527131784
YKL140W	-98.16700610997962
YKL142W	-98.31829368334701
YKL143W	-99.05956112852664
YKL146W	-99.37353171495693
YKL147C	-98.7761547572049
YKL148C	-96.48421893727527
YKL149C	-100.58019063406549
YKL150W	-100.03767897513187
YKL151C	-99.70049916805324
YKL155C	-101.97113692361843
YKL156W	-97.71959459459458
YKL157W	-98.39006099898425
YKL159C	-97.47725392886683
YKL160W	-98.41339797267518
YKL161C	-99.78549978549978
YKL162C	-97.34380845491957
YKL162C-A	-103.7438768369489
YKL163W	-98.70466321243524
YKL164C	-100.36968576709798
YKL166C	-99.62106858658582
YKL167C	-100.43261231281197
YKL168C	-99.1638795986622
YKL169C	-98.35249042145595
YKL170W	-98.89312977099236
