orf	hom | growth (culture turbidity) | chromium trioxide [0.05 mM] | SC, pH 4.3 | Johnson AJ~Wu MJ, 2016	hom | growth (culture turbidity) | chromium trioxide [0.1 mM] | SC, pH 4.3 | Johnson AJ~Wu MJ, 2016
YDR466W	0.8618485740771056	-0.17559494842592838
YDR467C	0.7650595427565681	0.0785669687205973
YDR469W	-0.4842716034176906	-0.2687478344959655
YDR470C	0.40384253942642523	-0.5419313572552793
YDR471W	0.3422813741002106	-0.11616786309076377
YDR475C	0.09888857173871406	0.26615066335632204
YDR476C	0.13474359342384382	-0.09701200685087381
YDR477W	-1.7419346562524143	-0.31097165751583017
YDR479C	0.737901549902284	0.30843313180109294
YDR480W	0.7834121441030092	0.06168959015956282
YDR481C	0.19537896373899183	-0.17702116590880435
YDR482C	0.9451825824752766	0.15242019154765798
YDR483W	0.34099371851831023	-0.4090882603472645
YDR484W	-0.844316937680424	-0.3771297596717463
YDR485C	-0.6319345898812995	-0.21694274680909584
YDR486C	-0.8701980962542284	0.08505838985831715
YDR488C	0.6426656537305159	-0.032194728620138835
YDR490C	0.3506070813586124	0.4013976003160902
YDR491C	0.6950323774250007	0.5540958896954243
YDR492W	0.9497627124393855	1.4842613458752387
YDR493W	0.7338176791050778	1.7290588814082883
YDR494W	0.389981226078695	0.040465835631699025
YDR495C	-1.6080739171719418	-0.31015077991996565
YDR496C	0.508297621726797	0.4235214464698132
YDR497C	-0.6167654080562492	0.022305020593864907
YDR500C	0.49327309109070516	0.039376830389510065
YDR501W	0.12861069593463437	-0.23239052762130946
YDR502C	0.1732604429220524	-0.8323618793484141
YDR503C	0.5657941858146418	0.5896514992465375
YDR504C	0.8508335900909448	1.5081129097894928
YDR505C	0.9494740213721445	0.41676773387822713
YDR506C	0.5912493219816839	1.0771897868147147
YDR507C	2.1202922803426842	1.3845123906301662
YDR508C	0.35625051940562225	1.3739109166358277
YDR509W	-0.0933213628377027	0.1734801012056224
YDR511W	0.6430513023459674	0.3455604913688884
YDR512C	0.4936436372720798	-0.0016146560011232266
YDR513W	0.9131976159707026	0.27170722133182085
YDR514C	0.9716291809953513	0.46712193922077766
YDR515W	0.36801265769526703	0.4038027434885219
YDR516C	2.54850292687893	2.2447445007668083
YDR517W	0.7927450802920454	0.4603611815796247
YDR518W	-0.08237787762616311	-0.21462862821968684
YDR519W	0.372556417719692	0.3958077051928573
YDR520C	-0.07564533196263382	0.3072277176812188
YDR521W	0.0867045778923598	0.12981731225133555
YDR522C	0.9346035257755361	1.222587921071711
YDR523C	1.1885697388256287	0.8419445084296571
YDR524C	1.0124657736876639	-0.15478904160520246
YDR524C-B	0.5903891194455072	2.332811940301075
YDR524W-C	1.0248378070059134	0.4713407195590914
YDR525W	0.5074950527069599	0.5146224433135995
YDR525W-A	-0.6754983166645003	-0.20626536492789213
YDR528W	0.20486777620602284	-0.4401457956343333
YDR529C	-0.5589894951032605	-0.40353648905183165
YDR530C	1.0804056773566617	1.4257463483412576
YDR532C	0.7741687427041379	2.82022258931328
YDR533C	0.8526927869956303	1.3873475361710055
YDR534C	0.04154455799084973	-0.45529935609087474
YDR535C	-0.3838729702541382	-0.006271007696582131
YDR536W	-0.45330691460925987	-0.15746861730710876
YDR537C	-0.365925656854634	-0.07308714175442446
YDR538W	0.4144782300255419	-0.06683841993420835
YDR539W	-0.5747839116620246	0.23529457808115736
YDR540C	-1.8809842081048507	-0.4497632767545836
YDR541C	-0.3871204275654051	0.24945722914933185
YEL001C	-0.10955768041808443	1.4461298476635205
YEL003W	-0.4478132392330024	0.9073854512977299
YEL004W	-0.3776989080778902	1.2054565048550503
YEL005C	-0.27855281146850375	1.6665156859284425
YEL006W	-0.5353307248649188	0.803479173000175
YEL007W	4.485343439434732	2.8227575649027843
YEL008W	-0.18516636195101785	1.3857276183687643
YEL009C	-0.34977972156866816	1.6004785091973126
YEL010W	-0.46533850310802616	0.8856373718660547
YEL011W	-0.08216434320108133	0.50968954629083
YEL012W	-0.029834624832059026	-0.31485473460714747
YEL013W	-0.14625975531028312	0.9434336156008098
YEL014C	-0.33339510492574914	0.8329207837274856
YEL015W	-0.39027018430680205	1.4366671938444824
YEL016C	-0.29090618866827544	0.6910219774481062
YEL017C-A	-0.35605321774582865	0.377415743377309
YEL017W	-0.11961285492714915	0.9257533039482843
YEL018W	-0.762512228231012	1.3565788567947357
YEL020C	-0.44166749587123144	0.7062385096475036
YEL022W	-0.004370107837233336	-0.12861055772204963
YEL023C	-0.6804765545373678	0.9890231582477836
YEL024W	-0.19856047653275286	0.05160439942955949
YEL025C	-0.5920168857662359	0.16232072738396172
YEL027W	-1.9634512828059005	-0.25688707474056394
YEL028W	-0.2837880285893774	0.9603222980565252
YEL029C	-0.22658468069646048	1.085779402391986
YEL030W	-0.2612692062842243	1.2557138643638428
YEL031W	-1.4129293494498252	0.5086038682770642
YEL033W	-1.1328013909963313	0.49501304167175797
YEL036C	-0.19825906650803563	-0.4029544662629891
YEL037C	-0.4133289193219474	-0.4613199183733482
YEL038W	-0.7349531847769784	-0.2848638958469182
YEL039C	-0.595145253506595	0.5173619172781648
YEL040W	-0.19380153083104026	1.5575613220471676
YEL041W	-0.42657455875655725	1.1137781272437652
YEL042W	0.04193599638615897	1.6130359738404898
YEL043W	-0.1926322737330784	1.1782073639604873
YEL044W	-0.8184111174723834	0.7116927556429702
YEL045C	-0.1333745819327145	1.8429744898352307
YEL046C	-0.7370319234946802	1.188203980435479
YEL047C	-0.6218233116310365	1.0231372062630806
YEL048C	-0.3870916688261582	0.20310281376805336
YEL049W	-0.3193891997688698	-0.11628071903873731
YEL050C	0.39220857038394363	0.6810462913434561
YEL051W	-1.4724889413908981	0.2304518374970018
YEL052W	-0.35908881934587866	1.105954373245113
YEL053C	-0.4482756789741422	1.6925759426729003
YEL054C	-0.07519711413661241	3.1479128898671163
YEL056W	-0.21621656737821748	0.33083949937277285
YEL057C	-0.4461192987475485	-0.06457534496448437
YEL059C-A	0.09240393204419893	-0.3894116070625181
YEL059W	-0.4168734270739691	-0.010732945853626068
YEL060C	-0.22421923084730772	-0.04167379137306169
YEL061C	-0.605135528114118	-0.3573723794878657
YEL062W	-0.7301845081851975	-0.3407535817193763
YEL063C	-0.1270039339585866	0.8055698292044245
YEL064C	-0.3280180079648264	1.3345098660296353
YEL065W	-0.6222451221322064	2.225074005635853
YEL066W	-0.4193373466485151	1.338630277328451
YEL067C	-0.32998071976416055	1.5972682457318863
YEL068C	-0.26030409626990786	0.2969560603211787
YEL071W	-0.3543003004696411	0.7820851034193456
YEL072W	-0.2764215593604448	1.3471644455315344
YER001W	-0.1489081108942706	0.7331755854366266
YER002W	-0.47824296841328556	0.6697063128471463
YER004W	-0.40352662090218244	-0.8804812028359055
YER005W	-0.2658684126237479	-0.8727602878905931
YER007C-A	-0.040141139481196665	-0.8676901532387478
YER007W	-0.3118808198177308	0.025026094525827363
YER010C	-0.1333318341807081	-0.8634278238691011
YER011W	-0.5979237913876295	-0.8814891467558795
YER014C-A	5.163695561749234	2.086432995026113
YER015W	-1.1045899523168135	0.21952685095394317
YER016W	-1.712793558361614	-0.49087357918619456
YER017C	-1.286514354288385	0.6998701763412778
YER019C-A	-1.4389566208938538	-0.020761395270548755
YER019W	-2.1602453140015254	-0.40144138975104865
YER020W	-1.391466309228226	-0.18114987092940862
YER024W	-1.5329643431657463	-0.4425293514895639
YER026C	0.540561967482042	2.939093672716816
YER027C	0.4394000508389924	1.432750197162429
YER028C	-0.6507160707122259	0.158561911449462
YER030W	-1.5304148980709622	0.24570549961158147
YER031C	-0.23849326499313028	0.19033225917751467
YER032W	-1.2949582487445703	-0.16764640222192895
YER033C	-1.7671483555551875	-0.5267416743265896
YER034W	-1.9661424189277625	-0.4777598286845981
YER037W	0.5151031567963662	1.6669747606233272
YER038W-A	-1.4390735313677927	-0.5762935263200308
YER039C	-1.3776922938696803	-0.22632634033662424
YER039C-A	-0.36119779529741497	0.636220645845839
YER040W	-1.9202290436338494	-0.00012412736652753966
YER041W	-1.701835579128322	-0.40345665100331835
YER042W	-1.079042645905525	0.15023144798149904
YER044C	0.25476540123091773	1.8678376959564367
YER044C-A	-2.083616086760857	-0.4509729640349097
YER045C	-1.4485483836249051	-0.4037986960460926
YER046W	-0.009924936288768884	0.7117152499324901
YER046W-A	-0.9467220370785889	-0.11045740605446287
YER047C	-1.0295750808372996	-0.3690137099648867
YER048C	-0.6160861722421065	-0.38776051014940444
YER049W	-0.5238644462106615	-0.005842421909579701
YER050C	-2.0516070805923925	0.07015367739072241
YER051W	-0.3489857257234301	0.49107590169545706
YER052C	-0.991774957743612	0.8567728121017933
YER053C	-0.642489755608211	0.6752866796893385
YER053C-A	0.08368566329215507	-0.17554810605347929
YER054C	-0.8964431385199632	-0.22002170730303994
YER055C	-1.0057646720706357	-0.46534308879699837
YER056C	-2.075701172338971	-0.7493570261416975
YER056C-A	-1.7498633063150935	-0.4404814592853277
YER057C	-0.8186913928888624	-0.11226714437149833
YER058W	-0.5326404314679902	-0.08758706391782216
YER059W	-0.5819434110365409	-0.21372099861932584
YER060W	-0.7288100367978767	-0.2665506210660169
YER060W-A	-0.3273511726772768	0.6365604560268869
YER061C	-1.7779823019022296	0.422461690663091
YER062C	-0.8366680839046753	0.7658722204073388
YER063W	-0.12918148554217604	0.04858797686618287
YER064C	-0.4312906022495389	-0.30915757535785393
YER065C	-1.1864457113449505	-0.14313888900223176
YER066C-A	-0.9965230875773363	-0.07429342535920741
YER066W	0.04087982302682698	0.149758670282985
YER067C-A	-0.6258965838516597	-0.3200834396899365
YER067W	-1.107758316200256	-0.47845700647226336
YER068C-A	-0.6545869591591057	-0.25726467309663276
YER068W	-0.3742923626878824	1.2530384173229712
YER069W	-0.6608706076840799	0.40651981234610424
YER070W	-0.14512191885140982	1.7056854375152162
YER071C	-0.9828238784962985	0.10210732384722333
YER072W	-1.2230606722412702	-0.19859520240392148
YER073W	-1.117752322879275	-0.3704894902487141
YER074W	-1.672025510698352	-0.6288441843425039
YER075C	-1.4434664031366544	-0.46703486561836505
YER076C	-0.21542463125276612	0.021739256447517237
YER077C	0.2484147290641015	0.22328668143378091
YER078C	0.38732625853855873	0.8235975745022055
YER079W	-1.151167233097105	-0.358494268564176
YER080W	-0.7805341455845225	0.03449729295458446
YER081W	-2.11627971681268	-0.82884845410645
YER083C	-1.8586651787224824	-0.2391268414105137
YER084W	-1.6116411381509939	-0.5338668766840997
YER085C	-1.1413170328990196	-0.5040429338536475
YER086W	-0.739692807494726	-0.2862426652725619
YER087C-B	-0.8920986116507671	-0.212001354696272
YER087W	1.6795207728054038	1.4660081020783546
YER088C	0.27899183064832156	0.33285952966021004
YER089C	-0.05753060475367317	1.5280991825439552
YER090W	0.5065152150558114	0.8962266308873801
YER091C	0.20008216176884677	0.8731661030650671
YER091C-A	0.02800268575453569	0.38757786330860944
YER092W	0.959493690882407	1.7619117565371096
YER093C-A	-0.17695047630535748	1.1677924905306334
YER095W	-1.847520279956156	-0.5654079239727993
YER096W	0.08424874165228166	0.39493830879308484
YER097W	0.15233978068306164	0.258671083101855
YER098W	0.5319174069568314	0.48602569949220253
YER099C	0.1812882919053371	1.1313287839157777
YER101C	-0.0905943976568146	1.4672694505793167
YER103W	0.2739330942812962	1.4279065936948216
YER105C	-0.1490540073921622	0.5763785301582747
YER106W	-0.08964179965992047	0.8059214389176831
YER110C	3.1277622515017494	1.4217870684288512
YER111C	-0.07940884084424263	1.528180329119205
YER113C	-0.3945281752828666	1.2598639027354313
YER114C	-0.34227799469248815	1.331167944880607
YER115C	-0.12163504565795537	1.2141644828323588
YER116C	0.960153347967634	2.5895771662925573
YER117W	-0.5329765589740396	0.8159111782067184
YER118C	-0.14297258037498237	0.27557789964287105
YER119C	0.08763083368047435	0.7772128998031806
YER119C-A	0.6874556144736649	2.330323753548889
YER120W	0.3651540752330719	1.513571605027188
YER121W	-0.2947640195052352	0.941778241252595
YER122C	3.8352877528739664	5.50622201870707
YER123W	0.7844222602358877	0.021787127266551798
YER124C	-0.781903870152521	0.6801686050821449
YER128W	-0.27894931629029246	1.1516350225254035
YER129W	-0.4386785982716513	0.145972491027356
YER130C	-0.18163489404734973	1.4198890236900747
YER131W	0.5246734830164672	1.0865127577204727
YER132C	0.055238850199842496	0.6748134432062247
YER134C	-0.13169147976475165	1.1359629814117125
YER135C	-0.4191959202259285	1.1420023934626022
YER137C	-0.3979358600829099	1.0103268067623419
YER139C	1.1866341377606153	1.406849641412447
YER140W	0.357928909343185	1.6610327938794271
YER141W	0.007034345625541101	0.9835118421586313
YER142C	-0.0464926620443069	0.48269880970346346
YER143W	-0.41177634231411925	1.2944054221498171
YER144C	-0.1837706961129415	0.2867898045313021
YER145C	-0.5825875125909674	-0.47040239427269775
YER149C	0.32509566693542413	0.5653839541603346
YER150W	-0.04975466331968141	1.0077694508663484
YER151C	-1.716543099963219	-0.2685074501263765
YER152C	0.15219582818136063	1.4793549108080448
YER153C	0.6727039376283173	1.249450254552088
YER154W	0.7411818023292402	2.518424642291881
YER155C	0.36815016322474076	2.1701183527666226
YER156C	-0.1119791536628052	0.452463442492925
YER158C	-0.1313313097534998	0.18989990671149237
YER161C	0.11659969389612114	1.9037153382669794
YER162C	0.10019329668620473	1.6676144803292372
YER163C	-0.0384679110704505	1.764488366960407
YER164W	-0.1524042195882758	1.243946742154221
YER166W	0.08958280720810076	1.1044595407931175
YER167W	-0.9676155000560223	0.9767612528013147
YER169W	-0.3445346660299517	0.8842631712874565
YER170W	-0.11116142297295176	1.2508876553997914
YER173W	-0.19557288412689952	1.1445444269758887
YER174C	-0.20357494027689596	1.3282541944255855
YER175C	-0.38752895402689597	1.0109333975784676
YER175W-A	0.7405692222036903	-0.27316448900850687
YER176W	-0.2967262917983949	1.1295844047481525
YER177W	-0.11377024222922427	1.4945250409987343
YER178W	-0.2415645928391681	1.1162154406074842
YER179W	-0.10009992799046766	0.8780295553540527
YER180C	-0.061587325637787266	0.2936202917065355
YER180C-A	0.8274739544141297	2.6503202668175523
YER181C	-0.30128773208375875	0.4455987527134663
YER182W	-0.17409506884920126	0.35714179409272134
YER183C	-0.31612985327953813	0.6691905078615447
YER184C	0.44098173476087404	-0.009929986377420737
YER185W	0.024470351186113393	0.9474164078316137
YER186C	-0.11800959110852872	1.019359053498486
YER187W	-0.18453334140497074	0.9699013995153155
YER188W	-0.3557046145703907	0.20407562413502883
YFL001W	-1.8007779361693168	-0.2897597724553479
YFL003C	-1.9194806601370458	0.6023313670881819
YFL004W	-1.1129580742740477	1.5812996761461788
YFL007W	-1.1600595088991486	-0.7227042778134706
YFL010C	-0.27491760808013854	1.1563592578422615
YFL010W-A	0.1723254122806961	0.6923088244950935
YFL011W	-1.1526243833448326	-0.492991533996071
YFL012W	0.107334430348995	0.10702198830124822
YFL012W-A	0.5726521055645247	-0.017891183885705403
YFL013C	0.39936326955635015	-0.15759196581884782
YFL014W	0.7007922822485794	0.09351428369195022
YFL015C	-1.4078321144021073	-0.5810052203285335
YFL016C	-0.6745997652085505	2.3571243190903375
YFL018C	-1.6120024747047923	0.10528620365120718
YFL019C	-0.7566737734203031	-0.5568287443206172
YFL020C	-1.8179710343994382	-0.6103861953824798
YFL021W	-0.8979075907496562	-0.5368775879269426
YFL023W	0.5840908840426184	2.059531041487043
YFL025C	-0.3236397267897826	0.9804358701483694
YFL027C	-1.23822597752625	-0.43374540288001967
YFL028C	-0.5208261216369682	-0.4963780072617544
YFL030W	-1.6298780610186314	-0.5050022171775275
YFL031W	-0.198469306989624	0.1353618092914876
YFL032W	-1.3671740057501724	-0.5249650320884279
YFL033C	-0.7463294794317487	0.4611681478845179
YFL034C-A	-0.06482437778203619	-0.22204307023176822
YFL034W	-0.06706035651495912	-0.5799917893885169
YFL036W	-0.5649346098450226	-0.029194905580853244
YFL040W	-1.6257246181172862	-0.5213460553485202
YFL041W	-1.8869469985586276	-0.6502981899793532
YFL041W-A	0.6374060632722053	-0.2087952435556584
YFL042C	-0.7108996520234274	0.05943032225768638
YFL044C	-1.2163343045593338	-0.5712731778612772
YFL046W	-1.4879691234637615	-0.4100176115337361
YFL047W	-1.1141707279925859	-0.5766042358902221
YFL048C	-0.26333720679584494	-0.2971291755732629
YFL049W	-0.551337973690072	0.08596777839275135
YFL050C	-0.9365172131262579	-0.4087575113265985
YFL051C	-0.8390183172909048	-0.4081231316371766
YFL052W	-1.2590524508210066	-0.3065626939163348
YFL053W	-1.2967497741801097	-0.5209190542581204
YFL054C	-1.3135530891978304	-0.3125349319514843
YFL055W	-1.1181058231882945	-0.5130482573796917
YFL063W	-1.1337352761181645	-0.43506156275174396
YFR001W	1.0446684600390272	2.132325533120965
YFR006W	-0.5261019627731883	-0.40622888903107135
YFR007W	-1.4978321799107577	-0.5489117014238474
YFR008W	-1.2998332987507764	-0.5775319479160869
YFR009W	-0.8159782384579515	-0.310508195759967
YFR010W	-1.3927343483072725	-0.400722302105491
YFR011C	0.6702959433767823	2.8316757447584964
YFR012W	-0.901449954922344	-0.5473102919482575
YFR012W-A	0.6719441108272405	0.07123707154892563
YFR013W	0.0010534421226545236	1.9698136364958458
YFR014C	0.12410103811514192	-0.3545528635341455
YFR015C	-1.2066973481893035	-0.577850439234598
YFR016C	-0.877490459686059	-0.3466423295227907
YFR017C	-0.8149359684109146	-0.4377616082544255
YFR018C	0.3959433856148737	-0.32938079235727213
YFR019W	1.0185523847585256	2.5193349796439635
YFR020W	-0.6533590852013941	-0.07481772302150999
YFR021W	-0.714649265546295	-0.3692254778667987
YFR022W	0.040422322767009716	-0.30429217488757776
YFR023W	-0.08245810949870039	-0.550131081570532
YFR024C-A	0.1906393632595022	-0.29685629855805196
YFR025C	0.8468285289744925	-0.171204347679171
YFR026C	-0.3924220120389538	-0.3409711560874676
YFR030W	0.08196750041964852	-0.5671289256238037
YFR031C-A	-0.8516649128119984	0.9984822216082905
YFR032C	0.7588583845011905	0.31673835136475437
YFR032C-A	-0.7910814241362655	0.5928915983145497
YFR032C-B	0.6341274871126428	2.384992383277528
YFR033C	-1.3979747981583688	-0.006926563415548004
YFR034C	-0.44044846014484634	0.3167843242175553
YFR035C	-0.40916717837718236	0.6201970794187214
YFR036W	0.25045506156770836	1.1157594431928162
YFR038W	-0.09308125455859984	0.243298052135048
YFR039C	-0.00403839486045341	0.22271332825880572
YFR040W	3.0399626660542993	3.6584295691643773
YFR041C	0.4440042662195052	0.5046137720473364
YFR043C	0.30980245083777375	0.3338250557011194
YFR044C	0.34991873691792225	0.6654197383764592
YFR045W	0.14174772548645018	0.5758862706739414
YFR046C	-0.5041540680934882	0.3518316702264193
YFR047C	-0.1272189556412277	0.6770209817302391
YFR048W	-0.218233533055665	0.5222831850975783
YFR049W	0.4251392734543544	1.168742691339016
YFR053C	-0.005502322372464539	0.5250837462354371
YFR054C	-0.05118262785730068	0.6186273592067082
YFR055W	-0.3539986254103507	-0.1302970981202453
YFR056C	-0.2750706513538355	-0.017235250487947423
YFR057W	0.05117826731394458	0.170911774030259
YGL002W	0.5996920124847251	0.2474883996440639
YGL003C	0.7314445187817971	0.36335054100075087
YGL004C	0.7746830820001861	0.2661703903861798
YGL005C	0.7358205869826269	0.4538839217127582
YGL006W	1.0636518568865048	0.6523828244392811
YGL006W-A	0.06448334872999682	-0.20434354256320691
YGL007C-A	-1.3017344822989119	-0.25456726321428247
YGL007W	-0.9115989703473955	-0.4408908275235436
YGL009C	1.4519690518749082	0.7032436707847162
YGL010W	1.1385162212623283	0.5377580629751101
YGL012W	1.7919953572360297	-0.21296658524868559
YGL013C	0.7592981238266814	0.7111171077637782
YGL014W	1.2185077642248892	1.475035940355739
YGL015C	1.2973031428249058	0.2419737277973089
YGL016W	2.183894278933347	1.1742259789757832
YGL017W	1.1788004030743227	0.697707475850368
YGL019W	0.14589778601147707	2.004825057505783
YGL020C	2.496221183108276	1.725708039604315
YGL021W	1.5581960633032166	0.5974279707792347
YGL023C	0.4899020876667676	0.47247965132272035
YGL025C	1.3176462801146287	2.2078576214074253
YGL026C	1.0812281322796953	1.3606394530169912
YGL027C	1.2688280629952398	1.1802095784988245
YGL028C	1.2981480705911732	1.2999614474730827
YGL031C	1.1261606464370284	1.4546353486808947
YGL032C	0.5228664571320155	0.6120222415257357
YGL033W	0.29510713639809727	0.5571679787144173
YGL034C	2.307750545795864	1.0809979469154556
YGL035C	1.477605695749679	0.5285896096181558
YGL036W	0.7519476439074826	0.0863533478431314
YGL037C	1.406524260832264	1.5732402636891565
YGL038C	0.47603242092449155	2.2206875204185685
YGL039W	1.7912218664009862	1.045113573732527
YGL041C	1.287854103745231	1.8998025920371904
YGL041C-B	0.005888969269491382	-0.29197420264088364
YGL042C	1.4107986597088258	1.7073417639813848
YGL043W	1.4554738646246665	0.6052530101139278
YGL045W	1.4148797182264454	0.30739643923807886
YGL049C	0.7599587398888972	1.368244055833236
YGL050W	0.9699653318149778	1.609935817587688
YGL051W	1.383965362457229	1.6534896588024919
YGL053W	1.2869951612473574	1.6248425474457806
YGL054C	2.576396207187582	1.2768541713015993
YGL056C	0.9116809213362288	1.7027748334282855
YGL057C	1.6913711483053349	2.220703493873873
YGL058W	1.3365237860315942	1.167876467910745
YGL059W	1.797850022497716	1.5842835764998089
YGL060W	1.196840264182414	1.5915221857975541
YGL062W	1.1386490274864267	1.8317156192519324
YGL063W	1.3479268117562777	1.9646464058966402
YGL064C	6.587439257876334	3.850410481050526
YGL066W	1.3250475979137513	-0.07398546045635208
YGL067W	1.2031768102761533	1.9501734861245987
YGL070C	2.615857565687699	2.436581121137722
YGL071W	-2.0444977353818685	-0.7612901754432855
YGL072C	2.650615012292461	1.8641736445280477
YGL076C	3.5813287972346597	2.491617461486641
YGL077C	1.4789077300145534	1.8163129217206622
YGL078C	2.18448775696512	1.6743535001250152
YGL079W	1.330635772395158	1.8802692990170393
YGL080W	3.7594062967674757	0.4285663870115795
YGL081W	0.5835505028873577	0.3967184376472616
YGL082W	1.554352066746653	0.549858116249904
YGL083W	1.3932470271729185	1.7538965435681186
YGL084C	4.103892224502923	1.5179328353132495
YGL085W	0.8242281411077872	1.405683495548362
YGL086W	0.6573485093414918	1.3774224524128782
YGL087C	1.0821755433799354	1.9637847622497746
YGL088W	1.4420278645722782	0.8913723603496415
YGL089C	1.083490089805659	1.273865053030623
YGL090W	1.5263821257420664	1.5140685129105051
YGL094C	1.3361751249724423	1.631231200633778
YGL095C	0.6396159184901897	0.5152216430741954
YGL096W	0.5526468334335185	0.7470911950113304
YGL100W	-1.0024414034190352	-0.4333380964392477
YGL101W	-0.014233890996453995	-0.11605991162252223
YGL104C	-0.30843269518706207	-0.0795881178892558
YGL105W	-0.6724892812808984	-0.1833276722720947
YGL107C	-0.5751568151289159	-0.30892125892388
YGL108C	0.3407986512270688	-0.07729641068683395
YGL109W	0.45767088185931903	0.17533144654195534
YGL110C	-0.03783117483263377	-0.22971278408715162
YGL114W	1.3082759467193277	0.5059230256637078
YGL115W	-1.1884436599108312	-0.32403917432018164
YGL117W	0.8132103563253499	0.1994748246493894
YGL118C	-0.22986282845288109	-0.26304100334409847
YGL119W	-0.6832603063662559	-0.33383522170962604
YGL121C	0.5243411830923406	0.21638239216029617
YGL124C	0.4370330391099667	-0.15150447249048654
YGL125W	-1.2777232767821163	-0.40287817370616413
YGL126W	0.9330413390678116	0.1051309615348715
YGL127C	0.3492052268705733	0.2802973328363417
YGL129C	-0.541477993407332	1.7548231226782263
YGL131C	0.2556432938371476	-0.3982946775342618
YGL132W	0.6734199613941731	-0.3111349406523904
YGL133W	0.4739178424517431	0.22071156338793374
YGL134W	-0.4256862793691731	-0.32712405499017694
YGL135W	0.02237437763113524	1.1873710021128951
YGL136C	0.41028273757270556	0.031214179923226178
YGL138C	0.9975165534856641	0.23275392830286143
YGL139W	1.1515772172770824	0.5850667083110684
YGL140C	0.4376446672050363	0.25447481041418946
YGL141W	0.6037701199839934	0.5162406221177867
YGL143C	0.45564159322553843	2.071037142760335
YGL144C	-0.28646681139050495	-0.5425850435835919
YGL146C	0.8492007012722064	0.016652793079989764
YGL147C	0.6152016595159687	0.46818055404290876
YGL148W	0.4192546495782159	0.3424307376577176
YGL149W	0.8169921740636454	0.18015340166849214
YGL151W	-0.057432011543918374	0.537807334461633
YGL152C	0.6240613004587645	0.4996994518110191
YGL153W	0.4155471855193826	-0.08397135593628043
YGL154C	-0.11985143026742787	-0.022418424523654407
YGL156W	-0.816573422819483	-0.5745399685688674
YGL157W	-0.14894152058225513	0.04826625361266062
YGL158W	0.29794198643387526	-0.0820108342406197
YGL159W	0.8417059379753951	0.2506847250184952
YGL160W	0.6986038795284942	0.9229951373782438
YGL161C	0.07685116428968601	0.03649149347970476
YGL162W	0.3012013287748895	0.10545897045462951
YGL163C	-1.5630445483624336	-0.45860012763006835
YGL164C	1.0457012618875365	1.2485600413086448
YGL165C	-0.3215679705863934	-0.24541416821804596
YGL166W	-0.41725097080914164	-0.04027486921951867
YGL167C	-1.8824934967910876	-0.42262603242716673
YGL168W	-1.724694949356521	-0.3715776012219628
YGL170C	0.8817071887952905	0.7815674370053995
YGL173C	-1.3383648097468162	-0.2615376879222956
YGL174W	0.6508605717812641	0.881647596840102
YGL175C	0.20804109171948904	0.9445524552788345
YGL176C	1.4862594338683073	0.14839890461348204
YGL177W	-0.14042476330951578	-0.33704085995868593
YGL178W	-0.5743788110546405	-0.3007365274671909
YGL179C	-0.1926048835355727	-0.48979203570509366
YGL180W	-0.41294338156274063	-0.5419849080003102
YGL181W	0.6541477287678454	0.26249488083346345
YGL184C	-1.2573559111032868	-0.1778505000928756
YGL185C	-1.2699927303815728	0.015268037065154408
YGL186C	-0.6078177017046944	1.4039865778058673
YGL188C-A	-0.48851463521679034	-0.2503783060580244
YGL190C	0.717331418258602	0.82714179564134
YGL191W	-1.6985111462935094	-0.1198496116306918
YGL192W	-1.3327590108462628	0.8476556996960655
YGL194C	-0.3313788012196005	-0.15577315677578218
YGL195W	-0.1208710995946687	0.1301294975593672
YGL196W	-0.32670072157242597	-0.02058340996354051
YGL197W	0.6058812925071778	0.9189824531235964
YGL198W	0.38166859438590295	0.38817301171668156
YGL199C	0.1771737354709597	0.25265224023946464
YGL200C	0.8535928411287823	1.2376534974984057
YGL202W	0.2676389638022614	0.2780314595622139
YGL203C	0.332605408134984	0.5431423363010568
YGL205W	0.010219784251717599	-0.4397068641387866
YGL206C	0.32341934645253295	1.2478720368302523
YGL208W	-0.3515595326168795	0.46462077373692157
YGL209W	0.1397979391557812	0.7641129164704541
YGL210W	0.2736131967737199	1.1228342024725237
YGL211W	-0.04698320780697495	1.0984169668123616
YGL212W	-0.007238096602205616	0.5882828662980529
YGL213C	0.051069499390885995	0.0226813013422181
YGL214W	-0.25382150598127423	-0.4667886112962516
YGL215W	0.25913669840999765	0.13990019235168422
YGL216W	-1.0064282202932284	-0.17458636838337088
YGL217C	-0.015425967754254657	0.3451640386443197
YGL218W	0.5526139828751198	1.8325750989426464
YGL219C	-0.4449668922504686	0.4009312133149513
YGL220W	-0.5793519791314441	0.4092637667513186
YGL221C	-0.33731318935684756	0.2765925041992318
YGL222C	0.016602378135400393	0.14086112988746352
YGL223C	0.09254338892247717	0.6078386187654118
YGL224C	-0.3939859462060754	0.3091049733153167
YGL226C-A	0.2558057112607677	0.3459945795707572
YGL226W	0.4175381175575021	0.27221054796980576
YGL227W	-0.3399945663205493	-0.06574155006665777
YGL228W	-0.8464281277845435	-0.12956810683039235
YGL229C	-0.05121192938522426	0.7567662932151005
YGL230C	-0.22831120927161752	0.3941176258182688
YGL231C	-0.46357649447861704	0.2858552322288641
YGL232W	-0.09503135480715653	0.05442823734680385
YGL234W	0.22358156438111618	0.1408693250494975
YGL235W	-0.07869906575478418	0.6175905371787616
