orf	hap a | cell size | standard | YPD | Shimasawa M~Mizushima N, 2023
YDR239C	0.23099468465597722
YDR241W	-1.1821268979002943
YDR242W	0.030195880740343455
YDR244W	0.16573507338339624
YDR245W	4.814227384030314
YDR247W	0.055295731229797675
YDR248C	0.22848469960703152
YDR249C	-0.17562289327318117
YDR250C	0.01262598539772522
YDR251W	-0.08275344646220055
YDR252W	-0.06267356607063744
YDR253C	0.2485645799985949
YDR254W	0.04274580598507029
YDR255C	0.15318514813866888
YDR256C	0.09796547706186957
YDR257C	-0.0551436109238009
YDR258C	0.47697321945262805
YDR259C	0.5397228456762638
YDR260C	2.786159464482415
YDR261C	2.500021168902636
YDR262W	3.1752071470689542
YDR263C	2.981938298300157
YDR264C	2.1360733368055507
YDR265W	2.3569520211127477
YDR266C	0.7831913954239695
YDR268W	-0.3086521008672883
YDR269C	0.8584909468923322
YDR270W	0.8133112160113146
YDR271C	0.10298544715976042
YDR272W	0.15569513318761458
YDR273W	0.8133112160113146
YDR274C	2.4473114828747824
YDR275W	3.0597478348174656
YDR276C	2.291692409840167
YDR277C	2.0055541142603888
YDR278C	0.1331052677471055
YDR279W	0.9664203039969851
YDR281C	0.21593477436230468
YDR282C	0.08792553686608788
YDR283C	-0.26096238493732526
YDR284C	0.5974525018020083
YDR285W	0.6200423672425168
YDR286C	0.4619133091589555
YDR287W	0.971440274094876
YDR289C	0.14565519299183288
YDR290W	1.5888965961354493
YDR291W	0.7430316346408428
YDR293C	1.4207275978561063
YDR294C	0.5748626363614993
YDR295C	-0.6500100675238654
YDR297W	0.3138241912711759
YDR298C	-0.41909144302088686
YDR300C	-0.1103632820006002
YDR304C	0.5070930400399731
YDR305C	0.5673326812146633
YDR306C	0.5748626363614993
YDR307W	0.2636244902922674
YDR309C	0.1707550434812871
YDR310C	1.6792560578974844
YDR312W	-0.07522349131536428
YDR313C	0.6652220981235344
YDR314C	0.3138241912711759
YDR315C	1.4709272988350146
YDR316W	0.9187305880670218
YDR317W	0.7982513057176421
YDR318W	0.3665338772990295
YDR319C	0.5522727709209907
YDR320C	5.281084603134162
YDR321W	0.8610009319412774
YDR322W	0.2761744155369943
YDR323C	0.8735508571860042
YDR326C	0.09294550696397873
YDR329C	0.35398395205430266
YDR330W	0.8359010814518232
YDR332W	0.34143402680957524
YDR333C	0.4619133091589555
YDR334W	0.8434310365986597
YDR335W	0.5748626363614993
YDR336W	0.8584909468923322
YDR337W	0.8434310365986597
YDR338C	-0.42913138321666855
YDR340W	-0.40152154767826886
YDR344C	-0.3864616373845963
YDR345C	-0.35383183174830585
YDR346C	-0.34379189155252415
YDR347W	-0.13295314744110898
YDR348C	-1.023997839816733
YDR349C	-0.42160142806983225
YDR350C	-1.197186808193967
YDR351W	-0.9512082733973157
YDR352W	-0.6324401721812475
YDR354W	-0.5947903964470661
YDR357C	-0.5395707253702671
YDR358W	-0.27602229523099775
YDR359C	-0.582240471202339
YDR360W	-0.8106491106563725
YDR363W	0.978970229241712
YDR363W-A	-0.742879514334846
YDR368W	-0.928618407956807
YDR369C	1.900134742204681
YDR370C	-1.0014079743762243
YDR371W	-0.8708887518310623
YDR372C	-1.0842374809914233
YDR374C	-1.1394571520682224
YDR375C	-1.269976374613384
YDR377W	-1.287546269956002
YDR378C	-0.6976997834538284
YDR379W	-1.5109349393121447
YDR380W	0.25107456504754005
YDR382W	0.007606015299834376
YDR383C	1.6817660429464296
YDR384C	0.3263741165159027
YDR385W	0.2761744155369943
YDR386W	-0.6525200525728109
YDR387C	0.5246629353825913
YDR388W	0.33139408661379355
YDR389W	0.8108012309623689
YDR391C	0.03772583588717944
YDR392W	4.327290284534902
YDR393W	-0.8282190059989903
YDR395W	-0.33375195135674246
YDR399W	-0.8206890508521542
YDR400W	-0.8106491106563725
YDR401W	-0.8457889013416083
YDR402C	-0.8859486621247348
YDR403W	0.20087486406863217
YDR405W	-0.8131590957053179
YDR406W	0.7530715748366245
YDR408C	0.33139408661379355
YDR409W	0.10298544715976042
YDR410C	-0.5144708748808129
YDR411C	-0.9712881537888791
YDR414C	1.6491362373101395
YDR415C	-1.2549164643197115
YDR417C	-0.32120202611201565
YDR418W	-1.071687555746696
YDR419W	-0.7202896488943372
YDR420W	-0.7202896488943372
YDR421W	0.5497627858720455
YDR422C	0.02266592559350691
YDR423C	-0.06769353616852829
YDR424C	-0.9035185574673528
YDR425W	0.542232830725209
YDR426C	0.11051540230659697
YDR428C	0.15318514813866888
YDR430C	-1.1218872567256044
YDR431W	-0.928618407956807
YDR432W	0.1331052677471055
YDR433W	-1.1118473165298228
YDR435C	0.06784565647452451
YDR436W	-0.15052304278372694
YDR438W	0.8835907973817859
YDR439W	0.48701315964840974
YDR440W	0.4619133091589555
YDR441C	1.2400086743320358
YDR442W	0.9915201544864393
YDR443C	0.08541555181714275
YDR444W	0.19334490892179562
YDR445C	0.6225523522914626
YDR446W	-0.4567412187550682
YDR447C	-0.5144708748808129
YDR448W	-0.5370607403213217
YDR450W	-0.08275344646220055
YDR451C	-0.29359219057361574
YDR452W	0.48701315964840974
YDR453C	1.0417198554653477
YDR455C	0.20338484911757732
YDR456W	0.4192435633268836
YDR457W	-0.0099638800427833
YDR458C	0.5999624868509534
YDR459C	0.12055534250237865
YDR461W	-0.24339248959470727
YDR462W	-0.025023790336455833
YDR463W	-0.3387719214546333
YDR465C	-0.30363213076939743
YDR466W	-0.35383183174830585
YDR467C	-0.4341513533145594
YDR469W	0.60749244199779
YDR470C	-0.4743111140976861
YDR471W	0.38912374273953854
YDR475C	0.49705309984419144
YDR476C	0.22095474446019553
YDR477W	-0.08024346141325513
YDR479C	-0.5220008300276492
YDR480W	-0.5847504562512844
YDR481C	-0.3086521008672883
YDR482C	-0.24841245969259812
YDR483W	-0.44419129351034103
YDR484W	-0.30614211581834283
YDR485C	-0.2459024746436527
YDR486C	0.6677320831724801
YDR488C	0.9086906478712401
YDR490C	0.6250623373404077
YDR491C	1.0542697807100745
YDR492W	0.504583054991028
YDR493W	-0.6700899479154288
YDR494W	-0.5019209496360858
YDR495C	-0.3764216971888147
YDR496C	-0.3387719214546333
YDR497C	-0.25092244474154357
YDR500C	1.0116000348780028
YDR501W	-0.47933108419557696
YDR502C	-0.366381756993033
YDR503C	0.6978519037598252
YDR504C	1.1195293919826557
YDR505C	0.8108012309623689
YDR506C	0.3464539969074661
YDR507C	2.743489718650343
YDR508C	1.1446292424721098
YDR509W	-0.03757371558118322
YDR511W	-0.30614211581834283
YDR512C	-0.5471006805171031
YDR513W	-0.2684923400841615
YDR514C	-0.10283332685376392
YDR515W	-0.36136178689514215
YDR516C	-0.27351231018205235
YDR517W	0.5648226961657176
YDR518W	-0.10785329695165477
YDR519W	0.1607151032855054
YDR520C	0.09294550696397873
YDR521W	-0.5069409197339766
YDR522C	0.23601465475386807
YDR523C	-0.6826398731601558
YDR524C	0.13059528269816034
YDR525W	-0.17060292317529033
YDR525W-A	-0.8834386770757894
YDR528W	-0.2710023251331069
YDR529C	-0.4818410692445224
YDR530C	-0.15303302783267236
YDR532C	0.6225523522914626
YDR533C	0.06031570132768852
YDR534C	0.055295731229797675
YDR535C	-0.9662681836909883
YDR536W	-0.9813280939846608
YDR537C	-0.0902834016090368
YDR538W	-0.4492112636082319
YDR539W	0.6576921429766984
YDR540C	0.5999624868509534
YDR541C	0.680282008417207
YEL001C	-0.39148160748248717
YEL003W	2.8740089411955037
YEL004W	-0.0902834016090368
YEL005C	-0.11538325209849103
YEL006W	-0.34379189155252415
YEL007W	0.6878119635640435
YEL008W	-0.8282190059989903
YEL009C	-0.4341513533145594
YEL010W	-0.7704893498732457
YEL011W	-0.7704893498732457
YEL012W	0.22095474446019553
YEL013W	-1.172086957704513
YEL014C	-0.695189798404883
YEL015W	-1.0967874062361502
YEL016C	-0.11538325209849103
YEL017C-A	-0.17311290822423575
YEL017W	-0.07522349131536428
YEL020C	-0.0099638800427833
YEL023C	0.15318514813866888
YEL024W	-1.054117660404078
YEL025C	-0.9788181089357154
YEL027W	-0.40905150282510516
YEL028W	-0.7955892003626999
YEL029C	-0.9386583481525886
YEL030W	-1.1620470175087312
YEL031W	-0.7278196040411735
YEL033W	-0.05012364082591005
YEL037C	-0.23837251949681643
YEL038W	-0.10785329695165477
YEL039C	-0.1555430128816178
YEL040W	0.44434341381633785
YEL041W	-0.9612482135930974
YEL042W	-0.05012364082591005
YEL043W	-1.2473865091728753
YEL044W	-0.27351231018205235
YEL045C	-0.5947903964470661
YEL046C	-0.7278196040411735
YEL047C	-0.9210884528099708
YEL048C	-0.43164136826561394
YEL049W	-1.0591376305019689
YEL050C	-1.5134449243610897
YEL051W	-0.8056291405584816
YEL052W	-0.6926798133559375
YEL053C	-0.9687781687399337
YEL054C	-1.3377459709349104
YEL056W	-1.0214878547677877
YEL057C	-0.5847504562512844
YEL059W	-0.8206890508521542
YEL060C	-1.054117660404078
YEL061C	-1.041567735159351
YEL062W	-1.1319271969213862
YEL063C	-0.9035185574673528
YEL064C	-0.8884586471736802
YEL065W	-0.8784187069778986
YEL066W	1.4859872091286872
YEL067C	0.8434310365986597
YEL068C	0.3037842510753942
YEL071W	0.3916337277884837
YEL072W	0.12808529764921464
YER001W	1.2224387789894176
YER002W	0.2460545949496492
YER004W	0.0327058657892886
YER005W	0.5974525018020083
YER007C-A	0.3339040716627393
YER007W	0.11051540230659697
YER010C	-0.43164136826561394
YER011W	-0.3688917420419784
YER014C-A	-0.8608488116352806
YER014W	0.19836487901968647
YER016W	1.6993359382890478
YER017C	-0.25092244474154357
YER019C-A	0.4493633839142287
YER019W	0.5221529503336456
YER020W	0.7857013804729147
YER024W	0.11804535745343295
YER027C	-0.37391171213986923
YER028C	0.6300823074382985
YER030W	0.22597471455808638
YER031C	-0.20574271386052623
YER032W	-0.3764216971888147
YER033C	-0.2132726690073625
YER034W	-0.39901156262932347
YER035W	0.0327058657892886
YER037W	-0.24088250454576185
YER038W-A	1.3830778221219246
YER039C	0.46442329420790124
YER039C-A	0.3037842510753942
YER040W	0.9764602441927668
YER041W	0.28872434078172166
YER042W	0.5522727709209907
YER044C-A	0.07035564152347021
YER045C	-0.3688917420419784
YER046W	0.14565519299183288
YER046W-A	0.43430347362055616
YER047C	-0.3387719214546333
YER048C	-0.4065415177761597
YER049W	-0.46929114399979527
YER050C	-0.31367207096517913
YER051W	0.3489639819564118
YER052C	-0.017493835189619847
YER053C	1.4433174632966148
YER054C	-0.10534331190270935
YER055C	-0.3287319812588516
YER056C	0.49454311479524626
YER056C-A	0.8283711263049871
YER057C	0.7505615897876787
YER058W	-0.6073403216917932
YER059W	-0.3688917420419784
YER060W	-0.2910822055246703
YER060W-A	-0.13797311753899982
YER061C	-0.5471006805171031
YER062C	0.9312805133117492
YER063W	0.45689333906106466
YER064C	-0.7529194545306277
YER065C	0.18832493882390478
YER066C-A	1.0492498106121837
YER067C-A	0.6702420682214253
YER067W	1.0768596461505837
YER068C-A	-0.6224002319854658
YER068W	2.31177229023173
YER069W	-0.10534331190270935
YER070W	2.8539290608039405
YER071C	-0.2986121606715066
YER072W	0.0803955817192519
YER073W	0.08792553686608788
YER074W	0.26111450524332175
YER075C	1.091919556444256
YER077C	-0.928618407956807
YER078C	-0.85582884153739
YER079W	0.37657381749481117
YER080W	0.6827919934661527
YER081W	0.6827919934661527
YER083C	-0.26598235503521606
YER084W	-0.26096238493732526
YER085C	-0.10534331190270935
YER086W	-0.39148160748248717
YER087C-B	0.09545549201292443
YER087W	-0.8482988863905537
YER088C	-0.7152696787964464
YER089C	-0.26096238493732526
YER090W	-0.5947903964470661
YER091C	-0.39148160748248717
YER091C-A	0.3339040716627393
YER092W	0.05780571627874282
YER093C-A	-0.2910822055246703
YER095W	0.4192435633268836
YER096W	-0.5897704263491753
YER097W	-0.44419129351034103
YER098W	-0.808139125607427
YER101C	0.37908380254375684
YER103W	-0.20072274376263538
YER106W	0.46442329420790124
YER110C	0.49705309984419144
YER111C	3.032137999279066
YER113C	0.23350466970492237
YER114C	0.25358455009648573
YER115C	0.41422359322899277
YER116C	0.4619133091589555
YER117W	0.22095474446019553
YER118C	0.1331052677471055
YER119C	-0.06267356607063744
YER119C-A	0.615022397144626
YER120W	0.6100024270467351
YER121W	-0.017493835189619847
YER122C	-0.6675799628664834
YER123W	0.050275761131906835
YER124C	0.7204417692003338
YER128W	0.42175354837582874
YER129W	-0.0777334763643097
YER130C	0.3263741165159027
YER131W	-0.05012364082591005
YER132C	0.08792553686608788
YER134C	0.28872434078172166
YER135C	0.06533567142557936
YER137C	0.08290556676819705
YER139C	0.2661344753412126
YER140W	0.8434310365986597
YER141W	0.20087486406863217
YER142C	0.19083492387285048
YER143W	0.02517591064245261
YER144C	0.6978519037598252
YER145C	0.14314520794288718
YER151C	1.2902083753109443
YER152C	-0.11538325209849103
YER153C	-0.4718011290487407
YER154W	-0.5621605908107756
YER155C	0.9664203039969851
YER156C	0.6275723223893533
YER166W	0.06533567142557936
YER167W	0.5196429652847006
YER169W	-0.5119608898318675
YER170W	0.21342478931335898
YER173W	0.8158212010602598
YER174C	0.32135414641801185
YER175C	1.1847890032552366
YER176W	0.7355016794940062
YER177W	0.5949425167530626
YER178W	0.6602021280256436
YER179W	0.4041836530332111
YER180C	0.43179348857161043
YER181C	-0.24339248959470727
YER182W	0.13812523784499633
YER183C	-0.366381756993033
YER184C	-0.37391171213986923
YER185W	-0.07020352121747343
YER186C	-0.26598235503521606
YER187W	0.9237505581649126
YER188W	-0.5847504562512844
YFL001W	0.8936307375775676
YFL003C	0.08792553686608788
YFL004W	0.2761744155369943
YFL007W	-0.17562289327318117
YFL010C	0.08792553686608788
YFL010W-A	0.02517591064245261
YFL011W	-0.4241114131187777
YFL012W	-0.5019209496360858
YFL012W-A	-0.16056298297950863
YFL013C	-0.5345507552723763
YFL014W	-0.16307296802845406
YFL015C	0.17577501357917794
YFL016C	-0.6876598432580467
YFL019C	-0.15052304278372694
YFL020C	0.0778855966703062
YFL021W	0.20589483416652302
YFL023W	-0.3262219962099062
YFL025C	2.221412828469695
YFL026W	-0.7303295890901189
YFL027C	-0.6224002319854658
YFL028C	-0.7077397236496101
YFL030W	-0.629930187132302
YFL031W	-0.48686103934241326
YFL032W	-0.48686103934241326
YFL033C	-0.004943909944892456
YFL034C-A	-0.9737981388378246
YFL034W	-0.7579394246285186
YFL036W	-1.435635387843782
YFL040W	-0.629930187132302
YFL041W	-1.011447914572006
YFL042C	-0.0777334763643097
YFL044C	-1.0566276454530235
YFL046W	-0.8508088714394991
YFL047W	-0.37391171213986923
YFL048C	-0.6023203515939024
YFL049W	-0.7855492601669182
YFL050C	-0.8206890508521542
YFL051C	-0.629930187132302
YFL052W	-0.2132726690073625
YFL053W	-0.7830392751179728
YFL054C	-0.8056291405584816
YFL055W	-0.8884586471736802
YFL063W	-0.4341513533145594
YFR001W	-1.1394571520682224
YFR006W	-0.6500100675238654
YFR007W	-0.6801298881112104
YFR008W	-0.8006091704605908
YFR009W	-0.5797304861533936
YFR010W	-0.8156690807542633
YFR011C	-0.2684923400841615
YFR012W	-0.7504094694816823
YFR013W	-0.35132184669936045
YFR014C	-0.7830392751179728
YFR015C	-0.6374601422791383
YFR016C	-0.7905692302648091
YFR017C	-0.5847504562512844
YFR018C	-1.041567735159351
YFR019W	-0.017493835189619847
YFR020W	-0.5546306356639393
YFR021W	-0.7227996339432826
YFR022W	-0.9135584976631345
YFR023W	-0.19570277366474453
YFR024C-A	-0.7729993349221911
YFR025C	0.4594033241100104
YFR026C	-0.47933108419557696
YFR030W	-0.22582259425208961
YFR031C-A	-1.0992973912850956
YFR032C	-0.6600500077196471
YFR032C-A	-1.252406479270766
YFR033C	-1.0867474660403686
YFR034C	-0.9737981388378246
YFR035C	1.9026447272536267
YFR036W	1.2851884052130533
YFR038W	0.7304817093961155
YFR039C	-0.060163581021691746
YFR040W	0.7706414701792421
YFR041C	0.8735508571860042
YFR043C	0.7857013804729147
YFR044C	-0.8106491106563725
YFR045W	-0.8031191555095362
YFR046C	-0.8457889013416083
YFR047C	-0.4642711739019044
YFR048W	-1.0867474660403686
YFR049W	-0.8608488116352806
YFR053C	0.35147396700535694
YFR054C	0.7932313356197512
YFR055W	0.6401222476340802
YFR056C	0.8584909468923322
YFR057W	0.5271729204315365
YGL002W	0.9162206030180766
YGL003C	1.4232375829050514
YGL004C	1.3931177623177062
YGL005C	1.199848913548909
YGL006W	0.15569513318761458
YGL007W	0.22346472950914067
YGL010W	-0.35383183174830585
YGL012W	-0.16307296802845406
YGL013C	0.1707550434812871
YGL014W	-0.2459024746436527
YGL015C	0.8559809618433866
YGL016W	0.11804535745343295
YGL017W	1.0994495115910923
YGL019W	1.139609272374219
YGL020C	0.3841037726416477
YGL021W	0.8760608422349498
YGL023C	-0.5320407702234309
YGL024W	-0.2785322802799432
YGL025C	-0.18315284842001742
YGL026C	-0.2584523998883798
YGL027C	1.014110019926948
YGL028C	2.570300750273108
YGL029W	-0.7353495591880097
YGL031C	-0.7529194545306277
YGL032C	-0.33375195135674246
YGL033W	1.2902083753109443
YGL034C	-0.5847504562512844
YGL035C	-0.3688917420419784
YGL036W	0.02517591064245261
YGL037C	-0.15303302783267236
YGL039W	-0.2032327288115808
YGL041C	-0.2032327288115808
YGL042C	0.06031570132768852
YGL043W	0.052785746180851974
YGL045W	-0.8533188564884446
YGL049C	-0.37391171213986923
YGL050W	-0.26598235503521606
YGL051W	0.0803955817192519
YGL053W	-0.1781328783221266
YGL054C	0.3916337277884837
YGL056C	-0.17562289327318117
YGL057C	-0.040083700630128366
YGL059W	-0.17562289327318117
YGL060W	0.10800541725765127
YGL062W	-0.31367207096517913
YGL063W	-0.5295307851744854
YGL064C	-0.4943909944892495
YGL066W	-0.5671805609086664
YGL067W	-0.5370607403213217
YGL070C	0.21342478931335898
YGL071W	-0.35132184669936045
YGL072C	4.058721884297742
YGL076C	-0.3789316822377601
YGL077C	-0.15303302783267236
YGL078C	-0.863358796684226
YGL079W	-1.4306154177458912
YGL080W	-0.34379189155252415
YGL081W	-0.3814416672867055
YGL082W	-0.07522349131536428
YGL083W	-0.3086521008672883
YGL084C	2.2490226640080944
YGL085W	-0.5596506057618302
YGL086W	-1.2724863596623295
YGL087C	-0.8759087219289531
YGL088W	1.4056676875624337
YGL089C	-1.0741975407956414
YGL090W	-1.1946768231450215
YGL094C	-0.7980991854116453
YGL095C	6.3001385330060025
YGL096W	-1.1043173613829866
YGL101W	0.08541555181714275
YGL104C	0.24354460990070406
YGL105W	0.015135970446670921
YGL107C	-0.1103632820006002
YGL108C	-0.012473865091729002
YGL118C	0.07286562657241535
YGL121C	0.11804535745343295
YGL124C	0.35900392215219346
YGL125W	0.27868440058593996
YGL126W	0.26864446039015827
YGL127C	0.6401222476340802
YGL129C	1.3579779716324705
YGL131C	1.4182176128071606
YGL132W	1.5211269998139225
YGL133W	1.5788566559396675
YGL135W	1.9377845179388626
YGL136C	1.6390962971143577
YGL138C	0.3389240417606301
YGL139W	0.5020730699420822
YGL140C	0.43430347362055616
YGL141W	0.4292835035226653
YGL143C	-0.29610217562256114
YGL144C	0.37908380254375684
YGL146C	1.563796745645995
YGL147C	1.390607777268761
YGL148W	1.724435788778502
YGL149W	1.7445156691700654
YGL151W	0.6827919934661527
YGL152C	0.45438335401211954
YGL153W	0.37908380254375684
YGL154C	0.6049824569488443
YGL156W	0.25358455009648573
YGL157W	0.21342478931335898
YGL158W	0.49705309984419144
YGL159W	0.7405216495918971
YGL160W	0.42175354837582874
YGL161C	0.7405216495918971
YGL162W	1.7118858635337746
YGL163C	2.2992223649870027
YGL164C	1.5462268503033767
YGL165C	1.8147952505405367
YGL166W	0.32135414641801185
YGL167C	1.4834772240797416
YGL168W	1.4307675380518878
YGL170C	0.4167335782779379
YGL173C	3.084847685306919
YGL174W	0.03772583588717944
YGL175C	1.568816715743886
YGL176C	1.498537134373414
YGL177W	0.4819931895505189
YGL179C	0.46944326430579203
YGL180W	0.2485645799985949
YGL181W	0.10800541725765127
YGL194C	-0.9612482135930974
YGL195W	-0.8106491106563725
YGL196W	-0.993878019229388
YGL197W	-0.5973003814960115
YGL198W	-1.1218872567256044
YGL199C	0.1331052677471055
YGL200C	1.2450286444299268
YGL202W	0.22848469960703152
YGL203C	0.381593787592702
YGL205W	0.22095474446019553
YGL208W	0.6100024270467351
YGL209W	1.0241499601227295
YGL210W	0.5121130101378639
YGL211W	1.1948289434510182
YGL212W	-0.15303302783267236
YGL213C	0.93630048340964
YGL214W	0.20840481921546816
YGL215W	0.3339040716627393
YGL216W	0.7831913954239695
YGL217C	0.7957413206686964
YGL218W	5.412858818203797
YGL219C	0.22095474446019553
YGL220W	-0.5395707253702671
YGL221C	0.18832493882390478
YGL222C	0.25358455009648573
YGL223C	0.7656215000813513
YGL224C	0.8886107674796767
YGL226C-A	0.4418334287673921
YGL226W	0.19083492387285048
YGL227W	-0.44419129351034103
YGL228W	0.45689333906106466
YGL229C	0.13812523784499633
YGL230C	0.31131420622223016
YGL231C	0.20087486406863217
YGL232W	-0.2132726690073625
YGL234W	0.7053818589066612
YGL235W	0.14565519299183288
YGL236C	0.2460545949496492
YGL237C	0.050275761131906835
YGL241W	-0.18566283346896284
YGL242C	0.3640238922500843
YGL243W	0.38661375769059286
YGL244W	0.5949425167530626
YGL246C	-0.13797311753899982
YGL248W	0.11804535745343295
YGL249W	0.5598027260678267
YGL250W	0.4920331297463006
YGL251C	0.4016736679842654
YGL252C	0.4493633839142287
YGL253W	0.3238641314669576
YGL254W	-0.7805292900690274
YGL255W	-0.7504094694816823
YGL256W	-0.7027197535517192
YGL257C	-0.8206890508521542
YGL258W	-0.30363213076939743
YGL259W	0.6225523522914626
YGL260W	0.2485645799985949
YGL261C	2.442291512776892
YGL262W	0.7957413206686964
YGR001C	-0.7729993349221911
YGR003W	-1.0942774211872048
YGR004W	-0.41156148787405056
YGR007W	-0.1680929381263449
YGR008C	-0.8206890508521542
YGR010W	0.06282568637663366
YGR011W	-0.3889716224335418
YGR012W	-0.2885722204757249
YGR014W	-0.9537182584462612
YGR015C	-0.7529194545306277
YGR016W	-0.6224002319854658
YGR017W	-0.7177796638453918
YGR018C	-0.45172124865717733
YGR019W	0.15318514813866888
YGR020C	-0.37391171213986923
YGR021W	-0.6801298881112104
YGR022C	1.066819705954802
YGR023W	-0.8784187069778986
YGR025W	0.24228961737623148
YGR026W	-1.0014079743762243
YGR027C	0.7455416196897879
YGR028W	0.13059528269816034
YGR031W	-0.012473865091729002
YGR032W	0.030195880740343455
YGR033C	0.2586045201943766
YGR034W	-0.03506373053223752
YGR035C	-0.9888580491314971
YGR036C	13.237737208291144
YGR037C	0.3062942361243393
YGR038W	0.09545549201292443
YGR039W	0.0803955817192519
YGR040W	0.18079498367706878
YGR041W	-0.017493835189619847
YGR042W	0.1130253873555421
YGR043C	0.26111450524332175
YGR044C	0.3841037726416477
YGR045C	0.8258611412560415
YGR049W	0.10800541725765127
YGR050C	0.1582051182365597
YGR051C	0.4819931895505189
YGR052W	0.5372128606273182
YGR053C	-0.007453894993838157
YGR054W	0.29123432583066683
YGR055W	-0.26598235503521606
YGR056W	2.203842933127077
YGR057C	0.7606015299834604
YGR058W	1.139609272374219
YGR059W	0.26864446039015827
YGR061C	0.23601465475386807
YGR062C	0.08792553686608788
YGR063C	1.079369631199529
YGR064W	6.232368936684476
YGR066C	-0.03506373053223752
YGR067C	0.25107456504754005
YGR068C	0.14816517804077803
YGR069W	-0.9813280939846608
YGR070W	0.2586045201943766
YGR071C	0.08792553686608788
YGR072W	0.35900392215219346
YGR076C	-0.3864616373845963
YGR077C	0.26111450524332175
YGR078C	1.096939526542147
YGR079W	0.14565519299183288
YGR080W	0.17828499862812308
YGR081C	1.3705278968771977
YGR084C	0.28119438563488514
YGR085C	0.005096030250889233
YGR086C	0.03772583588717944
YGR087C	0.17828499862812308
YGR088W	0.5372128606273182
YGR089W	0.28119438563488514
YGR092W	0.8133112160113146
YGR093W	-0.16056298297950863
YGR096W	-0.0024339248959473125
YGR097W	0.007606015299834376
YGR100W	0.13812523784499633
YGR101W	-0.5671805609086664
YGR102C	-0.30614211581834283
YGR104C	6.7092660959841055
YGR105W	0.7104018290045521
YGR106C	0.12055534250237865
YGR107W	-0.7102497086985555
YGR108W	-0.8859486621247348
YGR109C	-0.9336383780546978
YGR110W	0.04023582093612514
YGR111W	-1.0917674361382594
YGR112W	-1.0440777202082965
YGR117C	0.21844475941124983
YGR118W	-0.21578265405630792
YGR121C	-0.14801305773478152
YGR122C-A	-0.6525200525728109
YGR122W	-0.7980991854116453
YGR123C	0.08792553686608788
YGR124W	0.0803955817192519
YGR125W	0.49454311479524626
YGR126W	-0.017493835189619847
YGR127W	0.40669363808215625
YGR129W	0.12808529764921464
YGR130C	0.5221529503336456
YGR131W	0.42175354837582874
YGR132C	-0.38395165233565093
YGR133W	-0.04510367072801921
YGR134W	-0.6449900974259746
YGR135W	-0.5320407702234309
YGR136W	-0.04510367072801921
YGR137W	-0.33124196630779706
YGR138C	-0.3764216971888147
YGR139W	0.8584909468923322
YGR141W	0.6702420682214253
YGR142W	0.46442329420790124
YGR143W	0.3037842510753942
YGR144W	0.5096030250889189
YGR146C	0.16322508833445054
YGR148C	-0.02000382023856499
YGR149W	-0.39901156262932347
YGR150C	-0.5546306356639393
YGR151C	-0.599810366544957
YGR152C	-0.5471006805171031
YGR153W	-0.5119608898318675
YGR154C	-0.7729993349221911
YGR155W	-0.48686103934241326
YGR157W	-0.742879514334846
YGR159C	3.9658524374867614
YGR160W	-0.8658687817331714
YGR161C	-0.4818410692445224
YGR162W	-0.7052297386006647
YGR163W	-0.2333525493989256
YGR164W	-0.25343242979048897
YGR165W	-0.3864616373845963
YGR166W	0.12808529764921464
YGR168C	-0.1580529979305632
YGR169C	-0.4266213981677231
YGR170W	-0.6048303366428478
YGR171C	-0.8533188564884446
YGR173W	0.09545549201292443
YGR174C	-0.9436783182504795
YGR176W	-0.2584523998883798
YGR177C	-0.461761188852959
YGR178C	0.04525579103401599
YGR181W	0.1607151032855054
YGR182C	0.5146229951868097
YGR183C	-0.9085385275652436
YGR184C	-0.35383183174830585
YGR187C	-0.677619903062265
YGR188C	-0.928618407956807
YGR189C	-0.47682109914663157
YGR192C	-1.2975862101517837
YGR193C	-1.2900562550049475
YGR194C	-0.2910822055246703
YGR196C	-0.12542319229427273
YGR197C	-0.004943909944892456
YGR199W	-0.13797311753899982
YGR200C	0.8660209020391682
YGR201C	-0.6198902469365203
YGR202C	-0.6023203515939024
YGR203W	-0.9737981388378246
YGR204W	-0.5119608898318675
YGR205W	-1.3327260008370196
YGR206W	-1.1520070773129496
YGR207C	-1.0967874062361502
YGR208W	-0.9813280939846608
YGR209C	-1.2172666885855303
YGR210C	-0.6123602917896841
YGR212W	-0.5144708748808129
YGR213C	-0.4943909944892495
YGR214W	-0.665069977817538
YGR215W	-0.958738228544152
YGR217W	-0.4943909944892495
YGR219W	-0.0024339248959473125
YGR220C	-0.36387177194408754
YGR221C	-0.928618407956807
YGR222W	-0.1580529979305632
YGR223C	-0.8984985873694619
YGR224W	-0.6224002319854658
YGR225W	-0.3287319812588516
YGR226C	-0.8457889013416083
YGR227W	-0.8683787667821169
YGR228W	0.5447428157741547
YGR229C	-0.31367207096517913
YGR230W	0.31884416136906674
YGR231C	0.9614003338990943
YGR232W	0.6978519037598252
YGR233C	0.3339040716627393
YGR234W	0.7053818589066612
YGR235C	-0.8909686322226257
YGR236C	-0.8683787667821169
YGR237C	-0.825709020950045
YGR238C	0.14063522289394204
YGR239C	-0.15303302783267236
YGR240C	-0.37391171213986923
YGR241C	-0.8834386770757894
YGR242W	0.19836487901968647
YGR243W	0.5522727709209907
YGR244C	0.14314520794288718
