orf	hap a | abundance of alanine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of aspartic acid | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of glutamate | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of phenylalanine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of glycine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of histidine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of isoleucine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of lysine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of leucine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of methionine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of asparagine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of proline | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of glutamine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of arginine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of serine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of threonine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of valine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of tryptophan | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of tyrosine | minimal [standard] | Mulleder M~Ralser M, 2016
YAL018C	-0.027165482656091446	-0.3036201965979681	-0.22984118038500356	0.2693021036366594	0.7991739153828363	-0.33062978986837493	0.5177810459103208	-0.030490368251639234	0.6267061971337667	0.33489388893464567	-0.47475440267747376	-0.00686708155873265	-0.7104406602420311	0.1717700513854258	-0.18678748610270202	0.20603554687770093	0.14727915278013068	-0.1855761677141568	-0.2721717118057999
YAL019W	0.16352463428465994	-0.03698180596559027	0.671011229451488	0.173653088593973	-0.46386552468884584	-0.6344449571224355	-0.09231810991477049	-0.19233210474328355	1.0566401385743172	0.8541671540620965	0.0025943294877003747	0.5602492272829044	-0.3618894579932912	-0.5112123000219911	-0.6955141875305606	-0.432063122484741	-0.23450709823154844	0.9226312095201158	0.5091699563993483
YAL020C	0.3218552569897516	-0.03345099152662458	-0.008889992033303656	0.18308613374724175	-0.4248920417066445	-0.1850377319448407	-0.31407954829768925	0.1133360135641686	0.6793865096900573	-0.37245698190098114	0.4387829941373894	-0.03225496241665472	-0.38341190881195325	0.11017139968582376	-0.5509045478276652	-0.5799631140544855	-0.1871981305402033	0.05778800545740067	-0.18956279768260406
YAL021C	0.7398614989670583	-1.9458728014783198	2.9366324591767006	-0.06332397431969972	1.2653380603562798	-1.7624934480418735	1.6592997688356075	-0.20929335667247792	1.446261291370465	-0.5199969366735463	-1.2708323646582422	-1.5997155376483703	2.6849042270721326	-1.1007131067278257	1.4422095446135113	0.12685519743522738	0.054165189774553334	-0.28492881726283226	-0.4368524196210556
YAL022C	-0.30934325843114285	0.05024518515396688	-0.594383873856223	-0.07062171571140277	1.2561077620274015	0.756069088058472	0.5872241948658244	0.872409610680211	0.004066689617855086	0.0687329162564372	-0.4318481257851175	-0.586878862984567	-0.6057576106196302	1.1886483826379137	0.0009267791047769823	-0.06804053165232363	0.20203233987037922	-0.12504962447768286	0.2990286362952981
YAL023C	0.41939571211228516	0.8906719092340948	0.21966561087282735	-2.612926766467358	0.35387355076725346	0.12890856206837853	-0.784685596010213	1.175296708052997	-2.2906974371292157	-1.206039190936596	-1.1369748626089782	-0.08468464973826365	0.5898261365344061	0.17150875606163948	-0.18678748610270202	0.5833710365100697	-0.9494037730075222	-2.321938648106972	-0.674957796101388
YAL024C	-0.9063618023414953	0.22171382242683002	0.10329835578121206	-0.23198242241018185	0.10384549262642334	0.12054057038397241	-0.6290741318219377	0.726524421661629	0.5548222058621257	0.07560497997826801	-0.33259858993633024	0.43930845926850587	0.49673613404173533	0.07980286365424967	-0.3355776597515968	0.07451452019885628	-0.4698354971348221	-0.24053162746682633	-0.27669652997061134
YAL026C	-0.09944833581752863	-0.04702263719238891	0.9989469846707316	0.05638470529225691	-0.46342653157895664	-0.8812454476061902	-1.1835481936772332	0.1656148193805611	1.4830170410149803	-0.7000042322715048	0.16719636849247457	0.9604358326264163	-0.688932408842407	0.43887198860665305	-1.887490429503454	-2.3514813705966198	-0.5018566841115446	-0.018994235814794674	0.7671675921341334
YAL027W	0.040563831532035806	-0.3787696886445876	0.05929714383563473	-0.07062171571140277	-0.14965610851404326	1.470121850748624	-0.2679780376007077	0.1883523779383667	0.2530224633313158	0.04861005423918752	-0.19373805065978958	0.612234481625747	0.7137275699053467	0.2080159511118393	0.1735737628557606	0.502340053467998	-0.039555894050727416	-0.5486087696573985	-0.19795394521309156
YAL028W	0.12370448116712775	0.22320630456795393	-0.0038373728506129346	-0.6315576791014073	-0.08560779689479334	0.13207371377956661	-0.7864753573888207	-0.056048421714565144	0.07529737491279166	0.7054332410871569	0.540847162906077	0.1442593793615566	0.0007600230260744127	0.06199240565890772	-0.5980145630024335	-0.03198847624590528	-0.046569876624287875	-0.05655117835704169	-0.24847036517148047
YAL029C	0.19400212105190054	-0.11222734060887446	0.12290393035415244	0.1293101935146215	-0.0338125473263054	0.23473409462067507	-0.6356710101702161	-0.24989513420095077	0.4286218122204416	0.8132072900468934	0.058699996864448614	0.6163367064611938	-0.1033783501283808	-0.34196565653300187	-0.5970629733124717	-0.056978241956617943	0.16535615405137766	-0.2046516940527426	-0.590086562899124
YAL030W	0.11264223013335035	-0.281792483002232	-0.4547635629813988	-0.47369572760330303	-0.369994134006689	-0.36960824825428573	0.093018472040244	-0.6319558831136415	0.46456193191662715	0.5076899825464571	0.9104144520364466	0.4398459245892481	-0.26834364571180686	-0.5220181719213586	-0.04761428468164909	0.10317793727321169	0.1690675178164137	0.27731301636312666	-0.04633523496859598
YAL031C	-0.03042551395095141	-0.627214428379548	-0.07912210696474083	0.25362108501027736	0.5967599703012448	0.275124850376002	0.5603179346989915	-0.5311303303656121	0.7300493888687893	1.6912653735581573	-0.5103621877069758	0.08296949697123736	-0.27840470082353924	-0.10117215430088829	-0.18678748610270202	-0.19652050495736684	0.24235374973633309	0.9304118062625555	-0.4216078648267257
