YDL169C	0.655	0.407	0.586	-0.498
YDL170W	5.127	4.096	-2.274	-2.631
YDL171C	0.425	0.526	0.177	0.863
YDL172C	0.959	0.887	-0.815	-1.170
YDL173W	1.637	1.539	2.081	0.969
YDL174C	0.786	0.818	0.191	0.456
YDL175C	4.141	3.978	-2.241	-2.073
YDL176W	2.020	1.825	-1.941	-2.566
YDL177C	2.792	2.072	-0.723	-0.518
YDL178W	3.065	2.980	0.154	-0.469
YDL179W	2.140	1.801	2.205	0.634
YDL180W	0.373	0.923	1.123	1.209
YDL182W	1.104	0.545	-1.154	-0.566
YDL183C	-1.011	-0.924	-0.107	-0.092
YDL184C	4.031	3.441	-0.393	0.856
YDL186W	2.643	1.826	-2.912	-1.784
YDL187C	1.791	2.275	0.573	-0.065
YDL188C	2.291	2.573	1.613	1.010
YDL189W	2.376	3.171	-0.238	-0.932
YDL190C	-0.771	-1.127	-2.193	-1.588
YDL191W	-6.558	-10.214	-12.972	-5.483
YDL192W	-0.702	-0.778	0.509	0.622
YDL194W	4.496	4.222	-2.460	-1.828
YDL197C	-0.346	-0.465	0.512	0.829
YDL198C	NaN	-4.659	NaN	7.164
YDL199C	-0.327	-0.275	-0.033	0.300
YDL200C	0.588	0.727	-0.638	0.221
YDL201W	2.576	2.389	-2.194	-1.197
YDL202W	-11.852	-7.520	4.245	8.621
YDL203C	-1.001	-0.660	1.608	1.887
YDL204W	-0.357	0.198	0.504	-0.079
YDL206W	-0.161	-0.208	-0.053	0.086
YDL210W	-0.379	-0.335	0.267	-0.040
YDL211C	1.200	1.151	-1.270	-0.989
YDL213C	-2.223	-2.427	-3.888	-3.983
YDL214C	2.472	3.105	-0.145	-1.659
YDL215C	2.372	2.694	-0.207	0.685
YDL216C	2.635	1.748	-3.402	-2.838
YDL218W	1.231	1.200	-1.403	-1.533
YDL219W	1.122	1.759	0.807	-0.151
YDL222C	-0.107	0.022	0.262	0.148
YDL223C	-0.567	-0.472	-0.038	-0.469
YDL224C	-0.212	-0.578	0.237	0.886
YDL225W	0.699	-0.437	-3.172	-1.716
YDL226C	-0.734	-1.237	-1.059	-0.116
YDL227C	NaN	NaN	NaN	NaN
YDL229W	2.473	2.254	0.147	0.172
YDL230W	0.567	0.530	0.379	-0.250
YDL231C	-0.699	-0.476	-1.226	-2.464
YDL232W	0.040	0.324	-0.552	-1.049
YDL233W	2.521	2.676	0.936	0.593
YDL234C	3.652	4.027	0.464	0.887
YDL236W	-0.521	-0.517	0.073	0.062
YDL238C	0.834	0.716	-0.120	-0.642
YDL240W	1.633	2.063	0.511	0.022
YDL241W	0.261	0.162	0.239	0.207
YDL242W	1.570	2.081	0.722	-0.111
YDL243C	1.759	2.662	1.547	0.399
YDR003W	1.822	1.068	-0.918	-0.937
YDR004W	-3.807	-9.473	-7.482	-5.872
YDR005C	1.279	0.761	-0.459	-1.330
YDR006C	2.024	1.814	0.485	0.780
YDR007W	-0.534	0.313	-0.694	0.240
YDR008C	0.632	0.480	-1.183	-1.065
YDR009W	2.216	1.871	-3.223	-1.721
YDR010C	-0.531	-0.243	0.227	0.867
YDR011W	-0.178	-0.442	-0.227	-0.364
YDR014W	1.200	0.674	-2.480	-2.825
YDR015C	-0.748	-0.521	0.218	-0.162
YDR017C	-6.537	-3.908	5.345	4.333
YDR018C	-0.074	0.243	0.734	0.329
YDR019C	-0.493	-0.414	0.554	0.122
YDR020C	-0.783	-0.411	0.473	0.491
YDR022C	-0.944	-0.628	1.012	0.920
YDR024W	-3.033	-2.260	-4.076	-3.516
YDR025W	-4.171	-3.643	-3.214	-2.467
YDR026C	0.789	1.260	1.044	0.009
YDR027C	1.705	0.470	-3.778	-3.469
YDR028C	-1.337	-2.204	-3.966	-2.929
YDR029W	-0.348	-0.344	0.399	0.078
YDR030C	0.852	0.157	-1.860	-2.197
YDR031W	1.092	0.666	-0.041	-0.648
YDR032C	-0.397	-0.205	0.758	0.559
YDR033W	2.599	3.003	1.626	1.550
YDR034C	-2.509	-1.766	5.290	6.238
YDR035W	3.574	4.053	0.401	-0.078
YDR036C	1.232	0.687	0.713	1.572
YDR043C	0.764	0.378	-3.327	-1.464
YDR046C	0.375	0.841	0.542	0.431
YDR048C	1.309	-0.221	-0.215	-0.612
YDR049W	-0.552	-0.734	0.575	1.023
YDR051C	0.294	0.384	0.964	0.421
YDR055W	-0.412	-0.253	0.337	0.147
YDR056C	-0.113	-0.056	0.776	0.986
YDR057W	1.228	1.195	-2.823	-2.410
YDR058C	0.443	0.822	0.549	0.422
YDR059C	-0.639	-0.276	0.586	-0.225
YDR061W	-0.559	-0.697	0.841	1.283
YDR063W	0.153	0.232	0.623	0.579
YDR065W	-12.937	-8.571	20.954	10.080
YDR066C	-0.375	-0.433	-0.259	-0.608
YDR067C	0.223	-0.293	-0.944	-1.798
YDR068W	0.673	0.839	0.634	0.288
YDR069C	-2.258	-4.331	1.546	2.502
YDR070C	-0.088	-0.299	-1.724	-1.720
YDR071C	0.303	0.609	-0.194	-0.855
YDR072C	3.395	3.178	0.036	-0.051
YDR073W	1.224	1.538	-0.069	-0.507
YDR074W	-0.166	-0.225	-2.023	-1.980
YDR075W	1.135	0.286	-0.229	-0.384
YDR076W	-3.270	-8.140	-3.879	-2.379
YDR077W	-0.861	-0.934	0.197	-0.216
YDR078C	1.710	0.926	0.551	-0.040
YDR079W	-15.948	-10.320	18.397	11.323
YDR080W	-3.385	-4.149	-1.905	-0.566
YDR084C	4.338	4.215	0.410	0.192
YDR085C	-0.242	-0.571	-1.424	-1.372
YDR089W	3.795	3.979	-0.430	-0.765
YDR090C	0.388	0.618	0.394	-0.278
YDR092W	1.402	-1.237	1.232	0.540
YDR093W	1.479	1.554	1.304	0.155
YDR094W	3.251	2.970	0.264	0.362
YDR095C	2.670	2.238	-1.867	-2.004
YDR096W	3.979	3.691	-1.128	-1.357
YDR098C	0.218	1.346	-0.571	-1.545
YDR099W	-1.114	-1.381	-0.040	1.139
YDR100W	0.944	1.197	1.734	0.832
YDR101C	1.029	-0.775	-7.983	-4.893
YDR104C	-0.262	-0.173	0.021	-0.229
YDR105C	0.568	0.446	0.209	0.370
YDR107C	0.945	0.514	-0.665	-1.310
YDR108W	-0.292	0.081	1.738	0.874
YDR109C	-0.390	-0.149	-0.109	0.008
YDR110W	3.074	3.239	0.507	1.014
YDR111C	-0.229	-0.235	-0.507	-0.422
YDR112W	-0.719	-0.526	0.152	0.376
YDR114C	-12.872	-6.884	14.766	8.047
YDR116C	-6.316	-2.739	10.154	6.866
YDR117C	-0.552	-0.697	-0.141	-0.115
YDR119W	-0.091	-0.106	-0.073	0.714
YDR120C	-2.206	-1.530	1.548	1.128
YDR121W	1.648	0.305	-2.786	-2.214
YDR122W	0.496	0.618	1.145	0.642
YDR123C	-6.326	-6.319	-3.458	-2.171
YDR124W	0.048	0.009	1.330	0.226
YDR125C	-0.151	-0.679	-0.642	-1.366
YDR127W	-2.233	-3.683	-5.909	-5.741
YDR128W	-2.346	-3.329	-2.868	-1.985
YDR130C	1.111	0.947	1.113	1.117
YDR131C	2.868	2.828	0.166	0.542
YDR132C	0.775	0.450	-1.965	-1.107
YDR133C	-0.402	-0.110	0.395	0.418
YDR134C	-0.815	-0.531	0.920	0.781
YDR135C	-1.673	-1.987	-0.888	-0.583
YDR136C	-0.589	-0.726	0.617	1.210
YDR137W	2.623	0.421	-0.596	-0.300
YDR139C	2.591	3.455	-1.003	-0.877
YDR140W	-11.062	-10.855	-15.809	-4.184
YDR142C	-1.172	-0.751	1.047	1.394
YDR143C	0.383	0.173	-0.890	-0.969
YDR144C	0.569	0.335	-0.559	-0.423
YDR146C	0.119	-0.495	-0.617	-1.031
YDR147W	-1.373	-0.892	1.024	0.152
YDR148C	-5.608	-3.856	11.031	7.524
YDR149C	-6.799	-7.168	2.360	0.816
YDR150W	-6.577	-6.187	2.418	0.852
YDR151C	2.731	3.063	-0.430	-0.186
YDR152W	3.186	3.195	-0.337	-0.167
YDR153C	-0.701	-0.680	-0.768	-0.587
YDR154C	-0.923	-0.862	0.250	-0.459
YDR155C	0.999	0.765	-1.549	-0.760
YDR156W	-0.275	-1.324	-1.431	-1.419
YDR157W	0.151	0.509	3.082	2.707
YDR159W	-8.280	-12.784	-6.195	-1.882
YDR161W	-7.577	-8.490	-8.071	-2.034
YDR162C	-1.913	-3.722	2.776	5.345
YDR163W	-0.508	-0.626	-0.186	-0.466
YDR165W	0.766	0.632	-1.432	-1.142
YDR169C	-1.167	-0.436	1.126	-0.286
YDR171W	0.055	0.192	-1.440	-0.543
YDR173C	-10.779	-8.559	-4.596	-2.371
YDR174W	-6.355	-8.058	-20.512	-13.842
YDR175C	-11.893	-9.231	14.265	11.284
YDR176W	-7.383	-11.255	-5.764	-6.236
YDR178W	-1.798	-0.366	7.101	4.956
YDR179C	-0.118	-0.119	-1.225	-0.889
YDR179W-A	2.321	2.097	0.774	0.422
YDR181C	-0.830	-0.366	0.408	0.231
YDR183W	0.043	0.510	-0.348	-0.492
YDR184C	0.681	0.308	-1.285	-1.354
YDR185C	0.013	0.425	-0.211	-1.035
YDR186C	-0.251	-0.547	-0.586	-0.484
YDR191W	1.592	1.472	1.938	1.148
YDR192C	3.306	3.567	0.402	-0.144
YDR193W	-1.387	-0.717	0.824	1.787
YDR194C	-8.291	-4.685	15.787	11.773
YDR195W	-4.448	-2.811	3.263	5.142
YDR197W	-0.819	-0.099	11.448	10.524
YDR198C	2.913	2.826	-0.074	-0.095
YDR199W	3.071	2.869	0.096	-0.667
YDR200C	-1.317	-2.296	-0.569	-0.579
YDR202C	-3.923	-2.121	-0.880	-0.458
YDR203W	-0.770	-0.158	0.502	-0.918
YDR204W	-7.982	-4.796	14.858	11.285
YDR206W	-0.162	-0.050	-0.555	-0.035
YDR207C	-5.316	-5.980	-7.527	-6.264
YDR209C	0.417	0.432	-0.499	-0.400
YDR210W	0.283	0.742	0.638	-0.032
YDR213W	-0.164	-0.079	-0.494	-0.768
YDR214W	0.044	0.199	0.483	0.067
YDR215C	-0.712	-0.513	-0.178	-0.660
YDR216W	0.945	1.031	1.499	0.789
YDR217C	-1.032	-3.812	0.500	5.763
YDR218C	-0.463	-0.440	-0.127	0.674
YDR219C	-0.468	-0.528	1.551	1.686
YDR220C	1.819	1.318	-1.493	-2.183
YDR221W	1.800	1.546	-1.112	-0.604
YDR222W	-0.376	-0.519	-0.084	0.107
YDR223W	-0.419	-0.264	-0.345	-0.191
YDR225W	-2.776	-3.657	-2.253	-3.265
YDR226W	-15.881	-15.335	-10.082	-8.701
YDR229W	0.302	0.286	0.273	0.174
YDR230W	-6.370	-5.250	8.727	7.525
YDR231C	-5.215	-3.336	9.127	7.682
YDR233C	2.518	2.815	0.976	1.104
YDR234W	-0.261	1.200	9.951	9.207
YDR237W	-4.390	-2.782	10.592	8.486
YDR239C	0.566	0.299	-0.074	0.353
YDR242W	0.481	0.417	-0.170	-0.820
YDR244W	-1.484	-1.812	0.338	0.686
YDR245W	-9.498	-12.902	-14.468	-15.290
YDR247W	0.976	1.057	-1.017	-0.337
YDR249C	1.994	2.150	-2.012	-1.679
YDR250C	0.535	0.123	-1.199	0.330
YDR251W	4.169	3.948	-0.442	1.026
YDR252W	-0.499	0.047	-0.129	-0.354
YDR253C	1.586	2.157	-2.394	-1.137
YDR254W	-0.539	-1.314	-1.130	-0.436
YDR255C	0.606	0.064	0.342	0.953
YDR256C	2.262	2.599	3.122	1.347
YDR257C	0.026	0.284	-0.053	0.549
YDR258C	-0.400	-0.578	-0.097	0.427
YDR259C	1.520	1.864	-0.184	-0.781
YDR260C	0.443	0.166	-0.687	-0.847
YDR262W	1.053	2.275	0.393	-0.442
YDR263C	2.677	3.391	0.664	-0.106
YDR265W	-0.750	-0.820	0.244	0.403
YDR266C	0.055	-0.059	1.447	0.650
YDR268W	1.325	1.111	-0.040	1.196
YDR269C	1.969	2.018	-1.178	-0.811
YDR270W	1.027	0.818	1.095	0.449
YDR271C	-0.603	-0.364	-0.660	-0.286
YDR272W	0.881	0.507	-1.037	-1.210
YDR273W	-0.552	-0.492	0.140	0.265
YDR274C	-0.917	-0.989	-1.237	-1.960
YDR275W	3.959	4.097	0.702	0.180
YDR276C	-0.019	-0.303	0.219	0.611
YDR277C	-0.906	0.080	0.859	0.296
YDR278C	0.018	0.223	0.716	0.576
YDR279W	-0.040	-0.063	0.552	0.431
YDR281C	1.951	0.587	2.755	3.633
YDR282C	0.142	-0.373	-0.012	0.536
YDR283C	3.475	3.482	0.687	0.888
YDR284C	0.241	0.056	-0.081	-0.416
YDR285W	-0.369	-0.252	-0.399	0.071
YDR286C	-0.120	0.026	0.367	0.663
YDR287W	0.052	0.642	0.402	0.239
YDR289C	-10.060	-7.942	-1.868	-1.032
YDR290W	-2.022	0.637	-0.256	-0.856
YDR291W	2.098	1.923	1.325	0.509
YDR293C	1.221	-2.602	-8.350	-7.153
YDR294C	-0.793	-0.145	0.414	0.331
YDR295C	1.554	1.478	-2.394	-1.136
YDR296W	-16.713	-12.226	21.255	11.170
YDR297W	-0.147	0.832	2.268	1.553
YDR298C	-9.271	-5.212	14.232	9.427
YDR300C	-2.303	-1.334	-1.960	-2.168
YDR304C	-0.121	-0.132	0.145	-0.076
YDR305C	0.015	-0.350	0.311	0.439
YDR306C	-0.176	0.060	0.506	-0.025
YDR307W	1.278	1.826	0.563	0.398
YDR309C	1.705	1.607	-0.398	-0.629
YDR310C	-0.438	-0.546	-2.393	-3.121
YDR312W	-0.409	-0.321	-0.592	-1.217
YDR313C	-0.246	0.068	1.397	0.664
YDR314C	-0.311	-0.728	-0.217	0.193
YDR315C	-2.251	-2.424	-3.127	-0.954
YDR316W	1.442	0.998	2.409	2.766
YDR317W	0.147	0.741	0.462	-0.356
YDR318W	-2.165	-3.835	-1.833	-1.559
YDR319C	0.678	0.680	0.786	0.509
YDR320C	-3.847	-3.100	-1.725	-1.811
YDR321W	-1.607	-1.191	-0.932	0.109
YDR322W	-4.761	-1.979	14.779	10.537
YDR323C	-7.021	-4.886	3.476	5.068
YDR326C	0.327	0.175	-0.590	0.043
YDR329C	-0.030	-0.693	-0.813	0.905
YDR330W	0.536	0.133	-2.054	-2.028
YDR332W	-2.095	-0.052	13.067	10.255
YDR333C	-0.043	0.268	-1.235	-0.185
YDR334W	-2.789	-2.880	3.007	1.336
YDR335W	-1.670	-2.302	-1.363	0.492
YDR336W	-2.070	-1.144	3.289	3.718
YDR337W	-6.240	-3.551	14.313	11.334
YDR338C	0.473	1.241	3.180	1.325
YDR340W	1.465	1.363	-0.284	-0.726
YDR344C	-0.155	0.343	-0.886	0.611
YDR345C	0.159	-0.050	-0.442	0.175
YDR346C	-0.021	-0.183	0.159	0.406
YDR347W	-2.301	-1.975	0.685	1.607
YDR348C	1.330	1.373	1.485	0.824
YDR349C	2.531	1.980	-0.298	2.012
YDR350C	-8.334	-6.335	11.653	11.419
YDR351W	1.221	1.050	0.901	1.844
YDR352W	0.998	1.739	0.149	0.403
YDR354W	1.398	1.933	1.126	0.012
YDR357C	0.119	0.282	0.454	0.372
YDR360W	2.751	2.370	0.465	0.894
YDR363W	-12.745	-13.703	2.163	5.790
YDR363W-A	0.359	0.101	-0.185	0.136
YDR368W	-0.355	-0.626	-0.329	-0.553
YDR369C	-6.808	-13.813	-12.774	-3.312
YDR370C	-0.042	0.025	-0.508	-0.675
YDR371W	1.481	1.132	-1.139	-1.110
YDR372C	0.147	-0.738	-3.448	-3.204
YDR374C	0.452	0.699	0.303	0.642
YDR375C	-6.553	-3.808	15.702	10.583
YDR377W	-7.965	-7.837	14.928	12.614
YDR379W	0.444	0.163	0.391	-0.079
YDR380W	1.584	1.686	0.475	0.494
YDR383C	3.268	2.717	-0.953	-0.810
YDR384C	0.744	0.276	-1.801	-1.491
YDR385W	-0.903	-0.971	-2.474	-1.723
YDR386W	-5.974	-9.196	-11.956	-17.138
YDR387C	-0.505	-0.322	-0.582	-0.642
YDR388W	-11.492	-9.668	8.979	10.491
YDR389W	-2.913	-5.726	1.818	4.142
YDR391C	-0.582	-0.442	1.170	1.267
YDR392W	-1.540	-2.358	3.654	5.743
YDR395W	-0.694	0.128	0.319	-0.079
YDR399W	0.262	0.439	-0.776	-0.121
YDR400W	-0.220	0.381	0.259	0.278
YDR401W	-0.255	-0.029	0.448	0.251
YDR402C	1.955	1.405	-1.372	-1.870
YDR403W	0.402	0.879	0.709	0.449
YDR405W	-8.502	-5.403	12.808	7.538
YDR406W	-0.488	-0.141	-0.029	-0.135
YDR408C	-9.834	-7.774	12.922	10.833
YDR409W	0.275	-0.812	-1.443	-2.141
YDR411C	-0.864	-0.019	0.170	0.434
YDR414C	1.030	1.047	-0.604	0.488
YDR415C	4.742	4.530	-0.108	-0.035
YDR417C	0.021	-0.329	0.402	0.829
YDR418W	-3.681	-3.481	-4.027	-1.828
YDR419W	2.209	0.815	-0.327	-0.518
YDR420W	0.370	0.210	0.110	0.104
YDR421W	0.690	1.488	0.458	0.172
YDR422C	0.019	0.252	1.941	0.975
YDR423C	1.884	1.851	1.143	0.981
YDR424C	-0.694	-1.082	-0.052	-0.121
YDR425W	-0.591	-1.149	-0.778	-1.087
YDR426C	0.105	-0.484	-0.352	0.068
YDR428C	0.745	0.622	-0.449	-0.183
YDR430C	2.094	2.509	2.209	1.050
YDR431W	-0.900	-1.108	0.771	-0.278
YDR432W	-13.370	-15.226	-7.564	3.876
YDR433W	-17.187	-21.066	-5.284	3.710
YDR435C	3.260	3.111	1.706	1.668
YDR436W	2.134	0.770	-0.038	-1.589
YDR438W	3.158	2.054	-1.967	-1.206
YDR439W	0.087	-0.369	-0.238	0.814
YDR440W	4.849	4.160	-0.487	-0.297
YDR441C	-0.557	-0.623	0.215	0.067
YDR442W	0.729	0.699	0.759	1.126
YDR443C	1.836	1.996	1.083	0.809
YDR444W	0.089	1.517	0.710	1.109
YDR445C	0.880	1.013	-0.023	0.645
YDR446W	-0.549	-0.269	-0.087	0.094
YDR447C	0.202	1.052	-0.185	-0.747
YDR448W	-0.244	1.261	1.474	0.651
YDR450W	1.663	1.788	-1.771	-2.497
YDR451C	1.767	1.743	2.170	0.957
YDR452W	0.125	-0.549	-0.106	0.299
YDR453C	2.801	2.787	1.862	0.520
YDR455C	0.928	0.632	1.066	-0.074
YDR456W	0.771	0.808	-0.229	-0.451
YDR457W	-0.076	-0.501	-0.606	-1.096
YDR458C	3.503	3.925	-0.133	-0.326
YDR459C	2.430	2.726	-1.352	-1.618
YDR461W	-0.420	0.342	-0.077	-0.109
YDR462W	-0.898	-1.081	0.405	0.873
YDR463W	4.062	3.362	0.210	-0.130
YDR465C	2.674	2.718	1.615	0.472
YDR466W	3.209	2.604	-0.649	-1.151
YDR467C	1.255	1.055	-0.819	-1.204
YDR469W	0.452	0.565	-0.156	-0.351
YDR471W	-0.463	-0.544	0.227	-0.155
YDR474C	-0.382	-0.341	0.969	1.329
YDR479C	-0.380	-0.177	0.809	1.398
YDR480W	4.165	3.888	0.699	0.748
YDR481C	3.483	4.007	0.034	-0.001
YDR482C	0.045	0.089	0.560	0.750
YDR485C	-2.198	-2.838	2.056	2.236
YDR488C	0.133	-0.525	0.119	-1.389
YDR490C	3.056	2.854	-0.051	-0.824
YDR491C	0.217	0.147	-0.266	-0.769
YDR492W	1.150	1.159	-0.471	-0.387
YDR493W	-0.638	0.099	2.097	2.234
YDR494W	-1.639	-1.412	0.574	0.810
YDR495C	-4.058	-4.713	1.033	1.876
YDR496C	-5.931	-7.994	-6.726	-2.384
YDR497C	0.739	0.655	-1.466	-2.034
YDR500C	0.707	1.040	2.246	1.743
YDR501W	-0.488	-0.237	-0.075	0.128
YDR502C	-0.723	-0.687	-0.227	-0.202
YDR503C	-0.411	-0.121	0.007	0.012
YDR504C	1.782	1.315	-1.512	-1.393
YDR505C	-0.543	-0.418	-0.036	-0.389
YDR506C	-0.199	-0.088	0.270	0.318
YDR507C	-2.149	-2.265	4.480	3.306
YDR508C	0.918	0.779	0.038	-0.284
YDR509W	1.233	1.008	1.010	0.778
YDR511W	1.516	1.418	-0.339	-1.536
YDR512C	-1.507	-1.880	-3.300	-1.441
YDR513W	3.838	2.493	-1.497	-0.894
YDR514C	2.426	2.318	0.566	0.937
YDR515W	1.923	1.264	-0.892	-0.517
YDR516C	1.163	0.904	-1.000	-0.629
YDR517W	-0.239	-0.158	0.653	0.546
YDR518W	0.057	0.909	-1.141	-0.408
YDR519W	3.291	2.766	0.047	-0.793
YDR520C	-1.511	-2.199	-1.962	-2.172
YDR522C	-0.131	0.087	1.763	1.482
YDR524C	0.911	0.619	-1.621	-0.851
YDR525W	0.307	-0.258	-0.096	-0.062
YDR525W-A	0.882	0.856	-2.490	-1.968
YDR528W	0.867	1.025	0.205	-0.290
YDR529C	-7.217	-3.234	4.641	6.842
YDR530C	0.946	0.879	0.541	-0.051
YDR532C	0.630	-0.233	-2.525	-0.233
YDR533C	0.934	1.873	2.110	2.451
YDR534C	-0.343	-0.366	0.156	0.230
YDR535C	-0.701	-0.811	-0.171	-0.446
YDR536W	-0.500	-0.318	-0.321	0.536
YDR537C	-0.142	-0.078	0.913	0.371
YDR541C	-0.280	0.016	-0.545	-1.041
YEL001C	2.820	2.004	-1.989	-0.740
YEL003W	0.296	-0.668	-1.929	-0.783
YEL004W	0.601	0.382	-0.107	0.066
YEL005C	0.289	0.349	0.506	0.732
YEL006W	0.381	0.649	-0.736	-1.322
YEL007W	-2.309	-2.676	1.873	-0.767
YEL008W	-1.028	-0.844	1.274	1.115
YEL009C	0.318	0.075	1.429	1.882
YEL010W	2.566	3.108	1.453	1.212
YEL011W	0.864	0.345	0.326	0.283
YEL012W	0.312	0.573	1.658	0.727
YEL014C	-0.283	-0.288	0.764	0.801
YEL015W	2.079	1.276	-0.320	-1.027
YEL016C	-0.209	0.236	-0.500	-1.219
YEL017C-A	-0.643	-0.532	0.082	0.376
YEL017W	0.300	0.670	-0.150	-0.709
YEL018W	0.369	0.887	0.109	-0.280
YEL020C	4.195	4.264	0.405	0.157
YEL023C	-0.423	-0.222	0.420	0.203
YEL024W	-6.842	-5.741	15.640	11.891
YEL025C	-0.129	0.598	0.035	-0.759
YEL027W	-20.354	-15.820	-15.507	-10.832
YEL028W	5.579	3.986	-4.854	-3.960
YEL030W	0.745	1.650	0.356	0.219
YEL031W	0.117	-2.630	-7.328	-6.052
YEL033W	-4.225	-5.959	-2.380	0.549
YEL036C	-16.151	-22.518	-14.501	-12.095
YEL037C	-0.123	-2.832	1.334	-0.527
YEL038W	0.186	0.239	0.295	0.336
YEL039C	1.361	1.416	0.691	0.973
YEL040W	1.537	2.411	1.137	0.248
YEL041W	2.705	3.172	1.343	1.045
YEL043W	1.122	0.293	-2.125	-1.515
YEL044W	-6.344	-9.391	-7.499	-2.346
YEL045C	-15.599	-16.365	-39.400	-29.145
YEL046C	-15.999	-14.316	-20.824	-12.130
YEL047C	0.008	0.058	-0.589	-0.496
YEL048C	1.096	0.737	-1.734	-1.204
YEL049W	2.706	2.220	-1.470	-1.216
YEL050C	-12.046	-10.069	16.403	10.276
YEL052W	2.639	2.570	-2.153	-1.915
YEL053C	-0.786	-0.721	0.601	1.456
YEL054C	-1.476	-1.441	-1.718	-1.950
YEL056W	1.860	1.229	-0.940	-1.301
YEL057C	0.341	0.233	0.669	0.508
YEL059W	0.249	0.033	0.131	-0.448
YEL060C	0.170	0.759	3.220	1.393
YEL061C	1.340	0.621	-0.606	-1.459
YEL062W	-4.665	-3.812	4.557	2.678
YEL063C	0.626	0.845	-2.290	-2.850
YEL064C	-0.129	0.199	0.360	-0.090
YEL065W	2.833	2.315	-0.046	0.540
YEL066W	-0.014	0.152	-0.403	0.057
YEL067C	1.982	1.776	-0.624	-0.407
YEL068C	1.626	0.979	-1.854	-1.418
YEL071W	-0.673	-0.390	0.522	0.333
YEL072W	-0.186	0.220	-0.482	-0.445
YER001W	3.690	3.158	1.064	0.295
YER002W	0.674	0.997	-0.707	-1.037
YER004W	0.173	0.005	-0.649	-0.576
YER005W	0.978	0.743	-1.117	-1.373
YER007C-A	-0.879	-1.269	-1.634	-0.732
YER007W	1.637	0.881	-2.172	-1.553
YER010C	0.194	0.362	-0.634	-0.269
YER011W	-0.949	-0.499	0.169	-0.336
YER014C-A	-20.265	-13.821	-3.945	5.035
YER014W	-17.674	-16.643	-10.439	0.665
YER016W	-2.777	-3.857	2.741	5.581
YER017C	-8.514	-6.439	11.725	7.848
YER019C-A	0.264	0.282	-0.199	-0.447
YER020W	1.196	-0.569	-1.569	-2.232
YER024W	0.964	0.108	0.443	0.244
YER027C	-0.925	0.171	2.936	1.412
YER028C	-6.112	-1.254	11.398	5.581
YER030W	-0.770	-1.250	0.045	-0.332
YER031C	-1.006	-1.510	0.053	0.367
YER032W	2.989	2.863	0.729	0.723
YER033C	2.031	2.246	-0.512	0.135
YER034W	-0.047	0.247	1.002	1.157
YER037W	-0.422	-0.679	0.038	0.401
YER038W-A	2.073	2.137	0.540	0.381
YER039C	2.791	2.869	0.053	-0.517
YER039C-A	-0.020	-0.133	0.180	0.300
YER040W	-7.435	-4.295	-2.829	-0.748
YER041W	0.381	-0.015	-1.512	-1.416
YER042W	3.780	3.373	0.711	0.677
YER044C-A	-0.832	-0.544	0.083	-0.342
YER045C	2.157	2.456	1.889	1.655
YER046W	4.858	4.265	-2.021	-1.205
YER046W-A	0.499	1.088	0.045	-0.046
YER047C	-0.572	-0.422	0.602	-0.191
YER048C	-0.382	0.196	1.177	0.146
YER050C	-6.057	-3.045	13.480	11.198
YER051W	-1.253	-1.106	-0.563	-0.687
YER052C	-13.276	-8.737	17.035	12.147
YER053C	1.170	0.421	-2.611	-2.647
YER055C	0.170	-0.442	0.235	0.243
YER056C	-0.553	-1.973	-3.003	-3.504
YER056C-A	-0.653	-1.053	-1.195	-1.185
YER057C	0.016	-0.121	0.396	0.568
YER058W	-12.536	-11.544	19.866	7.385
YER059W	2.122	2.357	-1.673	-2.305
YER060W	-0.466	-0.079	-1.146	-1.303
YER060W-A	3.485	3.640	1.109	0.946
YER061C	-9.703	-6.787	10.156	4.762
YER062C	-0.577	-0.383	-0.056	-0.077
YER063W	3.339	2.801	1.065	0.094
YER064C	-1.134	-0.842	-0.868	-0.727
YER065C	-0.404	0.026	0.335	-0.067
YER066C-A	0.230	0.327	0.865	0.692
YER066W	2.187	2.232	2.544	2.760
YER067C-A	-0.895	-0.403	-0.405	-0.832
YER067W	-0.222	-0.322	-0.043	0.228
YER068C-A	-4.434	-2.758	10.110	7.422
YER068W	-21.946	-24.749	15.448	5.482
YER069W	-4.680	-2.747	9.139	7.715
YER070W	-19.184	-18.318	11.561	2.644
YER071C	0.331	0.391	0.344	0.705
YER072W	-0.689	-0.420	-0.082	0.104
YER073W	-0.364	-0.664	-0.715	-0.314
YER074W	-0.829	-1.899	-3.223	-3.379
YER075C	-0.555	-0.572	-0.280	-0.065
YER077C	-7.670	-4.738	14.847	10.498
YER078C	-0.135	0.365	1.204	0.632
YER079W	0.030	-0.259	-0.380	0.000
YER081W	0.927	0.667	-1.926	-1.411
YER083C	-1.795	-2.143	2.700	4.192
YER084W	1.557	1.437	1.221	0.577
YER085C	2.079	1.464	-0.428	-0.623
YER087C-A	0.084	-0.079	-0.389	-0.209
YER087W	-12.471	-9.439	10.596	7.140
YER089C	-0.321	-0.137	-0.304	-0.323
YER090W	-0.707	-0.561	0.782	1.154
YER091C	-0.016	0.169	2.913	1.775
YER091C-A	-0.631	-0.006	2.929	1.648
YER092W	-1.395	-1.900	0.202	0.024
YER093C-A	-2.585	-1.697	7.409	5.343
YER095W	-6.062	-11.545	-5.927	-3.723
YER096W	0.150	0.203	-0.109	0.017
YER097W	2.707	3.060	0.073	0.680
