orf	hap a | growth (spot assay) | methyl methanesulfonate [0.01%] | Begley TJ~Samson LD, 2002	hap a | growth (spot assay) | methyl methanesulfonate [0.02%] | Begley TJ~Samson LD, 2002	hap a | growth (spot assay) | methyl methanesulfonate [0.025%] | Begley TJ~Samson LD, 2002	hap a | growth (spot assay) | methyl methanesulfonate [0.03%] | Begley TJ~Samson LD, 2002	hap a | growth (spot assay) | Di-tert-butyl peroxide [0.25 mM] | Begley TJ~Samson LD, 2002	hap a | growth (spot assay) | Di-tert-butyl peroxide [0.50 mM] | Begley TJ~Samson LD, 2002	hap a | growth (spot assay) | Di-tert-butyl peroxide [0.75 mM] | Begley TJ~Samson LD, 2002	hap a | growth (spot assay) | Di-tert-butyl peroxide [1 mM] | Begley TJ~Samson LD, 2002	hap a | growth (spot assay) | 4-nitroquinoline N-oxide [0.1 ug/ml] | Begley TJ~Samson LD, 2002	hap a | growth (spot assay) | 4-nitroquinoline N-oxide [0.2 ug/ml] | Begley TJ~Samson LD, 2002	hap a | growth (spot assay) | 4-nitroquinoline N-oxide [0.3 ug/ml] | Begley TJ~Samson LD, 2002	hap a | growth (spot assay) | 4-nitroquinoline N-oxide [0.4 ug/ml] | Begley TJ~Samson LD, 2002	hap a | growth (spot assay) | ultraviolet light [25 J/m2] | Begley TJ~Samson LD, 2002	hap a | growth (spot assay) | ultraviolet light [50 J/m2] | Begley TJ~Samson LD, 2002	hap a | growth (spot assay) | ultraviolet light [75 J/m2] | Begley TJ~Samson LD, 2002	hap a | growth (spot assay) | ultraviolet light [100 J/m2] | Begley TJ~Samson LD, 2002
YDR144C	1.6366971224715423	1.0372142284883112	0.7290051952106235	0.42623479296672284	1.6156017688690767	1.804486210564451	1.6389161017794385	1.6873351754589845	1.4780449048396187	1.5005923226329456	0.48110110335979406	1.1859583697531688	1.5937921473151506	1.586051942371281	1.5746169151169709	1.6559765452925113
YDR146C	1.4880964093143292	1.7048475955164712	1.3057010415627561	0.48870690231333735	1.6084368370587756	1.7156982908364624	1.5584667380916637	1.6738535767832943	1.4515845022667717	1.4866197924035507	0.5523705324992771	1.3781593855037004	1.5695182464411817	1.6179694758589744	1.665258766393618	1.7107040376278704
YDR338C	0.913177446127555	3.7252791395964113	-0.6939574558807123	-5.880362484678556	-0.5035426579338117	0.3008516293404382	3.1959413824947287	5.551682175438677	4.124147727875595	2.913354536357722	-0.08359670791075748	1.7160093640584717	0.7200548222981151	0.7161864044090244	0.5964757838785996	1.6667076321205383
YDR340W	1.6325983665565784	1.6578292298482098	1.128154750453257	0.6667536598064174	1.5684777601908295	1.5395769307590361	1.5437984580337913	1.7279185524537717	1.4062859431986894	1.5286765370148063	0.5748137351094466	1.42255668385675	1.6326841026483043	1.6329820553877552	1.615196449356148	1.6759322121831444
YDR344C	1.591290151754364	1.8539993829467352	1.6407182167721446	0.9745966982358547	1.4822960655760942	1.488072848695931	1.53634219743666	1.6188024075820078	1.4542715856665975	1.555445094675483	0.5956861662722903	1.8012251426100472	1.6428889347966085	1.5513470449866247	1.4366472164690316	1.704537991375716
YDR345C	1.572451466193714	2.0044818396441046	1.8694649192087591	1.0972482000183825	1.6286360885086075	1.552463277521196	1.623505645450174	1.8572915887437538	1.4465095841521642	1.560135268932049	0.6486574424615414	1.6417192720376905	1.6354684428516155	1.5621750304909456	1.673109226873513	1.6080825438821917
YDR346C	1.588815437928991	1.88094060006345	1.583300141523338	0.9757999006080594	1.554785226355112	1.5399710429398012	1.622732780721761	1.7235812391516963	1.4354699248459868	1.6084454155309356	0.6444063005895269	1.71821350507819	1.613338730236139	1.5973874627747306	1.65040797299937	1.6596741295987831
YDR347W	1.7601179219247207	2.191379411272144	2.044685657237342	0.9609000168729863	1.6401482072447577	1.5378255049093525	1.6126426532573104	2.5482623490977896	1.5338458262961412	1.710711065132636	0.702350711027962	2.140044542451684	1.6557099374620756	1.6802302666847615	1.6650859512080205	1.6615154231246367
YDR348C	1.450659442039604	1.2129566569231964	1.2470638238029934	0.5816669569457571	1.6507998814897178	1.6452054940048317	1.5427730585661568	1.7844833186540399	1.5690051886973229	1.6931380860762173	0.6926271784856931	2.0464966390810178	1.7409021799375501	1.6215227573681905	1.460190516113779	1.6084767811032283
YDR349C	1.6121351432640154	1.652123246656139	1.5002105073430234	0.5249978031007064	1.5663965105037756	1.5977961945921717	1.547447621658116	2.1582281248237156	1.409930398933555	1.682331943407603	0.6468868734419375	1.9894863938739198	1.6118744730310335	1.6300810823977407	1.63414368431864	1.7160847375189139
YDR350C	0.6877936085342133	0.5280914857979702	-1.4818378956531528	-2.9287108575106253	0.7650908786051145	0.45933608220726974	0.0920841213401293	0.7197388797445116	0.2823067156889675	0.4475953003247641	-0.1347021352023822	0.37038886200949506	1.1549591191762112	1.5343730106094773	0.14997701868840405	0.4313083916450765
YDR351W	5.200111743361364	9.674038708154011	6.327443382347935	5.306395638071932	2.465305895541841	2.398664998389801	4.498519751538332	7.30867341406823	4.42468262202014	6.138016307602094	1.2619563481576366	2.7245664533589085	2.166096728239913	1.543794352411122	5.56832091486751	4.017192123745474
YDR352W	1.553895754567619	1.4269933566033746	0.6241855749894087	0.19869985077116098	1.5696427697840787	1.599285675918289	1.5427492591117253	1.5131677869876363	1.503452937354112	1.4887268957361854	0.5958508657715544	1.3612007362357412	1.7003721256594628	1.6775696322313054	1.6151630996249755	1.6465081230753928
YDR354W	1.4234978361937707	1.0928647885484253	0.8623468116519813	0.3319659425791907	1.6144125879144395	1.5489046690424628	1.4954990929982337	1.7508419712141348	1.4410348011206613	1.3636886219434883	0.49738371567275697	0.8409128026982063	1.6878398475238368	1.618506563144001	1.501825418666151	1.534377989412178
YDR357C	1.483945857564604	1.4507636742646057	1.2028593113655133	0.4405276726098404	1.6390530821558433	1.643831960048524	1.4797791151334023	1.1273711014881165	1.5048170254431432	1.6492709417030438	0.7103606015960492	1.6293394133367016	1.7056724981117375	1.5710523116362123	1.692955730035185	1.7410715665099608
YDR358W	1.5434208132333214	1.4960828048937846	1.3152694213546579	0.5171963995329047	1.6930865900531724	1.6330439282633724	1.7020635316289408	1.8759012772501382	1.5300575412794704	1.5247047309243504	0.6192948783201249	1.7354117613536157	1.716815219106925	1.7011975804293546	1.530005901294974	1.516178316101103
YDR359C	1.5506608308289496	1.4821550007124429	1.1502649758684726	0.47370640492573335	1.7161304573418381	1.6032881987339593	1.6255573433137507	1.8673219574008797	1.4413657045127668	1.564793478353694	0.5757539668234164	1.457965121223143	1.6631451791206018	1.66947671253455	1.488582716106731	1.522989383913982
YDR360W	1.5259148928228075	1.6293220082437831	1.3571867033611593	0.44932056410734017	1.7040533242079923	1.6189036459325854	1.6712662011597412	3.1463611151889093	1.467235036529045	1.500757579410331	0.5133056370416202	0.9237091180074616	1.6615109752334296	1.6190067645369703	1.5711701597408891	1.5760296213949956
YDR363W	0.7623032559058603	0.49749981726584613	0.27806785428535247	0.08780819919189783	1.6078713933341944	1.594989013342839	1.1553838674253838	0.9269944075633533	1.2927106145167118	0.9855757820839169	0.22486281688749726	0.6516301334906597	1.5355679848394073	1.4336323022256945	1.1828259311079448	1.3505339451200333
YDR364C	1.1937105932672363	0.24216363849555092	0.16755274138163861	0.030510066990565795	1.5567615362794958	1.4381599087809451	1.180315684188311	0.5942207435902687	1.1902822949306564	0.715039174158732	-0.06516135435508115	0.19507588729264527	1.4891846223658107	1.3861854429963951	1.1433129088455019	1.326052258946278
YDR368W	1.994122403305826	1.7271753211975716	1.403781449108444	0.6226608213943261	1.6926453930642897	2.096756456641517	1.8507367078377912	1.3771996863711113	1.8850361012776777	1.954063253693902	0.7530002699806888	1.7722357287073705	2.1419442267101827	1.8051892361609	2.1616886005929246	2.0906168967385397
YDR369C	0.17937730307832628	0.24520512829721203	0.43536019598849224	0.26984053817469994	1.7459571986517552	1.5851094214266739	1.4002573281397515	1.537111414372635	0.16034409371847178	0.189241955388891	-0.22369938036198928	0.1174300612860401	1.5234791422760234	1.2060997276832854	0.9579905682680995	1.110963599266948
YDR370C	1.5812604712031666	1.4754689649105328	1.2898873709319305	0.5337655872386832	1.6100288132192555	1.6246252937438075	1.578689787369862	1.4204132205554196	1.5577703786413395	1.6134201763837719	0.6592391910590819	1.601258781881124	1.6899352637804472	1.668707338298675	1.640897740910737	1.6503032358532506
YDR371W	1.5180457412063548	1.45969701712833	1.428491862151137	0.5902159671251106	1.631607611406554	1.584872100738335	1.6077765781285644	1.6023052396752573	1.492151345635081	1.6411849682560748	0.7080845179892296	1.6989471881204963	1.687070817939234	1.6476120279602775	1.6026529781204375	1.6671680203682617
YDR372C	1.6505428071633153	1.30469143431579	1.1735569728656254	0.5790291665584473	1.6645020537653445	1.6513893961814152	1.6073977916385376	1.9952549572007667	1.5076088216358898	1.6069388837423422	0.6352618822644296	1.4673242969968785	1.6930052765657444	1.7399168819985962	1.6329958660694872	1.6217391906972416
YDR374C	1.713939877052223	1.7002239767671865	1.370875365914585	0.5228129000572063	1.6247046713283937	1.6286030853492324	1.5227999153927032	1.6567604895055483	1.5662968834801614	1.6003668045225596	0.6269046750528069	1.6652126764851123	1.676379955039545	1.697723931568264	1.6365753509544927	1.6077508760259143
YDR375C	1.6247630271882239	1.5081103354950085	1.0682489689519459	0.4514873575824826	1.596036811503122	1.5853975040949855	1.552803279203776	1.5016590363218099	1.5194290617528454	1.6009930657918547	0.6263412330053342	1.598030276912472	1.6196913965098718	1.6112828957523602	1.5529745329575777	1.6343387958802216
YDR377W	1.2803817067643157	1.1563135828192754	0.6703477232530851	0.2768769614444966	1.6777353483329014	1.589354040261006	1.6275019491302594	1.1079193430750263	1.5087681785831553	1.618158818023031	0.6869064423178318	2.1612540533253477	1.5147437150655705	1.3290402587452077	1.231016283075572	1.1460156509592312
YDR378C	1.577677969927535	0.5980376158198039	0.7322756503129827	0.3537421291503102	1.6119500049289819	1.6051803448754722	1.65156838289374	2.3288504432953943	1.2731998956241581	1.0102136637888135	0.2392487985033917	0.7688032987458918	1.7079437165742466	1.588797719673767	1.3997538424829983	1.4342991239053307
YDR379W	1.426075880970282	1.4961842051384513	1.2998100071360696	0.580465804405089	1.5570444405974753	1.5238648550999692	1.467653982543923	1.1317865855215903	1.476760867190111	1.5292654304980282	0.6093183648369053	1.3647450035350805	1.6292439228190958	1.4839680443660046	1.6356499932794484	1.5750834356028705
YDR380W	1.4918323146143497	1.4242724792798969	1.2459779005624283	0.5753516348096384	1.480331083619339	1.485658409297037	1.479554634410594	1.2847598089384116	1.456948895330706	1.5854482378090886	0.5877628309572904	1.2815935553181537	1.646066184465839	1.6086366499054476	1.5830367376742114	1.5853594692168755
YDR382W	1.66139412821735	1.8466891334811137	2.4064763474264197	0.8370269218561233	1.6524398476359148	1.6280319548214464	1.522961000748608	1.015112892207238	1.5522489334583314	1.388491313860568	0.4877647935622351	0.8990855977766283	1.6914895268782815	1.6797472177301607	1.511528627992626	1.5894428261969926
YDR383C	1.5025565781257575	1.4603243141151987	1.4319343839244114	0.6778492462486919	1.6138126843261604	1.597348221140763	1.5724325689055068	1.7534526939184518	1.501157783442678	1.620550837805952	0.6236288007272762	1.7753601483545576	1.6647069710109998	1.643081418769914	1.551195584193914	1.626519300585941
YDR384C	1.4478892523846993	1.3442812166454003	1.1903008810061393	0.5500733441031784	1.5570535869917959	1.496895976445588	1.468632634097035	1.3712110998308777	1.39473738017845	1.456631158143898	0.5045966923132637	1.3810985509752762	1.5984980535251836	1.5459876995233786	1.456575518854018	1.5243611914667308
YDR385W	1.5410996600572044	1.4060479397507064	1.0835796283117825	0.5091315861870848	1.5581296559163473	1.5617663236071302	1.4847752976446313	1.2438940919840376	1.4367836346826195	1.4937405445274186	0.5502493668652353	1.1446756944775454	1.60146312206191	1.5982016945765225	1.437496191305567	1.54081875000634
YDR386W	0.3931273727680242	0.3003970464300373	0.5939269468074012	0.40044080284653044	1.5374587801463022	1.5337431444032021	1.4715417285761547	1.7947810381188378	0.9279996008512025	0.5230293021172883	-0.11900222317100402	0.17299801970813347	1.4733212345580113	1.339247708127951	1.287464516293229	1.3582843440087147
YDR387C	1.628103192482496	1.5413285756158803	1.2480378301411703	0.5379392737456749	1.5885845902499502	1.5704774995125752	1.4385622352624083	1.5617219672175409	1.47712351388267	1.5622008175530024	0.6585277841312087	1.5676794599849353	1.6097574615582153	1.6146199793847023	1.6015402969187098	1.6370477690468919
YDR388W	7.0059387851036785	-0.5053015146655395	47.19457250217394	12.07798286363706	-7.203425466880108	-7.181296976595631	-8.171125019460746	0.8618302235313983	-2.413677292167366	-5.854979333150398	1.8504065848170885	3.798558802131403	-12.563865594522108	-4.871466766169027	5.202289657199098	-10.549706311319495
YDR389W	1.5208134671458342	1.3782604337800965	0.9230889030792425	0.420529148117231	1.5316954442828017	1.5040466533544747	1.4056906653600856	1.1760230139834638	1.3637373348109696	1.3114250473710802	0.4258991826935078	0.9001928354545546	1.6295078536922158	1.565167516696752	1.5007118623783537	1.5652400951763221
YDR391C	1.474803238807328	1.5623384385623191	1.4425921842222298	0.6771192364906569	1.5961167898467388	1.5598027966433303	1.5925265811852867	1.1805646520900472	1.498333256633455	1.5371843303590065	0.5614499735089238	1.2970137094722225	1.7160608045836399	1.6582484994016256	1.593534853095189	1.6446887435748756
YDR392W	1.8218051119512473	1.619763310804467	1.2460157384319814	0.5813174880850857	1.6787799596357724	1.538577958833042	1.390375793131139	0.8401135021454085	1.3582609630326232	1.0646561007470265	0.17403274521141932	0.6675726849881666	1.7504223297113506	1.6976794413082823	1.5799377693332355	1.6298580778129568
YDR393W	1.4923788827994648	1.3260359312788714	1.3812611750327453	0.7575342400150159	1.639773774774748	1.6041434789179476	1.5931944656830357	1.8994927807559885	1.554851645535859	1.7142048928606022	0.6900227517797073	1.6103177111633975	1.7470748948315094	1.6682026423784535	1.5630883651082736	1.6034559770572474
YDR395W	1.863483357993835	1.9675693817833162	1.8034549718824133	0.7115446512960658	1.7253950796348054	1.5326688073945705	1.332008738166795	0.8101014980136363	1.5355686662191186	1.619279758638611	0.6446907617314223	1.400625340038345	1.7082314600833424	1.6464917662398075	1.6300056103187874	1.635837867606886
YDR399W	1.649493488156315	1.5635578674738564	1.4142454139969234	0.5556059339665771	1.7180157635438151	1.6194875259328647	1.5466583563069276	1.4005089095442995	1.5099110238192066	1.5073843623303744	0.5608759191725101	1.408780064842103	1.6875889092166063	1.6082747255557013	1.5816079577284612	1.657985815027662
YDR400W	1.6506667247100932	1.4407534942825397	1.011372140617173	0.4888447257987899	1.570634053590354	1.5901129926308177	1.540323687467868	1.704384474471904	1.4507517602708213	1.5761063902859354	0.6464138468556301	1.8695284277766628	1.6389002785194036	1.6110037689354169	1.6023119279780274	1.6333497126966876
YDR401W	1.5240804029965234	1.4705111677160292	1.2636764088509846	0.6934945488861647	1.6182772552723896	1.5948880746964664	1.6749696347264902	1.4865354548190708	1.5105817091013072	1.56617086009885	0.6267899932347033	1.629010471144758	1.69247799623467	1.6748219141325742	1.6244573034714829	1.686931120553696
YDR402C	1.4446669347572951	1.4619696269303317	1.4639137529194106	0.7862835755848626	1.5820894781435413	1.573158402356651	1.4948697486469917	1.2637562996277176	1.4646222141281762	1.535925536886943	0.6081938905416604	1.4019840397427494	1.6879503140493746	1.636050538313783	1.613376293444749	1.6048409963985264
YDR403W	1.5142716128858134	1.464644768188502	1.44047409326709	0.757486752374878	1.6403428253481163	1.622479207804954	1.5704901183630875	1.3325133466849073	1.449243864376068	1.512595584170627	0.5753367329452109	1.2788829976134226	1.678218585036677	1.6321660294847038	1.5792942062432076	1.6186937870262927
YDR405W	9.91242905399849	4.252434771286744	-0.9765089334353299	9.744119948448164	0.036493850461570526	0.20624124580914122	9.040393638552317	10.327544603475097	3.19385867020513	1.3455983965146456	0.3090463899739169	17.519168548929027	11.82481467719728	16.572896142215317	12.709872933763526	8.763203606719822
YDR406W	1.7093054636205667	1.4873179034293322	1.231061633980669	0.6625412050270274	1.863227224716477	1.655690142973677	1.6729355860197928	1.3506747109691504	1.5591914262989486	1.571526417714554	0.5890642167171407	1.0785289445789794	1.7910103801415638	1.8010154120034005	1.6647291738978125	1.679247057052004
YDR408C	1.7530360743104307	1.5825316764703605	1.6221317051100954	0.8939465820172915	1.65060000517686	1.6240314983338786	1.5868794348018698	1.9132390135563677	1.5004047790345862	1.5358796547153581	0.5723031134480214	1.3980150296298313	1.6628463481663494	1.6027377703764567	1.4539819610543236	1.5308433646556865
YDR409W	1.4224133280762292	1.152537414455904	1.2921897782696763	0.6531411174243404	1.6298020037976868	1.513819755035454	1.571020624483023	1.326464981024783	1.4260292131436672	1.1704484021810817	0.2359899241349343	0.6010423585470482	1.6381279419575914	1.471670097945232	1.454189976878248	1.484544854026235
YDR410C	1.4869885027953091	1.3627259570185408	1.326429405456632	0.6593546510933482	1.6094964706783061	1.6291780775208498	1.6105556177532308	2.1078484045529557	1.4587661504732985	1.5812680556416703	0.5598464088697085	1.4329623051957712	1.6098141397124663	1.5899326299102041	1.5723837814603168	1.581076370372995
YDR411C	1.6132613227550388	1.5168953668441447	1.431159081947987	0.7018605306901686	1.6258633136649128	1.6088923971697375	1.5876064638101925	1.703636572396048	1.4812951523040314	1.543538695339327	0.6174961835064825	1.6489124682151932	1.6348880316389405	1.621573553484102	1.5727889409796383	1.6390433004604836
YDR414C	1.5400431782123876	1.4030449102023455	1.6369295434561935	0.9058727540615582	1.6561309044723878	1.603937057342855	1.5237342507362948	1.731122794032893	1.51542068231162	1.5742637320023158	0.6582784627903513	1.7841173103838137	1.7301966465095788	1.6948408691989845	1.7157688175107055	1.7219053988990614
YDR415C	1.5111741696286836	1.4577096632859519	1.5931417105453451	0.9852941495072671	1.5733719381180495	1.5105813514678688	1.3912151984532213	0.9643336950225769	1.4353385210913492	1.533107023033941	0.5643178234541568	1.447391971237419	1.6286849190175414	1.6213342273650846	1.560762145889026	1.6144150219009163
YDR418W	1.632383202276945	1.3441162400414686	1.3381338937242664	0.8217179524003333	1.660113801738423	1.559932500330781	1.4085313872549137	0.7490678393970523	1.4960558751987998	1.4804120438202213	0.5772646744535925	1.2233687431912008	1.6511516745427357	1.5257867262262668	1.209158251779864	1.4174532917560996
YDR419W	1.3810990385904927	1.099052704458163	1.26273337984389	0.8383097412861097	1.6607415245975423	1.6408793567393791	1.5500315279990984	1.487579789134774	1.431438250421137	1.4536762936600074	0.5172473981080115	1.297170869549699	1.5746138628132218	1.516788233681766	1.3750201912299853	1.4896375338617205
YDR420W	1.3913552078146458	1.464026730951723	1.5814944900068444	0.95387462385586	1.5978124735484043	1.5213717544108747	1.4845327489130253	1.4747302217853768	1.4537558011047693	1.609992145314191	0.6287839360853906	1.6265663170708162	1.605188680042336	1.5725063106077377	1.5376929666284684	1.625670687016387
YDR421W	1.5512808124224784	1.4807341258732307	1.6792320100620457	0.947274205776021	1.631544032644895	1.5741185486645994	1.5534988801335423	1.6803845889411704	1.4581107598540206	1.640117695925949	0.6819079406644336	1.7435157015722924	1.6092206459457536	1.6055213895462288	1.5515309115777616	1.6236873866215593
YDR422C	1.4642770707403414	1.4414413869555769	1.5684245432069919	0.8623418966626416	1.6450918296468133	1.5945578818130175	1.5538474553864599	1.5101795009624006	1.4436405766189275	1.4932480459897064	0.5231729932045573	1.293524954859456	1.6546753990379381	1.5812404869450998	1.5631316819104992	1.5981679912855777
YDR423C	1.5108824784245547	1.419051697212222	1.4769587668739164	0.8554005552286482	1.5851392911945434	1.5817820484312568	1.5263857468752722	1.7407327206753511	1.4934841489798438	1.5110742115304043	0.5982547996720124	1.7745705135886596	1.6474789174756448	1.575875109519454	1.548999791209509	1.5888307390145142
YDR425W	2.311305559900951	2.1595234587383043	4.276492833354067	5.2355309257598845	1.8009037300698416	1.6636761869473586	1.8291186953103966	2.8959109008399944	1.6233700549274048	1.6965061088742968	0.4480361608956276	2.1391512242082382	1.8265734206860027	1.3594954276540698	2.4299208680829203	2.289130581043428
YDR426C	1.936960455095861	1.5770681171953282	2.304984064567807	1.9661581551363725	1.3489527683415659	1.4215788633863518	1.3753328525705435	1.824672894809486	1.440044055510375	1.5065485864639423	0.6728211258413133	1.8899074385541752	1.4604058562121995	1.336714919102673	1.6447525941441508	1.1540109494111992
YDR428C	2.3046027793331567	2.0077664310278944	2.281583673034712	2.154528669061188	1.5636619075332605	1.5212214483168487	1.971097718064345	1.9212229661305364	1.7035835443797844	1.7978446589415793	0.8856697957117281	2.0932647162911744	1.5996101036924484	1.9226109401845002	1.9927780992003143	1.7536346415973827
YDR430C	1.9912242551844135	1.9275452597706175	2.8531178365685284	2.36142202629226	1.3684636809208932	1.2500437487988947	1.5195890140147776	1.9612039409948352	1.3235481549396995	1.5606254646134992	0.9070855215823528	2.025083256499399	1.5717423720689467	1.355324498847929	1.8450072728610425	1.4008771555038728
YDR431W	1.770900822178556	2.028584511871638	2.5780519014106336	2.074134344955576	1.508388739224014	1.3743667691494739	1.4935976102632371	1.3558170974200052	1.4594780864348125	1.6458329164191665	0.7166873604414387	1.81253699896252	1.512836284334092	1.4233408575879407	1.6649290032323942	1.4984239296891928
YDR432W	1.6772966516819066	0.8279360368549612	1.5239367671573345	1.9841953576286009	1.6397491545566514	1.503820671228405	1.5753079727473047	1.8440183578958287	1.3808017197253808	1.0514767966796583	0.21808623962274676	0.6450717137916586	1.587337474577913	1.2993657165077062	1.0139095429755935	1.2472799646940071
YDR433W	1.6443711138067238	0.8263459831893206	1.1409146779292836	0.8782312797744029	1.6286118865430637	1.6048630659614882	1.7011007452924398	2.2282947788801826	1.4128019458247052	1.1930367558449473	0.33557262600637616	0.8531522442624948	1.6647709030386146	1.5549787479752013	1.3111719377200317	1.5720975311829744
YDR435C	1.3761468313365401	1.2720041513872107	1.4146508730535423	0.8874225913181265	1.5448476009293126	1.5194870280227	1.7013025582262273	2.945508743338255	1.439951804932806	1.5292263876535792	0.6637389120846494	1.9449872289247192	1.5613088472492107	1.5226911402721726	1.600128973256274	1.6355365868789578
YDR436W	1.6048837892640884	1.5098117750797169	1.0868419951002146	0.7273778288289464	1.6060575597551248	1.4570399235169196	1.5231287021508542	1.6371929246219288	1.4620259635596917	1.4832237170553662	0.57543004503815	1.7489881026794067	1.618677992013073	1.5700191400226837	1.6726163695468328	1.6388946003100844
YEL001C	1.4210233057206836	1.3249519283830118	0.689010210176265	0.40784974970515364	1.518715564641729	1.330920270126053	1.5004018508295525	1.499507251256826	1.34803041017468	1.438989108361431	0.45140211136036157	2.1070354576132466	1.5910630631727636	1.5721916701686731	1.620477615617959	1.5392050954631447
YEL003W	1.6305677804788927	1.4965026069697809	1.0256572159477553	1.3865634550853438	1.5095553920893368	1.3211272801184644	1.4717590034392545	1.642954708020746	1.3714902482621623	1.5258605220686912	0.5333782492448965	2.1021015621007186	1.6771355705926314	1.648414976158342	1.6820141767525154	1.61170492878532
YEL004W	1.4053265853388257	1.2763620561934828	0.9490442126403663	1.5756136379387637	1.587750072596867	1.418324670201554	1.6076052964933427	1.4821210684533963	1.3725848081685228	1.408506942086888	0.44134198866271673	2.0504955009152335	1.6227708837456587	1.6649755730357845	1.6406132700544218	1.6791421468320946
YEL005C	1.3335734182336678	1.7354395940567802	1.308749304280321	1.7011267318050203	1.5480899269030697	1.4024437824121052	1.5630036654868535	1.3199535747890523	1.3550906670117937	1.5444721250332267	0.5489024173657907	2.315745709050401	1.566955106231126	1.635559367716076	1.6944612305935083	1.5747622460615018
YEL006W	1.4748675763085302	1.619824101071991	1.3875268629093	1.8095846762514223	1.5666531395172099	1.4845466965931402	1.6381040058833432	1.564409123244545	1.440416161035715	1.479277286157162	0.49832906993529436	2.1859548597134983	1.6760897534571149	1.6778535419501104	1.7457795377812733	1.700995700638603
YEL007W	1.3657370766944064	1.4742699019702834	1.0072107868840576	1.4596654864222816	1.5185930602984925	1.4250103118815498	1.5268559198147886	1.488210478834028	1.2680808948337272	1.2540091668741256	0.25607368242698647	0.9330753992550264	1.6089894391221082	1.7135648243839003	1.6823580556679794	1.6543120712017978
YEL008W	1.3772127538203172	1.4972892555312078	0.9244434783680535	1.125141367334649	1.520184183538129	1.4268144649794905	1.5428788923272192	1.5059591088192397	1.3321408000035826	1.3930361769990707	0.3911739164668793	1.2486332052363842	1.6441691693232219	1.6588622573008613	1.6592959438479373	1.518464259515464
YEL009C	1.3154186055706767	1.3791827355856856	0.8601482732720869	0.927829727688762	1.5130198555477354	1.3513780774793311	1.4931606446876609	1.3819757235638996	1.3398964058653047	1.3697431429127531	0.3551403572426664	1.3740920321502705	1.5751957441455402	1.571225201528748	1.5890919349750685	1.505026911700061
YEL010W	1.4411308110411856	1.4608566035168764	0.9363944882430619	0.8540722764194506	1.579808054115093	1.4514781818098146	1.6079352713154023	1.4851071064904937	1.3820559708847222	1.4802540530249795	0.4772694191501878	2.050537623932927	1.6604649908103204	1.6479634248735362	1.79137914985357	1.6533888347947148
YEL013W	1.4404097886553906	1.481435865639553	1.0099269305029108	0.34755292851793834	1.573051634854086	1.4174724535231855	1.5475342719726248	1.7626110352876945	1.2956864465678397	1.4823003171347628	0.47735956751161784	1.9194211979211904	1.5663441902218398	1.6828939940053065	1.7109102142392072	1.591624464332307
YEL014C	1.2030617378242332	1.4166205923225774	0.8522379927403554	0.6243838003345304	1.4600410856359851	1.31373453941682	1.5649003773764332	1.5450119127364395	1.3647385256755225	1.2717752782929876	0.5477605386608614	1.867233339704219	1.590243520130895	1.643357597110798	1.6697697973799344	1.5805983362232163
YEL015W	1.1957940465752688	1.3014090365707038	0.8166469332834789	0.5990766225839305	1.464106266316429	1.2597324935905947	1.4212961142318894	1.5265036198507174	1.3049545067144948	1.438835528295624	0.48469077341143996	2.0163954253589584	1.5603557849872618	1.49267845771431	1.570810868453037	1.4702595122138375
YEL016C	1.2410641228467916	1.1878015490311522	0.8269951797841969	0.6108641494202245	1.298654758129224	1.279675452362831	1.5735009974243834	1.3109888303729684	1.2691056431899734	1.251470980722062	0.40876018399843367	1.3921558509125351	1.4975080086223558	1.5375154272287705	1.6354233923168708	1.467566759078568
YEL017C-A	1.3784911610921253	1.4065974074397898	1.0654206053682749	0.7440785279154998	1.5601540889375571	1.413115604938675	1.5206921789348973	1.4100626070346496	1.3366015854853335	1.4329050228949431	0.5189493291522301	1.8744796674592634	1.6135609963344972	1.6242618854347426	1.6421480774172212	1.5730202019893877
YEL017W	1.3990528360382959	1.5700334384198928	0.9529762868205277	0.8706853681795537	1.499531366752861	1.4832548169135031	1.7784160357824366	1.4930485932923498	1.2677212544965175	1.5469957482269627	0.5772327927793481	2.2037100340689	1.6847044422704944	1.73672162963384	1.7527687045469995	1.6799786772769045
YEL018W	1.4173568404985981	1.2918292897014245	0.8510731391527551	0.7105343679460434	1.4847046805054773	1.394949004555322	1.3185656820544924	1.3430874680454634	1.3420093429753799	1.400203048688239	0.4269784668323842	1.889508331834202	1.5747187682581827	1.439912744558779	1.6554744980532785	1.4902121872213867
YEL020C	1.3527255290395122	1.4753594836631694	0.9209890973980712	0.6782635269696896	1.6011734177442054	1.411280483268173	1.5885110366372468	1.354288501377985	1.4309867305447617	1.4701904621556579	0.49042943587801213	1.9085184435033888	1.6903631258728058	1.622915462724288	1.7811021695593927	1.6961963636359731
YEL023C	1.594796161965887	1.5439989816527515	0.6752870535645757	0.4539419539229696	1.5723012803784224	1.4535333687435574	1.624178331237778	1.4728060102715916	1.4324723800307904	1.4455163520229108	0.4758621494359651	1.8509840082091642	1.6048770675786668	1.6849038494376996	1.6939056286696932	1.6040215862741376
YEL024W	0.6581889119867814	1.8087649738885452	0.12254763629520034	6.62889175019528	1.6392309655552249	0.8493459670003253	1.1921162632638203	0.8224266709261316	1.3918915309304836	0.3467878610262864	0.2569740652316117	2.563901350627005	0.8407483362668745	1.1619517475621273	0.5083131456219048	1.9375136135685205
