orf	hap a | growth (spot assay) | methyl methanesulfonate [0.01%] | Begley TJ~Samson LD, 2002	hap a | growth (spot assay) | methyl methanesulfonate [0.02%] | Begley TJ~Samson LD, 2002	hap a | growth (spot assay) | methyl methanesulfonate [0.025%] | Begley TJ~Samson LD, 2002	hap a | growth (spot assay) | methyl methanesulfonate [0.03%] | Begley TJ~Samson LD, 2002	hap a | growth (spot assay) | Di-tert-butyl peroxide [0.25 mM] | Begley TJ~Samson LD, 2002	hap a | growth (spot assay) | Di-tert-butyl peroxide [0.50 mM] | Begley TJ~Samson LD, 2002	hap a | growth (spot assay) | Di-tert-butyl peroxide [0.75 mM] | Begley TJ~Samson LD, 2002	hap a | growth (spot assay) | Di-tert-butyl peroxide [1 mM] | Begley TJ~Samson LD, 2002	hap a | growth (spot assay) | 4-nitroquinoline N-oxide [0.1 ug/ml] | Begley TJ~Samson LD, 2002	hap a | growth (spot assay) | 4-nitroquinoline N-oxide [0.2 ug/ml] | Begley TJ~Samson LD, 2002	hap a | growth (spot assay) | 4-nitroquinoline N-oxide [0.3 ug/ml] | Begley TJ~Samson LD, 2002	hap a | growth (spot assay) | 4-nitroquinoline N-oxide [0.4 ug/ml] | Begley TJ~Samson LD, 2002	hap a | growth (spot assay) | ultraviolet light [25 J/m2] | Begley TJ~Samson LD, 2002	hap a | growth (spot assay) | ultraviolet light [50 J/m2] | Begley TJ~Samson LD, 2002	hap a | growth (spot assay) | ultraviolet light [75 J/m2] | Begley TJ~Samson LD, 2002	hap a | growth (spot assay) | ultraviolet light [100 J/m2] | Begley TJ~Samson LD, 2002
YAL056W	0.773377935860453	0.582265816709399	0.3545949450108057	0.5538867395003951	1.0298672118923748	0.9517258782242629	0.9925695072471844	0.8086460326002656	0.9830971626067257	0.9251060212385354	1.0375430814364663	0.9153561459970888	0.924218982127663	0.9207933232204484	0.9577756049800822	0.9334116966883835
YAL058W	0.8808745664912004	0.6460467162094685	0.35557696559879637	0.38955232942598056	1.0063479150016796	0.913150106760694	1.0503534497263536	0.9299441392720545	0.9591979283225015	0.8830947559386856	0.9387877333604843	0.8231518083363228	0.9117256437647318	0.9172867635640364	0.9414304257687331	0.8956173578162426
YAL059W	0.9681805205890323	0.816929846288862	0.9817402446040923	1.6663015208140666	0.976027430615093	0.9677971269297759	1.1559115697037645	1.1339669195321427	0.9075336759045293	0.8763222070692835	0.9564325088070486	1.0994819856428417	0.9576602289170135	0.9952692522185221	0.9805471902049087	0.9572972719107412
YAL060W	0.8189253318513909	0.569489330390557	0.5773505222328327	0.7667993533874219	0.968094538875536	0.9450454445000974	1.0434864786308202	1.0346715006831584	0.9360460177948698	0.9302125878478815	1.0293124732257095	1.253512069684066	0.95735456068431	0.9371449456294961	0.9491238279115253	0.9337969551822448
YAL061W	0.8310847361246076	0.5633172155595839	0.48910011269031567	0.7044223172444187	1.0159782575786085	0.9564119979754748	1.069919630342443	1.0562132786212393	0.9536315547371795	0.9329576825505531	0.995500030979052	1.0393377288514138	0.8945423448118972	0.9708091504600148	0.9528868504440268	0.883357400342752
YAL062W	0.7939831949195972	0.5812058069445424	0.5703671851386333	0.7544714986766842	0.9789683055111902	0.9880330621308123	1.1268278298326357	1.0835248211898294	0.9790567228435346	0.9411891320818145	0.989624313043552	1.0352338158397985	0.913095908819949	0.9499870328508999	0.9258100999298996	0.9377394285906604
YAL065C	0.8759165715724789	0.8034293610541372	0.712178194634692	1.0815073015821002	1.0741365702450072	1.0281322555228878	1.1613751716070004	1.1079176344180965	1.0472468481654182	1.001869714016502	1.1622339496140104	1.135792534716567	0.8829893931081996	1.0021606993086738	0.9790285435710787	1.069536399730035
YAL066W	0.8322406282105996	0.7312078288129845	0.6012031087806462	0.8920416800609781	0.9780647218908235	0.9372629550686661	1.0758261365807442	1.0474295243269798	0.9347443909382432	0.9264572494464346	0.9830632542820389	0.9562760975497531	0.9346050831716094	0.9078275501717602	0.9333241371565202	0.9182172439388282
YAL067C	0.8083965384400943	0.6988004116677021	0.5571475168929539	0.7812544638745149	0.9951012230363595	0.9472989017814215	1.100975466967858	1.0385974524607529	0.9468552938681739	0.7997163943755133	1.015048179060154	0.9883302279744676	0.9359905682261962	0.9403498047872443	0.9593077186378788	0.9225253925414371
YAL068C	0.8703633794845352	0.7008349396508861	0.5420233358651593	0.6904903078058847	1.0241203362416738	0.9514123431982385	1.0785437338996597	0.9964766098034539	0.9680319048356193	0.8940383222333136	1.0414942727480738	1.023536837079389	0.9299158381755784	0.9533172761338417	0.9523757170485032	0.9248571286609738
YAR002W	0.8466161895780613	0.39401108037051547	0.3194084455781927	0.5882852707701016	1.0010917761527134	0.9616214315705021	1.0948579091188888	1.0213524023073577	0.8884106301535923	0.8142928690349303	0.7551524443232503	0.6299170743258127	0.8906073998131195	0.9002142067289114	0.900611711225477	0.8657466041778051
YAR014C	0.8175092247658985	0.6593422093351045	0.6007495848531257	1.1200179238771064	1.0310886316196683	0.9440933102592455	1.0062039246279493	0.7255851900025941	0.8916018642054504	0.8179094046592472	0.7633869253548428	0.6691960038146432	0.9199590133059884	0.9539204793103564	0.9140739707482582	0.8960511396719725
YAR015W	0.9828171235461571	1.0309531728951307	1.0233381226761524	1.7571194787041506	1.0544743192650639	1.020730507579633	1.2050029435653686	1.1409789587805812	0.9842529837130042	0.94288341038136	1.1483961725078764	1.315701020906921	0.9144293695622133	0.9205539109051113	0.8801165551690932	0.7934280926897569
YAR018C	0.8822719769278966	0.7628102749135866	0.7437437574297091	1.2944128664062915	1.0498210729358253	0.983171935412301	1.1117230277463517	0.9887847409663708	0.9373285759831963	0.9217959417010518	0.9340861338896319	0.8719304551912747	0.9690022399112187	0.9943548903419018	0.9764264837688842	0.9083423116656465
YAR020C	0.8585343733374776	0.5990845479701054	0.5906493450280675	1.0701406757253908	1.0228548283604033	0.9791289069545165	1.1333210467509758	1.0576136880866043	0.9201245467262186	0.9133246861411303	1.0000422391094645	0.9997306167209351	0.9126468089624628	0.9270683311118467	0.9160717451836087	0.872044188322263
YAR023C	0.8383116104434726	0.6293099527999617	0.6208799415007438	1.1339414289112715	0.9924059241664445	0.9625494931316326	1.1033092670440028	1.0158074100502328	0.9261153405128439	0.9143659483261345	1.0293062587990731	1.0355217850793956	0.9191685868408402	0.9223249806927347	0.8976117539440464	0.8797897137510523
YAR027W	0.8177839780040767	0.658972704745609	0.6331563825338374	1.1318014077305534	0.9928465593511534	0.9452191212381665	1.0709282412223236	0.9654920789841808	0.9177178872662058	0.913804904797141	1.0555138220911284	1.1348211340443901	0.8967621053745966	0.8903610355066546	0.901421390862009	0.8618370489227202
YAR028W	0.8982471548250154	0.7106313399096912	0.614251411463622	1.0201962253800272	1.0126386033392965	0.9872536327938496	1.1020429569703787	0.987501601861087	0.9317803086063133	0.9282931697873963	1.0845062710765367	1.128087302423909	0.9113579850595134	0.9225282224521346	0.9536133637748693	0.9046537768744857
YAR029W	0.8132938459034228	0.6309498575831247	0.5249396664383373	1.446181816298986	1.047773990449083	0.9957334174720343	1.1574450808074384	1.1070847704002686	1.0918339068694978	1.059639182366331	1.162781520493012	1.2603090506945707	0.8536807403517095	0.8851036338023667	0.9549964991843006	0.9116741235327713
YAR030C	0.9550188797282636	0.7451538301388804	0.6862900190748314	1.7074571744574183	0.9647748204176478	1.0558157881600925	1.133608063350808	1.139876751809446	1.1386652582641144	1.0927000848919333	1.1411649847692371	1.2770007394901977	0.9271744617138751	1.0665178767070052	0.922772622631948	0.9794731912343094
YAR031W	0.8227252890723679	0.7356426076778857	0.668356380003661	1.3111901786781075	1.0072621575684046	0.9855266598267386	1.0469688131488026	1.0572505460864656	1.0023820014102138	0.9404358801576013	0.9518361134595059	0.8607847739971574	0.880906951110128	0.9425496931797682	0.9558672748388921	0.9316681982730474
YAR035W	0.9453856008903316	0.701944175708702	0.7730340709350068	2.113625566981123	0.7818477959616162	0.9630544326566578	1.021793526537792	1.1493022691005783	1.0644072406853515	1.0327286420023838	0.9635770826543126	0.9739075084140416	0.8569885776158004	0.8340693903785158	0.8322326465604778	0.9683708294881784
YAR042W	0.8570503743431168	0.688514455884649	0.7104478885233783	1.623819574313135	0.9749388720683297	0.9769654303019779	1.0455478445347435	1.0668678073757638	0.9835871255234943	0.9806747088423331	1.0163753161853781	1.0293888245718443	0.887219856498979	0.9030059117765563	0.8895498690921124	0.9224500419301873
YAR047C	0.8110850744328847	0.6546064942455272	0.6636586566167214	1.3483608089121322	1.0191632986228971	1.0127887170327565	1.093706024088886	1.0849567163269203	0.9765650307220154	1.0082979623125772	1.0707571698509073	1.168536209572932	0.9293046234992436	0.9480751248057363	0.9369797504418144	0.9331786860064758
YBR173C	0.8593170653817296	0.8578472154216089	0.8957868981341109	1.33336878449963	1.0123281539427995	1.0439074834556756	1.1568511844587002	1.1423083083953844	1.076090495957466	1.0284306959971496	1.2457501982175916	1.4434817913616138	0.9874548453239927	0.9963767310586746	0.9554016397350044	0.9317543076670329
YBR174C	0.9100416707117501	0.675795516849793	0.43581931226361953	0.6384398079646418	1.069112860551278	1.0889221417869634	1.1376271924687555	1.0962867839829842	1.00905808334379	1.0335286147017053	1.079626679333061	0.8496398581907153	0.9984404840533528	1.0093480030485076	0.9889414317791815	1.0386347122711925
YBR175W	0.9163674602318469	0.7411699083269538	0.5052767121565581	0.7768501710935419	1.0575389756293332	1.0730429018423286	1.1521130155380324	1.1432902490474977	1.0316291758774778	1.0697465553421293	1.1663342417607703	1.0249465269204	0.9766218352945549	1.0234053665944716	0.9425454803633193	1.030889430066251
YBR176W	0.857348014246142	0.7925677393270218	0.6622340811699862	1.013809272256234	1.0292648616923457	1.1136611112762236	1.102340057369531	1.0474521599471869	0.9944733912909731	1.0084840434385667	1.0694692063224593	1.072686897864288	0.993255401015067	1.0035312303010337	0.9702666280624838	1.0291481052418894
YBR177C	0.8344806985102226	0.884168811843124	0.7180530106233999	1.17886503643647	1.0123946623415558	1.0310862686080773	1.14792674991236	1.1019001894251026	1.0528849190969765	1.087997116298009	1.2243731788716177	1.2994856365859302	1.026862484609724	0.9501988700718086	0.9962354111875737	1.0964618942769693
YBR178W	0.9041094377735294	0.858149304400611	0.7034254220988938	1.2178565336373066	1.013615751047445	1.072791591518122	1.0744197928858152	0.9756114795445167	1.0370916116898272	1.0378996204629243	1.2634548434797725	1.1905475754222048	1.008626221982229	0.996579832271902	0.8855908304101009	1.0238166835893172
YBR179C	0.7972260726351825	1.0537108837059648	1.0026340412554908	1.2500107079006486	0.9584409844716597	1.0060000700892795	1.0882651485159207	1.0430698991944236	0.9311977208247438	0.9473871006037959	1.156175218078216	1.2440402696884019	0.8456636658768885	0.8204693753259743	0.7451522172829169	0.8439472791088706
YBR180W	0.792388954304755	0.8118098547435278	0.7097902593831992	0.9269756827754062	1.0461298657223093	1.136165943980455	1.1545005948876985	1.106467935939721	1.0955974356463158	1.0781764866725605	1.1783543532524574	1.1418692319984527	1.0321027142168833	1.097626672423587	1.0288427244043319	1.0906581336233718
YBR181C	0.9514040334200992	0.9599328895800553	1.311396268365598	1.0335429106848075	1.0417895808057722	1.0720126002152097	1.1655069185786477	1.0818621631819625	0.9888959280156119	0.9740275078549544	0.997168949385692	0.8608876790404132	0.9456332228693732	1.0262198973040102	0.9514184508937268	1.0087151149403029
YBR182C	0.7999339111160858	0.7111551766793115	0.6617613143755335	0.6968282443259359	1.066289078756543	1.1535033379192634	1.1887253019944743	1.1211251585108541	1.0708274427833595	1.1178035001549225	1.3468218147302577	1.1866225893438587	1.0071528081454415	0.9833502093483374	1.0105581444608516	1.0431234881020623
YBR183W	0.7812244878776612	0.7279973816075547	0.6103967214238689	0.6801916524213124	1.0883186819323376	1.1331207589890944	1.1368332621973776	1.116342387235155	1.0453637617644904	1.1020850692191069	1.1915614788200373	1.264854398076839	0.9496027852848714	1.0121993184810882	1.0284759718020668	1.0744258519649386
YBR184W	0.8477348672873605	0.799612143527186	0.8048036055172901	0.8276749815384652	1.0841296211772595	1.1571723107038674	1.1819308077201758	1.160858230226515	1.0538258167430186	1.108578123209565	1.3180820850261965	1.4117740825561922	1.0077244764724123	1.0988475784757201	1.0344364049815071	1.0640062723829293
YBR185C	0.8753365394541958	0.7101931367255512	0.42234889758375443	0.5276546744398636	1.08328264375399	1.052548391816127	1.1025814406355086	1.0606961448453738	0.952934244518789	0.9924417917771562	1.011466355528138	0.9413489273700288	0.936759341230164	1.010056580895202	0.8896516562933326	0.9099022782001436
YBR186W	0.7370662659190487	0.5693854344749025	0.46955161283235497	0.6780206379281211	0.992864995935328	1.072113377577078	1.1342923578106752	0.9696525831574999	1.042556173915501	1.024910944103128	1.1436414289961105	1.0239314834076507	0.989863407438554	0.9545554767064349	0.9239109784710718	1.027275019984426
YBR187W	0.849880548897881	0.6860821588611158	0.49916454978152264	0.6147142639851312	1.0749504600744315	1.125145157066963	1.1655233407860688	1.1710344568928417	0.9442611321693933	1.0074321381679467	1.100814103581997	0.915691721292462	1.0231117327924122	0.9954117310772167	0.9506272802918065	0.9734018916691896
YBR188C	0.810214668866009	0.7063189932562578	0.5573305069781852	0.5972233765918414	1.0480408889181814	1.1195698519200685	1.1269774547340192	1.052664898856516	0.9907645076640418	1.0765470429096513	1.0875445892855578	0.9111208080109657	1.0016695402850406	0.9876047001249262	0.9248615968754001	0.9807529847719686
YBR194W	0.8298580717474393	0.4408662948379458	0.1413395447205022	0.15157907138723511	1.0728470711320173	1.1314667239015808	1.098707808477994	0.905708793863221	1.0588174993357553	1.014058295636644	1.2004127619267584	0.8695164001748971	0.992678761434114	1.0245714746311707	0.8680729931955219	0.8661033996781135
YBR195C	0.7356960860145358	0.16687255609392596	0.16301648952181994	0.3306056898168444	1.0538445984856761	1.0964907384529912	1.1043536545207484	1.0872036114079149	0.922387802158668	0.9670527035135805	0.7270933603043543	0.4272747753430453	0.9573572965844542	0.9575718558752156	0.9225263610121665	0.9889760941962346
YBR197C	0.8273208261812286	0.6462915726368111	0.4802043372822378	0.5770040130113882	1.0635151144627688	1.0728040426570538	1.1225105127032968	1.0653710863047583	0.9899163874064119	1.0564182792650407	1.1648982754353032	1.0185919036347404	0.9932603347908838	0.9766179272569132	0.9713957930579805	1.012803357902258
