orf	hom | growth (pooled culture) | zinc dichloride [1 uM], time [5 gen] | LZM | North M~Eide D, 2012	hom | growth (pooled culture) | zinc dichloride [1 uM], time [15 gen] | LZM | North M~Eide D, 2012
YNL255C	-0.08317185148717253	-0.03377022503158531
YNL257C	-0.08317185148717253	-0.03377022503158531
YNL259C	-0.08317185148717253	-0.03377022503158531
YNL264C	-0.08317185148717253	-2.899415034854618
YNL265C	-0.08317185148717253	-0.03377022503158531
YNL266W	-0.08317185148717253	-0.03377022503158531
YNL268W	-0.08317185148717253	-0.03377022503158531
YNL269W	-0.08317185148717253	-0.03377022503158531
YNL270C	-0.08317185148717253	-0.03377022503158531
YNL271C	-0.08317185148717253	1.8766596481837703
YNL273W	-0.08317185148717253	-0.03377022503158531
YNL274C	-0.08317185148717253	-0.03377022503158531
YNL275W	-0.08317185148717253	-0.03377022503158531
YNL278W	-0.08317185148717253	-0.03377022503158531
YNL279W	-0.08317185148717253	-0.03377022503158531
YNL280C	-0.08317185148717253	-0.03377022503158531
YNL281W	-0.08317185148717253	-0.03377022503158531
YNL283C	-0.08317185148717253	-1.3471907628671422
YNL284C	2.5367414703588236	3.966192322013065
YNL285W	-0.08317185148717253	-0.03377022503158531
YNL286W	-0.08317185148717253	-0.03377022503158531
YNL288W	-0.08317185148717253	0.8020428445001326
YNL289W	-0.08317185148717253	-0.03377022503158531
YNL291C	-0.08317185148717253	-2.12330289886088
YNL292W	-0.08317185148717253	-0.03377022503158531
YNL293W	-0.08317185148717253	-0.03377022503158531
YNL294C	-0.08317185148717253	1.8766596481837703
YNL295W	-0.08317185148717253	-0.03377022503158531
YNL296W	-0.08317185148717253	-0.03377022503158531
YNL297C	-0.08317185148717253	-0.03377022503158531
YNL299W	-0.08317185148717253	-0.03377022503158531
YNL300W	-0.08317185148717253	-0.03377022503158531
YNL301C	-0.08317185148717253	-0.03377022503158531
YNL303W	-0.08317185148717253	-0.03377022503158531
YNL304W	-0.08317185148717253	-0.03377022503158531
YNL305C	-0.08317185148717253	-0.03377022503158531
YNL307C	-0.08317185148717253	-0.03377022503158531
YNL311C	-0.08317185148717253	-0.03377022503158531
YNL314W	-0.08317185148717253	-1.1083870287152227
YNL315C	-0.08317185148717253	-0.03377022503158531
YNL316C	-0.08317185148717253	-0.03377022503158531
YNL318C	-0.08317185148717253	-0.03377022503158531
YNL319W	-0.08317185148717253	-0.03377022503158531
YNL321W	-0.08317185148717253	-0.03377022503158531
YNL322C	-0.08317185148717253	-1.1083870287152227
YNL323W	-0.08317185148717253	-1.9442000982469407
YNL324W	-0.08317185148717253	-3.615826237310377
YNL325C	-2.703085173333169	-3.377022503158457
YNL326C	-0.08317185148717253	-0.03377022503158531
YNL327W	-0.08317185148717253	-0.03377022503158531
YNL328C	-0.08317185148717253	-0.03377022503158531
YNL329C	-0.08317185148717253	-4.690443040994014
YNL332W	-0.08317185148717253	-0.03377022503158531
YNL333W	-0.08317185148717253	-0.03377022503158531
YNL334C	-0.08317185148717253	-0.03377022503158531
YNL335W	-0.08317185148717253	-0.03377022503158531
YNL336W	-0.08317185148717253	-0.03377022503158531
YNL338W	-0.08317185148717253	-0.03377022503158531
YNL339C	-0.08317185148717253	-0.03377022503158531
YNR001C	-0.08317185148717253	-0.03377022503158531
YNR002C	-0.08317185148717253	-0.03377022503158531
YNR004W	-0.08317185148717253	-0.03377022503158531
YNR005C	-0.08317185148717253	-0.03377022503158531
YNR006W	-0.08317185148717253	-0.9889851616392631
YNR007C	-0.08317185148717253	-2.1830038323988603
YNR008W	-0.08317185148717253	-0.03377022503158531
YNR009W	-0.08317185148717253	-0.03377022503158531
YNR012W	3.6595614654356794	3.548285787247206
YNR013C	-0.08317185148717253	-0.03377022503158531
YNR014W	-0.08317185148717253	-0.03377022503158531
YNR015W	-0.08317185148717253	-0.03377022503158531
YNR018W	-0.08317185148717253	-0.03377022503158531
YNR019W	-0.08317185148717253	-0.03377022503158531
YNR020C	-0.08317185148717253	1.1602484457280118
YNR021W	-0.08317185148717253	-0.8695832945633033
YNR024W	-0.08317185148717253	-0.03377022503158531
YNR025C	-0.08317185148717253	-0.03377022503158531
YNR027W	-0.08317185148717253	-0.03377022503158531
YNR028W	-0.08317185148717253	-0.03377022503158531
YNR029C	-0.08317185148717253	-3.138218769006538
YNR030W	-0.08317185148717253	-1.4665926299431018
YNR031C	-0.08317185148717253	-0.03377022503158531
YNR032W	-0.08317185148717253	-0.03377022503158531
YNR033W	-0.08317185148717253	-0.03377022503158531
YNR034W	-0.08317185148717253	-0.03377022503158531
YNR036C	-0.08317185148717253	0.9214447115760924
YNR037C	-0.08317185148717253	-0.03377022503158531
YNR039C	-0.08317185148717253	-1.765097297633001
YNR040W	-0.08317185148717253	-1.406891696405122
YNR041C	-0.08317185148717253	-0.03377022503158531
YNR042W	-0.08317185148717253	-0.03377022503158531
YNR045W	-0.08317185148717253	-0.03377022503158531
YNR048W	-0.08317185148717253	-0.03377022503158531
YNR049C	-0.08317185148717253	-0.03377022503158531
YNR051C	-0.08317185148717253	-6.12326544590553
YNR052C	-0.08317185148717253	-0.03377022503158531
YNR055C	-0.08317185148717253	-0.03377022503158531
YNR056C	-0.08317185148717253	-0.03377022503158531
YNR057C	-0.08317185148717253	-0.03377022503158531
YNR058W	-0.08317185148717253	-0.03377022503158531
YNR059W	-0.08317185148717253	-0.03377022503158531
YNR060W	-0.08317185148717253	-0.03377022503158531
YNR061C	-0.08317185148717253	-0.03377022503158531
YNR062C	-0.08317185148717253	-0.03377022503158531
YNR063W	-0.08317185148717253	-0.03377022503158531
YNR064C	-0.08317185148717253	-0.03377022503158531
YNR065C	-0.08317185148717253	-0.03377022503158531
YNR066C	-0.08317185148717253	-0.03377022503158531
YNR067C	-0.08317185148717253	-0.7501814274873436
YNR069C	-0.08317185148717253	-0.03377022503158531
YNR070W	-0.08317185148717253	-0.03377022503158531
YNR071C	-0.08317185148717253	-0.03377022503158531
YNR072W	-0.08317185148717253	-0.03377022503158531
YNR073C	-0.08317185148717253	-0.03377022503158531
YNR075W	-0.08317185148717253	-0.03377022503158531
YOL001W	-0.08317185148717253	1.6378559140318505
YOL002C	-0.08317185148717253	-0.03377022503158531
YOL003C	-0.08317185148717253	-0.03377022503158531
YOL004W	-3.8259051684100247	-2.0636019653229005
YOL006C	-0.08317185148717253	-0.03377022503158531
YOL007C	-0.08317185148717253	-0.03377022503158531
YOL008W	-0.08317185148717253	-0.03377022503158531
YOL009C	3.0981514678972517	2.712472717715488
YOL011W	-0.08317185148717253	-0.03377022503158531
YOL012C	-0.08317185148717253	-4.511340240380075
YOL013C	-0.08317185148717253	-0.03377022503158531
YOL014W	-0.08317185148717253	-0.03377022503158531
YOL015W	-0.08317185148717253	-0.03377022503158531
YOL016C	-0.08317185148717253	-0.03377022503158531
YOL017W	-0.08317185148717253	-0.03377022503158531
YOL018C	-0.08317185148717253	-1.824798231170981
YOL019W	-0.08317185148717253	-0.03377022503158531
YOL020W	-0.08317185148717253	-0.03377022503158531
YOL023W	-0.08317185148717253	3.667687654323166
YOL024W	-0.08317185148717253	-0.03377022503158531
YOL025W	-0.08317185148717253	-0.03377022503158531
YOL027C	-0.08317185148717253	-0.03377022503158531
YOL028C	-0.08317185148717253	-0.03377022503158531
YOL029C	-0.08317185148717253	-0.03377022503158531
YOL030W	-0.08317185148717253	-0.03377022503158531
YOL031C	-0.08317185148717253	-0.03377022503158531
YOL032W	-0.08317185148717253	-0.03377022503158531
YOL035C	-0.08317185148717253	-0.9889851616392631
YOL036W	-0.08317185148717253	-0.9292842281012832
YOL037C	-0.08317185148717253	-0.03377022503158531
YOL039W	-0.08317185148717253	-0.03377022503158531
YOL041C	-0.08317185148717253	1.1602484457280118
YOL042W	-0.08317185148717253	-0.03377022503158531
YOL043C	-0.08317185148717253	-0.03377022503158531
YOL044W	-0.08317185148717253	-3.8546299714622965
YOL045W	-0.08317185148717253	-0.03377022503158531
YOL046C	-0.08317185148717253	-0.03377022503158531
YOL047C	-0.08317185148717253	-0.03377022503158531
YOL048C	-0.08317185148717253	-0.03377022503158531
YOL050C	-0.08317185148717253	-0.03377022503158531
YOL051W	-0.08317185148717253	-0.03377022503158531
YOL052C	-0.08317185148717253	-0.03377022503158531
YOL052C-A	-0.08317185148717253	-0.03377022503158531
YOL053W	-0.08317185148717253	-0.03377022503158531
YOL054W	-0.08317185148717253	-0.03377022503158531
YOL055C	-0.08317185148717253	-0.03377022503158531
YOL056W	-0.08317185148717253	-0.03377022503158531
YOL057W	-0.08317185148717253	-0.03377022503158531
YOL058W	-0.08317185148717253	-0.03377022503158531
YOL059W	-0.08317185148717253	-0.03377022503158531
YOL060C	-0.08317185148717253	-0.03377022503158531
YOL061W	-0.08317185148717253	-0.03377022503158531
YOL062C	-0.08317185148717253	-0.03377022503158531
YOL063C	-0.08317185148717253	-0.03377022503158531
YOL064C	-0.08317185148717253	-1.824798231170981
YOL065C	-0.08317185148717253	-0.03377022503158531
YOL067C	-0.08317185148717253	-0.03377022503158531
YOL068C	-0.08317185148717253	0.8020428445001326
YOL070C	-0.08317185148717253	-0.03377022503158531
YOL071W	-0.08317185148717253	-0.03377022503158531
YOL072W	-0.08317185148717253	-0.03377022503158531
YOL075C	-0.08317185148717253	-0.03377022503158531
YOL076W	-0.08317185148717253	-0.03377022503158531
YOL079W	-0.08317185148717253	-0.03377022503158531
YOL080C	-0.08317185148717253	-0.03377022503158531
YOL081W	-7.942911817025162	-0.03377022503158531
YOL082W	-0.08317185148717253	-0.03377022503158531
YOL083W	-0.08317185148717253	-0.03377022503158531
YOL084W	-0.08317185148717253	-0.03377022503158531
YOL085C	-0.08317185148717253	-0.03377022503158531
YOL087C	-3.077358505025454	-0.8695832945633033
YOL088C	-0.08317185148717253	-0.03377022503158531
YOL089C	-0.08317185148717253	-0.03377022503158531
YOL090W	-0.08317185148717253	-0.03377022503158531
YOL091W	-0.08317185148717253	-0.03377022503158531
YOL092W	-0.08317185148717253	-0.03377022503158531
YOL093W	-0.08317185148717253	-0.03377022503158531
YOL095C	-0.08317185148717253	1.458753113417911
YOL096C	-0.08317185148717253	-0.03377022503158531
YOL098C	-0.08317185148717253	-0.03377022503158531
YOL099C	-0.08317185148717253	-0.03377022503158531
YOL100W	-0.08317185148717253	1.9960615152597299
YOL101C	-0.08317185148717253	-0.03377022503158531
YOL103W	-0.08317185148717253	-0.03377022503158531
YOL104C	-0.08317185148717253	-0.03377022503158531
YOL105C	-0.08317185148717253	-0.03377022503158531
YOL106W	-0.08317185148717253	-0.03377022503158531
YOL107W	-0.08317185148717253	-0.03377022503158531
YOL108C	4.220971462974107	-0.03377022503158531
YOL109W	-0.08317185148717253	-0.03377022503158531
YOL110W	-0.08317185148717253	-0.9889851616392631
YOL111C	-0.08317185148717253	-0.03377022503158531
YOL112W	-0.08317185148717253	-0.03377022503158531
YOL113W	-0.08317185148717253	-0.03377022503158531
YOL114C	-0.08317185148717253	-0.03377022503158531
YOL115W	-0.08317185148717253	-2.7800131677786584
YOL116W	-0.08317185148717253	-1.9442000982469407
YOL117W	-0.08317185148717253	-0.03377022503158531
YOL118C	-0.08317185148717253	-0.03377022503158531
YOL119C	-0.08317185148717253	-0.03377022503158531
YOL121C	3.2852881337433946	1.3990521798799311
YOL122C	-0.08317185148717253	-0.03377022503158531
YOL124C	-0.08317185148717253	-0.9889851616392631
YOL126C	-0.08317185148717253	-0.03377022503158531
YOL128C	-0.08317185148717253	-0.9889851616392631
YOL129W	-0.08317185148717253	-2.1830038323988603
YOL131W	-0.08317185148717253	-0.03377022503158531
YOL132W	-0.08317185148717253	-0.03377022503158531
YOL136C	-0.08317185148717253	-0.03377022503158531
YOL137W	-0.08317185148717253	-0.03377022503158531
YOL138C	-0.08317185148717253	-0.03377022503158531
YOL141W	-0.08317185148717253	-0.03377022503158531
YOL147C	-0.08317185148717253	-0.03377022503158531
YOL148C	-0.08317185148717253	-0.03377022503158531
YOL150C	-0.08317185148717253	-0.03377022503158531
YOL151W	-0.08317185148717253	-0.03377022503158531
YOL152W	-0.08317185148717253	-0.03377022503158531
YOL155C	-0.08317185148717253	-0.03377022503158531
YOL158C	-0.08317185148717253	-0.03377022503158531
YOL159C	-0.08317185148717253	-0.03377022503158531
YOL160W	-0.08317185148717253	-0.03377022503158531
YOL162W	-0.08317185148717253	-0.03377022503158531
YOL163W	-0.08317185148717253	-0.03377022503158531
YOR001W	3.2852881337433946	2.4139680500255887
YOR002W	-0.08317185148717253	-1.9442000982469407
YOR003W	-0.08317185148717253	-0.03377022503158531
YOR005C	-0.08317185148717253	-0.03377022503158531
YOR006C	-0.08317185148717253	1.518454046955891
YOR007C	-0.08317185148717253	-0.03377022503158531
YOR008C	-0.08317185148717253	-0.03377022503158531
YOR009W	-0.08317185148717253	-0.03377022503158531
YOR010C	-0.08317185148717253	-0.03377022503158531
YOR011W	-0.08317185148717253	-0.03377022503158531
YOR012W	-0.08317185148717253	-0.03377022503158531
YOR013W	-0.08317185148717253	-0.03377022503158531
YOR014W	-0.08317185148717253	-0.03377022503158531
YOR015W	-0.08317185148717253	-0.03377022503158531
YOR016C	-0.08317185148717253	-0.8695832945633033
YOR017W	-0.08317185148717253	-0.7501814274873436
YOR018W	-0.08317185148717253	-0.03377022503158531
YOR019W	-0.08317185148717253	-0.03377022503158531
YOR021C	-0.08317185148717253	-0.03377022503158531
YOR022C	-0.08317185148717253	-0.03377022503158531
YOR023C	-0.08317185148717253	-0.03377022503158531
YOR024W	-0.08317185148717253	-0.03377022503158531
YOR025W	-0.08317185148717253	-0.03377022503158531
YOR027W	-0.08317185148717253	-0.03377022503158531
YOR028C	-0.08317185148717253	-0.03377022503158531
YOR029W	-0.08317185148717253	-0.03377022503158531
YOR030W	-0.08317185148717253	1.458753113417911
YOR032C	-0.08317185148717253	-0.03377022503158531
YOR033C	-0.08317185148717253	-0.03377022503158531
YOR034C	-0.08317185148717253	-0.03377022503158531
YOR035C	5.530928123897105	4.921407258620743
YOR036W	-0.08317185148717253	-0.03377022503158531
YOR037W	-0.08317185148717253	-0.03377022503158531
YOR038C	-0.08317185148717253	-0.03377022503158531
YOR039W	-0.08317185148717253	2.0557624487977098
YOR040W	-0.08317185148717253	-0.03377022503158531
YOR041C	-0.08317185148717253	-0.03377022503158531
YOR042W	-0.08317185148717253	-0.03377022503158531
YOR043W	-0.08317185148717253	1.3990521798799311
YOR044W	-0.08317185148717253	-0.03377022503158531
YOR045W	-0.08317185148717253	-0.03377022503158531
YOR047C	-0.08317185148717253	-0.03377022503158531
YOR049C	-0.08317185148717253	-0.03377022503158531
YOR050C	-0.08317185148717253	-0.03377022503158531
YOR051C	-0.08317185148717253	-0.03377022503158531
YOR052C	-0.08317185148717253	-0.03377022503158531
YOR053W	-0.08317185148717253	-0.03377022503158531
YOR054C	-0.08317185148717253	-0.03377022503158531
YOR055W	-0.08317185148717253	-0.03377022503158531
YOR058C	-0.08317185148717253	-0.03377022503158531
YOR059C	-0.08317185148717253	-0.03377022503158531
YOR061W	-0.08317185148717253	1.8169587146457904
YOR062C	-0.08317185148717253	-0.03377022503158531
YOR064C	-0.08317185148717253	-0.03377022503158531
YOR065W	2.5367414703588236	5.9363231287664
YOR066W	-0.08317185148717253	-0.03377022503158531
YOR067C	-0.08317185148717253	-2.0039010317849204
YOR068C	-0.08317185148717253	-1.6456954305570415
YOR069W	-0.08317185148717253	-1.3471907628671422
YOR070C	-0.08317185148717253	-0.03377022503158531
YOR071C	-0.08317185148717253	-0.03377022503158531
YOR072W	-0.08317185148717253	-0.03377022503158531
YOR076C	-0.08317185148717253	0.9214447115760924
YOR078W	4.782381460512536	3.2497811195573068
YOR079C	-0.08317185148717253	-0.03377022503158531
YOR080W	-0.08317185148717253	-0.03377022503158531
YOR081C	-0.08317185148717253	-0.03377022503158531
YOR082C	-0.08317185148717253	-0.03377022503158531
YOR083W	-0.08317185148717253	-0.03377022503158531
YOR084W	-0.08317185148717253	-0.03377022503158531
YOR085W	-2.8902218391793117	-2.0636019653229005
YOR086C	-0.08317185148717253	-0.03377022503158531
YOR087W	-0.08317185148717253	-0.03377022503158531
YOR089C	2.9110148020511093	-0.03377022503158531
YOR090C	-0.08317185148717253	-0.03377022503158531
YOR091W	-0.08317185148717253	-0.03377022503158531
YOR092W	-0.08317185148717253	-0.03377022503158531
YOR093C	-0.08317185148717253	-0.03377022503158531
YOR094W	-0.08317185148717253	-0.03377022503158531
YOR096W	6.092338121435533	4.204996056164984
YOR097C	-0.08317185148717253	-0.03377022503158531
YOR099W	-0.08317185148717253	-0.03377022503158531
YOR100C	-0.08317185148717253	-0.03377022503158531
YOR101W	-0.08317185148717253	-0.03377022503158531
YOR105W	-0.08317185148717253	-0.03377022503158531
YOR106W	-4.574451831794595	-0.03377022503158531
YOR107W	-0.08317185148717253	-0.03377022503158531
YOR108W	-0.08317185148717253	-0.03377022503158531
YOR109W	-0.08317185148717253	-0.03377022503158531
YOR111W	-0.08317185148717253	-0.03377022503158531
YOR112W	-0.08317185148717253	-1.1083870287152227
YOR113W	-0.08317185148717253	-0.03377022503158531
YOR114W	-0.08317185148717253	-0.03377022503158531
YOR115C	-0.08317185148717253	-0.03377022503158531
YOR118W	-0.08317185148717253	-0.03377022503158531
YOR120W	-0.08317185148717253	-0.03377022503158531
YOR121C	-0.08317185148717253	-0.03377022503158531
YOR123C	-4.387315165948452	-1.3471907628671422
YOR124C	-0.08317185148717253	-2.4218075665507794
YOR125C	-0.08317185148717253	1.1602484457280118
YOR126C	-0.08317185148717253	-0.03377022503158531
YOR127W	-0.08317185148717253	-0.03377022503158531
YOR129C	-0.08317185148717253	-0.03377022503158531
YOR130C	-0.08317185148717253	-0.03377022503158531
YOR131C	-0.08317185148717253	-0.03377022503158531
YOR132W	-0.08317185148717253	-1.1083870287152227
YOR133W	-0.08317185148717253	-0.03377022503158531
YOR134W	-0.08317185148717253	-0.03377022503158531
YOR135C	-0.08317185148717253	0.9811456451140722
YOR136W	-0.08317185148717253	0.9214447115760924
YOR137C	-0.08317185148717253	-0.03377022503158531
YOR138C	-0.08317185148717253	-0.03377022503158531
YOR139C	-0.08317185148717253	-0.03377022503158531
YOR140W	-0.08317185148717253	-0.9889851616392631
YOR141C	-0.08317185148717253	-0.03377022503158531
YOR142W	-0.08317185148717253	-0.03377022503158531
YOR144C	-0.08317185148717253	-0.03377022503158531
YOR150W	-0.08317185148717253	1.6378559140318505
YOR152C	-0.08317185148717253	-0.03377022503158531
YOR153W	-0.08317185148717253	-0.03377022503158531
YOR154W	-0.08317185148717253	-0.03377022503158531
YOR155C	-0.08317185148717253	-0.03377022503158531
YOR156C	-0.08317185148717253	-0.03377022503158531
YOR158W	-0.08317185148717253	-0.03377022503158531
YOR161C	-0.08317185148717253	-0.03377022503158531
YOR162C	-0.08317185148717253	-0.03377022503158531
YOR163W	-0.08317185148717253	-0.03377022503158531
YOR164C	-0.08317185148717253	-0.03377022503158531
YOR165W	-0.08317185148717253	-0.03377022503158531
YOR166C	-0.08317185148717253	-0.03377022503158531
YOR167C	-0.08317185148717253	1.518454046955891
YOR170W	-0.08317185148717253	-0.03377022503158531
YOR171C	-0.08317185148717253	-0.03377022503158531
YOR172W	-0.08317185148717253	-0.03377022503158531
YOR173W	-0.08317185148717253	-0.03377022503158531
YOR175C	-0.08317185148717253	-0.03377022503158531
YOR177C	-0.08317185148717253	-0.03377022503158531
YOR178C	-0.08317185148717253	-0.03377022503158531
YOR180C	-0.08317185148717253	-0.03377022503158531
YOR182C	-0.08317185148717253	1.518454046955891
YOR183W	3.6595614654356794	3.0706783189433673
YOR185C	-0.08317185148717253	-0.03377022503158531
YOR186W	-0.08317185148717253	-0.03377022503158531
YOR188W	-0.08317185148717253	-0.03377022503158531
YOR189W	-0.08317185148717253	-0.03377022503158531
YOR190W	-0.08317185148717253	-0.03377022503158531
YOR191W	-0.08317185148717253	-0.03377022503158531
YOR192C	-0.08317185148717253	-0.03377022503158531
YOR193W	-0.08317185148717253	-0.03377022503158531
YOR195W	-0.08317185148717253	-0.03377022503158531
YOR196C	-0.08317185148717253	2.712472717715488
YOR197W	-0.08317185148717253	-0.03377022503158531
YOR198C	-3.8259051684100247	-0.03377022503158531
YOR199W	-0.08317185148717253	-0.03377022503158531
YOR200W	-0.08317185148717253	-0.03377022503158531
YOR201C	-0.08317185148717253	4.563201657392864
YOR202W	-0.08317185148717253	-0.03377022503158531
YOR205C	2.9110148020511093	5.458715660462561
YOR208W	-0.08317185148717253	-0.03377022503158531
YOR209C	5.343791458050963	-0.03377022503158531
YOR211C	-0.08317185148717253	2.891575518329428
YOR213C	-0.08317185148717253	-0.03377022503158531
YOR214C	-0.08317185148717253	-0.03377022503158531
YOR215C	-0.08317185148717253	-0.03377022503158531
YOR216C	-4.574451831794595	-6.36206918005745
YOR219C	-0.08317185148717253	-0.03377022503158531
YOR220W	-0.08317185148717253	-0.03377022503158531
YOR221C	4.595244794666392	-0.03377022503158531
YOR222W	-0.08317185148717253	-0.03377022503158531
YOR223W	-0.08317185148717253	-0.8695832945633033
YOR225W	-0.08317185148717253	-0.03377022503158531
YOR226C	-0.08317185148717253	-0.03377022503158531
YOR227W	-0.08317185148717253	-0.03377022503158531
YOR228C	-0.08317185148717253	-0.03377022503158531
YOR229W	-0.08317185148717253	-0.03377022503158531
YOR230W	-0.08317185148717253	-0.03377022503158531
YOR231W	-0.08317185148717253	-0.03377022503158531
YOR233W	-0.08317185148717253	-0.8695832945633033
YOR234C	-0.08317185148717253	-0.03377022503158531
YOR235W	2.7238781362049664	-0.03377022503158531
YOR237W	-0.08317185148717253	-0.03377022503158531
YOR238W	-0.08317185148717253	-0.03377022503158531
YOR239W	-0.08317185148717253	-0.03377022503158531
YOR241W	-0.08317185148717253	2.234865249411649
YOR242C	-0.08317185148717253	-0.03377022503158531
YOR243C	-0.08317185148717253	-0.03377022503158531
YOR245C	-0.08317185148717253	-0.03377022503158531
YOR246C	-0.08317185148717253	1.8169587146457904
YOR247W	-0.08317185148717253	-0.03377022503158531
YOR248W	-0.08317185148717253	-0.03377022503158531
YOR251C	-0.08317185148717253	-0.03377022503158531
YOR252W	-0.08317185148717253	-0.03377022503158531
YOR253W	-0.08317185148717253	-0.03377022503158531
YOR255W	-0.08317185148717253	-0.03377022503158531
YOR258W	-0.08317185148717253	-0.03377022503158531
YOR263C	-0.08317185148717253	-0.03377022503158531
YOR264W	-0.08317185148717253	-0.03377022503158531
YOR265W	-0.08317185148717253	-0.03377022503158531
YOR266W	-0.08317185148717253	-0.03377022503158531
YOR267C	-0.08317185148717253	-0.03377022503158531
YOR268C	-0.08317185148717253	-0.03377022503158531
YOR269W	-0.08317185148717253	-1.7053963640950212
YOR270C	-0.08317185148717253	1.3990521798799311
YOR271C	-0.08317185148717253	1.458753113417911
YOR273C	-0.08317185148717253	-0.03377022503158531
YOR274W	-0.08317185148717253	1.5781549804938708
YOR275C	-0.08317185148717253	1.3990521798799311
YOR276W	-0.08317185148717253	-0.8695832945633033
YOR277C	-0.08317185148717253	-0.03377022503158531
YOR279C	-0.08317185148717253	-0.03377022503158531
YOR280C	-0.08317185148717253	-0.03377022503158531
YOR283W	-0.08317185148717253	-0.03377022503158531
YOR284W	-0.08317185148717253	-0.03377022503158531
YOR285W	-0.08317185148717253	-0.03377022503158531
YOR286W	-0.08317185148717253	-0.03377022503158531
YOR288C	-0.08317185148717253	-0.03377022503158531
YOR289W	-0.08317185148717253	-0.03377022503158531
YOR290C	-0.08317185148717253	-0.03377022503158531
YOR291W	-0.08317185148717253	-0.03377022503158531
YOR292C	-0.08317185148717253	-0.03377022503158531
YOR293W	-0.08317185148717253	-0.03377022503158531
YOR295W	-0.08317185148717253	1.2199493792659917
YOR296W	-0.08317185148717253	-0.03377022503158531
YOR297C	-0.08317185148717253	-0.03377022503158531
YOR298W	-0.08317185148717253	-0.03377022503158531
YOR300W	-0.08317185148717253	-0.03377022503158531
YOR301W	-0.08317185148717253	-0.03377022503158531
YOR302W	-0.08317185148717253	-0.03377022503158531
YOR303W	-0.08317185148717253	-0.03377022503158531
YOR304C-A	-0.08317185148717253	-1.7053963640950212
YOR304W	-0.08317185148717253	-0.03377022503158531
YOR306C	-0.08317185148717253	-0.03377022503158531
YOR307C	-0.08317185148717253	-0.03377022503158531
YOR308C	-0.08317185148717253	-0.03377022503158531
YOR309C	-0.08317185148717253	0.9811456451140722
YOR311C	-0.08317185148717253	-0.03377022503158531
YOR312C	-0.08317185148717253	-0.03377022503158531
YOR313C	-0.08317185148717253	-0.03377022503158531
YOR314W	-0.08317185148717253	-0.03377022503158531
YOR315W	-0.08317185148717253	-0.03377022503158531
YOR316C	-0.08317185148717253	-0.03377022503158531
YOR317W	-0.08317185148717253	-0.03377022503158531
YOR318C	-0.08317185148717253	-0.03377022503158531
YOR320C	-0.08317185148717253	-0.03377022503158531
YOR321W	-0.08317185148717253	-0.03377022503158531
YOR322C	-0.08317185148717253	-2.481508500088759
YOR323C	-0.08317185148717253	-0.03377022503158531
YOR324C	-0.08317185148717253	-0.03377022503158531
YOR325W	-0.08317185148717253	-0.03377022503158531
YOR327C	-0.08317185148717253	-0.03377022503158531
YOR328W	-0.08317185148717253	-0.03377022503158531
YOR330C	-0.08317185148717253	1.1602484457280118
YOR331C	-0.08317185148717253	-0.03377022503158531
YOR332W	-0.08317185148717253	-0.03377022503158531
YOR333C	-0.08317185148717253	-0.03377022503158531
YOR334W	-0.08317185148717253	-0.03377022503158531
YOR337W	-0.08317185148717253	-0.03377022503158531
YOR338W	-0.08317185148717253	-0.03377022503158531
YOR339C	-0.08317185148717253	-0.03377022503158531
YOR342C	-0.08317185148717253	-0.03377022503158531
YOR343C	-0.08317185148717253	-0.03377022503158531
YOR344C	-0.08317185148717253	-1.2277888957911824
YOR345C	-0.08317185148717253	-0.03377022503158531
YOR346W	-0.08317185148717253	-0.03377022503158531
YOR347C	-0.08317185148717253	-0.03377022503158531
YOR348C	-0.08317185148717253	-0.03377022503158531
YOR350C	-0.08317185148717253	-0.03377022503158531
YOR351C	-0.08317185148717253	-0.8695832945633033
YOR352W	-0.08317185148717253	-0.9889851616392631
YOR354C	-0.08317185148717253	-0.03377022503158531
YOR355W	-0.08317185148717253	0.9214447115760924
YOR356W	-0.08317185148717253	-0.03377022503158531
YOR357C	-0.08317185148717253	-0.03377022503158531
YOR358W	-0.08317185148717253	0.9214447115760924
YOR359W	-0.08317185148717253	-0.03377022503158531
YOR360C	-4.574451831794595	-4.511340240380075
YOR363C	-0.08317185148717253	-0.03377022503158531
YOR364W	-0.08317185148717253	-1.2277888957911824
YOR365C	-0.08317185148717253	-0.03377022503158531
YOR366W	-0.08317185148717253	-0.03377022503158531
YOR367W	-0.08317185148717253	-0.03377022503158531
YOR368W	-0.08317185148717253	-0.03377022503158531
YOR369C	-0.08317185148717253	-0.03377022503158531
YOR371C	-0.08317185148717253	-1.1083870287152227
YOR374W	-0.08317185148717253	-0.03377022503158531
YOR375C	-0.08317185148717253	2.234865249411649
YOR376W	-0.08317185148717253	1.1005475121900319
YOR377W	-0.08317185148717253	-0.03377022503158531
YOR378W	-0.08317185148717253	-0.03377022503158531
YOR379C	-0.08317185148717253	-0.03377022503158531
YOR380W	-0.08317185148717253	-0.03377022503158531
YOR381W	-0.08317185148717253	-0.03377022503158531
YOR382W	-0.08317185148717253	-0.03377022503158531
YOR383C	-0.08317185148717253	-0.03377022503158531
YOR384W	-0.08317185148717253	-0.03377022503158531
YOR385W	-0.08317185148717253	-0.03377022503158531
YOR386W	-0.08317185148717253	-0.03377022503158531
YPL001W	-0.08317185148717253	-0.03377022503158531
YPL002C	2.9110148020511093	-0.03377022503158531
YPL003W	-0.08317185148717253	-0.03377022503158531
