orf	hap a | abundance of a specific protein/peptide (Rnr3) | YPD [standard] | quantitative | quantitative | quantitative	hap a | abundance of a specific protein/peptide (Rnr3) | methyl methanesulfonate [0.03%] | quantitative | quantitative | quantitative
YEL003W	2.269177128368517	-1.2002236752391642
YEL004W	0.4013836267375418	-0.002203707000771464
YEL005C	0.22771636568200546	-0.4048001516598197
YEL006W	0.4577122970774261	0.9645751347462731
YEL007W	1.2483860890922767	-0.025380957035307655
YEL008W	-0.17598485364609182	-0.6086749381243968
YEL010W	-0.11884681864423548	-0.4470601909414741
YEL011W	0.4256506660268259	0.36264231270670305
YEL012W	-0.15744953852291727	-0.23607912054231397
YEL013W	-1.4944486946871662	0.45526491225930177
YEL014C	-0.05833395502680935	-0.24709011266271655
YEL015W	-0.019425705835794345	-0.07664935841507216
YEL016C	0.8433602805440841	-0.3537382813916023
YEL017C-A	0.26581702442134175	-0.048133330043318705
YEL017W	0.38292545099453346	-0.32264205777191823
YEL020C	0.21169506010320652	0.4764824959900583
YEL023C	0.28012732818906405	-0.016182187771028728
YEL025C	0.4672244881078804	-0.23185189359839675
YEL028W	0.30520321805950623	-0.020793132783333116
YEL030W	-0.33681997810596986	0.02677345212776187
YEL031W	-0.07081872058767365	0.7962245147828693
YEL033W	1.393952528850692	1.3141798407023677
YEL037C	-0.4175325382658799	-0.053382194553832966
YEL038W	0.5560837269657877	0.4365659133822363
YEL039C	0.12025201216838718	-0.6817889656790034
YEL040W	1.4184067907997688	1.0532728472344342
YEL041W	1.3987756328740835	-0.6170746677843911
YEL042W	1.4056535402529735	-0.0003958587063488865
YEL043W	0.38155820633292375	-0.5661555219885035
YEL047C	0.4426611733179532	-0.11584242115557095
YEL048C	-0.09001806628409552	-0.05890391456185722
YEL049W	-0.8381163365209782	0.44518369659252127
YEL052W	-0.4136637559797471	0.21410256826479093
YEL053C	0.4297767346425915	0.802047408899078
YEL056W	0.11580445019267557	0.3958686589048078
YEL057C	1.3921025838761463	-0.29169654395301026
YEL059W	0.7090418863881821	-0.0964410092961571
YEL060C	0.6303748493281125	-0.11459172585407629
YEL061C	0.8977241273867868	-0.25896306894493026
YEL065W	-0.6671639478090026	0.10799980973428096
YEL066W	-0.4094209905795349	-0.6465355755328952
YEL067C	-0.14681139734194465	-0.4186025655566783
YEL068C	-0.24380504902306058	-1.5283023159619078
YEL071W	0.29022811658719894	-0.25216059029280014
YER001W	0.9288591092021747	-0.16329850198187348
YER002W	-0.7647644543425988	-0.6589554719846299
YER004W	0.7395108544156543	-0.14402253065002968
YER005W	0.3911354924627729	-0.2770362284459612
YER007C-A	-0.4607539259160268	0.10396089290159732
YER007W	0.03280214078130088	0.2867901877341606
YER010C	-0.35513536388319583	0.4735784328377732
YER011W	-0.619858944274587	0.415435559262173
YER016W	0.5196333256984981	1.6690349713417496
YER019C-A	-0.03195463954510357	-0.0912190314381748
YER019W	1.3329513543835108	0.6865557184342456
YER020W	0.14743788074114836	0.46806299688898195
YER024W	0.26541217280122403	0.15120073035038192
YER027C	0.5098657379756631	1.0602274556951228
YER028C	0.1535966649530165	0.1984699065509146
YER030W	2.899598752343998	3.9378000422630453
YER031C	-0.5140509845846251	0.15498752487498832
YER032W	-1.103000863490644	0.13377831062079915
YER033C	0.1104222499968801	-0.16963073060723435
YER034W	0.21431041601853992	0.06849474482967326
YER035W	-0.6606848202898243	-0.14691362074407543
YER038W-A	0.2836282397688536	-0.1268720331647469
YER039C	0.2757315432989983	-0.011658500298833313
YER039C-A	-0.19242235231435897	0.18565155851311038
YER041W	0.03802300136257789	0.09026534224351611
YER042W	0.16235569436043634	0.3783534458653533
YER044C-A	-0.24980891067772576	0.6839822952638133
YER045C	-1.1214093152413929	-0.7315938098899673
YER046W	-0.25012596523231406	0.22559850430329614
YER046W-A	0.33647445267302906	-0.10467214148584769
YER047C	-0.5929155381041619	-0.5213099577789374
YER048C	0.3379471248697819	-0.07889941785114563
YER049W	0.45395692422099404	0.09766969743255448
YER051W	0.46864945183858425	-0.22151217864936512
YER052C	-0.6331091991487847	-0.38163959079645376
YER053C	-0.2763817460203655	-0.7834610715065919
YER054C	0.5099839611751722	0.12119810682413293
YER056C	2.1277898414860736	2.224067193019259
YER056C-A	-0.7272793250416253	0.21673623069801878
YER057C	1.611993383237571	1.8829036648172865
YER059W	0.2282516757672057	0.296058691136744
YER060W	0.22269630933451448	-0.23817286462360832
YER060W-A	0.48885604095273877	0.12648740492108468
YER061C	2.992490978237972	1.0554174261452314
YER062C	0.23723365043977265	-0.03605470760444535
YER063W	0.14841750046844795	-0.3104628066363313
YER064C	0.2341942407957453	-0.0740415167006012
YER065C	-0.3519261745054512	0.595507306497679
YER066C-A	-0.2700885152407479	0.14815937292972373
YER066W	-0.8042776236906164	0.38590544089651274
YER067C-A	-0.1196977110118267	0.09392803303624403
YER067W	1.8516718006744766	1.6781395468520612
YER071C	0.09424888481719385	-0.06595290245458485
YER072W	0.6538741544508201	-1.0134922910195097
YER073W	0.5417987166209532	-0.39248331764718536
YER074W	0.08629764917938182	-1.0164323015483425
YER075C	0.8057921722996074	0.31644570818284146
YER077C	-1.5900684883245755	-1.11892944600084
YER078C	-1.2678635879278213	-0.007485369259184066
YER079W	-0.07822992229318246	-0.003640271921874954
YER080W	2.7963353317708033	0.9750174062719001
YER081W	0.6751555570448331	1.7969984901498168
YER084W	2.4103420859712865	0.37039904742497126
YER085C	0.7301537676605464	-0.05923645065263852
YER087C-B	1.1684803311160672	-0.3814675997406948
YER088C	1.4380045469655605	1.05444396066737
YER089C	-0.21809263074444446	2.552841073771027
YER090W	0.3008993735477275	-0.7921772228575212
YER091C	2.930803441309584	0.13656553868694485
YER091C-A	0.9210477660750105	0.03379268561153259
YER092W	-1.583177817293222	-1.5605633955207598
YER093C-A	-1.8348820626100706	0.5662383590452293
YER095W	6.034369273426523	7.519423247103352
YER096W	0.23233448356188713	-0.3599387445493951
YER097W	0.7506807872154831	-0.05466043311100218
YER098W	0.9813981734734923	0.059245929298339155
YER101C	1.3969867577916193	-0.4628050645851201
YER106W	0.45901763072258867	-0.21545985082172453
YER111C	0.08251988879929768	-2.4061793210284983
YER113C	-0.9129717416892604	0.17036938683493213
YER114C	-0.45978737425139027	-0.12522724964432877
YER115C	-0.053497830679672995	-0.31775275024213173
YER116C	6.359167639002882	3.3505791867083996
YER117W	1.4106291420659554	0.7892658892412445
YER118C	1.4253195161706742	0.6476265021127672
YER119C	0.19850768408252514	-0.30393050629201535
YER119C-A	-1.2949058480053557	-1.6778266295053612
YER120W	-0.2665709842533838	-0.687867550982677
YER121W	-0.3460325802680759	0.04576480779086106
YER123W	-0.42463707327582667	1.0686671354167672
YER124C	-1.1815101713302616	0.22722168013594016
YER128W	-0.38607653334532677	1.1263097380251994
YER129W	0.06267542466203098	1.3166226030699473
YER130C	-0.18334476862041682	0.06019942729909975
YER131W	-0.025927137253112204	0.5460915114219015
YER132C	-0.0056442267486918355	1.4563910181369906
YER134C	0.3019376463895399	0.0003748396028404182
YER135C	-0.2129223287489334	0.0010949992001394356
YER137C	0.15374839863295783	0.17022628483563793
YER139C	-0.9654493490251594	1.2078445351119327
YER140W	-1.088749780937902	0.4286866420272847
YER142C	-1.708202081732011	6.927861672094251
YER143W	-0.6304478899829771	0.3203943162689541
YER144C	0.26760881291209626	-0.22536037201184564
YER145C	-0.030074133451624973	-0.2829205189829867
YER149C	-0.02231263800970283	-0.49019184095808127
YER150W	0.0644931588949759	-0.3438818170063946
YER151C	0.004928267111907334	-1.8974889698100406
YER152C	-0.144826475596762	-0.5563554407454911
YER155C	2.5505829413927716	1.5297977291611013
YER156C	0.6254328801498259	1.0049784774919581
YER158C	-0.32106350062413724	0.35272484100001855
YER161C	0.9915005658676562	1.1023017584227748
YER162C	0.9423891213805073	2.540774992977574
YER163C	0.2844779695288217	0.13017351901544286
YER164W	2.5290828205303835	1.3287099963652
YER166W	0.7739569060978237	0.03616953181076565
YER167W	0.07320448293641006	-1.726960983119808
YER170W	0.3731560042367249	1.4526270133279253
YER173W	-0.1188693022654062	-3.3413469225657018
YER174C	0.30731421986933133	0.05044354971715831
YER175C	0.5339898622778805	0.4829902130866299
YER176W	-0.9057011819372304	0.22329137396364238
YER177W	0.472959043551098	-1.2807629415290187
YER179W	0.2175110483439038	0.19503462947055647
YER180C	0.5561612373318714	0.28683894319823783
YER181C	0.6350631910796869	0.48974214084581097
YER182W	0.1801182067928803	0.35412658415532333
YER183C	-0.6766265518194743	-0.26198728196562837
YER184C	0.196429142007501	-0.09887981777015396
YER185W	0.25084282669583335	0.048286978735836684
YER186C	-0.23057755171481906	-0.27363127248378954
YER187W	-0.7351161947485572	0.0725542479155108
YER188W	0.35272447050237216	0.12083590225426112
YFL001W	1.2466866948626107	3.0961125313151525
YFL003C	0.4481308574267821	1.11788611470529
YFL004W	-0.8665038438678968	0.08188218273389491
YFL007W	-0.264091515254412	0.3605862326584292
YFL010W-A	-0.5580802796306316	0.39485330507318134
YFL011W	-0.036142299929254135	-0.42971594713436634
YFL012W	0.4283553703293772	0.45508390791341385
YFL012W-A	0.3835328354006217	-1.0007459353077879
YFL013C	0.39100338500755955	0.3181169147492254
YFL014W	1.69702485738668	1.1999015764272916
YFL015C	0.2587057487015793	-0.6937694599224619
YFL018C	2.076775374921381	-0.3193686696507928
YFL019C	1.0663485019099497	-0.20558482797902666
YFL020C	0.3692638766160344	0.12192783620485075
YFL021W	0.08873481579765023	-0.20679257530324216
YFL023W		2.8766150688654943
YFL025C	0.6711842214115891	0.7132251374047031
YFL027C	0.2257910945597431	0.13097513534862748
YFL028C	0.31689690692712613	-0.11915893706061687
YFL030W	1.4714272194970566	1.5800342834305372
YFL031W	0.8442322575760153	0.13421646462324816
YFL032W	0.3842442607893076	-0.41109375985090835
YFL033C	-0.5459843899386697	1.1434648271535912
YFL034C-A	0.22232729664675535	-0.03395997890713879
YFL034W	-0.012298318574521995	0.22150515773934384
YFL036W	0.7609348623906499	2.621660349752466
YFL040W	-0.007710888695606754	-0.2225490154743239
YFL041W	0.1602649707386416	-0.03669307583080692
YFL042C	0.6637010013529515	-0.08284290591934433
YFL044C	0.017131278878899103	-0.03633717414413542
YFL046W	0.2903012827342938	-0.0908078853235267
YFL047W	0.6887090090684355	0.8975191025320872
YFL048C	0.4036446254512777	-0.10255175989587212
YFL049W	1.5840486492832013	0.40541886352291545
YFL050C	-0.6393810456636713	0.16578792398670544
YFL051C	-0.968490971033819	0.2988959470812722
YFL052W	-0.5055216263264826	0.8011967539922137
YFL053W	0.7807762437240507	3.5296648722448056
YFL054C	-0.08408135804945266	0.10625822776087719
YFL055W	-0.09687187560956946	2.4515236727605902
YFL063W	-0.9717366467721957	0.2870560582586508
YFR006W	-0.2486875725616992	0.3272650637655763
YFR007W	-0.11500621004278437	0.19676981766971316
YFR008W	0.4230634862260069	-0.33350126042753564
YFR009W	-0.15591362292747205	0.32844770965331804
YFR010W	1.7393350229750424	2.3752635731947542
YFR011C	-1.4411202483063668	0.2449340011847841
YFR012W	-0.0854635516341945	0.8079689878554803
YFR013W	-0.09473324350975874	0.2118490818795278
YFR014C	1.0221586870931976	0.42341741485440876
YFR015C	-0.10658818560929997	-0.3143029791387394
YFR016C	0.708946571425927	-0.24886602483245543
YFR017C	-0.5482896548097784	-0.3788894263162916
YFR018C	0.1388302993306662	-0.09355436890045847
YFR019W	0.20899812215746433	0.20045300954303202
YFR020W	-0.010331117924698598	0.7039722193688528
YFR021W	-1.015358329778515	0.8262729892136723
YFR022W	-1.1396090009810127	0.5760798410973561
YFR023W	-0.6161795987037744	-0.0810747440039947
YFR024C-A	0.5520151728132868	-0.0982272602020803
YFR026C	1.643593027111137	0.5573120141506783
YFR030W	-0.36566833888657113	-0.5113281006203556
YFR031C-A	-2.3286952854651517	-1.809914289928054
YFR032C	-0.14387695372301001	-0.22602922203963643
YFR032C-A	-1.6742887784821703	-0.46128084455636137
YFR033C	-2.0776042939805164	-0.5461762027157657
YFR034C	-1.5468693679986014	0.3243308904425795
YFR035C	-0.05073808105574771	-0.2036491261054018
YFR038W	0.29559696618449977	0.9394526919845352
YFR039C	-0.1055593930054002	-0.382728423763054
YFR040W	-2.7958724344482397	-1.8794974867817613
YFR041C	-0.15203685040583934	-0.67424440167092
YFR043C	-0.1289220701566032	-0.5688815026926759
YFR044C	0.760980550213671	-0.49470343608025136
YFR045W	0.07453441366577891	-0.40361154198779475
YFR046C	-0.4340558390525454	-0.958396296095525
YFR047C	-0.6772961088302574	0.12126020932674013
YFR048W	-0.35701030399784217	0.38014096229383354
YFR049W	-0.11265956059986101	-0.18482744322081915
YFR053C	0.09257182701753729	-0.2778863898122413
YFR054C	-0.12226719823593436	-0.3199397019213407
YFR055W	0.3561492187831434	-0.6151199757910298
YFR056C	0.9505110848214804	0.31386906853576324
YFR057W	-0.0996864893383245	-0.6750365713131268
YGL002W	0.6565457788998359	0.7399421798308762
YGL004C	-0.07900981297676554	-0.6974132571540438
YGL005C	1.0697408855745283	0.17036470201052684
YGL006W	-0.8514789093791086	-0.09673213369992101
YGL007W	-0.6729959775988462	-0.07568413300823357
YGL010W	0.04157642139610595	-0.4097732391688946
YGL013C	1.643432685191574	0.7129130839870168
YGL014W	-1.1864985108461834	-0.3004011986734778
YGL015C	0.26396742367216686	-0.17887793163851784
YGL016W	0.489194365242908	0.5972412882046788
YGL017W	-0.47169541947196064	-0.9318512253049929
YGL019W	-0.5348449331669527	2.3463731078588497
YGL020C	0.48300603752378224	0.711451929422757
YGL021W	-0.7530261000835633	-0.13537976451944592
YGL023C	-0.4969339853547175	0.23071460866380394
YGL027C	-0.23243068886335988	-0.3007861149166188
YGL028C	-0.05198014013137358	-0.5564398004588497
YGL029W	-1.4153185707732736	-0.87160548844533
YGL031C	-0.16753390730385753	-0.19053987380749055
YGL032C	0.3209265728970365	-0.014561620783834467
YGL034C	0.08259611858294365	0.10451995888418888
YGL035C	-0.4971482241468302	-0.07736296324485079
YGL036W	-0.2059130609566867	-0.3025562289633576
YGL037C	0.17420065548477337	-0.3636834436191255
YGL039W	-0.6596191183084803	0.3925069042893084
YGL041C	-1.2726941087735313	0.567893498872267
YGL042C	0.850286558248955	2.0885791787852845
YGL043W	0.6968693945901182	3.119688899331214
YGL045W	-0.35430717469493367	-0.5826959707122679
YGL049C	-0.9603529910981644	0.014233332201698524
YGL050W	0.8589348846610514	0.3957173775937471
YGL051W	0.11464981550544022	0.2500755663723473
YGL053W	1.5956049960910148	0.7257684112605906
YGL054C	0.4385146683987715	0.3065278815375084
YGL056C	1.4744675455476324	1.046998856552802
YGL057C	0.17036565906661474	2.3861619431869547
YGL058W	-0.035032719258370475	0.9106276054358265
YGL059W	-0.5670639047988018	1.2419796913094991
YGL060W	1.0945360955600052	0.036276215409477175
YGL062W	0.3929488512053121	0.22288579479472007
YGL063W	-0.004513071751492186	-0.21480780300109786
YGL066W	0.5813578081625191	-1.6702491141151115
YGL067W	0.16881262322555657	1.017944094432596
YGL071W	-0.5274292152226662	-0.24859116591204125
YGL077C	0.766269190351634	-0.22361668536365367
YGL078C	-1.0472697252741274	-1.0018480975484778
YGL079W	-0.25207579643031847	-0.16752104739327187
YGL080W	3.621348199167775	1.8176735346611101
YGL081W	0.013813071893522431	-0.01312929890846541
YGL082W	-0.09305699757188805	0.3582028011916452
YGL083W	-0.9644921002765291	0.6680552770856312
YGL084C	1.0231378909390374	1.4133947218280052
YGL085W	-0.2417256264963448	0.1974584204867146
YGL086W	-0.09116487034344996	-0.8081516151731386
YGL087C	0.6445564783656916	6.144667901758832
YGL089C	0.5754412801925732	-0.24772955189331117
YGL090W	-0.16396030690171334	-0.6457198708978283
YGL094C	-1.4324701307530678	-0.2903372494894332
YGL096W	-0.736372687000875	0.19079966551071653
YGL101W	-0.27183688686977797	-0.737113120812297
YGL104C	-0.24852131900401456	-0.35519416924911656
YGL105W	1.2752701940808973	-0.1761495206365318
YGL108C	0.24447953612329612	0.0255452840094542
YGL109W	-0.889393553633809	1.1619388453507888
YGL110C	0.22315926829675625	0.8016976665165874
YGL114W	0.8487174734827028	-0.16381858033638788
YGL115W	1.5797690973343361	2.9798577965882287
YGL117W	0.059610558786102184	0.11076134598358196
YGL118C	0.19578316468522808	-0.18253890206053197
YGL121C	-0.0009602153858168881	-0.37769082052830605
YGL124C	2.120542646200184	0.372876297488626
YGL125W	-4.187714025243458	-0.9898331529290613
YGL126W	-0.5094673133063353	-0.584918041773222
YGL127C	0.3348550757489242	1.8876364932582559
YGL131C	-1.0267317844332282	0.28778578211812006
YGL132W	-0.11101680707446009	-0.13916010890556638
YGL133W	8.590514408174847	0.6548188953347109
YGL136C	0.7266490985311762	-0.9803514653674411
YGL138C	0.034014156661993686	-0.9089112675805322
YGL139W	0.6970263121630401	-0.47483418889859785
YGL140C	-0.10231033409431284	-0.6050837707981085
YGL141W	0.39974045631132465	-0.9778198691606984
YGL144C	0.463057305109626	-0.5793671975551955
YGL146C	0.8354444387646234	-0.20544331250137518
YGL148W	-0.5062855392918396	-1.7077580088961424
YGL149W	-0.1765409874389438	-1.1480320957945027
YGL151W	-0.12294882157277791	0.31722567367703475
YGL152C	-0.683631889990917	0.320840422926179
YGL153W	-0.7428698474291099	0.308775811566409
YGL156W	0.29273764535250474	-0.3121201529558846
YGL157W	0.20235780628343997	-0.3553785952498628
YGL158W	-0.1013981581950233	-0.5856773027610893
YGL159W	-0.31976980595544713	-0.3536579019226102
YGL160W	0.1865895769542711	0.17386594656009632
YGL161C	-0.3099712249398	-0.032019126354628835
YGL162W	-0.6116218956015296	-0.43195614155631135
YGL163C	5.50040963557347	6.165335713200161
YGL164C	1.1846796194344076	-0.2972631621543843
YGL165C	-0.008134180467979979	-0.1816955203553991
YGL166W	0.6584037396303551	-0.18636524143338531
YGL170C	1.1360962421472591	1.3868276145159222
YGL174W	-0.11466519684939441	0.7910210349269343
YGL175C	-0.2087178950623852	5.16790704777792
YGL176C	-0.774372713390766	-0.4238109572621642
YGL177W	-0.27785182321871427	-0.7017243133744604
YGL179C	-0.1988090265049185	-0.03968466458193127
YGL180W	0.01799272506881304	-0.08865805007931543
YGL181W	0.12905962053755007	0.09263063763673968
YGL194C	0.37784377357434074	0.063455746830583
YGL195W	0.1092233632761687	0.37461521422076344
YGL196W	0.2557867047785838	0.6110914599300794
YGL197W	1.3989787633007469	1.1422247749932606
YGL198W	-0.029982464632081034	0.8531146507231049
YGL199C	-0.6591988244517998	1.1773481742453034
YGL202W	0.6970267903222864	-0.07001331733065912
YGL203C	0.09924858015893376	-0.3541650408892297
YGL205W	0.0706066816964858	-0.08154624573337711
YGL208W	-0.24834959602926696	-0.19856754593826914
YGL209W	-0.6592682073548922	-0.17924837201548297
YGL210W	-0.2868826203674242	0.1600346736881872
YGL211W	-0.49733118156008155	-0.5050663399866885
YGL212W	0.7705701730352031	2.0803131072163934
YGL213C	1.596508758619384	0.13618202092218382
YGL214W	1.4559740885742	0.2397004081307498
YGL215W	-1.2230414995329508	-0.44063737241560075
YGL216W	-0.3214627433483461	0.23754361352613249
YGL217C	0.41122448519655347	0.5913877512998051
YGL218W	0.013691723967441456	-0.534168045623896
YGL219C	-0.046196937644370044	-0.5916517118140419
YGL221C	0.30339375784205935	-0.11703796532441818
YGL222C	0.32149370090728446	0.4110970142474858
YGL224C	-0.41868698328990506	-0.5407639933919987
YGL226C-A	-0.3786667606285853	-0.4511971171935962
YGL226W	-1.222699856947403	0.49869636064406625
YGL227W	0.049281126018549955	0.21592466632636392
YGL228W	-0.7670122679311858	0.5755829675134362
YGL229C	0.1699205413534271	0.25529125521656504
YGL230C	-0.20961052578594014	0.24564678019775285
YGL231C	0.770854397400103	-0.6771719913884353
YGL232W	0.28772818357191066	0.12725021813687
YGL234W	0.30208938089303766	1.0910828789465623
YGL235W	-1.6643869394659703	-0.5742231282360788
YGL236C	-1.4747361540043238	-0.4475996778334425
YGL241W	-0.9758242099678811	-0.512637898886573
YGL242C	-0.5960706068916191	-0.2683123378301053
YGL243W	-0.5927587158413686	0.24617393743170962
YGL244W	2.6499883176279306	-0.3600626667026119
YGL248W	0.2822977432138931	-0.5622927865620678
YGL249W	2.819358514140037	-0.33125525825652974
YGL250W	0.6467795876029068	0.5966638406425283
YGL251C	-0.03258652563282656	-0.9445357197009067
YGL252C	0.2434795122075073	-0.9748335294921872
YGL253W	0.11209176175726322	-1.0937991278095862
YGL254W	-0.0671140249224668	-0.7194050432528323
YGL255W	-0.7228068872419319	-0.5378973052276015
YGL256W	-0.8031945834916199	-0.0377878002008334
YGL258W	-0.20962196881542236	-0.43165722236307724
YGL259W	0.4848256860355851	-0.4833333419174906
YGL260W	-0.22392084233681955	-0.5053245151444559
YGL261C	0.41522559008163273	-0.42709525261834125
YGL262W	0.579299857859535	-0.40492042507867443
YGL263W	-0.09101237918906868	-0.5096346118822079
YGR001C	0.5990261833899657	-0.5387495674445265
YGR003W	0.7954008422685458	2.754140979302605
YGR004W	0.5477871923824138	-0.41578082005240724
YGR007W	-0.9558474607370375	0.03718715573140444
YGR008C	-1.0235458503351815	0.08028159521717625
YGR010W	-0.3894068322733896	-0.6102836016053316
YGR011W	-0.5289033185970771	-0.26324195920378923
YGR012W	0.27752317412615063	-0.5415986948503906
YGR014W	-0.463405071394513	-0.9234803815350765
YGR015C	-0.12211165692872213	-1.070363897368501
YGR016W	0.22353478236484767	-0.08149796733460976
YGR017W	0.04690004187526532	0.4787480496183461
YGR018C	-0.08963493043635548	0.5445427027391212
YGR019W	-0.08358459509643112	0.19780000117708593
YGR021W	-1.225954540657221	0.21588972917524626
YGR022C	-0.6206572179657482	0.6832611456278984
YGR023W	-0.4824740952489854	0.15051410868831078
YGR025W	0.43764453234128714	-0.10744008784179387
YGR026W	0.04033108554111256	-0.03630181469045683
YGR027C	0.46486375148744963	0.9245040204338014
YGR028W	-0.26513180330554753	0.08809489729036168
YGR031W	0.2504312346432796	-0.17607060398910387
YGR032W	-0.29600566521921495	0.5385275961106833
YGR033C	-0.17850894881807547	0.37354027966589265
YGR034W	0.5777732903912168	0.7746298924357571
YGR035C	-0.39728844445651285	1.254079573843055
YGR037C	-0.509578456657045	1.0122830004408483
YGR038W	0.09426462318215739	-0.6174632552474142
YGR039W	0.7438151469649015	0.20668660227282218
YGR040W	-0.12120686038961462	-0.36695215585071495
YGR041W	0.09796080923969859	0.04955033100358793
YGR042W	-0.045628689156389284	0.27337974883723076
YGR043C	1.9293415717289846	1.175061031669907
YGR044C	-0.0398408233840053	0.3631813909610749
YGR045C	-0.07196458325246256	0.060829093626836944
YGR049W	0.3507164583193852	0.025008889140726378
YGR050C	1.0235477386074185	0.49030226559317325
YGR051C	1.1509358742348965	1.1830399379949015
YGR052W	-0.334828566360673	-0.018205760170025984
YGR053C	0.35872438894040076	0.6774825675784883
YGR054W	-0.13022045685848177	0.48751948613771257
YGR055W	1.4831787367898595	0.9475303733752057
YGR058W	1.0653849485879057	0.0985546248685445
YGR059W	0.15153475603632968	-0.23166949750746776
YGR061C	-0.2301052266058055	0.9336978956772464
YGR066C	-0.4555778881664567	-0.2954481784229926
YGR067C	-0.8710416578532748	0.03288249210587898
YGR068C	0.5158799327872681	1.0331641866269672
YGR069W	-1.047141559087447	-0.8083279749796086
YGR070W	-0.6413693259652027	-0.6359338794344408
YGR071C	-0.7882755110995683	-0.1981072995927643
YGR072W	-0.35895104168869923	-1.103221755091431
YGR077C	-1.363390944903917	1.0367362837457224
YGR078C	1.0102114897887688	-0.08180273517808216
YGR079W	-0.14750880965252203	0.36826934397852074
YGR080W	0.05586151139452246	-0.39385041658617775
YGR081C	0.5375480184383966	0.2506439305028931
YGR084C	-1.7597398106591386	-0.5643410747193077
YGR085C	-1.8381800867348215	-1.407938330481689
YGR086C	-0.0821566681563795	-0.6563923042234578
YGR087C	-0.14302269684690141	-0.6241432698682683
YGR088W	-0.4312136530419459	-0.07079855826808189
YGR089W	-0.5447246107987154	-0.3818098016538758
YGR092W	0.8944019469619179	1.2952580101099693
YGR093W	0.6104368806964846	0.32442747803831695
YGR096W	0.5201486109149971	0.19513152016770455
YGR097W	0.8897443623021213	-1.1136719591745563
YGR100W	-0.03774072954602345	-0.040854766345606766
YGR105W	0.5551447576599639	0.5687859404529525
YGR106C	-0.028973284852172643	-0.7835259231234943
YGR107W	0.12728721718447053	-0.625681216089927
YGR108W	-0.307167677765021	-0.6089116440365288
YGR109C	-0.6346457507773677	-0.16664497915754767
YGR110W	-0.947630662915159	0.3083139919177481
YGR111W	-0.5894487744477063	-0.6911583814214474
YGR117C	-0.29168054994466297	0.08628884608511334
YGR118W	-0.11080673774588538	-0.3134366201917354
YGR121C	0.8109364368805698	-0.1425049669071267
YGR122C-A	0.30379387417309445	-0.934821998885786
YGR122W	-0.7330898836458255	-0.42005534844446163
YGR123C	0.4854771671858101	-0.1775133483284544
YGR124W	0.31364598335526767	-0.41248852119800167
YGR125W	-0.055951868842572444	-0.2679913000233448
YGR126W	0.22359096396437658	0.25358494303800666
YGR127W	-0.246393767029205	-0.3908333306555902
YGR129W	0.34854786662102016	0.3896278163094802
YGR130C	-0.6433480925935162	-0.1322494468512392
YGR131W	-0.953553425824629	-0.5863707766436188
YGR132C	-0.29512194511920387	-0.5744042345124186
YGR133W	0.3372414073884443	0.80738393873212
YGR134W	-0.6276722281704062	-1.4368381290784147
YGR135W	1.3352503355181533	-1.564977074976842
YGR136W	0.02153449687140285	-0.35825998319430463
YGR137W	0.920344694862137	-0.21246832977060204
YGR138C	0.32105727254513167	0.07422271264109086
YGR139W	0.10840337578157387	-0.43028476045660574
YGR141W	-0.2522304713865087	0.5136856901682632
YGR142W	-0.9846179293637384	0.7478564491470958
YGR143W	-0.13891684447100738	-0.6242330091880559
YGR144W	-0.2817145995711792	-0.39649078003725313
YGR146C	-0.0842953412567367	-0.17503301700523857
YGR148C	-1.0681902889040797	-0.8061787648517552
YGR149W	0.2048050662007701	2.271403087794783
YGR151C	1.6618711950334144	2.966664494406779
YGR152C	-0.09539964432960137	-0.09314163241093043
YGR153W	-0.09145233810714797	0.33468529765037025
YGR154C	1.4171219029377249	2.146097110449931
YGR161C	-0.7170180185051264	0.8540081827707335
YGR163W	0.9853734108280906	1.2117313089908455
YGR164W	0.15644616761524385	0.5467451279568808
YGR166W	0.026296571486011798	0.4985217212438563
YGR168C	-0.6119605145895517	0.02379908459497501
YGR169C	0.16095926064226576	-0.02023022696903073
YGR170W	-1.1163575272534871	-0.3343216336277081
YGR173W	-0.5487373322317503	-0.21148398556426543
YGR174C	-2.886616971317874	-1.7808243708187186
YGR176W	-0.35129838624038107	0.23189317050000532
YGR177C	-0.2905601462110219	0.3945190547644238
YGR178C	-0.5624183080157715	0.4349786030305025
YGR181W	0.13181211025444287	-0.033017901860270586
YGR182C	-0.26434204754068047	0.05903032558552557
YGR183C	-0.3321800547470762	1.477779200378433
YGR184C	-0.013934097406535674	0.24493548546644506
YGR187C	-0.0037485585461371255	0.0730080864398782
YGR189C	-0.5021462289111752	-1.0094889273816001
YGR192C	-0.740004492297813	-0.2511098310972329
YGR193C	1.0075697464495255	0.5397624344547957
YGR194C	-0.938854176390203	0.07630944257785724
YGR196C	-0.6002989486093118	0.5742779438131664
YGR197C	0.01595281057865702	-0.17457338143491027
YGR199W	-0.021079737200376206	0.31975620041863695
YGR200C	-0.545200047283072	0.005235215268880822
YGR201C	0.43084977960137905	-0.25943636688060207
YGR202C	0.06959443827898165	-0.9252378411287712
YGR203W	0.23405035754523879	-0.49305119184595037
YGR205W	0.2503376582452303	-0.595466077387714
YGR206W	0.2852849650307492	-0.3176470277816429
YGR207C	-0.2633590179930591	-0.2757146547588383
YGR208W	-0.898043820066848	0.2799024867877645
YGR209C	-1.194395112360785	0.20566264014937014
