orf	hap a | abundance of a specific protein/peptide (Rnr3) | YPD [standard] | quantitative | quantitative | quantitative	hap a | abundance of a specific protein/peptide (Rnr3) | methyl methanesulfonate [0.03%] | quantitative | quantitative | quantitative
YJL160C	-0.0523079512062412	-0.0665752589995543
YJL161W	0.131815986099069	-0.135122871348131
YJL162C	-0.0339144151101647	-0.0852792003317039
YJL163C	-0.138450031304417	-0.223966628419189
YJL164C	-0.118885860592175	-0.0870882372485064
YJL165C	-0.0787174831683519	0.181974103474003
YJL168C	-0.0774342570844657	0.0162004824513729
YJL169W	-0.2241874367175	0.0425082889291968
YJL170C	0.0315455367753369	0.320809490788165
YJL171C	-0.0766754568392888	-0.294249108310292
YJL172W	0.0765055861905745	-0.0690784261755685
YJL175W	0.00212771119684645	-0.615011310538337
YJL176C	0.0776468669337085	0.180683464097752
YJL177W	-0.318676283276953	-0.306848894705441
YJL178C	0.00315760368771715	-0.149537108741025
YJL181W	-0.0431731590854691	-0.195001863496706
YJL182C	-0.0735880832015489	0.0733444901678982
YJL183W	-0.013481409576904	0.0196263418108324
YJL185C	-0.121954896628088	0.104679750825434
YJL186W	-0.172849566391527	0.191388855035081
YJL187C	-0.0773232044447925	-0.0615002075140358
YJL188C	-0.0440335393546026	-0.0334504324610644
YJL190C	0.0300797704145853	0.143554255714128
YJL191W	0.0939671276109403	0.0188263110036687
YJL192C	0.012418195682688	-0.0311204451176059
YJL193W	0.0110838612316545	-0.0285409765983905
YJL196C	-0.0419538403459714	0.0401178945081194
YJL197W	0.188243884330252	0.152732158510422
YJL198W	-0.0644157181684321	0.233711087593022
YJL199C	-0.0696634692844985	0.172461760977785
YJL201W	-0.141724155870115	0.179497086946929
YJL204C	0.610897647398093	
YJL205C	-0.0388298833028137	-0.0371962407781636
YJL206C	0.0083078213876963	0.308686785196978
YJL207C	-0.0630851052825099	-0.121760103038308
YJL208C	0.0450013078096225	0.059922984733503
YJL210W	0.008990331294984	0.19772164095041
YJL211C	-0.198473590758468	0.147116684763522
YJL212C	-0.179264703337697	-0.0871454250548373
YJL213W	-0.174009233255447	0.0259545555088039
YJL214W	0.0896458930480769	0.00903343052572415
YJL215C	-0.13891883318366	0.086692911796736
YJL216C	-0.0991648780435367	-0.0190935899515045
YJL217W	-0.0150086606801956	-0.0220325407184827
YJL218W	0.0128871145369279	-0.113390291884999
YJR001W	-0.0153059431180411	-0.116624948877506
YJR003C	-0.028014476510616	0.0812201812453083
YJR005W	-0.00800161957860406	-0.212050899806197
YJR008W	-0.11374931345486	-0.217724142411821
YJR009C	-0.0198064101329175	-0.215164174912948
YJR010C-A	-0.130379230937654	-0.122871475775206
YJR010W	-0.133311711909338	-0.0451089829948301
YJR011C	-0.229862283038801	-0.152076834122006
YJR014W	-0.0407716728237607	0.208112409310224
YJR015W	0.0322856372552532	-0.0989176076899766
YJR019C	0.0959555608865735	-0.100845011981569
YJR020W	0.203313328614129	-0.00159606819362365
YJR021C	-0.0680896642202719	-0.293159924320741
YJR024C	0.0090099153010842	-0.187273889442648
YJR025C	0.0844643558567165	-0.275932687892881
YJR030C	-0.066131135193409	-0.210915066358403
YJR031C	-0.0697730076215533	-0.0768489083865036
YJR032W	-0.292904460210719	-0.011017132109172
YJR033C	-0.103006941058012	-0.00773580037107177
YJR034W	0.0406386672835029	0.098244212375826
YJR035W	-0.0654348354101087	0.220376725404711
YJR036C	0.104411322496704	-0.207084382177167
YJR037W	-0.0280703271696797	-0.18381847758516
YJR038C	0.0385885683776797	-0.275619867858619
YJR039W	-0.055260717607591	-0.00445943504358146
YJR040W	-0.0404631031838816	-0.14998188548911
YJR043C	1.0380096150117	1.21889584529757
YJR044C	0.0858216367903359	-0.0811165661493105
YJR047C	-0.0222467574082235	-0.191689004866154
YJR048W	-0.0578061186796527	-0.261689517268927
YJR049C	-0.124926897273494	-0.118777850367939
YJR050W	-0.0704360282230014	-0.0350452971664892
YJR051W	-0.0935804687360936	-0.206907256404936
YJR052W	-0.0815146242590741	-0.0316014211665727
YJR053W	-0.0481782633227602	-0.174744415037386
YJR054W	-0.0186252468666414	-0.102404187606015
YJR058C	0.140261912440826	0.536031052651116
YJR059W	-0.0994837370941251	-0.587355710644769
YJR060W	0.0388381899713746	-0.133874144148823
YJR061W	0.203896753040519	-0.176075240099068
YJR062C	-0.0479592695248753	-0.0651379594624765
YJR066W	-0.0394919979709971	-0.0717091177934568
YJR069C	-0.142668824089512	-0.146121821115386
YJR070C	-0.451747754553116	0.108371198797181
YJR073C	-0.0601059565170804	-0.238294299767626
YJR074W	0.11883685774655	-0.171422036104726
YJR075W	0.113706681346323	-0.102090510321214
YJR077C	-0.109473436136703	-0.313289921756004
YJR078W	-0.0116066581127431	-0.163988392898746
YJR079W	-0.115049896754385	-0.225604290973125
YJR080C	-0.0450985143900717	-0.07206631379321
YJR082C	0.077036283601017	0.109756623340697
YJR083C	-0.0761674653980438	0.0608881523405046
YJR084W	-0.0445920270702415	-0.162612827877715
YJR087W	-0.224493516465245	-0.190831128940771
YJR088C	-0.0908022565692329	-0.0677922812721964
YJR091C	-0.0280506175743249	0.0207813233648076
YJR092W	-0.0627799856126643	-0.151645452812852
YJR094C	-0.0112763136770641	-0.144521381845317
YJR094W-A	-0.276281682882999	-0.232980800963158
YJR095W	-0.0375226508742078	-0.0556832269599521
YJR096W	0.0686206856146356	0.0222421070781739
YJR097W	-0.0540818081324724	0.118553454059223
YJR098C	0.0668760807530659	0.159821234611204
YJR099W	-0.103212948423901	0.229484555113473
YJR100C	-0.10124751654431	0.0222412146682748
YJR103W	0.0584477242972939	0.140091980458904
YJR106W	0.00371601159619247	-0.0708875413884124
YJR107W	-0.0905320325343896	-0.18084111833876
YJR108W	-0.101967461699848	-0.172837788593587
YJR109C	-0.0021375908266017	-0.0890424974842451
YJR110W	-0.099295610522016	-0.145099588910129
YJR111C	-0.0456151970859759	-0.143668210163683
YJR115W	-0.100641970848233	-0.0486241721030924
YJR116W	-0.0485467395947072	-0.00546172062934155
YJR117W	-0.195563064753773	-0.145325922026518
YJR118C	0.23642457749342	0.214224112563748
YJR119C	0.0622213952349322	0.0357326812518831
YJR121W	0.0286675297618031	-0.0863465865788819
YJR124C	0.100760393816705	0.0356390589774754
YJR125C	-0.0517335445889278	-0.121504294946479
YJR126C	-0.0795687370277157	-0.225957675793436
YJR127C	-0.11563578234882	-0.229221077649359
YJR128W	-0.0671343904706435	-0.0721070742027963
YJR129C	-0.155058495916869	-0.103102558687162
YJR130C	-0.183657575811061	0.031168249290059
YJR131W	-0.0196315954023575	-0.103653471482196
YJR133W	-0.0463910796895078	-0.0719941720389015
YJR134C	-0.0562961309114205	-0.147306787787085
YJR135C	0.0986982270586519	-0.129582864599804
YJR137C	0.478185990057841	0.0250270049956535
YJR139C	-0.0631359026536538	-0.1624239381263
YJR140C	0.162511211078581	0.0290580397304075
YJR142W	-0.18832168441317	-0.247351999520568
YJR145C	0.0995771610003471	-0.136285613653238
YJR146W	-0.158460484218267	-0.0723461526564348
YJR147W	-0.270559011671371	-0.0430797656607792
YJR148W	-0.0277011928430152	-0.131977771620265
YJR149W	0.0134099541841076	-0.18451990203349
YJR150C	-0.0170489707733611	-0.155981320440306
YJR152W	0.0312222868658922	-0.281515723998027
YJR153W	-0.0285215083676534	-0.158808159241312
YJR154W	-0.0711863135904748	-0.263904158372255
YKL001C	0.0701833100290448	-0.289586089543243
YKL005C	-0.0224725307156138	-0.205563880365088
YKL006W	-0.134543038975686	-0.404584121972234
YKL007W	-0.0657501463114944	-0.115216251576285
YKL008C	-0.168019266885478	-0.0855446981233106
YKL009W	-0.262284218030924	-0.563208979684684
YKL010C	-0.0662313161254459	-0.0665382094851799
YKL015W	0.0562254040321306	-0.213091083803333
YKL017C	-0.0278655983696648	-0.165566992440324
YKL020C	0.0011925915854841	-0.128679184007358
YKL023W	-0.107242305762217	-0.241996108882206
YKL025C	-0.0985938675767042	-0.1652544308698
YKL026C	-0.00874105570003165	-0.140426411178085
YKL027W	0.0367557992460501	-0.0541347785791222
YKL029C	0.212071634112811	0.314435414699301
YKL030W	-0.103555124817174	0.0707584707381479
YKL031W	-0.0746446490319616	-0.228948611427556
YKL032C	-0.0779704961668236	-0.472527035415596
YKL033W-A	-0.00776056959659603	-0.152590719416039
YKL034W	-0.0446420857338748	0.0147155298664025
YKL037W	0.0046212646373808	-0.389229925906111
YKL038W	0.0510977551081233	-0.00162605538795155
YKL039W	-0.0094675958258603	-0.0862034609575339
YKL040C	0.182552679272515	-0.277302059524959
YKL041W	0.140952234135544	0.77096644726211
YKL043W	-0.0317094496166695	0.138503892234004
YKL044W	-0.115148626475771	0.114881443269336
YKL046C	-0.0577238043461677	-0.16515604723211
YKL047W	-0.0022486672026517	-0.249514635583887
YKL048C	0.384203032372223	0.20259911624045
YKL050C	0.125786267655294	0.169547111563427
YKL051W	0.109983571720787	0.0341162289931164
YKL053C-A	0.349934382581266	0.0660907184911157
YKL053W	0.0314917080937085	-0.116711568319015
YKL055C	0.0575779146104841	-0.106586811229788
YKL056C	-0.0117764285936833	0.401227906720249
YKL061W	-0.0188063640096533	0.202170718171398
YKL062W	-0.187225915605335	0.216394514040723
YKL063C	-0.0350089148964665	-0.148458217999892
YKL064W	0.0282718199374337	-0.0242971081861008
YKL065C	-0.0650048091141411	0.0542546721109877
YKL066W	-0.139725665754918	-0.126515598956211
YKL067W	-0.0583866483173401	0.105971400315536
YKL068W	-0.0610859251015247	-0.00540772667409617
YKL069W	0.147248026882828	0.298930701217474
YKL070W	-0.102798498715977	-0.0948831488168604
YKL071W	0.187634969932843	-0.0435948973641062
YKL072W	-0.104019847051204	-0.0461972951336951
YKL073W	-0.0565750054815466	0.0132662936280591
YKL074C	-0.125844999871558	-0.494082959812454
YKL075C	-0.0568935954910223	-0.0353179244814716
YKL076C	0.0663152517505464	-0.00761025675342245
YKL077W	-0.016009325028038	-0.277453954320675
YKL079W	-0.0156210121212931	-0.134045430336067
YKL081W	-0.151667992224569	-0.493633937482715
YKL084W	-0.0426265774952579	-0.258722351200029
YKL085W	0.0477963411370102	-0.163547014621119
YKL086W	-0.0487777531022478	-0.140325378479945
YKL087C	-0.401796469460213	-0.418577975090409
YKL090W	0.120329068789174	-0.0083837992226552
YKL091C	-0.219098924523322	0.061834346014905
YKL092C	-0.00398290683678916	-0.211693448729507
YKL093W	0.0053994591226205	-0.12698314191546
YKL094W	0.109465903468362	-0.196613261044322
YKL096W	0.151730030325254	0.192944191325179
YKL096W-A	0.0172197655477056	-0.274435869901155
YKL097C	-0.0272800301144515	-0.197781925417953
YKL098W	-0.0062292265559283	-0.304999970955181
YKL100C	-0.103113805669797	-0.456759952930819
YKL101W	0.181059437890704	0.0756265981719709
YKL102C	-0.0306914606014908	-0.143772948458607
YKL103C	-0.188541729899423	-0.188771537626126
YKL105C	-0.0030804927230748	-0.179959456019508
YKL106W	-0.192134321588906	-0.21626758184759
YKL107W	-0.000519543022539447	-0.185295751104231
YKL109W	-0.33768467787824	-0.452383414678086
YKL110C	0.0779692703195785	0.0505921936956399
YKL113C	1.63667503322837	2.36144812109331
YKL114C	-0.0538007648777605	0.161009352595593
YKL115C	-0.0938970612251966	-0.230890052173086
YKL116C	-0.0930954363036885	-0.292270140594427
YKL117W	0.0546917786438125	-0.120560124100996
YKL120W	-0.248741812912578	-0.544780329686827
YKL121W	-0.128798135656213	-0.158617134141103
YKL123W	-0.112463334456468	-0.0994860401537277
YKL124W	-0.105015775236762	-0.29365819398625
YKL127W	-0.0504938558546582	-0.264943375526473
YKL128C	-0.0292105059017853	-0.24278516191052
YKL129C	0.00298147819669885	-0.131461330681521
YKL130C	-0.0442340333627459	-0.148585570930158
YKL131W	-0.00279139011891695	-0.105957605079482
YKL132C	0.031753903720599	-0.0491053698870973
YKL133C	0.0427080404562604	-0.0589986302519241
YKL136W	-0.192174173048403	0.00801942907852905
YKL137W	-0.429497520331355	-1.39140530245279
YKL139W	-0.102719180074257	-0.359255220750423
YKL140W	-0.0741157018402867	0.0330183792226243
YKL142W	-0.0961346360636169	-0.167758306965362
YKL146W	0.06624373695882	-0.0068453497734386
YKL147C	0.0207846858351768	-0.13659772797577
YKL148C	0.300171343418698	0.213171016800075
YKL149C	0.323234757220031	0.609925499596674
YKL150W	-0.0367006669799953	0.029887626183903
YKL151C	-0.0395158552038859	0.104166168915805
YKL156W	-0.0938802034771334	0.104990339884298
YKL157W	-0.011024256772573598	0.4076123642200765
YKL159C	-0.00259342941109505	-0.072128727367945
YKL160W	-0.0685078842338632	-0.445540953355941
YKL161C	-0.0888741252218201	-0.162410738164834
YKL162C	0.0981624765298901	-0.0174913474237371
YKL163W	0.0719925427434771	0.0334732276341527
YKL164C	0.0495230924223637	0.0218589688371993
YKL166C	0.0192728141131691	0.197569580939011
YKL167C	-0.345211821342516	-0.0972689307489832
YKL168C	-0.0579584135071991	0.0344946111048824
YKL171W	0.106675268707818	0.161188659608472
YKL174C	-0.00370978288813105	0.027382768937702
YKL175W	0.0254076583298836	0.0240297232724514
YKL176C	-0.176941250688837	-0.27754299732756
YKL177W	-0.0868204871885764	-0.123685279873442
YKL178C	-0.138638304986651	-0.182804089241419
YKL179C	-0.0619119867473455	-0.0577868420529142
YKL183W	-0.164552654848655	-0.106291526219426
YKL184W	-0.0145597495708473	0.269798919942255
YKL185W	-0.104755512202284	0.0196091108330917
YKL187C	-0.199812324382483	0.0881598026685286
YKL188C	-0.00810061576586355	-0.0305597919278602
YKL190W	0.0667186457840654	-0.0380248498866587
YKL191W	-0.0554490853281048	-0.0438942720285624
YKL197C	-0.180607198527814	0.0444218481064496
YKL198C	-0.06589339780251804	-0.188849980112977
YKL201C	-0.01986497764290245	-0.0847632405940775
YKL202W	0.0408022795450056	0.134485511888946
YKL204W	-0.0327402538153929	0.17710002968516
YKL205W	-0.162557645396082	-0.0353935983759607
YKL206C	0.0225996735659405	-0.109197233236865
YKL207W	-0.0218241250551826	-0.0158010889424417
YKL208W	-0.0670575123706063	-0.415759546807127
YKL211C	-0.0251007120385629	-0.278869457225341
YKL213C	0.341622975102735	-0.475263878171939
YKL214C	-0.0234278185793375	-0.245888087672248
YKL215C	-0.0446214248867575	-0.177655048449048
YKL217W	-0.113637386970245	-0.0598854696251253
YKL218C	-0.137544049357793	-0.0372078931255859
YKL220C	-0.117052369400326	-0.124155599568799
YKL221W	-0.0583652396703093	-0.0346168187947418
YKL222C	-0.0120288187842753	-0.215392528229876
YKR001C	-0.115232385917553	-0.694876931436622
YKR003W	-0.0076939765103775	-0.276050823658866
YKR005C	-0.0611083579639135	-0.38226074823524
YKR007W	-0.0851952741892719	0.0135338921048698
YKR009C	-0.142940478581658	-0.346046156879167
YKR010C	-0.118795400730419	-0.176867829691672
YKR011C	0.0522365353748811	-0.0644529176011382
YKR012C	-0.171425504860716	-0.0434578564705932
YKR013W	-0.247790075322955	-0.338066278975588
YKR014C	-0.0371322825626914	-0.298680994899292
YKR015C	0.0490466516672146	-0.177337286343828
YKR016W	-0.117901229551299	-0.235641791801148
YKR017C	-0.0590991019696052	-0.156291760659025
YKR018C	-0.0078374707369037	-0.185015422830176
YKR019C	-0.0549853890057968	-0.135399660303217
YKR020W	-0.118380484540793	-0.684999085299358
YKR021W	0.0859447620028284	0.265963042333693
YKR023W	-0.0464678049649141	0.0223787412915386
YKR024C	-0.243437713155737	-0.602713723432952
YKR026C	-0.0847545034045928	-0.189843264857183
YKR027W	0.0772848723328615	-0.0497018273422995
YKR028W	-0.0192988288537278	-0.0626468154836747
YKR029C	0.275396013888762	-0.0913067625797055
YKR030W	-0.000308591496921695	-0.0230545469256155
YKR031C	-0.177009574154713	-0.320047292809559
YKR032W	-0.0644996417607616	-0.0989980168982496
YKR033C	-0.0320653775205814	-0.0232305347489905
YKR034W	0.107506714047964	0.166542130078759
YKR035C	-0.192741851516897	-0.49048753038189
YKR035W-A	0.0517512881396379	0.267461383156873
YKR036C	-0.126430836598134	-0.0856348645397954
YKR039W	-0.0956646103118063	-0.0553995213105633
YKR040C	-0.11097107973125	-0.0879304711836707
YKR041W	0.162121147319701	-0.108865610490021
YKR042W	0.236569753322283	0.107893382443833
YKR043C	0.0892320261681764	0.0013582535476395
YKR044W	-0.0503625257579541	-0.201374376831617
YKR045C	-0.0273637435702437	0.0282583220016882
YKR046C	-0.0473435622108165	0.161675112267143
YKR047W	0.0900021395303122	0.27449397665417
YKR048C	-0.194288246760558	0.0416310961938889
YKR049C	-0.182353477766062	-0.353506297597444
YKR050W	0.0690391051564282	0.196667049183387
YKR051W	0.00927693219359545	-0.022155467939119
YKR052C	0.0223921835647753	-0.134500190718097
YKR053C	-0.01901626099961	-0.0440071733316128
YKR054C	-0.025670030215192	-0.0858975257943426
YKR055W	0.0305800094685926	-0.0128887207502408
YKR056W	0.00606233219361615	0.0458092048861328
YKR057W	-0.040843337998332	-0.0296076176235427
YKR058W	-0.0578208903077897	0.277056000350664
YKR059W	0.174727399211906	0.58712155703759
YKR060W	-0.0636074709860631	-0.273108190753117
YKR061W	-0.0188028730831438	-0.00399907094558965
YKR064W	-0.0366752935810973	0.041362524496079
YKR065C	-0.172245681346212	-0.368016072439341
YKR066C	-0.105660662604614	-0.112595878122657
YKR067W	-0.0130431062805971	-0.246275000238283
YKR069W	-0.0069521274167673	-0.280484924299293
YKR070W	-0.0730929449635938	-0.21296637575425
YKR072C	-0.0941789541730243	-0.249046196586893
YKR074W	-0.0712100423216862	-0.539415864512097
YKR076W	-0.013098270305164	0.068988964548025
YKR077W	0.042026067141744	0.0253038200476353
YKR078W	-0.0414359883545317	-0.0575632108225283
YKR080W	0.0903102629162137	-0.0309002291733328
YKR082W	0.309293278542271	0.374841687921448
YKR084C	-0.00774540674275749	-0.214279682518259
YKR087C	-0.0252216981339971	-0.283203910530785
YKR088C	-0.103679964687789	-0.276161289230815
YKR089C	-0.115652776097257	-0.30838499355651
YKR090W	-0.073785643398883	-0.0501823669601056
YKR091W	-0.102044107350753	0.0188158110872398
YKR092C	-0.201928184680553	-0.0984045982315365
YKR093W	-0.0172229614107756	0.0306833045803096
YKR094C	0.0611537067153601	0.16413869953264
YKR095W	0.0472966451980064	-0.136897500146368
YKR096W	0.166224349242039	0.134144188859974
YKR097W	-0.0206006186727244	-0.061433993181142
YKR098C	-0.0010819958764913	-0.032261311287322
YKR099W	-0.36251580531498	-0.107771734682642
YKR100C	0.00699732243843715	0.112944448543922
YKR101W	-0.0243176675084888	-0.392759137579585
YKR102W	-0.0764650491208114	-0.125098594650381
YKR103W	-0.152679727669897	-0.0991634520165705
YKR104W	-0.0285433361239919	0.0600093486990598
YKR105C	0.115610553306995	-0.169676783089284
YKR106W	-0.0772288539122095	-0.360590052442335
YLL001W	-0.0136528306332079	-0.128448057354951
YLL002W	0.629959332981688	1.39626452424806
YLL005C	-0.0656053522854155	-0.253214831305481
YLL006W	0.449708829026477	-0.684364137223674
YLL007C	-0.0102335602213346	-0.0581678329412946
YLL010C	0.0330139230562616	0.80627845544835
YLL012W	0.103398442789764	0.007958361171167
YLL013C	0.135749414395479	0.0238304657379045
YLL014W	-0.0242170024992601	-0.331258438784986
YLL015W	-0.0920039579721155	-0.198373744734395
YLL019C	-0.0275918704966543	0.233173569590162
YLL020C	-0.00322131991601915	0.27147495180126
YLL021W	-0.0427756456202936	-0.155046576710968
YLL023C	0.0926309599153594	-0.0112557298846092
YLL024C	-0.0386714560519005	-0.0348621557997465
YLL025W	-0.00662207800837674	0.0956225576588143
YLL026W	-0.208146270693832	0.114860688808805
YLL028W	-0.037461478100886	-0.140026999148188
YLL029W	-0.146963120318475	-0.14847378818165
YLL032C	-0.034964731291	-0.099997550995488
YLL038C	-0.0434631942127944	-0.029561537596015
YLL039C	0.206571819923605	0.515230980588867
YLL040C	0.101844533810296	0.0514732339921842
YLL041C	0.142925017125634	0.0957426967382355
YLL042C	-0.0743470128473772	-0.0576536711921471
YLL043W	0.108816826042788	0.100641460700116
YLL045C	-0.266940212977309	-0.0096334400337212
YLL046C	-0.0521093869058921	-0.160190044900023
YLL047W	-0.0178215171996236	-0.342123409519037
YLL048C	-0.0437406381637991	-0.187620985447868
YLL049W	0.108114770821815	-0.0885425858548478
YLL051C	-0.034658706128267	-0.0815113143720079
YLL052C	-0.042622874629298	-0.0740514906686441
YLL053C	-0.0470452522407388	-0.0788932154152511
YLL054C	-0.126541103112882	-0.0750578092385476
YLL055W	-0.165792955219629	0.027669635020799
YLL056C	-0.187653638265902	0.0956403372459203
YLL057C	-0.209098387790703	0.077896471035855
YLL058W	0.0767923604601065	-0.266743650158043
YLL059C	-0.0357194820417337	-0.207552957490622
YLL060C	-0.018290457770132	-0.095583976507058
YLL061W	-0.0389467860476689	-0.073095147759885
YLL062C	0.0567060900072257	-0.0556151990183655
YLL063C	0.0059898728455059	-0.124268382578127
YLR001C	-0.0757363415912247	-0.0781419376168997
YLR003C	-0.0740528307125305	-0.0495110099999187
YLR004C	-0.0535649384004966	-0.0658141755060532
YLR006C	-0.0616504353943138	0.994285057164739
YLR011W	-0.327618460876132	-0.0396628895968355
YLR012C	-0.0136270499872159	-0.0733805411779218
YLR013W	-0.0745337267017215	-0.213127052445699
YLR014C	0.00955792018501545	-0.103407216869898
YLR015W	0.135013925124944	-0.160532713518558
YLR016C	0.0114945010253324	-0.19861824991903199
YLR017W	0.212230882149497	-0.130083865353953
YLR018C	-0.0540775441681746	-0.187979435885861
YLR019W	-0.142862703764265	-0.102998810052812
YLR020C	-0.112552811720251	-0.076297507793114
YLR021W	-0.0443571831600455	-0.376132170773228
YLR023C	-0.270026555591376	0.0203937196454224
YLR024C	0.0389098751575192	0.540784231354138
YLR028C	0.0344386275739624	-0.0709119074258482
YLR030W	-0.0122579100251243	-0.0897704184524012
YLR031W	0.12257515377478	-0.0173824467816816
YLR032W	0.587127520945669	2.09293387630955
YLR034C	0.00904679893340205	-0.0913025410496409
YLR035C	-0.10450704776865	-0.136749366284451
YLR036C	-0.0500133648633426	-0.0672297617011635
YLR037C	-0.0657064946274224	-0.0905402101536519
YLR039C	-0.138528904086952	0.027010453788042
YLR040C	0.20934454469603	0.0524296845740195
YLR041W	-0.0675053484481725	-0.0330305482684827
YLR042C	0.187659271408851	0.561064616481521
YLR043C	0.0987456043361851	-0.0986747576305234
YLR044C	-0.0127412479182391	0.103973012831872
YLR046C	-0.0291299640359563	-0.0446361432214436
YLR047C	-0.010830467157307	-0.0556129721923911
YLR048W	0.162376386963984	-0.132206224279506
YLR049C	-0.0804941970229942	0.107430112057865
YLR050C	-0.149153785351158	-0.0102616261890207
YLR053C	-0.199271728501342	0.207718581376161
YLR054C	-0.170327377340433	-0.0530228316686584
YLR055C	-0.329306611706439	-0.82214786852038
YLR056W	-0.200999473233606	-0.17124044079207
YLR057W	0.0814188751287552	-0.031362712865672
YLR058C	-0.425790066955504	0.913264604754439
YLR059C	0.0440454861733305	0.141507567062269
YLR061W	-0.272183713209312	-0.275860453931569
YLR062C	-0.260657327157993	-0.304634868969389
YLR063W	0.0190169011066526	0.10910371780715
YLR064W	-0.114460785605182	0.12773230566694
YLR065C	-0.0131020398144083	0.260927048223645
YLR070C	-0.127039336186522	-0.0892369413625128
YLR072W	-0.0219220020052276	0.0718888531252731
YLR073C	0.275552745099988	0.540747618866603
YLR077W	0.0985128254432744	-0.152745009914128
YLR079W	0.554581392593094	0.349928524990397
YLR080W	-0.022407540064348	0.148818088456629
YLR081W	-0.0163156554210656	0.160382290363368
YLR082C	-0.0243344864881311	0.119919520377696
YLR083C	0.0221181861462934	0.232355887315422
YLR084C	-0.0825590254830484	0.229165289428518
YLR085C	-0.154100702639249	0.703789007385022
YLR087C	0.146487628581419	0.0839360619629135
YLR089C	-0.0239641343563029	-0.06802715205482
YLR090W	0.381228424495238	0.188115540193806
YLR091W	-0.0562912895417078	-0.315403489143933
YLR092W	0.0527459018931294	0.0862003842778495
YLR093C	0.150464366992178	0.208097164989098
YLR094C	-0.0769795490111372	-0.0665089656118287
YLR095C	-0.112874722697471	0.0842450840204232
YLR096W	-0.031186776152888	-0.0907986593359245
YLR097C	-0.118345773597727	0.0751209956884192
YLR098C	-0.238727875891306	0.129402774187268
YLR099C	-0.0805357339800691	-0.142132244423614
YLR102C	0.0648985485498808	-0.212565093897062
YLR104W	0.0842290693320768	-0.069939256973994
YLR107W	-0.0469254279683167	-0.0761454775959067
YLR108C	0.00502048812966749	-0.0813585814542248
YLR109W	-0.0787925115905286	-0.231835132371684
YLR110C	0.146362910656195	0.0978075841583284
YLR111W	0.0442452128041045	-0.0943352680424588
YLR112W	-0.0755021615245027	-0.0562369487459915
YLR113W	-0.0543326163670388	0.097333122643053
YLR118C	-0.0503409009359558	-0.201229183360206
YLR119W	0.142188745085604	0.13603303020455
YLR120C	0.213301290374047	0.159001751588583
YLR121C	0.184153670782232	0.0928506947542563
YLR122C	0.061166472171166	-0.0503698952567226
YLR123C	-0.043810606755238	-0.0888237384666385
YLR124W	-0.0314075694502646	-0.21489022153256
YLR125W	-0.0333952077425456	-0.157936778362657
YLR126C	0.0107855791551797	-0.0532015967164361
YLR128W	0.038392231301584	0.203964793463966
YLR130C	-0.0355360802968028	-0.002889809084847
YLR133W	-0.00196550154627721	-0.112519093869836
YLR134W	0.0285352769012584	0.0267180019911096
YLR135W	0.0678439586794664	1.05233547391913
YLR136C	-0.00412742375648275	-0.0125514243111955
YLR137W	-0.058383298737031	-0.237170849109536
YLR138W	-0.00994896154195889	-0.108657858788418
YLR142W	0.0553398489253732	-0.115610505272684
YLR143W	-0.0820800494997102	-0.0142535757439845
YLR144C	-0.108841196905632	-0.122540859158989
YLR146C	-0.221396396191388	0.0726415877408779
YLR149C	-0.0356824503441747	-0.051256692574019
YLR150W	-0.0257928717256698	-0.0479510410811291
YLR151C	-0.0298233151747395	0.053369471481032
YLR152C	0.00801327099927363	-0.0581232804814548
YLR154C	-0.0534674382259977	0.0422288468296145
YLR164W	0.0158281434519	-0.0556369436236775
YLR165C	0.290186393872415	0.296068917588656
YLR168C	-0.0586660988939662	-0.072699690893648
YLR169W	-0.115424624213991	-0.14670765129652
YLR170C	-0.0769031759015728	-0.0599787387068686
YLR171W	-0.141323104672776	-0.0119777957793381
YLR172C	-0.0749103241238817	0.190594650433372
YLR173W	-0.104164939146804	-0.155914969441514
YLR174W	-0.00767344120254515	-0.0664406455129749
YLR176C	2.82847872080607	1.01980682046051
YLR177W	-0.0311558565258464	-0.139248089804787
YLR178C	0.139014248764993	0.0898508470951484
YLR179C	0.0782977747455299	0.0857087604407309
YLR180W	-0.0898339937368429	-0.25972922437821
YLR181C	0.00233836033336179	0.0258148338424522
YLR182W		0.14636189775451
YLR183C	0.156771732656258	0.208485373437275
YLR184W	-0.304161009665019	-0.0584476457311717
YLR185W	-0.327128577265459	-0.190821889818738
YLR187W	-0.0227312589441356	0.0569020930777152
YLR188W	0.0803857213888965	0.263438397241605
YLR189C	-0.101290965003831	0.00225561656891315
YLR190W	0.0102154760247316	-0.0249573945595209
YLR191W	-0.0854159735776538	0.407013712139443
YLR192C	-0.430936110753614	-0.218760612004985
YLR193C	-0.0530812605879225	0.168563304574575
YLR194C	-0.0133783076800252	0.213794669132324
YLR199C	0.00463093755905476	0.163759737524698
YLR200W	0.501994399383049	-0.0290408614443765
YLR205C	-0.0144822687268711	-0.647426718344495
YLR206W	-0.0258871679571544	-0.377042744947328
YLR207W	-0.0981980084531822	-0.51081775868017
YLR209C	0.0414835329021764	-0.280383917088452
YLR210W	-0.114140578076141	-0.342519034290102
YLR211C	0.0217448593170356	-0.181579041014722
YLR213C	-0.108898477995151	-0.207169007095392
YLR214W	-0.0263545216122657	-0.0854120197057155
YLR216C	0.127127219013798	0.307459320563164
YLR217W	0.0945736600501682	0.222631137667146
