orf	hap alpha | growth (culture turbidity) | pH [2.7] | Brett CL~Rao R, 2011	hap alpha | growth (culture turbidity) | pH [4.0] | Brett CL~Rao R, 2011	hap alpha | growth (culture turbidity) | pH [7.0] | Brett CL~Rao R, 2011	hap alpha | vacuolar pH | pH [2.7] | Brett CL~Rao R, 2011	hap alpha | vacuolar pH | pH [4.0] | Brett CL~Rao R, 2011	hap alpha | vacuolar pH | pH [7.0] | Brett CL~Rao R, 2011
YDR281C	0.1456157456262259	0.3179471855556698	0.18639213931996085	-1.0404286593098404	-1.0917379107167982	0.005757126498106333
YDR282C	0.15117220548924556	-0.11491192035118301	-0.13537751651261792	-0.6460452159510363	-0.9770628831419124	0.6568251902892883
YDR283C	0.016891092132943875	0.021843016954554786	0.2479386842275345	-2.34104037631364	-0.07797745642006657	1.075955361473067
YDR284C	0.6355102902157674	0.25848851716187016	0.43689737473324486	-1.6177301737668466	-1.2722565323476571	0.4573731490469933
YDR285W	-0.24704075136047712	0.030167230529685906	-0.7530024934798537	-0.47819228971493183	-0.8813881409453644	1.2167383293802434
YDR286C	0.571611001791046	0.32983891923442976	0.7716241979147878	-1.6335771685792975	-1.1684947935735042	0.23509748182265466
YDR287W	-0.007186900606807397	0.28346115788726495	0.5092415590982886	-1.46921173273601	-1.4709784993847441	0.14195918449837952
YDR289C	-0.03774742985341272	0.019464670218800863	0.5038427393695541	-0.32789714435578915	-1.21449980063495	0.4001808085202258
YDR290W	-0.10874042581845982	0.34673083656939274	0.16385503630334547			
YDR291W	0.27526647576334423	0.31081214534841634	0.7413908074338741	-1.0206826481861466	-1.3677874960637384	0.10098029316954721
YDR293C	-3.4957176179391425	-0.300422965739834	0.18855166721145616	-1.9522881635623186	-0.8732546914037093	0.2752138075679732
YDR294C	-0.030338816702720463	-0.25047768428904454	0.6949609577667573	-1.642081080142494	-1.4287859726617387	0.4168986670577372
YDR295C	-1.9871387651293797	-3.596811541492017	-1.8856748725683654	-0.4106835524744697	-1.1858019196552358	0.8805083022247512
YDR296W	-0.266488360881045	-0.48593401112848367	0.30732570124361547	-1.0367121367080305	-1.653704876088797	-0.0429612412991959
YDR297W	-1.0147582891009879	-2.030670215999368	-1.4440514187578783	-0.35607136401843004	-0.7830251263948013	1.5070116642707463
YDR298C	-0.3396484157441332	-0.20528909630975736	0.1216063025751468	-0.9926136135675037	-1.5671053972652613	0.3735502453963458
YDR300C	-0.2285192184837455	-0.2671261114393082	-0.038198761395397504	-1.0013453702660082	-1.2043557564522733	0.09321802605425589
YDR304C	0.010408555626087909	0.09200424565923394	0.4185413876555476	-1.1472424835446042	-1.275092220350487	0.25137150069093606
YDR305C	0.05763846446175225	0.31081214534841634	0.22526364136685056	-1.1130900801058319	-1.283347949011308	0.23265089798858185
YDR306C	-0.06460365252467383	-0.1945865359988751	0.17883379169973243	-0.8969438626435512	-1.442996999063331	0.21393366038263012
YDR307W	-0.17110246656587907	-0.1339386942371978	0.06761810528780027	-1.017007503678808	-1.1126808120154583	0.3582045955909506
YDR309C	0.02429970528363613	0.05276152451932811	0.2533375039562702	-0.8464621519262756	-1.1897008667854378	0.21882637972518704
YDR310C	0.35213083720178046	0.05276152451932811	0.15507898489330083	-1.0050033063092685	-1.1007409951535203	0.11684032994342944
YDR312W	0.13450282590018753	-0.21480248325276338	0.16263733251352797	-0.9720665773061955	-1.1394681998792706	0.20291243451075416
YDR313C	0.15209828213308188	-0.10420936004029936	0.13240394203261432	-0.8150510206534175	-1.113574764583559	0.08568244606148807
YDR314C	0.25118848302359487	-0.36463832760513737	-0.05007616479861138	-0.6055813725774893	-1.1700231274695527	0.16763558463576314
YDR315C	0.8707337577502556	0.5308092184054681	0.7521884468913455	-1.2457325957274674	-1.11594625971606	0.09657995776829488
YDR316W	0.2197018771331504	-0.025723917760483547	0.18207308353697282	-0.9334772867891263	-1.2234348985494805	0.2864777012572046
YDR317W	-0.7628654419774425	-0.2671261114393082	-0.30382069204913703	-1.9945065714583512	-1.2336089272029498	1.1671094773441264
YDR318W	0.32712676781819194	0.20973240907895557	-0.0014867872400018086	0.2930837602867102	-0.3169539806769602	0.6173114887806423
YDR319C	-0.04700819629177852	0.14313870047790386	0.03306565902390116	-1.0167692633499799	-1.1714755192285544	0.33757027540423185
YDR320C	-0.7610132886897699	-0.6524182826311213	-0.9991886731101497	-0.05245053820483522	-0.8636071398081034	1.1591949060671067
YDR321W	-0.8915900954707255	-0.3372873401439873	-1.0920483724443835	0.033691395463088976	-0.7940298030773751	1.211828043480154
YDR322W	-2.1251241850610274	-2.0104542687454767	-2.598319076761329	-0.3927884175971825	-1.7906280462273447	-0.16576099948596784
YDR323C		-4.281775401388575	-1.3760262901758213		-0.7579385108696387	1.3729790052773987
YDR326C	-0.04697660548981604	0.3302541437864052	-0.8855066708756387	-0.11351790843195793	0.1352255427743374	-1.4437598342607536
YDR329C	0.38546959637989564	0.10627432607374779	-0.06087380425608274	-1.1246200487543514	-1.2313293290474587	-0.14161794776492917
YDR330W	0.08819899370835949	0.07178829840534566	0.19395048694019054	-0.8266570386983307	-1.210828441089128	0.3568547099427112
YDR332W	-0.5582025036895625	-0.3848542748590257	-0.14401562807859528	-0.7457580436389978	-1.7493603299189948	-0.0525125573526062
YDR333C	0.14376359233855332	0.18000307488205713	0.021188255620683428	-0.6449873603948637	-1.1877336913945642	0.4995870604306609
YDR334W	-0.1720285432097154	0.32627139913079956	-0.49709843833783535	-0.013132998287290868	-0.8268480361800645	-0.1942446370599123
YDR335W	-0.9045551684844365	-0.1161010937190579	-0.10298459814021155	-1.1759999996401644	-1.158496931817898	0.9888433981570974
YDR336W	-0.006260823962970148	0.28227198451939006	0.06545857739630755	-0.9208369818174759	-1.0984257578259373	0.20633104421063841
YDR337W	-0.21370199218236005	-0.18388397568798867	-0.14293586413284762	-1.017166073933284	-1.6539139547204864	0.43790778335124125
YDR338C						
YDR340W	0.4154477988905087	-0.06238512844980717	0.3828150572611233	-1.2334205593059897	-1.325576447209183	-0.29413746551810405
YDR344C	0.42751724009924424	0.04064492160064624	0.33439337743544484	-0.9020067021860775	-1.4745316288568324	-0.4329728150518657
YDR345C	0.32291541629021336	0.008670078481540344	0.22966741874269614	-1.3524100555270677	-1.2167010772459845	-0.24567063520256202
YDR346C	0.3752163281947298	0.0655142440266178	0.2702064995269843	0.16315637416705278	-0.9597698689033141	0.00021475048141556989
YDR347W						
YDR348C	0.45366769605150054	0.3899996890131061	0.6677147083284917	-0.8187122105882343	-1.5417313511449238	-0.09447455975613026
YDR349C	0.24647562196823075	0.3177602286329033	1.096753313295557	-2.013966412680927	-1.3971596925194398	-0.8827312772719962
YDR350C						
YDR351W	0.47881236523636417	0.18749234925876507	0.497675786149945	-1.0087112526503696	-1.7094834075371486	-0.48844772372846645
YDR352W	0.4707660710972078	0.08209379231059977	0.6069060871520576	-1.0499855269143663	-1.8271391921037605	-0.4647826282386173
YDR354W	0.465737137260236	0.2715743441275274	0.5787539477185225	-1.1135397745113698	-1.6472101335459681	-0.356404337860433
YDR357C	0.3812510487990951	-0.16778368539797525	0.45601061978831176	0.06224811659436759	-1.4557575051482305	-0.0972170530107814
YDR358W	0.39332049000783065	-0.000803949109307283	0.498801871727285	-0.6591929029714033	-1.4708304962869865	-0.2711687952569285
YDR359C	-1.5931083755963515	-1.8067904586143946	-1.2533872866158984	-1.6987249076410063	-1.224441237830194	0.6062699932621811
YDR360W	0.6880160128544249	0.3177602286329033	0.17223705429828723	-0.3633854168053538	-1.2089852992125836	-0.6343160960127224
YDR363W	-0.001953709578217302	-0.27199798889728394	0.06976326676021986	-1.2870215437925512	-1.5133834614210222	-0.3331553334168572
YDR363W-A	-0.5856445984598039	-1.1776797942496975	-1.795613301415686	-1.4140197087850714	-2.805397478420435	-0.10429827154706718
YDR364C	-5.210923377914449	-5.287311344801575	-5.440173463171142	-0.13277741000885881	0.26027268204730886	1.0661474090267848
YDR368W	0.14891430553096172	-0.38805482688515214	-0.028206178468479722	-0.3780924143770633	-1.296452375241149	0.3604971363051164
YDR369C	-0.05827776855230996	-0.5680613511112321	0.03485461386263826	-1.2468939826565146	-1.2564689233708495	-0.0388156620941627
YDR370C	0.390303129705646	0.17683406821906358	0.6733451362151995	-1.7897742920298416	-1.6701360812889534	-0.3966997437556697
YDR371W	0.4446156151449515	0.22065144582672624	0.7701884958665565	-1.260509577674508	-1.6756142036026906	-0.5289232879123784
YDR372C	0.46976028432981515	0.2692058372298155	0.7724406670212404	-0.9328507050519542	-1.7993983193304999	-0.5380034142719887
YDR374C						
YDR375C	-0.9556534166884912	-1.280659435227152	-0.2753600040261544			
YDR377W	0.08497337430319413	-0.07786086206911375	0.2679988087526074			
YDR378C	0.11371176867215356	-0.4520045131233653	0.21052396392789147	-1.365233073782834	-1.4226107723621988	1.418547988504771
YDR379W	0.4607082034232633	-0.05883236810324	0.743162442010364	-1.0926005383117616	-1.6862940919427374	-0.3866760388465515
YDR380W	0.38627998263606883	-0.010277976700152142	0.5978974025333259	-0.5115287386584527	-1.5393995727371657	-0.2151885972844351
YDR382W	-0.16690273943091805	-0.5834566459463575	0.15309359948348256	-1.604574793017995	-1.4326031162202404	-0.35978169104892366
YDR383C	0.4677487107950251	0.1484119854465221	0.43236282266414444	-1.0368175765230618	-1.5006037380790556	-0.5307972523450321
YDR384C	0.2877128794314052	-0.1369930957277246	0.09115889272970716	-0.8063792431166584	-1.1249193911924817	0.29778605110506956
YDR385W	0.18612841592455895	-0.31936812685151517	0.13507623024601917	-0.7454958300840165	-1.4139471603543774	0.4854728616808841
YDR386W	0.17003582764624622	0.021696866418953756	0.3557890034049295	-0.8676962076985292	-1.625263360629373	-0.4265732706859186
YDR387C	-0.06431248915667724	-0.1381773491765799	0.02471984366656527	-1.5331975834988085	-1.2504858495244204	0.3580078292617407
YDR388W	-0.2715045632399489	-0.08370169052921156	0.16998488314360077	-1.6814728752571813	-1.6793632017892657	-0.07266172127480226
YDR389W	1.4202287795176372	1.1514746566273797	1.9019045010946434	-1.6339940114741507	-1.3468775830383604	-1.1292405406989592
YDR391C	0.22736567338773342	0.03235514745865664	0.30624123800190844	-1.1853846307765565	-1.4769911605737305	-0.21725269548612558
YDR392W	-0.9765610871835093	-0.7705686908655732	-1.333339362607136	-1.5675418455203518	-1.5625613134292966	1.2597209149515496
YDR393W	0.21730780571378988	-0.729119820155621	-0.2331537535446106	-0.6480895090936886	-1.867928600504964	-0.6231081671063547
YDR395W						
YDR399W	0.1147175554395481	-0.5550345631738187	-0.4482360988168145	-0.8881473803123628	-1.2018790817956932	0.944521566393402
YDR400W	0.49591074028207144	0.15196474579309063	0.4458758495922413	-2.243173725658782	-1.6280392427342258	-0.628398772206306
YDR401W	0.08554973918510628	-0.12633481468802174	0.40646285438529195	-0.7660151553132881	-1.5781682792480882	-0.2944800303073232
YDR402C	0.1730531879484308	-0.127519068136877	0.498801871727285	-0.8381289291588268	-1.5407513012229823	-0.38545140149939355
YDR403W	-0.24032517345071894	-0.1985742750682245	0.2972325533831768	-1.3276151052002372	-1.5541977314642015	0.37143940379802337
YDR405W						
YDR406W	0.20825572480723897	-0.07659616983607861	0.24318044567079433	-0.8508621852213739	-1.4814926860267683	-0.031806605172121964
YDR408C	0.154949026135329	0.07735677851517457	0.39745416976655895	-1.1588170568217004	-1.7659943345683204	-0.5243468634345958
YDR409W	0.14086801139180535	-0.21396956990334984	0.31187166588861753	-1.2752351512196867	-1.7023544648181048	-0.24846488094549576
YDR410C	-0.10454395985245811	-0.16541517850026335	0.13282405909133785	-1.9547991307287376	-1.6629465160079766	-0.16060180058441814
YDR411C	-0.02307523169350181	-0.4176611631065461	-0.3086014872264842	-1.0057820893356029	-1.2236083285734167	0.6803583091315137
YDR414C						
YDR415C	0.45769084312107966	-0.038700059472690874	0.44362367843755873	-1.0083246476842032	-1.4276557478463887	-0.40177198565409994
YDR417C	-0.2678290539376919	1.0539611883314435	0.6591039542006544	-0.11837045974638513	0.195547617653005	-1.9003663404802191
YDR418W	-0.35800222523587794	-0.4981903976287399	0.37943680052909945	-1.8064426888511496	-0.28165775582873404	0.20127458945611
YDR419W	0.25251034257259614	-0.13225608193229943	0.264576071640279	-0.6096037114228489	-1.6085876104355759	-0.38359815675973497
YDR420W	0.18210526885497982	-0.06120087500095191	0.3265107783940531	-0.6915194699510425	-1.5664788778097134	-0.2381556343846373
YDR421W	0.09661339362644628	-0.18554748713081248	0.264576071640279	-1.3975447640224652	-1.5112262142759936	-0.1259601988348048
YDR422C	-0.13672913640908263	-0.3335791682377866	0.09341106388438847	-1.8224737203862	-1.662178857216129	-0.2020890318118961
YDR423C	0.19618628359850346	-0.09435997156891583	0.4672714755617286	-1.0567670760739907	-1.6242192679780727	-0.4359825351170162
YDR424C	-0.6037868039071298	-0.003082025592480832	-0.738346992414724	0.04834805010674708	0.21302699430215277	-0.4240617824079885
YDR425W	-0.14578121731563354	-0.45082025967451006	-0.15657993428539702	-0.9092321163197373	-1.21492212622689	0.5146229605804815
YDR426C	0.0030752242587554273	-0.14883563021628138	0.10467191965780276	-0.9988841447788147	-1.4101955825713963	0.13314799971405955
YDR428C	-0.024081018460896355	-0.09199146467120393	0.5303322678928427	-2.302671948872677	-1.7873990521579166	-0.23718451060403645
YDR430C	0.27966658529224886	-0.09080721122234867	0.4548845342109717	-0.7902167060188012	-1.6546114623253179	-0.3783218098785187
YDR431W	0.39130891647304156	-0.16541517850026335	0.23529784662940137	-1.3020080905939293	-1.625507422366452	0.47881131262235077
YDR432W	-0.8920749987223694	-1.671785565444834	-1.762377967574201	-0.6037139508080459	-0.6547267611296244	1.9935559731548962
YDR433W	-1.6363572065943162	-2.2058838708787962	-2.2747469052645277	-1.496862719226114	-0.7672843670133674	1.8883849539548663
YDR435C	0.3872857694034634	-0.1381773491765799	-0.054106146747329636	0.3134166449476877	-1.215277660928743	-0.5646294023838725
YDR436W	0.5542463727909541	-0.0694906491429429	0.16435445525689557	-0.8747455201296257	-1.6291696954599144	-0.3795985856464619
YDR438W	-0.013287248946919789	0.36827728097791546	-0.8289067945445177	-0.0831073433871849	0.07004214361186817	-1.3840814568451152
YDR439W	-1.0146097906385592	-0.3731738942564937	-1.3835855825895036	-0.05761101934542711	0.03668964178233545	-1.4194009233458071
YDR440W	0.0840375588436695	0.27575431381191157	0.522698252242652	-0.046421349291436965	0.12061411213888161	-1.0658844612945428
YDR441C	-0.7245069981858406	-0.17291870504788318	-0.6466551927583077	-0.04626719088960594	0.12984191556437819	-0.796597040214149
YDR442W		-7.339012627740773	-2.801978483447396		0.20210158345282478	-1.4544673769540066
YDR443C						
YDR444W	0.4181236778940572	0.26434737265446057	0.43213845011285834	0.012040235078079891	0.10878139936492054	-1.2758495226711433
YDR445C	-1.4113955454771163	-0.5176618155842244	-1.295289775512954	-0.0700657909127822	0.1190440387047618	-1.0447779756445925
YDR446W	0.3526165957273149	0.7028808882631877	-0.5266634549363309	-0.0390952866288591	0.06678714593296528	-1.5479321202833294
YDR447C	0.2094368304200063	-0.0968724306648668	-2.8031104809740186	0.020994178837305828	0.08569608005320746	-1.1883499240142479
YDR448W	-4.507073085585476	-3.7040007122325997	-5.318408985129036	-0.014949230428750912	0.1029506384411701	-1.2566489216142944
YDR450W	-0.0909599320874861	-0.3643018289118082	-1.8703445190371444	-0.03737306012930503	0.11435720391211479	-1.1483056658656394
YDR451C	0.26745738891054965	0.6572531236333768	-1.2737818225071285	-0.04196392718026806	0.08273943346685239	-1.4133527842159677
YDR452W	-0.6019151729880796	-1.198275971312217	-1.639417023606171	-0.06061960861913062	0.14139046180674336	-1.1098593866992907
YDR453C	0.032567708569800485	0.5153000781184116	-1.0145543889105944	-0.03420143961187591	0.05021714735097053	-1.6089135021490166
YDR455C	-4.007347630199181	0.6014858557524984	-0.419123689907201	-0.0876974748347472	0.20199892853597562	-1.5019828653565677
YDR456W	-5.1331336280076325	1.0919843255229509	0.21366292747473173	-5.412678914307841	0.22475270441164422	-1.2819051996554163
YDR457W		-7.042432157647009	-7.071873153867166		0.1491128868046464	-0.8416409381720982
YDR458C	-0.7806559257573347	0.4874164441779717	-0.16442424641715642	-0.03615011427144372	0.06802698510535347	-1.483966683578858
YDR459C	-0.10686879489940959	0.4810792546460545	-0.21196814253529858	-0.011710607097948904	0.07023002807417333	-1.4989858410608898
YDR461W	0.2534201570176754	0.32264951634810596	0.09367118965275491	0.0018104326745211159	0.1044777447086638	-1.2868619458748805
YDR462W	0.21130846133905556	0.5153000781184116	-0.16782023899702445	-0.053626592096923255	0.10145339925376141	-1.645840508644686
YDR463W	-0.6019151729880796	0.04634805275647904	-1.5862131398549166	-0.00942389671990355	0.09447284939981263	-1.6570595783364765
YDR465C	-0.48119497870936884	0.11225482388842646	-1.5058413154647246	-0.022708107877167164	0.06423527239124072	-1.3738084664212253
YDR466W	-2.1722135140708576	0.8625780644675184	-0.827774797017895	0.04599814534239446	0.07174949162859502	-1.680229193120466
YDR467C	-0.7684903247835116	0.41010273188857194	-0.8379627747574965	0.03891886216624023	0.09643636912106747	-1.5492017086705336
YDR469W	-4.687685469273781	-1.2134852261888227	-3.483440994474093	-0.05611145106252628	0.07882339053809694	-1.4137734980065635
YDR470C	-0.36983293902590625	0.0691619350713852	-0.5583593856817595	-0.0084669204902202	0.08915030940145355	-1.8215452760290103
YDR471W	-0.37170456994495554	-0.27304629965218774	-0.7021230715628061	-0.006734201655421769	0.1325897861642198	-1.4932433090963149
YDR475C	-0.14055815144230585	-0.12348862669892328	-0.6579751680245319	0.028842011663597057	0.09000515584660451	-1.4200333127557647
YDR476C	-1.0829243191838773	-0.6051150311246931	-1.8012926699131764	0.01651280860539676	0.1378520955420453	-0.9790329595663718
YDR477W	0.13269996273896367	-1.4885192518740633	0.3415786479830647	-0.11270634665762999	0.10368775411849748	-1.4047155753805234
YDR479C	-0.8817239953860244	-0.6659520506311054	-1.1662420574779984	0.04288806941134678	0.12836505431970363	-1.1697797190388148
YDR480W	-0.19764289447332456	0.04254573903732871	-0.5447754153622899	0.010819103886086687	0.06887683351247327	-1.4254497115497609
YDR481C	-0.09470319392558653	-0.11588399926062262	-1.3994335479622173	-0.020648848712541506	0.0691052863802755	-1.50383427627641
YDR482C	0.041925863165049655	0.3163123268161887	-0.6308072273855941	-0.005428550246031553	0.07112262461832553	-1.6327747506315509
YDR483W	-0.7057906889953433	-0.06772135881804481	-2.258619670668634	-0.01675081694017267	0.0887069380929371	-1.6661267919947544
YDR484W						
YDR485C	-1.9897294994635022	-0.05631441766059242	-2.110327994681097	0.009688504805436775	0.08347654207197867	-1.907370958128544
YDR486C	-1.3767703734746954	-0.2768486133713395	-0.6375992125453289	-0.041215391766234684	0.14820191039014832	-1.4340389619102596
YDR488C	-2.2817039228352702	-0.5176618155842244	-1.1051141910403879	-0.022729805590402257	0.08754492322875412	-1.412191995682096
YDR490C	-2.534374096906993	-0.7356611354822031	-2.329935514845847	0.06880580379247153	0.1265112099587489	-1.1614251377822975
YDR491C	-0.7188921054286929	-0.22868597292876164	-0.44855562559938417	-0.027790579575952774	0.0777587027794127	-1.3159031198918736
YDR492W	-1.0529782244790804	-0.7901609654566981	-1.8884564794631034	0.02443583637054378	0.11445585960904892	-1.0294482521946386
YDR493W	0.10649712987226732	-0.023361032094617328	-0.2504560584404606	-0.0778600611895971	0.06642431397780472	-1.3317694880496507
YDR494W	-0.017966326244543897	0.12492920295226229	-0.3432798556234996	0.006767388976983082	0.11368284333425559	-1.5685605461743062
YDR495C		-7.3516870068046085	-2.037880152977262		0.23909211207030126	-1.4032514375021732
YDR496C	-0.8377406687883534	-0.9878812788525404	-2.132967945213545	0.08106799524270056	0.13092098322953027	-1.2031353687911395
YDR497C	-1.2204891917340372	-1.335159265201647	-2.5574670176969527	0.09295099879855952	0.1473994408470165	-1.7381015695593685
YDR500C	-0.24209412880075692	-0.5487140442906215	-1.032666349336552	-0.06123218325357583	0.10727128046909346	-1.6805401698799831
YDR501W	-2.3397244813258142	-0.8788816189035503	-2.860842354831762	0.05020058914528004	0.11499193649684217	-1.1320374783892344
YDR502C	0.6230672635300105	0.5736022218120598	-0.16102825383728966	-0.04025981762909165	0.0766722998578789	-1.1115817933643848
YDR503C	-2.157240466718459	-2.655829563653361	-2.4906791636262304	0.08258111518961564	0.13315236527496266	-1.0798403884922414
YDR504C	-0.12839255046848183	0.04381317694371215	-1.3100057433590464	0.00525523562065916	0.07573956263504737	-1.6995839940703694
YDR505C	-0.4858740560069929	-0.17165126714149972	-1.1119061762001228	0.09346753062823365	0.077000351115154	-1.8003571276295423
YDR506C	-0.7413516764572897	-1.8826924407593644	-1.848270567268008	-0.006257570243013232	0.09514417190631395	-1.0509429093845073
YDR507C	-3.2605668934983125	-0.6900333708523936	-2.019768192551303	0.04314418575639295	0.1845993423606939	-1.2572636023003627
YDR508C	-4.243173125999455	0.36447496725876377	-0.5832633312674519	0.06668187292921345	0.14025366643180207	-1.4443981627279396
YDR509W	-2.3734138378687106	-0.9942184683844576	-2.455587240300935	0.05522593760285985	0.13399720200569384	-1.0178814644385463
YDR511W	-0.3604747844306561	0.39616091491835403	-0.3681838012091921	0.023518854159007944	0.052233216065973094	-1.6340990293343507
YDR512C	-0.2327359742055087	-0.3383193518309434	-0.8770166894259706	-0.0389855617727379	0.07829805571076302	-1.5394113244885546
YDR513W	-0.3539240762139818	0.11098738598204301	-0.3795037764754163	0.029834851941980007	0.08049514742151204	-1.574700482921023
YDR514C	-0.5401513526594368	-0.04870979022229037	-0.9602185076327187	0.0026055571618704616	0.08687251979192989	-1.4934200098982382
YDR515W	0.10181805257464321	0.24026605243317098	-0.7677789281069072	-0.05082878632892979	0.09633293354745842	-1.2872756962700769
YDR516C	-1.0380051771266825	-0.06645392091166136	-1.03606234191642	0.016574182438742518	0.07980971851937765	-1.6689486983685116
YDR517W	-1.2803813811436306	-0.30980199893731314	-1.4877293550387656	-0.02491836936935326	0.05157126634744927	-1.5794406776816197
YDR518W	-0.44937725308552184	0.37968422213536784	-0.8572067327100782	0.0306485413132837	0.06880445700252556	-1.7485804642538916
YDR519W	-0.826510883274055	-0.31740662637561384	-1.8895884769897247	0.10521116164678904	0.10139150126152226	-1.5032827350215356
YDR520C	-1.5929437446249461	-4.5810677434500535	-1.9948642469656106	0.011881247496120432	0.14732819723102494	-0.9851247030094886
YDR521W	-0.34643755253778286	0.1997080394288952	-0.5345874376226883	0.028742671439674784	0.11980150905021743	-1.4612845862127393
YDR522C	-0.5626109236880346	-0.18939539783086934	-0.8821106782957706	0.012574719186031268	0.11366088092499801	-1.3269762873238196
YDR523C	-0.8330615914907302	-0.36176695309903995	-0.7451389775744588	-0.047937094308976115	0.08996642966852256	-1.4183784470015375
YDR524C	-0.5700974473642335	-0.22615109711599476	-1.3269857062583825	0.13046951002306695	0.10130883693041631	-1.5860441170353774
YDR525W	-1.2672799647102821	-0.7090449394481481	-1.477541377299164	0.165802879720713	0.1172611448639029	-1.4005547563185032
YDR525W-A	0.47771647673772516	1.0281381381209662	0.5735035602184173	-2.598998324776734	-2.648510727405474	-1.4539432054596557
YDR528W	-0.5719690782832828	-0.04870979022229037	-0.7032550690894288	0.01982194858811616	0.08606998285249708	-1.6194467601185247
YDR529C						
YDR530C	-1.4909398595367327	-0.8649398019333296	-1.1571860772650195	0.05851139959828524	0.11295788616367558	-1.7393646906492546
YDR532C	-1.4750309967248092	-0.8548002986822621	-0.899090641195107	-0.19928213155912064	0.28062103835161917	-1.6861650114335704
YDR533C		-4.314905783109496	-4.982205719722177		0.13113890318720822	-1.4040132552013025
YDR534C	-2.4024241171139824	-0.9270442593461268	-1.8726085140903885	0.05613233675990054	0.08419309851422549	-1.1490578115291434
YDR535C	0.4683682475052196	1.246115174321672	0.7831269893368273	-1.6680833691475656	-2.283599709296159	-1.1010363838642891
YDR536W	0.12715788051875868	0.8183866504561382	0.3824857609034154	-1.905527459499088	-2.3844202959895835	-0.67180309636915
YDR537C	-0.1929638171756995	-0.8066376582396844	-0.5062874994571279	-0.05780108594551903	0.10766202975081163	-1.263025356868139
YDR538W	0.5291317375165057	0.8293540485039725	0.4221777711506888	-1.9821908322235164	-2.4228992788752057	-1.613146428202765
YDR539W	0.5069296930893052	1.1007971501878686	0.6231185730275074	-1.7836824267328315	-2.2728169732214187	-1.4694407497533817
YDR540C	0.46719971885115713	0.3330792868394725	0.0649496789252313	-2.185841855127454	-2.39969230191739	-0.5480901208959502
YDR541C	-0.11472755087232778	0.08082913173928293	-0.3022014158620416	-2.089076701106383	-2.100839732266684	0.022551279479514474
YEL001C						
YEL003W	-0.6879002849412804	-0.7918852529449776	-0.09126697079959642	-1.518122632424594	-1.1675282558081923	-0.48514849946546307
YEL004W	-0.07209971458872592	0.03195388472977102	0.11486364916481855	-2.984297615502873	-1.8176424221451535	-0.5763136897888717
YEL005C	0.17204740118103434	-0.097912731915483	0.17674139660765245	0.3849765227768622	-1.0921677174608009	-0.13915821911589177
YEL006W	0.11170019513736447	-0.08014893018264439	0.31750209377532274	-0.8265965316884655	-1.497759949406006	-0.7474730003646209
YEL007W	-4.2835879783766995	-1.6812595930356788	-2.2657382206457983		-1.2504745136713553	-0.3361542898596621
YEL008W	-0.1538275114547899	-0.127519068136877	0.34452814763151524	-2.1879011815083254	-1.519535630102558	0.16291836489207942
YEL009C	0.13181593048525445	-0.26015545440872717	0.44474976401489874	-1.2155763827658324	-0.9464158981498174	0.16796756459738416
YEL010W	0.6166051523694132	-0.2435759061247452	0.4582627909429956	-1.0792748717121918	-1.6219058461177787	-0.3682212645981887
YEL011W	-0.2041936026899989	-0.11334912344785296	-0.7960788662724677	0.07965052429670504	0.22161063569343667	-0.8479532694235775
YEL012W	-0.2257173582590711	-0.49231305745655135	-0.45761160581236304	0.057004398545140236	0.10752148419834423	-0.5585449600608694
YEL013W						
YEL014C	0.5643042404648996	0.45868638904674036	0.7668102391345338	-0.9151668094644683	-1.4459782426250762	-0.6838457629725301
YEL015W	-0.1065555333872472	-0.6142472356166094	-0.2872058612569969	-0.1528640898399612	-0.9788098822311175	0.8407467586982461
YEL016C						
YEL017C-A	0.20322679097026625	-0.07659616983607861	0.264576071640279	-2.368965277736721	-1.560705950185824	-0.13674115116822255
YEL017W	-0.19104162184838716	-0.28739328373240924	-0.056358317902013524	-0.8117885921914452	-1.1153827481004854	0.4090875807983581
YEL018W	0.18411684238976986	0.14604347854881017	0.006702474429101884	-0.22142226970348503	-1.5056669666883211	-0.6783965230215265
YEL020C	0.042300908187142716	0.01695985262352994	0.40308459765326804	-0.8323848895979502	-1.5569334842561948	-0.5460112814936866
YEL023C	-0.22926151900937894	-0.05527960775667284	-0.04397137655125922	-2.217102759283303	-1.3578513321634609	0.22346531272905262
YEL024W						
YEL025C						
YEL027W	-2.850391842882632	-1.709538483772108	-3.917678958135364	3.3632761701769347	2.062282814979404	1.3488687215168267
YEL028W	0.13848512813679792	-0.05678250957772826	-0.5788700671294836	0.3909506240802301	-1.0781943158782128	0.39772885020678267
YEL029C	-1.5398058271317026	1.042544155036861	0.11028298137878957	-3.668621832056174	-3.0251165018578083	-0.5753611744621966
YEL030W	0.053775878783202724	0.5050787650720013	-0.502225960592763	-0.2678809867119825	-1.324151269874759	0.5426198362053393
YEL031W						
YEL033W	-0.9700556658732095	-0.6312698802870036	-0.12738837706161596	-0.7903463268817545	-1.0869714284598038	-0.3168642697394126
YEL036C	-2.4997489249045723	-0.6139870964693772	-0.940974549680137	-0.1414255108555769	0.2195714572229035	-1.704792106620592
YEL037C	0.039134773956654614	0.36366648920510336	0.6103111483543185	-0.2553588121972836	-1.6712310232195653	-0.21017784134755033
YEL038W	-0.14806220918277163	0.2613951111227929	0.6031257633664994	0.0999359885199181	-1.6277048271389354	-0.8800223887226822
