orf	hom | growth (relative abundance in pooled culture) | MUC7 peptide [10 uM] | Lis M~Bobek LA, 2013	hom | growth (relative abundance in pooled culture) | histatin 12-mer [20 uM] | Lis M~Bobek LA, 2013	hom | growth (relative abundance in pooled culture) | cathelicidin KR20 [10 uM] | Lis M~Bobek LA, 2013	hom | growth (relative abundance in pooled culture) | lactoferricin aa 1-11 [12 uM] | Lis M~Bobek LA, 2013	het | growth (relative abundance in pooled culture) | MUC7 peptide [10 uM] | Lis M~Bobek LA, 2013	het | growth (relative abundance in pooled culture) | histatin 12-mer [20 uM] | Lis M~Bobek LA, 2013	het | growth (relative abundance in pooled culture) | cathelicidin KR20 [10 uM] | Lis M~Bobek LA, 2013	het | growth (relative abundance in pooled culture) | lactoferricin aa 1-11 [12 uM] | Lis M~Bobek LA, 2013
YBL025W	-0.26769098179954476	0.31355291768803295	-0.6192890168913223	-0.2216334761948737				
YBL026W					0.7927330106461576	-0.06955072271826232	0.03675341211895665	-0.09920578019017118
YBL027W	0.4965270195497988	0.4280133417157865	0.5475184447957228	-0.01331819912389708				
YBL028C	-0.4166304986543214	-0.4736090634481088	-0.656258918809957	0.06490006990748876				
YBL029W	-0.11047887399225337	0.026614483581446108	0.020399464858337126	0.21682519375514359				
YBL030C					-0.16252574427167904	-0.01217807476242597	0.4214661679572648	-0.42877089539044194
YBL031W	-0.16055714547011762	-0.8367546811920111	0.0468149199459628	-0.8604857130357467				
YBL032W	-0.6211513715794403	-0.15466495730966498	-0.578009633055198	-0.549688379449627				
YBL033C	0.15009973748730882	0.31549286303929824	0.37440584934548987	-0.4984338211446068				
YBL034C					-0.1840107766165574	-0.33743088212338884	-0.2598100115017228	0.16868585837433198
YBL035C					-0.23075599701888885	-0.6479157438783066	-0.6026014392796114	0.10632557082813886
YBL036C	-0.34877947748562504	-0.17563690733600237	0.49297525729196784	-0.7811398861690688				
YBL037W	-0.22676907671155672	-0.5870243547401979	0.004640899387849124	-0.28449150037871257				
YBL038W	-0.12719089419027305	-0.1715621425260509	0.00999100454297346	-0.1461289501926409				
YBL039C	0.012005043952124702	-0.23845586544402905	-0.08786087111292222	0.06492276241513648				
YBL040C					-0.6467621298074617	0.2224415930101962	-0.19644646181929168	0.24845653310071222
YBL041W					0.033305080975928394	-0.43578987184579226	0.6225133814753385	0.2876822000851074
YBL042C	0.12155739613908391	0.21491775062903754	0.29204470334904054	0.29156290139909213				
YBL043W	-0.05391945297811041	0.3394466627052032	-0.577799941759271	0.05255592689259443				
YBL044W	0.5702140505149413	0.501719342407459	0.11045869782500035	0.5520799831834821				
YBL045C	0.34213011940311244	0.04294293967668523	0.12084651380040175	-0.13507722429824223				
YBL046W	-0.3260224780990254	-0.5050636959692024	-0.4058758260442235	-0.6500330170777212				
YBL047C	-0.2246168719483145	-1.031297155060186	-1.2553415997341273	-1.1419769019490307				
YBL048W	-0.23182027005665434	-1.2214344611932122	-0.335512343654724	-0.2700172239343114				
YBL049W	0.06775587521892044	-0.13939532614493336	0.1740681123688674	-0.01608420074504463				
YBL050W					-0.7741018870888905	-0.10907051662872247	0.2911346273469859	0.8822095556143836
YBL051C	-0.3477935677108315	0.35079634783754776	-0.23617061957791294	-0.7409237214393245				
YBL052C	0.13330649514956142	0.02831647346203819	-0.14898708068321642	-0.04691336323217479				
YBL053W	0.28669703583201733	0.24375110880377077	-0.10159728717473215	0.03270055107466204				
YBL054W	-0.04002427208172905	0.02440542492601404	0.194480780399929	0.3265975280429132				
YBL055C	0.055935169154212365	-0.5660622794493828	-0.03195175164268094	0.011112420422514067				
YBL056W	0.36205645656651864	-0.3701380525821483	0.13956194670091093	0.08365638491266703				
YBL057C	0.011372569097746756	-0.22144992645916375	0.02295260948267026	0.15879229335966116				
YBL058W	-0.03398560618663262	0.18367097221468132	0.016125517323677858	0.004496142709627476				
YBL059W	0.15588474431405924	0.02342841673085931	0.2795398493855001	0.6849809503487232				
YBL060W	-0.31768795515864234	-0.6254928791477098	-0.13585259377145648	0.14857465146642432				
YBL061C	-0.05358465921488971	-0.05540742974242754	0.2528650278831243	-0.18800325527043832				
YBL062W	-0.4728119477451914	0.1256521412500798	0.32982102938922625	-0.15014939531345764				
YBL063W	-0.07171251451804155	0.07244237002210514	-0.0893720681023175	0.3634427690036281				
YBL064C	-0.374330736971856	-0.26711650680373	-0.6688197056334686	-0.090665961802597				
YBL065W	-0.0463183121183437	-0.014260054796980145	0.19660385612962292	0.11770643124452174				
YBL066C	-0.2225449040857733	-0.22939593870699054	0.3416691784595064	0.024608232260691226				
YBL067C	-0.11936165488946408	0.15512467200800878	0.24503707062530664	-0.27543165133123876				
YBL068W	0.0954442092997277	-0.534640282854834	0.0251703942924105	0.1250382362301272				
YBL069W	0.19330430834100884	-0.04669514785192133	-0.03488438698339605	-0.13013471262105167				
YBL070C	0.24144424679689305	-0.11068155008832872	0.1164805744737395	0.5818441342214514				
YBL071C	-0.4671495922314077	-0.42781973503122417	-1.0135555402264267	0.24917724429709484				
YBL072C	0.8077097181921862	0.13569698982926132	1.1844850083526408	1.9294406169065774				
YBL073W					0.1427944569179965	-0.27161355592272035	-0.25762371671770884	-0.26092868364194
YBL074C					-0.5424969712695054	-0.7634545288397506	-0.560380076365476	-0.22357881934664234
YBL075C	0.024790977179969927	0.0806645667868757	-0.07616625917954599	0.008998681730585599				
YBL076C					-0.5444806767573089	-0.7423863676407987	0.26114643730506143	-0.12228094237040557
YBL077W					0.008975321566452463	-0.7965559279321831	0.9488432548876975	-0.016515048754343217
YBL078C	-0.19133725486128147	-0.17853454209781922	-0.34333847817001384	0.6648397243989759				
YBL079W	0.6059233339662571	-0.03922005455640262	0.47417935368422054	1.1562308348945105				
YBL080C	0.12917441191293025	0.15409276205413533	0.17051883603101947	0.2595060599628916				
YBL081W	-0.3682265101821154	-0.526966808362758	-0.3741509446572827	-0.36605140996065266				
YBL082C	-1.2978370809133013	-1.2594351408104325	-0.598561615038167	-1.4058347157853401				
YBL083C	-0.14664879670161826	-0.5606143534297361	0.022712000526245044	-0.5765326629285932				
YBL084C					0.0573984220674309	-0.2876812276630549	-0.044506809085373536	0.33625370482163836
YBL085W	-0.2370159879997372	-0.0673514250802338	-0.07893125914786	0.062271407806358016				
YBL086C	-0.0384494174010459	-0.14323943748350496	-0.0855894968039491	-0.1896315830342835				
YBL087C	0.3456859377844135	0.2459234134652875	0.5821300787239011	0.7569149105221435				
YBL088C	0.07106182088099847	-0.36251997150163395	0.04665647754195264	-0.46515128877727313				
YBL089W	1.413976088789817	0.28245059247886384	0.7700817852411515	0.8248684354197784				
YBL090W	0.1100832117134534	0.1515985289463396	0.017153313109224046	-0.19110101249788727				
YBL091C	0.04069421245264538	-0.017463876107325766	-0.04207457023349938	0.2656615789422437				
YBL091C-A	0.2591609648642333	0.2171638242686751	-0.07446394229763308	0.2264566846008467				
YBL092W					0.7949662791072698	0.17796181085133178	-0.07885023087306693	0.17047244925536367
YBL093C	0.22159121570352655	-0.21886815908789695	0.22222048487011778	-0.3914674765844809				
YBL094C	-0.46846750294156186	-0.279576784454157	-0.582553298923864	-1.0348422406355995				
YBL095W	0.22448783779986123	-0.43674871201495935	0.14777731191391946	-0.39653893336928364				
YBL096C	0.12696666612572763	-0.08079265170225788	0.15577210674373684	0.3278672632610814				
YBL097W					-0.9261433988444093	-0.3705262181937013	-0.08724143500075501	1.3501423104690577
YBL098W	0.20561907748527028	0.11681652256119195	0.42962627647183294	-0.2193598041946372				
YBL099W	0.13901277385183017	0.4124553699572364	0.4567764373876402	0.07062563161722192				
YBL100C	0.2388260401598965	0.11131973350051318	0.15865384571463406	-0.04015563876913217				
YBL101C	0.8571837422614579	0.020969153322439902	-1.0428362768162802	1.3445662252425563				
YBL102W	0.32491601856047597	0.1695580574673967	-0.00520924112359772	0.27367443705892097				
YBL103C	-0.0909966042311744	0.005338887475615944	-0.41659246222272717	0.9491010982757565				
YBL104C	0.6568590708316646	0.0015096996749472593	0.520132203360092	0.10171349673880445				
YBL105C					0.3481734529430202	-0.07408692419204811	0.15532164203955098	0.07473175922444945
YBL106C	0.2872492146791395	0.19362589330889202	-0.1731834790169119	0.3278932201791879				
YBL107C	0.166713612207445	-0.11112110352662469	0.08400666414351647	0.21654646344780246				
YBR001C	-0.10844378354984671	0.33338831351862114	-0.30336370358497494	-0.19334181046376375				
YBR002C					-0.2595876457991464	-0.1468899896697489	-0.14559355644990918	0.028784642445494654
YBR003W	0.26419325888177086	0.3956169887337778	0.34589489084141145	0.1960781045140411				
YBR004C					-0.03893030998135312	-0.5884597445953729	0.27972252959894944	-0.26560087742951516
YBR005W	0.21493035695823146	-0.09435204942665133	-0.05192086258225656	0.020063523222474				
YBR006W	-1.6821996747632746	-1.0181484318973104	-1.5877208574058972	-2.5556256224822627				
YBR007C	0.30208464582672223	0.2926296299281944	-0.16256184794385192	0.10359267643373317				
YBR008C	-0.3674614403541722	-0.010906634471443877	-0.05437990331589656	0.15030164898853174				
YBR009C	-0.24600709461485365	-0.6331554450622732	-0.17630227328956738	-0.2667626961457195				
YBR010W	0.2557630671357419	0.15274049290936176	0.5334075044424376	-0.027667740269639293				
YBR011C					-0.1736955564379341	0.1015384654221118	-0.2596117699920713	-0.32801285520129336
YBR012C	-0.03683312056740187	0.6050523825188849	-0.34238282788320046	1.131216166689877				
YBR013C	0.10342335990302842	-0.05854807496846437	0.2592169375062451	-0.2019514414015226				
YBR014C	0.01132588159208061	-0.0674552371924224	-0.1397357554600636	0.2798148443219928				
YBR015C	-0.27893437917586644	-0.09898439574713722	0.33769358211372663	-0.4351332782023999				
YBR016W	0.02275166441012916	-0.7571029977298022	0.22924681645551848	-0.3746649538952687				
YBR017C	0.057380795931103894	0.31008426714889253	0.1974487807594372	-0.10307566418560754				
YBR018C	0.21443184332494156	0.3347229584173928	0.15104623707949336	0.22333678918087088				
YBR019C	0.1991469222192413	0.15219880624141438	-0.11027780259783351	0.20105310909363877				
YBR020W	0.14256686791596504	0.325534839877709	0.6915640026673454	0.0714932813580363				
YBR021W	-0.22256848982980232	0.19770342156302542	-0.02820182308220224	-0.532554685636264				
YBR022W	0.10769688887772533	-0.1386532655278772	-0.08679298859562477	-0.22993151119586075				
YBR023C	0.2032649177583703	0.17328322233655055	0.13725629014055385	-0.5567780059439283				
YBR024W	-0.28055219328671493	0.3695640939720842	0.44506317843980375	-0.46451281594358074				
YBR025C	-0.36200145736179606	-0.1361539057615209	-0.28395421511236457	-0.9653985916704262				
YBR026C	0.13920467944243042	0.10840441814789649	0.19600587634907193	0.09972649639637035				
YBR027C	-0.09587488785135981	0.054706075428366356	-0.21163335946248438	0.2833684695086875				
YBR028C	0.0529565103095102	0.12309436867155774	-0.15851937651714196	0.6095188906114766				
YBR029C					0.08026840990423406	0.1345430001326211	-0.054740984202242875	-0.21419072479395887
YBR030W	0.4675072513760253	0.24535275627280245	0.43155038125489636	-0.0020030044052299916				
YBR031W	0.14202029988132756	0.06984112372270783	0.09789043285168236	0.31034327252950944				
YBR032W	0.31675002224621457	0.031155503506652707	-0.002909106002703738	0.03787370752581127				
YBR033W	-0.27921912117495407	-0.029347525236318693	-0.5637832213387498	0.35673388564903036				
YBR034C	-0.09319130387375635	-0.02609286347031763	0.2200737603754404	-0.06328931394933278				
YBR035C	0.01858108099939862	0.12593907031132268	0.3305241169633286	-0.01887423169455552				
YBR036C	-0.019856143985826618	0.024444537626613482	-0.4791169131182432	-0.11731111780371818				
YBR037C	0.24336113681711652	0.5973185388451228	0.12374620979355117	0.33569558319633946				
YBR038W					-0.19285684232322045	-0.1608773365449552	0.049844390193599944	0.17817692321475528
YBR039W	0.979752638570555	0.5053822879299675	0.6529150783091254	0.720937705136542				
YBR040W	-0.15133481003311372	-0.04536681492029001	-0.23351789359002986	0.12188578416319974				
YBR041W	-0.14970463676248277	0.2838624527701875	-0.6055427129048567	0.1967467506764524				
YBR042C	-0.5749248665875836	0.6207743740811821	0.35616862006236816	-0.669083641311479				
YBR043C	0.034346989631143465	-0.22759288370218822	-0.3280264194891785	-0.027875357233647615				
YBR044C	-0.6571677088086525	-0.12007698666386811	0.14394605644829855	-0.5139196802998374				
YBR045C	0.04506778951374838	-0.09855727956741167	0.3721498834352538	0.2638211954012729				
YBR046C	-0.023036841275064415	-0.43849365243739735	0.19673436730367963	0.18287175038978185				
YBR047W	0.16289815375527297	-0.0664359164382986	-0.20059059725956077	0.014402802790362728				
YBR048W	-0.9901346769331825	-0.34465666420811836	0.3192023825666782	-0.4433610386713992				
YBR049C					-0.06363927063598364	-0.008367489864505953	0.46289957096138634	0.03324168064777553
YBR050C	0.3812639923721348	-0.07929662445177335	-0.2093982688373274	0.11334255528086723				
YBR051W	-0.008015683737481667	0.22266759524065377	-0.09768321114944202	0.2536102612674156				
YBR052C	0.24673162286822556	0.12210123908057476	0.021853761385574128	0.04432916312698723				
YBR053C	0.6386968117383822	0.25828397013425175	0.031706124109292695	0.5759731644673585				
YBR054W	0.15465555945183185	0.22951722543669473	-0.07068287801840648	0.0014285416989766896				
YBR055C					0.08614663491903798	-0.06835200380651349	0.5156031680455494	-0.09684780733331032
YBR056W	-0.07241289148595613	-0.10968305567842541	0.46155939972416166	0.08043211239068362				
YBR057C	0.12694672530497844	-0.26676578534381445	0.19357240935295397	-0.14937404807787602				
YBR058C	-0.6955691264792974	-0.6433416726275915	-1.1333811869770347	-0.9323775522429246				
YBR059C	-0.05283128434164361	0.5664887119861777	0.3458646175993562	-0.1027241060308463				
YBR060C					-0.3397780772046852	-0.09051062035037363	-0.05887819556630524	0.5879525087900799
YBR061C	-0.10124847610647349	-0.11577957087125572	0.24216000700221102	-0.1016566146544091				
YBR062C	0.5828683622990085	-0.16155090367190966	0.1766606794249332	-0.12124517904996067				
YBR063C	-0.41161168972506773	0.5657005164715505	0.1252019890280696	0.24219662210489962				
YBR064W	0.24069426730213744	0.147802755451887	-0.23592806268001715	0.24098675882692472				
YBR065C	0.3234600135595511	-0.36851558178895477	-0.37365480916154753	0.3434006014716417				
YBR066C	-0.17733759804840865	-0.4370268753499541	0.297808951663029	0.25223919371817555				
YBR067C	0.22886905571669292	-0.1109934842409005	0.09602623701794422	0.4270070478674403				
YBR068C	0.2563572316897683	-0.08846172968890935	0.015466955515969116	0.5393067286477068				
YBR069C	0.15260490531880672	-0.016630401190155165	-0.43542946992064646	0.027201069134821697				
YBR070C					0.06491456816674217	0.8705041079989766	0.22709685483478886	0.20068746375948432
YBR071W	0.2293781415901714	-0.0331318282567622	-0.2155490296719334	-0.3569447720015046				
YBR072W	0.25637321531675594	-0.18394630335820888	0.35563159486484924	0.2523856949790431				
YBR073W	0.20904932590395342	0.06086403298325911	-0.04204976875263385	0.3630700980689749				
YBR074W	0.3825370000662166	0.14117825604249745	0.2616211455436851	-0.028700684603900684				
YBR076W	-0.11043655509127094	-0.001973056589934893	0.3313247250306751	-0.18279386464209774				
YBR077C	0.5317185772167092	0.14620598880833988	0.35440613848065555	0.4429337449290658				
YBR078W	-0.256573195040626	-0.7022246747782054	-0.44707694696623346	-0.626852884719631				
YBR079C					-0.3801293103924863	0.2746234492268017	-0.5476359441877702	-0.21838859375716085
YBR080C					-0.2883438253772442	-0.26780531853302064	-0.4806025591446906	-0.5116647990427083
YBR081C	0.11745706553278498	0.17373663777314263	-0.06943609854944131	-0.12424280607818647				
YBR082C	-0.17714399162663189	0.17286618146210098	0.5961842046134002	-0.6110118166993677				
YBR083W	0.3223014043250711	0.09279946935353055	0.36929512254724167	0.06430556127595291				
YBR084C-A	0.9084603586671437	0.5582711101764087	0.9545298914894089	0.5548889816374387				
YBR084W	0.18182694101521216	-0.2294860804922263	0.16851944253717627	-0.1148457110432166				
YBR085W	0.06387393668645333	-0.24639111803854832	-0.037941817191182566	-0.7102627840492372				
YBR086C	-0.03518731498123737	0.25927889043492497	-0.3091030251650515	-0.028628398289028724				
YBR087W					-0.6030088296167404	-0.8699812357470692	0.04964064542651079	-0.6568535162651453
YBR088C					-0.2689330126837702	0.2215848121326513	-0.4820743660891122	0.020696043418082802
YBR089C-A	-0.11528368038085623	-0.3623851692782249	-0.5985388419973837	-0.2946769476160677				
YBR089W					0.13653517833600162	0.20572006704951354	0.3753228205616793	-0.28051748405777116
YBR090C	0.062326421199557655	0.008473371800808139	-0.3111349653425952	0.492724838393055				
YBR091C					1.50722696489756	0.23960912911139645	0.12114263039150167	0.7086690499203783
YBR092C	-0.026516943659322386	0.23791233732387354	0.0023540623658805607	-0.15008732949522588				
YBR093C	0.5020315139874637	0.5080732032013902	0.5023571948909855	-0.1909582334624473				
YBR094W	0.09334935036679706	-0.016474803259406538	0.10820208177313372	0.2813524550485917				
YBR095C	-0.35314848936612414	0.4105097087058975	-0.3413906063910617	-0.2895391293533729				
YBR096W	-0.048340238426311084	0.15632700169460328	0.4165767030156327	0.001094453790286698				
YBR097W	0.005499695016343648	-0.021238821233381056	0.31400872480673536	0.05820209107941938				
YBR098W	-0.16601781502567153	0.05181150312369004	-0.08485970537876027	-0.18097623487091646				
YBR099C	1.0563340241161359	0.12825786849079915	0.5734874306208001	1.1287528955460342				
