orf	hom | growth (pooled culture, barseq) | POTASSIUM METABISULFITE [60 mg/L] | SD + His + Leu + Ura | Valero E~Gonzalez R, 2020
YDR153C	0.043704061211512546
YDR154C	0.22500251674570945
YDR155C	0.22877072197438417
YDR156W	0.17925520090795408
YDR157W	0.08251677355144482
YDR158W	3.108621475968019
YDR159W	3.108621475968019
YDR161W	-0.043832193134869704
YDR162C	-0.40004530244288916
YDR163W	-0.15538126072383482
YDR165W	-0.4048163743439317
YDR169C	-0.02548161647772263
YDR169C-A	0.07604133189054492
YDR171W	-0.03440472708506762
YDR173C	3.108621475968019
YDR174W	3.108621475968019
YDR175C	-0.09671357092133383
YDR176W	3.108621475968019
YDR178W	-0.08531221130223754
YDR179C	0.3351336883056602
YDR179W-A	-0.0023615024390449004
YDR181C	0.09035521957280522
YDR182W-A	0.07143407245478471
YDR183W	0.10738140559577217
YDR184C	-0.0008254183189947934
YDR185C	-0.01024359701541104
YDR186C	-0.03254671481277164
YDR191W	-0.05216387183961061
YDR192C	0.17434672281415836
YDR193W	0.05614133182608724
YDR194C	3.108621475968019
YDR194W-A	-0.0026325607679936335
YDR195W	0.00775213454152862
YDR197W	-0.3801452422011957
YDR198C	0.0038155002506347364
YDR199W	0.13667328690461827
YDR200C	0.21388765994312012
YDR202C	-0.009006413225388712
YDR203W	-0.11268668540709098
YDR204W	-0.1509294992652825
YDR205W	0.06906173537797382
YDR206W	0.09324159059749154
YDR207C	3.108621475968019
YDR209C	0.08195586153691115
YDR210W	0.02921375393307789
YDR213W	0.04877564819840912
YDR214W	0.03804201518732334
YDR215C	0.02078069664515731
YDR216W	-0.029490363156137466
YDR217C	0.04424150410409921
YDR218C	0.028778632400364493
YDR219C	-0.0004095334426465235
YDR220C	0.04685155129170765
YDR221W	-0.020127537487082608
YDR222W	0.1330995012862881
YDR223W	-0.019329918315680726
YDR225W	0.07727417289005312
YDR226W	0.21644970174385367
YDR227W	3.108621475968019
YDR229W	-0.033076876259831155
YDR230W	-0.14865080799685595
YDR231C	-0.1192869948321962
YDR233C	0.03967907670898137
YDR234W	3.18253587081386
YDR237W	0.07424526205292621
YDR239C	-0.05874304902542418
YDR241W	0.06872408090811558
YDR242W	1.6043410034544077
YDR244W	0.11403226991664064
YDR245W	3.108621475968019
YDR246W-A	-0.08844245057484769
YDR247W	-0.04835495370208138
YDR248C	0.009355607136092398
YDR249C	0.04517725009065249
YDR250C	-0.01471747360810573
YDR251W	3.108621475968019
YDR252W	-0.026726081713272086
YDR253C	-0.2431390976818305
YDR254W	0.06336687270121595
YDR255C	-0.2768021430714656
YDR256C	0.012057133751597716
YDR257C	-0.17778065206887467
YDR258C	-0.033771141028812506
YDR259C	0.07927758339348837
YDR260C	-0.14101070614456573
YDR261C	0.04326106649045367
YDR262W	0.016373636843236578
YDR263C	0.006002571677614309
YDR264C	3.108621475968019
YDR265W	-0.062137205595005976
YDR266C	-0.372806287295735
YDR268W	0.1963273121913464
YDR269C	-0.028330146050654197
YDR270W	-0.05400229642166618
YDR271C	0.017372197834385653
YDR272W	-0.038482627436911804
YDR273W	0.036213289169764684
YDR274C	-0.022628904586905623
YDR275W	0.02959300090238666
YDR276C	-0.08011214591699004
YDR277C	0.022866429607114384
YDR278C	0.006777373647123252
YDR279W	0.05619884120439674
YDR281C	0.10787775746587297
YDR282C	0.1914455539536554
YDR283C	-0.35264695343376284
YDR284C	0.28588234781160826
YDR285W	0.06357343106296758
YDR286C	0.025272596319962582
YDR287W	-0.017880900626238327
YDR289C	3.108621475968019
YDR290W	3.108621475968019
YDR291W	0.10159233545642954
YDR293C	0.12133254088904594
YDR294C	-0.029309470385438144
YDR295C	0.15905730597478282
YDR296W	0.19821156223991138
YDR297W	-0.03297369235957865
YDR298C	0.06532240218406356
YDR300C	3.108621475968019
YDR304C	0.044379410269386174
YDR305C	0.04390813224751937
YDR306C	0.013750119984356839
YDR307W	0.194509074564504
YDR309C	-0.09502023365469942
YDR310C	0.26870257845048456
YDR312W	-0.030159022511302258
YDR313C	0.03781321130741853
YDR314C	0.04486225235005851
YDR315C	-0.26419219387887294
YDR316W	-0.009991404249873532
YDR317W	0.33294715847380246
YDR318W	0.013296955310454262
YDR319C	-0.01461677703359802
YDR320C	-0.2466315136478717
YDR321W	-0.0030876210248227164
YDR322C-A	-0.0002341067708622176
YDR322W	0.007567771550233713
YDR323C	3.108621475968019
YDR326C	-0.06497341889368503
YDR329C	-0.05661617489328476
YDR330W	-0.004231088799685676
YDR332W	0.06869196632329748
YDR333C	-0.24336823253653206
YDR334W	-0.44546094191768226
YDR335W	-0.04563524353183675
YDR336W	0.028632080772206456
YDR337W	0.03202613704639534
YDR338C	0.011411442041415264
YDR340W	0.004743613757785586
YDR344C	0.051330893983317354
YDR345C	0.0229881180073636
YDR346C	0.09647619725599083
YDR347W	0.25959007503788895
YDR348C	0.07506405358177685
YDR349C	-0.07523400868398834
YDR350C	3.108621475968019
YDR351W	-0.047999025411630224
YDR352W	0.027463649474041722
YDR354W	3.108621475968019
YDR357C	-0.02521428913739109
YDR358W	0.059204503569441076
YDR359C	3.108621475968019
YDR360W	-0.3815303516662593
YDR363W	0.0627582702273412
YDR363W-A	0.028448098903404703
YDR364C	3.108621475968019
YDR368W	0.10556773391669319
YDR369C	3.108621475968019
YDR370C	0.010796169923910281
YDR371W	0.04365776485813331
YDR372C	-0.21231735056729634
YDR374C	0.0037153252121702846
YDR375C	-0.1679722942053197
YDR377W	0.16927833625325037
YDR378C	-0.4592519295393316
YDR379C-A	-0.07033193094069283
YDR379W	-0.017266781905752114
YDR380W	0.08245354733573798
YDR382W	3.108621475968019
YDR383C	0.06499478728303822
YDR384C	0.0371765461826003
YDR385W	0.07203044892026055
YDR386W	0.11457401447863035
YDR387C	0.026466863711347627
YDR388W	-0.07134159463183991
YDR389W	-0.5089698201304274
YDR391C	0.01557673979866386
YDR392W	0.25025199725704106
YDR393W	0.07007401677887652
YDR395W	-0.42694447668061913
YDR399W	0.019278582574694628
YDR400W	0.04117567453283258
YDR401W	0.12630587249129885
YDR402C	0.010625196367572327
YDR403W	0.00247514258989918
YDR405W	-0.10111588675116873
YDR406W	0.009562737181583745
YDR408C	0.0689829633763619
YDR409W	0.032486021511624635
YDR410C	3.108621475968019
YDR411C	0.04128636052847671
YDR414C	-0.023619161119519602
YDR415C	-0.21231875470279746
YDR417C	-0.06435100574420301
YDR418W	0.049607718837284494
YDR419W	-0.005294250053424798
YDR420W	0.10156183562743773
YDR421W	0.008456178111321235
YDR422C	-0.07083224447881459
YDR423C	-0.005477760533879741
YDR424C	-0.03567683373091024
YDR425W	-0.13661228177597676
YDR426C	-0.2111262424807888
YDR428C	0.021763290609750983
YDR430C	0.010383133436721363
YDR431W	-0.16108656415099734
YDR432W	0.06898269257880096
YDR433W	3.108621475968019
YDR435C	-0.0910649043025623
YDR436W	0.005283834832756592
YDR438W	-0.0985809708424086
YDR439W	3.108621475968019
YDR440W	-0.015440081855130764
YDR441C	0.2439076135919984
YDR442W	0.19158349189252283
YDR443C	0.23149549405311026
YDR444W	-0.22797512630812358
YDR445C	0.05023275972606144
YDR446W	0.2737673603949704
YDR447C	-0.06767730245092433
YDR448W	3.108621475968019
YDR450W	0.021035667593079142
YDR451C	0.047863441540577915
YDR452W	-0.0028510943996618216
YDR453C	0.09128862867670309
YDR455C	0.14995658626790323
YDR456W	3.108621475968019
YDR457W	0.06898180997934313
YDR458C	0.11766800198146375
YDR459C	-0.08423269186991059
YDR461W	0.022052622759292654
YDR462W	0.09514651403392545
YDR463W	0.20759546197692993
YDR465C	-0.006629873771613773
YDR466W	-0.11438115601166558
YDR467C	-0.14865188115756034
YDR469W	0.2502516010902389
YDR470C	3.108621475968019
YDR471W	0.05900014167679475
YDR475C	1.6030336680517963
YDR476C	0.09744557228779553
YDR477W	3.108621475968019
YDR479C	0.016524410907437215
YDR480W	-0.038216704232081386
YDR481C	-0.1208847606189019
YDR482C	-5.5390410189628733e-05
YDR483W	-0.20869117063569648
YDR484W	3.108621475968019
YDR485C	0.00358266449593388
YDR486C	-0.2662442476478822
YDR488C	0.01737292999075409
YDR490C	0.15309973054872242
YDR491C	0.04166435380537378
YDR492W	0.2996094713388517
YDR493W	0.21077560322229538
YDR494W	0.1266513199131882
YDR495C	3.108621475968019
YDR496C	3.108621475968019
YDR497C	-0.07739008883455067
YDR500C	0.01040564072585012
YDR501W	-0.0024788681078585697
YDR502C	0.12662187820059187
YDR503C	-0.012118519090956008
YDR504C	0.0782290251489607
YDR505C	0.3662335746038844
YDR506C	-0.017664769069230965
YDR507C	0.12207308596414367
YDR508C	0.0979461967416354
YDR509W	0.33462891162255276
YDR511W	-0.08395190488784703
YDR512C	0.014295461139137221
YDR513W	-0.015204859070078042
YDR514C	0.104820422914388
YDR515W	0.06727202426826723
YDR516C	0.11390937195395263
YDR517W	-0.031957710058676606
YDR518W	-0.002496500037936719
YDR519W	0.3103755298504737
YDR520C	0.33922386481359973
YDR521W	0.38982781505358827
YDR522C	0.07891341082173786
YDR523C	-0.059139927924811105
YDR524C	0.01582895262327992
YDR524C-B	-0.04447646065047248
YDR524W-C	0.02103803456435243
YDR525W	-0.020589036708138154
YDR525W-A	-0.13364263548653574
YDR528W	0.019955526329315933
YDR529C	0.08588496364379553
YDR530C	0.10233953312494072
YDR532C	3.108621475968019
YDR533C	-0.11560476983502366
YDR534C	-0.03076816658029884
YDR535C	0.035804796063875786
YDR536W	-0.02209286582982006
YDR537C	-0.018646284858350605
YDR538W	0.005463122877168916
YDR539W	0.011955223602835482
YDR540C	-0.040599602413768435
YDR541C	-0.01711238717786649
YEL001C	-0.0023805385046241486
YEL003W	-0.022169882662055548
YEL004W	0.018048890850524628
YEL005C	0.003242442464016497
YEL006W	-0.015739483662123206
YEL007W	-0.18998113529026686
YEL008W	-0.6837881401793349
YEL009C	-0.08292134966635141
YEL010W	-0.04895489065400645
YEL011W	0.02477493058021432
YEL012W	-0.27652380329698967
YEL013W	3.108621475968019
YEL014C	0.0315515994242581
YEL015W	-0.19556119986027024
YEL016C	-0.019814214679550635
YEL017C-A	-0.046303260996486774
YEL017W	-0.030815967364572146
YEL018W	0.10598523354886773
YEL020C	-0.014504546488902662
YEL022W	-0.09888857681254323
YEL023C	0.008046581756110026
YEL024W	-0.17304924699573834
YEL025C	-0.018137696950311588
YEL027W	3.108621475968019
YEL028W	-6.115283640168625e-06
YEL029C	0.037523167060587
YEL030W	0.01123820180919697
YEL031W	3.108621475968019
YEL033W	-0.052432432813275254
YEL036C	3.108621475968019
YEL037C	-0.1015253426928298
YEL038W	0.03989401976558244
YEL039C	-0.051930173544530514
YEL040W	3.108621475968019
YEL041W	0.14995670963123653
YEL042W	0.05646792371410464
YEL043W	0.16380709017867467
YEL044W	3.108621475968019
YEL045C	-0.041295913208765675
YEL046C	0.049661306665730175
YEL047C	-0.03255493903499238
YEL048C	-0.1619344413437994
YEL049W	0.04406851461036327
YEL050C	0.022549756933458377
YEL051W	0.09128783634309891
YEL052W	0.21708600781116522
YEL053C	-0.21421350517752588
YEL054C	0.031851974096562034
YEL056W	0.03482122923397062
YEL057C	0.0329205713605983
YEL059C-A	-0.022237321284265695
YEL059W	-0.09678763906901705
YEL060C	-0.1704371437525747
YEL061C	-0.05814948083095055
YEL062W	-0.34281810522143097
YEL063C	-0.02478412219708873
YEL064C	-0.07386821611160421
YEL065W	-0.023882286082887103
YEL066W	0.025225718253304334
YEL067C	0.146581716502383
YEL068C	-0.009084844222664645
YEL071W	-0.007615968045420909
YEL072W	-0.02642324980384124
YER001W	0.0005826487615118384
YER002W	0.014343748356066253
YER004W	-0.028620019795317725
YER005W	0.14436036711895966
YER007C-A	0.04078163399306575
YER007W	-0.05657041010548806
YER010C	-0.027346769781995635
YER011W	0.12574919996302455
YER014C-A	3.108621475968019
YER014W	3.108621475968019
YER015W	-0.03896295210322145
YER016W	0.11766871407875361
YER017C	0.40528246253510225
YER019C-A	0.01541368957836784
YER019W	0.132914020001362
YER020W	-0.11609786210485408
YER024W	-0.014517233856109054
YER026C	3.108621475968019
YER027C	1.6217065233935872
YER028C	-0.049936732403153106
YER030W	0.06633959805922013
YER031C	0.007493342339135946
YER032W	-0.09955825918071595
YER033C	-0.011107561589240028
YER034W	0.012154751257542298
YER035W	3.108621475968019
YER037W	1.5475379469245671
YER038W-A	-0.024110769017534513
YER039C	-0.006506560585999003
YER039C-A	-0.011872364108073252
YER040W	-0.3464585270988278
YER041W	-0.06374206226599227
YER042W	-0.0035426812816517768
YER044C	3.108621475968019
YER044C-A	-0.014804800806735043
YER045C	-0.14927683178048368
YER046W	-0.03604821754141283
YER046W-A	-0.07736161497249616
YER047C	0.22880261891819956
YER048C	-0.17112276305868496
YER049W	-0.027591440393062917
YER050C	-0.028490979742766286
YER051W	-0.048171934669051814
YER052C	3.108621475968019
YER053C	0.028402163613440046
YER053C-A	-0.04205543016039118
YER054C	3.108621475968019
YER055C	-0.04654120178668807
YER056C	0.1219619586687706
YER056C-A	0.33961093482355753
YER057C	-0.00613399328985977
YER058W	0.06103194580597016
YER059W	-0.12952661285583658
YER060W	-0.04947206384768076
YER060W-A	-0.024771805922836173
YER061C	0.03482638441716754
YER062C	0.05085378879912095
YER063W	-0.018226989938642482
YER064C	0.016882686110083082
YER065C	0.040338238090435144
YER066C-A	-0.020425023652069944
YER066W	-0.06686993456732909
YER067C-A	0.017676283436228218
YER067W	-0.005729000493184337
YER068C-A	3.1825354696322883
YER068W	3.108621475968019
YER069W	3.3508396640872404
YER070W	3.108621475968019
YER071C	-0.03514509764618163
YER072W	-0.11580299364962232
YER073W	0.0020837699075844525
YER074W	0.5086624001626578
YER075C	-0.12989353352135352
YER076C	0.04612838139048216
YER077C	-0.059681182042329306
YER078C	-0.04815849508639839
YER079W	-0.05750870359502193
YER080W	-0.014676954269359593
YER081W	-0.6444743520562947
YER083C	3.108621475968019
YER084W	-0.01378040372236568
YER085C	0.0903970828698167
YER086W	3.108621475968019
YER087C-B	0.012750566068817701
YER087W	-0.03609598823706822
YER088C	0.21383100106974273
YER089C	-0.2466315136478717
YER090W	3.2312218622251945
YER091C	3.108621475968019
YER091C-A	3.108621475968019
YER092W	-0.08998315831251211
YER093C-A	-0.046829350450593075
YER095W	0.029437823870436124
YER096W	0.011392596537082595
YER097W	-0.15995139080513016
YER098W	-0.12978715019806633
YER099C	-0.04249719124811694
YER101C	0.10162704267715504
YER103W	0.006236731331501914
YER105C	0.04630915380670995
YER106W	0.0489403232040707
YER107C	3.108621475968019
YER110C	0.05978360916825337
YER111C	3.108621475968019
YER113C	-0.0719980781263023
YER114C	-0.11228681770499462
YER115C	0.2556720856605419
YER116C	3.108621475968019
YER117W	3.108621475968019
YER118C	0.03828512119026082
YER119C	-0.041296986369470115
YER119C-A	0.017372358307014352
YER120W	0.06898174980210738
YER121W	0.12382890726057716
YER122C	3.518573478642565
YER123W	0.08582745426548605
YER124C	-0.03423487683713056
YER128W	0.030338867651033562
YER129W	0.26581405207780406
YER130C	0.061335118719737014
YER131W	0.11546079525139835
YER132C	-0.24894566936724047
YER134C	-0.10537289461571794
YER135C	0.0035834066818416165
YER137C	-0.09802318804413453
YER139C	-0.2466307112847282
YER140W	0.04216233046084015
YER141W	0.3108006218438935
YER142C	0.05899932928411199
YER143W	-0.1060756443749417
YER144C	-0.06285271292821118
YER145C	-0.2597311651260134
YER149C	-0.07440813630039642
YER150W	-0.044710269270484805
YER151C	-0.04129545184995816
YER152C	0.044335280296494355
YER153C	3.108621475968019
YER154W	-0.03633825175870506
YER155C	3.108621475968019
YER156C	3.108621475968019
YER158C	-0.02318503251119625
YER161C	0.14913656210867338
YER162C	-0.10377249106017802
YER163C	-0.0024002666084146584
YER164W	0.37202987604105764
YER166W	0.014508072327852523
YER167W	0.1390741680502587
YER169W	-0.10314608615405713
YER170W	-0.15443956722048047
YER173W	0.049661266547573
YER174C	0.1250902120926006
YER175C	-0.003894908672103612
YER175W-A	-0.0881324676039005
YER176W	0.030266163520694278
YER177W	3.108621475968019
YER178W	3.108621475968019
YER179W	0.06759569756035019
YER180C	0.06992507812036661
YER180C-A	0.014508373214031351
YER181C	0.29519336489248815
YER182W	0.09802046046533484
YER183C	0.011912557942680532
YER184C	0.036377242048597096
YER185W	0.01140525381567111
YER186C	-0.1391590626297212
YER187W	-0.18501516938167115
YER188W	-0.023698494775331952
YFL001W	3.108621475968019
YFL003C	-0.0964504961056628
YFL004W	0.05321671816807445
YFL007W	-0.033473664893364445
YFL010C	-0.11928621252813128
YFL010W-A	0.19393521040292658
YFL011W	0.02746601644531501
YFL012W	-0.06277212557998714
YFL012W-A	-0.08699833733011986
YFL013C	-0.04129707663532374
YFL014W	-0.09156383376426157
YFL015C	0.06427439556419705
YFL016C	0.2502519822127321
YFL018C	-0.020905378406997504
YFL019C	-0.026048666570303972
YFL020C	-0.04953815851162558
YFL021W	-0.2591193933177219
YFL023W	-0.07898712246488798
YFL025C	-0.38290191122373723
YFL026W	3.108621475968019
YFL027C	-0.05251345143168893
YFL028C	0.06743721078043277
YFL030W	-0.021148233671452632
YFL031W	-0.03939694029799465
YFL032W	-0.07329048455967516
YFL033C	-0.1075415417790152
YFL034C-A	-0.023064988955391188
YFL034W	0.028556076923439585
YFL036W	3.108621475968019
YFL040W	-0.027565012557024295
YFL041W	-0.04151890998541951
YFL041W-A	-0.04847954063918644
YFL042C	-0.0344264560819472
YFL044C	-0.05285804634273829
YFL046W	0.010201077239463995
YFL047W	-0.01270986072770646
YFL048C	0.014655235757907474
YFL049W	-0.2759450487320527
YFL050C	0.06023164874757691
YFL051C	-0.046886508795027315
YFL052W	0.009731484180198513
YFL053W	-0.016041954508139496
YFL054C	-0.003938125956919721
YFL055W	-0.03241244937024828
YFL060C	3.108621475968019
YFL063W	-0.009007536533789584
YFR001W	0.2966497542933113
YFR006W	0.021018637435358603
YFR007W	-0.013925501067326124
YFR008W	0.050497579681569565
YFR009W	-0.5498327608632173
YFR010W	-0.3480895909559883
YFR011C	1.5507449673352394
YFR012W	-0.027633213424220752
YFR012W-A	-0.0557125334620103
YFR013W	1.5894848050426644
YFR014C	-0.009906133106799381
YFR015C	-0.05924676257736647
YFR016C	-0.058060689319584316
YFR017C	-0.029570499175093284
YFR018C	-0.00775785593780742
YFR019W	0.01737379253113333
YFR020W	-0.040999078963832376
YFR021W	-0.04714484966815176
YFR022W	-0.012840746215487886
YFR023W	-0.003345701129925552
YFR024C-A	0.024935202618125995
YFR025C	-0.06388797200363551
YFR026C	-0.027388091483885237
YFR030W	0.19158403812530367
YFR031C-A	0.0654420244992183
YFR032C	0.008308713795087479
YFR032C-A	-0.0333902692741382
YFR032C-B	-0.09671306944436917
YFR033C	-0.00380508411819016
YFR034C	-0.04151224034178927
YFR035C	-0.03890554302030492
YFR036W	-0.0325386109450224
YFR038W	0.23320903281778982
YFR039C	-0.06322468848153211
YFR040W	-0.06709693313016107
YFR041C	-0.011733465018396217
YFR043C	-0.02972106261896879
YFR044C	0.3606653248311689
YFR045W	0.031960433534482975
YFR046C	0.010314701890121174
YFR047C	-0.025038691963438806
YFR048W	-0.21921901755955628
YFR049W	-0.2314223692291864
YFR053C	0.012239731543976944
YFR054C	0.00848434105765764
YFR055W	-0.013530136628372554
YFR056C	0.023001256703838225
YFR057W	0.01248079152089854
YGL002W	-0.08564116013198893
YGL003C	0.29871534794036686
YGL004C	0.037070122741155946
YGL005C	0.019289314181738786
YGL006W	0.06798570622532098
YGL006W-A	-0.007091252638197815
YGL007C-A	3.108621475968019
YGL007W	0.19158269823201057
YGL009C	0.09775491336822793
YGL010W	-0.14550854330663282
YGL012W	0.14995674774348586
YGL013C	0.06490591553535766
YGL014W	-0.12494105734310766
YGL015C	0.03836542771138466
YGL016W	0.12829260387088884
YGL017W	0.02588693569031327
YGL019W	0.10562283620557222
YGL020C	3.108621475968019
YGL021W	0.05748078682828638
YGL023C	3.108621475968019
YGL024W	3.108621475968019
YGL025C	3.108621475968019
YGL026C	0.08953314838460556
YGL027C	-0.12552636119720342
YGL028C	0.25210859436134264
YGL029W	3.108621475968019
YGL031C	0.08485589279411533
YGL032C	0.017016480164259655
YGL033W	-0.22664200997475797
YGL034C	0.08725552024734409
YGL035C	0.16727130608908408
YGL036W	3.108621475968019
YGL037C	0.02519731459802485
YGL038C	3.108621475968019
YGL039W	0.016388029232122875
YGL041C	0.054050433651393975
YGL041C-B	-0.03015925319070599
YGL042C	-0.21467599732297146
YGL043W	-0.44202402942209185
YGL045W	0.31692244200837977
YGL049C	-0.11581834887428082
YGL050W	0.032187081063439676
YGL051W	0.005620747116707093
YGL053W	-0.07831425070321987
YGL054C	-0.22197352020161037
YGL056C	-0.08794466448062789
YGL057C	-0.2466307112847282
YGL058W	3.108621475968019
YGL059W	0.06857054872060919
YGL060W	-0.03935380324949289
YGL062W	0.1396879357368697
YGL063W	0.03261885273002901
YGL064C	0.18224402818981716
YGL066W	-0.009008158365225793
YGL067W	-0.010711174137278491
YGL070C	3.108621475968019
YGL071W	0.3166088383737476
YGL072C	0.012017276362444963
YGL076C	3.108621475968019
YGL077C	0.028512157570872915
YGL078C	-0.02497472356182422
YGL079W	0.021394053120657234
YGL080W	0.14232123139656067
YGL081W	0.0009769300102216922
YGL082W	0.014508924838692486
YGL083W	-0.09532347677524135
YGL084C	3.108621475968019
YGL085W	0.016762361727177787
YGL086W	0.08511779415368902
YGL087C	0.2005522928283648
YGL088W	-0.009008459251404598
YGL089C	0.002235867870971839
YGL090W	0.04156049792598859
YGL094C	-0.08416447094363554
YGL095C	3.108621475968019
YGL096W	0.09128803693388476
YGL100W	3.108621475968019
YGL101W	0.19158279421369867
YGL104C	3.108621475968019
YGL105W	0.19158290282257673
YGL107C	-0.04129569255890122
YGL108C	0.02830010302158841
YGL109W	0.17453844247252512
YGL110C	-0.07666712955365036
YGL114W	0.31096700187123494
YGL115W	3.108621475968019
YGL117W	0.08649061743311795
YGL118C	-0.04447604943936145
YGL119W	-0.2816930178193701
YGL121C	-0.1453995222145114
YGL124C	3.108621475968019
YGL125W	3.108621475968019
YGL126W	0.3014873320694097
YGL127C	3.108621475968019
YGL129C	-0.0007357542377100438
YGL131C	-0.03947601318578539
YGL132W	0.1187875192164936
YGL133W	0.29563724221300486
YGL134W	-0.002848887901017234
YGL135W	0.23320867576619095
YGL136C	0.07463650435123013
YGL138C	0.05477505783581704
YGL139W	0.20914368284247922
YGL140C	0.14289693196678277
YGL141W	-0.16797257503241989
YGL143C	-0.34010080214061683
YGL144C	-0.07749052464103677
YGL146C	0.032619294029757946
YGL147C	0.10552955747832604
YGL148W	3.108621475968019
YGL149W	-0.009008258660618699
YGL151W	0.05793051137021125
YGL152C	-0.05127765171808912
YGL153W	-0.02545392491973299
YGL154C	3.108621475968019
YGL156W	-0.06025388879507229
YGL157W	-0.02130530628632963
YGL158W	0.2096959443793722
YGL159W	0.029436861034663933
YGL160W	-0.1778312510946109
YGL161C	-0.11476418411728805
YGL162W	-0.009008258660618699
YGL163C	0.03261864210970386
YGL164C	0.03169358761203756
YGL165C	3.459906490907815
YGL166W	3.2312218622251945
YGL167C	3.108621475968019
YGL168W	3.108621475968019
YGL170C	-0.07550071419288364
YGL173C	3.108621475968019
YGL174W	3.108621475968019
YGL175C	0.013296032592839247
YGL176C	-0.13307797242430625
YGL177W	0.14641076601398542
YGL178W	0.20557312673580164
YGL179C	-0.006198312725349612
YGL180W	-0.30684746343112523
YGL181W	-0.02740636530447815
YGL184C	0.03036727130631302
YGL185C	0.017373000197529142
YGL186C	-0.2512252833532821
YGL188C-A	3.108621475968019
YGL190C	3.108621475968019
YGL191W	-0.010945624647805624
YGL192W	0.14277212939458286
YGL194C	-0.01174379544386864
YGL195W	-0.34457457843791856
YGL196W	0.03711914712922303
YGL197W	3.108621475968019
YGL198W	-0.05145241644028002
YGL199C	-0.016768113212074488
YGL200C	0.04827705974104585
YGL202W	0.016172975850589594
YGL203C	-0.12920349118841476
YGL205W	-0.09119412488682099
YGL206C	3.108621475968019
YGL208W	-0.04554798653998247
YGL209W	-0.1265701754696452
YGL210W	-0.3543203218876637
YGL211W	0.14723786400727903
YGL212W	-0.20959920500518156
YGL213C	-0.26077943251390157
YGL214W	-0.4280344870110471
YGL215W	-0.04835491358392422
YGL216W	-0.0010801084398163962
YGL217C	-0.031114065331456414
YGL218W	0.45899752571626806
YGL219C	-0.03538990867079902
YGL220W	-0.08306832253515975
YGL221C	-0.050685186772937756
YGL222C	-0.029977838883963406
YGL223C	0.24026928487945218
YGL224C	0.1755724077373806
YGL226C-A	-0.0027273599733967186
YGL226W	-0.02526510881299173
YGL227W	-0.19887547114937854
YGL228W	-0.11140136985799871
YGL229C	-0.04816454289859246
YGL230C	-0.01588475150925167
YGL231C	-0.27465635322821846
YGL232W	-0.27778412523416235
YGL234W	3.1825354696322883
YGL235W	-0.08736792585308888
YGL236C	0.05350450576856492
YGL237C	0.037494592903139536
YGL240W	3.108621475968019
YGL241W	-0.07460136540442684
YGL242C	0.09510431675325548
YGL243W	0.011331416347391654
YGL244W	0.25025191200595703
YGL246C	3.108621475968019
YGL248W	-0.017870560171226627
YGL249W	0.026290073022219397
YGL250W	0.06108024806720813
YGL251C	0.008731408728616113
YGL252C	0.0035817718669367633
YGL253W	-0.14666706541997548
YGL254W	-0.32629764868780436
YGL255W	-0.09196847552706172
YGL256W	0.02253890497194269
YGL257C	-0.0007636162978676661
YGL258W	0.0033857144328255312
YGL259W	-0.014836965539249614
YGL260W	0.1132241738884927
YGL261C	-0.10301823961668168
YGL262W	-0.03577124178428087
YGL263W	0.031451143558693447
YGR001C	0.09855013547973862
YGR003W	0.02166219285367154
YGR004W	-0.03125664526205419
YGR006W	3.108621475968019
YGR007W	-0.04519501696362294
YGR008C	0.027684038570479217
YGR010W	0.039652809345571444
YGR011W	0.09064028916814712
YGR012W	0.036331948649147225
YGR014W	0.042412417023125995
YGR015C	0.017947482178727055
YGR016W	3.108621475968019
YGR017W	0.25233151090168215
YGR018C	0.24464713063931853
YGR019W	-0.02138613434349673
YGR020C	0.19158302814066724
YGR021W	0.03842298723739061
YGR022C	-0.01701183101690888
YGR023W	0.004486556665690694
YGR025W	0.02429779530740004
YGR026W	0.0036078486691001072
YGR027C	0.028483523236189703
YGR028W	0.01882737366095431
YGR031W	0.16673589618411222
YGR032W	0.015641751272364942
YGR033C	0.02103689119687294
YGR034W	0.1659057231340712
YGR035C	0.00852247336605189
YGR035W-A	0.04384105468872378
YGR036C	3.108621475968019
YGR037C	-0.005034986462685339
YGR038W	0.05633838218458854
YGR039W	0.028698777208508865
YGR040W	0.01818025775619216
YGR041W	-0.006085450319678769
YGR042W	0.011432784901032028
YGR043C	0.014297271470979714
YGR044C	0.07469270988943144
YGR045C	0.026123512463170642
YGR049W	0.015157214199551981
YGR050C	0.04153678809509852
YGR051C	0.09607307396543971
YGR052W	0.11704936595647969
YGR053C	0.025559952650263437
YGR054W	0.31612937624781723
YGR055W	0.033620793675920045
YGR056W	3.108621475968019
YGR057C	0.0277285496658642
YGR058W	0.09128785640217747
YGR059W	0.014582541657107487
YGR061C	3.108621475968019
YGR062C	-0.1251925480408946
YGR063C	-0.08292267356553813
YGR064W	-0.18321806650150518
YGR066C	-0.011003083878418628
YGR067C	-0.02136685756897445
YGR068C	-0.02208680798808671
YGR069W	-0.018239246035659244
YGR070W	0.04786272944328808
YGR071C	0.14195129183971636
YGR072W	0.056143688767821255
YGR076C	-0.07035562071250429
YGR077C	0.06743484380915948
YGR078C	-0.020589036708138154
YGR079W	0.03280461985682502
YGR080W	0.0030960412789478595
YGR081C	0.06094175015910285
YGR084C	0.05884370092289325
YGR085C	-0.14941415623249157
YGR086C	0.012123860276518024
