orf	hap a | growth (colony size) | N-Butyl-N′-decylguanidinium chloride [30 uM] | YPD + MeOH [1%] | Bowie D~Fyles TM, 2013	hap a | growth (colony size) | N-hexyl-N′-(3-hydroxypropyl)-N′′-octylguanidinium chloride [100 uM] | YPD + MeOH [1%] | Bowie D~Fyles TM, 2013
YDR391C	-0.07961092579768811	-2.264916188600826
YDR392W	0.276039129262924	-0.8519432170830705
YDR393W	0.08307123645183684	0.7070677538705882
YDR395W	0.30966578693510954	0.20535938192599354
YDR399W	0.10390732144409548	0.9390505352377468
YDR400W	0.04621521674421109	-0.3276088891151536
YDR401W	0.1389535005285305	-0.0006713940212023942
YDR402C	0.12937169348687183	1.0826176204946971
YDR403W	0.10642211930513441	-0.06042604323812627
YDR405W		
YDR406W	-0.036113461595782145	-0.2917139135298773
YDR408C	0.019995488932991058	-0.4234266022694695
YDR409W	-0.10336971915017336	-0.33006656088668573
YDR410C	-0.055466945056888775	0.0876629564306609
YDR411C	-0.010319006153208079	0.16263181184494482
YDR414C	0.16586417135650117	-0.0881760250587703
YDR415C	0.047750040012906184	-0.10793609304447309
YDR417C	0.12046008673084099	-0.28122104699574824
YDR418W	0.172514915344553	-3.3670028865854706
YDR419W	-0.01426856877830554	-0.16782520388301347
YDR420W	0.05363404656808211	0.7871450637499076
YDR421W	-0.07154151925401166	0.7083373809243659
YDR422C	0.0690762532391054	0.9534686835319148
YDR423C	0.057598643064837446	0.3918172151840299
YDR424C	0.09262366274263964	0.2842549038765416
YDR425W	-0.0551103659981595	-1.648258672494216
YDR426C	0.008676604710562044	-0.02413505790309543
YDR428C	0.13504864597472252	0.7538836181905549
YDR430C	0.11756279246343039	1.3235061634793297
YDR431W	0.11236951608141553	1.22025743131454
YDR432W	0.6908274347544369	-1.011612421043891
YDR433W	0.00030329700039391565	0.020113913022611108
YDR435C	0.04251844969956523	-0.0922893352266979
YDR436W	0.08397845336022765	-0.11361986294011647
YDR438W	0.06357047569683227	-0.8455416749111871
YDR439W	0.055041750931314616	1.1611208754584703
YDR440W	-0.06365315964346248	0.49525530537063406
YDR441C	0.35112425919853707	0.5737942396267867
YDR442W	0.20112622271399194	0.6644559315873875
YDR443C	-0.1095340945575796	0.47674468423449223
YDR444W	0.06175902731425475	-0.9870140537351917
YDR445C	0.11548943362596333	-0.33523573118217975
YDR446W	0.055133818124393684	0.7764436087164794
YDR447C	-0.051514868202447994	0.14727225382816725
YDR448W	-0.4507668369605734	-1.10874725994671
YDR450W	-0.06932518624568729	-0.881293348905039
YDR451C	0.03902852970654141	-0.31019078141114953
YDR452W	0.14614732337604378	1.3346481638035785
YDR453C	0.0325936588291626	0.18518679142759342
YDR455C	0.1117161549054202	1.387512091779848
YDR456W	0.10733586275762545	0.8062745855018587
YDR457W	0.26905703329895475	-0.5613621377432698
YDR458C	0.15184090809413173	0.750422566818655
YDR459C	0.10911576348985035	0.5924073095652911
YDR461W	0.016526751614914348	1.0511911008603299
YDR462W	0.054121080461362554	2.1392802367754444
YDR463W	0.09293399576302536	0.9237072377934429
YDR465C	0.0177820689247873	-0.028639514221452216
YDR466W	0.03124954851792313	-1.9420206394550594
YDR467C	0.02128184093227697	-0.1451693397755654
YDR469W	0.03171404253210257	1.077044565559527
YDR470C		
YDR471W	0.1331678802234374	0.0536232511837103
YDR475C	1.6463397831487179	-0.9271596936992413
YDR476C	-0.13869169060366623	0.6134577129338521
YDR477W	0.16774476409280728	-0.6230396162245855
YDR479C	0.013561483885506733	0.5595412100913366
YDR480W	0.06962791102739024	-0.015798460072937597
YDR481C	-0.1290841404615885	0.11392024054299187
YDR482C	-0.01408411063699477	0.0008312447932003266
YDR483W	0.044301326529613994	0.19002771967160437
YDR484W	0.2056315800817423	-2.071764888312554
YDR485C	0.0693930812370701	1.366150658886533
YDR486C	0.28236795385757824	-0.5172419034027717
YDR488C	-0.016498920587189166	1.4682501271126143
YDR490C	7.994661702252751	-2.6342282656944565
YDR491C	0.07124863199932041	-0.560055169083661
YDR492W	-0.049676208327122134	-0.5582340681732092
YDR493W	0.1259935675443002	0.28371712054015213
YDR494W	-0.013417268372114365	-0.03636681735768317
YDR495C	0.46697729844217367	0.3239483561787238
YDR496C	-0.09266963222871627	-0.5001711290373565
YDR497C	-0.06394277915231449	0.05756930050928413
YDR500C	0.22755900011928457	-0.32179192522319944
YDR501W	0.39270206286121084	0.702743438768076
YDR502C	-0.017383108464784115	0.7099105404029503
YDR503C	-0.031392966164646895	0.9607182263118594
YDR504C	0.045727499133362756	-0.9301032288417019
YDR505C	7.200638074197707	0.27235280563915576
YDR506C	-0.08385386255593061	-0.3054179140538833
YDR507C		
YDR508C	-0.09474017977504488	0.6642452433749664
YDR509W	0.09570017108916008	0.1913433858630886
YDR511W	0.0867963835591907	-0.23997661738137452
YDR512C	-0.03628238408393647	0.722291092182407
YDR513W	0.023418439826319633	0.4067680954882394
YDR514C	-0.03724712293696413	1.7230463996708891
YDR515W	0.06635791494061896	0.6836868750661693
YDR516C	-0.11510828649816257	0.14583287094416708
YDR517W	0.001810812713390374	1.4373576558402539
YDR518W		
YDR519W	-0.12738966062354876	1.1247232637892348
YDR520C	7.27301693587436	-0.4317095716915674
YDR521W	0.0746150943119823	0.05440123008940464
YDR522C	6.397317134114041	0.21771068206325653
YDR523C	0.12394780491215461	0.006464885805228611
YDR524C	0.23458052954483297	0.2519112211498348
YDR525W	0.2064572147839835	-0.8082730121667512
YDR525W-A	0.16013079384204257	0.5011273973062668
YDR528W	0.198276339143928	0.06604604628789076
YDR529C	0.22239195106843473	-0.1177204128368408
YDR530C	8.360084327594215	0.14384856489081763
YDR532C	-0.2260433608912931	1.3721592020217606
YDR533C	0.12388258999964394	-0.6820066843258327
YDR534C	0.1765759671358689	-0.2984986031032461
YDR535C	0.04555140898817241	0.6448014623802149
YDR536W	0.05136741411953677	-0.6557475437151657
YDR537C	0.32712641897665967	0.35973409879663515
YDR538W	0.11470622787278657	-0.2339200361024251
YDR539W	0.08450637041328438	-0.49498191672229175
YDR540C	0.006621010789271586	-0.8711122466682659
YDR541C	0.059782162780667496	0.055892264557316454
YEL001C	-0.004975650091187447	0.2993048359001534
YEL003W	0.2824070449772287	-2.9440577355736637
YEL004W	-0.05647286124707205	0.5150314552765303
YEL005C	0.043624662385903554	-2.651724357737265
YEL006W	-0.14388588152480505	0.1812857142419977
YEL007W	0.21455912898133794	0.2764765518435721
YEL008W	0.11332340801383323	0.8709595659543155
YEL009C	-0.3678033087061913	-1.051761986833904
YEL010W	0.07569124598487526	1.0256630380506055
YEL011W	0.11527297842341917	-0.18242083517793967
YEL012W	-0.006883480591944717	1.3628896242985715
YEL013W	0.08861929306466261	-1.6518065168214238
YEL014C	0.09818471624465229	-0.07494324351929989
YEL015W	0.028837374174485664	-0.8812798135761826
YEL016C	-0.01636246169636047	0.4595975643360188
YEL017C-A	0.07938899201871187	-0.2346551683267888
YEL017W	0.012458171053800773	0.011384683149991312
YEL020C	0.08336847235385897	-0.08772448018084752
YEL023C	0.07836548548881256	-1.8241463821919233
YEL024W	0.3832919936722418	-1.5994851071382292
YEL025C	0.05387016329461075	0.8877680891108755
YEL027W	0.13195169155579695	-0.9850176314007969
YEL028W	0.11449822259493146	0.04082505935918992
YEL029C	-0.1724953648424391	0.48817781715903025
YEL030W	-0.023864478314296295	-0.39396933618568697
YEL031W	-0.22505857294065285	-0.4516039546393397
YEL033W	0.08378492852144812	-0.3085802411469286
YEL036C		
YEL037C	-0.029114319567487952	0.4729303123947265
YEL038W	-0.07440225274770626	0.07160519075034667
YEL039C	-0.011881961179414457	-0.20304840358326304
YEL040W	0.11631770210055824	0.5979757889901753
YEL041W	-0.020465120644500786	1.0592255448236523
YEL042W	0.25447264381983375	0.495492144333993
YEL043W	0.09680455402435659	-1.2707884825867888
YEL044W	0.16093840767122397	1.176539713541152
YEL045C	0.11581378273639975	1.3826241450825862
YEL046C	0.03319562213922312	-0.09762470964404907
YEL047C	-0.034706965917421825	0.9588373971329788
YEL048C	0.14120168367517338	0.5937692733801679
YEL049W	0.22081265826266572	1.7364799480251851
YEL050C	0.5394827732971544	-0.17324371581451453
YEL051W	0.35576373066968053	-1.7220660982860718
YEL052W	0.14724704054240892	1.0931316173203753
YEL053C	0.2813003386107058	2.0630237892368695
YEL054C	0.16522637727527253	-0.8583404804572615
YEL056W	0.20226735737116866	0.5684687770544093
YEL057C	-0.12795566631930966	0.38948831032224923
YEL059W	0.1477936965963853	-1.7606858061445718
YEL060C	-0.08745626976068988	-0.04250996288752545
YEL061C	0.04779312537042547	-0.9501731915400878
YEL062W	0.09748665946097289	-0.17551733043561413
YEL063C	0.049686059126558754	-0.855628487326161
YEL064C	-0.011196251583440878	-0.819370362846896
YEL065W	0.04594804684700272	1.8175745638827736
YEL066W	0.15316776518309172	-0.2296054345336242
YEL067C	0.06620628918564392	-0.04498113247796254
YEL068C	0.07162423404190567	-0.4307363163588026
YEL071W	0.21413834345645513	0.40002215219337245
YEL072W	0.12712651004238923	0.28491668043153656
YER001W	0.025260833988121206	-2.7681249748326913
YER002W	-0.09453751498075408	0.89170429567977
YER004W	0.004451423045066321	0.6767716898233992
YER005W	-0.000950571520514678	-0.09582518926920743
YER007C-A	0.05999946975320882	0.5946831606617623
YER007W	-0.19962922721866702	0.21323283674837826
YER010C	0.14296102743543376	0.9601265330437052
YER011W	-0.028573929924624288	-0.4686113358062279
YER014C-A		
YER014W	0.08616895247529023	-2.3109688246549003
YER016W	0.08988978835222941	0.5491478625712922
YER017C		
YER019C-A	-0.012376064319263238	-1.9657051115150304
YER019W	0.09283958988026815	-1.0814942766817806
YER020W	0.11370659136374354	0.3841155245334676
YER024W	0.07591617107110672	-0.9370865081223542
YER027C	0.1993531984462646	1.0095566580102748
YER028C	0.011950105373148515	-0.8095932234281008
YER030W	0.1377153886489841	-0.26466036785315133
YER031C	-0.2296778357599853	0.008307512720822322
YER032W	0.028811807313168444	0.4973893303229938
YER033C	-0.07890323837656474	0.42037672722705577
YER034W	0.026196053622885202	0.5660998639349862
YER035W	0.12199867821584907	0.38169514456276343
YER037W	0.018467700920573565	0.9008492577642874
YER038W-A	0.11478138251364862	0.7174490655189786
YER039C	0.13645787506910595	-0.154535113722916
YER039C-A	0.11999434439210081	0.49656663314948724
YER040W	0.39039257750467093	-1.0445985760015355
YER041W	0.0571007842556785	0.45595949711839096
YER042W	-0.10958350786044661	0.6125429035256967
YER044C	0.01998572841506226	0.6340543247821239
YER044C-A	0.10718503078008368	1.098471545743264
YER045C	-0.004378200740509084	-0.3064084474963743
YER046W	0.14365107878528546	-0.1549326104695429
YER046W-A	0.06205506204841141	-1.5429451632858944
YER047C	0.17005157667961446	0.9366689718547955
YER048C	0.04713511401162338	1.1614301327728334
YER049W	0.07124500528000872	0.6341888018484906
YER050C		-1.4008799413522401
YER051W	0.11832705562826025	-0.6976433835268049
YER052C	0.0034727555384008587	-0.9311084159628055
YER053C	0.0749648877086366	-0.0017227506273708494
YER054C	0.043677941779095036	0.7583413434869075
YER055C	0.045362119865485356	0.07669932083758467
YER056C	0.03481039319817104	-0.9330005685421245
YER056C-A	0.20300165621422958	0.5279215897208023
YER057C	0.16576338435796026	-0.18696063548746045
YER058W		2.295227268390271
YER059W	0.14529332635536246	-0.33070113901322695
YER060W	0.057020319290144963	-0.1879742265527172
YER060W-A	-0.019752629535625486	-0.908514220716078
YER061C	0.14810221809898585	-0.16639481282830834
YER062C	0.07926608212178946	-0.5950580043364857
YER063W	0.33170718107881864	0.26036375798647227
YER064C	0.0863493632766585	-0.5887251259334626
YER065C	0.14173948111888904	0.27342525091277753
YER066C-A	-0.0014176737005573647	0.19823721655571985
YER066W	0.10377271805105735	0.5469421628149337
YER067C-A	0.12424450082312039	0.5569418883297123
YER067W	-0.028513920221470476	-0.24054567188689863
YER068C-A	0.6548267698742499	2.715072287056126
YER068W		
YER069W	0.06247154636232534	0.6006553123536795
YER070W		-1.069648267045978
YER071C	0.0829112661708896	0.5460910392378169
YER072W	0.02125351365944925	-0.07036650727568562
YER073W	0.12392623535132302	0.11387308553651579
YER074W	0.09395411283366696	0.3196531747374882
YER075C	0.20745454677925595	-0.7555787861871698
YER077C	0.07710593672761251	0.22035008427483582
YER078C	-0.0019376093991496652	1.242419696865501
YER079W	0.09858574252245449	-1.35811985966219
YER080W	0.023337453332868862	0.5136498631554648
YER081W	0.0770602266153893	0.4130129551453417
YER083C	0.31587123368442904	-0.9039663766579198
YER084W	0.12191369727070048	0.12185607598218563
YER085C	-0.0006929367984574564	0.7510097423496744
YER086W	-0.1335524099605159	-0.42645399980460513
YER087C-B	-0.07200996009402111	-0.319484109547018
YER087W		-1.2091068619484087
YER088C	0.025601479531777115	0.7981109550271169
YER089C	0.08486362202052783	0.9845477246627373
YER090W	-0.802048063542326	-7.3336205354045445
YER091C	0.11364512492148308	-0.9942890182941059
YER091C-A	0.1683526072354161	0.11342024152539847
YER092W	6.153500583193234	-0.20618119261045414
YER093C-A		0.3441639675452184
YER095W	-0.025747213171783065	0.29605722182554756
YER096W	7.166493792412997	0.3259890341591252
YER097W	0.0716647955310413	0.06959333073103885
YER098W	0.15573063527756906	-0.09986015962688201
YER101C	0.06501586720156774	0.734033150220589
YER103W	0.526349573171022	-0.49134285164438324
YER106W	-0.0029815509337037757	-0.6127856845934155
YER110C	0.22631435839923952	0.15040990455924985
YER111C	0.04849951996959559	0.5504367603076569
YER113C	0.0022413215290082423	0.24635729529099845
YER114C	-0.060957920633644413	1.4711797019553525
YER115C	0.12356511626162364	-0.2116496747987348
YER116C	0.03372822202426038	0.7507357506662226
YER117W	0.04172101905750855	-0.06105802119230397
YER118C	0.0602679625603205	1.0757670469170773
YER119C	0.02646945361410662	0.5034951673268636
YER119C-A	0.07120339031936135	-3.83380788929173
YER120W	-0.04604843191686015	-0.5141891429033764
YER121W	0.14882543518341587	0.14579662732523047
YER122C	-0.10388098608825656	-6.7682670098368165
YER123W	0.04713863117295198	2.1757053030646016
YER124C	-0.005980648856515864	-0.6370604498434425
YER128W	0.14849773361867535	0.05322646853991356
YER129W	0.11260645144641483	0.8308600240633325
YER130C	0.09480582261399033	0.18450826459413994
YER131W	0.05431356746064768	0.5061597915256048
YER132C	0.04807719728985683	1.0682611277106209
YER134C	-0.014102149409451238	0.4422902003359729
YER135C	-0.025605993833627678	-0.19039932006598156
YER137C	0.029343451139700636	-0.6793576558125478
YER139C	0.1783577802371381	1.7313390526242507
YER140W	-0.09464652642809028	0.17692123439676502
YER141W	0.2423748528453029	0.5292725297067996
YER142C	0.03937392242988423	-1.188977197881702
YER143W	0.08828129779483905	0.6444395905582186
YER144C	0.02459656836310118	-0.3471754693060354
YER145C	0.10225309792834326	-0.2860779272053019
YER149C	0.08849090987092634	0.6168366022149311
YER150W	0.11078704399780165	0.9375672165445632
YER151C	0.32952892941575407	0.29850335927417987
YER152C	0.14248715880793947	-1.538313631530824
YER153C	0.25472891846854345	1.3160241616034398
YER154W	0.5010064626555737	0.25881598972670095
YER155C	0.02224835988873807	1.0069160101975991
YER156C	-0.040494105201266964	2.3799857534701823
YER158C	0.009972871738932465	1.3936237215291314
YER161C	0.030343289144736395	0.9336460458546069
YER162C	0.0874502479682947	0.5160796051314344
YER163C	0.13824371657444753	-0.9499230378374134
YER164W	-0.06476532867941537	0.20773794113394503
YER166W	0.10271728644493555	-0.3209590148153836
YER167W	3.3133775208393383	-0.2077812644545544
YER169W	0.24728622690592758	0.5804543941471664
YER170W	-0.02009400069906622	-1.1413364891540505
YER173W	-0.03369201918885542	2.079911518268716
YER174C	-0.015282876459888956	1.0105517158199144
YER175C	0.05101398056178584	-0.05267811022286583
YER176W	0.04446337511110422	0.48052551612494704
YER177W	-0.06981040883170525	-1.3593380252730007
YER178W	0.3509424925124734	0.43335232859382494
YER179W	-0.023378465117735135	0.7564159433133263
YER180C	0.053781625736174316	0.5077810759232589
YER181C	-0.03405831874808517	-1.3457698346875049
YER182W	-0.05146287940522349	-0.12442060365412923
YER183C	0.06097977695063437	0.3648670700042226
YER184C	0.03284485047272304	0.7895611198795562
YER185W	0.03017134280295292	0.49183395046280814
YER186C	0.29084937624880924	-0.12757070304362436
YER187W	0.09226923586668268	0.0055080238686005326
YER188W	0.005409388543080902	0.2084772269257108
YFL001W	0.4150471980168714	-0.3729510086157173
YFL003C	-0.02587457160365089	0.4398912658680043
YFL004W	-0.04003687788688978	-0.32270066094746
YFL007W	0.03661260366073442	0.039687898322725956
YFL010C	0.02466110443804881	1.2482820326375725
YFL010W-A	-0.00027145738200603055	0.602000521823182
YFL011W	0.06212326697469048	-0.23485704713265468
YFL012W	0.02236725904591111	-0.5699882588342031
YFL012W-A	0.053892784904094986	0.5511837230755103
YFL013C	0.01999350432567635	0.23323393620907804
YFL014W	0.002955720648499638	0.24347328220542608
YFL015C	-0.08822965368420387	1.239726396081485
YFL016C		-1.353685017031011
YFL018C	0.2655078486416489	-0.38053120130926066
YFL019C	-0.02360917410856224	-0.15113970220799416
YFL020C	0.07976602496292212	0.13719338883897683
YFL021W	0.14191281197720515	0.28161985292574526
YFL023W	0.405764105018665	0.6941711966682054
YFL025C	0.2570932537305381	-1.49871311255967
YFL026W	0.08226979537429101	0.3406693888666977
YFL027C	0.09879846084002301	-0.09214408818136474
YFL028C	0.177789743095878	-0.1385014050890688
YFL030W	-0.08100519900900813	0.08561118633492257
YFL031W	0.11360788563570043	-0.9233760210695005
YFL032W	-0.005985508311724818	0.26853253681746186
YFL033C	-0.10436765011848526	0.5571163969041946
YFL034C-A	0.07793288545287096	0.3767946742772177
YFL034W	0.07034510731305148	0.28562412010077665
YFL036W	0.07371555507745535	0.36208852660908963
YFL040W	0.08675016499656626	-0.660072597800057
YFL041W	0.031647904386353266	0.17894763592867968
YFL042C	-0.059663499356365855	0.5084824711638372
YFL044C	0.042910278015488225	0.5703793987634223
YFL046W	-0.0410038793376922	0.8320971604593377
YFL047W	0.002230270159402614	0.46628302386930937
YFL048C	-0.04618908846130762	-0.4883117169434917
YFL049W	0.00061291441384362	-0.4205230957367819
YFL050C	0.049118101778935955	0.14282311131350722
YFL051C	0.01457742498477676	0.33934305717816443
YFL052W	-0.04973576227437656	-0.04459186163001206
YFL053W	-0.03139162449970382	-0.3398754083563159
YFL054C	0.03582070901500093	0.7741227345180715
YFL055W	0.017257447548037066	0.16063590072062797
YFL063W	0.015379321142990319	-0.40075528556036516
YFR001W	0.1049957369437107	1.2124015628614886
YFR006W	0.0015608101669844	-0.13815335613984556
YFR007W	0.08847171242081313	0.05980006353253036
YFR008W	0.1463347412990773	-0.198759835067568
YFR009W	-0.32996617184716637	-1.1299663355821463
YFR010W	0.012385681157205928	-0.559417647989948
YFR011C	0.12016557416627567	0.028303791431308456
YFR012W	0.4218820490282226	0.6004955589051872
YFR013W	0.4662567993926858	-0.7373363816170027
YFR014C	-0.046807521728522324	0.6407602043090259
YFR015C	0.041364086241930574	1.3235602939737952
YFR016C	0.04643441202322229	-1.6949108604742056
YFR017C	0.050502095565722625	0.5164432501462276
YFR018C	0.026870754552718118	-1.4657761388941295
YFR019W	0.10424328757428038	0.08152352456585518
YFR020W	0.03106686937633215	-1.0965731274531156
YFR021W	0.07882731876007028	-0.11454164999642852
YFR022W	0.08531875524889661	-1.698038836256306
YFR023W	0.04944981857397717	0.019634437250791736
YFR024C-A	0.15693082338101633	-0.033840438456170234
YFR025C	0.1318891300116151	-0.7569468397861023
YFR026C	0.1308732996993257	-0.8941154538118372
YFR030W	0.16901287384905656	0.2857666455872087
YFR031C-A	0.15589525417621225	-1.002497294694691
YFR032C	-0.003470312337805631	0.5507579005055676
YFR032C-A	0.09780908573446577	0.6339416674493783
YFR033C	0.03377297548260015	-0.19641291839086228
YFR034C	0.14528358629865284	0.06294774877792399
YFR035C	0.07411106574944687	0.5914685233530348
YFR036W	0.06243259463045872	0.5152001916747295
YFR038W	0.027416124611611654	0.07303072774842362
YFR039C	0.15197429133724344	0.45352838172179233
YFR040W	-0.05437052135796397	-0.195052821983875
YFR041C	0.04635524630202052	0.20952831167591074
YFR043C	0.06567796457624146	-0.20617331258206592
YFR044C	0.00858818386134202	0.05098306867459859
YFR045W	-0.03123968972956242	0.39337627764625943
YFR046C	-0.013623474890106351	-0.13795429246159893
YFR047C	-0.03507151254332861	0.2496250536355321
YFR048W	-0.03076736169800862	0.35033085661323626
YFR049W	0.06246075941343491	-0.49725122836316216
YFR053C	0.10730792384726658	0.6386767192154607
YFR054C	0.08167644909634114	-0.6197128120459907
YFR055W	0.06391985135072444	0.6613936564807996
YFR056C	-0.026663589176030254	-0.4593279888285704
YFR057W	0.10665403333520311	0.018713709548878736
YGL002W	0.06886070025776435	0.36312779954994795
YGL003C	0.29963056801440385	-0.17733977952188001
YGL004C	0.02902186317450156	0.5282042861770159
YGL005C	0.2049962262777066	0.040395732045404316
YGL006W	0.09422166343868754	-0.34808127395413074
YGL007W	0.13657197263782153	0.3004465439754314
YGL010W	0.11364273119278896	0.4368728863247763
YGL012W	-0.2447033652267668	-8.220255404964856
YGL013C	-0.25370465525476416	-0.29026668372172204
YGL014W	0.17285860430490257	-2.3534905875995817
YGL015C	-0.04438294167902474	-1.3651874202466363
YGL016W	-0.06693258422151406	-0.28559087487800405
YGL017W	-0.01820826270229408	-0.0881916453299316
YGL019W	0.1217002329239969	-2.8253401929905397
YGL020C	0.23206050192083721	0.9761793314656639
YGL021W	-0.00033698293789141996	0.7162778341220155
YGL023C	0.2808990842341267	-0.1936093414383092
YGL024W	0.1283656212863009	0.47848599964520033
YGL025C	0.07349434248946753	-0.0703033317466402
YGL026C	-0.06495022338559803	-0.2939091529004802
YGL027C	-0.06147196492651742	0.7193161350095629
YGL028C	-0.05562656458703185	1.2832486652045592
YGL029W	-0.06156880963427427	-0.8774383428787813
YGL031C	0.1653231531223962	-0.2971399024414415
YGL032C	0.04346030514032497	-0.7399180081806022
YGL033W	0.05765037202918452	0.38534120678569606
YGL034C	0.04235384315992866	-0.24211599178897855
YGL035C	-0.01676909195577056	0.04328454375135922
YGL036W	0.05165729552086604	0.49089937842823494
YGL037C	0.17347674696728635	0.7753810218931139
YGL038C		
YGL039W	0.08465555679698956	-1.4793123393579954
YGL041C	0.10187194822323607	-0.30721869556272546
YGL042C	0.13061559070135456	-0.26995387994003633
YGL043W	-0.4153715998082267	-0.7601192742886631
YGL045W	-0.3478407719996949	0.03470822573968914
YGL049C	0.009847171394477792	-0.1394560852265486
YGL050W	-0.1860537871392788	-0.5236277207867118
YGL051W	0.005996905153293623	-1.8291985242923496
YGL053W	0.05927764476384811	0.6665508680531892
YGL054C	-0.03114772399691753	-0.5898329196471114
YGL056C	-0.11729290016950752	-0.23977430037903505
YGL057C	0.02833837696879785	-0.07255974884764803
YGL058W	-0.5174524791364039	-0.620502216128713
YGL059W	-0.003832182995688742	0.1486461963838378
YGL060W	-0.06209578271053137	0.116335897001031
YGL062W	0.03819912846670805	-0.06990946008605459
YGL063W	0.08457180502721118	0.3762388596668061
YGL064C	0.2791208894928857	-0.01347644449982124
YGL066W	0.2937276268169011	-0.8481878410228615
YGL067W	0.1172360548122011	-0.42851217271320274
YGL070C	-0.11975114950124663	1.1448041750902964
YGL071W	0.4738601754538148	-0.4167614071866464
YGL072C	0.42315326135406517	1.18407558491722
YGL076C	0.38573347617823284	-0.6061475047589991
YGL077C	0.40359161901153473	0.043342461311810056
YGL078C	0.2700146135604481	0.28959795067228883
YGL079W	0.1009945457858431	-3.5338247720169336
YGL080W	0.1782342741802493	-0.8192920852361303
YGL081W	0.1761677259797533	0.26764004806574504
YGL082W	0.10914105898660188	-0.016749466659311173
YGL083W	0.08588638851913945	0.24818394321063844
YGL084C	0.25071922355385434	-0.1839998269479674
YGL085W	0.1387779652492554	-1.2529623238384913
YGL086W	0.1594142435273115	-0.02852457353617926
YGL087C	0.08809178358944078	-1.222184691143393
YGL088W	0.03539286971031762	-2.2038970244094935
YGL089C	0.25262171799046185	0.1710243983338176
YGL090W	0.12266444685468754	-0.07276489138196197
YGL094C	0.3776669482631156	0.33715270679681814
YGL095C		
YGL096W	0.2380856939226453	0.09307347123000129
YGL101W	0.2554597604630065	0.1850319576285009
YGL104C	0.21046892942245757	0.7471270958146248
YGL105W	3.3335925020368093	-0.6093026963973401
YGL107C		0.9557530729599863
YGL108C	0.17010796915040338	-1.3597397342800739
YGL109W	-0.044543967429859097	-0.010321133846384887
YGL110C	-0.08733398188939676	0.36317282821911323
YGL114W	0.1906256105307751	-0.24098915311012195
YGL115W	0.07996936234620637	-0.052680631336908264
YGL117W	-0.25832039973562393	-0.017785924084381104
YGL118C	0.07322629405621076	0.08788134695913606
YGL121C	0.5947407054913899	2.1555249180666793
YGL124C	0.36924137383135675	-1.1335390428038743
YGL125W	0.11954805173414211	-1.5608351104376876
YGL126W	0.3340206590547548	0.4719336170443303
YGL127C	-0.0008660092083111887	-0.7995366798522341
YGL129C	0.11768205715691692	0.026586587608312482
YGL131C	0.11139807604343874	-0.5583754246706997
YGL132W	0.14261183305395825	1.5206266283182015
YGL133W	-0.13748428655091957	-0.31866535937214413
YGL135W	0.12173226214421587	0.004587812733211419
YGL136C	-0.02766512863150952	1.1504640996915094
YGL138C	0.06837381013169391	0.5588141077977308
YGL139W	-0.02416479761879543	1.061867145537389
YGL140C	-0.05921652052213795	0.7017139760364292
YGL141W	-0.0008059664428116279	-0.13657793347577132
YGL143C		0.23690901225927935
YGL144C	0.042110447698848676	-2.3165506722580576
YGL146C	0.05197223005269404	0.6545832441771798
YGL147C	0.170862567425914	-0.5536709930861095
YGL148W	-0.5131204328408202	-3.7900960636790786
YGL149W	0.052718688608434636	-0.10250804276386188
YGL151W	0.09612924945648896	-0.5787674093190002
YGL152C	0.04527314755917093	1.050756623481318
YGL153W	-0.03193633493938477	0.6051275834463329
YGL154C	-0.0746726276131228	-0.47171728915828737
YGL156W	-0.0065142069023458125	0.3888768030470213
YGL157W	-0.07129169130383024	-1.2066542993321727
YGL158W	-0.01975226744760252	0.9644014385020757
YGL159W	0.02737584338103889	-0.17806576967728893
YGL160W	0.0382911927341255	0.8020592966188365
YGL161C	0.15380417093115056	-1.331495158486423
YGL162W	0.017986904052779206	1.150333289568677
YGL163C	0.13871118845067604	-1.2024860221411637
YGL164C	0.05640465408897976	0.022213809809986176
YGL165C	0.07645473476140763	1.7019304565574405
YGL166W	0.047827808572321745	2.0296769660909018
YGL167C	0.4912691768485064	-0.7682412527027647
YGL168W	0.48385354896953564	-1.0981896546891103
YGL170C	-0.08541449785888675	-0.5663836989603509
YGL173C		-1.6263781192267581
YGL174W	0.21297362180352516	0.5854668731413893
YGL175C	0.11274334539510304	1.2089411707205635
YGL176C	0.06876994265199593	-0.9756319832523069
YGL177W	0.10469718313027473	0.5880037697924283
YGL179C	0.15055220645801684	-0.10919937189453562
YGL180W	0.11217452204045462	0.26372803919532967
YGL181W	0.06657252237931426	1.558492969283691
YGL194C	0.04436114831369184	0.711978835207003
YGL195W	-0.5179565157051155	-2.028996560934505
YGL196W	-0.02035107611965977	0.9922499700397914
YGL197W	0.124523495471971	0.29723012436773016
YGL198W	0.17061726784111103	-0.15641060106511612
YGL199C	-0.025424464898545267	0.11660246116279659
YGL200C	0.07772560882302776	-0.14911964326862934
YGL202W	-0.11514990509381587	-0.2993984193387547
YGL203C	0.10383337602352548	-1.3046973414004122
YGL205W	-0.03667617261270851	-0.022870352284644294
YGL206C	-0.021086295800865067	0.6889432411560373
YGL208W	-0.02614717264850666	-0.17699103159018537
YGL209W	-0.01998292710114405	-0.09685572449870923
YGL210W	0.005453039997261196	0.41132134972360374
YGL211W	0.0589701786031931	1.4517696383474934
YGL212W	0.013170176294273443	-3.3741649294869753
YGL213C	-0.14892304162085937	1.078727862147896
