orf	hap a | number of peroxisomes | standard [standard] | Yofe I~Thoms S, 2017	hap a | peroxisomes distribution | standard [standard] | Yofe I~Thoms S, 2017
YDR485C	-1.600783531892339	0.9317647553226986
YDR486C	1.0384473965671617	1.454953472951608
YDR488C	2.1518729445110134	0.8736326755861531
YDR490C	0.9972094133099811	0.5575394920186866
YDR491C	-0.7760238667487444	0.5539062370351525
YDR492W	-0.5698339504628466	1.6002836722929719
YDR493W	1.4920652123961378	1.6257164571777105
YDR494W	1.1621613463387	0.6665371415247097
YDR496C	0.5023536142238244	0.8336668707672783
YDR500C	1.4095892458817785	1.5058190427210854
YDR501W	-0.8584998332631038	0.6483708666070389
YDR502C	1.1209233630815212	1.8001126963873466
YDR503C	-0.4873579839484872	0.8881656955202891
YDR504C	-0.28116806766258945	0.7355689862118573
YDR505C	-0.2399300844054088	0.6665371415247097
YDR506C	0.9559714300528023	0.8627329106355504
YDR508C	0.37863966445228614	0.21238026858294792
YDR509W	0.2961636979379267	1.1243272694500053
YDR511W	0.00749781513766954	1.0480289147957897
YDR512C	1.2858752961102402	1.6257164571777105
YDR513W	1.2446373128530595	0.48850764733153895
YDR514C	-0.28116806766258945	0.7900678109648688
YDR515W	0.00749781513766954	0.0888495991427888
YDR516C	0.4611156309666456	0.5103071772327438
YDR517W	-0.15745411789104935	1.5457848475399603
YDR518W	0.4611156309666456	0.5611727470022212
YDR519W	-0.3636440341769489	0.019817754455641202
YDR520C	0.6260675639953646	1.2442246839066304
YDR522C	-0.07497815137668991	1.1606598192853461
YDR524C	0.8734954635384429	0.6483708666070389
YDR525W	0.08997378165202899	1.999941720481722
YDR525W-A	0.41987764770946495	0.0016514795379704767
YDR528W	0.6673055472525433	0.8191338508331415
YDR530C	-0.2399300844054088	1.9636091706463812
YDR533C	0.2961636979379267	1.018962874927517
YDR534C	0.4611156309666456	0.9826303250921755
YDR535C	0.2549257146807479	0.34681070297370914
YDR536W	-0.11621613463387055	0.76463502608013
YDR537C	-0.07497815137668991	1.2660242138078353
YDR538W	0.1312117649092078	0.13608191392873165
YDR539W	0.04873579839484835	0.7791680460142667
YDR540C	-0.5698339504628466	0.12881540396166363
YDR541C	-0.32240605091976826	-0.07464687511624515
YEL001C	0.5023536142238244	0.45580835247973217
YEL003W	0.7910194970240834	0.07068332422511807
YEL005C	-0.6523099169772061	0.24507956343475473
YEL006W	-0.0337401681195111	-0.11097942495158661
YEL007W	-0.44612000069130836	-0.4198060985519844
YEL008W	0.00749781513766954	-0.7831315969053938
YEL009C	2.3168248775397324	0.6774369064753117
YEL010W	-0.32240605091976826	-0.08191338508331383
YEL011W	0.543591597481005	1.1533933093182782
YEL012W	-0.6935479002343867	0.593872041854028
YEL014C	-0.6935479002343867	-0.05648060019857507
YEL015W	-0.6110719337200272	-0.19454428957287026
YEL016C	0.41987764770946495	0.4303755675949934
YEL017C-A	-0.6523099169772061	0.052517049307447994
YEL017W	-0.7347858834915655	0.23417979848415268
YEL020C	0.2961636979379267	-0.06738036514917713
YEL023C	-0.8997378165202844	-0.5106374731403368
YEL024W	0.3374016811951055	0.6810701614588457
YEL025C	0.3374016811951055	-0.4270726085190525
YEL027W	0.21368773142356726	-0.22361032944114304
YEL028W	0.2549257146807479	0.03435077438977727
YEL029C	1.4508272291389572	2.159804939757222
YEL036C	2.2755868942825517	2.0907730950700745
YEL037C	0.8322574802812622	-0.27810915419415455
YEL038W	-0.8997378165202844	0.4013095277267206
YEL039C	-0.32240605091976826	-0.28537566416122295
YEL040W	-0.8584998332631038	-0.11824593491865464
YEL041W	-0.44612000069130836	-0.05648060019857507
YEL042W	3.0178705929117866	0.16514795379700442
YEL043W	-0.28116806766258945	0.08521634415925479
YEL044W	0.37863966445228614	1.6656822619965854
YEL047C	0.00749781513766954	0.46670811743033425
YEL048C	-1.8894494146925969	1.8146457163214833
YEL049W	-1.270879665834901	0.4049427827102547
YEL052W	-0.4873579839484872	-0.19091103458933625
YEL053C	0.2549257146807479	0.11428238402752756
YEL054C	2.7704426933687083	-0.6523344174981663
YEL056W	-0.9822137830346439	-0.3289747239636321
YEL059W	-1.724497481663879	-0.5724028078604163
YEL061C	0.41987764770946495	-0.44523888343672285
YEL064C	-1.2296416825777223	0.321377918088971
YEL065W	-0.3636440341769489	-0.16547824970459749
YEL066W	-0.44612000069130836	-0.12551244488572266
YEL067C	-0.15745411789104935	-0.2563096242929502
YEL068C	-0.8997378165202844	-0.4307058635025865
YEL071W	-0.8997378165202844	0.04888379432391398
YER001W	-0.9409757997774633	-0.19817754455640493
YER002W	-0.07497815137668991	-0.27810915419415455
YER004W	-0.8584998332631038	-0.32170821399656374
YER005W	-0.44612000069130836	-0.19091103458933625
YER007C-A	1.2446373128530595	0.012551244488572526
YER007W	-0.5285959672056678	0.21964677855001596
YER010C	-0.3636440341769489	-0.36894052878250694
YER011W	-0.7760238667487444	0.019817754455641202
YER016W	0.543591597481005	1.14612679935121
YER017C	2.0281589947394734	4.17262820063511
YER019C-A	-0.4048820174341277	-0.12551244488572266
YER019W	-0.5285959672056678	-0.6305348875969619
YER020W	-1.1471657160633628	0.13971516891226632
YER024W	-0.6523099169772061	-0.10734616996805259
YER027C	0.21368773142356726	1.6584157520295173
YER028C	0.5023536142238244	1.734714106683733
YER030W	0.08997378165202899	0.04888379432391398
YER031C	-0.44612000069130836	1.1061609945323352
YER032W	-0.32240605091976826	-0.2563096242929502
YER033C	-0.8584998332631038	-0.2272435844246777
YER034W	-0.11621613463387055	-0.24177660435881376
YER035W	-1.1884036993205416	0.09248285412632282
YER038W-A	-0.0337401681195111	-0.15457848475399544
YER039C	-0.6523099169772061	-0.15457848475399544
YER039C-A	-0.6523099169772061	-0.17274475967166616
YER040W	1.615779162167676	0.2378130534676867
YER041W	-0.9409757997774633	-0.11097942495158661
YER042W	-0.6110719337200272	-0.06011385518210909
YER044C-A	-0.8997378165202844	-0.05648060019857507
YER045C	-0.19869210114823	-0.10007966000098391
YER046W	0.7497815137669027	1.2405914289230964
YER046W-A	0.04873579839484835	0.17604771874760713
YER047C	-0.6523099169772061	-0.06011385518210909
YER048C	-1.0646897495490033	-0.0964464050174499
YER049W	-0.6935479002343867	0.07794983419218675
YER050C	0.7910194970240834	3.4132779090764838
YER051W	-1.4358315988636199	0.06341681425805004
YER052C	-1.2296416825777223	-0.757698812020655
YER053C	-0.817261850005925	-0.4198060985519844
YER054C	0.543591597481005	-0.21997707445760903
YER056C	-0.11621613463387055	0.4013095277267206
YER056C-A	-0.6523099169772061	0.6592706315576417
YER057C	-0.32240605091976826	0.5103071772327438
YER058W	0.8322574802812622	5.818492708176055
YER059W	-1.1471657160633628	0.29594513320423227
YER060W	-0.15745411789104935	-0.1291456998692567
YER060W-A	-0.7347858834915655	0.5539062370351525
YER061C	0.08997378165202899	0.15424818884640237
YER062C	-0.6935479002343867	-0.20544405452347297
YER063W	-0.44612000069130836	-0.20907730950700698
YER064C	-0.19869210114823	0.33591093802310706
YER065C	-0.4873579839484872	0.05615030429098201
YER066C-A	0.21368773142356726	-0.3834735487166433
YER066W	0.1312117649092078	0.16514795379700442
YER067C-A	-0.4048820174341277	0.19784724864881187
YER067W	-0.19869210114823	-0.0637471101656431
YER068W	-0.5698339504628466	-0.43797237346965484
YER071C	-0.8584998332631038	0.1251821489781296
YER072W	0.21368773142356726	0.76463502608013
YER073W	-0.07497815137668991	0.0416172843568453
YER074W	-0.5285959672056678	-0.2599428792764842
YER075C	-0.4048820174341277	0.20148050363234588
YER077C	0.04873579839484835	0.47034137241386886
YER078C	0.08997378165202899	0.24507956343475473
YER079W	-1.270879665834901	-0.23451009439174575
YER080W	-0.32240605091976826	-0.3834735487166433
YER081W	0.1312117649092078	-0.11824593491865464
YER083C	1.4095892458817785	0.5502729820516186
YER084W	2.3168248775397324	-0.5433367679921436
YER085C	0.00749781513766954	0.0016514795379704767
YER087C-B	-0.28116806766258945	0.3431774479901751
YER088C	0.04873579839484835	0.08521634415925479
YER089C	1.2858752961102402	1.3859216282644604
YER090W	-0.3636440341769489	0.6302045916893688
YER091C	-0.0337401681195111	1.2369581739395625
YER091C-A	-0.32240605091976826	-0.07464687511624515
YER092W	0.9972094133099811	0.2886786232371642
YER093C-A	-0.32240605091976826	1.069828444696994
YER095W	1.1209233630815212	0.7283024762447892
YER096W	0.17244974816638844	0.8990654604708919
YER097W	0.08997378165202899	0.5502729820516186
YER098W	0.21368773142356726	0.4412753325455961
YER101C	0.1312117649092078	1.033495894861653
YER103W	0.2549257146807479	2.0944063500536085
YER106W	0.9972094133099811	1.6366162221283127
YER113C	0.6260675639953646	0.8300336157837436
YER114C	1.2033993295958807	0.9826303250921755
YER115C	1.7394931119392163	2.1997707445760972
YER116C	0.9972094133099811	1.5494181025234943
YER117W	1.4508272291389572	1.8727777960580287
YER118C	1.904445044967935	1.3495890784291196
YER119C	1.1209233630815212	1.9672424256299152
YER120W	0.9147334467956216	1.14612679935121
YER121W	0.9559714300528023	1.4876527678034148
YER123W	1.1621613463387	2.4649983583740855
YER124C	0.7910194970240834	1.3314228035114488
YER128W	0.9559714300528023	0.6774369064753117
YER129W	1.0384473965671617	1.5348850825893583
YER130C	1.3683512626245977	1.2514911938736986
YER131W	1.6982551286820355	0.8518331456849484
YER132C	1.5745411789104973	1.7892129314367444
YER134C	1.1621613463387	1.5021857877375515
YER135C	1.8632070617107543	1.985408700547586
YER137C	0.9972094133099811	0.6992364363765164
YER139C	2.39930084405409	0.7937010659484028
YER140W	1.9869210114822946	0.3104781531383683
YER141W	2.4405388273112707	1.1025277395488007
YER142C	0.9147334467956216	0.5829722769034253
YER143W	0.7497815137669027	0.3867765077925846
YER144C	-0.4048820174341277	0.05615030429098201
YER145C	0.7910194970240834	0.5648060019857553
YER149C	0.9972094133099811	0.4412753325455961
YER150W	0.5848295807381839	1.0371291498451871
YER151C	1.327113279367419	0.8118673408660735
YER152C	0.6260675639953646	1.138860289384142
YER153C	1.904445044967935	3.0572189206901426
YER154W	2.1518729445110134	2.588529027814245
YER155C	0.21368773142356726	-0.005615030429097555
YER156C	1.2858752961102402	0.3867765077925846
YER158C	1.2858752961102402	1.1352270344006075
YER161C	-0.3636440341769489	0.8046008308990055
YER162C	1.1209233630815212	0.3577104679243118
YER163C	-0.0337401681195111	1.313256528593778
YER164W	1.7394931119392163	1.040762404828721
YER166W	1.3683512626245977	1.2478579388901645
YER169W	0.9972094133099811	1.5385183375728921
YER170W	0.9147334467956216	1.6220832021941765
YER173W	1.2858752961102402	0.7682682810636641
YER174C	0.08997378165202899	0.44854184251266416
YER175C	0.708543530509724	2.0726068201524037
YER176W	1.1621613463387	2.257902824312643
YER177W	-0.32240605091976826	2.632128087616654
YER178W	1.7394931119392163	2.6720938924355293
YER179W	1.1209233630815212	1.9454428957287104
YER180C	0.9972094133099811	1.9672424256299152
YER181C	0.9147334467956216	2.0362742703170627
YER182W	0.21368773142356726	2.3342011789668584
YER183C	0.5023536142238244	1.6729487719636533
YER184C	0.2961636979379267	1.7092813217989942
YER185W	0.9147334467956216	1.734714106683733
YER187W	0.8734954635384429	0.5902387868704934
YER188W	-0.5285959672056678	-0.6341681425804959
YFL001W	0.2549257146807479	1.3314228035114488
YFL003C	1.4095892458817785	2.3669004738186654
YFL004W	1.2858752961102402	0.495774157298607
YFL007W	0.1724497481663866	0.3758767428419819
YFL010C	1.4920652123961378	1.1715595842359487
YFL010W-A	0.2549257146807479	1.731080851700199
YFL011W	0.17244974816638844	0.6919699264094484
YFL012W	1.0796853798243407	0.7464687511624599
YFL012W-A	0.9972094133099811	1.4767530028528126
YFL013C	2.8116806766258873	0.43764207756206147
YFL014W	-0.15745411789104935	0.8954322054873578
YFL015C	-0.15745411789104935	0.593872041854028
YFL016C	0.04873579839484835	1.571217632424699
YFL019C	-0.7760238667487444	0.9426645202733007
YFL020C	-0.44612000069130836	0.6483708666070389
YFL021W	0.4611156309666456	0.6883366714259144
YFL023W	1.4508272291389572	1.9345431307781085
YFL025C	-2.178115297492855	1.5966504173094378
YFL027C	0.17244974816638844	0.6992364363765164
YFL028C	0.6673055472525433	0.8445666357178803
YFL030W	-0.4048820174341277	0.5103071772327438
YFL031W	0.5848295807381839	0.8518331456849484
YFL032W	-0.32240605091976826	0.4122092926773233
YFL033C	1.4508272291389572	0.8191338508331415
YFL034C-A	-0.26054907603399824	0.5466397270680845
YFL034W	-0.4048820174341277	0.14698167887933436
YFL036W	0.5023536142238244	0.7065029463435845
YFL040W	-0.9822137830346439	0.869999420602619
YFL041W	0.21368773142356726	0.7755347910307328
YFL042C	0.4404966393380562	0.8645495381273177
YFL044C	-0.07497815137668991	1.167926329252415
YFL046W	0.00749781513766954	0.5139404322162777
YFL047W	0.9972094133099811	0.9499310302403687
YFL048C	0.2549257146807479	0.6411043566399709
YFL049W	0.17244974816638844	1.0916279745981985
YFL050C	0.04873579839484835	-0.11824593491865464
YFL051C	0.21368773142356726	-0.05648060019857507
YFL052W	-0.6110719337200272	1.563951122457631
YFL053W	-0.32240605091976826	0.593872041854028
YFL054C	-0.6523099169772061	0.3104781531383683
YFL055W	-0.9409757997774633	0.2051137586158799
YFL063W	0.2961636979379267	1.563951122457631
YFR001W	6.729289086057957	0.8445666357178803
YFR006W	-0.3636440341769489	0.34681070297370914
YFR007W	0.41987764770946495	0.14698167887933436
YFR008W	1.4095892458817785	0.20148050363234588
YFR009W	0.9972094133099811	0.4194758026443914
YFR010W	0.00749781513766954	0.2814121132700955
YFR011C	0.3374016811951055	1.4149876681327331
YFR012W	0.41987764770946495	0.877265930569687
YFR013W	0.8322574802812622	1.70564806681546
YFR014C	0.04873579839484835	0.29594513320423227
YFR015C	0.37863966445228614	0.7246692212612552
YFR016C	0.8734954635384429	1.4912860227869487
YFR017C	0.2961636979379267	0.5430064720845506
YFR018C	-1.2296416825777223	0.07794983419218675
YFR020W	-0.28116806766258945	0.05978355927451603
YFR021W	0.9972094133099811	-0.13641220983632538
YFR022W	0.3374016811951055	0.43400882257852746
YFR023W	-0.5698339504628466	0.3068448981548343
YFR024C-A	-0.0337401681195111	0.8645495381273177
YFR026C	0.5023536142238244	0.43400882257852746
YFR030W	1.327113279367419	2.141638664839552
YFR031C-A	0.708543530509724	-0.3289747239636321
YFR032C	0.3374016811951055	0.008917989505038509
YFR032C-A	1.2858752961102402	-0.3762070387495753
YFR033C	1.0384473965671617	0.38314325280905054
YFR034C	0.1312117649092078	0.5139404322162777
YFR035C	0.6260675639953646	-0.19817754455640493
YFR036W	0.8734954635384429	0.10701587406045952
YFR038W	0.17244974816638844	0.1687812087805391
YFR039C	-0.0337401681195111	1.44768696298454
YFR040W	1.5333031956533167	2.7847247969250857
YFR041C	0.04873579839484835	-0.31807495901302973
YFR043C	-0.2399300844054088	-0.3253414689800981
YFR044C	0.1312117649092078	-0.36167401881543887
YFR045W	0.9147334467956216	-0.10734616996805259
YFR046C	0.1312117649092078	-0.28900891914475696
YFR047C	-0.0337401681195111	-0.28537566416122295
YFR048W	0.1312117649092078	0.20148050363234588
YFR049W	0.41987764770946495	0.11064912904399354
YFR053C	-0.28116806766258945	0.2596125833688914
YFR054C	-0.4873579839484872	0.016184499472107188
YFR055W	-0.5698339504628466	-0.21997707445760903
YFR056C	-0.0337401681195111	0.06705006924158406
YFR057W	-0.11621613463387055	-0.22361032944114304
YGL002W	-1.1884036993205416	-0.23451009439174575
YGL003C	1.780731095196395	-0.07464687511624515
YGL004C	-0.5285959672056678	-0.19817754455640493
YGL005C	0.00749781513766954	0.08521634415925479
YGL006W	1.2446373128530595	0.1905807386817432
YGL007W	2.358062860796911	1.0044298549933803
YGL010W	0.1312117649092078	0.012551244488572526
YGL013C	-0.4873579839484872	-0.3798402937331093
YGL014W	0.17244974816638844	-0.3071751940624273
YGL015C	-0.44612000069130836	-0.6051021027122231
YGL016W	0.5848295807381839	-0.11824593491865464
YGL017W	-0.32240605091976826	-0.43433911848612083
YGL019W	1.6982551286820355	0.02345100943917522
YGL021W	-0.9822137830346439	-0.31807495901302973
YGL023C	0.7497815137669027	0.6084050617881641
YGL024W	1.2446373128530595	0.2850453682536295
YGL025C	-0.5698339504628466	-0.05284734521504106
YGL026C	-0.4873579839484872	0.1942139936652772
YGL027C	0.2549257146807479	0.19784724864881187
YGL028C	-0.6523099169772061	0.1942139936652772
YGL031C	0.7497815137669027	-0.2999086840953593
YGL032C	0.3374016811951055	-0.020148050363234266
YGL033W	-0.817261850005925	-0.27447589921062054
YGL034C	-0.11621613463387055	1.2151586440383577
YGL035C	-0.5698339504628466	-0.15094522977046143
YGL036W	0.00749781513766954	-0.045580835247973024
YGL037C	0.708543530509724	0.2596125833688914
YGL039W	-0.0337401681195111	-0.12187918990218866
YGL041C	0.04873579839484835	0.10338261907692486
YGL042C	-0.5698339504628466	-0.29264217412829097
YGL043W	0.04873579839484835	-0.7613320670041891
YGL045W	1.2858752961102402	0.38495988030081724
YGL049C	-0.5698339504628466	-0.012881540396165589
YGL050W	-0.32240605091976826	0.47034137241386886
YGL051W	0.6673055472525433	0.7791680460142667
YGL053W	-0.7347858834915655	0.226913288517084
YGL054C	0.37863966445228614	0.869999420602619
YGL056C	-0.44612000069130836	0.03798402937331129
YGL057C	-0.6110719337200272	0.25597932838535675
YGL058W	3.7189163082838412	3.2388816698668474
YGL059W	-0.8584998332631038	-0.7903981068724618
YGL060W	-0.5285959672056678	0.07068332422511807
YGL062W	-0.6110719337200272	0.019817754455641202
YGL063W	-0.4048820174341277	-0.27084264422708654
YGL064C	0.41987764770946495	4.09269659099736
YGL066W	0.5023536142238244	0.6084050617881641
YGL067W	0.00749781513766954	0.05978355927451603
YGL071W	4.048820174341279	1.68748179189779
YGL072C	0.37863966445228614	0.2051137586158799
YGL076C	4.749865889713333	-0.27810915419415455
YGL077C	0.41987764770946495	-0.027414560330302297
YGL078C	1.4095892458817785	-0.28537566416122295
YGL079W	-1.0234517662918228	0.321377918088971
YGL080W	1.2858752961102402	-0.22361032944114304
YGL082W	-0.3636440341769489	0.33591093802310706
YGL083W	-0.32240605091976826	0.25597932838535675
YGL085W	0.37863966445228614	0.1724144637640731
YGL086W	-0.0337401681195111	0.3904097627761186
YGL087C	0.21368773142356726	0.12154889399459559
YGL089C	-0.6523099169772061	-0.14004546481985938
YGL090W	0.3374016811951055	-0.2817424091776889
YGL094C	-0.07497815137668991	-0.33987448891423416
YGL096W	-0.5285959672056678	-0.05284734521504106
YGL101W	0.41987764770946495	0.6738036514917777
YGL104C	-0.3636440341769489	0.5393732171010165
YGL105W	1.4920652123961378	0.8155005958496075
YGL107C	1.4920652123961378	2.2397365493949724
YGL108C	1.0796853798243407	0.869999420602619
YGL109W	1.7394931119392163	1.4840195128198808
YGL114W	-1.0646897495490033	0.6520041215905735
YGL117W	0.543591597481005	0.6374711016564368
YGL118C	1.4095892458817785	0.7791680460142667
YGL121C	0.2961636979379267	0.6447376116235048
YGL124C	-0.5285959672056678	1.4731197478692786
YGL125W	2.1106349612538327	1.716547831766063
YGL126W	0.37863966445228614	0.9390312652897667
YGL127C	0.7497815137669027	2.0653403101853356
YGL131C	0.5023536142238244	1.6693155169801195
YGL132W	0.7910194970240834	2.1997707445760972
YGL133W	0.5023536142238244	3.0281528808218705
YGL136C	0.6260675639953646	2.410499533621075
YGL138C	0.9972094133099811	1.8146457163214833
YGL139W	0.41987764770946495	1.8982105809427676
YGL140C	0.7910194970240834	1.9672424256299152
YGL141W	1.2858752961102402	1.843711756189756
YGL143C	3.141584542683325	3.1226175103937575
YGL144C	0.9559714300528023	2.0471740352676653
YGL146C	-0.19869210114823	2.3414676889339265
YGL147C	3.76015429154102	0.24871281841828874
YGL149W	2.3168248775397324	0.6120383167716981
YGL151W	0.7910194970240834	1.956342660679313
YGL152C	-2.301829247264393	1.70564806681546
YGL153W	-1.2296416825777223	0.9680973051580395
YGL156W	0.708543530509724	0.8155005958496075
YGL157W	0.4611156309666456	0.8373001257508123
YGL158W	0.21368773142356726	0.3068448981548343
YGL160W	0.3374016811951055	2.0689735651688697
YGL161C	0.6673055472525433	1.8146457163214833
YGL162W	1.2446373128530595	1.5930171623259037
YGL163C	1.8219690784535756	1.574850887408233
YGL164C	0.7497815137669027	2.0689735651688697
YGL165C	0.7497815137669027	1.5966504173094378
YGL166W	0.1312117649092078	1.6547824970459832
YGL170C	0.04873579839484835	0.5212069421833457
YGL175C	-0.0337401681195111	1.8509782661568241
YGL176C	0.9972094133099811	1.5966504173094378
YGL177W	1.327113279367419	1.044395659812255
YGL179C	0.6260675639953646	1.044395659812255
YGL180W	1.5745411789104973	0.8954322054873578
YGL181W	0.4611156309666456	1.6111834372435738
YGL194C	-0.6110719337200272	1.6765820269471874
YGL195W	1.8632070617107543	-0.2817424091776889
YGL196W	-0.9409757997774633	-0.28537566416122295
YGL197W	-0.6523099169772061	0.11428238402752756
YGL198W	-0.07497815137668991	-0.005615030429097555
YGL199C	0.5023536142238244	-0.23087683940821171
YGL202W	0.1312117649092078	0.6883366714259144
YGL203C	-0.44612000069130836	0.8264003608002096
YGL208W	0.543591597481005	0.4122092926773233
YGL209W	-1.724497481663879	-0.2817424091776889
YGL210W	-0.15745411789104935	-0.3289747239636321
YGL211W	1.0384473965671617	0.3976762727431866
YGL212W	0.8734954635384429	1.8255454812720853
YGL213C	0.6673055472525433	0.05978355927451603
YGL214W	2.39930084405409	1.1025277395488007
YGL215W	0.6673055472525433	-0.3362412339307001
YGL216W	-0.15745411789104935	0.5066739222492097
YGL217C	-0.817261850005925	0.8627329106355504
YGL218W	0.8734954635384429	0.5648060019857553
YGL219C	1.5333031956533167	1.1897258591536188
YGL220W	0.5023536142238244	0.23054654350061865
YGL221C	0.4611156309666456	0.2886786232371642
YGL222C	-0.8584998332631038	-0.12187918990218866
YGL224C	-1.3533556323492606	0.08158308917572077
YGL226C-A	-0.6935479002343867	0.17968097373114114
YGL226W	-0.11621613463387055	0.32501117307250504
YGL227W	-0.817261850005925	-0.04921409023150704
YGL228W	0.5023536142238244	0.8808991855532211
YGL229C	-0.32240605091976826	0.10338261907692486
YGL230C	-1.0234517662918228	-0.7649653219877234
YGL231C	-0.7347858834915655	0.3940430177596526
YGL234W	-0.6523099169772061	-0.0637471101656431
YGL235W	0.08997378165202899	0.7937010659484028
YGL236C	-0.6523099169772061	0.597505296837562
YGL241W	-1.105927732806182	-0.28537566416122295
YGL242C	0.2961636979379267	-0.012881540396165589
YGL243W	0.08997378165202899	0.2414463084512207
YGL248W	-0.8997378165202844	0.2814121132700955
YGL249W	0.17244974816638844	0.31774466310543636
YGL250W	-1.4770695821208006	0.24507956343475473
YGL251C	-0.3636440341769489	-0.2272435844246777
YGL253W	-0.11621613463387055	-0.11461267993512063
YGL254W	-0.6523099169772061	0.13608191392873165
YGL255W	-0.5698339504628466	-0.4234393535355184
YGL256W	-0.4873579839484872	0.06705006924158406
YGL257C	-0.5285959672056678	0.09611610910985684
YGL258W	-0.11621613463387055	-0.04921409023150704
YGL259W	0.6260675639953646	-0.023781305346768283
YGL260W	-0.7760238667487444	-0.1436787198033934
YGL261C	-0.44612000069130836	-0.19817754455640493
YGL262W	-0.11621613463387055	0.21964677855001596
YGL263W	0.37863966445228614	-0.01651479537970025
YGR001C	-0.07497815137668991	0.44490858752913015
YGR003W	0.41987764770946495	0.08521634415925479
YGR004W	-0.6935479002343867	-0.1291456998692567
YGR007W	-0.9409757997774633	-0.2999086840953593
YGR008C	-1.1884036993205416	0.321377918088971
YGR010W	0.5023536142238244	-0.2599428792764842
YGR011W	0.8322574802812622	0.8373001257508123
YGR012W	-0.28116806766258945	-0.28537566416122295
YGR014W	-0.11621613463387055	0.3758767428419819
YGR015C	-0.6110719337200272	0.0016514795379704767
YGR016W	-0.0337401681195111	0.6447376116235048
YGR017W	-1.0646897495490033	-0.07464687511624515
YGR018C	0.7497815137669027	0.6665371415247097
YGR019W	-0.07497815137668991	0.05615030429098201
YGR021W	-0.6935479002343867	-0.19817754455640493
YGR022C	0.37863966445228614	0.5248401971668798
YGR023W	-0.4048820174341277	-0.1800112696387342
YGR025W	0.6673055472525433	0.593872041854028
YGR026W	-0.28116806766258945	0.08521634415925479
YGR027C	-0.11621613463387055	-0.11824593491865464
YGR028W	2.564252777082809	1.018962874927517
YGR031W	-0.9409757997774633	0.23417979848415268
YGR032W	0.2961636979379267	0.6084050617881641
YGR033C	-0.8997378165202844	-0.07464687511624515
YGR034W	-0.2399300844054088	-0.33987448891423416
YGR035C	-1.3533556323492606	-0.40163982363431405
YGR037C	0.4611156309666456	-0.04921409023150704
YGR038W	0.6260675639953646	2.0944063500536085
YGR039W	0.708543530509724	0.08158308917572077
YGR040W	0.6673055472525433	1.5239853176387554
YGR041W	0.04873579839484835	0.0888495991427888
YGR042W	0.37863966445228614	-0.4270726085190525
YGR043C	0.2549257146807479	0.34681070297370914
YGR044C	-0.44612000069130836	0.08521634415925479
YGR049W	-0.15745411789104935	0.4412753325455961
YGR050C	-0.3636440341769489	0.9063319704379599
YGR051C	-0.9822137830346439	-0.3725737837660413
YGR052W	0.21368773142356726	-0.7213662621853142
YGR053C	0.1312117649092078	1.3205230385608469
YGR054W	0.3374016811951055	-0.08917989505038186
YGR055W	0.708543530509724	-0.6850337123499731
YGR058W	0.04873579839484835	0.10701587406045952
YGR059W	0.7497815137669027	0.21601352356648196
YGR061C	-0.2399300844054088	0.08158308917572077
YGR062C	0.9972094133099811	2.791991306892155
YGR066C	-0.4048820174341277	0.0416172843568453
YGR067C	0.7497815137669027	-0.3471409988813025
YGR068C	-0.11621613463387055	0.6338378466729029
YGR069W	-0.817261850005925	-0.1327789548527907
YGR070W	-0.817261850005925	0.6374711016564368
YGR071C	-0.4873579839484872	0.13244865894519764
YGR072W	4.667389923198974	1.1279605244335393
YGR076C	3.9663442078269195	1.5385183375728921
YGR077C	-4.569918326409276	1.7855796764532106
YGR078C	0.04873579839484835	0.9717305601415734
YGR079W	-0.8584998332631038	-0.17274475967166616
YGR080W	-0.4873579839484872	1.589383907342369
YGR081C	0.41987764770946495	0.3141114081219023
YGR084C	-0.5698339504628466	0.8409333807343463
YGR085C	2.0281589947394734	-0.212710564490541
YGR086C	0.00749781513766954	1.3168897835773121
YGR087C	-1.0234517662918228	-0.2999086840953593
YGR088W	-0.2399300844054088	-0.674133947399371
YGR089W	0.00749781513766954	0.7682682810636641
YGR092W	-0.6110719337200272	0.4231090576279254
YGR093W	-0.4873579839484872	1.7783131664861425
YGR096W	-0.44612000069130836	-0.4307058635025865
YGR097W	-0.817261850005925	-0.15821173973752947
YGR100W	-0.32240605091976826	-0.09281315003391588
YGR101W	2.2755868942825517	2.1634381947407557
YGR102C	1.2033993295958807	1.3495890784291196
YGR106C	1.0796853798243407	0.2923118782206982
YGR107W	-0.44612000069130836	-0.5433367679921436
YGR108W	0.1312117649092078	-0.08554664006684785
YGR109C	0.00749781513766954	0.6556373765741076
YGR110W	-0.4873579839484872	1.563951122457631
YGR111W	-0.8997378165202844	0.2051137586158799
YGR112W	1.1621613463387	3.366045594290541
YGR117C	1.4095892458817785	1.84734501117329
YGR121C	0.17244974816638844	-0.4198060985519844
YGR122C-A	0.5848295807381839	1.1061609945323352
YGR122W	0.00749781513766954	0.32864442805603905
YGR123C	-1.3533556323492606	0.7101362013271185
YGR124W	-0.6523099169772061	0.33954419300664107
YGR125W	-0.44612000069130836	-0.009248285412631571
YGR126W	-0.11621613463387055	-0.28900891914475696
YGR127W	-1.0234517662918228	-0.4961044532062004
YGR129W	-0.15745411789104935	-0.33987448891423416
YGR130C	-0.11621613463387055	-0.2526763693094161
YGR131W	0.04873579839484835	-0.38710680370017764
YGR132C	0.37863966445228614	0.10338261907692486
YGR133W	-1.5183075653779794	-0.674133947399371
