orf	hom | growth (spot assay) | temperature [50ºC], growth phase [log] | YPD | Jarolim S~Dawes IW, 2013	hom | growth (spot assay) | temperature [50ºC], growth phase [stationary] | YPD | Jarolim S~Dawes IW, 2013
YCR063W	0.06478802613348539	2.642014135774073
YCR064C	0.06478802613348539	-3.864438586654614
YCR067C	0.06478802613348539	1.3407235912883355
YCR086W	0.06478802613348539	1.3407235912883355
YCR095C	3.271795319741027	3.94330468025981
YCR101C	0.06478802613348539	2.642014135774073
YDL004W	0.06478802613348539	2.642014135774073
YDL007W	0.06478802613348539	-3.864438586654614
YDL017W	4.875298966544798	3.94330468025981
YDL020C	0.06478802613348539	2.642014135774073
YDL023C	-1.5387156206702854	-3.864438586654614
YDL032W	0.06478802613348539	-3.864438586654614
YDL035C	0.06478802613348539	2.642014135774073
YDL039C	0.06478802613348539	3.94330468025981
YDL040C	0.06478802613348539	3.94330468025981
YDL060W	0.06478802613348539	3.94330468025981
YDL061C	0.06478802613348539	3.94330468025981
YDL063C	0.06478802613348539	3.94330468025981
YDL074C	0.06478802613348539	-3.864438586654614
YDL081C	0.06478802613348539	2.642014135774073
YDL107W	0.06478802613348539	-3.864438586654614
YDL113C	0.06478802613348539	1.3407235912883355
YDL115C	-4.7457229142778266	0.039433046802598064
YDL116W	-1.5387156206702854	0.039433046802598064
YDL117W	0.06478802613348539	3.94330468025981
YDL118W	0.06478802613348539	2.642014135774073
YDL119C	0.06478802613348539	1.3407235912883355
YDL133W	0.06478802613348539	-2.563148042168877
YDL136W	0.06478802613348539	1.3407235912883355
YDL138W	0.06478802613348539	2.642014135774073
YDL146W	-1.5387156206702854	0.039433046802598064
YDL160C	0.06478802613348539	-1.2618574976831394
YDL172C	4.875298966544798	0.039433046802598064
YDL179W	0.06478802613348539	1.3407235912883355
YDL189W	-1.5387156206702854	0.039433046802598064
YDL191W	-1.5387156206702854	0.039433046802598064
YDL198C	0.06478802613348539	-3.864438586654614
YDL202W	0.06478802613348539	-3.864438586654614
YDL240W	1.668291672937256	0.039433046802598064
YDR007W	4.875298966544798	3.94330468025981
YDR008C	4.875298966544798	3.94330468025981
YDR017C	-4.7457229142778266	0.039433046802598064
YDR024W	1.668291672937256	0.039433046802598064
YDR025W	1.668291672937256	0.039433046802598064
YDR027C	-1.5387156206702854	-1.2618574976831394
YDR028C	-3.142219267474056	0.039433046802598064
YDR034C-A	0.06478802613348539	-1.2618574976831394
YDR034W-B	0.06478802613348539	2.642014135774073
YDR041W	-1.5387156206702854	-1.2618574976831394
YDR048C	3.271795319741027	0.039433046802598064
YDR063W	0.06478802613348539	1.3407235912883355
YDR067C	3.271795319741027	1.3407235912883355
YDR074W	0.06478802613348539	-3.864438586654614
YDR076W	0.06478802613348539	2.642014135774073
YDR079W	4.875298966544798	0.039433046802598064
YDR080W	0.06478802613348539	1.3407235912883355
YDR081C	-3.142219267474056	0.039433046802598064
YDR083W	0.06478802613348539	1.3407235912883355
YDR114C	0.06478802613348539	-2.563148042168877
YDR121W	0.06478802613348539	2.642014135774073
YDR128W	3.271795319741027	2.642014135774073
YDR130C	0.06478802613348539	1.3407235912883355
YDR148C	3.271795319741027	0.039433046802598064
YDR149C	-4.7457229142778266	0.039433046802598064
YDR159W	0.06478802613348539	3.94330468025981
YDR161W	0.06478802613348539	1.3407235912883355
YDR169C	-1.5387156206702854	0.039433046802598064
YDR175C	-1.5387156206702854	0.039433046802598064
YDR176W	-6.349226561081598	0.039433046802598064
YDR177W	-1.5387156206702854	0.039433046802598064
YDR179C	0.06478802613348539	2.642014135774073
YDR181C	-1.5387156206702854	0.039433046802598064
YDR193W	-1.5387156206702854	0.039433046802598064
YDR195W	-6.349226561081598	0.039433046802598064
YDR204W	-4.7457229142778266	-3.864438586654614
YDR207C	-6.349226561081598	0.039433046802598064
YDR219C	0.06478802613348539	1.3407235912883355
YDR225W	0.06478802613348539	1.3407235912883355
YDR230W	-3.142219267474056	-3.864438586654614
YDR231C	-3.142219267474056	-3.864438586654614
YDR255C	-3.142219267474056	0.039433046802598064
YDR267C	0.06478802613348539	1.3407235912883355
YDR274C	0.06478802613348539	3.94330468025981
YDR288W	0.06478802613348539	1.3407235912883355
YDR294C	0.06478802613348539	3.94330468025981
YDR295C	0.06478802613348539	1.3407235912883355
YDR299W	-4.7457229142778266	-2.563148042168877
YDR300C	-3.142219267474056	-2.563148042168877
YDR317W	0.06478802613348539	-2.563148042168877
YDR318W	-4.7457229142778266	0.039433046802598064
YDR322W	0.06478802613348539	-2.563148042168877
YDR334W	0.06478802613348539	2.642014135774073
YDR347W	-3.142219267474056	-3.864438586654614
YDR349C	0.06478802613348539	1.3407235912883355
YDR350C	0.06478802613348539	-3.864438586654614
YDR354W	4.875298966544798	2.642014135774073
YDR369C	-3.142219267474056	0.039433046802598064
YDR372C	-1.5387156206702854	0.039433046802598064
YDR375C	0.06478802613348539	-3.864438586654614
YDR377W	-3.142219267474056	-3.864438586654614
YDR392W	-4.7457229142778266	-1.2618574976831394
YDR393W	0.06478802613348539	2.642014135774073
YDR395W	0.06478802613348539	-1.2618574976831394
YDR405W	-3.142219267474056	-3.864438586654614
YDR408C	-1.5387156206702854	0.039433046802598064
YDR417C	0.06478802613348539	1.3407235912883355
YDR418W	0.06478802613348539	2.642014135774073
YDR425W	4.875298966544798	0.039433046802598064
YDR432W	-6.349226561081598	-2.563148042168877
YDR433W	-1.5387156206702854	-2.563148042168877
YDR442W	-1.5387156206702854	0.039433046802598064
YDR448W	-4.7457229142778266	0.039433046802598064
YDR449C	1.668291672937256	3.94330468025981
YDR460W	-4.7457229142778266	0.039433046802598064
YDR462W	0.06478802613348539	-1.2618574976831394
YDR464W	0.06478802613348539	1.3407235912883355
YDR466W	-6.349226561081598	0.039433046802598064
YDR469W	-3.142219267474056	-1.2618574976831394
YDR478W	0.06478802613348539	2.642014135774073
YDR483W	-1.5387156206702854	0.039433046802598064
YDR490C	-1.5387156206702854	3.94330468025981
YDR494W	0.06478802613348539	-2.563148042168877
YDR496C	0.06478802613348539	3.94330468025981
YDR500C	-1.5387156206702854	-2.563148042168877
YDR502C	0.06478802613348539	3.94330468025981
YDR505C	-3.142219267474056	0.039433046802598064
YDR512C	-1.5387156206702854	0.039433046802598064
YDR520C	0.06478802613348539	3.94330468025981
YDR529C	-6.349226561081598	-2.563148042168877
YDR537C	-3.142219267474056	3.94330468025981
YDR540C	0.06478802613348539	-1.2618574976831394
YEL024W	0.06478802613348539	-3.864438586654614
YEL031W	-3.142219267474056	-3.864438586654614
YEL033W	-3.142219267474056	0.039433046802598064
YEL046C	0.06478802613348539	3.94330468025981
YEL050C	-1.5387156206702854	-2.563148042168877
YEL062W	-1.5387156206702854	-1.2618574976831394
YER016W	0.06478802613348539	2.642014135774073
YER017C	0.06478802613348539	-3.864438586654614
YER020W	0.06478802613348539	3.94330468025981
YER026C	0.06478802613348539	-3.864438586654614
YER029C	-3.142219267474056	-3.864438586654614
YER041W	0.06478802613348539	-3.864438586654614
YER044C-A	0.06478802613348539	2.642014135774073
YER072W	-1.5387156206702854	0.039433046802598064
YER077C	-3.142219267474056	-2.563148042168877
YER087C-B	0.06478802613348539	2.642014135774073
YER088C	-3.142219267474056	0.039433046802598064
YER090W	3.271795319741027	3.94330468025981
YER095W	0.06478802613348539	2.642014135774073
YER110C	-3.142219267474056	0.039433046802598064
YER116C	-1.5387156206702854	-1.2618574976831394
YER123W	0.06478802613348539	-1.2618574976831394
YER132C	0.06478802613348539	1.3407235912883355
YER141W	0.06478802613348539	-3.864438586654614
YER151C	-3.142219267474056	0.039433046802598064
YER153C	0.06478802613348539	-3.864438586654614
YER154W	0.06478802613348539	-3.864438586654614
YER155C	-1.5387156206702854	0.039433046802598064
YER164W	0.06478802613348539	-2.563148042168877
YER177W	0.06478802613348539	3.94330468025981
YFL001W	1.668291672937256	0.039433046802598064
YFL020C	0.06478802613348539	2.642014135774073
YFL025C	-3.142219267474056	-2.563148042168877
YFL031W	-3.142219267474056	-2.563148042168877
YFL032W	-3.142219267474056	-2.563148042168877
YFL033C	-1.5387156206702854	-1.2618574976831394
YFR019W	0.06478802613348539	-3.864438586654614
YFR020W	0.06478802613348539	-2.563148042168877
YFR044C	-1.5387156206702854	0.039433046802598064
YGL014W	0.06478802613348539	3.94330468025981
YGL016W	0.06478802613348539	2.642014135774073
YGL025C	-1.5387156206702854	0.039433046802598064
YGL026C	4.875298966544798	2.642014135774073
YGL035C	0.06478802613348539	3.94330468025981
YGL036W	0.06478802613348539	3.94330468025981
YGL043W	-3.142219267474056	0.039433046802598064
YGL055W	0.06478802613348539	2.642014135774073
YGL058W	-6.349226561081598	-3.864438586654614
YGL070C	-4.7457229142778266	0.039433046802598064
YGL100W	0.06478802613348539	1.3407235912883355
YGL103W	-1.5387156206702854	-3.864438586654614
YGL105W	4.875298966544798	5.244595224745548
YGL119W	0.06478802613348539	2.642014135774073
YGL127C	0.06478802613348539	3.94330468025981
YGL129C	0.06478802613348539	-2.563148042168877
YGL148W	4.875298966544798	0.039433046802598064
YGL163C	0.06478802613348539	1.3407235912883355
YGL168W	-3.142219267474056	-2.563148042168877
YGL178W	3.271795319741027	5.244595224745548
YGL197W	3.271795319741027	2.642014135774073
YGL206C	-3.142219267474056	0.039433046802598064
YGL211W	-1.5387156206702854	0.039433046802598064
YGL212W	0.06478802613348539	2.642014135774073
YGL213C	0.06478802613348539	1.3407235912883355
YGL214W	0.06478802613348539	1.3407235912883355
YGL215W	3.271795319741027	1.3407235912883355
YGL218W	-3.142219267474056	-3.864438586654614
YGL223C	0.06478802613348539	3.94330468025981
YGL227W	-1.5387156206702854	0.039433046802598064
YGL234W	-3.142219267474056	-1.2618574976831394
YGL235W	0.06478802613348539	-1.2618574976831394
YGL244W	0.06478802613348539	-1.2618574976831394
YGL246C	-1.5387156206702854	0.039433046802598064
YGL251C	0.06478802613348539	3.94330468025981
YGL253W	0.06478802613348539	2.642014135774073
YGR004W	0.06478802613348539	-1.2618574976831394
YGR023W	0.06478802613348539	-2.563148042168877
YGR028W	4.875298966544798	0.039433046802598064
YGR034W	0.06478802613348539	2.642014135774073
YGR042W	-1.5387156206702854	0.039433046802598064
YGR054W	0.06478802613348539	-1.2618574976831394
YGR055W	0.06478802613348539	1.3407235912883355
YGR057C	0.06478802613348539	3.94330468025981
YGR061C	-3.142219267474056	0.039433046802598064
YGR063C	0.06478802613348539	1.3407235912883355
YGR064W	0.06478802613348539	1.3407235912883355
YGR071C	0.06478802613348539	-3.864438586654614
YGR077C	0.06478802613348539	-1.2618574976831394
YGR078C	0.06478802613348539	2.642014135774073
YGR081C	0.06478802613348539	2.642014135774073
YGR085C	0.06478802613348539	2.642014135774073
YGR091W	0.06478802613348539	3.94330468025981
YGR092W	0.06478802613348539	-1.2618574976831394
YGR104C	-3.142219267474056	-1.2618574976831394
YGR105W	-1.5387156206702854	-1.2618574976831394
YGR117C	3.271795319741027	1.3407235912883355
YGR118W	0.06478802613348539	1.3407235912883355
YGR119C	0.06478802613348539	1.3407235912883355
YGR145W	0.06478802613348539	3.94330468025981
YGR148C	0.06478802613348539	2.642014135774073
YGR150C	-1.5387156206702854	-3.864438586654614
YGR157W	0.06478802613348539	3.94330468025981
YGR163W	4.875298966544798	3.94330468025981
YGR171C	0.06478802613348539	-3.864438586654614
YGR172C	0.06478802613348539	3.94330468025981
YGR175C	4.875298966544798	3.94330468025981
YGR200C	-1.5387156206702854	0.039433046802598064
YGR220C	-1.5387156206702854	-2.563148042168877
YGR228W	-1.5387156206702854	0.039433046802598064
YGR229C	-1.5387156206702854	0.039433046802598064
YGR231C	-1.5387156206702854	0.039433046802598064
YGR240C	0.06478802613348539	3.94330468025981
YGR243W	0.06478802613348539	3.94330468025981
YGR255C	-1.5387156206702854	-3.864438586654614
YGR285C	-3.142219267474056	2.642014135774073
YGR288W	-3.142219267474056	0.039433046802598064
YHL004W	-1.5387156206702854	-3.864438586654614
YHL009C	-3.142219267474056	0.039433046802598064
YHL011C	-1.5387156206702854	0.039433046802598064
YHL029C	4.875298966544798	0.039433046802598064
YHL032C	-1.5387156206702854	0.039433046802598064
YHL033C	-1.5387156206702854	0.039433046802598064
YHL034C	0.06478802613348539	3.94330468025981
YHL038C	0.06478802613348539	3.94330468025981
YHL039W	0.06478802613348539	-2.563148042168877
YHL044W	0.06478802613348539	2.642014135774073
YHR004C	0.06478802613348539	1.3407235912883355
YHR011W	-4.7457229142778266	-3.864438586654614
YHR039C-A	-3.142219267474056	0.039433046802598064
YHR051W	-3.142219267474056	-2.563148042168877
YHR064C	0.06478802613348539	3.94330468025981
YHR066W	0.06478802613348539	2.642014135774073
YHR075C	0.06478802613348539	1.3407235912883355
YHR081W	0.06478802613348539	1.3407235912883355
YHR100C	-1.5387156206702854	0.039433046802598064
YHR116W	0.06478802613348539	-1.2618574976831394
YHR120W	-3.142219267474056	0.039433046802598064
YHR128W	0.06478802613348539	3.94330468025981
YHR134W	0.06478802613348539	1.3407235912883355
YHR149C	0.06478802613348539	3.94330468025981
YHR154W	-1.5387156206702854	0.039433046802598064
YHR158C	3.271795319741027	0.039433046802598064
YHR167W	1.668291672937256	0.039433046802598064
YHR168W	-1.5387156206702854	-3.864438586654614
YHR169W	-1.5387156206702854	-3.864438586654614
YHR178W	0.06478802613348539	1.3407235912883355
YHR179W	0.06478802613348539	-3.864438586654614
YHR191C	-4.7457229142778266	2.642014135774073
YHR202W	3.271795319741027	0.039433046802598064
YIL001W	0.06478802613348539	-2.563148042168877
YIL017C	-3.142219267474056	-2.563148042168877
YIL029C	-1.5387156206702854	-3.864438586654614
YIL031W	-3.142219267474056	0.039433046802598064
YIL038C	3.271795319741027	3.94330468025981
YIL039W	0.06478802613348539	2.642014135774073
YIL041W	-3.142219267474056	-3.864438586654614
YIL052C	3.271795319741027	2.642014135774073
YIL057C	3.271795319741027	1.3407235912883355
YIL065C	-1.5387156206702854	-2.563148042168877
YIL072W	0.06478802613348539	1.3407235912883355
YIL077C	-1.5387156206702854	-2.563148042168877
YIL086C	0.06478802613348539	1.3407235912883355
YIL098C	-3.142219267474056	0.039433046802598064
YIL103W	3.271795319741027	0.039433046802598064
YIL109C	0.06478802613348539	2.642014135774073
YIL119C	0.06478802613348539	-1.2618574976831394
YIL122W	-3.142219267474056	0.039433046802598064
YIL131C	0.06478802613348539	-1.2618574976831394
YIL154C	-1.5387156206702854	0.039433046802598064
YIR018W	-3.142219267474056	0.039433046802598064
YIR026C	0.06478802613348539	3.94330468025981
YJL002C	4.875298966544798	2.642014135774073
YJL003W	0.06478802613348539	1.3407235912883355
YJL005W	3.271795319741027	0.039433046802598064
YJL008C	3.271795319741027	1.3407235912883355
YJL015C	0.06478802613348539	3.94330468025981
YJL019W	-4.7457229142778266	0.039433046802598064
YJL025W	3.271795319741027	3.94330468025981
YJL026W	4.875298966544798	3.94330468025981
YJL034W	-1.5387156206702854	-3.864438586654614
YJL036W	0.06478802613348539	1.3407235912883355
YJL037W	0.06478802613348539	1.3407235912883355
YJL047C	0.06478802613348539	1.3407235912883355
YJL052W	0.06478802613348539	1.3407235912883355
YJL062W	-1.5387156206702854	0.039433046802598064
YJL063C	0.06478802613348539	-3.864438586654614
YJL075C	-3.142219267474056	0.039433046802598064
YJL080C	-1.5387156206702854	0.039433046802598064
YJL101C	-1.5387156206702854	0.039433046802598064
YJL104W	0.06478802613348539	1.3407235912883355
YJL120W	0.06478802613348539	2.642014135774073
YJL127C	0.06478802613348539	2.642014135774073
YJL128C	-1.5387156206702854	0.039433046802598064
YJL129C	0.06478802613348539	3.94330468025981
YJL140W	0.06478802613348539	-3.864438586654614
YJL148W	4.875298966544798	3.94330468025981
YJL164C	-1.5387156206702854	0.039433046802598064
YJL177W	0.06478802613348539	3.94330468025981
YJL179W	0.06478802613348539	1.3407235912883355
YJL183W	-1.5387156206702854	-1.2618574976831394
YJL185C	0.06478802613348539	-1.2618574976831394
YJL188C	-4.7457229142778266	0.039433046802598064
YJL189W	-4.7457229142778266	0.039433046802598064
YJL197W	0.06478802613348539	1.3407235912883355
YJL204C	-1.5387156206702854	0.039433046802598064
YJL208C	0.06478802613348539	2.642014135774073
YJL209W	-1.5387156206702854	0.039433046802598064
YJL217W	0.06478802613348539	-1.2618574976831394
YJR003C	-3.142219267474056	0.039433046802598064
YJR006W	-6.349226561081598	0.039433046802598064
YJR011C	-3.142219267474056	0.039433046802598064
YJR014W	-1.5387156206702854	0.039433046802598064
YJR016C	0.06478802613348539	1.3407235912883355
YJR017C	0.06478802613348539	3.94330468025981
YJR032W	0.06478802613348539	2.642014135774073
YJR050W	-3.142219267474056	0.039433046802598064
YJR053W	3.271795319741027	0.039433046802598064
YJR057W	3.271795319741027	2.642014135774073
YJR060W	4.875298966544798	3.94330468025981
YJR073C	-6.349226561081598	0.039433046802598064
YJR074W	0.06478802613348539	-3.864438586654614
YJR082C	3.271795319741027	0.039433046802598064
YJR083C	-1.5387156206702854	0.039433046802598064
YJR094W-A	0.06478802613348539	3.94330468025981
YJR102C	0.06478802613348539	-1.2618574976831394
YJR104C	0.06478802613348539	-1.2618574976831394
YJR113C	-3.142219267474056	0.039433046802598064
YJR120W	-1.5387156206702854	0.039433046802598064
YJR122W	-3.142219267474056	-3.864438586654614
YJR129C	-4.7457229142778266	-1.2618574976831394
YJR142W	0.06478802613348539	-3.864438586654614
YJR144W	0.06478802613348539	2.642014135774073
YJR145C	0.06478802613348539	1.3407235912883355
YKL002W	0.06478802613348539	-2.563148042168877
YKL003C	0.06478802613348539	-2.563148042168877
YKL009W	-1.5387156206702854	2.642014135774073
YKL016C	-1.5387156206702854	0.039433046802598064
YKL037W	-6.349226561081598	-3.864438586654614
YKL048C	0.06478802613348539	2.642014135774073
YKL051W	3.271795319741027	0.039433046802598064
YKL053C-A	0.06478802613348539	3.94330468025981
YKL055C	0.06478802613348539	-2.563148042168877
YKL074C	-1.5387156206702854	0.039433046802598064
YKL096W	0.06478802613348539	2.642014135774073
YKL097C	0.06478802613348539	-2.563148042168877
YKL153W	3.271795319741027	2.642014135774073
YKL161C	0.06478802613348539	-3.864438586654614
YKL170W	0.06478802613348539	2.642014135774073
YKL182W	-4.7457229142778266	0.039433046802598064
YKL211C	0.06478802613348539	1.3407235912883355
YKL212W	-1.5387156206702854	0.039433046802598064
YKL216W	0.06478802613348539	3.94330468025981
YKR006C	0.06478802613348539	2.642014135774073
YKR007W	4.875298966544798	3.94330468025981
YKR024C	-4.7457229142778266	0.039433046802598064
YKR027W	4.875298966544798	3.94330468025981
YKR041W	3.271795319741027	0.039433046802598064
YKR071C	0.06478802613348539	3.94330468025981
YKR072C	0.06478802613348539	2.642014135774073
YKR073C	0.06478802613348539	2.642014135774073
YLL002W	-3.142219267474056	0.039433046802598064
YLL007C	0.06478802613348539	2.642014135774073
YLL009C	-3.142219267474056	0.039433046802598064
YLL010C	-3.142219267474056	0.039433046802598064
YLL012W	0.06478802613348539	3.94330468025981
YLL013C	0.06478802613348539	2.642014135774073
YLL020C	4.875298966544798	0.039433046802598064
YLL022C	0.06478802613348539	3.94330468025981
YLL024C	0.06478802613348539	3.94330468025981
YLL026W	-4.7457229142778266	-3.864438586654614
YLL027W	-4.7457229142778266	-3.864438586654614
YLL036C	0.06478802613348539	1.3407235912883355
YLL039C	0.06478802613348539	-2.563148042168877
YLL040C	0.06478802613348539	-2.563148042168877
YLL045C	0.06478802613348539	1.3407235912883355
YLR023C	0.06478802613348539	3.94330468025981
YLR024C	0.06478802613348539	3.94330468025981
YLR039C	0.06478802613348539	2.642014135774073
YLR048W	0.06478802613348539	1.3407235912883355
YLR052W	-1.5387156206702854	0.039433046802598064
YLR055C	-1.5387156206702854	0.039433046802598064
YLR056W	0.06478802613348539	3.94330468025981
YLR061W	-3.142219267474056	0.039433046802598064
YLR064W	0.06478802613348539	1.3407235912883355
YLR067C	-4.7457229142778266	0.039433046802598064
YLR068W	0.06478802613348539	1.3407235912883355
YLR069C	-3.142219267474056	-2.563148042168877
YLR074C	0.06478802613348539	2.642014135774073
YLR079W	-3.142219267474056	0.039433046802598064
YLR087C	-1.5387156206702854	-3.864438586654614
YLR095C	0.06478802613348539	2.642014135774073
YLR119W	-1.5387156206702854	0.039433046802598064
YLR149C	-3.142219267474056	0.039433046802598064
YLR164W	-3.142219267474056	0.039433046802598064
YLR167W	4.875298966544798	3.94330468025981
YLR176C	-1.5387156206702854	0.039433046802598064
YLR178C	3.271795319741027	0.039433046802598064
YLR182W	-3.142219267474056	2.642014135774073
YLR185W	-3.142219267474056	0.039433046802598064
YLR188W	-1.5387156206702854	0.039433046802598064
YLR192C	0.06478802613348539	3.94330468025981
YLR218C	0.06478802613348539	-3.864438586654614
YLR221C	0.06478802613348539	3.94330468025981
YLR222C	-1.5387156206702854	0.039433046802598064
YLR226W	-6.349226561081598	0.039433046802598064
YLR234W	-3.142219267474056	0.039433046802598064
YLR242C	-3.142219267474056	-3.864438586654614
YLR245C	-3.142219267474056	0.039433046802598064
YLR246W	0.06478802613348539	1.3407235912883355
YLR252W	3.271795319741027	0.039433046802598064
YLR260W	0.06478802613348539	-3.864438586654614
YLR268W	-3.142219267474056	-3.864438586654614
YLR276C	0.06478802613348539	1.3407235912883355
YLR325C	0.06478802613348539	1.3407235912883355
YLR338W	-3.142219267474056	1.3407235912883355
YLR344W	0.06478802613348539	3.94330468025981
YLR347C	1.668291672937256	0.039433046802598064
YLR358C	-3.142219267474056	0.039433046802598064
YLR366W	0.06478802613348539	3.94330468025981
YLR374C	-3.142219267474056	-1.2618574976831394
YLR382C	0.06478802613348539	-2.563148042168877
YLR388W	1.668291672937256	2.642014135774073
YLR396C	0.06478802613348539	-2.563148042168877
YLR397C	0.06478802613348539	1.3407235912883355
YLR398C	0.06478802613348539	2.642014135774073
YLR402W	3.271795319741027	3.94330468025981
YLR406C	0.06478802613348539	3.94330468025981
YLR422W	3.271795319741027	1.3407235912883355
YLR423C	-3.142219267474056	0.039433046802598064
YLR426W	0.06478802613348539	3.94330468025981
YLR435W	-6.349226561081598	0.039433046802598064
YLR436C	3.271795319741027	0.039433046802598064
YLR438W	-1.5387156206702854	0.039433046802598064
YLR439W	0.06478802613348539	-3.864438586654614
YML001W	3.271795319741027	0.039433046802598064
YML006C	-3.142219267474056	0.039433046802598064
YML008C	-1.5387156206702854	0.039433046802598064
YML012C-A	-1.5387156206702854	-2.563148042168877
YML018C	-4.7457229142778266	0.039433046802598064
YML021C	-4.7457229142778266	0.039433046802598064
YML031C-A	0.06478802613348539	2.642014135774073
YML032C	0.06478802613348539	2.642014135774073
YML036W	0.06478802613348539	3.94330468025981
YML046W	0.06478802613348539	3.94330468025981
YML061C	-1.5387156206702854	-3.864438586654614
YML067C	0.06478802613348539	3.94330468025981
YML073C	-4.7457229142778266	-2.563148042168877
YML090W	-1.5387156206702854	0.039433046802598064
YML097C	0.06478802613348539	1.3407235912883355
YML106W	4.875298966544798	0.039433046802598064
YML107C	0.06478802613348539	1.3407235912883355
YML113W	0.06478802613348539	-1.2618574976831394
YML117W	0.06478802613348539	-3.864438586654614
YML121W	1.668291672937256	3.94330468025981
YML124C	0.06478802613348539	1.3407235912883355
YMR016C	4.875298966544798	3.94330468025981
YMR019W	-3.142219267474056	0.039433046802598064
