orf	hom | growth (relative abundance in pooled culture) | elesclomol (elesclomol [IC15]) | Blackman RK~Nislow C, 2012	het | growth (relative abundance in pooled culture) | elesclomol (elesclomol [IC15]) | Blackman RK~Nislow C, 2012
YGL232W	0.2750575	
YGL233W		-0.04147195
YGL234W	-0.5279965	
YGL235W	0.650061	
YGL236C	-0.014775705	
YGL237C		
YGL238W		-0.2784376
YGL239C		-0.10633324999999999
YGL240W		
YGL241W	-0.22855359999999997	
YGL242C	-0.439574	
YGL243W	0.08393775	
YGL244W	-0.09238865	
YGL245W		0.13369505
YGL246C		
YGL247W		-0.019654050000000003
YGL248W	-0.053083149999999996	
YGL249W	-0.20640435000000001	
YGL250W	0.346202	
YGL251C		
YGL252C	-0.510143	
YGL253W	-0.035853499999999996	
YGL254W	-0.35065599999999997	
YGL255W	0.08727810000000001	
YGL256W	-0.137681	
YGL257C	-0.438065	
YGL258W	0.0792795	
YGL259W	-0.2491785	
YGL260W	0.2519886	
YGL261C	-0.7293700000000001	
YGL262W	0.0953213	
YGL263W	0.06605449999999999	
YGR001C	0.1339491	
YGR002C		-0.3707155
YGR003W	0.4193045	
YGR004W	-0.06311900000000001	
YGR005C		0.15167465
YGR006W		
YGR007W	-0.5864465	
YGR008C	-0.3241055	
YGR009C		0.21806955
YGR010W		
YGR011W	-0.1654155	
YGR012W	-0.04254721	
YGR013W		-0.1350895
YGR014W	-0.7238104999999999	
YGR015C	-0.8695995000000001	
YGR016W		
YGR017W	-0.285922	
YGR018C	-0.2341815	
YGR019W	0.3066455	
YGR020C	-0.420717	
YGR021W	-0.197869	
YGR022C	-0.3117605	
YGR023W	-0.15434535	
YGR024C		-0.035872650000000006
YGR025W	-0.34226500000000004	
YGR026W	-0.6713815000000001	
YGR027C	-0.5640835	
YGR028W	-0.39388999999999996	
YGR029W		-0.0833321
YGR030C		0.033897750000000004
YGR031W	-0.1757495	
YGR032W	-0.3767105	
YGR033C	-0.3755155	
YGR034W	-0.32262199999999996	
YGR035C	-0.27780499999999997	
YGR035W-A		
YGR036C	-0.3910398	
YGR037C	-0.5642495	
YGR038W	-0.045937	
YGR039W	-0.5411005	
YGR040W	-0.6870894999999999	
YGR041W	0.29458399999999996	
YGR042W	-0.058619319999999996	
YGR043C	-0.2572935	
YGR044C	-0.11214099999999999	
YGR045C	-0.4726935	
YGR046W		-0.1998385
YGR047C		-0.4648405
YGR048W		-0.13361995
YGR049W	-0.22987849999999999	
YGR050C	-0.39050799999999997	
YGR051C	0.01937937	
YGR052W	-0.43207700000000004	
YGR053C	0.2998685	
YGR054W	-0.2061245	
YGR055W	-0.13010975	
YGR056W	0.06832577999999999	
YGR057C	-0.1739215	
YGR058W	0.120738935	
YGR059W	-0.35701550000000004	
YGR060W		0.063474
YGR061C	-0.575659	
YGR062C	1.1554955	
YGR063C	-0.3375045	
YGR064W	-0.24774849999999998	
YGR065C		
YGR066C	-0.441666	
YGR067C	-0.276843	
YGR068C	-0.182996	
YGR069W	0.30033849999999995	
YGR070W	-0.09162664999999999	
YGR071C	0.140563	
YGR072W	0.024363979999999997	
YGR073C		-0.247028
YGR074W		1.0593095
YGR075C		0.000893999999999999
YGR076C		
YGR077C	-0.012374379999999999	
YGR078C	-0.14537	
YGR079W	-0.2002199	
YGR080W	-0.34080699999999997	
YGR081C	-0.2393225	
YGR082W		0.52002
YGR083C		0.3651995
YGR084C	0.1254728	
YGR085C	-0.20866645	
YGR086C	-0.1960225	
YGR087C	0.15264195	
YGR088W	0.514946	
YGR089W	-0.023184249999999997	
YGR090W		0.306793
YGR091W		0.08481369999999999
YGR092W	-0.4895035	
YGR093W	0.19316850000000002	
YGR094W		0.3151075
YGR095C		-0.124507965
YGR096W	-0.327929	
YGR097W	0.3812475	
YGR098C		0.05930977
YGR099W		-0.053238350000000004
YGR100W	0.1316455	
YGR101W	0.664861	
YGR102C	0.394825	
YGR103W		-0.07934495
YGR104C	-0.01897898	
YGR105W		
YGR106C	-0.0903543	
YGR107W	-0.16085755000000002	
YGR108W	0.11241535000000001	
YGR109C	-0.056405050000000005	
YGR110W	-0.17135235	
YGR111W	-0.14102605000000001	
YGR112W	2.33461	
YGR113W		0.2405385
YGR114C		0.1707204
YGR115C		0.247187
YGR116W		0.28770249999999997
YGR117C		
YGR118W	-0.243857	
YGR119C		-0.29378150000000003
YGR120C		-0.12053255
YGR121C	0.09559085	
YGR121W-A		
YGR122C-A	0.240349	
YGR122W	-0.469941	
YGR123C	0.5056535	
YGR124W	-0.08165705	
YGR125W	-0.1992102	
YGR126W	-0.137318	
YGR127W	0.1721405	
YGR128C		0.4670085
YGR129W	-0.25418	
YGR130C	0.4395255	
YGR131W	0.0440685	
YGR132C	0.547139	
YGR133W	0.839511	
YGR134W	-0.23930400000000002	
YGR135W	-0.3465045	
YGR136W	0.32118935	
YGR137W	0.28703049999999997	
YGR138C	0.3309655	
YGR139W	0.26898555	
YGR140W		0.045114505
YGR141W	-0.020481899999999997	
YGR142W	0.0703505	
YGR143W	0.40613900000000003	
YGR144W	0.42288149999999997	
YGR145W		0.16368670000000002
YGR146C	0.08854680000000001	
YGR146C-A		
YGR147C		0.1244676
YGR148C	-0.40126300000000004	
YGR149W	-0.053059850000000006	
YGR150C	0.9159809999999999	
YGR151C	0.5624045	
YGR152C	0.087070195	
YGR153W	-0.023313	
YGR154C	0.06559925	
YGR155W	0.706755	
YGR156W		-0.060447400000000005
YGR157W	0.22239799999999998	
YGR158C		-0.15539914999999999
YGR159C	-0.6707895	
YGR160W	-0.825679	
YGR161C	-0.10280965	
YGR161W-C		
YGR162W	-0.09517265	
YGR163W	-0.1497655	
YGR164W	0.2738403	
YGR165W	0.2605385	
YGR166W	1.1463899999999998	
YGR167W		
YGR168C	0.0550574	
YGR169C	0.37953250000000005	
YGR169C-A		
YGR170W	0.9149054999999999	
YGR171C	1.736085	
YGR172C		0.1336285
YGR173W	0.003591300000000002	
YGR174C	0.6122625	
YGR174W-A		
YGR175C		0.352478
YGR176W	-0.0798165	
YGR177C	0.2315045	
YGR178C	0.4630925	
YGR179C		0.12368889999999999
YGR180C		
YGR181W	0.300819	
YGR182C	0.402354	
YGR183C		
YGR184C	0.07425399999999999	
YGR185C		0.011576500000000003
YGR186W		
YGR187C	0.0943682	
YGR188C		
YGR189C	0.2029925	
YGR190C		0.35337075
YGR191W		-0.1312238
YGR192C	0.2747085	
YGR193C		
YGR194C	-0.09168185000000001	
YGR195W		0.422505
YGR196C	-0.1827665	
YGR197C	0.18095725	
YGR198W		0.1762805
YGR199W	-0.18709320000000002	
YGR200C	-0.430938	
YGR201C	-0.27475405	
YGR202C	0.04228900000000001	
YGR203W	-0.02096105	
YGR204C-A		
YGR204W		
YGR205W	-0.0805531	
YGR206W	0.9781475	
YGR207C	0.4487325	
YGR208W	-0.05353669999999999	
YGR209C	0.6962915000000001	
YGR210C	0.050250875	
YGR211W		0.6172825
YGR212W	-0.15135900000000002	
YGR213C	0.000907000000000005	
YGR214W	0.0988131	
YGR215W	0.02646799999999999	
YGR216C		0.305411
YGR217W	1.119172	
YGR218W		-0.05676294999999999
YGR219W	0.3648205	
YGR220C		
YGR221C	-0.20217944999999998	
YGR222W	1.858275	
YGR223C	-0.04984749999999999	
YGR224W	-0.1019656	
YGR225W	-0.561635	
YGR226C	-0.1813565	
YGR227W	0.3227785	
YGR228W	-0.10893285	
YGR229C	1.022503	
YGR230W	0.045676	
YGR231C	-0.5532445	
YGR232W	-0.0977494	
YGR233C	-0.1042998	
YGR234W	0.8367975	
YGR235C	0.234381	
YGR236C	-0.3774455	
YGR237C	-0.1645787	
YGR238C	-0.1462728	
YGR239C	-0.5275105	
YGR240C	-0.45358550000000003	
YGR241C	-0.215258	
YGR242W	-0.1393545	
YGR243W	-0.09233820000000001	
YGR244C	-0.187387425	
YGR245C		-0.0605763
YGR246C		-0.395948
YGR247W	0.1195189	
YGR248W	0.10039649999999999	
YGR249W	0.036475999999999995	
YGR250C	0.5628945000000001	
YGR251W		-0.26756
YGR252W	-0.039660049999999995	
YGR253C		-0.248473
YGR254W	0.005777000000000004	
YGR255C		
YGR256W	-0.21537800000000001	
YGR257C		
YGR258C	-0.3456735	
YGR259C	-0.3950515	
YGR260W	-0.07600625	
YGR261C	-0.619075	
YGR262C		
YGR263C	-0.5309240000000001	
YGR264C		-0.1446694
YGR265W		0.3430225
YGR266W	0.38645450000000003	
YGR267C		-0.33772800000000003
YGR268C	-0.5265815	
YGR269W	-0.07722025	
YGR270W	-0.055232699999999996	
YGR271C-A		
YGR271W	-0.46102	
YGR273C	-0.40730730000000004	
YGR274C		-0.4580275
YGR275W	-0.7397480000000001	
YGR276C	0.2480635	
YGR277C		0.1040541
YGR278W		-0.301223
YGR279C	-0.373454	
YGR280C		0.2534695
YGR281W	-0.24873699999999999	
YGR282C	0.342119795	
YGR283C	-0.1822362	
YGR284C	-0.142138	
YGR285C	-0.294787	
YGR286C	-0.16367405	
YGR287C	-0.032075935	
YGR288W	-0.11646005000000001	
YGR289C	0.28159100000000004	
YGR290W	-0.034730250000000004	
YGR291C	-0.1323127	
YGR292W	0.0979308	
YGR295C	-0.0923096	
YHL001W		
YHL002W	-0.1163322	
YHL003C	-0.1256795	
YHL004W		
YHL005C	0.852855	
YHL006C	0.5187125	
YHL007C	-0.297526	
YHL008C	0.17305240000000002	
YHL009C	0.5271585	
YHL010C	-0.34154450000000003	
YHL011C	-0.714771	
YHL012W	0.1979894	
YHL013C	0.27221	
YHL014C	-0.034486	
YHL015W		-0.650305
YHL015W-A		
YHL016C	0.021964000000000004	
YHL017W	-0.574008	
YHL019C	-0.029012499999999997	
YHL020C	0.256934	
YHL021C	0.0029555	
YHL022C	0.3549799682	
YHL023C	1.0648749999999998	
YHL024W	-0.5619135	
YHL025W		
YHL026C	-0.10918434999999999	
YHL027W	-0.457793	
YHL028W	-0.020539	
YHL029C	-0.1920625	
YHL030W	0.19296505	
YHL031C	0.4623065	
YHL032C	-0.030130705	
YHL033C	0.24719000000000002	
YHL034C	-0.19755450000000002	
YHL035C	-0.2111	
YHL036W	-0.0672623	
YHL037C	0.05197165	
YHL038C	1.290855	
YHL039W	-0.192135	
YHL040C	1.2729400000000002	
YHL041W	0.3210715	
YHL042W	0.384399	
YHL043W	-0.08610145	
YHL044W	-0.1769355	
YHL045W	-0.21781725	
YHL046C	-0.20360425000000001	
YHL047C	-0.1876835	
YHR001W		
YHR001W-A	-0.2669145	
YHR003C	-0.327482	
YHR004C	0.4854315	
YHR005C-A		0.4239715
YHR006W	-0.21272375	
YHR007C		0.3996385
YHR007C-A		
YHR008C	2.007065	
YHR009C	0.21835500000000002	
YHR010W	-0.2929215	
YHR011W		
YHR012W	-0.1658746	
YHR013C	0.11666305	
YHR014W	-0.14219785000000001	
YHR015W	-0.0554006	
YHR016C	-0.18599605	
YHR017W	0.025707499999999994	
YHR018C	-0.3519095	
YHR019C		0.3004111
YHR020W		0.612955
YHR021C	-0.5464435	
YHR021W-A	-0.1949155	
YHR022C	-0.262057	
YHR022C-A		
YHR023W		0.06487216
YHR024C		-0.038826
YHR025W	-0.6608765	
YHR026W		
YHR028C	0.06514865	
YHR029C	0.0600328	
YHR030C	-0.5029	
YHR031C	-0.12893205	
YHR032W	0.04489335	
YHR033W	-0.254971	
YHR034C	-0.341167	
YHR035W	-0.02982	
YHR036W		0.05309875
YHR037W	-0.317403	
YHR038W	-0.0426425	
YHR039C	-0.03266975	
YHR039C-A		
YHR040W		0.039610099999999995
YHR041C	0.4708805	
YHR042W		0.45423499999999994
YHR043C	-0.10648640000000001	
YHR044C	-0.4551805	
YHR045W	-0.393717	
YHR046C	0.180235	
YHR047C	0.022756	
YHR048W	0.2810175	
YHR049C-A	0.072645	
YHR049W	1.070075	
YHR050W	-0.08554938999999999	
YHR050W-A		
YHR051W	0.956882	
YHR057C		
YHR058C		-0.01958025
YHR059W	-0.30449950000000003	
YHR060W	-0.3952145	
YHR061C	-0.1395365	
YHR062C		0.2310505
YHR063C		
YHR064C	-0.373789	
YHR065C		0.6347695
YHR066W	0.17286185	
YHR067W	0.438959	
YHR068W		0.015793724999999998
YHR069C		-0.2262815
YHR070W		-0.0983452
YHR071W		
YHR072W		-0.04330415
YHR072W-A		
YHR073W	0.5377160000000001	
YHR074W		-0.01453425
YHR075C	-0.1484283	
YHR076W	-0.1420228	
YHR077C	-0.17283084999999998	
YHR078W	-0.6109915	
YHR079C	0.1704805	
YHR079C-A	-0.0534941	
YHR080C	0.31502195	
YHR081W	-0.005149499999999994	
YHR082C	-0.5027695	
YHR083W		0.356074
YHR084W		0.14233715
YHR085W		-0.3415855
YHR086W	0.3368955	
YHR086W-A	0.16181825	
YHR087W	0.7944165	
YHR088W		-0.230638
YHR090C		
YHR091C	0.720374	
YHR092C	-0.3721985	
YHR093W	-0.3450765	
YHR094C	0.40248700000000004	
YHR095W	-0.08226385	
YHR096C	-0.32154449999999996	
YHR097C	0.05976574999999999	
YHR098C		
YHR100C	0.33588949999999995	
YHR101C		-0.055082000000000006
YHR103W	-0.2734485	
YHR104W	-0.22949450000000002	
YHR105W	-0.1834546	
YHR106W	-0.0030056499999999986	
YHR107C		-0.04623819999999999
YHR108W	-0.10320610000000001	
YHR109W	-0.007420089999999999	
YHR110W	-0.019924499999999998	
YHR111W	-0.08709215000000001	
YHR112C	0.19799305	
YHR113W	0.210259	
YHR114W	0.6014470000000001	
YHR115C	0.20090249999999998	
YHR116W	2.581555	
YHR117W	-0.09928365	
YHR118C		0.21237715
YHR120W		
YHR121W	0.7113715	
YHR122W		-0.0166462
YHR123W	0.0064922	
YHR124W	-0.3256175	
YHR125W		
YHR126C	0.3708035	
YHR127W	-0.1664945	
YHR129C	-0.2151005	
YHR130C	-0.262496	
YHR131C	-0.404085	
YHR132C	-0.112848	
YHR132W-A	-0.1364445	
YHR133C	0.1720124	
YHR134W	0.155709	
YHR135C	0.447315	
YHR136C	0.304452	
YHR137W	-0.21898109999999998	
YHR138C	0.12245034999999999	
YHR139C	-0.2676345	
YHR139C-A	0.004472400000000001	
YHR140W	-0.2948805	
YHR141C		
YHR142W	0.236125	
YHR143W	-0.1324465	
YHR143W-A		-0.9392400000000001
YHR146W	-0.4509375	
YHR147C	0.264026	
YHR148W		0.612046
YHR149C		
YHR150W		
YHR151C	-0.12388495	
YHR152W	-0.0718683	
YHR153C	-0.015664500000000005	
YHR154W	-0.04518725	
YHR155W	0.8994915	
YHR156C	-0.07183400000000001	
YHR157W	-0.34869649999999996	
YHR158C	0.05546255	
YHR159W	0.565472	
YHR160C	-0.5427029999999999	
YHR161C	-0.42544150000000003	
YHR162W	-0.5154745000000001	
YHR163W	0.017378949999999997	
YHR164C		0.9506224999999999
YHR166C		0.07973445
YHR167W	-0.627761	
YHR168W	1.906415	
YHR170W		
YHR171W	0.0542325	
YHR172W		0.7950595
YHR175W-A		
YHR176W	0.02561819	
YHR177W	-0.09318850000000001	
YHR178W	-0.7113324999999999	
YHR179W		
YHR180W	-0.31820899999999996	
YHR181W	-0.7339614999999999	
YHR182W	-0.272839	
YHR183W		
YHR184W	0.22730899999999998	
YHR185C	-0.179595	
YHR186C		0.328098
YHR187W		
YHR188C		0.230469075
YHR189W	0.022350000000000002	
YHR190W		-0.1906865
YHR191C	-0.4262975	
YHR192W		
YHR193C	-0.260791	
YHR194W	0.47550250000000005	
YHR195W	-0.3464105	
YHR196W		-1.1728049999999999
YHR197W		
YHR198C	-0.243012	
YHR199C	-0.050471	
YHR200W	-0.1876815	
YHR202W	-0.4233555	
YHR203C	-0.464159	
YHR204W	-0.23677800000000002	
YHR205W		
YHR206W	-0.0926232	
YHR207C	0.38792400000000005	
YHR209W	-0.1514088	
YHR210C	0.6514565	
YIL001W	0.268814	
YIL002C	-0.1319208	
YIL002W-A		
YIL003W		-0.31859950000000004
YIL004C		-0.143316
YIL005W	0.246631	
YIL006W	0.7125505000000001	
YIL007C	-0.23337599999999997	
YIL008W	-0.0134858	
YIL009C-A	-0.437846	
YIL009W	0.3815965	
YIL010W	0.11182740000000001	
YIL011W	-0.028167449999999997	
YIL012W	-0.5611415	
YIL013C	-0.0669827	
YIL014C-A	0.8951145	
YIL014W	0.282324	
YIL015W	-0.2622925	
YIL016W	0.29729964999999997	
YIL017C	0.256123	
YIL018W	-0.10066315	
YIL019W		-0.10296895
YIL020C	0.291898	
YIL021W		
YIL022W		0.0445534
YIL023C	-0.3278775	
YIL024C	0.10276160000000001	
YIL025C	-0.1121316	
YIL026C		0.47097999999999995
YIL027C	0.7973285	
YIL028W	-0.304174	
YIL029C	0.9171355000000001	
YIL030C	-0.35938000000000003	
YIL031W		-0.541921
YIL032C	0.0871953	
YIL033C		
YIL034C	0.12067933	
YIL035C	-0.06057905000000001	
YIL036W	-0.03616775	
YIL037C	0.4961675	
YIL038C	-0.2549	
YIL039W	1.13882	
YIL040W		
YIL041W	1.25665	
YIL042C	-0.13489545	
YIL043C	-0.487851	
YIL044C	0.110035	
YIL045W	-0.013289350000000005	
YIL046W		-0.08376739999999999
YIL046W-A		
YIL047C	0.02486285	
YIL048W		0.12295049999999999
YIL049W		
YIL050W	0.2072265	
YIL051C		0.07660525
YIL052C	-0.014968404999999999	
YIL053W	0.5099480000000001	
YIL054W	0.00010249999999999843	
YIL055C	-0.13832919999999999	
YIL056W	-0.11928785	
YIL057C	0.17096115	
YIL058W	0.18122549999999998	
YIL059C	0.5748245000000001	
YIL060W	0.6014255	
YIL061C		0.0478835
YIL062C		-0.8267424999999999
YIL063C		0.537531
YIL064W	0.1227318	
YIL065C	0.802898	
YIL066C	0.377848	
YIL067C	-0.07908659999999999	
YIL068C		-0.2180684
YIL069C	-0.09591695	
YIL070C	0.00634815	
YIL071C	0.6385335	
YIL072W	0.11157822	
YIL073C	0.2072485	
YIL074C	-0.205059	
YIL075C		-0.09626019999999999
YIL076W	-0.061139	
YIL077C	0.9606285000000001	
YIL078W		0.3844865
YIL079C	-0.2636795	
YIL083C		0.3469155
YIL084C	0.08074590499999999	
YIL085C	-0.07032848500000001	
YIL086C	0.06665205	
YIL087C	0.14838849999999998	
YIL088C	0.2320505	
YIL089W	0.045268855000000004	
YIL090W	-0.5172384999999999	
YIL091C		0.5883765000000001
YIL092W	0.34995025	
YIL093C	0.9794404999999999	
YIL094C	-0.2177965	
YIL095W	0.179952	
YIL096C	-0.18815199999999999	
YIL097W	0.830632	
YIL098C	2.101865	
YIL099W	-0.07969100000000001	
YIL100W	-0.015159500000000006	
YIL101C	-0.006602549999999999	
YIL102C	-0.2177212	
YIL103W	-0.40286449999999996	
YIL104C		0.13145085
YIL105C	-0.37564149999999996	
YIL106W		0.35782400000000003
YIL107C	0.5868145	
YIL108W	0.142754	
YIL109C		-0.212502
YIL110W	0.36570749999999996	
YIL111W	-0.14520205	
YIL112W	0.28890899999999997	
YIL113W	-0.178778	
YIL114C		
YIL115C		0.302209
YIL116W	-0.4656595	
YIL117C	0.08615699999999998	
YIL118W		-0.04577975
YIL119C	0.24672049999999998	
YIL120W	0.14914850000000002	
YIL121W	-0.029171049999999997	
YIL122W		
YIL123W	-0.40703350000000005	
YIL124W	-0.10330599999999998	
YIL125W	-0.46019599999999994	
YIL126W		-0.1762485
YIL127C		
YIL128W		
YIL129C		1.0458835
YIL130W	-0.05785135	
YIL131C	-0.14293745	
YIL132C	0.6178385	
YIL133C	-0.14681725	
YIL134C-A		
YIL134W	-0.558794	
YIL135C	0.4442485	
YIL136W		
YIL137C	0.04013755	
YIL138C	0.1158064	
YIL139C	-0.221175	
YIL140W	0.025849249999999997	
YIL141W	0.41493899999999995	
YIL142W		-0.523649
YIL143C		0.46214849999999996
YIL144W		-0.26529265
YIL145C	-0.0025302500000000012	
YIL146C	0.171879	
YIL147C		
YIL148W	0.46209049999999996	
YIL149C	-0.04065135	
YIL150C		-0.1130971
YIL152W	0.1997207	
YIL153W	-0.3762205	
YIL154C	-0.3597395	
YIL155C	-0.14825549999999998	
YIL156W	-0.388942	
YIL157C		
YIL158W	-0.243116	
YIL159W	0.011974869999999999	
YIL160C	-0.33480750000000004	
YIL161W	-0.3568015	
YIL162W	-0.01130615	
YIL163C	-0.245004	
YIL164C	0.03571774	
YIL165C	-0.3782095	
YIL166C	0.0522682	
YIL173W	-0.15322534999999998	
YIR001C	-0.1543205	
YIR002C	-0.0057188000000000004	
YIR003W	0.27527250000000003	
YIR004W	-0.3421965	
YIR005W	-0.31198899999999996	
YIR006C		0.14818150000000002
YIR007W	0.46129850000000006	
YIR008C		0.34406000000000003
YIR009W		
YIR010W		0.889883
YIR011C		0.28268
YIR012W		-0.15368094999999998
YIR013C	0.15049596499999998	
YIR014W	0.31707325	
YIR015W		0.013144615
YIR016W	0.293559	
YIR017C	-0.32505725	
YIR018C-A		
YIR018W	-0.35169799999999996	
YIR019C	0.022577555	
YIR020C	-0.155759	
YIR020W-A	-0.40381999999999996	
YIR021W	2.034735	
YIR021W-A		
YIR022W		0.45552800000000004
YIR023W	0.843435	
YIR024C	0.3282125	
YIR025W	-0.12514455	
YIR026C	-0.41039950000000003	
YIR027C	-0.6657655	
YIR028W	0.271972	
YIR029W	-0.40080000000000005	
YIR030C	-0.14390685	
YIR031C	0.23891549999999998	
YIR032C	-0.1830837	
YIR033W	-0.308376	
YIR034C		
YIR035C	-0.07063705	
YIR036C	-0.17455949999999998	
YIR037W	-0.785576	
YIR038C	-0.12121950000000001	
YIR039C	1.626435	
YIR042C	-0.1640605	
YJL001W		0.12688285
YJL002C		0.6981850000000001
YJL003W	1.4671750000000001	
YJL004C	-0.1005785	
YJL005W		-0.2074325
YJL006C		
YJL007C	-0.3902155	
YJL008C		0.43676899999999996
YJL009W		-0.43607850000000004
YJL010C		-0.157815685
YJL011C		-0.0306919
YJL012C	-0.41738549999999996	
YJL013C	-0.4864645	
YJL014W		-0.2584055
YJL015C		-0.4597225
YJL016W	0.06749370000000002	
YJL019W		-0.051814675
YJL020C	-0.12370625000000002	
YJL022W	1.8490700000000002	
YJL023C	1.82619	
YJL024C	-0.16139725	
YJL025W		0.15732385
YJL026W		0.3407135
YJL027C	0.0871853	
YJL028W	-0.004224499999999992	
YJL029C		
YJL030W	-0.16627999999999998	
YJL031C		0.419783
YJL032W		0.060150300000000004
YJL033W		0.11336235
YJL034W		-0.07711695
YJL035C		0.24702249999999998
YJL036W	-0.5137065000000001	
YJL037W	-0.5341005000000001	
YJL038C	0.23917349999999998	
YJL039C		-0.336803
YJL041W		-0.1264936
YJL042W	0.469962	
YJL043W	0.3632205	
YJL044C	0.08309140000000001	
YJL045W	-0.08151090000000001	
YJL046W	1.2420900000000001	
YJL047C	0.021167699999999998	
YJL047C-A		
YJL048C	0.1222115	
YJL049W	0.5586265	
YJL050W		0.2576425
YJL051W	-0.221128	
YJL052W	-0.7140545	
YJL053W	0.5842345	
YJL054W		-0.2307005
YJL055W	0.434253	
YJL056C	-0.27230699999999997	
YJL057C		
YJL058C	-0.4301705	
YJL059W		
YJL060W	0.003359000000000001	
YJL061W		-0.359306
YJL062W	0.7627470000000001	
YJL062W-A		
YJL063C	0.29433	
YJL064W	-0.4189705	
YJL065C	-0.34949949999999996	
YJL066C	-0.202019	
YJL067W	0.001141650000000001	
YJL068C	-0.037255899999999995	
YJL069C		0.33054025000000004
YJL070C	0.0279326	
YJL071W	0.34767499999999996	
YJL072C		0.1354447
YJL073W	0.1279205	
YJL074C		-0.0346277
YJL075C	-0.0515585	
YJL076W		0.28367749999999997
YJL077C	-0.15626600000000002	
YJL077W-B		
YJL078C	-0.06489500000000001	
YJL079C	0.187254	
YJL080C	0.423349	
YJL081C		0.412046
YJL082W	2.12912	
YJL083W	0.013953550000000002	
YJL084C	0.3838705	
YJL085W		-0.008758000000000002
YJL086C		0.331894
YJL087C		0.355468
YJL088W	-0.3140045	
YJL089W	-0.696169	
YJL090C		-0.31741600000000003
YJL091C		0.4490745
YJL092W	-0.01236849999999999	
YJL093C	0.0340555	
YJL094C	-0.3331725	
YJL095W	-0.24094205	
YJL096W	1.329745	
YJL097W		
YJL098W	-0.1584475	
YJL099W	0.054346649999999996	
YJL100W	0.13305699999999998	
YJL101C	-0.29069	
YJL102W	1.71806	
YJL103C	-0.21848784999999998	
YJL104W		0.6113545
YJL105W	0.38965425000000004	
YJL106W	-0.17997649999999998	
YJL107C	0.15333549999999999	
YJL108C	0.2585845	
YJL109C		0.270723
YJL110C	-0.1691005	
YJL111W		-0.694204
YJL112W	-0.0287907	
YJL115W	-0.14059454999999998	
YJL116C	-0.26970550000000004	
YJL117W	-0.7678695	
YJL118W	-0.17029035	
YJL119C	0.42444649999999995	
YJL120W	-0.518975	
YJL121C	0.03171035	
YJL122W	-0.2028011	
YJL123C	0.194446	
YJL124C	1.004359	
YJL125C		0.407028
YJL126W	-0.1665305	
YJL127C		
YJL127C-B		
YJL128C	0.03968305	
YJL129C	-1.022346	
YJL130C	0.489664	
YJL131C	-0.0425353	
YJL132W	-0.47203965	
YJL133W	0.5620455	
YJL134W	-0.4018045	
YJL135W	0.1274094	
YJL136C	-0.2588655	
YJL136W-A		
YJL137C	-0.09226799999999999	
YJL138C	0.4308135	
YJL139C	-0.10441639999999999	
YJL140W	-0.3354855	
YJL141C	-0.12756675	
YJL142C	0.009868500000000002	
YJL143W		0.26189850000000003
YJL144W	0.05768850000000002	
YJL145W		
YJL146W	-0.218881	
YJL147C	-0.05111215	
YJL148W	-0.2189915	
YJL149W	0.26827900000000005	
YJL150W	0.228611	
YJL151C	-0.137447565	
YJL152W	-0.4699625	
YJL153C	0.039727349999999995	
YJL154C	0.278276	
YJL155C	0.355514	
YJL156C		-0.11189765
YJL157C	0.579669	
YJL158C	0.018552	
YJL159W	1.137995	
YJL160C	-0.3224345	
YJL161W	0.49346349999999994	
YJL162C	0.03233771	
YJL163C	-0.1131495	
YJL164C	0.6024005	
YJL165C	0.1357795	
YJL166W	0.16422515	
YJL167W		-0.375409
YJL168C	-0.1172379	
YJL169W	-0.23095100000000002	
YJL170C	-0.432194	
YJL171C	0.8139855	
YJL172W	-0.9988035	
YJL173C		0.46668200000000004
YJL174W		0.08123985
YJL175W	0.6386544999999999	
YJL176C		
YJL177W	-0.2233785	
YJL178C	0.16258685	
YJL179W	-0.0632272	
YJL180C	1.903095	
YJL181W	0.048122899999999996	
YJL182C	-0.07007585	
YJL183W	0.11161970000000002	
YJL184W		
YJL185C	0.724335	
YJL186W	0.46259649999999997	
YJL187C	0.251233	
YJL188C	-0.39170099999999997	
YJL189W	-0.5173335	
YJL190C	-0.21369499999999997	
YJL191W	-0.415729	
YJL192C	0.6180945	
YJL193W	0.2730495	
YJL194W		0.519245
YJL195C		0.131887125
YJL196C	-0.4133005	
YJL197W	0.2938535	
YJL198W	-0.364505	
YJL199C	0.27372799999999997	
YJL200C	-0.09416555	
YJL201W	0.147422	
YJL202C		-0.086824
YJL203W		0.2206505
YJL204C	0.8764959999999999	
YJL205C	0.315075	
YJL206C	-0.41081650000000003	
YJL207C	0.927698	
YJL208C	-0.27546550000000003	
YJL209W	0.879629	
YJL210W	0.26130699999999996	
YJL211C	0.15730695	
YJL212C	0.5404015	
YJL213W	0.027331499999999995	
YJL214W	-0.353799	
YJL215C	0.16148305	
YJL216C	0.015263249999999999	
YJL217W	-0.11613495000000001	
YJL218W	-0.19103625	
YJR001W	-0.1613386	
YJR002W		0.217065
YJR003C	0.241337	
YJR004C	0.09632525	
YJR005C-A		
YJR005W	0.0623685495	
YJR006W		-0.0210475
YJR007W		
YJR008W	-0.1670349	
YJR009C	0.23540550000000002	
YJR010C-A	-0.307662	
YJR010W	0.3512875	
YJR011C	-0.0796998	
YJR012C		0.02362095
YJR013W		0.5820675
YJR014W	-0.42155549999999997	
YJR015W	0.2789272	
YJR016C		-0.304908
