ORF	hom | growth (relative abundance in pooled culture) | elesclomol (elesclomol [IC15]) | Blackman RK~Nislow C, 2012	het | growth (relative abundance in pooled culture) | elesclomol (elesclomol [IC15]) | Blackman RK~Nislow C, 2012
YIL113W	-0.179	NaN
YER171W	NaN	-0.179
YLR236C	-0.179	NaN
YHR185C	-0.180	NaN
YJL106W	-0.180	NaN
YNR061C	-0.180	NaN
YCL034W	-0.180	NaN
YIL171W	NaN	-0.180
YOR228C	-0.180	NaN
YFL021W	-0.181	NaN
YGR226C	-0.181	NaN
YML042W	-0.181	NaN
YOR167C	-0.182	NaN
YER169W	-0.182	NaN
YKR105C	-0.182	NaN
YLR316C	NaN	-0.182
YGR283C	-0.182	NaN
YDR067C	-0.182	NaN
YMR262W	-0.182	NaN
YOL122C	-0.183	NaN
YGR196C	-0.183	NaN
YGR068C	-0.183	NaN
YIR032C	-0.183	NaN
YML060W	-0.183	NaN
YHR105W	-0.183	NaN
YPL025C	-0.183	NaN
YLR397C	NaN	-0.184
YDR345C	-0.184	NaN
YKL103C	-0.184	NaN
YML102W	-0.184	NaN
YBL084C	NaN	-0.184
YDR482C	-0.184	NaN
YLR043C	-0.184	NaN
YDR179W-A	-0.185	NaN
YOR117W	NaN	-0.185
YJR042W	NaN	-0.185
YBR087W	NaN	-0.185
YLR446W	-0.185	NaN
YML047C	-0.185	NaN
YBL085W	-0.185	NaN
YER097W	-0.186	NaN
YHR016C	-0.186	NaN
YNL151C	NaN	-0.186
YBR007C	-0.186	NaN
YAL056W	-0.186	NaN
YER173W	-0.187	NaN
YLR254C	-0.187	NaN
YPR112C	NaN	-0.187
YDR522C	-0.187	NaN
YGR199W	-0.187	NaN
YMR011W	-0.187	NaN
YHR200W	-0.188	NaN
YHL047C	-0.188	NaN
YML092C	NaN	-0.188
YDL199C	-0.188	NaN
YAR037W	-0.188	NaN
YOR248W	-0.188	NaN
YPR198W	-0.188	NaN
YIL096C	-0.188	NaN
YML115C	-0.188	NaN
YGL065C	NaN	-0.188
YKL049C	NaN	-0.188
YDR281C	-0.188	NaN
YKR045C	-0.189	NaN
YNL119W	-0.189	NaN
YCL030C	-0.189	NaN
YBR269C	-0.189	NaN
YPL088W	-0.189	NaN
YDR441C	-0.189	NaN
YDR047W	NaN	-0.189
YGL021W	-0.190	NaN
YDR024W	-0.190	NaN
YLR167W	NaN	-0.190
YKR034W	-0.190	NaN
YKL152C	NaN	-0.190
YGL029W	NaN	-0.191
YOR321W	-0.191	NaN
YHR190W	NaN	-0.191
YFL008W	NaN	-0.191
YNL074C	-0.191	NaN
YJL218W	-0.191	NaN
YBL102W	-0.191	NaN
YBR246W	-0.191	NaN
YJR021C	-0.191	NaN
YLR461W	-0.192	NaN
YOR355W	-0.192	NaN
YHL029C	-0.192	NaN
YHL039W	-0.192	NaN
YPR014C	-0.193	NaN
YJR050W	-0.193	NaN
YDL122W	-0.193	NaN
YOL126C	-0.193	NaN
YPR007C	-0.193	NaN
YKL092C	-0.193	NaN
YOR255W	-0.194	NaN
YMR003W	-0.194	NaN
YMR104C	-0.195	NaN
YHR021W-A	-0.195	NaN
YER019C-A	-0.195	NaN
YML006C	-0.195	NaN
YDR242W	-0.195	NaN
YCL038C	-0.196	NaN
YOR342C	-0.196	NaN
YAR030C	-0.196	NaN
YPL086C	-0.196	NaN
YDL002C	-0.196	NaN
YGR086C	-0.196	NaN
YLR199C	-0.196	NaN
YOR133W	-0.196	NaN
YDR368W	-0.196	NaN
YLR237W	-0.196	NaN
YDR196C	NaN	-0.196
YDR101C	-0.197	NaN
YDR422C	-0.197	NaN
YBR260C	-0.198	NaN
YHL034C	-0.198	NaN
YGL103W	NaN	-0.198
YGL121C	-0.198	NaN
YGR021W	-0.198	NaN
YDL033C	-0.198	NaN
YBR103W	-0.198	NaN
YLR052W	-0.199	NaN
YDR535C	-0.199	NaN
YDL113C	-0.199	NaN
YOR068C	-0.199	NaN
YNR033W	-0.199	NaN
YPL233W	NaN	-0.199
YGR125W	-0.199	NaN
YBR043C	-0.199	NaN
YDL090C	-0.199	NaN
YGL149W	-0.200	NaN
YGR046W	NaN	-0.200
YLR118C	-0.200	NaN
YNL242W	-0.200	NaN
YGR079W	-0.200	NaN
YDR108W	-0.200	NaN
YKR097W	-0.200	NaN
YPL131W	NaN	-0.200
YOR023C	-0.200	NaN
YBR178W	-0.201	NaN
YCR081W	-0.201	NaN
YLR114C	-0.201	NaN
YML026C	-0.201	NaN
YMR081C	-0.201	NaN
YDR044W	NaN	-0.201
YEL016C	-0.201	NaN
YDR503C	-0.201	NaN
YAR003W	-0.202	NaN
YPL053C	-0.202	NaN
YJL066C	-0.202	NaN
YDR041W	NaN	-0.202
YGR221C	-0.202	NaN
YOL093W	-0.202	NaN
YMR153W	-0.203	NaN
YLR385C	-0.203	NaN
YJL122W	-0.203	NaN
YOR042W	-0.203	NaN
YPL169C	NaN	-0.203
YHL046C	-0.204	NaN
YLL018C-A	-0.204	NaN
YIL074C	-0.205	NaN
YDR310C	-0.205	NaN
YGL089C	-0.205	NaN
YKL061W	-0.205	NaN
YKR058W	-0.205	NaN
YLR093C	-0.206	NaN
YOR131C	-0.206	NaN
YDR331W	NaN	-0.206
YKL064W	-0.206	NaN
YGR054W	-0.206	NaN
YGL249W	-0.206	NaN
YBR085W	NaN	-0.206
YGL140C	-0.207	NaN
YLR273C	-0.207	NaN
YBL037W	-0.207	NaN
YLR016C	-0.207	NaN
YDR499W	NaN	-0.207
YOL032W	-0.207	NaN
YNL024C	-0.207	NaN
YDL031W	NaN	-0.207
YJL005W	NaN	-0.207
YKL116C	-0.208	NaN
YBL106C	-0.208	NaN
YKR092C	-0.208	NaN
YPL087W	-0.208	NaN
YDR145W	NaN	-0.208
YLR224W	-0.208	NaN
YGR085C	-0.209	NaN
YPL269W	-0.209	NaN
YMR241W	-0.209	NaN
YNL046W	-0.209	NaN
YFL005W	NaN	-0.209
YAL046C	-0.210	NaN
YCL062W	NaN	-0.210
YDR291W	-0.211	NaN
YKL217W	-0.211	NaN
YHL035C	-0.211	NaN
YLR014C	-0.211	NaN
YBR032W	-0.212	NaN
YFR013W	-0.212	NaN
YML003W	-0.212	NaN
YIL109C	NaN	-0.213
YDL125C	-0.213	NaN
YDR222W	-0.213	NaN
YHR006W	-0.213	NaN
YER066W	-0.213	NaN
YOR320C	-0.213	NaN
YDL093W	-0.213	NaN
YOR007C	-0.213	NaN
YOR183W	-0.213	NaN
YMR236W	NaN	-0.213
YMR043W	NaN	-0.213
YKL098W	-0.213	NaN
YNL016W	-0.213	NaN
YJL190C	-0.214	NaN
YGL158W	-0.214	NaN
YCR036W	-0.215	NaN
YLR325C	-0.215	NaN
YJR152W	-0.215	NaN
YBR190W	NaN	-0.215
YER146W	NaN	-0.215
YKL161C	-0.215	NaN
YMR216C	-0.215	NaN
YDL130W-A	-0.215	NaN
YDR492W	-0.215	NaN
YHR129C	-0.215	NaN
YGR241C	-0.215	NaN
YDR369C	-0.215	NaN
YGR256W	-0.215	NaN
YGL144C	-0.215	NaN
YFL034W	-0.216	NaN
YCL052C	NaN	-0.216
YBR053C	-0.216	NaN
YOL055C	-0.217	NaN
YGL115W	-0.217	NaN
YDR384C	-0.217	NaN
YGL160W	-0.217	NaN
YOR045W	-0.218	NaN
YDR076W	-0.218	NaN
YIL102C	-0.218	NaN
YIL094C	-0.218	NaN
YHL045W	-0.218	NaN
YIL068C	NaN	-0.218
YBL035C	NaN	-0.218
YPL201C	-0.218	NaN
YKR041W	-0.218	NaN
YJL103C	-0.218	NaN
YBR172C	-0.218	NaN
YOL016C	-0.219	NaN
YMR312W	-0.219	NaN
YBR016W	-0.219	NaN
YJL146W	-0.219	NaN
YNL106C	-0.219	NaN
YML013W	-0.219	NaN
YHR137W	-0.219	NaN
YJL148W	-0.219	NaN
YDL043C	NaN	-0.219
YBR245C	-0.219	NaN
YBR220C	-0.219	NaN
YDL143W	NaN	-0.220
YMR086W	-0.220	NaN
YGL057C	-0.220	NaN
YDR099W	-0.220	NaN
YOL123W	NaN	-0.220
YKL050C	-0.221	NaN
YDR346C	-0.221	NaN
YJL051W	-0.221	NaN
YKL149C	-0.221	NaN
YIL139C	-0.221	NaN
YOR149C	NaN	-0.222
YEL014C	-0.222	NaN
YOL013C	-0.222	NaN
YDR525W-A	-0.222	NaN
YBR162C	-0.222	NaN
YER085C	-0.222	NaN
YMR269W	-0.222	NaN
YCR031C	-0.222	NaN
YBR162W-A	-0.222	NaN
YDR093W	-0.222	NaN
YPR028W	-0.223	NaN
YBL086C	-0.223	NaN
YDR489W	NaN	-0.223
YPL074W	-0.223	NaN
YPR101W	-0.223	NaN
YJL177W	-0.223	NaN
YFR022W	-0.224	NaN
YGL159W	-0.224	NaN
YLR081W	-0.224	NaN
YDL061C	-0.224	NaN
YOR093C	-0.224	NaN
YDL149W	-0.225	NaN
YLL044W	-0.225	NaN
YOR253W	-0.225	NaN
YDR383C	-0.225	NaN
YDR184C	-0.225	NaN
YDR301W	NaN	-0.226
YOR032C	-0.226	NaN
YOR294W	NaN	-0.226
YJR044C	-0.226	NaN
YHR069C	NaN	-0.226
YDR415C	-0.226	NaN
YCR006C	-0.226	NaN
YLR265C	-0.227	NaN
YKL188C	-0.227	NaN
YDR314C	-0.227	NaN
YFL054C	-0.227	NaN
YPL001W	-0.227	NaN
YPL099C	-0.227	NaN
YJR096W	-0.227	NaN
YPL064C	-0.227	NaN
YDR440W	-0.227	NaN
YPL029W	-0.228	NaN
YER164W	-0.228	NaN
YCR015C	-0.228	NaN
YEL015W	-0.228	NaN
YGL148W	-0.228	NaN
YER068C-A	-0.228	NaN
YAR031W	-0.228	NaN
YLL016W	-0.228	NaN
YNL012W	-0.228	NaN
YGL241W	-0.229	NaN
YJR092W	-0.229	NaN
YNL222W	NaN	-0.229
YPR009W	-0.229	NaN
YHR104W	-0.229	NaN
YGR049W	-0.230	NaN
YPL234C	-0.230	NaN
YOR006C	-0.230	NaN
YMR225C	-0.230	NaN
YCL011C	-0.230	NaN
YHR088W	NaN	-0.231
YJL054W	NaN	-0.231
YDL089W	-0.231	NaN
YJL169W	-0.231	NaN
YOL115W	-0.231	NaN
YLR354C	-0.231	NaN
YKL100C	-0.231	NaN
YCR012W	NaN	-0.233
YDL238C	-0.231	NaN
YLL047W	-0.231	NaN
YKR070W	-0.231	NaN
YMR129W	-0.232	NaN
YKL111C	NaN	-0.232
YOR049C	-0.232	NaN
YFL035C-B	NaN	-0.232
YER044C	-0.232	NaN
YDL059C	-0.232	NaN
YPL191C	-0.232	NaN
YJR054W	-0.233	NaN
YKR040C	-0.233	NaN
YDR179C	-0.233	NaN
YGL112C	NaN	-0.233
YPL037C	-0.233	NaN
YIL007C	-0.233	NaN
YKR024C	-0.234	NaN
YGR018C	-0.234	NaN
YDL130W	-0.234	NaN
YKL113C	-0.234	NaN
YAR023C	-0.234	NaN
YOL098C	-0.235	NaN
YDL182W	-0.235	NaN
YLR386W	-0.235	NaN
YCR073W-A	-0.235	NaN
YOR082C	-0.236	NaN
YMR300C	-0.236	NaN
YPL110C	-0.236	NaN
YOL111C	-0.236	NaN
YJR062C	-0.237	NaN
YHR204W	-0.237	NaN
YPL023C	-0.237	NaN
YGL018C	NaN	-0.237
YNL163C	NaN	-0.238
YLR121C	-0.238	NaN
YCR088W	-0.238	NaN
YOR135C	-0.238	NaN
YPL212C	-0.239	NaN
YKR066C	-0.239	NaN
YBL048W	-0.239	NaN
YGL083W	-0.239	NaN
YAL059W	-0.239	NaN
YDR292C	NaN	-0.239
YPL145C	-0.239	NaN
YGR134W	-0.239	NaN
YGR081C	-0.239	NaN
YDL133W	-0.239	NaN
YLL041C	-0.240	NaN
YDR478W	NaN	-0.240
YLR011W	-0.241	NaN
YCR090C	-0.241	NaN
YPR046W	-0.241	NaN
YJL095W	-0.241	NaN
YLL062C	-0.241	NaN
YDR406W	-0.241	NaN
YLR322W	-0.242	NaN
YGL002W	-0.242	NaN
YOL162W	-0.242	NaN
YDL080C	-0.242	NaN
YCR037C	-0.242	NaN
YLR232W	-0.242	NaN
YBR045C	-0.242	NaN
YFR027W	NaN	-0.242
YMR172W	-0.242	NaN
YDR540C	-0.243	NaN
YKR077W	-0.243	NaN
YPL014W	-0.243	NaN
YNL267W	NaN	-0.243
YHR198C	-0.243	NaN
YIL158W	-0.243	NaN
YKR027W	-0.243	NaN
YDL045C	NaN	-0.243
YMR080C	-0.243	NaN
YGL068W	NaN	-0.244
YGR118W	-0.244	NaN
YGL090W	-0.244	NaN
YNR075W	-0.244	NaN
YNL269W	-0.244	NaN
YNL026W	NaN	-0.244
YMR187C	-0.245	NaN
YMR230W	-0.245	NaN
YLR328W	-0.245	NaN
YIL163C	-0.245	NaN
YLR438W	-0.245	NaN
YFR012W	-0.245	NaN
YEL020C	-0.246	NaN
YLR183C	-0.246	NaN
YBR203W	-0.246	NaN
YKL191W	-0.247	NaN
YDL178W	-0.247	NaN
YGR073C	NaN	-0.247
YOR225W	-0.247	NaN
YNL299W	-0.247	NaN
YGR064W	-0.248	NaN
YJR031C	-0.248	NaN
YMR122C	-0.248	NaN
YBL089W	-0.248	NaN
YMR220W	NaN	-0.248
YGR253C	NaN	-0.248
YLR126C	-0.249	NaN
YGR281W	-0.249	NaN
YPL165C	-0.249	NaN
YGL217C	-0.249	NaN
YOL155C	-0.249	NaN
YGL259W	-0.249	NaN
YBL076C	NaN	-0.249
YLR281C	-0.250	NaN
YNL134C	-0.250	NaN
YMR088C	-0.250	NaN
YBR064W	-0.251	NaN
YPR096C	-0.251	NaN
YOR369C	-0.252	NaN
YJR102C	-0.252	NaN
YBR186W	-0.253	NaN
YDR409W	-0.253	NaN
YBR223C	-0.253	NaN
YBR266C	-0.253	NaN
YPR150W	-0.253	NaN
YML126C	NaN	-0.254
YDR371W	-0.254	NaN
YMR319C	-0.254	NaN
YBL062W	-0.254	NaN
YDR171W	-0.254	NaN
YML058C-A	NaN	-0.254
YOR249C	NaN	-0.254
YGR129W	-0.254	NaN
YDR333C	-0.254	NaN
YDR387C	-0.254	NaN
YLR054C	-0.254	NaN
YPL214C	-0.254	NaN
YBR275C	-0.254	NaN
YIL038C	-0.255	NaN
YMR049C	NaN	-0.255
YHR033W	-0.255	NaN
YGL099W	NaN	-0.255
YNL116W	-0.255	NaN
YKL144C	NaN	-0.256
YLL060C	-0.256	NaN
YKR074W	-0.256	NaN
YDL009C	-0.256	NaN
YDR068W	-0.256	NaN
YBR184W	-0.256	NaN
YNL061W	NaN	-0.256
YMR145C	-0.256	NaN
YDR158W	-0.257	NaN
YPL018W	-0.257	NaN
YGR043C	-0.257	NaN
YOL060C	-0.257	NaN
YEL037C	-0.257	NaN
YDR339C	NaN	-0.257
YKR056W	-0.258	NaN
YDR081C	NaN	-0.258
YNL130C	-0.258	NaN
YEL023C	-0.258	NaN
YNL305C	-0.258	NaN
YPL213W	-0.258	NaN
YDR236C	NaN	-0.258
YJL014W	NaN	-0.258
YKL156W	-0.258	NaN
YBR194W	-0.259	NaN
YDL109C	-0.259	NaN
YJL136C	-0.259	NaN
YLR355C	NaN	-0.259
YOR099W	-0.259	NaN
YOR243C	-0.259	NaN
YAR019C	NaN	-0.259
YNR063W	-0.259	NaN
YDL099W	-0.260	NaN
YNL117W	-0.260	NaN
YPL183W-A	-0.260	NaN
YJR078W	-0.261	NaN
YOR368W	-0.261	NaN
YLR018C	-0.261	NaN
YHR193C	-0.261	NaN
YMR222C	-0.261	NaN
YOR215C	-0.261	NaN
YLR165C	-0.261	NaN
YCR094W	-0.262	NaN
YNL206C	-0.262	NaN
YDR088C	NaN	-0.262
YDL039C	-0.262	NaN
YHR022C	-0.262	NaN
YIL015W	-0.262	NaN
YER049W	-0.262	NaN
YHR130C	-0.262	NaN
YAL043C-A	NaN	-0.263
YGL009C	-0.263	NaN
YBL053W	-0.263	NaN
YIL079C	-0.264	NaN
YLR247C	-0.265	NaN
YML120C	-0.265	NaN
YGL004C	-0.265	NaN
YIL144W	NaN	-0.265
YPL030W	-0.265	NaN
YER094C	NaN	-0.265
YDR425W	-0.266	NaN
YNL129W	-0.266	NaN
YNR017W	NaN	-0.266
YMR244C-A	-0.266	NaN
YNL089C	-0.267	NaN
YHR001W-A	-0.267	NaN
YOR001W	-0.267	NaN
YDR289C	-0.267	NaN
YNL303W	-0.268	NaN
YGR251W	NaN	-0.268
YHR139C	-0.268	NaN
YLR459W	NaN	-0.268
YER083C	-0.268	NaN
YPL170W	-0.269	NaN
YKL221W	-0.269	NaN
YBL069W	-0.269	NaN
YKR030W	-0.269	NaN
YPL199C	-0.269	NaN
YER103W	-0.270	NaN
YEL068C	-0.270	NaN
YJL116C	-0.270	NaN
YGL212W	-0.270	NaN
YCL055W	-0.270	NaN
YER092W	-0.270	NaN
YPR030W	-0.270	NaN
YNL135C	-0.271	NaN
YML010C-B	NaN	-0.271
YBR093C	-0.271	NaN
YLR319C	-0.271	NaN
YLR172C	-0.271	NaN
YBL063W	-0.271	NaN
YMR153C-A	-0.271	NaN
YPR120C	-0.271	NaN
YJR133W	-0.271	NaN
YDR416W	NaN	-0.272
YDR394W	NaN	-0.272
YDR363W	-0.272	NaN
YLR002C	NaN	-0.272
YJL056C	-0.272	NaN
YDL111C	NaN	-0.272
YGL010W	-0.273	NaN
YLR113W	-0.273	NaN
YAL030W	-0.273	NaN
YPL039W	-0.273	NaN
YHR182W	-0.273	NaN
YHR103W	-0.273	NaN
YER031C	-0.274	NaN
YBR285W	-0.274	NaN
YOR349W	-0.274	NaN
YGL156W	-0.274	NaN
YKR090W	-0.274	NaN
YDL185W	-0.274	NaN
YNR059W	-0.275	NaN
YGR201C	-0.275	NaN
YPL262W	-0.275	NaN
YMR316C-A	-0.275	NaN
YJL208C	-0.275	NaN
YOL121C	-0.276	NaN
YBL012C	-0.276	NaN
YPL010W	NaN	-0.276
YDR344C	-0.276	NaN
YDL180W	-0.276	NaN
YLR440C	NaN	-0.277
YDR046C	-0.277	NaN
YNL077W	-0.277	NaN
YML024W	-0.277	NaN
YGR067C	-0.277	NaN
YDR420W	-0.277	NaN
YBR280C	-0.277	NaN
YMR144W	-0.277	NaN
YOR161C	-0.277	NaN
YDL229W	-0.277	NaN
YDR190C	NaN	-0.277
YOR114W	-0.278	NaN
YFL045C	NaN	-0.278
YGR035C	-0.278	NaN
YER168C	NaN	-0.278
YAR029W	-0.278	NaN
YNL278W	-0.278	NaN
YLR409C	NaN	-0.278
YGL238W	NaN	-0.278
YDL034W	-0.279	NaN
YDL163W	NaN	-0.279
YPL089C	-0.279	NaN
YBR201W	-0.279	NaN
YLR460C	-0.280	NaN
YDR316W	-0.280	NaN
YMR086C-A	-0.280	NaN
YBR137W	-0.280	NaN
YBR242W	-0.280	NaN
YLR229C	NaN	-0.280
YMR120C	-0.281	NaN
YER176W	-0.281	NaN
YJR134C	-0.281	NaN
YOR298C-A	-0.316	NaN
YML116W	-0.282	NaN
YGL214W	-0.282	NaN
YBR061C	NaN	-0.282
YMR004W	-0.283	NaN
YPR001W	-0.283	NaN
YJR106W	-0.284	NaN
YPL150W	-0.284	NaN
YNL082W	-0.284	NaN
YLR120C	-0.284	NaN
YKR078W	-0.284	NaN
YGL027C	-0.285	NaN
YPL007C	NaN	-0.285
YJR098C	-0.285	NaN
YDR373W	NaN	-0.285
YOL133W	NaN	-0.285
YDL231C	-0.285	NaN
YOR051C	-0.286	NaN
YGR017W	-0.286	NaN
YML111W	-0.286	NaN
YLR193C	-0.287	NaN
YDR539W	-0.288	NaN
YPL186C	-0.288	NaN
YKR102W	-0.289	NaN
YDR186C	-0.289	NaN
YNL002C	NaN	-0.289
YKL011C	-0.290	NaN
YOL131W	-0.290	NaN
YOR206W	NaN	-0.291
YJL101C	-0.291	NaN
YPR022C	-0.291	NaN
YGL094C	-0.291	NaN
YER040W	-0.291	NaN
YDL159W-A	-0.291	NaN
YOL034W	NaN	-0.292
YDR320C	-0.292	NaN
YLR009W	NaN	-0.292
YNL142W	-0.293	NaN
YHR010W	-0.293	NaN
YLL040C	-0.293	NaN
YDR156W	-0.293	NaN
YNL334C	-0.293	NaN
YBR189W	-0.419	NaN
YDL022W	-0.294	NaN
YPR033C	NaN	-0.294
YOL020W	-0.294	NaN
YGR119C	NaN	-0.294
YML011C	-0.294	NaN
YMR259C	-0.294	NaN
YKL096W-A	-0.294	NaN
YKL006W	-0.294	NaN
YJR076C	NaN	-0.295
YGR285C	-0.295	NaN
YOR053W	-0.295	NaN
YHR140W	-0.295	NaN
YDR077W	-0.295	NaN
YOL135C	NaN	-0.296
YEL043W	-0.296	NaN
YOR024W	-0.296	NaN
YOR345C	-0.296	NaN
YBL044W	-0.296	NaN
YCR095C	-0.296	NaN
YKL042W	NaN	-0.296
YER060W	-0.297	NaN
YNL058C	-0.297	NaN
YNR053C	NaN	-0.297
YDL076C	-0.297	NaN
YDR085C	-0.297	NaN
YGL054C	-0.297	NaN
YHL007C	-0.298	NaN
YLR136C	-0.298	NaN
YMR163C	-0.298	NaN
YLR299W	-0.298	NaN
YDR241W	-0.298	NaN
YGL059W	-0.298	NaN
YDR228C	NaN	-0.298
YNL071W	-0.298	NaN
YDL012C	-0.299	NaN
YBR293W	-0.299	NaN
YLR313C	-0.299	NaN
YLR318W	-0.299	NaN
YDL063C	-0.299	NaN
YFL034C-A	-0.300	NaN
YMR143W	-0.301	NaN
YAL049C	-0.301	NaN
YPL101W	-0.301	NaN
YDR049W	-0.301	NaN
YGR278W	NaN	-0.301
YLR432W	-0.302	NaN
YLR187W	-0.302	NaN
YDR142C	-0.302	NaN
YGL229C	-0.303	NaN
YOL146W	NaN	-0.303
YGL198W	-0.303	NaN
YKL157W	-0.304	NaN
YIL028W	-0.304	NaN
YHR059W	-0.304	NaN
YMR026C	-0.305	NaN
YOL024W	-0.305	NaN
YAL033W	NaN	-0.305
YJR016C	NaN	-0.305
YLR396C	-0.305	NaN
YJR048W	-0.305	NaN
YML096W	-0.306	NaN
YAL051W	-0.306	NaN
YFL017C	NaN	-0.306
YBR195C	-0.307	NaN
YML118W	-0.307	NaN
YOR235W	-0.307	NaN
YOR106W	-0.307	NaN
YJR010C-A	-0.308	NaN
YFL010W-A	-0.308	NaN
YDR173C	-0.308	NaN
YMR127C	-0.308	NaN
YPR006C	-0.308	NaN
YNL086W	-0.308	NaN
YIR033W	-0.308	NaN
YOR081C	-0.308	NaN
YBL018C	NaN	-0.309
YOR185C	-0.309	NaN
YNL067W	-0.310	NaN
YCL053C	NaN	-0.310
YKR101W	-0.310	NaN
YPR136C	NaN	-0.311
YNL096C	-0.311	NaN
YOR105W	-0.311	NaN
YGR022C	-0.312	NaN
YEL046C	-0.312	NaN
YIR005W	-0.312	NaN
YGL037C	-0.312	NaN
YER175C	-0.312	NaN
YLR139C	-0.313	NaN
YML117W	-0.313	NaN
YDL048C	-0.313	NaN
YMR027W	-0.314	NaN
YDL098C	NaN	-0.314
YER072W	-0.314	NaN
YJL088W	-0.314	NaN
YMR107W	-0.314	NaN
YNL221C	NaN	-0.315
YKR075C	-0.315	NaN
YPL193W	-0.315	NaN
YLR262C	-0.316	NaN
YPR148C	-0.316	NaN
YDL196W	NaN	-0.316
YPR189W	-0.317	NaN
YPR023C	-0.317	NaN
YLR238W	-0.317	NaN
YHR037W	-0.317	NaN
YJL090C	NaN	-0.317
YHR180W	-0.318	NaN
YIL003W	NaN	-0.319
YLR264W	-0.319	NaN
YOR092W	-0.319	NaN
YBR097W	NaN	-0.320
YBR230C	-0.320	NaN
YCR011C	-0.320	NaN
YLL007C	-0.320	NaN
YGL180W	-0.320	NaN
YEL061C	-0.321	NaN
YLR061W	-0.321	NaN
YER082C	NaN	-0.321
YBR128C	-0.321	NaN
YBR072W	-0.321	NaN
YOL150C	-0.321	NaN
YHR096C	-0.322	NaN
YBR082C	NaN	-0.322
YOL013W-A	-0.322	NaN
YJL160C	-0.322	NaN
YNL283C	-0.323	NaN
YGR034W	-0.323	NaN
YMR060C	-0.323	NaN
YDL139C	NaN	-0.323
YCL035C	-0.323	NaN
YBR228W	-0.324	NaN
YDL189W	-0.324	NaN
YGR008C	-0.324	NaN
YDR511W	-0.324	NaN
YCL050C	-0.324	NaN
YMR119W-A	-0.324	NaN
YAL035W	-0.325	NaN
YIR017C	-0.325	NaN
YDL106C	-0.326	NaN
YLR166C	NaN	-0.326
YBL009W	-0.326	NaN
YPL196W	-0.326	NaN
YHR124W	-0.326	NaN
YGL123W	NaN	-0.326
YGL051W	-0.326	NaN
YNL043C	-0.326	NaN
YMR074C	-0.327	NaN
YFL038C	NaN	-0.327
YGL226C-A	-0.327	NaN
YLR079W	-0.327	NaN
YGL075C	NaN	-0.327
YLR332W	-0.327	NaN
YHR003C	-0.327	NaN
YDR303C	NaN	-0.328
YIL023C	-0.328	NaN
YGR096W	-0.328	NaN
YBR278W	-0.328	NaN
YMR062C	-0.328	NaN
YMR223W	-0.328	NaN
YDL192W	-0.329	NaN
YNR058W	-0.329	NaN
YMR114C	-0.330	NaN
YLR266C	-0.330	NaN
YPL058C	-0.331	NaN
YLR288C	-0.331	NaN
YDR056C	-0.332	NaN
YDR309C	-0.332	NaN
YOR311C	-0.332	NaN
YER091C-A	-0.332	NaN
YBL052C	-0.332	NaN
YMR303C	-0.333	NaN
YDL086W	-0.333	NaN
YDR263C	-0.333	NaN
YFL050C	-0.333	NaN
YJL094C	-0.333	NaN
YPR015C	-0.333	NaN
YPR180W	NaN	-0.333
YMR326C	-0.334	NaN
YCL054W	NaN	-0.334
YPR089W	-0.334	NaN
YIL160C	-0.335	NaN
YLR073C	-0.335	NaN
YDL195W	NaN	-0.335
YDR523C	-0.335	NaN
YJL140W	-0.335	NaN
YMR054W	-0.336	NaN
YCL058C	-0.336	NaN
YDR133C	-0.336	NaN
YDR458C	-0.337	NaN
YJR105W	-0.337	NaN
YJL039C	NaN	-0.337
YGR063C	-0.338	NaN
YGR267C	NaN	-0.338
YAR043C	-0.338	NaN
YDR403W	-0.339	NaN
YPL073C	-0.339	NaN
YFL014W	-0.339	NaN
YBR181C	-0.339	NaN
YBR251W	-0.340	NaN
YLR082C	-0.340	NaN
YGL043W	-0.340	NaN
YGL142C	NaN	-0.340
YPL032C	-0.341	NaN
YGR080W	-0.341	NaN
YHR034C	-0.341	NaN
YML100W	-0.341	NaN
YDL145C	NaN	-0.341
YHL010C	-0.342	NaN
YHR085W	NaN	-0.342
YIR004W	-0.342	NaN
YGR025W	-0.342	NaN
YDR386W	-0.342	NaN
YDL154W	-0.343	NaN
YDR261C	-0.343	NaN
YOL110W	-0.344	NaN
YMR252C	-0.344	NaN
YMR083W	-0.344	NaN
YGL062W	-0.345	NaN
YOL100W	-0.345	NaN
YHR093W	-0.345	NaN
YEL027W	-0.345	NaN
YPR162C	NaN	-0.345
YNR068C	-0.345	NaN
YGL215W	-0.346	NaN
YGR258C	-0.346	NaN
YML108W	-0.346	NaN
YCL033C	-0.346	NaN
YHR195W	-0.346	NaN
YGR135W	-0.347	NaN
YKR100C	-0.347	NaN
YDR355C	NaN	-0.347
YPR088C	NaN	-0.347
YNR049C	-0.347	NaN
YNL184C	-0.347	NaN
YNL195C	-0.347	NaN
YDL172C	-0.347	NaN
YOR094W	-0.348	NaN
YDL226C	-0.348	NaN
YBR272C	-0.349	NaN
YDR203W	-0.349	NaN
YHR157W	-0.349	NaN
YGL169W	NaN	-0.349
YOL088C	-0.349	NaN
YJL065C	-0.349	NaN
YJR095W	-0.350	NaN
YLR219W	-0.350	NaN
YLR012C	-0.350	NaN
YGL254W	-0.351	NaN
YDL162C	-0.351	NaN
YFR057W	-0.351	NaN
YMR031C	-0.351	NaN
YML091C	NaN	-0.351
YGL042C	-0.352	NaN
YIR018W	-0.352	NaN
