orf	het | growth (pooled culture, microarray) | chloramphenicol [0.79 mM] | YPGE + DMSO [2%] | Skrtic M~Schimmer AD, 2011	het | growth (pooled culture, microarray) | chloramphenicol [0.99 mM] | YPGE + DMSO [2%] | Skrtic M~Schimmer AD, 2011	het | growth (pooled culture, microarray) | doxorubicin [12.5 uM] | YPGE + DMSO [2%] | Skrtic M~Schimmer AD, 2011	het | growth (pooled culture, microarray) | linezolid [47.1 uM] | YPGE + DMSO [2%] | Skrtic M~Schimmer AD, 2011	het | growth (pooled culture, microarray) | Tigecycline [51.5 uM] | YPGE + DMSO [2%] | Skrtic M~Schimmer AD, 2011	het | growth (pooled culture, microarray) | Tigecycline [64.4 uM] | YPGE + DMSO [2%] | Skrtic M~Schimmer AD, 2011	het | growth (pooled culture, microarray) | Tigecycline [80.5 uM] | YPGE + DMSO [2%] | Skrtic M~Schimmer AD, 2011
YAL015C	1.0661319981389987	0.8856149057314397	0.9540731550612577	1.101003611228039	0.80477005973017	0.9797418654191554	1.1050081450231821
YAL016W	1.0661539005477516	1.0371897986312006	1.1176566951725857	1.8582844067129878	1.067260408222455	1.7071763543033986	1.3606747288324748
YAL017W	1.0205831585589935	1.0072570018003304	0.9910725885781103	1.020805879841868	1.0785004580367838	1.0373828482841239	1.2363117468818265
YAL018C	1.0216003498032358	0.8517708788806296	0.8025360734586795	0.7744643637953651	0.8256825320125635	0.9806112587581542	0.9539743899492632
YAL019W	0.9956145846385165	0.8560688778706572	0.8793026294592514	1.0207456996079978	0.9958116412886053	1.108858182956903	1.0365209222217873
YAL020C	1.0500247270513943	0.9584585536577016	1.003423745577662	0.9799520675619128	0.9264086812809879	1.0601203654619726	1.0240730923945243
YAL021C	1.1442402607061242	1.1579516720078968	1.1134098684299487	1.2140413505875354	1.0090048129172489	1.0300160430574963	0.960151115251255
YAL022C	0.9715805889367949	1.0414457389230345	1.0139987157141548	1.034143656545271	1.0135360962566844	1.0309157754010696	1.0176136363636363
YAL023C	0.663403915301638	0.6191570115860966	0.48991210547343184	0.7637834598481822	0.6808575803981624	1.0022970903522206	0.94364471669219
YAL024C	0.9029369740586448	0.8126135410735911	1.1486167975611408	0.9777905767121564	0.8961490051875902	1.3006564045005442	0.8724802329802142
YAL025C	1.1345326759676913	0.871341655302633	1.0423266547781391	1.2192908842966537	1.1356677277550402	1.0970137941488556	0.9962103986660603
YAL026C	1.061789165522423	1.0125132775460504	0.973911241223866	1.0259333143345684	0.8965378421900161	0.8008856682769726	1.0567230273752013
YAL027W	0.9897740055220369	0.9906943450250536	0.8406790060333367	0.7928213518764698	0.9185185185185185	1.0656084656084657	1.217233560090703
YAL028W	1.006515091078314	1.0979922882595399	0.7678500199441564	0.8948278154500731	0.8846153846153846	0.6258625095834398	0.7646307181190901
YAL029C	0.8812797169289742	0.9391471011020605	0.8181784674357747	0.9225609081862077	0.9819218671918634	0.9542608542285194	1.039007613392516
YAL030W	0.9984295009076262	0.9790940055885292	0.9841114442472823	1.0455852658630607	0.9116167920961588	0.9818454185540537	1.0959446445768093
YAL031C	1.0421873777035664	0.9498291111169088	0.9799368624279267	0.9281744892900936	1.0433452807646355	1.0464994026284349	1.107479091995221
YAL032C	0.8145433220935345	0.8232977988145851	0.8091398412465703	0.9133977003790812	1.1427706121285541	1.0564027649112806	1.068125133613625
YAL033W	0.7394979426493572	0.8062900704921693	0.7824311824184236	0.7696086249242448	1.0751360273888855	1.1002628843920035	1.2098795622669194
YAL034C	0.8947116152740054	0.7819140437769612	0.7752037066624061	0.8039622942962135	1.1494736842105264	1.1628070175438596	1.2828070175438597
YAL034W-A	0.7942544807423414	0.8879623744756578	0.9888903012584213	0.8583195627303928	1.1301278086992372	1.0355081426509998	1.0778705421562564
YAL035C-A	1.0026889520824869	1.023233319791848	0.9556419631284699	1.0471824038070918	1.0409143498229498	1.0774112120043473	1.0778582196823616
YAL035W	1.0163572955338058	0.8268646641916976	0.4366745415682304	0.8247046911913601	0.9588210461680163	1.0721495183635876	1.0803239052845686
YAL036C	0.9098190920468767	0.9628399135282739	0.693093639776994	0.9460461941062691	0.8508751885197203	1.1167679722133357	1.103011745349847
YAL037W	1.0484038411627303	0.8285102517518818	0.7546067998961848	0.7501297690111601	1.4906618738766897	1.221770727514261	1.3578182386496833
YAL038W	1.0176676836209644	0.9941259505486997	0.7861208505987887	1.1207139929875687	0.9587894934021562	1.0542396869666568	1.0517420805061815
YAL039C	1.0338867409597454	1.1292547949359413	0.7694640285042833	1.1348646804639528	0.7740685543964233	0.8933929458519623	0.8934923000496771
YAL040C	0.941209932023095	0.7906368212975341	0.7070735800221849	1.0746608265309026	1.0222569778633301	1.059492300288739	1.2589629451395572
YAL041W	1.1763508700518979	1.081917166988908	0.7994301414470336	1.3232929683524983	1.1627176015473886	1.4095744680851063	1.4666344294003868
YAL042W	0.8516389548693587	0.809833729216152	0.8145368171021378	0.8705938242280284	1.0507380511652191	1.2302909487873177	1.256300726185391
YAL043C	0.9643519745560563	1.601643254704479	0.8099655446594223	1.2702093824542804	0.9539016061717465	0.994625015808777	1.0603262931579611
YAL043C-A	0.9074232603644368	2.1807508866332395	0.5745383392442216	1.5905588846765315	1.0181156615313152	0.8876674150344506	1.0771851049005188
YAL044C	0.9829476248477468	1.3830694275274056	0.7496954933008526	1.3852009744214373	0.927936507936508	0.7247619047619048	0.7063492063492064
YAL045C	0.9540384328278627	0.9375733145648047	1.157975558257086	0.9162027854202658	1.2032266070985356	1.1127823281211218	1.123157110945644
YAL046C	1.0905971383927202	0.9397346732436654	0.9209840987775361	1.048438984037501	0.840003862308695	0.8552599816540336	0.8977453772992806
YAL047C	1.0419789026006039	0.9533000343070024	0.8031501042641225	1.042969635616655	1.294439256629929	1.2040367664284102	1.3188157357878842
YAL048C	1.006798647315767	0.9486402705368465	0.8691700718613499	0.949591376638016	0.9292948967666537	0.9410466173224257	1.047493831969874
YAL049C	0.7072119799392527	0.9121989121989122	0.5858585858585859	0.6730239457512184	1.01647422580801	0.7723078409585004	0.7254939852166771
YAL051W	1.0164758816912594	0.9202673195262356	0.8195152076578663	0.993802245307572	0.9905983940604446	0.9853932130896178	1.0114998184239197
YAL053W	0.977888907257398	0.9741692841792031	0.9787568193089766	0.9087039180029757	1.064261731865386	1.0438041695947529	0.9930897165612554
YAL054C	0.8344030274703973	0.767522669433653	1.0111306775351543	0.6709240334175519	0.8860176614811224	1.1550593453324396	0.9055423218430358
YAL055W	0.9645173377914852	0.819473669039864	0.7618828005649554	0.7324820568990862	1.0932497863856452	1.1666761606379947	1.2205639418968954
YAL056W	1.0412819259754624	1.00604439414594	1.0101597263304098	0.9564031996707736	1.1481059232004975	1.0727056019070322	1.1303829610820335
YAL058C-A	1.0946101482065869	0.783759595522665	0.9646876657476535	1.0641970288671572	0.6490669124419471	0.8897658854708212	0.5967022648962095
YAL058W	0.9198008329940812	0.96113738139229	0.7488178373469451	0.907149343938872	1.1480832420591458	1.1122672508214677	0.924315443592552
YAL059W	1.1459142052060138	0.9271118642731877	0.8834459792311179	0.9545803858204103	1.056293009438574	0.9326514496296017	0.9959763847629074
YAL060W	0.9939730582478415	0.9184379073853653	1.0364828354966087	0.9543728390863232	1.1661204511598213	1.1212172802723985	1.0901894020004257
YAL061W	1.0346837433134575	0.8890465325843128	1.0320762313783385	1.0557739133769197	0.9180693259549613	1.0385058796403044	1.0689032357236186
YAL062W	1.0424298745445209	1.0228656672617447	1.063412486855298	1.1130077523171358	0.8013447196568647	1.009003439081881	0.9195486688048223
YAL064C-A	0.5877998703295599	0.7932134490154236	0.5838286844153205	0.630456104887354	0.7913752557897913	0.9237017340464466	1.0282072597430991
YAL065C	0.8158878763537656	0.7198847741184943	0.729080685815583	0.7417666121928925	1.0875903314228756	1.1439073012708696	1.1591078993271866
YAL066W	0.877608000406112	0.7972993552972232	0.8168942585918066	0.940656886136352	0.9685996793158739	1.2469267771245325	1.1179850347407805
YAL067C	0.8442490842490843	1.137875457875458	0.7059340659340659	0.9561904761904763	1.2580773833266852	1.1216593538093338	1.1699242122058238
YAL068C	1.000328293069154	0.9430508081802907	1.0606183496514299	1.0049630187513277	0.999738854691289	1.041745942921097	1.042380152956538
YAR002C-A	1.0018811984980864	0.8668398210885822	1.0847743803369565	1.1313602621884826	0.9932546033279288	1.0946581774680508	1.0494552386349074
YAR002W	0.4205731323505052	0.5673347689249627	0.35613715421567	0.3612721550438959	1.094900437105391	1.3553181155900922	0.42059252064108793
YAR003W	1.0328723359535918	0.9744419689772583	1.1011391819748624	1.1097986464332255	1.0354019158683883	1.0197644920676991	1.0413085456817235
YAR007C	1.05527018012008	0.9390593729152769	0.926050700466978	1.150400266844563	1.069800869443276	1.1236853176272612	1.0825971112045996
YAR008W	0.8562849014856181	0.6781161099989464	0.8566536718996944	0.4990517332209462	1.1146854750845805	1.2091863065542747	1.0078559550432937
YAR014C	0.9834885325056045	1.0008191067425418	1.0481548542852217	0.9974133471288154	0.9856487941000598	1.0549730914889377	0.9596173011760015
YAR015W	1.0504681989541529	0.9913656816247113	1.062720418338806	1.1065912683935304	1.0774799569223406	1.1535239918631086	1.0363766901998324
YAR018C	0.7568483479243152	1.028410053657159	0.5011013837898899	0.7469076532053093	0.9580791182838024	0.7518205077740602	0.7884274749065144
YAR019C	0.9711554232959206	0.905358858401481	0.8510907514586311	0.912903906085245	1.2153201219512195	1.1538205030487805	1.1773532774390245
YAR020C	0.8619173262972735	0.8101695608598719	0.8675216297478062	0.8759076312613772	0.9402783407647614	1.227266585596541	1.1688960951222807
YAR023C	0.8135349506006774	0.9997216939561206	0.8397884874066517	0.8602903659724479	1.039470052442727	1.082574293863281	0.883843959885914
YAR027W	1.091961767862045	1.131142222554965	0.9203663497292306	1.0846747024032342	0.9393639575971732	0.9504358068315665	0.9788457008244994
YAR028W	0.948920793046196	0.990200865969984	0.8601751473125631	0.8832893837288798	0.9504704097116844	0.8366009104704096	1.1046433990895297
YAR029W	0.8823769933215212	0.8186685877840302	0.8149691388072199	0.9212017367939407	1.045367884518112	1.0156414147309445	1.0515155052332594
YAR030C	0.9957129275861452	1.0112827135912752	0.9208775045292293	1.022009363396653	0.9337412222762984	1.0500243342835291	1.0777306542445944
YAR031W	0.9524727658343776	1.0573604550274749	0.902969247083775	1.0585655066036823	1.071671681546885	1.1794505006659104	1.2504809352340551
YAR035W	0.9217364951890293	0.8821122812334267	0.8605954996590651	0.9378361997120993	1.0000678909671068	0.9108591601887369	1.0312298448691402
YAR037W	1.15820213863821	0.9524185934172101	1.0381836945304437	1.0019541971323802	0.974259918395694	1.0738779407934715	1.0912839656220157
YAR040C	0.9656422981485017	0.8859324298530253	1.0152319144874977	0.9675128841381944	0.8583077804360278	1.0106816726758097	1.0222731408161203
YAR042W	0.9258298658044488	1.1798674441171706	0.8537471808334238	1.1156786457110883	0.9497763572868582	0.995470573458514	0.9840244037787267
YAR043C	0.9190860268326033	0.9677969124670538	0.878460593329502	1.0003368938388062	0.9316657901656586	0.8675387851696029	0.9102682093084407
YAR047C	1.0768754194847436	1.3154008983427126	0.7870308224482421	1.118178532706903	1.0994106271295698	1.2224882585873469	1.2329864628418823
YAR050W	0.6768551590290325	0.6472152157434081	0.7142642286063154	0.8519392456677195	1.0973134443070198	1.098473911731911	1.2006203791050272
YBL001C	1.2358063752602417	0.8694148846241165	0.9097677024814146	0.9576357725619388	1.091104118993135	1.0957532418001525	1.1288882532418
YBL002W	1.0681842284675405	0.8405941469080626	0.9765169305355654	1.0183231068353407	1.0646401973204345	1.0963616645552612	1.1095195592921034
YBL003C	1.0469007568464002	0.9071731976311923	0.8817300428354731	1.0204539882436658	1.1065877040556993	1.1482499379410618	1.1813953213470927
YBL004W	0.9582084606713983	1.0120706130865562	0.9293267576104525	0.9443923422610507	1.4278869444375686	1.564185163313873	1.1293940219024818
YBL005W	0.9343530644316396	0.8399142816324586	0.8881661031477689	0.9112929187104147	1.0489338644016284	1.0918852124673082	1.0991154193759947
YBL006C	0.9314562496461434	0.8865618404843298	0.9300925591501974	0.9502892351424115	1.016968157159616	1.0917709622850624	1.4601283954138013
YBL007C	1.0364620978684014	1.000084801105743	0.9351873866676811	1.0169570510138088	1.0266344064783726	1.1309726023532067	1.0459115149121074
YBL008W	1.0555627380585362	0.9047119429554562	0.9639717362982705	1.015208397561485	0.9762381482070026	1.0729064039408867	0.9608294930875576
YBL009W	0.9481661629532371	0.9892238585785302	1.0428816946405575	0.975539203389878	1.1174175407557185	1.0610925060027803	1.0591905724756727
YBL010C	1.1984001437031373	0.8893500330285435	1.1955115947571533	1.0109964769553477	0.9547475755340924	1.021262142048659	0.9561062229601556
YBL011W	0.8478253781950966	0.8191347157016172	0.8084246218049035	0.9655875065206051	0.9668849561590585	0.9674647344130319	0.9605137805884111
YBL012C	0.9245240269125679	0.8422804931050863	0.8163267781397716	0.9731076469022584	1.0674971333263839	1.0982443795823345	1.1170471524375412
YBL013W	1.169483499094646	0.9154411181780032	0.9486553936994141	0.9866728538675467	0.9748606392453079	1.0850958208265988	1.6943711449021999
YBL014C	1.1616325906530267	0.9110780889400679	0.9539178257607973	1.081534925724006	1.0736870574350905	1.1639351747780151	1.1193941778127459
YBL015W	1.1179283448295934	0.8346517651852499	1.062033237288629	0.851424663115923	1.6819192660312183	0.7703019894553671	0.7845898371555463
YBL016W	0.9830694120971749	0.8676083376372796	0.9546789580876835	0.9866408754714038	1.4703217476748702	1.119661342291081	0.9915773557886398
YBL017C	1.099096537275069	0.9511252565492371	0.9143672912850692	1.0243492594115522	1.0273751410527365	1.0802488762538887	1.0174936565233383
YBL018C	0.977457264957265	0.8824786324786325	0.9712606837606839	0.9534188034188034	0.9850728908188586	1.046254652605459	1.0169820099255582
YBL019W	1.084715973561221	0.9028779547239878	0.955791219341887	1.0581819768779706	0.9999293831567572	1.0921539569994596	1.0575169071050778
YBL020W	1.1252202323373222	0.9745768599723161	1.0029803737135672	0.9817098045922339	0.9821908602150538	1.0189852150537635	1.0031502016129032
YBL021C	0.9895984368198318	0.9716155371031636	0.9090894213680445	0.9340797933215724	1.060072372896637	1.038137156064816	1.0354262460350634
YBL022C	0.9661561926747326	0.9421254405672239	1.0804048065626484	0.924047241173197	1.055065491975133	1.0786177650178614	1.069208544273744
YBL023C	1.0078154967395472	0.8541043344840813	0.9591340621403912	1.039825469888761	1.0603989234911486	1.0891407786423701	1.014515777945974
YBL024W	1.1273444907586156	0.8574138569548738	1.009735825368434	0.9128450909167316	1.1539251898410967	0.9783239243503781	1.136204209907764
YBL025W	0.9898201456169832	0.9168931257276838	0.9552395074654323	1.038508123511451	1.0298716251223303	1.0792681288737935	1.0572659413198244
YBL026W	0.9860862032420676	0.8829021942475878	0.9687709080185418	0.9591525283151017	0.9879134121427607	1.0624382176558642	1.0696277211690237
YBL027W	1.0105557726648826	0.9056763499792888	1.010393916774127	0.9728055482495606	1.0020017058872832	1.0801019259434559	1.006207260374605
YBL028C	0.9065609339453848	0.8014273107780989	0.8317303410811293	0.8766525797650564	1.0092671707186218	1.0663058489235078	1.1022294860458417
YBL029W	0.9273321911279044	0.8861270663020822	0.9075082306606665	0.9974626661326707	1.050390385793019	1.1110456215554196	1.0969815268422127
YBL030C	0.8219243977900852	0.6608717846913019	0.8079853500629997	1.0601533327661345	0.9087989386146057	1.6718173540091685	1.395782201211286
YBL031W	1.1511646446637966	0.818628516763056	0.865243292603383	0.8827528228319635	0.37591268822027757	0.3928086499027471	0.720927224909289
YBL032W	1.0051010509062581	1.0078014369239054	0.9359639292136881	1.0266317426394571	1.024076456060918	1.1989118131302738	1.0330546408726076
YBL033C	1.1101938314546742	0.9213817567188329	0.9455790167467684	1.0800887772758399	1.18259623184131	1.2937467738367379	1.251600791485387
YBL034C	1.1229732987764451	0.8901452594780304	0.9989000060273643	0.9971430293532638	1.0304932514126386	1.0385570113751328	1.0601006736249907
YBL035C	1.0329795604790493	0.9358887381275441	0.9741563044057421	1.263311400655502	0.7305441587524724	0.7587420517514752	0.7488016329666377
YBL036C	1.1117915678906827	0.9032304450429239	0.9413956038639553	0.9749633117773228	0.9260574712643679	1.0028773946360152	0.9550996168582375
YBL037W	1.0076779245062522	1.015201801820944	1.1097546400076492	0.8848523802947083	1.13075808873059	1.1274891365123252	1.0727534483593604
YBL038W	0.9763281824871229	0.8871743929359824	0.8908094186902135	1.0019131714495955	1.061888546390588	1.1458676952374804	1.1633071349030875
YBL039C	0.9806438664097623	0.8835019267822735	0.9697856454720617	1.0024285484906872	1.0792150873028288	1.0754625838447596	1.1566451668307525
YBL040C	0.9358958895994942	0.8866223814765563	0.9440165374803242	1.1829703036807802	1.0159468667533185	1.2340531332466818	1.1652290361967783
YBL041W	0.948965388169515	0.8609502754675931	0.8907019452340013	1.0070299797639517	1.034580081572563	1.099096392329475	1.1503778176710506
YBL042C	1.0213629663950115	0.9034548644504212	0.954405905925585	0.9916282420902403	1.2019406050257286	1.1500930690480038	1.1805808739260524
YBL043W	1.1467336586121437	0.922107342007435	0.9369627091078068	1.0632212283147462	1.0504659781154748	1.0744446637282634	1.9464508913887246
YBL044W	0.988573585423601	0.8603506845554678	0.8737741481659403	0.9232268469272209	0.9650364734488981	1.029605263157895	1.0075937328417917
YBL045C	1.0340983794966097	0.9392679002413515	0.9603195035053442	1.0850787265831514	1.0969763147095033	1.0786352377323092	1.1325647095034297
YBL046W	1.0312604154293088	0.8861519335073227	1.4157510699420945	0.937024782522953	0.986890793292708	1.0019687882581125	0.9800370029024581
YBL047C	1.4436466996525952	0.9287609222023372	1.0817559743130856	0.9879145173176125	1.0070182569201904	1.07287880864498	1.0305495035233068
YBL048W	0.9927372779775525	1.242290508880898	1.0113680941484144	1.1348534379426827	0.9849674008810574	0.9847488986784141	0.9688422907488987
YBL049W	0.9041272361939332	0.7895385014259788	0.8877689914441276	0.8470070650764843	1.0142089093701998	1.085541474654378	1.1561059907834101
YBL050W	0.8485870408859579	0.7389164101201731	0.8314617159704749	0.8605678923598632	1.026931376001011	1.1129822233056164	1.089246860413676
YBL051C	0.9852821613386411	0.9066097058080298	0.9736708624333004	1.058911639864788	1.0024190835171838	1.110731501082261	1.1011459756870943
YBL052C	1.0128190281562217	0.9489975022706632	0.9945821980018165	0.997522706630336	1.0414271399187807	1.1005823984569831	1.07353439767342
YBL053W	0.9709339998148663	0.9377282030711633	0.9340203852839233	1.0859483476811995	1.0499714122355632	1.0663345040703531	1.1158975196711045
YBL054W	0.968711577434813	0.8650562231846927	0.940536950053207	0.9520676169367684	1.048594587230951	1.0545954045954047	1.0257151938970122
YBL055C	1.0324244313035502	0.8559132431970389	0.9422994630261033	0.9947226413551664	1.3823992246446288	1.1060937651979381	1.069323439909959
YBL056W	1.0242800523243327	0.9227122747417951	0.9511197016732071	1.049747164138308	1.024853955518018	1.0447635135135136	1.0527959600225225
YBL057C	1.0527227336557965	0.9296978207728714	0.851708534872835	0.9037551360066572	0.8127275082233514	1.4544673238152033	0.9213674913853818
YBL058W	1.0321207017080327	1.017900490447017	0.9669842737696166	0.9710300488245235	0.9737461496422893	1.0378592632154213	1.010718899046105
YBL059W	0.9655535242534128	0.998834791518086	0.9874175062529508	0.9877351762377828	0.8005905048531226	0.8048814116964653	0.7797279018297569
YBL060W	0.9567516303267879	0.933666925592066	0.9036192351464132	1.0031152338457647	0.9852156771799628	1.147634508348794	1.0182397959183673
YBL061C	0.9535792553453217	1.0714034284243557	1.002182980511198	0.9621711335601791	1.0222553586974423	1.0252288181454554	0.9583495094233077
YBL062W	0.9971173644474949	0.9155287951581705	0.9551806326823485	1.0064528607974044	1.1350780119312365	1.1284770023650674	1.137165095838187
YBL063W	1.0119321051778856	1.0523506819026562	1.0986749517918806	0.9474777702593231	1.742105494957206	1.1603747963063553	1.1085008147745792
YBL064C	1.1179384288554595	0.8832109233855958	1.028925364733225	1.110419522646597	1.0700824975736007	1.0794490207301597	1.9873422840504689
YBL065W	1.022701681195804	0.9241708238920859	0.9174492710818631	1.0142114808644567	1.036997511927874	1.113193213471765	0.9855197417871513
YBL066C	0.9315405669361043	0.8486220210358142	1.0612087021823329	0.9224332997152469	0.9859344924643147	0.9588023764853033	1.0217903991123687
YBL067C	0.8039721093156207	0.7574022669442516	0.8592247447209279	0.8837034466805458	1.0093062552903072	1.0722527103551027	1.0294117647058822
YBL068W	0.977936565134385	0.8517979217701335	0.9048442367061547	1.1352209375249036	0.9901757420051384	0.9867268801295572	1.2142917837113751
YBL069W	1.2515302092092857	0.9461407129934001	0.9470173024488443	1.1065820655913157	1.0502901353965184	1.0881317264295987	1.0825274016763378
YBL070C	0.9956287633163501	0.9493399722093563	0.9772464103751737	0.9721707580670064	1.006169851212235	1.4697188247149715	1.0122063269378965
YBL071C	0.9894670934344256	0.9445452819181968	0.9790864409998137	0.9882216888575637	1.0456318504190845	1.0913711583924348	1.0592279174725983
YBL072C	1.2427271830777575	0.7551023504378862	0.7590820131005526	0.8179539015296621	1.1006883610735048	2.0434120410926178	1.1017634586286535
YBL073W	0.9823096379078144	0.8727430828019899	0.9075991547167608	0.960177524079258	1.049096523475761	1.0046429979774338	1.132872425680231
YBL074C	0.926633779729688	0.915977484303962	1.020915937277704	0.9439087000896915	0.8763985586226839	0.9253332814318868	0.8966910974190152
YBL075C	1.2836809290916706	0.8810345606913946	1.0282650948769179	0.9687202991704109	1.1469403926968147	1.241380175838676	1.269111340590623
YBL076C	1.0007125325586055	0.9375225405730315	0.8790923662592667	0.990222400320577	1.0601539039039038	1.092748998998999	1.1349474474474475
YBL077W	1.0267785202165536	0.9252109447397943	1.038133931619763	1.0609530312637174	0.9655607626889063	0.9694015509999468	0.8787372997004843
YBL078C	0.9985739774358424	0.9099016674939298	0.9099580108125511	1.014123391867781	1.0364962819617747	1.6146383405413762	1.205541680918756
YBL079W	0.8896977922985874	0.871517356938454	1.0170075898295592	0.921351431632631	1.0193226862455942	0.990423199076834	0.9691516843943815
YBL080C	0.985698208107745	0.8825926166073074	0.9588707697865384	0.9696990047101433	1.0141590008540904	1.076875148765769	1.0046642444099074
YBL081W	1.0057356984144916	0.8141867208978271	1.4652983341493113	0.9014160358528226	1.0976760848992835	1.1947005542787617	1.084719480870623
YBL082C	0.983243867889361	0.8659018048975553	0.9570396426804388	1.0209125475285172	1.104203167307561	1.1509306241325175	1.1057262395048808
YBL083C	1.1659678416360697	0.9789738070945013	0.9474466199459309	1.0650149322648632	1.0706798017113448	1.6421110795364846	1.0682548703861576
YBL084C	1.0153485724294975	0.9406273719857536	0.9474294972849887	1.0209610556431366	1.0404211956521738	1.087102096273292	1.0457589285714286
YBL085W	0.9311510407400818	0.8155186449084332	0.8169009073118663	0.8922352865067684	1.0384570669324034	1.0349485135359575	1.0501494768310913
YBL086C	0.9024259318018722	0.8515144588082899	0.8518408581459381	0.9210614006057154	1.0411633109619687	1.08104725950783	1.0584801454138701
YBL087C	1.347359509560648	0.9621485914465042	0.9888133119252664	1.02279959130054	1.0217771495651757	1.0787235571740017	0.9915311085024316
YBL088C	0.9437799657302854	0.8042234450252157	0.8784715653259676	0.9980311130089782	1.1756728576083415	1.244333659172369	1.1443988269794723
YBL089W	0.9446125686394142	0.8248200122025625	0.9584136668700427	0.9175106772422208	1.1781144781144781	2.0611672278338946	1.7451178451178453
YBL090W	1.0259423493384385	0.9438005437162512	1.0195531602946648	1.0345823263821945	0.9886933314098171	1.069133876726656	1.0713925055000542
YBL091C	0.9060217883026358	0.8322069888750404	0.9990952315007156	1.0094215944236717	1.0634106853750676	1.058546950890448	1.0694009713977333
YBL091C-A	0.8671550048592884	0.7440801751052093	0.911179766929416	1.0281953769865293	1.024370845054483	1.1348042244640606	0.9875374187603065
YBL092W	1.0965155150037362	0.8428914146379832	0.8995398592047823	0.9652121760333503	0.9594617800019625	1.0476237202760608	1.0356687273084095
YBL093C	0.9383887592047544	0.9057309110592375	0.9575143498314107	0.9183666565174736	1.129820561118271	1.3290568482771319	1.0534333441912505
YBL094C	1.1750314201927106	0.900769519105682	0.9821202566533636	0.9974952042863757	1.0422164803909786	1.0902195248968471	1.7370788767375716
YBL095W	0.774064615305035	0.631735080756789	0.9012317627331035	0.7246448743112335	1.4742471544931992	1.387083392138498	1.3922965477998424
YBL096C	1.4693954643611264	0.982340326591545	1.0518189157256503	1.2391659382022695	1.1349800937473054	1.258352979267235	1.2295734351179815
YBL097W	1.0356095358944273	0.6997498524292837	0.8469589674021019	1.0873477480387714	1.1024436355018556	1.1457050179595847	0.9631755167104237
YBL098W	1.1345362565101955	0.7582466147729607	0.8915167474828183	0.9153222311653417	1.055067551562541	0.9695443473271701	0.9870240576191203
YBL099W	1.2457723482880256	1.2455411472157691	0.7340798899446357	1.4572142584290932	1.1878168558351287	1.2499065961109088	1.653241318689593
YBL100C	1.5383054141521613	1.3769726351669576	1.4819040037507334	1.1302129470634	0.9912080105764933	1.292595337405035	1.4306501377923433
YBL101C	1.0122613871753257	0.8776552605632317	1.0688336876186255	0.8279645998265918	1.0531926069616562	1.3025363077295227	1.2270750762904246
