orf	het | growth (pooled culture, microarray) | chloramphenicol [0.79 mM] | YPGE + DMSO [2%] | Skrtic M~Schimmer AD, 2011	het | growth (pooled culture, microarray) | chloramphenicol [0.99 mM] | YPGE + DMSO [2%] | Skrtic M~Schimmer AD, 2011	het | growth (pooled culture, microarray) | doxorubicin [12.5 uM] | YPGE + DMSO [2%] | Skrtic M~Schimmer AD, 2011	het | growth (pooled culture, microarray) | linezolid [47.1 uM] | YPGE + DMSO [2%] | Skrtic M~Schimmer AD, 2011	het | growth (pooled culture, microarray) | Tigecycline [51.5 uM] | YPGE + DMSO [2%] | Skrtic M~Schimmer AD, 2011	het | growth (pooled culture, microarray) | Tigecycline [64.4 uM] | YPGE + DMSO [2%] | Skrtic M~Schimmer AD, 2011	het | growth (pooled culture, microarray) | Tigecycline [80.5 uM] | YPGE + DMSO [2%] | Skrtic M~Schimmer AD, 2011
YDR347W	-0.6783182720177786	0.6829312793572158	-0.09514300017864581	0.4405018497908104	-0.9539170298856251	0.5023687994918287	0.4249171358791557
YDR348C	1.556786125561486	0.34350485357891897	1.4541560364895114	0.24523412946439252	0.4962454564160945	-0.19096563820732557	0.06915756253501468
YDR349C	0.07544498292160566	-0.14938246358202728	-1.0466788435844998	-0.7500912134422486	1.2689116588881375	1.3971861339087774	2.2732443736249626
YDR350C	-0.07793590281681596	-0.3803085842719428	-0.20104286199401025	-0.7420105821249631	0.740200133891795	0.8912977833593368	1.3659442413329452
YDR351W	1.4970671206563784	1.344007240998919	-1.297895634599986	0.8402934497411793	-0.10066126040583812	0.49780482093163203	0.09011537350997584
YDR352W	0.5783439367231464	-0.06842045524816188	0.7487537076364	-0.3487163090953098	1.470889364253335	0.6094355846989119	1.4215707607370311
YDR353W	-0.1188842667585149	0.47743150926028777	-1.5081104188343362	-0.1448072759073858	1.031255424109394	0.6450210696780085	0.7880868096682321
YDR354W	-0.058160046404661665	4.688877227223895	1.3295663845829142	2.006180518838034	-0.8011019281696052	-0.4135866894165106	0.09492718755954113
YDR355C	-0.3225112525180887	-0.4072800607785783	-0.026656704662921988	-0.3859827228998591	0.015038546253239098	0.14846512149492871	-0.4193926777178659
YDR356W	0.17789000163491087	0.613429433063128	-0.050315856353823886	0.34453474715989196	0.7177409620580183	-0.28861852199825033	0.05215963585561319
YDR357C	-0.2026866559531668	0.010477317778365162	-0.3274429839854293	-0.4326403190965278	0.3533174181777989	0.29005844195793723	0.38636318251090035
YDR358W	0.23486689789541954	1.1336045533071488	0.3044206268154682	0.47709144011881277	-0.31764430895004275	-0.728306877024243	-0.15663828344264397
YDR359C	0.40422836253790567	1.6530114736781407	0.23246608958299433	0.0611085651734281	0.9187278147886329	1.7359293019824709	2.377632042766964
YDR360W	-0.36114463370734806	0.31020396939121786	0.8081721210577263	-1.1102615713804596	-1.553156728044429	-0.11052899245892484	-0.42450371998035213
YDR361C	-0.3659784628365374	-0.139261523778196	-0.002970512078976946	-0.5059900441858529	-0.6422953087737474	-0.10858696087501513	0.6569589973775519
YDR362C	0.33261581424535064	0.07646477603308484	1.5969600210680543	0.1803572227554332	1.9991748536381184	2.3063027143395605	-0.3772750606512064
YDR363W	-1.0609938003032842	-0.7215605343800994	-1.1663704869031084	-1.0751914034077015	-0.7917255470832161	-0.21047798195594744	-0.9309677304450867
YDR363W-A	0.44703757858133564	0.5707696064793183	-0.2774135693415964	0.9388335886559805	-0.39828413996439477	0.26705479121566505	0.5074331684588306
YDR364C	0.02477608442640192	-0.07076026900572778	0.28887762928676464	-0.2631184027224093	-0.3005826990120405	0.12220184316669333	0.309900246009466
YDR365C	0.08909167003837129	0.3776024531143482	-0.24835556224053387	0.10041263205143473	-0.6651564787670078	0.39074567659602943	0.1325145348194544
YDR367W	-0.5167769608293326	0.02638884556984846	-0.6698041108492154	-0.5527268915687684	2.2205926203162782	0.8080640823382836	0.8699387044848149
YDR368W	-0.18810330501479924	1.623398365044515	0.9509773750122469	1.1098058343095294	-0.42744047489498777	-0.1639645825092491	0.049914959136160765
YDR369C	-0.04173375115076416	0.8855911975512648	-1.0899618415838852	-0.20707530467290555	0.0004108462769333768	0.1698547496957271	-0.271583393207898
YDR370C	0.7422698385489407	0.0027923976942060788	-0.8350162649734021	0.3521349223097061	0.8403779274949357	1.6818169274532546	-0.030367109286028152
YDR371W	1.2964768797450517	1.3685960710682274	-0.7860179393474936	-0.8450545682961593	-0.17726234543802172	0.48705503185225885	-0.1441339101228072
YDR372C	-0.10333683963156934	0.985700379784215	1.8507698125204306	0.09151265020083181	0.733346512166093	1.3342242274025438	0.5526400162253373
YDR373W	-0.6259871585762747	-0.6239384607318469	0.3697943008698658	-0.4003333667075543	0.277864804793095	-0.5699964512876055	-0.21745446381635442
YDR374C	0.015823731564892782	0.30637677423784504	0.019442602448266382	-0.18709063814884191	-0.20021984461855136	0.18475769925986807	0.09188729123905442
YDR375C	-0.053371674528270775	-0.2585911542058819	-0.045502628122624594	-0.2485828093771436	0.15858468491672176	0.0780760690946418	0.35798120891433793
YDR376W	-0.5666892284964281	1.2568569292721754	-0.8814148428967337	-0.2295979246942571	0.4620742747120856	0.7646726159251266	0.049785225667590215
YDR377W	-0.48417293073866047	2.1152522116566264	0.533367522802371	0.6189031469441575	0.39335974824010717	0.15397022183477507	-0.1113627327526089
YDR378C	-0.18935846927734123	-0.711452505269725	0.4864420510250739	-0.3742407537721105	1.2856883423096068	0.6333956317672323	0.3037342035523222
YDR379W	-0.26200335734046026	-0.18248627072739082	-0.37896553117927273	-0.31953920920656725	-0.34422542780621673	-0.1969511066534297	-0.2038258486227287
YDR380W	-0.06605791938518837	-0.2485491017950031	0.330139092938468	0.22751304510341308	0.12281873835588791	1.4528418119954958	0.2844868201532147
YDR381W	1.186939380478622	0.18626982795797775	1.9570846422743462	-0.7750261354703618	0.004236959692004628	0.6463082048004243	0.6066632880887168
YDR382W	0.2875493013756064	2.6540538243803193	-0.7945528296227787	0.9977202433480397	0.9018103315285184	-0.07189627265118072	0.7039530823910627
YDR383C	-0.0473854934285036	-0.18847360506232938	-1.2863781737684772	-1.0767163070112604	-1.5522177058035433	-0.8237007585287803	-0.3025338310045298
YDR384C	-1.0796255551419442	-0.3289878222810925	-1.655958746517709	-1.0254539271906322	1.9681486452216828	1.855640488325314	1.3736282986489114
YDR385W	0.09896508023419225	0.6881988414832556	0.1286373017766238	0.02371352292254484	0.83650781532003	-0.03608290262724392	0.8537698829241397
YDR386W	-0.24770248232294365	0.4773515449513364	0.48299429657841825	-0.43595792294910785	0.5658185186883228	0.48093947825664674	0.5064663667716869
YDR387C	-0.027720924525592168	0.09376636683648676	0.3442214550075097	-0.17240844868523142	-0.5726090976524922	-0.11266728747893072	0.07826036002730949
YDR388W	0.45271516443568366	0.7863633521814826	-0.2698897786681722	-0.5480526727566372	0.9642578284069221	2.009268693849758	1.5021089003456187
YDR389W	1.1779088445123698	0.6748395917783611	1.1929333209247337	0.7493658702783125	1.029248250331279	-0.22357511015722648	-0.012112416472009157
YDR390C	0.9450586297164812	0.6839211316096269	0.2604779987096047	0.27228325553711963	-0.5128314583653446	0.2042200326698633	0.02720384639785494
YDR391C	0.40494955302630015	0.04420667839829619	-0.5763528880092252	-1.1476814750730824	-0.7560082277973175	0.1168673500939505	0.23213357679331376
YDR392W	0.025513512529511718	-0.23688052590035066	0.37733712354502175	-0.3174415473100664	-0.22076826026415722	0.09435611445076458	0.0577925733209241
YDR393W	1.290356944423536	-0.22885338574593486	-0.3509897860629622	0.40461523911963415	-0.43009363832378217	-0.48867628800966967	0.05754493312734178
YDR394W	0.7958596028057591	1.401544718849746	-0.9198039828527195	1.356011228876419	-1.0710099292386686	-0.2893104357027868	-0.10440674842305528
YDR395W	-0.3441424514397765	-0.5473093411452145	-1.308847888285285	-0.9274416651844524	-0.4666604040938721	-0.3169863633754693	-0.48313289226009964
YDR396W	-0.24176395608612475	0.8125142483268274	-0.01944046757165803	-0.26757033036029276	0.719436362533634	1.208427879077218	0.7802082708396888
YDR397C	-0.4846726523893268	0.06545064038752438	-0.8713908331653308	0.2963766542443538	-0.31794643233811437	0.4650702324535464	0.7848731298719064
YDR398W	-0.03329047057970754	0.6725731131443788	-1.09408649285306	-0.34046915408474576	1.064762211268103	0.010867886719813548	0.7943374843335963
YDR399W	-0.38148369908185814	0.9197146262676807	0.5245434591222471	-0.4957804274210025	0.4540187235424235	0.23868333008381412	0.7722490910446935
YDR400W	0.10178396428732543	-0.25445875663417183	-0.8161520299331798	-0.6744166836547698	-0.6350063895470984	-0.08553825389721845	0.18184223022173554
YDR401W	0.6281382276409011	0.9383204556127355	0.0007034387516015375	0.021104968614948948	-0.3807639004776111	0.2027421419300588	-0.08589020624524982
YDR402C	-0.13279597594646628	1.1740031813810077	-0.5102784313481917	0.20279749770953012	-0.7107969681453007	-0.8854470283650935	-0.28734170915363866
YDR403W	-0.2571930310045535	-0.3853376082166847	0.5033250416601472	-1.5342929154583187	-1.0074037427690945	-0.5706446470381534	-1.3678298827204847
YDR404C	3.446498052107838	3.1177942793313536	3.333121052305264	4.318701549027096	-0.1868721392313762	-0.04107884391820917	0.25792023201182984
YDR405W	-2.709093593080354	-2.0828066996611194	-1.34832100132913	-2.7485963717334028	-1.0648694570638297	-0.5614851445689534	-1.5797603573081935
YDR406W	0.3546483645309073	1.3662121600408559	0.5989243514061825	0.7844408215860524	0.14577054588815208	0.42822447735007685	0.43452658603157274
YDR407C	0.059527054920426745	-0.7534095190316029	0.13402742493755312	-0.08851631262745335	1.2806884106420537	0.5598189483619381	0.6681929599932099
YDR408C	-0.3986717870557909	0.3157090966285039	-0.5174427276677085	0.7004846482662588	1.0021585591100026	0.17607393533871643	1.331557674457538
YDR409W	-1.7170088268101442	0.33713599357110163	2.2938479338358273	-0.33916358917175027	0.47637171192039723	0.6347536815352505	0.9215807548778727
YDR410C	-0.03136129542690705	0.6794858295119549	-0.046370241738123624	-0.08813862452648889	-0.2721911216787134	0.08907024631895841	-0.06877580634546698
YDR411C	-0.15853713107629006	-0.4163201737743293	-1.1189782177932164	-0.8001034528600229	0.5407345855142901	0.3704921013923548	0.5534122862690457
YDR412W	0.0954283316138154	-0.10337903494489806	-0.18425928961481414	-0.4121451970252083	-0.48607974934796494	-0.20958687022063335	-0.27558992594613313
YDR413C	-0.3232903153615747	-1.0593739654641663	0.07798676006671292	-0.8820292482799673	-0.19180229800154097	-0.07097270199586633	-0.10976811253123316
YDR414C	-0.7569770675259728	-0.1580641254301539	-0.525356335842294	-1.3197400319887527	-0.3907182196757448	-0.2780423786412352	-0.8112275287536945
YDR415C	-0.1783451138909143	-0.16342385558079636	0.23530714179552562	0.02165114839001341	0.05758492803797367	0.7042521858235783	0.3104008240305449
YDR416W	-0.9236661152474139	-0.5677298240248456	-0.4232850250876608	-0.1228000002814148	-0.9885168720040551	-0.7458055098700856	-0.42268887580546344
YDR417C	0.5039361155695833	3.09864421060096	-1.7359861434356627	4.1469325361614295	0.05608059835776878	0.22583083571553686	0.04638237528881058
YDR418W	0.8465454999080191	0.9083211640198084	-0.7089912727229605	2.4647027936200496	-0.4033269767375751	-0.2689823270406477	0.09391477452767942
YDR419W	0.1548002075254121	0.24875687077831873	-0.5099203172603205	-0.7249672140926756	0.12981458075481542	0.23458342647973474	-0.017828655593095113
YDR420W	0.26316353054560165	0.13825289295302284	-1.5972659345315545	-0.3930384363289957	-0.7323714553777765	0.4897080481629023	-0.22208823029689148
YDR421W	0.3077088392847499	-0.536724857366311	-0.9159283666320043	-0.13287462914110965	-0.23889126049001572	-0.5253673249419203	0.9883104400775875
YDR422C	-0.8492873245239086	2.570747708402449	-0.4640156692881954	0.3180009733169869	0.35998751383715394	-1.0135000035229889	0.778066655979176
YDR423C	0.02592724186860968	-0.10129071465630461	-0.6483120871615704	-1.166407911449209	-0.18556884098390053	-0.17596162983691743	0.15322386192670182
YDR424C	-0.12813737757098853	0.03536316518757266	0.3131306395514385	0.059552715663324374	0.3991905460154876	0.27504213788614396	0.35246191727240306
YDR425W	-0.0060399056418430535	0.5732493840153026	-0.5414349372390528	0.5076890507611861	-1.2455126072735205	-0.5132357102093558	0.06153925245060879
YDR426C	-1.3336028458145117	-0.748258596905403	-0.7726109781496198	-0.936751311968133	0.2847084132727743	-0.1441059295553479	0.34315792604472084
YDR427W	-0.14177606772476273	0.7808839158705737	-0.49705012804173976	0.2930798073425063	0.35848358234985156	0.5246218390597347	0.5031672166877158
YDR428C	-0.8529283382576247	0.03146242544271433	-0.3125738590255292	0.2527566384091016	0.43830004517836524	0.7601833030947882	0.9054992857066384
YDR429C	1.154952798311902	0.3938410107422255	-0.9343265260969682	0.8921635490289088	0.7591685730360858	0.7971569431619153	1.2375549799189618
YDR430C	-0.5184663918919554	0.3322220124562893	-1.2798172447368283	-0.38026232209573624	0.1633791803070443	0.10779594783715866	0.33863880427039217
YDR431W	-0.09179790171043398	0.39147968690917284	-1.443710634807183	-1.2964358865383745	-0.12549281233720838	0.48702347076117075	0.6869170841542125
YDR432W	0.5067079678211017	0.19032048225488	0.38418022444932703	-0.3815980585200063	-0.22690207862979067	-0.5266043747183418	0.1988107019851389
YDR433W	0.14215507862728943	0.16554790878448394	0.006750878822353632	-0.04498962280964295	-0.42273098165947176	0.21581416482063076	0.4174028354357822
YDR434W	-0.8935289635866628	-0.16011392795543303	-0.8347642582456487	-0.3203959821360757	0.21614126058822888	0.37063619321765245	-0.0375866282269505
YDR435C	0.6784714752709305	1.4312768061788088	0.28390008493071295	-0.17637516592598648	-0.8694487563345582	-0.19863943227340258	-0.19590206219021825
YDR436W	0.8171894070816582	-0.42617476347812977	0.08266460825014572	0.2370258692018183	0.2398971981985393	0.33144457921006537	0.4239053742744494
YDR437W	2.058821082131708	2.249666498519376	-1.6003832836864762	2.1286727476575122	-0.25302815975180015	-0.2214289431972496	0.1811621529903068
YDR438W	1.0173501733245573	5.481326807505756	-0.7191991526006929	1.3678669958386682	-1.0585319693180304	-1.0147259563252613	-0.2718709997725049
YDR439W	-1.1106082539154714	1.2593345996671246	-1.3802596301002787	-1.2441740132964265	-0.5151234592695965	-0.5071163516075909	0.3252889510129348
YDR440W	-0.28932574932775884	-0.937974931627944	-0.20042613835983075	0.18188776643782634	0.16647312112666177	0.1910675349352422	0.620018026865744
YDR441C	-0.03711108023205676	0.23516862590776857	-0.21850671664427762	-0.14956946687261086	0.1811474967487487	0.04270327892901979	0.07358401113476688
YDR442W	-0.04309312923113558	0.7987103862880093	0.35551611834051117	0.016353006240944386	-0.3401468050309523	0.1336633523149192	0.010788929259391579
YDR443C	-0.09491742041953864	0.5116438668967971	-1.422333043581756	-1.424018201722789	-1.0775276624976857	-0.1385499166418392	0.4662230031859852
YDR444W	-0.34227672955719807	-0.12400710548823425	-0.11474448562845961	-0.28670007066667114	-0.08379837260141017	0.02709952678557882	0.11304527516116511
YDR445C	-0.42718205711284335	0.17683012519983957	0.09808921010023065	-0.06565736920286891	-1.0715870218406474	0.6447744959751432	0.9935539159965151
YDR446W	3.5575869698034275	-0.355507099747409	-1.380809230422902	1.242856564361555	5.704136383160123	4.889680587473158	5.385349725004314
YDR447C	1.157167198703656	0.8763511727743323	-1.014941971249824	0.6619521715872324	-0.0240161313622596	-0.22173729245486165	0.3274386311262669
YDR448W	-0.04454997753772518	0.12891274270982592	-0.06293131433287903	-0.0024046354733509518	0.08321596903785251	0.23874392500893438	0.13460341744403995
YDR449C	-0.49652513947887283	0.6405552878196342	0.1270938315727687	-0.09173648299104757	1.2549458869668297	0.7123956984431539	0.19628880329541756
YDR450W	1.9613865127686432	6.555954837882897	-0.07647392824231766	1.9325446029291058	-0.07038860402247324	0.46754160637965564	0.4387814803713554
YDR451C	-0.42628501399872865	-0.7224784013815263	0.5653170718878929	-0.5166717111295828	2.692533105347942	1.4969217950773896	0.775657362310428
YDR452W	-0.148193331793095	-0.08477185551872406	-2.3343638457083355	-1.477835019025814	2.5256499566013826	2.0088300465852558	4.260900481486112
YDR453C	0.6881872779199045	1.1093901655894827	1.796207062214495	0.6859331344954672	0.059217057237308864	1.15732621616442	-0.15902624653640798
YDR454C	1.720073060805344	1.1412651035213213	1.2066610497509258	1.3472326470917364	0.43184665456022525	0.17426244615466652	1.7734557607883554
YDR455C	0.31564018603763133	0.8445211410977694	0.4287152149958746	0.6303853910015145	-0.6017594907340398	0.6743785441329168	0.0663673643672487
YDR456W	-0.4362337631851221	0.1939421003730725	-0.457612246061379	-0.03809596193143573	1.1688126627295128	0.9443358448281735	1.2438058483794816
YDR457W	-0.3207956021098573	-1.2078232151784227	0.21661879497728792	-0.7562411802856571	-0.8284781368613358	0.30247266595185335	0.3348307726643062
YDR458C	0.3396639906323403	1.8222071090881282	-0.032721939062939756	0.9463973151407957	0.6645767452567597	0.09357108687587969	0.3595629459405456
YDR459C	1.764142153528754	1.5896397321703437	0.6358488159780277	1.475574617932206	-0.2113404271714026	-0.600156567461405	-0.6319464335979605
YDR460W	-0.3813769870986694	0.9763431431722528	0.673878730719923	0.406949553910308	0.13608623516335228	0.19344283559007636	-0.5591836756475491
YDR461W	-0.7338846959103358	0.403577976327227	-0.10753666104877843	-0.5653355551632638	-0.2641463937141522	1.949489101883619	1.7633026555870224
YDR462W	-0.21249073796255374	-0.26195560395489664	-0.4513395831109783	-0.8688853613296537	-0.38908584710624067	-0.11769182371758438	0.2143526161889227
YDR463W	-1.584292109591999	-0.4297782825472514	-1.8326218919087427	-0.9199626546271815	-1.5744024332123239	0.6968503929807398	-0.28689443360597067
YDR464W	-0.4627315263521741	-0.2872161813857998	-0.5170855567276932	-0.13315946025433875	-0.14823962065441268	0.03311867828472153	-0.20553762556105665
YDR465C	1.2775179791525533	0.2635515283991612	0.2767383528974563	0.8307424825236555	-0.20553776407510704	-0.1559991110036352	1.753956663319216
YDR466W	0.6156938645937355	0.9428624287504577	0.504644588274119	-0.5524564510171271	-1.03836659219851	-0.35053850602473174	0.35082175502253665
YDR467C	0.24330893399009962	1.6256505678953792	-2.8346599927456513	1.4863855372880368	8.811910679836352	4.857822522419382	5.615131991326148
YDR468C	0.22612182645754997	-0.00690877719063389	-0.11924026153475038	-0.18006874593174224	-1.1822969504156338	-0.3746962991416145	0.3876803937417255
YDR469W	-0.21213998550694868	0.9932574437222067	-2.742770932159524	-0.22040813887238048	0.42498673091414746	0.40675580592221805	-0.1979003297659398
YDR470C	2.0365508199043267	-0.5405939282366455	-1.3668838455084817	-0.9916408985248868	2.1156442125208046	0.7128969858838383	0.011986495396047781
YDR471W	0.8711933561274368	0.595985355136491	-0.5598192500013951	0.6246262169229038	0.24185697613635385	-0.09256486534757317	-0.1483758245070754
YDR472W	-0.9499045400137992	0.23460668265901846	-0.26353857051404855	0.21663411644419983	0.1312789354695643	0.44891644521846136	-0.2855013869858423
YDR473C	-0.2927229302383156	1.9876806221789538	0.5540062525895466	1.744276596823547	1.360110468720332	0.6803673653300534	1.1899376256222653
YDR475C	0.7303338567896834	0.5222616518724527	-0.7185994205427372	-0.4375362832435109	0.9218465777876756	0.6551545817963413	0.5878945501550135
YDR476C	0.0747752333802786	-0.07640261279413015	-2.8044656014117004	-1.0215961875418527	-0.35898022543016195	0.5147252475346981	-0.25757346590048263
YDR477W	0.1284365614956138	-0.9996117579069024	-0.9710355050177552	-0.33162925176144803	0.07166664449507729	1.1222658796788372	-0.12722090562410157
YDR478W	0.38973207020543943	-0.20775989683227025	1.5229136847502358	1.2387535155632656	1.7655799068036324	1.497205348638157	0.5340462031469477
YDR479C	-1.867407770047005	-1.1033275127400497	-2.1475119991644718	0.1236855473627345	-0.5835333882449444	-0.3065964110110631	-0.08378243953509001
YDR480W	-1.4162573613860274	-1.8233492378095437	1.0871381053583544	-0.6284550156032122	0.490169244578683	-0.5573770406887362	0.6597415707419124
YDR481C	-0.6323805578362436	-0.7312713073889145	-1.7428678057679017	-1.3323850527082783	3.958805048192113	4.117288838457446	3.239393565177196
YDR482C	-1.3342971422666294	-0.869381059008693	-0.5342670183282584	-0.7218622238700104	1.6966000894491842	2.087648370653302	1.252971280404474
YDR483W	1.2185924964032597	0.35869663296941723	1.7195890677754153	0.6931094004647711	1.0823542115843385	3.163407849518949	0.8472421259554463
YDR484W	-1.3178041467939186	-0.5974947670495929	1.973427226615645	-0.9145795551295278	0.16320102376737952	1.1570496432514568	0.5198592345518539
YDR485C	-0.704674707011287	-0.5704066342717652	-0.6244527170697322	-0.6506487616355048	0.9477085235824659	0.9355625791360591	1.021834031669009
YDR486C	-0.5940411008587085	-0.5344808533112271	-1.402772905335417	-0.7262389495775429	0.41825635369617803	0.3181531620984171	-0.4287690535308565
YDR487C	0.5811589916625177	1.9427156562674763	-0.11403937308338219	0.25451082949359405	-0.397976324046132	0.1676062801157871	-0.18635549910388952
YDR488C	-1.4090908749452582	-0.5262099387848752	-0.6097332479531302	-0.8181920831713022	-0.8063871707284681	-0.17150165921171662	-0.6419741750284315
YDR489W	-0.23417690026961724	0.6149348874383199	-0.7328455415379408	-0.5358365606914919	-0.7890563384708201	1.9945654744113293	-0.27815478166508245
YDR490C	0.07351745608952832	-0.31081566810957156	-1.4699134810413113	-1.1995503914623407	-0.7547964246122261	-0.19241265290683024	2.210549714108421
YDR491C	0.21123273714079624	0.5967075522071436	0.923002026462276	1.10665023348029	-0.37058697295193793	0.0733644583155759	-0.6545266371243311
YDR492W	-0.18466362087041138	-0.8124547977791379	-0.9864389158712387	0.8618018875798155	-0.11217506155616613	0.04376791507059135	0.017440442473040017
YDR493W	0.9659523354309139	0.6104105510877041	0.06791677235760518	0.39976401407075185	0.10807350370500637	0.09661679440942027	-0.2744956721801458
YDR494W	-1.0201453341455229	0.9866254353655567	-0.989028788167434	-0.970295895076865	-0.138038055655858	1.0230818714932957	0.6622600754431129
YDR495C	0.5287412394908584	-1.2738679352117	0.7483397730105833	0.1646634822084105	-0.3070548452180402	-0.08921429693159846	-0.5822213581307831
YDR496C	-0.7872044106139989	0.1886126619627842	-1.35657411166417	-0.11051220746660613	3.1707536624978614	1.3252905808568018	1.0320633199038731
YDR497C	0.7221249826237813	0.9115745844285915	-0.22058648292531732	0.40005459918834163	0.05836810797006549	0.2665022309886787	0.4309308925522527
YDR498C	1.0587844658766825	1.1965522453600974	0.6826641246302823	0.45990645175862427	0.03175618013560081	0.6784636924364917	0.12045084984889942
YDR499W	0.38642638350743086	-0.422867140975289	-0.4590099490722926	-0.370351361351273	0.14876572139907335	-0.23625559531752754	-0.29182314665024345
YDR500C	1.3729804865685251	-0.47145673190717435	-1.1259364686420705	0.2661673466376979	0.7985177646949343	0.9207223143280884	-0.2072703772414372
YDR501W	-0.11362493603492672	0.023534504442454234	0.17337627512655798	-0.2738678780163717	-0.20764707980144584	-0.264114704670133	-0.22807753108800238
YDR502C	-0.5191471440412663	-0.7561174443473767	-1.1154136961648713	0.005971911083049354	0.498855345562422	-0.04679026973398838	0.38308831993021664
YDR503C	-0.0575358132199241	0.7717756907347516	0.5853296759985096	-0.5616670048319506	-1.0078861766624982	-1.0181060611936363	-0.1794368017993558
YDR504C	0.34914986969213646	0.9408460243252843	-0.7908983878346326	0.17745171661295947	0.14552360319629615	0.1419276844021996	-0.2630877587497148
YDR505C	-0.16028674507804383	0.6324228051985673	-0.40399441503484845	0.16437809268849307	-0.40922875110725365	0.27271125193177154	0.15954175673137758
YDR506C	0.5215787995672698	0.5766213698373973	0.6552892338912258	1.124636121085517	0.08122137656817927	0.11894084390437555	0.042304195738349065
YDR507C	-0.25335194981130926	0.33427662815179676	-0.2530689269352476	-0.10124337115624439	0.31704341882961873	0.1495496370453561	0.23049082857831665
YDR508C	-0.2541302884465741	0.0231363919087511	-0.7218613821692094	0.005556546087027207	-0.21004198236666094	0.7009120663884775	0.40236701314917583
YDR509W	0.0654211700929568	-0.43340136882166974	-0.43749038901498094	-0.9096622268870866	0.350829163546513	-0.10417899615782923	0.508894264337006
YDR510W	0.34635173695322297	-0.1729306166294406	0.19526208143403107	0.16146353548797246	-0.0467166990075791	0.14880168446796802	0.4039015450316188
YDR511W	-0.7246447726153722	-0.6742351915009234	-0.026656360672696455	-1.3541047580239287	-0.7663145875940558	-0.9741758912107891	-0.31994289336626597
YDR512C	0.02481937561477194	-0.7942150000284349	-1.0441078015343224	-0.5244285115336332	0.09011336033875711	-0.35123199148882295	-0.23663506962147132
YDR513W	-0.16130470151928003	-1.7857855965929053	-0.19096414167165268	-1.653364197479572	-0.6042486654470678	-0.8125455273272851	-0.8527526589702263
YDR514C	0.22138879589967797	0.3730028344103734	-0.20956910149315153	0.27831631287680036	-0.4957444789436579	-0.05636104108285022	0.4678120444257493
YDR515W	-0.21764965169051045	1.6098465777531208	-0.3496383047186611	0.8596528201835439	0.1161433631972052	0.6193501230720335	0.41362605474141595
YDR516C	1.3123316468909516	1.7518838505384697	-0.49420860323337856	-0.8692669135454528	0.1649695535218739	0.9491328828090149	-0.16595986471115967
YDR517W	-0.04377495316314113	-0.030359888408643124	-0.45154132929583884	-0.7233497032416505	-0.8549809751707551	0.33343131507518925	-0.43552746141965204
YDR518W	-0.3877428079100501	-0.02625833502172053	-0.4147248524387226	-0.2774171824781823	0.0531908423196186	0.2335825509762722	0.6402547454395547
YDR519W	1.2153813478537212	1.0301568009158228	-1.059285861329667	0.10569478502837698	-0.37742407847334875	0.2910920285875229	0.10633927406081636
YDR520C	0.7239923493190371	0.5587084197341247	0.2490403474531856	-0.966963599183877	-0.44858416270473256	0.43720351906273786	0.11351218409095508
YDR521W	-0.19065900261322347	0.870860559509793	-0.11812416175360405	0.1458690971711584	0.9750420831549631	0.3243702256376106	0.14568917079780858
YDR522C	0.23129463319280708	0.5318514601137204	-1.5162544269086176	-0.018748025097974876	0.36352438476161486	0.6514194906540199	-0.40652366460496575
YDR523C	-0.15221784377114686	-0.3093552676046965	-2.484712180200463	0.015270628715298754	-0.4364850182966366	-0.07410821533594385	0.04490389038947774
YDR524C	-0.23368669177814305	0.06743029923598717	-0.34390245746633225	-0.39680926307343445	-0.4070562979205895	0.04927514043406344	-0.15538409794343216
YDR525W	1.4246174908453346	1.1899273333743325	-0.47032330465884176	1.6736957129970162	1.1467593798713074	2.072886127010478	1.0343495624928516
YDR525W-A	0.2495353300777446	-0.11859010641031346	0.1797705113230696	0.07511101273318964	-0.06686951067728276	0.3877922481060352	0.5139400805167008
YDR526C	0.25601744001296095	-0.15986842733951234	0.33613332992309225	-0.09020985363277516	1.3683463916086633	1.329030209282427	1.2749565347581298
YDR527W	-1.82540143278015	-1.1738607989091114	-1.286114452847322	-0.7436414426733231	-0.48547146940309993	0.7511886300822863	-0.030206537069289812
YDR528W	-0.7638063574480563	-1.4425687633450321	-1.2453241682381382	-1.8313782749269445	1.2726778616459378	-0.20367208279324897	-0.20619295300046475
YDR529C	2.1574569527184027	1.4651963406443322	0.04201036925983879	0.5975156843414631	-0.5534825276102505	0.16006737684042543	0.27650723767914415
YDR530C	-1.6671468991340852	-0.8768878878567812	-1.685357970250993	-0.5620940552728161	0.13102234099231333	-0.49656445583383435	-0.48403093332565084
YDR531W	-1.3192921692727253	-2.1490078670908046	-1.435781750110776	-2.573731162257	0.5076422805886994	0.5013805117463875	-0.630557237999393
YDR532C	-1.4003449940716077	-1.0477681317822007	-1.6625377863402657	-1.9867656504991773	0.06330147496502181	-0.7849494277814387	0.08014356911414748
YDR533C	2.0055656688427606	0.59790959979764	0.935192335123026	0.2552961126844461	1.062034206846025	0.19553620315217368	-0.4822371316840919
YDR534C	-0.8535731685457947	-0.9330251931366896	-0.36950859101087213	0.3595747556665099	0.8870308481823523	0.8797358032809797	1.6280424832173863
YDR535C	-0.9183325726299677	0.2509553685204429	-0.258850499937924	-0.5967485805175858	1.0333374083886613	0.6390785952815692	0.9135663030085962
