orf	hap alpha | growth (exponential growth rate) | standard [standard] | Yoshikawa K~Shimizu H, 2011
YBL086C	0.008534103274968247
YBL087C	-0.45564504328926225
YBL088C	-0.025966235005917965
YBL089W	-0.2613443522571772
YBL090W	0.37420190970146305
YBL091C	0.40225806760340904
YBL091C-A	0.0009008539949930421
YBL093C	-3.4222674596552722
YBL094C	0.27635502052659244
YBL095W	-0.26034297864187056
YBL096C	-0.19229313735820858
YBL098W	-0.23402462688310152
YBL099W	-1.8627751024476935
YBL100C	-1.9044744482989595
YBL101C	0.4552770467392538
YBL102W	-0.08709839939338844
YBL103C	-0.8545277372972462
YBL104C	-0.7640777348045544
YBL106C	0.0373821100499326
YBL107C	-0.019683262602925074
YBR001C	-0.7023900551304783
YBR003W	-1.6239061426991126
YBR005W	-0.028979137831296395
YBR006W	-0.6967794927548098
YBR007C	-0.19624282362937157
YBR008C	0.5571922306630517
YBR009C	-1.1117336924011696
YBR010W	-0.7933822927536801
YBR012C	-0.06469111400662408
YBR013C	0.5740136791023054
YBR014C	1.0256260068707352
YBR015C	0.6320619786876474
YBR016W	0.8781156080813847
YBR018C	-7.127800257408743
YBR019C	-9.293473561022529
YBR020W	1.1880009103900562
YBR021W	-0.7622480813188285
YBR022W	0.299329059987171
YBR023C	0.4566258305996773
YBR024W	0.37948326307932645
YBR025C	-0.2247478960879836
YBR026C	-0.6412026408978061
YBR027C	0.19518732981824888
YBR028C	-0.7558978258015866
YBR030W	0.219835710381276
YBR031W	0.13137156033556047
YBR032W	0.5891373764470642
YBR033W	0.3870607507566608
YBR034C	-0.8599930830601239
YBR035C	-5.448168542082803
YBR036C	0.0909466130586289
YBR037C	-0.5329661849613407
YBR039W	-1.7263574099392167
YBR040W	0.1650037037842144
YBR041W	0.8269971924699112
YBR042C	0.30903096166146343
YBR043C	0.328885824604121
YBR044C	-1.225701878842433
YBR045C	0.34304748503119115
YBR046C	-0.15116209691587196
YBR047W	-0.42975351623521224
YBR048W	-2.818944432522497
YBR050C	-0.7595209151244879
YBR051W	-0.32002293762690337
YBR052C	0.0809539695132126
YBR053C	-0.8142261682299868
YBR054W	0.15499683761661123
YBR056W	-0.06339646826744538
YBR057C	-0.5036882818882515
YBR058C	-0.18816876253974776
YBR059C	0.510483299589399
YBR062C	-0.8454917315623073
YBR063C	-0.9361620497713475
YBR064W	-0.1074508191316934
YBR065C	0.21780560317257572
YBR066C	-0.24238605997343066
YBR067C	-0.24148350100074484
YBR068C	-0.04001922871410114
YBR069C	-0.3807347592531178
YBR071W	-2.730056511116056
YBR072W	-0.2895440486902037
YBR073W	-0.15856752330700055
YBR074W	-0.434334633792123
YBR076W	0.5497298789330745
YBR077C	0.11653531519955677
YBR078W	0.9975463037677245
YBR081C	-2.386460402341226
YBR083W	-0.042423744857314136
YBR084C-A	-2.141389087864959
YBR084W	-1.0518112695870163
YBR085W	0.04661895088617304
YBR089C-A	0.024807777077394816
YBR090C	0.10986601224782991
YBR092C	0.12379613760454308
YBR093C	0.22415635680908033
YBR094W	0.021316408975958406
YBR095C	-1.2564436596326622
YBR096W	0.4365744735009598
YBR097W	-3.346707885132001
YBR098W	0.3530282428136649
YBR099C	0.004123285916270341
YBR101C	-0.2681617910460644
YBR103W	-0.015877579839567838
YBR104W	0.004979087117477245
YBR105C	0.02981701517370946
YBR106W	-0.5520468990635614
YBR107C	-0.15103036249360144
YBR108W	-0.5976741498832249
YBR111C	0.3821966832007073
YBR112C	0.3077139269925865
YBR113W	-0.2328450275705493
YBR114W	-0.29302547566791726
YBR115C	0.016843850074986528
YBR116C	0.08373237187791015
YBR117C	0.08010939917028613
YBR119W	-3.7360088133789984
YBR120C	-0.7830413814757617
YBR125C	0.5647265057465395
YBR126C	-0.2891961765098226
YBR127C	-4.182832987434046
YBR129C	-0.593890203093955
YBR130C	-3.3474340001338794
YBR131W	0.3139714543264413
YBR132C	0.1831656215546191
YBR133C	-0.1713886415435951
YBR134W	0.8562826958185819
YBR137W	-0.2644451553467594
YBR138C	0.08804409778944014
YBR139W	-0.35786314055685975
YBR141C	-0.5965926445175966
YBR144C	0.10157942578485744
YBR145W	-0.3324150961584885
YBR146W	-1.7617397491606934
YBR147W	0.04708860874421335
YBR148W	-0.23775041240203537
YBR149W	-0.046245734755267574
YBR150C	0.06339770083843825
YBR151W	-0.16520695126270368
YBR156C	-3.1171160125098765
YBR157C	-0.21709824540329867
YBR158W	0.03717023556667928
YBR159W	-0.019601134696010027
YBR161W	-0.5418507546396508
YBR162C	-0.479364372689414
YBR162W-A	-1.2960001240618895
YBR163W	-0.2914442721839379
YBR164C	-0.7874041727226864
YBR165W	-0.6684970734695919
YBR166C	-1.3141199216266364
YBR168W	-1.1211514436414136
YBR169C	0.6653971268122506
YBR170C	-0.786120299320559
YBR171W	-0.6179665172717865
YBR172C	-0.3995930893134712
YBR173C	-0.11993783880768713
YBR174C	-1.7930399251966038
YBR175W	-1.8344889439207763
YBR176W	0.10687094334278426
YBR177C	0.6982707401563414
YBR178W	0.6183073976305552
YBR179C	-0.5464235505145719
YBR180W	0.5541895103177357
YBR181C	-2.148418195603039
YBR182C	0.21726896485936764
YBR183W	0.403818857760302
YBR184W	0.4443152842408419
YBR185C	0.6015843669977284
YBR186W	0.3963058082078449
YBR187W	-0.09044332098589569
YBR188C	0.2838779668888268
YBR189W	-3.128331096501625
YBR191W	-2.0794917791789302
YBR194W	0.24678368550169502
YBR195C	-0.500719966580352
YBR197C	0.24202832447438027
YBR199W	-0.1493336219209604
YBR200W	0.4977192542022206
YBR201W	0.1699554703664947
YBR203W	-0.09088648581473974
YBR204C	0.24911237919935125
YBR205W	0.3181499243631754
YBR206W	-0.028787509623587244
YBR207W	0.3188161604485993
YBR208C	0.09794601317730281
YBR209W	0.1376080570092738
YBR210W	-0.12839223432125516
YBR212W	0.44767199497433413
YBR213W	0.19733661006405528
YBR214W	0.1376449819901885
YBR215W	-0.8620708327136165
YBR216C	0.05691366880735866
YBR217W	0.06304484445100529
YBR218C	0.023012683729069602
YBR219C	0.03398325423053602
YBR220C	0.041344698814720644
YBR221C	-0.06136336306606122
YBR222C	0.014574800030486116
YBR223C	0.0368918776041961
YBR224W	0.32261424860478743
YBR225W	0.5706019510533432
YBR226C	0.4301396577391909
YBR227C	0.2369318105461464
YBR228W	0.26048428168466914
YBR229C	-0.7466684888416789
YBR230C	-0.6301298752294748
YBR231C	-0.15310526584087633
YBR232C	0.4370900861038269
YBR233W	-0.3050620763522786
YBR235W	0.06717637017603117
YBR238C	-0.31395307764734853
YBR239C	0.035190665538310344
YBR240C	-0.04350824124654726
YBR241C	-0.007754189556804573
YBR242W	0.12217656045918134
YBR244W	0.18363551006586482
YBR245C	-0.6775114289679378
YBR246W	-0.4958993503740887
YBR248C	0.09060612499532089
YBR249C	0.1512402453729979
YBR250W	0.09809225615306232
YBR251W	-1.9623242071627487
YBR255W	0.38390789112596585
YBR258C	-0.3272562554711877
YBR259W	0.0530663192249488
YBR260C	-0.24730935744320912
YBR261C	0.201533579320234
YBR262C	0.04006571060096933
YBR263W	0.02040409977577496
YBR264C	0.024854789867444962
YBR266C	-1.0685602341924412
YBR267W	-1.3269940575271029
YBR268W	-1.7367859847883518
YBR269C	0.26436579866351206
YBR270C	0.6666331937343419
YBR271W	0.295535599373125
YBR272C	0.5653944393036537
YBR273C	0.2239888049756013
YBR274W	0.25784542630037166
YBR275C	0.41344326190351965
YBR276C	0.1473698649432347
YBR277C	0.0604322343510796
YBR278W	-0.030007566175864583
YBR279W	-3.7560914630827735
YBR280C	0.38290107927577716
YBR281C	0.12514990612291638
YBR282W	-0.8651498499684277
YBR283C	0.0009008539950013307
YBR284W	0.09706750134275051
YBR285W	0.22370856464387603
YBR286W	0.2812588440221243
YBR287W	0.24896277646220286
YBR288C	0.07275038635284177
YBR289W	-3.8873340659655455
YBR290W	0.09601574771046056
YBR291C	-0.5312135529405829
YBR292C	-0.8698105882426131
YBR293W	0.08843141582886276
YBR294W	0.38935780686734967
YBR295W	-0.3930510632714568
YBR296C	-0.05853176752823771
YBR297W	0.22218203588118393
YBR298C	-0.6205076259512537
YBR299W	0.4544382121281819
YBR300C	-0.512266876237635
YBR301W	0.20179581000600094
YCL001W	0.03889889690736747
YCL001W-A	-0.4967405445168511
YCL002C	0.2213501481167741
YCL004W	0.020492718049427674
YCL005W	0.0704953414132272
YCL007C	-1.4323331493154379
YCL008C	-0.24709190338164505
YCL009C	-0.29443080827117885
YCL010C	-3.3271728532608433
YCL011C	-0.3884447384385396
YCL014W	-0.13749974673659449
YCL016C	-0.17593698832269405
YCL022C	0.07193280621681802
YCL023C	0.14347409366641548
YCL024W	-0.0782649286201416
YCL025C	-0.10017770732924619
YCL026C-A	0.09770369287607747
YCL027W	0.02027688564688259
YCL028W	-0.16670518270976592
YCL029C	-0.6687130285765029
YCL030C	0.006821444916624793
YCL032W	-0.7538495313534709
YCL033C	0.10390136924177965
YCL034W	0.07376431697683751
YCL035C	-1.0478554166885687
YCL036W	0.3209440395158725
YCL037C	-2.121501351268642
YCL038C	-0.11633088239245834
YCL039W	-0.32062949863183665
YCL040W	-0.24161261523933386
YCL042W	0.02522331371748815
YCL044C	0.34242154484778725
YCL045C	0.09007421764468791
YCL046W	0.8864722604175866
YCL047C	0.4429776620928869
YCL048W	-0.0001433665745657602
YCL049C	0.3166232925948764
YCL050C	0.009646406090555058
YCL051W	0.4585329034648132
YCL055W	0.09111971689079848
YCL056C	-0.22017796998584235
YCL057W	-0.019584004282155572
YCL058C	-2.3858649488928916
YCL061C	0.6325167128364514
YCL063W	-0.4273122745521894
YCL064C	-0.024929913747030658
YCL069W	-0.17749297981642592
YCL076W	0.4970968551468963
YCR001W	0.3741205473758446
YCR002C	-0.8965786517030846
YCR003W	-1.9279561305009172
YCR004C	-0.04620008741211502
YCR005C	0.5780618503191749
YCR006C	0.24039143367802598
YCR007C	-0.051698263461910636
YCR008W	-0.09448419357536332
YCR009C	-0.6775147232565795
YCR010C	-0.017712112825205635
YCR011C	0.06560631092610225
YCR014C	0.02559420359957086
YCR015C	-0.17316415954513145
YCR016W	-0.25291939570801764
YCR017C	-0.2096698414961648
YCR019W	-0.07349849472663005
YCR020C	-0.0014220695845106601
YCR020C-A	0.002948961414745912
YCR021C	-0.029603430030285243
YCR022C	-0.31174508206879553
YCR023C	0.033982831143410636
YCR024C	-1.158149875403515
YCR024C-A	-0.37455642676772666
YCR025C	-0.6488240782029039
YCR026C	-1.1238224747519971
YCR027C	0.030685357879949558
YCR028C	-6.605773555571476
YCR028C-A	-1.5399271410972262
YCR030C	0.16228949493140907
YCR031C	-0.7745621680665842
YCR032W	0.14291143512297239
YCR033W	0.16964829220615235
YCR034W	0.6681955890245798
YCR036W	-0.5454991737845784
YCR037C	-0.06902798210246021
YCR043C	0.01925548306778956
YCR044C	-1.6738076791911736
YCR045C	-0.8463576619768032
YCR046C	-0.6627627685012563
YCR047C	0.3278140310420636
YCR048W	0.33375857883756915
YCR049C	0.006255127217628873
YCR050C	-0.2288557053523807
YCR051W	-1.1493113114631686
YCR053W	-4.7142410738139535
YCR059C	-0.4468734578199005
YCR060W	0.23670386890661768
YCR061W	-0.12016252685047635
YCR063W	-0.32818998971803576
YCR065W	0.36410602876378656
YCR066W	-0.3519269487233344
YCR067C	0.22098859453595102
YCR068W	-0.5451766937773292
YCR069W	0.3891142452178256
YCR071C	-1.1698889533401389
YCR073C	0.19527744247288759
YCR073W-A	0.7354290375392192
YCR075C	0.22085853257315716
YCR076C	0.8830786345482534
YCR077C	-0.3249436491317483
YCR079W	0.25274909830410736
YCR082W	0.3370854593140342
YCR083W	0.36996735358970523
YCR085W	0.3423015236030198
YCR086W	-2.6460487565202033
YCR087C-A	-0.4577669710570611
YCR087W	-0.7371242795107875
YCR088W	0.5649725252020802
YCR089W	0.6300128725779165
YCR090C	-0.025794124222470606
YCR091W	0.08401826491658779
YCR092C	0.4725651261929171
YCR094W	-1.949520538317545
YCR095C	0.30843435430507465
YCR098C	-0.08790849967126374
YCR099C	0.14117081418203925
YCR100C	0.4043322340170588
YCR101C	0.010769501149574394
YCR102C	-0.011847046446813444
YCR102W-A	0.3245272971334622
YCR105W	-0.06760434987094154
YCR106W	-0.24808515207931273
YCR107W	0.23093727805047276
YDL001W	-0.4156270304437941
YDL002C	-0.9281010571573378
YDL005C	-2.214090778033783
YDL006W	-3.502547536629356
YDL009C	0.5039742291686335
YDL010W	0.5338311683410532
YDL011C	0.4633550580960628
YDL012C	-0.5709962941449751
YDL013W	0.262296416645385
YDL018C	0.38353751516536405
YDL019C	0.847464894509982
YDL020C	0.12475717701888457
YDL021W	-0.15653923951504994
YDL022W	-0.8346450407059182
YDL023C	0.6364049650919217
YDL024C	0.2732389554687466
YDL025C	0.20377959601803872
YDL026W	0.1861519619264124
YDL027C	0.05327844263474064
YDL032W	-1.1435378422918019
YDL033C	-1.0441166175992913
YDL034W	-0.5116459363391921
YDL035C	0.13076162845566924
YDL036C	0.36909534162378616
YDL037C	0.6175730064756582
YDL039C	-0.475496910765856
YDL040C	-0.37320171703429006
YDL041W	-1.2287980618013759
YDL042C	-0.9691438605602025
YDL044C	-1.1797198995698426
YDL045W-A	-1.226220215216555
YDL046W	-0.2379625103132769
YDL047W	-3.6204248463331603
YDL048C	-0.2987661483598803
YDL049C	-0.01684687464285899
YDL050C	-0.07328292885821731
YDL051W	-0.027554446721405938
YDL052C	-0.9425148843643956
YDL053C	-0.3007615917468439
YDL054C	0.4699863089034026
YDL056W	-1.1747905385960178
YDL057W	0.09906701423895908
YDL059C	-0.03340003819926123
YDL062W	-1.5162619355967188
YDL063C	-1.8257542075906958
YDL065C	0.11744076843960691
YDL066W	-0.13109182500566907
YDL067C	-0.8021435872729583
YDL068W	-0.6851961199603973
YDL070W	-0.29880348490393144
YDL071C	-0.43614170419913256
YDL072C	-0.397218955744202
YDL073W	-0.7016294218942395
YDL074C	-2.5246859176040606
YDL075W	-3.6147965709639394
YDL076C	-0.3787807953060255
YDL077C	-0.1907099253002538
YDL078C	-0.13149443301662736
YDL079C	0.04929975836373101
YDL080C	0.17222354195790476
YDL081C	0.13986358220430292
YDL082W	-1.7438088278262809
YDL083C	-2.3936218307177612
YDL085W	0.2262025681491913
YDL086W	0.610204292950821
YDL088C	0.03582898607234394
YDL089W	-0.19912776534836915
YDL090C	-0.9641246578304261
YDL091C	-1.10205497178816
YDL093W	-0.23887454613905826
YDL094C	-0.5813841374497987
YDL095W	-1.5639532353929992
YDL096C	0.6383870216579336
YDL099W	-0.9627157491943671
YDL100C	0.31712174550006683
YDL101C	0.693407103934545
YDL104C	0.09819480518742119
YDL106C	0.19408661111141903
YDL107W	-1.3122982809878612
YDL109C	0.2989732541061867
YDL110C	0.4417650401965086
YDL112W	0.19587331778958503
YDL113C	0.30428319331653714
YDL114W	-0.8716001005292944
YDL115C	-1.329739648244068
YDL116W	-3.103181045490042
YDL117W	-1.032530698483571
YDL118W	-3.0839186997863393
YDL119C	0.14767926690060176
YDL121C	0.28830401178671816
YDL122W	0.38622394406276395
YDL123W	0.29645366994044314
YDL124W	0.0014098127275057218
YDL125C	0.34536221662785793
YDL127W	0.05044690153240984
YDL128W	0.39225522297492116
YDL130W	-1.5412287626700807
YDL130W-A	0.018787008431056896
YDL131W	0.015088210155162367
YDL133C-A	-0.1951166378852584
YDL133W	-1.0159514492355484
YDL134C	0.19236621020257644
YDL135C	0.5068390242737499
YDL136W	-0.27228135358741995
YDL137W	0.15423451360938717
YDL138W	0.39393602279669127
YDL142C	-0.39046203669395824
YDL144C	-0.19190156622178992
YDL146W	0.46760136440923883
YDL149W	0.20293327524337498
YDL151C	-1.8715049466300682
YDL154W	0.30261020295812346
YDL155W	0.41400294377216285
YDL156W	0.7166940087407425
YDL158C	-0.5113922617173675
YDL159W	-0.33009427318094053
YDL160C	-2.1996533786811217
YDL161W	0.4089943247385711
YDL162C	0.451177766730531
YDL167C	-0.017205478483000487
YDL168W	-0.630568843170557
YDL169C	-0.2721134674431849
YDL170W	0.02560670926368437
YDL171C	0.19097293151010825
YDL172C	-2.0833359261495072
YDL173W	-1.7065238801443463
YDL174C	0.3019848343791151
YDL175C	-0.07799351651442206
YDL176W	0.1413305947879929
YDL177C	-0.09468014030446359
YDL178W	0.018823558711313883
YDL179W	0.09316690595886631
YDL180W	-0.7370992821908895
YDL181W	-0.36458261610601117
YDL182W	-0.021105843588113543
YDL183C	0.09053371375146484
YDL184C	0.16205278180338878
YDL185W	-4.958136296070089
YDL186W	0.1653002761168725
YDL187C	-0.1613039057900243
YDL188C	-0.12504333078142998
YDL189W	-0.4626709439824822
YDL190C	-1.0851554251343463
YDL191W	-0.7938581897813267
YDL192W	-2.631414994497833
YDL194W	-1.7716062606450165
YDL197C	0.3988685394262408
YDL198C	0.7887806781639962
YDL199C	0.4623690139641011
YDL200C	-0.19880013459322937
YDL201W	0.6914429220643332
YDL202W	0.3567495139479451
YDL203C	0.21412147427515454
YDL204W	0.267238655273252
YDL206W	0.10647751064924921
YDL210W	0.09006336765282798
YDL211C	0.3435324023659374
YDL213C	0.40523988556061946
YDL214C	0.34388080122324216
YDL215C	0.10183729085061968
YDL216C	0.01958221712151144
YDL218W	0.2024365301905044
YDL219W	-0.22330054913788874
YDL222C	-0.25558230594369497
YDL223C	0.6035820269234448
YDL224C	0.6326326872122853
YDL225W	-0.0340296628345687
YDL226C	-0.023774711833625003
YDL227C	0.17383214881527334
YDL229W	-0.060508133279511295
YDL230W	0.07969070345522423
YDL231C	0.08830466121510616
YDL232W	-2.2150471791903605
YDL233W	0.01699847301258786
YDL234C	0.3276689886435962
YDL236W	-0.10919234316229888
YDL237W	-0.16003783593825574
YDL238C	0.09122487425280998
YDL239C	0.44887496374206326
YDL240W	-0.14053982328980927
YDL241W	0.025519704097996095
YDL242W	-0.025818419503442176
YDL243C	0.06703531775378978
YDR001C	-0.27302104877863137
YDR003W	0.22915663921337823
YDR004W	-0.08703528160011803
YDR005C	-1.6179866005113546
YDR006C	-0.8168549047108354
YDR007W	-0.29893089626281283
YDR008C	0.012266726796158488
YDR009W	0.5146458533326941
YDR010C	-0.9947772161096391
YDR011W	-0.326971765596905
YDR014W	-0.24331765164899205
YDR015C	-0.13273257054363435
YDR017C	-3.097722669468855
YDR018C	-0.06793375709296733
YDR019C	-0.2344988101770876
YDR020C	-0.06540165963284907
YDR022C	0.31620635713814527
YDR024W	-1.29666677107507
YDR025W	-1.2125266376725656
YDR026C	0.6281038611336579
YDR027C	-0.4059142801026635
YDR028C	0.16196080336855484
YDR029W	0.2773716784323923
YDR030C	0.16638913268838695
YDR031W	0.2585630393346575
YDR032C	0.1304619452462985
YDR033W	0.2514165761212218
YDR034C	0.22136464671593947
YDR035W	0.33303993061678
YDR036C	0.5253952898429575
YDR042C	0.14622701867797544
YDR043C	0.3242723077747744
YDR046C	0.47035492787472705
YDR048C	-0.2791302277852256
YDR049W	0.11865673608811521
YDR051C	-0.17710693815268075
YDR055W	-0.36426430443025387
YDR056C	0.435336560864223
YDR057W	-0.12146987059837094
YDR058C	0.2931847280041701
YDR059C	0.1374342523859534
YDR061W	-0.02012475282654856
YDR063W	-0.31860433778389813
YDR065W	-0.6245927678293586
YDR066C	-0.0790862708646545
YDR067C	-0.4631869882112654
YDR068W	-0.23261517922258135
YDR069C	0.06787202417479997
YDR070C	0.050470497412748484
YDR071C	-0.19898021446553782
YDR072C	-0.27435626275811836
YDR073W	-0.7540006066065682
YDR074W	-2.2917227381936582
YDR075W	0.016640145289833184
YDR076W	-0.2445163651091067
YDR077W	-0.06119140585019652
YDR078C	-0.9527867631278927
YDR079W	-1.6018310144869483
YDR080W	-0.28696316135151523
YDR083W	-0.885507974213641
YDR084C	-0.15248956860575566
YDR085C	-0.06505400293937703
YDR089W	-0.29204021700297983
YDR090C	-0.13277518325738819
YDR092W	-0.5076980080879896
YDR093W	-0.4281227336609672
YDR094W	-0.5009488757527462
YDR095C	-0.35216209120041375
YDR097C	-0.27750632021079286
YDR098C	0.18973009137539903
YDR099W	-0.6262805860368413
YDR100W	-0.24645167202839346
YDR101C	-1.2209960994587497
YDR102C	-0.4880796573409754
YDR103W	-0.22013563777869852
YDR104C	-0.3906906901145862
YDR105C	-0.31361231657840005
YDR107C	-0.29492185907350166
YDR108W	0.1033190096697764
YDR109C	0.49640907666989625
YDR110W	0.010215159991142959
YDR111C	0.726343826415809
YDR112W	-0.054395235196805496
YDR114C	-3.3271728532608433
YDR115W	-5.992479503411294
YDR116C	-0.1729837959783561
YDR117C	0.13318663067246925
YDR119W	0.2656467890687599
YDR120C	0.02703471360268131
YDR121W	0.5239290100664568
YDR122W	0.49839951601876836
YDR123C	0.3650824643186265
YDR124W	0.06819061918736928
YDR125C	0.08322103692238585
YDR126W	0.032024662035057785
YDR127W	-6.730271790157299
YDR128W	-1.076847026788277
YDR129C	-0.35266577747484007
YDR130C	0.2392400681607794
YDR131C	0.07447815119248977
YDR132C	0.12379129265312815
YDR133C	0.22665419868380018
YDR135C	0.1515251378751477
YDR136C	0.00658412258916691
YDR137W	0.12480771101440252
YDR138W	-4.10514234173863
YDR139C	0.08988193187222257
YDR140W	0.17338083813674726
YDR142C	0.17964335571345527
YDR143C	0.1867915765118493
YDR144C	0.2041705412584371
YDR146C	0.1238630554514554
YDR147W	-0.05823201651735437
YDR148C	0.21433756752719055
YDR149C	-0.4547139066911668
YDR150W	-1.4505743746230333
YDR151C	0.07577378129575434
YDR152W	0.45241670987483934
YDR153C	0.4808813251337186
YDR154C	0.48583316191657877
YDR155C	0.35721280221686535
YDR156W	-2.8963147559271225
YDR157W	-0.49824386744222593
YDR158W	0.01691251300601439
YDR159W	-1.109030757259457
YDR161W	-1.2406540418887757
YDR162C	-1.8291514826396384
YDR163W	0.2946942810546585
YDR165W	-0.2150554464693745
YDR169C	0.01926906977265762
YDR171W	0.045468201713119195
YDR173C	-4.201482717218324
YDR174W	-1.3652015565166988
YDR175C	-1.7519789412546392
YDR176W	-5.7020349687159255
YDR178W	0.5293316661692219
YDR179C	0.7965235813489903
YDR179W-A	0.1306515453309413
YDR181C	0.29030587014737147
YDR183W	0.06637043224549559
YDR184C	-0.14031831986156898
YDR185C	0.06991551980358138
YDR186C	0.3088158923281347
YDR191W	-0.0590438787996313
YDR192C	0.24803203913981667
YDR193W	0.06563189262584872
YDR194C	-1.7556946718313884
YDR195W	-5.254181381237071
YDR197W	-2.9506474936895333
YDR198C	-0.11941961604535965
YDR199W	0.4044733428089297
YDR200C	0.9917344969740165
YDR202C	-0.0024201201043107237
YDR203W	0.6233720024882602
YDR204W	-1.0381596008820846
YDR205W	-0.025790232205296994
YDR206W	0.05333743515610656
YDR207C	-2.237780890563493
YDR209C	0.2927843822612043
YDR210W	0.22720830569631584
YDR213W	0.12430809681784603
YDR214W	0.5606145551717324
YDR215C	0.4426364677104057
YDR216W	0.44068108840532283
YDR217C	0.26783516938770724
YDR218C	0.18712207736344066
YDR219C	0.011668246415921815
YDR220C	-0.2725315389646117
YDR221W	0.230632993752469
YDR222W	0.4532053364776292
YDR223W	0.10764985617479182
YDR225W	-0.6035208646755449
YDR226W	-4.330194931832004
YDR227W	-0.29698949274141717
YDR229W	0.013145651978093602
YDR230W	-2.5130910335547436
YDR231C	0.19760342987956858
YDR233C	0.11693658633802297
YDR234W	0.4152570762313878
YDR237W	-1.3158714306348023
YDR239C	0.3663880317791008
YDR241W	-0.3750336272901797
YDR242W	0.24471772627078364
YDR245W	-0.09643005631793196
YDR247W	0.3590958137842558
