orf	hap alpha | growth (exponential growth rate) | standard [standard] | Yoshikawa K~Shimizu H, 2011
YDR275W	0.3342661457690157
YDR276C	0.336336039997765
YDR277C	0.3335649143922982
YDR278C	0.33078028151584604
YDR279W	0.3234255035846785
YDR281C	0.3327734126874951
YDR282C	0.3286914153712314
YDR283C	0.3159267808520094
YDR284C	0.3224003710467698
YDR285W	0.3302868958494344
YDR286C	0.344053893934377
YDR287W	0.3452340334533852
YDR289C	0.2593695930686364
YDR290W	0.2111024254358526
YDR291W	0.3412355750905732
YDR293C	0.33056015449930165
YDR294C	0.34310020193615354
YDR295C	0.3432416354266692
YDR297W	0.34326214471498173
YDR300C	0.09770610114511843
YDR304C	0.34179916611298244
YDR305C	0.3396507610639978
YDR306C	0.33888592102490805
YDR307W	0.3411124707320018
YDR309C	0.35412398337537465
YDR310C	0.3403072036327427
YDR312W	0.34245152121281386
YDR314C	0.33404052953259666
YDR315C	0.285546754805049
YDR316W	0.341205368261415
YDR317W	0.3166471938411386
YDR318W	0.3361051386820609
YDR319C	0.3469946574592112
YDR320C	0.3492104487048038
YDR321W	0.33374334170085806
YDR322W	0.336040541661361
YDR323C	0.29232460263142984
YDR326C	0.33707688274575254
YDR329C	0.34356797911234493
YDR330W	0.3331813338686533
YDR332W	0.30734226883776605
YDR333C	0.3259058778335092
YDR334W	0.3259151088203829
YDR335W	0.2846527581488886
YDR336W	0.32533642909657073
YDR337W	0.2813912638396264
YDR338C	0.3379141160740754
YDR340W	0.33786532930406965
YDR344C	0.3420831085164688
YDR345C	0.3356291513651875
YDR346C	0.3551809495094995
YDR347W	0.30660789518219245
YDR348C	0.3435025865623743
YDR349C	0.35282499432216774
YDR350C	0.28453047049469343
YDR351W	0.3408102345649937
YDR352W	0.33018082072108856
YDR354W	0.34881995493941736
YDR357C	0.3430488005816249
YDR358W	0.3397000834718035
YDR359C	0.22764789345711423
YDR360W	0.3255847265253029
YDR363W	0.28604898658190825
YDR363W-A	0.2729135721974147
YDR368W	0.338546942779195
YDR370C	0.3407524125924332
YDR371W	0.34123545731595656
YDR372C	0.34440430555821866
YDR374C	0.3297663559522044
YDR375C	0.2517888505455471
YDR377W	0.19618705977932177
YDR378C	0.31222322246901735
YDR379W	0.3482958826349793
YDR380W	0.33879472366492663
YDR382W	0.2436129029988291
YDR383C	0.3448587018293753
YDR384C	0.3383751716566324
YDR385W	0.3295035698361814
YDR386W	0.3377555975548314
YDR387C	0.3434281181278347
YDR389W	0.3367297100162062
YDR391C	0.32783940101266146
YDR392W	0.3161600846182694
YDR393W	0.32713921222235065
YDR395W	0.36109781124748397
YDR399W	0.34411124839601503
YDR400W	0.3399524786607192
YDR401W	0.3351059898963886
YDR402C	0.34238111977774016
YDR403W	0.3152410484473619
YDR406W	0.33374511517739786
YDR408C	0.33750121468339456
YDR409W	0.3377844651273976
YDR410C	0.33720960598487376
YDR411C	0.3351250689549502
YDR414C	0.3325454963098438
YDR415C	0.3337543541230261
YDR417C	0.26467256696962593
YDR418W	0.2904999483528524
YDR419W	0.3587221398361338
YDR420W	0.3419241829681302
YDR421W	0.3383914046323987
YDR422C	0.33474569513532904
YDR423C	0.3405780549716826
YDR424C	0.34076465451468696
YDR425W	0.3379927818277717
YDR426C	0.3376886013090737
YDR428C	0.33983034991326866
YDR430C	0.3364186161405641
YDR431W	0.23713796879397703
YDR432W	0.26000209165952026
YDR433W	0.2545787257155461
YDR435C	0.34295933134068823
YDR436W	0.3318018821108193
YDR438W	0.33307877039608547
YDR439W	0.31688171847210533
YDR440W	0.3326854335789482
YDR441C	0.32239485724982814
YDR442W	0.483240577219067
YDR443C	0.3273317092589618
YDR444W	0.3474240578979242
YDR445C	0.3354480696099983
YDR446W	0.34618231221124984
YDR447C	0.31528369609157825
YDR450W	0.3339948930682187
YDR451C	0.33273228860334925
YDR452W	0.32643268853287477
YDR453C	0.33204791317461085
YDR455C	0.31891823387474494
YDR456W	0.3323733130898827
YDR457W	0.3166106447847181
YDR458C	0.3108928829904282
YDR459C	0.3404989411320407
YDR461W	0.3417504051974114
YDR462W	0.3314814773462485
YDR463W	0.3203688982991051
YDR465C	0.32902123918126536
YDR466W	0.31253479449908605
YDR467C	0.32393990579522847
YDR469W	0.28274011443811653
YDR470C	0.2844664925100924
YDR471W	0.3177727578252907
YDR475C	0.32597783862390145
YDR476C	0.3332270376594651
YDR477W	0.3344449067857205
YDR479C	0.3248454699362776
YDR480W	0.3221793964018443
YDR481C	0.31135383554436374
YDR482C	0.33799733534691456
YDR483W	0.33841413041136204
YDR484W	0.313219756310929
YDR485C	0.31866307406119426
YDR486C	0.33888487770327186
YDR488C	0.31835928734940877
YDR490C	0.3301401865275012
YDR491C	0.29225287232367336
YDR492W	0.32284089801134686
YDR493W	0.3345033271951444
YDR494W	0.34264981777790526
YDR495C	0.3286150864302121
YDR496C	0.27289524540517895
YDR497C	0.3389379399882901
YDR500C	0.2776621827523424
YDR501W	0.34421159304537785
YDR502C	0.3356942799379853
YDR503C	0.34239522408426903
YDR504C	0.34477437733433414
YDR505C	0.35324729948379
YDR506C	0.33511399992293184
YDR507C	0.3598769389575732
YDR508C	0.3378256874157376
YDR509W	0.339786562069921
YDR511W	0.33956011692666066
YDR512C	0.3093595646897671
YDR513W	0.33628498650712707
YDR514C	0.3593024921388401
YDR515W	0.3342381463082633
YDR516C	0.3328197942499215
YDR517W	0.34391439086967485
YDR518W	0.34186036890254606
YDR519W	0.32652374165018194
YDR520C	0.333314785314309
YDR521W	0.32341046763401293
YDR522C	0.31492964167372006
YDR523C	0.3304658625701082
YDR524C	0.3356007267569615
YDR525W	0.31842188419176315
YDR525W-A	0.3301810263902419
YDR528W	0.33554638344026966
YDR529C	0.2705911792090562
YDR530C	0.3414685966152704
YDR532C	0.2505694862310206
YDR533C	0.32084383505200365
YDR534C	0.33032249632945093
YDR535C	0.33420782800713406
YDR536W	0.3419459168000897
YDR537C	0.34025695199266914
YDR538W	0.3399434829757908
YDR539W	0.3288878422080773
YDR540C	0.32535899802481383
YDR541C	0.3166259880665526
YEL001C	0.31942228938309436
YEL003W	0.2459354271122625
YEL004W	0.34036022458765103
YEL005C	0.3341626713747258
YEL006W	0.33280744504705995
YEL007W	0.3288193328668759
YEL008W	0.3354828145833655
YEL009C	0.3277185786476785
YEL010W	0.32838881653490615
YEL011W	0.33340644313039347
YEL012W	0.31929899465106215
YEL013W	0.3045170535834043
YEL014C	0.3291212501569366
YEL015W	0.32630435855310935
YEL016C	0.33875399920857563
YEL017C-A	0.3455229733781833
YEL017W	0.34605485099524885
YEL018W	0.3448961112241976
YEL020C	0.34348320845900093
YEL023C	0.3381470860943526
YEL024W	0.35391899733477916
YEL025C	0.3503949451493479
YEL027W	0.35338371670812097
YEL028W	0.3323227620075405
YEL029C	0.25562261046970547
YEL030W	0.332850463354652
YEL031W	0.348210995589878
YEL033W	0.34111373229173236
YEL036C	0.28894643609220305
YEL037C	0.3366012273106697
YEL038W	0.3506492040865609
YEL039C	0.3416179571684484
YEL041W	0.34754363288651524
YEL042W	0.35054054247650523
YEL043W	0.3421244865099971
YEL044W	0.216798638259386
YEL045C	0.33810660066039067
YEL046C	0.29932940673169717
YEL047C	0.3357222890435162
YEL048C	0.3462599773356875
YEL049W	0.3423284307722436
YEL050C	0.3357342590546917
YEL051W	0.3388337304567576
YEL052W	0.3563443639764858
YEL053C	0.2860138165838587
YEL054C	0.33444260592442765
YEL056W	0.3398260106409517
YEL057C	0.3281859709395374
YEL059W	0.32555217495042643
YEL060C	0.3377231502040339
YEL061C	0.2677062162964289
YEL062W	0.34275757560140474
YEL063C	0.3439904419084927
YEL064C	0.3455075573508446
YEL065W	0.2538675396664774
YEL066W	0.33173586471786914
YEL067C	0.33665672703272054
YEL068C	0.24676429913569048
YEL071W	0.29482349387997553
YEL072W	0.3331630484938824
YER001W	0.32046324891957007
YER002W	0.33516957860895286
YER004W	0.3246598873331958
YER005W	0.3174869758077381
YER007C-A	0.32720177564426534
YER007W	0.3355609566850152
YER010C	0.33244958358002313
YER011W	0.3242441027079245
YER014C-A	0.26844326897555415
YER016W	0.3344426059244278
YER017C	0.2786704507905818
YER019C-A	0.34889831709857755
YER019W	0.34033956731855175
YER020W	0.34272062181330354
YER024W	0.3141490548018857
YER027C	0.33350261811124954
YER028C	0.32479742447747206
YER030W	0.3243931681966015
YER031C	0.32941578318561665
YER032W	0.33477212105608534
YER033C	0.3410432377510432
YER034W	0.2702124254528155
YER035W	0.33596523019692903
YER037W	0.30652283695646126
YER038W-A	0.23970086472485833
YER039C	0.3380902953704986
YER039C-A	0.32216155468503427
YER040W	0.3314166414524532
YER041W	0.3383879796093403
YER042W	0.3152955963418749
YER044C	0.3275891388319315
YER044C-A	0.30081096065472124
YER045C	0.32810271251915607
YER046W	0.32967492778494056
YER046W-A	0.3311427949281356
YER047C	0.33619845534646825
YER048C	0.34134484845178303
YER050C	0.34244925591596226
YER051W	0.3357790048836062
YER052C	0.3107169292875904
YER053C	0.32675778908731035
YER054C	0.3224177682321948
YER055C	0.34679677199789843
YER056C	0.3369448747934839
YER056C-A	0.11559998709044789
YER057C	0.29958085359989384
YER058W	0.08736900293993809
YER059W	0.3436887521366392
YER060W	0.3453952983832624
YER060W-A	0.3460510980034397
YER061C	0.2731321185840805
YER062C	0.342773145520883
YER063W	0.31498239564979313
YER064C	0.33428034810474616
YER065C	0.26223959601055113
YER066C-A	0.3347582317171106
YER066W	0.3335783585462261
YER067C-A	0.33346660284711604
YER067W	0.257161256985088
YER068C-A	0.2700726399694168
YER068W	0.192954251401274
YER069W	0.3238124104606158
YER071C	0.3352463256246804
YER072W	0.3020795713662996
YER073W	0.3374414718728783
YER074W	0.29369207005776476
YER075C	0.3314611310283533
YER077C	0.3308616914446786
YER078C	0.33540458412315133
YER079W	0.33752111053104095
YER080W	0.3193063121039559
YER081W	0.2976366578549562
YER083C	0.3376236149330798
YER084W	0.3372397349838625
YER085C	0.33243454160524655
YER086W	0.33784379043859225
YER087C-B	0.3273422213667361
YER087W	0.3342394081290181
YER088C	0.32852768866071
YER089C	0.33513483064180083
YER090W	0.3373276361978603
YER091C	0.3268434047584251
YER091C-A	0.33474618943678425
YER092W	0.3306699357937777
YER093C-A	0.3532118586440123
YER095W	0.3150371340648797
YER096W	0.34037688857022713
YER097W	0.33640970763071165
YER098W	0.33615351553225203
YER101C	0.32435112944312716
YER103W	0.31278849032071504
YER106W	0.3262112233953929
YER110C	0.28708776404369085
YER111C	0.34769209508758614
YER113C	0.33675043031759366
YER114C	0.32867197513358803
YER115C	0.32497338672626663
YER116C	0.34105201998105217
YER117W	0.27506907590901897
YER118C	0.316077033323441
YER119C	0.3166057717453312
YER119C-A	0.3142949882468674
YER120W	0.3146716500419794
YER121W	0.33721612025580483
YER122C	0.33647843177107173
YER123W	0.3152465894955689
YER124C	0.33454572700888935
YER128W	0.33207842039157337
YER129W	0.3444391001271365
YER130C	0.33271530982633
YER131W	0.2849115912192349
YER132C	0.3382622364674649
YER134C	0.33696299614144287
YER135C	0.3354178240984461
YER137C	0.3336750239846411
YER139C	0.3296019077313913
YER140W	0.34718801632611596
YER141W	0.3030052052243428
YER142C	0.33821866886898616
YER143W	0.33541287016314203
YER144C	0.33464694942751716
YER145C	0.30998649033894604
YER149C	0.333670694949945
YER150W	0.3290804245765854
YER151C	0.2562371727620679
YER152C	0.33102751365390626
YER153C	0.3353730734274906
YER154W	0.27245178371971956
YER155C	0.2617849596906903
YER156C	0.3138841800518502
YER158C	0.335477910882053
YER161C	0.36199099737791407
YER162C	0.3386908866904771
YER163C	0.3460090659758714
YER164W	0.2912234982938604
YER166W	0.3271718458133599
YER167W	0.3440128232829279
YER169W	0.32155121840848433
YER170W	0.32481227191548223
YER173W	0.32453350092733346
YER174C	0.32751131834147124
YER175C	0.3310764087846732
YER176W	0.33360511297424067
YER177W	0.21715275127406491
YER178W	0.324377031606499
YER179W	0.3326853124429183
YER180C	0.31121151172615497
YER181C	0.33721787893650423
YER182W	0.3260200689723407
YER183C	0.32669283970201995
YER184C	0.3334045465745299
YER185W	0.3281267838615497
YER186C	0.3283624208501384
YER187W	0.3216762441853667
YER188W	0.33703351519519154
YFL001W	0.25294243282084605
YFL003C	0.3396336146611718
YFL004W	0.3397015016083864
YFL007W	0.3208939113047111
YFL010C	0.34187193474101574
YFL010W-A	0.339398653542202
YFL011W	0.34202374025522064
YFL012W	0.34471627458886683
YFL012W-A	0.3120701785224037
YFL013C	0.3260736894928882
YFL014W	0.32881635654571995
YFL015C	0.33784624008045583
YFL016C	0.22200016539654957
YFL018C	0.32307735806641147
YFL019C	0.32885731281444625
YFL020C	0.3351484747608755
YFL021W	0.3211750304116707
YFL023W	0.23502711633720572
YFL025C	0.32067087917458265
YFL026W	0.34628386237784814
YFL027C	0.33717181336974156
YFL028C	0.3307383335438596
YFL030W	0.33824064478623583
YFL031W	0.24965135104634928
YFL032W	0.25562716245170425
YFL033C	0.32609773349984594
YFL034C-A	0.3318581899004266
YFL034W	0.3352017853657224
YFL040W	0.3262579625205376
YFL041W	0.33073160497565235
YFL042C	0.3286877344473528
YFL044C	0.32868215670004874
YFL046W	0.3303012355352992
YFL047W	0.3331225839721059
YFL048C	0.3637266656350552
YFL049W	0.3574412727236456
YFL050C	0.34855750260976137
YFL051C	0.34013556266613965
YFL052W	0.34583210364246086
YFL053W	0.34452920473237636
YFL054C	0.3481382706746041
YFL055W	0.3442565268293726
YFL063W	0.33874699674118314
YFR001W	0.22065647445888276
YFR006W	0.33627751899714103
YFR007W	0.3207324378118064
YFR008W	0.33795603775627014
YFR009W	0.33283887392227635
YFR010W	0.3167435588341049
YFR011C	0.33198540763327733
YFR012W	0.3403427168548675
YFR013W	0.3218992074180957
YFR014C	0.33944148168337707
YFR015C	0.3476152111504994
YFR016C	0.3415971942489479
YFR017C	0.34276184902921447
YFR018C	0.33729548355180294
YFR019W	0.29472194696233206
YFR020W	0.3414386401167758
YFR021W	0.3433255209086161
YFR022W	0.33727642649421113
YFR023W	0.3401650623632372
YFR024C-A	0.3348402234091835
YFR025C	0.35022847576651295
YFR026C	0.3448345048990168
YFR030W	0.35528965835439763
YFR031C-A	0.30414607466276833
YFR032C	0.3308750248457044
YFR032C-A	0.2892354202092733
YFR033C	0.3107515068959382
YFR034C	0.32148975460202317
YFR035C	0.33488645068944356
YFR036W	0.32780717938774345
YFR038W	0.33753450997588885
YFR039C	0.3132068002534836
YFR040W	0.2834816935311565
YFR041C	0.3373991535669928
YFR043C	0.34046881504392557
YFR044C	0.33788119895438173
YFR045W	0.326886261789311
YFR046C	0.3193913545997829
YFR047C	0.3100838443691055
YFR048W	0.3154898449387359
YFR049W	0.3101152758634509
YFR053C	0.33886628733717394
YFR054C	0.32789759956993314
YFR055W	0.3364401017127001
YFR056C	0.3240495985462272
YFR057W	0.3295941881922303
YGL002W	0.32178818218732164
YGL003C	0.3011379995803272
YGL004C	0.3426733966031272
YGL005C	0.34853130161322354
YGL006W	0.3389394033350791
YGL007W	0.33639093745962045
YGL010W	0.3368777984209931
YGL012W	0.33672584512398807
YGL013C	0.3364152664110742
YGL014W	0.2401917747276075
YGL015C	0.33839359486111814
YGL016W	0.2705976661597308
YGL017W	0.2577654637814363
YGL019W	0.30325452289093185
YGL020C	0.29840669752701104
YGL021W	0.33011923689214934
YGL023C	0.25880367605938726
YGL024W	0.2772259199626712
YGL025C	0.2924172339274479
YGL026C	0.32408902706203113
YGL027C	0.2865776639728356
YGL028C	0.3448285082344763
YGL029W	0.3182562326204816
YGL031C	0.313215041049925
YGL032C	0.340466036751774
YGL033W	0.3407201592398317
YGL034C	0.3403744220812559
YGL035C	0.3788373892414916
YGL036W	0.33732119325460747
YGL037C	0.33261370704749194
YGL038C	0.22628972302662426
YGL039W	0.33467527232803707
YGL041C	0.3326940820223164
YGL042C	0.327184866244021
YGL043W	0.3563859959933673
YGL045W	0.30832477866387564
YGL049C	0.3256197250823577
YGL050W	0.3362093365926847
YGL051W	0.336973789575335
YGL053W	0.3439533538002254
YGL054C	0.310316466884828
YGL056C	0.34071387600695624
YGL057C	0.350227301006519
YGL058W	0.2187982172838881
YGL059W	0.32894913155714955
YGL060W	0.3355039682886328
YGL062W	0.32932225230342416
YGL063W	0.33050434158195113
YGL064C	0.3258097698137006
YGL066W	0.16937781660131745
YGL067W	0.3366527709913544
YGL070C	0.14839601899625227
YGL071W	0.19858844558831112
YGL072C	0.3005831588907856
YGL076C	0.23031380566046095
YGL077C	0.35430929285256646
YGL078C	0.29666210736161824
YGL079W	0.34534544309530374
YGL080W	0.29670641594763675
YGL081W	0.33500256508165305
YGL082W	0.3569102077199645
YGL083W	0.3478293918584259
YGL084C	0.3155237425425197
YGL085W	0.34671479479460987
YGL086W	0.34056529413820635
YGL087C	0.3399773102764377
YGL088W	0.27240287244574
YGL089C	0.3468014919619451
YGL090W	0.33802839786298744
YGL094C	0.34955720731424755
YGL095C	0.3033609265519441
YGL096W	0.3466196017400404
YGL101W	0.32675162160586857
YGL104C	0.33287844969394725
YGL105W	0.32828100034817087
YGL107C	0.33796352699010007
YGL108C	0.33482492130368924
YGL109W	0.33594498281294616
YGL110C	0.3381621091927598
YGL114W	0.3477699345361258
YGL115W	0.33596636588325823
YGL117W	0.33118597033724695
YGL118C	0.3405373934307784
YGL121C	0.3372789590311542
YGL124C	0.333839729280195
YGL126W	0.32159587859262484
YGL127C	0.3208376741061062
YGL129C	0.2844949925499919
YGL131C	0.33279143151217205
YGL132W	0.3295527131912206
YGL133W	0.31968977827368517
YGL135W	0.18961780225731464
YGL136C	0.3113124446853627
YGL138C	0.33807499549263503
YGL139W	0.3340201145336338
YGL140C	0.34826075238068566
YGL141W	0.35064990286788833
YGL143C	0.31875861128737143
YGL144C	0.34399822803041175
YGL146C	0.3388631783008724
YGL147C	0.32268452709071027
YGL148W	0.3045620278774751
YGL149W	0.34063536095288227
YGL151W	0.36551043291319973
YGL152C	0.3334405220020982
YGL153W	0.34815121916852626
YGL154C	0.3401231487568517
YGL156W	0.3373583827198924
YGL157W	0.33996199553595696
YGL158W	0.34636978587929124
YGL159W	0.34279097203857156
YGL160W	0.33499736698896887
YGL161C	0.3395144319524867
YGL162W	0.3365872798506762
YGL163C	0.31510861569716525
YGL164C	0.3661731945297476
YGL165C	0.3241560060590619
YGL166W	0.332905454084924
YGL167C	0.2601474858001107
YGL168W	0.25454063188914006
YGL170C	0.32957405377463606
YGL173C	0.3346204815410026
YGL174W	0.2924797650833534
YGL175C	0.34180086391981834
YGL176C	0.3423011323831795
YGL177W	0.34024554356811687
YGL179C	0.3418525565116126
YGL180W	0.3310105906011771
YGL181W	0.3759036254621586
YGL194C	0.33387901258194325
YGL195W	0.329067359376388
YGL196W	0.3268276745720951
YGL197W	0.34719766337228386
YGL198W	0.323975779517793
YGL199C	0.3267615394856652
YGL200C	0.33814819604212365
YGL202W	0.3276265573650937
YGL203C	0.3339073613666201
YGL205W	0.33180487631110644
YGL206C	0.20493456648907116
YGL208W	0.32598040871065936
YGL209W	0.32795478442761095
YGL210W	0.3206307936464819
YGL211W	0.2734760962667726
YGL212W	0.30208264687037395
YGL213C	0.29487701547409706
YGL214W	0.3321669292500463
YGL215W	0.27130862889455676
YGL216W	0.31991588316600794
YGL217C	0.3345551277816475
YGL218W	0.34572928063229436
YGL219C	0.3393063988394527
YGL220W	0.32852374990939937
YGL221C	0.30522875823192286
YGL222C	0.32666780516682814
YGL223C	0.3244037659293926
YGL224C	0.3339469628656113
YGL226C-A	0.3301712176580949
YGL226W	0.3151527734942745
YGL227W	0.3221381943593431
YGL228W	0.3329662769076899
YGL229C	0.3276602413885208
YGL230C	0.3292343780375183
YGL231C	0.3238552865526495
YGL232W	0.335937774053233
YGL234W	0.3430718152866956
YGL235W	0.32423410381080014
YGL236C	0.3366713262431186
YGL237C	0.31974333794395315
YGL240W	0.20757186272591105
YGL241W	0.33452703945208556
YGL242C	0.3400682625549124
YGL243W	0.3359448257229929
YGL244W	0.2548964660686824
YGL246C	0.22145829350035157
YGL248W	0.3311094013783677
YGL249W	0.33492521109727935
YGL250W	0.2834328799008532
YGL251C	0.35181231375373645
YGL252C	0.32078859810991694
YGL253W	0.3308183108626512
YGL254W	0.334255100098361
YGL255W	0.32973079202310895
YGL256W	0.3438288678836434
YGL257C	0.3339612428526879
YGL258W	0.331336278676969
YGL259W	0.3388058467647841
YGL260W	0.3340462707615043
YGL261C	0.33686622477449596
YGL262W	0.33183989602826164
YGL263W	0.3211851168803702
YGR001C	0.3492786423435526
YGR003W	0.3166888966098308
YGR004W	0.31763388321478714
YGR006W	0.32570925683163054
YGR007W	0.3292086046104454
YGR008C	0.33239502951191113
YGR010W	0.3322497701183271
YGR011W	0.3357910740396963
YGR012W	0.3459998401791154
YGR014W	0.3397876937439872
YGR015C	0.3300982422101436
YGR016W	0.3350521214062208
YGR017W	0.33326334312951256
YGR018C	0.3187613712575579
YGR019W	0.3302716406122608
YGR020C	0.15985228790491443
YGR021W	0.3288918133466999
YGR022C	0.32561545762622973
YGR023W	0.31218139136385314
YGR025W	0.32976380150150275
YGR026W	0.32109903537054246
YGR027C	0.3341155388552042
YGR031W	0.3407459784651371
YGR032W	0.33432104467434554
YGR033C	0.3124937123247189
YGR034W	0.300819168125586
YGR035C	0.3002613350554254
YGR036C	0.24568428000118564
YGR037C	0.32733726566581556
YGR038W	0.3327777602824037
YGR039W	0.3347852368590121
YGR040W	0.3381763060451645
YGR041W	0.30687627726237093
YGR042W	0.33795248855187865
YGR043C	0.32752478569349563
YGR044C	0.353662142026718
YGR045C	0.3496457741153093
YGR049W	0.3471817769796341
YGR050C	0.342775134191189
YGR051C	0.34304776934251724
YGR052W	0.3536313089306067
YGR053C	0.3513232584596837
YGR054W	0.34878458704532866
YGR055W	0.30795620869606
YGR056W	0.22610232627567128
YGR057C	0.3039369606742192
YGR058W	0.3336445334747187
YGR059W	0.33855240362423045
YGR061C	0.3163547156428955
YGR062C	0.2579260987883578
YGR063C	0.38833021328991346
YGR064W	0.35821803963529264
YGR066C	0.33203939534899246
YGR067C	0.3282953859526573
YGR068C	0.3251547676330584
YGR069W	0.32793724963390636
YGR070W	0.321108730487732
YGR071C	0.3353294821270553
YGR072W	0.33728364340197453
YGR076C	0.23020050003565057
YGR077C	0.33510701016858824
YGR078C	0.29959406738918504
YGR079W	0.31964466800800784
YGR080W	0.3301421884088156
YGR081C	0.30131193686057434
YGR084C	0.3318426299833622
YGR085C	0.2906693513076264
YGR086C	0.33634412639466504
YGR087C	0.34453187389928863
YGR088W	0.34825873484099884
YGR089W	0.3339835492690133
YGR092W	0.32006057768722757
YGR093W	0.3353837304746744
YGR096W	0.34427298052356514
YGR097W	0.3233777025260191
YGR100W	0.3483173122698364
YGR101W	0.34439573227813725
YGR102C	0.2283703579154059
YGR104C	0.3444178721414827
YGR105W	0.19806867645520898
YGR106C	0.3339059966437655
YGR107W	0.3589377271911782
YGR108W	0.35352900880780824
YGR109C	0.3518983499307592
YGR110W	0.3325852759144404
YGR111W	0.34592839337258374
YGR112W	0.31430063405705366
YGR117C	0.3165231872463527
YGR118W	0.29600618460946587
YGR121C	0.35683035955527476
YGR122C-A	0.34471627458886683
YGR122W	0.34555479335948014
YGR123C	0.33554503819958714
YGR124W	0.31713579958707466
YGR125W	0.33227515802672825
YGR126W	0.32418241596565095
YGR127W	0.3224492747514653
YGR129W	0.3296875594018599
YGR130C	0.3350064307205687
YGR131W	0.3212364581595828
YGR132C	0.3508284751899728
YGR133W	0.3541220092803477
YGR134W	0.3215949127302309
YGR135W	0.27568728135983556
YGR136W	0.3654733109925852
YGR137W	0.3554932183107914
YGR138C	0.34620266253379
YGR139W	0.34088842383671736
YGR141W	0.32464844979921237
YGR142W	0.34939216162027814
YGR143W	0.35135130941199033
YGR144W	0.328547112453766
YGR146C	0.34507828218012826
YGR148C	0.33364594988513746
YGR149W	0.34328804635721333
YGR150C	0.264017805241114
YGR151C	0.3409183188895099
YGR152C	0.33630258531675306
YGR153W	0.3292042563744676
YGR154C	0.3404303440893185
YGR155W	0.20013879909593055
YGR157W	0.28307406665677914
YGR159C	0.2212002949671968
YGR160W	0.20820416426389984
YGR161C	0.34404296127891776
YGR162W	0.3184922487246722
YGR163W	0.27050754759154494
YGR164W	0.3407794274928437
YGR165W	0.34540474109592356
YGR166W	0.3330436276553539
YGR167W	0.24824986247792125
YGR168C	0.34605650056827375
YGR169C	0.3271180785524555
YGR170W	0.32220457052517304
YGR171C	0.27075497024875794
YGR173W	0.33888433033396936
YGR174C	0.2969373538829936
YGR176W	0.3381794195750878
YGR177C	0.3285231451937365
YGR178C	0.2961811537304744
YGR180C	0.27469709972697415
YGR181W	0.3376757747698367
YGR182C	0.3312594519517812
YGR183C	0.32908889719032985
YGR184C	0.34983807039104303
YGR187C	0.3057957609894738
YGR188C	0.2328478570300656
YGR189C	0.3399989427735909
YGR192C	0.3262390362380255
YGR193C	0.33235164162185626
YGR194C	0.3369015089547327
YGR196C	0.3318695646310019
YGR197C	0.337244997102103
YGR199W	0.336498325096799
YGR200C	0.2542573399461635
YGR201C	0.3300489197268812
YGR202C	0.30268519936328053
YGR203W	0.3312242994906661
YGR204W	0.30636450377805724
YGR205W	0.3341804750701327
YGR206W	0.34383833397342434
YGR207C	0.34670267979186853
YGR208W	0.34239604456090705
YGR209C	0.3423877927405373
YGR210C	0.33454800357375236
YGR212W	0.34592342078639504
YGR213C	0.3405857400383102
YGR214W	0.26318806324286825
YGR215W	0.2528114505666964
YGR217W	0.3247802825129824
YGR219W	0.33683678105394294
YGR221C	0.33295522944624656
YGR223C	0.33095453034985567
YGR224W	0.34583024880080715
YGR225W	0.3076401502300037
YGR226C	0.3241155473610249
YGR227W	0.3704593613125504
YGR228W	0.2980972954088101
YGR229C	0.2673386139612054
YGR230W	0.3327106252115303
YGR231C	0.3250002625388604
YGR232W	0.3385100456501259
YGR233C	0.32838613437225095
YGR234W	0.3335735831209389
YGR235C	0.32408992372740864
YGR236C	0.32712818471710015
YGR237C	0.32510617916761886
YGR238C	0.17769618404079868
YGR239C	0.33797642152515617
YGR240C	0.3329978742896634
YGR241C	0.3331636634815004
YGR242W	0.3396656199203985
YGR243W	0.285594771217646
YGR244C	0.33968990213744593
YGR247W	0.3144520309785606
YGR248W	0.3244743825789309
YGR249W	0.31976849884010683
YGR250C	0.32987806811767706
YGR252W	0.20631344050862266
YGR254W	0.34162868634107235
YGR255C	0.3128291593981233
YGR256W	0.3314402959263964
YGR257C	0.32016528932495103
YGR258C	0.32050485167013343
YGR259C	0.2852385214957902
YGR260W	0.3217373758619446
YGR261C	0.3285418403105774
YGR262C	0.1929542514012737
YGR263C	0.33838483794813445
YGR266W	0.33946679669930824
YGR268C	0.3553234410596664
YGR269W	0.3488436299618327
YGR270W	0.3347927972471084
YGR271C-A	0.32332783898057776
YGR271W	0.33950432080171655
YGR273C	0.3166761703060056
YGR275W	0.33978039447637187
YGR276C	0.3357723284780246
YGR279C	0.3348565816275713
YGR281W	0.3325714429656873
YGR282C	0.3393396274396465
YGR283C	0.32976234549036143
YGR284C	0.3297702374631176
YGR285C	0.24617247791552238
YGR286C	0.33161087030735603
YGR287C	0.3327529832239562
YGR288W	0.33857002075109544
YGR289C	0.3396033051921234
YGR290W	0.33222868356259433
YGR291C	0.34151011613640003
YGR292W	0.33383593435410785
YGR295C	0.31240692033894485
YHL002W	0.3407844471718916
YHL003C	0.33399244563888525
YHL005C	0.32637457346079746
YHL006C	0.31153299166638637
YHL007C	0.2646132216146242
YHL008C	0.29853440244403506
YHL009C	0.3031277490124113
YHL010C	0.32496711296919634
YHL011C	0.27732250998996094
YHL012W	0.33942173409282217
YHL013C	0.31834533668559956
YHL014C	0.3101336222938801
