orf	None | growth (colony size) | R3A-5a [1 uM] | Zatorska E~Strahl S, 2017
YBL091C	0.7918936753040281
YBL091C-A	-0.310281559574821
YBL093C	0.8033973719985448
YBL094C	-1.5818281327923858
YBL095W	-0.3778022045944263
YBL096C	0.33167608814945504
YBL098W	0.7230580415698121
YBL099W	3.150151497679944
YBL100C	2.912578857796148
YBL100W-C	-0.07499278126670691
YBL101C	1.5262372503729837
YBL102W	1.2587077878358761
YBL103C	1.2751551244432162
YBL104C	1.063519516049977
YBL106C	0.1392819187444889
YBL107C	2.1851440489484193
YBR001C	-0.9965709439281312
YBR003W	1.3806449385454633
YBR005W	-0.09767699693397568
YBR006W	-0.057079140751301695
YBR007C	1.043910481396738
YBR008C	0.5041862209741663
YBR009C	0.06170717919059603
YBR010W	0.9009248161827065
YBR012C	0.754388852104797
YBR013C	0.5130951949698089
YBR014C	-0.5807086327400764
YBR015C	-1.3818048392337727
YBR016W	-0.43959288661924806
YBR018C	-0.3037891898613976
YBR019C	-0.42714421441644573
YBR020W	-0.35949060153098117
YBR021W	0.5260537025998341
YBR022W	0.09279144982959733
YBR023C	-2.173851362115924
YBR024W	-0.057079140751301695
YBR025C	0.13612752421443636
YBR027C	1.7603515543597374
YBR028C	-0.42245984639536804
YBR030W	0.15118258901696083
YBR031W	0.17532887652632528
YBR032W	0.7447285188565098
YBR033W	-0.19962272468157924
YBR034C	-0.42153716784576134
YBR036C	1.0832695306909197
YBR037C	1.2258131146211966
YBR040W	0.5007001007150021
YBR041W	-0.024014907365412678
YBR042C	0.03455602034673358
YBR043C	-0.6461623192386735
YBR044C	0.10739422532209586
YBR045C	0.15673623514411486
YBR046C	1.252916472129066
YBR047W	-0.057079140751301695
YBR048W	1.4396284905166128
YBR050C	1.6228988127126842
YBR051W	1.5109002824817517
YBR052C	0.8645388587979072
YBR053C	1.0362949405320776
YBR054W	0.33258439475903645
YBR056W	0.36125529034842596
YBR056W-A	-0.6455618267019886
YBR057C	-0.8588868003591131
YBR058C	-0.4038067773384633
YBR058C-A	0.07090215985216539
YBR059C	0.42400545501338477
YBR061C	2.062954671093081
YBR062C	0.4113927502555093
YBR063C	0.7652876896156843
YBR064W	1.6309369847388284
YBR065C	1.1162979220893983
YBR066C	0.12310235578977932
YBR067C	-0.20694973133220118
YBR068C	0.7367898291574226
YBR069C	0.4650281724816921
YBR071W	0.01928349349706126
YBR072C-A	-0.06013461611341496
YBR072W	0.4844013566461814
YBR073W	1.1625719471028342
YBR074W	0.6770301952964897
YBR076W	0.9190345318147298
YBR077C	1.1010874786822038
YBR081C	3.4790982298267394
YBR082C	-1.0524265802644468
YBR083W	0.08652820126800764
YBR084C-A	1.2394609045719678
YBR084W	0.5330512967200473
YBR085C-A	0.3820470613564885
YBR085W	1.4090834368172673
YBR089C-A	0.17759627181683857
YBR090C	0.9557305345427765
YBR092C	0.029602768395488477
YBR093C	0.03725117214373484
YBR094W	0.755419287651281
YBR098W	1.1031166453950954
YBR099C	1.3777345659153082
YBR103W	2.3370507724438534
YBR104W	-0.3486455624268696
YBR106W	-0.39827388952058335
YBR107C	-0.35642066700488495
YBR108W	0.07121008478594815
YBR111C	0.6609575693452459
YBR111W-A	-1.0850376787100346
YBR113W	1.1291568488054604
YBR114W	0.4133146862186145
YBR115C	0.8766715514502
YBR116C	1.0412875162457
YBR119W	0.7633752086148309
YBR121C	0.7447285188565098
YBR125C	0.161595675505374
YBR128C	0.13612752421443636
YBR129C	0.4988408365767808
YBR130C	0.161595675505374
YBR131W	0.9356351044774176
YBR132C	1.763240951331297
YBR134W	0.4205935075256929
YBR137W	0.04211355940636535
YBR138C	0.35797423598685946
YBR139W	0.00459837152622216
YBR141C	0.40109666473887606
YBR144C	0.5696210989421606
YBR145W	-0.3037891898613976
YBR146W	0.7705932820696652
YBR147W	0.4844013566461814
YBR148W	0.9356351044774176
YBR149W	0.5368524589581879
YBR150C	0.6318815149117066
YBR151W	0.009738164216015777
YBR156C	1.058479342181306
YBR157C	0.3142844068565264
YBR158W	0.3306080792788489
YBR159W	0.2922232060085374
YBR161W	-0.16961354911731033
YBR162C	-0.6078157150273744
YBR162W-A	0.47745929898723943
YBR163W	1.1245321470917888
YBR164C	0.6698931372931137
YBR165W	0.8645388587979072
YBR166C	0.754388852104797
YBR169C	-0.154267947976491
YBR170C	0.5665490389436627
YBR171W	-0.4134381005769958
YBR172C	1.6923193893021047
YBR174C	-0.6100499404808268
YBR175W	-0.5718198604995267
YBR176W	0.017507618281983457
YBR177C	0.36407235722451814
YBR178W	-0.7252521904244782
YBR179C	0.38529749903231875
YBR180W	-0.9521202491507194
YBR181C	-0.811721643911595
YBR182C	0.053515019194603414
YBR182C-A	-0.14645078148741775
YBR183W	-0.5743744050144057
YBR184W	-0.4625910605529533
YBR185C	-0.5848512711260635
YBR186W	-0.4038067773384633
YBR187W	-0.6985252684375509
YBR188C	-0.4625910605529533
YBR189W	-0.004501589301609109
YBR191W	-0.357757013104231
YBR194W	-0.5718198604995267
YBR195C	-1.0740059285465746
YBR196C-A	-1.9368726538318377
YBR196C-B	-0.14931965891250998
YBR197C	-0.5594164696622194
YBR199W	0.29069285618702617
YBR200W	-2.4945744259590485
YBR200W-A	0.6807666542724109
YBR201W	0.34382468905260405
YBR203W	-0.29762143863364515
YBR204C	0.4706929896234601
YBR205W	0.06787789710965546
YBR206W	-0.011906878238185786
YBR207W	-0.46826255593479466
YBR208C	0.14089805915186193
YBR209W	-0.3814058345252482
YBR210W	-1.0524265802644468
YBR212W	-0.8685471336074003
YBR213W	-0.02021442076933287
YBR214W	-0.5451359770343175
YBR215W	-0.7697970604026895
YBR216C	-0.5152549462414798
YBR217W	-0.3037891898613976
YBR218C	0.26364392309182333
YBR219C	0.5665490389436627
YBR220C	-0.4524911372702226
YBR221C	0.12619118144476976
YBR221W-A	1.4326864328576703
YBR222C	-0.8676978735416164
YBR223C	-0.7575088204087003
YBR224W	-0.021042841443085217
YBR225W	-0.22155250682469926
YBR226C	-0.46826255593479466
YBR227C	-0.7972092880815889
YBR228W	-0.38602587289809587
YBR229C	-2.045562136578674
YBR230C	0.5843669869349475
YBR231C	1.9028951382900154
YBR232C	-0.02919017867798673
YBR233W	-0.4790831721238337
YBR235W	-0.7575088204087003
YBR238C	-0.38602587289809587
YBR239C	-0.604655103410295
YBR240C	-0.20286235158908564
YBR241C	0.30830156489276417
YBR242W	-0.28616704349639055
YBR244W	-0.40485113768962955
YBR245C	-0.36252967774475353
YBR246W	-0.6327359220081922
YBR248C	0.7776795185664198
YBR249C	0.36492489062123035
YBR250W	-0.6183445024767698
YBR251W	1.3600692808811088
YBR255W	-0.8676978735416164
YBR258C	-0.8685471336074003
YBR259W	-0.6510107404607917
YBR260C	-3.2643097791825477
YBR261C	0.5260537025998341
YBR262C	0.6556387789000865
YBR263W	0.5555379474883748
YBR264C	0.49589165897822296
YBR266C	1.1091865459509689
YBR267W	-1.126156020228384
YBR268W	-0.057079140751301695
YBR269C	0.614201690548261
YBR270C	0.5442766039545569
YBR271W	0.2825099856708304
YBR272C	0.36125529034842596
YBR273C	-0.057079140751301695
YBR274W	0.6556387789000865
YBR275C	1.3287612585708415
YBR276C	-1.126156020228384
YBR277C	0.4904968219076912
YBR278W	1.1245321470917888
YBR280C	0.21019007911796864
YBR281C	-0.4888217266939691
YBR282W	0.6008143235422871
YBR283C	-0.9369388734182806
YBR284W	0.40109666473887606
YBR285W	0.09564612774542468
YBR286W	1.0722274220766015
YBR287W	0.967912094211261
YBR288C	0.9190345318147298
YBR290W	-0.018437807758154356
YBR291C	0.7744250988419842
YBR292C	0.7652876896156843
YBR293W	1.7420990222711044
YBR294W	0.040109666473887605
YBR295W	1.1321187364198344
YBR296C	0.8862239881990646
YBR296C-A	0.09831511302012422
YBR297W	0.7213748977028838
YBR298C	0.4192422411939325
YBR299W	-0.321896349429111
YBR300C	-0.24573976654137522
YBR301W	3.244481810574981
YCL001W	-0.12389644571861962
YCL001W-A	0.2422623855022811
YCL001W-B	0.2537047717146308
YCL002C	-0.22588075330031487
YCL005W	-0.6510107404607917
YCL008C	0.05611723472274279
YCL009C	0.714280126719504
YCL010C	1.243149496450555
YCL011C	0.40109666473887606
YCL014W	0.08760795571928058
YCL016C	-0.7787060343983321
YCL021W-A	-0.7016590180505734
YCL022C	1.5031952238909259
YCL023C	0.5788282699640495
YCL024W	-0.7149726050448906
YCL025C	-0.018437807758154356
YCL026C-A	-0.49728726759480585
YCL026C-B	-0.6683175247498467
YCL027W	-0.5451359770343175
YCL028W	-0.14871430184933743
YCL029C	-0.4419468173630512
YCL030C	-0.057079140751301695
YCL032W	-0.2653408705195647
YCL033C	-0.1820361786122593
YCL034W	-0.5152549462414798
YCL035C	-0.24211167758387372
YCL036W	-0.154267947976491
YCL037C	-0.4904886864852539
YCL038C	0.02506507225199716
YCL039W	-0.1820361786122593
YCL040W	0.36797552217332175
YCL042W	-0.36997969084215476
YCL044C	-0.5152549462414798
YCL045C	-0.6327359220081922
YCL046W	-0.5274729677212174
YCL047C	-0.448204828364868
YCL048W	0.45421849725947677
YCL049C	0.4145724237238815
YCL050C	-0.1414799470258083
YCL051W	0.40109666473887606
YCL055W	-1.01242443730529
YCL056C	-0.6696962289909781
YCL057C-A	-0.5031158916222405
YCL057W	0.23448728092426574
YCL058C	1.3683566985514737
YCL061C	0.06855168505890588
YCL063W	-0.39195175152868167
YCL064C	-0.3275684717033344
YCL069W	0.8260713249036785
YCL076W	1.1456323486604156
YCR001W	0.07121008478594815
YCR003W	0.9229079987693573
YCR004C	-0.3171248681916727
YCR005C	-0.38602587289809587
YCR006C	-0.1022514032644176
YCR007C	0.1032823911702606
YCR008W	0.5843669869349475
YCR009C	-3.2643097791825477
YCR010C	-0.3342472206157303
YCR011C	0.6181273094447501
YCR014C	0.4145724237238815
YCR015C	0.11628467754227866
YCR016W	-0.36252967774475353
YCR017C	-2.6228636514962984
YCR019W	-0.5451359770343175
YCR020C	-0.7575088204087003
YCR020C-A	-0.057079140751301695
YCR021C	-0.7283599720508649
YCR022C	-0.6660469834914116
YCR023C	-0.1414799470258083
YCR024C-A	0.5843669869349475
YCR025C	1.491239098491369
YCR026C	1.8853281473126924
YCR027C	2.0970309895383408
YCR028C	2.4503920856585815
YCR028C-A	2.1005123796478995
YCR030C	-0.5601741428581638
YCR031C	0.3727558932652569
YCR032W	-0.2903322780917562
YCR033W	-0.1804341653063494
YCR034W	-0.3778022045944263
YCR036W	0.45316209718094236
YCR037C	0.7251722344758315
YCR043C	0.30830156489276417
YCR045C	2.9210635949348553
YCR048W	0.5291888254135497
YCR049C	1.8499228604780875
YCR050C	1.8265325040416525
YCR051W	1.3578755526742483
YCR053W	-0.2224003076807477
YCR059C	1.9238574300444684
YCR060W	0.7768008252408223
YCR061W	0.5292577292116535
YCR065W	3.7825631728635707
YCR066W	1.2635452397792117
YCR067C	0.11628467754227866
YCR068W	0.2825099856708304
YCR069W	-0.057079140751301695
YCR073C	-0.3486455624268696
YCR073W-A	-0.34216630861185676
YCR075C	-0.1583601082807096
YCR075W-A	-0.35174781466122423
YCR076C	-0.09767699693397568
YCR077C	0.18346315713104175
YCR079W	0.13612752421443636
YCR081W	1.6872041889218314
YCR082W	1.0119977387257797
YCR083W	-0.2885287744525257
YCR085W	2.233799886699588
YCR086W	1.9416298078362866
YCR087C-A	1.9988379351661631
YCR087W	1.6584163170142485
YCR088W	0.8493121266314413
YCR089W	0.08546444317897631
YCR090C	-0.38434757324428587
YCR091W	-0.3486455624268696
YCR092C	0.40109666473887606
YCR094W	0.8367392338934723
YCR095C	0.06787789710965546
YCR098C	0.8409454380094472
YCR099C	0.6205047969454401
YCR100C	0.06471442779672026
YCR101C	1.1625719471028342
YCR102C	0.3763304049826505
YCR102W-A	0.021145996771411577
YCR105W	0.16259419064809885
YCR106W	0.5368524589581879
YCR107W	-0.6427473442909205
YDL001W	0.8176201242754015
YDL002C	-1.7889836855041745
YDL006W	0.21019007911796864
YDL009C	-0.217440672672864
YDL010W	-0.448204828364868
YDL011C	0.34382468905260405
YDL012C	1.1049609456368314
YDL013W	0.40109666473887606
YDL018C	0.3763304049826505
YDL019C	1.446310221013345
YDL020C	-0.9225223288994158
YDL021W	1.5923537590133388
YDL022W	3.150151497679944
YDL023C	0.00837454574729532
YDL024C	-0.2946517806350976
YDL025C	0.32778853586044826
YDL026W	0.837961967648116
YDL027C	0.8592724702290547
YDL032W	4.088853147952504
YDL033C	2.1005123796478995
YDL034W	1.500718597915304
YDL035C	1.9919848782464387
YDL036C	1.407952138532107
YDL037C	1.947440008268227
YDL039C	0.8906591343564151
YDL041W	0.5345459284738792
YDL042C	0.4904968219076912
YDL044C	1.2878885463327692
YDL045W-A	2.233799886699588
YDL046W	1.1820781513698622
YDL047W	0.9738164216015986
YDL048C	2.1238376933819456
YDL049C	4.8301294511439306
YDL050C	2.447196837201863
YDL051W	1.2587077878358761
YDL052C	1.5031952238909259
YDL053C	0.5007001007150021
YDL054C	0.5007001007150021
YDL056W	0.04420182677810622
YDL057W	0.21341019020073104
YDL059C	-0.24034946294737317
YDL061C	0.1032823911702606
YDL062W	-0.27675247215070226
YDL063C	2.233799886699588
YDL065C	1.5465361784643212
YDL066W	0.5185776405055889
YDL067C	0.19949931032319798
YDL070W	0.8107597378830351
YDL071C	0.6779112138891923
YDL073W	1.4182469529270714
YDL074C	1.4840576595338422
YDL076C	0.5843669869349475
YDL077C	-0.4419468173630512
YDL078C	0.5998235201322067
YDL079C	0.5291888254135497
YDL080C	0.38027049176205013
YDL081C	2.3296971483138114
YDL082W	0.7918936753040281
YDL083C	0.8524340253709921
YDL085C-A	-0.34554046092522345
YDL085W	0.9273183819355169
YDL086W	1.0809704406275271
YDL090C	-0.2946517806350976
YDL091C	0.4988408365767808
YDL093W	0.040109666473887605
YDL094C	-0.7394686382898645
YDL095W	-3.2643097791825477
YDL096C	-3.2643097791825477
YDL099W	0.4321594312127868
YDL100C	-0.4388923119931169
YDL104C	-0.5504992389714934
YDL106C	1.5465361784643212
YDL107W	2.375992378058609
YDL109C	1.1291568488054604
YDL110C	1.7068977103858836
YDL112W	1.7853725026028187
YDL113C	0.5555379474883748
YDL114W	0.493657433524771
YDL116W	0.14517864725787613
YDL117W	0.46218677213756715
YDL118W	-0.3486455624268696
YDL119C	-0.6660469834914116
YDL121C	0.833818258812933
YDL122W	-0.3888616205890166
YDL123W	-0.057079140751301695
YDL124W	0.30830156489276417
YDL125C	1.28265011327694
YDL127W	1.0697856781569737
YDL128W	0.7447285188565098
YDL129W	-0.3946823658493276
YDL130W	1.407091368097745
YDL130W-A	0.23448728092426574
YDL131W	-0.5559816845072734
YDL133C-A	1.2043229379076683
YDL133W	0.2009738991224769
YDL134C	2.1835888395225824
YDL135C	0.11628467754227866
YDL136W	2.5670186543288085
YDL137W	1.0119977387257797
YDL138W	2.1099685879184595
YDL142C	2.943233391974703
YDL144C	1.5262372503729837
YDL146W	0.8050796330205384
YDL149W	1.6059293384352702
YDL151C	0.6181273094447501
YDL154W	-0.360922043339525
YDL156W	0.5677060485534863
YDL157C	1.7068977103858836
YDL159W	0.2504635232078588
YDL159W-A	-1.0237993308979185
YDL160C-A	-0.7959999250957552
YDL161W	1.7870784763466647
YDL162C	2.1099685879184595
YDL168W	1.2258131146211966
YDL169C	1.4499328459814522
YDL170W	1.4899379907272998
YDL171C	0.2661301483929323
YDL172C	-0.74724269585676
YDL173W	-0.6562321171615346
YDL174C	-0.3646218047104626
YDL175C	0.5636751763644234
YDL176W	1.243149496450555
YDL177C	1.472523163731293
YDL178W	2.0078501744030617
YDL179W	0.957867263815548
YDL180W	1.5697769801920844
YDL181W	1.1245321470917888
YDL182W	0.45316209718094236
YDL183C	0.3202421108288449
YDL184C	0.20296658668906972
YDL186W	-0.3486455624268696
YDL187C	-0.1758654606931999
YDL188C	0.9009248161827065
YDL189W	-0.18536836628855152
YDL190C	-0.014316065572218113
YDL191W	0.5677060485534863
YDL192W	1.0722274220766015
YDL194W	1.8472140508172505
YDL197C	1.1049609456368314
YDL198C	1.5465361784643212
YDL199C	1.6455247784159024
YDL200C	1.7247156583771688
YDL201W	0.7098673162648655
YDL203C	-2.109706749347299
YDL204W	0.19673047811735772
YDL210W	0.4363409574688896
YDL211C	0.6032330495139545
YDL213C	1.5465361784643212
YDL214C	0.6952342188807188
YDL215C	0.19746297340990832
YDL216C	2.2653982181127033
YDL218W	1.5697769801920844
YDL219W	2.6156130579414025
YDL222C	0.7170799788700336
YDL223C	-0.08947540982636479
YDL224C	0.28052408434672466
YDL225W	2.812548272581918
YDL226C	-0.3946823658493276
YDL227C	0.7776795185664198
YDL229W	0.8260713249036785
YDL230W	1.3174482757192325
YDL231C	1.2933337596408019
YDL232W	1.3409444708725748
YDL233W	2.1099685879184595
YDL234C	1.8203241597938178
YDL236W	1.0832695306909197
YDL237W	1.0556335297248443
YDL238C	0.01868221291242862
YDL239C	-0.4821338036759247
YDL240W	-0.9734307517316576
YDL241W	0.3177919728315711
YDL242W	0.3177919728315711
YDL243C	1.5239500472077634
YDR001C	1.1625719471028342
YDR003W	2.427395297470086
YDR003W-A	-0.16579882340998794
YDR004W	2.722520745889111
YDR005C	1.4007529676265378
YDR006C	0.5337265031702431
YDR007W	2.736315286269461
YDR008C	0.6645477528957291
YDR009W	0.6690862868180367
YDR010C	0.017507618281983457
YDR011W	-1.0192483322806756
YDR014W	-0.10642115057332069
YDR015C	0.6975633624089915
YDR017C	1.4768137732810327
YDR018C	1.3460842635623684
YDR019C	0.5185776405055889
YDR020C	1.4268633934482304
YDR022C	0.8592724702290547
YDR024W	0.040109666473887605
YDR025W	-0.18798651374849573
YDR026C	-0.33732259459480846
YDR027C	2.348343838072133
YDR028C	0.15673623514411486
YDR029W	0.2070457353548009
YDR030C	-0.40638148751114034
YDR031W	0.5998235201322067
YDR032C	-0.5763450536401701
YDR033W	-0.2838530242767434
YDR034C	-0.08821730228946906
YDR034W-B	-0.3373315982269903
YDR035W	-0.09083946326110433
YDR036C	0.37466344519136574
YDR042C	0.47745929898723943
YDR043C	-1.7248390727355496
YDR046C	-0.017483700770668967
YDR048C	0.8766715514502
YDR049W	-0.9458297995936951
YDR050C	-0.09232343348131526
YDR051C	-0.35642066700488495
YDR055W	-0.8885833803445876
YDR056C	-0.8775334901174342
YDR057W	0.03455602034673358
YDR058C	0.05102975717334728
YDR059C	-0.2917545533194415
YDR061W	-0.13344177499966464
YDR063W	-0.2550563406544653
YDR065W	2.233799886699588
YDR066C	-0.6478847846728469
YDR067C	-0.16767330069720682
YDR068W	0.19949931032319798
YDR069C	-0.9734307517316576
YDR070C	-0.602990738782152
YDR071C	0.04420182677810622
YDR072C	-0.8410688523678285
YDR073W	-0.9677742603058531
YDR074W	0.161595675505374
YDR075W	-0.8093925003833227
YDR076W	-0.8918378000690232
YDR077W	-0.43642900121091144
YDR078C	-0.057079140751301695
YDR079C-A	-0.40990376068816364
YDR079W	0.20580861649716123
YDR080W	-0.013144474471421495
YDR083W	0.6019408534468995
YDR084C	-0.4419468173630512
YDR085C	-1.0267070081840042
YDR089W	-0.35542617688444095
YDR090C	0.023101625209478997
YDR092W	0.18432531590481327
YDR093W	0.6330844143541565
YDR094W	0.5225408541459116
YDR095C	0.3340465468622651
YDR096W	-0.4524911372702226
YDR097C	-0.38602587289809587
YDR098C	-0.09984221593038482
YDR099W	0.4827517587866307
YDR100W	-1.1475375578179252
YDR101C	-0.3486455624268696
YDR102C	-0.057079140751301695
YDR103W	0.15118258901696083
YDR104C	-0.5255510317581131
YDR105C	-0.3486455624268696
YDR107C	-0.5594164696622194
YDR108W	0.20296658668906972
YDR109C	0.8655488511261802
YDR110W	-0.1820361786122593
YDR111C	-0.5985596381487848
YDR112W	0.6922738121531948
YDR116C	0.21782634254280503
YDR117C	0.0320105992051216
YDR119W	-0.7149726050448906
YDR120C	-1.186385703579205
YDR121W	-0.3778022045944263
YDR122W	-0.24034946294737317
YDR123C	1.043910481396738
YDR124W	0.07121008478594815
YDR125C	-0.14871430184933743
YDR126W	0.2992798190743924
YDR127W	-1.7889836855041745
YDR128W	-0.018437807758154356
YDR129C	0.17759627181683857
YDR130C	0.13612752421443636
YDR131C	-0.7543031925841812
YDR132C	-0.4134381005769958
YDR133C	-0.39666826717343334
YDR135C	1.245858306111392
YDR136C	-0.7972092880815889
YDR137W	-0.7443428489865688
YDR138W	1.407952138532107
YDR139C	-0.7443428489865688
YDR140W	-0.4790831721238337
YDR142C	-0.3212040168574043
YDR143C	0.9509076313270896
YDR144C	0.3541042744321913
YDR146C	-0.01934701559328717
YDR147W	1.043910481396738
YDR148C	-0.5152549462414798
YDR149C	-0.057079140751301695
YDR150W	-0.7374007913276268
YDR151C	0.0909468887147562
YDR152W	0.11172247179771104
YDR153C	0.16259419064809885
YDR154C	0.9509076313270896
YDR155C	0.7343154323680966
YDR156W	1.8672592423074459
YDR157W	0.6330844143541565
YDR158W	-0.013144474471421495
YDR161W	-0.1820361786122593
YDR162C	-3.2643097791825477
YDR163W	-0.154267947976491
YDR165W	1.1692149268841743
YDR169C	1.9741669302551543
YDR169C-A	0.11846523593534393
YDR171W	0.4288648953746448
YDR173C	-0.2894871580289282
YDR174W	-0.2917545533194415
YDR175C	0.9757578445062185
YDR176W	2.364707259696782
YDR178W	0.4694811133195001
YDR179C	0.5843669869349475
YDR179W-A	2.0646272815955227
YDR181C	0.23448728092426574
YDR182W-A	0.1387840801896699
YDR183W	0.6898101860066599
YDR184C	0.07121008478594815
YDR185C	0.7566957973581192
YDR186C	1.8343645690927666
YDR191W	0.2992798190743924
YDR192C	1.183050039442114
YDR193W	-0.3037891898613976
YDR194C	3.150151497679944
YDR194W-A	0.6337865785334162
YDR195W	2.1059368712139577
YDR197W	2.039956276684513
YDR198C	1.0119977387257797
YDR199W	0.011159809002554543
YDR200C	-0.6402119841024371
YDR202C	-0.057079140751301695
YDR203W	-0.9551037195120505
YDR204W	1.3683566985514737
YDR205W	-0.2190604861266172
YDR206W	0.9818828970503697
YDR207C	-0.7637570780327627
YDR209C	0.9557305345427765
YDR210W	1.4768137732810327
YDR213W	0.957867263815548
YDR214W	0.15118258901696083
YDR215C	0.040109666473887605
YDR216W	0.2896484958358599
YDR217C	-0.02331881824149906
YDR218C	0.15118258901696083
YDR219C	-0.8039684675092633
YDR220C	-0.24034946294737317
YDR221W	-0.29762143863364515
YDR222W	-0.17300313973074416
YDR223W	1.5031952238909259
YDR225W	-0.09394386073327006
YDR226W	1.585648747225678
YDR227W	-0.057079140751301695
YDR229W	-0.19259592829065034
YDR230W	1.1138145843902643
YDR231C	0.5843669869349475
YDR233C	-0.09311544005951818
YDR234W	-0.057079140751301695
YDR237W	0.8176201242754015
YDR239C	-1.166121511049957
YDR241W	0.9190345318147298
YDR242W	0.029602768395488477
YDR244W	-0.1820361786122593
YDR246W-A	0.4051653893563758
YDR247W	0.2992798190743924
YDR248C	0.2422623855022811
YDR249C	-0.057079140751301695
YDR250C	-0.5976236303745452
YDR251W	-0.6510107404607917
