ORF	None | growth (colony size) | R3A-5a [1 uM] | Zatorska E~Strahl S, 2017
YJL079C	-0.399
YLR327C	-0.399
YKL023W	-0.398
YPR001W	-0.398
YMR186W	-0.398
YKL096W-A	-0.398
YBR007C	-0.398
YDR147W	-0.398
YOR267C	-0.398
YDR123C	-0.398
YGL059W	-0.398
YEL005C	-0.398
YMR279C	-0.397
YPL040C	-0.397
YOR165W	-0.397
YLR434C	-0.396
YKL191W	-0.396
YDL237W	-0.395
YBR156C	-0.395
YNR012W	-0.394
YBL104C	-0.393
YKR064W	-0.393
YHL024W	-0.393
YOR270C	-0.393
YMR263W	-0.393
YOR100C	-0.393
YOL147C	-0.393
YGR019W	-0.393
YPL165C	-0.392
YDL127W	-0.392
YHR066W	-0.392
YPL087W	-0.392
YMR111C	-0.391
YBR286W	-0.391
YDL192W	-0.391
YPL009C	-0.391
YJR119C	-0.391
YPR005C	-0.391
YMR081C	-0.391
YDR265W	-0.391
YNL032W	-0.390
YPL168W	-0.390
YKR012C	-0.390
YER060W	-0.390
YJL153C	-0.390
YGR043C	-0.390
YKR014C	-0.390
YJL193W	-0.389
YDL086W	-0.389
YPL037C	-0.389
YOR147W	-0.389
YPL002C	-0.389
YBR036C	-0.389
YDL236W	-0.389
YOL095C	-0.389
YOR167C	-0.389
YOR271C	-0.388
YIR005W	-0.388
YPL051W	-0.388
YIR014W	-0.386
YGR131W	-0.386
YGL096W	-0.386
YPR179C	-0.386
YMR007W	-0.386
YNL077W	-0.386
YPR194C	-0.386
YKL214C	-0.386
YDR541C	-0.385
YMR063W	-0.385
YBR077C	-0.385
YDL012C	-0.384
YDL197C	-0.384
YER151C	-0.384
YHL044W	-0.383
YNR021W	-0.383
YDR350C	-0.383
YJL159W	-0.383
YGL224C	-0.383
YBR266C	-0.383
YGL249W	-0.383
YML041C	-0.382
YDR230W	-0.382
YLR199C	-0.382
YPL154C	-0.382
YDR329C	-0.382
YJL206C	-0.218
YLR050C	-0.381
YIL015W	-0.381
YBR065C	-0.381
YBL079W	-0.381
YMR075W	-0.381
YPR141C	-0.381
YBL006C	-0.381
YFR040W	-0.381
YPR097W	-0.379
YBR278W	-0.379
YBR163W	-0.379
YDL181W	-0.379
YDR452W	-0.379
YJL148W	-0.379
YOR014W	-0.379
YMR077C	-0.379
YDL109C	-0.378
YBR113W	-0.378
YIL035C	-0.378
YJL162C	-0.378
YNL184C	-0.378
YNL122C	-0.378
YBR295W	-0.378
YLR358C	-0.377
YLR380W	-0.377
YJL082W	-0.377
YOR196C	-0.377
YJL129C	-0.243
YOL093W	-0.377
YGL078C	-0.376
YNR024W	-0.376
YHL036W	-0.376
YML021C	-0.376
YOL122C	-0.375
YBL036C	-0.375
YCL076W	-0.375
YEL017W	-0.375
YJR008W	-0.375
YKL081W	-0.375
YHR100C	-0.373
YNL069C	-0.373
YMR110C	-0.372
YGL236C	-0.372
YIL105C	-0.372
YDR508C	-0.372
YHR034C	-0.372
YIL041W	-0.371
YCR101C	-0.371
YDR001C	-0.371
YBR073W	-0.371
YHR003C	-0.371
YHR147C	-0.369
YIL016W	-0.369
YDR165W	-0.369
YGR050C	-0.368
YKL085W	-0.368
YKL009W	-0.368
YLR328W	-0.368
YNL040W	-0.366
YDL046W	-0.366
YIL139C	-0.366
YDR192C	-0.366
YNL044W	-0.365
YOR152C	-0.365
YKR019C	-0.365
YBL027W	-0.364
YJL118W	-0.364
YOL162W	-0.363
YKL114C	-0.362
YPL118W	-0.362
YER103W	-0.362
YGR219W	-0.360
YHR032W	-0.360
YIL090W	-0.360
YHL023C	-0.360
YPL152W	-0.360
YOR082C	-0.360
YGR111W	-0.359
YGL218W	-0.359
YGL234W	-0.359
YGL215W	-0.359
YOR040W	-0.359
YJL121C	-0.359
YNL146W	-0.359
YGR133W	-0.359
YKL043W	-0.359
YJL164C	-0.359
YIL141W	-0.358
YGL016W	-0.358
YDR335W	-0.357
YMR228W	-0.357
YPL066W	-0.357
YJL189W	-0.357
YBL072C	-0.357
YBR037C	-0.357
YDL168W	-0.357
YOR230W	-0.357
YKL161C	-0.355
YOL160W	-0.355
YPR119W	-0.355
YKL129C	-0.354
YBR084C-A	-0.354
YDR523C	-0.354
YDL176W	-0.353
YDR465C	-0.353
YCL010C	-0.353
YPL260W	-0.352
YGR109C	-0.352
YOR164C	-0.352
YDR135C	-0.352
YLL018C-A	-0.352
YOR175C	-0.351
YPR128C	-0.351
YDR284C	-0.351
YNL145W	-0.351
YJL077C	-0.351
YBR046C	-0.351
YMR036C	-0.350
YBL059W	-0.350
YNR063W	-0.350
YJR106W	-0.349
YPR037C	-0.349
YDL051W	-0.349
YIL014W	-0.349
YBL102W	-0.349
YKR033C	-0.348
YPR126C	-0.348
YGR210C	-0.348
YDR516C	-0.348
YGL221C	-0.348
YCR066W	-0.348
YER097W	-0.348
YNL123W	-0.347
YGL126W	-0.347
YHR033W	-0.346
YFR055W	-0.346
YBL103C	-0.346
YIR020W-A	-0.346
YPR084W	-0.346
YNL091W	-0.345
YIL093C	-0.345
YMR130W	-0.344
YDL125C	-0.344
YKL170W	-0.344
YGR052W	-0.343
YDL044C	-0.343
YDL231C	-0.342
YPL054W	-0.341
YLR288C	-0.340
YNR064C	-0.340
YPL005W	-0.340
YOR269W	-0.340
YJL197W	-0.340
YNR019W	-0.339
YPR070W	-0.339
YGR086C	-0.339
YGR079W	-0.336
YKR018C	-0.336
YOL163W	-0.336
YPL048W	-0.336
YLR395C	-0.336
YGR155W	-0.336
YLR343W	-0.336
YGL253W	-0.336
YGR031W	-0.336
YJL123C	-0.336
YGR077C	-0.336
YDL230W	-0.336
YGR034W	-0.336
YMR017W	-0.336
YDR485C	-0.336
YNL134C	-0.334
YBR275C	-0.334
YDR294C	-0.334
YOR183W	-0.334
YJL165C	-0.300
YLR416C	-0.333
YDR533C	-0.333
YIR004W	-0.332
YKL030W	-0.332
YNL074C	-0.332
YDR513W	-0.331
YOR211C	-0.331
YDL232W	-0.331
YIL030C	-0.331
YDR018C	-0.330
YKR076W	-0.330
YGR007W	-0.330
YFL027C	-0.330
YGL237C	-0.330
YLR191W	-0.330
YNL121C	-0.330
YOR327C	-0.329
YNR066C	-0.328
YCR051W	-0.328
YBR251W	-0.327
YLR037C	-0.326
YPL120W	-0.326
YJL208C	-0.326
YER080W	-0.325
YDR204W	-0.325
YKR049C	-0.325
YCL058C	-0.325
YBL003C	-0.325
YGR084C	-0.325
YLR367W	-0.325
YNR009W	-0.324
YOR186W	-0.324
YNR061C	-0.324
YMR114C	-0.323
YJR111C	-0.323
YBR099C	-0.323
YMR137C	-0.323
YBR003W	-0.323
YLR320W	-0.323
YJL150W	-0.322
YJL207C	-0.322
YJL181W	-0.320
YKL037W	-0.320
YBL032W	-0.320
YLR006C	-0.320
YLR326W	-0.318
YGR045C	-0.318
YMR119W	-0.318
YDR005C	-0.318
YMR004W	-0.318
YIL052C	-0.318
YPR101W	-0.318
YDL130W	-0.317
YDR138W	-0.317
YDL036C	-0.317
YBR085W	-0.317
YPL056C	-0.317
YJL083W	-0.317
YHR017W	-0.316
YDR432W	-0.316
YBL022C	-0.316
YDL073W	-0.315
YJL093C	-0.315
YLR456W	-0.314
YPR145W	-0.314
YJL160C	-0.313
YDR020C	-0.313
YPR149W	-0.313
YDR519W	-0.312
YPR188C	-0.312
YKL185W	-0.312
YGL064C	-0.312
YDR293C	-0.312
YBL012C	-0.310
YIR027C	-0.310
YJR152W	-0.310
YLL049W	-0.310
YKR065C	-0.310
YBR048W	-0.310
YIL170W	-0.310
YGL125W	-0.309
YDL019C	-0.309
YPR129W	-0.309
YDL169C	-0.308
YPR022C	-0.307
YMR126C	-0.306
YER037W	-0.306
YKR072C	-0.306
YPR201W	-0.305
YLR180W	-0.305
YNL274C	-0.304
YJL073W	-0.304
YIL084C	-0.304
YDL177C	-0.303
YNL286W	-0.303
YGL090W	-0.303
YPL023C	-0.303
YDR210W	-0.302
YKR039W	-0.302
YDR017C	-0.302
YKL211C	-0.302
YKR020W	-0.302
YNR040W	-0.301
YDL074C	-0.301
YER091C	-0.301
YOR229W	-0.301
YDR442W	-0.300
YHR171W	-0.300
YPR198W	-0.300
YDR520C	-0.300
YML101C	-0.300
YDL170W	-0.300
YCR025C	-0.299
YJL063C	-0.298
YNL055C	-0.298
YIL006W	-0.298
YIL036W	-0.298
YDL034W	-0.297
YKL007W	-0.297
YOR101W	-0.297
YNR065C	-0.297
YCL022C	-0.297
YDR223W	-0.297
YKR106W	-0.297
YJR069C	-0.297
YOR233W	-0.297
YDL052C	-0.297
YLL016W	-0.297
YKL217W	-0.296
YOL136C	-0.296
YBR051W	-0.295
YKL169C	-0.295
YLR233C	-0.295
YOL104C	-0.295
YDR450W	-0.294
YAR023C	-0.293
YDR286C	-0.293
YJL185C	-0.293
YDR481C	-0.293
YHR125W	-0.292
YDL243C	-0.292
YNL094W	-0.292
YJR079W	-0.292
YFL001W	-0.292
YMR154C	-0.292
YDL144C	-0.292
YBL101C	-0.292
YMR109W	-0.292
YMR096W	-0.292
YLR415C	-0.288
YMR084W	-0.288
YLR030W	-0.288
YHR116W	-0.288
YDL198C	-0.288
YKL138C	-0.288
YDL213C	-0.288
YDL065C	-0.288
YDL106C	-0.288
YMR129W	-0.288
YJL166W	-0.288
YNL213C	-0.288
YBL039C	-0.288
YDR424C	-0.284
YKL038W	-0.283
YHL012W	-0.283
YDL218W	-0.283
YDL180W	-0.283
YIL166C	-0.283
YPL029W	-0.282
YER014W	-0.281
YDR226W	-0.280
YNR025C	-0.279
YOR199W	-0.279
YDL021W	-0.278
YAR047C	-0.278
YKL135C	-0.276
YDL149W	-0.275
YFR013W	-0.275
YGR063C	-0.274
YNL160W	-0.274
YPR017C	-0.273
YKL132C	-0.273
YNL328C	-0.272
YBR050C	-0.272
YNL176C	-0.272
YPR064W	-0.271
YML116W-A	-0.271
YBR064W	-0.270
YBL044W	-0.270
YBL042C	-0.270
YPL065W	-0.270
YKL139W	-0.269
YIL153W	-0.269
YDR278C	-0.268
YDR297W	-0.268
YNL070W	-0.268
YDL199C	-0.267
YJL136C	-0.267
YER091C-A	-0.267
YPR196W	-0.267
YJL122W	-0.267
YKL039W	-0.266
YMR099C	-0.266
YMR067C	-0.266
YCR087W	-0.265
YGL058W	-0.265
YDR500C	-0.194
YHR131C	-0.264
YPL119C	-0.264
YIL017C	-0.264
YJL078C	-0.264
YBL029W	-0.262
YMR078C	-0.262
YLR382C	-0.262
YMR313C	-0.260
YGR108W	-0.260
YCR081W	-0.259
YIL034C	-0.258
YBR172C	-0.258
YPL057C	-0.257
YKL110C	-0.257
YGL256W	-0.256
YKL053C-A	-0.256
YJR154W	-0.255
YDL157C	-0.255
YKL006W	-0.255
YDL110C	-0.255
YJR128W	-0.255
YLR065C	-0.254
YKL075C	-0.254
YFR038W	-0.254
YJL198W	-0.253
YIL058W	-0.253
YBL028C	-0.251
YDL200C	-0.251
YML128C	-0.251
YML118W	-0.251
YKR073C	-0.249
YDR418W	-0.249
YNL067W	-0.249
YHR008C	-0.249
YHR110W	-0.249
YDR277C	-0.249
YMR322C	-0.248
YBR293W	-0.248
YKL115C	-0.247
YJL179W	-0.247
YLR202C	-0.246
YJR127C	-0.246
YPR098C	-0.245
YNL140C	-0.244
YBR027C	-0.244
YIL086C	-0.244
YBR132C	-0.244
YLL048C	-0.244
YKR074W	-0.243
YGL094C	-0.243
YIL165C	-0.242
YNR042W	-0.242
YOL110W	-0.241
YMR127C	-0.240
YDL112W	-0.239
YDL161W	-0.239
YLR201C	-0.238
YNR039C	-0.237
YPR170C	-0.236
YGR295C	-0.236
YGR089W	-0.236
YIL130W	-0.236
YLR179C	-0.235
YIL009W	-0.235
YGL054C	-0.234
YJL142C	-0.233
YGL031C	-0.233
YDL234C	-0.232
YCR050C	-0.231
YFR011C	-0.230
YDR186C	-0.230
YML109W	-0.230
YGR051C	-0.227
YDL194W	-0.227
YLR207W	-0.227
YCR049C	-0.227
YNL157W	-0.223
YNL316C	-0.223
YDR156W	-0.223
YLR406C	-0.223
YPL183W-A	-0.223
YLR200W	-0.223
YIL112W	-0.221
YCL074W	-0.220
YCR026C	-0.220
YJL192C	-0.220
YLR300W	-0.219
YLR204W	-0.219
YDR505C	-0.217
YNR032C-A	-0.217
YKR061W	-0.216
YMR115W	-0.216
YBR231C	-0.216
YNL064C	-0.216
YPR106W	-0.215
YDR448W	-0.214
YDR274C	-0.214
YFL030W	-0.214
YPR066W	-0.213
YJR078W	-0.213
YJR110W	-0.213
YML026C	-0.213
YCR059C	-0.212
YNL085W	-0.211
YJL144W	-0.210
YPR139C	-0.210
YCR086W	-0.209
YDL037C	-0.208
YDR471W	-0.208
YJL149W	-0.206
YLR193C	-0.206
YDR497C	-0.205
YPL053C	-0.205
YAR050W	-0.205
YPL137C	-0.203
YHR045W	-0.203
YDR169C	-0.203
YJL117W	-0.202
YJL024C	-0.201
YML042W	-0.201
YGL043W	-0.201
YNL087W	-0.201
YIL014C-A	-0.201
YDL035C	-0.199
YCR087C-A	-0.198
YOL109W	-0.197
YMR095C	-0.197
YDL178W	-0.196
YDR484W	-0.196
YIL054W	-0.195
YGR238C	-0.193
YNL027W	-0.193
YNR051C	-0.192
YPL041C	-0.192
YJL135W	-0.191
YMR135W-A	-0.191
YOR339C	-0.191
YDR197W	-0.190
YGR062C	-0.190
YML036W	-0.188
YJL106W	-0.188
YGR055W	-0.186
YJL029C	-0.186
YJL124C	-0.186
YDR279W	-0.186
YBR061C	-0.186
YDR179W-A	-0.185
YIR009W	-0.185
YNL292W	-0.185
YOR125C	-0.182
YGR004W	-0.182
YNL073W	-0.180
YCR027C	-0.179
YCR028C-A	-0.179
YDL033C	-0.179
YGR061C	-0.178
YDR195W	-0.178
YDL162C	-0.177
YLR041W	-0.177
YDL233W	-0.177
YDL138W	-0.177
YLR221C	-0.176
YIL155C	-0.174
YDL048C	-0.174
YPR051W	-0.174
YNL148C	-0.173
YLR376C	-0.173
YKR028W	-0.173
YPR189W	-0.171
YKL162C-A	-0.170
YLL059C	-0.169
YNL109W	-0.169
YJL213W	-0.168
YLL044W	-0.167
YJL188C	-0.167
YIR023W	-0.167
YIL042C	-0.167
YPR007C	-0.167
YDL134C	-0.163
YBL107C	-0.163
YNL127W	-0.161
YOR139C	-0.160
YNL154C	-0.159
YLR239C	-0.157
YKL101W	-0.157
YGR250C	-0.156
YJL068C	-0.156
YCR085W	-0.154
YDL045W-A	-0.154
YLR312W-A	-0.154
YGR085C	-0.154
YDR065W	-0.154
YDL063C	-0.154
YPR008W	-0.148
YDL216C	-0.148
YPL013C	-0.148
YPR050C	-0.147
YMR139W	-0.147
YGL107C	-0.147
YJR115W	-0.145
YLR040C	-0.145
YNR067C	-0.142
YLR402W	-0.142
YJL175W	-0.141
YMR071C	-0.139
YIL163C	-0.137
YDL081C	-0.137
YBR103W	-0.136
YPR078C	-0.135
YDR027C	-0.134
YNR001C	-0.132
YGL127C	-0.132
YDR176W	-0.131
YPL249C	-0.130
YNL138W	-0.130
YDL107W	-0.129
YNR020C	-0.126
YJL119C	-0.125
YPL049C	-0.125
YCL075W	-0.124
YKR060W	-0.123
YKR036C	-0.123
YDR003W	-0.120
YNL226W	-0.118
YDL050C	-0.116
YIR001C	-0.116
YIR019C	-0.116
YNL129W	-0.116
YCR028C	-0.116
YLR334C	-0.114
YDR534C	-0.114
YBL071C	-0.113
YDR504C	-0.113
YOR205C	-0.112
YKL143W	-0.109
YIL047C	-0.109
YKL127W	-0.107
YPR195C	-0.105
YOR187W	-0.105
YJR098C	-0.104
YKR029C	-0.104
YKL003C	-0.101
YKR082W	-0.101
YGL220W	-0.100
YLR270W	-0.097
YDL136W	-0.095
YHR064C	-0.091
YDL219W	-0.087
YJR094W-A	-0.087
YKR034W	-0.086
YKL160W	-0.080
YNL223W	-0.078
YOL096C	-0.077
YIR016W	-0.074
YLR393W	-0.073
YKR087C	-0.072
YJL100W	-0.070
YDR004W	-0.069
YHR193C	-0.068
YDR007W	-0.067
YGR101W	-0.065
YOR201C	-0.062
YNL296W	-0.060
YDL225W	-0.054
YLR150W	-0.053
YLR384C	-0.044
YLR439W	-0.043
YIL154C	-0.042
YLR442C	-0.042
YGR112W	-0.040
YBL100C	-0.038
YNL068C	-0.037
YCR045C	-0.036
YLR322W	-0.035
YNR041C	-0.034
YDL142C	-0.033
YNL072W	-0.030
YIL038C	-0.029
YHR009C	-0.027
YKL134C	-0.025
YMR125W	-0.024
YBL087C	-0.019
YNL081C	-0.019
YJL157C	-0.018
YNR027W	-0.017
YIL157C	-0.017
YJR105W	-0.017
YBL099W	0.000
YPR030W	0.000
YKR030W	0.000
YDL022W	0.000
YNL071W	0.000
YNR036C	0.000
YDR194C	0.000
YLL030C	0.000
YBL058W	0.000
YLR182W	0.000
YGR285C	0.000
YNL218W	0.014
YBR301W	0.015
YDR517W	0.015
YDR518W	0.018
YOR366W	0.018
YLR184W	0.020
YPR116W	0.022
YOR345C	0.027
YDR514C	0.027
YJR082C	0.027
YKL194C	0.037
YMR312W	0.041
YLR371W	0.041
YBR081C	0.050
YGR102C	0.057
YFR032C-A	0.061
YFL023W	0.063
YPR200C	0.074
YLR038C	0.074
YJL023C	0.078
YCR065W	0.094
YNR010W	0.101
YKL016C	0.121
YKR027W	0.136
YDL032W	0.137
YFR001W	0.205
YJL102W	0.209
YNR037C	0.223
YDL049C	0.233
YJR026W	0.257
YGR105W	0.314
YLR133W	0.349
YJR122W	0.784
