orf	hap a | abundance of a specific protein/peptide (Pot1-GFP) | oleic acid [0.2%] | Saleem RA~Aitchison JD, 2010	hap a | number of peroxisomes | oleic acid [0.2%] | Saleem RA~Aitchison JD, 2010	hap a | size of peroxisomes | oleic acid [0.2%] | Saleem RA~Aitchison JD, 2010	hap a | peroxisome inheritance | oleic acid [0.2%] | Saleem RA~Aitchison JD, 2010	hap a | transport to/from peroxisomes (Pot1-GFP) | oleic acid [0.2%] | Saleem RA~Aitchison JD, 2010
YDR515W	0.3701073145521724	0.0	0.0	0.0	0.0
YDR516C	0.6302326707356913	0.0	0.0	0.0	0.0
YDR517W	0.17486151224224805	0.0	0.0	0.0	0.0
YDR519W	0.13309607765776935	0.0	0.0	0.0	0.0
YDR520C	0.6866486560941686	0.0	0.0	0.0	0.0
YDR521W	0.4470496325655867	0.0	0.0	0.0	0.0
YDR522C	1.0451956347535705	0.0	0.0	0.0	0.0
YDR525W	1.1255211575768553	0.0	0.0	0.0	0.0
YDR525W-A	0.698007446736807	0.0	0.0	0.0	0.0
YDR528W	0.9827969254997085	0.0	0.0	0.0	0.0
YDR530C	0.608435583748863	0.0	0.0	0.0	0.0
YDR532C	-2.0266073466769945	0.0	0.0	0.0	0.0
YDR533C	-2.6387369483759135	0.0	0.0	0.0	0.0
YDR534C	-0.15150970824773624	0.0	0.0	0.0	0.0
YDR535C	1.524271430050818	0.0	0.0	0.0	0.0
YDR536W	1.1592145739695732	0.0	0.0	0.0	0.0
YDR537C	0.6771821652363852	0.0	0.0	0.0	0.0
YDR538W	0.7841353011520303	0.0	0.0	0.0	0.0
YDR539W	0.27832200855304245	0.0	0.0	0.0	0.0
YDR540C	0.028055551196586183	0.0	0.0	0.0	0.0
YDR541C	0.20343763006271956	0.0	0.0	0.0	0.0
YEL001C	0.6936243979285982	0.0	0.0	0.0	0.0
YEL003W	-0.507980413996345	0.0	0.0	0.0	0.0
YEL004W					
YEL005C	0.8232904506018023	0.0	0.0	0.0	0.0
YEL006W	0.2511760856355341	0.0	0.0	0.0	0.0
YEL007W	-0.07130196268070876	0.0	0.0	0.0	0.0
YEL010W	0.014070133161619126	0.0	0.0	0.0	0.0
YEL011W	0.5773872400724399	0.0	0.0	0.0	0.0
YEL012W	0.10777509374092396	0.0	0.0	0.0	0.0
YEL014C	0.20234056858250526	0.0	0.0	0.0	0.0
YEL015W	0.1410987885308593	0.0	0.0	0.0	0.0
YEL016C	0.5994525077737661	0.0	0.0	0.0	0.0
YEL017C-A	0.7617114003131759	0.0	0.0	0.0	0.0
YEL017W	0.46053706338018263	0.0	0.0	0.0	0.0
YEL020C	0.7118471808439183	0.0	0.0	0.0	0.0
YEL023C	0.056714375786831535	0.0	0.0	0.0	0.0
YEL025C	-0.0399503520693218	0.0	0.0	0.0	0.0
YEL027W	0.3053087356513031	0.0	0.0	0.0	0.0
YEL028W	-0.24768112577717827	0.0	0.0	0.0	0.0
YEL030W	0.46285450827887625	0.0	0.0	0.0	0.0
YEL031W	-0.5328765859800044	0.0	0.0	0.0	0.0
YEL033W	1.1621720764749026	0.0	0.0	0.0	0.0
YEL037C	0.7022250974767732	0.0	0.0	0.0	0.0
YEL038W	-1.0642366096063156	0.0	0.0	0.0	0.0
YEL039C	-0.10886744957227758	0.0	0.0	0.0	0.0
YEL040W	-0.19016995338158843	0.0	0.0	0.0	0.0
YEL041W	-0.21907596265960932	0.0	0.0	0.0	0.0
YEL042W	0.33289620510180895				
YEL043W	0.2597784902899508	0.0	0.0	0.0	0.0
YEL045C	-1.522451354449397	0.0	0.0	0.0	0.0
YEL046C	-1.583413755285036	0.0	0.0	0.0	0.0
YEL047C	0.16735286371847038	0.0	0.0	0.0	0.0
YEL048C	0.6878835881562229	0.0	0.0	0.0	0.0
YEL049W	0.20167819183972271	0.0	0.0	0.0	0.0
YEL051W	-3.732973733785734				
YEL052W	0.13326292662971115	0.0	0.0	0.0	0.0
YEL053C	0.3188838466185572	0.0	0.0	0.0	0.0
YEL054C	0.04648915713304336	0.0	0.0	0.0	0.0
YEL056W	0.593439404964344	0.0	0.0	0.0	0.0
YEL057C	0.4118027197471696	0.0	0.0	0.0	0.0
YEL059W	0.22216889156369027	0.0	0.0	0.0	0.0
YEL060C	1.0885418672482614	0.0	0.0	0.0	0.0
YEL061C	-2.3256162827228017	0.0	0.0	0.0	0.0
YEL062W	1.524271430050818	0.0	0.0	0.0	0.0
YEL063C	-2.26373643307488	0.0	0.0	0.0	0.0
YEL064C	0.008827514121925652	0.0	0.0	0.0	0.0
YEL065W	-0.31475613389008505	0.0	0.0	0.0	0.0
YEL066W	-0.35408718197605915	0.0	0.0	0.0	0.0
YEL067C	0.437234233652469	0.0	0.0	0.0	0.0
YEL068C	0.3653608790997186	0.0	0.0	0.0	0.0
YEL071W	0.6093403584394174	0.0	0.0	0.0	0.0
YER001W	0.6269425176514116	0.0	0.0	0.0	0.0
YER002W	0.7180341300974546	0.0	0.0	0.0	0.0
YER004W	0.4257574316496145	0.0	0.0	0.0	0.0
YER005W	0.44966671394276503	0.0	0.0	0.0	0.0
YER007C-A	0.28995354420546343	0.0	0.0	0.0	0.0
YER007W	0.09766354947457724	0.0	0.0	0.0	0.0
YER010C	-0.4394174085395309	-1.0	0.0	0.0	0.0
YER011W	0.11641886245822902	0.0	0.0	0.0	0.0
YER014C-A	-0.8833989016266066	0.0	0.0	0.0	0.0
YER016W	-0.6439196096735179	0.0	0.0	0.0	0.0
YER017C	-1.5509301275601677	-1.0	0.0	0.0	0.0
YER019C-A	0.8618520277760904	0.0	0.0	0.0	0.0
YER019W	-1.7317659329771027	0.0	0.0	0.0	0.0
YER020W	-0.484841807563644	0.0	0.0	0.0	0.0
YER024W	0.6424284311851731	0.0	0.0	0.0	0.0
YER027C	-0.37263961065266493	0.0	0.0	0.0	0.0
YER028C	0.5073399082188719	-1.0	0.0	0.0	0.0
YER030W	0.3812917304714056	0.0	0.0	0.0	0.0
YER031C	0.3108562519357617	0.0	0.0	0.0	0.0
YER032W	0.7108073024810116	0.0	0.0	0.0	0.0
YER033C	1.2945956872464899	0.0	0.0	0.0	0.0
YER034W	0.814755657201172	0.0	0.0	0.0	0.0
YER035W	0.8984538068895683	-1.0	0.0	0.0	0.0
YER037W	0.6201723949587	0.0	0.0	0.0	0.0
YER038W-A	0.5665072679176759	0.0	0.0	0.0	0.0
YER039C-A	0.013857346276365812	0.0	0.0	0.0	0.0
YER041W	0.07826514719525411	0.0	0.0	0.0	0.0
YER042W	0.1507982527467382	0.0	0.0	0.0	0.0
YER044C					
YER044C-A	-0.39412863143238175	0.0	0.0	0.0	0.0
YER045C	0.9807371704846701	0.0	0.0	0.0	0.0
YER046W	0.5376131955413145				
YER046W-A	0.740357153685976	0.0	0.0	0.0	0.0
YER047C	0.8358945738243153	0.0	0.0	0.0	0.0
YER048C	0.47665315982088047	0.0	0.0	0.0	0.0
YER049W	0.938585446573288	0.0	0.0	0.0	0.0
YER051W	0.7897621742811445	0.0	0.0	0.0	0.0
YER052C	0.23138439001479444	0.0	0.0	0.0	0.0
YER053C	0.7614510357170633	0.0	0.0	0.0	0.0
YER054C	0.49109412887264237	0.0	0.0	0.0	0.0
YER055C	-1.2694106690844191	0.0	0.0	0.0	0.0
YER056C	0.03009459156189923	0.0	0.0	0.0	0.0
YER056C-A	0.5797077773242073	0.0	0.0	0.0	0.0
YER057C	0.8608612761738976	0.0	0.0	0.0	0.0
YER058W	-0.27643984280492423	0.0	0.0	0.0	0.0
YER059W	-0.0625024437749169	0.0	0.0	0.0	0.0
YER060W	0.39670421062791594	0.0	0.0	0.0	0.0
YER060W-A	1.524271430050818	0.0	0.0	0.0	0.0
YER062C	0.6593662204363883	0.0	0.0	0.0	0.0
YER063W	-0.2114121506331843	0.0	0.0	0.0	0.0
YER064C	0.9367932909415025	0.0	0.0	0.0	0.0
YER065C	1.0301839295755635	0.0	0.0	0.0	0.0
YER066C-A	-0.1575499768423568	0.0	0.0	0.0	0.0
YER066W	0.46420894916885225				
YER067C-A	0.5534783746450359	0.0	0.0	0.0	0.0
YER067W	0.539665114589619	0.0	0.0	0.0	0.0
YER068C-A					
YER069W	-1.329603810735328	0.0	0.0	0.0	-1.0
YER071C	0.27560878045195497	0.0	0.0	0.0	0.0
YER072W	-0.13436749002734108	0.0	0.0	0.0	0.0
YER073W	-0.012380031936725171	0.0	0.0	0.0	0.0
YER074W	-0.5877707975358931	0.0	0.0	0.0	0.0
YER075C	0.06242132310550428	0.0	0.0	0.0	0.0
YER078C	-1.005261124075515	0.0	0.0	0.0	0.0
YER079W	0.46945473486169614	0.0	0.0	0.0	0.0
YER080W	0.24312690029450776	0.0	0.0	0.0	0.0
YER081W	0.5235112383690368	0.0	0.0	0.0	0.0
YER084W	0.6749121714401111	0.0	0.0	0.0	0.0
YER085C	0.3490363217450779	0.0	0.0	0.0	0.0
YER086W	-1.701121309538208	0.0	0.0	0.0	0.0
YER087C-B	0.1839210067290593	0.0	0.0	0.0	0.0
YER087W	-3.164474665226779				
YER088C	-0.7887879890965385	0.0	0.0	0.0	0.0
YER089C	1.014074104214212	0.0	0.0	0.0	0.0
YER090W	-1.5039031291875147	0.0	0.0	0.0	-1.0
YER091C	-0.5648960276637631	0.0	0.0	0.0	0.0
YER091C-A	0.370179407484752	0.0	0.0	0.0	0.0
YER092W	0.12639503093143498	0.0	0.0	0.0	0.0
YER093C-A	-0.7278796284931227	0.0	0.0	0.0	0.0
YER095W	0.25457387193022846	0.0	0.0	0.0	0.0
YER096W	1.0871587175049182	0.0	0.0	0.0	0.0
YER097W	0.422496633850587	0.0	0.0	0.0	0.0
YER098W	0.7382945062897811	0.0	0.0	0.0	0.0
YER101C	0.370179407484752	0.0	0.0	-1.0	0.0
YER103W	0.644544109908275	0.0	0.0	0.0	0.0
YER106W	0.462250097963593				
YER110C	0.09126299451772246	0.0	0.0	0.0	0.0
YER111C	-2.4771713168774503	0.0	0.0	0.0	0.0
YER113C	0.5466425039253728	0.0	0.0	0.0	0.0
YER115C	0.9567612773804071	0.0	0.0	0.0	0.0
YER116C	-1.4247674389357654	0.0	0.0	0.0	0.0
YER117W	-2.5177844369331193	0.0	0.0	0.0	0.0
YER118C	1.2792566455487004	0.0	0.0	0.0	0.0
YER119C	0.5909010376604809	0.0	0.0	0.0	0.0
YER120W	0.529917961184358	0.0	0.0	0.0	0.0
YER121W	0.18758457355736535	0.0	0.0	0.0	0.0
YER122C					
YER123W	0.036268049986676154	0.0	0.0	0.0	0.0
YER124C	0.4210610561830876	0.0	0.0	0.0	0.0
YER128W	0.6081619831862711	-1.0	0.0	0.0	0.0
YER129W	0.4476023534781086	0.0	0.0	0.0	0.0
YER130C	1.0074932352326598	0.0	0.0	0.0	0.0
YER132C	-0.40215741938988103	0.0	0.0	0.0	0.0
YER134C	0.2315214419956074	0.0	0.0	0.0	0.0
YER135C	-0.00980849799940021	0.0	0.0	0.0	0.0
YER137C	0.8151941019574575	-1.0	0.0	0.0	0.0
YER139C	-0.14561410630826235	0.0	0.0	0.0	0.0
YER140W	0.15072770079049214	-1.0	0.0	0.0	0.0
YER142C	1.1454417694153696	0.0	0.0	0.0	0.0
YER143W	0.5613532089650622	0.0	0.0	0.0	0.0
YER144C	0.15072770079049214	0.0	0.0	0.0	0.0
YER149C	0.4775301522783817	0.0	0.0	0.0	0.0
YER150W	0.6276790163543584	0.0	0.0	0.0	0.0
YER151C	0.31853933295848313	0.0	0.0	0.0	0.0
YER152C	-0.17663093172422073	0.0	0.0	0.0	0.0
YER153C	0.7114483432569939	0.0	0.0	0.0	0.0
YER156C	-1.4691206535730963	0.0	0.0	0.0	0.0
YER158C	0.30323831683391694	0.0	0.0	0.0	0.0
YER161C	0.8386839626062682	0.0	0.0	0.0	0.0
YER162C	1.0687553025095162	-1.0	0.0	0.0	0.0
YER163C	0.7874388410414146	0.0	0.0	0.0	0.0
YER164W	1.524271430050818	0.0	0.0	0.0	0.0
YER166W	0.6799326826666269	-1.0	0.0	0.0	0.0
YER167W	-0.8061776696747924	0.0	0.0	0.0	0.0
YER169W	-0.11621627368519867	0.0	0.0	0.0	0.0
YER170W	0.003498621529442135	-1.0	0.0	0.0	0.0
YER173W	-0.09835084789319072	0.0	0.0	0.0	0.0
YER174C	0.2133939906192245	0.0	0.0	0.0	0.0
YER175C	0.4743810601207364	0.0	0.0	0.0	0.0
YER176W	0.04503440528220042	0.0	0.0	0.0	0.0
YER177W	-2.181939768660395	0.0	0.0	0.0	0.0
YER179W	0.2886956053903161	0.0	0.0	0.0	0.0
YER180C	0.4597049185317097	0.0	0.0	0.0	0.0
YER181C	0.7657782741363727	0.0	0.0	0.0	0.0
YER182W	0.1929754096049336	0.0	0.0	0.0	0.0
YER183C	0.9637148861528448	0.0	0.0	0.0	0.0
YER184C	-0.019042325823105416	0.0	0.0	0.0	0.0
YER185W	0.35264480174817886	0.0	0.0	0.0	0.0
YER186C	0.5704683525951705	0.0	0.0	0.0	0.0
YER187W	0.48985482005662123	0.0	0.0	0.0	0.0
YER188W	-0.2085316312558208	0.0	0.0	0.0	0.0
YFL003C	0.11641886245822902	0.0	0.0	0.0	0.0
YFL004W	0.17592273456691343	0.0	0.0	0.0	0.0
YFL007W	-0.30238734471232254	0.0	0.0	0.0	0.0
YFL010C	1.0562068999145549	0.0	0.0	0.0	0.0
YFL010W-A	0.023732785622131925	0.0	0.0	0.0	0.0
YFL011W	0.6568455945832505	0.0	0.0	0.0	0.0
YFL012W	0.8394787884419528	0.0	0.0	0.0	0.0
YFL012W-A	-0.42139954039905514	0.0	0.0	0.0	0.0
YFL013C	0.05390665402581263	0.0	0.0	0.0	0.0
YFL014W	0.8025633365267933	0.0	0.0	0.0	0.0
YFL015C	-0.04872809999551901	0.0	0.0	0.0	0.0
YFL018C	0.28535400159006064	0.0	0.0	0.0	0.0
YFL019C	0.8485246634294566	0.0	0.0	0.0	0.0
YFL020C	0.21429619778547268	0.0	0.0	0.0	0.0
YFL021W	0.7163414586861464	0.0	-1.0	0.0	0.0
YFL025C	0.03974472649903312	0.0	0.0	0.0	0.0
YFL026W	0.5641039954959534	0.0	0.0	0.0	0.0
YFL027C	0.700557281214542	0.0	0.0	0.0	0.0
YFL028C	0.36072462600522226	0.0	0.0	0.0	0.0
YFL030W	0.14419185149755628	0.0	0.0	0.0	0.0
YFL031W	0.8962659357856722	0.0	0.0	0.0	0.0
YFL032W	0.7875503172877397	0.0	0.0	0.0	0.0
YFL033C					
YFL034C-A	0.2322407408768104	0.0	0.0	0.0	0.0
YFL034W	-0.0008145163072019618	0.0	0.0	0.0	0.0
YFL036W					
YFL040W	0.23599256745297478	0.0	0.0	0.0	0.0
YFL041W	0.47346530891076594	0.0	0.0	0.0	0.0
YFL042C	0.4311854641902937	0.0	0.0	0.0	0.0
YFL044C	1.2935234348435125	0.0	0.0	0.0	0.0
YFL046W	0.19499901647145984	0.0	0.0	0.0	0.0
YFL047W	0.4076939877940387	0.0	0.0	0.0	0.0
YFL048C	0.07152435510159397	0.0	0.0	0.0	0.0
YFL049W	0.10916838442662122	0.0	0.0	0.0	0.0
YFL050C	0.6065293957989959	0.0	0.0	0.0	0.0
YFL051C	0.536720471160773	0.0	0.0	0.0	0.0
YFL052W	0.5510107131759739	0.0	0.0	0.0	0.0
YFL053W	0.05562253790881221	0.0	0.0	0.0	0.0
YFL054C	0.270256274677514	0.0	0.0	0.0	0.0
YFL055W	1.0285977710649283	0.0	0.0	0.0	0.0
YFL063W	0.47618737938238037	0.0	0.0	0.0	0.0
YFR006W	0.30036984209402584	0.0	0.0	0.0	0.0
YFR007W	0.17752362640754676	0.0	0.0	0.0	0.0
YFR008W	-1.092009258574338	0.0	0.0	0.0	0.0
YFR009W	0.6403990063685941	0.0	0.0	0.0	0.0
YFR010W	-0.6757523281704009	0.0	0.0	0.0	0.0
YFR011C	0.4730772863754137	0.0	0.0	0.0	0.0
YFR012W	-0.09650373834372246	0.0	0.0	0.0	0.0
YFR013W	0.6116965290366247	0.0	0.0	0.0	0.0
YFR014C	-0.5091461422671997	0.0	0.0	0.0	0.0
YFR015C	0.422496633850587	0.0	0.0	0.0	0.0
YFR016C	0.44642177943783246	0.0	0.0	0.0	0.0
YFR017C	0.5773872400724399	0.0	0.0	0.0	0.0
YFR018C	0.7382945062897811	0.0	0.0	0.0	0.0
YFR019W	-1.6669800281878824	0.0	0.0	0.0	0.0
YFR020W	0.4597587073622532	0.0	0.0	0.0	0.0
YFR021W	-0.7887879890965385	0.0	0.0	0.0	0.0
YFR022W	0.8131619188475148	0.0	0.0	0.0	0.0
YFR023W	0.5038513489441515	0.0	0.0	0.0	0.0
YFR024C-A	-0.157417613435441	0.0	0.0	0.0	0.0
YFR025C	-0.9796894629960224	0.0	0.0	0.0	0.0
YFR026C	-0.5767098222161897	0.0	0.0	0.0	0.0
YFR030W	-0.01116059421641906	0.0	0.0	0.0	0.0
YFR031C-A	-0.22320314691322082	0.0	0.0	0.0	0.0
YFR032C	0.2527785084606813	0.0	0.0	0.0	0.0
YFR032C-A	0.6081619831862711	0.0	0.0	0.0	0.0
YFR033C	0.462250097963593	0.0	0.0	0.0	0.0
YFR034C	1.1454417694153696	0.0	0.0	0.0	0.0
YFR035C	0.2865400274663363	0.0	0.0	0.0	0.0
YFR036W	0.4210610561830876	0.0	0.0	0.0	0.0
YFR038W	0.7874388410414146	0.0	0.0	0.0	0.0
YFR039C	0.3977084609081926	0.0	0.0	0.0	0.0
YFR040W	-0.8644842069261021	0.0	0.0	0.0	0.0
YFR041C	0.11266217741431973	0.0	0.0	0.0	0.0
YFR043C	0.4043894564965454	0.0	0.0	0.0	0.0
YFR044C	0.9127272791929054	0.0	0.0	0.0	0.0
YFR045W	0.2699865116439901	0.0	0.0	0.0	0.0
YFR046C	0.5118692101350002	0.0	0.0	0.0	0.0
YFR047C	0.664143222430876	0.0	0.0	0.0	0.0
YFR048W	-0.6818184260943415	0.0	0.0	0.0	0.0
YFR049W	0.9567612773804071	0.0	0.0	0.0	0.0
YFR053C	0.09126299451772246	0.0	0.0	0.0	0.0
YFR054C	0.7336446254775028	0.0	0.0	0.0	0.0
YFR055W	0.869649533063623	0.0	0.0	0.0	0.0
YFR056C	0.33424097753983306	0.0	0.0	0.0	0.0
YFR057W	-0.14561410630826235	0.0	0.0	0.0	0.0
YGL002W	0.3820469806180092	0.0	0.0	0.0	0.0
YGL003C	-0.5916575625685249	0.0	0.0	0.0	0.0
YGL004C	0.8824065132550358	0.0	0.0	0.0	0.0
YGL005C	0.19137664140165955	0.0	0.0	0.0	0.0
YGL006W	0.27012784167948045	0.0	0.0	0.0	0.0
YGL007W	-0.016052920050388796	0.0	0.0	0.0	0.0
YGL010W	-0.06975357455983247	0.0	0.0	0.0	0.0
YGL013C	0.34798844087656716	0.0	0.0	0.0	0.0
YGL014W	-0.2369862319574926	0.0	0.0	0.0	0.0
YGL015C	0.36523343019709964	0.0	0.0	0.0	0.0
YGL016W	0.006173335106158566	0.0	0.0	0.0	0.0
YGL019W	-1.7672082203425685	0.0	0.0	0.0	0.0
YGL021W	0.6073066634993303	0.0	0.0	0.0	0.0
YGL023C	-0.9841421555700973	0.0	0.0	0.0	0.0
YGL024W	0.705618958510922	0.0	0.0	0.0	0.0
YGL025C	-0.1467174907544196	0.0	0.0	0.0	0.0
YGL026C	-0.6512791287077134	0.0	0.0	0.0	0.0
YGL027C	0.4142628142347426	0.0	0.0	0.0	0.0
YGL028C	-1.6737526903766966	0.0	0.0	0.0	0.0
YGL029W	0.5600228617009099				
YGL031C	-1.182934335800685	0.0	0.0	0.0	0.0
YGL032C	0.5162213334430147	0.0	0.0	0.0	0.0
YGL033W	0.5766948573569916	0.0	0.0	0.0	0.0
YGL034C	0.7725694338177213	0.0	0.0	0.0	0.0
YGL035C	0.6258905862369933	0.0	0.0	0.0	0.0
YGL036W	0.39823859302823145	0.0	0.0	0.0	0.0
YGL037C	0.3017355103466755	0.0	0.0	0.0	0.0
YGL039W	0.44013120721127313	0.0	0.0	0.0	0.0
YGL041C	0.5489329489498725	0.0	0.0	0.0	0.0
YGL042C	-0.20661224135196457	0.0	0.0	0.0	0.0
YGL043W	-0.38737263659965526	0.0	0.0	0.0	0.0
YGL045W	0.7355753620824086	0.0	0.0	0.0	0.0
YGL049C	0.6899922299919191	0.0	0.0	0.0	0.0
YGL050W	0.3164994131300797	0.0	0.0	0.0	0.0
YGL051W	0.6034481701040423	0.0	0.0	0.0	0.0
YGL053W	0.5909648459829641	0.0	0.0	0.0	0.0
YGL054C	0.0801989653663932	0.0	0.0	0.0	0.0
YGL056C	0.8014555356009673	0.0	0.0	0.0	0.0
YGL057C	1.0783969322780331	0.0	0.0	0.0	0.0
YGL058W	-1.5765555444747028	0.0	0.0	0.0	0.0
YGL059W	0.49905011252062004	0.0	0.0	0.0	0.0
YGL060W	-1.687868131651	0.0	0.0	0.0	0.0
YGL062W	1.0185499940451566	0.0	0.0	0.0	0.0
YGL063W	0.15623974805133706	0.0	0.0	0.0	0.0
YGL064C	0.46802415966472305	0.0	0.0	0.0	0.0
YGL066W	0.04630318677692373	0.0	0.0	0.0	0.0
YGL071W	-1.4791009531910502	0.0	0.0	0.0	0.0
YGL072C	-1.8683210988795007	0.0	0.0	0.0	0.0
YGL076C	-0.34601950963943523	0.0	0.0	0.0	0.0
YGL077C	0.06311131368677965	0.0	0.0	0.0	0.0
YGL078C	-1.223127202062178	0.0	0.0	0.0	0.0
YGL079W	0.5334818259727899	0.0	0.0	0.0	0.0
YGL080W	0.28591866331201177	0.0	0.0	0.0	0.0
YGL081W	-0.09355184120358638	0.0	0.0	0.0	0.0
YGL082W	0.5627866689834535	0.0	0.0	0.0	0.0
YGL083W	0.9684442899564717	0.0	0.0	0.0	0.0
YGL084C	0.2338638842172772	0.0	0.0	0.0	0.0
YGL085W	0.33097548430883106	0.0	0.0	0.0	0.0
YGL086W	0.45401251731742637	0.0	0.0	0.0	0.0
YGL087C	-0.4349279735984949	0.0	0.0	0.0	0.0
YGL089C	0.25371910725050434	0.0	0.0	0.0	0.0
YGL094C	0.909251454050641	0.0	0.0	0.0	0.0
YGL096W	-0.6761486642567593	0.0	0.0	0.0	0.0
YGL101W	-0.0006121451632087179	0.0	0.0	0.0	0.0
YGL104C	0.3037190361562695	0.0	0.0	0.0	0.0
YGL105W	-2.1077900596930075	0.0	0.0	0.0	0.0
YGL108C	0.3207435227693856	0.0	0.0	0.0	0.0
YGL109W	0.8167143169535158	0.0	0.0	0.0	0.0
YGL110C	1.2609925996738187	0.0	0.0	0.0	0.0
YGL114W	0.7043639440266731	0.0	0.0	0.0	0.0
YGL115W	-2.7844343363857798	0.0	0.0	0.0	0.0
YGL117W	-0.026465844449036525	0.0	0.0	0.0	0.0
YGL118C	0.2209337443393854	-1.0	0.0	0.0	0.0
YGL121C	0.154659159101368	0.0	0.0	0.0	0.0
YGL124C	-0.5756140620443732	0.0	0.0	0.0	0.0
YGL126W	-0.06479743685076374	-1.0	0.0	0.0	0.0
YGL127C	-1.9036258382237792	-1.0	0.0	0.0	0.0
YGL131C	-0.2720834767777514	-1.0	0.0	0.0	0.0
YGL132W	-0.09036123075458902	0.0	0.0	0.0	0.0
YGL133W	0.7336446254775028	0.0	0.0	0.0	0.0
YGL135W	0.6945780319789223				
YGL136C	-2.115301792645073	0.0	0.0	0.0	0.0
YGL138C	0.20757341413676134	0.0	0.0	0.0	0.0
YGL139W	0.4043894564965454	0.0	0.0	0.0	0.0
YGL140C	0.2527785084606813	0.0	0.0	0.0	0.0
YGL141W	-0.31327122049848105	0.0	0.0	0.0	0.0
YGL144C	0.053670630249044976	0.0	0.0	-1.0	0.0
YGL146C	0.2699865116439901	0.0	0.0	0.0	0.0
YGL147C	-0.6818184260943415	0.0	0.0	0.0	0.0
YGL148W	-2.0735334390486786	0.0	0.0	0.0	0.0
YGL149W	0.4344155133174481	0.0	0.0	0.0	0.0
YGL151W	0.2865400274663363	-1.0	0.0	0.0	0.0
YGL152C	-0.24039235522285465	0.0	0.0	0.0	-1.0
YGL153W	-0.8644842069261021	0.0	0.0	0.0	-1.0
YGL154C	0.9127272791929054	0.0	0.0	0.0	0.0
YGL156W	0.5118692101350002	0.0	0.0	0.0	0.0
YGL157W	0.869649533063623	0.0	0.0	0.0	0.0
YGL158W	0.5759329466701484	0.0	0.0	0.0	0.0
YGL159W	0.11266217741431973	0.0	0.0	0.0	0.0
YGL160W	0.1690336699779739	0.0	0.0	0.0	0.0
YGL161C	0.13124607859608212	0.0	0.0	0.0	0.0
YGL162W	0.3522002423800788	0.0	0.0	0.0	0.0
YGL163C	-1.7725102091985758	-1.0	0.0	0.0	0.0
YGL164C	0.7563790918286023	-1.0	0.0	0.0	0.0
YGL166W	-0.2085316312558208	0.0	0.0	0.0	0.0
YGL168W	-0.3568442636136689	0.0	0.0	0.0	0.0
YGL170C	0.33424097753983306	0.0	0.0	0.0	0.0
YGL175C	0.013857346276365812	0.0	0.0	0.0	0.0
YGL176C	-1.2619546858828843	0.0	0.0	0.0	0.0
YGL177W	0.49376674356919303	0.0	0.0	0.0	0.0
YGL179C	0.07119467399949864	0.0	0.0	0.0	0.0
YGL180W	0.38776929082940553	0.0	0.0	0.0	0.0
YGL181W	0.664143222430876	0.0	0.0	0.0	0.0
YGL194C	0.07119467399949864	0.0	0.0	0.0	0.0
YGL195W	-0.3568442636136689	0.0	0.0	0.0	0.0
YGL196W	0.7874388410414146	0.0	0.0	0.0	0.0
YGL197W	0.31853933295848313	0.0	0.0	0.0	0.0
YGL198W	0.529917961184358	0.0	0.0	0.0	0.0
YGL199C	0.1690336699779739	0.0	0.0	0.0	0.0
YGL200C	0.09126299451772246	0.0	0.0	0.0	0.0
YGL202W	0.38776929082940553	0.0	0.0	0.0	0.0
YGL203C	-0.6818184260943415	0.0	0.0	0.0	0.0
YGL205W	0.5613532089650622	0.0	0.0	0.0	0.0
YGL208W	1.524271430050818	0.0	0.0	0.0	0.0
YGL209W	0.6945780319789223	0.0	0.0	0.0	0.0
YGL210W	0.15072770079049214	0.0	0.0	0.0	0.0
YGL211W	-1.9036258382237792	0.0	0.0	0.0	0.0
YGL212W	-1.4691206535730963	-1.0	0.0	0.0	0.0
YGL213C	0.370179407484752	0.0	0.0	0.0	0.0
YGL214W	0.3793862176987232	0.0	0.0	0.0	0.0
YGL215W	1.0074932352326598	0.0	0.0	0.0	0.0
YGL216W	-0.06479743685076374	0.0	0.0	0.0	0.0
YGL217C	0.5702475749235582	0.0	0.0	0.0	0.0
YGL218W	-3.2843038213101807				
YGL219C	-2.511103840965821	0.0	0.0	0.0	0.0
YGL220W	0.11266217741431973	0.0	0.0	0.0	0.0
YGL221C	-0.7429665403880652	0.0	0.0	0.0	0.0
YGL222C	0.18758457355736535	0.0	0.0	0.0	0.0
YGL224C	-0.2085316312558208	0.0	0.0	0.0	0.0
YGL226C-A	0.644544109908275	0.0	0.0	0.0	0.0
YGL227W	0.013857346276365812	0.0	0.0	0.0	0.0
YGL228W	0.13124607859608212	0.0	0.0	0.0	0.0
YGL229C	0.8151941019574575	0.0	0.0	0.0	0.0
YGL230C	0.8386839626062682	0.0	0.0	0.0	0.0
YGL231C	0.4476023534781086	0.0	0.0	0.0	0.0
YGL232W	0.462250097963593	0.0	0.0	0.0	0.0
YGL234W	-0.8061776696747924	0.0	0.0	0.0	0.0
YGL235W	-0.05920405082579455	0.0	0.0	0.0	0.0
YGL236C	-0.14561410630826235	0.0	1.0	0.0	0.0
YGL237C	-0.8644842069261021	0.0	0.0	0.0	0.0
YGL241W	-0.5017802678863411	0.0	0.0	0.0	0.0
YGL242C	0.7323862629459426	0.0	0.0	0.0	0.0
YGL243W	0.9127272791929054	0.0	0.0	0.0	0.0
