orf	hom | growth (relative abundance in pooled culture) | camptothecin [50 uM] | Deng C~Brown JM, 2005
YOL044W	0.975
YOL045W	0.958
YOL046C	0.905
YOL047C	0.9420000000000001
YOL048C	0.99
YOL049W	0.922
YOL050C	0.973
YOL051W	
YOL052C	1.025
YOL052C-A	1.043
YOL053W	1.001
YOL054W	0.894
YOL055C	1.043
YOL056W	1.038
YOL057W	1.0290000000000001
YOL058W	1.004
YOL059W	0.976
YOL060C	1.058
YOL061W	1.0
YOL062C	0.982
YOL063C	1.004
YOL064C	1.034
YOL065C	0.932
YOL067C	1.025
YOL068C	0.93
YOL070C	1.054
YOL071W	1.082
YOL072W	0.98
YOL075C	1.004
YOL076W	0.674
YOL079W	1.008
YOL080C	1.1320000000000001
YOL081W	0.934
YOL082W	1.0
YOL083W	1.004
YOL084W	1.004
YOL085C	1.057
YOL086C	
YOL087C	1.107
YOL088C	1.1
YOL089C	1.001
YOL090W	1.0390000000000001
YOL091W	1.002
YOL092W	1.052
YOL093W	1.074
YOL095C	1.175
YOL096C	1.12
YOL098C	1.083
YOL099C	1.062
YOL100W	1.018
YOL101C	1.034
YOL103W	1.033
YOL104C	0.9670000000000001
YOL105C	1.047
YOL106W	1.061
YOL107W	1.064
YOL108C	1.085
YOL109W	1.061
YOL110W	1.055
YOL111C	1.063
YOL112W	1.041
YOL113W	1.097
YOL114C	0.982
YOL115W	1.028
YOL116W	1.033
YOL117W	1.0070000000000001
YOL118C	1.02
YOL119C	0.9690000000000001
YOL121C	1.14
YOL122C	1.105
YOL124C	0.995
YOL125W	0.9840000000000001
YOL126C	1.05
YOL128C	0.966
YOL129W	0.973
YOL131W	1.043
YOL132W	0.998
YOL136C	1.095
YOL137W	1.001
YOL138C	1.093
YOL141W	1.051
YOL143C	
YOL147C	1.048
YOL148C	
YOL150C	1.1540000000000001
YOL151W	1.0390000000000001
YOL152W	1.199
YOL155C	1.168
YOL158C	1.021
YOL159C	0.986
YOL160W	0.97
YOL162W	1.04
YOL163W	0.9570000000000001
YOR001W	1.624
YOR002W	1.064
YOR003W	1.028
YOR005C	1.003
YOR006C	1.0270000000000001
YOR007C	1.091
YOR008C	
YOR008C-A	1.0
YOR009W	0.9790000000000001
YOR010C	0.94
YOR011W	1.0170000000000001
YOR012W	1.023
YOR013W	0.98
YOR014W	1.128
YOR015W	0.971
YOR016C	0.907
YOR017W	1.008
YOR018W	0.982
YOR019W	0.975
YOR021C	0.9790000000000001
YOR022C	0.9940000000000001
YOR023C	1.002
YOR024W	0.948
YOR025W	0.7759999999999999
YOR026W	
YOR027W	1.002
YOR028C	1.028
YOR029W	1.013
YOR030W	1.01
YOR032C	1.033
YOR033C	0.747
YOR034C	0.9309999999999999
YOR035C	1.048
YOR036W	1.031
YOR037W	0.977
YOR038C	0.9740000000000001
YOR039W	0.853
YOR040W	1.025
YOR041C	0.935
YOR042W	0.9690000000000001
YOR043W	0.96
YOR044W	0.975
YOR045W	1.0190000000000001
YOR047C	1.0290000000000001
YOR049C	1.046
YOR050C	1.046
YOR051C	1.0390000000000001
YOR052C	1.032
YOR053W	1.031
YOR054C	1.014
YOR055W	1.034
YOR058C	1.088
YOR059C	1.018
YOR061W	1.1179999999999999
YOR062C	1.003
YOR064C	1.033
YOR065W	1.091
YOR066W	0.9690000000000001
YOR067C	1.045
YOR068C	0.955
YOR069W	0.948
YOR070C	1.041
YOR071C	0.997
YOR072W	0.993
YOR073W	
YOR076C	1.058
YOR078W	1.197
YOR079C	0.9229999999999999
YOR080W	
YOR081C	1.02
YOR082C	0.929
YOR083W	0.966
YOR084W	0.986
YOR085W	1.035
YOR086C	0.956
YOR087W	0.977
YOR089C	0.9520000000000001
YOR090C	0.97
YOR091W	0.932
YOR092W	0.9540000000000001
YOR093C	0.985
YOR094W	0.983
YOR096W	
YOR097C	1.0290000000000001
YOR099W	0.99
YOR100C	1.037
YOR101W	1.03
YOR104W	1.04
YOR105W	1.091
YOR106W	1.089
YOR107W	1.072
YOR108W	1.0290000000000001
YOR109W	1.015
YOR111W	1.034
YOR112W	1.0070000000000001
YOR113W	1.054
YOR114W	0.977
YOR115C	1.07
YOR118W	0.993
YOR120W	0.9890000000000001
YOR121C	1.02
YOR123C	1.08
YOR124C	0.997
YOR125C	1.087
YOR126C	0.9670000000000001
YOR127W	1.175
YOR129C	1.052
YOR130C	1.002
YOR131C	0.943
YOR132W	0.9470000000000001
YOR133W	0.983
YOR134W	1.038
YOR135C	1.0090000000000001
YOR136W	0.975
YOR137C	0.956
YOR138C	1.001
YOR139C	1.075
YOR140W	0.966
YOR141C	0.977
YOR142W	0.992
YOR144C	0.8370000000000001
YOR147W	1.063
YOR150W	0.815
YOR152C	0.991
YOR153W	
YOR154W	1.044
YOR155C	1.0170000000000001
YOR156C	0.945
YOR158W	1.217
YOR161C	0.987
YOR162C	0.97
YOR163W	0.9590000000000001
YOR164C	1.085
YOR165W	0.9990000000000001
YOR166C	1.0090000000000001
YOR167C	1.0170000000000001
YOR170W	0.9229999999999999
YOR171C	0.996
YOR172W	0.965
YOR173W	0.971
YOR175C	0.9570000000000001
YOR177C	0.972
YOR178C	0.986
YOR179C	1.123
YOR180C	0.977
YOR182C	1.147
YOR183W	1.137
YOR184W	1.112
YOR185C	0.9840000000000001
YOR186W	1.021
YOR187W	
YOR188W	1.052
YOR189W	1.101
YOR190W	0.9790000000000001
YOR191W	1.041
YOR192C	0.987
YOR193W	0.94
YOR195W	0.917
YOR196C	
YOR197W	1.011
YOR198C	0.927
YOR199W	
YOR200W	1.125
YOR201C	1.035
YOR202W	1.038
YOR205C	1.541
YOR208W	1.011
YOR209C	1.216
YOR211C	1.288
YOR213C	0.983
YOR214C	0.9940000000000001
YOR215C	0.9940000000000001
YOR216C	1.065
YOR219C	0.9309999999999999
YOR220W	1.044
YOR221C	0.669
YOR222W	1.0070000000000001
YOR223W	1.0
YOR225W	1.03
YOR226C	0.9540000000000001
YOR227W	0.9840000000000001
YOR228C	1.03
YOR229W	1.001
YOR230W	0.986
YOR231W	0.976
YOR233W	0.977
YOR234C	1.171
YOR235W	1.071
YOR237W	1.014
YOR238W	0.9640000000000001
YOR239W	1.0190000000000001
YOR241W	
YOR242C	1.006
YOR243C	0.992
YOR245C	1.095
YOR246C	1.021
YOR247W	1.074
YOR248W	1.016
YOR251C	1.095
YOR252W	1.0390000000000001
YOR253W	1.073
YOR255W	1.0859999999999999
YOR258W	0.951
YOR263C	0.985
YOR264W	1.021
YOR265W	1.02
YOR266W	1.022
YOR267C	1.044
YOR268C	1.055
YOR269W	1.034
YOR270C	
YOR271C	1.0170000000000001
YOR273C	0.973
YOR274W	0.938
YOR275C	0.9490000000000001
YOR276W	1.088
YOR277C	1.04
YOR279C	1.047
YOR280C	1.011
YOR283W	1.105
YOR284W	1.115
YOR285W	1.002
YOR286W	1.02
YOR288C	1.03
YOR289W	0.996
YOR290C	1.102
YOR291W	
YOR292C	0.945
YOR293W	
YOR295W	0.976
YOR296W	0.981
YOR297C	1.004
YOR298C-A	1.036
YOR298W	1.0290000000000001
YOR299W	0.993
YOR300W	1.024
YOR301W	
YOR302W	0.978
YOR303W	0.985
YOR304C-A	1.051
YOR304W	0.9840000000000001
YOR305W	1.224
YOR306C	1.044
YOR307C	1.111
YOR308C	1.161
YOR309C	1.161
YOR311C	0.993
YOR312C	0.812
YOR313C	0.9690000000000001
YOR314W	1.061
YOR315W	0.9990000000000001
YOR316C	0.986
YOR317W	1.023
YOR318C	1.077
YOR320C	1.038
YOR321W	0.983
YOR322C	1.1440000000000001
YOR323C	0.955
YOR324C	1.071
YOR325W	0.9790000000000001
YOR327C	0.982
YOR328W	1.044
YOR330C	1.178
YOR331C	
YOR332W	
YOR333C	0.903
YOR334W	1.0170000000000001
YOR337W	1.001
YOR338W	0.968
YOR339C	1.056
YOR342C	1.022
YOR343C	1.022
YOR344C	1.023
YOR345C	1.003
YOR346W	1.014
YOR347C	1.005
YOR348C	1.022
YOR349W	1.109
YOR350C	1.0859999999999999
YOR351C	1.016
YOR352W	0.9590000000000001
YOR354C	1.038
YOR355W	1.081
YOR356W	0.9490000000000001
YOR357C	1.001
YOR358W	1.0
YOR359W	1.071
YOR360C	1.018
YOR363C	1.103
YOR364W	0.9815
YOR365C	1.005
YOR366W	0.938
YOR367W	0.983
YOR368W	0.76
YOR369C	1.004
YOR371C	1.006
YOR374W	0.956
YOR375C	1.012
YOR376W	0.996
YOR377W	0.9670000000000001
YOR378W	0.961
YOR379C	0.9590000000000001
YOR380W	0.9840000000000001
YOR381W	0.991
YOR382W	0.968
YOR383C	
YOR384W	1.068
YOR385W	0.955
YOR386W	0.935
YPL001W	1.0070000000000001
YPL002C	0.8909999999999999
YPL003W	0.653
YPL004C	1.024
YPL005W	1.083
YPL006W	1.0
YPL008W	0.6779999999999999
YPL009C	1.097
YPL013C	1.085
YPL014W	0.982
YPL015C	1.003
YPL017C	1.0590000000000002
YPL018W	0.968
YPL019C	1.038
YPL021W	1.031
YPL022W	1.0190000000000001
YPL023C	0.904
YPL024W	
YPL025C	0.938
YPL026C	0.9520000000000001
YPL027W	0.9129999999999999
YPL029W	
YPL030W	1.043
YPL031C	
YPL032C	1.041
YPL033C	1.0070000000000001
YPL034W	1.035
YPL035C	1.016
YPL036W	1.004
YPL037C	1.023
YPL038W	1.0190000000000001
YPL039W	1.026
YPL040C	
YPL041C	0.9670000000000001
YPL042C	1.075
YPL045W	
YPL046C	0.976
YPL047W	0.835
YPL048W	0.94
YPL049C	1.01
YPL050C	
YPL051W	1.008
YPL052W	0.983
YPL053C	0.972
YPL054W	0.975
YPL055C	1.173
YPL056C	1.057
YPL057C	1.088
YPL058C	1.0390000000000001
YPL059W	
YPL060W	1.005
YPL061W	1.087
YPL062W	0.872
YPL064C	0.9540000000000001
YPL065W	0.9690000000000001
YPL066W	0.953
YPL067C	0.883
YPL068C	0.86
YPL069C	
YPL070W	0.884
YPL071C	0.873
YPL072W	0.878
YPL073C	0.898
YPL074W	0.904
YPL077C	0.986
YPL078C	1.234
YPL079W	0.83
YPL080C	0.914
YPL081W	0.983
YPL084W	1.0
YPL086C	1.127
YPL087W	0.986
YPL088W	0.996
YPL089C	1.084
YPL090C	
YPL091W	0.95
YPL092W	1.072
YPL095C	1.041
YPL096W	1.045
YPL097W	1.006
YPL098C	1.2429999999999999
YPL099C	0.956
YPL100W	0.998
YPL101W	1.15
YPL102C	1.138
YPL103C	1.036
YPL104W	0.722
YPL105C	1.032
YPL106C	
YPL107W	0.99
YPL108W	0.9740000000000001
YPL109C	0.9990000000000001
YPL110C	0.966
YPL111W	1.101
YPL112C	0.995
YPL113C	0.9990000000000001
YPL114W	1.0090000000000001
YPL115C	1.025
YPL116W	1.008
YPL118W	1.364
YPL119C	0.996
YPL120W	0.9590000000000001
YPL121C	1.001
YPL123C	1.023
YPL125W	
YPL127C	1.008
YPL129W	
YPL130W	1.028
YPL132W	1.133
YPL133C	1.006
YPL134C	0.9590000000000001
YPL135W	1.006
YPL136W	1.0390000000000001
YPL137C	1.006
YPL138C	1.0070000000000001
YPL139C	1.05
YPL140C	0.98
YPL141C	0.995
YPL144W	1.041
YPL145C	0.932
YPL147W	1.008
YPL148C	1.275
YPL149W	0.9690000000000001
YPL150W	0.9670000000000001
YPL152W	0.953
YPL154C	1.012
YPL155C	0.9470000000000001
YPL156C	1.012
YPL157W	
YPL158C	1.112
YPL159C	1.028
YPL161C	1.097
YPL162C	0.9129999999999999
YPL163C	1.024
YPL164C	0.998
YPL165C	1.018
YPL166W	0.968
YPL167C	1.008
YPL168W	1.047
YPL170W	0.98
YPL171C	0.992
YPL172C	1.03
YPL173W	
YPL174C	1.136
YPL176C	0.968
YPL177C	0.946
YPL178W	1.183
YPL179W	0.9420000000000001
YPL180W	1.222
YPL181W	0.968
YPL182C	0.953
YPL183C	0.988
YPL183W-A	1.141
YPL184C	0.997
YPL185W	1.052
YPL186C	0.9670000000000001
YPL187W	1.163
YPL188W	
YPL189W	0.951
YPL191C	1.085
YPL192C	1.0979999999999999
YPL193W	1.158
YPL194W	0.779
YPL195W	0.941
YPL196W	0.885
YPL197C	0.9740000000000001
YPL198W	1.025
YPL199C	1.0090000000000001
YPL200W	1.0490000000000002
YPL201C	0.993
YPL202C	1.052
YPL203W	0.9840000000000001
YPL205C	0.83
YPL206C	1.008
YPL207W	1.057
YPL208W	0.938
YPL212C	1.022
YPL213W	
YPL214C	1.157
YPL215W	1.003
YPL216W	0.975
YPL219W	1.04
YPL220W	1.005
YPL221W	1.0190000000000001
YPL222W	1.0979999999999999
YPL223C	1.014
YPL224C	0.981
YPL225W	1.1909999999999998
YPL226W	1.068
YPL227C	1.204
YPL229W	1.08
YPL230W	1.01
YPL232W	1.0270000000000001
YPL234C	
YPL236C	0.93
YPL239W	0.982
YPL240C	1.0490000000000002
YPL241C	1.34
YPL244C	1.026
YPL245W	0.966
YPL246C	1.04
YPL247C	1.008
YPL248C	1.08
YPL249C	0.997
YPL250C	1.043
YPL253C	1.0390000000000001
YPL254W	
YPL256C	1.0270000000000001
YPL257W	0.991
YPL258C	0.968
YPL259C	1.067
YPL260W	
YPL261C	1.166
YPL262W	0.985
YPL263C	1.011
YPL264C	1.005
YPL265W	0.945
YPL267W	1.065
YPL268W	
YPL269W	1.005
YPL270W	1.082
YPL271W	
YPL272C	1.006
YPL273W	0.973
YPL274W	1.041
YPR001W	0.993
YPR002W	0.938
YPR003C	1.035
YPR004C	0.991
YPR005C	1.006
YPR006C	1.165
YPR007C	1.114
YPR008W	1.065
YPR009W	1.145
YPR011C	0.971
YPR012W	1.075
YPR013C	1.035
YPR014C	1.083
YPR015C	1.157
YPR017C	1.045
YPR018W	1.314
YPR020W	1.14
YPR021C	1.09
YPR022C	1.197
YPR023C	1.045
YPR024W	1.4980000000000002
YPR026W	1.05
YPR027C	1.122
YPR028W	1.054
YPR029C	1.057
YPR030W	0.99
YPR031W	1.12
YPR032W	1.127
YPR036W	
YPR037C	1.08
YPR038W	1.0859999999999999
YPR039W	1.094
YPR040W	0.919
YPR042C	1.1079999999999999
YPR043W	
YPR044C	1.2690000000000001
YPR045C	1.069
YPR046W	1.126
YPR047W	1.065
YPR049C	1.189
YPR050C	1.19
YPR051W	1.101
YPR052C	1.105
YPR053C	1.105
YPR054W	1.182
YPR057W	1.129
YPR058W	1.0190000000000001
YPR059C	1.0
YPR060C	0.9740000000000001
YPR061C	0.965
YPR062W	0.9790000000000001
YPR063C	1.026
YPR064W	0.993
YPR065W	1.08
YPR066W	0.877
YPR067W	1.232
YPR068C	0.983
YPR069C	0.968
YPR070W	1.044
YPR071W	1.0390000000000001
YPR072W	
YPR073C	1.025
YPR074C	1.03
YPR075C	1.043
YPR076W	0.991
YPR077C	1.0490000000000002
YPR078C	1.088
YPR079W	1.038
YPR083W	1.102
YPR084W	1.1840000000000002
YPR087W	1.111
YPR089W	1.0490000000000002
YPR091C	0.9590000000000001
YPR092W	1.078
YPR093C	1.1340000000000001
YPR095C	1.083
YPR096C	1.048
YPR097W	1.1520000000000001
YPR098C	1.138
YPR099C	1.178
YPR100W	1.449
YPR101W	
YPR106W	1.122
YPR109W	1.02
YPR111W	1.0859999999999999
YPR114W	1.031
YPR115W	1.022
YPR116W	
YPR117W	1.021
YPR118W	1.008
YPR119W	1.399
YPR120C	0.544
YPR121W	1.004
YPR122W	0.9840000000000001
YPR123C	
YPR124W	0.9
YPR125W	
YPR126C	1.021
YPR127W	1.1159999999999999
YPR128C	1.03
YPR129W	1.087
YPR130C	1.075
YPR131C	
YPR132W	
YPR133W-A	1.061
YPR134W	
YPR135W	
YPR138C	0.982
YPR139C	
YPR140W	1.0090000000000001
YPR145W	1.104
YPR146C	0.9359999999999999
YPR147C	1.094
YPR148C	
YPR149W	1.026
YPR150W	1.014
YPR151C	0.981
YPR152C	1.052
YPR153W	1.016
YPR154W	1.053
YPR155C	1.043
YPR156C	0.997
YPR157W	1.058
YPR158W	1.075
YPR159W	
YPR160W	1.088
YPR163C	
YPR164W	0.402
YPR166C	1.3619999999999999
YPR167C	1.012
YPR170C	1.11
YPR171W	1.058
YPR172W	1.018
YPR173C	0.9990000000000001
YPR174C	1.032
YPR179C	0.958
YPR184W	1.0390000000000001
YPR185W	1.056
YPR188C	1.0490000000000002
YPR189W	1.057
YPR191W	
YPR192W	1.008
YPR193C	1.014
YPR194C	1.046
YPR195C	0.998
YPR196W	0.995
YPR197C	1.005
YPR198W	0.99
YPR199C	1.042
YPR200C	1.004
YPR201W	1.015
