orf	hom | growth (relative abundance in pooled culture) | camptothecin [50 uM] | Deng C~Brown JM, 2005
YDR284C	0.24540411158984973
YDR285W	0.8135271505382868
YDR286C	-0.21942382936796342
YDR287W	-0.10579922157827805
YDR289C	-0.16777628037265085
YDR290W	-1.4073174562601525
YDR291W	0.7102320525476618
YDR293C	-2.4609274557645278
YDR294C	0.3693582291785976
YDR295C	-0.16777628037265085
YDR296W	
YDR297W	-0.2607418685642146
YDR298C	
YDR300C	
YDR304C	-0.11612873137733942
YDR305C	1.3300026404914127
YDR306C	-0.35370745675577725
YDR307W	0.5759484251598479
YDR309C	0.06980244500578583
YDR310C	0.6999025427485981
YDR312W	-0.033492652984839305
YDR313C	0.6275959741551593
YDR314C	0.3693582291785976
YDR315C	1.2060485229026625
YDR316W	0.658584503552348
YDR317W	0.49331234676734775
YDR318W	-0.3330484371576522
YDR319C	0.8755042093326619
YDR320C	
YDR321W	0.1421090135992246
YDR322W	0.49331234676734775
YDR323C	0.6792435231504731
YDR326C	1.0201173465195372
YDR329C	0.4829828369682864
YDR330W	-0.1471172607745281
YDR332W	5.585760677705164
YDR333C	-0.11612873137733942
YDR334W	-0.4570025547464024
YDR335W	0.49331234676734775
YDR336W	-0.02316314318577794
YDR337W	3.8710620510607865
YDR338C	-0.28140088816233966
YDR340W	0.41067626837484766
YDR344C	0.35902871937953623
YDR345C	0.04914342540766081
YDR346C	0.02848440580953578
YDR347W	2.3216355812014116
YDR348C	0.06980244500578583
YDR349C	-0.3330484371576522
YDR350C	-0.8185353977135904
YDR351W	0.05947293520672218
YDR352W	-0.28140088816233966
YDR354W	-0.0644811823820257
YDR357C	0.09046146460391087
YDR358W	1.2680255816970352
YDR359C	
YDR360W	-0.18843529997077701
YDR363W	
YDR363W-A	0.5552894055617229
YDR368W	-0.5499681429379639
YDR369C	
YDR370C	0.8548451897345346
YDR371W	-0.9011714761060905
YDR372C	2.0117502872295363
YDR374C	0.5966074447579729
YDR375C	2.2080109734117253
YDR377W	-0.012833633386714276
YDR378C	-2.7914717693345286
YDR379W	0.17309754299641097
YDR380W	0.5552894055617229
YDR382W	
YDR383C	0.1627680331973473
YDR384C	0.3900172487767226
YDR385W	0.6482549937532867
YDR386W	-7.574034806300468
YDR387C	0.5552894055617229
YDR388W	
YDR389W	0.24540411158984973
YDR391C	0.12144999400109956
YDR392W	-1.1077616720873409
YDR393W	1.8774666598417247
YDR395W	0.03881391560859944
YDR399W	-1.4796240248535901
YDR400W	-0.18843529997077701
YDR401W	-0.8391944173117143
YDR402C	-0.5912861821342151
YDR403W	-0.08514020198015072
YDR405W	2.4352601889910983
YDR406W	-0.7668878487182779
YDR408C	0.15243852339828595
YDR409W	-0.12645824117640309
YDR411C	0.7308910721457844
YDR414C	1.639887934463288
YDR415C	-0.20909431956890204
YDR417C	3.1789848945236017
YDR418W	
YDR419W	0.9891288171223485
YDR420W	0.8238566603373483
YDR421W	0.8858337191317234
YDR422C	-0.9734780446995281
YDR423C	-0.632604221330464
YDR424C	0.20408607239359738
YDR425W	0.24540411158984973
YDR426C	0.3177106801832862
YDR428C	-1.2833633386714036
YDR430C	-0.02316314318577794
YDR431W	-0.0644811823820257
YDR432W	-0.9115009859051518
YDR433W	
YDR435C	-2.1717011813907776
YDR436W	0.5449598957626615
YDR438W	0.35902871937953623
YDR439W	-1.6448961816385903
YDR440W	1.0717648955148487
YDR441C	-0.18843529997077701
YDR442W	1.6088994050660994
YDR443C	-0.11612873137733942
YDR444W	0.35902871937953623
YDR445C	0.35902871937953623
YDR446W	0.3073811703842225
YDR447C	0.3796877389776613
YDR448W	0.5862779349589116
YDR450W	0.896163228930787
YDR451C	0.23507460179078607
YDR452W	0.3486992095804749
YDR453C	-0.4983205939426513
YDR455C	-0.4673320645454649
YDR456W	-0.6119452017323401
YDR457W	-0.1471172607745281
YDR458C	-1.2523748092742149
YDR459C	0.29705166058516114
YDR461W	0.04914342540766081
YDR462W	1.7018649932576608
YDR463W	
YDR465C	0.19375656259453602
YDR466W	-0.19876480976983954
YDR467C	-0.13678775097546444
YDR469W	0.18342705279547236
YDR470C	
YDR471W	2.6521798947714124
YDR475C	-0.2607418685642146
YDR476C	-0.43634353514827734
YDR477W	
YDR479C	0.15243852339828595
YDR480W	0.3486992095804749
YDR481C	0.24540411158984973
YDR482C	-0.40535500575108985
YDR483W	0.2660631311879725
YDR484W	-1.1387502014845272
YDR485C	-0.2504123587651521
YDR486C	-0.11612873137733942
YDR488C	-0.13678775097546444
YDR490C	0.41067626837484766
YDR491C	0.2660631311879725
YDR492W	0.018154896010474413
YDR493W	-0.4983205939426513
YDR494W	1.5779108756689106
YDR495C	0.2557336213889111
YDR496C	0.7412205819448481
YDR497C	-0.4776615743445263
YDR500C	-0.08514020198015072
YDR501W	-0.16777628037265085
YDR502C	-0.30205990776046465
YDR503C	0.10079097440297223
YDR504C	-0.2297533391670271
YDR505C	-0.033492652984839305
YDR506C	0.20408607239359966
YDR507C	1.8154896010473474
YDR508C	-0.12645824117640309
YDR509W	4.191276854831726
YDR511W	-0.6016156919332765
YDR512C	0.7877033760406289
YDR513W	-0.6739222605267152
YDR514C	-0.9115009859051518
YDR515W	-0.13678775097546444
YDR516C	0.2247450919917224
YDR517W	-0.02316314318577794
YDR518W	0.5656189153607866
YDR519W	2.4146011693929754
YDR520C	-0.10579922157827805
YDR521W	-0.37436647635390113
YDR522C	0.35902871937953623
YDR523C	0.7102320525476618
YDR524C	0.08013195480484721
YDR525W	-1.0974321622882772
YDR525W-A	-0.41568451555015234
YDR528W	0.05947293520672218
YDR529C	
YDR530C	0.3073811703842225
YDR532C	
YDR533C	
YDR534C	-0.10579922157827805
YDR535C	0.7102320525476618
YDR536W	0.5966074447579729
YDR537C	0.6069369545570366
YDR538W	1.8877961696407861
YDR539W	0.3693582291785976
YDR540C	-2.9980619653157787
YDR541C	0.916822248528912
YEL001C	0.3693582291785976
YEL003W	-0.033492652984839305
YEL004W	-0.054151672582964334
YEL005C	-0.3123894175595272
YEL006W	-0.37436647635390113
YEL007W	-1.231715789676091
YEL008W	-0.7668878487182779
YEL009C	-0.7668878487182779
YEL010W	-0.3330484371576522
YEL011W	-0.8288649075126517
YEL012W	-0.7668878487182779
YEL013W	1.6295584246642243
YEL014C	0.05947293520672218
YEL015W	-0.10579922157827805
YEL016C	-0.033492652984839305
YEL017C-A	-0.07481069218108936
YEL017W	0.3796877389776613
YEL018W	0.18342705279547236
YEL020C	-0.033492652984839305
YEL023C	0.6999025427485981
YEL024W	0.13177950380016093
YEL025C	-0.17810579017171452
YEL027W	
YEL028W	-0.42601402534921373
YEL029C	
YEL030W	-0.1471172607745281
YEL031W	1.319673130692349
YEL033W	1.360991169888599
YEL036C	0.02848440580953578
YEL037C	-0.4673320645454649
YEL038W	-0.5602976527370276
YEL039C	0.05947293520672218
YEL040W	-0.3330484371576522
YEL041W	0.47265332716922276
YEL042W	0.47265332716922276
YEL043W	0.4003467585757863
YEL044W	-0.13678775097546444
YEL045C	
YEL046C	
YEL047C	-0.4776615743445263
YEL048C	-0.24008284896608958
YEL049W	-0.11612873137733942
YEL050C	3.0447012671357876
YEL051W	
YEL052W	0.45199430757110004
YEL053C	-0.40535500575108985
YEL054C	1.2886846012951603
YEL056W	-0.16777628037265085
YEL057C	-0.9115009859051518
YEL059W	-0.12645824117640309
YEL060C	-0.34337794695671475
YEL061C	2.548884796780787
YEL062W	0.018154896010474413
YEL063C	0.5862779349589116
YEL064C	-0.1471172607745281
YEL065W	-0.7978763781154654
YEL066W	1.6502174442623494
YEL067C	-0.42601402534921373
YEL068C	-0.32271892735858854
YEL071W	-0.17810579017171452
YEL072W	-0.0644811823820257
YER001W	0.4003467585757863
YER002W	-1.2936928484704648
YER004W	
YER005W	0.6689140133514117
YER007C-A	0.5139713663654728
YER007W	0.33836969978141124
YER010C	0.1627680331973473
YER011W	-0.4466730449473399
YER014C-A	
YER014W	-1.9754404952085898
YER016W	-2.2956552989795287
YER017C	2.5178962673836005
YER019C-A	0.05947293520672218
YER019W	-0.48799108414358994
YER020W	0.18342705279547236
YER024W	0.03881391560859944
YER027C	0.10079097440297223
YER028C	0.916822248528912
YER030W	0.018154896010474413
YER031C	-0.13678775097546444
YER032W	0.4313352879729727
YER033C	-0.24008284896608958
YER034W	-0.19876480976983954
YER037W	-0.32271892735858854
YER038W-A	-0.08514020198015072
YER039C	0.10079097440297223
YER039C-A	0.49331234676734775
YER040W	1.3506616600895354
YER041W	-0.4776615743445263
YER042W	-0.5293091233398388
YER044C	
YER044C-A	-0.012833633386714276
YER045C	-0.35370745675577725
YER046W	-0.5912861821342151
YER046W-A	0.6792435231504731
YER047C	-0.632604221330464
YER048C	-0.5912861821342151
YER049W	0.46232381737016137
YER050C	-0.2504123587651521
YER051W	0.3900172487767226
YER052C	0.4003467585757863
YER053C	0.007825386211410752
YER054C	
YER055C	0.03881391560859944
YER056C	0.46232381737016137
YER056C-A	0.8135271505382868
YER057C	0.5139713663654728
YER058W	1.3300026404914127
YER059W	-0.17810579017171452
YER060W	0.5346303859635978
YER060W-A	0.007825386211410752
YER061C	2.1253748950192226
YER062C	0.41067626837484766
YER063W	-0.2607418685642146
YER064C	0.06980244500578583
YER065C	-0.1471172607745281
YER066C-A	-0.4466730449473399
YER066W	0.09046146460391087
YER067C-A	0.45199430757110004
YER067W	-0.4466730449473399
YER068C-A	-0.0644811823820257
YER068W	
YER069W	0.3177106801832862
YER070W	
YER071C	-0.29173039796140215
YER072W	-0.6842517703257766
YER073W	0.3693582291785976
YER074W	0.6275959741551593
YER075C	-0.5912861821342151
YER077C	1.2680255816970352
YER078C	0.5862779349589116
YER079W	-0.5293091233398388
YER080W	-0.32271892735858854
YER081W	0.4313352879729727
YER083C	-0.35370745675577725
YER084W	-0.13678775097546444
YER085C	-0.15744677057358947
YER086W	-0.13678775097546444
YER087C-B	-0.19876480976983954
YER087W	0.5862779349589116
YER088C	-0.1471172607745281
YER089C	-1.0664436328910896
YER090W	-0.20909431956890204
YER091C	-0.6635927507276527
YER091C-A	1.0097878367204736
YER092W	-0.4983205939426513
YER093C-A	0.23507460179078607
YER095W	-6.572072355791406
YER096W	-0.02316314318577794
YER097W	0.23507460179078607
YER098W	0.6999025427485981
YER101C	-1.0664436328910896
YER103W	0.8341861701364096
YER106W	-0.3330484371576522
YER110C	2.0943863656220363
YER111C	-0.7668878487182779
YER113C	0.6895730329495366
YER114C	0.21441558219266105
YER115C	-0.0644811823820257
YER116C	-1.841156867820777
YER117W	-0.08514020198015072
YER118C	-0.24008284896608958
YER119C	-0.3950254959520273
YER119C-A	-0.012833633386714276
YER120W	-0.40535500575108985
YER121W	0.1421090135992246
YER122C	1.8361486206454747
YER123W	0.45199430757110004
YER124C	0.6275959741551593
YER128W	-0.033492652984839305
YER129W	0.6999025427485981
YER130C	0.2557336213889111
YER131W	0.19375656259453602
YER132C	-0.11612873137733942
YER134C	-0.36403696655483975
YER135C	-0.04382216278390297
YER137C	0.617266464356098
YER139C	2.2389995028089116
YER140W	0.04914342540766081
YER141W	0.4829828369682864
YER142C	0.018154896010474413
YER143W	-0.15744677057358947
YER144C	0.5656189153607866
YER145C	0.18342705279547236
YER149C	-0.30205990776046465
YER150W	-0.6842517703257766
YER151C	-1.0457846132929645
YER152C	-0.21942382936796342
YER153C	0.6482549937532867
YER154W	0.06980244500578583
YER155C	
YER156C	0.6792435231504731
YER158C	-0.0025041235876529086
YER161C	0.3073811703842225
YER162C	0.13177950380016093
YER163C	-0.012833633386714276
YER164W	-0.6945812801248402
YER166W	0.7928681309401618
YER167W	1.2473665620989103
YER169W	-0.04382216278390297
YER170W	0.04914342540766081
YER173W	-2.0270880442039023
YER174C	-0.17810579017171452
YER175C	-0.6429337311295277
YER176W	-0.11612873137733942
YER177W	0.03881391560859944
YER178W	0.8341861701364096
YER179W	0.29705166058516114
YER180C	0.5139713663654728
YER181C	0.4416647977720364
YER182W	0.41067626837484766
YER183C	0.2660631311879725
YER184C	0.08013195480484721
YER185W	0.658584503552348
YER186C	-0.21942382936796342
YER187W	0.3796877389776613
YER188W	0.2247450919917224
YFL001W	0.658584503552348
YFL003C	0.617266464356098
YFL004W	-0.3330484371576522
YFL007W	0.6947377878490674
YFL010C	0.5036418565664115
YFL010W-A	0.4210057781739113
YFL011W	-0.3950254959520273
YFL012W	2.3113060714023503
YFL012W-A	0.1111204842020359
YFL013C	0.8858337191317234
YFL014W	0.05947293520672218
YFL015C	0.1627680331973473
YFL016C	1.9807617578323498
YFL018C	0.24540411158984973
YFL019C	-0.012833633386714276
YFL020C	0.7928681309401618
YFL021W	-0.42601402534921373
YFL023W	
YFL025C	-0.632604221330464
YFL027C	0.47265332716922276
YFL028C	-0.3846959861529648
YFL030W	-0.20909431956890204
YFL031W	-0.18843529997077701
YFL032W	0.3693582291785976
YFL033C	-0.2504123587651521
YFL034C-A	0.46232381737016137
YFL034W	0.09046146460391087
YFL036W	
YFL040W	-0.7152402997229652
YFL041W	-0.09546971177921439
YFL042C	0.26089837628844176
YFL044C	-0.8598534369098393
YFL046W	0.5036418565664115
YFL047W	0.18342705279547236
YFL048C	-0.16777628037265085
YFL049W	-0.6016156919332765
YFL050C	0.09046146460391087
YFL051C	-0.42601402534921373
YFL052W	-0.2607418685642146
YFL053W	0.06980244500578583
YFL054C	0.6792435231504731
YFL055W	-0.033492652984839305
YFL063W	-0.271071378363276
YFR001W	
YFR006W	0.617266464356098
YFR007W	-0.40535500575108985
YFR008W	0.4003467585757863
YFR009W	-0.5912861821342151
YFR010W	0.09046146460391087
YFR011C	0.18342705279547236
YFR012W	0.5449598957626615
YFR013W	0.007825386211410752
YFR014C	-0.2297533391670271
YFR015C	0.23507460179078607
YFR016C	-0.18843529997077701
YFR017C	-0.15744677057358947
YFR018C	-1.231715789676091
YFR019W	
YFR020W	-0.012833633386714276
YFR021W	0.2867221507860975
YFR022W	0.1627680331973473
YFR023W	-0.3330484371576522
YFR024C-A	-0.2504123587651533
YFR025C	-0.5809566723351515
YFR026C	-0.17810579017171452
YFR030W	0.03881391560859944
YFR031C-A	1.360991169888599
YFR032C	0.5346303859635978
YFR032C-A	1.2473665620989103
YFR033C	0.3486992095804749
YFR034C	0.17309754299641097
YFR035C	0.5552894055617229
YFR036W	-0.4673320645454649
YFR038W	0.6689140133514117
YFR039C	0.7515500917439117
YFR040W	1.9497732284351612
YFR041C	0.06980244500578583
YFR043C	0.9478107779260985
YFR044C	1.2886846012951603
YFR045W	0.47265332716922276
YFR046C	0.6275959741551593
YFR047C	0.4829828369682864
YFR048W	0.9891288171223485
YFR049W	-0.870182946708903
YFR053C	0.617266464356098
YFR054C	0.4313352879729727
YFR055W	0.4313352879729727
YFR056C	1.9601027382342249
YFR057W	1.2886846012951603
YGL002W	-0.04382216278390297
YGL003C	2.3422946007995367
YGL004C	0.8341861701364096
YGL005C	1.7948305814492247
YGL006W	-0.4570025547464024
YGL007W	0.46232381737016137
YGL009C	0.4829828369682864
YGL010W	-0.012833633386714276
YGL012W	-2.584881573353278
YGL013C	-2.2336782401851525
YGL014W	0.8341861701364096
YGL015C	1.4746157776782856
YGL016W	-0.43634353514827734
YGL017W	0.6275959741551593
YGL019W	-1.5829191228442152
YGL020C	
YGL021W	-0.2297533391670271
YGL023C	
YGL025C	
YGL026C	0.45199430757110004
YGL027C	1.8154896010473474
YGL028C	0.7825386211410982
YGL031C	1.4746157776782856
YGL032C	-0.43634353514827734
YGL033W	0.02848440580953578
YGL034C	-0.5912861821342151
YGL035C	-0.48799108414358994
YGL036W	
YGL037C	0.5243008761645341
YGL038C	
YGL039W	-0.41568451555015234
YGL041C	0.3280401899823476
YGL042C	0.1421090135992246
YGL043W	0.3796877389776613
YGL045W	-1.0716083877906215
YGL049C	0.3796877389776613
YGL050W	0.9271517583279734
YGL051W	-0.04382216278390297
YGL053W	-0.15744677057358947
YGL054C	-0.11612873137733942
YGL056C	0.5036418565664115
YGL057C	1.340332150290474
YGL058W	
YGL059W	0.3486992095804749
YGL060W	1.5262633266735992
YGL062W	0.5139713663654728
YGL063W	0.2660631311879725
YGL064C	3.840073521663598
YGL066W	-0.0025041235876529086
YGL067W	0.9064927387298484
YGL070C	
YGL071W	0.12144999400109956
YGL072C	1.7328535226548496
YGL076C	
YGL077C	0.7722091113420368
YGL078C	2.869099600551726
YGL079W	0.02848440580953578
YGL080W	0.9994583269214121
YGL081W	0.7102320525476618
YGL082W	0.4210057781739113
YGL083W	0.5139713663654728
YGL084C	
YGL085W	0.8548451897345346
YGL086W	0.7205615623467231
YGL087C	-0.07481069218108936
YGL088W	
YGL089C	0.03881391560859944
YGL090W	0.33836969978141124
YGL094C	0.03881391560859944
YGL095C	
YGL096W	0.35902871937953623
YGL101W	-1.0767731426901532
YGL104C	-1.1800682406807783
YGL105W	
YGL107C	2.4352601889910983
YGL108C	0.018154896010474413
YGL109W	-0.8805124565079644
YGL110C	-0.870182946708903
YGL114W	0.2557336213889111
YGL115W	0.9994583269214121
YGL117W	-0.20909431956890204
YGL118C	
YGL121C	-0.5809566723351515
YGL124C	0.17309754299641097
YGL125W	0.13177950380016093
YGL126W	0.15243852339828595
YGL127C	-1.696543730633903
YGL129C	7.228152735756103
YGL131C	-0.17810579017171452
YGL132W	-0.3330484371576522
YGL133W	-1.0974321622882772
YGL135W	
YGL136C	0.15243852339828595
YGL138C	-0.4466730449473399
YGL139W	-0.2607418685642146
YGL140C	0.5243008761645341
YGL141W	0.9064927387298484
YGL143C	
YGL144C	0.12144999400109956
YGL146C	-0.37436647635390113
YGL147C	0.05947293520672218
YGL148W	0.3280401899823476
YGL149W	-1.8824749070170281
YGL151W	-0.6429337311295277
YGL152C	0.06980244500578583
YGL153W	0.5346303859635978
YGL154C	0.3280401899823476
YGL156W	0.41067626837484766
YGL157W	0.3900172487767226
YGL158W	0.5656189153607866
YGL159W	0.637925483954223
YGL160W	0.5346303859635978
YGL161C	-0.012833633386714276
YGL162W	-0.7152402997229652
YGL163C	-7.109206865342656
YGL164C	0.24540411158984973
YGL165C	-0.15744677057358947
YGL166W	0.46232381737016137
YGL167C	
YGL168W	-0.28140088816233966
YGL170C	0.4210057781739113
YGL175C	-7.202172453534217
YGL176C	-0.8288649075126517
YGL177W	0.18342705279547236
YGL179C	0.19375656259453602
YGL180W	-0.18843529997077701
YGL181W	-0.32271892735858854
YGL194C	0.20408607239359738
YGL195W	
YGL196W	-0.15744677057358947
YGL197W	0.3177106801832862
YGL198W	-0.09546971177921439
YGL199C	-0.4983205939426513
YGL200C	
YGL202W	1.2060485229026625
YGL203C	-0.08514020198015072
YGL205W	-0.13678775097546444
YGL206C	
YGL208W	0.1111204842020359
YGL209W	-0.4776615743445263
YGL210W	0.18342705279547236
YGL211W	2.910417639747974
YGL212W	-0.8908419663070268
YGL213C	0.7102320525476618
YGL214W	0.02848440580953578
YGL215W	1.381650189486724
YGL216W	-0.5396386331389025
YGL217C	-0.08514020198015072
YGL218W	0.9478107779260985
YGL219C	0.8548451897345346
YGL220W	1.1027534249120372
YGL221C	-0.07481069218108936
YGL222C	0.5449598957626615
YGL223C	0.2557336213889111
YGL224C	-0.24008284896608958
YGL226C-A	-0.36403696655483975
YGL226W	1.1234124445101623
YGL227W	-0.9631485349004645
YGL228W	0.6275959741551593
YGL229C	-0.5602976527370276
YGL230C	-0.24008284896608958
YGL231C	-0.32271892735858854
YGL232W	0.03881391560859944
YGL234W	0.7412205819448481
YGL235W	-0.271071378363276
YGL236C	-0.7668878487182779
YGL237C	1.257696071897974
YGL240W	
YGL241W	-0.5809566723351515
YGL242C	-0.2297533391670271
YGL243W	-0.8598534369098393
YGL244W	
YGL246C	
YGL248W	0.08013195480484721
YGL249W	0.1627680331973473
YGL250W	-1.1490797112835898
YGL251C	0.18342705279547236
YGL252C	-0.28140088816233966
YGL253W	0.23507460179078607
YGL254W	0.5243008761645341
YGL255W	0.03881391560859944
YGL256W	-0.2504123587651521
YGL257C	0.18342705279547236
YGL258W	1.319673130692349
YGL259W	0.6895730329495366
YGL260W	0.7618796015429732
YGL261C	-0.2297533391670271
YGL262W	0.3693582291785976
YGL263W	0.1111204842020359
YGR001C	0.6999025427485981
YGR003W	-0.02316314318577794
YGR004W	0.4210057781739113
YGR006W	
YGR007W	2.2080109734117253
YGR008C	1.2783550914960988
YGR010W	0.5449598957626615
YGR011W	0.3486992095804749
YGR012W	0.8341861701364096
YGR014W	-0.28140088816233966
YGR015C	-0.08514020198015072
YGR016W	
YGR017W	-0.10579922157827805
YGR018C	-0.6429337311295277
YGR019W	-0.13678775097546444
YGR020C	
YGR021W	0.4313352879729727
YGR022C	-0.36403696655483975
YGR023W	-0.271071378363276
YGR025W	-0.18843529997077701
YGR026W	0.02848440580953578
YGR027C	1.360991169888599
YGR028W	0.19375656259453602
YGR031W	0.5759484251598479
YGR032W	0.6482549937532867
YGR033C	0.4829828369682864
YGR034W	1.8361486206454747
YGR035C	0.617266464356098
YGR036C	
YGR037C	2.1047158754211
YGR038W	0.3177106801832862
YGR039W	1.1957190131035988
YGR040W	1.5365928364726629
YGR041W	0.21441558219266105
YGR042W	0.7618796015429732
YGR043C	0.5036418565664115
YGR044C	-0.09546971177921439
YGR045C	0.5656189153607866
YGR049W	0.46232381737016137
YGR050C	0.4829828369682864
YGR051C	1.0304468563185984
YGR052W	0.4416647977720364
YGR053C	0.27639264098703614
YGR054W	0.5346303859635978
YGR055W	1.1027534249120372
YGR056W	2.1976814636126614
YGR057C	1.5572518560707855
YGR058W	0.9787993073232871
YGR059W	0.3693582291785976
YGR061C	0.5243008761645341
YGR062C	2.1460339146173477
YGR063C	0.637925483954223
YGR064W	1.1544009739073486
YGR066C	1.2680255816970352
YGR067C	0.04914342540766081
YGR068C	0.8031976407392232
YGR069W	0.04914342540766081
YGR070W	0.5139713663654728
YGR071C	0.05947293520672218
YGR072W	0.2867221507860975
YGR076C	2.9207471495470374
YGR077C	-0.0025041235876529086
YGR078C	1.825819110846411
YGR079W	-0.2504123587651521
YGR080W	0.17309754299641097
YGR081C	0.9581402877251598
YGR084C	-0.02316314318577794
YGR085C	0.4829828369682864
YGR086C	
YGR087C	-0.11612873137733942
YGR088W	-0.21942382936796342
YGR089W	0.3280401899823476
YGR092W	0.2660631311879725
YGR093W	1.340332150290474
YGR096W	0.7825386211410982
YGR097W	0.5862779349589116
YGR100W	0.5139713663654728
YGR101W	3.4268931297010994
YGR102C	3.8297440118645363
YGR104C	1.9497732284351612
YGR105W	
YGR106C	-0.35370745675577725
YGR107W	-0.0644811823820257
YGR108W	0.658584503552348
YGR109C	-0.054151672582964334
YGR110W	1.1544009739073486
YGR111W	0.41067626837484766
YGR112W	0.9891288171223485
YGR117C	-0.40535500575108985
YGR118W	2.6211913653742256
YGR121C	-0.5086501037417149
YGR122C-A	0.4313352879729727
YGR122W	-0.3950254959520273
YGR123C	-0.5499681429379639
YGR124W	0.007825386211410752
YGR125W	0.7102320525476618
YGR126W	-0.28140088816233966
YGR127W	0.007825386211410752
YGR129W	0.6689140133514117
YGR130C	-0.48799108414358994
YGR131W	-0.36403696655483975
YGR132C	-0.20909431956890204
YGR133W	0.49331234676734775
YGR134W	-0.6842517703257766
YGR135W	-0.35370745675577725
YGR136W	-0.3950254959520273
YGR137W	0.33836969978141124
YGR138C	-0.32271892735858854
YGR139W	0.12144999400109956
YGR141W	0.33836969978141124
YGR142W	-0.48799108414358994
YGR143W	0.007825386211410752
YGR144W	-0.19876480976983954
YGR146C	0.4416647977720364
YGR148C	2.1770224440145363
YGR149W	0.46232381737016137
YGR150C	2.7348159731639123
YGR151C	-0.32271892735858854
YGR152C	-0.033492652984839305
YGR153W	-0.2504123587651521
YGR154C	0.20408607239359738
YGR155W	-0.5809566723351515
YGR157W	-0.17810579017171452
YGR159C	
YGR160W	
YGR161C	0.19375656259453602
YGR162W	
YGR163W	1.1234124445101623
YGR164W	-0.32271892735858854
YGR165W	0.658584503552348
YGR166W	-0.15744677057358947
YGR167W	-1.1800682406807783
YGR168C	0.21441558219266105
YGR169C	-0.35370745675577725
YGR170W	0.45199430757110004
YGR171C	2.7244864633648507
YGR173W	-0.28140088816233966
YGR174C	0.7308910721457844
YGR176W	0.1627680331973473
YGR177C	0.7515500917439117
YGR178C	-0.36403696655483975
YGR180C	
YGR181W	0.658584503552348
YGR182C	0.1421090135992246
YGR183C	0.9684697975242235
YGR184C	-0.9011714761060905
YGR187C	-0.2297533391670271
YGR188C	
YGR189C	0.04914342540766081
YGR192C	1.2680255816970352
YGR193C	0.35902871937953623
YGR194C	0.2660631311879725
YGR196C	0.5139713663654728
YGR197C	0.3796877389776613
YGR199W	0.45199430757110004
YGR200C	3.3235980317104743
YGR201C	0.2867221507860975
YGR202C	0.9064927387298484
YGR203W	0.3073811703842225
YGR204W	0.6792435231504731
YGR205W	0.4210057781739113
YGR206W	0.15243852339828595
YGR207C	0.4313352879729727
YGR208W	0.018154896010474413
YGR209C	-0.20909431956890204
YGR210C	-0.5396386331389025
YGR212W	0.5346303859635978
YGR213C	0.17309754299641097
YGR214W	0.41067626837484766
YGR215W	3.1789848945236017
YGR217W	0.19375656259453602
YGR219W	2.8174520515564123
YGR220C	1.8154896010473474
YGR221C	0.2867221507860975
YGR222W	0.6069369545570366
YGR223C	-0.09546971177921439
YGR224W	0.5552894055617229
YGR225W	2.1460339146173477
YGR226C	0.916822248528912
YGR227W	1.5572518560707855
YGR228W	1.340332150290474
YGR229C	1.908455189238911
YGR230W	0.7102320525476618
YGR231C	-0.40535500575108985
YGR232W	-1.014796083895777
YGR233C	-0.3123894175595272
YGR234W	-0.0644811823820257
YGR235C	-0.2607418685642146
YGR236C	0.19375656259453602
YGR237C	-0.2504123587651521
YGR238C	-0.07481069218108936
YGR239C	0.5243008761645341
YGR240C	-0.6739222605267152
YGR241C	0.1627680331973473
YGR242W	-0.16777628037265085
YGR243W	-0.6635927507276527
YGR244C	-0.57062716253609
YGR247W	-0.5809566723351515
YGR248W	0.007825386211410752
YGR249W	-0.012833633386714276
YGR250C	-0.12645824117640309
YGR252W	-0.09546971177921439
YGR254W	0.04914342540766081
YGR255C	-0.02316314318577794
YGR256W	0.12144999400109956
YGR257C	1.402309209084849
YGR258C	0.19375656259453602
YGR259C	0.9684697975242235
YGR260W	0.5552894055617229
YGR261C	0.8445156799354733
YGR262C	
YGR263C	1.7121945030567245
YGR266W	0.5862779349589116
YGR268C	0.5139713663654728
YGR269W	0.896163228930787
YGR270W	1.0924239151129735
YGR271C-A	
YGR271W	0.4313352879729727
YGR273C	0.7722091113420368
YGR275W	0.1111204842020359
YGR276C	0.3486992095804749
YGR279C	0.896163228930787
YGR281W	0.5139713663654728
YGR282C	0.1627680331973473
YGR283C	-0.08514020198015072
YGR284C	0.5759484251598479
YGR285C	
YGR286C	1.5365928364726629
YGR287C	0.33836969978141124
YGR288W	0.19375656259453602
YGR289C	-0.033492652984839305
YGR290W	0.49331234676734775
YGR291C	-0.4776615743445263
YGR292W	0.018154896010474413
YGR295C	0.018154896010474413
YHL002W	-0.2607418685642146
YHL003C	-0.28140088816233966
YHL005C	-0.4466730449473399
YHL006C	-1.634566671839528
YHL007C	0.15243852339828595
YHL008C	0.46232381737016137
YHL009C	0.1421090135992246
YHL010C	-0.21942382936796342
YHL011C	-1.9960995148067147
YHL012W	-0.4673320645454649
YHL013C	0.3177106801832862
YHL014C	-0.5602976527370276
YHL016C	-0.6222747115314026
YHL017W	-0.870182946708903
YHL019C	0.45199430757110004
YHL020C	0.06980244500578583
YHL021C	-0.7668878487182779
YHL022C	-0.41568451555015234
YHL023C	-0.0025041235876529086
YHL024W	0.7825386211410982
YHL025W	
YHL026C	0.02848440580953578
YHL027W	-0.6635927507276527
YHL028W	0.637925483954223
