orf	het | growth (pooled culture) | macbecin II [200-400 uM], temperature [15 C] | YPD + DMSO | Franzosa EA~McClellan AJ, 2011
YJL031C	0.91199
YJL032W	0.90507
YJL033W	1.0313
YJL035C	0.93561
YJL036W	1.0019
YJL037W	0.96937
YJL038C	1.0608
YJL039C	0.68588
YJL041W	1.0031
YJL042W	0.92099
YJL043W	1.0638
YJL045W	1.0052
YJL046W	0.97978
YJL047C	0.9285
YJL048C	1.0458
YJL049W	0.97904
YJL050W	0.81433
YJL051W	0.83087
YJL052W	1.0888
YJL053W	1.07
YJL054W	1.2355
YJL055W	0.90969
YJL056C	1.0456
YJL057C	0.78487
YJL058C	0.97339
YJL059W	0.66657
YJL060W	1.0559
YJL061W	1.1057
YJL062W	0.86076
YJL063C	1.0721
YJL064W	0.98739
YJL065C	0.98556
YJL066C	0.93028
YJL067W	0.98457
YJL068C	0.94488
YJL069C	1.1651
YJL070C	1.0132
YJL071W	0.93889
YJL072C	0.95755
YJL073W	1.0101
YJL074C	0.93698
YJL075C	0.81449
YJL076W	1.1671
YJL077C	0.88324
YJL078C	0.70345
YJL079C	1.0267
YJL080C	0.97712
YJL081C	1.1779
YJL082W	1.3611
YJL083W	1.0082
YJL084C	1.0473
YJL085W	1.0974
YJL086C	0.98656
YJL087C	1.1044
YJL088W	1.0087
YJL090C	0.99837
YJL091C	0.97305
YJL092W	1.0611
YJL093C	0.91735
YJL094C	0.91027
YJL095W	0.9883
YJL096W	0.99903
YJL097W	0.84256
YJL098W	1.1732
YJL099W	1.3093
YJL100W	1.0226
YJL101C	0.95262
YJL102W	3.2517
YJL103C	0.88561
YJL104W	0.97925
YJL105W	0.87816
YJL106W	1.0902
YJL107C	0.96324
YJL108C	0.90358
YJL109C	0.79307
YJL110C	0.91462
YJL112W	0.94385
YJL115W	0.83837
YJL116C	0.96798
YJL117W	0.75141
YJL118W	0.87941
YJL119C	0.9639
YJL120W	1.0372
YJL121C	0.94082
YJL122W	0.93129
YJL123C	1.1714
YJL124C	0.98833
YJL125C	0.85507
YJL126W	1.1298
YJL127C	1.0283
YJL128C	0.82256
YJL129C	0.97
YJL130C	1.1324
YJL131C	0.84611
YJL132W	0.92466
YJL133W	0.90035
YJL134W	0.97237
YJL135W	1.0906
YJL136C	0.9769
YJL137C	0.92282
YJL138C	1.0658
YJL141C	1.2574
YJL142C	0.97151
YJL143W	1.1667
YJL144W	0.87177
YJL145W	1.1954
YJL146W	0.68674
YJL147C	0.98791
YJL148W	1.024
YJL149W	0.9412
YJL150W	0.9519
YJL152W	0.83449
YJL153C	1.0004
YJL154C	1.0682
YJL155C	1.0097
YJL156C	0.88817
YJL157C	0.90448
YJL158C	0.96325
YJL159W	0.86783
YJL160C	1.0102
YJL162C	0.8269
YJL164C	0.69174
YJL167W	0.96263
YJL168C	1.1254
YJL169W	1.0137
YJL171C	0.90944
YJL173C	0.91289
YJL174W	1.026
YJL175W	0.97259
YJL176C	1.2004
YJL177W	1.0379
YJL178C	0.97517
YJL179W	0.98776
YJL180C	0.7148
YJL181W	0.9995
YJL182C	0.68056
YJL183W	1.0423
YJL184W	1.0165
YJL185C	0.87885
YJL186W	0.97716
YJL187C	1.2114
YJL190C	0.79151
YJL192C	0.77222
YJL193W	0.89519
YJL194W	1.27
YJL195C	0.81898
YJL197W	0.95368
YJL198W	1.1706
YJL199C	0.95526
YJL201W	1.041
YJL202C	0.9342
YJL203W	0.93131
YJL204C	0.9065
YJL205C	1.0611
YJL207C	1.0092
YJL208C	0.952
YJL209W	0.9797
YJL210W	0.8339
YJL211C	0.93217
YJL212C	0.85437
YJL213W	0.95717
YJL214W	1.0033
YJL215C	1.0631
YJL216C	0.95888
YJL217W	1.0303
YJL218W	1.0796
YJR001W	0.96418
YJR002W	0.88326
YJR003C	0.94377
YJR004C	1.0964
YJR005W	0.88574
YJR006W	0.9172
YJR007W	0.7146
YJR008W	0.99554
YJR009C	0.96879
YJR010W	0.90411
YJR011C	1.0995
YJR013W	0.91594
YJR014W	1.0003
YJR015W	0.9086
YJR016C	0.71881
YJR017C	0.94089
YJR018W	1.0618
YJR019C	1.0229
YJR020W	0.91256
YJR021C	0.79377
YJR022W	0.94323
YJR023C	0.76073
YJR025C	0.99023
YJR031C	1.0238
YJR032W	1.0202
YJR033C	0.93471
YJR034W	0.97878
YJR035W	0.89605
YJR036C	0.85043
YJR037W	1.002
YJR038C	0.93742
YJR039W	1.0393
YJR040W	0.93514
YJR041C	0.76073
YJR042W	0.61758
YJR043C	0.97664
YJR044C	0.91431
YJR045C	0.66501
YJR048W	1.0602
YJR049C	1.1276
YJR050W	1.0087
YJR051W	1.056
YJR052W	0.93816
YJR053W	1.0171
YJR054W	0.98001
YJR055W	0.95021
YJR056C	0.999
YJR057W	0.9497
YJR058C	0.9068
YJR059W	0.97978
YJR060W	0.92213
YJR061W	1.0505
YJR062C	0.93291
YJR063W	0.95046
YJR064W	1.1532
YJR065C	1.0014
YJR066W	1.0172
YJR067C	0.91472
YJR068W	0.8887
YJR069C	0.99079
YJR070C	0.963095
YJR072C	1.04
YJR073C	0.93787
YJR074W	0.93784
YJR075W	0.88865
YJR076C	0.94051
YJR077C	0.86362
YJR078W	1.0941
YJR079W	0.95409
YJR080C	0.98784
YJR082C	1.0689
YJR083C	1.0076
YJR084W	1.0191
YJR087W	0.74985
YJR088C	0.83775
YJR090C	0.88284
YJR091C	1.1873
YJR092W	0.92125
YJR093C	0.87013
YJR094C	0.89185
YJR094W-A	0.89245
YJR095W	0.99622
YJR096W	0.92988
YJR097W	0.87205
YJR098C	0.96007
YJR099W	0.88019
YJR100C	0.99836
YJR102C	0.97975
YJR103W	0.94609
YJR104C	1.0218
YJR105W	1.0291
YJR106W	0.99746
YJR107W	0.93118
YJR108W	0.85848
YJR109C	0.99512
YJR110W	0.929
YJR111C	1.0429
YJR112W	0.98777
YJR113C	1.0186
YJR115W	0.96303
YJR116W	0.9793
YJR117W	0.98377
YJR118C	1.0653
YJR119C	0.79289
YJR120W	1.0025
YJR121W	0.94141
YJR122W	0.96102
YJR124C	0.87186
YJR125C	0.98686
YJR126C	0.96698
YJR127C	0.92811
YJR128W	1.0872
YJR129C	0.86763
YJR130C	1.0254
YJR131W	1.0099
YJR133W	0.92386
YJR134C	0.90333
YJR135C	0.98013
YJR137C	1.0019
YJR139C	0.99455
YJR140C	1.0018
YJR141W	1.0708
YJR142W	0.92744
YJR144W	1.0205
YJR145C	0.85837
YJR146W	1.0416
YJR147W	0.9962
YJR148W	1.027
YJR149W	1.009
YJR150C	0.84048
YJR152W	0.90875
YJR153W	0.99646
YJR154W	1.0465
YKL001C	1.0213
YKL002W	0.60046
YKL004W	1.0977
YKL005C	0.95186
YKL006C-A	0.8799
YKL006W	0.67684
YKL007W	0.98752
YKL008C	1.0405
YKL009W	0.64446
YKL010C	1.1206
YKL011C	0.84577
YKL012W	1.0613
YKL013C	1.0806
YKL014C	1.0257
YKL015W	1.0796
YKL016C	0.86995
YKL017C	0.8182
YKL018W	1.0759
YKL019W	0.70699
YKL020C	0.90187
YKL021C	0.77587
YKL022C	0.84846
YKL023W	0.8975
YKL024C	0.85532
YKL025C	0.67461
YKL026C	0.89846
YKL027W	1.0494
YKL028W	0.88563
YKL029C	0.88457
YKL030W	0.98393
YKL031W	0.96559
YKL032C	0.9982
YKL033W	0.78107
YKL033W-A	1.0732
YKL034W	1.0335
YKL035W	0.90412
YKL036C	1.0449
YKL037W	0.92314
YKL038W	0.90508
YKL039W	0.89129
YKL040C	1.0361
YKL041W	1.0111
YKL042W	1.093
YKL043W	1.2407
YKL044W	1.5448
YKL045W	0.92009
YKL046C	1.0322
YKL047W	1.0105
YKL048C	0.85082
YKL049C	1.0341
YKL050C	0.94952
YKL051W	1.0848
YKL052C	0.94548
YKL053C-A	0.91243
YKL053W	0.92535
YKL054C	1.1356
YKL055C	0.86069
YKL056C	0.74743
YKL057C	0.98338
YKL058W	0.79589
YKL059C	0.99307
YKL060C	0.74244
YKL061W	0.93822
YKL062W	0.93364
YKL063C	0.97548
YKL064W	0.87967
YKL066W	1.0114
YKL067W	0.99375
YKL068W	0.86001
YKL069W	0.99375
YKL070W	0.97565
YKL071W	1.0069
YKL072W	0.94348
YKL073W	0.79511
YKL074C	0.92422
YKL075C	0.92957
YKL076C	0.89025
YKL077W	1.0671
YKL078W	0.99695
YKL079W	0.93645
YKL080W	0.97139
YKL081W	0.94164
YKL082C	0.89736
YKL083W	0.89557
YKL084W	0.8707
YKL085W	0.97963
YKL086W	0.75842
YKL087C	0.87928
YKL088W	0.84176
YKL089W	0.96619
YKL090W	0.9672
YKL091C	0.87011
YKL092C	0.64707
YKL093W	0.83124
YKL094W	1.4443
YKL095W	0.89818
YKL096W	1.0309
YKL096W-A	1.0368
YKL097C	0.97707
YKL098W	0.98387
YKL099C	0.99348
YKL100C	0.97104
YKL102C	1.0696
YKL103C	0.96904
YKL104C	0.99891
YKL105C	0.99348
YKL106W	0.95629
YKL107W	1.0214
YKL108W	0.56724
YKL109W	1.0551
YKL110C	0.96171
YKL111C	1.0148
YKL112W	0.9828
YKL113C	0.99558
YKL114C	1.0307
YKL115C	0.88349
YKL116C	0.98044
YKL117W	0.86756
YKL118W	0.95965
YKL119C	0.77997
YKL120W	0.98456
YKL121W	0.97703
YKL122C	1.0272
YKL123W	1.0309
YKL124W	0.98937
YKL125W	0.93307
YKL126W	0.97258
YKL127W	1.0637
YKL128C	0.89717
YKL129C	1.0332
YKL130C	1.0091
YKL131W	0.84908
YKL132C	0.94542
YKL133C	1.1695
YKL135C	0.62833
YKL136W	1.01
YKL138C	1.1009
YKL139W	0.91726
YKL140W	0.9878
YKL141W	1.0602
YKL143W	1.0067
YKL144C	0.90622
YKL145W	1.4138
YKL146W	0.83899
YKL147C	0.89257
YKL148C	1.0466
YKL149C	0.89571
YKL150W	1.043
YKL151C	0.97384
YKL152C	0.729
YKL153W	0.89738
YKL154W	0.99759
YKL156W	0.96986
YKL157W	1.0638
YKL160W	1.1435
YKL161C	0.94061
YKL162C	0.95373
YKL162C-A	0.84275
YKL163W	0.85444
YKL164C	0.9657
YKL165C	0.83369
YKL166C	0.76564
YKL167C	1.1606
YKL168C	1.4448
YKL169C	0.8517
YKL170W	0.96385
YKL171W	0.93878
YKL173W	0.89965
YKL174C	0.85921
YKL175W	0.95614
YKL176C	0.85496
YKL177W	1.0609
YKL178C	1.0058
YKL179C	0.98063
YKL180W	0.7239
YKL181W	0.99486
YKL182W	0.93715
YKL183W	0.89123
YKL184W	0.8791
YKL185W	0.93715
YKL186C	1.0025
YKL187C	1.0329
YKL189W	1.0593
YKL190W	0.92319
YKL191W	1.2017
YKL192C	1.0947
YKL193C	1.1183
YKL194C	1.0101
YKL195W	1.3251
YKL196C	0.93793
YKL197C	0.96945
YKL198C	0.9717849999999999
YKL201C	1.076495
YKL202W	1.0983
YKL203C	0.98484
YKL204W	1.1195
YKL205W	0.96577
YKL206C	0.68072
YKL207W	0.80605
YKL208W	0.87487
YKL209C	0.93815
YKL211C	0.94526
YKL212W	0.86155
YKL213C	1.1184
YKL215C	0.96656
YKL216W	1.1528
YKL217W	0.96323
YKL218C	1.0011
YKL220C	1.0382
YKL221W	0.96772
YKL222C	0.96242
YKR001C	0.74395
YKR002W	1.0455
YKR003W	0.98277
YKR004C	1.0617
YKR005C	1.1695
YKR006C	0.98697
YKR007W	0.91892
YKR008W	0.88579
YKR009C	0.97909
YKR010C	0.95956
YKR012C	1.0006
YKR013W	0.9971
YKR014C	0.94796
YKR015C	0.95355
YKR016W	1.0109
YKR017C	1.0543
YKR018C	1.1134
YKR019C	0.73456
YKR021W	0.99239
YKR022C	1.0093
YKR023W	0.94672
YKR024C	0.97332
YKR025W	0.95938
YKR026C	0.97198
YKR027W	0.98722
YKR028W	1.051
YKR029C	1.0667
YKR030W	1.0377
YKR031C	0.75474
YKR032W	1.1418
YKR033C	0.93989
YKR034W	1.039
YKR035C	0.90894
YKR035W-A	0.93504
YKR036C	1.0295
YKR037C	1.0603
YKR038C	0.98723
YKR039W	1.0374
YKR040C	1.0883
YKR041W	1.0452
YKR042W	0.97316
YKR043C	1.0056
YKR044W	1.1546
YKR045C	0.97742
YKR046C	1.1154
YKR047W	1.0029
YKR048C	0.98106
YKR049C	0.90198
YKR050W	0.95067
YKR051W	0.93372
YKR052C	1.073
YKR053C	1.0804
YKR054C	0.98623
YKR055W	1.0057
YKR056W	0.91966
YKR058W	1.0066
YKR061W	0.90494
YKR062W	1.0267
YKR063C	0.94839
YKR064W	1.0567
YKR065C	1.0235
YKR066C	0.98198
YKR067W	1.0272
YKR069W	1.1163
YKR070W	0.98862
YKR071C	0.84295
YKR072C	1.0049
YKR073C	0.89235
YKR074W	0.91373
YKR075C	0.931
YKR076W	1.0418
YKR077W	1.0076
YKR078W	1.1349
YKR079C	1.1377
YKR080W	1.0608
YKR081C	0.94987
YKR082W	0.81982
YKR083C	1.0358
YKR084C	1.0495
YKR085C	0.93113
YKR086W	1.1262
YKR087C	0.92602
YKR088C	1.0124
YKR089C	1.0232
YKR090W	1.0332
YKR091W	0.95648
YKR092C	0.92675
YKR093W	0.91969
YKR094C	0.94279
YKR095W	0.91228
YKR096W	1.1301
YKR097W	1.063
YKR098C	1.1165
YKR099W	1.1064
YKR100C	1.3015
YKR102W	1.0265
YKR103W	1.218
YKR104W	1.0304
YKR105C	1.0148
YKR106W	0.87946
YLL001W	1.1805
YLL003W	1.028
YLL004W	0.88673
YLL005C	1.1129
YLL006W	1.0433
YLL007C	1.1377
YLL008W	0.84319
YLL010C	0.98571
YLL011W	0.83337
YLL012W	1.0435
YLL013C	0.99923
YLL014W	0.98548
YLL015W	0.8068
YLL018C	1.0174
YLL018C-A	0.94783
YLL019C	0.82919
YLL020C	0.88156
YLL021W	0.77947
YLL023C	0.868
YLL024C	2.7342
YLL025W	0.65623
YLL026W	1.0214
YLL027W	0.94896
YLL028W	0.94094
YLL030C	0.99497
YLL031C	0.90849
YLL032C	0.95521
YLL033W	0.91525
YLL034C	1.0195
YLL035W	0.84395
YLL036C	0.99303
YLL037W	0.84625
YLL038C	0.73523
YLL039C	1.0023
YLL040C	0.7409
YLL041C	0.8028
YLL042C	0.86763
YLL043W	1.0514
YLL044W	1.0157
YLL045C	1.0351
YLL046C	0.94187
YLL047W	1.2471
YLL048C	1.0007
YLL049W	1.0052
YLL050C	1.3148
YLL051C	1.0977
YLL052C	0.97219
YLL053C	0.91603
YLL054C	1.0086
YLL055W	1.068
YLL056C	0.89651
YLL057C	0.74263
YLL058W	0.9193
YLL059C	0.87713
YLL060C	1.0366
YLL061W	0.77901
YLL062C	0.88455
YLL063C	0.80719
YLR001C	0.84212
YLR002C	0.71663
YLR003C	0.85277
YLR004C	1.0005
YLR005W	0.96118
YLR006C	0.72474
YLR007W	1.0333
YLR008C	0.85971
YLR009W	0.58674
YLR010C	0.99397
YLR011W	1.0542
YLR012C	0.82198
YLR013W	0.88734
YLR014C	0.83649
YLR015W	1.0202
YLR016C	0.91902
YLR017W	0.8537
YLR018C	0.96297
YLR019W	0.97618
YLR020C	0.97086
YLR021W	0.95331
YLR022C	0.9595
YLR023C	0.84429
YLR025W	1.0096
YLR026C	0.77495
YLR027C	0.90385
YLR028C	0.83097
YLR030W	0.95226
YLR031W	1.04
YLR032W	0.84951
YLR033W	1.2477
YLR034C	0.99398
YLR035C	0.96628
YLR036C	0.92922
YLR037C	0.93999
YLR038C	0.92227
YLR039C	0.96834
YLR040C	0.86603
YLR041W	0.862
YLR042C	0.91391
YLR043C	1.1961
YLR044C	1.0342
YLR045C	0.9903
YLR046C	0.88374
YLR047C	0.96875
YLR048W	0.79464
YLR049C	0.89952
YLR050C	0.92059
YLR051C	0.73628
YLR052W	1.0819
YLR053C	1.02
YLR054C	1.2552
YLR055C	1.3519
YLR056W	1.0725
YLR057W	0.95025
YLR058C	1.0329
YLR059C	0.85712
YLR061W	0.70676
YLR063W	0.7217
YLR064W	0.77629
YLR065C	1.0559
YLR067C	0.80429
YLR068W	0.88622
YLR069C	0.8147
YLR070C	1.0323
YLR072W	0.80685
YLR073C	0.90274
YLR074C	1.2437
YLR075W	0.75492
YLR076C	0.60599
YLR077W	0.83906
YLR078C	0.9322
YLR079W	0.78034
YLR080W	1.0244
YLR081W	0.90525
YLR082C	1.0808
YLR083C	1.3135
YLR085C	1.0036
YLR087C	0.67615
YLR088W	0.82899
YLR089C	0.64022
YLR090W	0.8296
YLR091W	0.82996
YLR092W	0.81486
YLR093C	1.0666
YLR094C	1.3655
YLR095C	0.94102
YLR096W	0.99563
YLR097C	1.062
YLR098C	0.87663
YLR099C	0.88695
YLR100W	0.84504
YLR101C	0.91636
YLR102C	0.78582
YLR103C	0.94387
YLR104W	0.92945
YLR105C	0.84621
YLR106C	0.90381
YLR107W	1.084
YLR108C	0.89416
YLR109W	0.96977
YLR110C	0.96121
YLR111W	1.0934
YLR112W	0.9942
YLR113W	0.78998
YLR115W	1.3935
YLR117C	0.73484
YLR118C	0.83783
YLR120C	0.87823
YLR121C	1.0011
YLR122C	1.0793
YLR123C	0.92824
YLR126C	1.0653
YLR127C	0.94034
YLR128W	1.0466
YLR130C	0.7898
YLR131C	0.93765
YLR132C	0.96826
YLR133W	0.96766
YLR135W	0.95613
YLR136C	1.1213
YLR137W	1.0062
YLR138W	0.9171
YLR139C	1.1419
YLR140W	1.0048
YLR141W	0.97099
YLR142W	0.94196
YLR143W	0.86085
YLR144C	0.93837
YLR145W	1.0775
YLR146C	0.86432
YLR147C	0.79625
YLR148W	0.81463
YLR149C	1.0994
YLR150W	1.2726
YLR151C	0.99266
YLR152C	1.0247
YLR153C	0.89128
YLR154C	0.94584
YLR163C	0.96386
YLR164W	0.96075
YLR165C	0.86208
YLR166C	0.94711
YLR167W	1.0556
YLR168C	1.0205
YLR169W	1.0473
YLR170C	0.91324
YLR171W	0.9858
YLR172C	1.0559
YLR173W	1.0246
YLR174W	1.0792
YLR175W	0.94597
YLR176C	0.96922
YLR177W	1.0043
YLR178C	1.0229
YLR179C	0.88953
YLR180W	1.2866
YLR181C	1.0043
YLR182W	1.1031
YLR183C	0.97412
YLR184W	0.79513
YLR185W	0.96734
YLR186W	1.0582
YLR187W	1.0067
YLR188W	1.1948
YLR189C	0.97482
YLR190W	0.99928
YLR191W	1.0468
YLR192C	1.1631
YLR193C	1.0072
YLR194C	0.99404
YLR196W	0.89596
YLR197W	0.6679
YLR198C	0.87357
YLR199C	0.98647
YLR200W	1.0935
YLR201C	0.92147
YLR203C	0.83738
YLR204W	0.89365
YLR205C	1.0183
YLR206W	0.88893
YLR207W	0.90003
YLR208W	0.81996
YLR209C	0.91167
YLR210W	0.96383
YLR211C	0.9281
YLR212C	1.0831
YLR213C	0.97566
YLR214W	1.1032
YLR215C	0.8982
YLR216C	1.0398
YLR217W	1.1228
YLR218C	1.0395
YLR219W	0.94595
YLR220W	0.89368
YLR221C	0.91951
YLR222C	0.82838
YLR223C	0.89656
YLR224W	0.92012
YLR225C	0.82968
YLR226W	0.88492
YLR227C	1.0248
YLR228C	0.76019
YLR231C	1.1274
YLR233C	0.91564
YLR236C	0.93908
YLR237W	1.0103
YLR238W	0.97944
YLR239C	0.87662
YLR240W	0.96983
YLR241W	1.0036
YLR242C	0.79848
YLR243W	0.93424
YLR244C	0.5166
YLR246W	1.1306
YLR247C	0.80383
YLR248W	0.63199
YLR249W	0.76783
YLR250W	1.0603
YLR252W	0.70146
YLR253W	1.0159
YLR254C	0.93471
YLR255C	0.85744
YLR257W	0.72723
YLR258W	0.88975
YLR259C	0.95556
YLR260W	0.72712
YLR261C	0.83759
YLR262C	0.62153
YLR262C-A	0.91475
YLR263W	0.81576
YLR264W	1.1232
YLR265C	0.59063
YLR266C	1.1542
YLR267W	0.77272
YLR269C	0.83063
YLR270W	0.78622
YLR271W	0.76434
YLR272C	0.86331
YLR273C	0.86379
YLR274W	0.76311
YLR275W	0.85773
YLR276C	0.77514
YLR277C	1.1489
YLR278C	0.88161
YLR279W	0.99149
YLR280C	0.98419
YLR281C	1.138
YLR282C	1.0483
YLR283W	1.1985
YLR284C	1.0767
YLR285W	1.078
YLR286C	0.60089
YLR287C	1.0614
YLR287C-A	1.0465
YLR288C	1.0549
YLR289W	1.0333
YLR290C	1.0964
YLR291C	0.82557
YLR292C	1.0774
YLR294C	1.1401
YLR296W	1.1669
YLR297W	1.3717
YLR298C	0.87688
YLR299W	1.0314
YLR300W	0.99568
YLR303W	0.92697
YLR304C	0.64671
YLR305C	1.0308
YLR306W	1.1013
YLR307W	1.0944
YLR308W	0.99478
YLR309C	0.9332
YLR310C	1.1796
YLR311C	1.1632
YLR312C	0.92078
YLR312W-A	1.1747
YLR313C	1.1637
YLR314C	0.74941
YLR316C	0.8205
YLR317W	1.1141
YLR318W	0.98002
YLR319C	1.1244
YLR320W	1.1313
YLR321C	1.0351
YLR322W	1.0712
YLR323C	0.96624
YLR324W	0.87706
YLR325C	0.83915
YLR326W	1.0171
YLR328W	1.2347
YLR330W	0.75775
YLR331C	0.87492
YLR334C	1.1078
YLR335W	0.88807
YLR336C	1.309
YLR337C	0.89341
YLR338W	0.72358
YLR339C	0.80909
YLR340W	0.69474
YLR341W	0.99311
YLR342W	2.0859
YLR343W	0.83167
YLR344W	0.92848
YLR345W	0.95375
YLR346C	0.960715
YLR347C	0.5276
YLR348C	1.0622
YLR349W	0.878
YLR350W	0.89707
YLR351C	0.89778
YLR352W	0.93742
YLR353W	1.023
YLR355C	1.0182
YLR356W	0.89493
YLR357W	0.97904
YLR358C	1.1749
YLR359W	0.80662
YLR360W	1.0946
YLR361C	1.0862
YLR362W	0.99076
YLR363C	0.76814
YLR364W	0.75936
YLR365W	0.83502
YLR367W	1.0132
YLR368W	0.9835
YLR369W	0.91321
YLR370C	1.1266
YLR371W	0.9184
YLR372W	0.77221
YLR373C	0.9035
YLR374C	0.95705
YLR375W	1.056
YLR376C	0.93951
YLR377C	0.77596
YLR378C	0.99929
YLR379W	1.2619
YLR380W	0.90454
YLR381W	1.0287
YLR382C	1.0544
YLR384C	1.0126
YLR386W	1.0076
YLR387C	0.8246
YLR388W	0.94176
YLR389C	0.91372
YLR390W	0.92339
YLR390W-A	0.9533149999999999
YLR392C	1.0133
YLR393W	0.99016
YLR394W	0.97309
YLR395C	0.80019
YLR396C	0.92701
YLR397C	0.97119
YLR398C	1.0008
YLR399C	0.96767
YLR400W	0.88874
YLR401C	1.1014
YLR402W	1.0796
YLR403W	1.1629
YLR404W	1.0029
YLR405W	1.1288
YLR406C	0.99835
YLR407W	1.0502
YLR408C	0.89804
YLR409C	0.79308
YLR410W	0.92041
YLR412W	0.79697
YLR413W	0.96618
YLR414C	0.80729
YLR415C	0.87063
YLR416C	0.91148
YLR417W	0.95011
YLR418C	1.0116
YLR420W	1.1275
YLR421C	1.3825
YLR422W	1.0458
YLR423C	0.89008
YLR424W	0.8959
YLR425W	0.79922
YLR426W	1.0325
YLR427W	1.0199
YLR428C	1.0162
YLR429W	1.1038
YLR430W	0.81205
YLR431C	1.1763
YLR433C	0.9213
YLR434C	0.87681
YLR435W	1.0064
YLR436C	0.95566
YLR437C	1.0446
YLR438C-A	0.81064
YLR438W	1.1045
YLR439W	1.0131
YLR440C	0.88586
YLR441C	0.76875
YLR442C	1.0255
YLR443W	1.0661
YLR444C	0.85486
YLR445W	0.92975
YLR446W	1.0791
YLR447C	0.96527
YLR448W	0.84407
YLR449W	0.94772
YLR450W	1.045
YLR451W	1.0744
YLR452C	1.032
YLR453C	0.92853
YLR454W	0.91648
YLR455W	0.88449
YLR456W	0.91264
YLR457C	0.97402
YLR458W	0.97727
YLR459W	1.0207
YLR460C	0.9536
YLR461W	0.94112
YML001W	1.0766
YML002W	1.0655
YML003W	1.0688
YML004C	1.1072
YML005W	1.0526
YML006C	1.1095
YML007W	0.935
YML008C	1.0072
YML009C	0.9352
YML009C-A	1.2782
YML009W-B	1.1237
YML010W	1.413
YML011C	0.98376
YML012C-A	1.0892
YML012W	0.99511
YML013W	1.0505
YML014W	1.022
YML015C	0.99766
YML016C	1.0545
YML017W	1.0517
YML018C	1.0287
YML019W	0.97158
YML020W	0.98333
YML021C	1.0579
YML022W	1.0204
YML023C	0.94152
YML024W	0.9908
YML025C	1.0662
YML026C	0.90866
YML027W	0.99737
YML028W	1.4369
YML029W	1.1854
YML030W	1.0099
YML031W	0.79923
YML032C	1.1596
YML034C-A	1.0038
YML034W	1.0735
YML035C	1.1082
YML036W	1.0647
YML037C	0.87972
YML041C	1.0202
YML042W	1.0629
YML043C	1.0582
YML046W	1.0883
YML047C	0.92663
YML047W-A	1.0864
YML048W	0.98973
YML051W	1.0334
YML052W	0.99665
YML053C	0.91144
YML054C	1.174
YML055W	1.0093
YML056C	1.0526
YML057C-A	1.036
YML057W	1.0028
YML058W	1.084
YML059C	1.0367
YML060W	1.0285
YML061C	0.99371
YML062C	0.93523
YML063W	0.87909
YML064C	1.0993
YML065W	1.0354
YML066C	0.9882
YML067C	0.91871
YML068W	0.9661
YML069W	0.75761
YML070W	0.95955
YML071C	0.89553
YML072C	1.0212
YML073C	0.71149
YML074C	0.94917
YML075C	0.94205
YML076C	0.94351
YML077W	0.9976
YML078W	1.0377
YML079W	0.98085
YML080W	0.99158
YML081C-A	0.9163
YML083C	1.0357
YML084W	1.0384
YML085C	0.48158
YML086C	0.91605
YML087C	1.0877
YML088W	1.0162
YML089C	1.0729
YML090W	1.0251
YML091C	1.0185
YML093W	0.77004
YML094C-A	0.8888
YML094W	0.88509
YML095C	0.95111
YML096W	0.84447
YML097C	0.51986
YML098W	0.94387
YML099C	0.64755
YML100W	1.0054
YML100W-A	1.0285
YML101C	0.99909
YML101C-A	0.8932
YML102W	0.88342
YML103C	0.9487
YML104C	1.0309
YML105C	1.0662
YML106W	1.0065
YML107C	0.98332
YML108W	0.95235
YML109W	1.0044
YML110C	1.1793
YML111W	1.0084
YML112W	0.97212
YML113W	1.0576
YML114C	0.75754
YML115C	0.9787
YML116W	1.1159
YML116W-A	1.0878
YML117W	1.025
YML118W	0.98233
YML119W	0.9103
YML120C	1.027
YML121W	0.96068
YML122C	0.97737
YML123C	0.95415
YML124C	0.91032
YML125C	0.98727
YML126C	1.0171
YML127W	1.1698
YML128C	0.97875
YML129C	0.83608
YML130C	0.90055
YML131W	0.97266
YMR001C	1.1091
YMR003W	1.044
YMR004W	1.0484
YMR005W	0.82156
YMR006C	1.0668
YMR007W	1.0524
YMR008C	1.0699
YMR009W	0.99529
YMR010W	1.0512
YMR011W	0.93769
YMR012W	1.0767
YMR013C	0.99258
YMR014W	1.0443
YMR015C	1.0578
YMR016C	1.1454
YMR017W	1.0722
YMR018W	1.0893
YMR019W	1.1568
YMR020W	1.1642
YMR021C	1.0996
YMR022W	1.0001
YMR023C	1.1107
YMR024W	1.6861
YMR025W	1.0186
YMR026C	1.156
YMR028W	1.0554
YMR029C	1.0097
YMR030W	1.1847
YMR031C	0.98461
YMR031W-A	0.99897
YMR033W	1.2384
YMR034C	1.0139
YMR035W	1.0502
YMR036C	1.0655
YMR037C	1.0696
YMR038C	1.0513
YMR039C	1.0334
YMR040W	1.1071
YMR042W	0.93978
YMR043W	1.0364
YMR044W	1.0142
YMR047C	1.131
YMR048W	1.0487
YMR049C	0.96235
YMR052C-A	0.90163
YMR052W	0.96097
YMR053C	1.2777
YMR054W	0.91201
YMR055C	0.9355
YMR056C	0.9393
YMR057C	0.93882
YMR058W	0.95269
YMR060C	0.97149
YMR062C	1.181
YMR064W	1.0493
YMR066W	0.83249
YMR067C	1.0473
YMR068W	1.1499
YMR069W	1.0546
YMR070W	1.0195
YMR071C	1.0547
YMR074C	0.89868
YMR075C-A	1.105
