orf	hap a | telomere length | standard [standard] | Gatbonton T~Bedalov A, 2006
YDR135C	0.10456365339561431
YDR136C	0.10456365339561431
YDR137W	0.10456365339561431
YER055C	0.10456365339561431
YDR139C	0.10456365339561431
YDR140W	0.10456365339561431
YDR142C	0.10456365339561431
YDR143C	0.10456365339561431
YDR144C	0.10456365339561431
YDR146C	0.10456365339561431
YDR338C	0.10456365339561431
YDR340W	0.10456365339561431
YDR344C	0.10456365339561431
YDR345C	0.10456365339561431
YDR346C	0.10456365339561431
YDR348C	0.10456365339561431
YDR349C	0.10456365339561431
YDR351W	0.10456365339561431
YDR352W	0.10456365339561431
YDR354W	0.10456365339561431
YDR357C	0.10456365339561431
YDR358W	0.10456365339561431
YDR359C	0.10456365339561431
YDR360W	0.10456365339561431
YDR363W	0.10456365339561431
YDR364C	0.10456365339561431
YDR368W	0.10456365339561431
YDR369C	-10.247238032770213
YDR370C	0.10456365339561431
YDR371W	0.10456365339561431
YDR372C	0.10456365339561431
YDR374C	0.10456365339561431
YDR378C	0.10456365339561431
YDR379W	0.10456365339561431
YDR380W	0.10456365339561431
YDR382W	0.10456365339561431
YDR383C	0.10456365339561431
YDR384C	0.10456365339561431
YDR385W	0.10456365339561431
YDR386W	0.10456365339561431
YDR387C	0.10456365339561431
YDR388W	0.10456365339561431
YDR389W	0.10456365339561431
YDR391C	0.10456365339561431
YDR392W	0.10456365339561431
YDR393W	0.10456365339561431
YDR395W	0.10456365339561431
YDR399W	0.10456365339561431
YDR400W	0.10456365339561431
YDR401W	0.10456365339561431
YDR402C	0.10456365339561431
YDR403W	0.10456365339561431
YDR405W	0.10456365339561431
YDR406W	0.10456365339561431
YDR408C	0.10456365339561431
YDR409W	0.10456365339561431
YDR410C	0.10456365339561431
YDR411C	0.10456365339561431
YDR414C	0.10456365339561431
YDR415C	0.10456365339561431
YDR418W	0.10456365339561431
YDR419W	0.10456365339561431
YDR420W	0.10456365339561431
YDR421W	0.10456365339561431
YDR422C	0.10456365339561431
YDR423C	0.10456365339561431
YDR425W	0.10456365339561431
YDR426C	0.10456365339561431
YDR428C	0.10456365339561431
YDR430C	0.10456365339561431
YDR431W	0.10456365339561431
YDR432W	0.10456365339561431
YDR433W	0.10456365339561431
YDR435C	0.10456365339561431
YDR436W	0.10456365339561431
YEL001C	0.10456365339561431
YEL003W	0.10456365339561431
YEL005C	0.10456365339561431
YEL006W	0.10456365339561431
YEL007W	0.10456365339561431
YEL008W	0.10456365339561431
YEL009C	0.10456365339561431
YEL010W	0.10456365339561431
YEL013W	0.10456365339561431
YEL014C	0.10456365339561431
YEL015W	0.10456365339561431
YEL016C	0.10456365339561431
YEL017C-A	0.10456365339561431
YEL017W	0.10456365339561431
YEL018W	0.10456365339561431
YEL020C	0.10456365339561431
YEL023C	0.10456365339561431
YEL024W	0.10456365339561431
YEL025C	0.10456365339561431
YEL027W	0.10456365339561431
YEL028W	0.10456365339561431
YEL030W	0.10456365339561431
YEL031W	0.10456365339561431
YEL033W	0.10456365339561431
YER016W	0.10456365339561431
YEL037C	0.10456365339561431
YEL038W	0.10456365339561431
YEL039C	0.10456365339561431
YEL040W	0.10456365339561431
YEL041W	0.10456365339561431
YEL042W	0.10456365339561431
YEL043W	0.10456365339561431
YER028C	0.10456365339561431
YEL045C	0.10456365339561431
YEL046C	0.10456365339561431
YEL047C	0.10456365339561431
YEL048C	0.10456365339561431
YEL049W	0.10456365339561431
YEL050C	0.10456365339561431
YEL051W	0.10456365339561431
YEL052W	0.10456365339561431
YEL053C	7.005764777506165
YEL054C	0.10456365339561431
YEL056W	0.10456365339561431
YEL057C	0.10456365339561431
YEL059W	0.10456365339561431
YEL060C	0.10456365339561431
YEL061C	0.10456365339561431
YEL062W	0.10456365339561431
YEL063C	0.10456365339561431
YEL064C	0.10456365339561431
YEL065W	0.10456365339561431
YEL066W	0.10456365339561431
YEL067C	0.10456365339561431
YEL068C	0.10456365339561431
YEL071W	0.10456365339561431
YEL072W	0.10456365339561431
YER001W	0.10456365339561431
YER002W	0.10456365339561431
YER004W	0.10456365339561431
YER005W	0.10456365339561431
YER007C-A	0.10456365339561431
YER007W	0.10456365339561431
YER010C	0.10456365339561431
YER011W	0.10456365339561431
YER019W	0.10456365339561431
YER019C-A	0.10456365339561431
YER020W	0.10456365339561431
YER024W	0.10456365339561431
YER030W	0.10456365339561431
YER033C	0.10456365339561431
YER034W	0.10456365339561431
YER035W	0.10456365339561431
YER038W-A	0.10456365339561431
YER040W	0.10456365339561431
YER041W	0.10456365339561431
YER042W	0.10456365339561431
YER044C-A	0.10456365339561431
YER045C	0.10456365339561431
YER046W-A	0.10456365339561431
YER047C	0.10456365339561431
YER048C	0.10456365339561431
YER049W	0.10456365339561431
YER051W	0.10456365339561431
YER053C	0.10456365339561431
YER054C	0.10456365339561431
YER056C	0.10456365339561431
YER056C-A	0.10456365339561431
YER058W	0.10456365339561431
YER059W	0.10456365339561431
YER060W	0.10456365339561431
YER062C	0.10456365339561431
YER065C	0.10456365339561431
YER067W	0.10456365339561431
YER067C-A	0.10456365339561431
YER044C	0.10456365339561431
YER068C-A	0.10456365339561431
YER069W	0.10456365339561431
YER071C	0.10456365339561431
YER072W	0.10456365339561431
YER073W	0.10456365339561431
YER074W	0.10456365339561431
YER075C	0.10456365339561431
YER080W	0.10456365339561431
YER081W	0.10456365339561431
YER083C	0.10456365339561431
YER084W	0.10456365339561431
YER085C	0.10456365339561431
YER086W	0.10456365339561431
YER087W	0.10456365339561431
YER087C-B	0.10456365339561431
YGR123C	0.10456365339561431
YGR124W	0.10456365339561431
YGR125W	0.10456365339561431
YGR126W	0.10456365339561431
YGR127W	0.10456365339561431
YGR129W	0.10456365339561431
YGR130C	0.10456365339561431
YGR131W	0.10456365339561431
YGR132C	0.10456365339561431
YGR133W	0.10456365339561431
YGR135W	0.10456365339561431
YGR136W	0.10456365339561431
YGR137W	0.10456365339561431
YGR138C	0.10456365339561431
YGR139W	0.10456365339561431
YGR141W	0.10456365339561431
YGR142W	0.10456365339561431
YGR143W	0.10456365339561431
YGR144W	0.10456365339561431
YGR146C	0.10456365339561431
YGR148C	0.10456365339561431
YGR149W	0.10456365339561431
YGR151C	0.10456365339561431
YGR152C	0.10456365339561431
YGR153W	0.10456365339561431
YGR154C	0.10456365339561431
YGR157W	3.5551642154508896
YGR159C	7.005764777506165
YGR160W	0.10456365339561431
YGR161C	0.10456365339561431
YGR163W	-3.346036908659661
YGR164W	0.10456365339561431
YGR165W	0.10456365339561431
YGR166W	0.10456365339561431
YGR168C	0.10456365339561431
YGR169C	0.10456365339561431
YGR170W	0.10456365339561431
YGR173W	0.10456365339561431
YGR176W	0.10456365339561431
YGR177C	0.10456365339561431
YGR178C	0.10456365339561431
YGR181W	0.10456365339561431
YGR182C	0.10456365339561431
YGR183C	0.10456365339561431
YGR184C	0.10456365339561431
YGR187C	0.10456365339561431
YGR189C	0.10456365339561431
YGR192C	0.10456365339561431
YGR193C	0.10456365339561431
YGR194C	0.10456365339561431
YGR196C	0.10456365339561431
YGR197C	0.10456365339561431
YGR199W	0.10456365339561431
YGR200C	0.10456365339561431
YGR202C	0.10456365339561431
YGR203W	0.10456365339561431
YGR205W	0.10456365339561431
YGR206W	0.10456365339561431
YGR207C	0.10456365339561431
YGR208W	0.10456365339561431
YGR209C	0.10456365339561431
YGR212W	0.10456365339561431
YGR213C	0.10456365339561431
YGR214W	0.10456365339561431
YGR217W	0.10456365339561431
YHL047C	0.10456365339561431
YHL046C	0.10456365339561431
YHL045W	0.10456365339561431
YHL044W	0.10456365339561431
YHL043W	0.10456365339561431
YHL040C	0.10456365339561431
YHL037C	0.10456365339561431
YHL036W	0.10456365339561431
YHL035C	0.10456365339561431
YHL034C	0.10456365339561431
YHL033C	0.10456365339561431
YHL032C	0.10456365339561431
YHL031C	0.10456365339561431
YHL028W	0.10456365339561431
YHL027W	0.10456365339561431
YHL026C	0.10456365339561431
YHL023C	0.10456365339561431
YHL022C	0.10456365339561431
YHL020C	0.10456365339561431
YHL019C	0.10456365339561431
YHL017W	0.10456365339561431
YHL014C	0.10456365339561431
YHL013C	0.10456365339561431
YHL012W	3.5551642154508896
YHL010C	0.10456365339561431
YHL009C	0.10456365339561431
YHL008C	0.10456365339561431
YHL006C	0.10456365339561431
YHR001W-A	0.10456365339561431
YHR012W	0.10456365339561431
YHR013C	10.45636533956144
YHR014W	0.10456365339561431
YHR015W	0.10456365339561431
YHR018C	0.10456365339561431
YHR021C	3.5551642154508896
YHR022C	0.10456365339561431
YHR028C	0.10456365339561431
YHR029C	0.10456365339561431
YHR030C	0.10456365339561431
YHR031C	0.10456365339561431
YHR033W	0.10456365339561431
YHR035W	0.10456365339561431
YHR037W	0.10456365339561431
YHR038W	0.10456365339561431
YHR039C	0.10456365339561431
YHR043C	0.10456365339561431
YHR044C	0.10456365339561431
YHR046C	0.10456365339561431
YHR047C	0.10456365339561431
YHR048W	0.10456365339561431
YHR049W	0.10456365339561431
YHR049C-A	0.10456365339561431
YHR050W	0.10456365339561431
YHR057C	0.10456365339561431
YHR060W	0.10456365339561431
YHR061C	0.10456365339561431
YHR066W	0.10456365339561431
YHR073W	0.10456365339561431
YHR075C	0.10456365339561431
YHR076W	0.10456365339561431
YHR077C	-6.796637470714937
YHR078W	0.10456365339561431
YHR079C	0.10456365339561431
YHR080C	0.10456365339561431
YHR081W	0.10456365339561431
YHR082C	0.10456365339561431
YHR086W	0.10456365339561431
YHR087W	0.10456365339561431
YHR092C	0.10456365339561431
YHR093W	0.10456365339561431
YHR094C	0.10456365339561431
YHR095W	0.10456365339561431
YHR097C	0.10456365339561431
YHR100C	0.10456365339561431
YHR103W	0.10456365339561431
YHR104W	0.10456365339561431
YHR105W	0.10456365339561431
YHR106W	0.10456365339561431
YHR108W	0.10456365339561431
YHR109W	0.10456365339561431
YHR110W	0.10456365339561431
YHR111W	0.10456365339561431
YHR112C	0.10456365339561431
YHR113W	0.10456365339561431
YHR114W	0.10456365339561431
YHR115C	0.10456365339561431
YHR116W	0.10456365339561431
YHR117W	0.10456365339561431
YHR121W	0.10456365339561431
YHR123W	0.10456365339561431
YHR124W	0.10456365339561431
YHR125W	0.10456365339561431
YHR126C	0.10456365339561431
YHR129C	0.10456365339561431
YHR130C	0.10456365339561431
YHR132C	0.10456365339561431
YHR133C	0.10456365339561431
YHR134W	0.10456365339561431
YHR135C	0.10456365339561431
YHR136C	0.10456365339561431
YHR137W	0.10456365339561431
YHR138C	0.10456365339561431
YHR139C	0.10456365339561431
YHR139C-A	0.10456365339561431
YHR142W	0.10456365339561431
YHR143W	0.10456365339561431
YHR151C	0.10456365339561431
YHR152W	0.10456365339561431
YHR153C	0.10456365339561431
YHR154W	0.10456365339561431
YHR155W	0.10456365339561431
YHR156C	0.10456365339561431
YHR157W	0.10456365339561431
YHR158C	0.10456365339561431
YHR159W	0.10456365339561431
YHR160C	0.10456365339561431
YHR161C	0.10456365339561431
YHR163W	0.10456365339561431
YHR167W	0.10456365339561431
YHR178W	0.10456365339561431
YHR179W	0.10456365339561431
YHR182W	0.10456365339561431
YHR183W	0.10456365339561431
YHR184W	0.10456365339561431
YHR189W	0.10456365339561431
YHR195W	0.10456365339561431
YHR198C	0.10456365339561431
YHR199C	0.10456365339561431
YHR200W	0.10456365339561431
YHR202W	0.10456365339561431
YHR203C	0.10456365339561431
YHR204W	0.10456365339561431
YHR206W	0.10456365339561431
YHR207C	0.10456365339561431
YHR209W	0.10456365339561431
YHR210C	0.10456365339561431
YCL001W	0.10456365339561431
YCL002C	0.10456365339561431
YCL004W	0.10456365339561431
YCL005W	0.10456365339561431
YCL007C	0.10456365339561431
YCL008C	-3.346036908659661
YCL009C	0.10456365339561431
YCL011C	0.10456365339561431
YCL014W	0.10456365339561431
YCL016C	-3.346036908659661
YCL024W	0.10456365339561431
YCL025C	0.10456365339561431
YCL027W	0.10456365339561431
YCL028W	0.10456365339561431
YCL029C	0.10456365339561431
YCL033C	0.10456365339561431
YCL034W	0.10456365339561431
YCL036W	0.10456365339561431
YCL037C	0.10456365339561431
YCL039W	0.10456365339561431
YCL040W	0.10456365339561431
YCL042W	0.10456365339561431
YCL044C	0.10456365339561431
YCL045C	0.10456365339561431
YCL046W	0.10456365339561431
YCL047C	0.10456365339561431
YCL048W	0.10456365339561431
YCL049C	0.10456365339561431
YCL050C	0.10456365339561431
YCL051W	0.10456365339561431
YCL055W	0.10456365339561431
YCL056C	0.10456365339561431
YCL057W	0.10456365339561431
YCL061C	-3.346036908659661
YCL063W	0.10456365339561431
YCL064C	0.10456365339561431
YCL069W	0.10456365339561431
YCR001W	0.10456365339561431
YCR004C	0.10456365339561431
YCR005C	0.10456365339561431
YCR006C	0.10456365339561431
YCR007C	0.10456365339561431
YCR008W	0.10456365339561431
YCR009C	0.10456365339561431
YCR010C	0.10456365339561431
YCR011C	0.10456365339561431
YCR014C	0.10456365339561431
YCR015C	0.10456365339561431
YCR016W	0.10456365339561431
YCR017C	0.10456365339561431
YCR019W	0.10456365339561431
YCR020C	0.10456365339561431
YCR020C-A	7.005764777506165
YCR021C	0.10456365339561431
YCR022C	0.10456365339561431
YCR023C	0.10456365339561431
YLR420W	0.10456365339561431
YLR451W	0.10456365339561431
YLR126C	0.10456365339561431
YLR128W	0.10456365339561431
YLR130C	0.10456365339561431
YLR131C	0.10456365339561431
YLR133W	0.10456365339561431
YLR134W	0.10456365339561431
YLR135W	0.10456365339561431
YLR136C	0.10456365339561431
YLR137W	0.10456365339561431
YLR138W	0.10456365339561431
YLR142W	0.10456365339561431
YLR143W	0.10456365339561431
YLR149C	0.10456365339561431
YLR150W	0.10456365339561431
YLR151C	0.10456365339561431
YLR152C	0.10456365339561431
YLR154C	0.10456365339561431
YLR164W	0.10456365339561431
YLR165C	0.10456365339561431
YLR168C	0.10456365339561431
YLR169W	0.10456365339561431
YLR170C	0.10456365339561431
YLR171W	0.10456365339561431
YLR172C	0.10456365339561431
YLR173W	0.10456365339561431
YLR174W	0.10456365339561431
YLR176C	0.10456365339561431
YLR177W	0.10456365339561431
YLR178C	0.10456365339561431
YLR179C	0.10456365339561431
YLR180W	0.10456365339561431
YLR181C	0.10456365339561431
YLR182W	0.10456365339561431
YLR183C	0.10456365339561431
YLR184W	0.10456365339561431
YLR185W	0.10456365339561431
YLR187W	0.10456365339561431
YLR188W	0.10456365339561431
YLR189C	0.10456365339561431
YLR190W	0.10456365339561431
YLR191W	0.10456365339561431
YLR193C	0.10456365339561431
YLR194C	0.10456365339561431
YLR199C	0.10456365339561431
YLR200W	0.10456365339561431
YLR204W	0.10456365339561431
YLR205C	0.10456365339561431
YLR206W	0.10456365339561431
YLR207W	0.10456365339561431
YLR209C	0.10456365339561431
YLR210W	0.10456365339561431
YLR211C	0.10456365339561431
YLR213C	0.10456365339561431
YLR214W	0.10456365339561431
YLR216C	0.10456365339561431
YLR217W	0.10456365339561431
YLR218C	0.10456365339561431
YLR219W	0.10456365339561431
YLR220W	0.10456365339561431
YLR221C	0.10456365339561431
YLR224W	0.10456365339561431
YLR225C	0.10456365339561431
YLR226W	0.10456365339561431
YLR227C	0.10456365339561431
YKL001C	0.10456365339561431
YKL006W	0.10456365339561431
YKL007W	0.10456365339561431
YKL008C	0.10456365339561431
YKL009W	0.10456365339561431
YKL010C	0.10456365339561431
YKL011C	0.10456365339561431
YKL015W	0.10456365339561431
YKL017C	0.10456365339561431
YKL020C	0.10456365339561431
YKL023W	0.10456365339561431
YKL025C	0.10456365339561431
YKL026C	0.10456365339561431
YKL027W	0.10456365339561431
YKL029C	0.10456365339561431
YKL031W	0.10456365339561431
YKL032C	0.10456365339561431
YKL034W	0.10456365339561431
YKL037W	0.10456365339561431
YKL038W	0.10456365339561431
YKL039W	0.10456365339561431
YKL040C	0.10456365339561431
YKL041W	0.10456365339561431
YKL043W	0.10456365339561431
YKL044W	0.10456365339561431
YKL046C	0.10456365339561431
YKL047W	0.10456365339561431
YKL048C	0.10456365339561431
YKL050C	0.10456365339561431
YKL051W	0.10456365339561431
YKL053W	0.10456365339561431
YKL054C	0.10456365339561431
YKL055C	0.10456365339561431
YKL056C	0.10456365339561431
YKL057C	0.10456365339561431
YKL061W	0.10456365339561431
YKL062W	0.10456365339561431
YKL063C	0.10456365339561431
YKL064W	0.10456365339561431
YKL065C	0.10456365339561431
YKL066W	0.10456365339561431
YKL067W	0.10456365339561431
YKL069W	0.10456365339561431
YKL070W	0.10456365339561431
YKL071W	0.10456365339561431
YKL072W	0.10456365339561431
YKL073W	0.10456365339561431
YKL074C	0.10456365339561431
YKL075C	0.10456365339561431
YKL076C	0.10456365339561431
YKL077W	0.10456365339561431
YKL079W	0.10456365339561431
YKL080W	0.10456365339561431
YKL081W	0.10456365339561431
YKL084W	0.10456365339561431
YKL085W	0.10456365339561431
YKL086W	0.10456365339561431
YKL090W	0.10456365339561431
YKL091C	0.10456365339561431
YKL092C	0.10456365339561431
YKL093W	0.10456365339561431
YKL094W	0.10456365339561431
YKL096W	0.10456365339561431
YKL097C	0.10456365339561431
YKL098W	0.10456365339561431
YKL100C	0.10456365339561431
YKL101W	0.10456365339561431
YKL102C	0.10456365339561431
YKL103C	0.10456365339561431
YKL105C	0.10456365339561431
YKL106W	0.10456365339561431
YKL107W	0.10456365339561431
YKL109W	0.10456365339561431
YKL110C	0.10456365339561431
YKL113C	10.45636533956144
YKL116C	0.10456365339561431
YKL117W	0.10456365339561431
YKL118W	0.10456365339561431
YKL119C	0.10456365339561431
YKL120W	0.10456365339561431
YKL121W	0.10456365339561431
YKL123W	0.10456365339561431
YKL124W	0.10456365339561431
YKL126W	0.10456365339561431
YKL127W	0.10456365339561431
YKL128C	0.10456365339561431
YKL129C	0.10456365339561431
YKL130C	0.10456365339561431
YKL131W	0.10456365339561431
YKL132C	0.10456365339561431
YKL133C	0.10456365339561431
YKL136W	0.10456365339561431
YKL137W	0.10456365339561431
YKL140W	0.10456365339561431
YKL142W	0.10456365339561431
YKL143W	0.10456365339561431
YKL146W	0.10456365339561431
YKL148C	0.10456365339561431
YKL149C	0.10456365339561431
YKL150W	0.10456365339561431
YKL151C	0.10456365339561431
YKL155C	0.10456365339561431
YKL156W	0.10456365339561431
YKL157W	0.10456365339561431
YKL159C	0.10456365339561431
YKL160W	0.10456365339561431
YKL161C	0.10456365339561431
YKL162C	0.10456365339561431
YKL163W	0.10456365339561431
YKL164C	0.10456365339561431
YKL166C	0.10456365339561431
YKL167C	0.10456365339561431
YKL168C	0.10456365339561431
YKL171W	0.10456365339561431
YKL174C	0.10456365339561431
YKL175W	0.10456365339561431
YKL176C	0.10456365339561431
YKL179C	0.10456365339561431
YKL183W	0.10456365339561431
YKL184W	0.10456365339561431
YKL185W	0.10456365339561431
YKL187C	0.10456365339561431
YKL188C	0.10456365339561431
YKL190W	0.10456365339561431
YGR027C	0.10456365339561431
YGR031W	0.10456365339561431
YGR033C	0.10456365339561431
YGR034W	0.10456365339561431
YGR035C	0.10456365339561431
YGR036C	0.10456365339561431
YGR037C	0.10456365339561431
YGR039W	0.10456365339561431
YGR041W	0.10456365339561431
YGR042W	0.10456365339561431
YGR043C	0.10456365339561431
YGR044C	0.10456365339561431
YGR045C	0.10456365339561431
YGR049W	0.10456365339561431
YGR051C	0.10456365339561431
YGR052W	0.10456365339561431
YGR054W	0.10456365339561431
YGR055W	0.10456365339561431
YGR056W	0.10456365339561431
YGR057C	0.10456365339561431
YGR058W	0.10456365339561431
YGR059W	0.10456365339561431
YGR061C	0.10456365339561431
YGR064W	0.10456365339561431
YGR066C	0.10456365339561431
YGR067C	0.10456365339561431
YGR068C	0.10456365339561431
YGR069W	0.10456365339561431
YGR070W	0.10456365339561431
YGR071C	0.10456365339561431
YGR072W	-6.796637470714937
YGR077C	0.10456365339561431
YGR078C	0.10456365339561431
YGR079W	0.10456365339561431
YGR080W	0.10456365339561431
YGR081C	0.10456365339561431
YGR084C	0.10456365339561431
YGR085C	0.10456365339561431
YGR087C	0.10456365339561431
YGR088W	0.10456365339561431
YGR096W	0.10456365339561431
YGR097W	0.10456365339561431
YGR100W	0.10456365339561431
YGR101W	0.10456365339561431
YGR104C	-3.346036908659661
YGR105W	0.10456365339561431
YGR107W	0.10456365339561431
YGR108W	0.10456365339561431
YGR109C	0.10456365339561431
YGR111W	0.10456365339561431
YGR112W	0.10456365339561431
YGR118W	3.5551642154508896
YGR121C	0.10456365339561431
YGR122W	0.10456365339561431
YOR097C	0.10456365339561431
YOR099W	0.10456365339561431
YOR100C	0.10456365339561431
YOR101W	0.10456365339561431
YOR104W	0.10456365339561431
YOR105W	0.10456365339561431
YOR106W	0.10456365339561431
YOR107W	0.10456365339561431
YOR108W	0.10456365339561431
YOR109W	0.10456365339561431
YOR111W	0.10456365339561431
YOR112W	0.10456365339561431
YOR113W	0.10456365339561431
YOR114W	0.10456365339561431
YOR115C	0.10456365339561431
YOR118W	0.10456365339561431
YOR120W	0.10456365339561431
YOR121C	0.10456365339561431
YOR123C	-3.346036908659661
YOR124C	0.10456365339561431
YOR126C	0.10456365339561431
YOR129C	0.10456365339561431
YOR130C	0.10456365339561431
YOR131C	0.10456365339561431
YOR132W	0.10456365339561431
YOR133W	0.10456365339561431
YOR134W	0.10456365339561431
YOR135C	0.10456365339561431
YOR136W	0.10456365339561431
YOR137C	0.10456365339561431
YOR138C	0.10456365339561431
YOR139C	0.10456365339561431
YOR140W	0.10456365339561431
YOR142W	0.10456365339561431
YOR144C	7.005764777506165
YOR152C	0.10456365339561431
YOR153W	0.10456365339561431
YOR154W	0.10456365339561431
YOR156C	0.10456365339561431
YOR161C	0.10456365339561431
YOR162C	0.10456365339561431
YOR163W	0.10456365339561431
YOR164C	0.10456365339561431
YOR165W	0.10456365339561431
YOR166C	0.10456365339561431
YOR167C	0.10456365339561431
YOR170W	0.10456365339561431
YOR171C	0.10456365339561431
YOR172W	0.10456365339561431
YOR173W	0.10456365339561431
YOR175C	0.10456365339561431
YOR177C	0.10456365339561431
YOR178C	0.10456365339561431
YOR179C	0.10456365339561431
YOR180C	0.10456365339561431
YOR182C	3.5551642154508896
YOR183W	0.10456365339561431
YOR184W	0.10456365339561431
YOR185C	0.10456365339561431
YOR186W	0.10456365339561431
YOR188W	0.10456365339561431
YOR189W	0.10456365339561431
YOR190W	0.10456365339561431
YOR191W	0.10456365339561431
YOR192C	0.10456365339561431
YOR193W	0.10456365339561431
YOR195W	0.10456365339561431
YOR196C	0.10456365339561431
YOR197W	0.10456365339561431
YOR198C	0.10456365339561431
YOR199W	0.10456365339561431
YOR200W	0.10456365339561431
YOR201C	0.10456365339561431
YOR202W	0.10456365339561431
YOR205C	0.10456365339561431
YOR208W	0.10456365339561431
YOR209C	0.10456365339561431
YOR213C	0.10456365339561431
YOR214C	0.10456365339561431
YOR215C	0.10456365339561431
YOR216C	0.10456365339561431
YOR219C	0.10456365339561431
YOR220W	0.10456365339561431
YOR221C	0.10456365339561431
YOR222W	0.10456365339561431
YOR223W	0.10456365339561431
YOR225W	0.10456365339561431
YOR226C	0.10456365339561431
YOR227W	0.10456365339561431
YOR228C	0.10456365339561431
YOR229W	0.10456365339561431
YOR230W	0.10456365339561431
YOR231W	0.10456365339561431
YOR233W	0.10456365339561431
YOR234C	0.10456365339561431
YOR235W	0.10456365339561431
YOR237W	0.10456365339561431
YOR238W	0.10456365339561431
YOR239W	0.10456365339561431
YOR242C	0.10456365339561431
YOR243C	0.10456365339561431
YOR245C	0.10456365339561431
YOR246C	0.10456365339561431
YOR247W	0.10456365339561431
YOR248W	0.10456365339561431
YOR251C	0.10456365339561431
YOR252W	0.10456365339561431
YOR253W	0.10456365339561431
YOR255W	0.10456365339561431
YOR258W	0.10456365339561431
YOR263C	0.10456365339561431
YOR264W	0.10456365339561431
YOR277C	0.10456365339561431
YOR279C	-6.796637470714937
YOR280C	0.10456365339561431
YOR283W	0.10456365339561431
YOR284W	0.10456365339561431
YOR285W	0.10456365339561431
YOR286W	0.10456365339561431
YOR288C	0.10456365339561431
YJL218W	0.10456365339561431
YJL217W	0.10456365339561431
YJL216C	0.10456365339561431
YJL215C	0.10456365339561431
YJL214W	0.10456365339561431
YJL212C	0.10456365339561431
YJL210W	0.10456365339561431
YJL211C	0.10456365339561431
YJL208C	0.10456365339561431
YJL207C	0.10456365339561431
YJL199C	0.10456365339561431
YJL198W	0.10456365339561431
YJL197W	0.10456365339561431
YJL193W	0.10456365339561431
YJL192C	0.10456365339561431
YJL190C	3.5551642154508896
YJL188C	0.10456365339561431
YJL187C	0.10456365339561431
YJL186W	0.10456365339561431
YJL185C	0.10456365339561431
YJL183W	0.10456365339561431
YJL181W	0.10456365339561431
YJL182C	0.10456365339561431
YJL179W	3.5551642154508896
YJL178C	0.10456365339561431
YJL176C	0.10456365339561431
YJL171C	0.10456365339561431
YJL170C	0.10456365339561431
YJL169W	0.10456365339561431
YJL168C	0.10456365339561431
YJL166W	0.10456365339561431
YJL164C	0.10456365339561431
YJL162C	0.10456365339561431
YJL160C	0.10456365339561431
YJL159W	0.10456365339561431
YJL158C	0.10456365339561431
YJL157C	0.10456365339561431
YJL155C	0.10456365339561431
YJL154C	0.10456365339561431
YJL153C	0.10456365339561431
YJL152W	0.10456365339561431
YJL150W	0.10456365339561431
YJL149W	0.10456365339561431
YJL148W	0.10456365339561431
YJL147C	0.10456365339561431
YJL146W	0.10456365339561431
YJL145W	0.10456365339561431
YJL144W	0.10456365339561431
YJL142C	0.10456365339561431
YJL135W	0.10456365339561431
YJL134W	0.10456365339561431
YJL133W	0.10456365339561431
YJL132W	0.10456365339561431
YJL131C	0.10456365339561431
YJL129C	0.10456365339561431
YLR324W	0.10456365339561431
YLR325C	0.10456365339561431
YLR326W	0.10456365339561431
YLR327C	0.10456365339561431
YLR328W	0.10456365339561431
YLR329W	0.10456365339561431
YLR330W	0.10456365339561431
YLR331C	0.10456365339561431
YLR332W	0.10456365339561431
YLR333C	0.10456365339561431
YLR335W	0.10456365339561431
YOR300W	0.10456365339561431
YMR038C	0.10456365339561431
YLR341W	0.10456365339561431
YLR342W	0.10456365339561431
YLR390W-A	0.10456365339561431
YLR392C	0.10456365339561431
YLR393W	0.10456365339561431
YLR395C	0.10456365339561431
YOR364W	0.10456365339561431
YLR398C	0.10456365339561431
YLR006C	0.10456365339561431
YLR400W	0.10456365339561431
YLR401C	0.10456365339561431
YLR402W	0.10456365339561431
YLR403W	0.10456365339561431
YLR404W	0.10456365339561431
YLR405W	0.10456365339561431
YLR407W	0.10456365339561431
YLR408C	0.10456365339561431
YLR410W	0.10456365339561431
YLR412W	0.10456365339561431
YLR413W	0.10456365339561431
YLR414C	0.10456365339561431
YLR415C	0.10456365339561431
YLR416C	0.10456365339561431
YLR417W	0.10456365339561431
YLR418C	-6.796637470714937
YLR421C	0.10456365339561431
YDR147W	0.10456365339561431
YDR148C	0.10456365339561431
YDR149C	0.10456365339561431
YDR150W	0.10456365339561431
YDR151C	0.10456365339561431
YDR152W	0.10456365339561431
YDR153C	0.10456365339561431
YDR154C	0.10456365339561431
YDR155C	0.10456365339561431
YDR156W	3.5551642154508896
YDR157W	0.10456365339561431
YDR158W	0.10456365339561431
YDR159W	0.10456365339561431
YDR161W	0.10456365339561431
YDR162C	0.10456365339561431
YDR163W	0.10456365339561431
YDR165W	0.10456365339561431
YDR169C	0.10456365339561431
YDR171W	0.10456365339561431
YDR176W	0.10456365339561431
YDR178W	0.10456365339561431
YDR179C	0.10456365339561431
YDR179W-A	0.10456365339561431
YDR181C	0.10456365339561431
YDR183W	0.10456365339561431
YDR184C	3.5551642154508896
YDR185C	0.10456365339561431
YDR186C	0.10456365339561431
YDR191W	0.10456365339561431
YDR192C	0.10456365339561431
YDR193W	0.10456365339561431
