orf	hom | growth (pooled culture, microarray) | albicanol [0.05 mg/ml] | YPD + DMSO | Edouarzin E~Vediyappan G, 2020	hom | growth (pooled culture, microarray) | drimenol [0.025 mg/ml] | YPD + DMSO | Edouarzin E~Vediyappan G, 2020	hom | growth (pooled culture, microarray) | drimenol [0.0375 mg/ml] | YPD + DMSO | Edouarzin E~Vediyappan G, 2020	het | growth (pooled culture, microarray) | albicanol [0.05 mg/ml] | YPD + DMSO | Edouarzin E~Vediyappan G, 2020	het | growth (pooled culture, microarray) | drimenol [0.025 mg/ml] | YPD + DMSO | Edouarzin E~Vediyappan G, 2020	het | growth (pooled culture, microarray) | drimenol [0.0375 mg/ml] | YPD + DMSO | Edouarzin E~Vediyappan G, 2020
YAL041W				-2.6288776852888422	-2.1284701395439125	-3.5565170000481428
YAL042C-A	0.4443333813524257	0.1953702343205835	0.06389642681021004			
YAL042W	0.0014678308963982864	0.4182144078424988	0.04983921291196392			
YAL043C				1.3594558966974213	1.1425975154462156	0.04541915102782153
YAL044C	0.2540395901408515	0.04884255858014606	0.05764877618876732			
YAL045C	-0.10232878249173316	-0.04884255858014559	-0.004827730025659891			
YAL046C	-0.036590927345916575	-0.0946324572490323	-0.1547713449402852			
YAL047C	0.5931085272087475	0.33884525014976186	0.9760534175408473			
YAL048C	0.07758534738102801	-0.30221333121465205	0.15604927347649017			
YAL049C	0.17792207365622173	0.45789898668886736	0.07014407743165275			
YAL051W	-0.24418415412217948	-0.2075808739656195	0.137306321612162			
YAL053W	0.09142489583277887	-0.17705427485302838	0.12481102036927658			
YAL054C	1.5860961286218718	-0.32358195059346584	0.015477134494028948			
YAL055W	0.5135311236111801	-0.1312643761841417	0.5949467296328412			
YAL056C-A	0.1917616221079726	-0.25947609245702447	0.6418041092936617			
YAL056W	-0.050430475797667434	-0.6441112412756728	1.885086582960763			
YAL058W	0.22982038035028743	-0.3602138695285752	0.36690748195018197			
YAL059W	0.2920983483831663	-0.24726545281198803	-0.34844851420500955			
YAL060W	-0.026211266007103433	-0.25642343254576533	0.05608686353340664			
YAL061W	-0.07810957270116917	-0.3785298289961299	0.09201085460670227			
YAL062W	-0.14038754073404802	-0.24726545281198803	-0.06886614889544779			
YAL064C-A	0.18830173499503486	-0.4212670677537575	0.13886823426752268			
YAL065C	-0.1334677665081726	-0.6074793223405635	-0.34844851420500955			
YAL066W	-0.8185254148698401	-2.1582305572601936	-0.8092127475364101			
YAL067C	0.36129609064192064	1.037904369828099	0.26069742138565577			
YAL068C	0.09142489583277887	-0.07021117795895938	0.007667571217225562			
YAR002C-A	-0.2095852829928023	-0.5586367637604176	0.16542074940865426			
YAR002W	-0.47599659068900635	0.17705427485302885	0.31224053901255816			
YAR003W	-0.24072426700924177	0.2106335338768791	0.17479222534081834			
YAR007C				-0.48835002890171914	-0.013179722650296384	-0.8639512423770478
YAR008W				-0.590802634677513	-0.6056064201651752	0.19648719683775095
YAR014C	0.2886384612702286	-0.5555841038491585	-0.05637084765256234			
YAR015W	0.2436599288020383	-0.10684309689406875	-0.1297807424545143			
YAR018C	-0.05389036291060515	0.19842289423184262	0.18728752658370376			
YAR019C				-0.09317569233794253	0.47021138636491144	-0.41667134203784495
YAR020C	0.0983446700586543	-0.19231757440932393	0.21852577969091735			
YAR023C	0.053366137590464005	-0.4548463267776077	0.013915221838668267			
YAR027W	0.06374579892927715	-0.6044266624293043	0.06077260149948868			
YAR028W	0.2574994772537892	0.14652767574043768	0.07951555336381684			
YAR029W	-0.026211266007103433	-0.51589952500279	-0.06261849827400506			
YAR030C	0.2817186870443532	-0.2686340721908018	0.032658173702996444			
YAR031W	0.11910399273628058	-0.7875862571048511	-0.18600959804749878			
YAR035W	0.15716275097859544	-0.0732638378702185	0.06389642681021004			
YAR042W	0.47893225248180293	0.21521252374376776	0.12403006404159624			
YAR047C	-0.12654799228229716	-0.03968457884636825	0.031096261047635763			
YAR050W	0.10180455717159201	-0.045789898668886476	-0.10947587793482547			
YBL001C	-0.9949796576296636	0.5983213426067865	-0.14071413104203906			
YBL002W	0.5342904462888063	1.0409570297393582	0.059210688844128			
YBL003C	-2.3477955187883097	-1.7155948701276218	-1.3527583516019268			
YBL004W				-0.09683471397279231	-0.22034734079967114	0.12539635175072533
YBL005W	1.8559673234310134	0.5677947434941955	-0.21412402584399104			
YBL006C	-0.19574573454105149	-0.25642343254576533	1.0479013996874385			
YBL007C	0.8560599477920138	0.8425341355075157	0.9713676795747652			
YBL008W	2.5929232784867464	-0.9219032932002522	-0.2000668119457449			
YBL009W	0.1294836540750937	0.5494787840266407	0.1451158848889654			
YBL010C	0.11910399273628058	-0.08852713742651407	0.3184881896340009			
YBL011W	-0.5486542200606984	-0.4823202659789398	0.0998204178835057			
YBL012C	0.0741254602680903	-0.07936915769273674	0.5762037777685132			
YBL013W	-0.2095852829928023	0.23505481316695204	0.5449655246612995			
YBL014C				0.31663473076523324	0.0340690323662277	-0.7513907376559239
YBL015W	0.20214128344678575	0.49147824571271764	-0.006389642681020572			
YBL016W	-0.026211266007103433	-0.7051644395008552	0.03734391166907847			
YBL017C	0.2574994772537892	-0.5922160227842679	-0.02513259454534873			
YBL018C				0.28004451441673534	-0.24578897811626105	-0.20043668823147537
YBL019W	0.6104079627734361	-0.3663191893510935	0.3106786263571975			
YBL020W				-0.5139631803456677	-0.6019719005485195	-1.0890722518192955
YBL021C	-0.4102587355431898	-1.025693730183062	-0.20319063725646627			
YBL022C	2.3403515192422937	7.027223115718482	2.423946449060198			
YBL023C				0.3385888605743319	0.044972591216194804	0.29719922737770393
YBL024W	-1.9395288394616597	0.35410854970605743	0.36222174398409995			
YBL025W	0.14678308963978232	1.1783267257460182	0.4715556298593475			
YBL026W				-1.7470534712900445	-0.6746622928816334	-2.2472606030287547
YBL027W	0.11910399273628058	-0.32052929068220676	-0.02825641985607009			
YBL028C	-0.3756598644138126	-0.036631918935109135	1.2478262195736056			
YBL029W	0.3578362035289829	0.2991606713033934	0.22164960500163872			
YBL030C				-1.4287185890581133	-1.5796576774289022	-1.2756857201727378
YBL031W	-0.24764404123511718	-0.23200215325569246	0.288811849182148			
YBL032W	1.714111951800567	1.0195884103605444	0.29974523776967277			
YBL033C	5.686062357453063	0.13736969600666038	2.623871268946365			
YBL034C				0.1483197355621432	0.4883839844481899	0.46307786591409705
YBL035C				0.17759190864094143	-0.35119004699927625	0.4275324433705842
YBL036C	-0.17844629897636288	-0.47316228624516243	-0.24223845364048327			
YBL037W	0.46509270403005204	-0.326634610504725	0.5106034462433645			
YBL039C	-1.354807917375186	-0.5922160227842679	1.5758278771993486			
YBL040C				0.6569237428062631	0.07768326776609609	-0.0878761835103515
YBL041W				-0.7371635000715044	-0.9835964602973677	-0.7869361601994366
YBL043W	-0.23726437989630403	-0.18010693476428752	-0.22974315239759782			
YBL044W	-0.050430475797667434	-0.6654798606544866	0.2482021201427703			
YBL046W	-0.14038754073404802	-0.595268682695527	0.43250781347533057			
YBL047C	1.568796693057183	0.8455867954187748	0.24195446952132757			
YBL048W	-0.31684178349387143	-0.9402192526678069	-0.4202964963516008			
YBL049W	0.10872433139746746	-0.1617909752967328	-0.07198997420616915			
YBL050W				-0.2761267740804317	0.030434512749572002	0.16686601138482363
YBL051C	-0.7873864308534007	-1.1478001266334268	0.4715556298593475			
YBL052C	-0.2268847185574909	-1.6240150727898484	-0.34220086358356683			
YBL053W	0.20560117055972346	1.0317990500055807	0.25444977076421305			
YBL054W	0.49969157515942925	-0.08852713742651407	-0.282848182679861			
YBL055C	2.9596713124581444	1.5995937934997757	0.2669450720070985			
YBL056W	1.0878723843588407	1.813279987287914	-0.21412402584399104			
YBL057C	-0.050430475797667434	-0.5739000633167132	0.3403549668090504			
YBL059W	-1.5070429503444454	-0.47316228624516243	0.020162872460110993			
YBL060W	1.3439040307162315	-0.0061053198225180004	-0.546811421435816			
YBL061C	-0.14384742784698573	0.7753756174598151	0.10294424319422706			
YBL062W	-0.10924855671760858	0.06410585813644162	-0.27816244471377893			
YBL063W	-0.35144065462324864	-0.5006362254464944	-0.15945708290636723			
YBL064C	0.07066557315515258	-0.7448490183472235	-0.473401526633864			
YBL065W	-2.299357099207182	-1.611804433144812	-1.5651784727309794			
YBL066C	0.11218421851040518	-0.09768511716029142	0.13262058364607995			
YBL067C	1.9078656301250791	0.11294841671658745	0.29818332511431206			
YBL068W	-0.34106099328443545	-0.31442397085968854	-0.07355188686152983			
YBL069W	0.6415469467898754	-0.488425585801458	0.7870619862422048			
YBL070C	-0.47599659068900635	-1.9994922418747194	-0.5686781986108654			
YBL071C	0.5446701076276195	0.06715851804770073	0.6917853142652034			
YBL072C	0.20560117055972346	-0.24421279290072892	0.5199749221755287			
YBL073W				-0.47371394236231995	-1.147149843046874	-0.626981758753629
YBL074C				-0.7005732837230065	0.29938896438209367	-0.45221676458135773
YBL075C	1.3231447080386054	-0.009157979733777117	0.1607350114425722			
YBL076C				-0.44810079091837146	-0.5910683416985524	-0.8047088714711931
YBL077W				0.38249712019252935	0.2557747289822253	-0.20932304386735356
YBL078C	0.06374579892927715	-0.5555841038491585	0.04515347494588188			
YBL079W	0.06374579892927715	1.0195884103605444	1.5039798950527572			
YBL081W	0.5135311236111801	0.2533707726345067	-0.6170974909270465			
YBL082C	0.31977744528666807	0.6990591196783373	0.5996324675989233			
YBL083C	0.8007017539850104	2.884763616139863	1.5320943228492494			
YBL084C				-0.07122156252884383	-0.25305801734957245	0.4838126957311461
YBL085W	0.9356373513895813	-0.5616894236716767	-0.06418041092936574			
YBL086C	0.20560117055972346	-0.01526329955629533	0.04046773697979983			
YBL087C	-0.21996494433161545	-0.8242181760399605	0.7776905103100409			
YBL088C	-0.2268847185574909	-1.001272450892989	0.009229483872586243			
YBL089W	-0.7285683499334595	-0.27473939201332	0.22008769234627804			
YBL091C	0.6450068339028132	0.6288479417193777	-0.42498223431768284			
YBL091C-A	0.37167575198073377	1.1539054464559453	0.6636708864687113			
YBL092W				-0.6859371971836074	-0.23488541926629394	-0.8017467529259003
YBL093C	0.09488478294571659	0.31137131094842985	-0.49370639115355275			
YBL094C	-0.10578866960467088	0.06715851804770073	0.7901858115529262			
YBL095W	-0.21304517010574	-0.9219032932002522	-0.18757151070285946			
YBL096C	-0.30300223504212065	-0.23200215325569246	-0.011075380647102617			
YBL097W				-0.2761267740804317	0.3175615624653721	-0.3959365122207958
YBL098W	-0.00891183044241486	-0.28389737174709734	0.24351638217668825			
YBL099W	-0.5694135427383247	-0.4151617479312393	2.4489370515459687			
YBL100C	0.039526589138713146	-0.24726545281198803	1.6398662960691364			
YBL101C	-0.382579638639688	-1.4378028182030425	-0.9294800219991827			
YBL102W	-0.14730731495992344	0.13736969600666038	0.25913550873029506			
YBL103C	0.0014678308963982864	-0.7326383787021872	-0.18757151070285946			
YBL104C	-0.17152652475048746	0.5189521849140496	0.04202964963516051			
YBL105C				-0.118788843781891	0.5174601413814356	0.8925850549815433
YBL106C	0.11910399273628058	-0.24421279290072892	0.16854457471937562			
YBL107C	0.015307379348149143	-0.07936915769273674	-0.07511379951689051			
YBR001C	0.039526589138713146	0.03663191893510959	-0.1063520526241041			
YBR002C				-0.45541883418807105	1.3606686924455573	2.0300385763739532
YBR003W	-0.06772991136235601	-0.219791513610656	0.44968885268429803			
YBR004C				1.1362555769715845	1.4551662024786056	0.7030094680828084
YBR005W	-0.050430475797667434	-0.436530367310053	-0.19850489929038423			
YBR006W	0.039526589138713146	-0.11905373653910521	0.14355397223360472			
YBR007C	0.039526589138713146	-0.2075808739656195	0.009229483872586243			
YBR008C	-0.050430475797667434	-0.19842289423184217	-0.02513259454534873			
YBR009C	-0.3721999773008749	-0.6288479417193773	0.3590979186733786			
YBR010W	0.22636049323734972	-0.13431703609540077	0.03890582432443915			
YBR011C				0.5800842884744176	-0.6819313321149447	-0.8284058198335349
YBR012C	0.039526589138713146	-0.6044266624293043	-0.07042806155080847			
YBR013C	0.25057970302791377	-0.18010693476428752	0.007667571217225562			
YBR014C	0.0741254602680903	-0.045789898668886476	-0.07823762482761183			
YBR015C	0.10872433139746746	-0.0061053198225180004	0.2013447404819499			
YBR016W	0.039526589138713146	-0.18926491449806485	-0.09541866403657934			
YBR018C	0.1952215092209103	0.49758356553523586	0.1919732645497858			
YBR019C	-0.04351070157179201	0.6074793223405639	-0.1922572486689415			
YBR020W	0.49969157515942925	0.6670061906101167	0.2802213295776642			
YBR021W	0.8802791575825778	1.3156964217526783	2.341165078326082			
YBR022W	-0.19574573454105149	-0.07631649778147762	-0.0017039047149385272			
YBR023C	-0.01929149178122801	0.11600107662784656	0.05296303822268527			
YBR024W	-0.21650505721867774	-0.16484363520799192	0.007667571217225562			
YBR025C	-0.12654799228229716	0.25642343254576583	0.07326790274237412			
YBR026C	0.029146927799900007	-0.10989575680532786	0.46843180454862615			
YBR027C	-0.34798076751031093	-0.30831865103717027	0.35285026805193587			
YBR028C	-0.06772991136235601	-0.6685325205657457	-0.07979953748297251			
YBR029C				2.314460543393215	2.7635932644746566	1.8582357007469745
YBR030W	0.20906105767266117	0.25031811272324755	0.1997828278265892			
YBR031W	0.35437631641604517	-0.2716867321020609	0.22633534296772076			
YBR032W	0.39935484888423545	0.08547447751525544	0.06702025212093139			
YBR033W	-0.07118979847529373	0.06715851804770073	0.06077260149948868			
YBR034C	-0.033131040232978866	0.1953702343205835	-0.5608686353340621			
YBR035C	-0.07118979847529373	-0.16789629511925103	0.6496136725704651			
YBR036C	3.0807673614109645	3.7120344520910824	2.2802504847670155			
YBR037C	0.24020004168910059	0.3632665294398348	2.675414386573267			
YBR038W				-0.660324045739659	0.015896434282949224	-1.8088670583254298
YBR039W	0.13294354118803142	0.5739000633167137	2.2849362227330974			
YBR040W	-0.3237615577197469	0.07021117795895986	0.2731927226285412			
YBR041W	-0.14384742784698573	0.33884525014976186	0.10606806850494842			
YBR042C	-0.6005525267547641	-0.381582488907389	-0.20475254991182695			
YBR043C	0.28517857415729087	0.6502165610981915	-0.02825641985607009			
YBR044C	0.22982038035028743	-0.1312643761841417	-0.209438287877909			
YBR045C	0.18138196076915947	-0.021368619378813562	-0.0360659831328735			
YBR046C	-0.42409828399494065	0.1923175744093244	-0.2391146283297619			
YBR047W	-0.17152652475048746	-1.1416948068109085	-0.20787637522254832			
YBR048W	-1.1056960452436706	-0.9188506332889931	-0.1297807424545143			
YBR049C				0.6093564615532159	0.4956530236815013	-0.4196334605831377
YBR050C	-0.036590927345916575	0.15568565547421503	-0.22037167646543376			
YBR051W	0.4720124782559275	0.21673885369939733	0.04046773697979983			
YBR052C	0.4685525911429898	0.13431703609540127	0.08888702929598091			
YBR053C	0.13986331541390687	0.4243197276650171	-0.03450407047751282			
YBR054W	0.08450512160690343	-0.1160010766278461	-0.11416161590090751			
YBR055C				0.04220810815149945	0.23760213089894677	-0.09380042060093695
YBR056W	-0.24072426700924177	-0.4578989866888668	-0.19694298663502355			
YBR057C	0.4339537200136126	0.3480032298835392	0.32785966556616497			
YBR058C	0.23328026746322517	0.042737238757627825	-0.006389642681020572			
YBR059C	0.5585096560793703	1.0775889486744674	0.5324702234184141			
YBR060C				0.24345429806823754	0.30302348399874934	-0.18266397695971898
YBR061C	0.7384237859521315	3.156450348241924	0.14823971019968676			
YBR062C	0.48931191382061606	0.35105588979479835	0.04202964963516051			
YBR063C	-0.31684178349387143	0.35105588979479835	0.05764877618876732			
YBR064W	-0.1542270891857989	-0.22894949334443332	-0.15789517025100655			
YBR065C	0.1675424123174086	-0.03357925902385002	-0.03138024516679146			
YBR066C	-0.30300223504212065	-0.1862122545868057	-0.3140864357870745			
YBR067C	0.0983446700586543	0.01221063964503668	0.0514011255673246			
YBR068C	-0.046970588684729725	-0.2411601329894698	-0.07198997420616915			
YBR069C	3.4025368629141717	0.6196899619856003	0.4637460665825441			
YBR070C				0.1922279951803406	-0.5438195866820282	-0.7513907376559239
YBR071W	0.10872433139746746	0.6135846421630822	0.17166840003009698			
YBR072W	-0.11616833094348401	0.07021117795895986	0.08107746601917752			
YBR073W	-0.40333896131731434	-0.8272708359512196	-0.19538107397966287			
YBR074W	-0.15076720207286118	-0.4314426007912879	-0.1136409783491206			
YBR076W	-0.6835898174652693	-1.2058006649473498	-0.12665691714379293			
YBR077C	-0.16460675052461202	-0.3998984483749437	0.34816453008585385			
YBR078W	0.5827288658699343	0.9737985116916575	2.828481826798614			
YBR079C				-0.2066053630182858	1.0444654857965117	-0.013823219878033147
YBR080C				-0.557871439963865	0.29575444476543794	0.22907050083597102
YBR081C	5.450790033773299	4.850676598990732	2.4739276540317396			
YBR082C	1.43732098276555	0.3480032298835392	-0.2172478511547124			
YBR083W	-0.46561692935019316	-0.3571612096173161	-0.10791396527946479			
YBR084C-A	-0.08156945981410688	0.21368619378813822	0.3262977529108043			
YBR084W	0.49623168804649154	-0.18315959467554663	0.0748298153977348			
YBR085W	-0.12654799228229716	0.31137131094842985	0.0998204178835057			
YBR087W				0.7044910240593102	0.13220106201593154	0.8481532768021525
YBR088C				-1.0335442524943368	-0.8672918325643852	-0.8106331085617785
YBR089C-A	-0.7977660921922138	-0.8089548764836649	-0.20787637522254832			
YBR089W				0.10807049757879555	0.3757138763318633	-0.23005787368440273
YBR090C	0.7211243503874429	0.009157979733777584	1.040091836410635			
YBR091C				1.1947999231291813	0.6628409260476634	-0.06417923514800962
YBR092C	-0.5348146716089476	0.13736969600666038	0.29193567449286933			
YBR093C	-0.759707333949899	-0.5097942051802719	-0.06105658561864438			
YBR094W	0.12602376696215603	0.25031811272324755	0.10919189381566978			
YBR095C	-0.1334677665081726	0.7112697593233739	1.90070570951437			
YBR096W	0.41319439733598634	0.7997968967498881	-0.20631446256718763			
YBR097W	-2.3720147285788737	-0.34495056997227963	2.8237960888325317			
YBR098W	1.1847492235210966	0.9966934610261009	-0.07667571217225119			
YBR099C	0.11218421851040518	0.2900026915696161	0.9026435227388953			
YBR101C	-0.35836042884912406	-0.7417963584359645	-0.3359532129621241			
YBR102C				0.41908733654102714	-0.07133203651678754	-0.5262697282136761
YBR103W	-0.14384742784698573	-0.7936915769273694	0.006105658561864881			
YBR104W	0.48931191382061606	0.03968457884636871	0.137306321612162			
YBR105C	-0.5486542200606984	0.6715851804770053	0.6308707207061369			
YBR106W	-0.28916268659036976	-0.1617909752967328	1.007291670648061			
YBR107C	3.7139267030785663	1.4530661177593385	7.881269266890414			
YBR108W	0.039526589138713146	0.3052659911259117	-0.32814364968532067			
YBR109C				-0.7298454568018048	0.09585586584937457	-0.7839740416541439
YBR110W				0.10441147594394577	-0.5002053512821599	0.29127499028711845
YBR111C	0.5896486400958099	1.5873831538547396	0.04671538760124256			
YBR112C	0.2747989128184778	1.3462230208652695	-0.678012084486113			
YBR113W	1.0325141905518371	0.7845335971935925	0.3419168794644111			
YBR114W	0.8698994962437646	-0.6624272007432275	-0.28441009533522166			
YBR115C	-0.35490054173618635	-0.16789629511925103	0.012353309183307586			
YBR116C	-0.0884892340399823	-0.3327399303272432	-0.44060136087128965			
YBR117C	0.28517857415729087	1.4774873970494116	-0.7451743286666223			
YBR119W	-0.6282316236582658	2.72297264084313	0.4293839881646092			
YBR120C	0.7418836730650693	-0.3052659911259112	0.2950594998035907			
YBR121C				0.3385888605743319	0.6373992887310734	0.23499473792655648
YBR123C				-0.24685460100163342	-0.7146420086648461	-0.2626411776826228
YBR124W				1.568020129883859	0.4302316705816987	-0.2567169405920373
YBR125C	-0.29262257370330746	-0.28084471183583826	0.0904489419513416			
YBR126C	0.7730226570815086	1.947597023383315	-0.03762789578823418			
YBR128C	2.8005165052630097	0.006105319822518466	0.20915430375875332			
YBR129C	1.1397706910529064	0.37242450917361214	-0.16570473352780996			
YBR130C	-0.6213118494323904	0.10989575680532833	0.11075380647103043			
YBR131W	1.5722565801701207	-0.05189521849140471	-0.28909583330130373			
YBR133C	-0.43793783244669154	-0.8150601963061831	2.1053162673666193			
YBR134W	-0.0884892340399823	-0.1160010766278461	0.9338817758461089			
YBR135W				0.5434940721259198	0.7936836322472686	0.2438810935624347
YBR136W				-1.0189081659549377	-0.4820327531988814	1.5353647793100667
YBR137W	0.27133902570554	0.4182144078424988	0.1529254481657688			
YBR138C	-0.09886889537879545	0.7936915769273698	0.3653455692948213			
YBR139W	0.1710022994303463	1.0470623495618763	0.6792900130223181			
YBR140C				0.20320506008488992	2.058496458843451	4.337528923156993
YBR141C	0.2920983483831663	-0.07631649778147762	0.38565043381451014			
YBR142W				0.623992548092615	-0.20580926233304833	-0.45221676458135773
YBR143C				-0.1663561250349382	0.15400817971586572	-0.8491406496505841
YBR144C	-0.17152652475048746	-0.24421279290072892	0.26850698466245915			
YBR145W	0.0983446700586543	-0.07936915769273674	-0.13446648042059633			
YBR146W	0.48931191382061606	1.5354879353633346	-0.2625433181601721			
YBR147W	-0.42409828399494065	-0.07021117795895938	-0.27503861940305757			
YBR148W	0.08796500871984114	-0.30831865103717027	0.396583822402035			
YBR149W	0.4339537200136126	0.12210639645036479	-0.045437459065037565			
YBR150C	0.004927718009335998	-0.8761133945313655	-0.5046397797410775			
YBR151W	0.15370286386565774	-0.2228441735219151	-0.06105658561864438			
YBR152W				-2.3873822573887566	-2.157546296477158	-1.9865941710429937
YBR153W				-0.2578316659061828	-0.024083281500263436	0.17871448556599456
YBR154C				9.592254575109434	-2.5609779739259406	-3.48838827350641
YBR155W				-0.10415275724249189	0.6010540925645166	0.13132058884131081
YBR156C	0.9044983673731418	0.3785298289961304	1.5180371089510032			
YBR157C	-1.766534483814774	-2.146019917615157	-0.45153474945881444			
YBR158W	-0.8911830442415322	0.4365303673100535	-0.595230713751997			
YBR159W	-0.5348146716089476	-1.0959049081420218	-0.6670786958985883			
YBR160W				0.7630353702169068	-0.4674946747322586	-0.03752016824037502
YBR161W	-0.517515236044259	0.09463245724903278	-0.2766005320584183			
YBR162C	0.40973451022304863	0.4121090880199806	1.0057297579927003			
YBR162W-A	-0.8116056406439647	-0.2930553514808747	-0.3843725052783052			
YBR163W	0.49969157515942925	0.45789898668886736	0.6277468953954156			
YBR164C	-0.19228584742811375	0.006105319822518466	0.23258299358916348			
YBR165W	-0.10924855671760858	-0.15263299556295545	0.020162872460110993			
YBR167C				-0.13708395195613993	0.14673914048255432	-0.19747456968618263
YBR169C	-0.2268847185574909	-0.13736969600665988	0.06545833946557071			
YBR170C	-0.23726437989630403	-0.045789898668886476	0.665232799124072			
YBR171W	3.578991105673995	13.88960259622897	6.892578556047104			
YBR172C	-0.2303446056704286	-0.4914782457127171	0.19665900251586785			
YBR173C	-1.0849367225660442	-0.9921144711592117	0.16854457471937562			
YBR174C	0.08796500871984114	-0.24726545281198803	0.7792524229654015			
YBR175W	-0.08502934692704457	-0.2045282140543604	0.8651576190102389			
YBR176W	0.9598565611801453	-1.425592178558006	0.20915430375875332			
YBR177C	0.2125209447855989	-0.30831865103717027	0.2575735960749344			
YBR178W	-0.10578866960467088	-0.1862122545868057	0.2794403732499839			
YBR180W	-0.2511039283480549	0.5494787840266407	0.31380245166791887			
YBR181C	0.222900606124412	0.1648436352079924	0.98230106816229			
YBR182C	-0.16460675052461202	0.5372681443816043	0.16854457471937562			
YBR183W	0.9321774642766436	0.03663191893510959	0.5886990790113985			
YBR184W	-0.1992056216539892	-0.21368619378813775	0.1076299811603091			
YBR185C	0.6207876241122493	0.40600376819746237	0.5605846512149063			
YBR186W	0.03606670202577543	0.30221333121465255	-0.08292336279369389			
YBR187W	-1.0607175127754802	-0.4304250474875348	-0.07355188686152983			
YBR188C	0.06720568604221487	-0.3327399303272432	-0.12040926652235023			
YBR189W	0.222900606124412	-0.34495056997227963	0.2817832422330249			
YBR190W				1.8168336010536443	-0.07133203651678754	-0.13527008023503523
YBR191W	0.8993085367037352	0.40753009815309194	0.4660889355655852			
YBR192W				0.44104146635012587	0.9354298972968408	0.7681760760792485
YBR193C				0.2910215793212847	-0.15492598769986857	-0.22709575513910998
YBR194W	-0.5313547844960098	-0.4151617479312393	1.3165503764094755			
YBR195C	-0.4690768164631309	-0.23810747307821067	0.2731927226285412			
YBR196C				-0.440782747648672	0.7246277595308103	-0.2122851624126463
YBR197C	0.3785955262066092	0.36937184926235306	0.08888702929598091			
YBR198C				-0.05658547598944471	-0.053159438433509044	1.3102437698678189
