orf	hap a | vacuolar fragmentation (FM4-64 staining) | sodium chloride [0.4 M] | None | Michaillat L~Mayer A, 2013
YOL124C	0.0
YOL126C	0.0
YOL128C	0.0
YOL129W	0.0
YOL131W	0.0
YOL132W	-0.3333333333333333
YOL136C	-0.3333333333333333
YOL137W	0.0
YOL138C	-0.4
YBR232C	0.0
YDR424C	0.0
YEL011W	-0.3333333333333333
YER064C	0.0
YER077C	0.0
YER078C	0.0
YER088C	-0.5
YER090W	-1.0
YER091C	-0.3333333333333333
YER092W	0.0
YER093C-A	0.0
YER095W	0.0
YER096W	0.0
YER097W	0.0
YER098W	0.0
YGR134W	-0.75
YGR210C	-0.3333333333333333
YHL024W	-0.5
YHL025W	-0.5
YHR016C	0.0
YHR017W	-0.5
YHR032W	0.0
YHR045W	-0.8
YHR064C	-1.3333333333333333
YHR140W	0.0
YHR162W	-0.25
YHR168W	-0.5
YHR181W	0.0
YHR191C	-1.0
YHR193C	0.0
YLL030C	0.0
YLL044W	0.0
YLL048C	0.0
YLL049W	0.0
YLL059C	0.0
YLR030W	0.0
YLR031W	0.0
YLR032W	0.0
YLR034C	0.0
YLR035C	-0.5
YLR036C	-0.3333333333333333
YLR037C	0.0
YLR038C	0.0
YLR039C	0.0
YLR040C	-0.5
YLR041W	0.0
YLR050C	0.0
YLR052W	-1.3333333333333333
YMR142C	0.0
YMR158W	-1.6666666666666667
YMR171C	0.0
YMR181C	0.0
YMR209C	-0.5
YMR271C	-1.0
YMR279C	0.0
YMR306W	0.0
YMR311C	-0.5
YMR312W	-0.4
YMR313C	0.0
YMR315W	-0.3333333333333333
YMR316C-A	0.0
YMR316C-B	0.0
YMR316W	0.0
YMR317W	-0.4
YMR318C	0.0
YMR319C	0.0
YMR320W	-1.3333333333333333
YNL250W	-1.0
YNL252C	-2.0
YNL279W	-0.3333333333333333
YNL300W	0.0
YNL316C	0.0
YOL016C	-0.5
YOR096W	-2.5
YOR317W	-0.5
YPL132W	0.0
YPL134C	0.0
YML070W	-0.75
YML071C	0.0
YML074C	0.0
YML090W	0.0
YML094W	0.0
YML095C	0.0
YML094C-A	-1.0
YML096W	0.0
YML097C	-2.75
YML099C	0.0
YML100W	0.0
YML100W-A	0.0
YML101C	0.0
YML101C-A	0.0
YML102W	0.0
YML103C	0.0
YML104C	-1.75
YML106W	0.0
YML107C	0.0
YML108W	0.0
YML109W	0.0
YML110C	0.0
YML111W	0.0
YML112W	0.0
YML113W	-0.25
YML116W	0.0
YML117W	0.0
YML116W-A	-0.6666666666666666
YML118W	0.0
YML119W	0.0
YML120C	0.0
YML121W	0.0
YML122C	-0.8
YML123C	0.0
YML124C	0.0
YML128C	-0.5
YML129C	0.0
YML131W	0.0
YMR004W	0.0
YMR095C	0.0
YMR096W	0.0
YMR097C	0.0
YMR098C	0.0
YMR099C	0.0
YMR100W	0.0
YMR101C	0.0
YMR102C	0.0
YMR103C	0.0
YMR105C	0.0
YMR106C	0.0
YMR107W	0.0
YMR109W	0.0
YMR110C	-0.4
YMR111C	0.0
YMR114C	0.0
YMR115W	0.0
YMR116C	-0.3333333333333333
YMR119W-A	-0.25
YMR120C	0.0
YMR121C	-0.5
YMR122C	0.0
YMR123W	-1.0
YMR124W	-1.0
YMR125W	-1.5
YMR126C	0.0
YMR127C	-1.25
YMR129W	-1.5
YMR130W	-1.0
YMR132C	0.0
YMR133W	0.0
YMR135C	-0.3333333333333333
YFL011W	0.0
YFL015C	0.0
YFL018C	-1.25
YFL020C	0.0
YFL021W	-0.3333333333333333
YFL023W	-0.6666666666666666
YFL025C	0.0
YFL026W	0.0
YFL027C	-0.5
YFL028C	0.0
YFL030W	0.0
YFL031W	0.0
YFL032W	0.0
YFL034W	-0.6666666666666666
YFL036W	-1.6666666666666667
YFL040W	0.0
YFL041W	-0.3333333333333333
YFL044C	-0.6666666666666666
YFL046W	-0.3333333333333333
YFL047W	0.0
YFL048C	-0.6666666666666666
YFL049W	0.0
YFL050C	0.0
YFL051C	-1.0
YFL052W	-1.0
YFL053W	0.0
YFL054C	-0.75
YFL055W	0.0
YFR001W	-0.5
YFR006W	0.0
YFR007W	-0.6666666666666666
YFR008W	-0.8
YFR009W	0.0
YFR010W	-0.6666666666666666
YFR012W	0.0
YFR014C	0.0
YFR015C	-0.75
YFR016C	0.0
YFR017C	0.0
YFR018C	0.0
YFR020W	0.0
YFR021W	-2.5
YFR022W	0.0
YFR023W	0.0
YFR026C	0.0
YFR031C-A	-0.3333333333333333
YKL096W	-0.75
YKL097C	0.0
YKL098W	0.0
YKL100C	0.0
YKL101W	-0.3333333333333333
YKL102C	0.0
YKL103C	0.0
YKL105C	0.0
YKL106W	0.0
YKL107W	0.0
YKL109W	0.0
YKL110C	-0.6666666666666666
YKL113C	0.0
YKL114C	0.0
YKL116C	0.0
YKL117W	0.0
YKL118W	-0.5
YKL119C	0.0
YKL120W	-0.8
YKL121W	-0.4
YKL123W	-0.3333333333333333
YKL124W	0.0
YKL126W	0.0
YKL127W	0.0
YKL128C	-0.25
YKL129C	-1.0
YKL130C	0.0
YKL131W	0.0
YKL132C	0.0
YKL133C	0.0
YKL134C	0.0
YKL135C	-2.0
YKL136W	-1.5
YKL137W	0.0
YKL138C	0.0
YKL140W	0.0
YKL142W	0.0
YKL143W	-1.5
YKL146W	-0.75
YKL147C	0.0
YKL148C	-0.4
YKL149C	0.0
YKL150W	-0.5
YKL151C	0.0
YKL155C	-2.0
YKL156W	-0.3333333333333333
YKL157W	-0.75
YKL159C	0.0
YKL160W	0.0
YKL161C	-0.3333333333333333
YKL162C	0.0
YKL163W	0.0
YKL164C	0.0
YKL166C	0.0
YKL167C	0.0
YKL168C	0.0
YKL169C	-0.8
YKL170W	-0.75
YKL171W	-0.3333333333333333
YKL174C	-1.0
YKL175W	0.0
YKL176C	0.0
YKL177W	0.0
YKL178C	0.0
YKL179C	-0.4
YKL183W	-0.2
YKL184W	-0.8
YKL185W	-0.3333333333333333
YKL187C	0.0
YKL188C	0.0
YKL190W	-0.25
YKL191W	0.0
YKL197C	0.0
YKL198C	-0.8
YKL205W	-0.3333333333333333
YKL206C	0.0
YKL207W	0.0
YKL208W	0.0
YKL211C	0.0
YKL212W	-1.25
YKL213C	-0.3333333333333333
YKL214C	0.0
YKL216W	0.0
YKL217W	0.0
YKL218C	0.0
YKL221W	-0.3333333333333333
YKL222C	0.0
YKR001C	-0.6
YKR003W	-0.4
YKR005C	0.0
YKR006C	-1.0
YKR007W	0.0
YKR009C	-0.3333333333333333
YKR011C	0.0
YKR012C	-0.3333333333333333
YKR013W	-0.4
YKR014C	-1.0
YKR015C	0.0
YKR016W	-0.3333333333333333
YKR017C	0.0
YKR018C	0.0
YKR020W	-1.0
YKR021W	-0.3333333333333333
YKR024C	-1.25
YKR026C	-1.0
YKR030W	0.0
YKR031C	-1.0
YKR032W	0.0
YKR033C	-0.3333333333333333
YKR035C	0.0
YKR042W	0.0
YKR043C	0.0
YKR044W	0.0
YKR045C	0.0
YKR047W	0.0
YKR048C	-0.5
YKR049C	-0.4
YKR050W	-1.0
YKR051W	0.0
YKR052C	-0.3333333333333333
YKR054C	0.0
YKR055W	-0.3333333333333333
YKR056W	0.0
YKR057W	0.0
YKR058W	-0.4
YKR059W	0.0
YKR060W	-0.8
YKR061W	0.0
YKR064W	0.0
YKR065C	-0.5
YLR228C	0.0
YLR231C	0.0
YLR232W	0.0
YLR233C	0.0
YLR234W	0.0
YLR235C	-1.6666666666666667
YLR236C	0.0
YLR239C	-1.5
YLR240W	0.0
YLR241W	0.0
YLR242C	-0.5
YLR244C	0.0
YLR247C	-0.5
YLR248W	0.0
YLR250W	-0.5
YLR251W	-0.5
YLR252W	-1.0
YLR253W	-0.3333333333333333
YLR254C	0.0
YLR255C	0.0
YLR257W	0.0
YLR258W	0.0
YLR260W	0.0
YLR261C	-0.5
YLR262C	-0.3333333333333333
YLR263W	-0.3333333333333333
YLR264W	0.0
YLR265C	0.0
YLR266C	-1.6666666666666667
YLR267W	-0.3333333333333333
YLR268W	-0.3333333333333333
YLR269C	0.0
YLR270W	0.0
YLR271W	-1.25
YLR273C	-1.25
YLR278C	-0.8
YLR279W	0.0
YLR280C	0.0
YLR281C	0.0
YLR282C	-0.75
YLR283W	-0.3333333333333333
YLR284C	-1.0
YLR285W	-0.5
YLR287C	-0.3333333333333333
YLR287C-A	-2.0
YLR288C	-1.0
YLR289W	-0.6666666666666666
YLR290C	-1.0
YLR292C	0.0
YLR294C	-0.5
YLR295C	-0.3333333333333333
YLR296W	-0.3333333333333333
YLR297W	-0.3333333333333333
YLR299W	-1.25
YLR300W	-0.75
YLR303W	0.0
YLR304C	-0.3333333333333333
YLR306W	-1.25
YLR307W	-0.3333333333333333
YLR308W	-0.6
YLR309C	-1.0
YLR311C	0.0
YLR312C	-1.0
YLR312W-A	-1.0
YLR313C	0.0
YLR315W	-1.5
YLR318W	-0.75
YLR319C	-0.75
YLR320W	-1.25
YLR322W	-0.5
YLR324W	0.0
YLR325C	0.0
YLR326W	0.0
YLR327C	0.0
YLR328W	-0.75
YLR329W	0.0
YLR330W	-1.0
YLR331C	-0.3333333333333333
YLR332W	-1.0
YLR333C	-0.6666666666666666
YLR335W	0.0
YLR337C	-0.75
YLR338W	-0.75
YLR341W	0.0
YLR342W	0.0
YLR344W	0.0
YLR345W	0.0
YLR348C	-1.75
YLR349W	0.0
YLR350W	-0.6666666666666666
YLR351C	0.0
YLR352W	-0.4
YLR353W	0.0
YLR354C	-0.4
YLR356W	-0.8
YLR357W	-3.0
YLR360W	-2.25
YLR362W	0.0
YLR363C	0.0
YLR364W	0.0
YLR365W	-0.3333333333333333
YLR366W	-0.3333333333333333
YLR367W	0.0
YLR368W	0.0
YLR369W	-0.75
YLR371W	-0.4
YLR372W	-1.3333333333333333
YLR373C	-0.75
YLR374C	-1.25
YLR375W	-1.0
YLR376C	0.0
YLR377C	-0.4
YLR380W	0.0
YLR381W	-1.0
YLR384C	-0.75
YLR385C	-0.3333333333333333
YLR386W	-2.0
YLR387C	-1.25
YLR388W	-1.0
YLR389C	0.0
YLR390W	-1.0
YLR392C	-0.3333333333333333
YLR393W	-0.3333333333333333
YLR395C	-1.0
YLR396C	-1.75
YLR398C	-0.3333333333333333
YLR399C	-0.3333333333333333
YLR400W	0.0
YLR401C	-1.25
YLR402W	-1.0
YLR403W	-1.25
YLR404W	-0.25
YLR405W	-0.25
YLR407W	0.0
YLR408C	-0.6666666666666666
YLR410W	-0.75
YLR412W	0.0
YLR413W	0.0
YLR414C	0.0
YLR415C	-1.75
YLR416C	-1.0
YLR417W	-2.6666666666666665
YLR418C	-1.6666666666666667
YLR421C	-0.5
YML089C	0.0
YML088W	0.0
YML087C	0.0
YML084W	0.0
YML083C	0.0
YML082W	-0.6666666666666666
YML081W	-0.6666666666666666
YML080W	-1.25
YML079W	-0.6
YML078W	0.0
YML063W	-1.75
YML062C	0.0
YML061C	0.0
YML060W	-0.3333333333333333
YML059C	0.0
YML058W	-0.4
YML057W	-1.5
YML057C-A	-0.3333333333333333
YML056C	0.0
YML055W	-1.5
YML054C	-0.3333333333333333
YML053C	-1.0
YML052W	-0.75
YML051W	-0.3333333333333333
YML050W	0.0
YML048W	-0.75
YML047W-A	0.0
YNL001W	-0.3333333333333333
YNL003C	-1.0
YNL004W	0.0
YNL005C	-2.0
YNL008C	-1.5
YNL009W	-1.0
YNL010W	0.0
YNL012W	-0.4
YNL013C	-0.3333333333333333
YNL015W	-0.75
YNL016W	-0.3333333333333333
YNL020C	0.0
YNL021W	0.0
YNL022C	-0.8
YNL023C	-0.75
YNL024C	-0.6666666666666666
YNL025C	0.0
YNL027W	-0.3333333333333333
YNL028W	0.0
YNL029C	0.0
YNL030W	0.0
YNL031C	0.0
YNL032W	-1.3333333333333333
YNL034W	-0.4
YNL035C	0.0
YNL037C	0.0
YNL040W	0.0
YNL041C	0.0
YNL043C	-1.0
YNL044W	-1.0
YNL045W	-0.75
YNL046W	-0.75
YNL049C	0.0
YNL050C	-0.5
YNR001C	-0.4
YNR002C	-0.75
YNR004W	-0.75
YNR005C	-0.6666666666666666
YNR006W	-1.0
YNR007C	-0.3333333333333333
YNR008W	-1.25
YNR009W	0.0
YNR010W	-1.5
YNR012W	-0.3333333333333333
YNR013C	-0.5
YNR014W	-0.8
YNR015W	0.0
YNR018W	0.0
YNR019W	-1.0
YNR020C	0.0
YNR021W	0.0
YNR022C	0.0
YNR024W	-0.5
YNR025C	-0.5
YNR027W	0.0
YNR028W	-0.3333333333333333
YNR029C	-0.3333333333333333
YNR030W	-0.3333333333333333
YNR031C	-0.75
YNR032W	0.0
YNR034W	0.0
YNR036C	-0.3333333333333333
YNR037C	-0.6666666666666666
YNR039C	0.0
YNR040W	-0.3333333333333333
YNR041C	0.0
YNR042W	-0.4
YNR045W	-0.75
YNR047W	-0.5
YNR048W	0.0
YNR049C	0.0
YPR006C	0.0
YPR009W	-0.3333333333333333
YPR012W	0.0
YPR014C	0.0
YPR015C	0.0
YPR017C	0.0
YPR018W	-0.4
YPR020W	-0.3333333333333333
YPR027C	0.0
YPR028W	0.0
YPR029C	-1.75
YPR030W	0.0
YPR032W	-0.8
YPR036W	0.0
YPR038W	0.0
YPR039W	0.0
YPR040W	0.0
YPR042C	-1.0
YPR044C	0.0
YPR045C	-0.3333333333333333
YPR046W	-0.75
YPR047W	-0.5
YPR049C	0.0
YPR051W	0.0
YPR052C	0.0
YPR053C	0.0
YPR054W	0.0
YPR057W	-1.75
YPR058W	0.0
YPR059C	0.0
YPR060C	-0.75
YPR061C	-0.3333333333333333
YPR062W	0.0
YPR063C	-0.5
YPR065W	0.0
YPR066W	-0.6666666666666666
YPR068C	-0.3333333333333333
YPR069C	-0.3333333333333333
YPR070W	-0.8
YPR071W	-0.3333333333333333
YPR072W	-2.0
YPR073C	-0.3333333333333333
YPR074C	-0.75
YPR075C	0.0
YPR076W	0.0
YPR077C	-0.3333333333333333
YPR079W	0.0
YPR084W	0.0
YPR087W	-0.75
YPR089W	-0.25
YPR092W	0.0
YPR093C	-1.0
YPR095C	-0.6666666666666666
YPR096C	-0.5
YPR098C	-0.5
YPR097W	0.0
YPR099C	-1.6666666666666667
YPR100W	-0.5
YPR101W	0.0
YPR106W	-0.3333333333333333
YPR109W	-0.75
YPR111W	0.0
YPR114W	-0.3333333333333333
YPR115W	0.0
YPR116W	-2.5
YPR117W	-0.5
YPR119W	-2.5
YPR120C	-1.25
YPR121W	-0.5
YPR122W	-0.3333333333333333
YPR123C	-0.4
YPR124W	0.0
YPR125W	-0.5
YPR126C	0.0
YPR127W	-0.5
YPR128C	0.0
YPR129W	-0.4
YPR130C	0.0
YPR131C	-1.0
YPR132W	0.0
YPR134W	0.0
YPR135W	-0.5
YPR138C	0.0
YPR139C	0.0
YPR140W	0.0
YPR141C	-1.25
YPR145W	-0.5
YPR146C	0.0
YPR147C	0.0
YPR148C	0.0
YPR149W	0.0
YPR150W	-0.5
YPR152C	0.0
YPR153W	0.0
YPR154W	-0.6666666666666666
YPR155C	-0.3333333333333333
YPR156C	0.0
YPR157W	-0.3333333333333333
YPR158W	0.0
YPR159W	0.0
YPR160W	-1.3333333333333333
YPR163C	-0.3333333333333333
YPR164W	-0.25
YPR166C	-1.25
YPR167C	0.0
YPR170C	-0.6666666666666666
YPR171W	0.0
YPR172W	0.0
YPR173C	-1.0
YPR174C	0.0
YPR179C	0.0
YPR184W	0.0
YPR185W	0.0
YPR188C	0.0
YPR189W	0.0
YPR191W	0.0
YPR192W	0.0
YPR193C	-0.75
YPR194C	-0.3333333333333333
YPR195C	0.0
YPR196W	0.0
YPR197C	-0.5
YPR198W	0.0
YPR199C	0.0
YPR200C	0.0
YPR201W	-0.3333333333333333
YKL001C	0.0
YKL002W	-1.0
YKL003C	0.0
YKL006W	-1.0
YKL007W	-0.3333333333333333
YKL008C	-0.5
YKL009W	-1.25
YKL010C	0.0
YKL011C	0.0
YKL015W	0.0
YKL016C	0.0
YKL017C	0.0
YKL020C	0.0
YKL023W	0.0
YKL025C	0.0
YKL026C	0.0
YKL027W	0.0
YKL029C	0.0
YKL031W	0.0
YKL032C	0.0
YKL034W	0.0
YKL037W	0.0
YKL038W	0.0
YKL039W	0.0
YKL040C	0.0
YKL041W	0.0
YKL043W	0.0
YKL044W	0.0
YKL046C	-0.5
YKL047W	0.0
YKL048C	0.0
YKL050C	0.0
YKL051W	0.0
YKL053W	0.0
YKL054C	-1.0
YKL055C	-0.3333333333333333
YKL056C	-0.3333333333333333
YKL057C	-1.0
YKL061W	-3.0
YKL062W	0.0
YKL063C	0.0
YKL064W	0.0
YKL065C	0.0
YKL066W	0.0
YKL067W	0.0
YKL068W	0.0
YKL069W	-1.25
YKL070W	-0.6666666666666666
YKL071W	0.0
YKL072W	0.0
YKL073W	-0.75
YKL074C	-0.2
YKL075C	-0.6
YKL076C	-0.4
YKL077W	-1.0
YKL079W	-1.25
YKL080W	-1.0
YKL081W	-0.25
YKL084W	-1.0
YKL085W	-0.25
YKL086W	0.0
YKL087C	0.0
YKL090W	0.0
YKL091C	-0.3333333333333333
YKL092C	0.0
YKL093W	0.0
YKL094W	0.0
YLR042C	-0.25
YLR043C	-0.5
YLR044C	-0.3333333333333333
YLR046C	-1.0
YLR047C	-0.6666666666666666
YLR048W	-1.5
YLR049C	0.0
YLR053C	-0.3333333333333333
YLR054C	-0.75
YLR055C	-0.2
YLR056W	-0.75
YLR057W	-0.6
YLR058C	-0.6666666666666666
YLR059C	-0.3333333333333333
YLR061W	0.0
YLR062C	0.0
YLR063W	-0.3333333333333333
YLR064W	0.0
YLR065C	0.0
YLR067C	-0.3333333333333333
YLR068W	-0.3333333333333333
YLR069C	0.0
YLR070C	0.0
YLR072W	0.0
YLR073C	0.0
YLR074C	0.0
YLR077W	0.0
YLR079W	-1.0
YLR080W	-0.5
YLR081W	-1.0
YLR082C	0.0
YLR083C	0.0
YLR084C	0.0
YLR085C	0.0
YLR087C	0.0
YLR089C	-0.3333333333333333
YLR090W	0.0
YLR091W	0.0
YLR092W	0.0
YLR093C	-0.5
YLR094C	-1.25
YLR095C	0.0
YLR096W	0.0
YLR097C	0.0
YLR098C	-0.2
YLR099C	-0.3333333333333333
YLR102C	-0.5
YLR104W	-0.6
YLR107W	0.0
YLR108C	0.0
YLR109W	0.0
YLR111W	-0.5
YLR112W	0.0
YLR113W	-0.25
YLR114C	0.0
YLR118C	0.0
YLR119W	0.0
YLR120C	-0.8
YLR121C	-0.3333333333333333
YLR122C	-0.3333333333333333
YLR123C	-0.3333333333333333
YLR124W	0.0
YLR125W	0.0
YLR420W	-1.5
YLR451W	-0.3333333333333333
YLR126C	-0.3333333333333333
YLR128W	-0.6666666666666666
YLR130C	-1.0
YLR131C	-1.0
YLR133W	-1.0
YLR134W	-1.25
YLR135W	-0.5
YLR136C	-0.5
YLR137W	0.0
YLR138W	0.0
YLR139C	0.0
YLR142W	-1.25
YLR143W	-1.25
YLR144C	-0.8
YLR148W	0.0
YLR149C	0.0
YLR150W	0.0
YLR151C	0.0
YLR152C	0.0
YLR154C	-0.3333333333333333
YLR164W	-0.5
YLR165C	0.0
YLR168C	-0.6666666666666666
YLR169W	-2.0
YLR170C	-1.6666666666666667
YLR171W	-1.25
YLR172C	0.0
YLR173W	-0.6
YLR174W	0.0
YLR176C	0.0
YLR177W	-0.3333333333333333
YLR178C	-1.0
YLR179C	-0.3333333333333333
YLR180W	-1.0
YLR181C	-1.75
YLR182W	0.0
YLR183C	0.0
YLR184W	0.0
YLR185W	0.0
YLR187W	-0.3333333333333333
YLR188W	0.0
YLR189C	0.0
YLR190W	-0.3333333333333333
YLR191W	-0.6666666666666666
YLR193C	-0.5
YLR194C	-0.5
YLR199C	0.0
YLR200W	0.0
YLR201C	0.0
YLR202C	0.0
YLR203C	-0.6
YLR204W	-0.8
YLR205C	0.0
YLR206W	-0.6666666666666666
YLR207W	-0.75
YLR209C	0.0
YLR210W	0.0
YLR211C	-0.5
YLR213C	0.0
YLR214W	0.0
YLR216C	0.0
YLR217W	0.0
YLR218C	0.0
YLR219W	0.0
YLR220W	0.0
YLR221C	-1.0
YLR224W	-0.3333333333333333
YLR225C	0.0
YLR226W	-2.0
YLR227C	0.0
YNL146W	0.0
YNL145W	0.0
YNL144C	0.0
YNL143C	0.0
YNL141W	-0.75
YNL139C	-1.4
YNL136W	-0.75
YNL135C	-2.5
YNL134C	-0.75
YNL133C	-0.5
YNL129W	-0.3333333333333333
YNL128W	0.0
YNL127W	0.0
YNL123W	-1.0
YNL122C	-1.0
YNL117W	0.0
YNL116W	0.0
YNL108C	0.0
YNL101W	-0.3333333333333333
YNL098C	0.0
YNL094W	-0.5
YNL092W	-0.5
YNL084C	-0.5
YNL081C	-0.6666666666666666
YNL077W	-0.3333333333333333
YNL064C	-1.0
YNL063W	-0.5
YNL057W	-0.3333333333333333
YNL058C	0.0
YNL054W	-1.25
YPL091W	-1.0
YPL090C	-1.25
YPL089C	-0.5
YPL088W	-0.5
YPL087W	0.0
YPL086C	-0.5
YPL084W	-1.8
YPL081W	0.0
YPL080C	0.0
YPL079W	-1.25
YPL077C	-0.6666666666666666
YPL074W	0.0
YPL072W	0.0
YPL073C	0.0
YPL071C	0.0
YPL070W	0.0
YPL069C	0.0
YPL068C	0.0
YPL067C	-0.3333333333333333
YPL066W	0.0
YPL065W	-1.6
YPL064C	-0.3333333333333333
YPL062W	0.0
YPL061W	0.0
YPL060W	0.0
YPL059W	0.0
YPL058C	0.0
YPL057C	0.0
YPL056C	0.0
YPL055C	0.0
YPL054W	0.0
YPL053C	0.0
YPL052W	0.0
YPL051W	0.0
YPL050C	0.0
YPL049C	0.0
YPL048W	0.0
YPL047W	0.0
YPL046C	0.0
YPL045W	-0.5
YPL042C	-0.5
YPL041C	0.0
YPL040C	-1.0
YPL039W	0.0
YPL038W	0.0
YPL037C	0.0
YPL035C	0.0
YPL033C	0.0
YPL032C	0.0
YPL031C	-1.5
YPL030W	0.0
YPL029W	-0.8
YPL026C	-0.5
YPL025C	0.0
YPL024W	0.0
YPL023C	0.0
YPL022W	0.0
YPL021W	0.0
YPL019C	0.0
YPL018W	0.0
YPL015C	0.0
YPL014W	0.0
YPL013C	0.0
YPL009C	-1.2
YPL008W	-1.75
YPL006W	-0.2
YPL005W	-1.6666666666666667
YPL003W	-1.75
YPL002C	-1.75
YPL001W	0.0
YPR001W	0.0
YPR002W	0.0
YPR003C	0.0
YPR004C	0.0
YPR005C	0.0
YBL001C	0.0
YBL002W	0.0
YBL003C	0.0
YBL005W	0.0
YBL006C	0.0
YBL007C	0.0
YBL008W	0.0
YBL009W	-0.3333333333333333
YBL010C	0.0
YBL011W	0.0
YBL012C	0.0
YBL013W	0.0
YBL015W	0.0
YBL016W	-0.3333333333333333
YBL017C	0.0
YBL019W	0.0
YBL021C	-0.75
YBL022C	0.0
YBL024W	-1.25
YBL025W	0.0
YBL027W	0.0
YBL028C	0.0
YBL029W	0.0
YBL031W	0.0
YBL032W	-1.6666666666666667
YBL033C	0.0
YBL036C	-0.3333333333333333
YBL037W	0.0
YBL038W	-0.5
YBL039C	-1.3333333333333333
YBL042C	-1.0
YBL043W	-0.8
YBL044W	0.0
YBL045C	0.0
YBL046W	0.0
YBL047C	-0.6666666666666666
YBL048W	0.0
YBL049W	-0.75
YBL051C	0.0
YBL052C	0.0
YBL053W	0.0
YBL054W	0.0
YBL055C	0.0
YBL056W	0.0
YBL057C	0.0
YBL058W	0.0
YBL059W	0.0
YBL060W	0.0
YBL061C	0.0
YBL062W	0.0
YBL063W	-0.2
YBL064C	0.0
YBL065W	0.0
YBL066C	0.0
YBL067C	-0.2
YBL068W	0.0
YBL069W	0.0
YBL070C	0.0
YBL071C	0.0
YBL072C	-1.0
YBL075C	0.0
YBL078C	-0.3333333333333333
YBL079W	-0.3333333333333333
YBL080C	0.0
YBL081W	-0.6666666666666666
YBL082C	0.0
YBL083C	0.0
YBL085W	0.0
YBL086C	0.0
YBL087C	0.0
YBL088C	0.0
YBL089W	0.0
YBL090W	0.0
YBL091C	0.0
YBL093C	0.0
YBL094C	0.0
YBL095W	0.0
YBL096C	0.0
YBL098W	0.0
YBL099W	0.0
YBL100C	0.0
YBL101C	0.0
YBL102W	0.0
YBL103C	-0.3333333333333333
YBL104C	0.0
YBL106C	0.0
YBL107C	0.0
YBR001C	0.0
YBR003W	-0.4
YBR005W	0.0
YBR006W	0.0
YBR007C	0.0
YBR008C	0.0
YBR009C	0.0
YBR010W	0.0
YBR012C	0.0
YBR013C	0.0
YBR014C	0.0
YBR015C	0.0
YBR016W	0.0
YBR018C	0.0
YBR019C	-1.0
YBR021W	-1.0
YBR022W	0.0
YBR023C	0.0
YBR024W	0.0
YBR025C	0.0
YBR026C	-0.3333333333333333
YBR027C	0.0
YBR028C	0.0
YBR030W	-0.5
YBR031W	0.0
YBR032W	-1.25
YBR033W	0.0
YBR034C	0.0
YBR035C	-1.0
YBR036C	-0.5
YBR037C	0.0
YBR040W	0.0
YBR041W	-0.3333333333333333
YBR042C	0.0
YBR043C	0.0
YBR044C	0.0
YBR045C	0.0
YBR046C	-0.3333333333333333
YBR047W	-0.3333333333333333
YBR048W	-0.5
YBR050C	0.0
YBR051W	0.0
YBR052C	-0.5
YBR053C	-0.3333333333333333
YBR054W	0.0
YBR056W	0.0
YBR057C	0.0
YBR058C	0.0
YBR059C	-0.6666666666666666
YBR061C	0.0
YBR062C	0.0
YBR063C	0.0
YBR064W	0.0
YBR065C	0.0
YBR066C	0.0
YBR067C	0.0
YBR068C	0.0
YBR069C	0.0
YBR071W	0.0
YBR072W	0.0
YBR073W	0.0
YBR076W	0.0
YBR077C	-2.0
YBR078W	-1.0
YBR081C	-3.0
YBR082C	-1.5
YBR084W	-0.5
YBR085W	-1.0
YBR089C-A	0.0
YBR092C	0.0
YBR093C	-0.5
YBR094W	0.0
YBR095C	0.0
YBR097W	-0.6666666666666666
YBR099C	0.0
YBR101C	-1.0
YBR103W	-0.3333333333333333
YBR104W	0.0
YBR105C	0.0
YBR106W	-1.5
YBR107C	-0.3333333333333333
YBR108W	0.0
YBR111C	-1.0
YBR113W	-0.4
YBR114W	0.0
YBR115C	0.0
YBR116C	-0.5
YBR119W	0.0
YBR120C	-0.2
YBR121C	0.0
YBR122C	0.0
YBR126C	0.0
YBR127C	-2.0
YBR128C	0.0
YBR129C	-0.2
YBR130C	-1.0
YBR133C	-0.5
YBR134W	-1.0
YBR137W	0.0
YBR138C	-0.3333333333333333
YBR139W	-0.5
YBR141C	0.0
YBR144C	-0.3333333333333333
YBR145W	0.0
YBR146W	0.0
YBR147W	-0.5
YBR148W	0.0
YBR149W	0.0
YBR151W	0.0
YBR156C	0.0
YBR157C	-0.3333333333333333
YBR158W	-0.3333333333333333
YBR159W	-0.3333333333333333
YBR161W	0.0
YBR162C	0.0
YBR162W-A	0.0
YBR163W	0.0
YBR164C	0.0
YBR165W	0.0
YBR166C	0.0
YBR170C	0.0
YBR171W	-0.5
YBR172C	-0.25
YBR173C	-2.5
YBR174C	0.0
YBR175W	0.0
YBR176W	0.0
YBR177C	-0.75
YBR178W	0.0
YBR179C	-0.5
YBR180W	0.0
YBR181C	-0.75
YBR182C	0.0
YBR183W	-0.3333333333333333
YBR184W	-0.25
YBR185C	-0.3333333333333333
YBR186W	-0.3333333333333333
YBR187W	0.0
YBR188C	0.0
YBR194W	-0.25
YBR195C	0.0
YBR197C	0.0
YBR199W	-1.25
YBR200W	0.0
YBR201W	-0.75
YBR203W	0.0
YBR204C	0.0
YBR205W	0.0
YBR206W	0.0
YBR207W	0.0
YBR208C	0.0
YBR209W	0.0
YBR210W	0.0
YBR212W	0.0
YBR213W	0.0
YBR214W	0.0
