orf	hap a | vacuolar fragmentation (FM4-64 staining) | sodium chloride [0.4 M] | None | Michaillat L~Mayer A, 2013
YPL225W	-2.339329635739612
YPL223C	-1.5595530904930746
YPL222W	-0.5198510301643582
YPL221W	0.0
YPL220W	0.0
YPL219W	0.0
YPL216W	0.0
YPL215W	0.0
YPL214C	0.0
YPL213W	0.0
YPL212C	0.0
YPL208W	0.0
YPL207W	-1.169664817869806
YPL206C	-1.5595530904930746
YPL205C	-1.5595530904930746
YPL203W	-3.119106180986149
YPL202C	-1.5595530904930746
YPL201C	-1.5595530904930746
YPL200W	-1.5595530904930746
YPL199C	-2.0794041206574327
YPL198W	-0.9357318542958447
YPL197C	-0.9357318542958447
YPL196W	-0.9357318542958447
YPL195W	-2.339329635739612
YPL194W	-1.2996275754108955
YPL193W	-0.7797765452465373
YPL192C	-0.7797765452465373
YPL191C	-0.38988827262326864
YPL189W	-1.169664817869806
YPL188W	-0.38988827262326864
YPL187W	-0.5198510301643582
YPL185W	-0.38988827262326864
YPL186C	0.0
YPL184C	-1.0397020603287164
YPL181W	-0.38988827262326864
YPL182C	-0.38988827262326864
YPL180W	0.0
YPL179W	-1.8714637085916894
YPL178W	-1.5595530904930746
YPL177C	-0.3119106180986149
YPL176C	0.0
YPL174C	-1.5595530904930746
YPL173W	-1.2476424723944597
YPL172C	-1.169664817869806
YPL171C	-0.7797765452465373
YPL170W	-0.9357318542958447
YPL168W	-1.5595530904930746
YPL167C	-0.6238212361972298
YPL166W	-0.6238212361972298
YPL165C	-0.7797765452465373
YPL164C	-0.3119106180986149
YPL163C	0.0
YPL162C	0.0
YPL161C	-0.9357318542958447
YPL159C	-0.5198510301643582
YPL157W	-1.2476424723944597
YPL156C	-0.6238212361972298
YPL155C	0.0
YPL154C	-1.2476424723944597
YPL152W	-1.169664817869806
YPL150W	-0.7797765452465373
YPL149W	-0.5198510301643582
YPL147W	-0.7797765452465373
YPL145C	-1.169664817869806
YPL144W	0.0
YPL141C	0.0
YPL140C	0.0
YPL139C	-0.38988827262326864
YPL138C	0.0
YPL136W	-0.7797765452465373
YPL135W	0.0
YPL133C	-0.7797765452465373
YPL130W	-0.7797765452465373
YPL129W	-1.9494413631163432
YPL127C	0.0
YPL125W	0.0
YPL123C	0.0
YPL121C	0.0
YPL120W	-0.6238212361972298
YPL119C	-0.3119106180986149
YPL118W	-0.3119106180986149
YPL116W	0.0
YPL115C	-0.7797765452465373
YPL114W	-2.0794041206574327
YPL113C	0.0
YPL112C	-1.5595530904930746
YPL111W	-0.6238212361972298
YPL110C	-1.169664817869806
YPL109C	0.0
YPL108W	0.0
YPL107W	-0.6238212361972298
YPL106C	-0.38988827262326864
YPL105C	0.0
YPL104W	-1.9494413631163432
YPL103C	-1.0397020603287164
YPL101W	-0.6238212361972298
YPL102C	-0.6238212361972298
YPL100W	-1.2476424723944597
YPL099C	-0.9357318542958447
YPL098C	-0.5198510301643582
YPL097W	-1.5595530904930746
YPL096W	-0.5198510301643582
YPL095C	-1.5595530904930746
YPL092W	-1.169664817869806
YEL001C	-2.0794041206574327
YEL003W	0.0
YEL004W	0.0
YEL005C	-0.7797765452465373
YEL006W	-1.5595530904930746
YEL007W	-1.0397020603287164
YEL008W	-0.6238212361972298
YEL009C	-1.5595530904930746
YEL010W	-0.5198510301643582
YEL013W	-0.38988827262326864
YEL014C	-1.9494413631163432
YEL015W	-0.9357318542958447
YEL016C	-0.9357318542958447
YEL017C-A	0.0
YEL017W	-1.9494413631163432
YEL018W	0.0
YEL020C	-0.6238212361972298
YEL023C	0.0
YEL024W	-0.5198510301643582
YEL025C	0.0
YEL027W	0.0
YEL028W	-0.6238212361972298
YEL029C	-0.5198510301643582
YEL030W	0.0
YEL031W	0.0
YEL033W	-0.6238212361972298
YEL036C	-0.9357318542958447
YEL037C	0.0
YEL038W	0.0
YEL039C	0.0
YEL040W	0.0
YEL041W	0.0
YEL042W	0.0
YEL043W	0.0
YEL044W	0.0
YEL045C	-0.5198510301643582
YEL046C	-0.5198510301643582
YEL047C	0.0
YEL048C	-0.9357318542958447
YEL049W	-0.7797765452465373
YEL050C	-2.339329635739612
YEL051W	0.0
YEL052W	0.0
YEL053C	0.0
YEL054C	0.0
YEL056W	-0.6238212361972298
YEL057C	0.0
YEL059W	-0.5198510301643582
YEL060C	0.0
YEL061C	-0.5198510301643582
YEL062W	-0.6238212361972298
YEL063C	-0.5198510301643582
YEL064C	-0.5198510301643582
YEL065W	0.0
YEL066W	0.0
YEL067C	0.0
YEL068C	0.0
YEL071W	-0.7797765452465373
YEL072W	-3.119106180986149
YER001W	-0.7797765452465373
YER002W	-0.5198510301643582
YER004W	-0.5198510301643582
YER005W	-1.9494413631163432
YER007C-A	0.0
YER007W	0.0
YER010C	0.0
YER011W	0.0
YER014C-A	0.0
YER016W	0.0
YER017C	0.0
YER019W	0.0
YER019C-A	0.0
YER020W	0.0
YER024W	0.0
YER030W	-0.7797765452465373
YER032W	-1.5595530904930746
YER033C	-0.9357318542958447
YER034W	-0.5198510301643582
YER035W	0.0
YER038W-A	0.0
YER039C	0.0
YER040W	-1.0397020603287164
YER041W	0.0
YER042W	0.0
YER044C-A	-0.6238212361972298
YER045C	0.0
YER046W-A	-0.6238212361972298
YER047C	0.0
YER048C	-0.7797765452465373
YER049W	0.0
YER050C	-2.0794041206574327
YER051W	-0.6238212361972298
YER052C	-0.7797765452465373
YER053C	0.0
YER054C	0.0
YER056C	-1.5595530904930746
YER056C-A	-2.339329635739612
YER057C	-1.5595530904930746
YER058W	-1.2476424723944597
YER059W	-0.5198510301643582
YER060W	0.0
YER060W-A	0.0
YER061C	0.0
YER062C	0.0
YER065C	0.0
YER066C-A	-0.6238212361972298
YER067W	0.0
YER067C-A	0.0
YER068W	0.0
YER068C-A	-0.5198510301643582
YER069W	-0.6238212361972298
YER070W	0.0
YER071C	0.0
YER072W	0.0
YER073W	0.0
YER074W	-2.8071955628875345
YER075C	0.0
YER079W	0.0
YER080W	0.0
YER081W	0.0
YER083C	0.0
YER084W	0.0
YER085C	-1.2476424723944597
YER086W	-0.38988827262326864
YER087C-B	-1.5595530904930746
YHL047C	-0.9357318542958447
YHL046C	-1.2476424723944597
YHL045W	-1.0397020603287164
YHL044W	-0.5198510301643582
YHL043W	-2.339329635739612
YHL042W	-1.5595530904930746
YHL041W	-1.9494413631163432
YHL040C	-2.339329635739612
YHL038C	0.0
YHL037C	-1.5595530904930746
YHL036W	-0.6238212361972298
YHL035C	-2.7292179083628807
YHL034C	-1.9494413631163432
YHL033C	-1.8714637085916894
YHL032C	0.0
YHL031C	-1.5595530904930746
YHL030W	0.0
YHL029C	-1.9494413631163432
YHL028W	-1.0397020603287164
YHL027W	-1.0397020603287164
YHL026C	-1.169664817869806
YHL023C	-1.9494413631163432
YHL022C	-1.0397020603287164
YHL021C	-1.169664817869806
YHL020C	0.0
YHL019C	0.0
YHL017W	0.0
YHL016C	-1.0397020603287164
YHL014C	0.0
YHL013C	0.0
YHL012W	-2.339329635739612
YHL010C	-1.9494413631163432
YHL009C	-0.5198510301643582
YHL008C	0.0
YHL007C	-0.7797765452465373
YHL006C	-1.9494413631163432
YHL005C	-0.6238212361972298
YHL003C	-0.9357318542958447
YHR001W-A	-1.0397020603287164
YHR010W	0.0
YHR011W	-1.2476424723944597
YHR012W	-3.119106180986149
YHR013C	-0.6238212361972298
YHR014W	-0.9357318542958447
YHR015W	-2.339329635739612
YHR018C	-2.0794041206574327
YHR021C	0.0
YHR022C	0.0
YHR028C	-2.339329635739612
YHR029C	0.0
YHR030C	-1.0397020603287164
YHR031C	-0.6238212361972298
YHR033W	-0.9357318542958447
YHR034C	-0.5198510301643582
YHR035W	0.0
YHR037W	0.0
YHR038W	-1.9494413631163432
YHR039C	-1.169664817869806
YHR044C	-1.5595530904930746
YHR046C	-1.5595530904930746
YHR047C	-0.5198510301643582
YHR048W	-1.9494413631163432
YHR049W	0.0
YHR049C-A	-0.5198510301643582
YHR050W	0.0
YHR051W	-2.4952849447889194
YHR057C	-1.5595530904930746
YHR060W	0.0
YHR061C	-2.7292179083628807
YHR066W	-1.9494413631163432
YHR073W	-1.5595530904930746
YHR075C	-1.5595530904930746
YHR076W	-2.0794041206574327
YHR077C	-1.9494413631163432
YHR078W	0.0
YHR079C	-1.5595530904930746
YHR080C	-1.5595530904930746
YHR081W	-1.5595530904930746
YHR082C	-1.5595530904930746
YHR086W	-1.5595530904930746
YHR087W	-1.9494413631163432
YHR091C	-5.458435816725761
YHR092C	0.0
YHR093W	-0.5198510301643582
YHR094C	-1.5595530904930746
YHR095W	0.0
YHR096C	-1.0397020603287164
YHR097C	-1.5595530904930746
YHR100C	-1.9494413631163432
YHR103W	0.0
YHR104W	0.0
YHR105W	-1.0397020603287164
YHR106W	0.0
YHR108W	-2.5992551508217914
YHR109W	0.0
YHR110W	-1.5595530904930746
YHR111W	-2.339329635739612
YHR112C	0.0
YHR113W	-1.5595530904930746
YHR114W	-0.5198510301643582
YHR115C	-1.0397020603287164
YHR116W	-2.339329635739612
YHR117W	-1.0397020603287164
YHR120W	0.0
YHR121W	0.0
YHR123W	-1.9494413631163432
YHR124W	-1.9494413631163432
YHR125W	0.0
YHR126C	-1.5595530904930746
YHR129C	0.0
YHR130C	-0.5198510301643582
YHR132C	0.0
YHR133C	0.0
YHR134W	0.0
YHR135C	-2.7292179083628807
YHR136C	0.0
YHR137W	-0.5198510301643582
YHR138C	-0.5198510301643582
YHR139C	-0.5198510301643582
YHR139C-A	0.0
YIL006W	0.0
YIL007C	-1.0397020603287164
YIL008W	-1.5595530904930746
YIL009W	0.0
YIL010W	-1.5595530904930746
YIL014C-A	0.0
YIL018W	-0.7797765452465373
YIL038C	-1.0397020603287164
YIL042C	-1.5595530904930746
YIL047C	-1.0397020603287164
YIL052C	0.0
YIL054W	-0.5198510301643582
YIL055C	-1.169664817869806
YIL056W	-1.5595530904930746
YIL059C	-0.5198510301643582
YIL060W	0.0
YIL066C	0.0
YIL067C	0.0
YIL069C	0.0
YIL070C	-0.5198510301643582
YIL071C	0.0
YIL074C	-0.5198510301643582
YIL085C	-1.169664817869806
YIL089W	-1.5595530904930746
YIL092W	0.0
YIL094C	-0.6238212361972298
YIL001W	-1.5595530904930746
YIL002C	-1.169664817869806
YIL005W	-0.9357318542958447
YIL011W	-1.0397020603287164
YIL012W	-0.9357318542958447
YIL013C	-2.7292179083628807
YIL014W	-1.5595530904930746
YIL015W	-1.5595530904930746
YIL016W	0.0
YIL017C	-1.0397020603287164
YIL020C	-1.5595530904930746
YIL023C	-3.119106180986149
YIL024C	-1.0397020603287164
YIL025C	0.0
YIL027C	0.0
YIL028W	-1.2476424723944597
YIL029C	-1.169664817869806
YIL032C	-1.5595530904930746
YIL034C	-0.5198510301643582
YIL035C	0.0
YIL036W	-1.9494413631163432
YIL037C	0.0
YIL039W	0.0
YIL040W	-3.119106180986149
YIL041W	-1.5595530904930746
YIL043C	-1.5595530904930746
YIL044C	-0.5198510301643582
YIL045W	-1.9494413631163432
YIL049W	-1.9494413631163432
YIL050W	-1.169664817869806
YIL053W	-1.5595530904930746
YIL057C	-1.169664817869806
YIL064W	-0.38988827262326864
YIL065C	-0.9357318542958447
YIL072W	0.0
YIL073C	0.0
YIL076W	0.0
YIL077C	0.0
YIL079C	0.0
YIL084C	0.0
YIL086C	0.0
YIL087C	-0.6238212361972298
YIL088C	-1.0397020603287164
YIL090W	-0.7797765452465373
YIL093C	-0.6238212361972298
YIL095W	-1.169664817869806
YIL096C	-0.5198510301643582
YIL097W	-1.5595530904930746
YIL098C	-0.6238212361972298
YIL099W	0.0
YIL100W	-0.5198510301643582
YIL101C	0.0
YIL102C	0.0
YIL103W	0.0
YIL105C	-0.6238212361972298
YIL107C	-0.7797765452465373
YIL108W	-1.5595530904930746
YIL110W	-1.8714637085916894
YIL111W	-1.0397020603287164
YIL112W	0.0
YIL113W	0.0
YIL114C	0.0
YIL116W	-1.9494413631163432
YIL117C	0.0
YIL119C	0.0
YIL120W	-1.8714637085916894
YIL121W	-0.9357318542958447
YIL122W	-1.5595530904930746
YIL123W	-1.9494413631163432
YIL124W	-0.5198510301643582
YIL125W	-0.3119106180986149
YIL128W	-0.7797765452465373
YIL130W	0.0
YIL131C	-1.5595530904930746
YIL132C	0.0
YIL133C	-0.6238212361972298
YIL135C	-1.169664817869806
YIL136W	-0.7797765452465373
YIL137C	-1.5595530904930746
YIL138C	-1.5595530904930746
YIL139C	-0.6238212361972298
YIL140W	0.0
YIL141W	-0.9357318542958447
YIL145C	0.0
YIL146C	0.0
YIL148W	0.0
YIL149C	0.0
YIL152W	0.0
YIL153W	-0.6238212361972298
YIL154C	0.0
YIL155C	0.0
YIL156W	-0.6238212361972298
YIL157C	0.0
YIL158W	-0.7797765452465373
YIL159W	-0.5198510301643582
YIL160C	0.0
YIL161W	-1.5595530904930746
YIL162W	-0.9357318542958447
YIL163C	0.0
YIL164C	-0.9357318542958447
YIL165C	0.0
YIL166C	-1.5595530904930746
YIL173W	-1.5595530904930746
YIR001C	-0.5198510301643582
YIR002C	-1.5595530904930746
YIR003W	0.0
YIR004W	-1.2476424723944597
YIR005W	-1.2476424723944597
YIR007W	-0.5198510301643582
YIR009W	-0.5198510301643582
YIR013C	0.0
YIR014W	0.0
YIR016W	-1.5595530904930746
YAL064C-A	0.0
YBL091C-A	0.0
YBR269C	0.0
YBR271W	0.0
YBR273C	0.0
YBR274W	-0.7797765452465373
YBR277C	0.0
YBR278W	0.0
YBR279W	-0.5198510301643582
YBR281C	0.0
YBR282W	0.0
YBR283C	0.0
YBR284W	0.0
YBR285W	-0.7797765452465373
YBR286W	-1.5595530904930746
YBR290W	-1.9494413631163432
YBR291C	0.0
YBR292C	-0.5198510301643582
YBR293W	-1.169664817869806
YBR295W	-1.5595530904930746
YBR296C	0.0
YBR297W	0.0
YBR298C	0.0
YBR300C	-0.7797765452465373
YCL001W-A	0.0
YCR020W-B	-3.119106180986149
YCR024C	0.0
YCR024C-A	0.0
YCR025C	-0.7797765452465373
YCR026C	-0.5198510301643582
YCR027C	-2.339329635739612
YCR028C	0.0
YCR031C	-0.7797765452465373
YCR034W	0.0
YCR036W	-0.7797765452465373
YCR037C	0.0
YCR043C	0.0
YCR044C	0.0
YCR045C	0.0
YCR049C	0.0
YCR050C	0.0
YCR051W	0.0
YCR059C	0.0
YCR061W	-0.38988827262326864
YCR063W	0.0
YCR065W	0.0
YCR066W	0.0
YCR068W	0.0
YCR071C	0.0
YCR073W-A	0.0
YCR076C	0.0
YCR077C	0.0
YCR079W	0.0
YCR081W	-0.7797765452465373
YCR082W	0.0
YCR085W	0.0
YCR086W	0.0
YCR087C-A	-0.5198510301643582
YCR087W	0.0
YEL012W	-0.5198510301643582
YER031C	-2.0794041206574327
YER046W	-1.5595530904930746
YER063W	0.0
YER066W	-1.5595530904930746
YGR188C	-1.5595530904930746
YGR201C	0.0
YGR204W	-1.9494413631163432
YHL002W	-2.339329635739612
YHL011C	0.0
YHL039W	0.0
YHR003C	0.0
YHR004C	-0.7797765452465373
YHR005C	0.0
YHR006W	0.0
YHR008C	0.0
YHR009C	-1.5595530904930746
YHR025W	0.0
YHR026W	0.0
YHR041C	0.0
YHR059W	0.0
YHR067W	-1.169664817869806
YHR127W	0.0
YHR131C	-0.7797765452465373
YHR180W	0.0
YHR185C	-1.0397020603287164
YHR194W	-1.5595530904930746
YLL007C	-1.5595530904930746
YMR154C	-1.5595530904930746
YNL274C	-1.5595530904930746
YOL141W	-0.7797765452465373
YOL143C	-3.119106180986149
YOL150C	0.0
YOL158C	0.0
YOL159C	0.0
YOL160W	0.0
YOL162W	-0.7797765452465373
YOL163W	-0.38988827262326864
YOR008C-A	-1.169664817869806
YBR191W	-0.7797765452465373
YCL035C	-0.6238212361972298
YDR071C	-0.6238212361972298
YDR074W	-0.6238212361972298
YER027C	-1.169664817869806
YER037W	-0.5198510301643582
YGR155W	-2.0794041206574327
YLR192C	-2.0794041206574327
YLR237W	-0.38988827262326864
YLR246W	-1.5595530904930746
YLR334C	0.0
YLR346C	-1.5595530904930746
YLR358C	-0.5198510301643582
YLR361C	-1.0397020603287164
YLR370C	-0.5198510301643582
YLR382C	-1.0397020603287164
YLR394W	-1.0397020603287164
YLR406C	0.0
YML022W	-1.0397020603287164
YML027W	-0.5198510301643582
YML036W	0.0
YML038C	-0.7797765452465373
YML041C	0.0
YML042W	-0.7797765452465373
YML047C	0.0
YML075C	-1.0397020603287164
YML076C	0.0
YML086C	-0.7797765452465373
YMR048W	0.0
YMR135W-A	-1.0397020603287164
YMR137C	0.0
YMR138W	-0.9357318542958447
YMR139W	0.0
YMR160W	0.0
YMR173W	-0.5198510301643582
YOR298C-A	0.0
YOR364W	-1.9494413631163432
YPL148C	-0.6238212361972298
YPL183C	-0.5198510301643582
YPL183W-A	-0.9747206815581716
YPL224C	0.0
YAL012W	-0.7797765452465373
YAL016W	-2.0794041206574327
YAL047C	0.0
YAL054C	-0.5198510301643582
YAL056C-A	-0.38988827262326864
YAR050W	0.0
YCL022C	0.0
YCL023C	-0.5198510301643582
YCL038C	0.0
YCL058C	-0.9357318542958447
YCL076W	0.0
YGL199C	0.0
YGL214W	-1.5595530904930746
YGL217C	-1.169664817869806
YGL218W	-0.9747206815581716
YGL235W	-1.5595530904930746
YGR011W	-0.5198510301643582
YGR018C	-1.429590332951985
YGR022C	-0.6238212361972298
YGR025W	-1.2476424723944597
YJR069C	-0.3119106180986149
YJR070C	0.0
YJR074W	-2.0794041206574327
YJR077C	-2.0794041206574327
YJR080C	0.0
YJR084W	0.0
YJR087W	-0.7797765452465373
YJR090C	0.0
YJR091C	-0.5198510301643582
YJR094C	0.0
YJR094W-A	0.0
YJR095W	0.0
YJR096W	0.0
YJR097W	0.0
YJR098C	0.0
YJR099W	-1.0397020603287164
YJR100C	0.0
YJR104C	-0.7797765452465373
YJR106W	-1.0397020603287164
YJR107W	-0.5198510301643582
YJR109C	-0.5198510301643582
YJR113C	-1.5595530904930746
YJR116W	0.0
YJR117W	0.0
YJR118C	-0.5198510301643582
YJR119C	0.0
YJR120W	-0.5198510301643582
YJR121W	-0.5198510301643582
YJR122W	-1.169664817869806
YJR124C	-0.9357318542958447
YJR125C	0.0
YJR126C	-2.339329635739612
YJR131W	-0.5198510301643582
YJR133W	-0.5198510301643582
YJR134C	-1.5595530904930746
YJR139C	-0.5198510301643582
YJR140C	-1.9494413631163432
YJR142W	-0.5198510301643582
YJR144W	-0.5198510301643582
YJR145C	-2.7292179083628807
YJR148W	0.0
YJR150C	0.0
YJR153W	0.0
YKL005C	0.0
YKL030W	0.0
YLR146C	0.0
YLR286C	-1.169664817869806
YLR343W	0.0
YML067C	0.0
YML068W	0.0
YML072C	-0.7797765452465373
YMR136W	-1.169664817869806
YMR172W	-0.5198510301643582
YJL003W	0.0
YJL004C	0.0
YJL006C	-0.9357318542958447
YJL007C	-2.339329635739612
YJL012C	0.0
YJL013C	0.0
YJL016W	-1.0397020603287164
YJL020C	-0.5198510301643582
YJL022W	-0.6238212361972298
YJL023C	-1.5595530904930746
YJL024C	-3.119106180986149
YJL027C	-0.5198510301643582
YJL028W	0.0
YJL029C	0.0
YJR001W	-2.0794041206574327
YJR004C	0.0
YJR005W	0.0
YJR008W	0.0
YJR009C	0.0
YJR010C-A	-0.6238212361972298
YJR010W	0.0
YJR011C	-0.7797765452465373
YJR014W	-1.9494413631163432
YJR015W	-1.5595530904930746
YJR018W	-2.339329635739612
YJR019C	-2.339329635739612
YJR020W	0.0
YJR021C	-1.0397020603287164
YJR024C	-0.5198510301643582
YJR025C	-2.5992551508217914
YJR030C	-0.5198510301643582
YJR031C	-1.0397020603287164
YJR032W	-2.0794041206574327
YJR033C	-1.169664817869806
YJR034W	-1.5595530904930746
YJR035W	-1.9494413631163432
YJR036C	-0.6238212361972298
YJR037W	-1.0397020603287164
YJR038C	-0.5198510301643582
YJR039W	-1.5595530904930746
YJR040W	-2.339329635739612
YJR043C	-1.9494413631163432
YJR044C	-3.119106180986149
YJR047C	0.0
YJR048W	-1.169664817869806
YJR049C	0.0
YJR050W	-2.339329635739612
YJR051W	-3.119106180986149
YJR052W	-3.119106180986149
YJR053W	-0.7797765452465373
YJR054W	-1.5595530904930746
YJR055W	-1.0397020603287164
YJR056C	-1.5595530904930746
YJR058C	0.0
YJR059W	-1.5595530904930746
YJR060W	-1.5595530904930746
YJR061W	-3.508994453609418
YJR062C	-2.7292179083628807
YJR063W	-3.119106180986149
YJR066W	-2.339329635739612
YBR189W	-1.9494413631163432
YCR095C	-2.339329635739612
YCR102W-A	-2.7292179083628807
YDL133C-A	-4.288770998855955
YDR058C	-2.339329635739612
YDR174W	-1.0397020603287164
YDR202C	-1.169664817869806
YDR205W	-1.5595530904930746
YDR445C	-2.0794041206574327
YDR537C	-1.5595530904930746
YFR039C	-1.5595530904930746
YGL219C	-1.9494413631163432
YGR028W	-1.5595530904930746
YGR032W	-1.169664817869806
YGR038W	-1.169664817869806
YGR040W	-0.7797765452465373
YGR050C	-1.169664817869806
YGR053C	-0.7797765452465373
YGR063C	-1.169664817869806
YGR086C	-1.169664817869806
YGR089W	-1.169664817869806
YGR092W	-0.38988827262326864
YGR093W	-1.5595530904930746
YGR106C	-1.169664817869806
YGR110W	-0.7797765452465373
YGR117C	-1.5595530904930746
YGR238C	-1.5595530904930746
YGR239C	-2.339329635739612
YGR248W	-1.5595530904930746
YGR250C	-1.169664817869806
YJL132W	-1.5595530904930746
YJL136C	-0.3119106180986149
YJL137C	0.0
YJL141C	0.0
YJL160C	-0.5198510301643582
YJL175W	-0.5198510301643582
YJL177W	0.0
YJL184W	-1.5595530904930746
YJL213W	-1.169664817869806
YKL096W-A	0.0
YKL115C	0.0
YKL139W	-0.7797765452465373
YKL194C	0.0
YKL201C	-1.169664817869806
YKL202W	-1.5595530904930746
YKL204W	-1.5595530904930746
YKL215C	-0.7797765452465373
YKL220C	-0.6238212361972298
YKR010C	-1.5595530904930746
YKR019C	-0.7797765452465373
YKR023W	-1.169664817869806
YKR027W	-1.9494413631163432
YKR028W	0.0
YKR029C	0.0
YKR034W	-0.5198510301643582
YKR036C	-0.5198510301643582
YKR039W	-0.5198510301643582
YKR040C	-0.7797765452465373
YKR041W	0.0
YKR046C	0.0
YKR053C	-0.5198510301643582
YFL012W-A	0.0
YFL014W	0.0
YFL019C	0.0
YFL042C	0.0
YFR019W	-3.508994453609418
YFR024C-A	0.0
YFR025C	-1.169664817869806
YFR030W	0.0
YHR146W	0.0
YHR171W	0.0
YJL042W	0.0
YJL070C	-0.6238212361972298
YJL078C	-0.7797765452465373
YJL094C	-1.9494413631163432
YJL101C	0.0
YJL105W	-0.5198510301643582
YJL128C	0.0
YKR085C	-1.5595530904930746
YKR094C	-1.0397020603287164
YKR095W	-1.5595530904930746
YKR096W	-1.5595530904930746
YKR102W	-0.5198510301643582
YLR110C	0.0
YLR390W-A	-1.0397020603287164
YLR439W	-1.5595530904930746
YLR442C	-1.5595530904930746
YLR455W	-1.9494413631163432
YML066C	-1.5595530904930746
YML115C	-1.169664817869806
YMR037C	-0.5198510301643582
YMR074C	-0.5198510301643582
YMR104C	-0.5198510301643582
YMR118C	-1.169664817869806
YMR119W	-1.169664817869806
YNR052C	-2.0794041206574327
YNR055C	-0.5198510301643582
YNR069C	-0.6238212361972298
YOL125W	-0.6238212361972298
YOL147C	-0.7797765452465373
YPL268W	0.0
YPR007C	0.0
YPR008W	0.0
YPR013C	-0.5198510301643582
YPR022C	0.0
YPR023C	0.0
YPR024W	-0.7797765452465373
YPR026W	0.0
YPR031W	-0.38988827262326864
YPR037C	0.0
YPR043W	-0.5198510301643582
YPR050C	0.0
YPR064W	0.0
YPR067W	0.0
YPR078C	0.0
YAR002C-A	0.0
YBR083W	0.0
YBR084C-A	0.0
YBR090C	-0.7797765452465373
YBR098W	-0.5198510301643582
YBR112C	0.0
YBR125C	0.0
YBR131W	-0.5198510301643582
YBR150C	-0.9357318542958447
YBR168W	0.0
YBR169C	-0.6238212361972298
YBR270C	0.0
YBR272C	0.0
YBR275C	0.0
YBR276C	0.0
YBR280C	0.0
YBR287W	0.0
YBR288C	0.0
YBR289W	0.0
YBR294W	-0.5198510301643582
YBR301W	0.0
YCL026C-A	-0.5198510301643582
YCR028C-A	-0.3119106180986149
YCR030C	0.0
YCR032W	-0.7797765452465373
YCR033W	0.0
YCR046C	0.0
YCR047C	0.0
YCR048W	0.0
YCR053W	0.0
YCR060W	-1.0397020603287164
YCR067C	-0.38988827262326864
YCR069W	0.0
YCR073C	0.0
YCR075C	0.0
YCR083W	-0.7797765452465373
YCR084C	0.0
YCR088W	0.0
YCR089W	0.0
YDL194W	0.0
YDR007W	0.0
YDR048C	0.0
YFR011C	0.0
YFR013W	-1.169664817869806
YNL051W	0.0
YNL052W	0.0
YNL056W	-0.38988827262326864
YNL065W	0.0
YNL066W	-1.5595530904930746
YNL067W	0.0
YNL068C	-1.0397020603287164
YNL070W	-0.5198510301643582
YNL071W	-0.9357318542958447
YNL072W	0.0
YNL073W	0.0
YNL074C	-0.7797765452465373
YNL076W	-1.5595530904930746
YNL078W	-1.169664817869806
YNL079C	-0.7797765452465373
YNL080C	-1.0397020603287164
YNL082W	-1.0397020603287164
YNL083W	0.0
YNL085W	-0.38988827262326864
YNL087W	0.0
YNL090W	-0.3119106180986149
YNL091W	0.0
YNL093W	0.0
YNL095C	0.0
YNL097C	-0.38988827262326864
YNL099C	0.0
YNL100W	-0.5198510301643582
YNL104C	0.0
YNL105W	0.0
YNL106C	0.0
YNL107W	0.0
YNL115C	0.0
YNL119W	0.0
YNL120C	-0.5198510301643582
YNL121C	-1.169664817869806
YNL125C	-1.5595530904930746
YNL130C	-1.5595530904930746
YAL024C	-1.5595530904930746
YBR299W	-1.169664817869806
YCR107W	0.0
YDR242W	0.0
YDR326C	0.0
YDR417C	-0.8317616482629732
YDR444W	0.0
YDR461W	-1.5595530904930746
YDR493W	-0.5198510301643582
YDR500C	-0.5198510301643582
YDR502C	0.0
YDR506C	-1.5595530904930746
YDR512C	-0.9357318542958447
YDR515W	0.0
YER089C	0.0
YFL001W	0.0
YFL003C	0.0
YFL004W	-0.6238212361972298
YFL007W	0.0
YFL010C	0.0
YFL010W-A	0.0
YFL012W	0.0
YFL013C	-0.7797765452465373
YFL016C	-2.0794041206574327
YFL033C	-2.0144227418868876
YGR122C-A	0.0
YGR162W	0.0
YGR252W	0.0
YGR254W	-0.6238212361972298
YGR255C	0.0
YGR257C	0.0
YGR258C	0.0
YGR271W	0.0
YGR271C-A	0.0
YGR273C	0.0
YGR276C	0.0
YGR289C	0.0
YGR291C	0.0
YGR292W	0.0
YGR295C	0.0
YHR132W-A	0.0
YIL030C	0.0
YIL058W	0.0
YIR023W	0.0
YIR030C	-1.5595530904930746
YIR032C	-0.6238212361972298
YJR003C	-0.7797765452465373
YKL053C-A	0.0
YKR106W	0.0
YMR322C	-0.7797765452465373
YNL138W	0.0
YNL140C	0.0
YNL142W	0.0
YNL315C	0.0
YOL151W	0.0
YOL152W	-1.5595530904930746
YOL155C	-0.5198510301643582
YOR265W	-0.5198510301643582
YOR266W	-1.5595530904930746
YOR267C	-0.38988827262326864
YOR268C	0.0
YOR269W	0.0
YOR270C	-1.9494413631163432
YOR271C	-0.5198510301643582
YOR273C	-1.169664817869806
YOR274W	0.0
YOR275C	0.0
YOR276W	-1.9494413631163432
YPL004C	0.0
YPL017C	0.0
YPL027W	0.0
YPL034W	-1.5595530904930746
YPL036W	-1.0397020603287164
YPL078C	-1.0397020603287164
YPL137C	-1.9494413631163432
YBR020W	-0.6238212361972298
YBR074W	-0.9010751189515541
YFL063W	-0.3119106180986149
YJL103C	-0.6238212361972298
