orf	hap a | abundance of a lysin-related metabolite | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of arginine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of biotin | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of N-acetyl ornithine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of leucine + isoleucine + citrulline | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of glutamine + valine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of methionine + proline | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of threonine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of alanine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of serine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of asparagine + tyrosine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of glycine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of lysine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of ornithine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of glutamate | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of aspartic acid | minimal complete [standard] | Cooper SJ~Fields S, 2010
YEL023C		-0.18752379362139726	1.0343850863954276		0.08200838097113802	-0.17323979133136538	-0.1245279325586684	1.0502162775736839	-1.5434031481381956	-0.14557290082313804	0.09372690431532539	-0.26879813091329413	-0.4352974920230967	1.7752829113924844	0.6109190615137324	0.5760827212228672
YEL027W		-0.8563473681181885		0.46486800705691594	0.3467454875008369	-0.4833140958502419	-1.209487439355186	-0.4143507058844736	-0.028891350035153134	0.0017758329472469447	-2.4039375235439477	0.5551632738175469	-0.2519190256881649	0.08465909267104785		1.0869278049687554
YEL028W		-0.007417223374775663	-0.3580380499994823	0.3902580076679217	1.1066033377620195	1.8598731579931405	0.31325427139103745	0.561109506443296	0.3521036663868127	0.002829894259642934	1.764776663067337	0.23808608997627081	-0.4098098841271851	-0.262855377689515		
YEL030W	1.9581531960693535	-0.5177247196130577	0.06696058334946617	0.3298594364928787	0.5454983429307508	0.6496252240130909	-0.5572799049998514	0.4065628090342946	-1.2585241024215328	-0.1405224558649944	1.3891691647805646	-0.6921343233528774			-0.4235827185543867	
YEL031W		1.3984997067648266	0.8590034908886255	1.1896508602368863	3.0116561991530904	2.8713275145507846	2.014815901898064	0.7668011542763897	2.2010126001367167	0.1419659997472643	1.4780453051251843	1.3994290295921852	0.6590223250121533	0.6700215825954969	0.11676391899312512	0.10140324678890987
YEL033W		0.09939132314502351	0.2871871479599515	0.3582822933810541	1.009255001156779	1.1484498476046352	0.4615777708550305	0.4417712890275489	0.21830943098238795	-0.03827849998663812	1.133121237448416	0.09355492351875308	-0.23631671168655655	-0.012189202142404792	-0.34354704893607363	-0.24871732012323697
YEL036C		1.524937736621322		0.13982861243077593	-0.32449170738323885	0.7907065568570512	0.313248028914098	0.7953837201771341	0.19833762880775302	-0.3382568702869126	0.03904185180338041	-0.29040590825043816	0.45567047564755797	1.4262556089935734	0.06949564191637773	0.0553130402429335
YEL037C	-0.057297131558253986	1.1800539477335827	2.7565693073095696	0.07050086618006335	-1.4030940962385865	-1.158543088774367	-0.1806827116494538	0.0800731345717251	0.9149353866766281	3.547644734207683	-0.37718838840956803	5.515353946380778	1.2760911220084028	0.476319478306743	-0.2382417362207894	-0.14065541658561187
YEL038W	0.6346091518150065	-0.3776868474747688	-0.3580380499994823	0.16998086597908593	-0.6591873229757129	-0.5458972575386183	-0.4297494218045901	0.1853053059088039	-1.0164202452856466	-0.18268491203623916	0.28773985930419677	-0.48584314276394097	-0.5005244771697731	-0.33549159969310133	-0.24445526732981057	
YEL039C		1.5488228455049893	1.272411252694903	0.31920086521734703	-0.08456172296822476	0.16184468873079477	0.8531795306433638	0.3276216900426008	0.16606596621382108	-0.06990034242135561	0.1459612532634169	0.3164003345729093	-0.0046481848102005565	0.6899609379356176	-0.04923598844799135	
YEL040W		0.8984774786832738	0.7392311487235932	0.29788372220601117	-0.003438111907880759	0.26584318259086154	1.023682244307904	0.360977092179442	0.11891942532690902	-0.08992750858201426	0.21050226034401948	0.7671847646369941	-0.16159557092736748	0.42932508471844705	-0.05516455665248182	-0.09959189350895992
YEL041W		1.7070577281438675	1.2492295086459726	0.29433086526759145	-0.24545689323664469	0.10386323016726966	1.419442606116293	0.3287335361793262	0.5292217533514786	0.05764108740477467	0.0644914607599161	0.4061751996305688	0.06062823041258741	1.0346269290895198	0.08161597934793187	
YEL042W	-0.14196005729358452	0.27424086781571866	-0.3580380499994823	0.2161680084799049	-0.576711646731787	-0.6949924395934154	0.2383994226931332	0.22125501762174624	-0.8036236968847077	-0.22168518427029613	-0.39364388052548877	0.4106321073600292	-0.18148782366914928	0.3168101538216128	-0.21481242676428158	-0.23574989161191803
YEL043W	-0.14196005729358452	-0.38164272020155426	-0.3580380499994823	0.1806394372546176	-0.21030332511100067	-0.3231748254861957	-0.4560872380251927	0.2368208721927399	0.08578942439763507	-0.1510630702140895	0.2612886278623171	0.4743022262672358	-0.4734383189092827	-0.3070068067329989	-0.33507766598262584	-0.22278246310059902
YEL044W		0.5603197863966467		1.3722910308194902	1.154790994763382	0.3181362008571605	0.8995571535962705	0.944673563787974	0.5659268042642295	-0.3917659758742474	0.9258184090049713	-0.37877675082071793	1.566813804791388	0.4210933761395446	0.48267176211528356	-0.2870195674573496
YEL048C	0.02736579417707654	0.2567177503529816		2.6066729578002654	-0.2735359163769157	-0.21737106170012874	0.19569241936002724	0.19616795552631436	0.10890270696920365		-0.1758436113885571	-0.9417468025068008	0.9564448820226751	-0.40802017767753757	-0.08244678338963454	
YEL049W	0.02736579417707654	0.8745657413440809			0.33703080578761285	2.2214801926340257	1.549577205597548	0.3209945567786311	0.2998728365127068	-0.2700393273590749	0.7013011142770716		-0.29764784216026735	3.1206528458067826	0.05222665668820527	0.2359488029979644
YEL053C		0.1753440667494907		0.20550943720437323	-0.6105131530066779	-0.41428854492944156	0.3770195140167441	0.2012417763396415	-0.030165581722481013	-0.11838716646697608	-0.08257739213171957	0.3157636343465977	-0.23638269215175087	0.20999218044460297	-0.12122574423768273	-0.11039808375421749
YEL064C		-0.6387744039066604		0.18419229419303723	-0.3766067327839482	-0.9020690802117372	-0.5683695131282009	-0.021868803920859062	-0.885174467520565	-0.2807126226650117	-0.47405562815865976	-0.6297376069467204	-0.3464331212087306	-0.3483097556763255	1.5150590587262895	0.9507698068657976
YEL067C	0.36787451049473674	0.03055914920488585	-0.3580380499994823	0.18774515159172955	-0.6835244062938158	-0.6140024654056325	0.5440567256552129	0.1645508336284145	-0.004680965181861521	-0.13314402606565498	-0.26985211602754017	0.47239212149144805	-0.378034681339387	0.26696176636480773	0.023600705591352567	0.09059705654365234
YEL071W	0.02736579417707654	-0.06960327781685322			0.14445597115225942	0.7185635197282904	-0.5001677857317853	0.1719810639889097	0.00626902911038428	-0.4247750981187299	0.6537761951652123	1.1545601928609206	0.6041727323177047	-0.18029389195157217	-0.27392072664791783	
YER001W	0.02736579417707654	0.8934829018340514			1.6417626262893728	0.21407746427059193	1.8021300039708248	0.3740945142857826	0.22838669130375003	-0.24541171220967967	0.13823412298627238	0.06423247160525106	0.118377545613036	0.3756474231149771	0.19292079119989958	-0.07706792959876585
YER002W	0.02736579417707654	0.24928600900957465			0.6191753287033159	-0.10969717051164707	1.0097889539097575	0.15919259309883582	0.43314343497578933	-0.3532156126249722	-0.5198827065282456	0.20191890783566288	0.23651199601067782	0.317089234846302	-0.0026725752872155365	-0.20943618808473774
YER007W		-0.5074394514563286		0.2019565798056809	-0.9755694161095396	-1.0557659694394121	-0.3812323893272884	0.08486848363843619	-0.9527087039340978	-0.2965235435760865	-0.43808195069779865	-0.2954694924139129	-0.4450112951494906	-0.27140081620299344	-0.30797564016605417	
YER011W	0.02736579417707654	0.5870924547711175		0.8208594617930938	0.8027931935107854	0.10866246482854681	0.4867114367140732	0.17476116663860522	-0.5977888950376451	-0.34671020463006047	0.6785718056257307	-1.171224194175727	-0.22707306491122223	0.19057463166521021	-0.2085644984756404	
YER014C-A	0.035580612631623786	0.13778970994361442	0.1491214236501033		-0.09810985397471737	-1.3192607046953262	-0.24462430013640643	0.7989004043812937	-1.4212606369055423	-0.24628809456096953	2.0468736147771796	-0.8865500975285311	0.9088827691309582	-0.6530970379369799	0.013865370721694798	
YER016W		1.4008732310228404			1.97192188240165	1.668442304760892	-0.0007202356111524385	0.6860069574282829	0.9994129276656124	0.03866798194394418	2.55937167650566	-0.454008084334551	2.750915524731573	0.6287186336521703	-0.19533284610842852	-0.09094694116808058
YER017C		-1.0500521200609154		2.1368171239243114	-0.7760899540823275	-1.972201807578385	3.057820204377751		0.7674862830177829	2.1211836702819293	1.6940431459586387	-0.5103497083367421	0.6258731220817243	-0.6530970379369799	0.32574613496877747	-0.327445288992245
YER019W		1.0408888735247208	-0.02963001524842982	0.10602943740535066	1.5717120545059724	0.3026568075896745	0.06235190496441824	0.22829671390895842	2.5374095390464273	-0.23433392124418306	0.5046399633148904	-0.02614489519250803	5.451815822570849	0.9306574358126674	-0.1711951041656405	-0.11255932165859568
YER027C		1.507195899188345			3.3817575879994672	3.184636009874116	5.167411462302539		5.4815081452196095	0.6455876978466198	2.816561972921528	7.249562734148922	2.122173280651634	2.1948546375292772	1.827660485923347	2.3564480597150474
YER031C		-0.15340669215031824		-0.02092038887868385	0.23679098386317668	-0.05795574439684246	-0.15903146172139224	-0.15463725614754412	-0.3200200315097008	-0.22570586725489267	0.7671116306446689	-0.25117659017210753	-0.3317869141376071	-0.1654896169224731	0.5013033823842523	0.5636071623196324
YER032W	-0.06828941533121675	1.275311828704902	0.3117865132416258	0.3429822103674537	0.07820979972924631	0.9385967224607715	1.244184079078059	1.2909995236486274	-0.49268271802438873	0.03449071560758095	-0.020065996279367854	0.8212811694249248	-0.12097787212344324	0.3552484253559698		
YER033C	0.02736579417707654	0.21516755792390968	1.8664608368291666		-0.3481773260545642	-0.11195606225808406	0.42995799873876467	0.13611774247702868	-0.09942834396328332	-0.3234766056983492	-0.23886578703824057	-0.5671404622157126	-0.016015080081787824	0.22166107714592087	-0.09836993692823971	-0.3160549981169291
YER035W	0.02736579417707654	0.22631517071644794	1.4432634877991843		-0.08543956665550406	0.08532057400330674	0.2950109347887411	0.2273051033272564	-0.29397278076723476	-0.2523817920729634	0.5235992402474924	-0.4964366170267826	0.038151829623981504	0.19635815650970254	-0.07159368822544927	-0.11569210246027818
YER037W		1.393212680251766			-0.07164116356126068	-0.020171556530712	2.8475522731433602	0.5635157865957882	2.178059086178409	0.25310635167086254	0.06603047679142623	4.375190458048286	-0.3485051249399084	0.7624529066783304	0.508310767774585	0.4826109009387127
YER039C	-0.10627584003485686	0.4865048151926574	0.24524764904676846		-0.16262356117190008	0.3261152734745701	0.7368789283100855	1.2796379594923422	-0.6903429180819395	0.07781126609051711	-0.15110972468854628	0.3216241405390807	0.01632470674320743	0.9366517231344967	0.4017501261509147	
YER039C-A	4.023455888884678	1.9629306630193986	0.197363257556694	1.2488385401660849	0.6430855366862577	0.33814612080412265	1.8327809954810572	-0.07122172018709598	2.60498842487139	0.1956515799874422	0.5463602587179305	1.2677360055849471	0.2132266150096685	0.5831874696309785	0.27419734409915847	0.36750532504917205
YER040W	-0.057297131558253986	-0.002728962390861573	-0.3058791266120803	0.7990810952181073	0.1462053828108226	0.20605077876854855	-0.5478015447328358	0.265055446881755	0.4187180044832953	-0.16169727021892674	0.009735631369266732	-0.28883344157499774	-0.30929488893023993	0.25425330408224384	-0.03822977740063642	-0.2758477505898429
YER041W	0.02736579417707654	0.8762547731142064		0.2863033155055175	0.22506869293755427	1.6770870267171294	0.7026897970982707	0.35213170457957305	0.6966209395547612	-0.263998591845103	0.44198035394002005	0.0034519742235609046	0.2012447767517228	0.37781624437322625	-0.02738911237559012	
YER042W	-0.057297131558253986	0.6199119826704479	-0.234402083986893	0.10131053174334806	0.28010535908938905	0.23279270803329022	-0.4161643526772713	0.3118844401636868	0.4086958289753042	-0.180728688457371	0.3466296703895951	0.08476523658148308	-0.043219584509452375	0.39829161376565814	0.21894417391837384	0.081952104202773
YER046W		0.735541778047354	0.8114035153492598	0.0027630783739015924	0.5577877279506179	3.139969756405521	0.007877421369392814	0.3875354345213706	1.009528887011205	-0.3033258576627098	-0.26136984769656296	0.9435955612436666	-0.3381485561765813	0.15917133258533778	0.6878988432921326	0.6463202281940031
YER048C	0.02736579417707654	0.6965417445723493	0.9115539975722582		0.24298262926049266	0.08004982524561216	0.38392465373508383	0.18476953560038667	-0.15151110526257677		0.1733612396802736	-0.5869871557817656	0.006997740539079583	0.18623698825521512	-0.5312262161081959	-0.1929404478216197
YER049W	0.02736579417707654	-0.08379114779561708			-0.45864661171091814	-0.9055803988925721	-0.17761908244136995	0.7199392614001313	-1.5888932302728973	-0.28026211091353065		0.9610549321282252	-0.18438515577840986	0.3163662941290535	-0.12229427745272652	-0.29070788495912664
YER050C		1.1594770225188191			0.6680328975569968	0.340170433477986	1.1085518683293094		0.8317006335216426	0.617568735926971	1.0462274853101001	0.8465406854960349	0.23967068058239907	-0.6530970379369799	0.13008267143433672	0.26011136319861117
YER051W	0.02736579417707654	-0.2635041778923295			0.1295276892167295	-0.9025685418813142	-0.4153529273142309	0.13611774247702868	-0.02334666166736685	0.44137348076315414	-1.2162261040443298	0.8035218023317604	-0.30710517811589794	-0.22294738622777072	-0.22726034067323736	-0.139429875157535
YER053C	0.02736579417707654	0.21449194366100416	2.495831253458831		-0.28249288620479923	-0.10668531350038948	0.12664240391065776	0.07384344687514464	-0.16938264156481614	-0.3824899476832232	-0.38867260211213783	-0.8437537534084947	-0.035699201884143696	0.33733157135527686	-0.4001176617101587	2.014270087492731
YER055C	-0.057297131558253986	3.889913094269507	-0.014251796987487996	2.977433340002505	1.3723825131014984	1.5710063738882312	1.24100947318754		2.297788014259056	0.3210439076291779	1.147592597669533	-0.2669157249653322	0.4980681762960671	0.7943462476165045	0.3417017912833536	
YER056C-A	0.02736579417707654	0.8779438064391872		0.6901901815076378	0.18177667432466948	0.722328342004369	1.8081206434351516	0.41941018394094465	1.2792330201401039	-0.22543081696914027	0.7622569909299788	-0.1726874304069985	0.32194944403559134	0.5860231343074657	0.19387142725933407	0.029148545137447492
YER060W	1.5085169382849613	0.5291632954155377	2.090351155494582	0.4452547514754398	0.49399085549768074	0.3000384936174148	0.8004143178356113	0.367778960126886	0.34469567663856854	0.2843352493304359	-0.13490914576935478	0.8055912101908044	1.7304224211144847	0.3972606547917118	1.2606595890329668	0.6190371299868281
YER060W-A	-0.057353929375242044	-0.532932918431799	0.2563374597459114		-0.7723282705843468	-1.2742032297307817	-0.5690645644102664	0.7091927858374564	-1.3259302692965615	-0.2174102636029705	-0.6011825287765858	-0.15772936281898592	0.3532999186537178	0.21817969935548198		
YER061C	0.3299924926190909	-0.9379104688849104	1.241112645300937	0.0035843704624819897	-0.4964368904167539	1.9989201147700049	-1.3739989111029152	1.2720635841095558	-0.9459834415396985	-0.21099240379572354	0.9354611892172737	0.11478199458108979	0.9608768425494597		0.10068795845144357	
YER062C	0.4511054699398552	1.1885267044921477	1.1211978280058301	0.28379525030466435	1.3354625458906166	1.37166806571881	0.5844798028329239	0.7311441068365186	0.7635639182532682	0.03625644285703416	1.5151027651423583	0.6749160761134211	0.5252394452105946	0.634151223804789	0.2126164295971638	-0.2061811223772145
YER063W		0.4185648266753454		0.34940292026534575	0.3612069134909668	2.5233437438497073	-0.04678213439522309	0.24570997971398983	0.0906872726986257	-0.327435096513557	-0.39839347144524234	-0.4710979456454482	-0.10179916272606154	0.3015428839738774	0.6214085508911724	0.6385814513857395
YER064C	-0.057297131558253986	-0.320589525712394			-0.48746328977484144	-0.5097584425620139	0.02926383071782423	-0.0072511898907533815	-0.2665194893748835	-0.36535077093119406	-0.5200417871674823	-0.3485855897593522	-0.22113244377411675	-0.1597036742758159	-0.07703287064828117	-0.2325092189061161
YER066C-A	-0.0930381466339697	0.5745940923482662	-0.10740832954787599	0.30274432234008064	0.2618833461018431	0.41826844509568345	0.4403944599592362	-0.38861830098675115	0.8382292893876083	0.005610348618956903	0.5548103588084795	0.20551336436127782	0.15737059368725337	0.6020549541219021		
YER066W		0.1161445134739676		-0.023073431523563486	-0.4307645587327938	-0.1303771642901171	0.5850756283402327	-0.1504836132894387	0.5750742298388298	-0.2868610108413136	-0.7448261699752032	0.5109776313023076	-0.28789083627750117	0.1911256421667218	0.43987788277458323	0.6074197156310457
YER068C-A	0.02736579417707654	-0.9779648125671417			1.0700094378237874	-1.0027127885176386	0.7452548745516763	0.4152400303271029	-0.6728493475070498	-0.22682483257425642	0.5401296462837041	-1.1662625212963205	4.727752620782011		0.19577269937820316	-0.13500418871019276
YER068W	-0.01270240229701992	0.46230480297668	0.1491214236501033	1.149365154024632	1.804569673605428	-1.4797698998892748	-0.45337811200935896	0.43891506895879423	-1.4639963407242127	-0.310666237201589	-0.024332861099838288	-1.1360666324657918	1.7060795012135106		-0.051802927781762334	-0.11233629405941904
YER070W		-0.5471451700998714	-0.024100648234096838		-0.30514588130220827	-0.050132990360710686	-1.2743407810773142	0.02145925699645091	1.0617111674610633	0.3884839801383484	-0.47192972032678326	0.09209058715128858	0.04436155447563418	0.046442540564489355	-0.12849087635817202	-0.18065088377569413
YER071C	0.02736579417707654	0.2354359438299804			-0.20934430705368334	0.7772947334718283	-0.08618298746867269	0.242873677588429	0.9820549026096766	0.9092981692142309	-1.7596632379913524	1.5862257763862508	-0.12103920435308352		-0.15564575859532365	-0.29432890117619603
YER073W	0.02736579417707654	0.28914716966852116			-0.524331051560683	0.13049842917217183	0.14272254336809911	0.14918422413705432	0.04252271662811883	-0.36854978795665577	-0.008473237967659213	-0.9008129966427366	-0.32269874522961917	-0.15788273329085153	-0.3481495578892765	2.043640551801898
YER074W	0.02736579417707654	1.0644129651712564	-0.3580380499994823	3.493640193230975	1.5148722315037844	0.5303224545006737	2.356106614124367	0.39299921057234477	1.2577871765774167	-0.22543081696914027	0.7880857508888853	0.05678996126192778	1.9877241006179207	1.4846382894855845	0.3998425699670707	-0.38445197058358616
YER077C	-0.057297131558253986	-0.5680236610963494	-0.2328541678557928		-0.7693640096228401	-0.4842394625045916	-0.5553862179554199	-0.003914614824135122	-0.5139662292889202	-0.3596810965145729	-0.5272864782102257	-0.38089366886783904	-0.05111551824946984	-0.24971857843316891	-0.15985967354500302	-0.24828133020639004
YER078C	-0.057297131558253986	-0.6238798054513086	-0.22495968853257617		-0.9985848163083271	-0.6970818728653996	-0.7971253252698566	-0.2127973746978534	-1.000346351067216	-0.4042285357341632	-0.7444702240918903	-0.0403157339073528	-0.3056270837181654	-0.02364508564811007	-0.1919769004486564	-0.3359557139938125
YER079W	-0.04584289164270215	1.3620689445278626	1.6248200941422577	0.1855296043825596	0.6353274819084378	0.9902924058790658	1.1787438129298713	1.7004892130249123	-1.075560681983466	0.13075860536547187	-0.08246777318547231	0.7679844192674159	0.016141785998903223	0.5618867773044204		
YER083C	0.02736579417707654	-0.6989366879545159			0.5505052344661422	0.22160710477472262	-0.730965099616399	0.2103464781019376	-0.8163322528382196	1.3135627957715779	2.879182245246314	-0.9305830359676026	0.03331966365983218	-0.5742965131593303	-0.15287307039325507	-0.1736283615717051
YER087W	0.02736579417707654	-0.02433721393865019			1.140172359254666	-0.21285327415922908	0.6055783591505036	0.25816424107964986	0.3172337579016906		1.5174899632897934	0.6298632351651179	0.427175751556065	0.16960935443898684	-0.483456754578534	-0.3743935925243341
YER088C	-0.057297131558253986	-0.5217521778876885			-0.91140401281651	-0.5505307012372165	-0.27504778667184177	-0.22330630949040398	-0.3150630549996998	-0.3410521677761965	-0.9978654302978304	0.7495599935266694	-0.3270727711702166	-0.24143987549999218	-0.0997874571286903	-0.0568255153361454
YER089C	0.05583529275600089	2.9821175580232713	1.436030912360415		0.4082721905150834	1.2554221227411484	2.0638671616863093		0.7079087839278243	0.3871921561537695	-0.013752058034037264	1.402433512556297	-0.1240612546018833		4.218715475113965	-0.1838740839282498
YER090W		-0.7841228259670752	-0.09864802369725487		-0.3210494721605808	-1.1278844188567918	-0.9485485620241267	0.030289668986658077	-1.4033424495676472		-0.29695420732613714	-0.6895552965964735	-0.13434283041249126	-0.16552278173428306	-0.3067663640915778	-0.10401289977581807
YER091C	0.036625228850022805	-0.17231888487692265		0.08721832979252374	0.1351705610778609	-0.8774632660575776	-0.01739244193036685	-0.0934533528717137	-0.8522021418153193	-0.39774890826700166	-0.2684799034878824	-1.2264228963701724	0.22892693189108074	-0.15265188263879145	0.08003557333212996	0.007499338064483452
YER091C-A		0.051911089040682715		-0.18885770367247945	0.42698542242409177	0.18640907133638956	-0.19501353470668337	-0.20871760353055063	1.2757061553885005	0.05696241253085106	0.3039662954364064	-0.9114985251596585	-0.0013290591895602688	0.04727274288428546	-0.2655656119659063	-0.21820951264039423
YER092W	-0.057297131558253986	1.1567347160752393		-0.004631678436186038	-1.0165422327113902	-0.2378754035239993	-0.16465846045475982	-0.26758676190279024	-0.21582188358331372	-0.30865403044038897	-0.6399901134732325	-0.7942938296411454	0.7238053093247352	0.2851847171574698	0.31584106911708565	0.41881668994586474
YER093C-A	-0.008543539938596977	0.05866960748896391	0.11949220563918837		-0.0718752880951093	-0.14198300529672195	1.0171164642236254	0.31517670303687206	0.6702593162350994	-0.192830689082022	0.0021570099167262597	0.8387162684997724	-0.042381639906683644	0.32704073521878546	-0.03536264271311844	0.08638293740191497
YER095W	0.08932212560075332	0.3481356233206764	0.2227700520901045	-0.04410868377820997	0.4508557931084194	-0.21707338604255538	1.179084807204633	0.13632850259502732	0.6097019188515098	-0.33538249335957526	0.36372764703263055	0.5482615338228604	0.7708986427261741	0.28395641826088813	0.26845240419628436	0.4391613216650301
YER096W	0.023719866387367394	0.2102210603168781	-0.14488711549954122	-0.1025931366140837	-0.09778656628100584	0.3124004310371378	0.8439456036491181	0.20116230944538316	0.7052331141792662	-0.3459118885297096	0.03904950715837644	0.9399455247524106	-0.19899565397000682	-0.09201130819901847	-0.11634371159389968	-0.00990766155017494
YER097W	0.02736579417707654	-0.4763013225414072			-0.4955056381533593	-0.2028132299423272	0.08448805717730082	-0.23625370190513956	-0.582835761266917	-0.13775385530486528	-0.1860816474812258	-0.017943225569102318	-0.3488680907923664	-0.2880164396361098	-0.0675355671859022	0.13257528400423338
YER098W	-0.057297131558253986	-0.208119814016723	-0.11556476455352609		-0.08906980339891539	0.35857243692221935	-0.07761078770386917	0.11455720164020747	0.07472220030838875	-0.3515815623337629	-0.02442606687497687	0.1334296312500803	-0.10682673019854798	-0.11679413510775	-0.06297704348906141	-0.007587768059168542
YER101C	-0.14196005729358452	0.8311572229217093		0.22544638366264724	-0.13350043619648724	0.11485439458145882	0.5405297940372266	0.4416660492814779	0.1171493586278356	0.20144620414290532	0.1923484353156843	0.7955301148960204	0.009382043484356119	0.8539140237574693	0.8776130943743091	2.215016552151342
YER103W	-0.12313393196682698	0.5510176487165881	0.3309870140604964	-0.18885770367247945	-0.4926412653937086	0.06980046163987437	0.12522357896168737	0.33151297946646907	-0.19314761054263546	0.24854280682826274	-0.5463823984484274	0.10185416790659192	-0.056381635802404254	0.20265465569969712	0.8526133585619367	-0.23044777698932284
YER106W	-0.14196005729358452	0.8866764269771646		0.36196037393510483	0.28769026009725746	0.27644615343272877	0.18270516815113536	0.422139457961826	-0.6232194333123195	0.19937034607585546	0.09014008925954654	-0.035335760382494676	-0.029676852013342605	-0.6530970379369799	3.0965551662943813	-0.15193703178933474
YER110C		1.7809532952834033	-0.28259701140245574	0.4811570208190838	1.7754754575841012	1.2655669339251634	0.1922775644657023	-0.07227383485773958	0.6084003239860268	0.2662983382581599	0.8638097691704487	1.3283836911635816	0.7810080398222701		-0.11096750644085843	1.5511397070874597
YER111C		1.054006281457183	-0.28534032180929414	0.29058992067631817	-0.1845136984968219	0.5839065866881438	-0.13917135443396067	-0.07393359540486424	-0.13784597366560525	-0.06993755713935876	0.3553731376331046	-0.28796603112975544	0.9437575550075211	0.30003195329658144	1.2258180908818683	-0.30168900906636376
YER113C	-0.14196005729358452	-0.3477146269667061	-0.06273688140993447	0.019881711937532125	0.009715312223772778	0.23638657001718216	0.6949571940326581	0.04703363851653353	0.6021301672783539	0.06933639570179309	0.0316838603817335	0.47495755488729485	-0.010694665061202509	-0.049357791585401496	1.1477104147089567	2.7396882999733454
YER115C	-0.0685700773325015	-0.15906414122151258		0.45561532107105096	0.8178263595580366	0.43269603160921727	0.36193246916066385	0.5324646993146313	0.2715301357270268	0.3197701292789428	1.8893752856699553	0.7027599479233778	-0.1676530858999303	0.43402311556902345	0.7506029424526008	1.7788457441585694
YER116C	-0.14196005729358452	-0.6281398405685162	-0.24350483690052324	0.24926877178436874	0.016005695997125455	-0.1475731959490812	0.13131577587693985	0.059885892273231565	0.3524033479598494	0.05135691745350936	-0.02553887762621795	0.2810819447259305	-0.03650040810642211	-0.21548346118025358	0.247224125393799	0.8454402154808225
YER117W	0.5130893881852424	1.1689643590391003	-0.15091810801985947	2.3068306623195807	1.7381386735143582	-0.30890939480777696	2.8149718422207686	1.0039242131737571	0.6899934585110994	-0.19293876931666512	1.0990215188931531	1.2674273998383032	0.5715568137892056	22.999219545676265	0.17706605003272663	-0.41945512722802913
YER118C	-0.14196005729358452	-0.10470562281324598	-0.2064701454446165	0.05004177953445779	-0.30841335633159533	-0.13125660608677578	0.10310927541809417	0.44059946903325653	-0.2873518867305123	0.05161089173209138	-0.13254489821870397	0.10736763371949892	0.13463900437969198	0.15026566924768364	1.798037059568297	0.39748253099443454
YER119C	-0.12281484518871968	-0.24160170570027248	-0.18658114427234698	0.02940594405249425	-0.3658933823531862	-0.17678774060164468	-0.4505057912793498	0.3021325574636689	-0.7127385266039405	-0.11285130319475772	-0.1445616090776351	-0.27455890739630107	0.15553757351061354		0.15043547256316506	0.6942343354345307
YER119C-A	-0.14196005729358452	-0.10782246440779299	-0.09193693234565745	0.05877232533299129	-0.3937947657363941	-0.09083721385890002	-0.20389230259624752	0.298889248292302	-0.6035840129783827	-0.023936196248232868	-0.3963179168374112	-0.1908778110899069	0.06357893547054133	0.17032539289395757	0.23916214066186192	0.8643409503961882
YER120W	0.002905381621286019	0.739233135644458	0.2094857544664491	-0.024340933082265332	-0.619288710315679	-0.15954453324488133	-0.11085446329594992	0.3537397304154261	0.106987336116167	0.0858396964658191	-0.31521900687790855	-0.9083676419685217	1.6139014599725208		1.051306566617625	-0.32640535505878027
YER121W	-0.14196005729358452	0.949141728804915	-0.11251176087873965	0.3220924134726186	0.6274344342465634	0.525353052960352	0.9245956360750439	0.7652742992892255	0.20575594068550537	0.027815374571189645	0.31029201482871704	0.22882285386577744	0.12472415393845414	-0.07915524472331484	0.1844577974037661	-0.22608606904321787
YER122C	-0.14196005729358452	-0.9857828764211641	-0.1385732107072926	0.40402348784661135	1.4267487474797738	0.18033116233857469	-0.1310854057895754	0.9369223768018125	-0.38548458560722265	-0.03167630444417813	2.7137974689810402	0.8902090920386838	0.4155443330751581		-0.20214055148460439	-0.41945512722802913
YER123W	-0.14196005729358452	0.5469752280673501	-0.2098992832122676	0.3846004795172173	0.20126425559870467	0.03507951238206409	0.398002995741302	0.6075552917719959	0.036221689598412675	-0.19894322305336867	0.9699328280924323	0.009214160024238345	0.29873621324873795	-0.6530970379369799	0.44328645136717243	2.033119314019899
