orf	hom | growth (relative abundance in pooled culture) | synthetic grape juice [standard], time [2 d] | Piggott N~Nislow C, 2011	hom | growth (relative abundance in pooled culture) | synthetic grape juice [standard], time [4 d] | Piggott N~Nislow C, 2011	hom | growth (relative abundance in pooled culture) | synthetic grape juice [standard], time [6 d] | Piggott N~Nislow C, 2011	hom | growth (relative abundance in pooled culture) | synthetic grape juice [standard], time [8 d] | Piggott N~Nislow C, 2011	hom | growth (relative abundance in pooled culture) | synthetic grape juice [standard], time [10 d] | Piggott N~Nislow C, 2011	hom | growth (relative abundance in pooled culture) | synthetic grape juice [standard], time [14 d] | Piggott N~Nislow C, 2011	het | growth (relative abundance in pooled culture) | synthetic grape juice [standard], time [2 d] | Piggott N~Nislow C, 2011	het | growth (relative abundance in pooled culture) | synthetic grape juice [standard], time [4 d] | Piggott N~Nislow C, 2011	het | growth (relative abundance in pooled culture) | synthetic grape juice [standard], time [6 d] | Piggott N~Nislow C, 2011	het | growth (relative abundance in pooled culture) | synthetic grape juice [standard], time [8 d] | Piggott N~Nislow C, 2011	het | growth (relative abundance in pooled culture) | synthetic grape juice [standard], time [10 d] | Piggott N~Nislow C, 2011	het | growth (relative abundance in pooled culture) | synthetic grape juice [standard], time [14 d] | Piggott N~Nislow C, 2011
YAL061W	0.012413242626036602	-0.9437077069242823	-0.34212395103321336	0.8435192018938482	-0.2646414542791801	-0.1229514970688481	-1.0256991606745325	1.836812511586495	1.5631378346550595	-0.4665027277025333	1.7562525531129696	2.134918502510506
YAL062W	0.42375291968511997	0.6759702187776692	-0.7900991629513356	-0.9912939510689596	0.9496599175703453	-0.4747848152553809	-0.4580531052044452	-0.6201353963703362	-0.14521011624335545	-0.440058609449574	-0.7822949499180827	-0.21674865527700554
YAL064C-A	0.33165605307517326	-0.2129552143412391	-0.05766064888600196	0.1903541336179388	-0.22611402206564113	-0.33479941450411155	0.9970474295307741	0.6494413911287625	-0.3798894304175572	-0.9131092771591057	1.2346703790930529	0.2685434887434761
YAL065C	-0.37231126683102445	0.04193951066123801	-0.718265380260867	0.968128067607688	0.044468799645442564	0.19948454997518852	0.6506539125663173	0.8920330032999753	0.7324904457484605	0.6972411243388847	-0.2229929934157455	1.7258200300293496
YAL066W	-0.9620720916981638	0.14617818045815956	-1.4261423518460288		0.47582888387205374	0.701325770443629						
YAL067C	-0.14481919574573365	0.3506348653080914	-0.6992735275648362	0.07873153690689814	-0.37065746566193514	-0.6248809387863585	1.0134586709132853	0.517751868950958	0.7126007713339089	-0.16805560091917388	-0.6435930699983909	-0.10220785701397749
YAL068C	-0.9212737979817252	0.018981093616926743	-0.6279332991110407	0.7691916011951216	-0.5133530859110659	-0.18950388526969142	-0.4249324348788238	0.5324408381570251	0.06894696021225336	-0.3708766319798223	-0.3583663258502173	0.08857473616341284
YAR002C-A	0.09633498251157646	0.5044266394166713	0.36674828352966776	-0.5144259585608602	0.35458381376677817	-0.13427272129356277	-0.8040922564408007	0.4267133274708033	0.7654740929214109	-0.20470187061572082	0.47258774683064037	-0.06472988547546701
YAR002W	-10.221865559952828	-4.13661810363619	-0.9296812455338183		-7.480046690372511		-1.3470369948633316	-0.4567609886055828	-0.14549680891005298	0.4922484837920059	0.8687353658654773	-1.2394972036028267
YAR003W							-0.857731027134323	-0.7244253207003262	0.5343767132002125	0.43306762234696594	1.313322812759219	0.5311631164023713
YAR007C							0.37026655380542567	0.039294941102576725	-0.41030196609461894	-1.3320766597291347	1.6860445781489535	-1.2460137934434752
YAR008W							1.3148117429559285	0.28165080674520043	-1.342005672383403	-0.8150264410529854	-1.5642806554283373	0.4983844697156702
YAR014C	1.9950304532013967	-1.5118276643452275	1.9286869641031816	-1.6144734514345132	2.21653375253453	3.560603284919499	-0.03208673293294296	-0.9348094939078719	0.6546992547426636	-0.7644799835187095	-0.2499821702881797	-0.2403227252960197
YAR015W	3.1376904187779195		4.710470226232134	0.03386273766301601			-0.1311441192685464	-0.045305037696365236	-0.08161085550506975	0.4978565591662372	0.583011623053046	0.014811778593062472
YAR018C	-0.946853299263742	-0.7813191313439547	0.204768405427013	0.06874288219218931	0.17341004853815223							
YAR019C							-0.3343884582879637	-0.30578061974780446	0.33202843912313385	0.5717733863097274	0.0196769974580802	-0.10560927860509975
YAR020C	0.07731175049154543	0.13373041548610773	0.1991574299484568		1.0622692725645049	0.06446858816206094	-0.34266422900185356		1.1645618211386024	0.9953769566032127	1.5843459628833787	-0.30684284400635503
YAR023C	0.2554355285037756	-0.26727732549300953	-0.2102059025089187	1.1890579618135404	-0.6774217884984448	0.16971787242870673	1.1418155582444938	2.4098730988721	0.6064132623981703	0.19899773764912848	0.6198821277899982	-0.37483462372633386
YAR027W	0.3913855414894787	0.9440491500063699	0.07431612036997748	0.5300371566966413	0.35341325641645954	0.6735902158624953	0.8617268034142309	0.7916482317135063	1.100809580766615	1.196985420008303	-0.18558478390197175	0.057025671948578216
YAR028W	0.3744551483922183	-0.23079249081126663	-0.1948163674760528	0.652044093820943	0.2830571132313284	-0.11926879663066069	-0.6176803144484891	0.23263905053252548	0.30453027740168376	1.1814740089286517	0.5943873133547988	1.1785736280661887
YAR029W	0.31562165942110565	-1.1466428305820884	-0.319748471490134	0.13942162221453727	0.2536153332252008	-0.06971141903479891	-0.6159611392499169	0.0892661116580996	-0.8377868079470998	-0.10838511012894536	0.20679869283571675	0.22240247286685721
YAR030C	0.31426976156009667	-0.48373891098497235	0.49353954293119434	1.2558225132774665	0.49257662315528516	-0.29905865132216614	-0.32845004735600863	0.2185577593317261	-1.2228647163179758	-0.14792305818225143	-0.41249503238532154	-2.2602634894798364
YAR031W	0.8545275568723663	0.4077501836211237	0.9427514244788873	0.5684127490720754	0.8810753410325528	-0.22982045890812203	1.2807327220599336	0.12377375508644123	-0.34329076766164485	-0.6169282299795773	-0.42156891816911674	0.7772728415485113
YAR035W	-0.561990129127294	-0.6097784310068949	-0.3031241738936505	0.7101888918169641	-0.28987969957371496	-0.20197851366373726	0.15114788672072732	1.3241661089741168	1.3026827009329545	0.964905651541053	0.7063966476056738	-0.029615371590585558
YAR042W	-0.2978974445770616	-0.577596194380325	-0.02663954311389144	0.315946268881044	-0.6255081784127756	-0.2985660347427344	-0.0652519173784587	-0.43497330368298537	-0.3160936857997649	-0.6671607512669337	-0.05669523103212448	-0.5239152751667183
YAR047C	-0.3957802140871439	-0.38167316672260543	-0.08349546181383677	-0.3273031227645338	-0.1913253671201898	-0.5099352076432163	1.3310040070123255	0.7587103164391094	0.053238750038104965	0.28247671006120034	-0.07239519455701764	-0.7744056562289965
YAR050W	-0.3986812373793583	-0.16075488677665686	-0.27489059472558464	0.7301074475170726	-0.10416886643507334	0.4650508289847083	0.5019134052557194	-0.2933524780543461	0.7104520042128712	0.21686041943309364	0.990928110074193	0.24803585250095217
YBL001C	-0.4144856169292307	-0.32442655718140884	0.06595102048043805	-0.36573141157982825	-0.5220751307162839	0.15966817087549962						
YBL002W	0.006549434384668651	0.563765136293298	-0.08887564785788583	-0.436958535083544	0.3070079961497467	0.3676692311134076	1.722523280889245			0.42369857038969655	-0.549468566426666	2.792318898077702
YBL003C	-0.16907193053725691	0.07406391528721396	-0.38990309287084113	-0.4225006268831548	0.4128842118825422	-0.33927151997293403	1.8321699029690777	1.298826973170821	7.38664588929912	0.749004267817377		1.818664111476854
YBL004W							0.447944930232962	-0.40533100730590504	-1.4955553099176995	-0.7610430790858971	0.07786810144460576	-1.0453597588250587
YBL005W	-0.15900474255225022	0.2479386136156731	-1.100393892465467	0.24151874741485235	0.45871769958345704	-0.29232891427000973						
YBL006C							-0.7431238273710263	-0.16311854260323966	-1.312216934627667	0.10478437277643025	0.4069886770846084	0.29454019945471
YBL007C							-1.6952118094348188	0.8670440575973263	-1.967139526333873	0.4035197139827089	0.042604888577161645	-2.4276995781844284
YBL008W	-0.24403606820637877	2.8983289569410955	-1.89401242862153		2.719949103821352		0.37082103377421655	0.7356566097827184	-1.0401820090622178	-0.09293235195814595	0.3351405809224768	-0.8495084455962573
YBL009W	0.47663542207749077	0.07771177930349069	-0.12628659254084929	0.1294197620984032	0.1529864019837453	0.49991756108415064	0.05791004968996606	0.5468292765443405	0.7371185720200997	-0.7832076081630435	1.1213782047960776	0.12623155663833646
YBL010C	0.031851597487839334	0.027139052774392713	-0.05555990160676649	-0.4552301116660301	0.09357394473931901	0.6634165893982125	-0.40081240727645095	-1.1769713331383962	-0.16051018428402652	0.1788570711735395	0.4388214405809375	-0.7535400658820757
YBL011W	0.8637835507484857	-0.40383290813612815	-0.7624077470631762	0.8634766118762496	0.14505298231678626	0.23477292364956415						
YBL012C	0.9480187730307893	-0.49680696112146727	-0.9997421685078414	0.3572289270013452	0.2003157618351696	0.685707800671465	-0.05758643515298978	-0.40181221788978616	-1.3175483241003452	0.2981763541516133	-0.2566527394995864	-0.770591119325179
YBL013W	-1.0122081289414402	-2.607581482902974	-1.1559209989418686	-2.2063382502084705	-2.910158374533169	-1.2021639278359706	-0.5498248450764857	-0.2234325900534031	0.6110481977788108	-0.20299486570556446	0.40008725506443743	0.0541297463413794
YBL015W	-0.19688992042571352	0.05116570711997165	-0.1092346573490896	-0.6710839074146172	-0.460846414719285	-0.34509342586927894	0.43198874885263916	1.0007120308911028	-0.639071447502355	0.5529570514866973	-0.2703560953827984	-0.9779722734388623
YBL016W							0.3870511699327414	1.7792875503705388	0.3296819741880253	0.6955416139042748	0.5726259392548134	-0.34312812321516983
YBL017C	-0.5874254470588643	-0.4308259232597134	-0.980245449187134	-1.7767985750436692	0.06727983055134151	-1.025738918018591	-0.03905359032980192	-1.7312376588171405	-0.583328152664174	0.8208767840515465	-0.1496622006384626	-0.3910162377779554
YBL018C							-0.11422678895625477	0.3814820701254762	0.26007352686086255	0.6043118074267392	0.23338323694569285	-1.1487010178328865
YBL019W	-0.6064749806713932	-0.42474553113421276	1.0517028190519104	-1.2602780713047725	-0.35618258017725984	0.3237423486231392	-0.37190465699478187	0.7874760418040483	-0.5191481341182578	0.8156700964346543	-0.2669199480351935	0.8158218962531492
YBL020W							0.9411493161511534	-0.08378252296271306	0.19446177700270478	0.481876071310978	-1.074732276997036	0.38597674260784937
YBL022C	0.2792327305183238	1.6813075604665844	0.3736938973560937	-1.1901121490713964	0.4591232666542677	-1.6232060858191635						
YBL023C							-0.5427873359624336	0.6789445569971053	0.21905585565704863	1.4104755626381322	1.0201177918502866	0.3362523560856816
YBL024W	0.28214335690580905	0.44661232984481813	-0.6518153510883933	-2.003490938122188	-1.2175342282748929	-0.4001903683595309	-0.36649164300102954	-0.7413215828613766	-0.005439115835900288	-0.10958774616352296	-0.1767255400782639	-0.2501002794364787
YBL025W							0.551127047975529	-0.5005469948983596	0.5034386325103447	0.12241168892477061	-0.11967787062793181	-0.08234569403469794
YBL026W							1.7430382591873241	0.25292064052165114	0.8913723743357208	1.2347771204302675	-0.18849284590528229	1.621316807803019
YBL027W		4.554847708226808	0.005388047302684773	0.7566459000118096		0.6787685252874943	-0.2775306459808201	-3.246016770838374	-0.27013720777569333	0.48051483982208515	0.6096039527259326	0.6891215741659696
YBL028C	0.09889884835355411	1.2265681193319233	-0.23381431555258755	-0.9247239955671896	-0.6966491022466839	0.6035614520661505	0.30002327894021974	0.5084668136281594	-0.40495829128879146	-0.46370638085955246	-0.515661933964924	-0.28487267590026355
YBL029W	-0.4629650680568572	0.17860576580777549	-0.25248265092614564	0.46283739022842646	-0.12221092165823974	0.6737838923903853	0.828782374194857	0.3367803778451798	1.5601278519088992	-0.14922772607826787	0.3986700647891715	-0.9635134371572596
YBL030C							0.974665970842328	0.04416724724585161	-2.318415758130056	-3.347980798878016	0.41655083736800413	1.3034701434091724
YBL031W	0.45150983590232896	-0.7057444606865573	-0.26339561520357857	-0.7308913688439006	-0.47482017327059234	0.7689488232100594	-0.27368052544061205	0.22461254195149938	-0.1878631813334529	0.38047761727038476	0.321071825425631	0.7401328512981261
YBL032W	0.11688516368299992	-0.02272893025947262	0.11845819121062227	0.17927373119868434	-0.6706678881591479	0.2723310222486097	0.5292160630945769	-0.6356551958642328	-0.7685768163963066	0.32189303333876434	-1.025550592215013	0.39241474027974255
YBL033C							2.499303535629994	2.6615760926665324	1.5323859996051874	1.5281205098628052	1.7110523503854864	2.160789270939677
YBL034C							1.044403710536526	0.3973752557971142	0.20256783976587667	0.2696289150007627	-0.6199908322145269	-1.1125369484906864
YBL035C							-1.3832765369262325	0.31762069119919484	-0.32959316946556305	0.7243131446009463	-0.21853275813247663	-0.17337850943821137
YBL036C	-0.3302999455643397	-0.8957406455404346	-0.941468987118179	-0.3234275245844399	-0.5124929583299307	-0.051705011582554104	0.5197847354404773	-0.24405830827011643	-0.49280959842241034	0.057450211516366395	1.0294557761283858	0.38314901722363587
YBL037W	-1.0735903209498066	0.5522654924075507	-0.34687446991057136	-0.8842212947510446	0.3194936808399377	0.8259179463378572	0.05186963001201067	0.9498452958836037	0.10496037709567552	-0.5456691003322619	0.13603579694347795	0.38593265391978737
YBL038W							0.4424066579911159	0.5683664150504222	1.781075576271034	-0.22300928469559955	0.05898308680796971	0.08523724802092636
YBL039C							-0.19541865698828068	0.08896129137198144	-0.4190931538147498	-0.07931452209994161	-0.2744678719618663	-0.26772472360008487
YBL040C							-0.8552177301566267	0.5270619370628513	-0.15198935701145205	0.18188736874597738	-0.940970498800132	0.12880455977924102
YBL041W							-0.02046645664731428	-3.276879440996183	-1.4344113860679366	-1.3751191044112359	-2.174199217061312	-0.43617271712021666
YBL042C							-0.7050884012382066	1.2865497445870013	1.0491892313604874	-0.9238553785232214	0.2788132041519362	0.1493060320709729
YBL043W	-0.09153416304209977	0.3931509184055366	0.3056784809115122	-0.13557891667987257	-0.22000739870291935	-0.3477703154491054	0.8406247791339874	-0.8824703561407559	1.9744240458540452	0.5277722522380499	0.08645281915524158	1.5653871450666226
YBL044W	0.12484182788986833	0.772898694379198	0.5240989917358067	0.027114470991527632	0.2514874357098596	0.45120203342297377						
YBL045C	2.5545744967358375	1.8497379581419722	-0.5061312095660404	-1.8571273843403178	-1.107161066002874	0.9506946053782727	0.6791119511865364	0.06121308735845932	0.24323132519331017	0.13436117617203497	0.35845541430808925	1.586639479182023
YBL046W	0.31577224084928296	0.625239216816442	-1.8245408495438302	-1.0610019962637285	-1.3463253245466067	-0.5306380366178047	-0.5939498851678214	0.2998229972652414	-1.2321148626509175	-1.111116681317571	-2.4501808492783534	-1.6813615469179868
YBL047C	-0.6424952134929394	0.4868807399808798	-1.3503995572386593	-2.9661739275925356	-0.316418549860626	-2.0253789110585494						
YBL048W	-0.9643845877724319	-0.9633554136914825	-0.7911597167078256	-1.247221234700671	-0.7744183783496545	-0.41115917878097263	-0.05418043870488668	-0.2097159733346969	-0.38417529160020525	0.3051490434410249	-0.5317340231864742	0.3080841798848343
YBL049W	-0.38514788783995535	0.006229107625924962	-0.311437780572301	-1.772977652159812	-0.524035932923127	-0.8295357297848134	-0.7795027597284687	-0.5047540712295873	-0.36518939312458926	-1.2475315281508998	-0.0076341342633915316	0.19917517103601334
YBL050W							-0.2794283390528929	0.22800239570647857	0.21184584083320773	0.8078794723686689	0.1911939999049683	-0.09707213047992633
YBL051C	-0.6710904873040754	2.123044626729311	-0.5802067788911118	0.13401443831245374	2.0736203722056095		0.17484483601723624	0.449142402096334	0.7433485403021021	-0.5181313598073902	-0.7419441889565477	-1.3066260623352353
YBL052C	-0.4795266416842607	-0.07414494734069543	0.07871665351532806	-3.1233572559540876	0.12120399007585275	0.30223146382705474	-0.8829340049717511	0.4146554660866122	-3.983290886232348	-2.694737250949947	-2.6395491648389644	
