orf	hap a | cell death (frequency of dead cells) | pH [3.0], acetic acid [400 mM], time [100-350 min] | Sousa M~Sousa MJ, 2013
YML095C	1.3611009681165922
YML096W	1.3611009681165922
YML099C	1.3611009681165922
YML101C	1.3611009681165922
YML104C	1.3611009681165922
YML106W	1.3611009681165922
YML108W	1.3611009681165922
YML112W	1.3611009681165922
YML115C	-1.388878538894482
YML116W-A	1.3611009681165922
YML117W	1.3611009681165922
YML118W	1.3611009681165922
YML120C	1.3611009681165922
YML121W	1.3611009681165922
YML122C	1.3611009681165922
YML124C	1.3611009681165922
YML131W	1.3611009681165922
YMR001C-A	-1.388878538894482
YMR004W	1.3611009681165922
YMR006C	1.3611009681165922
YMR007W	1.3611009681165922
YMR008C	1.3611009681165922
YMR009W	1.3611009681165922
YMR012W	1.3611009681165922
YMR015C	-1.388878538894482
YMR018W	1.3611009681165922
YMR019W	1.3611009681165922
YMR020W	1.3611009681165922
YMR026C	1.3611009681165922
YMR027W	1.3611009681165922
YMR029C	1.3611009681165922
YMR032W	-1.388878538894482
YMR040W	1.3611009681165922
YMR041C	1.3611009681165922
YMR042W	1.3611009681165922
YMR052W	1.3611009681165922
YMR053C	1.3611009681165922
YMR054W	1.3611009681165922
YMR055C	1.3611009681165922
YMR056C	1.3611009681165922
YMR057C	1.3611009681165922
YMR058W	1.3611009681165922
YMR068W	1.3611009681165922
YMR069W	1.3611009681165922
YMR074C	1.3611009681165922
YMR081C	1.3611009681165922
YMR083W	1.3611009681165922
YMR084W	-1.388878538894482
YMR099C	1.3611009681165922
YMR101C	1.3611009681165922
YMR102C	1.3611009681165922
YMR103C	-1.388878538894482
YMR105C	1.3611009681165922
YMR106C	1.3611009681165922
YMR107W	-1.388878538894482
YMR109W	1.3611009681165922
YMR110C	1.3611009681165922
YMR111C	-1.388878538894482
YMR119W-A	1.3611009681165922
YMR120C	1.3611009681165922
YMR122C	1.3611009681165922
YMR124W	1.3611009681165922
YMR129W	1.3611009681165922
YMR135C	1.3611009681165922
YMR139W	1.3611009681165922
YMR140W	1.3611009681165922
YMR141C	-1.388878538894482
YMR143W	1.3611009681165922
YMR147W	1.3611009681165922
YMR150C	-1.388878538894482
YMR151W	1.3611009681165922
YMR152W	1.3611009681165922
YMR153C-A	-1.388878538894482
YMR153W	-1.388878538894482
YMR158C-A	1.3611009681165922
YMR159C	1.3611009681165922
YMR161W	1.3611009681165922
YMR162C	1.3611009681165922
YMR164C	-1.388878538894482
YMR166C	1.3611009681165922
YMR169C	1.3611009681165922
YMR172W	1.3611009681165922
YMR174C	-1.388878538894482
YMR175W	1.3611009681165922
YMR176W	1.3611009681165922
YMR178W	1.3611009681165922
YMR180C	-1.388878538894482
YMR182C	1.3611009681165922
YMR184W	1.3611009681165922
YMR185W	-1.388878538894482
YMR187C	1.3611009681165922
YMR191W	1.3611009681165922
YMR193W	1.3611009681165922
YMR196W	-1.388878538894482
YMR198W	-1.388878538894482
YMR199W	1.3611009681165922
YMR202W	1.3611009681165922
YMR204C	1.3611009681165922
YMR205C	1.3611009681165922
YMR207C	1.3611009681165922
YMR210W	1.3611009681165922
YMR215W	-1.388878538894482
YMR216C	1.3611009681165922
YMR219W	1.3611009681165922
YMR225C	1.3611009681165922
YMR226C	-1.388878538894482
YMR228W	1.3611009681165922
YMR230W-A	1.3611009681165922
YMR231W	-1.388878538894482
YMR232W	-1.388878538894482
YMR233W	-1.388878538894482
YMR234W	-1.388878538894482
YMR237W	-1.388878538894482
YMR238W	-1.388878538894482
YMR241W	-1.388878538894482
YMR242C	-1.388878538894482
YMR242W-A	1.3611009681165922
YMR244W	1.3611009681165922
YMR245W	1.3611009681165922
YMR252C	-1.388878538894482
YMR254C	-1.388878538894482
YMR256C	1.3611009681165922
YMR257C	1.3611009681165922
YMR267W	1.3611009681165922
YMR269W	-1.388878538894482
YMR272C	-1.388878538894482
YMR272W-B	1.3611009681165922
YMR280C	-1.388878538894482
YMR282C	-0.013888785388944908
YMR283C	-1.388878538894482
YMR286W	-1.388878538894482
YMR287C	1.3611009681165922
YMR289W	-1.388878538894482
YMR292W	-1.388878538894482
YMR293C	-1.388878538894482
YMR294W	1.3611009681165922
YMR297W	-1.388878538894482
YMR299C	1.3611009681165922
YMR300C	-1.388878538894482
YMR302C	1.3611009681165922
YMR303C	1.3611009681165922
YMR304W	1.3611009681165922
YMR306C-A	-1.388878538894482
YMR310C	-1.388878538894482
YMR311C	-1.388878538894482
YMR315W-A	1.3611009681165922
YMR316C-B	1.3611009681165922
YMR322C	1.3611009681165922
YMR326C	1.3611009681165922
YNL001W	1.3611009681165922
YNL003C	-1.388878538894482
YNL005C	-1.388878538894482
YNL012W	1.3611009681165922
YNL015W	-1.388878538894482
YNL020C	1.3611009681165922
YNL027W	1.3611009681165922
YNL031C	1.3611009681165922
YNL032W	1.3611009681165922
YNL034W	1.3611009681165922
YNL043C	1.3611009681165922
YNL044W	1.3611009681165922
YNL045W	1.3611009681165922
YNL046W	1.3611009681165922
YNL049C	1.3611009681165922
YNL050C	1.3611009681165922
YNL051W	1.3611009681165922
YNL055C	-1.388878538894482
YNL056W	1.3611009681165922
YNL059C	-1.388878538894482
YNL066W	1.3611009681165922
YNL067W	1.3611009681165922
YNL067W-B	1.3611009681165922
YNL071W	1.3611009681165922
YNL072W	1.3611009681165922
YNL074C	1.3611009681165922
YNL076W	1.3611009681165922
YNL077W	1.3611009681165922
YNL078W	1.3611009681165922
YNL079C	-1.388878538894482
YNL081C	1.3611009681165922
YNL082W	-1.388878538894482
YNL084C	-1.388878538894482
YNL090W	1.3611009681165922
YNL091W	1.3611009681165922
YNL093W	1.3611009681165922
YNL094W	1.3611009681165922
YNL097C	-1.388878538894482
YNL097C-B	1.3611009681165922
YNL099C	1.3611009681165922
YNL104C	1.3611009681165922
YNL109W	1.3611009681165922
YNL120C	1.3611009681165922
YNL121C	1.3611009681165922
YNL125C	1.3611009681165922
YNL130C-A	-1.388878538894482
YNL133C	-1.388878538894482
YNL136W	-1.388878538894482
YNL140C	1.3611009681165922
YNL146C-A	1.3611009681165922
YNL153C	1.3611009681165922
YNL154C	1.3611009681165922
YNL155W	1.3611009681165922
YNL157W	1.3611009681165922
YNL159C	1.3611009681165922
YNL160W	-1.388878538894482
YNL162W	1.3611009681165922
YNL162W-A	1.3611009681165922
YNL164C	1.3611009681165922
YNL166C	1.3611009681165922
YNL167C	1.3611009681165922
YNL168C	1.3611009681165922
YNL175C	1.3611009681165922
YNL176C	1.3611009681165922
YNL177C	-1.388878538894482
YNL179C	1.3611009681165922
YNL183C	1.3611009681165922
YNL184C	-1.388878538894482
YNL195C	1.3611009681165922
YNL197C	1.3611009681165922
YNL200C	1.3611009681165922
YNL202W	1.3611009681165922
YNL203C	1.3611009681165922
YNL204C	1.3611009681165922
YNL205C	1.3611009681165922
YNL208W	1.3611009681165922
YNL211C	1.3611009681165922
YNL215W	1.3611009681165922
YNL219C	-1.388878538894482
YNL220W	-1.388878538894482
YNL225C	1.3611009681165922
YNL226W	1.3611009681165922
YNL227C	1.3611009681165922
YNL228W	1.3611009681165922
YNL230C	1.3611009681165922
YNL231C	1.3611009681165922
YNL234W	1.3611009681165922
YNL236W	-1.388878538894482
YNL239W	1.3611009681165922
YNL242W	1.3611009681165922
YNL255C	1.3611009681165922
YNL259C	-1.388878538894482
YNL264C	-1.388878538894482
YNL268W	1.3611009681165922
YNL274C	1.3611009681165922
YNL277W	1.3611009681165922
YNL277W-A	-1.388878538894482
YNL278W	1.3611009681165922
YNL280C	1.3611009681165922
YNL285W	1.3611009681165922
YNL288W	-1.388878538894482
YNL289W	1.3611009681165922
YNL295W	-1.388878538894482
YNL299W	1.3611009681165922
YNL300W	1.3611009681165922
YNL303W	1.3611009681165922
YNL315C	-1.388878538894482
YNL330C	1.3611009681165922
YNR010W	-1.388878538894482
YNR012W	1.3611009681165922
YNR013C	-1.388878538894482
YNR014W	1.3611009681165922
YNR020C	1.3611009681165922
YNR021W	1.3611009681165922
YNR032C-A	1.3611009681165922
YNR034W	1.3611009681165922
YNR036C	-1.388878538894482
YNR037C	-1.388878538894482
YNR039C	1.3611009681165922
YNR042W	1.3611009681165922
YNR048W	1.3611009681165922
YNR049C	1.3611009681165922
YNR050C	1.3611009681165922
YNR052C	1.3611009681165922
YNR055C	1.3611009681165922
YNR056C	1.3611009681165922
YNR058W	1.3611009681165922
YNR059W	1.3611009681165922
YNR060W	1.3611009681165922
YNR062C	1.3611009681165922
YNR063W	1.3611009681165922
YNR065C	1.3611009681165922
YNR066C	1.3611009681165922
YNR069C	1.3611009681165922
YNR075W	-1.388878538894482
YOL002C	1.3611009681165922
YOL004W	-1.388878538894482
YOL006C	-1.388878538894482
YOL007C	1.3611009681165922
YOL008W	1.3611009681165922
YOL009C	-1.388878538894482
YOL011W	-1.388878538894482
YOL012C	-1.388878538894482
YOL013C	1.3611009681165922
YOL013W-A	1.3611009681165922
YOL015W	-1.388878538894482
YOL018C	1.3611009681165922
YOL019W	1.3611009681165922
YOL019W-A	1.3611009681165922
YOL020W	1.3611009681165922
YOL023W	-1.388878538894482
YOL025W	1.3611009681165922
YOL029C	1.3611009681165922
YOL030W	1.3611009681165922
YOL031C	1.3611009681165922
YOL032W	1.3611009681165922
YOL035C	-1.388878538894482
YOL036W	1.3611009681165922
YOL037C	-1.388878538894482
YOL039W	-1.388878538894482
YOL043C	1.3611009681165922
YOL045W	-1.388878538894482
YOL046C	-1.388878538894482
YOL047C	1.3611009681165922
YOL048C	1.3611009681165922
YOL049W	-1.388878538894482
YOL052C-A	-1.388878538894482
YOL053W	1.3611009681165922
YOL054W	1.3611009681165922
YOL055C	-1.388878538894482
YOL056W	1.3611009681165922
YOL057W	-1.388878538894482
YOL058W	1.3611009681165922
YOL061W	1.3611009681165922
YOL062C	-1.388878538894482
YOL064C	1.3611009681165922
YOL065C	-1.388878538894482
YOL067C	1.3611009681165922
YOL068C	1.3611009681165922
YOL070C	1.3611009681165922
YOL071W	1.3611009681165922
YOL076W	-1.388878538894482
YOL077W-A	1.3611009681165922
YOL080C	-1.388878538894482
YOL082W	1.3611009681165922
YOL084W	-1.388878538894482
YOL085C	-1.388878538894482
YOL086C	-1.388878538894482
YOL089C	1.3611009681165922
YOL091W	1.3611009681165922
YOL097W-A	1.3611009681165922
YOL105C	1.3611009681165922
YOL106W	1.3611009681165922
YOL118C	1.3611009681165922
YOL119C	1.3611009681165922
YOL126C	1.3611009681165922
YOL141W	1.3611009681165922
YOL148C	-1.388878538894482
YOL150C	1.3611009681165922
YOL151W	1.3611009681165922
YOL152W	1.3611009681165922
YOL159C-A	1.3611009681165922
YOL160W	1.3611009681165922
YOL164W	1.3611009681165922
YOR003W	1.3611009681165922
YOR005C	1.3611009681165922
YOR006C	1.3611009681165922
YOR009W	1.3611009681165922
YOR016C	1.3611009681165922
YOR017W	1.3611009681165922
YOR021C	1.3611009681165922
YOR026W	1.3611009681165922
YOR027W	1.3611009681165922
YOR030W	1.3611009681165922
YOR032C	1.3611009681165922
YOR033C	1.3611009681165922
YOR037W	1.3611009681165922
YOR038C	1.3611009681165922
YOR039W	1.3611009681165922
YOR041C	1.3611009681165922
YOR042W	1.3611009681165922
YOR044W	1.3611009681165922
YOR045W	1.3611009681165922
YOR049C	1.3611009681165922
YOR050C	1.3611009681165922
YOR051C	1.3611009681165922
YOR052C	1.3611009681165922
YOR053W	1.3611009681165922
YOR054C	1.3611009681165922
YOR055W	1.3611009681165922
YOR058C	1.3611009681165922
YOR059C	1.3611009681165922
YOR061W	1.3611009681165922
YOR064C	1.3611009681165922
YOR065W	-1.388878538894482
YOR071C	1.3611009681165922
YOR073W	1.3611009681165922
YOR076C	1.3611009681165922
YOR078W	1.3611009681165922
YOR079C	1.3611009681165922
YOR081C	1.3611009681165922
YOR082C	1.3611009681165922
YOR083W	1.3611009681165922
YOR084W	1.3611009681165922
YOR086C	1.3611009681165922
YOR087W	1.3611009681165922
YOR090C	1.3611009681165922
YOR091W	1.3611009681165922
YOR093C	1.3611009681165922
YOR094W	1.3611009681165922
YOR096W	1.3611009681165922
YOR099W	1.3611009681165922
YOR101W	-1.388878538894482
YOR108W	1.3611009681165922
YOR109W	1.3611009681165922
YOR113W	-1.388878538894482
YOR115C	-1.388878538894482
YOR120W	1.3611009681165922
YOR124C	1.3611009681165922
YOR133W	1.3611009681165922
YOR134W	1.3611009681165922
YOR135C	1.3611009681165922
YOR136W	1.3611009681165922
YOR137C	1.3611009681165922
YOR139C	1.3611009681165922
YOR141C	1.3611009681165922
YOR147W	1.3611009681165922
YOR150W	1.3611009681165922
YOR158W	1.3611009681165922
YOR161C	-1.388878538894482
YOR161C-C	1.3611009681165922
YOR162C	-1.388878538894482
YOR164C	-1.388878538894482
YOR165W	-1.388878538894482
YOR166C	1.3611009681165922
YOR177C	1.3611009681165922
YOR180C	1.3611009681165922
YOR182C	1.3611009681165922
YOR186W	1.3611009681165922
YOR187W	1.3611009681165922
YOR192C	1.3611009681165922
YOR193W	1.3611009681165922
YOR195W	1.3611009681165922
YOR196C	-1.388878538894482
YOR197W	1.3611009681165922
YOR198C	1.3611009681165922
YOR199W	-1.388878538894482
YOR202W	1.3611009681165922
YOR208W	1.3611009681165922
YOR211C	1.3611009681165922
YOR213C	1.3611009681165922
YOR214C	1.3611009681165922
YOR215C	1.3611009681165922
YOR216C	1.3611009681165922
YOR219C	1.3611009681165922
YOR220W	1.3611009681165922
YOR227W	1.3611009681165922
YOR228C	1.3611009681165922
YOR229W	1.3611009681165922
YOR230W	1.3611009681165922
YOR231W	1.3611009681165922
YOR233W	1.3611009681165922
YOR234C	1.3611009681165922
YOR235W	1.3611009681165922
YOR239W	1.3611009681165922
YOR241W	1.3611009681165922
YOR243C	1.3611009681165922
YOR245C	1.3611009681165922
YOR248W	1.3611009681165922
YOR251C	1.3611009681165922
YOR255W	1.3611009681165922
YOR263C	1.3611009681165922
YOR265W	1.3611009681165922
YOR266W	1.3611009681165922
YOR273C	1.3611009681165922
YOR276W	1.3611009681165922
YOR279C	1.3611009681165922
YOR280C	1.3611009681165922
YOR284W	1.3611009681165922
YOR286W	1.3611009681165922
YOR290C	1.3611009681165922
YOR291W	1.3611009681165922
YOR292C	1.3611009681165922
YOR293C-A	1.3611009681165922
YOR293W	1.3611009681165922
YOR295W	1.3611009681165922
YOR296W	1.3611009681165922
YOR297C	1.3611009681165922
YOR300W	1.3611009681165922
YOR301W	1.3611009681165922
YOR302W	1.3611009681165922
YOR303W	1.3611009681165922
YOR304W	1.3611009681165922
YOR305W	-1.388878538894482
YOR306C	1.3611009681165922
YOR307C	1.3611009681165922
YOR308C	1.3611009681165922
YOR309C	1.3611009681165922
YOR312C	1.3611009681165922
YOR313C	1.3611009681165922
YOR314W	1.3611009681165922
YOR315W	1.3611009681165922
YOR316C	1.3611009681165922
YOR316C-A	1.3611009681165922
YOR317W	1.3611009681165922
YOR318C	1.3611009681165922
YOR320C	1.3611009681165922
YOR321W	1.3611009681165922
YOR323C	1.3611009681165922
YOR324C	1.3611009681165922
YOR325W	1.3611009681165922
YOR327C	1.3611009681165922
YOR328W	1.3611009681165922
YOR330C	1.3611009681165922
YOR332W	-1.388878538894482
YOR333C	1.3611009681165922
YOR337W	1.3611009681165922
YOR347C	1.3611009681165922
YOR349W	1.3611009681165922
YOR350C	1.3611009681165922
YOR351C	1.3611009681165922
YOR352W	1.3611009681165922
YOR354C	1.3611009681165922
YOR355W	1.3611009681165922
YOR356W	1.3611009681165922
YOR357C	1.3611009681165922
YOR358W	1.3611009681165922
YOR359W	1.3611009681165922
YOR366W	1.3611009681165922
YOR367W	1.3611009681165922
YOR368W	1.3611009681165922
YOR369C	1.3611009681165922
YOR374W	1.3611009681165922
YOR375C	1.3611009681165922
YOR376W	1.3611009681165922
YOR376W-A	1.3611009681165922
YOR377W	1.3611009681165922
YOR380W	1.3611009681165922
YOR381W	1.3611009681165922
YOR383C	1.3611009681165922
YOR386W	1.3611009681165922
YPL006W	1.3611009681165922
YPL031C	-1.388878538894482
YPL036W	1.3611009681165922
YPL038W-A	1.3611009681165922
YPL043W	1.3611009681165922
YPL045W	-1.388878538894482
YPL050C	-1.388878538894482
YPL054W	-1.388878538894482
YPL059W	-1.388878538894482
YPL065W	-1.388878538894482
YPL075W	-1.388878538894482
YPL078C	-1.388878538894482
YPL092W	1.3611009681165922
YPL096W	1.3611009681165922
YPL097W	-1.388878538894482
YPL098C	-1.388878538894482
YPL101W	-1.388878538894482
YPL103C	1.3611009681165922
YPL104W	-1.388878538894482
YPL106C	1.3611009681165922
YPL107W	1.3611009681165922
YPL108W	1.3611009681165922
YPL110C	1.3611009681165922
YPL111W	1.3611009681165922
YPL112C	1.3611009681165922
YPL113C	1.3611009681165922
YPL114W	1.3611009681165922
YPL116W	1.3611009681165922
YPL118W	-1.388878538894482
YPL119C	1.3611009681165922
YPL119C-A	1.3611009681165922
YPL120W	1.3611009681165922
YPL121C	1.3611009681165922
YPL123C	1.3611009681165922
YPL125W	1.3611009681165922
YPL130W	1.3611009681165922
YPL132W	-1.388878538894482
YPL133C	1.3611009681165922
YPL134C	1.3611009681165922
YPL135W	1.3611009681165922
YPL136W	1.3611009681165922
YPL138C	1.3611009681165922
YPL140C	1.3611009681165922
YPL141C	1.3611009681165922
YPL144W	1.3611009681165922
YPL145C	1.3611009681165922
YPL147W	1.3611009681165922
YPL148C	1.3611009681165922
YPL149W	1.3611009681165922
YPL150W	1.3611009681165922
YPL154C	1.3611009681165922
YPL155C	1.3611009681165922
YPL156C	1.3611009681165922
YPL157W	1.3611009681165922
YPL159C	1.3611009681165922
YPL162C	1.3611009681165922
YPL163C	1.3611009681165922
YPL164C	1.3611009681165922
YPL165C	1.3611009681165922
YPL166W	1.3611009681165922
YPL167C	1.3611009681165922
YPL168W	1.3611009681165922
YPL170W	1.3611009681165922
YPL171C	1.3611009681165922
YPL172C	1.3611009681165922
YPL174C	1.3611009681165922
YPL176C	1.3611009681165922
YPL177C	-1.388878538894482
YPL178W	1.3611009681165922
YPL179W	1.3611009681165922
YPL181W	1.3611009681165922
YPL182C	1.3611009681165922
YPL183C	1.3611009681165922
YPL184C	1.3611009681165922
YPL185W	1.3611009681165922
YPL186C	1.3611009681165922
YPL188W	1.3611009681165922
YPL189C-A	1.3611009681165922
YPL189W	1.3611009681165922
YPL191C	1.3611009681165922
YPL192C	1.3611009681165922
YPL193W	1.3611009681165922
YPL194W	1.3611009681165922
YPL195W	1.3611009681165922
YPL196W	1.3611009681165922
YPL197C	1.3611009681165922
YPL198W	1.3611009681165922
YPL199C	1.3611009681165922
YPL201C	1.3611009681165922
YPL202C	1.3611009681165922
YPL206C	1.3611009681165922
YPL208W	1.3611009681165922
YPL212C	1.3611009681165922
YPL213W	1.3611009681165922
YPL215W	-1.388878538894482
YPL220W	1.3611009681165922
YPL221W	1.3611009681165922
YPL222W	1.3611009681165922
YPL225W	1.3611009681165922
YPL226W	1.3611009681165922
YPL230W	1.3611009681165922
YPL236C	1.3611009681165922
YPL240C	1.3611009681165922
YPL241C	1.3611009681165922
YPL244C	1.3611009681165922
YPL245W	1.3611009681165922
YPL249C	1.3611009681165922
YPL250C	1.3611009681165922
YPL253C	1.3611009681165922
YPL254W	1.3611009681165922
YPL257W	1.3611009681165922
YPL258C	1.3611009681165922
YPL259C	1.3611009681165922
YPL260W	1.3611009681165922
YPL261C	1.3611009681165922
YPL263C	1.3611009681165922
YPL265W	1.3611009681165922
YPL267W	1.3611009681165922
YPL270W	1.3611009681165922
YPL272C	1.3611009681165922
YPL273W	1.3611009681165922
YPL274W	1.3611009681165922
YPR012W	1.3611009681165922
YPR015C	1.3611009681165922
YPR021C	1.3611009681165922
YPR023C	-1.388878538894482
YPR024W	-1.388878538894482
YPR042C	1.3611009681165922
YPR043W	1.3611009681165922
YPR045C	-1.388878538894482
YPR047W	1.3611009681165922
YPR054W	1.3611009681165922
YPR064W	1.3611009681165922
YPR065W	1.3611009681165922
YPR066W	1.3611009681165922
YPR067W	-1.388878538894482
YPR068C	1.3611009681165922
YPR069C	1.3611009681165922
YPR071W	1.3611009681165922
YPR072W	-1.388878538894482
YPR073C	1.3611009681165922
YPR078C	-1.388878538894482
YPR079W	1.3611009681165922
YPR092W	1.3611009681165922
YPR093C	1.3611009681165922
YPR095C	1.3611009681165922
YPR096C	1.3611009681165922
YPR097W	1.3611009681165922
YPR098C	1.3611009681165922
YPR099C	-1.388878538894482
YPR100W	-1.388878538894482
YPR106W	1.3611009681165922
YPR109W	1.3611009681165922
YPR111W	1.3611009681165922
YPR115W	1.3611009681165922
YPR117W	1.3611009681165922
YPR120C	1.3611009681165922
YPR121W	1.3611009681165922
YPR122W	1.3611009681165922
YPR125W	1.3611009681165922
YPR126C	1.3611009681165922
YPR134W	1.3611009681165922
YPR139C	-1.388878538894482
YPR140W	1.3611009681165922
YPR146C	1.3611009681165922
YPR149W	1.3611009681165922
YPR150W	1.3611009681165922
YPR154W	1.3611009681165922
YPR156C	1.3611009681165922
YPR157W	1.3611009681165922
YPR159C-A	1.3611009681165922
YPR160W	-1.388878538894482
YPR163C	-1.388878538894482
YPR171W	1.3611009681165922
YPR185W	1.3611009681165922
YPR196W	1.3611009681165922
YPR198W	1.3611009681165922
YPR200C	1.3611009681165922
