orf	hap a | protein aggregates (synphilin-1) | standard [standard] | Zhao L~Liu B, 2016
YDR428C	1.6273683022403418
YDR430C	2.5008706405341243
YDR431W	1.787694994026083
YDR435C	-8.948269831561802
YDR436W	-1.242949749254052
YDR438W	-3.5024775337275855
YDR439W	-6.321947924610697
YDR440W	-3.377179525644891
YDR441C	5.541715190272448
YDR444W	4.390251543129928
YDR445C	4.6622214651779
YDR446W	3.1177833879100945
YDR447C	0.8696458803096192
YDR451C	4.667034895463715
YDR452W	4.843871192829852
YDR453C	2.0219217691268696
YDR455C	-17.672471322935138
YDR458C	-1.8794394619896337
YDR459C	0.25058894105775664
YDR461W	1.86174281626284
YDR463W	-29.634703706572886
YDR465C	1.9584678579256902
YDR466W	7.256941665709931
YDR467C	3.1970898910909114
YDR469W	-19.48094196164029
YDR471W	-1.7613232319401604
YDR475C	3.4714512223203116
YDR476C	3.974437676344742
YDR477W	-16.586080474749252
YDR479C	-2.7781526662807963
YDR480W	0.30015381941803554
YDR481C	3.6446727591814962
YDR482C	5.735970132384978
YDR483W	0.21343212677802015
YDR485C	-4.725755881940302
YDR486C	4.256050228401769
YDR488C	-22.673787116743412
YDR490C	3.1754979404191346
YDR491C	5.308511428124817
YDR492W	4.018937772351848
YDR493W	0.4614488483723136
YDR494W	0.9949064749306444
YDR496C	-9.927650000354774
YDR497C	-16.93500559113702
YDR500C	8.037764327332866
YDR501W	2.701462701307527
YDR502C	15.859566137245892
YDR503C	-0.364268128011318
YDR504C	-0.9451460006982586
YDR505C	-1.5961048739468282
YDR506C	0.30533531092710575
YDR508C	-7.202793307335
YDR509W	-14.251275001612534
YDR511W	4.637830174635667
YDR512C	-7.055752296315092
YDR513W	2.034007661452229
YDR514C	-3.3837427920562533
YDR515W	-1.9623582813171652
YDR516C	1.9826661272865778
YDR517W	-3.5730218782978866
YDR519W	-18.335247119703922
YDR520C	-1.0877617203442114
YDR522C	-5.37155563513528
YDR524C	1.9389372185841154
YDR525W	-11.746847352747977
YDR525W-A	-3.1214212155658316
YDR528W	-4.476388274117355
YDR530C	4.67907198052535
YDR532C	-38.05788855612525
YDR533C	-0.77719005397487
YDR534C	-2.4722137123360284
YDR535C	3.6072220284624947
YDR536W	-0.7401802227919205
YDR537C	-8.079821010477346
YDR538W	4.686528540427787
YDR539W	-1.6288393444673375
YDR540C	-5.509518004728982
YDR541C	-2.0910416080322562
YEL001C	1.3358354709849607
YEL003W	-32.401920269572855
YEL004W	4.943682582321209
YEL005C	7.49806472740525
YEL006W	1.6165837579660973
YEL007W	-8.861976947410113
YEL008W	3.911375131980577
YEL010W	2.1683939486985224
YEL011W	-7.076860344858559
YEL012W	-6.222410572180067
YEL013W	-20.83188752648759
YEL014C	8.540979179130872
YEL015W	9.108433592536215
YEL016C	7.987742081770065
YEL017C-A	3.5323967630634314
YEL017W	1.873444868584187
YEL020C	5.042985128897207
YEL023C	1.6587429537621858
YEL025C	-4.819804615469764
YEL028W	2.814969118719077
YEL030W	-1.2773015655235298
YEL031W	-33.66335578369995
YEL033W	-21.631126119806638
YEL037C	5.168923560201229
YEL038W	3.5595521148621714
YEL039C	5.705321740481963
YEL040W	1.6207049970676906
YEL041W	7.018289149450595
YEL042W	-1.2452726713319606
YEL043W	1.2588297650621456
YEL047C	3.7894436116389727
YEL048C	-3.682749052889008
YEL049W	1.7472226185550426
YEL052W	2.646073772608659
YEL053C	5.731296602197752
YEL056W	6.4387623143600266
YEL057C	
YEL059W	0.021105735270069204
YEL060C	2.8682122787854922
YEL061C	
YEL062W	
YEL063C	
YEL064C	
YEL065W	2.436983590044292
YEL066W	2.067925303618246
YEL067C	7.671734745351429
YEL068C	9.719734311453436
YEL071W	6.0457728457364155
YER001W	4.759850953211057
YER002W	6.639585022895233
YER004W	2.0690412590262426
YER005W	-4.122717547926655
YER007C-A	11.055050738996243
YER007W	0.03634765337930901
YER010C	5.6309126868347334
YER011W	-3.8953182844858247
YER016W	-42.78788670265488
YER019C-A	0.6169042348057019
YER019W	-33.231314008813506
YER020W	5.434587061869621
YER024W	-2.407307264662336
YER027C	-0.13587783585147406
YER028C	0.776212953004034
YER030W	-2.3820377927194087
YER031C	-4.934779542884357
YER032W	-3.2576046090914446
YER033C	-2.6104968763942438
YER034W	5.422848254704945
YER035W	0.18254217428037833
YER038W-A	2.649704736684072
YER039C	0.3865218531130594
YER039C-A	-5.916907396302278
YER041W	1.5625954374543696
YER042W	1.5657098755217405
YER044C-A	1.2125406164751666
YER045C	1.0740825019133524
YER046W	-4.479802473286547
YER046W-A	-0.3854836974361575
YER047C	0.0643656037442355
YER048C	-15.506824570853837
YER049W	1.4029981290680738
YER051W	-1.0425834371995464
YER052C	0.5281100985092593
YER053C	-1.317525946625139
YER054C	-3.1612464509530582
YER055C	
YER056C	-7.080983516371276
YER056C-A	6.491908752280793
YER057C	-24.23591651515916
YER059W	0.6026191412270805
YER060W	-3.4161649562029055
YER060W-A	-11.601719740563333
YER061C	-20.2178401386535
YER062C	3.0276805086940968
YER063W	-1.1109676660852017
YER064C	-2.21493789474075
YER065C	-3.3093022470691125
YER066C-A	-4.324840708794568
YER066W	-4.988151802224422
YER067C-A	-1.1904021539618768
YER067W	2.2522348659372113
YER069W	
YER071C	-9.426235009211688
YER072W	-0.5376834023426227
YER073W	-2.2399981309481234
YER074W	-6.959590687036425
YER075C	-1.0034050949717326
YER077C	-7.577516726287385
YER078C	-3.7588104453524522
YER079W	0.007457944108374193
YER080W	0.12741873132995352
YER081W	7.488639821435228
YER083C	2.3802422644151164
YER084W	5.116077596745129
YER085C	-1.131165810892412
YER087C-B	-2.5469074994917946
YER088C	-5.64897758558115
YER089C	-3.9132131815023
YER090W	-6.65843675012519
YER091C	-6.990807078555065
YER091C-A	5.104996287844514
YER092W	-5.599138207512873
YER093C-A	0.5233265414964166
YER095W	-13.09789272116668
YER096W	2.6245692554029034
YER097W	0.8941948607678114
YER098W	-0.47963889667700244
YER101C	5.258453942731066
YER106W	-1.206764214969681
YER111C	-40.8636335704186
YER113C	-7.127593102709561
YER114C	1.9615316777981064
YER115C	-59.80265462592858
YER116C	-6.3003504784631446
YER117W	0.11631042147327975
YER118C	-0.07708259845105658
YER119C	-1.803725271251416
YER119C-A	-16.626491166746256
YER120W	-8.849966849787194
YER121W	-0.7215151771420736
YER123W	0.17931904182628244
YER124C	-1.9419745334888319
YER128W	2.2871617592937383
YER129W	-59.80265462592858
YER130C	3.7632172673831974
YER131W	-2.520175448409077
YER132C	0.6424902535228654
YER134C	0.9536613960821043
YER135C	-2.645568683982077
YER137C	2.4793706091696066
YER139C	-23.900778724052678
YER140W	-4.091201273981568
YER142C	-1.4978587353203352
YER143W	-2.0917168401967103
YER144C	0.4036199142933441
YER145C	0.19682816576965934
YER149C	-2.9248425882039513
YER150W	-1.0060754284042588
YER151C	-16.426883121162064
YER152C	2.455872279235109
YER153C	1.0054433162063958
YER155C	-54.522584034401625
YER156C	3.5109914341969244
YER158C	-6.504918736947673
YER161C	-16.419789257618092
YER162C	
YER163C	-1.8601806769464488
YER164W	0.13494314621947012
YER166W	3.964662926239008
YER167W	-18.362358838138917
YER170W	2.9559298293639316
YER173W	4.41310989264133
YER174C	-17.130927590966955
YER175C	1.4691065904545013
YER176W	-3.3924674072970333
YER177W	-0.44568188983954826
YER178W	-36.67327766707409
YER179W	4.346525740318647
YER180C	1.9805729169690949
YER181C	3.4314417781331343
YER182W	2.19907980329247
YER183C	-0.7312264132923616
YER184C	4.60348260842288
YER185W	-0.6529860604462527
YER186C	0.4804808485637011
YER187W	0.10407928666223398
YER188W	-20.54585482187158
YFL001W	-22.585664886276838
YFL003C	4.156671693672315
YFL004W	5.300673205969808
YFL007W	2.296990396927992
YFL010C	5.218005058456633
YFL010W-A	5.97734191334478
YFL011W	4.226101871725817
YFL012W	3.706559882627907
YFL012W-A	4.086603717957708
YFL013C	-0.6134857687764139
YFL014W	1.4140380345760732
YFL015C	3.669273141064707
YFL018C	-11.291450031246185
YFL019C	3.822044520735865
YFL020C	2.12539811307699
YFL021W	-1.3492661175292113
YFL023W	-24.443285344480984
YFL025C	-13.398484632065276
YFL026W	
YFL027C	8.46053263876054
YFL028C	2.3708176275172903
YFL030W	3.0224140286666596
YFL031W	7.344770209979416
YFL032W	7.874945739188561
YFL033C	-11.232716381822328
YFL034C-A	4.764115859327823
YFL034W	-2.907458636347343
YFL036W	-33.83892662701587
YFL040W	1.4338671158767866
YFL041W	0.7362179480735094
YFL042C	6.86365930210566
YFL044C	6.0217283580170005
YFL046W	-1.027741220078589
YFL047W	-2.234383126021754
YFL048C	4.153512134883854
YFL049W	-6.1076329707361054
YFL050C	2.793825958020655
YFL051C	0.9711970969066641
YFL052W	0.5803269390662393
YFL053W	3.5081889906318295
YFL054C	-3.360192431206954
YFL055W	-1.9266647807594808
YFL063W	-0.8008551707231106
YFR006W	-1.6442288333129085
YFR007W	6.305997928482128
YFR008W	-1.7310055449445656
YFR009W	5.597378888599906
YFR010W	-5.2740506701055665
YFR011C	-4.109651805074932
YFR012W	2.6132010578821365
YFR013W	-1.1499688594484638
YFR014C	-1.4940411316801914
YFR015C	-1.8933254464116942
YFR016C	2.383217564757807
YFR017C	-0.3474126246986202
YFR018C	2.6620202399521418
YFR019W	-25.277141881939485
YFR020W	-1.0895473034021066
YFR021W	-4.913589566360294
YFR022W	-0.5571943739858227
YFR023W	4.453924111996798
YFR024C-A	1.990599434626283
YFR025C	
YFR026C	3.280097721441699
YFR030W	-0.25530195529650257
YFR031C-A	7.499808318934683
YFR032C	2.0187682502476676
YFR032C-A	9.8614625908194
YFR033C	-1.9976823612860812
YFR034C	1.4484132589660348
YFR035C	5.188603042363013
YFR038W	1.5530770608047675
YFR039C	5.96473838190802
YFR040W	7.296470086883389
YFR041C	5.007327458170636
YFR043C	0.37908432809564374
YFR044C	1.2213201655139727
YFR045W	-0.4217103086325764
YFR046C	1.6539812556552462
YFR047C	4.104569350182757
YFR048W	-3.079390874930965
YFR049W	4.311544976054805
YFR053C	8.237081756510193
YFR054C	1.4256712789598396
YFR055W	3.833336969670512
YFR056C	4.114220782769351
YFR057W	-6.165542374381147
YGL002W	4.195232488171598
YGL004C	3.4044863677543162
YGL005C	-3.8765447667475144
YGL006W	4.231086349258092
YGL007W	-20.869539277517468
YGL009C	0.15574348789397163
YGL010W	1.6930302775846968
YGL013C	-0.012361234754791894
YGL014W	10.33094568667913
YGL015C	4.749363817900758
YGL016W	6.8670039968042715
YGL017W	7.8269240277737
YGL019W	-6.276967399007063
YGL020C	5.527144369999654
YGL021W	3.3811673210511373
YGL023C	-27.188108796613584
YGL024W	-55.524594273012326
YGL026C	
YGL027C	-3.9138280322105246
YGL028C	5.171398133313076
YGL029W	5.676832462936211
YGL031C	-10.121438535701373
YGL032C	6.043992541670633
YGL034C	-5.643485724063936
YGL035C	-10.451207189873642
YGL036W	
YGL037C	-6.83353511289468
YGL039W	2.1041207667701016
YGL041C	0.5702901286420285
YGL042C	-15.35763442875124
YGL043W	-3.41473680307881
YGL045W	-7.915606989130822
YGL049C	0.9575394545828004
YGL050W	2.5157319704830314
YGL051W	0.2118617500940303
YGL053W	1.2455614198265295
YGL054C	-6.3298331934996455
YGL056C	1.9758139762448934
YGL057C	3.7816934785860354
YGL058W	3.1979806828559987
YGL059W	0.8180857103455068
YGL060W	-18.684356432807633
YGL062W	1.0482930650639162
YGL063W	2.01313122580585
YGL066W	-26.28465745755014
YGL067W	2.883582604363646
YGL071W	-3.9785167811288815
YGL077C	3.0073041034394308
YGL078C	-0.8341817074861098
YGL079W	12.144939858223736
YGL080W	-0.8422210145680111
YGL081W	-4.571802981212521
YGL082W	0.9794930777406279
YGL083W	-3.9900661172554734
YGL084C	-21.169691048681067
YGL085W	2.8219184307813947
YGL086W	2.786286209592703
YGL087C	-0.7311830277717277
YGL089C	2.0385001735235164
YGL090W	-2.7916308383249984
YGL094C	-5.323612513830078
YGL096W	-2.8277501442691246
YGL101W	0.3379911774255788
YGL104C	6.474120313073982
YGL105W	-18.88530621022352
YGL108C	-2.303507161319203
YGL109W	3.0039722155574538
YGL110C	-1.9588919170540748
YGL114W	3.072964702897991
YGL115W	-8.312376005700294
YGL117W	4.962435033432897
YGL118C	1.5329252778426223
YGL121C	7.694609324433401
YGL124C	-2.2396411623418544
YGL125W	-14.421687252441139
YGL126W	2.041570991679201
YGL127C	-27.808682475535264
YGL131C	3.336520055506398
YGL132W	-0.40285615673521136
YGL133W	-5.115464940382246
YGL136C	-25.485143562813768
YGL138C	2.7672322606355664
YGL139W	7.150268558070152
YGL140C	4.009559620220642
YGL141W	-0.1358552318053725
YGL144C	9.971037161802386
YGL146C	4.430664209892072
YGL147C	
YGL148W	-38.96797412030881
YGL149W	7.974273779964648
YGL151W	8.532514402278053
YGL152C	-9.767589629222556
YGL153W	-1.8410056384187357
YGL154C	
YGL156W	3.0235579131338
YGL157W	-9.945966749411667
YGL158W	2.7781582480235443
YGL159W	-0.5699991997783442
YGL160W	1.9078163876779257
YGL161C	-0.9276847297681314
YGL162W	-4.101289357688344
YGL163C	-18.009668823897762
YGL164C	-1.6641106009682005
YGL165C	5.211189688200292
YGL166W	3.4889478989126985
YGL167C	-42.67567519651572
YGL168W	-39.05541592077441
YGL170C	4.422312322455838
YGL173C	-47.14479729187955
YGL174W	-17.25863787960172
YGL175C	-15.9168480662467
YGL176C	-3.8607068564849243
YGL177W	2.1902823148870496
YGL179C	0.9037431242803677
YGL180W	6.768673296214999
YGL181W	4.840246893090168
YGL194C	-6.576343800610388
YGL195W	4.0769699618552835
YGL196W	0.27774434462639164
YGL197W	4.809589598519608
YGL198W	2.033673191460281
YGL199C	-6.2205257083650025
YGL202W	4.507633823697468
YGL203C	0.021831875330320827
YGL205W	-7.378829479112255
YGL208W	-3.9779851625012626
YGL209W	2.2672446830961235
YGL210W	-3.1796698400246584
YGL211W	-8.21017434600872
YGL212W	-8.776178158089522
YGL213C	-12.919180603303133
YGL214W	-10.454152344582127
YGL215W	-11.164010266948374
YGL216W	-8.512000792766763
YGL217C	-2.8610826418887143
YGL218W	-17.53751248790516
YGL219C	-19.969103028312418
YGL221C	0.5380069543418813
YGL222C	-5.395989123655603
YGL224C	-10.22281402678864
YGL226C-A	1.1199820062013544
YGL226W	-1.734920485036369
YGL227W	-11.786605858807107
YGL228W	-9.178614719058181
YGL229C	-0.4187857784669262
YGL230C	-3.1161275680121463
YGL231C	-3.7719629471723266
YGL232W	-0.4434156748267384
YGL234W	-15.461325034673166
YGL235W	-1.734125220631995
YGL236C	1.932696426109004
YGL237C	0.7709540107293975
YGL241W	-14.404270869357944
YGL242C	1.278904003421772
YGL243W	-4.714190113439123
YGL244W	-40.22649530135126
YGL248W	3.951452491227876
YGL249W	-11.542490291447308
YGL250W	2.4880942675804363
YGL251C	-4.415932867479725
YGL252C	-52.22220062883854
YGL253W	-1.0541903890697029
YGL254W	-2.7734094551530646
YGL255W	-17.36336459581689
YGL256W	-1.5067221171930427
YGL257C	3.644834291079981
YGL258W	1.9504333414673027
YGL259W	-1.3124080243774046
YGL260W	0.2916383118774135
YGL261C	-0.4660475841669438
YGL262W	1.7723641164873243
YGL263W	5.410847486856596
YGR001C	0.9643472406642246
YGR003W	2.1304906807232555
YGR004W	-0.30575153123687215
YGR007W	-5.485292563976323
YGR008C	-2.040265297277685
YGR010W	1.0320208742845907
YGR011W	-5.054706440240572
YGR012W	1.2533746620811428
YGR014W	4.046396877479836
YGR015C	1.390101379424955
YGR016W	-2.4824023630012846
YGR017W	2.8073591075852846
YGR018C	-3.4025078477396917
YGR019W	-2.4684879641960578
YGR021W	2.999351385062809
YGR022C	-7.1797480432188365
YGR023W	-4.260762021880211
YGR025W	-1.239247552413346
YGR026W	-2.15781968841182
YGR027C	-2.0199746008888724
YGR028W	-11.635658319037987
YGR031W	1.5231195201902779
YGR032W	0.7277836884561424
YGR033C	-4.822471559465683
YGR034W	2.0749395853031984
YGR035C	-13.137421771440678
YGR037C	-5.2937427196071525
YGR038W	-15.485272701475758
YGR039W	-6.494395851612225
YGR040W	1.0283141697771327
YGR041W	5.30688974106954
YGR042W	-9.93670663917446
YGR043C	1.7375283341269778
YGR044C	-0.13144215574457974
YGR045C	-5.888772790729163
YGR049W	0.22233462113706537
YGR050C	-4.037407257706455
YGR051C	-12.316305017912413
YGR052W	-2.9929678577004495
YGR053C	2.182949148052856
YGR054W	1.5601150273136994
YGR055W	-1.3347459244197566
YGR058W	0.19500175655976193
YGR059W	8.235934761061898
YGR061C	-5.710001948769161
YGR066C	-1.229597849764282
YGR067C	2.808537371931422
YGR068C	0.36846572133345745
YGR069W	4.817460794773666
YGR070W	-3.2914190327621498
YGR071C	-6.4311109329876075
YGR072W	-10.323234202517583
YGR077C	-7.0810633168028545
YGR078C	-37.44104861849099
YGR079W	3.1377208384022737
YGR080W	5.026532173196202
YGR081C	11.347299636708684
YGR084C	-0.8005578090134335
YGR085C	-26.26798729099336
YGR086C	9.194728348932045
YGR087C	3.1623951644584736
YGR088W	4.253725239066135
YGR089W	5.047364207857285
YGR092W	-29.696129300391036
YGR093W	-0.14943855403579676
YGR096W	-0.7514293943341883
YGR097W	4.853134492848689
YGR100W	7.786043692177017
YGR101W	2.741718775795185
YGR105W	-16.52219555077643
YGR106C	2.472547578229566
YGR107W	2.7271099331616995
YGR108W	-2.915065941642368
YGR109C	-14.383465977310593
YGR110W	-2.0674013306134498
YGR111W	-4.690680373747426
YGR117C	-0.08478809249518093
YGR118W	-0.2992795802397126
YGR121C	4.74645452571923
YGR122C-A	0.7348384397737462
YGR122W	-8.186207518245638
YGR123C	6.191219978190119
YGR124W	3.8684184755542503
YGR125W	5.361835827836046
YGR126W	6.0558017759194485
YGR127W	0.3491265450601304
YGR129W	1.4265935974548611
YGR130C	-5.812729029643698
YGR131W	0.24429501676899434
YGR132C	2.5859318412702663
YGR133W	-4.683561423457611
YGR134W	7.639617739820309
YGR135W	-7.162638636762637
YGR136W	4.818389437216375
YGR137W	5.030685302536341
YGR138C	1.4780768384279241
YGR139W	3.115515358418918
YGR141W	4.04342851712417
YGR142W	4.03391222211588
YGR143W	-2.083419865895081
YGR144W	2.1307845019240688
YGR146C	2.348685713653566
YGR148C	6.9442175634806205
YGR149W	7.943844807409363
YGR151C	4.8620512477939855
YGR152C	8.140115369800156
YGR153W	5.835335750442539
YGR154C	1.9594039171546953
YGR157W	-6.61370759895545
YGR161C	2.3961318898276858
YGR163W	-32.48798994838849
YGR164W	2.782177327451052
YGR166W	-7.5895833363256315
YGR168C	8.334940213487698
YGR169C	6.218920865012919
YGR170W	-4.41818187715829
YGR173W	5.381352865522857
YGR174C	2.2841489617316597
YGR176W	3.2177290261039886
YGR177C	-1.727082343728199
YGR178C	11.50275039566057
YGR181W	-1.1817838880966534
YGR182C	0.4559749688312351
YGR183C	2.349910140307493
YGR184C	1.2001611296375074
YGR187C	6.145213379490777
YGR188C	-19.25563005891597
YGR189C	3.460159568942636
YGR192C	-5.142021585249125
YGR193C	1.4327773059155646
YGR194C	3.7050852786376822
YGR196C	-2.45846918539025
YGR197C	-5.658634093283595
YGR199W	6.739257884915318
YGR200C	-0.33302287547623166
YGR201C	8.929687660106296
YGR202C	6.115438049005959
YGR203W	6.4891610886545195
YGR205W	6.314321945156493
YGR206W	8.154182450045155
YGR207C	0.8597246158566776
YGR208W	
YGR209C	1.9994837415038802
YGR210C	8.731893573726325
YGR212W	4.867239840433996
YGR213C	-1.1462397559556337
YGR214W	-1.6271501261614603
YGR217W	-6.529434188449898
YGR221C	6.999097227039684
YGR223C	5.109674202015249
YGR224W	5.861086972397459
YGR225W	3.260605102446121
YGR226C	4.108834053453251
YGR227W	0.3178361850395248
YGR228W	3.2810406591343764
YGR229C	-15.252939534632532
YGR230W	6.858302883453774
YGR231C	5.8100510937175756
YGR232W	4.100900766920184
YGR233C	-1.5030984671710996
YGR234W	6.023491891815759
YGR235C	1.605427572112518
YGR236C	5.464886880154637
YGR237C	-7.148720920835373
YGR238C	-2.394727787531899
YGR239C	1.3172365766063763
YGR241C	5.066543912385114
YGR242W	4.935122987426823
YGR243W	3.784350502751046
YGR244C	4.172039577796625
YGR247W	3.1899875868762635
YGR248W	2.4012538062025044
YGR249W	7.262761003304178
YGR250C	-1.795503486966112
YGR254W	1.4645920393265257
YGR255C	2.8424708782136534
YGR256W	3.326209514529168
YGR259C	-8.428892863727754
YGR260W	-3.4425641532873428
YGR261C	4.578995146612542
YGR263C	4.410587860148283
YGR266W	5.320731275669033
YGR268C	2.209463695854211
YGR269W	-2.3312326604192037
YGR270W	-27.56030143605215
YGR271C-A	3.2947262174146417
YGR271W	-0.016280643364332548
YGR273C	7.268702477693402
YGR275W	7.4491395862931995
YGR276C	2.0299655506599876
YGR279C	3.983168925756047
YGR281W	-4.599829079152826
YGR282C	-2.3370077298118446
YGR283C	1.9942619808494157
YGR284C	-5.82155811508445
YGR286C	4.200463576913833
YGR287C	7.022376828033131
YGR288W	5.476414949705756
YGR289C	6.870894470133258
YGR290W	3.611828807981226
YGR291C	2.8572168696633327
YGR292W	3.18669731640194
YGR295C	3.173540019565806
YHL002W	5.811558903701659
YHL003C	-2.9296431732790893
YHL005C	-3.4407294515922757
YHL006C	-13.621713257931347
YHL007C	
YHL008C	-2.5120409171926568
YHL009C	2.587370062782945
YHL010C	7.35787771672139
YHL012W	7.299143858642225
YHL013C	2.3983003965019947
YHL014C	2.51627137573378
YHL016C	1.588674199349036
YHL017W	6.007866139148561
YHL019C	8.24076865944096
YHL020C	-13.680900190725993
YHL021C	1.7475331639470042
YHL022C	-9.654717856557667
YHL023C	-11.762185480420342
YHL024W	6.687152769519344
YHL025W	-11.694358327910464
YHL026C	5.10232799500222
YHL027W	-4.347641287584764
YHL028W	9.347829182068665
YHL029C	-9.696898499354177
YHL030W	-10.23688374512406
YHL031C	-9.4876981202843
YHL032C	2.2810310170233237
YHL033C	5.797795780635944
YHL034C	0.7794965942822358
YHL035C	-3.4662207179218356
YHL036W	3.1692994495323035
YHL037C	3.8415421904901876
YHL039W	8.591698664900264
YHL040C	6.121304210506338
YHL041W	3.29287716649975
YHL042W	-3.478442676042185
YHL043W	-8.149401600296379
YHL044W	-1.3208230046375036
YHL045W	5.449765094850022
YHL046C	0.8605849001301777
YHL047C	4.2965073587886735
YHR001W-A	3.8628257481078947
YHR003C	9.523056579016796
YHR004C	-18.242795016116553
YHR005C	
YHR006W	-4.426362200777319
YHR008C	5.958530597090906
YHR009C	3.744678200795832
YHR012W	-2.8572251415947534
YHR014W	-4.4230120628633145
YHR015W	1.37613326316756
YHR016C	2.9355921688226374
YHR017W	7.940622309322464
YHR018C	
YHR021C	-14.336329391999257
YHR021W-A	5.546265284384603
YHR022C	-1.932837853667948
YHR025W	-38.972808274844404
YHR028C	4.791962928838856
YHR029C	2.5438442868199616
YHR030C	-5.869523339104532
YHR031C	-21.196631233372266
YHR032W	3.015241680470268
YHR033W	-3.4112474553739105
YHR034C	-17.214779484956026
YHR035W	6.60950672470161
YHR037W	-4.272679049381225
YHR039C	2.913112545137679
YHR041C	-31.09698801391799
YHR043C	-5.90105351563934
YHR044C	-2.600151128258574
YHR045W	-2.2046601107887795
YHR046C	-5.5128116132293385
YHR047C	-13.655083411694605
YHR048W	1.689400122342029
YHR049C-A	-4.373293087165543
YHR049W	3.9364814305985547
YHR050W	-4.751063274869168
YHR057C	-3.7637331162625998
YHR059W	
YHR061C	-9.405231571878375
YHR066W	5.777201738173503
YHR067W	-23.80728202915448
YHR073W	1.251137871571494
YHR075C	-4.576920645598761
YHR076W	-4.110120793463864
YHR077C	-8.46093775662628
YHR078W	-1.6170914201780135
YHR079C	3.0586671322808883
YHR079C-A	2.6557349556959764
YHR080C	-2.719095446662976
YHR081W	-27.588498228884593
YHR082C	-0.9704599712434003
YHR086W	-3.4761963352848184
YHR087W	3.9472453676821218
YHR092C	6.356965069928663
YHR093W	1.2892662284600789
YHR094C	0.911945264310738
YHR095W	0.3768086748583528
YHR096C	3.161667670424592
YHR097C	1.4759351557741667
YHR103W	3.487933149106027
YHR104W	-2.3134407791563945
YHR105W	-0.6842080142212126
YHR106W	3.0456302916309568
YHR108W	-7.064333120324818
YHR109W	7.910570895948126
YHR110W	3.8786390996966986
YHR111W	-10.014611856580686
YHR112C	3.3011326327919193
YHR113W	3.023111993549655
YHR114W	-4.041038666439505
YHR115C	-3.796212579168767
YHR116W	-5.817573985460385
YHR117W	-1.3501698034371117
YHR121W	1.6063932093839455
YHR123W	2.3656564902313306
YHR124W	1.1953702819360643
YHR125W	1.1386328911873846
YHR126C	-2.933192038065272
YHR127W	5.397619281561944
YHR129C	-35.84680458968686
YHR130C	1.0671443396352132
YHR131C	1.9935482135770783
YHR132C	-3.471693144655916
YHR132W-A	-3.738994691032147
YHR133C	-1.605598679395328
YHR134W	-1.6653879467317552
YHR135C	-1.9047414421406188
YHR136C	6.226360909478544
YHR137W	-0.17654345788727
YHR138C	-0.5528742921620307
YHR139C	4.7296576191462805
YHR139C-A	3.2337754245613937
YHR140W	0.34846581584645264
YHR142W	-5.053619184520514
YHR143W	1.1804099335488871
YHR146W	-8.531075153861352
YHR150W	5.714276395606035
YHR151C	-2.8900689261297217
YHR152W	-8.081725154144863
YHR153C	-0.018288423216425542
YHR154W	-20.23971504581177
YHR155W	-4.974295010629746
YHR156C	-1.5220041860907472
YHR157W	0.6908515655819656
YHR158C	4.79331202568433
YHR159W	-6.28315449644424
YHR160C	-4.54310445967117
YHR161C	-2.3051261816729323
YHR162W	4.236203411360208
YHR163W	7.9075801286651455
YHR167W	-45.29190505042249
YHR171W	2.0297926270592015
YHR176W	3.0780770914604574
YHR178W	-6.397419491587868
YHR179W	-2.2220905188551825
YHR180W	-4.242897930944224
YHR181W	-6.713541607860478
YHR182W	0.44852652239644897
YHR184W	4.662439030600886
YHR185C	2.4763641065711397
YHR189W	-0.4232173136342894
YHR191C	-41.96782525887579
YHR193C	-5.012480191499954
YHR194W	
YHR195W	-1.6885733266175649
YHR198C	6.084938764178858
YHR199C	3.2425457942960705
YHR200W	-33.802730202182445
YHR202W	-0.81799946897317
YHR203C	5.5048395802645445
YHR204W	10.006915395186937
YHR206W	1.6685435887300315
YHR207C	5.5986754384991
YHR209W	-2.13325898442406
YHR210C	0.6765124647840111
YIL001W	3.7459417319786397
YIL002C	-1.3957394597509634
YIL005W	-2.0574864721273514
YIL006W	-5.968600317170882
YIL007C	0.09230596486438003
YIL008W	-10.32995136186964
YIL009C-A	-19.310221180987256
YIL010W	3.683718117302192
YIL011W	6.777566742213509
YIL012W	
YIL013C	-10.85078633159062
YIL014C-A	-5.286427958414663
YIL014W	2.7454442911961507
YIL015W	-5.215431499478825
YIL016W	0.5649092831684825
YIL017C	-7.962295169529241
YIL020C	
YIL023C	7.128874396542926
YIL024C	8.15193704020858
YIL025C	3.72966679721614
YIL027C	-2.939322594314426
YIL028W	-0.6660868529226036
YIL029C	2.4328049670553398
YIL030C	0.6593436590012516
YIL032C	3.5623525097077007
YIL034C	-6.9492356468806165
YIL035C	6.533152925037186
YIL036W	7.143778532050078
YIL037C	5.093092064647337
YIL038C	3.405309755070391
YIL039W	-1.5460944362025657
YIL040W	-17.29980111970255
YIL041W	-0.8042968356629245
YIL042C	4.456416551924946
YIL043C	4.498650550787644
YIL044C	-8.216115299830179
YIL045W	1.0684143349558468
YIL047C	-41.71347532520378
YIL049W	3.3780983884993674
YIL050W	7.222958702273559
YIL052C	2.3246623895445424
YIL053W	-1.5702218369107896
YIL054W	0.5729296353957807
YIL055C	5.3776211088466965
YIL056W	0.6666214798731218
YIL057C	2.4979330843288636
YIL058W	3.226860192087173
YIL059C	-3.5615645986661875
YIL060W	2.6988414828363645
