orf	hap a | protein aggregates (synphilin-1) | standard [standard] | Zhao L~Liu B, 2016
YDR374C	0.29968390889190877
YDR375C	-0.42061279324336553
YDR378C	-2.6291214270071133
YDR379W	-0.07881114879214385
YDR380W	0.10689226358519967
YDR382W	-0.38986785583004674
YDR383C	-0.5304001442252194
YDR384C	0.317764700968391
YDR385W	0.653895487277243
YDR386W	-0.26934851733462883
YDR387C	-0.11905175987477506
YDR388W	-1.1935881718849588
YDR389W	0.42068990738283385
YDR391C	-0.2582659216326879
YDR392W	-5.104784994738774
YDR393W	-0.1763657593202249
YDR395W	-1.6753482983655126
YDR399W	0.3641870512538818
YDR400W	0.28367125807855564
YDR401W	-0.37256840606604563
YDR402C	0.1839299327405733
YDR403W	0.06738116381236876
YDR406W	0.304854550760674
YDR408C	-0.7924280473107828
YDR409W	-0.6099435372133705
YDR410C	
YDR411C	0.2609775889997011
YDR414C	-2.5490660197909345
YDR415C	-0.1630705242460685
YDR419W	0.10588947057512074
YDR420W	-0.02843223803587703
YDR421W	-0.17305794467047586
YDR422C	-0.48907441505218874
YDR423C	-0.24625207240343602
YDR424C	-1.2557606278333768
YDR425W	0.3297831447811476
YDR426C	0.444363169518822
YDR428C	-0.027432481667305945
YDR430C	0.06106856088435199
YDR431W	-0.011188587690316672
YDR435C	-1.0989293277075425
YDR436W	-0.3182458302706858
YDR438W	-0.5471754573979002
YDR439W	-0.8328370499290509
YDR440W	-0.5344805808545532
YDR441C	0.36915922199813694
YDR444W	0.2524958442772478
YDR445C	0.28005114732423686
YDR446W	0.12357259654935823
YDR447C	-0.10420299659989717
YDR451C	0.2805388318785523
YDR452W	0.29845543724041973
YDR453C	0.012542675388409634
YDR455C	-1.9828433066047468
YDR458C	-0.38273335443751744
YDR459C	-0.16692427635015444
YDR461W	-0.003686250055556058
YDR463W	-3.1948263669650103
YDR465C	0.006113685963774602
YDR466W	0.5429416203199703
YDR467C	0.13160773040639903
YDR469W	-2.1660729671710808
YDR471W	-0.3707661174383944
YDR475C	0.1594053249693299
YDR476C	0.21036663739978628
YDR477W	-1.8727729399119286
YDR479C	-0.4737886980214502
YDR480W	-0.16190248852369132
YDR481C	0.17695569196040176
YDR482C	0.3888406402887297
YDR483W	-0.17068891057892857
YDR485C	-0.6711149185780078
YDR486C	0.23889890727482996
YDR488C	-2.4895639442926556
YDR490C	0.12942008870081548
YDR491C	0.3455316079984445
YDR492W	0.21487527431765696
YDR493W	-0.14556048507956035
YDR494W	-0.0915119106936418
YDR496C	-1.1981576436407337
YDR497C	-1.9081251481648507
YDR500C	0.622052592978121
YDR501W	0.08139203997280862
YDR502C	1.4145377237699854
YDR503C	-0.2292200359003349
YDR504C	-0.28807310941173453
YDR505C	-0.3540266122418265
YDR506C	-0.1613775129392859
YDR508C	-0.9220820711274903
YDR509W	-1.6362163682013897
YDR511W	0.2775798835994201
YDR512C	-0.9071842486459493
YDR513W	0.013767187360582097
YDR514C	-0.5351455543692027
YDR515W	-0.3911344790091737
YDR516C	0.008565393271814022
YDR517W	-0.5543228315569552
YDR519W	-2.049994070169521
YDR520C	-0.3025225725895615
YDR522C	-0.7365457124428509
YDR524C	0.004134891096658329
YDR525W	-1.3824741076452816
YDR525W-A	-0.5085677972351529
YDR528W	-0.6458496247105043
YDR530C	0.28175839882249265
YDR532C	-4.048242102802452
YDR533C	-0.2710562386649371
YDR534C	-0.4427917387755675
YDR535C	0.17316127886309154
YDR536W	-0.2673064963909213
YDR537C	-1.01094029470866
YDR538W	0.28251387856912225
YDR539W	-0.35734318581173863
YDR540C	-0.7505237099898171
YDR541C	-0.40417234745443353
YEL001C	-0.05696984908241209
YEL003W	-3.475193734120639
YEL004W	0.3085680741977163
YEL005C	0.5673715976740851
YEL006W	-0.02852514435391016
YEL007W	-1.0901863514412955
YEL008W	0.20397730027094657
YEL010W	0.027382865309624405
YEL011W	-0.9093228626146044
YEL012W	-0.822752177712052
YEL013W	-2.302947347098972
YEL014C	0.6730370460919983
YEL015W	0.7305300887380066
YEL016C	0.616984465866143
YEL017C-A	0.16558017265797637
YEL017W	-0.0025006277795399682
YEL020C	0.31862915648076645
YEL023C	-0.024253681511141642
YEL025C	-0.6806436978418144
YEL028W	0.09289222244152145
YEL030W	-0.32172626921184555
YEL031W	-3.6029991826212098
YEL033W	-2.38392417527143
YEL037C	0.33138891908139917
YEL038W	0.1683314840622937
YEL039C	0.38573542291604734
YEL040W	-0.028107590855646954
YEL041W	0.5187619523664952
YEL042W	-0.31848118284691673
YEL043W	-0.06477187199388758
YEL047C	0.19162350773134224
YEL048C	-0.5654401107236378
YEL049W	-0.015289146173910043
YEL052W	0.07578017413024624
YEL053C	0.38836713005775075
YEL056W	0.4600457625594242
YEL057C	
YEL059W	-0.19017493301122038
YEL060C	0.09828668444585527
YEL061C	
YEL062W	
YEL063C	
YEL064C	
YEL065W	0.05459568688501653
YEL066W	0.01720363688222838
YEL067C	0.5849674036317707
YEL068C	0.7924655279062948
YEL071W	0.4202290658429076
YER001W	0.2899427195569983
YER002W	0.4803926102944052
YER004W	0.017316702655173856
YER005W	-0.6100166033026649
YER007C-A	0.927756403262999
YER007W	-0.18863066050728
YER010C	0.37819648623051405
YER011W	-0.5869770863973033
YER016W	-4.527473524269457
YER019C-A	-0.12981013941191252
YER019W	-3.559225805233342
YER020W	0.35830527160256354
YER024W	-0.436215582037777
YER027C	-0.20608011047746116
YER028C	-0.1136693839381947
YER030W	-0.4336553431996678
YER031C	-0.6922926660213026
YER032W	-0.5223655534366777
YER033C	-0.4568022384044511
YER034W	0.3571159254189964
YER035W	-0.1738186022586926
YER038W-A	0.07614805420572414
YER039C	-0.15315189829622067
YER039C-A	-0.7917993703952003
YER041W	-0.03399510412555073
YER042W	-0.033679557155793
YER044C-A	-0.06946177118382935
YER045C	-0.08348999635423089
YER046W	-0.646195542715192
YER046W-A	-0.23136954361212064
YER047C	-0.18579195280295943
YER048C	-1.7634254676872443
YER049W	-0.05016509882552505
YER051W	-0.29794522347014557
YER052C	-0.13880653620468927
YER053C	-0.3258017015346041
YER054C	-0.512602789125981
YER055C	
YER056C	-0.9097406118998639
YER056C-A	0.4654304249211555
YER057C	-2.647834934878019
YER059W	-0.1312574688800001
YER060W	-0.5384304858490252
YER060W-A	-1.367770145883185
YER061C	-2.240733622398945
YER062C	0.11444360124168915
YER063W	-0.30487374018401403
YER064C	-0.41672520514156774
YER065C	-0.5276034270609415
YER066C-A	-0.6304952095712958
YER066W	-0.6977002080367706
YER067C-A	-0.31292184112599275
YER067W	0.035877414504083105
YER069W	
YER071C	-1.1473555478456923
YER072W	-0.24679003188074689
YER073W	-0.4192642447453718
YER074W	-0.8974413981674598
YER075C	-0.29397577315432855
YER077C	-0.9600480979965037
YER078C	-0.5731464581892832
YER079W	-0.19155769261401273
YER080W	-0.17940356975824
YER081W	0.5664166900937259
YER083C	0.04884679961385705
YER084W	0.3260347000307128
YER085C	-0.30692016501275476
YER087C-B	-0.45035952393837453
YER088C	-0.7646534011859992
YER089C	-0.5887901519987144
YER090W	-0.8669292447172003
YER091C	-0.9006041638212952
YER091C-A	0.3249119699044753
YER092W	-0.7596038017449898
YER093C-A	-0.13929119407471718
YER095W	-1.5193585994180212
YER096W	0.07360139096179254
YER097W	-0.10171575613254585
YER098W	-0.2409091097119097
YER101C	0.34045991047612906
YER106W	-0.31457960366880744
YER111C	-4.332513074971921
YER113C	-0.914462977030445
YER114C	0.0064241044263387255
YER115C	-6.251366677120733
YER116C	-0.830648851435793
YER117W	-0.18052903555289693
YER118C	-0.2001231260723901
YER119C	-0.37506218457050133
YER119C-A	-1.8768672487823028
YER120W	-1.0889695187962316
YER121W	-0.2654154012823354
YER123W	-0.17414516186816859
YER124C	-0.3890692493528441
YER128W	0.039416118797858675
YER129W	-6.251366677120733
YER130C	0.18896632101620586
YER131W	-0.44765110028951993
YER132C	-0.12721782885709676
YER134C	-0.09569075752460869
YER135C	-0.46035562504077915
YER137C	0.05889023220996072
YER139C	-2.6138796234711617
YER140W	-0.6068234543215963
YER142C	-0.3440725625341828
YER143W	-0.40424076026559475
YER144C	-0.15141956608172086
YER145C	-0.17237118181657327
YER149C	-0.48865094904573336
YER150W	-0.29424632456830724
YER151C	-1.8566434676182981
YER152C	0.05650944099022798
YER153C	-0.09044434464690765
YER155C	-5.716403309982816
YER156C	0.16341143900060884
YER158C	-0.8513751887965166
YER161C	-1.855924735347258
YER162C	
YER163C	-0.3807821031587522
YER164W	-0.17864121511633468
YER166W	0.20937628449846588
YER167W	-2.052740960752036
YER170W	0.10717400430287291
YER173W	0.2548117943028892
YER174C	-1.9279754685173112
YER175C	-0.04346715710551431
YER176W	-0.5360295102681409
YER177W	-0.23746867186154447
YER178W	-3.9079568375692038
YER179W	0.24806565678311307
YER180C	0.008353314508820696
YER181C	0.15535166950986773
YER182W	0.03049187830718272
YER183C	-0.2663993191107004
YER184C	0.27409987526323015
YER185W	-0.2584722049028374
YER186C	-0.14363221106707033
YER187W	-0.1817682631255235
YER188W	-2.27396723857192
YFL001W	-2.4806356232952522
YFL003C	0.22883012606470488
YFL004W	0.34473745919991383
YFL007W	0.04041193144696157
YFL010C	0.3363617320610248
YFL010W-A	0.4132958172482085
YFL011W	0.2358646156967355
YFL012W	0.1832259384215949
YFL012W-A	0.22173101639049422
YFL013C	-0.25447013548570946
YFL014W	-0.04904656358606798
YFL015C	0.17944814028983122
YFL018C	-1.3363344054816153
YFL019C	0.19492654919639715
YFL020C	0.02302663624065821
YFL021W	-0.3290175351879691
YFL023W	-2.6688450189764152
YFL025C	-1.5498138098174392
YFL026W	
YFL027C	0.664886406556957
YFL028C	0.04789191929521055
YFL030W	0.11391001483605218
YFL031W	0.551840185776391
YFL032W	0.6055562263791416
YFL033C	-1.3303836610142015
YFL034C-A	0.2903748290330371
YFL034W	-0.48688965111265303
YFL036W	-3.6207875753866876
YFL040W	-0.047037531336214404
YFL041W	-0.11772157644877694
YFL042C	0.503095248226514
YFL044C	0.4177929393009394
YFL046W	-0.2964414476570795
YFL047W	-0.4186953466804999
YFL048C	0.22851000757786918
YFL049W	-0.8111232020996789
YFL050C	0.09075005099833722
YFL051C	-0.09391408477078539
YFL052W	-0.13351605829128937
YFL053W	0.16312750252290284
YFL054C	-0.5327594915090829
YFL055W	-0.3875181040171576
YFL063W	-0.2734539283018269
YFR006W	-0.35890240980858623
YFR007W	0.44659441154544116
YFR008W	-0.36769440624858124
YFR009W	0.3747989268029157
YFR010W	-0.7266667565651274
YFR011C	-0.6086928153591227
YFR012W	0.07244959400783559
YFR013W	-0.30882524222595437
YFR014C	-0.3436857726111453
YFR015C	-0.38414024717762035
YFR016C	0.04914824950207
YFR017C	-0.22751227903408486
YFR018C	0.07739582977653889
YFR019W	-2.7533292494911743
YFR020W	-0.30270348333846114
YFR021W	-0.6901457513173443
YFR022W	-0.24876683406652222
YFR023W	0.25894698754226453
YFR024C-A	0.009369175860213337
YFR025C	
YFR026C	0.14001787334928498
YFR030W	-0.2181798595145886
YFR031C-A	0.5675482539477712
YFR032C	0.012223168849868637
YFR032C-A	0.8068250778846509
YFR033C	-0.3947134252436322
YFR034C	-0.04556375299348135
YFR035C	0.3333827943257364
YFR038W	-0.03495948191821306
YFR039C	0.4120188593935053
YFR040W	0.5469465397470954
YFR041C	0.31501641167640854
YFR043C	-0.15390544947655413
YFR044C	-0.06857224953173456
YFR045W	-0.23503993202259602
YFR046C	-0.024736124692236683
YFR047C	0.22355124870392137
YFR048W	-0.5043093896706663
YFR049W	0.24452149442557325
YFR053C	0.6422469296245067
YFR054C	-0.04786791275585661
YFR055W	0.1960706714956342
YFR056C	0.22452910738681747
YFR057W	-0.8169904360742802
YGL002W	0.23273700801017597
YGL004C	0.15262061566335722
YGL005C	-0.5850750011716954
YGL006W	0.23636963032445057
YGL007W	-2.3067621270645855
YGL009C	-0.17653377722759378
YGL010W	-0.020779776781217556
YGL013C	-0.19356572157399712
YGL014W	0.8543919149982473
YGL015C	0.2888801895926771
YGL016W	0.503434124214439
YGL017W	0.6006907883155966
YGL019W	-0.8282797371023687
YGL020C	0.36768294342572466
YGL021W	0.1502579889661313
YGL023C	-2.9469435729064166
YGL024W	-5.817924447221785
YGL026C	
YGL027C	-0.5888524471137999
YGL028C	0.3316396365559472
YGL029W	0.38284896153659925
YGL031C	-1.2177918067801627
YGL032C	0.42004868994810635
YGL034C	-0.7640969796991693
YGL035C	-1.251203130843828
YGL036W	
YGL037C	-0.8846697669514709
YGL039W	0.020870869451790182
YGL041C	-0.13453296247974417
YGL042C	-1.7483099006925409
YGL043W	-0.5382857889949185
YGL045W	-0.9943025463551123
YGL049C	-0.09529784246835557
YGL050W	0.06257427316069405
YGL051W	-0.17084801716358108
YGL053W	-0.06611618709736063
YGL054C	-0.833635965383399
YGL056C	0.007871150698754603
YGL057C	0.1908382838973239
YGL058W	0.131697983169844
YGL059W	-0.10942694231351462
YGL060W	-2.0853649407667563
YGL062W	-0.08610291671853519
YGL063W	0.011652039823511932
YGL066W	-2.8554081735187222
YGL067W	0.0998439668690278
YGL071W	-0.5954065471655751
YGL077C	0.11237911551630977
YGL078C	-0.27683048852251585
YGL079W	1.0381812059094924
YGL080W	-0.27764501073608083
YGL081W	-0.6555168009531892
YGL082W	-0.09307355702333998
YGL083W	-0.5965766966238805
YGL084C	-2.3371727436218257
YGL085W	0.09359630912288427
YGL086W	0.08998614280118875
YGL087C	-0.26639492339973386
YGL089C	0.014222357294942518
YGL090W	-0.4751542722452496
YGL094C	-0.7316882369299875
YGL096W	-0.4788137887595859
YGL101W	-0.1580689033296221
YGL104C	0.4636281453551447
YGL105W	-2.1057246627986026
YGL108C	-0.42569881870457177
YGL109W	0.11204153708258036
YGL110C	-0.390783275769413
YGL114W	0.11903168100113738
YGL115W	-1.0345021772881944
YGL117W	0.31046802500611953
YGL118C	-0.03700120948234095
YGL121C	0.5872849979963595
YGL124C	-0.4192280775911147
YGL125W	-1.653482105453296
YGL126W	0.014533484805826466
YGL127C	-3.0098185248750227
YGL131C	0.14573444120378837
YGL132W	-0.23312967714840366
YGL133W	-0.7105992524508923
YGL136C	-2.774403452504561
YGL138C	0.08805564499539409
YGL139W	0.5321337714746126
YGL140C	0.2139251037177237
YGL141W	-0.20607782029281235
YGL144C	0.8179268956406135
YGL146C	0.25659035322581986
YGL147C	
YGL148W	-4.140449665061284
YGL149W	0.6156198916699158
YGL151W	0.6721794163598274
YGL152C	-1.1819407325972258
YGL153W	-0.3788393368646338
YGL154C	
YGL156W	0.11402591031046878
YGL157W	-1.2000134502214679
YGL158W	0.08916263833971769
YGL159W	-0.25006418655506174
YGL160W	0.0009818074018264527
YGL161C	-0.2863039777061323
YGL162W	-0.6078455533890608
YGL163C	-2.0170073025927797
YGL164C	-0.36091678010632366
YGL165C	0.3356712160238956
YGL166W	0.16117804388687748
YGL167C	-4.516104538928209
YGL168W	-4.1493090466159055
YGL170C	0.25574416116315796
YGL173C	-4.968904660222589
YGL174W	-1.940914751210964
YGL175C	-1.804968008814065
YGL176C	-0.5834703442536422
YGL177W	0.029600539083939593
YGL179C	-0.10074835027869343
YGL180W	0.4934715069030945
YGL181W	0.2980882323785435
YGL194C	-0.8586117951813559
YGL195W	0.2207549486441636
YGL196W	-0.1641729597006426
YGL197W	0.294982113010154
YGL198W	0.01373329970889307
YGL199C	-0.8225612080885167
YGL202W	0.26438871937545344
YGL203C	-0.19010136234111052
YGL205W	-0.9399176097930434
YGL208W	-0.5953526849138998
YGL209W	0.037398171128121716
YGL210W	-0.5144694002026683
YGL211W	-1.024147364213645
YGL212W	-1.0814934356107844
YGL213C	-1.501251940678638
YGL214W	-1.2515015264528038
YGL215W	-1.3234225316279926
YGL216W	-1.054727654656743
YGL217C	-0.4821909529191536
YGL218W	-1.969169619565694
YGL219C	-2.215532208937967
YGL221C	-0.13780381186066362
YGL222C	-0.7390212515598341
YGL224C	-1.2280629145460953
YGL226C-A	-0.07883957493689721
YGL226W	-0.368091058054149
YGL227W	-1.3865023386897484
YGL228W	-1.1222672877749347
YGL229C	-0.2347436260400163
YGL230C	-0.5080314582846273
YGL231C	-0.5744790363315411
YGL232W	-0.2372390647013946
YGL234W	-1.75881557002461
YGL235W	-0.3680104838807257
YGL236C	0.0035025898237450374
YGL237C	-0.11420220663782643
YGL241W	-1.6517175216705524
YGL242C	-0.06273800105230815
YGL243W	-0.669943104233166
YGL244W	-4.267959840721672
YGL248W	0.20803783671213277
YGL249W	-1.3617691682478332
YGL250W	0.05977409116531398
YGL251C	-0.6397244361669161
YGL252C	-5.483334294897484
YGL253W	-0.29912121040953055
YGL254W	-0.4733081278942232
YGL255W	-1.9515253966113622
YGL256W	-0.34497057791648883
YGL257C	0.17697205796286625
YGL258W	0.005299649124039667
YGL259W	-0.3252831666266065
YGL260W	-0.16276525816054613
YGL261C	-0.23953207238292545
YGL262W	-0.012741873338140095
YGL263W	0.3559000380430406
YGR001C	-0.09460809484060273
YGR003W	0.023542602284709883
YGR004W	-0.22329128265712184
YGR007W	-0.748069249745244
YGR008C	-0.3990278203688115
YGR010W	-0.08775157383762516
YGR011W	-0.7044433552418288
YGR012W	-0.0653245691990129
YGR014W	0.21765736123926657
YGR015C	-0.05147176480557633
YGR016W	-0.44382402703232376
YGR017W	0.0921211954051361
YGR018C	-0.5370467822408627
YGR019W	-0.4424142554189501
YGR021W	0.11157336625085786
YGR022C	-0.9197471833879307
YGR023W	-0.6240029194552338
YGR025W	-0.31787073307200636
YGR026W	-0.4109381332733172
YGR027C	-0.39697201844844493
YGR028W	-1.371208716618548
YGR031W	-0.03799470398967851
YGR032W	-0.11857611425201436
YGR033C	-0.6809139058466686
YGR034W	0.0179143061210559
YGR035C	-1.5233635825840182
YGR037C	-0.7286619051004746
YGR038W	-1.7612418869167306
YGR039W	-0.8503090367302751
YGR040W	-0.08812712774167279
YGR041W	0.3453673027770471
YGR042W	-1.1990752393269934
YGR043C	-0.016271346496752773
YGR044C	-0.2056306986136617
YGR045C	-0.7889488434809119
YGR049W	-0.16978693241865858
YGR050C	-0.6013731809626404
YGR051C	-1.4401701146811956
YGR052W	-0.4955532286507652
YGR053C	0.028857561210177907
YGR054W	-0.03424641299306195
YGR055W	-0.32754638603140446
YGR058W	-0.1725562289676978
YGR059W	0.6421307189533659
YGR061C	-0.7708362349649439
YGR066C	-0.3168930496619954
YGR067C	0.09224057416173827
YGR068C	-0.15498129979509503
YGR069W	0.2957796026608097
YGR070W	-0.5257915451220422
YGR071C	-0.8438971692050942
YGR072W	-1.238237232181686
YGR077C	-0.909748697077294
YGR078C	-3.9857454440359
YGR079W	0.1255926084909708
YGR080W	0.3169621847180583
YGR081C	0.9573663207162766
YGR084C	-0.2734238003672266
YGR085C	-2.853719194502746
YGR086C	0.7392732546952839
YGR087C	0.12809254865655598
YGR088W	0.23866334524928692
YGR089W	0.31907283365985667
YGR092W	-3.2010498524142648
YGR093W	-0.20745404806691975
YGR096W	-0.2684462339344724
YGR097W	0.2993939713154827
YGR100W	0.5965488963462688
YGR101W	0.08547068338909757
YGR105W	-1.866300281365906
YGR106C	0.0581989400117792
YGR107W	0.0839905524874883
YGR108W	-0.4876604040003139
YGR109C	-1.6496096227495698
YGR110W	-0.40177717447543326
YGR111W	-0.667561157005758
YGR117C	-0.20090382719519723
YGR118W	-0.22263556098875098
YGR121C	0.2885854274840197
YGR122C-A	-0.1178613447325988
YGR122W	-1.021719105981581
YGR123C	0.4349654005886683
YGR124W	0.19962504073871773
YGR125W	0.35093430099764505
YGR126W	0.421245171625303
YGR127W	-0.15694069610950317
YGR129W	-0.04777446578405625
YGR130C	-0.781244282381787
YGR131W	-0.16756196080373553
YGR132C	0.0696867461093039
YGR133W	-0.6668398830092251
YGR134W	0.5817133900492844
YGR135W	-0.9180137016988359
YGR136W	0.2958736903589583
YGR137W	0.317382969254448
YGR138C	-0.04255831432079378
YGR139W	0.12334280555086004
YGR141W	0.21735661449294577
YGR142W	0.21639244760690418
YGR143W	-0.403400131862524
YGR144W	0.02357237150392748
YGR146C	0.04564956988784775
YGR148C	0.511257207050527
YGR149W	0.6125369053093083
YGR151C	0.3002973943222005
YGR152C	0.6324225411368147
YGR153W	0.398908112814403
YGR154C	0.006208525111908844
YGR157W	-0.8623974005109157
YGR161C	0.05045669617980619
YGR163W	-3.4839140957880717
YGR164W	0.08956984127878151
YGR166W	-0.9612706563362272
YGR168C	0.6521617004102638
YGR169C	0.43777198421866964
YGR170W	-0.6399523001262164
YGR173W	0.35291171777958136
YGR174C	0.03911086978643431
YGR176W	0.13369883524486992
YGR177C	-0.36729691744681503
YGR178C	0.9731161975392294
YGR181W	-0.3120486602761859
YGR182C	-0.14611508467815318
YGR183C	0.04577362569245182
YGR184C	-0.0707160294077139
YGR187C	0.43030412863706624
YGR188C	-2.1432449363619708
YGR189C	0.15826128327390845
YGR192C	-0.7132899043866201
YGR193C	-0.04714794811877245
YGR194C	0.18307653528348694
YGR196C	-0.44139917814836094
YGR197C	-0.7656317740667677
YGR199W	0.4904912119994854
YGR200C	-0.22605434612147715
YGR201C	0.71242000399248
YGR202C	0.4272873676340291
YGR203W	0.4651520386079815
YGR205W	0.447437779813164
YGR206W	0.6338477820466124
YGR207C	-0.10520819396345675
YGR208W	
YGR209C	0.010269311310969023
YGR210C	0.6923800085765859
YGR212W	0.3008230893751911
YGR213C	-0.30844741891349114
YGR214W	-0.3571720384952249
YGR217W	-0.8538590321950466
YGR221C	0.5168174754401325
YGR223C	0.32538592430954977
YGR224W	0.40151716134247123
YGR225W	0.138042930607242
YGR226C	0.22398333762809
YGR227W	-0.1601109560644444
YGR228W	0.14011340940592135
YGR229C	-1.7377024794262856
YGR230W	0.502552549467446
YGR231C	0.39634633549267195
YGR232W	0.22317955714776652
YGR233C	-0.344603438882367
YGR234W	0.41797161607479905
YGR235C	-0.029655460823205932
YGR236C	0.3613751723799188
YGR237C	-0.9166035940030665
YGR238C	-0.4349410613044118
YGR239C	-0.05885424191188988
YGR241C	0.3210160727012784
YGR242W	0.3077008377419414
YGR243W	0.1911074868500575
YGR244C	0.23038716112596308
YGR247W	0.1308881429480035
YGR248W	0.05097563576263465
YGR249W	0.5435312208527597
YGR250C	-0.3742291742292749
YGR254W	-0.043924559981228455
YGR255C	0.0956786309954232
YGR256W	0.1446898033296199
YGR259C	-1.0463073699685208
YGR260W	-0.5411051855745725
YGR261C	0.2716188677093271
YGR263C	0.25455626836414946
YGR266W	0.3467696919738096
YGR268C	0.03154394797794462
YGR269W	-0.428507895988106
YGR270W	-2.9846531876107196
YGR271C-A	0.14149999547742603
YGR271W	-0.19396282611845414
YGR273C	0.5441331959759946
YGR275W	0.5624146264038523
YGR276C	0.013357650942028922
YGR279C	0.21125126545606418
YGR281W	-0.6583563341491927
YGR282C	-0.4290930113789305
YGR283C	0.009740255758836197
YGR284C	-0.7821388229365501
YGR286C	0.2332670086605146
YGR287C	0.5191761055980448
YGR288W	0.36254316716270885
YGR289C	0.5038282971096224
YGR290W	0.17362802608555428
YGR291C	0.09717265746741134
YGR292W	0.13055478108451568
YGR295C	0.12922171712336591
YHL002W	0.39649910297789914
YHL003C	-0.4891373321558662
YHL005C	-0.5409192982498724
YHL006C	-1.5724307682964638
YHL007C	
YHL008C	-0.4468269302080426
YHL009C	0.06983246306701796
YHL010C	0.5531682051314205
YHL012W	0.5472174395235796
YHL013C	0.050676403778793774
YHL014C	0.06262892433328544
YHL016C	-0.03135287008111456
YHL017W	0.4163884544264827
YHL019C	0.6426204772830018
YHL020C	-1.578427438285914
YHL021C	-0.0152576825020418
YHL022C	-1.1705048507253941
YHL023C	-1.3840281278582627
YHL024W	0.4852120537961707
YHL025W	-1.3771560527105764
YHL026C	0.32464162523792583
YHL027W	-0.6328053064139157
YHL028W	0.7547850429917924
YHL029C	-1.1747784865238762
YHL030W	-1.2294884227405267
YHL031C	-1.153582834448061
YHL032C	0.03879496753270347
YHL033C	0.39510465823896257
YHL034C	-0.11333669372805268
YHL035C	-0.5435020087329774
YHL036W	0.1287920733175905
YHL037C	0.1969020036685123
YHL039W	0.6781758158141756
YHL040C	0.42788171224628735
YHL041W	0.14131265432614915
YHL042W	-0.5447403065465659
YHL043W	-1.0179900236794743
YHL044W	-0.32613575109423953
YHL045W	0.35984307142720146
YHL046C	-0.10512103214172164
YHL047C	0.24299792116514563
YHR001W-A	0.19905839977164652
YHR003C	0.772538638641936
YHR004C	-2.040627057403925
YHR005C	
YHR006W	-0.6407811097778405
YHR008C	0.4113899023728245
YHR009C	0.18708798978686844
YHR012W	-0.481800120768291
YHR014W	-0.6404416822971306
YHR015W	-0.05288697893502776
YHR016C	0.10511344409363292
YHR017W	0.6122104099723086
YHR018C	
YHR021C	-1.6448338634190032
YHR021W-A	0.3696202259989052
YHR022C	-0.38814354411525037
YHR025W	-4.1409394493440495
YHR028C	0.29319622352243113
YHR029C	0.06542254178607643
YHR030C	-0.7869985378404539
YHR031C	-2.3399022548402644
YHR032W	0.11318333069899077
YHR033W	-0.5379322571310977
YHR034C	-1.936471129848292
YHR035W	0.47734515337114747
YHR037W	-0.6252103224714828
YHR039C	0.10283586560864133
YHR041C	-3.342981306034499
YHR043C	-0.7901930953966695
YHR044C	-0.45575403343024107
YHR045W	-0.4156838861261581
YHR046C	-0.7508574100536406
YHR047C	-1.575811747681048
YHR048W	-0.021147574907812175
YHR049C-A	-0.6354042817190758
YHR049W	0.20652100680142293
YHR050W	-0.673678999474281
YHR057C	-0.5736452107267266
YHR059W	
YHR061C	-1.1452275328196564
YHR066W	0.39301812206341064
YHR067W	-2.6044067753620337
YHR073W	-0.06555119514309479
YHR075C	-0.6560353097353139
YHR076W	-0.6087403320737844
YHR077C	-1.049554077281881
YHR078W	-0.35615291590421444
YHR079C	0.11758308739114066
YHR079C-A	0.07675902070915769
YHR080C	-0.46780517024224755
YHR081W	-2.987510015180476
YHR082C	-0.2906378567354143
YHR086W	-0.5445127129955954
YHR087W	0.20761158161970777
YHR092C	0.45175827311300926
YHR093W	-0.061688126680092534
YHR094C	-0.09991733024357784
YHR095W	-0.15413601289368214
YHR096C	0.12801884080527032
YHR097C	-0.042775304178019086
YHR103W	0.16107523200889792
YHR104W	-0.4267052676817072
YHR105W	-0.2616355341103825
YHR106W	0.11626222774541557
YHR108W	-0.9080536359818738
YHR109W	0.6091656769507866
YHR110W	0.200660568467129
YHR111W	-1.2069683984616695
YHR112C	0.14214907724292597
YHR113W	0.11398073086862766
YHR114W	-0.6017411060897029
YHR115C	-0.5769359475716084
YHR116W	-0.7817351610229719
YHR117W	-0.32910909435327673
YHR121W	-0.029557624902795003
YHR123W	0.047369005949091894
YHR124W	-0.07120142595182861
YHR125W	-0.07694991455087132
YHR126C	-0.4894968941394844
YHR127W	0.3545597898166296
YHR129C	-3.824220680511492
YHR130C	-0.0841929533677259
YHR131C	0.009667938668232293
YHR132C	-0.544056461136848
YHR132W-A	-0.5711387761953002
YHR133C	-0.35498850054268216
YHR134W	-0.36104619754096307
YHR135C	-0.3852968869248574
YHR136C	0.43852579066310876
YHR137W	-0.21020024821310762
YHR138C	-0.2483291343277203
YHR139C	0.28688360749089586
YHR139C-A	0.1353246156582957
YHR140W	-0.15700763951845734
YHR142W	-0.7043331972485103
YHR143W	-0.07271717052532041
YHR146W	-1.0566602205685587
YHR150W	0.3866426858728001
YHR151C	-0.4851277697570326
YHR152W	-1.0111332177179706
YHR153C	-0.1941662492832639
YHR154W	-2.242949932538434
YHR155W	-0.6962962730399332
YHR156C	-0.34651891839653254
YHR157W	-0.12231798331717912
YHR158C	0.2933329105947986
YHR159W	-0.8289065981301577
YHR160C	-0.6526091395025492
YHR161C	-0.4258628537425286
YHR162W	0.23688807808467455
YHR163W	0.6088626599913928
