orf	hap a | expression level of a gene (prTPK1-GFP) | standard | None | Pautasso C~Rossi S, 2016	hap a | expression level of a gene (prTPK2-GFP) | standard | None | Pautasso C~Rossi S, 2016	hap a | expression level of a gene (prTPK3-GFP) | standard | None | Pautasso C~Rossi S, 2016	hap a | expression level of a gene (prBCY1-GFP) | standard | None | Pautasso C~Rossi S, 2016
YGL108C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YGL110C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YGL121C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YGL126W	-3.131025519836164	-3.2458324264166696	0.03960556356768665	0.04025840675269571
YGL127C	-3.131025519836164	-3.2458324264166696	0.03960556356768665	0.04025840675269571
YGL129C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YGL135W	-3.131025519836164	-3.2458324264166696	0.03960556356768665	0.04025840675269571
YGL170C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YGL173C	-3.131025519836164	0.033120739045067904	-3.8813452296333093	0.04025840675269571
YGL197W	-3.131025519836164	0.033120739045067904	-3.8813452296333093	0.04025840675269571
YGL199C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YGL218W	-3.131025519836164	-3.2458324264166696	0.03960556356768665	0.04025840675269571
YGL219C	-3.131025519836164	-3.2458324264166696	0.03960556356768665	-3.945323861764198
YGL227W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YGL240W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YGL244W	-3.131025519836164	-3.2458324264166696	-3.8813452296333093	-3.945323861764198
YGL246C	-3.131025519836164	-3.2458324264166696	-3.8813452296333093	-3.945323861764198
YGL252C	-3.131025519836164	-3.2458324264166696	-3.8813452296333093	0.04025840675269571
YGR011W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YGR020C	-3.131025519836164	-3.2458324264166696	-3.8813452296333093	0.04025840675269571
YGR061C	3.19492399983282	3.312073904506805	0.03960556356768665	0.04025840675269571
YGR063C	-3.131025519836164	-3.2458324264166696	-3.8813452296333093	0.04025840675269571
YGR064W	-3.131025519836164	-3.2458324264166696	-3.8813452296333093	-3.945323861764198
YGR069W	3.19492399983282	0.033120739045067904	0.03960556356768665	0.04025840675269571
YGR092W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YGR102C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YGR105W	-3.131025519836164	-3.2458324264166696	-3.8813452296333093	-3.945323861764198
YGR122W	-3.131025519836164	0.033120739045067904	0.03960556356768665	-3.945323861764198
YGR150C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YGR163W	-3.131025519836164	-3.2458324264166696	-3.8813452296333093	0.04025840675269571
YGR165W	-3.131025519836164	-3.2458324264166696	0.03960556356768665	0.04025840675269571
YGR171C	-3.131025519836164	-3.2458324264166696	-3.8813452296333093	0.04025840675269571
YGR208W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YGR256W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YGR269W	-3.131025519836164	-3.2458324264166696	0.03960556356768665	0.04025840675269571
YGR271C-A	-3.131025519836164	-3.2458324264166696	0.03960556356768665	0.04025840675269571
YGR279C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YGR290W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YHL002W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YHL031C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YHL039W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YHR006W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YHR008C	3.19492399983282	0.033120739045067904	0.03960556356768665	0.04025840675269571
YHR009C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YHR010W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YHR016C	-3.131025519836164	-3.2458324264166696	0.03960556356768665	-3.945323861764198
YHR041C	3.19492399983282	-3.2458324264166696	-3.8813452296333093	-3.945323861764198
YHR057C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YHR067W	3.19492399983282	0.033120739045067904	0.03960556356768665	0.04025840675269571
YHR078W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YHR079C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YHR080C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YHR082C	-3.131025519836164	3.312073904506805	0.03960556356768665	0.04025840675269571
YHR093W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YHR106W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YHR117W	-3.131025519836164	-3.2458324264166696	0.03960556356768665	0.04025840675269571
YHR126C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YHR127W	-3.131025519836164	-3.2458324264166696	0.03960556356768665	0.04025840675269571
YHR138C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YHR158C	-3.131025519836164	0.033120739045067904	0.03960556356768665	4.025840675269588
YHR159W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YHR161C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YHR184W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YHR199C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YIL002C	-3.131025519836164	-3.2458324264166696	0.03960556356768665	0.04025840675269571
YIL010W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YIL015W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YIL018W	-3.131025519836164	-3.2458324264166696	0.03960556356768665	0.04025840675269571
YIL027C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YIL038C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YIL047C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YIL050W	-3.131025519836164	-3.2458324264166696	0.03960556356768665	0.04025840675269571
YIL052C	-3.131025519836164	-3.2458324264166696	0.03960556356768665	0.04025840675269571
YIL059C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YIL070C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YIL071C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YIL073C	-3.131025519836164	-3.2458324264166696	0.03960556356768665	-3.945323861764198
YIL086C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YIL088C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YIL096C	-3.131025519836164	-3.2458324264166696	0.03960556356768665	0.04025840675269571
YIL128W	-3.131025519836164	-3.2458324264166696	0.03960556356768665	0.04025840675269571
YIR005W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YIR017C	-3.131025519836164	-3.2458324264166696	-3.8813452296333093	0.04025840675269571
YIR029W	-3.131025519836164	-3.2458324264166696	0.03960556356768665	0.04025840675269571
YIR042C	-3.131025519836164	0.033120739045067904	-3.8813452296333093	0.04025840675269571
YJL016W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YJL020C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YJL022W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YJL023C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YJL027C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YJL028W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YJL056C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YJL127C	-3.131025519836164	-3.2458324264166696	0.03960556356768665	0.04025840675269571
YJL129C	-3.131025519836164	-3.2458324264166696	-3.8813452296333093	0.04025840675269571
YJL153C	-3.131025519836164	-3.2458324264166696	-3.8813452296333093	0.04025840675269571
YJL188C	-3.131025519836164	-3.2458324264166696	-3.8813452296333093	-3.945323861764198
YJL189W	-3.131025519836164	-3.2458324264166696	-3.8813452296333093	-3.945323861764198
YJR004C	3.19492399983282	0.033120739045067904	0.03960556356768665	0.04025840675269571
YJR005W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YJR008W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YJR009C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YJR010W	-3.131025519836164	-3.2458324264166696	-3.8813452296333093	0.04025840675269571
YJR019C	3.19492399983282	0.033120739045067904	0.03960556356768665	0.04025840675269571
YJR021C	3.19492399983282	0.033120739045067904	0.03960556356768665	0.04025840675269571
YJR025C	3.19492399983282	0.033120739045067904	0.03960556356768665	0.04025840675269571
YJR033C	3.19492399983282	0.033120739045067904	-3.8813452296333093	0.04025840675269571
YJR034W	3.19492399983282	0.033120739045067904	0.03960556356768665	0.04025840675269571
YJR035W	3.19492399983282	0.033120739045067904	0.03960556356768665	0.04025840675269571
YJR036C	3.19492399983282	0.033120739045067904	0.03960556356768665	0.04025840675269571
YJR037W	3.19492399983282	0.033120739045067904	0.03960556356768665	0.04025840675269571
YJR040W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YJR048W	3.19492399983282	0.033120739045067904	0.03960556356768665	0.04025840675269571
YJR051W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YJR055W	-3.131025519836164	-3.2458324264166696	-3.8813452296333093	0.04025840675269571
YJR059W	3.19492399983282	0.033120739045067904	0.03960556356768665	-3.945323861764198
YJR060W	-3.131025519836164	0.033120739045067904	0.03960556356768665	-3.945323861764198
YJR062C	3.19492399983282	0.033120739045067904	0.03960556356768665	-3.945323861764198
YJR070C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YJR077C	3.19492399983282	0.033120739045067904	0.03960556356768665	0.04025840675269571
YJR084W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YJR087W	-3.131025519836164	-3.2458324264166696	0.03960556356768665	0.04025840675269571
YJR098C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YJR099W	-3.131025519836164	-3.2458324264166696	-3.8813452296333093	0.04025840675269571
YJR105W	-3.131025519836164	-3.2458324264166696	0.03960556356768665	0.04025840675269571
YJR109C	3.19492399983282	0.033120739045067904	-3.8813452296333093	-3.945323861764198
YJR113C	3.19492399983282	-3.2458324264166696	-3.8813452296333093	0.04025840675269571
YJR118C	3.19492399983282	0.033120739045067904	0.03960556356768665	0.04025840675269571
YJR119C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YJR133W	3.19492399983282	0.033120739045067904	0.03960556356768665	0.04025840675269571
YJR137C	-3.131025519836164	0.033120739045067904	-3.8813452296333093	-3.945323861764198
YJR140C	3.19492399983282	0.033120739045067904	0.03960556356768665	0.04025840675269571
YJR145C	3.19492399983282	0.033120739045067904	0.03960556356768665	0.04025840675269571
YJR153W	3.19492399983282	0.033120739045067904	-3.8813452296333093	0.04025840675269571
YKL015W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YKL046C	3.19492399983282	0.033120739045067904	0.03960556356768665	0.04025840675269571
YKL048C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YKL098W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YKL107W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YKL131W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YKL134C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YKL139W	-3.131025519836164	-3.2458324264166696	-3.8813452296333093	-3.945323861764198
YKL176C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YKL177W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YKL178C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YKL184W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YKL204W	-3.131025519836164	-3.2458324264166696	-3.8813452296333093	0.04025840675269571
YKL212W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YKL214C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YKR028W	3.19492399983282	3.312073904506805	0.03960556356768665	0.04025840675269571
YKR070W	-3.131025519836164	0.033120739045067904	-3.8813452296333093	-3.945323861764198
YLL007C	3.19492399983282	0.033120739045067904	0.03960556356768665	0.04025840675269571
YLL026W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YLL033W	-3.131025519836164	-3.2458324264166696	0.03960556356768665	0.04025840675269571
YLR016C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YLR025W	-3.131025519836164	-3.2458324264166696	0.03960556356768665	-3.945323861764198
YLR032W	-3.131025519836164	-3.2458324264166696	-3.8813452296333093	-3.945323861764198
YLR052W	-3.131025519836164	0.033120739045067904	-3.8813452296333093	-3.945323861764198
YLR074C	-3.131025519836164	-3.2458324264166696	0.03960556356768665	0.04025840675269571
YLR125W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YLR216C	3.19492399983282	0.033120739045067904	0.03960556356768665	0.04025840675269571
YLR217W	3.19492399983282	0.033120739045067904	0.03960556356768665	0.04025840675269571
YLR239C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YLR244C	-3.131025519836164	0.033120739045067904	-3.8813452296333093	0.04025840675269571
YLR246W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YLR262C-A	-3.131025519836164	-3.2458324264166696	-3.8813452296333093	0.04025840675269571
YLR263W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YLR265C	3.19492399983282	0.033120739045067904	0.03960556356768665	0.04025840675269571
YLR268W	-3.131025519836164	-3.2458324264166696	0.03960556356768665	0.04025840675269571
YLR287C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YLR304C	-3.131025519836164	0.033120739045067904	-3.8813452296333093	0.04025840675269571
YLR308W	-3.131025519836164	-3.2458324264166696	0.03960556356768665	0.04025840675269571
YLR334C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YLR370C	3.19492399983282	-3.2458324264166696	-3.8813452296333093	0.04025840675269571
YLR382C	3.19492399983282	0.033120739045067904	0.03960556356768665	0.04025840675269571
YLR403W	-3.131025519836164	-3.2458324264166696	0.03960556356768665	0.04025840675269571
YLR435W	-3.131025519836164	0.033120739045067904	-3.8813452296333093	0.04025840675269571
YLR443W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YLR446W	-3.131025519836164	-3.2458324264166696	-3.8813452296333093	0.04025840675269571
YML020W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YML027W	3.19492399983282	0.033120739045067904	0.03960556356768665	0.04025840675269571
YML036W	3.19492399983282	0.033120739045067904	0.03960556356768665	0.04025840675269571
YML068W	3.19492399983282	0.033120739045067904	0.03960556356768665	0.04025840675269571
YML076C	3.19492399983282	0.033120739045067904	0.03960556356768665	0.04025840675269571
YML095C	-3.131025519836164	0.033120739045067904	0.03960556356768665	-3.945323861764198
YML096W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YML112W	-3.131025519836164	-3.2458324264166696	-3.8813452296333093	-3.945323861764198
YMR041C	3.19492399983282	0.033120739045067904	0.03960556356768665	0.04025840675269571
YMR081C	-3.131025519836164	0.033120739045067904	-3.8813452296333093	-3.945323861764198
YMR082C	-3.131025519836164	0.033120739045067904	0.03960556356768665	-3.945323861764198
YMR085W	-3.131025519836164	0.033120739045067904	-3.8813452296333093	-3.945323861764198
YMR092C	-3.131025519836164	0.033120739045067904	-3.8813452296333093	-3.945323861764198
YMR098C	-3.131025519836164	0.033120739045067904	0.03960556356768665	-3.945323861764198
YMR099C	-3.131025519836164	-3.2458324264166696	-3.8813452296333093	-3.945323861764198
YMR111C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YMR122C	-3.131025519836164	0.033120739045067904	0.03960556356768665	-3.945323861764198
YMR132C	-3.131025519836164	0.033120739045067904	0.03960556356768665	-3.945323861764198
YMR136W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YMR137C	-3.131025519836164	-3.2458324264166696	-3.8813452296333093	0.04025840675269571
YMR153W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YMR154C	3.19492399983282	0.033120739045067904	0.03960556356768665	0.04025840675269571
YMR172W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YMR173W	3.19492399983282	0.033120739045067904	0.03960556356768665	0.04025840675269571
YMR193W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YMR205C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YMR244W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YMR254C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YMR266W	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YMR310C	-3.131025519836164	0.033120739045067904	0.03960556356768665	0.04025840675269571
YNL013C	3.19492399983282	0.033120739045067904	0.03960556356768665	0.04025840675269571
