orf	hom | growth (relative abundance in pooled culture) | arsenic [1-5 mM] | Haugen AC~Van Houten B, 2004
YDR330W	0.731492225574379
YDR332W	0.989556741703411
YDR333C	0.709445346948248
YDR334W	0.936412160594105
YDR335W	0.932699002088652
YDR336W	0.550475748433511
YDR337W	0.992341610582502
YDR338C	0.782316082617777
YDR340W	0.135298213042469
YDR344C	0.7182640983987
YDR345C	0.718728243211882
YDR346C	0.539800417730332
YDR347W	0.500116036203295
YDR348C	0.947319563703876
YDR349C	0.740078904618241
YDR350C	0.500116036203295
YDR351W	0.52564400092829
YDR352W	0.139939661174286
YDR354W	0.292875377117661
YDR357C	0.656996983058714
YDR358W	0.0963100487352054
YDR359C	0.500116036203295
YDR360W	0.94847992573683
YDR363W	0.500116036203295
YDR363W-A	0.783476444650731
YDR368W	0.854026456254351
YDR369C	0.500116036203295
YDR370C	0.519842190763518
YDR371W	0.216523555349269
YDR372C	0.0638199118124855
YDR374C	0.783708517057322
YDR375C	0.530981666279879
YDR377W	0.500116036203295
YDR378C	0.500116036203295
YDR379W	0.704339754003249
YDR380W	0.437920631236946
YDR382W	0.500116036203295
YDR383C	0.43095845903922
YDR384C	0.170341146437689
YDR385W	0.94592712926433
YDR386W	0.324669296820608
YDR387C	0.415873752610815
YDR388W	0.500116036203295
YDR389W	0.104664655372476
YDR391C	0.728707356695289
YDR392W	0.985611510791367
YDR393W	0.714550939893247
YDR395W	0.475284288698074
YDR399W	0.10559294499884
YDR400W	0.708749129728475
YDR401W	0.500116036203295
YDR402C	0.384543977721049
YDR403W	0.768623810628916
YDR405W	0.500116036203295
YDR406W	0.812253423067997
YDR408C	0.925736829890926
YDR409W	0.508006498027385
YDR411C	0.0573218844279415
YDR414C	0.862381062891622
YDR415C	0.773265258760733
YDR417C	0.994430262241819
YDR418W	0.500116036203295
YDR419W	0.424692504061267
YDR420W	0.81573450916686
YDR421W	0.1218380134602
YDR422C	0.734973311673242
YDR423C	0.0464144813181713
YDR424C	0.756556045486192
YDR425W	0.902761661638431
YDR426C	0.659549779531214
YDR428C	0.696217219772569
YDR430C	0.775585982826642
YDR431W	0.914597354374565
YDR432W	0.500116036203295
YDR433W	0.500116036203295
YDR435C	0.105360872592249
YDR436W	0.234161058250174
YDR438W	0.865862148990485
YDR439W	0.970526804362961
YDR440W	0.647482014388489
YDR441C	0.446275237874217
YDR442W	0.334184265490833
YDR443C	0.966581573450917
YDR444W	0.287073566952889
YDR445C	0.705964260849385
YDR446W	0.500116036203295
YDR447C	0.935715943374333
YDR448W	0.500116036203295
YDR450W	0.500116036203295
YDR451C	0.875145045254119
YDR452W	0.410071942446043
YDR453C	0.592944998839638
YDR455C	0.631236945927129
YDR456W	0.464841030401485
YDR457W	0.924808540264562
YDR458C	0.413320956138315
YDR459C	0.300997911348341
YDR461W	0.908563471803203
YDR462W	0.941517753539104
YDR463W	0.957066604780692
YDR465C	0.846600139243444
YDR466W	0.238106289162219
YDR467C	0.550939893246693
YDR469W	0.0162450684613599
YDR470C	0.500116036203295
YDR471W	0.955210025527965
YDR475C	0.2383383615688095
YDR476C	0.732652587607334
YDR477W	0.00719424460431655
YDR479C	0.518681828730564
YDR480W	0.500580181016477
YDR481C	0.414017173358088
YDR482C	0.426549083313994
YDR483W	0.090508238570434
YDR484W	0.0232072406590856
YDR485C	0.954745880714783
YDR486C	0.632397307960084
YDR488C	0.103736365746113
YDR490C	0.492921791598979
YDR491C	0.679275934091436
YDR492W	0.140403805987468
YDR493W	0.0447899744720353
YDR494W	0.0802970526804363
YDR495C	0.216987700162451
YDR496C	0.394987236017638
YDR497C	0.487119981434207
YDR500C	0.728011139475516
YDR501W	0.482014388489209
YDR502C	0.255743792063124
YDR503C	0.322116500348109
YDR504C	0.26293803666744
YDR505C	0.100487352053841
YDR506C	0.8129496402877701
YDR507C	0.500116036203295
YDR508C	0.179391970294732
YDR509W	0.500116036203295
YDR511W	0.332559758644697
YDR512C	0.15490833139939672
YDR513W	0.768855883035507
YDR514C	0.515200742631701
YDR515W	0.758644697145509
YDR516C	0.942446043165468
YDR517W	0.137386864701787
YDR518W	0.85356231144117
YDR519W	0.500116036203295
YDR520C	0.0893478765374797
YDR521W	0.513808308192156
YDR522C	0.459503365049896
YDR523C	0.258992805755396
YDR524C	0.359016012996055
YDR525W	0.464376885588304
YDR525W-A	0.649338593641216
YDR528W	0.353910420051056
YDR529C	0.500116036203295
YDR530C	0.383151543281504
YDR532C	0.500116036203295
YDR533C	0.500116036203295
YDR534C	0.384311905314458
YDR535C	0.450684613599443
YDR536W	0.654676258992806
YDR537C	0.794383847760501
YDR538W	0.77767463448596
YDR539W	0.194012531909956
YDR540C	0.919238802506382
YDR541C	0.317475052216291
YEL001C	0.402181480621954
YEL003W	0.968902297516825
YEL004W	0.149918774657693
YEL005C	0.244604316546763
YEL006W	0.128336040844744
YEL007W	0.20329542817359
YEL008W	0.676723137618937
YEL009C	0.0329542817359016
YEL010W	0.50684613599443
YEL011W	0.723369691343699
YEL012W	0.7994894407055
YEL013W	0.950336504989557
YEL014C	0.211650034810861
YEL015W	0.740310977024832
YEL016C	0.323276862381063
YEL017C-A	0.405662566720817
YEL017W	0.164539336272917
YEL018W	0.381062891622186
YEL020C	0.288930146205616
YEL023C	0.0661406358783941
YEL024W	0.029009050823857
YEL025C	0.340450220468786
YEL027W	0.927361336737062
YEL028W	0.512647946159202
YEL029C	0.500116036203295
YEL030W	0.403109770248317
YEL031W	0.589231840334184
YEL033W	0.989324669296821
YEL036C	0.956370387560919
YEL037C	0.880018565792527
YEL038W	0.919470874912973
YEL039C	0.882571362265027
YEL040W	0.150847064284057
YEL041W	0.721281039684382
YEL042W	0.861916918078441
YEL043W	0.598514736597819
YEL044W	0.500116036203295
YEL045C	0.500116036203295
YEL046C	0.500116036203295
YEL047C	0.65862148990485
YEL048C	0.802970526804363
YEL049W	0.50127639823625
YEL050C	0.99187746576932
YEL051W	0.500116036203295
YEL052W	0.70201902993734
YEL053C	0.438152703643537
YEL054C	0.980505917846368
YEL056W	0.546762589928058
YEL057C	0.860292411232304
YEL059W	0.247621257832444
YEL060C	0.21954049663495
YEL061C	0.913901137154792
YEL062W	0.783940589463913
YEL063C	0.670689255047575
YEL064C	0.236249709909492
YEL065W	0.673938268739847
YEL066W	0.20863309352518
YEL067C	0.537479693664423
YEL068C	0.494778370851706
YEL071W	0.731260153167788
YEL072W	0.404966349501044
YER001W	0.269436064051984
YER002W	0.771176607101416
YER004W	0.500116036203295
YER005W	0.13831515432815
YER007C-A	0.953585518681829
YER007W	0.0995590624274774
YER010C	0.397075887676955
YER011W	0.154096077976329
YER014C-A	0.500116036203295
YER014W	0.500116036203295
YER016W	0.938036667440241
YER017C	0.500116036203295
YER019C-A	0.740543049431423
YER019W	0.694128568113251
YER020W	0.895103272220933
YER024W	0.387096774193548
YER027C	0.408911580413089
YER028C	0.500116036203295
YER030W	0.855883035507078
YER031C	0.319331631469018
YER032W	0.617080529125087
YER033C	0.78579716871664
YER034W	0.810164771408679
YER037W	0.144349036899513
YER038W-A	0.318867486655837
YER039C	0.665583662102576
YER039C-A	0.744488280343467
YER040W	0.9619401253191
YER041W	0.130656764910652
YER042W	0.618705035971223
YER044C	0.500116036203295
YER044C-A	0.414945462984451
YER045C	0.869111162682757
YER046W	0.717567881178928
YER046W-A	0.313297748897656
YER047C	0.439313065676491
YER048C	0.857043397540032
YER049W	0.158737526108146
YER050C	0.500116036203295
YER051W	0.190995590624275
YER052C	0.00185657925272685
YER053C	0.440241355302854
YER054C	0.500116036203295
YER055C	0.429566024599675
YER056C	0.410536087259225
YER056C-A	0.99721513112091
YER057C	0.375029009050824
YER058W	0.532374100719424
YER059W	0.615456022278951
YER060W	0.304478997447204
YER060W-A	0.315154328150383
YER061C	0.961243908099327
YER062C	0.600835460663727
YER063W	0.201902993734045
YER064C	0.335576699930378
YER065C	0.688790902761662
YER066C-A	0.346019958226967
YER066W	0.494082153631933
YER067C-A	0.266883267579485
YER067W	0.58807147830123
YER068C-A	0.518217683917382
YER068W	0.500116036203295
YER069W	0.868414945462984
YER070W	0.500116036203295
YER071C	0.395219308424228
YER072W	0.208865165931771
YER073W	0.510327222093293
YER074W	0.960315618472964
YER075C	0.269668136458575
YER077C	0.500116036203295
YER078C	0.465769320027849
YER079W	0.619865398004177
YER080W	0.754699466233465
YER081W	0.547690879554421
YER083C	0.579484799257368
YER084W	0.345787885820376
YER085C	0.191459735437456
YER086W	0.500116036203295
YER087C-B	0.432582965885356
YER087W	0.982362497099095
YER088C	0.232072406590856
YER089C	0.193316314690183
YER090W	0.0654444186586215
YER091C	0.611046646553725
YER091C-A	0.27361336737062
YER092W	0.528893014620562
YER093C-A	0.836388953353446
YER095W	0.713622650266883
YER096W	0.642840566256672
YER097W	0.0301694128568113
YER098W	0.516361104664655
YER101C	0.816430726386633
YER103W	0.611510791366906
YER106W	0.179159897888141
YER110C	0.389649570666048
YER111C	0.910884195869111
YER113C	0.119517289394291
YER114C	0.394523091204456
YER115C	0.393594801578092
YER116C	0.954977953121374
YER117W	0.932002784868879
YER118C	0.824785333023903
YER119C	0.847528428869807
YER119C-A	0.87792991413321
YER120W	0.784404734277094
YER121W	0.484799257368299
YER122C	0.500116036203295
YER123W	0.00928289626363425
YER124C	0.363425388721281
YER128W	0.616848456718496
YER129W	0.756323973079601
YER130C	0.862613135298213
YER131W	0.967741935483871
YER132C	0.851473659781852
YER134C	0.522627059642608
YER135C	0.587143188674867
YER137C	0.935251798561151
YER139C	0.246228823392899
YER140W	0.678347644465073
YER141W	0.726618705035971
YER142C	0.517985611510791
YER143W	0.825017405430494
YER144C	0.397772104896728
YER145C	0.321188210721745
YER149C	0.455093989324669
YER150W	0.24669296820608
YER151C	0.933163146901833
YER152C	0.701090740310977
YER153C	0.462752378742168
YER154W	0.500116036203295
YER155C	0.867486655836621
YER156C	0.976560686934324
YER158C	0.370851705732188
YER161C	0.651659317707125
YER162C	0.520770480389882
YER163C	0.21141796240427
YER164W	0.923184033418427
YER166W	0.370619633325598
YER167W	0.872824321188211
YER169W	0.782084010211186
YER170W	0.665815734509167
YER173W	0.779531213738687
YER174C	0.501508470642841
YER175C	0.60710141564168
YER176W	0.718960315618473
YER177W	0.838709677419355
YER178W	0.962404270132281
YER179W	0.508238570433975
YER180C	0.326757948479926
YER181C	0.205384079832908
YER182W	0.473659781851938
YER183C	0.668368530981666
YER184C	0.466697609654212
YER185W	0.373172429798097
YER186C	0.591784636806684
YER187W	0.652123462520306
YER188W	0.422139707588768
YFL001W	0.934091436528197
YFL003C	0.568577396147598
YFL004W	0.690879554420979
YFL007W	0.46112787189603155
YFL010C	0.463216523555349
YFL010W-A	0.865165931770712
YFL011W	0.885588303550708
YFL012W	0.862148990485031
YFL012W-A	0.454165699698306
YFL013C	0.324901369227199
YFL014W	0.351589695985147
YFL015C	0.83731724297981
YFL016C	0.980737990252959
YFL018C	0.952657229055465
YFL019C	0.775353910420051
YFL020C	0.195404966349501
YFL021W	0.781851937804595
YFL023W	0.500116036203295
YFL025C	0.351821768391738
YFL027C	0.47435599907171
YFL028C	0.317242979809701
YFL030W	0.471106985379438
YFL031W	0.384079832907867
YFL032W	0.457414713390578
YFL033C	0.415409607797633
YFL034C-A	0.304943142260385
YFL034W	0.507310280807612
YFL036W	0.500116036203295
YFL040W	0.555117196565328
YFL041W	0.509863077280111
YFL042C	0.427013228127176
YFL044C	0.900440937572523
YFL046W	0.168948711998143
YFL047W	0.322348572754699
YFL048C	0.480389881643073
YFL049W	0.416337897423996
YFL050C	0.382687398468322
YFL051C	0.743792063123695
YFL052W	0.489440705500116
YFL053W	0.624506846135994
YFL054C	0.262705964260849
YFL055W	0.230912044557902
YFL063W	0.396843815270364
YFR001W	0.500116036203295
YFR006W	0.763054072870736
YFR007W	0.248317475052216
YFR008W	0.860756556045486
YFR009W	0.409375725226271
YFR010W	0.348108609886285
YFR011C	0.841726618705036
YFR012W	0.457182640983987
YFR013W	0.633093525179856
YFR014C	0.605941053608726
YFR015C	0.109074031097702
YFR016C	0.505685773961476
YFR017C	0.482710605708981
YFR018C	0.452773265258761
YFR019W	0.500116036203295
YFR020W	0.219772569041541
YFR021W	0.284056625667208
YFR022W	0.297284752842887
YFR023W	0.523555349268972
YFR024C-A	0.43316314690183355
YFR025C	0.765142724530053
YFR026C	0.612671153399861
YFR030W	0.798793223485728
YFR031C-A	0.974936180088187
YFR032C	0.309584590392202
YFR032C-A	0.931074495242516
YFR033C	0.814110002320724
YFR034C	0.780227430958459
YFR035C	0.676955210025528
YFR036W	0.00603388257136226
YFR038W	0.532606173126015
YFR039C	0.404502204687863
YFR040W	0.0074263170109074
YFR041C	0.586214899048503
YFR043C	0.802738454397772
YFR044C	0.787421675562776
YFR045W	0.248549547458807
YFR046C	0.208168948711998
YFR047C	0.65583662102576
YFR048W	0.518913901137155
YFR049W	0.211882107217452
YFR053C	0.49872360176375
YFR054C	0.573450916686006
YFR055W	0.377117660710142
YFR056C	0.133441633789742
YFR057W	0.626595497795312
YGL002W	0.142492457646786
YGL003C	0.194940821536319
YGL004C	0.186586214899049
YGL005C	0.240659085634718
YGL006W	0.271988860524484
YGL007W	0.941981898352286
YGL009C	0.17080529125087
YGL010W	0.226502668832676
YGL012W	0.35762357855651
YGL013C	0.613831515432815
YGL014W	0.863773497331167
YGL015C	0.126711533998608
YGL016W	0.96217219772569
YGL017W	0.225342306799722
YGL019W	0.22232536551404
YGL020C	0.500116036203295
YGL021W	0.0645161290322581
YGL023C	0.500116036203295
YGL025C	0.500116036203295
YGL026C	0.91598978881411
YGL027C	0.0359712230215827
YGL028C	0.0782084010211186
YGL031C	0.97006265954978
YGL032C	0.225110234393131
YGL033W	0.831051288001857
YGL034C	0.14620561615224
YGL035C	0.0299373404502205
YGL036W	0.500116036203295
YGL037C	0.0633557669993038
YGL038C	0.500116036203295
YGL039W	0.213738686470179
YGL041C	0.500116036203295
YGL042C	0.607797632861453
YGL043W	0.947551636110466
YGL045W	0.892666511951729
YGL049C	0.187282432118821
YGL050W	0.249013692271989
YGL051W	0.176839173822233
YGL053W	0.230679972151311
YGL054C	0.274773729403574
YGL056C	0.302622418194477
YGL057C	0.520074263170109
YGL058W	0.500116036203295
YGL059W	0.138547226734741
YGL060W	0.162450684613599
YGL062W	0.309120445579021
YGL063W	0.200974704107682
YGL064C	0.973311673242051
YGL066W	0.916918078440473
YGL067W	0.236713854722673
YGL070C	0.500116036203295
YGL071W	0.500116036203295
YGL072C	0.886980737990253
YGL076C	0.500116036203295
YGL077C	0.436992341610582
YGL078C	0.946391274077512
YGL079W	0.169180784404734
YGL080W	0.812021350661406
YGL081W	0.37410071942446
YGL082W	0.524715711301926
YGL083W	0.20584822464609
YGL084C	0.00394523091204456
YGL085W	0.316082617776746
YGL086W	0.120445579020654
YGL087C	0.21420283128336
YGL088W	0.500116036203295
YGL089C	0.466929682060803
YGL090W	0.30888837317243
YGL094C	0.0691575771640752
YGL095C	0.754931538640056
YGL096W	0.506381991181249
YGL101W	0.210721745184498
YGL104C	0.500116036203295
YGL105W	0.500116036203295
YGL107C	0.765374796936644
YGL108C	0.174518449756324
YGL109W	0.347644465073103
YGL110C	0.680436296124391
YGL114W	0.537943838477605
YGL115W	0.0819215595265723
YGL117W	0.888141100023207
YGL118C	0.500116036203295
YGL121C	0.519378045950337
YGL124C	0.815966581573451
YGL125W	0.787653747969366
YGL126W	0.166395915525644
YGL127C	0.323973079600835
YGL129C	0.500116036203295
YGL131C	0.468554188906939
YGL132W	0.738222325365514
YGL133W	0.241587375261081
YGL135W	0.500116036203295
YGL136C	0.91065212346252
YGL138C	0.412392666511952
YGL139W	0.486887909027617
YGL140C	0.398700394523091
YGL141W	0.675330703179392
YGL143C	0.500116036203295
YGL144C	0.445114875841262
YGL146C	0.310048735205384
YGL147C	0.983987003945231
YGL148W	0.00673009979113483
YGL149W	0.555813413785101
YGL151W	0.635414249245765
YGL152C	0.383383615688095
YGL153W	0.372476212578324
YGL154C	0.548851241587375
YGL156W	0.477605012763982
YGL157W	0.575771640751915
YGL158W	0.821768391738222
YGL159W	0.285449060106753
YGL160W	0.744720352750058
YGL161C	0.604084474355999
YGL162W	0.294267811557206
YGL163C	0.47157113019262
YGL164C	0.335344627523787
YGL165C	0.165467625899281
YGL166W	0.488976560686934
YGL167C	0.500116036203295
YGL168W	0.134834068229288
YGL170C	0.239266651195173
YGL175C	0.697841726618705
YGL176C	0.485959619401253
YGL177W	0.364585750754235
YGL179C	0.496867022511023
YGL180W	0.332095613831515
YGL181W	0.407055001160362
YGL194C	0.602692039916454
YGL195W	0.500116036203295
YGL196W	0.681596658157345
YGL197W	0.748897656068693
YGL198W	0.311905314458111
YGL199C	0.783012299837549
YGL200C	0.500116036203295
YGL202W	0.327454165699698
YGL203C	0.779299141332096
YGL205W	0.716639591552564
YGL206C	0.500116036203295
YGL208W	0.615920167092133
YGL209W	0.698073799025296
YGL210W	0.29542817359016
YGL211W	0.990020886516593
YGL212W	0.98653980041773
YGL213C	0.850545370155488
YGL214W	0.916221861220701
YGL215W	0.847296356463217
YGL216W	0.527500580181017
YGL217C	0.712230215827338
YGL218W	0.500116036203295
YGL219C	0.996750986307728
YGL220W	0.500116036203295
YGL221C	0.685309816662799
YGL222C	0.282200046414481
YGL223C	0.828266419122766
YGL224C	0.624274773729404
YGL226C-A	0.589695985147366
YGL226W	0.151543281503829
YGL227W	0.854722673474124
YGL228W	0.737990252958923
YGL229C	0.816662798793223
YGL230C	0.758180552332328
YGL231C	0.0684613599443026
YGL232W	0.706892550475748
YGL234W	0.944998839637967
YGL235W	0.838245532606173
YGL236C	0.929217915989789
YGL237C	0.949408215363193
YGL240W	0.500116036203295
YGL241W	0.245068461359944
YGL242C	0.608029705268044
YGL243W	0.852866094221397
YGL244W	0.893246692968206
YGL246C	0.500116036203295
YGL248W	0.596658157345092
YGL249W	0.247157113019262
YGL250W	0.896495706660478
YGL251C	0.971687166395916
YGL252C	0.947087491297285
YGL253W	0.899976792759341
YGL254W	0.561383151543282
YGL255W	0.882803434671618
YGL256W	0.400092828962636
YGL257C	0.325829658853562
YGL258W	0.355999071710374
YGL259W	0.298677187282432
YGL260W	0.311441169644929
YGL261C	0.860988628452077
YGL262W	0.278254815502437
YGL263W	0.632165235553493
YGR001C	0.89162218612207
YGR003W	0.795544209793456
YGR004W	0.751218380134602
YGR006W	0.500116036203295
YGR007W	0.578324437224414
YGR008C	0.201670921327454
YGR010W	0.521698770016245
YGR011W	0.419586911116268
YGR012W	0.819447667672314
YGR014W	0.515896959851474
YGR015C	0.149222557437921
YGR016W	0.500116036203295
YGR017W	0.450452541192852
YGR018C	0.583430030169413
YGR019W	0.700858667904386
YGR020C	0.500116036203295
YGR021W	0.252958923184033
YGR022C	0.495474588071478
YGR023W	0.597586446971455
YGR025W	0.396611742863773
YGR026W	0.152007426317011
YGR027C	0.423532142028313
YGR028W	0.862845207704804
YGR031W	0.182873056393595
YGR032W	0.486191691807844
YGR033C	0.233928985843583
YGR034W	0.568113251334416
YGR035C	0.111626827570202
YGR036C	0.500116036203295
YGR037C	0.372012067765143
YGR038W	0.207240659085635
YGR039W	0.342074727314922
YGR040W	0.609190067300998
YGR041W	0.354606637270828
YGR042W	0.179624042701323
YGR043C	0.46066372708285
YGR044C	0.307960083546066
YGR045C	0.155024367602692
YGR049W	0.256440009282896
YGR050C	0.156416802042237
YGR051C	0.225574379206312
YGR052W	0.44975632397308
YGR053C	0.790902761661638
YGR054W	0.388953353446275
YGR055W	0.203759572986772
YGR056W	0.18148062195405
YGR057C	0.0171733580877234
YGR058W	0.185889997679276
YGR059W	0.473427709445347
YGR061C	0.275469946623347
YGR062C	0.353678347644465
YGR063C	0.97841726618705
YGR064W	0.852634021814806
YGR066C	0.114875841262474
YGR067C	0.331631469018334
YGR068C	0.0756556045486192
YGR069W	0.22766303086563
YGR070W	0.18960315618473
YGR071C	0.175446739382687
YGR072W	0.761197493618009
YGR076C	0.912740775121838
YGR077C	0.119749361800882
YGR078C	0.157345091668601
YGR079W	0.430030169412857
YGR080W	0.209793455558134
YGR081C	0.937108377813878
YGR084C	0.233696913436992
YGR085C	0.964957066604781
YGR086C	0.500116036203295
YGR087C	0.362265026688327
YGR088W	0.563239730796008
YGR089W	0.662334648410304
YGR092W	0.976328614527733
YGR093W	0.239498723601764
YGR096W	0.130424692504061
YGR097W	0.477140867950801
YGR100W	0.166627987932235
YGR101W	0.500116036203295
YGR102C	0.980041773033186
YGR104C	0.500116036203295
YGR105W	0.662798793223486
YGR106C	0.570201902993734
YGR107W	0.431422603852402
YGR108W	0.749129728475284
YGR109C	0.617544673938269
YGR110W	0.772569041540961
YGR111W	0.491529357159434
YGR112W	0.403573915061499
YGR117C	0.904618240891158
YGR118W	0.977488976560687
YGR121C	0.811325133441634
YGR122C-A	0.606869343235089
YGR122W	0.795080064980274
YGR123C	0.605012763982362
YGR124W	0.695288930146206
YGR125W	0.509631004873521
YGR126W	0.497795312137387
YGR127W	0.357855650963101
YGR129W	0.447899744720353
YGR130C	0.569273613367371
YGR131W	0.637502900905082
YGR132C	0.894871199814342
YGR133W	0.330471106985379
YGR134W	0.944302622418195
YGR135W	0.866094221397076
YGR136W	0.382919470874913
YGR137W	0.73172429798097
YGR138C	0.354142492457647
YGR139W	0.355534926897192
YGR141W	0.527964724994198
YGR142W	0.0865630076583894
YGR143W	0.794847992573683
YGR144W	0.744256207936876
YGR146C	0.199350197261546
YGR148C	0.958459039220237
YGR149W	0.36319331631469
YGR150C	0.952193084242284
YGR151C	0.51218380134602
YGR152C	0.887909027616616
YGR153W	0.327222093293107
YGR154C	0.534926897191924
YGR155W	0.500116036203295
YGR157W	0.938964957066605
YGR159C	0.500116036203295
YGR160W	0.500116036203295
YGR161C	0.489208633093525
YGR162W	0.500116036203295
YGR163W	0.0313297748897656
YGR164W	0.171501508470643
YGR165W	0.500116036203295
YGR166W	0.352517985611511
YGR167W	0.500116036203295
YGR168C	0.639127407751218
YGR169C	0.462984451148758
YGR170W	0.224646089579949
YGR171C	0.973775818055233
YGR173W	0.568809468554189
YGR174C	0.214899048503133
YGR176W	0.431190531445811
YGR177C	0.299837549315386
YGR178C	0.412624738918543
YGR180C	0.500116036203295
YGR181W	0.506149918774658
YGR182C	0.460199582269668
YGR183C	0.45787885820376
YGR184C	0.0942213970758877
YGR187C	0.893710837781388
YGR188C	0.500116036203295
YGR189C	0.467393826873985
YGR192C	0.0218148062195405
YGR193C	0.741935483870968
YGR194C	0.546066372708285
YGR196C	0.428869807379903
YGR197C	0.616616384311905
YGR199W	0.649570666047807
YGR200C	0.927129264330471
YGR201C	0.0902761661638431
YGR202C	0.417034114643769
YGR203W	0.633789742399629
YGR204W	0.177071246228823
YGR205W	0.776746344859596
YGR206W	0.725922487816199
YGR207C	0.407751218380135
YGR208W	0.000696217219772569
YGR209C	0.693200278486888
YGR210C	0.715711301926201
YGR212W	0.517289394291019
YGR213C	0.446507310280808
YGR214W	0.966813645857508
YGR215W	0.500116036203295
YGR217W	0.0867950800649803
YGR219W	0.500116036203295
YGR220C	0.980273845439777
YGR221C	0.534694824785333
YGR222W	0.751914597354375
YGR223C	0.0510559294499884
YGR224W	0.578788582037596
YGR225W	0.0925968902297517
YGR226C	0.337433279183105
YGR227W	0.174982594569506
YGR228W	0.0285449060106753
YGR229C	0.0248317475052216
YGR230W	0.719656532838245
YGR231C	0.666976096542121
YGR232W	0.220236713854723
YGR233C	0.570666047806916
YGR234W	0.487352053840798
YGR235C	0.268043629612439
YGR236C	0.255279647249942
YGR237C	0.447667672313762
YGR238C	0.72360176375029
YGR239C	0.48503132977489
YGR240C	0.906706892550476
YGR241C	0.201206776514272
YGR242W	0.196101183569274
YGR243W	0.420747273149223
YGR244C	0.361104664655372
YGR247W	0.576467857971687
YGR248W	0.575539568345324
YGR249W	0.261545602227895
YGR250C	0.658853562311441
YGR252W	0.672545834300302
YGR254W	0.484335112555117
YGR255C	0.918542585286609
YGR256W	0.328614527732653
YGR257C	0.948711998143421
YGR258C	0.122302158273381
YGR259C	0.587607333488048
YGR260W	0.737526108145741
YGR261C	0.500116036203295
YGR262C	0.500116036203295
YGR263C	0.426781155720585
YGR266W	0.69111162682757
YGR268C	0.137618937108378
YGR269W	0.796008354606637
YGR270W	0.813181712694361
YGR271C-A	0.500116036203295
YGR271W	0.614527732652588
YGR273C	0.290786725458343
YGR275W	0.354838709677419
YGR276C	0.782780227430958
YGR279C	0.32791831051288
YGR281W	0.842654908331399
YGR282C	0.107681596658157
YGR283C	0.879554420979346
YGR284C	0.417730331863541
YGR285C	0.500116036203295
YGR286C	0.692968206080297
YGR287C	0.493850081225342
YGR288W	0.507542353214203
YGR289C	0.82385704339754
YGR290W	0.627523787421676
YGR291C	0.664191227663031
YGR292W	0.375493153864006
YGR295C	0.468322116500348
YHL002W	0.202367138547227
YHL003C	0.502436760269204
YHL005C	0.73984683221165
YHL006C	0.252494778370852
YHL007C	0.158505453701555
YHL008C	0.708052912508703
YHL009C	0.0141564168020422
YHL010C	0.657229055465305
YHL011C	0.876537479693664
YHL012W	0.589463912740775
YHL013C	0.928521698770016
YHL014C	0.858667904386168
YHL016C	0.229287537711766
YHL017W	0.242747737294036
YHL019C	0.462288233928986
YHL020C	0.933627291715015
YHL021C	0.189139011371548
YHL022C	0.436528196797401
YHL023C	0.912044557902065
YHL024W	0.192155952657229
YHL025W	0.500116036203295
YHL026C	0.107217451844976
YHL027W	0.347412392666512
YHL028W	0.558830355070782
YHL029C	0.627291715015085
YHL030W	0.808540264562543
YHL031C	0.0118356927361337
YHL032C	0.349733116732421
YHL033C	0.987700162450685
YHL034C	0.46344859596194
YHL035C	0.261313529821304
YHL036W	0.799257368298909
YHL037C	0.741703411464377
YHL038C	0.0619633325597586
YHL039W	0.206776514272453
YHL040C	0.681364585750754
YHL041W	0.752146669760965
YHL042W	0.449292179159898
YHL043W	0.286841494546298
YHL044W	0.123926665119517
YHL045W	0.621721977256904
YHL046C	0.663495010443258
YHL047C	0.501044325829659
YHR001W-A	0.883035507078208
YHR003C	0.490136922719889
YHR004C	0.62868414945463
YHR006W	0.121141796240427
YHR008C	0.500116036203295
YHR009C	0.0206544441865862
YHR010W	0.500116036203295
YHR011W	0.500116036203295
YHR012W	0.241355302854491
YHR013C	0.942910187978649
YHR014W	0.663727082849849
YHR015W	0.590392202367139
YHR016C	0.300069621721977
YHR017W	0.39034578788582
YHR018C	0.014620561615224
YHR021C	0.500116036203295
YHR021W-A	0.593641216059411
YHR022C	0.770016245068461
YHR025W	0.500116036203295
YHR026W	0.993734045022047
YHR028C	0.525179856115108
YHR029C	0.92411232304479
YHR030C	0.0276166163843119
YHR031C	0.0336504989556742
YHR032W	0.0536087259224878
YHR033W	0.413785100951497
YHR034C	0.954281735901601
YHR035W	0.672313761893711
YHR037W	0.760269203991645
YHR038W	0.500116036203295
YHR039C	0.651427245300534
YHR039C-A	0.500116036203295
YHR041C	0.586911116268276
YHR043C	0.418658621489905
YHR044C	0.154328150382919
YHR045W	0.792063123694593
YHR046C	0.516593177071246
YHR047C	0.807844047342771
YHR048W	0.433975400324901
YHR049C-A	0.281039684381527
YHR049W	0.686934323508935
YHR050W	0.500116036203295
YHR051W	0.935483870967742
YHR057C	0.556741703411464
YHR059W	0.500116036203295
YHR060W	0.12996054769088
YHR061C	0.868182873056394
YHR064C	0.500116036203295
YHR066W	0.995822696681365
YHR067W	0.990485031329775
YHR073W	0.761661638431191
YHR075C	0.183105128800186
YHR076W	0.576699930378278
YHR077C	0.94569505685774
YHR078W	0.723833836156881
YHR079C	0.38756091900673
YHR079C-A	0.68832675794848
YHR080C	0.601067533070318
YHR081W	0.944766767231376
