orf	hom | extracellular ATP abundance | stationary phase | SC | Peters TW~Hughes RE, 2015
YDR274C	0.2249774968391687
YDR275W	0.3463510821119297
YDR276C	-0.10214785275172465
YDR277C	0.44345058493971146
YDR278C	0.1231404178272503
YDR279W	0.07472755212166952
YDR281C	-1.6197470142743031
YDR282C	0.22454111499630483
YDR283C	-0.5918517236271911
YDR284C	-0.09521694397888754
YDR285W	0.0271396607124351
YDR286C	0.24873297566930613
YDR287W	-0.22512929379626925
YDR289C	1.4418997326437168
YDR290W	0.2561765498560963
YDR291W	-0.8324441511756162
YDR293C	0.47006926508245894
YDR294C	0.48598929538687125
YDR295C	-0.6682526700002649
YDR296W	1.8437232272573005
YDR297W	1.5609354106545916
YDR298C	-3.5922269090400545
YDR300C	0.37800256278629885
YDR304C	0.12596894470329648
YDR305C	-0.10121202045575915
YDR306C	0.041142691518488525
YDR307W	0.3952628049317838
YDR309C	0.08024344609309027
YDR310C	-0.0774214392409496
YDR312W	0.4417636570691523
YDR313C	0.8619173272045948
YDR314C	0.7571671203547573
YDR315C	1.0136184427193382
YDR316W	0.2833660312243973
YDR317W	-0.2287042023330317
YDR318W	-0.04101804604801716
YDR319C	0.334621876052302
YDR320C	-0.15804210930407905
YDR321W	0.18475818171985667
YDR322W	-5.402075376963165
YDR323C	0.9069598658347107
YDR326C	0.22231205227159487
YDR329C	1.0049978136203437
YDR330W	0.45409021159523744
YDR333C	0.9955874599242407
YDR334W	1.7297548702263537
YDR335W	-3.0062003660298866
YDR336W	0.5533241665597982
YDR337W	-0.6212010358003249
YDR338C	0.26529255807672114
YDR340W	-0.34356614236599464
YDR344C	0.4478127709443633
YDR345C	0.3130294754751426
YDR346C	0.6299226450757264
YDR347W	-1.7662490711437286
YDR348C	0.3575605342716205
YDR349C	0.861379822745357
YDR350C	0.7105546698854844
YDR351W	0.4850689744055919
YDR352W	-0.5026213261809419
YDR354W	-0.3748288813079423
YDR357C	0.2062520935322451
YDR358W	0.39242388363858094
YDR359C	1.3297008271149742
YDR360W	1.924362674851856
YDR363W	0.21041550155140065
YDR363W-A	-0.48857398089276466
YDR368W	0.14847331845020742
YDR369C	1.1250981283469175
YDR370C	0.44878197698662176
YDR371W	0.8642843085144312
YDR372C	0.32912411802320124
YDR374C	0.4038251942238705
YDR377W	-3.1200609115739018
YDR378C	0.37307928296460185
YDR379W	0.6935165567396134
YDR380W	0.6944240200071692
YDR382W	0.4422940460300259
YDR383C	0.5255309918075923
YDR384C	0.4523892598165476
YDR385W	0.3446885867435399
YDR386W	0.43179909495315844
YDR387C	0.6892738652302832
YDR388W	-1.0800858156021014
YDR389W	0.5677616341668908
YDR391C	0.07541772456190474
YDR392W	0.2729649847073978
YDR393W	0.3450694251856115
YDR395W	0.2565928886928105
YDR399W	0.1411924257963769
YDR400W	0.23325005133602592
YDR401W	0.908447383497363
YDR402C	0.7018108193285523
YDR403W	0.21280521204043623
YDR406W	0.026415711498671265
YDR408C	0.23910769697546666
YDR409W	0.23238376063205807
YDR411C	0.3989597191147748
YDR414C	1.4649531321406988
YDR415C	0.27583450131924003
YDR417C	0.894395639738194
YDR418W	0.7980472015308302
YDR419W	0.6511180971029229
YDR420W	0.4824365963275279
YDR421W	0.9184218300889795
YDR422C	0.5131005160352231
YDR423C	0.5834426030433144
YDR424C	0.33468364097751063
YDR425W	0.33705944807547134
YDR426C	-0.18328031069735556
YDR428C	-0.5197009583210441
YDR430C	-0.0026384419195085796
YDR431W	-0.598203485950026
YDR432W	0.5432273967290755
YDR433W	2.2984365583066477
YDR435C	2.224501144181028
YDR436W	-0.019445477902373658
YDR438W	-0.06138530861845177
YDR439W	-2.163144015689653
YDR440W	-0.7142457355724713
YDR441C	-0.6150656789380744
YDR442W	-0.48561880774772753
YDR443C	-2.4761153074292443
YDR444W	0.030179756281834873
YDR445C	0.2360491625355992
YDR446W	-0.5652747720103504
YDR447C	-0.8628868162999366
YDR448W	0.23665239747997804
YDR450W	-1.4342334118175766
YDR451C	-0.4944605519164196
YDR452W	-0.9736999182448248
YDR453C	-0.44696824596798496
YDR455C	-1.6413559331248586
YDR456W	-1.7057353081393278
YDR457W	-0.663220460230115
YDR458C	-0.5125204689184483
YDR459C	-0.4282214041690706
YDR461W	-0.0605661034831539
YDR462W	-1.8913044439185063
YDR463W	-0.06335250106363963
YDR465C	-0.6412001397756918
YDR466W	0.24438144444192397
YDR467C	0.17565322000505598
YDR469W	-0.7139706338117193
YDR470C	-0.23716514375341283
YDR471W	-0.5669081283334129
YDR475C	-0.588629322847667
YDR476C	-0.09073691402584386
YDR477W	0.9835010352488411
YDR479C	-1.2507524306453788
YDR480W	-0.5557681600278415
YDR481C	-0.6361444753191907
YDR482C	-0.49862438105548845
YDR483W	-0.3996422845554762
YDR484W	-0.9969477900112459
YDR485C	0.31551153375435875
YDR486C	-1.4701943246488074
YDR488C	-0.16756220081897322
YDR490C	-0.5718628919043589
YDR491C	-0.019926016292588593
YDR492W	-0.5733456583541713
YDR493W	0.4100634118358877
YDR494W	-0.5521974257062666
YDR495C	-0.23029211497387436
YDR496C	-0.08812263955733834
YDR497C	-0.041582665160566426
YDR500C	-1.8225421366345933
YDR501W	-0.3719124871492147
YDR502C	0.02284014034864973
YDR503C	-0.018152781200584157
YDR504C	-0.42638790104087054
YDR505C	-0.4941003139868862
YDR506C	-0.14883814002434922
YDR507C	-0.8810447525680778
YDR508C	-2.7539329764957503
YDR509W	-1.14236263915346
YDR511W	0.17048580650394451
YDR512C	-0.4650533588119891
YDR513W	-0.10122683032040503
YDR514C	-0.3244112746759646
YDR515W	-0.13451862216555416
YDR516C	-2.3804537872130576
YDR517W	-0.17335057343530216
YDR518W	-1.3872834045567732
YDR519W	-3.225518725675206
YDR520C	-1.7814732422692148
YDR521W	-1.53192642594152
YDR522C	-1.545557191429683
YDR523C	-1.5165002447412894
YDR524C	-1.2965360036348421
YDR525W	-2.0792435607587922
YDR525W-A	0.056501952984088034
YDR528W	-1.4141872634291404
YDR529C	-4.361035307186317
YDR530C	-1.248555386547867
YDR532C	0.8489978660406848
YDR533C	-3.0858105276171033
YDR534C	-1.548648114372671
YDR535C	-0.08534325372695462
YDR536W	0.1955621373044815
YDR537C	0.7001856068983451
YDR538W	-0.2732118231662098
YDR539W	0.09124191414745669
YDR540C	-3.4524518317176587
YDR541C	-0.0608809138292214
YEL001C	0.389094822081879
YEL003W	-0.03225534495184825
YEL004W	0.14197426121909304
YEL005C	-0.12531190088425123
YEL006W	-0.0212365284433303
YEL007W	0.6786227509683362
YEL008W	-1.0937559310083942
YEL009C	-1.5845539097328478
YEL010W	-0.11237390679807363
YEL011W	-0.2943002521587865
YEL012W	0.6192940783785708
YEL013W	0.36401891569658124
YEL014C	0.5086918954554128
YEL015W	0.35553972965682173
YEL016C	0.30516564895268994
YEL017C-A	-0.26905957915011036
YEL017W	-0.31302978443294427
YEL018W	-0.1181207011658232
YEL020C	0.31045723507491607
YEL023C	0.009084337154726108
YEL025C	0.31808854522079555
YEL027W	1.30400556781028
YEL028W	0.2790047513859827
YEL029C	1.0171082317019609
YEL030W	0.30549480658940914
YEL031W	0.11715840713664333
YEL033W	0.29696003589122044
YEL036C	-0.7315399018950116
YEL037C	-0.702865460589787
YEL038W	-0.2326918546784444
YEL039C	0.021103272797025174
YEL040W	0.28279360464998327
YEL041W	0.32247995223624965
YEL042W	0.19853148719470323
YEL043W	-0.4109890768912686
YEL044W	2.0282775223460963
YEL047C	0.16191931226003178
YEL048C	-0.907282071845478
YEL049W	0.2206525786219734
YEL050C	-3.130407087260122
YEL051W	0.7620511195597858
YEL052W	-0.12185183100841848
YEL053C	-0.4681434710001917
YEL054C	-0.7085807379405268
YEL056W	0.2582567441971482
YEL057C	-0.06929288650789983
YEL059W	-0.11629417432132151
YEL060C	0.4483080194875394
YEL061C	-1.0122871443616432
YEL062W	-2.623776763230138
YEL063C	-0.22020481280655288
YEL064C	0.25827251841353766
YEL065W	0.05567791892294873
YEL066W	0.09916041996155077
YEL067C	0.18484255264150318
YEL068C	0.2783547934669985
YEL071W	-0.1306179560131115
YEL072W	0.1454850544640009
YER001W	-0.1328736794403796
YER002W	0.31769859811563744
YER004W	0.12127493299739836
YER005W	0.5054583068656553
YER007C-A	-0.5425810686653413
YER007W	-0.21478666439873823
YER010C	-0.20663800646179822
YER011W	0.2665032060586885
YER014C-A	0.009213088223375293
YER014W	-2.1458820543690647
YER016W	-1.8851480096672089
YER017C	-1.9404239434731234
YER019C-A	-0.220290646384353
YER019W	0.08600044957421303
YER020W	0.11890970124209355
YER024W	-0.03530374045909991
YER027C	0.7105342627064614
YER028C	-5.328852042143187
YER030W	-0.19014203108508224
YER031C	-1.246793046459597
YER032W	0.27703897383906567
YER033C	0.1715945270532128
YER034W	0.01877348616497608
YER037W	-0.001894551105544308
YER038W-A	0.14288848681438157
YER039C	0.13184027789114458
YER039C-A	-0.1732937430214221
YER040W	-1.13707649224666
YER041W	0.4657962635271634
YER042W	-0.014840061895480339
YER044C	-0.1376514689379346
YER044C-A	0.03289591562026461
YER045C	-1.1303187797621546
YER046W	-0.18989816806954388
YER046W-A	0.34210509828746466
YER047C	0.759001815371225
YER048C	-0.14636339525458597
YER049W	0.28949366152659517
YER050C	-1.3874741100016865
YER051W	0.3792258744139474
YER052C	-2.5133805080793903
YER053C	0.5005361857882539
YER054C	0.23221282587349318
YER055C	0.2625789559941471
YER056C	-0.15114314947059906
YER056C-A	0.8788779124656192
YER057C	0.3718522906262722
YER058W	-3.6122510246933466
YER059W	0.10711854174683189
YER060W	0.575780053984433
YER060W-A	1.0411593388263747
YER061C	-3.8283285744609654
YER062C	0.4248780422698497
YER063W	-0.218224558903453
YER064C	-0.14187442484842647
YER065C	0.5647015509336503
YER066C-A	0.3707264327016556
YER066W	-0.3101812082206572
YER067C-A	-0.1046360626793807
YER067W	0.6407799139627142
YER068C-A	1.1441524917564092
YER068W	-3.304456876020117
YER069W	0.5980461752126238
YER071C	0.5000051013944008
YER072W	0.7261944302553136
YER073W	0.07463980901462121
YER074W	1.82398987420281
YER075C	0.7720252074538221
YER077C	-0.02006231198543687
YER078C	-0.11493577954450121
YER079W	0.7568943058894383
YER080W	-0.05522291467708539
YER081W	0.5213361452777014
YER083C	-0.09164635843512457
YER084W	0.4894786170532978
YER085C	0.5539280052074236
YER086W	0.28998061734337194
YER087C-B	0.5733658270985349
YER087W	-1.371842225857274
YER088C	-0.5580604126889932
YER089C	-0.18215124324939636
YER090W	-1.9661307904948007
YER091C	-1.176550118500657
YER091C-A	-0.08634027572566211
YER092W	-0.11945747120676262
YER093C-A	-0.5888822797226825
YER095W	0.33985265026162004
YER096W	-0.12668609916586085
YER097W	-0.2319267154651811
YER098W	-0.2071556268797089
YER101C	-0.4132823400108024
YER103W	-0.5011279142974917
YER106W	-0.2785688505538609
YER110C	-0.8662280310603252
YER111C	-1.7679894006668715
YER113C	-0.31819874837402484
YER114C	0.4918340071552406
YER115C	-0.36666729286245736
YER116C	-0.9451724756633206
YER117W	-0.2914833378303534
YER118C	-0.854535469675504
YER119C	-0.2674247406823918
YER119C-A	0.897863124448423
YER120W	0.9537351788286346
YER121W	-0.1970900946643181
YER122C	-0.8405963801839662
YER123W	-0.45105541980925123
YER124C	-0.08987582426301571
YER128W	0.03221344320848797
YER129W	-0.1875425136058554
YER130C	0.41807626793624675
YER131W	-0.01227593879384723
YER132C	-0.4216549604147989
YER134C	-0.6055443570169571
YER135C	-0.20046693238869964
YER137C	0.10444187317315091
YER139C	0.20449566132929714
YER140W	-0.1595481659991323
YER141W	-2.34463721333079
YER142C	-0.15175416877294548
YER143W	-0.14160867535809998
YER144C	-0.02224674900095844
YER145C	-0.4491046673762012
YER149C	-0.09432152210398254
YER150W	0.41278475491745126
YER151C	-0.5032606838938143
YER152C	-0.5860868842014041
YER153C	-0.18592942847572438
YER154W	-0.015741722342799854
YER155C	-0.4683539611538648
YER156C	-0.3477926768027936
YER158C	0.14369127483990185
YER161C	-2.161503726964466
YER162C	0.04082681394688943
YER163C	-0.002244986042427467
YER164W	-0.2850121720875482
YER166W	-0.22571421589008464
YER167W	-0.44545497987659577
YER169W	-0.10523268744579338
YER170W	-0.34902491936875285
YER173W	-0.2179422208088404
YER174C	-0.04030165279225582
YER175C	-0.0214749622411897
YER176W	0.009065929362050442
YER177W	0.36786111940076177
YER178W	-0.34301878742986647
YER179W	0.01854592574787494
YER180C	0.09083011131748218
YER181C	0.28212063067802434
YER182W	-0.8142182402854938
YER183C	-0.8024199404696047
YER184C	-0.6903197748841425
YER185W	0.013354160568057665
YER186C	-0.21870164318844237
YER187W	-0.19688704788399114
YER188W	0.18811267840808532
YFL001W	-0.05354946734291086
YFL003C	-0.43203517394358804
YFL004W	0.20798457977517065
YFL007W	0.6352517772252261
YFL010C	-0.30966619118693867
YFL010W-A	-0.44772383375266833
YFL011W	0.5890218812721812
YFL012W	-0.39489076895158703
YFL012W-A	0.5677400127084699
YFL013C	0.0727271012730541
YFL014W	-0.42346197288812354
YFL015C	0.46244384742894395
YFL016C	-0.7423731591252101
YFL018C	-0.17760050213585454
YFL019C	-0.4194821166597678
YFL020C	-0.3435145308124112
YFL021W	-0.05829651912827541
YFL023W	0.790759254162411
YFL025C	0.22225694204581697
YFL027C	0.06990190851242525
YFL028C	-1.5299429854018516
YFL030W	0.5619362515259066
YFL031W	0.44914050609217954
YFL032W	0.5407651791946975
YFL033C	-0.678730237031495
YFL034C-A	0.5101816181720031
YFL034W	0.1113766535379147
YFL036W	0.4425892178673855
YFL040W	0.2645385888854617
YFL041W	0.19521122998252524
YFL042C	-0.18943674034868493
YFL044C	0.2929920134316886
YFL046W	0.6789449505176814
YFL047W	0.46915423033955267
YFL048C	0.36367606319518553
YFL049W	0.5721991043123236
YFL050C	0.18450836584604058
YFL051C	0.1461311184085494
YFL052W	0.3623467183851879
YFL053W	0.21745193892154294
YFL054C	-0.0642331948077013
YFL055W	0.5162337692947444
YFL063W	-0.3638531564979903
YFR001W	0.031533199107015054
YFR006W	0.23593842459590836
YFR007W	1.2764949943421855
YFR008W	1.041668888706936
YFR009W	-0.6895116086461605
YFR010W	-1.9339183780201903
YFR011C	-1.275662221035284
YFR012W	0.2455408776122242
YFR013W	-1.329261995811286
YFR014C	-0.18351296055760016
YFR015C	0.703593147397531
YFR016C	0.14420771864656456
YFR017C	0.2703497098237953
YFR018C	0.3809382035451227
YFR019W	-3.598778910619093
YFR020W	0.4942906957918886
YFR021W	-0.14906255809961327
YFR022W	0.2813569562237895
YFR023W	0.2883694629426625
YFR024C-A	-0.1656786080992106
YFR025C	-0.35246201248044456
YFR026C	0.1693806051241179
YFR030W	-0.86014813599066
YFR031C-A	0.655712386659274
YFR032C	0.2106187446068879
YFR032C-A	-0.5804460973162361
YFR033C	-0.9731417052164725
YFR034C	0.5922461088996447
YFR035C	0.3908251556934302
YFR036W	-0.18249563702252494
YFR038W	0.08605117569029103
YFR039C	-0.06237227272872036
YFR040W	-3.60500224903358
YFR041C	-0.05830494715863643
YFR043C	-0.07778386499844232
YFR044C	-0.6995628770656512
YFR045W	-0.2003217341487405
YFR046C	-0.47254193530369587
YFR047C	-0.28131611344771956
YFR048W	0.23341210308908034
YFR049W	0.3266681966817387
YFR053C	-0.3589492006901595
YFR054C	-0.2783235370662092
YFR055W	-0.27648276681976974
YFR056C	-0.14471177514993788
YFR057W	-0.621278507248021
YGL002W	0.1008727097355769
YGL003C	-0.3192916400810118
YGL004C	-0.8116756380777838
YGL005C	-0.5654037640368594
YGL006W	0.12793078268714703
YGL007W	-1.6770072493963741
YGL009C	0.31357225782213755
YGL010W	-0.16889064974927911
YGL012W	0.5632008629493165
YGL013C	0.04268725406358845
YGL014W	0.17636748808415625
YGL015C	0.07593729368724049
YGL016W	-0.5841254196672426
YGL017W	-0.9446353346425855
YGL019W	0.5465195319041458
YGL020C	0.5141497651075829
YGL021W	0.012985219017878732
YGL023C	-1.19755797166737
YGL025C	-6.491027067888903
YGL026C	-1.6265871430827692
YGL027C	0.03856038836814865
YGL028C	0.2830468854510753
YGL031C	0.04013025730729373
YGL032C	-0.149224710826451
YGL033W	-0.2782040588587997
YGL034C	0.1577192381367336
YGL035C	-0.3748823882942491
YGL036W	-0.44885097782624533
YGL037C	-0.5253213593386635
YGL039W	0.30144550135848497
YGL041C	0.019196247392300473
YGL042C	-0.31348782250489626
YGL043W	-0.664321843908852
YGL045W	-0.12607910523767007
YGL049C	-0.2596741583303511
YGL050W	0.012759130066721745
YGL051W	-0.5057943390146314
YGL053W	0.1587394235506033
YGL054C	-1.5766353540900484
YGL056C	0.17397515618604975
YGL057C	-0.3296228580579864
YGL058W	-0.75137348444013
YGL059W	0.04265837737167116
YGL060W	-0.055231849622623085
YGL062W	0.03690393941779554
YGL063W	-0.6640953435286376
YGL064C	-2.9771321036303955
YGL066W	-1.4640354974101217
YGL067W	0.1769956945977567
YGL070C	-1.4401866439022288
YGL071W	-1.4278591782692944
YGL072C	-2.963240317999952
YGL076C	-0.7840086802597307
YGL077C	-0.03525637696295019
YGL078C	-0.08317927485267214
YGL079W	-0.34462003403724545
YGL080W	-1.0760793053785165
YGL081W	-0.3129071009922075
YGL082W	0.11789920860004682
YGL083W	-0.31046218230032063
YGL084C	0.3860616941143866
YGL085W	0.11711031932648724
YGL086W	-0.3492677139619384
YGL087C	-0.18040456493021753
YGL088W	-1.1925697804991362
YGL089C	-0.0857532780718615
YGL090W	-0.192054136476786
YGL094C	-0.4323418849287101
YGL095C	-2.085638810030115
YGL096W	-0.20439720306882025
YGL101W	-0.7444813634647085
YGL104C	-0.6464144265900104
YGL105W	-0.7051118528354586
YGL107C	-0.4916251112142149
YGL108C	-0.18712609077594733
YGL109W	-0.035421268090600734
YGL110C	-0.1662958388721853
YGL114W	-0.0028355722334634306
YGL115W	0.9799773504624886
YGL117W	-1.2396854935502908
YGL118C	-0.6164103501544627
YGL121C	0.020197245347621753
YGL124C	-0.4909790337258455
YGL125W	1.1885237629136707
YGL126W	0.736045412932798
YGL127C	-0.7744516346905195
YGL129C	-3.259990513191953
YGL131C	-0.23664240598840197
YGL132W	0.20494916126380544
YGL133W	-1.4718361467643035
YGL135W	-3.1736211645426904
YGL136C	-1.4113213502332396
YGL138C	-1.5461927502044184
YGL139W	-1.1037512902996711
YGL140C	-0.7662269114281449
YGL141W	-1.3571655349251377
YGL143C	-4.077853120226184
YGL144C	-0.8999319499044183
YGL146C	-0.8170250172627286
YGL147C	-1.771499476990134
YGL148W	-1.3243609848909392
YGL149W	-0.3030608719153922
YGL151W	-1.8105927042764383
YGL152C	-0.9545841561091708
YGL153W	-0.9324400908445182
YGL154C	-1.075735797000542
YGL156W	-1.5689330272095363
YGL157W	-1.2234168044410254
YGL158W	-1.2012489887844542
YGL159W	-1.938094590503647
YGL160W	-1.340377266446431
YGL161C	-1.6172346140592586
YGL162W	-0.9194338511398709
YGL163C	-1.534420200951178
YGL164C	-1.0386649941643902
YGL165C	-1.5182671738039062
YGL166W	-1.4830217998396238
YGL167C	-0.29254810779613993
YGL168W	-2.387498037741256
YGL170C	-1.3752980402395043
YGL175C	-1.417323216104461
YGL176C	-1.5056527669328268
YGL177W	-1.201907663633069
YGL179C	-1.4917948488333408
YGL180W	-0.9421839287100293
YGL181W	-1.0893043962474187
YGL194C	-0.23355278462777135
YGL195W	-0.49526482543429484
YGL196W	0.008765836923754896
YGL197W	-0.062254192070352946
YGL198W	-0.21194984687762866
YGL199C	0.14670907472721761
YGL200C	0.05078836317913179
YGL202W	-0.5462828613158163
YGL203C	0.20301124382106986
YGL205W	-0.20557983387570344
YGL206C	-0.1256347889672316
YGL208W	0.20469332362938342
YGL209W	0.1877512344020061
YGL210W	0.5769899093748836
YGL211W	-1.9418797605602185
YGL212W	-1.3709620564389844
YGL213C	-0.6766035828274027
YGL214W	0.4342929485447261
YGL215W	0.3211424642939197
YGL216W	-0.036379267883419504
YGL217C	0.1882898396030005
YGL218W	-1.6295218861891725
YGL219C	-0.3854488216535433
YGL220W	-1.0397400702079151
YGL221C	-0.2391807506181863
YGL222C	-0.2432892047229041
YGL223C	-0.21713240586845525
YGL224C	-0.2724865486506672
YGL226C-A	0.02150129920996701
YGL226W	0.19254728251307865
YGL227W	0.8944723599058738
YGL228W	-0.23100008014291196
YGL229C	-0.7077821900950567
YGL230C	-0.4165181091930204
YGL231C	-0.7913428306051911
YGL232W	0.2956418372532265
YGL234W	-0.688747888413061
YGL235W	0.24018342431767042
YGL236C	-1.6280086973634436
YGL237C	-0.9765759128420397
YGL240W	0.873134634680582
YGL241W	0.1280388884574069
YGL242C	-0.19475727922709815
YGL243W	0.08786864251102913
YGL244W	-1.3416933776630358
YGL246C	-0.36772871125003015
YGL248W	0.06461111770673303
YGL249W	0.09575593233293916
YGL250W	-0.31903118605496633
YGL251C	-1.6768962776782392
YGL252C	-2.2076344793475364
YGL254W	-0.0652963684323462
YGL255W	0.0069540887842888584
YGL256W	-0.18348190488684168
YGL257C	-0.2281300095435611
YGL258W	-0.6497015292801396
YGL259W	-0.037981549240993784
YGL260W	-0.2962778994313054
YGL261C	-0.6026826148521294
YGL262W	-0.6391572316744415
YGL263W	-0.9094563071550633
YGR001C	0.0716866649645355
YGR003W	-0.5668954113425856
YGR004W	-1.3394220658644675
YGR007W	-0.39775083281139667
YGR008C	-0.25220486894205263
YGR010W	0.09935205637492853
YGR011W	0.3488897370527149
YGR012W	-0.618945070487884
YGR014W	-0.3724628161008224
YGR015C	-0.2798907510347551
YGR016W	-0.26617615699771924
YGR017W	-0.312883392966681
YGR018C	-0.05367868501611372
YGR019W	-0.35077844612987463
YGR020C	0.15580515612811827
YGR021W	-0.6713413970975619
YGR022C	0.6642454106333806
YGR023W	-0.22412376916885715
YGR025W	0.44595746674076614
YGR026W	-0.2475448096923915
YGR027C	0.627192423339845
YGR028W	-0.20910482933312569
YGR031W	0.20441277399028784
YGR032W	0.3811686184996947
YGR033C	0.02275051831396121
YGR034W	-0.2928797339291912
YGR035C	0.1743357604124916
YGR036C	1.955448442732644
YGR037C	-1.204984710847495
YGR038W	0.11614697282133289
YGR039W	0.21881127432625944
YGR040W	0.13961368578897967
YGR041W	0.32014756745394685
YGR042W	0.30531917164560574
YGR043C	0.13091468446113882
YGR044C	0.12878571038484796
YGR045C	0.30938784363091876
YGR049W	-0.1446509006157152
YGR050C	0.010778667366100166
YGR051C	-0.3273927343454456
YGR052W	-0.24903438507185377
YGR053C	0.09229911083755499
YGR054W	0.6556793030449793
YGR055W	0.43883229608111507
YGR056W	0.5038466635510473
YGR057C	1.5627080998732354
YGR058W	0.4247685353143347
YGR059W	0.3574839528928892
YGR061C	0.06038769018836317
YGR062C	-1.8637256647080123
YGR063C	-0.04990327824510357
YGR064W	0.7499279129647874
YGR066C	0.350639461842053
YGR067C	0.31209377212410644
YGR068C	0.38448631130288125
YGR069W	0.34549355968664713
YGR070W	0.28490390759218354
YGR071C	0.52809889111431
YGR072W	0.6764108810943201
YGR076C	-4.273993560832429
YGR077C	0.11221283383750054
YGR078C	0.5605709333053744
YGR079W	-0.017528699136388645
YGR080W	-0.006929699112141472
YGR081C	-0.21721328973991644
YGR084C	-0.21174021251062564
YGR085C	-0.13557400457507301
YGR086C	-0.2636016023020991
YGR087C	-0.21490166126339205
YGR088W	-0.4307594898736618
YGR089W	-0.8789361587854108
YGR093W	-0.27260710030422225
YGR096W	-0.38639080871790743
YGR097W	-0.20657914990474402
YGR100W	-0.6409688347825743
YGR101W	-0.6942578252200066
YGR102C	-2.123299704933002
YGR104C	-1.0148244498400816
YGR105W	0.3558267153120194
YGR106C	0.39627804121244725
YGR107W	0.4981587485686088
YGR108W	0.6365186297376486
YGR109C	0.0069424207648279635
YGR110W	-0.11078908358866217
YGR111W	0.3111643668412653
YGR112W	-0.7854258727352958
YGR117C	-0.11663730614262911
YGR118W	0.0999471903001823
YGR121C	-0.47635949012729495
YGR122C-A	-0.46121517686417907
YGR122W	-0.020306929330810512
YGR123C	-0.2166646373920521
YGR124W	-0.2215727150209076
YGR125W	-0.30923574645555324
YGR126W	-0.2418569573885169
YGR127W	-0.5804395892080594
YGR129W	0.032660150742836624
YGR130C	-0.4058495698748693
YGR131W	-0.45761674960400367
YGR132C	-0.6283596695305197
YGR133W	0.08061059236586662
YGR134W	0.41022356433237844
YGR135W	0.6856943195035249
YGR136W	-0.0651229288324458
YGR137W	-0.6204177786768134
YGR138C	0.14219648790429248
YGR139W	-0.35092529720051735
YGR141W	-0.3045866137686722
YGR142W	-0.48185366357657566
YGR143W	-0.3941191971653053
YGR144W	-0.7783126796074271
YGR146C	-0.4656318611152463
YGR148C	-0.6314453605585488
YGR149W	-0.8061753131060647
YGR150C	-4.598127482917756
YGR151C	-0.5397253544014402
YGR152C	-0.6686133259380034
YGR153W	-0.7995764281756513
YGR154C	-0.4246421947141821
YGR157W	-0.3770176435741905
YGR159C	-0.6997008083256179
YGR160W	-2.1309465159651086
YGR161C	-0.5494686305731614
YGR162W	-2.8763133751362306
YGR163W	1.2514370708342084
YGR164W	-0.2608237516359317
YGR166W	-0.4781935669029602
YGR168C	0.11120772071492352
YGR169C	-0.8334912068812798
YGR170W	-0.148297293212062
YGR171C	-0.3845927585240879
YGR173W	-0.5276511151919167
YGR174C	-1.5906895229673335
YGR176W	-0.6041706656530627
YGR177C	-0.7454572061803647
YGR178C	-0.20213058130725306
YGR181W	-0.2541046516435661
YGR182C	-0.36824528193550793
YGR183C	-0.8540125677402741
YGR184C	0.11132690977291326
YGR187C	-0.3559364065971175
YGR188C	-0.40847706586994986
YGR189C	-0.6416225017767507
YGR192C	-0.9189805322041762
YGR193C	-0.2808987371350807
YGR194C	-0.30087962341923224
YGR196C	0.022460038283648332
YGR197C	0.05018614712501719
YGR199W	-0.4372282863162061
YGR200C	-1.7415085275111266
YGR201C	-0.5138475595853231
YGR202C	-0.297128783618357
YGR203W	-0.568179815672712
YGR204W	-0.3583100305945837
YGR205W	0.004896258439217763
YGR206W	-1.032123708951165
YGR207C	-0.3737218280049776
YGR208W	-1.6344141758375788
YGR209C	-0.4534894941652106
YGR210C	0.04255165448256464
YGR212W	-0.4294204905874528
YGR213C	-0.16022727015666474
YGR214W	-0.8937574193670371
YGR215W	-0.49295308514479874
YGR217W	0.07485957985488897
YGR219W	-2.7145402895580184
YGR221C	-0.08696821869522228
YGR222W	-2.4738040796435303
YGR223C	-1.8467862481867372
YGR224W	-0.38687670978110317
YGR225W	-0.1959626693617974
YGR226C	-0.48205136979130386
YGR227W	0.3594398286486954
YGR228W	-0.5884532083611721
YGR229C	0.4805500750883274
YGR230W	-0.3248115353966278
YGR231C	-0.859451361519564
YGR232W	-0.34997149476874634
YGR233C	0.2248423163986645
YGR234W	-0.32762814481597263
YGR235C	-0.2399361824934631
YGR236C	-0.026496801761561297
YGR237C	0.6140582952269459
YGR238C	-0.2854067991527945
YGR239C	0.04968010226415449
YGR240C	-1.406415267150524
YGR241C	0.11295110105762214
YGR242W	-0.15212836544737698
YGR243W	0.01062629019210025
YGR244C	0.28536504315545164
YGR247W	0.1684880432474957
YGR248W	0.09363994130458621
YGR249W	-0.04382655138782353
YGR250C	-0.30006736119922356
YGR252W	0.898275874649035
YGR254W	-0.17379206167364972
YGR255C	-6.189436273770883
YGR256W	0.11548994836875538
YGR257C	-2.7887140297267465
YGR258C	-0.16235441188206312
YGR259C	0.42902997032490375
YGR260W	-0.10060438577870053
YGR261C	0.31780144032257984
YGR262C	-0.3466163756088024
YGR263C	0.4566008735298275
YGR266W	-0.12060865654607295
YGR268C	0.2599428006886772
YGR269W	-0.17918461851981465
YGR270W	-1.34821840627094
YGR271C-A	-1.4284276670497118
YGR271W	-0.45435825831915466
YGR273C	-0.3903289807834142
