orf	hom | extracellular ATP abundance | stationary phase | SC | Peters TW~Hughes RE, 2015
YHR006W	0.433627422037039
YHR008C	-1.87698204848806
YHR009C	-0.254617535637496
YHR010W	-1.6989361751081
YHR011W	-2.82616437502058
YHR012W	-2.45575008754906
YHR013C	-0.872233793845671
YHR014W	-0.791426959531364
YHR015W	-1.31318755390157
YHR016C	-0.961073932667616
YHR017W	-1.07241158351307
YHR018C	-1.15318972688086
YHR021C	-2.81563053887096
YHR021W-A	-0.929548545407481
YHR022C	-1.56764912203771
YHR025W	-2.56156096149291
YHR026W	-0.478755296662149
YHR028C	-1.28660081616282
YHR029C	-0.788229927061801
YHR030C	0.159927960198943
YHR031C	-0.871446926540593
YHR032W	-1.21965990891221
YHR033W	-1.1805809460099
YHR034C	-0.916679791588878
YHR035W	-1.12608136434138
YHR037W	-1.24288380986732
YHR038W	-1.97657553785146
YHR039C	-0.697609623193901
YHR039C-A	-0.27662391235252
YHR041C	-1.58479687769647
YHR043C	-1.01406007031208
YHR044C	-1.37021324852272
YHR045W	-0.740134490330405
YHR046C	-0.950868053852425
YHR047C	-1.40546993007452
YHR048W	-1.04376820410238
YHR049C-A	-0.998800815531996
YHR049W	-1.14431445821841
YHR050W	-0.567467057983115
YHR051W	-4.20053412192696
YHR057C	-1.18730094611113
YHR059W	-0.675763343791229
YHR060W	-0.106392079585544
YHR061C	-0.797715724196939
YHR064C	0.0263367738542411
YHR066W	-0.885834265751357
YHR067W	-0.925995713085759
YHR073W	-0.323647110111264
YHR075C	-1.44741603367166
YHR076W	-1.51182433391215
YHR077C	-0.546635334763736
YHR078W	-1.61173403200867
YHR079C	-1.29210476710234
YHR079C-A	-0.645571128040357
YHR080C	-1.20724003386156
YHR081W	-0.439288212792398
YHR082C	-1.51553339339813
YHR086W	-1.19702946947274
YHR087W	-0.444425379256504
YHR091C	-1.57330476388981
YHR092C	-0.950710693872761
YHR093W	-1.39500265291374
YHR094C	-1.26280075693794
YHR095W	-0.929116231837358
YHR096C	-0.879038642275272
YHR097C	-0.971340952272866
YHR100C	-0.824415743572565
YHR103W	-0.781666817008517
YHR104W	-1.82312362944534
YHR105W	-0.957280314315265
YHR106W	-0.717405134764385
YHR108W	-1.35493692438841
YHR109W	-0.684929844664482
YHR110W	-0.686390199554216
YHR111W	-0.967116600023186
YHR112C	-1.90722870742328
YHR113W	-0.93099110734275
YHR114W	-0.616680845012047
YHR115C	-0.642178465704532
YHR116W	-0.96427220129891
YHR117W	-0.98676141074962
YHR120W	-1.83961203512397
YHR121W	-0.658075325804304
YHR123W	-0.821715809853886
YHR124W	-0.627318861409479
YHR125W	-0.104092585853118
YHR126C	-0.358665360179849
YHR127W	-0.940653278418591
YHR129C	0.181920938420768
YHR130C	-0.236647947147577
YHR131C	-0.769855798073594
YHR132C	-0.0996080045306578
YHR132W-A	-1.77714983483263
YHR133C	0.262694068859635
YHR134W	-0.384986361281008
YHR135C	-0.486864483113513
YHR136C	-0.485932687947268
YHR137W	-0.679895544380534
YHR138C	-0.271454346366795
YHR139C	-0.304815935077061
YHR139C-A	0.10771763441379
YHR140W	-1.1051695829262
YHR142W	-0.224048943419303
YHR143W	-1.39846951178262
YHR146W	-1.08681169463429
YHR147C	-0.713916330012683
YHR150W	-1.18039619379527
YHR151C	-0.631469716446423
YHR152W	-0.925303304617879
YHR153C	-0.388894083936761
YHR154W	-0.813150698423733
YHR155W	-0.0881255616846751
YHR156C	-0.351632062967982
YHR157W	-0.688492230436739
YHR158C	-0.840252159622364
YHR159W	-0.671127323195237
YHR160C	-0.459970154591622
YHR161C	-0.605388030886324
YHR162W	-1.85241279865662
YHR163W	-0.359618813497285
YHR167W	-0.523331314138908
YHR171W	-1.24766354840207
YHR176W	-0.640881011882363
YHR177W	-1.03377006329111
YHR178W	-0.556805658634385
YHR179W	-0.149060619563426
YHR180W	-0.631702049914453
YHR181W	-0.550639552123055
YHR182W	-0.575187790362802
YHR183W	-1.73462427023794
YHR184W	-0.659356418367102
YHR185C	-0.450998126837467
YHR189W	-1.55153020666358
YHR191C	-1.0300448919172
YHR193C	-0.644199503087746
YHR194W	-0.447972054700909
YHR195W	-0.630602460467343
YHR198C	-0.784543259783119
YHR199C	-0.890477728957839
YHR200W	-2.06795113510173
YHR202W	-1.45274393943965
YHR203C	-0.483584781578754
YHR204W	-0.0390836278422522
YHR206W	-0.313041340088714
YHR207C	-1.0379799821222
YHR209W	-0.479633651343087
YHR210C	-0.611388521362612
YIL001W	-1.51007109749326
YIL007C	-1.83943216776433
YIL008W	-3.08740324211162
YIL009C-A	-0.588850972897305
YIL009W	-1.03647302345495
YIL010W	-1.40249378334883
YIL012W	-0.966424096076794
YIL013C	-1.1984864946247
YIL014C-A	-1.49196466718626
YIL014W	-1.02701402329608
YIL015W	-1.68482412984011
YIL016W	-1.50932861146014
YIL017C	-2.42799819157979
YIL018W	-2.42538634451684
YIL020C	-0.658259789046401
YIL023C	-0.932526422019377
YIL029C	-3.24985301378376
YIL030C	-1.57397673215786
YIL032C	-0.943202466713629
YIL034C	-1.60140013022108
YIL035C	-0.635654412260342
YIL036W	-1.38355652177258
YIL037C	-1.39487609838094
YIL038C	-2.16918826754025
YIL039W	-2.20736900856236
YIL040W	-1.56594397197339
YIL042C	-1.79977016890615
YIL047C	-0.189559243957379
YIL049W	-1.20589480795997
YIL050W	-1.6313033768872
YIL052C	-0.837720873644996
YIL053W	-3.03667465859579
YIL054W	-1.53653889495385
YIL056W	-1.89533131958679
YIL057C	-0.513927111823538
YIL058W	-1.86812874085866
YIL059C	-1.68226730114128
YIL060W	-1.950637666164
YIL064W	-1.74106850300855
YIL065C	-3.24715033464273
YIL066C	-1.23133762701926
YIL067C	-1.8761098693064
YIL069C	-1.2964016799535
YIL070C	-1.64187020772307
YIL071C	-1.66152963658384
YIL072W	-1.04032905168818
YIL073C	-1.26848815079246
YIL074C	-1.24841568284755
YIL084C	-1.13068224972991
YIL085C	-0.991694471883615
YIL086C	-1.12251403687245
YIL087C	-1.25531097322001
YIL088C	-1.21714983734772
YIL089W	-0.66097962360565
YIL090W	-0.171531385372489
YIL092W	-1.74000855851094
YIL093C	-4.05135748602832
YIL094C	-0.861627755211662
YIL095W	-1.43352423541288
YIL096C	-1.29913436901202
YIL098C	-2.71965630810018
YIL099W	-0.957925605651796
YIL100W	-0.606418815145753
YIL101C	-0.19902216146314
YIL102C	-1.23456394118414
YIL103W	-0.733005743915975
YIL105C	-0.0842552191122674
YIL107C	-0.338463485048339
YIL108W	-0.948085738543848
YIL110W	-4.0969624589648
YIL111W	-0.914338143444487
YIL112W	-1.00883521573552
YIL113W	-0.200788553613089
YIL114C	-0.701225168115374
YIL116W	-0.680888248001911
YIL117C	-0.917752511457021
YIL119C	-0.510884776953607
YIL120W	-0.668641781162702
YIL121W	-3.90892968809772
YIL122W	-1.77579239893644
YIL123W	-0.690924886257327
YIL124W	-1.32166066124904
YIL125W	-1.018021840507
YIL128W	-0.766972125064006
YIL130W	-0.921752349674652
YIL131C	-1.16346298911212
YIL132C	-1.81515900954223
YIL133C	-1.30539228740081
YIL134W	-0.748131651189293
YIL135C	0.195922119963248
YIL136W	-1.14689953521329
YIL137C	-0.483549072161755
YIL138C	-0.585067337313104
YIL139C	-0.880856814491472
YIL140W	-0.631545067232255
YIL141W	-0.864414575286824
YIL145C	-0.928319382899577
YIL146C	-1.8442729839765
YIL148W	-1.65859198454402
YIL149C	-1.25579230891768
YIL152W	-0.993554764961102
YIL153W	-3.61809803227659
YIL154C	-0.439486887460163
YIL155C	-0.817912400934189
YIL156W	-0.48406021204125
YIL157C	-1.08414637334242
YIL158W	-1.76785922572702
YIL159W	-0.363103668437415
YIL160C	-0.488093688643758
YIL161W	-0.778007137239071
YIL162W	-1.17343699915592
YIL163C	-0.541670880061018
YIL164C	-1.16990867648947
YIL165C	-0.685054440953467
YIL166C	-1.08078779431153
YIL173W	-0.615583811402185
YIR001C	-0.492353185333473
YIR002C	-0.834009489960723
YIR003W	-1.0387064113672
YIR004W	-1.05624314095857
YIR005W	-0.453275208276369
YIR007W	-0.970637546457004
YIR009W	-1.06799069115194
YIR013C	-1.20358373911451
YIR014W	-1.31039996098849
YIR016W	-0.784674119872852
YIR017C	-0.845275943248533
YIR018W	-1.19248475074049
YIR019C	-0.551646051748126
YIR020C	-0.67234973509811
YIR020W-A	-0.712697514958415
YIR023W	-1.85704928996035
YIR024C	-1.20948622705881
YIR025W	-0.695067050883512
YIR026C	-1.07593693222821
YIR027C	-0.882251260123812
YIR028W	-0.73270702797164
YIR029W	-0.699498746152193
YIR030C	-2.01215972116961
YIR031C	-0.783283294769393
YIR033W	-0.076444756794229
YIR034C	-0.853887259092929
YIR035C	-0.453730013782337
YIR036C	-0.617833778793575
YIR037W	-0.496873804721456
YIR038C	-1.18609675522353
YIR039C	-0.833229733890493
YIR042C	-1.14954671383102
YJL003W	-4.60535286007354
YJL004C	-1.5223537049018
YJL006C	-1.05921873858172
YJL007C	-1.99546099347423
YJL012C	-1.09733118100725
YJL013C	-0.986777435951563
YJL016W	-0.8716539112393455
YJL020C	-0.7370347838773854
YJL023C	-4.43142148362768
YJL024C	-0.69775317016842
YJL027C	-0.513243811628814
YJL028W	-0.149508289663943
YJL029C	-0.66000391958937
YJL030W	-1.041879044897
YJL036W	-1.26066116783844
YJL037W	-0.693840551895436
YJL038C	-1.20558304927616
YJL042W	-1.27081820263168
YJL043W	-1.26640640404212
YJL044C	-1.46453198658307
YJL045W	-0.642652182160413
YJL046W	-1.46028622484109
YJL047C	-1.14020700318933
YJL048C	-0.818698455128535
YJL049W	-0.520677960338022
YJL051W	-1.33894019057663
YJL052W	-1.17453050241435
YJL053W	-1.73098478060596
YJL055W	-1.12832494997785
YJL056C	-1.29732791144778
YJL057C	-1.34903578064895
YJL058C	-1.57821531610047
YJL059W	-1.39443930466828
YJL060W	-0.708845039983875
YJL062W	-0.835197451757933
YJL063C	-2.86035464751876
YJL064W	-1.91303969028766
YJL065C	-1.89946987584997
YJL066C	-0.620415932845713
YJL067W	-0.646947869016635
YJL068C	-0.620489639560968
YJL070C	-0.855723581093956
YJL071W	-0.178047815460983
YJL073W	-0.468111148017515
YJL075C	-0.350286681558218
YJL077C	-0.502777923734305
YJL078C	-1.00242576801323
YJL079C	-0.516180406894828
YJL080C	-0.738757353975963
YJL082W	-0.201700478664448
YJL083W	-0.796794991260239
YJL084C	-0.491089084564548
YJL088W	-0.310080521855979
YJL089W	-0.0615316070103868
YJL092W	-0.168569973350996
YJL093C	-0.357684463219937
YJL094C	-1.49910751714275
YJL095W	-1.45922951915232
YJL098W	-1.44680223953765
YJL099W	-0.405601194453487
YJL100W	-0.475317502556187
YJL101C	-0.437616589992462
YJL102W	-0.376615529502306
YJL103C	-1.43018672497688
YJL105W	-0.940437342479088
YJL106W	-0.728439718437936
YJL107C	-0.444084235724086
YJL108C	-0.403339854065192
YJL110C	0.405393559864038
YJL112W	-0.46247233612306
YJL115W	-0.752866121107208
YJL116C	-0.591058098503141
YJL117W	-0.159243203099571
YJL118W	-0.427715962434399
YJL119C	-0.409202890011432
YJL120W	-0.341541621196299
YJL121C	-0.635026890915246
YJL122W	-0.364675941915518
YJL123C	-0.994339733670923
YJL124C	-0.67544663591634
YJL126W	0.131737092212205
YJL127C	0.325404389505023
YJL128C	-2.24666713263149
YJL129C	0.656814932194254
YJL130C	-1.09362944317316
YJL131C	-0.214964097149373
YJL132W	-0.303990095886909
YJL133W	-0.808902971746023
YJL134W	0.0434082122120523
YJL135W	0.0219307814721209
YJL136C	-1.90621073169396
YJL137C	-0.780393908196384
YJL138C	-1.97391668274979
YJL139C	-0.959057848762147
YJL140W	-0.60949925461692
YJL141C	-0.690394359540562
YJL142C	-0.508927726131113
YJL144W	-0.622711839714999
YJL145W	-0.568580028434992
YJL146W	-0.379413407427755
YJL147C	-0.52736607778279
YJL148W	0.529439888945217
YJL149W	-0.183314608393021
YJL150W	-0.414061104207149
YJL151C	-0.72797818200025
YJL152W	-0.554248782693489
YJL153C	-0.195525538088996
YJL154C	-1.95722484745799
YJL155C	0.22853408496015
YJL157C	-0.528964896496339
YJL158C	-0.499003117006296
YJL159W	-0.886670342719232
YJL160C	-0.84588512610622
YJL161W	-0.942317974456162
YJL162C	-0.561192790691224
YJL163C	-0.55795174986523
YJL164C	-0.149036113634458
YJL165C	0.107324599195864
YJL166W	-1.86915525130468
YJL168C	-0.819570026624248
YJL169W	-0.854287708435059
YJL170C	-0.248521147256798
YJL171C	-0.314175937539373
YJL172W	-0.769481512783146
YJL175W	-1.19608782262463
YJL176C	-3.21354125327517
YJL177W	-0.674924861263287
YJL178C	-0.54943515017038
YJL179W	-0.670452967906682
YJL180C	-1.28743566232293
YJL181W	0.026547053261919
YJL182C	-0.0863619743077103
YJL183W	0.779451675186737
YJL184W	-0.404596353065179
YJL185C	0.0682068395748178
YJL186W	-0.658677482910763
YJL187C	0.222736265722302
YJL188C	-0.108531219001739
YJL189W	-0.800875827018723
YJL190C	-0.555171323428764
YJL191W	-0.669838157587812
YJL192C	-0.28065952809344
YJL193W	0.356409707021002
YJL196C	-0.684869417071423
YJL197W	-0.125100406229838
YJL198W	-1.8729581858449
YJL199C	-0.711879157015861
YJL200C	-0.488990594327827
YJL204C	-1.05919630581057
YJL205C	-0.925524082811267
YJL206C	-0.535875474443284
YJL207C	-0.841286994304022
YJL208C	-0.406473264785159
YJL210W	-0.741425008219903
YJL211C	-0.485833357388836
YJL212C	-0.787090388465027
YJL213W	-0.647810949547105
YJL214W	-1.03938856299257
YJL215C	-1.36009192466217
YJL216C	-1.43967637819936
YJL217W	-1.51947976321449
YJL218W	-1.69162442653868
YJR001W	-0.673309870441032
YJR003C	-1.33855187516163
YJR004C	-0.777439910915841
YJR005W	-0.396539901023205
YJR008W	-0.983054142349714
YJR009C	-1.06750863579186
YJR010C-A	-0.679277289771655
YJR010W	-0.956547973703643
YJR011C	-0.883898788535303
YJR014W	-1.57606461032797
YJR015W	-0.812951748880935
YJR018W	-0.561834149083028
YJR019C	-1.25206478955814
YJR020W	-1.29355183576684
YJR021C	-1.10514398406843
YJR024C	-1.390292014721
YJR025C	-0.834652537261833
YJR030C	-0.834499584565707
YJR031C	-0.906204014658232
YJR032W	-0.7086178388907
YJR033C	-1.63385120488541
YJR034W	-2.25012531508535
YJR035W	-0.468355245879241
YJR036C	-0.585898020103284
YJR038C	-1.32074305403286
YJR039W	-1.20821001266816
YJR040W	-1.98930334769796
YJR043C	-2.13621010586564
YJR044C	-1.48183622138017
YJR047C	-1.11923839660968
YJR048W	-0.667835242915566
YJR049C	-1.47569622216662
YJR050W	-1.26053471845373
YJR051W	-1.01876656406477
YJR052W	-1.47667705208957
YJR053W	-0.926352803819484
YJR054W	-0.240776234384304
YJR055W	-1.12394957677931
YJR058C	-1.16265891690356
YJR059W	-1.37609925368695
YJR060W	-1.83015700373117
YJR061W	-1.49142236972574
YJR062C	-1.15603471189585
YJR063W	-1.20510801628431
YJR066W	-1.44644005858787
YJR069C	-0.125801240831108
YJR070C	-1.00295020086985
YJR073C	1.15547019291833
YJR074W	0.119841338706835
YJR075W	-1.16569589817654
YJR077C	-0.504030718543302
YJR078W	-1.03411216054922
YJR079W	-0.538281617924036
YJR080C	-0.566780311257894
YJR082C	-0.581659903505547
YJR083C	-1.97757072414848
YJR084W	-0.642865998178638
YJR087W	-0.645027618747462
YJR088C	-1.16464448451099
YJR090C	-0.39225006770529
YJR091C	-0.0586066247762639
YJR092W	-0.707081708374733
YJR094C	-0.212212920650001
YJR094W-A	-0.800656513559139
YJR095W	-0.589612052328794
YJR096W	-0.876280812641065
YJR097W	-0.345520178447534
YJR098C	-0.632716860613562
YJR099W	-0.988938190649873
YJR100C	-0.689213342355327
YJR102C	-3.26135240720436
YJR103W	-1.03544458113687
YJR104C	-2.10255425972422
YJR105W	-5.6910089641288
YJR106W	-0.65111008240089
YJR107W	-0.774248338942365
YJR108W	-1.04714473245826
YJR109C	-0.968361717878771
YJR110W	-1.04710059689351
YJR111C	-1.33698419331461
YJR113C	-0.276508219435859
YJR115W	-0.524270948500583
YJR116W	-0.379085888280247
YJR117W	0.0932715694773214
YJR118C	-0.982209153486843
YJR119C	-0.881889420009322
YJR120W	-0.817224840223936
YJR121W	-3.35273399821842
YJR122W	-0.346910111040573
YJR124C	-0.772385088829119
YJR125C	-1.11392234865214
YJR126C	-0.470743726171656
YJR127C	-0.87342056774919
YJR128W	-0.943582658448982
YJR129C	-0.121607861654812
YJR130C	-1.34251154113376
YJR131W	-0.811148822584443
YJR133W	-0.492421708943473
YJR134C	-0.612482453630422
YJR135C	-0.950420734302018
YJR137C	-1.45710474254893
YJR139C	-1.05186748186802
YJR140C	-1.129237011955
YJR142W	-0.513317354749132
YJR144W	-0.558115101010486
YJR145C	-1.2974061947509
YJR146W	-0.831805060586576
YJR147W	-0.723616065206562
YJR148W	-0.747990803172966
YJR149W	-0.797085743249464
YJR150C	-0.829872069495842
YJR152W	-0.912911188725752
YJR153W	-0.740777459658635
YJR154W	-0.897277685909235
YKL001C	-1.6728179902477
YKL002W	-2.97741647461145
YKL003C	-2.59381816817887
YKL005C	-0.450585502014316
YKL006W	-3.06003192764762
YKL007W	-2.14575477025885
YKL008C	-0.720907687828215
YKL009W	-1.66839788737576
YKL010C	-1.13915386823404
YKL011C	-1.26591360067044
YKL015W	-1.1441594023834
YKL016C	-1.80398160854433
YKL017C	-1.0853175897983
YKL020C	-1.13913457765034
YKL023W	-1.76513331658201
YKL025C	-0.453678344575526
YKL026C	-0.689542540569189
YKL027W	-0.757398948932071
YKL029C	-1.12270108862288
YKL030W	-0.496072013055807
YKL031W	-1.17105507739774
YKL032C	-2.59339990974465
YKL033W-A	-0.544584475133539
YKL034W	-1.06116966417917
YKL037W	-0.678410148110901
YKL038W	-1.02666030000341
YKL039W	-1.14711484104145
YKL040C	-0.704056421878688
YKL041W	-3.60402460169133
YKL043W	-1.47691759298567
YKL044W	-1.13457155539184
YKL046C	-1.24618810177995
YKL047W	-0.99963957831262
YKL048C	-1.19537951068411
YKL050C	-1.48434883821842
YKL051W	-0.743432372780267
YKL053C-A	-2.25362208159388
YKL053W	-1.3518306444833
YKL054C	-2.12434381838975
YKL055C	-2.03946060905231
YKL056C	-1.25930372124988
YKL057C	-1.1871043154339
YKL061W	-1.1176023470091
YKL062W	-1.45409342286836
YKL063C	-1.04762692765272
YKL064W	-1.05666665448806
YKL065C	-0.261274180222033
YKL066W	-1.08981269272017
YKL067W	-0.622507341855664
YKL068W	-1.65543263537963
YKL069W	-0.959115466329399
YKL070W	-0.977257822272465
YKL071W	-0.964358410985198
YKL072W	-1.59613365842014
YKL073W	-1.86732587932356
YKL074C	-1.06281951598139
YKL075C	-1.12593597164427
YKL076C	-1.07939355679017
YKL077W	-0.501364920120483
YKL079W	-1.24145232144503
YKL081W	-0.474832934894714
YKL084W	-0.829750151483674
YKL085W	-0.888297347149605
YKL086W	-0.704814090262003
YKL087C	-1.70377865786807
YKL090W	-1.60964335076375
YKL091C	-0.997664901314176
YKL092C	-1.01115863087452
YKL093W	-1.07833953428997
YKL094W	-0.974371334291295
YKL096W	-1.12150878232713
YKL096W-A	-1.04114890961744
YKL097C	-1.17325821545614
YKL098W	-1.71838015476185
YKL100C	-0.813415062664431
YKL101W	-0.538711553447712
YKL102C	-0.851383926184743
YKL103C	-0.713269543100204
YKL105C	-0.87019587711439
YKL106W	-0.943285762262147
YKL107W	-0.689618416726673
YKL109W	-1.14276411909475
YKL110C	-1.60113460161674
YKL113C	0.256559741790453
YKL114C	0.711238639366148
YKL115C	-0.648384233899918
YKL116C	-0.548374275627929
YKL117W	-0.517630130212802
YKL118W	-0.106289919083507
YKL119C	0.243238401172392
YKL120W	-0.845009080945752
YKL121W	-1.36431287779953
YKL123W	-0.168942395207468
YKL124W	0.0439860078649681
YKL126W	0.0680269362301775
YKL127W	-0.345902078428906
YKL128C	-0.567959939315565
YKL129C	-0.0014130375328729
YKL130C	-0.485265610165585
YKL131W	-0.378343577104895
YKL132C	-0.442895163454214
YKL133C	-0.217583332155823
YKL134C	-0.115949251505868
YKL135C	-0.617043313553762
YKL136W	-0.515954027019556
YKL137W	-0.185811907964963
YKL138C	-0.320681427579672
YKL139W	-0.191064160635152
YKL140W	-0.212635694052595
YKL142W	-0.140428648266332
YKL143W	-0.162005554461034
YKL146W	-0.526191938012468
YKL147C	-0.586269168243431
YKL148C	-0.371355811038789
YKL149C	-0.651623982305119
YKL150W	-0.24986980242448
YKL151C	-0.18260487233235
YKL155C	-0.455543751693414
YKL156W	-0.290008120660067
YKL157W	-0.29419284741215346
YKL159C	-0.147417147699641
YKL160W	0.932251374296678
YKL161C	-0.642593949366155
YKL162C	-0.259656208217309
YKL162C-A	-0.761811221780209
YKL163W	-0.403076427602078
YKL164C	-0.412973460124291
YKL166C	-0.320424647150045
YKL167C	-0.623665528060037
YKL168C	0.13645143713768
YKL169C	-0.686309610340336
YKL171W	-0.416294369726173
YKL174C	0.0107996900436803
YKL175W	0.114544827015701
YKL176C	0.79378054585951
YKL179C	-0.500926927211596
YKL183W	-0.257470553645899
YKL184W	2.846069732389
YKL185W	-0.345916452340054
YKL187C	-0.283626108284249
YKL188C	-0.322650027887362
YKL190W	0.420894644853315
YKL191W	-0.00248673882363641
YKL197C	-0.782159214857522
YKL198C	-0.2310899700757532
YKL201C	-0.5678121682501784
YKL202W	-0.537422685717778
YKL204W	-0.857520853605389
YKL205W	-0.165379774414464
YKL206C	-0.3244901649844
YKL207W	-0.639668692612882
YKL208W	-1.63002230215328
YKL211C	-0.278000164184501
YKL212W	-0.46378736895212
YKL213C	-2.77208567456581
YKL214C	-0.407487197181708
YKL215C	-0.880611818794871
YKL216W	-0.569573654006649
YKL217W	-0.692117309173545
YKL218C	-0.471253174620504
YKL220C	-0.880544287083197
YKL221W	-0.558964596159189
YKL222C	-0.597875300146161
YKR001C	-1.59945919273082
YKR003W	-0.924384624208729
YKR005C	-0.879391662614057
YKR006C	-3.71142953341419
YKR007W	0.289929471946189
YKR009C	-0.635300262172751
YKR010C	-0.385863493723051
YKR011C	-0.239451914149302
YKR012C	-0.472916746135991
YKR013W	-0.760474589933045
YKR014C	-0.550867724938594
YKR015C	-0.474129847930491
YKR016W	-0.776353913433008
YKR017C	-0.594107742325584
YKR018C	-1.00635757900097
YKR019C	-1.80200814834689
YKR020W	-2.38812844540078
YKR021W	-0.431033846846674
YKR023W	-0.637574760215829
YKR024C	-1.81299453605543
YKR026C	-1.71169282022639
YKR027W	-0.946841208526092
YKR028W	-2.7984112543523
YKR029C	-0.64361062975594
YKR030W	-0.57647079317574
YKR031C	-0.843985773498856
YKR032W	-0.536819183500326
YKR033C	-0.6211334837885
YKR034W	-0.635453056224096
YKR035C	-1.6806345269577
YKR035W-A	-1.51875760192521
YKR036C	-0.892366537560564
YKR039W	-1.20620965391393
YKR040C	-2.11769579151404
YKR041W	-0.430300067250299
YKR042W	-0.540699678584905
YKR043C	-0.765891877361631
YKR044W	-0.693960651172523
YKR045C	-0.847055010166055
YKR046C	-0.952787885439909
YKR047W	-1.19418463137378
YKR048C	-1.65647786370146
YKR049C	-0.246532612610507
YKR050W	-0.451742020495933
YKR051W	-0.259766591789316
YKR052C	-0.779323861068296
YKR053C	-1.14298460835505
YKR054C	-0.408340598298203
YKR055W	-0.72605336604816
YKR056W	-0.500017895691295
YKR057W	-0.176742407931316
YKR058W	-0.556492159624892
YKR059W	-1.22969083732234
YKR060W	-0.785341033257143
YKR061W	-0.932185547315626
YKR064W	-0.650046091974286
YKR065C	-1.5048229301417
YKR066C	-1.12189414765943
YKR067W	-0.724352297844218
YKR069W	-1.33773055292505
YKR070W	-0.819743995932665
YKR072C	-0.35318968506861
YKR073C	-0.647047205643599
YKR074W	-1.54142631344291
YKR075C	-1.12543396295421
YKR076W	-1.13186032848676
YKR077W	-0.790223290317016
YKR078W	-1.02775951343794
YKR080W	-0.996950000240802
YKR082W	-0.323804970236725
YKR084C	-0.333853809885799
YKR085C	-2.91430096843805
YKR087C	-0.574321441713787
YKR088C	-0.79502704825261
YKR089C	-0.500506014514783
YKR090W	-0.818128041201689
YKR091W	-1.01250528581122
YKR092C	-0.323003250914738
YKR093W	-0.802795454534835
YKR094C	-0.548696870553689
YKR095W	-1.94737859727412
YKR096W	-1.85093954569642
YKR097W	-0.96017604674993
YKR098C	-0.887058160304217
YKR099W	-1.4188711668336
YKR100C	-1.04912773933602
YKR101W	-0.90679915917111
YKR102W	-1.11655084358209
YKR103W	-0.586969849410242
YKR104W	-0.556599860981824
YKR105C	-0.888625883162739
YKR106W	-1.87055089442798
YLL001W	-0.479803138066771
YLL002W	0.16159504316722
YLL005C	-0.17063828552754
YLL006W	-0.250584203072042
YLL007C	-0.658594572303445
YLL009C	-1.60076027985502
YLL010C	-0.796030236928965
YLL012W	-0.855554913841991
YLL013C	-0.40278364594035
YLL014W	-0.701290515482613
YLL015W	-0.198163171288372
YLL018C-A	-2.3979386711811
YLL019C	0.0520654065509232
YLL020C	-0.177171659786295
YLL021W	-0.563452651308882
YLL023C	-0.0890761967693916
YLL024C	-0.381795832835824
YLL025W	-0.531676437284423
YLL026W	-0.623063159781888
YLL027W	-2.31262250443817
YLL028W	0.0635898972996031
YLL029W	-0.652586011088328
YLL030C	-0.620098157446065
YLL032C	-0.615992617406642
YLL033W	-0.192724984303732
YLL038C	-0.59173237741195
YLL039C	-0.328078021952609
YLL040C	-0.84809637540971
YLL041C	-0.189353484812549
YLL042C	-0.760591839207399
YLL043W	-0.766693393176464
YLL044W	-2.06845155218443
YLL045C	-1.12840113006276
YLL046C	-0.719723270951737
YLL047W	-0.703978671366448
YLL048C	-1.20681657975486
YLL049W	-1.04795466090557
YLL051C	-0.517407457903633
YLL052C	-0.67056979869514
YLL053C	-0.578449431394743
YLL054C	-0.580339358806696
YLL055W	-0.507719582479808
YLL056C	-0.693328052796337
YLL057C	-0.666627453342121
YLL058W	-0.721261619089252
YLL059C	-0.984305565682877
YLL060C	-0.457834356748406
YLL061W	-0.136658416803309
YLL062C	-0.295773549409723
YLL063C	-0.52914642148576
YLR001C	0.0575431550566248
YLR003C	-0.0565517110204344
YLR004C	-0.751348811159189
YLR006C	-1.61122758668769
YLR011W	-0.70326165971146
YLR012C	-0.334854712851894
YLR013W	-0.749212919117181
YLR014C	-0.43909596622328
YLR015W	-2.39692625294457
YLR016C	-0.329312568350861
YLR017W	-0.527033904356666
YLR018C	-0.141577699793812
YLR019W	-0.685038205077039
YLR020C	0.233225143276916
YLR021W	0.321911490160608
YLR023C	0.565999471865018
YLR024C	-1.34246686885742
YLR025W	-2.92080371798737
YLR027C	-2.1797449091835
YLR028C	-0.387827978501059
YLR030W	-1.13823537466878
YLR031W	-0.763793156457071
YLR032W	-0.755205476507436
YLR034C	-1.01076655349447
YLR035C	-0.673728410393369
YLR036C	-1.058310550445
YLR037C	-0.781672652952425
YLR038C	-1.2026248806335
YLR039C	-0.614638009195537
YLR040C	-0.569166002795061
YLR041W	-0.0696289979263004
YLR042C	-0.718650845413667
YLR043C	-0.359149964184453
YLR044C	-0.38993389159072
YLR046C	-0.429994773269454
YLR047C	-0.663643651939509
YLR048W	-1.37389138801962
YLR049C	-0.70335994149468
YLR050C	-0.189763600101648
YLR052W	-0.468536588479929
YLR053C	-0.366744852682093
YLR054C	-0.518164731790788
YLR055C	0.146943343570154
YLR057W	-0.837032004685957
YLR058C	-1.51526643386196
YLR059C	-0.727758190567169
YLR061W	-0.793701678864556
YLR062C	-1.38822893998697
YLR063W	-0.702148959375255
YLR064W	-0.696655156861112
YLR065C	-0.70436498311615
YLR068W	-1.59199085828464
YLR069C	-4.01072741631678
