orf	hom | growth (relative abundance in pooled culture) | Chlorimuron ethyl [10 uM] | Richie DL~Hoepfner D, 2013	hom | growth (relative abundance in pooled culture) | compound 1 [3 uM] | Richie DL~Hoepfner D, 2013	hom | growth (relative abundance in pooled culture) | compound 1 [4 uM] | Richie DL~Hoepfner D, 2013	hom | growth (relative abundance in pooled culture) | compound 2 [6 uM] | Richie DL~Hoepfner D, 2013	hom | growth (relative abundance in pooled culture) | compound 3 [1.5 uM] | Richie DL~Hoepfner D, 2013	hom | growth (relative abundance in pooled culture) | compound 4 [10 uM] | Richie DL~Hoepfner D, 2013	hom | growth (relative abundance in pooled culture) | compound 5 [8 uM] | Richie DL~Hoepfner D, 2013	hom | growth (relative abundance in pooled culture) | compound 6 [0.5 uM] | Richie DL~Hoepfner D, 2013	hom | growth (relative abundance in pooled culture) | compound 7 [4 uM] | Richie DL~Hoepfner D, 2013	hom | growth (relative abundance in pooled culture) | compound 8 [4 uM] | Richie DL~Hoepfner D, 2013	hom | growth (relative abundance in pooled culture) | sulfometuron methyl [30 uM] | Richie DL~Hoepfner D, 2013											
YDR541C	0.158646512	0.414094939	0.176893197	-0.002449522	0.030079522	0.20569964899999998	0.533496172	0.122963398	-0.7914264679999999	-0.361881491	-0.265340557	0.0855621849650216	0.0606400395520095	0.271952402740128	-0.640902451833168	-0.18642797713942497	0.287286836782979	-0.00226012307704151	0.0040447960977459205	0.0356231505907338	-0.175623754338335	-0.0187946875458689
YEL001C	0.000550978	0.209910682	-0.011917736000000002	-0.07950128599999999	0.004007457	0.168512987	0.063139597	0.00956006	0.022956442	0.022715838	0.44383446299999996	-0.29118940693602696	-1.4105123626711598	-0.504384556680873	0.0599070899397708	-0.127126152635936	0.4226920354536379	-0.0155607460449234	-0.00650448713428123	-0.10706677618066901	0.0360449685160668	0.7004737151758511
YEL002C												1.5366399457937898	0.266041072164055	-0.23297322722344	2.3365706152067998	1.74960455078087	1.9577366760045298	0.20935688553597398	0.0558659774665476	0.836942577893443	0.9218262756279201	0.7137142240750229
YEL003W	0.39405039399999997	0.30258620199999997	1.330699844	0.5475831529999999	1.375325361	0.574052377	3.822031735	-0.02759305	1.975299264	3.536403789	1.034660336	-0.5523723125891751	-0.533722150596011	-0.066992922692896	-1.4579171785136598	-0.0113605752461984	-0.0104698175376893	-0.0982619746484035	-0.0998498394193165	0.00419388434204916	0.5786617860219	0.0455401277350931
YEL004W	-0.020838679	0.014489798	0.033674637	0.007317445	0.038172336	0.519803672	0.029239398	0.066187212	-0.331937885	-0.131671333	0.012116038999999999	-0.164536468822364	-2.7102553237759306	-0.0442691492969221	-1.90780083684643	-0.0276522578701772	-0.402498822093505	-1.2421689451770601	-1.5638699774718503	-0.383944253733395	0.280142283859318	-1.03672605136589
YEL005C	-1.9916155169999998	-0.602644732	-0.061616937999999996	-0.378241096	-0.20425908399999998	-0.005252112	-1.713990317	-0.007950619	0.123091294	0.049694484000000004	-0.766420805	-0.11082350419419	0.291938328118789	0.10461533390479598	-0.0702060016474996	-0.0239433721296018	0.0922990927756554	-0.39000818571844703	-0.04143629674284299	0.16254013135359802	1.2027800930128	-0.29544124735126
YEL006W	-0.108463492	-0.009214225999999999	-0.003058832	0.119095652	-0.274097333	0.096402457	-0.7676081570000001	-0.000109466	1.150161199	-0.514525491	0.02745221	-0.0172316267613331	-0.18505432989109	0.20018248528558605	-0.37388449111921296	-0.453389835049548	-0.6386876551098921	-0.0025264717344740803	-1.3100830685619	0.079771884073703	0.20847714622181895	-0.200309682753743
YEL007W	-3.73867564	-0.704262878	-1.6787244719999999	-2.728432208	-5.658979704	-6.354481334	-5.966596105	-0.072799639	-3.528153535	-4.49280919	-4.481549131	-9.56902772180277	-1.9333710533046102	-1.5077644208915202	-3.7188595529015203	-5.43350648658903	-6.998795084959361	-5.23063823193008	-1.4578554424318502	-3.6959138622111603	-4.43302266783005	-9.751934051280019
YEL008W	2.160359733	0.802712353	0.6571849679999999	-0.552828255	0.018408328999999998	0.566866116	1.834869554	0.002257516	0.668966333	-0.05485112	1.8627150469999998	-0.5191063571057211	-0.990641713778879	-1.59271245814794	-0.9073763819634592	-0.2824724123148689	-0.8056744908639241	-0.297076403903057	-0.9521292291744621	-0.0396924096424275	0.0773656515414717	-1.7889630004081598
YEL009C	-13.82429234	-17.151822	-18.11383041	-16.4309136	-9.671987151	-11.46066532	-5.927168636	-1.421341718	-8.083284948	-9.610700326	-12.10455851	-0.0329878755822605	0.0165311278574561	0.0408412957356558	-0.0987409119265516	0.0479684479189029	0.067938086230293	-0.0971931655497078	0.62579930760863	-0.0323461675476208	0.676416367749366	0.0168224058435028
YEL010W	0.014754213	-0.141540109	-0.058128998	-0.013374705	-0.016623128	0.012354123	-0.288960266	0.062227028	-0.031639127999999996	-0.062726032	-0.043234250999999994	-0.0568871077280988	0.0844174333772769	0.46299782353282504	-0.0104992827413932	0.19488518646189001	0.17659395779072798	-0.497407570333913	-0.0227884152281262	-1.0183143879918801	0.161872012635286	-0.0334766607803214
YEL011W	0.063878458	-0.051503582	0.04636368900000001	0.000838332	2.371751266	-0.10579304699999999	-0.46926171	-1.4411760930000002	1.515259516	0.462321938	0.030986798	-0.199094446373614	-0.13238810322624903	-0.9169506464020101	0.10689140703210499	-0.0562997077471177	0.000374379482619608	0.0206309806432739	0.374110485212183	-0.0738894525041958	0.252239385480941	-1.32222997908368
YEL012W	2.275806437	0.02348277	0.019035618	-0.004050004	-0.017690424	0.012883591000000002	0.061847247	-0.014121338	-0.058467390999999994	1.414582895	1.739443957	-0.880503569277187	0.37236897560581794	-0.039674515434977006	0.005901098471521	0.0446118559024907	0.04928840820483999	-0.26553697540820603	-1.17263302296756	-0.0951933621333166	0.0702209895260069	-0.0474406549833323
YEL013W	3.086638853	2.0717354119999998	0.948072962	-0.035232994	0.723057747	0.918079726	2.511931103	0.218447568	0.093162366	1.026715329	4.118982335	-3.32595644903178	-1.34631683315457	-1.4972523012448897	-3.19877622099882	-0.17213185026773098	-0.0533597309320068	-3.6120729657790696	-0.22105424217998498	0.0326342922181264	0.052753290800863	-0.644636918302941
YEL014C	0.261533117	0.043231794000000004	-0.066993241	0.102603788	-0.013485997	0.001109732	0.070945435	-0.030998131	0.356827949	-0.071457603	0.789429316	1.7807805200428501	1.41159973223773	0.60500297133223	2.19040564697772	0.0306502040577164	0.38117007161508293	0.462866555370183	0.0265750386576394	0.610692766128786	0.359211743851948	2.35000274150017
YEL015W	0.997568144	0.158767308	0.554871173	-0.484401983	0.166299627	0.676206735	0.024776454	-0.38757279899999997	0.158508583	-0.033982341	0.448934313	1.3810296252590701	0.24790663231739998	1.27116117088309	0.677705133681197	0.0371837655055043	2.6963953800462903	0.81548431595013	0.26838569802476997	0.0534229944886704	0.327650262749449	1.55698809282421
YEL016C	0.538622692	-0.020302359	0.003278944	-0.379403582	-0.284656665	0.0062953259999999995	-0.784123041	-0.060727549000000006	0.053311897000000004	-1.450403712	-0.592246419	0.689215692955414	0.0214948683194786	-0.029465660046752003	-0.277037563045528	-0.85164625370573	-0.0892373677027847	0.22593465313269298	-0.0020318663079401302	-1.15122641183579	-0.0495946812643989	0.173234370339734
YEL017C-A	0.032083747	-0.202250232	-0.047852925	-0.038438044	-0.074932453	0.179239536	0.118857804	0.055959193	0.047317063	-0.8726045640000001	0.016010426	-0.0457872691946034	0.00251964459097291	0.80192206995924	-0.10147092555944802	-0.0117506315626933	-0.0376110823539889	-1.47445069964454	1.5874851221958899	-1.53110492712287	0.119637105114122	-2.1102509341558897
YEL017W	0.022938029	-0.5568640189999999	-0.071692992	-1.067341149	-1.4379094369999998	-0.096633255	-1.8069287840000001	0.057037063	-0.03802073	-0.002535644	0.00385258	1.8261925163137298	0.0234853103579011	1.07635740816853	0.0620634572319662	0.583119034312136	0.8279978511571129	-0.0288702631642702	-0.0117702062858629	0.26662654250685	0.471272958422594	3.78171310093327
YEL018W	-0.16966144600000002	-0.8635948040000001	-0.232297607	-0.125600087	0.0037830470000000003	0.6264515039999999	-0.525892171	-0.064443581	0.13803838699999998	0.040093196	0.019731637	-0.285627876700917	0.00700939030942275	0.12253285624863401	-0.17215835524342	-0.19602254301613897	0.00477192109091313	0.0336440105198265	-0.0345386487667292	0.234076827811124	0.9496666418642901	-0.319767864077162
YEL019C												0.0574570259384553	-0.7075078406845892	0.9771108777434591	0.0322032302476634	-0.0044745470249592	-0.37852619479771704	0.0284039990293196	-0.0274394166127904	0.185535985829443	0.0797109538179119	-0.115836965788151
YEL020C	0.008942604	-0.4208229	-0.137512661	-1.212322308	0.021764923	-0.063096187	-1.306451281	-0.117268209	0.067274723	-0.05278016	-0.058856195	0.0628266769348988	-1.7643521523104297	0.0040881848161047896	-0.049639657685459006	-0.176305173252429	0.567100894786164	-0.6059392014495469	-1.22302480468315	0.0518893380052646	0.0741164459690877	-1.88286854002862
YEL023C	0.104587921	0.052224001	-0.08196273400000001	-0.164400938	-1.134638201	-0.221270372	-1.504958445	-0.150135616	1.0181581370000001	0.26789974899999996	-1.1165155	-0.0617371991151204	0.0593358178440848	0.160267423710088	0.18502944188018103	0.10897236466872301	-0.0554860866287673	1.1116195340106	0.0346732821944864	0.168936295684824	0.12204327490698802	-0.0430318956038521
YEL024W	0.094941564	0.379865812	1.1929314770000001	-0.27707671300000003	-0.019063628	0.160243129	-1.393131249	0.001769881	0.09019178800000001	-0.832860348	0.279366467	0.0329148959259626	1.3849115704926003	0.6575018784072839	-1.03823652265201	-0.619582150138731	-1.3193636580503998	-0.0555853649661856	-0.15759224510360198	-0.0172916298625256	0.15850600267416698	-0.0389479212338619
YEL025C	0.08211500099999999	0.056485133	0.031184776	0.115104765	-0.002183175	-0.001277517	0.517441019	0.006061043	-0.005802654	-0.057588855	0.008903306	0.897378834566794	0.0616433162259539	0.658912576247698	-0.0145252522925061	-1.27268619736625	-0.10023584881832302	0.00516799566938867	0.7557578047430709	-0.0141053220764657	-0.0234743041215016	1.28835068317105
YEL026W												-0.048055043289685996	0.23792006405256	0.12758777797081403	0.31970207463975103	-0.924767018717265	1.0723902563963499	-0.22309942377681896	1.82692145827407	1.60964117876481	0.146159670881168	1.3173258639853402
YEL027W	-5.622092778	0.064272581		-1.339476037	-4.215812914	-6.387958604	-2.612757509	-0.215913847	-2.629759122	-2.959193053	-4.900248599999999	-0.48111885982398206	-0.17856942844863397	0.0512928710334269	-2.4330576405502797	0.00363679399560675	0.278737159131368	-0.54056366162075	0.12410581595183098	-0.0144058655173403	0.0060920884624498	-3.59920608607921
YEL028W	0.857591267	0.062548465	-0.193907247	-0.606939721	0.512765147	-0.021929975	0.029908701	0.176996525	0.15725473199999998	0.037275161	1.164991806	-0.26152016006401	-0.0249279651250411	-1.71913370368503	-1.4841429796153	0.20403652845582002	1.05245149796174	0.17545165063272	-0.406720570493252	0.15048503008342298	0.17794754808043103	0.0270062546056848
YEL029C	1.271868367	4.411895948	6.783660277999999	6.486171142000001	3.616235877	0.891269126	2.264476702	-3.543667601	2.523966279	0.620028358	1.820361666	0.0317980731939015	0.0090581167823394	0.0255339626667374	-0.211357637167537	-0.13715465950381	-0.0673931501440335	-1.69303093028829	-0.6138894789005639	-0.004071363638693	0.0260726707649196	-0.43592559155944505
YEL030W	0.182191278	-0.18761060699999998	-0.041074115	0.026410441	0.7164271759999999	-0.011972871000000001	0.004729279	0.057568391	0.45369143100000003	-0.163789944	0.054769581	-0.0599629513547282	0.0646250696294828	0.176770814284584	-0.267382789069987	0.0110886297846798	-0.0338032195546546	-0.0249481686977196	0.0990901866742	-0.41095791845849	0.166371990851012	-0.0224210139817454
YEL031W	0.015543109	0.956072905	1.450786853	0.515514179	2.7894323360000004	0.059199243	-0.039617394	1.894052571	1.913490542	-0.025639029	0.046784995	0.53920325324816	0.0718290199169316	1.0045279308476198	0.156254189581796	1.7838336012119498	0.4107887432718161	1.3101530811230802	0.103461663757759	0.0394038613405353	-0.5771111809077271	0.203311484739151
YEL032W												-2.94651812517018	-0.467911802575269	1.67872232150298	-3.2029580951895	-2.78308934217403	-2.86859124266913	-1.6020796613103798	-2.47582014447141	-1.07762759157311	-1.58489269790907	-1.55272634461454
YEL033W	2.168330982	4.995082573	2.465031418	3.8932595310000004	5.621792476	0.7376849259999999	3.981460785	-1.678992326	-0.055482036	2.27431626	0.947002336	0.573052086388492	0.37322725846093496	1.37628912128224	0.132060100301524	2.30438423403494	3.9424862053164103	1.84367206591299	0.308362967962945	0.7501904615727321	0.952171382629424	0.6405678599128499
YEL034W												4.4803131882472	1.5356966492323798	3.4474282431727006	1.7873239717808203	0.8689436011180942	1.04454041885448	1.50017425496885	0.109257891431179	0.14679625784010503	0.6982128705281271	2.5115640593453903
YEL035C												4.03391995223787	1.89561556982979	3.11658333676829	1.3527624924844501	1.19806185745438	1.3286644714067601	1.82244435133055	-0.018603431215094	1.2358273389187902	1.1050982109378797	2.0815788069241004
YEL036C	-2.86117751	-1.017019109	-3.724386605	-4.386471787	-0.177113307	-6.837226447000001	-5.607788142	-2.343701303	0.111650339	-0.225686004	-0.667956101	1.0742736769955001	0.28499768964200606	0.328160587844252	0.29292701625291695	0.9948195394194721	0.668035232741536	0.7344766117097901	0.91299286012935	0.0949390880991979	0.10345927498966699	1.1470652848761
YEL037C	-6.134999725	-1.3690312230000001	-0.487499035	-1.37211448	-4.178331612	-5.901817932	-3.9753675619999997	-3.4895820410000002	-2.535339914	-2.140718871	-5.04396276	-2.04853451117661	0.10611496889417099	-1.90155112601088	-0.009001798070778371	0.25827120165052103	0.9966459612483001	-0.480749173857745	0.15435739236004098	-0.19610344779401398	-0.588717003477422	-0.11931721446514801
YEL038W	-0.18303696100000003	0.066581726	-0.41235219799999995	0.065845152	0.169567075	-0.179421093	0.663727565	-1.2074318929999999	1.36820615	0.129926192	0.233123368	0.0142227044285703	-0.0326758669524605	1.13287997333291	-0.43870200591954106	-0.105745021161561	0.0018433571574631	-0.584599035436357	1.00202004332015	0.23995013258034603	0.9516075479978628	0.13621974905932802
YEL039C	-0.8335535079999999	0.054219727999999995	-0.043560870999999994	-0.114564141	0.06871666	0.156979192	0.015917397	-0.087005441	0.019363163	0.5040456179999999	0.061179257	-0.08084958293660499	-0.342632229274635	0.0563612298444644	-0.119464256147485	0.30178175371717403	-0.007781893838067341	-0.28302263186840604	-0.417105251114966	-0.5482594389015779	0.0197359028624819	0.10147998040887499
YEL040W	0.167184695	0.080067957	0.051317099000000005	-0.144503078	-1.666512688	-0.053421864000000006	-0.8586023340000001	0.000404006	-0.004927088	-0.941313375	-0.01889705	0.7082203606687378	0.782279041401786	0.0097452793755016	-2.1376132077661802	-0.46823413882556103	0.00450401892889562	0.00325620954243179	0.013884590688158997	0.0283464775367212	0.243645798118503	-0.587777971673224
YEL041W	0.000739333	-0.014204472	0.011337503999999998	0.15984088	-0.9883668640000001	-0.41103454100000003	-0.072878763	-0.014997861999999999	-0.01134844	-0.229657923	-1.079224971											
YEL042W	0.389438964	2.019466609	0.901972625	2.555836659	0.008157168000000001	-0.049706529000000006	-1.327203995	-0.010197471999999999	0.301335728	1.5242992690000001	2.361503695	0.218131265427186	0.795518794344977	0.00157457400484888	-0.688412761218082	-0.49376322400369604	-0.0503994676573099	0.123068791507114	0.345234429641049	-0.11817681813243801	0.40833398110522906	-0.0304915477840464
YEL043W	1.13503275	0.223023256	1.634654333	1.139939517	0.746011506	1.900275184	2.167333341	0.075046691	0.596551496	1.1464004140000001	2.579446485	2.43205090373965	0.8395574405539019	2.93862213090011	1.1226903394941399	0.49676179770025497	2.00393115967148	1.18433680072927	2.11362880795119	0.127330227474831	0.861677602260835	2.59997685213465
YEL044W	-0.122338574	0.362756945		0.27235220600000004	2.130490335	4.356404578	2.156553193	-0.07203377400000001	0.409381789	-0.12651453	0.36458446899999997	0.685986613054767	-1.11549408169095	-0.191264462450399	-0.282032688852899	-0.096573115981529	-0.0170042233647468	-0.149321333878472	-0.0468732506243914	0.606285364100286	0.00436593025625941	0.775923464396157
YEL045C	0.018391936	2.702266049	0.580637644	4.299181935	3.312128343	2.015320027	4.941055235	-1.8312179769999999	0.038338904	0.35354726299999994	2.9831882239999996	-0.16019953869428602	-0.0205674763599122	-2.9632514607058598	-2.76978618190849	-0.18186424250167899	-1.90112997543429	-0.944842092697796	-0.271247130851512	-0.0765916782583397	-0.44389646317360604	-0.363034765542863
YEL046C	-0.00111974			2.760878962	-0.861625587	5.462247542	0.025219097000000003	-0.037305457	0.137492401	-14.43347319	1.919406973	-0.19616954673961104	0.0334025627409001	-0.0054741878335926	-3.19181035045361	-0.9786940794747659	-0.157815973409617	-0.037587495764787995	-1.74124820939463	0.428791423042827	0.00588593163258426	-1.46598448106267
YEL047C	-0.066496033	0.03608805	0.022301857	0.06606152700000001	0.411815493	-0.278152912	0.032756403999999996	0.051849976	-0.055796118	-0.100185532	0.12067227	-0.056076270375293	0.0327144846680589	0.061954402678867995	-0.46597733671518393	-0.17260775719216198	-0.0989223413030354	0.0118924755673009	0.192651778971561	-0.848493451733366	-0.0782559046126181	-0.0290363095242965
YEL048C	0.449248372	0.17318129699999998	0.11489835400000001	-0.031977887999999996	-0.075708703	-0.23065772199999998	0.435078306	-0.855475806	-0.020469987	0.457663947	0.7945549209999999	-1.1812554808431799	-0.137330226049473	0.204313767807415	0.0223030481346216	-0.0207929539465963	-0.042606847482713	-0.0711757955197994	0.0195554752911583	-0.0960463589542508	0.0105781101083925	-0.9479884733558559
YEL049W	0.030780453	0.129246789	-0.26161565800000003	-0.00503965	-0.07006960799999999	-0.38508079700000003	-0.5043048410000001	-0.09907341199999999	-0.013338428000000001	-0.013091141	-0.035006173	-0.6111834823006309	-0.22432818874604396	-0.0584156883742565	-0.0172572676715759	-0.0971467635984876	-0.152121788800119	-0.00360249804582198	-0.0194395424344449	-0.0455521561558684	0.7927392149661949	-0.7529548567104051
YEL050C	2.137622609	0.126340693	0.21984768300000002	-3.1847568539999997	3.260667658	4.799213923	5.19793248	0.0296292	0.03870448	0.398889995	6.461249006	-3.4047570065385	0.09082014359906901	-0.049393244835919996	-0.140462720520896	-1.14644435792572	-2.67222444767514	-1.2783229415702901	-2.5258911154162402	-0.259062106551489	-0.260687556966614	-1.9273759179471899
YEL051W	-2.6769042990000003	-0.8748925790000001		-1.58486956	-9.47280508	-2.684903865	-1.1475648509999998	-0.28420634	0.0069065490000000005	-3.761030033	-4.821893098	-0.6541047234497039	-0.0303639127830148	0.13030937468853498	0.0071424475919867	0.0290133428856576	0.06765198898297599	-0.4517768611113471	0.12143209584674	-0.0567053770489024	-0.768090232861057	-0.0382349212169022
YEL052W	0.145870925	-0.01142703	-0.011938493	0.021647779	-0.222079744	-0.027362836	0.072753955	0.054622714	0.00856706	-1.053032459	-0.014006481999999999	0.007356554819892979	0.528894751397409	-0.0796061496316402	0.282594943329026	0.293116664538283	0.0418396325795459	0.294582658948325	-0.0493727955895899	0.0455192655833801	-0.0791159201027797	-0.0535146026254718
YEL053C	1.82076908	0.001869807	-0.034697246	-0.104477802	0.012157102	0.131290841	0.75750858	0.051243187	0.413988942	-0.072690086	0.246960077	0.8837779015025731	0.48186941744906103	0.404009271454632	-0.96412464445364	0.0343340165220382	0.66539145164201	0.14723576585539902	-0.0361544926892228	-0.0137395667879317	0.00298430255521582	0.5880849527675921
YEL054C	0.586082047	0.013253137	1.071096368	-1.439214697	0.939677845	1.068648245	1.263396773	0.288372226	-0.061999832000000005	0.216585435	0.33442049100000004	-2.43893771622523	-2.6558259394612302	2.48739635511919	-1.78187305035299	-4.648718054608059	-5.42637147854385	-4.885884418883481	-0.29079719556007	-0.614961310863434	-1.9407396592733503	-5.23184190980516
YEL055C												0.39570092739138996	0.266744107164979	-0.08924380080014	-1.0541918826783498	-1.11733708267269	0.0251911304764231	-0.0765058715587887	-0.163412523028255	-0.9067624060499171	0.5212897785952241	0.33982260681112103
YEL056W	-0.155416273	0.068863261	-0.378293107	-0.096543769	0.062038250999999996	-0.017567545	-0.043992832999999995	0.007399984	-0.032894779	0.077413541	0.199518793	-0.233580287325636	-0.582501010262306	0.0271775108864898	-0.0755292605532497	-0.142997882270124	0.0558937400212195	-0.6258130270722378	0.0250602170804441	0.0825033991431148	0.0492601119517248	0.153838260013564
YEL057C	0.047034185	-0.013471465	-0.168989119	-0.033361892000000004	-0.073455638	-0.119272879	-0.06055123	-0.44660994299999995	0.074169843	0.680342387	0.534665324	-0.13375995932753698	-0.350278339675444	0.0241886443409112	-1.8407392566914498	-0.033671190205681	-0.27528411922093604	-0.0116047134786122	0.0877029614615308	-0.00726299522898495	0.0698537538016659	-0.32709641782313803
YEL058W												-0.0713768980626728	0.0836409611089101	-0.0862552463396122	-1.06676610597399	-0.12983389731645598	0.0720394478097507	-0.00136489734103228	0.110175283028139	-0.0847399377823956	0.0211807762312274	-0.0427798646674648
YEL059W	0.044336706	-0.7047436970000001	-0.007137701	-0.545064945	-0.5029611079999999	-0.014128222	-1.56663702	0.000379071	0.13856738300000002	-0.06495356	0.001931391	-1.31043188993005	-2.3164007241712596	-0.0797859727764396	-0.462156845770597	-0.170336229410264	0.183375945217541	-0.287582412695969	-0.0179831527939363	-0.0357023380478008	-0.349250750253788	-0.29742794402572803
YEL060C	-0.085588255	-0.04909609400000001	-0.270445531	0.045111822	-0.305159164	-0.115940205	-0.685166901	0.032895125	-1.2122580509999998	-0.823034748	-0.052258291	-0.047192641986629	0.8030243365619001	0.0178607035816136	-1.1527614145732399	0.0911917494444121	0.652114512554259	-0.0429327215501371	0.0637216135230353	0.0164719483256009	0.0303895576083272	0.0137731084711942
YEL061C	2.835484862	0.10689125599999999	1.251910466	0.9716494790000001	0.070087232	1.698528679	0.019526872	-0.005546663	0.536144142	0.314886873	0.882547146	0.45593892177942896	0.0220609052816569	0.120773485606745	-0.809583448770269	-0.0493902329061411	0.0396111969741104	0.0669858889046799	0.068424527367039	0.0424631295728075	0.354689071729623	0.35796175000802005
YEL062W	-3.6498698989999996	0.077526791	1.594467031	0.077113041	-3.242915108	-1.4846885090000002	-1.9719383940000001	-2.183098256	-0.6330826970000001	-1.140144402	-2.893976163	0.342983394083525	0.0975171665070898	0.307915168674386	-0.24911503126369502	-0.0942613490536622	1.0517768194164598	-0.568998794189766	-0.0681504729864816	0.0721261737057813	-0.00133366224549883	0.0012390630393454
YEL063C	1.3732108859999999	1.2696892229999999	1.273552214	1.250974968	0.23312711600000002	0.673169578	0.514173788	0.058880275999999995	0.21625715399999998	0.418319874	1.121584834	0.0213805497593796	0.419543273313559	0.165277146734938	0.752728550012998	0.16565989722777302	0.9271964080836591	0.620466826625446	1.62660539970701	0.207887053643835	-0.0292143628456655	1.9501086956533602
YEL064C	0.040768188999999996	0.059663852999999996	-0.259998065	0.72249052	-0.065579493	0.023431128	0.005523497	-0.018914639	-0.015983145	-0.643174234	-0.089394518	-0.068952390458298	1.08501746755699	0.502663263862287	-0.0105884693391218	-0.21773696853153002	-0.9813553352015602	-0.00980850761229107	-0.161807139391828	0.0165250573522543	-0.0857891461649571	-0.0862869392099944
YEL065W	-0.048429861	1.02790297	0.493732755	-0.013248457	-0.043734227	0.0019237520000000001	0.15599445	-0.010853305	0.17871827	0.316326705	0.453071341	-0.0400447080313219	0.0379898657006478	0.24936086689263698	-1.16705221159009	-0.0995049074633874	-0.16130360713578698	-0.18400474037823003	-0.39573592986959993	0.0615358613339702	-0.0924724176368752	-0.208822593613296
YEL066W	-0.007300054	0.007185508	-0.325504793	-0.729087422	0.355942985	-0.9271842229999999	-0.049841992	0.9659603109999999	0.236535918	0.8696006629999999	0.17102693600000002	0.5507453987317491	0.956125317821973	-0.0418135407063003	0.48355552990721395	-0.0116106746881621	0.00231753457979992	0.156241681635083	0.168105701224125	0.0735341231475985	-0.0359402037299118	0.653897333606412
YEL067C	0.031320647	0.02687718	-0.24400702	-0.308753295	0.033475378	0.06692103099999999	0.03207636	0.261197606	0.300002644	0.043758584	0.040709095	-0.09003401462964501	0.00857154071855567	-0.257943328841988	0.0907511809396546	0.00659761385790716	-0.00888608867074533	-0.0983136556185622	0.80584166239732	-0.04734078953682099	0.12347956508058099	0.0101179907673849
YEL068C	-0.744758019	0.818704653	-0.116142381	-0.28562940600000003	0.244057945	0.335173696	0.038289994	-1.01739547	0.72578365	0.092701084	0.483688822	0.0450647829796393	-0.16601184969914903	-0.0413064607452811	-0.17596936788065898	0.9422112177615741	1.2477210141581698	0.682505894398606	0.262103992253297	0.3706673107661311	0.5840470353831071	1.90101352320977
YEL071W	-0.004148381	0.018022081000000002	0.068086505	-1.133382249	0.7608836590000001	-0.054726092999999996	-0.078418381	0.149731051	0.656378502	0.025445772000000002	0.045542942999999995	-1.6248017636195502	0.103981668700325	0.118581928828144	-0.12329392790818701	-0.7582737035905659	-0.0893108642609092	0.00806072057748077	0.0309184853605181	-0.909179266635927	-0.41291672274319396	-0.320313649390002
YEL072W												1.2397744808050801	-0.340096933556792	0.0389099592090875	-0.169489133392395	1.2170522296394999	0.19565435376555498	-0.00279222337124175	0.190358255661707	0.12529690845244598	0.0791038670242879	0.7284642841874499
YER001W	0.203374385	-0.0038609029999999997	-0.0026471690000000004	0.09519905199999999	-0.000177882	0.14734545300000002	-0.019436246	0.321736227	0.284781497	-0.131593243	-0.034054456000000004	0.09645885204264801	-0.622710500895402	-0.0351723133837598	0.8443668941334359	0.232072647634737	0.0378576606822213	1.5467762421165703	-0.0486889261358835	0.0239748915610958	0.0040727533458230205	0.138473277056934
YER002W	0.7723096840000001	0.268319145	0.8637278429999999	0.7676590390000001	0.12866965800000002	-0.052486479	-0.03401585	0.03892592	-0.7337163109999999	0.09092437699999999	0.7872071999999999	-0.133708719137381	-0.6609893242208621	-0.5047304574697079	-0.0187207060233193	-1.18977122278199	-1.127421126575	-1.1074152206592902	-0.130595447121065	0.0112775976298672	-0.00539917382254832	-1.18870369987311
YER003C												0.714318894729718	-0.0845685455818633	0.159697930851888	0.0262333888575821	0.0189350791712294	0.321689589902617	0.9301124513005831	0.0781098046380267	1.4632964843248302	1.3796092081955302	0.3625959975843979
YER004W	0.19098907399999998	3.177967924	-0.62712027	-1.073950765	-0.0012070569999999999	-0.005271615	-1.9553307780000002	0.547222136	0.19430435899999998	-0.129363931	0.010177432	0.28121823359521503	0.87994741537405	0.149879191603992	0.0182823742833892	-0.0747374380752322	-0.718353624183828	-0.0171397008248774	-1.84876933205378	0.21510187265559602	0.135592125869538	0.312524210555906
YER005W	0.43485843	1.551215284	0.465743405	1.342455819	0.031409695	0.582948338	0.6858282490000001	0.132195982	0.295526453	0.886098633	1.4679306840000002	0.0789924369614046	-0.121198629115273	0.647099828833213	-0.07179614445293202	-0.0313244363376437	-0.0032460671872305102	0.255590507464262	-0.0624651697354819	0.0550051449331026	-0.000264856266226345	-0.0576929281784932
YER006W												0.00290718818603141	0.0370622233972385	0.44838604288199896	-1.34079840747798	0.278817605136097	-0.7615809105562379	0.0036016941248744705	-0.11806972229277901	0.0824283303027387	0.0668747200639919	-0.53505176450766
YER007C-A	-0.546248329	0.34128074	0.684111578	1.888387131	-1.531203225	0.007922688	1.686713375	-0.209476462	0.6999068690000001	0.079609231	0.800735084	-1.0671264553622999	0.0098486586482931	-1.40985356960449	-1.23561112129105	0.45851326208491994	0.0425078344846079	-0.589674795164115	0.0298533283700457	0.00247462438562848	0.0319679816806118	0.5426067906347171
YER007W	0.51216566	0.016922048999999998	0.034635492999999996	-0.034435737	-0.018009676999999998	-0.33725751299999995	-0.816260463	-0.006096216	0.37259304299999996	-0.02491912	-0.033102531	-4.14960854344391	-2.7923863210927404	-1.93644503997749	-6.68791335622597	-2.67643054743388	-4.17594390931475	-2.7756810424017204	-0.0251853504688096	-1.03217654123105	-0.149528072982229	-0.706331316814322
