orf	hom | growth (relative abundance in pooled culture) | Chlorimuron ethyl [10 uM] | Richie DL~Hoepfner D, 2013	hom | growth (relative abundance in pooled culture) | compound 1 [3 uM] | Richie DL~Hoepfner D, 2013	hom | growth (relative abundance in pooled culture) | compound 1 [4 uM] | Richie DL~Hoepfner D, 2013	hom | growth (relative abundance in pooled culture) | compound 2 [6 uM] | Richie DL~Hoepfner D, 2013	hom | growth (relative abundance in pooled culture) | compound 3 [1.5 uM] | Richie DL~Hoepfner D, 2013	hom | growth (relative abundance in pooled culture) | compound 4 [10 uM] | Richie DL~Hoepfner D, 2013	hom | growth (relative abundance in pooled culture) | compound 5 [8 uM] | Richie DL~Hoepfner D, 2013	hom | growth (relative abundance in pooled culture) | compound 6 [0.5 uM] | Richie DL~Hoepfner D, 2013	hom | growth (relative abundance in pooled culture) | compound 7 [4 uM] | Richie DL~Hoepfner D, 2013	hom | growth (relative abundance in pooled culture) | compound 8 [4 uM] | Richie DL~Hoepfner D, 2013	hom | growth (relative abundance in pooled culture) | sulfometuron methyl [30 uM] | Richie DL~Hoepfner D, 2013											
YCL050C	0.1162485974587368	0.28502912506259126	-0.04520934646360976	0.4241797552016471	-0.2310425862750231	-0.022886037891821778	-0.23787657679385585	-0.14037294697626174	-0.06555481935731217	-0.2544410936504802	0.13029963771807895	0.1789014379168988	0.05496977478167662	0.1656232800298272	0.09227148988976226	0.5528090752360263	0.24717686023878566	-0.04976460283535799	0.46755955819795586	0.12698188082480924	0.302807125544102	0.22590441365465458
YCL051W	0.34787031922457556	-0.02166346983856876	0.35588554982735593	0.38407173244955145	-0.10310434299111598	-0.03271065072523417	-0.2986519536916345	0.15804029537045777	0.03950308865887514	0.02823988987351372	0.015503237578876774	-0.020449792252355527	0.027754050699530252	0.48917988375835514	-0.0705367097803384	-0.5929804340008854	-0.572547026855808	-0.108133586341823	0.07184942771669092	0.09417179416364421	0.011127876188479694	-0.27934916052447856
YCL052C												-0.5351069143701375	-0.47078528572641604	0.0424915582296509	0.023097903682487417	-0.19386372156056814	-0.5660913783277992	-0.17272073680188121	-1.017323024063885	0.06212218825491674	-0.7778451982681386	-0.015248716362012665
YCL054W												-0.8991220496880794	-0.048492951768142625	0.04823359346209229	-0.1050374304322692	-0.6342948440905799	-1.1704862352726297	-1.3123119352463537	-0.5643235826264952	-0.9870245773964246	-0.9078325921849972	-1.2207214748721047
YCL055W	0.36783486564257223	0.7429829965866104	1.1535826036924532	1.1255513836649857	1.1121694309711818	0.8477869561392196	1.0082360888060593	0.31889345577583667	0.2914006691039967	-0.020879979948297038	0.6145568146960303	-0.2972954155006675	0.26048798346460256	-0.534346933657478	-0.35450506970357337	-0.25486648386362776	-0.255171447124274	-1.32300038318961	-1.298691078592132	-0.005382590472480005	-0.19936224839143146	-0.7863209647596197
YCL056C	-0.15748741083622655	0.060829065959184324	0.17073764323700458	0.06914015941261906	-0.21213119432473526	0.06045859478409227	-0.47885369172418923	-0.12950754590753968	0.13127686435385102	0.002554981870213056	0.06308855245240634	-0.7653381189350441	0.03811864165488072	-0.10890324407710071	0.04739569267192662	-0.44541752687487296	-0.6444989656286012	-0.3565048071898861	0.004084874665643802	-0.35548516257230256	-0.03225852469367602	-0.6797446344307261
YCL057W	-0.3840774496484238	-0.6045156828975562	-0.17743647062413964	-0.17693021744691478	-0.15986165569951483	-0.4355468925677126	-1.1382698461111955	-1.163201758734706	-1.2893281429182177	-0.2992541855388025	-0.635285953550091	-1.0864628674614083	-2.3426776684639377	-0.23561692924564104	-0.9078839742428837	-0.39559261724278727	-0.2371969003855259	-0.9426616434560527	0.07873640628416878	-0.008024823646603322	-0.719536829399667	-1.3296085734311243
YCL058C	-4.761361069136649	-2.8291025292291807	-3.6682895399250057	-1.136567773847462	-3.383439044184578	-3.4985952944642054	-3.9298530302335752	-5.951716755575747	-2.866651738152472	-0.2548749112329218	-2.704264957204647	-0.030088119233053816	0.8683496230478414	0.1228214752636046	-0.046688689866852116	-0.40386667149759875	-0.7032143828241817	-0.25613820400957565	-0.18754877915016352	-0.17439869883028827	0.04588191807752184	0.008102284969060614
YCL059C												0.661674496561456	-0.005991287392399627	0.818212444669546	0.04057609657134221	0.10225120878442015	0.05902009849958614	0.3602451658629326	0.13349472698298678	0.4298988849555903	0.07749852580449904	0.001463116818131937
YCL061C	0.8285697313292584	0.9180654176274983	1.161967572335257	1.7168348193916083	0.7770075546850184	0.862309402946198	1.0411062297969293	0.09792162216199637	1.18738214496896	2.0935277885971226	0.7383515835080816	-0.10157418326896314	-0.7336949235842043	0.14331712237408456	-0.26075968979585307	-0.04649212551129042	-0.11271069397845174	-0.05673938217347023	-0.3287470314469914	0.026920515359463354	-0.2262322389563745	-0.4002443168430877
YCL063W	0.44446678695016123	0.21695373652259436	0.327108428693917	0.3562992199217143	0.1657447293200987	0.3287898470977589	0.3914840510899323	0.400619449802671	0.8307711242832446	0.5732489615740415	0.8570340032607701	-0.871083509972806	-0.03879232619687471	-0.3541300680252375	-1.077233233144433	-0.5161615757153679	-1.0639891345589068	-1.1477942900089848	-0.576662008257143	-0.8414167566591298	-0.36418358428984465	-0.8414859987929001
YCL064C	-0.7057052900649745	0.12532141661822638	-0.05376718689253749	-0.13560271860046727	-0.008132646291739072	-0.016362108574949744	-0.8048864646846775	0.130791663740742	-0.0353672987757327	-0.35561527280379984	-0.08847994537252096	-1.3849310225797098	-0.01617070308621121	-0.9980966690172229	-0.1910032492388955	-0.30832530426443483	-1.0278096713135763	-0.8169071519343113	0.02567564056764025	-0.08945732833210616	-0.3404030832928801	-1.4477361474359953
YCL069W	-0.014132814162983837	0.13119037225455432	-0.07929800652955883	0.055014665232520604	-0.14233486385777766	0.0025742179383255502	-0.14105202731052696	-0.2182106496248352	-0.0976756482740667	-0.5668252196303264	-0.4026327291450969	-0.03488438210691326	0.5510164558119689	0.17811715120645474	-0.17620638688369925	0.01558414766998397	-0.7091799658065946	-0.16334417861712255	-0.004544856663105873	-0.36578518766212315	-0.611460210447139	-0.4610065505516327
YCL076W	-0.012213326592184107	0.09978390988754397	-0.15232995068455923	0.10210218454596416	-0.36047187733751784	0.06753589256364523	-0.052323207880801026	-0.7177185646279036	-0.05647943985655563	0.04060574429658407	0.39090736250585956	-0.051894810724430133	0.5378570270460158	-0.029150848366545606	-0.07057517695812458	0.014768304837429717	-0.19524359735576474	-0.27383442469660757	0.08427013548387043	-0.2621622480247414	0.06322126707234639	-0.025790662716802318
YCR001W	0.07300788011161216	-0.28797225577251534	-0.06963784560473857	0.034984566946807356	-0.1515832941151797	-0.24054547230347684	-0.05283143049426995	-0.17698344553377102	-0.1287098283604413	-0.508064837143623	0.027297667073482672	-1.1464049263352198	-0.38356629001042136	-0.2682697017831237	-0.9658797246619002	-0.10851358376241253	-0.2067565411754702	-0.9567927939128061	0.06618492985170132	0.006824986803947659	0.0741241684439115	-0.32388250500812926
YCR002C												-0.5628240357729953	-0.4467491327643986	-0.03403098984300294	-0.19015152873008898	-1.5462125720796298	-1.4300461357705443	-1.2050785410003826	-0.5632688109675558	0.02254691614463235	-0.5293661400079669	-1.9171860833196184
YCR003W	1.0955033109295915	1.7577156864771444	2.0625895653841013	0.6137565348300814	1.2960727414884414	0.657303674161903	2.0787078649205704	-0.3513851032967211	0.1859822959986885	0.5482339320029563	1.2539859255418409	0.45954504220140974	0.07797254955380373	0.4492494689953861	0.3884368327771408	0.26006962321538296	-0.010677395174892162	-0.0931709444672944	-0.002401163853787267	0.06536758897937589	0.026201531124932207	-0.278386225232229
YCR004C	-0.11362423870915205	-0.12347432139584859	-0.06920860870021202	0.09064922416667437	-0.09941361943808692	-0.28087803444536574	-0.0768212252623651	0.332845905996519	-0.09331324372514112	-0.6147779075845126	-0.21187340781877492	-0.07933445707187846	-0.7337592250631864	0.8698488684540483	-1.1740040814865704	-1.4134479034307237	-0.4659246549757306	-1.164351338319845	-0.4545617012158813	0.09595356671828723	-0.14044254727525016	-0.8490248367890122
YCR005C	-0.29302323824315796	0.034903889236950994	-0.20205652587124956	0.11967043758458747	-0.12654628170455243	-0.4411643671328566	-0.3963490346041998	-1.0591038613592376	-0.06295268605307676	-0.03980402687273288	-0.10820407136323454	-1.440998373404785	0.04187458171933743	-0.8299504322296262	-0.16284463285824483	-1.772446755167205	-1.1108063027957582	-0.5138004994918927	1.0565194279492485	-0.09823487278767438	-0.5268435322711321	-2.5099702284074903
YCR006C	-0.5534875243918012	0.24163677207727557	-0.043869458626117436	0.05738591190165198	-0.16928328123417674	-0.656144181985542	-0.19101092358909993	-0.1544888622114088	-0.01081421096803769	-0.027879143056942484	-0.2836099608392793	3.9696132160414477	2.162693058131822	0.5543005120670784	2.646794038906641	1.1508202448953808	2.8547930447695418	2.872600620194302	1.0620616500719808	3.8395515497750425	2.208074933053705	3.8148568694490663
YCR007C	-0.031244183206667754	-0.46696233923559904	-0.005365073058635409	0.11532233973551713	-0.14168163176676418	0.052820221498502205	-0.15566756125397166	-0.3261385403363646	0.0019722997241374478	0.03786745939641126	0.07200420428630729	-2.3499738364362988	-1.692258337807899	-0.2687921858991753	-1.8518029058364558	-1.5329711775902675	-1.5909644001653886	-1.555909621270156	-0.1205019358746936	-1.940724135780339	-1.4880680433649802	-2.055759947412487
YCR008W	1.228479796857171	1.4613115211268537	0.9918082542175781	0.8229722194559886	0.20190305435386477	1.2458603335711247	1.0067799309375727	1.159210399113702	0.20516035141687364	0.27955715994808894	0.7443620048109939	-0.5923405986703343	-2.1621239686356035	-0.28860563335527034	-1.8901796626825713	-0.4551899579931063	-1.6324152036606023	-2.1260882134217347	-1.8047902907806277	-0.31868051655433877	-0.3358431357531073	-1.520960979139336
YCR009C	-0.0406431248659099	0.4133851641012843	1.6377173903376658	2.1455103429635036	0.13624148936529568	2.197755608662902	2.7155819481051724	-0.006262051515538957	0.8062344888361457	0.011910368319408296	0.5660642252880528	-1.2859296146910428	-2.0577857161636395	0.11842527162363976	-1.3213001578897132	-1.242659208971449	-1.4690001247270124	-0.34208344012019204	-0.6781140483029334	-0.004710827976877316	-0.02831468692955396	-0.3493162950995343
YCR010C	-0.010746737084815699	-0.22229691683608646	-0.5256044206883621	-0.3269578704862613	-0.10395343897808192	-0.08081017003982613	-0.6856565852824698	0.4356944999164507	-0.18286916069522066	-0.19496448628718405	0.07425591811633159	-0.3071902378208402	-1.503305447030421	0.03349583650142556	-0.4878156338922881	-1.4716872786362476	-1.5775089026689273	-0.7281651318362438	-0.6045108623973653	0.0397388061012364	0.04311998510051804	-1.5576121909732317
YCR011C	-0.2273728740086038	-0.014633414110544267	-0.4920755645119498	0.0592142426602962	-0.11980449050933896	0.09509951208533375	-0.44436348564937866	-0.3320573794830735	-0.03560115228233692	0.5479700849331425	0.15123894716696748	-1.2102229084197689	-0.7459319492331931	-0.07403189147054337	-1.1616350921708067	-1.191042622772083	-1.0342069049872107	-1.07272612590105	-0.25202592090662435	-0.8693961606593313	-0.4452103630854699	-1.551615701874843
YCR012W												-0.2414048319773614	-0.22355184960113517	0.02890157229406726	-0.5821463256099977	0.0643396717107189	-0.31842940763332267	-0.10694445553632839	0.0676110332421222	0.06496235639223805	-0.030202271334319627	-0.5656749462184154
YCR013C												-0.15994193352908298	0.2265429689686304	0.06324126517271486	-0.044154135293613866	0.007025581277566589	-0.06265042647314148	-0.34301316129123227	0.10977778719891093	0.07552361644307787	0.03857452029222422	-0.6854307140894719
YCR014C	-0.015728899861093666	0.15587979052635825	-0.04072834452795309	0.08751912630445373	-0.11196498223304115	0.06947214107944934	-0.22484873436535194	0.06311028745439329	-0.0503479001029468	-0.357783466587903	0.021550843163732174	-0.621532241555702	-1.0505073120116357	-1.1672358719834632	-0.09007232563084631	-0.8633935196613742	-0.6465570479792412	-0.7437661736128108	-0.041873291986896134	0.04388658877380041	0.04422128752838637	-0.0727786588265049
YCR015C	-0.050486191414681386	0.13882241370140075	-0.2505867775612706	0.23462275174331182	-0.04600779192776314	0.07142460345466058	-0.03064164984692662	0.793863029284336	0.004536626647229893	-0.27719288506762396	0.07155558003799306	-0.1731176284647285	-0.41938123204880084	-0.7452768034023872	-0.008359595852385153	0.08039083901313997	-0.48435238424464805	-0.17690492486362114	-0.2286997515546615	0.05504485523224369	0.04024435708865135	-0.38640255783496275
YCR016W	0.00961878809151916	-0.6950216496256283	0.03882405656145606	0.40927258521860643	-0.12162190579610033	0.05515186687149485	-0.04704202793787932	-1.1302024639937283	-0.08175091885830045	-0.26929868869596973	-0.10401126493796888	-0.9746462962724239	-1.0838230540714977	-1.3506610914170112	-0.868978252933534	-1.6753849235287015	-0.9988586593133594	-1.207477199685454	0.06873501358577387	-0.09248322352096407	-0.6674983150927736	-2.3477168209409016
YCR017C	-0.38827011619555524	0.062445569738411526	-0.4931915578768983	0.08697857881242164	-0.08111031183397949	0.19435047978275458	-0.1508374758009688	-0.1741507416413897	-0.06366937983233646	-0.03949149980138301	-0.7872776524367002	-0.5326497496877823	-1.7728179774589643	0.03993469668667	-0.46321576477720977	-0.15180490666851842	-0.4545821022675002	-0.8504276675481629	-0.34834600851272757	-0.39995862740350013	-0.08484439332279435	-0.3846123437467539
YCR019W	-0.18045006048211634	0.05847088819218827	0.007728592538625866	0.027805619791308734	-0.3133430235730311	-0.18776149262105715	-0.7745443284603859	-0.14850298099013604	-0.3530497804700911	-0.12944416235684472	-0.5420623193773573	-1.3527667440306368	-1.923992070457719	-1.2899068223076913	-1.3229990389718442	-1.8319058460832898	-0.991352877443228	-0.9146352033374712	-0.044342356951163335	-0.07811772273655737	-0.32718710707159676	-1.7733285718704652
YCR020C	-0.000626329734736885	0.05650241033590255	-0.032644292461326344	0.11080440569905617	-0.1099340770389952	-0.008162566293194238	-0.21373812226583286	0.22288071707503085	-0.10904442645447457	-0.7073388493652151	0.0023360873515909483	-1.0183490359935514	-0.039517304871995104	-0.08883559384393452	-0.012008721132362975	-0.5803425668168953	-0.9492446912246922	-0.275220459566586	-0.8934027190465619	-0.4384230780122595	-0.30289868901785333	-0.6451368651173348
YCR020C-A	-0.07152111303127667	-0.8386112532447032	-0.1390975340397535	-1.727022254682736	0.39382200784779814	0.007374549499885324	-0.0321346152482504	-0.17019753792051126	-0.19781221974704133	-0.7152961620812291	0.20327398831990764	-1.2108649456576437	0.05189789762282646	-0.04299427315976799	-0.6319364706679725	-1.233580886091019	-0.6317614699697167	-0.6386760428882119	0.016337899276090213	0.0415348018787812	0.03975746148116699	-0.3544018907410724
YCR020W-B	2.642587574890343			0.20152233607560566	0.14593493006554611	0.3042810373579899	-0.6871885497926382	1.3723886633368518	0.8694978454385138	0.09440504561902656	1.528526461969107	4.976375198383478	6.213355507873548	2.0555080367988525	2.384133056545756	4.461359647163799	4.326585247934589	4.47282059229675	3.8087945587312206	2.901501266960146	2.4770393084544065	5.013019981886935
YCR021C	0.02355405880425894	-0.106748015115669	0.05330264612950758	0.21110245083738438	-0.1680933178971042	0.03565221323278812	-0.017092190716422546	-0.11744638459672098	0.013796822354899542	-0.5430884258086375	0.0688375919386851	-0.7165717401160673	-0.8260602391971009	-0.013221676066672985	-0.14454966028659458	0.06746497521841308	-0.5997245794757239	-0.1826045994474537	0.14879571516875773	0.025199293757492136	0.047108939688186885	-0.5751972906940086
YCR022C	0.1746603571281328	-0.7829405586648555	-0.03824260584930446	0.12557977207906224	-0.0926204959005406	-0.08224232410439211	-0.0685620600144521	-0.010617937000018814	0.00997484098381557	0.03383941779935777	0.05697410877748556	-0.7178832788508192	-0.4295683278175439	-1.4600415479040778	0.037761405890106396	-0.7919573278779516	-0.7715010010308018	-0.4718972305448084	0.06384501910555318	-0.19661090424784605	-0.022267231674871258	-1.2315894101076
YCR023C	-0.1873129022118867	-0.28659149061740224	-0.07835105878516696	0.12009369553868082	-0.16750491560221809	-0.15099408146344576	-0.6519259010038441	-0.23350890509495426	0.07074161664303823	-0.047640228316905155	0.0719018672442854	-0.8896042743361384	0.03834335310669736	0.21840970954794758	-0.0677996521165084	-0.4531651585559795	-1.0240111122955278	-1.058803310680688	-0.5767530954631763	-0.5986807320452862	-0.39197212286138755	-0.5827876998128582
YCR024C	2.8182697530521263	3.362973808045126	3.5131903635190853	1.5845229354043533	2.183053459484176	2.2783684955338575	3.6098968482581775	0.6497863416384765	0.029759410259159312	2.7903478151818017	3.680774440404203	3.351153766313196	3.7726771116889086	2.6799890134732167	3.7801383871442815	3.5222049871202814	3.2913525923182507	3.1848084093720095	1.3941571292411634	3.8827821477645466	3.959852189777382	3.235921046274862
YCR024C-A	1.8308638798921286	1.899127741262809	0.993377176074967	2.160304416129276	0.8450105935486979	1.9083796756177975	1.6880969071811824	-0.13399378446644647	0.532037378553767	0.37888848523750324	1.805144673528172	4.233997363586504	1.9409156986096097	2.7432205406233003	2.124875542701196	4.618732127303707	4.6896122488940195	3.9699404989066225	4.700159735672783	2.840410833447244	1.5902709502571533	4.094513116745081
YCR025C	0.49587111791299837	0.27575103845151416	1.9174948832935583	1.6025005453927512	1.0480559331686554	1.3252254768341847	1.3053971102613697	0.6986962592025995	1.3374475896757465	0.5801630260230785	1.3984212496045139	2.041936669782003	3.1724690367475636	3.9452650916298513	2.6984569092148365	2.554955017540617	2.0977737634851454	2.08850030358739	2.8174931569875725	2.0030647826122743	2.386619123269893	1.947140471263009
YCR026C	1.6251789780652015	2.1419684285651543	0.7150123067927332	2.42839037788175	1.264451700501934	2.502882923126779	2.1604541378774096	-0.05904372470687805	1.1276411221353737	1.7637176022096424	2.604730071947937	2.495321388675234	3.391590743427272	0.7333859120516695	3.7125095973524807	3.4005977797375766	3.130213397369869	2.8835606637639604	2.2984188868788933	2.3789314307147182	3.6731341614589743	2.6158809260662474
YCR027C	1.873098714956076	2.040031165812633	1.6869771168580892	1.7526653266366223	-0.05289060219870894	0.6593350528114877	1.966511809627695	0.01463256326857509	0.06386575193837618	0.5662968170569609	0.7753298746693169	3.121709085006244	3.211320332668142	0.6463187335327569	2.6562097291083027	3.2464124455891548	3.396659891603681	3.71082013056555	3.6560510614049933	2.1067814965079537	1.2915094517083558	2.796339883631405
YCR028C	-1.790499731051175	0.141198826274991	0.14166965326403666	0.5939922519596442	-4.807031912628049	-3.3269370393951463	-2.402271684955211	-3.9018147528690124	-0.2423012237005368	-1.5939609989673196	-0.3678653309379242	3.2458226968709467	1.6857977168583922	1.6524253975456453	2.551956075039945	3.0855564363902026	3.223719140780015	2.9670056570605134	2.8221062622208417	1.737881841397005	0.9313687693228037	3.0924931822403483
YCR028C-A	2.049107227924198	1.7946904381551987	2.0544856484179714	2.3633044630419446	1.021182811619055	0.9778501410888932	1.7942830292481275	-0.9967721486392005	0.13622048428432929	0.023918683869782232	1.9943942591721748	0.31607274654360196	-0.10871609133218704	1.7254764273264924	-0.07777288093424309	-0.0029093857760834245	1.0095302351226152	0.10279625267421767	0.12679537437084593	0.31938835854255093	0.4320887247280441	0.6020769099631769
YCR030C	-0.01197478622933956	-0.473462366788962	-0.03854944885165061	-0.09510981371330872	-0.10047338033709106	0.06917344601151883	-0.08712350908524694	-0.6698212314874569	-0.08566652571758637	0.05299857284801561	0.056114166178979505	0.24488188167170188	0.01625127458499656	0.13525245494310684	0.5700629870838156	0.45547238043927935	-0.013566500896455565	0.38983007082613674	0.15997423934193106	0.14729182907460298	0.0516508470006512	0.16190183835315636
YCR031C	-0.07413776803631922	-1.175936018766715	-1.611758945124514	-0.1268118675087567	-0.9521157782887198	-0.04554869669166932	-0.16308131065258888	-0.25880437842780185	-0.07499322862815712	-0.20078335479830411	-0.2740159750366125	2.585300532844791	2.005390718877426	4.311867583289844	3.0985856980744444	2.8000613119345066	2.38135531873156	2.253298529370149	3.358927751805746	1.758581215498124	2.231522864841183	2.5842184983287346
YCR032W	-0.26452616788263866	0.1378324305655429	-0.05256432942605478	0.07622316999656464	-0.7641875214658604	0.18381356958939216	0.08419837267926128	-0.12111857288315425	0.009461857679548904	-0.12396790208889623	0.0673507476644041	-0.2203992305465476	0.068887993548686	0.02556013929580748	-0.08107215322455859	-0.16293632367141656	-0.07033441289601804	-0.17301080419078427	0.19600571559048027	-0.23631793280176594	-0.00573278168313688	0.1469988084786292
YCR033W	-0.014585698049751303	-0.4972522040418989	-1.8740275295657638	0.054983076730377965	-0.859622698181673	-1.2331058386039708	-1.1553169193798118	-0.22096883513996915	-0.6469658768598152	-0.23383003242804948	-0.29774144304768285	-1.1504820689197919	-0.5156496991432278	-2.997670705238094	-0.9448920990853483	-0.9057716670791897	-1.4929966189148418	-1.1984338712444462	0.25199781570802193	0.0040003601971426075	-0.9898315723425585	-1.32565532556506
YCR034W	-6.244199679958763	-3.8750874807219606	-3.9800274706977956	-3.034881727107866	-7.187574899856239	-7.168611303900755	-4.639786354307947	-5.190920069172645	-2.040336459847073	-5.413848183430662	-6.291058317331958	4.3431356251083955	4.014342952134597	1.8480984336729944	2.4080966164906346	3.753405385197678	4.018646023282964	3.3817105483440235	4.5223930615863495	3.7712532194368764	2.4556942163786615	4.435214418719113
YCR035C												4.887260307522977	3.9917745883405247	2.4178018855675916	5.082488560614725	2.6488611845968935	4.296239180280749	3.571292903057391	0.732675949266166	2.1564343738230423	1.6081920750318637	5.056576369867951
YCR036W	1.0573639962784425	2.55478135477352	0.22866465849418666	3.2176605059201853	0.8286254169805414	0.7138166898811202	1.8968525391061537	0.2611242920670313	0.4403718897850875	1.2397439061868285	2.9296996278843666	2.124245036322972	0.5430866533832664	1.244969571731084	1.9146695620279244	2.1002138077759405	2.190966897534028	2.5385021669355194	2.037979564644524	2.6941488162862592	1.677605789326764	2.777219808397862
YCR037C	0.3189329974752976	-0.42134105597950855	0.044864169204341504	0.4538076249947232	-0.08421869136125411	0.10153525192841809	-0.042375376299679995	-0.44095796325620085	0.01412460043162204	0.015667222309978704	0.06346651445746236	4.010201453828378	4.209510461484803	1.632169043042986	3.8381806908709035	3.5461804901071052	3.4989999968210777	3.5450747548620214	3.335507237136202	3.2589554467113393	4.025262595676193	4.244575475588337
YCR043C	0.9915075949544728	0.06488201764653236	0.04128518501692146	0.06703236271633177	-0.09599658675228599	0.07836833408756862	-0.048584234824041346	-0.1281313468221598	0.1141301112108997	-0.3613103579994898	0.22784977827892872	2.9130216774342412	3.167231996285889	2.005538000200107	3.1929504783722478	3.0208071980506923	2.9965060274261264	2.966323094939811	0.3076777771761083	2.5060869492457085	2.8499487990609174	2.498514938476737
YCR044C	-3.091295018848442	1.4620388299899856		-1.3772098462167832	-2.8415874118534368	-6.466678778099316		-8.05345371238041	-1.4845953284112121	-5.580401719669871	-3.8985029753942486	3.8629269609331494	1.7939668667435174	1.096602334275471	3.9016321029223953	2.9268440557480435	3.5822048514728677	3.6875636456965895	2.230852330856014	1.4429344773268187	1.8910711395304554	3.823467044709956
YCR045C	1.20954337481743	1.3685193834977523	1.8464218250663078	1.8304395833060068	1.012988082618391	1.6875261725749937	1.5131088650126363	0.25020342698232273	0.6631221230050885	0.4385539583772854	0.5689410300640716	2.6018169766851154	3.748989010708423	2.939128554098005	3.025648213224681	3.333279364636607	2.720150541332092	2.723003152008538	2.5125949309127815	2.6833293527767124	2.6123706908435342	2.6322102461425136
YCR046C												-0.13225546234721963	0.038381963397607785	0.017706770912902216	-0.46493929133513473	0.07973068514760201	-0.432941652203429	-0.7054254706043585	0.07626444541846504	0.05187048778009992	0.09274672437068357	-0.35826257517671983
YCR047C	0.10325398765133334	0.10221291614530377	0.17705031815367803	0.5597404446641113	-0.4039993592375725	0.027302624401590696	0.054155694669749746	-0.05618351559599717	0.11643120750245033	0.7354824389407181	0.04742000551439279	-0.09791994020314741	0.27850100160335683	0.14840455681435302	-0.723216535752518	0.3491300760393925	0.2962467646199442	0.43788665274023036	-0.6721173190493795	0.43817642369387705	0.4002297866727724	-0.005178512289495781
YCR048W	0.2551838945291304	-0.10199249034239326	-0.10269466860302719	0.08561704869916235	-0.14633693694765385	0.0732174663962618	-0.2883898447769783	-0.10006708042636113	-0.07223809743563088	-0.20815395885162852	-0.12974259183516745	0.2692846146223582	0.04088224164507539	0.11666097886331532	-0.06383896975677004	0.10223435934300627	-0.4465569087571919	-0.023255166744095262	0.12312463991831943	0.06833215350847373	0.12407861023957527	0.4401511989454146
YCR049C	1.1721164173505896	2.0156139605320407	0.5445678938529405	1.5790013802035165	0.604681726926163	0.7825552168157459	1.5959149792523373	0.6246175536581408	1.3900397777382665	0.8095434841794158	2.0699416692237573	3.5188886789750913	4.174866360334001	3.6499317530934023	3.1063760780606837	3.062429134644337	3.156144322968003	2.625078489777732	3.1141173458675926	2.8465855997648593	3.2454867640049296	3.437549914797181
YCR050C	0.7066639769619095	0.6268720253446122	0.20613179015798236	2.464845860908675	0.5601338340406369	0.6390574556372678	2.4839976465226936	-0.16400436436238985	1.1907703187273844	0.3298617715689701	2.414493302372472	2.5514685660395737	2.302276480446342	2.078313673573107	3.1635150136969514	3.1958709542581873	3.1098691593778063	2.110619940849322	3.339579397778253	2.3379300173398256	1.928775742612562	2.570517771793151
YCR051W	2.540099107094534	1.6241226259594101	2.641053954570711	2.2765553780232697	0.6416343816241935	1.407271297901617	1.8793660787595252	0.06858942322182367	0.3168013921801614	0.1819429418479806	0.7404245053390778	2.7540056733835003	3.6065931920554863	1.2995641016137882	3.1299768100254983	3.0984971700283155	2.872260508912597	2.8113732612913194	3.0894013203711554	1.527603821554387	1.5487463833463726	2.808495458814432
YCR052W												5.5410033583394975	6.64956894138981	1.6158038398868892	4.466581625268561	5.091463207835642	5.052649947338488	4.756349492559006	2.0981165023595647	5.214923762297206	5.067484412925225	5.684595641472584
YCR053W	-0.006368172489789469	-0.02878728394336528	-0.8621234648552777	-0.32368691645446696	-0.08694191583345749	-0.6850930360974524	-2.529389162286149	0.2568884520239447	-0.014577572997318537	-0.002933079923584335	-1.472753819425808	0.03582318101114094	0.11404693179339967	0.03044126025318253	-0.033861616264088346	-0.05524724395257396	0.012627185218254153	0.24430138799256879	0.513756164841254	0.11046660618080106	0.09481723461402945	-0.08206975104611443
YCR054C												-0.4123373129854674	-0.6977135268882309	0.12083906484796683	-0.34466970851187395	0.13007852801327507	-0.02578170319762928	-0.0974218454639158	0.07033995235104858	0.12640524411213822	0.25049078532403746	0.048407238948621804
YCR057C												0.5652831232171595	-0.02215580085264468	0.2551091994739712	-0.05215944300829752	0.24090814583540995	0.6642058160694944	0.09517830352128302	0.0692032875369541	0.30379655610808026	0.5647223093869721	0.19414926748814748
YCR059C	1.7132726609448696	1.4154171317388908	0.876467589194346	0.8428243252667562	0.803225872820099	1.1789487915108798	1.913283832397808	-0.35538123729149595	0.6797046427661809	1.273921915076672	0.9803890890460076	3.923044334752436	3.8269832216510116	3.5032834903840193	3.595264169266804	3.8627071396071977	3.9908687045689404	3.9573335929157887	2.134913515555865	3.517844994932587	2.0849424582945844	4.228816437817813
YCR060W	-0.3699895268003018	0.09388460173048285	-0.06052722829710012	0.20637145090068004	-0.04168900263395234	0.07246537759503292	-0.05457308551183013	-1.1379676715553801	0.0036811367310098635	0.02432851303613855	0.4001349982162678	1.7777598739350984	0.17405653014176817	1.091738117202985	0.4894988022826443	1.6700020265997666	2.018298124014459	1.8620934034164607	0.887970958836183	2.035406221894496	2.435951953763863	1.6572808924926812
YCR061W	0.6752960623776306	0.3368661862802671	0.19771400657715998	1.1940754373353162	1.5154047215494275	1.3160499514279165	1.2632618520119094	-0.09339156335734411	0.21788338036625735	0.7852406173030749	1.1588149468914763	-0.02436333313991321	-0.018150126628927274	0.09551072552722444	-0.10199639719810477	0.07013911644057384	-0.1470786942363592	-0.12126778717924384	0.05951035246934739	-0.009095879098170499	-0.0032379931136569504	0.7173847158854824
