ORF	hap a | growth (colony size) | standard | SC + MeOH | Frohlich F~Walther TC, 2015	hap a | growth (colony size) | myriocin [1 uM] | SC | Frohlich F~Walther TC, 2015
YDR108W	823.396007896889	1.192140222519246
YDR109C	788.839613768677	0.9014500971514002
YDR110W	878.485292949962	0.7726568689946927
YDR111C	806.597100015977	1.0993866721877081
YDR112W	1085.46661422197	0.7566455890563386
YDR115W	852.789878197901	0.9188731763830154
YDR116C	751.346859607247	0.8909395807534063
YDR117C	829.894507247338	1.094833942750627
YDR119W	851.708332734138	1.0695288129437721
YDR120C	804.494496509483	0.9857738540907705
YDR121W	788.628453613471	1.0519012854077927
YDR122W	819.864199522043	0.8431999895387959
YDR123C	685.67771369712	0.8277956443903014
YDR124W	809.824523167476	0.86762115381595
YDR125C	774.574357001159	1.1813563149177035
YDR126W	858.50110033466	1.764541177617581
YDR127W	842.833273520507	0.5003050862754842
YDR128W	753.789215566742	0.783036437990674
YDR129C	800.372263249395	0.9241106124169816
YDR130C	814.107199409535	0.8731566757224668
YDR131C	841.533325035054	1.0829644872223756
YDR132C	818.480292396486	1.0569485486198607
YDR133C	818.465329873038	0.890176402416279
YDR134C	763.824555302346	1.0063850785771369
YDR135C	750.12216949469	0.950027922980107
YDR136C	643.540797964216	1.3444641912330013
YDR137W	766.218226204082	1.217446107146577
YDR138W	123.128714691232	1.9303457677243525
YDR139C	980.380896175383	0.8478103225734199
YDR140W	834.235362129981	0.9520998272720739
YDR142C	792.527345488871	0.9432650075626705
YDR143C	814.669816456744	0.9935645514320839
YDR144C	768.537111246441	1.2577385526081508
YDR146C	749.846381148035	1.1259431588794464
YDR148C	687.636298711136	0.8924020862384693
YDR149C	775.326274782382	0.9233130651996806
YDR150W	744.442962459155	1.0198690244771729
YDR151C	871.528011216273	0.7926899256832809
YDR152W	939.015007768115	0.9467946058225339
YDR153C	944.193973440519	0.9953608556839874
YDR154C	943.171603736517	1.1121181104416542
YDR155C	951.4954084188	1.0036177172415832
YDR156W	812.283785432318	1.087481916835491
YDR157W	781.39294470199	1.0216309697941068
YDR158W	669.914306300339	0.9827445646029904
YDR159W	693.251630952333	1.4537850938779797
YDR161W	698.38455909811	0.9691471707878524
YDR162C	783.938596190635	0.9931346369097379
YDR163W	799.78237076454	1.2172804615527488
YDR165W	810.467891072914	1.0106023481904824
YDR169C	813.109164815781	0.9700149889444281
YDR169C-A	776.849458684257	0.978071702384964
YDR171W	808.206718531488	1.1050723358949774
YDR173C	845.439562907622	0.9616891082545365
YDR174W	613.680003892537	1.41001191691355
YDR176W	416.693421202742	1.2410223789708805
YDR178W	718.474160115466	0.9838792392694268
YDR179C	770.329702803344	1.1313080234714348
YDR181C	675.504224689371	0.9159729980419602
YDR182W-A	869.162663009233	0.6078540146834698
YDR183W	1001.66523252564	0.7312690059838043
YDR184C	775.686104016306	0.917124154161085
YDR185C	800.968379501542	1.0122520886773871
YDR186C	831.444308505777	0.8164444818871803
YDR191W	815.531708746135	1.0626729264246026
YDR192C	817.918936355097	1.1722389376316755
YDR193W	778.810608874264	1.0370075746032015
YDR194W-A	804.565869606436	0.9963718036543051
YDR195W	687.184923710359	1.3296624458402913
YDR197W	733.730130998211	1.24091448954752
YDR198C	880.88392358369	1.2693715194255173
YDR199W	710.621830043692	1.0462109322720412
YDR200C	822.229723525257	0.9944543040654672
YDR202C	940.552214436856	1.0117042729805439
YDR203W	772.057768603481	0.9685235078814173
YDR205W	931.94416421449	1.1026258286431716
YDR206W	816.443042874435	1.1079434439405236
YDR207C	656.011983643981	1.2391731008716544
YDR209C	787.572192366488	1.0001542450889562
YDR210W	764.160599409951	1.1539088961666013
YDR213W	763.177998383408	1.0951343497203843
YDR214W	769.862187619952	1.030240389754132
YDR215C	776.035055216896	1.095708485470161
YDR216W	897.798173353117	1.0030593130441599
YDR217C	721.099746725115	0.9076124086637088
YDR218C	1002.78058787218	0.9716048320109897
YDR219C	899.82338701616	0.8653928162433672
YDR220C	815.3557780524	1.053563593400625
YDR221W	782.823974606319	1.1183116442178678
YDR222W	757.835431000369	1.1240444641494418
YDR223W	802.898273520583	1.0887459450587254
YDR225W	784.371491492499	1.1662848718318803
YDR226W	366.203213181545	1.6201339936730068
YDR227W	740.985039976527	1.0456815824768233
YDR229W	759.862195119947	1.0264346311898556
YDR233C	860.686381580292	1.0103303792233822
YDR234W	597.32883646723	1.1554787029900473
YDR239C	711.216138420706	1.1027450204341547
YDR241W	601.331888447816	1.5569860976443788
YDR244W	766.639050814124	0.932417848628139
YDR246W-A	1087.77543653524	1.0978018163141556
YDR247W	732.34571831327	0.9715491860882688
YDR248C	834.447915379475	1.295368787631808
YDR249C	895.60262984074	0.9705778159667343
YDR250C	1164.3025849088	0.8930031130260796
YDR251W	1056.62041891875	0.8360612887509862
YDR252W	1065.90980277953	1.0093414205320141
YDR253C	1056.54276366561	0.9385257884491807
YDR254W	914.12341719478	1.2348204053089493
YDR255C	895.216563000274	1.1399314089313912
YDR256C	941.775595830704	1.1142123173569916
YDR257C	905.403061617127	1.2074442255103814
YDR258C	800.369971352248	1.188598392205195
YDR259C	860.76494344887	1.199897617803066
YDR260C	920.065731252716	0.8993852464795746
YDR261C	768.200298196228	0.959340047707108
YDR262W	788.856693393791	0.9285873511546546
YDR263C	846.098501120488	0.9864994337307516
YDR264C	823.189816977413	1.0904522759351567
YDR265W	777.350863128967	0.9874251378805052
YDR266C	766.865332404099	1.1066695352409788
YDR269C	827.505798789851	1.0845668270700657
YDR270W	773.979847014044	1.097111084551234
YDR271C	746.925521734262	1.1044354573634618
YDR272W	693.065257384097	1.179386604441293
YDR273W	1188.10441293433	0.9339864663495573
YDR274C	918.252876079043	0.9700836309418134
YDR275W	879.873903610463	0.9014334559993231
YDR276C	852.088510467508	0.6206953754981792
YDR277C	896.184853435174	0.9122087551258897
YDR278C	931.046911608928	0.9910483326001518
YDR279W	939.502003086756	0.9872905856954854
YDR281C	863.588117548693	1.058075233022482
YDR282C	878.913473227905	1.1451040555080274
YDR284C	848.828569068157	1.0676399760696236
YDR285W	872.513650971483	0.9555925911600937
YDR286C	775.017983598288	1.0325561723741628
YDR287W	965.372673811661	0.871150854846065
YDR289C	758.181335184947	0.8039915473972387
YDR290W	865.574652803784	0.5614190500585804
YDR291W	960.229560504011	0.7808768007650759
YDR293C	1067.51067763291	0.6367833176633861
YDR294C	953.227238422488	0.9585295669610774
YDR297W	964.475104336206	0.9970081101573741
YDR304C	798.553674875855	0.9822185233401218
YDR305C	765.128952029253	1.0797494010976585
YDR306C	999.889725496628	0.8946775667131144
YDR307W	949.388049824181	0.8213357719560178
YDR309C	847.884588379526	1.0412332129926107
YDR310C	883.577663954723	0.9751229470466827
YDR312W	863.732550021644	0.9913379289759063
YDR313C	814.498083753847	1.0521955900540756
YDR314C	830.102529075462	1.0840593117915325
YDR316W	789.676520519785	0.9137703301411481
YDR317W	841.898641476747	0.9305041127999374
YDR319C	845.229829026666	0.8961701909336361
YDR320C	728.562957247225	1.1985676115103587
YDR321W	868.61932598395	0.9251786445031308
YDR322C-A	861.522702359271	0.9365865652511565
YDR323C	814.591952448083	0.9087302821992935
YDR329C	789.362151878357	0.9709381387331308
YDR330W	856.320539654691	0.968676167095243
YDR332W	825.701380414108	1.0758241182983908
YDR333C	776.714845500516	1.121108726508544
YDR334W	811.732280537941	0.8532984447142656
YDR335W	774.962424344399	1.5047060533379883
YDR336W	794.429008280245	1.0587006733118216
YDR337W	764.963513826554	1.089922021935056
YDR338C	773.57926625257	1.2079240991758866
YDR340W	748.413601670096	1.0749180103265157
YDR344C	760.143496010845	0.9552173852673742
YDR345C	747.372740665193	0.9999366796708133
YDR346C	753.499538954191	1.190536803496829
YDR348C	1181.04132716962	1.0811034611501307
YDR349C	951.897587545064	1.004205978357313
YDR350C	822.261155537508	1.0723894291871336
YDR351W	824.500070998761	1.2289202689663354
YDR352W	799.094047640355	1.1791486459768636
YDR354W	759.795359815775	1.2529119237324517
YDR357C	823.166970416789	1.2312228540160326
YDR358W	798.537728432593	1.3267640575218396
YDR359C	776.405031989479	1.2634411420923155
YDR360W	695.424326124172	1.3228111018453816
YDR363W	706.382685424923	0.934109161075005
YDR363W-A	807.367401638349	0.9776560819139144
YDR364C	752.844330278325	0.43525992982603495
YDR368W	1523.21857891697	0.7398854862529828
YDR369C	948.479305352824	0.9848112603849875
YDR370C	1150.22754212647	0.9599483918274365
YDR371W	1148.57527052283	1.0552108947809613
YDR372C	1022.10685503406	1.0063258884824078
YDR374C	1024.26456748814	1.0259317151504583
YDR378C	823.765996399391	1.026471304845366
YDR379C-A	832.873419930298	1.0206829155990038
YDR379W	868.478012643882	1.2101740101037246
YDR380W	1175.35519902944	0.9037162195121533
YDR382W	571.367897815503	1.2765357568324849
YDR383C	1033.35479902541	0.9038450727134226
YDR384C	1103.6393223357	0.925716317111522
YDR385W	1031.44750618774	0.9529540025097637
YDR386W	1008.0832556318	1.0079518490142425
YDR387C	1026.62986047117	1.0549636954529384
YDR388W	1057.56710454643	1.0844272183753516
YDR389W	1063.07033013063	1.3165107889331122
YDR391C	995.547795745524	1.0327305224078214
YDR392W	854.577853719733	1.531551726254333
YDR393W	1018.72302919513	0.9308857600499
YDR395W	928.026527189559	0.7093785610115323
YDR399W	933.498749192346	0.8639230937640408
YDR400W	981.289594549866	0.8641558494223317
YDR401W	993.010409757202	0.9870379277907498
YDR402C	929.961721512569	0.988293845420072
YDR403W	928.505372891287	1.0726842646300676
YDR406W	836.668420355198	0.8627975411719784
YDR408C	532.907615384788	1.0815589726706045
YDR409W	859.169657699588	0.948838098917368
YDR410C	812.076581787032	0.7192623648010267
YDR411C	1012.36526778875	0.8891752151313307
YDR414C	916.407730964881	0.764896889406897
YDR415C	850.824157083959	0.9386899181676415
YDR418W	585.87284927385	1.2851504646065015
YDR419W	935.725389776807	0.9285026122216918
YDR420W	883.161817579297	0.979151562074211
YDR421W	993.348704809481	0.6410094147287789
YDR422C	852.727179920693	1.0043550591201191
YDR423C	810.19951789658	0.8722279504269573
YDR424C	976.769582635938	1.0643840089412795
YDR425W	755.593036297991	0.8881109709230219
YDR426C	740.539708166674	1.0868883851967517
YDR428C	685.649348007718	1.0664864719632388
YDR430C	998.915038843338	0.7725364788215507
YDR431W	808.343629069571	0.9314041922912418
YDR432W	473.862431997557	0.8593198981268899
YDR435C	914.220598380492	1.1435774012884665
YDR436W	860.140100770319	0.7996968209083408
YDR445C	881.437795933805	1.0250010893762185
YDR524C-B	934.700052030839	1.0112271838431544
YDR524W-C	926.419775310893	1.0112935270393488
YDR525W-A	828.737248305838	0.9233239589983452
YDR535C	842.606945149542	0.9567673382312202
YDR536W	840.153628473288	0.9993890499132633
YDR537C	858.635549473113	0.9592552320985349
YDR538W	876.766648566047	0.9536082919720184
YDR539W	912.127765753688	1.0038885476653967
YDR540C	923.504688141245	0.9802297844113483
YDR541C	870.716925849762	0.9271981285569375
YEL001C	796.38682301151	1.0593005962252309
YEL003W	793.447365159186	1.0676165166820843
YEL004W	730.875120188522	0.9559206826890438
YEL005C	755.443308590854	1.0739792625670344
YEL006W	776.803497937653	1.0831024396922144
YEL007W	572.714937299239	1.0980692078450207
YEL008W	934.239998794596	0.7580051013696933
YEL009C	873.92334312201	0.897357731731058
YEL010W	808.098840027365	1.0172202349710435
YEL011W	824.112860047854	1.1116012721773634
YEL012W	802.809320523279	1.079885159547724
YEL013W	716.217628422829	1.3482500072443104
YEL014C	798.269378800968	1.1143057128277905
YEL015W	834.361899559981	1.142651310913659
YEL016C	770.943912681658	1.1103468821117575
YEL017C-A	749.832274281274	1.0036068182023805
YEL017W	757.001676194794	0.9318958092924345
YEL020C	726.927351683778	1.1402595896208856
YEL022W	1044.96116285546	0.9709576036899394
YEL023C	698.201597900952	1.1555905779468953
YEL025C	824.408967416447	1.0310352395402067
YEL028W	804.944553762937	1.0297567116152464
YEL029C	964.692357686822	1.1233129726970086
YEL030W	800.386846906636	1.042680717393208
YEL031W	654.816013213652	1.0646947684455448
YEL033W	725.044604322736	1.5190263338480559
YEL037C	757.743941719074	1.1031666007232417
YEL038W	698.903464659223	1.0564722227629884
YEL039C	704.169843736008	1.1560782609523739
YEL040W	710.523550663623	1.1295259294057256
YEL042W	1166.05801107698	1.112906379108928
YEL043W	841.923786107366	1.2129513785006902
YEL044W	790.0813061756	1.1670608899010086
YEL045C	752.681034446773	1.085151177560872
YEL046C	707.98401923889	1.2725044969453785
YEL047C	756.215245249378	1.2391780633340832
YEL048C	780.439255209397	1.149699188362088
YEL049W	803.214538280825	1.1844549095135533
YEL051W	365.722630522074	0.8102147297224292
YEL052W	748.698687751031	1.1779418121068752
YEL053C	678.653708463713	1.3815581959243808
YEL054C	1281.58475278597	1.0846290008929615
YEL056W	1174.16826791651	0.8708431808733709
YEL057C	1148.28037975639	1.076325160559892
YEL059C-A	214.944218969002	0.2754323591197763
YEL059W	1006.96446988093	1.3424765507491427
YEL060C	1072.07349459752	0.953372934438971
YEL061C	1030.98091539743	1.2639772701566814
YEL062W	982.762778353679	1.0845144554117006
YEL063C	975.226691643896	1.219672354718866
YEL064C	952.819309868016	1.1343357462921422
YEL065W	867.862648581183	1.1796784984950188
YEL066W	938.41031807355	1.214456557926526
YEL067C	1104.52545008132	0.9489211764031636
YEL068C	847.694468286732	0.9303726176840833
YEL071W	844.232716373578	1.0134186638712483
YEL072W	915.181449943948	0.8534792295686088
YER001W	1073.90456757442	0.8638136478270626
YER002W	892.868677602246	1.2524087946361142
YER004W	960.879282643734	1.0208188804727525
YER005W	867.951227214831	0.9611877323569152
YER007C-A	837.130229363428	1.1889023387520492
YER010C	732.068224603653	1.0897892861570857
YER011W	775.894700910585	1.1801349766123956
YER015W	889.624114736115	0.9477420077474394
YER019C-A	961.597386493075	0.9826930839565142
YER019W	1064.98495948209	0.9202993546487512
YER020W	1058.97467018568	0.8073262422752139
YER024W	930.063138751192	0.9753624387283657
YER030W	904.144672110301	0.9518248788107538
YER031C	862.655346819343	0.9619273593096375
YER032W	882.150502755084	0.9437315224520163
YER033C	874.518100349253	0.9804776864615086
YER034W	825.96006084766	1.0937184573312377
YER035W	1002.28811127263	0.9428452192954537
YER038W-A	894.97405835435	0.849183671358618
YER039C	871.560011716582	0.8631712540208766
YER039C-A	771.895315232394	0.9907973364611686
YER040W	821.610537004053	0.9256881166903976
YER041W	939.343465572204	0.8844667442649475
YER042W	911.114114487854	0.9557961658475034
YER044C-A	946.32622577786	0.9434573220168122
YER045C	893.66749859797	0.8874288758155385
YER046W	857.283934295348	1.001566105848079
YER046W-A	906.352588267104	0.87912327538093
YER047C	841.627503684154	0.825734845868237
YER048C	864.292860821338	0.8116798980382859
YER049W	766.922534776325	1.081023326149103
YER051W	773.578715517259	0.8559397932452297
YER052C	784.869827168624	0.8657370867083388
YER053C	857.907764090446	0.9167754738474734
YER053C-A	896.471956485645	1.0953285193430324
YER054C	876.470503635092	0.9551455361472122
YER056C	944.399442226198	0.9566267693874145
YER056C-A	941.399028716284	0.9241868230179336
YER057C	772.461600103699	1.0901862735472478
YER059W	769.288081314889	0.7505341713084621
YER060W	808.68047099809	1.014441724838949
YER060W-A	698.439108967424	1.0409354086731855
YER061C	724.248149216869	1.205303454681829
YER062C	747.782861324601	0.8248407967670068
YER063W	841.792998983386	0.9475892494300635
YER064C	838.527225643454	0.9944440852900583
YER065C	828.10461036519	1.013585440738045
YER066C-A	861.9398701015	0.9182672181952075
YER066W	846.665935248005	1.030704999721621
YER067C-A	840.246792301976	0.9756385510835364
YER067W	947.99809392563	0.5735255834119336
YER068C-A	827.059002568874	1.0337100057309179
YER069W	786.614234736393	0.9928268488192946
YER070W	906.370121731714	0.9724634672782643
YER071C	771.860166170802	0.9392869456887271
YER072W	766.458553673771	1.1879099034109712
YER073W	832.814857528836	1.1408786998168206
YER074W	646.772319535001	1.11035889939626
YER075C	828.970342529645	1.0958524750386427
YER076C	848.881602573539	1.0165323872698857
YER077C	785.238340094804	1.1843437129831682
YER078C	787.376108884537	1.0760788399826293
YER079W	815.905136750749	0.8784779240364183
YER080W	830.120661232235	0.8926450686243823
YER081W	784.328087341141	0.8595038454458178
YER083C	490.25129872181	1.0967759064484828
YER084W	759.884506454567	1.0952430703580376
YER085C	754.024542332365	1.1384995375416729
YER086W	365.916104923972	0.8803722714380308
YER087C-B	803.4524128823455	0.9971708535352158
YER088C	870.403099592583	1.1200219489013448
YER090W	840.652099125972	1.2296388823949753
YER091C	844.377679520927	1.0431702011986173
YER091C-A	753.718980964378	1.0254739860550166
YER092W	841.632192378325	0.9841670830710109
YER093C-A	744.292902920147	0.8342580949719388
YER095W	803.422658631615	1.0195639464744197
YER096W	870.005214211985	0.9187556673063623
YER097W	922.480901194525	1.008269083892973
YER098W	885.987300079715	1.2634229461775988
YER099C	917.438649876302	1.0844570087862857
YER105C	865.655494126933	1.0231893963214256
YER144C	636.71033626861	1.166905849328121
YER175W-A	1076.91585660636	1.1775152678994558
YER180C-A	1005.5353698153	0.9001944778166271
YER186W-A	891.664125952635	1.0125525820151517
YER188W	1020.06287514781	0.8228979839283381
YFL007W	741.033025213604	1.0634405053972107
YFL011W	855.518375575006	1.1539757673144273
YFL015C	763.19662158127	0.78636015179953
YFL020C	832.390407549017	0.9872785393646425
YFL021W	866.807883980613	0.7977553773777513
YFL023W	649.916854232256	1.0085479454837243
YFL025C	817.408348477725	0.8828024248422983
YFL026W	839.022913702321	0.9583078008677556
YFL027C	852.437424345732	1.0299035468950228
YFL028C	931.739893179666	0.9441125436726279
YFL030W	917.824507777979	0.9341463459099593
YFL032W	769.189531913789	1.1467131290046317
YFL034C-A	799.6116057842155	0.9000330650806094
YFL034W	924.908643145837	1.1013995161704042
YFL040W	811.862841858602	0.8841833378510243
YFL041W	845.044856791662	0.9269219291666443
YFL041W-A	935.619453061313	0.9506338724031145
YFL042C	841.045445143974	0.9577804261891942
YFL044C	875.538300897294	0.9673971395998181
YFL046W	764.807817777973	1.178164867454164
YFL047W	769.074686524827	1.0394363394908823
YFL048C	827.533338925142	0.9409618595689069
YFL049W	826.207826832977	0.9715977068652766
YFL050C	741.046896365894	1.0771623386317009
YFL051C	926.24580435593	1.1189032499793854
YFL052W	724.064976328908	0.9249859216167429
YFL053W	829.241584657445	0.9252468121194645
YFL054C	812.765528275276	0.9669354298811045
YFL055W	811.967194756529	0.8238100360784143
YFL056C	810.826563679945	0.9896251209834492
YFL063W	1137.76974280465	0.9620307971151529
YFR001W	404.902349886342	1.9829122114015931
YFR006W	763.887110463162	1.0612888219323289
YFR007W	809.397536131835	0.909913070763877
YFR008W	722.166785425884	1.2831046298607798
YFR009W	738.023668354829	1.0576539183921492
YFR010W	796.235885960417	1.0104087270532818
YFR011C	763.170912715963	0.9296941219275799
YFR012W	643.347095807357	1.36623687944936
YFR012W-A	905.226877141102	0.9276799191186328
YFR013W	829.453430982147	0.6568460541736172
YFR014C	719.128484644397	0.9809418200438964
YFR015C	1248.29968557021	0.8146835610358015
YFR016C	934.66438556311	0.8627669669797606
YFR017C	835.643168761199	1.0516388577470899
YFR018C	863.080456432891	0.9395522218446901
YFR020W	816.41195923097	1.1225244666474388
YFR021W	833.153205068231	1.009783904909397
YFR022W	790.630313834281	1.256344262492054
YFR023W	777.556023747756	1.1288446852975773
YFR024C-A	773.507084693801	1.2636232612056013
YFR026C	741.227370635119	1.1301440757082892
YFR031C-A	770.32333931048	1.0666269543728046
YFR032C	799.223834972457	0.9185781493300589
YFR032C-A	674.161354979358	1.2119363638637397
YFR032C-B	746.889474526234	1.2938689801351801
YFR033C	803.901971496296	0.9084947367726962
YFR034C	840.29356298046	0.9512688436181187
YFR035C	828.835569356142	1.0135341812525156
YFR036W	798.950648635888	0.9903510017056155
YFR039C	853.589572010559	1.1039220853065537
YFR040W	711.177343357407	1.014173564531846
YFR041C	749.031471254028	1.0380720380783928
YFR043C	656.992187654051	1.178299805159704
YFR044C	973.049850066342	1.0519628536774561
YFR046C	791.472209269058	0.8807859594643626
YFR047C	796.396826197336	1.0209336978113082
YFR048W	725.591062298098	0.9900930415391752
YFR049W	801.945757087423	1.0762975342902275
YFR053C	781.291705177462	1.0151530035895338
YFR054C	757.549915680701	1.0496291257993229
YFR055W	748.475082851575	1.072457870968475
YFR056C	759.431824462665	1.0350731707038643
YFR057W	739.079812211032	1.0992246808843744
YGL002W	980.379715501719	0.978291434598147
YGL003C	840.753135179433	1.6106499184896483
YGL004C	887.751252736159	0.955684778415435
YGL005C	789.120289694141	1.0643015897565797
YGL006W	810.853232289709	1.221444231511825
YGL006W-A	863.15634391517	1.0849561989151142
YGL007C-A	568.458088966617	0.7928850852845458
YGL007W	502.697366409129	0.9713830893426145
YGL010W	819.132695684023	1.0874548200472902
YGL012W	557.275867584421	0.5219300610712111
YGL013C	829.316972266514	0.9839246668195829
YGL014W	765.20100658678	1.1627549170150762
YGL015C	1321.95040967335	0.875362917463256
YGL016W	1313.89587672553	0.9258644620541207
YGL017W	1068.69531526022	1.0591547578717295
YGL019W	905.926824852653	0.9309418608836068
YGL021W	1016.58969731187	0.9607446500904746
YGL024W	1006.87854507443	0.8429459801940447
YGL025C	940.352379222483	1.0980986815066394
YGL026C	1021.8786226223	1.0274428599801575
YGL027C	956.337365371443	1.0320661393744868
YGL028C	974.97829516179	1.0586479714237447
YGL029W	677.278739716483	1.2516255763608912
YGL031C	810.681820309429	1.090835023741565
YGL034C	1070.14818717223	0.9252919602170347
YGL035C	1036.52127959944	0.7775132386567931
YGL036W	916.32900562028	1.0572628663382897
YGL037C	917.699903660209	1.0332055485599396
YGL039W	914.888648139152	1.0761270152217812
YGL041C	907.173909961354	1.1138233195410734
YGL041C-B	771.628955477011	0.9514668849842095
YGL042C	810.291914769468	0.8830161314084424
YGL043W	663.987689718963	0.9572119434966528
YGL045W	881.121777024177	0.9865333468530214
YGL049C	869.997321278971	0.8352741848664288
YGL050W	928.106636936399	0.9174985007763282
YGL051W	904.594840827784	0.9525765321935424
YGL053W	903.16619882197	1.0596110112542094
YGL054C	772.884636259077	1.7868572933235232
YGL056C	884.326930254234	0.9783622459719304
YGL057C	761.721493818573	0.9007170558711691
YGL058W	541.259449758613	1.4477108133864336
YGL059W	795.043911733178	1.0743271468509643
YGL060W	701.18530731054	1.1284749079502325
YGL062W	1061.48232544099	0.8881946805247624
YGL063W	895.738746098518	0.8817479753242536
YGL066W	765.50451794255	1.3404206051737335
YGL067W	921.639689240237	0.9282765250960765
YGL072C	810.43561348019	1.2996454781297884
YGL076C	679.263013618551	1.1755798107335382
YGL077C	795.961194777025	1.0689811751445735
YGL078C	667.199875270108	1.411778895177686
YGL079W	626.098824092144	1.4667096918972258
YGL080W	785.016827758746	1.1740552335981713
YGL082W	821.898536222295	1.0150098444222735
YGL083W	818.023637472955	0.9934012184918442
YGL084C	804.992109182844	0.9459360633337243
YGL085W	786.851468491171	1.1732602297015498
YGL086W	843.863035122873	1.0549701701378382
YGL087C	893.311016049868	1.0738240708464368
YGL089C	962.797759891593	0.7920654782568027
YGL090W	781.952371833111	1.0801581215649199
YGL094C	827.773439262027	1.0747801673528818
YGL096W	648.917388622978	1.1946329820904782
YGL100W	762.518321790014	0.8994348696952592
YGL134W	878.5143223479	1.1025846365096297
YGL178W	895.725605143452	0.8054290937853023
YGL184C	903.863444174473	0.9604321318248186
YGL185C	908.521259451089	0.9997188629208079
YGL186C	959.186279650232	1.3238791660845592
YGL188C-A	475.267509388448	1.1618339949376655
YGL190C	823.241251709563	1.0600489277521425
YGL191W	730.589826881029	1.0240137321193783
YGL192W	1010.24930615898	0.6292473322111723
YGL194C	653.932525970615	1.3950295306527283
YGL195W	655.304283865587	1.1509795694657974
YGL197W	644.71581855398	1.2175099194450614
YGL198W	625.341433573006	1.4746512619576397
YGL200C	1038.43058246605	0.8968411483653128
YGL203C	1066.97683712939	1.0742570445275297
YGL205W	1202.42311695745	0.9304681946255209
YGL208W	1118.26357949964	1.0064150801495833
YGL209W	1137.52379992844	1.018587521722728
YGL210W	1080.05036441867	1.1311462738508766
YGL212W	807.847971279725	1.3007446807892262
YGL213C	858.044522066367	1.344498189010721
YGL215W	910.974880338736	0.8141204730895512
YGL219C	791.272464096807	1.1899783689148038
YGL221C	938.330325689073	0.9864866695943784
YGL222C	873.008522917156	1.051225441228653
YGL226C-A	838.6319261802	1.2914726889990669
YGL226W	803.045350892558	0.94658236346638
YGL227W	824.354846017504	1.1369595698088377
YGL228W	994.556978054633	0.8381286324219088
YGL229C	908.99123452285	0.8567525830553728
YGL230C	880.090759608548	0.9532409435432649
YGL231C	846.204545138832	1.0262182888921247
YGL232W	941.544512173053	1.0424673001914262
YGL234W	587.428771948256	1.228294399887258
YGL236C	896.442597415244	0.8413679154620918
YGL241W	754.282089366972	0.9218244384660131
YGL242C	783.24411806042	1.2683893968225215
YGL243W	941.109996022487	0.9314619879035481
YGL244W	646.578826427755	1.3498532426165524
YGL246C	526.013328824098	1.1835378287140412
YGL248W	862.244970100689	0.9852115086968951
YGL249W	815.202660545457	1.0329826585324493
YGL250W	813.430684609359	1.0197750366282063
YGL251C	828.651413815444	1.0468145636499837
YGL252C	889.573141620821	1.1490975481527224
YGL253W	905.373768856013	0.9309316385686385
YGL254W	857.808119575646	0.9536906851114367
YGL255W	797.658910695925	0.8998546939004213
YGL256W	779.215430226309	1.139125756609388
YGL257C	884.71983665818	0.9995248969471887
YGL258W	965.479498751782	0.8555094088074819
YGL259W	890.009386548917	0.9530914836976775
YGL260W	834.040167265861	1.0128269313722738
YGL261C	959.232702782881	0.6136751435846747
YGL262W	897.658918711117	0.9367294096374172
YGL263W	853.777201419829	1.006763513490489
YGR001C	787.989031804067	1.0551395339557081
YGR003W	782.695220742701	1.1668828565431266
YGR004W	775.96039308271	1.010154067602153
YGR007W	858.294708604315	1.0827996123226964
YGR008C	1024.55717081146	0.9651152049233022
YGR010W	904.551436488563	1.0639150208779067
YGR012W	805.397353399552	1.0179871549114097
YGR014W	804.13189023971	0.9068521008558491
YGR015C	786.388874138222	1.0314525829081307
YGR016W	791.670273284411	1.0182634044120698
YGR017W	771.259397762368	1.047292363022447
YGR019W	754.667082363836	0.9498273992630695
YGR020C	355.780689328924	0.6635243956593577
YGR021W	773.518348269432	1.0227484954750548
YGR023W	904.417459184282	0.9173462072408971
YGR026W	881.354771818624	0.925921031294602
YGR027C	1054.51561400374	1.055285068331272
YGR028W	821.864327106645	1.1119608390965192
YGR031W	1091.82387502396	1.0071122684405758
YGR032W	858.19402749932	1.1027392591345224
YGR033C	1025.82188813878	1.0386959527901494
YGR034W	1099.41493774539	1.1942671262331641
YGR035C	1037.85429106369	1.0400306875971383
YGR035W-A	806.587411563248	0.9747154208861828
YGR036C	544.474399039843	1.7490372396420684
YGR038W	877.003040676409	0.9812454069864236
YGR039W	1085.99930525555	0.7971544845107926
YGR040W	916.260894906563	0.7803408341189075
YGR041W	890.035661329038	1.0021057855093864
YGR042W	874.088682196754	0.9609424226332137
YGR043C	1034.17712468446	0.6871331446457491
YGR044C	1008.01094647794	0.8571857914401007
YGR045C	1067.31530412629	0.7101839419361805
YGR049W	867.107685029889	1.1243526339498862
YGR050C	895.67193673573	0.7738153765573836
YGR051C	896.176251333259	0.960597011460784
YGR052W	881.919799645359	1.0617856144579207
YGR053C	858.919195997369	0.9028231935266579
YGR054W	813.964591470262	1.0502120204786822
YGR055W	725.175296555333	1.1716232736465997
YGR056W	1211.52328651489	0.5111071838695984
YGR057C	922.100372456391	0.6652419499961362
YGR058W	878.703345517306	0.8645576244575365
YGR059W	891.873266145399	0.90696679509802
YGR061C	579.068622859479	1.0361819739604512
YGR063C	753.172034644729	0.7340699241847923
YGR064W	871.322070573887	0.9881632769801308
YGR066C	933.932820976825	0.9636947011752547
