orf	hap a | growth (colony size) | standard | SC + MeOH | Frohlich F~Walther TC, 2015	hap a | growth (colony size) | myriocin [1 uM] | SC | Frohlich F~Walther TC, 2015
YER063W	0.10911470097701781	-0.28464582398083266
YER064C	0.08729232877464597	-0.04120753272433988
YER065C	0.017646898351376103	0.05824301015056417
YER066C-A	0.24373902253567464	-0.43699093519436794
YER066W	0.1416763694751639	0.14718913725854182
YER067C-A	0.0987827231600191	-0.1389132877307291
YER067W	0.81879258439869	-2.2281254671214072
YER068C-A	0.01065999505655548	0.1628019019751778
YER069W	-0.2595978230494883	-0.049610022579961076
YER070W	0.5406284227473098	-0.1554097061252185
YER071C	-0.35818665400134536	-0.32778115033908733
YER072W	-0.3942810139380479	0.9639606066033314
YER073W	0.04912145462673282	0.7196059817593308
YER074W	-1.1940418292219477	0.5610377587039603
YER075C	0.023431846525610412	0.4856683951571101
YER076C	0.15648178063558554	0.07355412190601257
YER077C	-0.2687917510581688	0.945432160433256
YER078C	-0.2545068692380676	0.38293278971504013
YER079W	-0.06387175777583902	-0.6437196026313998
YER080W	0.03111844331796168	-0.5701129960309003
YER081W	-0.27487419228144183	-0.742301044343502
YER083C	-2.2399380437313527	0.4904661617137096
YER084W	-0.4382097531249575	0.4825021812240701
YER085C	-0.47736688525155535	0.7072448414788592
YER086W	-3.0707638832756636	-0.6338773593275779
YER087C-B	-0.14708266891498037	-0.030116114655319836
YER088C	0.30029155229340326	0.6112429555991901
YER090W	0.10149104227734791	1.1807670717907899
YER091C	0.1263859120634613	0.2119531534381129
YER091C-A	-0.4794086907318509	0.12001096012560628
YER092W	0.10804016786556986	-0.09460257324736476
YER093C-A	-0.5423951144908546	-0.8734674916065523
YER095W	-0.1472814911437318	0.08930484601056042
YER096W	0.29763282433971405	-0.4344531562265669
YER097W	0.6482829931392367	0.030621425263548333
YER098W	0.4044274454211423	1.3562950532251297
YER099C	0.6145899368396056	0.42646227946749427
YER105C	0.26856736241328616	0.10814117954139175
YER144C	-1.2612774641168638	0.8548322542883953
YER175W-A	1.680239815385788	0.9099543922881532
YER180C-A	1.2032650260780222	-0.5308893974412555
YER188W	1.3003399285709716	-0.9324899162971778
YFL007W	-0.5641780912138735	0.3172692457215155
YFL011W	0.20082966261801333	0.7876529116774135
YFL015C	-0.4160777183666838	-1.1223253357666125
YFL020C	0.04628521815935703	-0.07843673701000721
YFL021W	0.276267798938304	-1.063120470519972
YFL023W	-1.1730295912543856	0.03207027441441044
YFL025C	-0.05382707849453789	-0.621251290291849
YFL026W	0.09060458844208892	-0.22895667687692756
YFL027C	0.1802422986266191	0.1430251208224849
YFL028C	0.7101529235621266	-0.30270934492284873
YFL030W	0.6171682954307126	-0.35448957441544215
YFL032W	-0.37603222033637956	0.7499192556374374
YFL034C-A	-0.17274750028219596	-0.541670885233012
YFL034W	0.664505517778361	0.5144885199075302
YFL040W	-0.09088295987292447	-0.6140766391155519
YFL041W	0.13084408757396537	-0.3920246470506873
YFL041W-A	0.7360767066622894	-0.26882722595405745
YFL042C	0.104119437550285	-0.23169669694624404
YFL044C	0.3346057139148714	-0.18173224317713993
YFL046W	-0.4053114711609822	0.9133294421137822
YFL047W	-0.3767996339204791	0.19255355684929792
YFL048C	0.013829579543337805	-0.319078992589328
YFL049W	0.004972315054011948	-0.15990783810470088
YFL050C	-0.5640854021578247	0.38856219924913477
YFL051C	0.6734406233671126	0.6054306600486087
YFL052W	-0.6775610605039541	-0.402083339203957
YFL053W	0.02524432585399425	-0.40072786037190283
YFL054C	-0.08485107801332945	-0.18413109535359426
YFL055W	-0.09018565863921214	-0.9277512716540766
YFL063W	2.0868743292824266	-0.2096135327129209
YFR001W	-2.8102521270129373	5.094462823716985
YFR006W	-0.41146377128162387	0.30608999097861483
YFR007W	-0.10735649112027948	-0.48039561986053153
YFR008W	-0.6902450480576673	1.458552917476346
YFR009W	-0.584287051213931	0.2872045399795422
YFR010W	-0.19530455087266613	0.04173812357833023
YFR011C	-0.416249508741959	-0.3776214833991847
YFR012W	-1.2169296720942877	1.8904736022189708
YFR012W-A	0.532989096199558	-0.38808644568225137
YFR013W	0.026659913791719468	-1.795226863239433
YFR014C	-0.7105474155568602	-0.11135970206368526
YFR015C	2.8254514745619304	-0.9751686502189564
YFR016C	0.7296948068012882	-0.7253472184298027
YFR017C	0.06802064143253232	0.2559527799773768
YFR018C	0.25136058620888097	-0.3264028854720051
YFR020W	-0.060485096286299805	0.6242449997375694
YFR021W	0.05138234207049799	0.0384918069014132
YFR022W	-0.2327617987006271	1.3195171491064743
YFR023W	-0.32012610566623784	0.6570822341514201
YFR024C-A	-0.34718170501838524	1.3573358070178791
YFR026C	-0.5628794468553477	0.6638333277248555
YFR031C-A	-0.3684559544902907	0.3338247128266067
YFR032C	-0.175338641216547	-0.43537546599514093
YFR032C-A	-1.0110243128430698	1.0887921286908426
YFR032C-B	-0.5250444455557833	1.514480016337955
YFR033C	-0.14407865290429922	-0.4877646949390517
YFR034C	0.09909525163269517	-0.2655281789135434
YFR035C	0.022531272588308445	0.0579766871267203
YFR036W	-0.17716411203055482	-0.06247349717556764
YFR039C	0.18794111681051415	0.5275947427511131
YFR040W	-0.763678097492659	0.06129865742330274
YFR041C	-0.5107313120389436	0.1854652126363829
YFR043C	-1.125751184789868	0.9140305224582076
YFR044C	0.9861920607006949	0.2576361284346864
YFR046C	-0.22713613101924285	-0.6317280079448433
YFR047C	-0.19422912481371676	0.09642150576996683
YFR048W	-0.667363532210954	-0.06381375119583807
YFR049W	-0.15715036195896345	0.3840690346206523
YFR053C	-0.2951637392975327	0.06638741648556573
YFR054C	-0.45380982805501613	0.24551104643444271
YFR055W	-0.5144491802262271	0.36411973673300885
YFR056C	-0.4412346400011556	0.16988434171963357
YFR057W	-0.5772297444353198	0.5031889779055602
YGL002W	1.035171287081246	-0.1251300054324179
YGL003C	0.10216617987416939	3.160342368007895
YGL004C	0.41621443349701526	-0.24258481348225794
YGL005C	-0.2428519995170093	0.32174308286607095
YGL006W	-0.0976293177790483	1.138191065028148
YGL006W-A	0.25186767739722093	0.4290558643076425
YGL007C-A	-1.7173489024070123	-1.0884244879885772
YGL007W	-2.1567716101618255	-0.16102290172687783
YGL010W	-0.042304739793977926	0.44203766325645993
YGL012W	-1.7920701312405725	-2.4961943988458235
YGL013C	0.0257480768168781	-0.09586206753300823
YGL014W	-0.4026841263827402	0.8332657318396042
YGL015C	3.3175963196130485	-0.659903884648506
YGL016W	3.2637747595695537	-0.3975188075190304
YGL017W	1.6253089630921054	0.2950022793516542
YGL019W	0.5376662485594281	-0.37113874935873387
YGL021W	1.2771316493759166	-0.21629581914601972
YGL024W	1.2122403184167008	-0.8283288438174186
YGL025C	0.7677028072959433	0.4973387522150732
YGL026C	1.3124730171504324	0.13024041233130684
YGL027C	0.8745168084781633	0.1542610542799818
YGL028C	0.9990782111662327	0.2923692271882015
YGL029W	-0.9901934948558818	1.2950008133289168
YGL031C	-0.09877471754941149	0.4595997995083489
YGL034C	1.6350172644119134	-0.400493289584827
YGL035C	1.4103173796723758	-1.1682902266649138
YGL036W	0.6071751326120596	0.28517279572013754
YGL037C	0.616335672602093	0.16018095176884317
YGL039W	0.5975504545386265	0.3831830882740844
YGL041C	0.5459994525443299	0.5790374486989903
YGL041C-B	-0.3597316374683183	-0.26449923812494897
YGL042C	-0.10138012304793648	-0.6201409596218653
YGL043W	-1.0790062230571142	-0.23465029720417016
YGL045W	0.371915313063732	-0.08230844818680506
YGL049C	0.2975800826139195	-0.8681883099994128
YGL050W	0.6858749771787401	-0.4409848720309038
YGL051W	0.5287657376749495	-0.25873397151843025
YGL053W	0.5192193441106419	0.297372782668383
YGL054C	-0.35134099594443996	4.075842794997451
YGL056C	0.39333261287958265	-0.1247620989075319
YGL057C	-0.42593473651611163	-0.5281742986406539
YGL058W	-1.8990941634567093	2.313778366722904
YGL059W	-0.20326949593617935	0.37383171882339383
YGL060W	-0.8304463348985003	0.6551610244420968
YGL062W	1.577110716568839	-0.5932353665293684
YGL063W	0.4695880252849258	-0.626729772591009
YGL066W	-0.40065601938208756	1.7563429499412326
YGL067W	0.6426618925738372	-0.38498672850180315
YGL072C	-0.10041990737343362	1.5444923037666392
YGL076C	-0.9769342881886848	0.8998985597017586
YGL077C	-0.19714007729190514	0.34605626740151607
YGL078C	-1.0575419322494655	2.1270910246427235
YGL079W	-1.3321851310738309	2.412488658533058
YGL080W	-0.2702719286889213	0.8919774893168055
YGL082W	-0.02382299124744976	0.06564362083638926
YGL083W	-0.049715627983948574	-0.046625836015893034
YGL084C	-0.1367941944096449	-0.2932350931786666
YGL085W	-0.25801259261342885	0.8878469788458244
YGL086W	0.12294698338189115	0.27326089729676273
YGL087C	0.45336558018111917	0.3712179445850152
YGL089C	0.9176861038083203	-1.0926828261232315
YGL090W	-0.2907490686634802	0.4041270446882983
YGL094C	0.01543396489775084	0.376185425433753
YGL096W	-1.1797081657477362	0.9988909346192603
YGL100W	-0.4206102161761881	-0.5348360061465532
YGL134W	0.3544919218715813	0.5206459135899332
YGL178W	0.4695002155128757	-1.0232510232035188
YGL184C	0.5238784389145115	-0.21791953441854947
YGL185C	0.5550026376987185	-0.013801976187452911
YGL186C	0.8935536678352429	1.670400493994437
YGL188C-A	-2.340061902247927	0.8284810027334106
YGL190C	-0.014850771171189952	0.2996480151393367
YGL191W	-0.6339610605982042	0.11242408640451246
YGL192W	1.234764233990661	-1.9386183743200858
YGL194C	-1.1461962889411152	2.040068274381225
YGL195W	-1.1370300032746874	0.772085910509886
YGL197W	-1.2077836677303477	1.1177500115227084
YGL198W	-1.337246124624449	2.453749762321313
YGL200C	1.423075618982115	-0.5483119062744368
YGL203C	1.61382584240701	0.3734674962299986
YGL205W	2.518897574022056	-0.37359972275406983
YGL208W	1.9565313104705226	0.020988790872883027
YGL209W	2.0852309032309155	0.08423174803188797
YGL210W	1.7011850522505405	0.6690403335515521
YGL212W	-0.11771090872207182	1.5502033048244108
YGL213C	0.21770974069879756	1.7775283841341387
YGL215W	0.5713980891524505	-0.9780942216129511
YGL219C	-0.2284708572971478	0.9747074953402937
YGL221C	0.7541911516401	-0.08255096386050316
YGL222C	0.31770136969817075	0.25380483923704006
YGL226C-A	0.08799195298148303	1.5020298816011355
YGL226W	-0.14980271630527658	-0.2898771857813877
YGL227W	-0.007409572122502744	0.6992438079336408
YGL228W	1.1299058164061977	-0.8533577845555999
YGL229C	0.5581430794484266	-0.7565954624720698
YGL230C	0.36502590481366226	-0.25528196574999334
YGL231C	0.13859329369346415	0.12387804892268106
YGL232W	0.7756688129718277	0.20830117137537865
YGL234W	-1.5905840409585614	1.173781698385984
YGL236C	0.4742912621020415	-0.8365278135670223
YGL241W	-0.4756459185267403	-0.4185090942391369
YGL242C	-0.28211743259166	1.382098670640893
YGL243W	0.7727653128882028	-0.3684363851172031
YGL244W	-1.1953347782926276	1.805351021338243
YGL246C	-2.0009709598672902	0.9412451200600283
YGL248W	0.2457777450825934	-0.08917617093385588
YGL249W	-0.06856580589845325	0.1590229076430994
YGL250W	-0.0804064066953173	0.09040158288724981
YGL251C	0.021300718494703497	0.2308877490160574
YGL252C	0.42838855987202157	0.762307708449115
YGL253W	0.5339706479922185	-0.3711918602669867
YGL254W	0.2161300648900074	-0.2529452951192413
YGL255W	-0.1857956927251246	-0.5326547737239672
YGL256W	-0.3090377103488932	0.7104984159925405
YGL257C	0.3959580705874913	-0.01480974292728001
YGL258W	0.9356058727160502	-0.7630544801825347
YGL259W	0.43130361189841354	-0.2560584971101711
YGL260W	0.0573091524126135	0.05430211012357182
YGL261C	0.893863873956127	-2.0195250069179616
YGL262W	0.48241889781749675	-0.3410690467692043
YGL263W	0.1891948837989135	0.02279910597846492
YGR001C	-0.2504112291892611	0.27414084144054596
YGR003W	-0.28578524426177265	0.8547127933152101
YGR004W	-0.3307883417266486	0.04041501870564749
YGR007W	0.2193815235149431	0.417851134947933
YGR008C	1.3303714655305203	-0.19358822918613752
YGR010W	0.5284757035705931	0.3197346313252673
YGR012W	-0.13408629364331565	0.08111249111865998
YGR014W	-0.1425423024375566	-0.4962991497805683
YGR015C	-0.26110371532710047	0.15107326939038357
YGR016W	-0.22581263847612	0.08254776893293073
YGR017W	-0.3622010758401082	0.23337019635924025
YGR019W	-0.4730733393553245	-0.27301732585630556
YGR020C	-3.138490203665512	-1.7605289711248622
YGR021W	-0.3471064401686347	0.10585044163389441
YGR023W	0.5275804477471286	-0.4417761260680653
YGR026W	0.3734722181506427	-0.39722489721099713
YGR027C	1.530558137995411	0.2748969776868069
YGR028W	-0.024051581531196808	0.5693607728852987
YGR031W	1.779857361628435	0.024611092031943643
YGR032W	0.21870875773537024	0.5214492686098068
YGR033C	1.3388224905634267	0.18870681467237457
YGR034W	1.8305819462445994	0.9969900993454618
YGR035C	1.4192247560561564	0.1956415430676433
YGR035W-A	-0.12613415199493483	-0.1437094893121948
YGR036C	-1.8776114050028696	3.8793454842192667
YGR038W	0.34439331804790435	-0.1097823902413275
YGR039W	1.740936739719148	-1.0662424606000933
YGR040W	0.6067200069217588	-1.1535992135597017
YGR041W	0.4314791837987431	-0.0014005165374532619
YGR042W	0.3249191510270255	-0.21526827505204993
YGR043C	1.394653395761056	-1.637867704545596
YGR044C	1.2198071892119648	-0.7543446914043566
YGR045C	1.6160875280831875	-1.5181053235343862
YGR049W	0.2782711131315964	0.6337433986983215
YGR050C	0.4691415954107098	-1.1875027842218808
YGR051C	0.47251149886353033	-0.2170628882238566
YGR052W	0.37724781622689035	0.3086711188668963
YGR053C	0.22355443905696187	-0.5172316810304854
YGR054W	-0.0768387634368087	0.24853952539763327
YGR055W	-0.6701417393439087	0.8793420342106592
YGR056W	2.579706229895058	-2.5524255793436508
YGR057C	0.6457402447936238	-1.75160527125032
YGR058W	0.35575500216782013	-0.7160437049585795
YGR059W	0.44375832631398454	-0.49570324607460986
YGR061C	-1.6464477724833002	0.17564522349776432
YGR063C	-0.48306346554924423	-1.3940036679238563
YGR064W	0.30643224998114077	-0.07384000735827191
YGR066C	0.7248063858883053	-0.2009685774212996
YGR067C	0.4070859716536658	0.34229410091116974
YGR068C	-0.30008523593109365	0.6960429160616758
YGR069W	-0.050999064237880615	-0.5607067179290964
YGR070W	0.15322681094091295	-0.40279897461915654
YGR071C	1.683291118198165	-1.6601502508919872
YGR072W	0.06282653490091274	0.9788748614302902
YGR076C	0.25774599410258503	-0.5983952617721022
YGR077C	0.8098541583091804	-1.4821323052443534
YGR078C	-0.4086363111891611	0.29767487011639043
YGR079W	0.6265419427378348	-0.7260650186477524
YGR080W	0.4348638311786174	-0.10728294770566123
YGR081C	0.99648550724516	-1.6725623139685628
YGR084C	0.21121629700547745	-0.006386939650452698
YGR085C	-0.6389898422085154	1.5520007524625852
YGR086C	0.3986410102338373	0.3891069901855435
YGR087C	0.40535845314955143	-2.2658107406712142
YGR088W	-0.2888234848151248	1.1824015013656837
YGR089W	0.5595620607223405	0.6258461965741514
YGR092W	-1.0485522048267524	-1.6521158309734798
YGR093W	-0.5652774178690135	-0.49305483249680415
YGR096W	0.8325493409290882	-0.9672213173776438
YGR097W	0.4450223162761375	-0.7263428025911118
YGR100W	0.18253606244948206	-0.3576556124732712
YGR102C	-0.35834046207959896	0.24303903499129154
YGR104C	-2.5251712062078715	-0.6382391341991742
YGR105W	-2.59247170658472	-1.85506861501036
YGR106C	0.9431425152905959	1.0651039003661609
YGR107W	0.19031274838050352	-0.07115050392962231
YGR108W	0.506484291047982	-0.2234915112192912
YGR109C	-0.05666736445813699	-0.03599967811184677
YGR110W	0.630545596463782	-0.13599550195588253
YGR111W	-0.5010999027903738	0.8548124736236253
YGR117C	0.39098561091526834	-0.09813577053510733
YGR118W	0.33787537048662564	-0.6210809404679374
YGR121C	0.051410071275501804	-0.2806266799297173
YGR121W-A	0.7172913669134673	1.935460069378761
YGR122W	0.12120713779358981	-0.33705911263927546
YGR123C	-0.6351440883272336	0.5509570788472476
YGR124W	0.5195359304754428	1.1480993505731978
YGR125W	0.2969405159312107	-0.2641839663867134
YGR126W	0.4772906793752854	-0.3582236094684152
YGR127W	0.17766075208337967	0.7250808273624706
YGR129W	0.2922830992914462	-0.6394991995956048
YGR130C	-0.42032807799479605	0.4191593115883545
YGR131W	-0.32843764031216044	0.5055060863177344
YGR132C	-0.6208327194810315	1.2235566032041931
YGR133W	-0.240893866713289	-0.25234649377119556
YGR134W	-0.3381096179706443	-0.002450604911898766
YGR135W	-0.5149039667919237	0.8504644396956537
YGR136W	-0.19216057876519538	0.010247059068384795
YGR137W	-0.5570883406099101	0.6428515530266794
YGR138C	-0.1080004890556019	0.7727280833576807
YGR139W	0.4040520096144876	-0.03607490211455301
YGR141W	2.083353810569451	0.24042437033115943
YGR142W	0.9308575784439139	0.3526410476513794
YGR143W	1.4884279618740366	-0.4464451132929137
YGR144W	0.7615324306272608	0.9462234963484393
YGR146C	1.4077482946686382	-0.494983057709461
YGR146C-A	0.6192762833387034	0.5553728766131938
YGR148C	0.1301752569242545	1.8754258976295448
YGR149W	0.7723523868758895	1.22394957031282
YGR151C	-0.11688710651513351	1.7269138915436688
YGR152C	0.39231605541116404	2.8446829964890554
YGR153W	0.1781054991809196	-0.21530319884348095
YGR154C	0.1920311108882261	-0.6001870610335442
YGR157W	-0.8409074594857482	-0.2974412324772529
YGR159C	-1.0898550559559401	1.9094642797089243
YGR160W	-0.8021663818759229	1.7412916620504264
YGR161C	0.8391207762400776	-0.05167251681851033
YGR161W-C	0.5915013426892278	0.03228590029343
YGR162W	-0.44787744772637894	-0.37249192175764856
YGR163W	-0.01595998512235816	0.22074946674644472
YGR164W	0.3709059575949605	0.07609164413214478
YGR166W	-0.3403587464930376	0.7742051525650632
YGR168C	0.6781142039845681	0.48601527107793707
YGR169C	1.8368979759888515	-1.0569803689081951
YGR169C-A	-0.09297591686324866	0.3135116066928752
YGR170W	0.9533026746250108	0.13378741276759173
YGR173W	1.4856301067659436	-0.45746096286733795
YGR174W-A	0.498466564449039	-0.44046171988167954
YGR176W	0.31944416914241014	0.3145983850018276
YGR177C	0.548251319545196	-0.08028699718527307
YGR178C	-0.09021135279930333	-0.43581499620523945
YGR181W	0.08324172996337373	0.32127384690282135
YGR182C	0.9554429416757718	0.11705352677228237
YGR184C	0.16140633446386887	0.024661645513987154
YGR187C	-0.053077802655089636	-0.17264209872659275
YGR188C	-1.5341286515464834	-0.8570150962888039
YGR189C	0.6259189634729382	-0.477637239664286
YGR192C	0.6242109635603397	0.30751705591005635
YGR193C	0.5115489986062951	-1.0012260402648903
YGR194C	0.28484301518383115	-0.09440418054817884
YGR196C	0.3651713606280784	-1.0127430787052083
YGR197C	-0.20365122201376135	-0.8387027379835477
YGR199W	-0.2435739881982092	-0.2915000894267097
YGR200C	-1.1637314515395623	0.9985822080566835
YGR201C	-0.26861852076464793	-0.02096341727729393
YGR202C	0.9486320110346355	-0.16136908142609457
YGR203W	0.6537936383603471	-0.23995806318502275
YGR204C-A	0.37984544688362676	0.12836371724806678
YGR204W	-2.822386495412956	0.3749812747629899
YGR205W	0.5438690963836376	-0.5635535756238643
YGR206W	0.2583059597065976	-0.2749906219045602
YGR207C	0.3268178961176332	-0.5011926798595339
YGR208W	-1.2001737952198281	-2.2843642183267012
YGR209C	0.26985455879180636	0.4338352556393652
YGR210C	-0.19832380015892373	-0.2660179986740707
YGR212W	0.2865865170156611	-3.0360725994281443
YGR213C	0.0921811828228417	-3.145480007311401
YGR214W	-0.9244821129285725	-0.10676697009573494
YGR217W	-0.14461587623952304	-1.4510981321660843
YGR221C	0.6624646681683086	-0.4965944267755295
YGR223C	0.15964019743309585	-0.5027600103424154
YGR224W	0.06374669428622555	-0.41481240938801284
YGR226C	-0.027630722847632617	-0.3824537309027279
YGR227W	-0.5418036507601446	0.674170228404055
YGR228W	-0.45470428032081195	0.719705235843858
YGR230W	-0.305234383067641	0.4657484366220283
YGR231C	-0.8559384433657818	1.0672367171870587
YGR232W	-0.5277511714108102	0.3069542995749459
YGR233C	-0.49622053990873405	0.29853418134736537
YGR234W	-1.2416988017224684	1.12127303138666
YGR235C	2.4894418644777185	-0.3281129448602564
YGR236C	1.4634027654251984	-0.1992757180023182
YGR237C	1.295669074671232	0.857862625009405
YGR238C	0.14655848574631622	0.8088476389353284
YGR239C	0.49171047971580184	0.10009970957265116
YGR241C	0.5940082690061668	-1.126374571958818
YGR242W	0.5012825111445827	-0.6475761066323041
YGR243W	0.3966469538928254	1.0982479598777735
YGR247W	0.2347369407872391	0.7214499816871848
YGR248W	0.47217631755678036	-0.2984697551362506
YGR249W	-0.26540841133779275	1.2423504514012016
YGR250C	0.3188199154461328	0.13027308424749462
YGR252W	-2.276900888204804	0.03543655674693137
YGR256W	2.416165439135545	0.20891413201889444
YGR259C	2.475242176756965	-0.2725311563298902
YGR260W	1.4230781903987473	-0.10603715014433454
YGR261C	1.3263099632382078	0.6443128916514127
YGR263C	1.3879469119239285	-0.054207179865266436
YGR266W	1.008228617149337	0.38025400770212875
YGR268C	0.8622931960340352	1.0379621961785288
YGR269W	0.8872994633242949	0.2913913119661286
YGR270W	1.0731351879160367	-0.6646339847540436
YGR271C-A	-3.0067398067041426	0.2703274992830994
YGR275W	1.0552649632168447	0.32473850648426217
YGR279C	1.1228219667812895	0.4217922713274151
YGR282C	0.7199504032699832	-0.3918063810313269
YGR283C	0.5819598520305439	0.10023647045161357
YGR284C	1.6093259620724836	-0.6186093644622024
YGR285C	-3.6536170585403025	0.0914401557450421
YGR286C	1.4050097800711183	-0.2781418182851742
YGR287C	0.8641655830821765	0.14138357395902262
YGR288W	0.6536301190236102	0.45358961933262604
YGR290W	0.9769985836290574	0.6259702060493184
YHL001W	0.7532456370882573	1.4724005106400573
YHL002W	0.6706296669861493	1.8124370214511616
YHL003C	2.474720675463792	-0.32813178262113
YHL005C	-0.6944622568296615	1.870277868403714
YHL006C	0.010617495405768973	1.3498801431887657
YHL007C	0.3179771449057643	-2.36062199591606
YHL008C	0.11418293163037051	0.1860929101551203
YHL009C	-0.0031130130617095003	-0.15540022027957534
YHL010C	-0.11612990233230801	0.30231089448355924
YHL011C	-2.4257188434430828	2.079725257423455
YHL012W	-0.09224404758023408	0.817588835248241
YHL013C	0.7217760604905549	-0.5987148499913588
YHL014C	-0.0971684717972693	0.3256941457063844
YHL015W-A	0.3288269478912922	0.34113431676493866
YHL016C	0.546397055056063	-0.2793485342310238
YHL017W	0.6230944261270521	-0.04231728726899503
YHL019C	0.7262721769477994	0.6283801645640574
YHL020C	-0.7568394782596432	1.1254217784128324
YHL021C	-0.06313066412311663	-1.688898450152277
YHL022C	-0.007511498787660106	-1.354638152629812
YHL023C	-1.1010884202672968	1.0219474175136356
YHL024W	0.3371779526962247	1.0738230137038502
YHL025W	-2.4350028063970117	1.4576007273676561
YHL026C	-0.388315967370026	0.639438965727694
YHL027W	-0.07317861434729206	1.2418836889876164
YHL028W	0.04769544073882001	-0.14394738622345096
YHL029C	-0.3788839628717194	-0.32173760454431516
YHL030W	-0.8979818680590246	0.41753668849947373
YHL031C	-0.6545851459543196	2.6478577682379845
YHL032C	0.4632896201278659	-1.3801802817209827
YHL033C	1.1257070663888313	-0.3830098853473205
YHL034C	0.7642025532935393	0.9152422304259583
YHL035C	-0.29687850130732385	0.6477860475649159
YHL036W	0.049116807920670115	-1.6096282904078143
YHL037C	-0.17529185675615755	-0.586889325547092
YHL039W	0.019666730149998785	0.7653846104682022
YHL040C	0.2558646702513563	-1.4529738055522963
YHL041W	0.7232149417666885	-0.8173837379435337
YHL042W	0.5999693495338991	-0.8940452472120856
YHL043W	0.8022426304427489	-1.9550699821434612
YHL044W	0.22955551386898132	-0.7416527843255306
YHL045W	0.7788962359142076	-1.6328546433611382
YHL046C	0.8106225773453166	-0.37205145505022746
YHL047C	0.7299370807017567	-0.47683547465166454
YHR001W	0.6823951768957076	0.16135936731884784
YHR001W-A	0.9917700324311484	0.3301357609148496
YHR003C	-0.08113827214916883	0.07160498458994777
YHR004C	0.25484789121736384	0.3048403411469758
YHR006W	0.09675287586465395	-1.0468810656584577
YHR007C-A	-0.10341446607861147	0.1834962857956557
YHR008C	-0.26476131594445407	-1.4221139089899888
YHR009C	-0.43235543577622904	0.5231213508659955
YHR010W	-2.191115962625034	3.328474133726477
YHR012W	0.7477704411816626	2.150378584012352
YHR013C	-0.691177746572948	1.7187226398067934
YHR014W	0.7785051553341952	0.9566631316845947
YHR015W	2.0506772991735542	-0.4709307295063323
YHR016C	0.11545885565281903	1.0246666097972068
YHR017W	-0.26018006268646343	0.5263033586342306
YHR018C	1.4838371075517585	0.10644955642702504
YHR021C	0.5192299329967115	1.6855755088722357
YHR021W-A	0.43548561816910414	-0.16497450852323278
YHR022C	1.4012792612170397	-1.022695197477639
YHR022C-A	0.21795084035280954	-0.19865989180075877
YHR025W	-1.6730234488603293	-2.18897072514975
YHR026W	-4.01427357615504	-5.207926494167404
YHR029C	-0.03140500561551762	1.3738458532862177
YHR030C	0.4057333122137507	-1.3698327250689337
YHR031C	0.7825354260718851	-0.25025736817930755
YHR032W	-0.1413512178053176	-0.21842828293874858
YHR034C	0.5055251612438123	-0.5431169498892036
YHR035W	1.5131122403505481	-0.5695500093424531
YHR037W	2.7146854568752543	-1.0835331839468214
YHR038W	1.6290048056857525	-0.17584134333720897
YHR039C	1.3138120570447085	-0.08742634853810886
YHR039C-A	-3.3186206849298667	-3.4910771949442703
YHR041C	-1.6289709696442924	-1.1943235278181503
YHR043C	1.510086040996238	0.03929188048969535
YHR044C	1.220999147206397	0.019096903925464846
YHR045W	-0.29492723235707297	0.644215076934541
YHR046C	2.0927790818740375	-1.231751900044094
YHR047C	1.6463933319914186	0.27097970600063487
YHR048W	1.2250089033778546	-0.6834679611726405
YHR049C-A	0.13603197261104494	0.22462795294108784
YHR049W	1.3636923496464346	-0.17576434402910923
YHR050W	0.3996093331015027	-0.7310289538689916
YHR050W-A	-3.859951377698785	-3.125747292469943
YHR057C	0.9998863977060487	-0.9301378533217096
YHR059W	-0.003787782944981797	-1.47056120643081
YHR061C	0.9199594685909721	-1.1956916791719132
YHR063C	0.2670736205717403	0.2730410574148776
YHR064C	-0.9050056328322895	-0.19985224900386428
YHR066W	0.2720362589812159	0.5556553774469396
YHR067W	-0.8854673348793094	-0.10336524520729101
YHR071W	0.15202821410224818	0.11472666507594295
YHR073W	0.8063724712628846	-0.9867861854378048
YHR075C	1.1097933970091924	-1.0349559406367013
YHR076W	0.2936366200388508	-0.7784040474158146
YHR077C	0.6306525083956674	2.554512804079936
YHR078W	-0.1640464577787738	-1.0149254900374625
YHR079C	0.3448763030446863	-0.5128594210346126
YHR079C-A	1.6568334930475452	-0.03519138863022944
YHR080C	0.21433138285130054	-0.4432921067445342
YHR081W	-0.6170036588890454	0.9440269300616455
YHR082C	-0.06209674638661393	-0.14027375231049968
YHR086W	0.3972481602832635	0.7136296987716962
YHR086W-A	1.3083458961708094	0.9382580040968387
YHR087W	0.7463941338689583	-1.1825820797610083
YHR090C	-0.10664617692516301	0.2766464199635609
YHR092C	0.37530895685988275	-0.40684934839648007
YHR093W	0.030906654753200122	0.47768954980525585
YHR094C	-0.2905500433891578	-0.08987545179954257
YHR095W	0.36159599106597	0.5611124554866237
YHR096C	-0.4990142733129528	-1.212755835986001
YHR097C	0.3864947989391752	-0.49748402987090334
YHR098C	-0.5033257017804837	-0.8149222607626964
YHR103W	0.5555468357575348	-1.4211089184077812
YHR104W	0.2776483156860846	-0.1801608524887041
YHR105W	0.5419636645965444	0.156357527952073
YHR106W	0.4886758877824725	-1.132272206338502
YHR108W	0.31154915038218034	-1.7744968038402713
YHR109W	0.5449949272290506	-1.520975443656979
YHR110W	-0.2835502441268273	0.07432574361859232
