orf	hap a | transport to mitochondria (Om14-GFP) | standard | SD + Met | Sauerwald J~Rapaport D, 2015	hap a | protein insertion into the MOM (Ura3-HA-Om14-SL17) | standard | SD + Met | Sauerwald J~Rapaport D, 2015
YLR431C	0.0	-0.28873239436619713
YLR434C	0.0	-0.203125
YLR435W	0.0	-0.359375
YLR443W	-1.0	0.0
YLR445W	-1.0	0.0
YLR451W	0.0	-0.5746268656716418
YLR461W	0.0	-0.23529411764705888
YML001W	0.0	-0.5
YML002W	0.0	-0.5203252032520325
YML003W	0.0	-0.375
YML004C	0.0	-0.5047619047619047
YML005W	0.0	-0.4910714285714286
YML006C	0.0	-0.45744680851063835
YML007W	0.0	-0.2735849056603774
YML009C	0.0	-0.4166666666666667
YML009C-A	0.0	-0.5578947368421052
YML011C	0.0	-0.5629139072847682
YML012W	0.0	-0.567741935483871
YML013W	0.0	-0.43670886075949367
YML016C	0.0	-0.44166666666666665
YML017W	0.0	-0.5660377358490566
YML018C	0.0	-0.4528301886792453
YML019W	0.0	-0.42592592592592593
YML020W	0.0	-0.34259259259259256
YML021C	0.0	-0.20740740740740737
YML024W	0.0	-0.3648648648648649
YML026C	0.0	-0.4700854700854701
YML028W	0.0	-0.42500000000000004
YML029W	0.0	-0.50920245398773
YML030W	0.0	-0.2685185185185185
YML032C	0.0	-0.22340425531914898
YML034C-A	0.0	-0.4263565891472868
YML034W	0.0	-0.4935064935064935
YML035C	0.0	-0.4725274725274725
YML037C	0.0	-0.3928571428571429
YML042W	0.0	-0.4390243902439024
YML047C	-1.0	-0.4369747899159664
YML047W-A	0.0	-0.3382352941176471
YML048W	0.0	-0.4285714285714286
YML050W	0.0	-0.3969465648854962
YML051W	0.0	-0.4551282051282052
YML052W	0.0	-0.3355263157894737
YML053C	0.0	-0.4545454545454546
YML054C	0.0	-0.4713375796178344
YML055W	0.0	-0.5
YML056C	0.0	-0.4714285714285714
YML057C-A	0.0	-0.443609022556391
YML057W	0.0	-0.4697986577181208
YML058W	0.0	-0.21897810218978098
YML058W-A	0.0	-0.21739130434782605
YML059C	0.0	-0.2936507936507936
YML060W	0.0	-0.390625
YML061C	0.0	-0.4285714285714286
YML062C	0.0	-0.36363636363636365
YML063W	0.0	-0.5269461077844311
YML067C	0.0	-0.3063063063063063
YML068W	0.0	-0.2777777777777778
YML072C	0.0	-0.5378787878787878
YML075C	0.0	-0.23364485981308414
YML078W	0.0	-0.547486033519553
YML079W	0.0	-0.4819277108433735
YML080W	0.0	-0.5214723926380368
YML081C-A	0.0	-0.23076923076923073
YML081W	0.0	-0.54375
YML082W	0.0	-0.44897959183673475
YML084W	0.0	-0.3532608695652174
YML086C	0.0	-0.5683453237410072
YML087C	0.0	-0.33098591549295775
YML089C	0.0	-0.5602836879432624
YML090W	0.0	-0.32258064516129037
YML095C	0.0	-0.282258064516129
YML102W	0.0	-0.2328042328042328
YML103C	0.0	-0.20560747663551404
YML104C	0.0	-0.19580419580419584
YML106W	0.0	-0.547945205479452
YML107C	-1.0	0.0
YML118W	0.0	-0.29861111111111116
YML119W	0.0	-0.4645669291338582
YML120C	0.0	-0.39534883720930236
YMR001C-A	0.0	-0.33333333333333337
YMR006C	0.0	-0.5803571428571428
YMR007W	0.0	-0.5037037037037038
YMR008C	0.0	-0.46846846846846846
YMR009W	0.0	-0.4196428571428571
YMR010W	0.0	-0.32608695652173914
YMR011W	0.0	-0.37623762376237624
YMR012W	0.0	-0.4818181818181818
YMR015C	0.0	-0.26126126126126126
YMR016C	0.0	-0.4700854700854701
YMR017W	0.0	-0.5166666666666666
YMR018W	0.0	-0.5352112676056338
YMR019W	0.0	-0.5275590551181102
YMR020W	0.0	-0.49593495934959353
YMR021C	0.0	-0.42201834862385323
YMR023C	0.0	-0.3085106382978723
YMR025W	0.0	-0.3370786516853933
YMR026C	0.0	-0.2790697674418605
YMR027W	0.0	-0.33673469387755106
YMR030W	0.0	-0.4117647058823529
YMR031C	0.0	-0.532258064516129
YMR034C	0.0	-0.5648854961832062
YMR039C	0.0	-0.5086206896551724
YMR040W	0.0	-0.45833333333333337
YMR041C	0.0	-0.3982300884955752
YMR042W	0.0	-0.42148760330578516
YMR060C	0.0	-0.48888888888888893
YMR062C	0.0	-0.6190476190476191
YMR069W	0.0	-0.23076923076923073
YMR071C	-1.0	-0.2068965517241379
YMR074C	0.0	-0.3162393162393162
YMR075C-A	0.0	-0.21518987341772156
YMR075W	0.0	-0.25
YMR077C	0.0	-0.23958333333333337
YMR080C	-1.0	-0.20512820512820518
YMR081C	0.0	-0.25263157894736843
YMR082C	0.0	-0.27368421052631575
YMR096W	-1.0	0.0
YMR100W	0.0	-0.3076923076923077
YMR101C	0.0	-0.39639639639639634
YMR118C	0.0	-0.48461538461538467
YMR127C	0.0	-0.23711340206185572
YMR129W	0.0	-0.32608695652173914
YMR132C	-1.0	0.0
YMR140W	0.0	-0.29807692307692313
YMR141C	0.0	-0.2627118644067796
YMR143W	0.0	-0.4883720930232558
YMR144W	0.0	-0.39344262295081966
YMR147W	0.0	-0.4701492537313433
YMR148W	0.0	-0.5073529411764706
YMR152W	0.0	-0.45599999999999996
YMR153C-A	0.0	-0.2892561983471075
YMR153W	0.0	-0.43220338983050843
YMR155W	0.0	-0.39495798319327735
YMR156C	0.0	-0.31355932203389836
YMR157C	0.0	-0.2989690721649485
YMR158W-B	0.0	-0.3412698412698413
YMR159C	0.0	-0.4427480916030534
YMR161W	0.0	-0.43661971830985913
YMR162C	0.0	-0.4460431654676259
YMR163C	0.0	-0.4475524475524476
YMR164C	0.0	-0.506578947368421
YMR166C	0.0	-0.375
YMR167W	0.0	-0.33333333333333337
YMR169C	0.0	-0.4545454545454546
YMR170C	0.0	-0.43410852713178294
YMR172C-A	0.0	-0.4338235294117647
YMR173W-A	0.0	-0.33599999999999997
YMR174C	0.0	-0.21875
YMR175W	0.0	-0.43965517241379315
YMR175W-A	0.0	-0.33333333333333337
YMR176W	0.0	-0.4070796460176991
YMR177W	0.0	-0.4201680672268907
YMR178W	0.0	-0.45112781954887216
YMR180C	0.0	-0.4935897435897436
YMR182C	0.0	-0.5256410256410257
YMR183C	0.0	-0.4683544303797469
YMR184W	0.0	-0.4107142857142857
YMR186W	0.0	-0.44859813084112155
YMR187C	0.0	-0.38095238095238093
YMR188C	0.0	-0.3482142857142857
YMR189W	0.0	-0.41346153846153844
YMR190C	0.0	-0.48275862068965514
YMR191W	0.0	-0.3913043478260869
YMR192W	0.0	-0.48461538461538467
YMR193C-A	0.0	-0.4645669291338582
YMR193W	0.0	-0.488
YMR194W	0.0	-0.5075757575757576
YMR195W	0.0	-0.543046357615894
YMR196W	0.0	-0.4925373134328358
YMR198W	0.0	-0.4294755877034358
YMR199W	0.0	-0.3017241379310345
YMR201C	0.0	-0.3471074380165289
YMR202W	0.0	-0.4629629629629629
YMR204C	0.0	-0.4842105263157894
YMR205C	0.0	-0.37962962962962965
YMR206W	0.0	-0.4137931034482759
YMR207C	0.0	-0.5299145299145299
YMR209C	0.0	-0.21250000000000002
YMR210W	0.0	-0.4782608695652174
YMR214W	0.0	-0.5144508670520231
YMR215W	0.0	-0.5070422535211268
YMR216C	0.0	-0.5071428571428571
YMR219W	0.0	-0.4765625
YMR221C	0.0	-0.4545454545454546
YMR222C	0.0	-0.3793103448275862
YMR223W	0.0	-0.3786407766990292
YMR225C	0.0	-0.38
YMR226C	0.0	-0.4818181818181818
YMR230W	0.0	-0.5607476635514019
YMR231W	0.0	-0.5338345864661654
YMR232W	0.0	-0.5223880597014925
YMR233W	0.0	-0.5588235294117647
YMR237W	0.0	-0.4609375
YMR238W	0.0	-0.3035714285714286
YMR241W	0.0	-0.4473684210526315
YMR242C	0.0	-0.3516483516483516
YMR242W-A	0.0	-0.2295081967213115
YMR243C	0.0	-0.2941176470588235
YMR244C-A	0.0	-0.39583333333333337
YMR244W	0.0	-0.3894736842105263
YMR245W	0.0	-0.34375
YMR246W	0.0	-0.5177304964539007
YMR247C	0.0	-0.4915254237288136
YMR247W-A	0.0	-0.22689075630252098
YMR250W	0.0	-0.5031446540880503
YMR251W	0.0	-0.415929203539823
YMR251W-A	0.0	-0.2666666666666667
YMR255W	0.0	-0.4297520661157025
YMR258C	0.0	-0.2857142857142857
YMR260C	-1.0	0.0
YMR261C	0.0	-0.30927835051546393
YMR262W	0.0	-0.5094339622641509
YMR265C	0.0	-0.5294117647058824
YMR266W	0.0	-0.5034965034965035
YMR272C	0.0	-0.375
YMR272W-B	0.0	-0.21739130434782605
YMR274C	0.0	-0.35652173913043483
YMR275C	0.0	-0.38655462184873945
YMR276W	0.0	-0.3298969072164949
YMR278W	0.0	-0.25
YMR280C	0.0	-0.44628099173553715
YMR284W	0.0	-0.44852941176470584
YMR285C	0.0	-0.5666666666666667
YMR287C	0.0	-0.5149253731343284
YMR289W	0.0	-0.4885496183206107
YMR291W	0.0	-0.39655172413793105
YMR292W	0.0	-0.4140625
YMR293C	-1.0	0.0
YMR294W	0.0	-0.32558139534883723
YMR294W-A	0.0	-0.33870967741935487
YMR295C	0.0	-0.3504273504273504
YMR299C	0.0	-0.4018691588785047
YMR300C	0.0	-0.4253731343283582
YMR302C	0.0	-0.4782608695652174
YMR303C	0.0	-0.445859872611465
YMR304C-A	0.0	-0.4423076923076923
YMR304W	0.0	-0.3307086614173228
YMR305C	0.0	-0.4429530201342282
YMR306C-A	0.0	-0.4744525547445255
YMR307W	0.0	-0.43442622950819676
YMR310C	0.0	-0.33613445378151263
YMR315W	0.0	-0.36036036036036034
YMR315W-A	0.0	-0.2644012944983819
YMR316W	0.0	-0.22699386503067487
YMR322C	0.0	-0.2906976744186046
YNL013C	0.0	-0.323943661971831
YNL015W	-1.0	-0.34513274336283184
YNL025C	0.0	-0.6018518518518519
YNL027W	0.0	-0.2705882352941177
YNL031C	0.0	-0.20238095238095233
YNL041C	-1.0	0.0
YNL045W	0.0	-0.33606557377049184
YNL046W	0.0	-0.5620437956204379
YNL053W	0.0	-0.31775700934579443
YNL057W	0.0	-0.3207547169811321
YNL067W	0.0	-0.41333333333333333
YNL071W	0.0	-0.6935483870967742
YNL072W	0.0	-0.2682926829268293
YNL077W	0.0	-0.3076923076923077
YNL084C	0.0	-0.23300970873786409
YNL086W	0.0	-0.5973154362416108
YNL089C	0.0	-0.35652173913043483
YNL097C	0.0	-0.417910447761194
YNL097C-B	0.0	-0.2543859649122807
YNL104C	0.0	-0.23684210526315785
YNL121C	0.0	-0.27586206896551724
YNL123W	0.0	-0.3294117647058824
YNL125C	0.0	-0.21739130434782605
YNL133C	-1.0	-0.6129032258064516
YNL145W	0.0	-0.41747572815533984
YNL146C-A	0.0	-0.31746031746031744
YNL154C	0.0	-0.27142857142857146
YNL155W	0.0	-0.3205128205128205
YNL156C	0.0	-0.3176470588235294
YNL162W-A	0.0	-0.3545374642935618
YNL166C	0.0	-0.2692307692307693
YNL169C	0.0	-0.23376623376623373
YNL187W	-1.0	0.0
YNL203C	0.0	-0.22891566265060237
YNL217W	0.0	-0.2134831460674157
YNL223W	0.0	-0.32307692307692304
YNL224C	0.0	-0.23456790123456794
YNL231C	0.0	-0.4148936170212766
YNL235C	0.0	-0.2542372881355932
YNL237W	0.0	-0.32183908045977017
YNL238W	0.0	-0.3870967741935484
YNL239W	0.0	-0.23170731707317072
YNL241C	-1.0	0.0
YNL246W	0.0	-0.41463414634146345
YNL249C	0.0	-0.4285714285714286
YNL253W	0.0	-0.5193798449612403
YNL254C	0.0	-0.4915254237288136
YNL255C	0.0	-0.21276595744680848
YNL256W	-1.0	0.0
YNL268W	0.0	-0.2881196581196581
YNL270C	0.0	-0.3097345132743363
YNL271C	0.0	-0.35398230088495575
YNL273W	0.0	-0.475
YNL274C	0.0	-0.3826086956521739
YNL275W	0.0	-0.23529411764705888
YNL276C	0.0	-0.5588235294117647
YNL277W-A	0.0	-0.3195247933884297
YNL278W	0.0	-0.39622641509433965
YNL281W	0.0	-0.5130434782608695
YNL283C	0.0	-0.5169491525423728
YNL285W	0.0	-0.515625
YNL289W	0.0	-0.4285714285714286
YNL294C	0.0	-0.38235294117647056
YNL295W	0.0	-0.5169491525423728
YNL297C	0.0	-0.6355932203389831
YNL301C	0.0	-0.4608695652173913
YNL303W	0.0	-0.4130434782608695
YNL304W	0.0	-0.45833333333333337
YNL305C	0.0	-0.38888888888888884
YNL309W	0.0	-0.383177570093458
YNL311C	0.0	-0.5267857142857143
YNL314W	0.0	-0.5314685314685315
YNL318C	0.0	-0.5
YNL319W	0.0	-0.5106382978723405
YNL320W	0.0	-0.5079365079365079
YNL321W	0.0	-0.5588235294117647
YNL322C	0.0	-0.3382352941176471
YNL323W	0.0	-0.35238095238095235
YNL324W	0.0	-0.40384615384615385
YNL325C	0.0	-0.4897959183673469
YNL327W	0.0	-0.22413793103448276
YNL328C	0.0	-0.47580645161290325
YNL329C	0.0	-0.4728682170542635
YNL330C	0.0	-0.5103448275862069
YNL332W	0.0	-0.4475524475524476
YNL338W	0.0	-0.42592592592592593
YNL339C	0.0	-0.4347826086956522
YNR004W	-1.0	0.0
YNR007C	0.0	-0.20496894409937894
YNR010W	-1.0	-0.5100671140939597
YNR012W	0.0	-0.5603448275862069
YNR014W	0.0	-0.33333333333333337
YNR027W	0.0	-0.32352941176470584
YNR028W	0.0	-0.4747474747474747
YNR030W	-1.0	0.0
YNR035C	-1.0	0.0
YNR037C	-1.0	0.0
YNR041C	0.0	-0.43939393939393945
YNR042W	0.0	-0.29292929292929293
YNR045W	0.0	-0.4137931034482759
YNR050C	0.0	-0.3178807947019867
YNR051C	0.0	-0.5371900826446281
YNR067C	0.0	-0.3783783783783784
YNR075W	-1.0	0.0
YOL001W	0.0	-0.4035087719298246
YOL008W	0.0	-0.3191489361702128
YOL011W	0.0	-0.4040404040404041
YOL013W-A	0.0	-0.2941176470588235
YOL014W	0.0	-0.4521739130434783
YOL019W-A	0.0	-0.21276595744680848
YOL024W	0.0	-0.4690265486725663
YOL025W	0.0	-0.4953271028037384
YOL027C	0.0	-0.4963503649635036
YOL028C	0.0	-0.3363636363636363
YOL029C	0.0	-0.3017241379310345
YOL030W	0.0	-0.28971962616822433
YOL031C	0.0	-0.5128205128205128
YOL032W	0.0	-0.5045871559633027
YOL035C	0.0	-0.5203252032520325
YOL036W	0.0	-0.48305084745762716
YOL037C	0.0	-0.49230769230769234
YOL039W	0.0	-0.5378787878787878
YOL041C	0.0	-0.4606741573033708
YOL042W	0.0	-0.4358974358974359
YOL043C	0.0	-0.2990654205607477
YOL044W	0.0	-0.4966887417218543
YOL045W	0.0	-0.368421052631579
YOL046C	0.0	-0.21739130434782605
YOL047C	0.0	-0.21476510067114096
YOL049W	0.0	-0.4191176470588235
YOL050C	0.0	-0.4744525547445255
YOL051W	0.0	-0.47619047619047616
YOL052C	0.0	-0.3023255813953488
YOL052C-A	0.0	-0.4675324675324676
YOL053W	0.0	-0.37323943661971826
YOL054W	0.0	-0.3971631205673759
YOL055C	0.0	-0.43410852713178294
YOL056W	0.0	-0.3389830508474576
YOL057W	0.0	-0.31999999999999995
YOL058W	0.0	-0.3129770992366412
YOL059W	0.0	-0.41747572815533984
YOL060C	0.0	-0.4672897196261683
YOL061W	0.0	-0.4017094017094017
YOL062C	0.0	-0.437037037037037
YOL063C	0.0	-0.4482758620689655
YOL064C	0.0	-0.25
YOL065C	0.0	-0.4817518248175182
YOL068C	0.0	-0.43410852713178294
YOL070C	0.0	-0.36
YOL071W	0.0	-0.3508771929824561
YOL075C	0.0	-0.38181818181818183
YOL078W	-1.0	0.0
YOL079W	0.0	-0.523076923076923
YOL080C	0.0	-0.45185185185185184
YOL082W	0.0	-0.4697986577181208
YOL083W	0.0	-0.4625850340136054
YOL084W	0.0	-0.4864864864864865
YOL085C	0.0	-0.5434782608695652
YOL110W	0.0	-0.5079365079365079
YOL118C	0.0	-0.2727272727272727
YOL119C	0.0	-0.24590163934426235
YOL136C	0.0	-0.2520325203252033
YOL137W	0.0	-0.5384615384615384
YOL138C	0.0	-0.20472440944881887
YOL141W	0.0	-0.31404958677685946
YOL151W	0.0	-0.2450980392156863
YOL159C-A	0.0	-0.27012950450450446
YOL164W-A	0.0	-0.2404601571268238
YOR001W	-1.0	-0.21311475409836067
YOR002W	0.0	-0.3706896551724138
YOR003W	0.0	-0.21100917431192656
YOR005C	0.0	-0.3813559322033898
YOR008C	0.0	-0.4666666666666667
YOR009W	0.0	-0.4330708661417323
YOR010C	0.0	-0.5303030303030303
YOR011W	0.0	-0.5379310344827586
YOR012W	0.0	-0.5185185185185186
YOR013W	0.0	-0.49640287769784175
YOR014W	0.0	-0.4078947368421053
YOR015W	0.0	-0.2773109243697479
YOR016C	0.0	-0.3504273504273504
YOR017W	0.0	-0.36496350364963503
YOR018W	0.0	-0.2816901408450704
YOR019W	0.0	-0.4580152671755725
YOR020W-A	0.0	-0.23529411764705888
YOR021C	0.0	-0.42400000000000004
YOR022C	0.0	-0.45185185185185184
YOR023C	0.0	-0.4473684210526315
YOR024W	0.0	-0.4423076923076923
YOR025W	0.0	-0.42567567567567566
YOR026W	0.0	-0.2222222222222222
YOR027W	0.0	-0.3015873015873016
YOR028C	0.0	-0.4328358208955224
YOR029W	0.0	-0.3787878787878788
YOR030W	0.0	-0.3870967741935484
YOR032C	0.0	-0.41346153846153844
YOR034C	0.0	-0.49056603773584906
YOR035C	0.0	-0.4921875
YOR037W	0.0	-0.35238095238095235
YOR038C	0.0	-0.4765625
YOR039W	0.0	-0.3402061855670103
YOR040W	0.0	-0.48888888888888893
YOR041C	0.0	-0.42727272727272725
YOR042W	0.0	-0.2376237623762376
YOR044W	0.0	-0.4455445544554455
YOR045W	0.0	-0.4642857142857143
YOR047C	0.0	-0.4444444444444444
YOR049C	0.0	-0.504
YOR050C	0.0	-0.5555555555555556
YOR051C	0.0	-0.5294117647058824
YOR052C	0.0	-0.471830985915493
YOR053W	0.0	-0.5422535211267605
YOR054C	0.0	-0.48630136986301364
YOR058C	0.0	-0.37
YOR061W	0.0	-0.4747474747474747
YOR062C	0.0	-0.44329896907216493
YOR064C	0.0	-0.4311926605504587
YOR066W	0.0	-0.4590163934426229
YOR068C	-1.0	-0.509090909090909
YOR069W	0.0	-0.5980392156862745
YOR071C	0.0	-0.5307692307692308
YOR072W	0.0	-0.46218487394957986
YOR076C	0.0	-0.3595505617977528
YOR079C	0.0	-0.47115384615384615
YOR082C	0.0	-0.4271844660194175
YOR083W	0.0	-0.5348837209302326
YOR084W	0.0	-0.5038759689922481
YOR085W	0.0	-0.5328467153284672
YOR086C	0.0	-0.30434782608695654
YOR087W	-1.0	-0.384
YOR091W	0.0	-0.5144927536231885
YOR092W	0.0	-0.4444444444444444
YOR093C	0.0	-0.38888888888888884
YOR094W	0.0	-0.3457943925233645
YOR096W	0.0	-0.31343283582089554
YOR097C	0.0	-0.2682926829268293
YOR099W	0.0	-0.2558139534883721
YOR100C	0.0	-0.3258426966292135
YOR104W	0.0	-0.19767441860465118
YOR107W	0.0	-0.21649484536082475
YOR109W	-1.0	0.0
YOR115C	0.0	-0.2247191011235955
YOR120W	0.0	-0.21875
YOR155C	0.0	-0.23943661971830987
YOR156C	0.0	-0.21568627450980393
YOR162C	0.0	-0.7692307692307692
YOR164C	-1.0	0.0
YOR165W	0.0	-0.24096385542168675
YOR166C	0.0	-0.38636363636363635
YOR167C	0.0	-0.43939393939393945
YOR170W	0.0	-0.39534883720930236
YOR173W	0.0	-0.348314606741573
YOR175C	0.0	-0.41463414634146345
YOR182C	0.0	-0.28395061728395066
YOR183W	0.0	-0.33333333333333337
YOR184W	0.0	-0.34615384615384615
YOR185C	0.0	-0.2911392405063291
YOR186W	0.0	-0.4526315789473684
YOR187W	0.0	-0.4
YOR188W	0.0	-0.4117647058823529
YOR189W	0.0	-0.2432432432432432
YOR191W	0.0	-0.40506329113924056
YOR195W	0.0	-0.23076923076923073
YOR202W	0.0	-0.4337349397590361
YOR208W	0.0	-0.22077922077922074
YOR213C	0.0	-0.2696629213483146
YOR227W	0.0	-0.22499999999999998
YOR228C	0.0	-0.19753086419753085
YOR229W	0.0	-0.27380952380952384
YOR230W	0.0	-0.19753086419753085
YOR233W	0.0	-0.26190476190476186
YOR234C	0.0	-0.23913043478260865
YOR235W	0.0	-0.4423076923076923
YOR243C	0.0	-0.26388888888888884
YOR248W	-1.0	0.0
YOR273C	0.0	-0.3870967741935484
YOR274W	0.0	-0.7096774193548387
YOR289W	0.0	-0.3551401869158879
YOR291W	0.0	-0.33628318584070793
YOR292C	0.0	-0.5772357723577235
YOR296W	0.0	-0.4558823529411765
YOR298C-A	0.0	-0.38888888888888884
YOR298W	0.0	-0.4850746268656716
YOR299W	0.0	-0.46031746031746035
YOR303W	0.0	-0.5652173913043479
YOR304W	0.0	-0.29508196721311475
YOR308C	0.0	-0.4402985074626866
YOR309C	-1.0	0.0
YOR311C	0.0	-0.525974025974026
YOR312C	0.0	-0.3278688524590164
YOR313C	0.0	-0.4774193548387097
YOR314W	0.0	-0.4506172839506173
YOR315W	0.0	-0.48684210526315785
YOR316C	0.0	-0.37241379310344824
YOR317W	-1.0	0.0
YOR318C	0.0	-0.4577464788732394
YOR320C	0.0	-0.35398230088495575
YOR324C	0.0	-0.3727272727272727
YOR327C	0.0	-0.49586776859504134
YOR328W	0.0	-0.4031007751937985
YOR334W	0.0	-0.32432432432432434
YOR337W	0.0	-0.37410071942446044
YOR338W	0.0	-0.42361111111111116
YOR342C	0.0	-0.3392857142857143
YOR343C	0.0	-0.38181818181818183
YOR344C	0.0	-0.4434782608695652
YOR347C	0.0	-0.3398058252427184
YOR348C	0.0	-0.5151515151515151
YOR349W	0.0	-0.4728682170542635
YOR351C	0.0	-0.5443037974683544
YOR354C	0.0	-0.3846153846153846
YOR357C	0.0	-0.2857142857142857
YOR358W	0.0	-0.30000000000000004
YOR360C	0.0	-0.2962962962962963
YOR363C	0.0	-0.43965517241379315
YOR365C	0.0	-0.4873949579831933
YOR366W	0.0	-0.2536231884057971
YOR367W	0.0	-0.5314685314685315
YOR371C	0.0	-0.5921052631578947
YOR374W	0.0	-0.5625
YOR376W	-1.0	-0.48672566371681414
YOR377W	0.0	-0.4298245614035088
YOR378W	0.0	-0.3839285714285714
YOR380W	0.0	-0.42307692307692313
YOR381W	0.0	-0.40594059405940597
YOR382W	0.0	-0.4629629629629629
YOR383C	-1.0	-0.4173913043478261
YOR384W	0.0	-0.528
YOR385W	0.0	-0.5401459854014599
YOR386W	0.0	-0.5522388059701493
YPL001W	0.0	-0.3132530120481928
YPL002C	0.0	-0.36363636363636365
YPL003W	0.0	-0.2777777777777778
YPL005W	0.0	-0.47619047619047616
YPL014W	0.0	-0.33766233766233766
YPL019C	0.0	-0.3026315789473685
YPL021W	-1.0	0.0
YPL022W	0.0	-0.2432432432432432
YPL023C	0.0	-0.3088235294117647
YPL025C	0.0	-0.2666666666666667
YPL026C	0.0	-0.4148936170212766
YPL027W	0.0	-0.22580645161290325
YPL028W	-1.0	0.0
YPL030W	0.0	-0.2098765432098766
YPL032C	0.0	-0.21126760563380287
YPL034W	0.0	-0.38053097345132747
YPL036W	0.0	-0.42553191489361697
YPL037C	0.0	-0.37777777777777777
YPL040C	0.0	-0.23076923076923073
YPL041C	0.0	-0.2692307692307693
YPL042C	0.0	-0.2549019607843137
YPL046C	0.0	-0.36986301369863017
YPL047W	0.0	-0.34782608695652173
YPL051W	0.0	-0.736842105263158
YPL067C	-1.0	0.0
YPL085W	-1.0	0.0
YPL088W	0.0	-0.19767441860465118
YPL090C	0.0	-0.28
YPL092W	0.0	-0.2941176470588235
YPL095C	0.0	-0.3655913978494624
YPL096W	0.0	-0.3513513513513513
YPL098C	0.0	-0.43220338983050843
YPL099C	0.0	-0.4701492537313433
YPL103C	0.0	-0.5144927536231885
YPL104W	0.0	-0.4672131147540983
YPL105C	0.0	-0.5245901639344263
YPL108W	0.0	-0.4144144144144144
YPL109C	0.0	-0.4285714285714286
YPL110C	0.0	-0.4036697247706422
YPL111W	0.0	-0.3232323232323232
YPL112C	0.0	-0.2717391304347826
YPL113C	0.0	-0.4098360655737705
YPL116W	0.0	-0.53125
YPL119C	0.0	-0.5447761194029851
YPL120W	0.0	-0.5877192982456141
YPL121C	0.0	-0.3893805309734514
YPL122C	-1.0	0.0
YPL125W	0.0	-0.49504950495049505
YPL127C	0.0	-0.5643564356435644
YPL133C	0.0	-0.36448598130841126
YPL134C	-1.0	0.0
YPL135W	0.0	-0.4347826086956522
YPL136W	0.0	-0.5666666666666667
YPL138C	0.0	-0.5833333333333333
YPL139C	0.0	-0.49606299212598426
YPL140C	0.0	-0.5319148936170213
YPL141C	0.0	-0.504424778761062
YPL144W	0.0	-0.5670103092783505
YPL145C	0.0	-0.4117647058823529
YPL147W	0.0	-0.4387755102040817
YPL149W	0.0	-0.3258426966292135
YPL150W	0.0	-0.2761904761904762
YPL152W	0.0	-0.3015873015873016
YPL154C	0.0	-0.46564885496183206
YPL155C	0.0	-0.5064935064935066
YPL156C	0.0	-0.46875
YPL157W	-1.0	-0.44339622641509435
YPL159C	0.0	-0.46564885496183206
YPL161C	0.0	-0.5227272727272727
YPL162C	0.0	-0.5130434782608695
YPL163C	0.0	-0.42307692307692313
YPL164C	0.0	-0.42708333333333337
YPL165C	0.0	-0.4426229508196722
YPL166W	0.0	-0.3119266055045872
YPL167C	0.0	-0.35245901639344257
YPL168W	0.0	-0.48091603053435117
YPL170W	0.0	-0.41496598639455784
YPL171C	0.0	-0.5572916666666667
YPL172C	0.0	-0.5380710659898478
YPL173W	0.0	-0.45355191256830596
YPL177C	0.0	-0.4700854700854701
YPL181W	0.0	-0.3909090909090909
YPL182C	0.0	-0.36036036036036034
YPL184C	-1.0	-0.22935779816513757
YPL185W	0.0	-0.4676258992805755
YPL189W	0.0	-0.45390070921985815
YPL194W	0.0	-0.371900826446281
YPL195W	0.0	-0.3025210084033614
YPL196W	0.0	-0.3362068965517241
YPL197C	0.0	-0.35652173913043483
YPL198W	0.0	-0.3555555555555555
YPL199C	0.0	-0.4402985074626866
YPL200W	0.0	-0.524390243902439
YPL201C	0.0	-0.5
YPL202C	0.0	-0.5151515151515151
YPL207W	0.0	-0.39639639639639634
YPL214C	-1.0	-0.38053097345132747
YPL215W	0.0	-0.3173076923076923
YPL216W	0.0	-0.4385964912280702
YPL219W	0.0	-0.5454545454545454
YPL220W	0.0	-0.3655913978494624
YPL222W	0.0	-0.32307692307692304
YPL223C	0.0	-0.3697478991596639
YPL229W	0.0	-0.47933884297520657
YPL230W	0.0	-0.4122807017543859
YPL232W	0.0	-0.36448598130841126
YPL240C	0.0	-0.3421052631578947
YPL241C	0.0	-0.4817518248175182
YPL245W	0.0	-0.46341463414634143
YPL246C	0.0	-0.47413793103448276
YPL247C	0.0	-0.5495495495495495
YPL249C	0.0	-0.5575221238938053
YPL253C	0.0	-0.4642857142857143
YPL257W	0.0	-0.36274509803921573
YPL258C	0.0	-0.19811320754716977
YPL260W	0.0	-0.5377358490566038
YPL261C	0.0	-0.47457627118644063
YPL262W	0.0	-0.33870967741935487
YPL263C	0.0	-0.513157894736842
YPL264C	0.0	-0.5324675324675325
YPL265W	0.0	-0.5190839694656488
YPL267W	0.0	-0.5419847328244275
YPL269W	0.0	-0.383177570093458
YPL271W	0.0	-0.19999999999999996
YPL272C	-1.0	-0.24603174603174605
YPL274W	0.0	-0.37815126050420167
YPR005C	0.0	-0.30952380952380953
YPR008W	0.0	-0.3793103448275862
YPR021C	0.0	-0.4056603773584906
YPR022C	0.0	-0.34736842105263155
YPR028W	0.0	-0.26
YPR029C	0.0	-0.25609756097560976
YPR049C	0.0	-0.3363636363636363
YPR052C	0.0	-0.6056338028169015
YPR058W	0.0	-0.23711340206185572
