orf	hap a | transport to mitochondria (Om14-GFP) | standard | SD + Met | Sauerwald J~Rapaport D, 2015	hap a | protein insertion into the MOM (Ura3-HA-Om14-SL17) | standard | SD + Met | Sauerwald J~Rapaport D, 2015
YLR315W	0.0	-1.691388050806895
YLR319C	0.0	-1.1483336933571897
YLR320W	0.0	-1.6109849887547092
YLR324W	0.0	-0.754619284206153
YLR326W	0.0	-0.9536397547660177
YLR329W	0.0	-0.9335496299457565
YLR334C	0.0	-0.8575219138706287
YLR345W	0.0	-0.9055431410473838
YLR346C	0.0	-1.1722241308056747
YLR358C	0.0	-1.2230036675065241
YLR361C	0.0	-1.0564669978886145
YLR370C	0.0	-0.7752937851433082
YLR375W	0.0	-0.9310237922023966
YLR380W	0.0	-1.000097846538275
YLR381W	0.0	-0.9432741052576914
YLR388W	0.0	-1.8110862820947675
YLR390W	0.0	-0.833021287760039
YLR392C	0.0	-1.4673152748452976
YLR393W	0.0	-1.4673152748452976
YLR395C	0.0	-1.7235131799770165
YLR398C	0.0	-1.0854112992006315
YLR400W	0.0	-1.3924522506184969
YLR402W	0.0	-1.5536279380714917
YLR404W	0.0	-1.4695217639804035
YLR408C	0.0	-0.8936280997178128
YLR410W	0.0	-1.1159862653752972
YLR413W	0.0	-1.2895392831370973
YLR414C	0.0	-1.000097846538275
YLR415C	0.0	-1.6999665193655096
YLR416C	0.0	-1.431174504528911
YLR417W	0.0	-1.1826123110693445
YLR421C	0.0	-2.1145924996985612
YLR431C	0.0	-1.089415163818742
YLR434C	0.0	-0.7664102105218743
YLR435W	0.0	-1.3559565263079314
YLR443W	-5.697271637335632	0.0
YLR445W	-5.697271637335632	0.0
YLR451W	0.0	-2.1681225702937983
YLR461W	0.0	-0.8877873931837098
YML001W	0.0	-1.8865482105153828
YML002W	0.0	-1.9632371621623494
YML003W	0.0	-1.4149111578865372
YML004C	0.0	-1.904515336329815
YML005W	0.0	-1.8528598496133226
YML006C	0.0	-1.7259909160034357
YML007W	0.0	-1.0322622283952096
YML009C	0.0	-1.5721235087628191
YML009C-A	0.0	-2.1049906348908483
YML011C	0.0	-2.123928448924603
YML012W	0.0	-2.1421450648432736
YML013W	0.0	-1.6477446395640685
YML016C	0.0	-1.6664509192885881
YML017W	0.0	-2.1357149553004335
YML018C	0.0	-1.7085719642403467
YML019W	0.0	-1.6070595867353261
YML020W	0.0	-1.2926348849827622
YML021C	0.0	-0.7825681465841587
YML024W	0.0	-1.376670315781496
YML026C	0.0	-1.7736778047580524
YML028W	0.0	-1.6035659789380756
YML029W	0.0	-1.9212699567211873
YML030W	0.0	-1.0131462612027056
YML032C	0.0	-0.8429257961877245
YML034C-A	0.0	-1.6086845205945124
YML034W	0.0	-1.8620475844047935
YML035C	0.0	-1.78289171543212
YML037C	0.0	-1.4822878796906582
YML042W	0.0	-1.6564813555744824
YML047C	-5.697271637335632	-1.6487480159126036
YML047W-A	0.0	-1.2761943777015825
YML048W	0.0	-1.6170413232988998
YML050W	0.0	-1.4977176633099223
YML051W	0.0	-1.7172426018793872
YML052W	0.0	-1.2659731412669015
YML053C	0.0	-1.7150438277412574
YML054C	0.0	-1.7784021347533545
YML055W	0.0	-1.8865482105153828
YML056C	0.0	-1.7787454556287896
YML057C-A	0.0	-1.673779615344475
YML057W	0.0	-1.7725956340412994
YML058W	0.0	-0.8262254936563719
YML058W-A	0.0	-0.8202383523979925
YML059C	0.0	-1.1079727585566532
YML060W	0.0	-1.4738657894651428
YML061C	0.0	-1.6170413232988998
YML062C	0.0	-1.3720350621930057
YML063W	0.0	-1.988218473357529
YML067C	0.0	-1.1557232280634777
YML068W	0.0	-1.0480823391752128
YML072C	0.0	-2.029468529493821
YML075C	0.0	-0.8815645843529828
YML078W	0.0	-2.0657175936369554
YML079W	0.0	-1.8183597209786824
YML080W	0.0	-1.967565618328927
YML081C-A	0.0	-0.8707145586994073
YML081W	0.0	-2.051621178935479
YML082W	0.0	-1.6940432910750378
YML084W	0.0	-1.332887322646738
YML086C	0.0	-2.1444217069167664
YML087C	0.0	-1.2488417731580703
YML089C	0.0	-2.114004377740642
YML090W	0.0	-1.2171278777518602
YML095C	0.0	-1.0649868930328774
YML102W	0.0	-0.878392817594464
YML103C	0.0	-0.7757768342306248
YML104C	0.0	-0.7387881104116186
YML106W	0.0	-2.067450093715488
YML107C	-5.697271637335632	0.0
YML118W	0.0	-1.1266885146133538
YML119W	0.0	-1.752855817644214
YML120C	0.0	-1.4916892827330936
YMR001C-A	0.0	-1.2576988070102555
YMR006C	0.0	-2.1897434586339264
YMR007W	0.0	-1.900522641704386
YMR008C	0.0	-1.7675767017441424
YMR009W	0.0	-1.583352962396839
YMR010W	0.0	-1.2303575285969888
YMR011W	0.0	-1.4195808316749416
YMR012W	0.0	-1.8179464574057325
YMR015C	0.0	-0.9857639298188487
YMR016C	0.0	-1.7736778047580524
YMR017W	0.0	-1.9494331508658955
YMR018W	0.0	-2.019403718298156
YMR019W	0.0	-1.9905311827485141
YMR020W	0.0	-1.8712104201859896
YMR021C	0.0	-1.5923159208019746
YMR023C	0.0	-1.164040385211619
YMR025W	0.0	-1.2718302542800335
YMR026C	0.0	-1.052957140752772
YMR027W	0.0	-1.2705324683062784
YMR030W	0.0	-1.5536279380714917
YMR031C	0.0	-2.008260998290569
YMR034C	0.0	-2.1313674439410435
YMR039C	0.0	-1.9190749038001307
YMR040W	0.0	-1.729335859639101
YMR041C	0.0	-1.5025605216494198
YMR042W	0.0	-1.5903133675418932
YMR060C	0.0	-1.8446249169483746
YMR062C	0.0	-2.3357263558761883
YMR069W	0.0	-0.8707145586994073
YMR071C	-5.697271637335632	-0.7806406388339514
YMR074C	0.0	-1.1932014322917806
YMR075C-A	0.0	-0.8119321412344688
YMR075W	0.0	-0.9432741052576914
YMR077C	0.0	-0.9039710175386211
YMR080C	-5.697271637335632	-0.7739684966216958
YMR081C	0.0	-0.9532033063656672
YMR082C	0.0	-1.0326369152294725
YMR096W	-5.697271637335632	0.0
YMR100W	0.0	-1.1609527449325434
YMR101C	0.0	-1.4956418245527359
YMR118C	0.0	-1.8285005732687558
YMR127C	0.0	-0.8946517286980168
YMR129W	0.0	-1.2303575285969888
YMR132C	-5.697271637335632	0.0
YMR140W	0.0	-1.1246729716534016
YMR141C	0.0	-0.99123719535554
YMR143W	0.0	-1.8426749963173505
YMR144W	0.0	-1.4844969525366947
YMR147W	0.0	-1.7739184666040169
YMR148W	0.0	-1.9142915665523736
YMR152W	0.0	-1.720531967990029
YMR153C-A	0.0	-1.0913915267444365
YMR153W	0.0	-1.6307450633268563
YMR155W	0.0	-1.4902145528440842
YMR156C	0.0	-1.1830895557469352
YMR157C	0.0	-1.128039136184456
YMR158W-B	0.0	-1.2876440167009757
YMR159C	0.0	-1.6705312398456824
YMR161W	0.0	-1.6474082965063905
YMR162C	0.0	-1.682963871251133
YMR163C	0.0	-1.6886585380836996
YMR164C	0.0	-1.911371213285322
YMR166C	0.0	-1.4149111578865372
YMR167W	0.0	-1.2576988070102555
YMR169C	0.0	-1.7150438277412574
YMR170C	0.0	-1.6379333300598673
YMR172C-A	0.0	-1.6368580061824647
YMR173W-A	0.0	-1.2677603974663372
YMR174C	0.0	-0.82536484210048
YMR175W	0.0	-1.6588613575221471
YMR175W-A	0.0	-1.2576988070102555
YMR176W	0.0	-1.5359507554638514
YMR177W	0.0	-1.5853346306851954
YMR178W	0.0	-1.7021487613672626
YMR180C	0.0	-1.862361694995955
YMR182C	0.0	-1.9832942725930949
YMR183C	0.0	-1.767146425039726
YMR184W	0.0	-1.5496646014947788
YMR186W	0.0	-1.6926040019577269
YMR187C	0.0	-1.4373700651545773
YMR188C	0.0	-1.3138460751803558
YMR189W	0.0	-1.560030251003105
YMR190C	0.0	-1.8214948239458868
YMR191W	0.0	-1.4764290343163864
YMR192W	0.0	-1.8285005732687558
YMR193C-A	0.0	-1.752855817644214
YMR193W	0.0	-1.8412710534630137
YMR194W	0.0	-1.9151322743110706
YMR195W	0.0	-2.0489662683743233
YMR196W	0.0	-1.8583907745375412
YMR198W	0.0	-1.6204528028839185
YMR199W	0.0	-1.1384342649661794
YMR201C	0.0	-1.3096698320933235
YMR202W	0.0	-1.7468038986253542
YMR204C	0.0	-1.8269730038675285
YMR205C	0.0	-1.4323791968727908
YMR206W	0.0	-1.5612812776679033
YMR207C	0.0	-1.9994186162727134
YMR209C	0.0	-0.8017829894690378
YMR210W	0.0	-1.8045243752755837
YMR214W	0.0	-1.9410727252701627
YMR215W	0.0	-1.9131193120719376
YMR216C	0.0	-1.9134988992370312
YMR219W	0.0	-1.7981162631474743
YMR221C	0.0	-1.7150438277412574
YMR222C	0.0	-1.431174504528911
YMR223W	0.0	-1.4286481594194165
YMR225C	0.0	-1.433776639991691
YMR226C	0.0	-1.8179464574057325
YMR230W	0.0	-2.1157550024471585
YMR231W	0.0	-2.014209367617928
YMR232W	0.0	-1.9710205184489074
YMR233W	0.0	-2.1084950588113105
YMR237W	0.0	-1.7391616315688685
YMR238W	0.0	-1.145404270670054
YMR241W	0.0	-1.6879641883558687
YMR242C	0.0	-1.3268031370657636
YMR242W-A	0.0	-0.8659565556464054
YMR243C	0.0	-1.1097342414796367
YMR244C-A	0.0	-1.4935173333246783
YMR244W	0.0	-1.4695217639804035
YMR245W	0.0	-1.2970018947293258
YMR246W	0.0	-1.9534470832286943
YMR247C	0.0	-1.8545728171168172
YMR247W-A	0.0	-0.8560807005700055
YMR250W	0.0	-1.8984132936003852
YMR251W	0.0	-1.569340989278283
YMR251W-A	0.0	-1.0061590456082043
YMR255W	0.0	-1.621495982591734
YMR258C	0.0	-1.078027548865933
YMR260C	-5.697271637335632	0.0
YMR261C	0.0	-1.1669370374321957
YMR262W	0.0	-1.9221434597703901
YMR265C	0.0	-1.9975216346633466
YMR266W	0.0	-1.899740855344162
YMR272C	0.0	-1.4149111578865372
YMR272W-B	0.0	-0.8202383523979925
YMR274C	0.0	-1.345190897932708
YMR275C	0.0	-1.4585078602303798
YMR276W	0.0	-1.2447328399276756
YMR278W	0.0	-0.9432741052576914
YMR280C	0.0	-1.6838612126914159
YMR284W	0.0	-1.6923447182564462
YMR285C	0.0	-2.1380879719174337
YMR287C	0.0	-1.9428630824710662
YMR289W	0.0	-1.843344816381443
YMR291W	0.0	-1.4962278910984073
YMR292W	0.0	-1.5622977368330515
YMR293C	-5.697271637335632	0.0
YMR294W	0.0	-1.2284499975449006
YMR294W-A	0.0	-1.277984271639453
YMR295C	0.0	-1.3221961817287298
YMR299C	0.0	-1.5162910850871303
YMR300C	0.0	-1.6049738507369675
YMR302C	0.0	-1.8045243752755837
YMR303C	0.0	-1.6822722896315516
YMR304C-A	0.0	-1.668869570840531
YMR304W	0.0	-1.247795666797576
YMR305C	0.0	-1.6713044549532252
YMR306C-A	0.0	-1.7901552362554727
YMR307W	0.0	-1.6391320517592674
YMR310C	0.0	-1.2682677045481567
YMR315W	0.0	-1.3596743859570326
YMR315W-A	0.0	-0.9976115779877462
YMR316W	0.0	-0.8564697397431801
YMR322C	0.0	-1.0968303549508038
YNL013C	0.0	-1.2222706716015157
YNL015W	-5.697271637335632	-1.3022191187628307
YNL025C	0.0	-2.270845068212961
YNL027W	0.0	-1.0209555021612662
YNL031C	0.0	-0.763602847113369
YNL041C	-5.697271637335632	0.0
YNL045W	0.0	-1.2680078136250936
YNL046W	0.0	-2.1206454337180216
YNL053W	0.0	-1.1989278347200565
YNL057W	0.0	-1.2102384746702457
YNL067W	0.0	-1.5595465206927166
YNL071W	0.0	-2.616824937166499
YNL072W	0.0	-1.0122941617399617
YNL077W	0.0	-1.1609527449325434
YNL084C	0.0	-0.8791680981042561
YNL086W	0.0	-2.253728734709652
YNL089C	0.0	-1.345190897932708
YNL097C	0.0	-1.576816414759126
YNL097C-B	0.0	-0.9598227737709843
YNL104C	0.0	-0.8936280997178128
YNL121C	0.0	-1.0408541851119353
YNL123W	0.0	-1.2429023504571937
YNL125C	0.0	-0.8202383523979925
YNL133C	-5.697271637335632	-2.312542967728534
YNL145W	0.0	-1.5751761757701257
YNL146C-A	0.0	-1.1978083876288144
YNL154C	0.0	-1.0241261714226366
YNL155W	0.0	-1.2093257759713991
YNL156C	0.0	-1.198512980798008
YNL162W-A	0.0	-1.337704037647361
YNL166C	0.0	-1.0158336518159756
YNL169C	0.0	-0.8820225399812178
YNL187W	-5.697271637335632	0.0
YNL203C	0.0	-0.863720867464874
YNL217W	0.0	-0.8054924943773544
YNL223W	0.0	-1.2190003821791704
YNL224C	0.0	-0.8850473086368464
YNL231C	0.0	-1.565433621491488
YNL235C	0.0	-0.9592618019569743
YNL237W	0.0	-1.2143298826305915
YNL238W	0.0	-1.460553453302232
YNL239W	0.0	-0.8742540487754212
YNL241C	-5.697271637335632	0.0
YNL246W	0.0	-1.5644546135981225
YNL249C	0.0	-1.6170413232988998
YNL253W	0.0	-1.95967023417877
YNL254C	0.0	-1.8545728171168172
YNL255C	0.0	-0.8027864725597373
YNL256W	-5.697271637335632	0.0
YNL268W	0.0	-1.08710325087989
YNL270C	0.0	-1.1686581835051046
YNL271C	0.0	-1.335609352577262
YNL273W	0.0	-1.7922207999896136
YNL274C	0.0	-1.443619500220467
YNL275W	0.0	-0.8877873931837098
YNL276C	0.0	-2.1084950588113105
YNL277W-A	0.0	-1.205597854364479
YNL278W	0.0	-1.4950004687103036
YNL281W	0.0	-1.935762511659262
YNL283C	0.0	-1.9504989973125144
YNL285W	0.0	-1.9455028420939886
YNL289W	0.0	-1.6170413232988998
YNL294C	0.0	-1.442654513923528
YNL295W	0.0	-1.9504989973125144
YNL297C	0.0	-2.398154504892436
YNL301C	0.0	-1.7389053070837441
YNL303W	0.0	-1.5584528695561857
YNL304W	0.0	-1.729335859639101
YNL305C	0.0	-1.4673152748452976
YNL309W	0.0	-1.4457659183388918
YNL311C	0.0	-1.9876132932215642
YNL314W	0.0	-2.005282013974393
YNL318C	0.0	-1.8865482105153828
YNL319W	0.0	-1.92668753414337
YNL320W	0.0	-1.9164934202061032
YNL321W	0.0	-2.1084950588113105
YNL322C	0.0	-1.2761943777015825
YNL323W	0.0	-1.329567310267984
YNL324W	0.0	-1.5237504777239632
YNL325C	0.0	-1.8480472266273138
YNL327W	0.0	-0.8456940254034475
YNL328C	0.0	-1.7952636196839935
YNL329C	0.0	-1.784177377386641
YNL330C	0.0	-1.9255802424570805
YNL332W	0.0	-1.6886585380836996
YNL338W	0.0	-1.6070595867353261
YNL339C	0.0	-1.6404767047959852
YNR004W	-5.697271637335632	0.0
YNR007C	0.0	-0.7733675894038218
YNR010W	-5.697271637335632	-1.9245324026734105
YNR012W	0.0	-2.1142350635086187
YNR014W	0.0	-1.2576988070102555
YNR027W	0.0	-1.2207076656276006
YNR028W	0.0	-1.7912679978630905
YNR030W	-5.697271637335632	0.0
YNR035C	-5.697271637335632	0.0
YNR037C	-5.697271637335632	0.0
YNR041C	0.0	-1.657875700149882
YNR042W	0.0	-1.105250466766588
YNR045W	0.0	-1.5612812776679033
YNR050C	0.0	-1.1993948888044816
YNR051C	0.0	-2.0268699782396675
YNR067C	0.0	-1.4276581052548845
YNR075W	-5.697271637335632	0.0
YOL001W	0.0	-1.5224775032229407
YOL008W	0.0	-1.2041797088396062
YOL011W	0.0	-1.5244834024366731
YOL013W-A	0.0	-1.1097342414796367
YOL014W	0.0	-1.7060957729878248
YOL019W-A	0.0	-0.8027864725597373
YOL024W	0.0	-1.7696823921648723
YOL025W	0.0	-1.8689169188283234
YOL027C	0.0	-1.8727777856211099
YOL028C	0.0	-1.26913243252853
YOL029C	0.0	-1.1384342649661794
YOL030W	0.0	-1.0931400845976986
YOL031C	0.0	-1.9349212415542387
YOL032W	0.0	-1.9038559922632303
YOL035C	0.0	-1.9632371621623494
YOL036W	0.0	-1.8225974237182514
YOL037C	0.0	-1.8575243918920694
YOL039W	0.0	-2.029468529493821
YOL041C	0.0	-1.7381680141827123
YOL042W	0.0	-1.6446830553211031
YOL043C	0.0	-1.128402667971818
YOL044W	0.0	-1.8740545137570028
YOL045W	0.0	-1.390088155116598
YOL046C	0.0	-0.8202383523979925
YOL047C	0.0	-0.8103294327045941
YOL049W	0.0	-1.5813712941084825
YOL050C	0.0	-1.7901552362554727
YOL051W	0.0	-1.7967125814432217
YOL052C	0.0	-1.140703569148836
YOL052C-A	0.0	-1.764045079962436
YOL053W	0.0	-1.4082683824973983
YOL054W	0.0	-1.4985347487781766
YOL055C	0.0	-1.6379333300598673
YOL056W	0.0	-1.2790157359426324
YOL057W	0.0	-1.2073908547298449
YOL058W	0.0	-1.1808927729943617
YOL059W	0.0	-1.5751761757701257
YOL060C	0.0	-1.7631291687059656
YOL061W	0.0	-1.515688305884154
YOL062C	0.0	-1.6489828803023345
YOL063C	0.0	-1.691388050806895
YOL064C	0.0	-0.9432741052576914
YOL065C	0.0	-1.8176960860440183
YOL068C	0.0	-1.6379333300598673
YOL070C	0.0	-1.3583147115710756
YOL071W	0.0	-1.3238934810634264
YOL075C	0.0	-1.440636815302656
YOL078W	-5.697271637335632	0.0
YOL079W	0.0	-1.9736196663853234
YOL080C	0.0	-1.704880605058346
YOL082W	0.0	-1.7725956340412994
YOL083W	0.0	-1.7453779362591295
YOL084W	0.0	-1.8355604210419942
YOL085C	0.0	-2.0505958809949814
YOL110W	0.0	-1.9164934202061032
YOL118C	0.0	-1.0290262966447543
YOL119C	0.0	-0.9278105953354344
YOL136C	0.0	-0.9509430004223882
YOL137W	0.0	-2.031667303631951
YOL138C	0.0	-0.7724449365889755
YOL141W	0.0	-1.1849393718939594
YOL151W	0.0	-0.9247785345663643
YOL159C-A	0.0	-1.0192246666607598
YOL164W-A	0.0	-0.9072793582557145
YOR001W	-5.697271637335632	-0.8041025159573764
YOR002W	0.0	-1.3986478112441632
YOR003W	0.0	-0.7961579604009871
YOR005C	0.0	-1.4388927029354615
YOR008C	0.0	-1.7607783298143573
YOR009W	0.0	-1.634018135092064
YOR010C	0.0	-2.000884465698133
YOR011W	0.0	-2.029665660968274
YOR012W	0.0	-1.9564203664603974
YOR013W	0.0	-1.8729759212310997
YOR014W	0.0	-1.5390261717362337
YOR015W	0.0	-1.0463208562522293
YOR016C	0.0	-1.3221961817287298
YOR017W	0.0	-1.3770424894272868
YOR018W	0.0	-1.0628440622621873
YOR019W	0.0	-1.7281357653576026
YOR020W-A	0.0	-0.8877873931837098
YOR021C	0.0	-1.5997928825170449
YOR022C	0.0	-1.704880605058346
YOR023C	0.0	-1.6879641883558687
YOR024W	0.0	-1.668869570840531
YOR025W	0.0	-1.6061153684117448
YOR026W	0.0	-0.8384658713401701
YOR027W	0.0	-1.137917968247374
YOR028C	0.0	-1.6331312867148091
YOR029W	0.0	-1.4292031897843809
YOR030W	0.0	-1.460553453302232
YOR032C	0.0	-1.560030251003105
YOR034C	0.0	-1.8509529612603757
YOR035C	0.0	-1.8570708947260801
YOR037W	0.0	-1.329567310267984
YOR038C	0.0	-1.7981162631474743
YOR039W	0.0	-1.2836307411754153
YOR040W	0.0	-1.8446249169483746
YOR041C	0.0	-1.6121411980767817
YOR042W	0.0	-0.8965773673736472
YOR044W	0.0	-1.6810825638255886
YOR045W	0.0	-1.7517947669071412
YOR047C	0.0	-1.6769317426803403
YOR049C	0.0	-1.901640596199506
YOR050C	0.0	-2.0961646783504255
YOR051C	0.0	-1.9975216346633466
YOR052C	0.0	-1.7802638042891643
YOR053W	0.0	-2.045974819854711
YOR054C	0.0	-1.8348619581724954
YOR058C	0.0	-1.3960456757813833
YOR061W	0.0	-1.7912679978630905
YOR062C	0.0	-1.6726097536528135
YOR064C	0.0	-1.6269314842976694
YOR066W	0.0	-1.7319131112928103
YOR068C	-5.697271637335632	-1.9208490870702077
YOR069W	0.0	-2.2564596243419284
YOR071C	0.0	-2.002643485008637
YOR072W	0.0	-1.7438680937537154
YOR076C	0.0	-1.3566189378987024
YOR079C	0.0	-1.777708890677957
YOR082C	0.0	-1.611808179857803
YOR083W	0.0	-2.0181678531094795
YOR084W	0.0	-1.9011726152480604
YOR085W	0.0	-2.0104820345638386
YOR086C	0.0	-1.1483336933571897
YOR087W	-5.697271637335632	-1.448869025675814
YOR091W	0.0	-1.941230767341916
YOR092W	0.0	-1.6769317426803403
YOR093C	0.0	-1.4673152748452976
YOR094W	0.0	-1.3047155848424146
YOR096W	0.0	-1.1826123110693445
YOR097C	0.0	-1.0122941617399617
YOR099W	0.0	-0.9652107123567075
YOR100C	0.0	-1.229435912470699
YOR104W	0.0	-0.7458446413665468
YOR107W	0.0	-0.816855926202537
YOR109W	-5.697271637335632	0.0
YOR115C	0.0	-0.8478868361866889
YOR120W	0.0	-0.82536484210048
YOR155C	0.0	-0.9034174529228595
YOR156C	0.0	-0.8138051104184005
YOR162C	0.0	-2.902381862331358
YOR164C	-5.697271637335632	0.0
YOR165W	0.0	-0.9091798604893412
YOR166C	0.0	-1.4577872535800684
YOR167C	0.0	-1.657875700149882
YOR170W	0.0	-1.4916892827330936
YOR173W	0.0	-1.3142245960893677
YOR175C	0.0	-1.5644546135981225
YOR182C	0.0	-1.071373057823551
YOR183W	0.0	-1.2576988070102555
YOR184W	0.0	-1.3060718380491112
YOR185C	0.0	-1.0984964263760457
YOR186W	0.0	-1.70782259057182
YOR187W	0.0	-1.5092385684123064
YOR188W	0.0	-1.5536279380714917
YOR189W	0.0	-0.9177802105209969
YOR191W	0.0	-1.5283428540884116
YOR195W	0.0	-0.8707145586994073
YOR202W	0.0	-1.636523748880814
YOR208W	0.0	-0.833021287760039
YOR213C	0.0	-1.0174642034240267
YOR227W	0.0	-0.8489466947319222
YOR228C	0.0	-0.7453029967468179
YOR229W	0.0	-1.0331097343298525
YOR230W	0.0	-0.7453029967468179
YOR233W	0.0	-0.9881919197937719
YOR234C	0.0	-0.9022621876377916
YOR235W	0.0	-1.668869570840531
YOR243C	0.0	-0.9956782222164519
YOR248W	-5.697271637335632	0.0
YOR273C	0.0	-1.460553453302232
YOR274W	0.0	-2.677681331054092
YOR289W	0.0	-1.3399781682165337
YOR291W	0.0	-1.268828884948399
YOR292C	0.0	-2.177966226773856
YOR296W	0.0	-1.7200880742934375
YOR298C-A	0.0	-1.4673152748452976
YOR298W	0.0	-1.8302333385596996
YOR299W	0.0	-1.7368221620617812
YOR303W	0.0	-2.132619716234781
YOR304W	0.0	-1.113372714402521
YOR308C	0.0	-1.6612887226926507
YOR309C	-5.697271637335632	0.0
YOR311C	0.0	-1.9845507149577404
YOR312C	0.0	-1.237080793780579
YOR313C	0.0	-1.8013492590727527
YOR314W	0.0	-1.7002224613286785
YOR315W	0.0	-1.8369022049755042
YOR316C	0.0	-1.4051531499011127
YOR317W	-5.697271637335632	0.0
YOR318C	0.0	-1.7271216011760546
YOR320C	0.0	-1.335609352577262
YOR324C	0.0	-1.4063359387478307
YOR327C	0.0	-1.8709569029904625
YOR328W	0.0	-1.5209380921984483
YOR334W	0.0	-1.2237069473613296
YOR337W	0.0	-1.4115180855654663
YOR338W	0.0	-1.5983255672421997
YOR342C	0.0	-1.2801577142782956
YOR343C	0.0	-1.440636815302656
YOR344C	0.0	-1.6732862388919048
YOR347C	0.0	-1.2821201430687066
YOR348C	0.0	-1.9437163381067581
YOR349W	0.0	-1.784177377386641
YOR351C	0.0	-2.053710710181303
YOR354C	0.0	-1.451190931165679
YOR357C	0.0	-1.078027548865933
YOR358W	0.0	-1.1319289263092298
YOR360C	0.0	-1.117954495120227
YOR363C	0.0	-1.6588613575221471
YOR365C	0.0	-1.838988171594827
YOR366W	0.0	-0.9569447444643248
YOR367W	0.0	-2.005282013974393
YOR371C	0.0	-2.234070249294532
YOR374W	0.0	-2.1223667368298056
YOR376W	-5.697271637335632	-1.8364628597937356
YOR377W	0.0	-1.6217695143026976
YOR378W	0.0	-1.4485995187885974
YOR380W	0.0	-1.5963100242822472
YOR381W	0.0	-1.5316530025966475
YOR382W	0.0	-1.7468038986253542
YOR383C	-5.697271637335632	-1.5748576366041458
YOR384W	0.0	-1.9921949103042444
YOR385W	0.0	-2.0380228843523844
YOR386W	0.0	-2.083650262360274
YPL001W	0.0	-1.1819338186361434
YPL002C	0.0	-1.3720350621930057
YPL003W	0.0	-1.0480823391752128
YPL005W	0.0	-1.7967125814432217
YPL014W	0.0	-1.2740325577506482
YPL019C	0.0	-1.1418581274172057
YPL021W	-5.697271637335632	0.0
YPL022W	0.0	-0.9177802105209969
YPL023C	0.0	-1.1652209535536189
YPL025C	0.0	-1.0061590456082043
YPL026C	0.0	-1.565433621491488
YPL027W	0.0	-0.851989514426302
YPL028W	-5.697271637335632	0.0
YPL030W	0.0	-0.7918844340434942
YPL032C	0.0	-0.7971330466966409
YPL034W	0.0	-1.435780054020557
YPL036W	0.0	-1.6055729451194747
YPL037C	0.0	-1.4253919812782891
YPL040C	0.0	-0.8707145586994073
YPL041C	0.0	-1.0158336518159756
YPL042C	0.0	-0.9617696759490186
YPL046C	0.0	-1.3955288132579546
YPL047W	0.0	-1.312381363836788
YPL051W	0.0	-2.780176310233196
YPL067C	-5.697271637335632	0.0
YPL085W	-5.697271637335632	0.0
YPL088W	0.0	-0.7458446413665468
YPL090C	0.0	-1.0564669978886145
YPL092W	0.0	-1.1097342414796367
YPL095C	0.0	-1.3794115947854413
YPL096W	0.0	-1.3256825263081067
YPL098C	0.0	-1.6307450633268563
YPL099C	0.0	-1.7739184666040169
YPL103C	0.0	-1.941230767341916
YPL104W	0.0	-1.762840131137325
YPL105C	0.0	-1.9793292700489264
YPL108W	0.0	-1.5636255438505875
YPL109C	0.0	-1.6170413232988998
YPL110C	0.0	-1.5230847938105845
YPL111W	0.0	-1.2195867219493384
YPL112C	0.0	-1.0252979404974907
YPL113C	0.0	-1.5463509922257237
YPL116W	0.0	-2.0044574736725944
YPL119C	0.0	-2.0554928263824324
YPL120W	0.0	-2.2175215807812396
YPL121C	0.0	-1.4691702878349886
YPL122C	-5.697271637335632	0.0
YPL125W	0.0	-1.8678695153617653
YPL127C	0.0	-2.1293712475124127
YPL133C	0.0	-1.375240751590653
YPL134C	-5.697271637335632	0.0
YPL135W	0.0	-1.6404767047959852
YPL136W	0.0	-2.1380879719174337
YPL138C	0.0	-2.2009729122679462
YPL139C	0.0	-1.8716935001963642
YPL140C	0.0	-2.0069661813993434
YPL141C	0.0	-1.9032433274225986
YPL144W	0.0	-2.139384568625692
YPL145C	0.0	-1.5536279380714917
YPL147W	0.0	-1.6555423071869688
YPL149W	0.0	-1.229435912470699
YPL150W	0.0	-1.0420932972370687
YPL152W	0.0	-1.137917968247374
YPL154C	0.0	-1.7569380281135627
YPL155C	0.0	-1.9110488366259726
YPL156C	0.0	-1.7686389473581714
YPL157W	-5.697271637335632	-1.6729767149853396
YPL159C	0.0	-1.7569380281135627
YPL161C	0.0	-1.9723004019024457
YPL162C	0.0	-1.935762511659262
YPL163C	0.0	-1.5963100242822472
YPL164C	0.0	-1.6114265964818897
YPL165C	0.0	-1.6700590716037818
YPL166W	0.0	-1.1769291588536335
YPL167C	0.0	-1.3298618533141222
YPL168W	0.0	-1.814542553625483
YPL170W	0.0	-1.5657066781148077
YPL171C	0.0	-2.1027151929702708
YPL172C	0.0	-2.0301940133465037
YPL173W	0.0	-1.711295098063134
YPL177C	0.0	-1.7736778047580524
YPL181W	0.0	-1.474937691857481
YPL182C	0.0	-1.3596743859570326
YPL184C	-5.697271637335632	-0.8653890873923773
YPL185W	0.0	-1.7643976069568328
YPL189W	0.0	-1.712611141460773
YPL194W	0.0	-1.4032176772428466
YPL195W	0.0	-1.1414409340933411
YPL196W	0.0	-1.2685410381051712
YPL197C	0.0	-1.345190897932708
YPL198W	0.0	-1.341545394144272
YPL199C	0.0	-1.6612887226926507
YPL200W	0.0	-1.978574952491743
