orf	hom | growth (relative abundance in pooled culture) | UVB [6,400 J/m2] | Birrell GW~Brown JM, 2001	hom | growth (relative abundance in pooled culture) | UVC [200 J/m2] | Birrell GW~Brown JM, 2001
YGR176W	-0.016	-0.044000000000000004
YGR177C	0.006999999999999999	-0.006
YGR178C	-0.054000000000000006	0.045
YGR181W	0.064	0.08800000000000001
YGR182C	0.063	0.009000000000000001
YGR183C	-0.018000000000000002	-0.019
YGR184C	0.049	-0.003
YGR187C	0.084	0.17600000000000002
YGR189C	0.031	0.013999999999999999
YGR192C	0.091	0.071
YGR193C	0.027000000000000003	0.013000000000000001
YGR194C	-0.027999999999999997	-0.003
YGR196C	0.07400000000000001	0.10400000000000001
YGR197C	-0.015	-0.10800000000000001
YGR199W	0.003	0.009000000000000001
YGR200C	0.225	0.29100000000000004
YGR201C	0.038	-0.1
YGR202C	0.040999999999999995	0.052000000000000005
YGR203W	0.013000000000000001	-0.026000000000000002
YGR204W	0.078	0.26899999999999996
YGR205W	0.025	-0.057
YGR206W	0.034	0.039
YGR207C	0.005	-0.001
YGR208W	0.015	-0.075
YGR209C	0.011000000000000001	-0.040999999999999995
YGR210C	-0.028999999999999998	-0.12300000000000001
YGR212W	0.019	-0.017
YGR213C	0.044000000000000004	0.023
YGR214W	0.311	0.34
YGR217W	-0.01	-0.095
YGR219W		
YGR220C	0.17	0.512
YGR221C	-0.063	-0.051
YGR222W		
YGR223C	-0.111	-0.09699999999999999
YGR224W	-0.068	0.006999999999999999
YGR225W	-0.07200000000000001	-0.054000000000000006
YGR226C	-0.057999999999999996	-0.005
YGR227W	-0.052000000000000005	0.081
YGR228W	-0.10300000000000001	-0.10400000000000001
YGR229C	-0.155	-0.091
YGR230W	-0.075	-0.061
YGR231C	0.055	0.05
YGR232W	0.24	0.29
YGR233C	0.645	0.6729999999999999
YGR234W	0.099	0.174
YGR235C	0.07200000000000001	0.071
YGR236C	0.042	0.034
YGR237C	0.078	0.08199999999999999
YGR238C	0.06	0.062
YGR239C	0.06	-0.005
YGR240C		
YGR241C	0.011000000000000001	0.013999999999999999
YGR242W	0.034	0.057999999999999996
YGR243W	0.051	0.03
YGR244C	-0.038	-0.042
YGR247W	-0.019	-0.023
YGR248W	-0.01	0.018000000000000002
YGR249W	0.01	0.01
YGR250C	-0.019	0.013000000000000001
YGR252W	0.045	0.038
YGR254W	-0.015	-0.016
YGR255C		
YGR256W	-0.008	0.002
YGR257C		
YGR258C	-3.555	-3.417
YGR259C	-0.028999999999999998	-0.09300000000000001
YGR260W	0.013999999999999999	-0.012
YGR261C	0.095	0.099
YGR263C	-0.006	-0.128
YGR266W	0.012	-0.043
YGR268C	0.051	-0.066
YGR269W	0.002	-0.034
YGR270W	0.133	0.15
YGR271W	-0.024	-0.06
YGR273C	-0.006	-0.031
YGR275W	-0.038	-0.051
YGR276C	0.017	0.002
YGR279C	0.043	-0.011000000000000001
YGR281W	-0.006999999999999999	0.001
YGR282C	-0.006	-0.083
YGR283C	0.027999999999999997	0.06
YGR284C	-0.005	-0.052000000000000005
YGR286C	0.008	-0.042
YGR287C	0.006	-0.017
YGR288W	0.006999999999999999	-0.024
YGR289C	0.048	0.034
YGR290W	-0.013999999999999999	0.001
YGR291C	-0.046	-0.012
YGR292W	0.015	-0.019
YGR295C	0.009000000000000001	-0.004
YHL002W	0.07400000000000001	0.078
YHL003C	0.033	-0.003
YHL005C	-0.04	0.084
YHL006C	-0.247	-0.217
YHL007C	0.008	0.015
YHL008C	-0.018000000000000002	0.027000000000000003
YHL009C	-0.10800000000000001	-0.138
YHL010C	0.102	0.024
YHL011C		
YHL012W	-0.076	0.005
YHL013C	0.006	0.027999999999999997
YHL014C	0.063	0.115
YHL016C	-0.005	0.023
YHL017W	0.031	0.067
YHL019C	0.006999999999999999	0.021
YHL020C	0.073	0.19
YHL021C	-0.046	-0.047
YHL022C	0.042	0.027999999999999997
YHL023C	0.002	-0.099
YHL024W	0.02	-0.006999999999999999
YHL026C	0.263	0.262
YHL027W	0.253	0.201
YHL028W	0.165	0.138
YHL029C	0.10099999999999999	0.064
YHL030W	-0.009000000000000001	0.006999999999999999
YHL031C		
YHL032C	-0.054000000000000006	-0.003
YHL033C		
YHL034C	0.10400000000000001	0.10800000000000001
YHL035C	-0.013999999999999999	-0.002
YHL036W	-0.055999999999999994	-0.021
YHL037C	-0.021	-0.024
YHL038C	-0.001	0.07400000000000001
YHL039W	-0.040999999999999995	-0.059000000000000004
YHL040C	-0.037000000000000005	-0.045
YHL041W	-0.028999999999999998	0.025
YHL042W	0.027000000000000003	-0.028999999999999998
YHL043W	0.021	-0.023
YHL044W	-0.068	-0.085
YHL045W	-0.071	0.004
YHL046C	-0.076	-0.047
YHL047C	-0.038	-0.017
YHR001W-A	0.04	0.04
YHR003C	0.052000000000000005	0.038
YHR004C	0.151	0.127
YHR006W	0.012	-0.045
YHR009C	0.006	-0.049
YHR012W	-0.05	-0.155
YHR013C	0.20800000000000002	0.14400000000000002
YHR014W	-0.012	-0.036000000000000004
YHR015W	-0.001	0.022000000000000002
YHR016C	-0.013000000000000001	-0.040999999999999995
YHR017W	0.009000000000000001	0.009000000000000001
YHR018C	0.017	-0.042
YHR021W-A	0.02	-0.033
YHR022C	-0.055	-0.047
YHR025W	-0.444	-0.93
YHR028C	-0.075	-0.064
YHR029C	-0.006999999999999999	-0.033
YHR030C	-0.233	-0.353
YHR031C	-0.09	0.063
YHR032W	-0.051	-0.06
YHR033W	0.025	-0.022000000000000002
YHR034C		
YHR035W	-0.008	0.051
YHR037W	0.017	-0.109
YHR039C	-0.193	-0.247
YHR041C	0.09300000000000001	-0.389
YHR043C	-0.053	0.038
YHR044C	0.214	0.253
YHR045W	0.261	0.307
YHR046C		
YHR047C		
YHR048W		
YHR049C-A		
YHR049W	-0.05	-0.032
YHR051W		
YHR057C	-0.043	-0.017
YHR061C	-0.015	0.006
YHR067W		
YHR073W		
YHR075C	0.042	0.065
YHR076W		
YHR077C	0.19699999999999998	0.287
YHR078W		
YHR079C		
YHR079C-A	0.005	-0.02
YHR080C		
YHR082C	-0.022000000000000002	-0.051
YHR086W	0.048	0.051
YHR087W	0.028999999999999998	0.03
YHR092C		
YHR093W	-0.01	-0.047
YHR094C	0.039	0.04
YHR095W	-0.006	0.036000000000000004
YHR096C	-0.004	-0.011000000000000001
YHR097C	-0.02	-0.011000000000000001
YHR100C	-0.069	0.006
YHR103W	-0.064	-0.067
YHR104W	-0.066	-0.078
YHR105W	-0.03	0.022000000000000002
YHR106W	-0.027000000000000003	0.021
YHR108W	-0.008	-0.001
YHR109W	-0.013000000000000001	-0.03
YHR110W	-0.049	-0.025
YHR111W	0.25	0.34600000000000003
YHR112C	-0.016	-0.06
YHR113W	-0.02	-0.048
YHR114W	-0.034	-0.043
YHR115C	-0.025	-0.062
YHR116W	0.028999999999999998	0.03
YHR117W	-0.022000000000000002	-0.036000000000000004
YHR121W	-0.002	-0.017
YHR123W	-0.03	-0.024
YHR124W	-0.023	-0.003
YHR125W	0.018000000000000002	-0.095
YHR126C	0.024	-0.022000000000000002
YHR127W	-0.038	-0.031
YHR129C	0.19	0.14
YHR130C	0.28	0.255
YHR131C	0.0	-0.069
YHR132C	0.192	0.159
YHR132W-A	-0.031	-0.01
YHR133C	0.047	0.038
YHR134W	-0.662	-0.723
YHR135C	0.023	0.019
YHR136C	0.067	0.025
YHR137W	0.174	0.11900000000000001
YHR138C	0.11900000000000001	0.106
YHR139C	0.034	0.052000000000000005
YHR139C-A	0.045	0.055999999999999994
YHR140W	-0.122	-0.106
YHR142W	0.003	0.057999999999999996
YHR143W	0.006	0.087
YHR146W	0.002	-0.059000000000000004
YHR150W	0.040999999999999995	0.035
YHR151C	-0.013000000000000001	-0.036000000000000004
YHR152W	0.02	0.047
YHR153C	-0.052000000000000005	-0.017
YHR154W		
YHR155W	0.0	-0.042
YHR156C	0.032	0.024
YHR157W	-0.068	-0.062
YHR158C	0.038	-0.015
YHR159W	-0.113	-0.08800000000000001
YHR160C	-0.036000000000000004	-0.044000000000000004
YHR161C	0.025	0.028999999999999998
YHR162W	0.03	0.022000000000000002
YHR163W	0.043	0.040999999999999995
YHR167W	-0.037000000000000005	-0.11900000000000001
YHR171W	-0.026000000000000002	0.022000000000000002
YHR176W	-0.040999999999999995	-0.044000000000000004
YHR177W	-0.036000000000000004	-0.019
YHR178W	-0.157	-0.158
YHR179W	-0.017	0.022000000000000002
YHR180W	-0.017	0.018000000000000002
YHR181W	0.005	0.013000000000000001
YHR182W	-0.024	-0.006999999999999999
YHR184W	-0.024	-0.06
YHR185C	-0.021	-0.073
YHR189W	0.035	0.096
YHR193C	0.01	-0.034
YHR195W	0.11699999999999999	0.115
YHR198C	-0.012	0.039
YHR199C	0.048	0.023
YHR200W	0.018000000000000002	0.083
YHR202W	0.021	0.044000000000000004
YHR203C	0.221	0.414
YHR204W	-0.006999999999999999	0.011000000000000001
YHR206W	0.006999999999999999	0.084
YHR207C	-0.10300000000000001	-0.221
YHR209W	0.009000000000000001	0.016
YHR210C	-0.021	-0.009000000000000001
YIL001W	-0.02	-0.023
YIL002C	-0.012	-0.006999999999999999
YIL005W	-0.003	-0.054000000000000006
YIL006W	-0.01	-0.045
YIL007C	0.013000000000000001	-0.022000000000000002
YIL009C-A		
YIL009W	0.01	0.009000000000000001
YIL010W	-0.009000000000000001	-0.019
YIL011W	-0.042	-0.037000000000000005
YIL012W	-0.013999999999999999	-0.006
YIL013C	-0.003	-0.053
YIL014C-A	-0.034	-0.19899999999999998
YIL014W	0.003	-0.025
YIL015W	-0.006999999999999999	-0.026000000000000002
YIL016W	0.004	-0.06
YIL017C	0.11699999999999999	0.155
YIL018W	0.062	0.07200000000000001
YIL020C	0.011000000000000001	-0.038
YIL023C	0.043	-0.044000000000000004
YIL024C	0.142	0.114
YIL025C	0.136	0.09699999999999999
YIL027C	0.025	0.02
YIL028W	0.027000000000000003	-0.04
YIL029C	-0.031	-0.08900000000000001
YIL030C	-0.02	-0.027000000000000003
YIL032C	-0.068	-0.07
YIL035C	-0.10099999999999999	-0.223
YIL036W		
YIL037C		
YIL038C	0.303	0.309
YIL039W	0.183	0.106
YIL041W	0.004	-0.115
YIL042C	0.003	0.017
YIL043C	0.2	0.183
YIL044C	0.163	0.115
YIL045W	0.33799999999999997	0.24600000000000002
YIL047C	0.302	0.287
YIL050W	0.2	0.187
YIL052C	0.24	0.16399999999999998
YIL053W	0.29600000000000004	0.264
YIL054W	0.16899999999999998	0.13
YIL055C	0.086	0.076
YIL056W	0.109	0.083
YIL057C	0.036000000000000004	0.02
YIL058W	-0.04	-0.11699999999999999
YIL059C	0.043	-0.016
YIL060W	-0.013999999999999999	0.019
YIL064W	-0.065	-0.106
YIL065C	-0.092	-0.196
YIL066C	-0.009000000000000001	-0.037000000000000005
YIL067C	0.006999999999999999	-0.01
YIL069C	0.002	0.018000000000000002
YIL070C	-0.02	0.045
YIL071C	0.013999999999999999	-0.006999999999999999
YIL072W	-0.028999999999999998	-0.005
YIL073C	-0.052000000000000005	-0.061
YIL074C	-0.004	-0.02
YIL076W	-0.06	-0.09699999999999999
YIL077C	-0.061	-0.162
YIL079C	-0.013999999999999999	-0.05
YIL084C	-0.022000000000000002	-0.035
YIL085C	-0.001	-0.016
YIL086C	-0.022000000000000002	-0.006999999999999999
YIL087C	-0.046	-0.053
YIL088C	-0.043	-0.052000000000000005
YIL089W	-0.085	-0.061
YIL090W	-0.092	-0.037000000000000005
YIL092W	-0.044	-0.08099999999999999
YIL094C	-0.022000000000000002	-0.039
YIL095W	-0.042	-0.024
YIL096C	-0.026000000000000002	0.025
YIL097W	-0.188	-0.331
YIL098C	0.09300000000000001	0.08
YIL099W	0.013999999999999999	0.037000000000000005
YIL100W	-0.07400000000000001	0.017
YIL101C	0.04	-0.017
YIL102C	0.242	0.165
YIL103W	-0.03	-0.141
YIL105C	0.496	0.536
YIL107C	0.248	0.198
YIL108W	0.295	0.3
YIL110W	0.08800000000000001	0.098
YIL111W	0.078	0.08900000000000001
YIL112W	0.132	0.128
YIL113W	0.076	0.038
YIL114C	-0.05	-0.064
YIL116W	0.009000000000000001	-0.035
YIL117C	-0.034	0.032
YIL119C	0.008	0.111
YIL120W	-0.015	0.038
YIL121W	0.023	0.187
YIL123W	-0.026000000000000002	0.063
YIL124W	-0.133	-0.11199999999999999
YIL125W	0.07400000000000001	-0.079
YIL130W	0.059000000000000004	-0.011000000000000001
YIL131C	-0.023	-0.07400000000000001
YIL132C	-0.222	-0.249
YIL133C	0.255	0.354
YIL135C	0.013999999999999999	-0.049
YIL136W	-0.026000000000000002	-0.09
YIL137C	0.023	0.01
YIL138C	0.051	-0.009000000000000001
YIL139C	-0.513	-0.6759999999999999
YIL140W	0.076	0.039
YIL141W	0.019	-0.055999999999999994
YIL145C	-0.027999999999999997	-0.011000000000000001
YIL146C	-0.009000000000000001	-0.033
YIL148W	0.067	0.11800000000000001
YIL149C	-0.057999999999999996	-0.066
YIL152W	-0.018000000000000002	-0.027999999999999997
YIL153W	-0.048	-0.054000000000000006
YIL154C	-0.047	-0.006999999999999999
YIL155C	0.006	0.018000000000000002
YIL156W	-0.071	-0.03
YIL157C	0.095	0.046
YIL158W	-0.052000000000000005	-0.145
YIL159W	-0.07	-0.052000000000000005
YIL160C	-0.08800000000000001	-0.039
YIL161W	0.02	0.043
YIL162W	-0.038	0.015
YIL163C	-0.031	-0.023
YIL164C	-0.076	0.035
YIL165C	-0.033	-0.059000000000000004
YIL166C	-0.06	-0.10400000000000001
YIL173W	-0.013999999999999999	-0.049
YIR001C	-0.068	-0.05
YIR002C	-0.42200000000000004	-0.47
YIR003W	0.0	0.01
YIR004W	-0.001	0.016
YIR005W	0.175	0.18899999999999997
YIR007W	0.016	0.005
YIR009W	0.23199999999999998	-0.044000000000000004
YIR013C	-0.01	-0.004
YIR014W	-0.024	-0.025
YIR016W	-0.061	-0.063
YIR017C	0.013999999999999999	-0.079
YIR018W	-0.015	-0.046
YIR019C	-0.04	-0.042
YIR020C	0.048	-0.076
YIR020W-A	-0.017	-0.064
YIR021W	0.024	0.177
YIR023W	-0.075	-0.094
YIR024C	-0.028999999999999998	-0.02
YIR025W	0.016	0.036000000000000004
YIR027C	-0.025	0.023
YIR028W	0.012	-0.013000000000000001
YIR029W	-0.025	-0.051
YIR030C	-0.027999999999999997	0.02
YIR031C	-0.055	-0.024
YIR032C	-0.019	-0.039
YIR033W	0.14800000000000002	0.16699999999999998
YIR034C	-0.005	0.0
YIR035C	-0.006999999999999999	-0.052000000000000005
YIR036C	0.004	-0.042
YIR037W	-0.028999999999999998	-0.092
YIR038C	0.001	-0.051
YIR039C	0.198	0.223
YIR042C	0.172	0.203
YJL003W		
YJL004C	0.047	0.08199999999999999
YJL007C	-0.063	-0.203
YJL012C	0.08199999999999999	0.083
YJL013C	0.004	-0.067
YJL016W	0.0145	0.026
YJL020C	-0.011000000000000001	-0.012
YJL022W	0.015	0.14300000000000002
YJL023C	0.307	0.54
YJL024C	0.087	0.124
YJL027C	-0.019	-0.049
YJL028W	-0.023	0.006999999999999999
YJL030W	0.018000000000000002	0.021
YJL036W	0.106	0.085
YJL037W	0.1	0.092
YJL038C	0.053	0.135
YJL042W	0.048	0.036000000000000004
YJL043W	0.022000000000000002	0.07200000000000001
YJL044C	0.037000000000000005	0.001
YJL045W	0.01	0.0
YJL047C	-0.488	-0.195
YJL048C	0.02	0.02
YJL049W	-0.012	0.027000000000000003
YJL051W	0.0	0.035
YJL052W	0.064	0.069
YJL053W	0.003	0.034
YJL055W	0.025	-0.006999999999999999
YJL057C	0.006	0.002
YJL058C	-0.006999999999999999	-0.068
YJL060W	0.002	0.027000000000000003
YJL062W	-0.20600000000000002	0.035
YJL064W	0.047	0.07200000000000001
YJL065C	-0.005	0.034
YJL066C	-0.011000000000000001	-0.024
YJL067W	-0.015	-0.013000000000000001
YJL068C	-0.012	-0.055
YJL070C	-0.03	-0.018000000000000002
YJL071W	-0.01	-0.012
YJL073W	-0.013999999999999999	-0.019
YJL077C	0.17	0.155
YJL078C	0.305	0.287
YJL079C	0.20600000000000002	0.20800000000000002
YJL080C	0.231	0.353
YJL082W	0.126	0.147
YJL083W	0.076	0.115
YJL084C	0.05	0.067
YJL088W	0.006999999999999999	-0.005
YJL089W	-0.018000000000000002	0.017
YJL092W	-1.535	-1.6869999999999998
YJL093C	-0.019	0.015
YJL094C	0.05	0.073
YJL095W	-0.149	-0.292
YJL098W	0.047	0.044000000000000004
YJL099W	-0.008	0.055999999999999994
YJL100W	0.011000000000000001	-0.001
YJL101C	0.040999999999999995	-0.006
YJL102W		
YJL103C	-0.011000000000000001	0.066
YJL105W	0.04	0.034
YJL106W	-0.038	-0.023
YJL107C	-0.079	-0.033
YJL108C	-0.086	-0.07
YJL110C	-0.037000000000000005	-0.04
YJL112W	0.02	0.019
YJL116C	-0.005	-0.002
YJL118W	-0.051	-0.042
YJL119C	0.032	-0.013999999999999999
YJL120W	-0.055999999999999994	0.096
YJL121C	0.04	0.052000000000000005
YJL122W	0.011000000000000001	0.003
YJL123C	-0.013000000000000001	-0.001
YJL124C	-0.34	-0.617
YJL126W	-0.005	-0.040999999999999995
YJL128C	0.01	-0.033
YJL129C	-0.002	0.07200000000000001
YJL130C	0.004	-0.039
YJL131C	-0.063	-0.08199999999999999
YJL132W	0.0465	0.0485
YJL133W	0.065	0.057999999999999996
YJL134W	0.026000000000000002	0.024
YJL135W	0.10300000000000001	0.10800000000000001
YJL136C		
YJL137C	0.045	0.008
YJL138C	0.086	0.10099999999999999
YJL139C	0.075	0.292
YJL141C	0.10300000000000001	0.16699999999999998
YJL142C	0.203	0.221
YJL144W	-0.027000000000000003	-0.10300000000000001
YJL145W	0.196	0.25
YJL146W	0.192	0.21899999999999997
YJL147C	0.085	0.055
YJL148W	0.12300000000000001	0.064
YJL149W	-0.059000000000000004	-0.129
YJL150W	-0.027000000000000003	-0.002
YJL151C	0.021	-0.004
YJL152W	0.254	0.262
YJL153C	-0.021	-0.02
YJL154C	-0.02	-0.046
YJL155C	0.14400000000000002	0.048
YJL157C	0.198	0.233
YJL158C	0.11800000000000001	0.13699999999999998
YJL159W	0.032	0.055999999999999994
YJL160C	-0.023	-0.017
YJL161W	0.001	-0.028999999999999998
YJL162C	-0.046	-0.08
YJL163C	0.004	-0.015
YJL164C	-0.040999999999999995	-0.062
YJL165C	-0.035	-0.08900000000000001
YJL166W	0.105	0.111
YJL168C	-0.115	0.011000000000000001
YJL169W	-0.11199999999999999	-0.053
YJL170C	0.005	0.16899999999999998
YJL171C	-0.036000000000000004	0.073
YJL172W	0.04	-0.031
YJL175W	-0.047	0.067
YJL177W	0.209	0.385
YJL178C	-0.077	0.032
YJL179W	-0.081	-0.024
YJL180C		
YJL181W	-0.028999999999999998	-0.043
YJL182C	-0.005	-0.069
YJL183W	0.079	0.29
YJL185C	-0.12	-0.204
YJL186W	-0.036000000000000004	-0.016
YJL187C	0.028999999999999998	-0.006
YJL190C	0.018000000000000002	0.066
YJL191W	0.016	0.003
YJL192C	-0.027999999999999997	0.013000000000000001
YJL193W	-0.094	-0.122
YJL196C	-0.047	-0.126
YJL197W	-0.053	-0.016
YJL198W	-0.055999999999999994	-0.039
YJL199C	0.011000000000000001	0.02
YJL200C	-0.01	0.027000000000000003
YJL201W	-0.025	0.0
YJL204C	-0.166	-0.153
YJL205C	-0.032	0.027000000000000003
YJL206C	-0.006999999999999999	0.036000000000000004
YJL207C	-0.055	-0.085
YJL208C	-0.045	-0.046
YJL209W	0.114	0.235
YJL210W	-0.039	-0.069
YJL211C	0.024	0.011000000000000001
YJL212C	-0.1	-0.107
YJL213W	-0.047	-0.043
YJL214W	0.001	0.027999999999999997
YJL215C	-0.022000000000000002	-0.013999999999999999
YJL216C	-0.038	0.025
YJL217W	-0.07	-0.055
YJL218W	-0.044000000000000004	-0.039
YJR001W	-0.066	-0.063
YJR003C	-0.013000000000000001	-0.027000000000000003
YJR004C	-0.005	0.017
YJR005W	0.09	0.095
YJR008W	0.015	-0.037000000000000005
YJR009C	0.039	0.015
YJR010C-A		
YJR010W	0.073	0.011000000000000001
YJR011C	0.006	0.083
YJR014W	0.054000000000000006	0.151
YJR015W	-0.005	0.042
YJR018W	-0.46	-0.35
YJR019C	-0.012	-0.07400000000000001
YJR020W	0.049	0.062
YJR021C	0.055	0.043
YJR024C	0.008	0.04
YJR025C	0.016	0.011000000000000001
YJR031C	0.001	0.008
YJR033C	-0.004	0.077
YJR035W	-0.049	-0.109
YJR036C	0.008	0.015
YJR037W	0.052000000000000005	0.062
YJR038C	-0.039	0.059000000000000004
YJR039W	0.015	-0.025
YJR040W	-0.03	0.055
YJR043C	-0.516	-0.539
YJR044C	-0.13	-0.233
YJR047C	0.05	-0.008
YJR048W	0.002	-0.009000000000000001
YJR049C	0.085	0.126
YJR050W	0.158	0.138
YJR051W	0.047	0.043
YJR052W	-0.902	-1.5030000000000001
YJR053W	0.166	0.13
YJR054W	0.20199999999999999	0.252
YJR056C	0.141	0.127
YJR058C	0.012	-0.015
YJR059W	0.042	0.027000000000000003
YJR060W	0.027999999999999997	0.142
YJR061W	0.025	0.022000000000000002
YJR062C	0.01	0.008
YJR066W	0.013000000000000001	0.002
YJR069C	0.045	0.003
YJR070C	0.023	0.026000000000000002
YJR073C	0.10300000000000001	0.064
YJR074W	-0.09300000000000001	-0.133
YJR075W	0.084	0.158
YJR077C	0.07400000000000001	0.151
YJR078W	0.021	0.037000000000000005
YJR079W	-0.063	-0.042
YJR080C	0.026000000000000002	-0.006999999999999999
YJR082C	0.046	0.073
YJR083C	-0.032	-0.062
YJR084W	0.008	0.005
YJR087W	0.045	-0.006999999999999999
YJR088C	-0.139	-0.196
YJR091C	-0.008	-0.054000000000000006
YJR092W	0.049	0.062
YJR094C	-0.005	-0.013000000000000001
YJR094W-A	0.152	0.154
YJR095W	-0.018000000000000002	-0.036000000000000004
YJR096W	0.026000000000000002	-0.008
YJR097W	0.021	-0.019
YJR098C	0.019	-0.011000000000000001
YJR099W	-0.001	-0.013999999999999999
YJR100C	0.025	0.009000000000000001
YJR102C	0.268	0.281
YJR103W	0.313	0.358
YJR105W		
YJR106W	0.263	0.255
YJR107W	0.179	0.138
YJR108W	0.13699999999999998	0.076
YJR109C	0.18600000000000003	0.161
YJR110W	-0.015	-0.013999999999999999
YJR111C	-0.07200000000000001	0.026000000000000002
YJR113C	0.21600000000000003	0.49200000000000005
YJR115W	0.102	0.128
YJR116W	0.079	0.086
YJR117W	0.18100000000000002	0.177
YJR119C	0.318	0.282
YJR120W	0.335	0.304
YJR121W	-0.004	0.14800000000000002
YJR122W		
YJR124C	0.47	0.47600000000000003
YJR125C	0.077	0.05
YJR126C	0.368	0.369
YJR127C	0.278	0.272
YJR128W	0.281	0.23199999999999998
YJR129C	0.1	0.054000000000000006
YJR130C	-0.012	-0.036000000000000004
YJR131W	0.142	0.14400000000000002
YJR133W	0.027999999999999997	-0.01
YJR134C	0.069	0.065
YJR135C	0.045	-0.006
YJR137C	-0.035	-0.038
YJR139C	-0.145	-0.42200000000000004
YJR140C	-0.077	-0.092
YJR142W	-0.025	-0.038
YJR144W		
YJR145C		
YJR146W	-0.015	-0.039
YJR147W	-0.027999999999999997	-0.046
YJR148W	-0.004	-0.047
YJR149W	0.019	-0.016
YJR150C	0.031	-0.040999999999999995
YJR152W	-0.027999999999999997	-0.027000000000000003
YJR153W	-0.02	0.011000000000000001
YJR154W	-0.047	-0.03
YKL001C	-0.051	-0.091
YKL002W	0.076	0.161
YKL005C	-0.033	-0.054000000000000006
YKL007W	0.6559999999999999	0.768
YKL008C	0.21600000000000003	0.292
YKL010C	0.145	0.155
YKL011C	0.156	0.13
YKL015W	0.064	0.046
YKL016C	-0.01	0.16
YKL017C	0.046	0.006999999999999999
YKL020C	-0.019	-0.025
YKL023W	0.013999999999999999	0.018000000000000002
YKL025C	-0.01	0.034
YKL026C	-0.011000000000000001	0.040999999999999995
YKL027W	0.032	-0.012
YKL029C	-0.028999999999999998	-0.042
YKL030W	-0.019	0.005
YKL031W	-0.001	-0.02
YKL032C	-0.013000000000000001	0.043
YKL033W-A	0.12	0.031
YKL034W	-0.032	-0.017
YKL037W	-0.102	0.08800000000000001
YKL038W	-0.015	-0.055999999999999994
YKL039W	-0.052000000000000005	-0.044000000000000004
YKL040C	0.013999999999999999	0.02
YKL041W	0.051	0.11699999999999999
YKL043W	0.004	0.037000000000000005
YKL044W	0.016	-0.02
YKL046C	-0.003	-0.021
YKL047W	0.016	0.024
YKL048C	-0.317	-0.615
YKL050C	-0.043	-0.004
YKL051W	-0.034	-0.025
YKL053C-A	0.41200000000000003	0.5539999999999999
YKL053W	0.205	0.33
YKL056C	0.015	0.076
YKL061W	0.006999999999999999	-0.057999999999999996
YKL062W	-0.026000000000000002	-0.057
YKL063C	-0.03	-0.016
YKL064W	0.006999999999999999	-0.015
YKL065C	-0.04	-0.022000000000000002
YKL066W	-0.044000000000000004	-0.071
YKL067W	-0.048	-0.039
YKL068W	0.078	-0.011000000000000001
YKL069W	0.013000000000000001	0.004
YKL070W	0.011000000000000001	-0.013999999999999999
YKL071W	-0.075	-0.09
YKL072W	-0.016	-0.03
YKL073W		
YKL074C	0.012	-0.131
YKL075C	-0.125	-0.214
YKL076C	-0.465	-0.528
YKL077W	-0.016	0.03
YKL079W	-0.084	-0.036000000000000004
YKL081W	0.001	-0.055
YKL084W	0.023	-0.006
YKL085W	-0.023	-0.059000000000000004
YKL086W	-0.045	-0.05
YKL087C	0.048	0.038
YKL090W	-0.013000000000000001	0.0
YKL091C	-0.02	-0.079
YKL092C	-0.038	-0.013999999999999999
YKL093W	-0.003	-0.035
YKL094W	-0.015	-0.004
YKL096W	-0.06	-0.10400000000000001
YKL096W-A	-0.042	-0.166
YKL097C	0.037000000000000005	-0.026000000000000002
YKL098W	-0.040999999999999995	-0.068
YKL100C	0.006	-0.021
YKL101W	-0.18600000000000003	-0.281
YKL102C	0.011000000000000001	-0.024
YKL103C	-0.002	-0.019
YKL105C	0.015	-0.052000000000000005
YKL106W	-0.015	-0.051
YKL107W	-0.026000000000000002	-0.049
YKL109W	0.013999999999999999	0.026000000000000002
YKL110C	0.156	0.369
YKL113C		
YKL115C	0.013999999999999999	-0.107
YKL116C	-0.040999999999999995	-0.047
YKL117W	0.006999999999999999	-0.065
YKL120W	-0.021	-0.034
YKL121W	-0.085	-0.084
YKL123W	-0.003	0.022000000000000002
YKL124W	0.005	-0.015
YKL126W	0.16	0.348
YKL127W	-0.006999999999999999	0.064
YKL128C	-0.034	-0.006999999999999999
YKL129C	-0.008	-0.022000000000000002
YKL130C	-0.03	-0.012
YKL131W	-0.002	-0.028999999999999998
YKL132C	-0.021	-0.004
YKL133C	-0.018000000000000002	-0.009000000000000001
YKL135C	0.036000000000000004	-0.026000000000000002
YKL136W	-0.013000000000000001	-0.016
YKL137W	-0.028999999999999998	-0.005
YKL138C		
YKL140W	-0.027000000000000003	-0.115
YKL142W	-0.057999999999999996	-0.035
YKL146W	-0.004	0.034
YKL147C	-0.057999999999999996	-0.055999999999999994
YKL148C	-0.043	-0.038
YKL149C	0.081	0.066
YKL150W	-0.201	-0.233
YKL151C	0.005	-0.019
YKL155C	0.226	0.11
YKL156W	0.381	0.35700000000000004
YKL157W	0.358	0.35650000000000004
YKL159C	0.278	0.28
YKL160W	0.251	0.266
YKL161C	0.10099999999999999	0.13699999999999998
YKL162C	0.09300000000000001	0.09699999999999999
YKL162C-A	0.021	-0.022000000000000002
YKL163W	0.134	0.133
YKL164C	0.013000000000000001	0.015
YKL166C	0.062	0.031
YKL167C	0.045	0.024
YKL168C	0.049	0.06
