orf	hap a | growth (exponential growth rate) | paraquat [400 ug/mL] | SC | Stenberg S~Warringer J, 2022
YHR123W	-0.7184133
YHR124W	-0.7382350000000001
YHR125W	-0.747771
YHR126C	-0.6351646
YHR127W	0.01447044
YHR129C	-0.06162142
YHR130C	-0.5151017
YHR131C	-0.002144315
YHR132C	-0.48422550000000003
YHR132W-A	-0.04974232
YHR133C	-0.7127513000000001
YHR134W	-0.17967539999999999
YHR135C	-0.8007850999999999
YHR136C	0.04229383
YHR137W	-0.46561800000000003
YHR138C	-0.07050031
YHR139C	0.02445364
YHR139C-A	0.0001525727
YHR140W	-0.2298541
YHR142W	-0.04316592
YHR143W	-0.11997839999999999
YHR146W	-0.355583
YHR150W	-0.6011768
YHR151C	-0.7668305000000001
YHR152W	-0.1317662
YHR153C	0.0233049
YHR154W	-0.05269696
YHR155W	-0.03526474
YHR156C	-0.5253691
YHR157W	-0.5004118
YHR158C	-0.04715536
YHR159W	-0.5945196999999999
YHR160C	-0.3138567
YHR161C	-0.5987988000000001
YHR162W	-0.04349212
YHR163W	-0.3155402
YHR167W	-0.7181295999999999
YHR171W	-0.5530067
YHR176W	-0.05339677
YHR178W	-0.5513140999999999
YHR179W	-0.01358335
YHR180W	-0.2908691
YHR181W	-0.4698242
YHR182W	-0.15055610000000003
YHR184W	-0.6842328000000001
YHR185C	-0.04021996
YHR189W	-0.1787213
YHR191C	-0.2062665
YHR193C	-0.04014894
YHR194W	-0.1659767
YHR195W	-0.3716874
YHR198C	-0.5750218
YHR199C	-0.6156204000000001
YHR200W	-0.1385065
YHR202W	-0.01682039
YHR203C	-0.3731325
YHR204W	-0.03055208
YHR206W	-0.7752983
YHR207C	0.0047422409999999995
YHR209W	-0.5350441
YHR210C	-0.4167143
YIL001W	-0.004514337
YIL002C	-0.6509949
YIL005W	-0.7282308000000001
YIL006W	-0.6480971
YIL007C	-0.6308348000000001
YIL008W	-1.042335
YIL009C-A	0.01452129
YIL010W	-0.1180308
YIL011W	0.02338545
YIL012W	-0.03811979
YIL013C	-0.14226979999999997
YIL014C-A	-0.8428758
YIL014W	-0.4074909
YIL015W	-0.6766373999999999
YIL016W	0.0071528880000000005
YIL017C	-0.9223844999999999
YIL018W	-0.5328258000000001
YIL020C	-0.559902
YIL023C	-0.6179425000000001
YIL024C	-0.01754245
YIL025C	0.03051527
YIL027C	-0.6962896
YIL028W	-0.6062031
YIL029C	-0.5588645000000001
YIL030C	-0.02607874
YIL032C	-0.7193983
YIL034C	-0.07287669
YIL035C	-0.3795775
YIL036W	-0.3016818
YIL037C	-0.43658690000000006
YIL038C	-0.7082741
YIL039W	-1.171452
YIL040W	-1.041052
YIL041W	-0.5981906
YIL042C	-0.4929872
YIL043C	0.1303098
YIL044C	-0.5758306
YIL045W	-0.07638132
YIL047C	0.03065435
YIL049W	-0.604007
YIL050W	-0.6231543
YIL052C	-0.8052170999999999
YIL053W	-0.615577
YIL054W	-0.5608981
YIL055C	0.02206441
YIL056W	0.06756292
YIL057C	0.04626078
YIL058W	-0.6488932
YIL059C	-0.1313424
YIL060W	-0.2104999
YIL064W	-0.6788069
YIL065C	-0.8531236999999999
YIL066C	-0.6054686
YIL067C	-0.05982671
YIL070C	-0.01117083
YIL071C	-0.2507992
YIL072W	-0.0434658
YIL073C	-0.6945486999999999
YIL074C	-0.2377789
YIL076W	-0.27773590000000004
YIL077C	-0.7743687
YIL079C	-0.1055156
YIL084C	-0.1466014
YIL085C	-0.16693529999999998
YIL086C	-0.6110419
YIL087C	-0.12598310000000001
YIL088C	-0.38139709999999993
YIL089W	-0.15539389999999997
YIL090W	-0.8070347
YIL092W	-0.05424713
YIL093C	-0.02959913
YIL094C	0.1404008
YIL095W	-0.1643361
YIL096C	-0.06880162
YIL097W	-0.17699949999999998
YIL098C	-1.342378
YIL099W	-4.529518e-05
YIL100W	-0.1687207
YIL101C	-0.2559299
YIL102C	-0.06670678
YIL103W	0.01019462
YIL105C	0.0631943
YIL107C	-0.5473863
YIL108W	-0.5418432
YIL110W	-0.7824506999999999
YIL111W	-0.7345144
YIL112W	-0.7633930999999999
YIL113W	-0.03065251
YIL114C	-0.7092364000000001
YIL116W	-0.8137793000000001
YIL117C	-0.02228361
YIL119C	-0.8382101999999999
YIL120W	-0.7451511
YIL121W	0.011304799999999999
YIL122W	-0.1076771
YIL123W	-0.1899055
YIL124W	-0.007968312
YIL125W	-0.03394078
YIL128W	-0.4176242
YIL130W	0.07908609
YIL131C	-0.04348874
YIL132C	-0.8889453000000002
YIL133C	-0.7333554
YIL134W	0.09210766
YIL135C	0.06317053
YIL136W	0.02478545
YIL137C	-0.6139876
YIL138C	-0.1520743
YIL139C	0.01072591
YIL140W	0.02785264
YIL141W	-0.0028511170000000002
YIL145C	-0.7400909999999999
YIL146C	0.003520315
YIL148W	-0.9588585
YIL149C	0.007334042
YIL151C	-0.0042570609999999995
YIL152W	-0.6653231
YIL153W	-0.8308803
YIL154C	-0.8302934999999999
YIL155C	-0.7920965999999999
YIL156W	-0.02789348
YIL157C	0.01257102
YIL158W	-0.6897344
YIL159W	-0.0563584
YIL160C	-0.11732970000000001
YIL161W	0.004806075
YIL162W	0.06209167
YIL163C	-0.3246065
YIL164C	-0.12303519999999998
YIL165C	-0.4928898
YIL166C	-0.6886316
YIL173W	-0.1657271
YIR001C	-0.7933382
YIR002C	-0.8980855
YIR003W	-0.02435418
YIR004W	0.07029703
YIR005W	-0.6466514
YIR007W	-0.6461964
YIR009W	-0.1001698
YIR013C	-0.6214440999999999
YIR014W	-0.09218259
YIR016W	-0.6086647
YIR017C	-0.09051598
YIR018W	-0.1567213
YIR019C	-0.08228324
YIR020C	-0.6840894000000001
YIR020W-A	-0.2066221
YIR021W	-0.05403267
YIR023W	-0.7460861999999999
YIR024C	-0.09552364
YIR025W	-0.08242716
YIR026C	-0.8067991
YIR027C	-0.537646
YIR028W	-0.20712460000000002
YIR029W	0.0173181
YIR030C	0.06214486
YIR031C	-0.5743316999999999
YIR032C	-0.1026422
YIR033W	-0.2946913
YIR034C	-1.229819
YIR035C	-0.0877515
YIR036C	0.03023201
YIR037W	-0.1370219
YIR038C	0.03538173
YIR039C	-0.1669878
YIR042C	0.04895696
YJL003W	-0.1859856
YJL004C	-0.7215374
YJL006C	-0.14553
YJL007C	-0.6913053000000001
YJL012C	-0.08844082
YJL013C	0.05619569
YJL016W	-0.10339373
YJL020C	-0.4230528
YJL022W	-0.42414350000000006
YJL023C	0.009601547
YJL024C	-0.7787088000000001
YJL027C	-0.02005356
YJL028W	-0.12082899999999999
YJL029C	-0.3689708
YJL030W	-0.07686805
YJL036W	-0.5314993
YJL037W	0.01242071
YJL038C	-0.600637
YJL042W	-1.3061719999999999
YJL043W	0.01080969
YJL044C	-0.03427431
YJL045W	-0.04959906
YJL046W	-0.1266704
YJL047C	-0.1409076
YJL048C	-0.7405103
YJL049W	0.02804226
YJL051W	-0.035204400000000004
YJL052W	-0.42095059999999995
YJL053W	0.04714485
YJL055W	-0.08039365
YJL056C	-0.569321
YJL057C	-0.10308579999999999
YJL058C	-0.04722104
YJL059W	-0.4257593
YJL060W	0.07227993
YJL062W	0.09077989
YJL064W	-0.122305
YJL065C	-0.1501835
YJL066C	0.02086505
YJL067W	-0.19389979999999998
YJL068C	-0.12859849999999998
YJL070C	-0.5085211
YJL071W	-0.6400289
YJL073W	-0.02938594
YJL077C	0.04304263
YJL078C	-0.6243510999999999
YJL079C	-0.05574878
YJL082W	-0.5941163
YJL083W	0.01223037
YJL084C	-0.6915180999999999
YJL088W	-0.5057195999999999
YJL089W	-0.02118892
YJL092W	-0.1507789
YJL093C	-0.11548789999999999
YJL094C	-0.22421420000000003
YJL095W	-0.4924989000000001
YJL098W	-0.2092873
YJL099W	-0.15344570000000002
YJL100W	-0.1394825
YJL101C	-2.051631
YJL103C	-0.09199260000000001
YJL105W	-0.5777704
YJL106W	-0.6308186
YJL107C	-0.04827646
YJL108C	-0.1180358
YJL110C	-0.02675965
YJL112W	-0.04718734
YJL115W	-0.2799247
YJL116C	-0.08917796
YJL117W	-0.11777160000000002
YJL119C	-0.2554667
YJL120W	-0.115291
YJL121C	-0.379603
YJL122W	-0.6287226
YJL123C	-0.0563735
YJL124C	-0.06047809
YJL126W	-0.0393771
YJL127C	-0.05680468
YJL128C	-0.7469218000000001
YJL129C	-0.7878235
YJL130C	-0.1490005
YJL131C	-0.21991460000000002
YJL132W	-0.6616048000000001
YJL133W	-0.191494
YJL134W	-0.46727820000000003
YJL135W	-1.305662
YJL136C	-0.3920058
YJL137C	-0.6109081999999999
YJL138C	-0.6652636
YJL139C	-0.8927469000000001
YJL140W	
YJL141C	-0.6965349000000001
YJL142C	-0.1764302
YJL144W	-0.25584819999999997
YJL145W	-0.1316005
YJL146W	-0.1289817
YJL147C	-0.4773629
YJL148W	-0.7134130999999999
YJL149W	-0.7836793000000001
YJL150W	-0.49407390000000007
YJL151C	-0.7205669
YJL152W	-0.3344744
YJL153C	-2.717579
YJL154C	-0.23609139999999998
YJL155C	-0.1304238
YJL157C	-0.24855619999999998
YJL158C	-0.06924103
YJL159W	-0.1690764
YJL160C	-0.5152982
YJL161W	-0.1563276
YJL162C	-0.7352350999999999
YJL163C	-0.6275738000000001
YJL164C	-0.5173273
YJL165C	-1.015565
YJL166W	-0.04035845
YJL168C	-1.240597
YJL169W	-0.31887259999999995
YJL170C	-0.6882608
YJL171C	-0.192339
YJL172W	-0.5731448
YJL175W	-1.088501
YJL176C	-0.1354856
YJL177W	-0.6845109
YJL178C	-0.764541
YJL179W	-0.07643952
YJL180C	-0.8710808000000001
YJL181W	-0.006190318
YJL182C	-0.6633154
YJL183W	-0.06681137
YJL185C	-0.6782809
YJL186W	-0.044724900000000005
YJL187C	-0.08189578
YJL188C	-0.22998649999999998
YJL189W	-0.7355605
YJL190C	-0.07458379
YJL191W	-0.11769160000000002
YJL192C	-0.62035
YJL193W	-0.6098053000000001
YJL196C	-0.6961303000000001
YJL197W	-0.04743203
YJL198W	-0.7369078
YJL199C	-0.1060078
YJL200C	-0.25825
YJL201W	-0.2510903
YJL204C	-0.41845470000000007
YJL205C	-0.2221788
YJL206C	-0.7172248999999999
YJL207C	-0.6712935
YJL208C	-0.6425225
YJL210W	-0.5010274
YJL211C	-0.30025809999999997
YJL212C	-0.6349556
YJL213W	-0.6259566999999999
YJL214W	-0.21219970000000002
YJL215C	-0.6976978
YJL216C	-0.6291624
YJL217W	-0.6334751000000001
YJL218W	-0.2623891
YJR001W	-0.0199453
YJR003C	-0.6814631999999999
YJR005W	-0.1751987
YJR008W	-0.1006585
YJR009C	-0.2433165
YJR010C-A	-0.00170527
YJR010W	-0.4699975
YJR011C	-0.2403759
YJR014W	-0.08223359
YJR015W	-0.1984155
YJR019C	0.004440871
YJR020W	-0.0657055
YJR021C	-0.2695259
YJR024C	-0.48278809999999994
YJR025C	0.1787204
YJR030C	-0.06024695
YJR031C	-0.6887419
YJR032W	-0.3242536
YJR033C	-0.2759355
YJR034W	-0.9571876
YJR035W	0.0005578569
YJR036C	-0.3610518
YJR037W	-0.03756296
YJR038C	-0.5756363
YJR039W	-0.2312173
YJR040W	-0.7340835
YJR043C	-0.04151162
YJR044C	-0.2658452
YJR047C	-0.3337795
YJR048W	0.03555411
YJR049C	-0.01090649
YJR050W	-0.04455511
YJR051W	-0.5887189
YJR052W	-0.09690891
YJR053W	-0.5844258000000001
YJR054W	0.03359195
YJR058C	-0.7152546
YJR059W	0.15743479999999999
YJR060W	-0.002396569
YJR061W	-0.1346266
YJR062C	-0.8665826999999999
YJR066W	0.02715996
YJR069C	-0.5021384
YJR070C	-0.802651
YJR073C	-1.057899
YJR074W	-0.24690770000000004
YJR075W	-0.23455460000000003
YJR077C	-0.10344360000000001
YJR078W	-0.5743826
YJR079W	0.0031211940000000003
YJR080C	-0.03289309
YJR082C	-0.6956356
YJR083C	-0.7634774999999999
YJR084W	-0.5997560000000001
YJR087W	-0.1282606
YJR088C	-0.7067071
YJR090C	-1.034616
YJR091C	-0.700779
YJR092W	-0.06661815
YJR094C	-0.08621504
YJR094W-A	-0.6515373999999999
YJR095W	-0.6458581999999999
YJR096W	-0.03499124
YJR097W	-0.08832353
YJR098C	-0.08302054
YJR099W	-0.11651969999999999
YJR100C	-0.0867141
YJR102C	-2.222024
YJR103W	-0.04045478
YJR104C	-3.451426
YJR105W	-0.6763324000000001
YJR106W	-0.1023191
YJR107W	-0.06072131
YJR108W	-1.179508
YJR109C	-0.895725
YJR110W	-0.6222869000000001
YJR111C	-0.2329929
YJR113C	0.13567120000000002
YJR115W	-0.7095619000000001
YJR116W	-0.13997920000000003
YJR117W	-0.028272199999999997
YJR118C	-0.2511199
YJR119C	-0.0679556
YJR120W	-0.1643176
YJR121W	-0.5926642
YJR122W	-0.1352499
YJR124C	-0.4468062
YJR125C	-0.5554663000000001
YJR126C	-0.6260168
YJR127C	-0.07935417
YJR128W	-0.9290149
YJR129C	-0.7448375
YJR130C	-0.6971319
YJR131W	-0.7643506999999999
YJR133W	-0.8326018
YJR134C	-0.5537181999999999
YJR135C	0.02229351
YJR137C	-1.103172
YJR139C	0.02465913
YJR140C	-1.061919
YJR142W	-0.1814519
YJR144W	0.00742878
YJR145C	-0.20999450000000003
YJR146W	0.03572515
YJR147W	0.01301302
YJR148W	-0.08324962
YJR149W	0.01550155
YJR150C	-0.10886589999999999
YJR152W	-0.01987364
YJR153W	0.006003019
YJR154W	-0.02155469
YKL001C	-0.15812879999999999
YKL002W	-0.2796325
YKL003C	-0.1335064
YKL005C	-0.12852950000000002
YKL006W	-0.8685433000000001
YKL007W	-0.01269935
YKL008C	-0.04838168
YKL009W	-0.319668
YKL010C	-0.04728007
YKL015W	-0.03108039
YKL016C	-0.4608197
YKL017C	-0.01280109
YKL020C	-0.8332558000000001
YKL023W	-0.11999669999999998
YKL025C	-0.0011234510000000001
YKL026C	-0.5357854000000001
YKL027W	0.01184212
YKL029C	-0.7038649
YKL030W	-0.19497379999999997
YKL031W	-0.0521529
YKL032C	0.1280252
YKL033W-A	-0.0028992909999999996
YKL034W	-0.512301
YKL037W	-0.178498
YKL038W	0.06381756
YKL039W	0.02695151
YKL040C	-0.43780909999999995
YKL041W	-0.4892607
YKL043W	0.10415150000000001
YKL044W	0.05854502
YKL046C	-0.6372536999999999
YKL047W	-0.1306858
YKL048C	0.02353569
YKL050C	-0.0062281590000000005
YKL051W	0.01569093
YKL053C-A	-0.1234846
YKL053W	-0.4634573
YKL055C	-0.2137381
YKL056C	-0.7247384
YKL061W	-0.01374053
YKL062W	0.04331776
YKL063C	-0.2484054
YKL064W	-0.43657640000000003
YKL065C	-0.1510356
YKL066W	-0.48404830000000004
YKL067W	-0.01173893
YKL068W	-0.5566575
YKL069W	-0.172675
YKL070W	-0.5395352
YKL071W	-0.00290682
YKL072W	-0.05014964
YKL073W	-0.16591679999999998
YKL074C	-0.19235170000000001
YKL075C	-0.1276932
YKL076C	-0.18190150000000002
YKL077W	0.2468833
YKL079W	0.01490467
YKL081W	-0.6485816
YKL084W	-0.2562333
YKL085W	-0.05408309
YKL086W	-0.5694283
YKL087C	-0.08742364
YKL090W	-0.6415648
YKL091C	-0.8385796
YKL092C	-0.2598635
YKL093W	-0.1541475
YKL094W	-0.01934774
YKL096W	0.02973828
YKL096W-A	-0.5306390000000001
YKL097C	0.03619992
YKL098W	-0.05220837
YKL100C	0.04976231
YKL101W	0.10677069999999998
YKL102C	-0.02580002
YKL103C	-0.07553863
YKL105C	-0.04341338
YKL106W	-0.04060641
YKL107W	-0.5713265000000001
YKL109W	-1.058231
YKL110C	-0.3098283
YKL113C	-0.20595270000000002
YKL114C	-0.5341863
YKL115C	-0.710124
YKL116C	-0.6509614
YKL117W	0.03047194
YKL119C	-1.292353
YKL120W	0.08592914
YKL121W	-0.1926525
YKL123W	-0.03999266
YKL124W	-0.5527564
YKL126W	-0.31910570000000005
YKL127W	-0.6023623
YKL128C	-0.01489183
YKL129C	-0.8630743000000001
YKL130C	-0.60639
YKL131W	-0.13744320000000002
YKL132C	0.001284382
YKL133C	0.02870814
YKL134C	-0.08112765
YKL136W	0.08621492
YKL137W	-0.08439158
YKL138C	0.08454913
YKL139W	-0.879885
YKL140W	-0.03336199
YKL142W	-0.01931403
YKL143W	-0.28606279999999995
YKL146W	-0.3029671
YKL147C	0.03751664
YKL148C	0.02827647
YKL149C	-0.2852438
YKL150W	-0.4294134
YKL151C	-0.967612
YKL155C	-0.07907221
YKL156W	-0.3722043
YKL157W	-0.4458209
YKL159C	-0.7806548000000001
YKL160W	-0.09323098
YKL161C	-0.06184328
YKL162C	-0.002129615
YKL162C-A	-0.9374546999999999
YKL163W	-0.0005290789
YKL164C	0.01844791
YKL166C	0.046054000000000005
YKL167C	-0.013086000000000002
YKL168C	0.1634415
YKL169C	-0.6859799
YKL171W	-0.7174695
YKL174C	0.08426629
YKL175W	-0.10491400000000001
YKL176C	-0.6723613
YKL177W	0.02442623
YKL178C	-0.09554524
YKL179C	-0.0273513
YKL183W	0.01496103
YKL184W	-0.1383271
YKL185W	-0.2305947
YKL187C	-0.04149416
YKL188C	-0.04659922
YKL190W	0.01453883
YKL191W	-0.22373449999999998
YKL197C	-0.09233707
YKL198C	-0.5661033
YKL201C	-0.3650168
YKL202W	-1.043366
YKL204W	-0.8361620999999999
YKL205W	0.07845091
YKL206C	-0.19995610000000003
YKL207W	-0.03304586
YKL208W	0.01655196
YKL211C	-1.134642
YKL212W	-0.8324220999999999
YKL213C	-0.1226492
YKL214C	-0.5748751999999999
YKL215C	-0.5831198000000001
YKL216W	-0.6087403
YKL217W	-0.825327
YKL218C	-0.5304958000000001
YKL220C	-0.5938039
YKL221W	-0.6668396
YKL222C	-0.6876871999999999
YKR001C	-0.11808319999999999
YKR003W	-0.9653543
YKR005C	-0.009755340999999999
YKR007W	-0.8795086
YKR009C	-0.8004311
YKR010C	-0.7724763000000001
YKR011C	-0.7042267
YKR012C	-0.8232838
YKR013W	-0.09282489
YKR014C	-0.8396573
YKR015C	-0.03682418
YKR016W	0.09299576
YKR017C	-0.008313219
YKR018C	-0.06364585
YKR019C	-1.191635
YKR020W	-0.37774709999999995
YKR021W	-0.6007731
YKR023W	-1.0504200000000001
YKR024C	-0.6407243
YKR026C	-0.26559740000000004
YKR027W	-0.8924440999999999
YKR028W	-0.6783719
YKR029C	-0.3698735
YKR030W	-0.6816913
YKR031C	-0.04756614
YKR032W	-0.4710478
YKR033C	-0.6971194000000001
YKR034W	-0.7218285
YKR035C	-0.4091903
YKR035W-A	-0.2536547
YKR036C	-0.8505169
YKR039W	-0.7103932
YKR040C	-0.6661494000000001
YKR041W	-0.17656370000000002
YKR042W	-0.37716609999999995
YKR043C	-0.6843265000000001
YKR044W	-0.5765521
YKR045C	-0.003754673
YKR046C	-0.589928
YKR047W	0.12596880000000002
YKR048C	-0.01925024
YKR049C	-0.3828901
YKR050W	-0.6267182
YKR051W	-0.0003865427
YKR052C	-0.8529836999999999
YKR053C	-0.4131281
YKR054C	-0.05105556
YKR055W	-0.02640806
YKR056W	-0.1092963
YKR057W	-0.42346949999999994
YKR058W	-0.6914166
YKR059W	-0.07195662
YKR060W	-0.5818770999999999
YKR061W	-0.15157820000000002
YKR064W	-0.7936693
YKR065C	-0.5927060000000001
YKR066C	-0.80157
YKR067W	0.05652932
YKR069W	-0.06597571
YKR070W	-0.6724392
YKR072C	-0.1806504
YKR074W	-0.34766640000000004
YKR075C	-0.353464
YKR076W	-0.6406683000000001
YKR077W	-0.0995809
YKR078W	0.07230424
YKR080W	-0.06005783
YKR082W	0.01414362
YKR084C	-0.02441023
YKR085C	0.07693284
YKR087C	-0.04356283
YKR088C	-0.3036304
YKR089C	-0.4763407
YKR090W	-0.01473315
YKR091W	-0.3578628
YKR092C	-0.4094534
YKR093W	-0.730604
YKR094C	-0.060043200000000005
YKR095W	-0.7068412
YKR096W	-0.5275934
YKR097W	-0.15564360000000002
YKR098C	-1.605412
YKR099W	-1.221524
YKR100C	-0.01733129
YKR101W	-0.0738008
YKR102W	-0.6560715
YKR103W	-0.32797020000000005
YKR104W	-0.6188541999999999
YKR105C	-0.06958222
YKR106W	-0.824192
YLL001W	-0.06161992
YLL002W	-0.6052469
YLL005C	-0.7658043999999999
YLL006W	-0.9913117
YLL007C	-0.23538620000000002
YLL009C	0.0907987
YLL010C	-0.149281
YLL012W	-0.039906300000000006
YLL013C	-0.7247383000000001
YLL014W	-0.04808327
YLL015W	-0.04595325
YLL018C-A	-0.04139752
YLL019C	-0.5322167
YLL020C	-0.19417879999999998
YLL021W	0.02259732
YLL023C	-0.6022329000000001
YLL024C	-0.5948074999999999
YLL025W	-0.7067690999999999
YLL026W	0.01666901
YLL027W	-1.289636
YLL028W	0.02415516
YLL029W	-0.4674532
YLL030C	-0.2477598
YLL032C	-0.06699328
YLL033W	-0.07098911
YLL038C	-0.8791051
YLL039C	-0.19712220000000003
YLL040C	-0.05703519
YLL041C	0.01888428
YLL042C	-0.6402835
YLL043W	0.07135217
YLL044W	-0.09269989999999999
YLL045C	-0.1085721
YLL046C	-0.8051235999999999
YLL047W	-0.9243631
YLL048C	-0.3701281
YLL049W	-0.780347
YLL051C	-0.01000524
YLL052C	-0.7264877
YLL053C	-0.7690683
YLL054C	-0.035950499999999996
YLL055W	-0.071555
YLL056C	-0.05140459
YLL057C	-0.02727476
YLL058W	0.003497545
YLL059C	-0.4313647
YLL060C	-0.05701305
YLL061W	-0.01950352
YLL062C	-0.07814826
YLL063C	-0.01752095
YLR001C	-0.7413996
YLR003C	-0.7160637
YLR004C	-0.03851445
YLR006C	-0.18237679999999998
YLR011W	0.0033111779999999997
YLR012C	-0.7328555999999999
YLR013W	-0.03229079
YLR014C	-0.7711283
YLR015W	-1.771936
YLR016C	-0.11603599999999999
YLR017W	-0.1000747
YLR018C	0.008489281
YLR019W	-0.2174458
YLR020C	-0.8352309000000001
YLR021W	-0.7131714
YLR023C	0.1899296
YLR024C	-0.27870500000000004
YLR025W	-0.43330070000000004
YLR027C	-1.009915
YLR028C	-0.06118959
YLR030W	-0.0007101966000000001
YLR031W	-0.05637084
YLR032W	-2.048104
YLR034C	-1.592032
YLR035C	-0.2961567
YLR036C	-0.9103321
YLR037C	-0.7385941
YLR038C	0.01641498
YLR039C	-1.026392
YLR040C	-0.7367712
YLR041W	-0.1990914
YLR042C	-0.722959
YLR043C	0.008608794
YLR044C	-0.3926452
YLR046C	0.01917932
YLR047C	-0.5869025999999999
YLR048W	-0.29114070000000003
YLR049C	0.05503158
YLR050C	-0.05771827
YLR053C	-0.6096166000000001
YLR054C	-0.2129901
YLR055C	-0.02193644
YLR056W	
YLR057W	-0.01948482
YLR058C	-0.123636
YLR059C	-0.7133144
YLR061W	-1.054137
YLR062C	-0.6492972
YLR063W	-0.10477850000000001
YLR064W	-0.7829054
YLR065C	-0.04766175
YLR067C	-0.2683821
YLR070C	-0.1065451
YLR072W	-3.404527
YLR073C	-0.1316029
YLR077W	-0.02985832
YLR079W	-0.49536090000000005
YLR080W	-0.5991773
YLR081W	-0.7045879
YLR082C	-0.173438
YLR083C	-0.01359753
YLR084C	-0.09411669
YLR085C	-0.3107491
YLR087C	-0.2351907
YLR089C	-0.07837431
YLR090W	-0.0648207
YLR091W	-0.06952893
YLR092W	-0.1660834
YLR093C	-0.02563044
YLR094C	-0.05749449
YLR095C	-0.6690661
YLR096W	-0.1384515
YLR097C	-0.1302719
YLR098C	-0.6156178000000001
YLR099C	-0.40307719999999997
YLR102C	-0.03567234
YLR104W	-0.03434971
YLR107W	-0.7549602
YLR108C	0.02644755
YLR109W	0.03158187
YLR110C	-0.09634675
YLR111W	-0.09335376
YLR112W	-0.023281299999999998
YLR113W	-0.5524604999999999
YLR114C	0.09458711
YLR118C	-0.7210379
YLR119W	-0.6561884
YLR120C	0.03639954
YLR121C	-0.20586970000000002
YLR122C	-0.03507775
YLR123C	-0.003784723
YLR124W	-0.06865103
YLR125W	0.01105948
YLR126C	-0.04608388
YLR128W	-0.0183123
YLR130C	0.02270858
YLR131C	0.1785469
YLR133W	-0.03130028
YLR134W	-0.700742
YLR135W	-0.02014219
YLR136C	-0.1394523
YLR137W	-0.10007260000000001
YLR138W	0.08260353
YLR139C	-0.1360774
YLR142W	-0.03435429
YLR143W	-0.0020329939999999998
YLR144C	-0.04505825
YLR146C	-0.6251573
YLR148W	-1.4470100000000001
YLR149C	-0.05882683
YLR150W	-0.8541263000000001
YLR151C	-0.16909520000000003
YLR152C	-0.4186647
YLR154C	-0.8010076
YLR164W	-0.02230918
YLR165C	-0.0001774778
YLR168C	-0.08362953
YLR169W	-0.21985760000000001
YLR170C	-0.07911506
YLR171W	-0.0862375
YLR172C	-0.24489009999999997
YLR173W	-0.009238915
YLR174W	-0.9729655
YLR176C	-0.5159355999999999
YLR177W	-0.34740740000000003
YLR178C	-0.1201517
YLR179C	0.01375975
YLR180W	0.01841401
YLR181C	0.05750315
YLR182W	0.1948468
YLR183C	-0.1630686
YLR184W	-0.7909641
YLR185W	-0.7572654000000001
YLR187W	-0.02320762
YLR188W	-0.1346994
YLR189C	-0.6614689
YLR190W	-0.30182309999999996
YLR191W	0.04352545
YLR192C	-0.1183911
YLR193C	-0.05057201
YLR194C	-0.7051939
YLR199C	-0.16076
YLR200W	-0.1116925
YLR201C	-0.1339567
YLR202C	-0.1433596
YLR203C	-0.2407476
YLR204W	-0.01664597
YLR205C	-0.07293723
YLR206W	-0.8163571
YLR207W	-0.1930849
YLR209C	-0.10532839999999999
YLR210W	0.009206293
YLR211C	-0.06098491
YLR213C	0.01533857
YLR214W	-0.47841629999999996
YLR216C	-0.7181936999999999
YLR217W	-0.69602
YLR218C	-3.542793
YLR219W	-0.7651338000000001
YLR220W	0.06701661
YLR221C	-0.04971512
YLR224W	0.05304118
YLR225C	-0.1843106
YLR226W	-0.5930425
YLR227C	-0.02696731
YLR228C	-0.01067681
YLR231C	-0.1657799
YLR232W	-0.01939913
YLR233C	-0.06124073
YLR234W	-0.1780421
YLR235C	-0.21473620000000002
YLR236C	-0.08691312
YLR237W	-1.026616
YLR238W	0.13881079999999998
YLR239C	-0.12045719999999999
YLR240W	-0.500776
YLR241W	-0.1908201
YLR242C	0.05123331
YLR244C	-0.4509015
YLR246W	-0.6037938
YLR247C	-0.05065849
YLR248W	-0.6766979999999999
YLR250W	-0.05941132
YLR251W	-0.6316518
YLR252W	0.07516489999999999
YLR253W	-0.04531558
YLR254C	0.002377746
YLR255C	-1.249744
YLR257W	-0.1594595
YLR258W	-1.082303
YLR261C	-1.512985
YLR262C	-0.9552736999999999
YLR262C-A	-1.013016
YLR263W	-0.2280195
YLR264W	-0.0680682
YLR265C	-0.7645526
YLR266C	-0.8290665
YLR267W	-0.04669346
YLR268W	-0.19368039999999997
YLR269C	-0.190915
YLR271W	-0.8498283999999999
YLR273C	-0.8765732
YLR278C	-0.1432039
YLR279W	-0.45268230000000004
YLR280C	0.02858901
YLR281C	-0.6031188
YLR282C	0.1324794
YLR283W	-0.5275609
YLR284C	-0.6920166
YLR285W	-0.003454751
YLR286C	0.08677546
YLR287C	-0.6548404999999999
YLR287C-A	-0.7839334
YLR289W	-0.14230079999999998
YLR290C	-0.7008916000000001
YLR292C	-0.12701010000000001
YLR294C	-0.1679836
YLR296W	-0.03657223
YLR297W	-0.01314981
YLR299W	-0.01907431
YLR300W	-0.00401903
YLR303W	-0.07357125
YLR304C	-3.28094
YLR306W	-0.02099946
YLR307W	-0.5497853
YLR308W	-0.6748918
YLR309C	-0.6500115
YLR311C	-0.5919893
YLR312C	-0.07310072
YLR312W-A	-0.02624048
YLR313C	-1.073231
YLR315W	-0.24948760000000003
YLR318W	-0.03374655
YLR319C	-0.7697229
