orf	hap a | growth (exponential growth rate) | paraquat [400 ug/mL] | SC | Stenberg S~Warringer J, 2022
YDR262W	0.19112358331737647
YDR263C	-0.14845060269058072
YDR264C	-2.2703436503824874
YDR265W	-1.4788597453895271
YDR266C	-0.27794944080148964
YDR268W	-0.16185212114741304
YDR269C	-1.1956034687949622
YDR270W	-0.43719766886484407
YDR271C	-1.0035994997019264
YDR272W	-1.670943239745714
YDR273W	-1.905185898763899
YDR274C	-0.30423737279287383
YDR275W	0.10583714056781565
YDR276C	
YDR277C	-1.305286684915533
YDR278C	0.21958154333318947
YDR279W	-0.1205425073923992
YDR281C	-0.23983226079891826
YDR282C	0.15207006327662
YDR283C	-0.205096422827485
YDR284C	-0.2667785843489665
YDR285W	0.07060935723756168
YDR286C	0.10001253195349148
YDR287W	0.3732167012810821
YDR289C	0.0649865609009026
YDR290W	-0.6986448482381797
YDR291W	0.17349327246083343
YDR293C	0.24689079266027578
YDR294C	-0.889166601472308
YDR297W	-0.2599489271066968
YDR304C	-0.06347887727860031
YDR305C	-1.257619478450111
YDR306C	0.019867222351155685
YDR307W	-1.4606194068647944
YDR309C	0.20437108407676088
YDR310C	0.07555529231195723
YDR312W	-1.1986038575099691
YDR313C	-0.19482090996926307
YDR314C	-0.18477346170232792
YDR315C	-0.08200689139081524
YDR316W	0.28327985125252664
YDR317W	-3.477110502654308e-05
YDR318W	-0.46716830343054805
YDR319C	-1.0253626603019337
YDR320C	-0.3128310100932838
YDR321W	-0.3088499468961468
YDR322W	-0.19464570353876653
YDR323C	-1.329925049873269
YDR326C	-1.0559552085449182
YDR329C	0.03625628081916282
YDR330W	0.033624889126492356
YDR332W	0.019941610957638814
YDR333C	-0.08763417898829984
YDR334W	-0.5075634128773076
YDR335W	0.07590103059575398
YDR336W	-0.32132459330837854
YDR337W	0.2334363908470203
YDR338C	-1.4806982580924053
YDR340W	0.0061201734177732765
YDR344C	0.15952798916536762
YDR345C	-1.8486162623001468
YDR346C	-0.10804170938693482
YDR347W	-0.0779145547497451
YDR348C	-0.9130301203837508
YDR349C	-0.18938879076017495
YDR350C	-0.40703147062121225
YDR351W	0.3696771261469664
YDR352W	0.12285582374888784
YDR354W	0.2739946760705257
YDR357C	-0.314840770271634
YDR358W	-0.23502548029600054
YDR359C	-0.7706073412077501
YDR360W	-0.41037224220393703
YDR363W	-2.4136838127019438
YDR363W-A	-0.5076966776582359
YDR364C	-1.5699370262514263
YDR368W	0.04089615877440427
YDR369C	-0.6754351330276241
YDR370C	0.05170019172933976
YDR371W	0.10161515715398721
YDR372C	-0.03284088982369907
YDR374C	-0.03141539192610959
YDR375C	-0.024133172134784293
YDR377W	0.11048848458689532
YDR378C	-1.1077783139813284
YDR379W	0.1161263824608792
YDR380W	-0.30689295022164026
YDR382W	-0.5005420843598916
YDR383C	0.09040575722281426
YDR384C	-1.8787355807877364
YDR385W	0.012636065652011952
YDR386W	0.005892029291433068
YDR387C	-1.3475321599381955
YDR388W	-3.9099490430786763
YDR389W	-1.0313815884828164
YDR391C	0.0991067362058846
YDR392W	0.3634043820647562
YDR393W	-0.2761403190701451
YDR395W	0.1990132967169468
YDR399W	-0.03324561696507551
YDR400W	-0.12379422192371474
YDR401W	0.3065844042975886
YDR402C	0.13642042429968934
YDR403W	0.21490622208878538
YDR405W	-0.9980733961606161
YDR406W	0.09755801285354503
YDR408C	-1.011632880882108
YDR409W	0.07665268057676859
YDR410C	-0.26345929363475146
YDR411C	0.03663653010836153
YDR414C	0.7682747972641839
YDR415C	0.3496979123552638
YDR419W	0.2591904050737077
YDR420W	-1.1025976619601914
YDR421W	0.31987161440336503
YDR422C	0.06588889642168445
YDR423C	0.03334224056588544
YDR424C	-0.00323227680705224
YDR425W	0.014790378931376615
YDR426C	-0.07205145743602945
YDR428C	-1.6854140301183378
YDR430C	-0.025846431289146633
YDR431W	-1.5706935611583428
YDR435C	0.31458901370285675
YDR436W	-0.6054901522863303
YDR438W	-0.011793094934607748
YDR439W	-0.6748534991852819
YDR440W	0.13608655426253646
YDR441C	-0.6284359427120739
YDR444W	0.028435862934417782
YDR445C	-1.3327221159270164
YDR446W	-0.022015002547010613
YDR447C	-0.3416085666356833
YDR448W	-0.6069987427152362
YDR450W	-1.1372411397534241
YDR451C	-1.3665951376202952
YDR452W	0.1688467133892977
YDR453C	0.08472671087776085
YDR455C	0.2465765559628817
YDR456W	-0.2032735947256258
YDR457W	-1.100830803164139
YDR458C	-0.13562412879311592
YDR459C	-0.7616503847791047
YDR461W	-0.44076207494050984
YDR462W	-0.6525086422982703
YDR463W	0.03788377851575958
YDR465C	-0.424133086863988
YDR466W	0.1424182568448957
YDR467C	0.2145852705659479
YDR469W	-0.5659837346505442
YDR470C	-1.5052974910012002
YDR471W	-0.07521935862737565
YDR475C	-0.23249155848404193
YDR476C	0.21592515497211037
YDR477W	-0.7901360690788759
YDR479C	-0.1615792774024368
YDR480W	-0.06886032163028628
YDR481C	0.16650046664129883
YDR482C	0.04998625685801315
YDR483W	-1.5579702709261494
YDR484W	-0.24117372198376522
YDR485C	-0.35808538169504744
YDR486C	-2.6233341167058506
YDR488C	0.011106938767940115
YDR490C	-0.7818196099355776
YDR491C	0.2055365976990175
YDR492W	0.2658045571470202
YDR493W	0.42632789093049345
YDR494W	-1.2232172657776093
YDR495C	-1.1730306097178418
YDR496C	-0.44405679213858873
YDR497C	-0.1078944308313623
YDR500C	0.002868561884003183
YDR501W	0.051956394250283665
YDR502C	-1.3441553441497793
YDR503C	0.018465299149719443
YDR504C	0.10156443855335784
YDR505C	0.20831095652520237
YDR506C	-1.5900966318068577
YDR508C	-0.12574395126551519
YDR509W	-0.22090120670441749
YDR511W	0.2011785521736068
YDR512C	-0.221858654147573
YDR513W	0.11255025667629469
YDR514C	-0.17400040853796253
YDR515W	-0.1417593848663614
YDR516C	0.29947891537683907
YDR517W	-0.09468144139741239
YDR519W	0.11682318692147003
YDR520C	-0.09583471234305528
YDR522C	-1.3696622438747357
YDR524C	0.013476571086262514
YDR525W	-0.011194467678144433
YDR525W-A	-1.4689009438870018
YDR528W	-0.07892428855494205
YDR529C	0.10452874980980599
YDR530C	-1.4130465553262797
YDR532C	-1.1466711096340394
YDR533C	-2.8538941000550397
YDR534C	0.020488295321358773
YDR535C	0.22202380540826064
YDR536W	0.07172950031560776
YDR537C	-1.5003092418399937
YDR538W	-0.020793803099165304
YDR539W	0.003638537729333922
YDR540C	-0.04282764747054994
YDR541C	-0.08808272470464606
YEL001C	0.013182874033431442
YEL003W	-0.1530968094430722
YEL004W	-1.2942365256644588
YEL005C	-0.002058557292164264
YEL006W	-0.0016135905620395675
YEL007W	0.7889726304210317
YEL008W	-1.0656064345363108
YEL009C	-0.5290728064605423
YEL010W	0.10280686628307327
YEL011W	-0.2045388894274669
YEL012W	-0.19701232217261785
YEL013W	-1.8171733463297697
YEL014C	-0.8254530557595268
YEL015W	-0.3003684399976426
YEL016C	-0.0037625351578407518
YEL017C-A	0.01813252928748085
YEL017W	-0.09010533491410602
YEL020C	0.02363447470922043
YEL023C	-0.524780311073011
YEL025C	-0.106474557617192
YEL027W	-1.57888304053301
YEL028W	0.2734322183287187
YEL029C	-2.1720597904861507
YEL030W	-0.7358392012088483
YEL031W	-1.110210762572662
YEL033W	-0.19389320022813006
YEL036C	0.04688161551607748
YEL037C	-0.023407521181025005
YEL038W	0.03101154074712711
YEL039C	-0.13876896473492364
YEL040W	0.15244486028245907
YEL041W	-0.16147135343633767
YEL042W	-1.4320236822978207
YEL043W	-0.24096209882146863
YEL044W	-0.35671003938512935
YEL045C	-2.120674964405627
YEL046C	-2.6590031376228103
YEL047C	0.10960925654004879
YEL048C	0.184870531369761
YEL049W	-1.1681647556853854
YEL052W	-0.4560497626949594
YEL053C	-0.28047171364346035
YEL056W	-0.07494642436964974
YEL057C	0.04512290380253032
YEL059W	-2.1167622458785234
YEL060C	0.14091668726210238
YEL061C	-0.5462151558176787
YEL062W	0.21518605346021696
YEL063C	0.00780633455634869
YEL064C	0.023628395626763075
YEL065W	-0.061212782339515576
YEL066W	0.16617761808241763
YEL067C	-0.46561934377057074
YEL068C	-0.7655141869600877
YEL071W	-0.03468293700568165
YER001W	0.4053069256813113
YER002W	0.07465411372721427
YER004W	0.10663330162964035
YER005W	0.061424748166234305
YER007C-A	0.1997091958503633
YER007W	0.027392629801626385
YER010C	0.00571464386441869
YER011W	-1.2170025567450453
YER016W	-0.4148705002438595
YER017C	-0.4944726586311182
YER019C-A	-0.3313315280572115
YER019W	-3.8303914839218667
YER020W	-1.0109943893723305
YER024W	0.14373629834035442
YER027C	-0.5166113505955765
YER028C	-1.9350978194707111
YER030W	-0.42837711617640406
YER031C	-0.061269306753491876
YER032W	-0.16158254538092146
YER033C	-0.24672396370333077
YER034W	0.15472325617597052
YER035W	-0.9392066151620839
YER038W-A	-0.029550113470753255
YER039C	-0.015293360868724279
YER039C-A	-0.0875555908854522
YER040W	-1.6154822117319596
YER041W	-0.0647301615551011
YER042W	-0.04553708346892014
YER044C	-0.640523388370706
YER044C-A	0.08990190929949898
YER045C	-0.0751585069772714
YER046W	-0.43398070385683085
YER046W-A	0.028857423404798577
YER047C	-0.14785288238657754
YER048C	-0.22991032691397986
YER049W	-0.07903251832843752
YER050C	0.07048671480377854
YER051W	-0.7718054846596002
YER052C	-0.854576723996269
YER053C	0.007657187031476549
YER054C	-0.043629224230500835
YER055C	-1.0660361704016605
YER056C	-1.2157476130683014
YER056C-A	-0.4015241510306454
YER057C	-1.6354673611037034
YER058W	-0.4425586207904881
YER059W	-0.3392597568693344
YER060W	-0.25443113497154957
YER060W-A	-0.044996641985583244
YER061C	-1.5623574417233663
YER062C	-0.02633728523340449
YER063W	-0.29976318444243305
YER064C	0.011592232370514618
YER065C	0.040924534717193616
YER066C-A	-1.425059706492208
YER066W	-2.680498773192051
YER067C-A	-1.7957880184749366
YER067W	0.04092491051501824
YER068C-A	-1.6057625325840372
YER068W	-1.195791201177265
YER069W	-0.0008338321816720009
YER070W	-0.0008054041815259175
YER071C	0.17988208051675642
YER072W	-1.10610395552201
YER073W	0.07303373982464235
YER074W	-0.5242228039472848
YER075C	-0.050482405995109045
YER077C	-0.05915436080794316
YER078C	-1.0922157942686872
YER079W	-0.08072833917074394
YER080W	-0.20079837472706455
YER081W	-0.21802317854807718
YER083C	-1.3017255131368441
YER084W	0.13191138651536255
YER085C	0.3238162726964793
YER087C-B	-1.3664686255379523
YER088C	0.08445251146652084
YER089C	0.03315042722468066
YER090W	-1.5733811393227792
YER091C	-0.7353725487336666
YER091C-A	0.014778290539296598
YER092W	-1.298459830040748
YER093C-A	-0.08199258937008629
YER095W	-1.3560811315498957
YER096W	0.08391456793343006
YER097W	0.002611570697618341
YER098W	-0.7545165741508553
YER101C	-0.002398610111952045
YER106W	-1.5891027518452436
YER111C	-0.5735108992238773
YER113C	-1.4190602047506489
YER114C	-0.059413705518451536
YER115C	-0.12862242346972239
YER116C	-0.8638038869363727
YER117W	-0.9380319153737773
YER118C	-0.8561855808008034
YER119C	-1.2635435699235407
YER119C-A	-0.2963823303659628
YER120W	-1.0922016465858773
YER121W	-1.4037495382023022
YER122C	-1.1933217673543115
YER123W	-0.19244372591275036
YER124C	-1.2901469611022318
YER128W	0.13913892038827066
YER129W	0.010628664642390744
YER130C	0.06412538607435711
YER131W	-1.4853741520587402
YER132C	-0.0040365580892643554
YER134C	-1.2456730570167838
YER135C	0.20468856123831342
YER137C	0.06869075489408354
YER139C	-0.05346487016595526
YER140W	-0.543842987314043
YER141W	-0.31665065445144797
YER142C	-0.2133727909969652
YER143W	0.20088946628877644
YER144C	0.13159263480050537
YER145C	-0.6941344849758884
YER149C	-0.2758390106958607
YER150W	-1.1707314548276566
YER151C	-0.042705911081121935
YER152C	-0.0872015451231353
YER153C	0.15068780650049118
YER154W	-0.02212633797381962
YER155C	-0.1332922640846979
YER156C	-1.5761346320896497
YER158C	0.005656439413108712
YER161C	-0.3180782440699811
YER162C	-1.2203971163892378
YER163C	-0.04611331416861514
YER164W	-0.44761708056764704
YER166W	0.0367238666334003
YER167W	-0.9751916885040677
YER169W	0.1896462585482666
YER170W	-1.3158157209852956
YER173W	-0.2591226392258277
YER174C	0.11046891174850962
YER175C	0.03845700198911774
YER176W	-1.1720295047254623
YER177W	-0.475085469915635
YER178W	-1.4698981344675537
YER179W	-2.2316723783507872
YER180C	-1.326271300696875
YER181C	-1.3158424689481079
YER182W	-0.2599131410028289
YER183C	-1.5065351065065105
YER184C	0.2789335005778266
YER185W	-1.3097280172837187
YER186C	-0.2992370674879412
YER187W	-1.172253657074981
YER188W	-0.4144920497286956
YFL001W	-0.8303623016945504
YFL003C	0.05397731951210294
YFL004W	0.06139968024075558
YFL007W	-0.6511153163753652
YFL010C	0.28001608568758846
YFL010W-A	0.027719153899727237
YFL011W	-1.5065861707991521
YFL012W	-0.05384800710104998
YFL012W-A	-1.214756612098979
YFL013C	0.0659793293778182
YFL014W	-1.135655149048663
YFL015C	0.005343886151782615
YFL018C	0.18723376914862289
YFL019C	-0.18002427098112656
YFL020C	-1.5073419665417607
YFL021W	-0.3103679779961476
YFL023W	-0.601485068232318
YFL025C	-1.4225502612538075
YFL026W	0.04977665142830962
YFL027C	-0.3767161892235442
YFL028C	-0.7323212914551575
YFL030W	-1.5886241622626909
YFL031W	0.1405539981498188
YFL032W	-1.4197965474293934
YFL033C	-0.5732765782273389
YFL034C-A	-0.21490882039366055
YFL034W	-1.1804509129180354
YFL036W	-0.6155396858162009
YFL040W	-0.21000674777593642
YFL041W	-0.07579647904897883
YFL042C	-1.3495164961973456
YFL044C	-1.4642775253562463
YFL046W	0.27283288711568576
YFL047W	-0.7242971236689801
YFL048C	0.047235860230183904
YFL049W	-1.638105240775112
YFL050C	0.28358693872304447
YFL051C	-1.2768470339732376
YFL052W	-1.301863895159328
YFL053W	-0.2585271102025498
YFL054C	-1.3797897741911613
YFL055W	0.14957071430812585
YFL063W	0.028258335355063887
YFR001W	-1.834482594132554
YFR006W	-1.3767920128382771
YFR007W	-1.2559849493248256
YFR008W	-1.4280101615306966
YFR009W	-1.6170665311491206
YFR010W	-0.34317380174170165
YFR011C	-1.4794131143298208
YFR012W	-1.4183291674529577
YFR013W	-1.5903055259416263
YFR014C	-0.20199053806133968
YFR015C	-0.781164397895871
YFR016C	-1.1181672867504044
YFR017C	-1.276940541314309
YFR018C	-0.14152599442249642
YFR019W	-0.4163398697381905
YFR020W	-1.413865131411357
YFR021W	-0.17339210254891374
YFR022W	-0.21289994891055422
YFR023W	0.0008898640169207289
YFR024C-A	-0.8676322720104773
YFR025C	-1.1163267616398584
YFR026C	0.025612829198390783
YFR030W	-1.253863681133521
YFR031C-A	0.0006535313967327959
YFR032C	-0.14860690966883466
YFR032C-A	-1.4466324911442718
YFR033C	-0.05186719887314229
YFR034C	-0.08587239242890268
YFR035C	-0.2316277229725713
YFR038W	0.18191499200776232
YFR039C	-1.371267784816112
YFR040W	-2.5819026874599142
YFR041C	0.10996941564874237
YFR043C	-0.05656962337008929
YFR044C	0.23835365776277728
YFR045W	0.18227370208425558
YFR046C	0.17442107495214787
YFR047C	0.17941299640859176
YFR048W	0.35490160557782713
YFR049W	-0.41198083602994423
YFR053C	0.08072859818766565
YFR054C	-0.4649495394125411
YFR055W	-0.629543460164986
YFR056C	-0.09104398945703189
YFR057W	-0.16283969963310443
YGL002W	-1.8441386087078315
YGL003C	-0.4927442096953315
YGL004C	-1.4131124304743634
YGL005C	-0.401497403067833
YGL006W	0.08296634159885315
YGL007W	-0.42543550343967124
YGL009C	-0.8587180160237697
YGL010W	0.06296222548984218
YGL013C	0.1898790321419977
YGL014W	-0.32582830050171724
YGL015C	-1.6193686244113388
YGL016W	-1.777675447557605
YGL017W	-0.02663047385388459
YGL019W	-0.952343401823677
YGL020C	0.13246554904044958
YGL021W	0.07154193298960508
YGL023C	-1.0433527926490223
YGL024W	-0.9356696944596173
YGL025C	-0.22761906547141317
YGL026C	0.6055218380009296
YGL027C	0.038483418365614294
YGL028C	0.45634491247544917
YGL029W	0.18957039159919872
YGL031C	-0.22089427392830446
YGL032C	-1.359524765968835
YGL033W	0.1427435510164352
YGL034C	0.1280531719362838
YGL035C	-1.4105284888436675
YGL036W	-0.13191507558617496
YGL037C	-0.12500525887881855
YGL039W	-1.2601925586154976
YGL041C	-0.2148578555769134
YGL042C	0.005380581704070703
YGL043W	-0.1692906008793158
YGL045W	-0.5145651314404277
YGL049C	-0.20969770932955842
YGL050W	0.1143093303110739
YGL051W	-1.2449778310412054
YGL053W	0.07107824268551169
YGL054C	-0.5833950451844643
YGL056C	0.1874392863471906
YGL057C	0.07131700693868259
YGL058W	-0.49386342404011824
YGL059W	-1.1612317279359192
YGL060W	-1.575607851962526
YGL062W	-0.14848510696214348
YGL063W	-1.2757961264095172
YGL066W	-2.2744381707944874
YGL067W	0.02920165421216614
YGL071W	-1.2979922933353905
YGL077C	-0.002745206235039381
YGL078C	-0.40489505751764
YGL079W	-0.22487750981191365
YGL080W	-1.4283662852339263
YGL081W	-0.39316065991457516
YGL082W	-0.16446977796185375
YGL083W	0.01978475758212937
YGL084C	-0.22908710862048073
YGL085W	-1.497445883473803
YGL086W	-0.16082763386848875
YGL087C	-3.017971851442469
YGL089C	-1.2249993133957788
YGL090W	0.0075992478492192695
YGL094C	-0.02363702312310632
YGL096W	-0.1898414365059106
YGL101W	-1.0854907816680348
YGL104C	-0.2514097204614673
YGL105W	-0.7358632964811339
YGL108C	-1.3704569457450713
YGL109W	-0.07932110895200443
YGL110C	-0.2137912529275758
YGL114W	-1.4748248439485454
YGL115W	-0.7810781854537483
YGL117W	-0.18257372763497332
YGL118C	-1.6595089164060888
YGL121C	-1.7741988755646243
YGL124C	-2.2829422545084808
YGL125W	-0.8538352969940144
YGL126W	-1.710500481116007
YGL127C	0.17977813925961267
YGL131C	0.06595768784426997
YGL132W	-1.6570949680266556
YGL133W	-1.4180172552585089
YGL135W	-0.30567868431730855
YGL136C	0.3903249717007503
YGL138C	0.022574260622901663
YGL139W	0.011439481607676834
YGL140C	-2.2441908670620805
YGL141W	0.009916196178387621
YGL143C	0.09662239243107694
YGL144C	-0.016956509406041667
YGL146C	0.011585048000337725
YGL147C	-0.234514071323328
YGL148W	-0.04802435663566666
YGL149W	-0.10047664748994903
YGL151W	-1.1058910771072308
YGL152C	-0.06962800092085938
YGL153W	0.026293752750878772
YGL154C	0.4254784265625665
YGL156W	0.13076073778783256
YGL157W	-0.298093094698237
YGL158W	-1.3852916754013922
YGL159W	-0.5675567142788185
YGL160W	-0.03452477033301824
YGL161C	0.02028016964377301
YGL162W	-1.372017833062579
YGL163C	-0.7309569242941809
YGL164C	-0.05577220249196378
YGL165C	0.12347759910033078
YGL166W	0.25891158933653136
YGL167C	-0.4575465433247345
YGL168W	-0.8342789992574446
YGL170C	0.17639270929198353
YGL173C	-0.22828754348417932
YGL174W	-0.31625849836856196
YGL175C	-0.18842047861369463
YGL176C	0.1781440155778099
YGL177W	-0.02258649135721055
YGL179C	0.07847122486657948
YGL180W	-0.18310117093472866
YGL181W	-0.22554841945766277
YGL194C	0.25744619887799064
YGL195W	0.0830441759600618
YGL196W	0.04822701593978702
YGL197W	0.028620759198294776
YGL198W	0.20508257420456824
YGL199C	-1.2253516791207617
YGL200C	-0.020901237065502735
YGL202W	-0.18381607103171474
YGL203C	-0.03530943619086047
YGL205W	-1.512863541873399
YGL206C	-1.2354403033094599
YGL208W	-1.3588806042858979
YGL209W	-1.3071126854817887
YGL210W	-1.1386964587376966
YGL211W	-1.0345429863518096
YGL212W	-3.629753025348128
YGL213C	-1.0559705361975282
YGL214W	-0.15928951547800352
YGL215W	-0.08079965233440745
YGL216W	-1.4620525811768506
YGL217C	-0.4298223903984495
YGL218W	-2.0888734050820297
YGL219C	-0.9002814764861751
YGL220W	-0.2969621643036233
YGL221C	-1.1815413897821145
YGL222C	-0.0810924430513085
YGL223C	-0.07285197045842091
YGL224C	-0.1689965943459233
YGL226C-A	0.10387909042575237
YGL226W	-1.4206818828927297
YGL227W	-0.4165240106722627
YGL228W	-0.3796544860971184
YGL229C	-0.20363609041816225
YGL230C	-1.4589241748155186
YGL231C	-0.07699905419357188
YGL232W	-0.020109630000781916
YGL234W	-0.947268583788269
YGL235W	-0.9743543225277588
YGL236C	0.09398177164612412
YGL237C	-0.29588804569779303
YGL240W	-0.03299341630337652
YGL241W	-0.09505569755229593
YGL242C	0.08710060399645765
YGL243W	-0.10269495994302733
YGL244W	-0.4566070487631418
YGL246C	-0.9833834179085245
YGL248W	0.33146590268601983
YGL249W	-0.7375090698955004
YGL250W	0.04373395504267167
YGL251C	0.2784184586062843
YGL252C	-0.2990880747033498
YGL253W	-0.23544715521614745
YGL254W	-2.638106567997549
YGL255W	-1.1019785796376707
YGL256W	-0.2544656199483986
YGL257C	-0.22688338596530006
YGL258W	-0.3902809432901356
YGL259W	-0.3198299040478777
YGL260W	0.12047760727682837
YGL261C	-1.9913019210658893
YGL262W	-1.9166731153013863
YGL263W	-0.8477960048945524
YGR001C	0.09099969432597971
YGR003W	0.3281306306751025
YGR004W	0.10441726606926426
YGR007W	-1.381596919612578
YGR008C	-1.0448144251293168
YGR010W	-1.4493039715623537
YGR011W	-1.3872674877288078
YGR012W	0.0019865525979837076
YGR014W	0.14837547827399042
YGR015C	0.18324622264290757
YGR016W	-1.4036087245468354
YGR017W	-1.1302491868124867
YGR018C	0.11020168677867616
YGR019W	-4.289304734491478
YGR021W	-0.06032136779372204
YGR022C	-1.4172325009776492
YGR023W	-1.344888324929396
YGR025W	-1.0448822897952954
YGR026W	-0.20139721961350096
YGR027C	-1.3990454336680218
YGR028W	-1.2285654136940405
YGR031W	0.13340778250501126
YGR032W	-1.3370425505811494
YGR033C	-0.17995065881900643
YGR034W	-1.4432492054348185
YGR035C	-2.754201568905139
YGR037C	0.042902778677592
YGR038W	-1.4083992625807824
YGR039W	-0.3712014666757669
YGR040W	-1.2388666952399747
YGR041W	-0.04594265774472112
YGR042W	-0.7819739106216479
YGR043C	0.012696613754105447
YGR044C	-0.1279214499980023
YGR045C	-2.052222948532895
YGR049W	0.14764161143973736
YGR050C	-1.3863593833384493
YGR051C	-1.5817085980591934
YGR052W	-1.5798150191381097
YGR053C	-1.3709003871781433
YGR054W	-0.7259568237086125
YGR055W	-1.0057491359705724
YGR058W	0.21362651459372745
YGR059W	-1.2756015957708813
YGR061C	-0.17707691074825235
YGR063C	-1.0158616343740123
YGR064W	-1.5550656375801435
YGR066C	-1.0202894169784127
YGR067C	-0.06340386050318492
YGR068C	-0.6022961283609022
YGR069W	0.04570786627520953
YGR070W	-1.1629332078513497
YGR071C	0.12329979588604234
YGR072W	-0.8364356366557735
YGR076C	-0.5643416533602764
YGR077C	-1.2420691558785144
YGR078C	-1.288498977112426
YGR079W	-1.7994889638749805
YGR080W	-1.6385312186622152
YGR081C	-1.5684168500593234
YGR084C	-1.3446696990184748
YGR085C	-1.4802823125924516
YGR086C	-1.3008322196019273
YGR087C	-1.4274382856646166
YGR088W	-1.3710431903515055
YGR089W	-1.4171812156274637
YGR092W	-1.5922627694353535
YGR093W	-1.524694762680694
YGR096W	0.004776541965352578
YGR097W	-0.9319990339430887
YGR100W	-1.8620917971360085
YGR101W	0.49257535969116645
YGR102C	-0.1226381746986927
YGR104C	-0.8588130707676485
YGR105W	-3.8118712828935757
YGR106C	-0.07950127085028633
YGR107W	-1.5396603584030057
YGR108W	0.06996842328634084
YGR109C	-1.1872594852702836
YGR110W	-3.824181977513599
YGR111W	-1.7049771373240177
YGR117C	-1.7808332545722758
YGR118W	-1.9509679826626791
YGR121C	-0.1404965294405347
YGR122C-A	-0.8659410712708383
YGR122W	-0.1878587713946341
YGR123C	0.10931715088047628
YGR124W	-0.19685780294942887
YGR125W	-0.1941224369011587
YGR126W	0.2618445145117887
YGR127W	-0.10396968826995072
YGR129W	0.2955342810581522
YGR130C	-0.13557313582270109
YGR131W	-1.3781477587550415
YGR132C	0.02681330429631673
YGR133W	0.08087710464566047
YGR134W	-0.5532839128991022
YGR135W	-0.31319331446478677
YGR136W	0.12604470719905828
YGR137W	0.19849492676169775
YGR138C	0.2640492319259169
YGR139W	-0.08633358478274995
YGR141W	-1.5981515213474164
YGR142W	0.022690558996749648
YGR143W	0.31064639372056396
YGR144W	-0.5121457671511686
YGR146C	-0.023013707166559726
YGR148C	-0.0740759660790183
YGR149W	0.30167050689061603
YGR150C	-1.8080054268114325
YGR151C	-0.19894436510634023
YGR152C	0.10111068953812118
YGR153W	0.3671519514883644
YGR154C	0.10372490499945465
YGR155W	-1.6459308988868635
YGR157W	-0.33688869365341834
YGR159C	-0.899981722456641
YGR160W	-0.29514374494746765
YGR161C	-0.2700313869024105
YGR163W	-0.5546657436060473
YGR164W	-1.169028206451875
YGR166W	-1.227217183733769
YGR168C	0.029523934005424024
YGR169C	0.08203186504350707
YGR170W	0.22829447843892695
YGR173W	0.09068855362235916
YGR174C	-0.9091766109953348
YGR176W	0.11421878293051532
YGR177C	-1.7713226958608872
YGR178C	0.05684105367611825
YGR181W	-1.408278344104267
YGR182C	-1.2118978959412101
YGR183C	-1.1892616034454233
YGR184C	-1.1809768088149835
YGR187C	-1.655675115422159
YGR188C	-0.8156102475596498
YGR189C	-1.2244285428174178
YGR192C	-0.9167016308473765
YGR193C	-1.1834150735242466
YGR194C	-2.759285892414935
YGR196C	-0.0434461885841482
YGR197C	-1.4884777999751548
YGR199W	-2.051933805265468
YGR200C	-1.3854521631782666
YGR201C	-2.0818733968967607
YGR202C	-2.0098448910212023
YGR203W	-0.469899902050731
YGR204W	-0.5123250448192748
YGR205W	-1.0705961454173158
YGR206W	-1.3755112054288963
YGR207C	-0.09212816618110989
YGR208W	-0.133285190243293
YGR209C	-0.09656233734852916
YGR210C	-1.7247405659792254
YGR212W	-1.2089200297672773
YGR213C	-1.3668402232692551
YGR214W	-1.3080764963732106
YGR215W	-0.708637407258809
YGR217W	-1.8145566881825763
YGR219W	-0.18660758569613659
YGR220C	-0.6031628949905504
YGR221C	-0.18147197683615493
YGR222W	-0.28165724525141844
YGR223C	-1.1850135406242175
YGR224W	-1.064552211109432
YGR225W	-1.261309783442389
YGR226C	-1.5384693003564502
YGR227W	0.04026275474800771
YGR228W	-1.4104822878169916
YGR229C	-1.3224355101950498
YGR230W	-1.3188510621206435
YGR231C	-0.0461385810458834
YGR232W	-1.288681570643691
YGR233C	-1.572890612632856
YGR234W	-1.7407006995915624
YGR235C	0.08832132796540525
YGR236C	-0.5181014994990346
YGR237C	-1.3860045859804833
YGR238C	0.32081753869040175
YGR239C	-1.2317099572560772
YGR240C	-2.0048030105598365
YGR241C	-1.3433663437396157
YGR242W	-0.009061395013995574
YGR243W	-0.19522153500945016
YGR244C	-0.9689448233708797
YGR247W	-1.1459884839384635
YGR248W	-1.105947888896014
YGR249W	-0.11308738351431318
YGR250C	-0.7412993225432812
YGR254W	-0.17248841930943354
YGR255C	-0.8724644793914503
YGR256W	-0.09573653268176636
YGR258C	-0.824594247201459
YGR259C	-1.0438570249066679
YGR260W	-1.1214216959117618
YGR261C	-0.44050588043779393
YGR262C	-0.8124294505604128
YGR263C	-1.2517514763015172
YGR266W	-0.4711603721660725
YGR268C	-0.27323716340410864
YGR269W	-2.5895778053842675
YGR270W	-0.08427412428072117
YGR271C-A	-4.702706657922099
YGR271W	0.20927842323390444
YGR273C	-0.05919675964486396
YGR275W	0.071555970143643
YGR276C	0.007514450175377629
YGR279C	-0.4827068708568189
YGR281W	-1.337979834567303
YGR282C	-0.9547500553041616
YGR283C	0.2170657057560341
YGR284C	-1.6312601939281195
YGR286C	-0.2134813302510222
YGR287C	-0.8560261983116486
