orf	hap a | growth (colony size) | AZC [30 ug/ml] | SD + His + Leu + Met + Ura | Berg MD~Brandl CJ, 2020
YCR068W	0.840740075922233
YCR069W	0.229644950564613
YCR071C	1.19062206295142
YCR073C	1.29673208155346
YCR073W-A	-0.666269066874934
YCR075C	0.178967685831483
YCR076C	0.736913753317569
YCR077C	-1.02497569072026
YCR079W	-0.705316785375865
YCR081W	-1.65339550199328
YCR082W	0.209578553546202
YCR083W	0.318844091261449
YCR085W	1.07611347471145
YCR086W	0.960957729484031
YCR087C-A	0.147535031429838
YCR087W	-0.0956854823042703
YCR088W	-0.892810393170922
YCR089W	0.351165149740551
YCR090C	0.0791748046013754
YCR091W	0.220424083732221
YCR092C	0.0757515121844089
YCR095C	1.27261711274713
YCR098C	-1.3625114032645
YCR099C	0.88357710745999
YCR100C	1.72611188352237
YCR101C	0.848318909118836
YCR102C	-0.209713190533824
YCR102W-A	0.601052324824228
YCR105W	0.340570346041826
YCR106W	-0.506040708665661
YCR107W	-1.13325273551443
YDL001W	0.113481992865344
YDL002C	-0.943650314659782
YDL006W	-1.25187448989533
YDL010W	-0.130020033646059
YDL011C	-0.963621206615553
YDL012C	-0.0327616534439041
YDL013W	-0.509991849224443
YDL018C	-0.5307606800193
YDL019C	-0.889632902216512
YDL020C	-0.843851177394898
YDL023C	-1.23087675683273
YDL024C	0.597693071167666
YDL025C	-0.361331124090887
YDL026W	-0.767220637375274
YDL027C	-0.334156533142857
YDL033C	-1.60889831357499
YDL034W	-1.04976522006894
YDL035C	0.521647465322241
YDL036C	-0.47928338320896
YDL037C	-0.140433708563748
YDL039C	0.33331846521931513
YDL040C	0.153570136883809
YDL041W	-0.860359852956344
YDL042C	0.0312319778343818
YDL046W	-0.608966363663379
YDL048C	0.638774959013374
YDL050C	-0.401344080108564
YDL051W	-0.300964547204592
YDL052C	-1.71925184823546
YDL053C	-1.46074326347198
YDL054C	0.470211111186511
YDL056W	-0.820387183862497
YDL059C	-0.882581094025474
YDL061C	0.343332196076545
YDL062W	-2.17242773977241
YDL065C	-0.0905096258990649
YDL066W	-1.72642068492922
YDL070W	1.02959840138845
YDL071C	0.751528067352382
YDL074C	-1.04893226020935
YDL076C	-0.893258993080564
YDL077C	-1.11532528965299
YDL078C	0.679019786164169
YDL079C	1.12794619910693
YDL080C	1.49846125561022
YDL081C	1.34334712147698
YDL082W	-0.35304355266971
YDL083C	0.111803664276618
YDL085W	-0.372364866911417
YDL086W	-0.515979399946148
YDL088C	-0.102287373403345
YDL089W	-0.203726545814508
YDL090C	0.0742148698299692
YDL091C	0.340596091820743
YDL093W	0.194836221687001
YDL094C	1.5826528744376
YDL095W	-0.340373133485971
YDL096C	0.0738776384694063
YDL099W	-0.577047333257903
YDL100C	2.02515623238375
YDL104C	-2.46079243708225
YDL106C	0.536553707371538
YDL109C	-0.37013540331236
YDL110C	0.761973574073016
YDL112W	0.133049975680276
YDL113C	0.626140730269137
YDL114W	1.25962072228589
YDL117W	-0.884677706908304
YDL118W	2.12977560967167
YDL119C	-0.217173109048317
YDL121C	1.37347061587292
YDL122W	1.95635912906188
YDL123W	0.7567790987318
YDL124W	0.772776780156723
YDL125C	0.0436305950088168
YDL127W	-0.792380218688576
YDL128W	0.0290654755000029
YDL129W	0.456681275049696
YDL130W	1.60842153127481
YDL130W-A	0.718707488659796
YDL131W	1.31150989112997
YDL133C-A	-0.4334577849495453
YDL133W	0.715521537906439
YDL134C	1.13212689587218
YDL135C	-1.06307024384873
YDL136W	-1.096816200736
YDL137W	-1.23610713905261
YDL138W	-1.11716363231164
YDL142C	-1.28881136014212
YDL144C	-0.824648236801324
YDL146W	2.44536130994842
YDL149W	-0.555451637513638
YDL154W	0.926371578082139
YDL155W	1.83509715070058
YDL156W	3.24893076130106
YDL157C	-0.00463673401469902
YDL159W	-0.12227134379361
YDL160C	-0.0260528593969456
YDL161W	-0.417795837834763
YDL162C	0.346703773766539
YDL167C	1.96135842926495
YDL168W	1.34865554848264
YDL169C	-0.833251153005299
YDL170W	-0.962835268887124
YDL171C	0.0721681646105118
YDL172C	2.00489560960203
YDL173W	1.38650202072488
YDL174C	-0.74873742032653
YDL175C	-0.421747653368407
YDL176W	-0.84863675047486
YDL177C	-1.50181351370852
YDL178W	0.495225572612531
YDL179W	0.55965693924361
YDL180W	1.14937777113619
YDL181W	1.70912611692643
YDL182W	0.851442664893521
YDL183C	0.866221541786866
YDL184C	-0.182126557802599
YDL185W	0.181663773180619
YDL186W	1.46182546532998
YDL187C	-0.125458043570547
YDL188C	1.40524791315613
YDL189W	0.200345231591179
YDL190C	2.24403707457786
YDL191W	0.308361391308857
YDL192W	-0.0519982547201164
YDL194W	-0.0151272017782279
YDL197C	0.430833147261119
YDL199C	0.500080854376255
YDL200C	-0.733135029616512
YDL201W	-1.51617444247732
YDL203C	0.393822635314387
YDL204W	0.526873508650613
YDL206W	0.851572342352163
YDL210W	-0.7468941362847
YDL211C	1.47458762695962
YDL213C	0.0429716412789267
YDL214C	0.446868475950641
YDL215C	-1.50118441143543
YDL216C	-0.0341526790912477
YDL218W	-0.249012657398465
YDL219W	0.883373562510875
YDL222C	1.24797773226297
YDL223C	1.22002781603953
YDL224C	-1.17123011750342
YDL226C	0.220142340475134
YDL227C	0.803478688614113
YDL229W	1.12371904521173
YDL230W	0.621460488212378
YDL231C	0.0885961862697315
YDL232W	-1.51281247869715
YDL233W	-0.0156649544564609
YDL234C	-0.153105462652335
YDL236W	0.642265159007633
YDL237W	0.745221820327082
YDL238C	1.93581865908879e-05
YDL239C	-0.168420904581875
YDL240W	-1.06315827782049
YDL241W	1.32690689827295
YDL242W	-0.0637188196305647
YDL243C	-0.487549897627266
YDR001C	0.817233021618385
YDR003W	0.198684422232233
YDR004W	-0.557213150006987
YDR005C	1.03264255592532
YDR006C	-0.0075872780515082
YDR008C	-0.127405247613431
YDR009W	-0.56799353417693
YDR010C	-1.0656358321263
YDR011W	-0.0291047553377722
YDR014W	0.18930091169157
YDR015C	-1.10595581260754
YDR018C	-1.12337470456816
YDR019C	-0.438091513868172
YDR020C	-0.975608138634413
YDR022C	-1.16196348140588
YDR024W	-1.26956030017921
YDR025W	-0.164163905066125
YDR026C	0.675533978076225
YDR029W	-0.656311420606547
YDR030C	2.16475677431909
YDR031W	0.324475781903034
YDR032C	1.35336084308902
YDR033W	0.251752887485425
YDR034C	2.78008022932966
YDR035W	0.771390168514288
YDR036C	-0.537508604493978
YDR042C	-0.855880585597844
YDR043C	-1.34040430363951
YDR046C	-0.644333868119952
YDR048C	-0.852949606191143
YDR049W	-1.20595365012104
YDR051C	-0.520809380042229
YDR055W	0.849880755301387
YDR056C	1.10770020891521
YDR057W	1.15719655126868
YDR058C	1.20125136470217
YDR059C	0.0677150734280544
YDR061W	0.424142118882718
YDR063W	-0.438837007354811
YDR066C	-0.392686876249638
YDR067C	0.541662015818035
YDR068W	1.04827262618063
YDR070C	-0.311447168904811
YDR071C	-1.31657553174582
YDR072C	-0.719447375710935
YDR073W	0.818340825365188
YDR074W	-2.75954641437116
YDR075W	-0.433868560457536
YDR076W	0.582482841215893
YDR077W	-1.00357547062203
YDR080W	-0.0947308853346072
YDR083W	-0.432832121962416
YDR084C	-1.23229753733058
YDR085C	-0.631739013237383
YDR089W	0.709356170112398
YDR090C	1.15417255414433
YDR092W	0.275892195949882
YDR093W	0.151521941735949
YDR094W	0.963164452505209
YDR095C	-0.330713242790012
YDR096W	-0.66147722872615
YDR097C	1.30586377215528
YDR098C	0.996358015655842
YDR099W	0.664500684987596
YDR100W	0.645815531090697
YDR101C	0.112848265370184
YDR102C	0.09462182345218
YDR103W	-2.55617116322244
YDR104C	0.126875264439867
YDR105C	-0.639536262842387
YDR107C	-1.0901907006076
YDR108W	0.0838373799007526
YDR109C	0.0121288660591606
YDR110W	-0.529455166812991
YDR111C	1.59543343142494
YDR112W	-0.2262669295656
YDR116C	-1.15084074025007
YDR117C	-0.930065457382674
YDR119W	-0.598411726524794
YDR120C	1.84118672347106
YDR121W	1.08022673172648
YDR122W	-0.427463782503087
YDR123C	1.04255536448722
YDR124W	0.0951033697632308
YDR125C	-0.302975020015411
YDR126W	-1.51335845184079
YDR127W	-0.656566390887274
YDR128W	3.21212793167141
YDR130C	0.314445378743671
YDR131C	-1.64029115221223
YDR132C	0.346230756063831
YDR133C	-1.26020899494617
YDR135C	-1.17710998915857
YDR139C	0.307918777352869
YDR142C	-0.0230657779299018
YDR143C	0.168235794915676
YDR144C	0.0106993004210096
YDR146C	-0.325071402765631
YDR147W	-0.269676229649041
YDR148C	-0.243809577339534
YDR149C	-1.2564210444837
YDR150W	-1.32812902947376
YDR151C	0.22616686884212
YDR152W	-0.801975021963072
YDR153C	-0.575599094414236
YDR154C	-0.961628705449472
YDR155C	-0.606072096860858
YDR156W	0.0616034002462096
YDR159W	-1.15679771826829
YDR161W	0.866112775302704
YDR162C	-2.39158798409618
YDR163W	1.03637673260398
YDR165W	1.26576761782331
YDR169C	0.31505064646679
YDR171W	-0.157565284841593
YDR174W	0.0557362079420744
YDR178W	-1.16892124199475
YDR179C	-0.410036304607048
YDR179W-A	0.105492449428464
YDR181C	-0.821077687191201
YDR183W	0.81272589697928
YDR184C	1.6401328901993
YDR185C	-1.31033714945065
YDR186C	-0.0130960250577607
YDR191W	0.424945959819541
YDR192C	0.0793920537210019
YDR193W	0.152811646154631
YDR198C	1.04096897650287
YDR199W	-0.551798229680482
YDR202C	-0.294227685260291
YDR203W	1.53820429864757
YDR205W	0.809737554725708
YDR206W	-1.00500092488413
YDR207C	-0.638351310879055
YDR209C	0.232861127519436
YDR210W	0.427049319116876
YDR213W	0.823303754576571
YDR214W	-0.788828030413025
YDR215C	0.353066284042021
YDR216W	1.31025545485232
YDR217C	1.29798530850633
YDR218C	-0.314338260558721
YDR219C	0.87773227164975
YDR220C	-0.973011551169642
YDR221W	-0.295666977922722
YDR222W	-0.227039258459671
YDR223W	1.5103100394201
YDR225W	1.58765311118792
YDR229W	0.29181853553223
YDR233C	0.20814602957739
YDR234W	-2.31537456186846
YDR239C	0.929039703588869
YDR241W	0.681736546237255
YDR242W	-0.0127677688178267
YDR244W	0.431978022551888
YDR245W	-0.574664821314168
YDR247W	-1.9397165846954
YDR248C	0.836508121466318
YDR249C	0.608716828820705
YDR250C	-0.0166140727580887
YDR251W	-0.322647301897773
YDR252W	0.726513209122652
YDR253C	0.70511363832804
YDR254W	0.109894397636768
YDR255C	-1.8810085032556
YDR256C	-1.03414730507
YDR257C	-0.3287209970288
YDR258C	-1.34793437435603
YDR259C	-0.0356284737962491
YDR260C	0.695802370589229
YDR261C	-0.31555503817638
YDR262W	-0.277645511011523
YDR263C	0.292874889884504
YDR265W	-0.645026270320934
YDR266C	-2.29746729179575
YDR269C	0.201303092599522
YDR270W	-1.14927232627727
YDR271C	-0.471159425804265
YDR272W	-0.0849066199152693
YDR273W	-0.235400357304611
YDR274C	-1.05857093554618
YDR275W	0.472651324858409
YDR276C	-1.64361568918019
YDR277C	0.601296284169349
YDR278C	-0.286291493477083
YDR279W	0.0830680483231662
YDR281C	0.108681490259811
YDR282C	-1.12493750308144
YDR284C	1.11446501964609
YDR285W	0.173213079869478
YDR286C	0.055601461829633
YDR287W	1.59452885315013
YDR290W	-0.499633565230954
YDR291W	0.509359526304609
YDR293C	-0.915811323498301
YDR294C	0.161427229640647
YDR297W	-0.489658447661695
YDR304C	1.01757068756297
YDR305C	0.00831004043322545
YDR306C	1.70499327601589
YDR307W	0.233604894582638
YDR309C	1.09276507453959
YDR310C	1.03030937736569
YDR312W	-1.20296278091216
YDR313C	-0.110507514888169
YDR314C	1.2971112130843
YDR315C	0.981764301832231
YDR316W	-0.935373937994635
YDR317W	0.434317872743783
YDR318W	0.308660814648258
YDR319C	0.945099969785413
YDR320C	1.54326004906715
YDR321W	-0.186531766580287
YDR326C	-1.22198604884368
YDR329C	-0.200965062955701
YDR330W	2.0228453712586
YDR332W	2.39802971124727
YDR333C	1.36238842818167
YDR334W	0.675526343195073
YDR335W	0.732831966825683
YDR336W	0.0826970310388437
YDR338C	-0.247627245463077
YDR340W	-1.04325582824384
YDR344C	-0.20593185700566
YDR345C	0.738054472044339
YDR346C	-0.148805775682757
YDR348C	1.18944924367976
YDR349C	1.1345992808743
YDR351W	-0.732158552637896
YDR352W	-0.562376951440107
YDR357C	-0.859416190154963
YDR358W	-1.13924866042734
YDR360W	1.54600760611022
YDR363W	-0.161913563625761
YDR363W-A	-0.786387767338611
YDR368W	0.18530084565345
YDR369C	1.59007017868446
YDR370C	0.617162302639702
YDR371W	-0.200270541908262
YDR372C	0.104904523563883
YDR374C	-0.596928995313552
YDR375C	-3.96024893586073
YDR378C	-0.299679544246317
YDR379W	0.0821482274972656
YDR380W	1.24315645694785
YDR382W	0.521133885751357
YDR383C	-0.287556455439817
YDR384C	1.20798191069235
YDR385W	-0.491990911089115
YDR386W	0.390796488370025
YDR387C	-0.238199820921738
YDR388W	-1.97378578977109
YDR389W	-1.34486700610062
YDR391C	-0.318903342521585
YDR392W	-1.02735916658185
YDR393W	-1.77511072605997
YDR395W	-0.305658001366296
YDR399W	0.238483703688528
YDR400W	0.255541037768762
YDR401W	1.39406480005889
YDR402C	-0.424807573056857
YDR403W	0.684992705043469
YDR406W	-1.05834889433635
YDR409W	-1.30810007544549
YDR411C	1.40784040804532
YDR414C	0.309887713130082
YDR415C	0.891061038798428
YDR419W	0.537591831801146
YDR420W	0.999112514417232
YDR421W	1.57525456959137
YDR422C	0.734487537951309
YDR423C	0.696356952154729
YDR424C	-0.167147067468456
YDR425W	0.172159062797935
YDR426C	0.822140851522472
YDR428C	-0.631344312863779
YDR430C	-0.564994443978841
YDR431W	-0.113728297262477
YDR435C	-0.455983499696951
YDR436W	-0.310351997950315
YDR438W	0.548369886313461
YDR439W	0.179698812936233
YDR440W	0.750271638725545
YDR441C	1.14267466427859
YDR444W	0.617822878382958
YDR445C	1.06868265735183
YDR446W	0.474909740475684
YDR447C	-0.500244638609646
YDR451C	0.00104786782833493
YDR452W	1.32475668180461
YDR453C	-0.517366721193126
YDR455C	-1.72831752983834
YDR458C	0.0971690792012098
YDR459C	0.315741406934535
YDR461W	-0.792952300946745
YDR463W	1.176102500506
YDR465C	0.10811698037938
