orf	gene	w.N	w.S	w.rat	w.exp.1	w.exp.2	w.6h	w.12h	w.18h	w.24h	w.42h	wd.6h	wd.12h	wd.18h	wd.24h	wd.42h
YOL129W	VPS68	1.00228515284057	1.00518487297493	0.997115236995382	1.00373396577116	1.00349235159545	0.992481430311942	1.00407921549305	0.984028738800594	0.990702632413261	0.993358148829713	0.988789324818179	1.00034396536698	0.980368077954371	0.987017144181337	0.989901066261614
YNL013C	YNL013C	1.08916580883416	1.11344599549209	0.978193655771149	1.10123898781023	1.0992175374779	1.10062945413979	1.11965595142437	1.09853992942671	1.09386879981927	1.0988804852387	0.9994465019154	1.01672385723536	0.997549071170391	0.993307367362995	0.999693370759017
YDL182W	LYS20	0.98503462538188	0.989469953362392	0.995517470777722	0.987249798600612	0.98688025742584	0.978840084813041	0.982073699747904	1.00029235832623	0.991947837966842	0.986672747877687	0.991481675864111	0.994757052510879	1.01321100267035	1.0047587139272	0.999789731787021
YCL056C	PEX34	0.986701153567952	1.00535772444831	0.981442853198752	0.99598575615397	0.994432277415536	0.998829664032058	1.00315376921026	0.991264419711804	0.992075987274753	0.993302745240555	1.00285537002966	1.00719690318059	0.995259634575099	0.996074473098577	0.998864143692202
YKL075C	YKL075C	0.943598232474305	0.960848606299019	0.9820467306591	0.952184355353076	0.95074792841804	0.948934890489273	0.955139693910799	0.957602669296057	0.966297337984195	0.955105852978526	0.996587357431851	1.00310374618225	1.00569040429253	1.01482169135817	1.00458368031129
YOR316C	COT1	1.0026445348312	1.00357800133627	0.99906986153161	1.00311115950159	1.00303337364507	0.985155278163887	1.00331348889605	0.993842278796519	1.00201186845242	0.998428474671427	0.982099809011567	1.00020170186777	0.990759866823054	0.998904118413233	0.995409027162367
YOL029C	YOL029C	0.996746961225134	0.996862509316236	0.999884088236821	0.996804733596415	0.996795104635336	0.988997500566707	0.985944262357652	0.979439721161528	1.00199199114512	0.984122921666575	0.992167740815655	0.989104715424475	0.982579323863927	1.00520388534872	0.987287073431809
YBL054W	TOD6	1.00208442617151	1.00204505110614	1.00003929470568	1.00206473844543	1.00206801970625	1.00342813219824	1.00094929532453	1.00790987940779	1.00864848920886	1.0000187631303	1.00136058450169	0.9988868552319	1.00583309714244	1.00657018504977	0.997954972581061
YDL096C	OPI6	0.972261150493968	1.03279442492806	0.941388844698397	1.00207080378799	0.997039802697467	1.0083424994779	1.02823542900732	1.03121708591788	1.02121118087696	1.00816794975091	1.0062587350776	1.02611055538233	1.02908605062607	1.01910082303228	1.01116118636722
YMR105C	PGM2	1.00011522586292	1.05143847974496	0.951187582658671	1.02545581701558	1.02118823027062	1.0453088289012	1.03945666285982	1.04684586402143	1.02190976567697	1.04004532954048	1.01936018261947	1.01365329018756	1.02085906252704	0.996541975500294	1.01846584078321
YDR525W-A	SNA2	0.990007062781533	0.993975929088393	0.996007080060278	0.99198951104956	0.991658827540808	0.992805891021354	0.966223344019434	0.995696596996341	0.983349735339217	0.981601705168101	1.00082297238297	0.974025766660714	1.00373702131473	0.991290456588395	0.989858283823633
YEL062W	NPR2	0.989709208424827	0.96508367764085	1.02551647215107	0.977318884838335	0.979373113995485	0.968909781553434	0.963491156808107	0.975807201811731	0.976737588420093	0.970915001100192	0.99139574256125	0.985851365153437	0.998453234609445	0.999405213152779	0.991363748121707
YDL048C	STP4	0.969585085807818	1.08581142052381	0.892959005109817	1.0260538774059	1.01641904191391	1.01652175031932	0.987353221449712	1.01581087266901	1.00546743105697	0.989446299582383	0.990709915632617	0.962282043069673	0.99001708880747	0.979936291063998	0.973462970271846
YGR086C	PIL1	0.985636542134702	0.962932090448473	1.02357845575139	0.974218176765437	0.976112009968564	0.984494322675138	0.964932580470179	0.958399834035183	0.969038048914401	0.970340393823961	1.01054809503126	0.990468668603487	0.983763038806385	0.994682784642517	0.994087137453836
YLR169W	YLR169W	0.988284795059423	0.98512825542431	1.00320419155347	0.986705262993596	0.986968342916582	0.995263711840883	0.991596829487569	0.999096569027615	1.00159535584078	0.988294448061274	1.00867376426201	1.00495747481789	1.01255826486262	1.01509072000083	1.00134361467033
YIL134W	FLX1	1.00235187756289	1.00593814497742	0.996434902650393	1.00414341024091	1.00384459925048	0.996110191543409	0.995149934047659	1.00784121270606	0.993876206272893	1.00562400244276	0.991999928879108	0.99104363370657	1.0036825441739	0.989775161731575	1.00177258830063
YDL085W	NDE2	0.9961320278616	0.995715631064312	1.00041818847098	0.995923807700964	0.995958508038325	0.985653094998263	0.994009671383289	0.994704590729073	0.99413170109684	0.987288313850829	0.989687250547399	0.998078029360405	0.998775792924656	0.998200558526399	0.991294623101746
YDR333C	RQC1	0.979965659882584	1.00164662500564	0.978354676607696	0.990746837412472	0.988941772712648	0.988232687648742	0.997035346097387	1.00925473831518	0.989887091634503	0.995879516466574	0.997462369125198	1.00634724073542	1.01868075698434	0.999132224554746	1.00701532076544
YML074C	FPR3	1.00636867102264	0.993310453507936	1.01314615935893	0.999818243987215	1.0009070134332	1.00228784927508	1.01477671304425	0.999325300858704	1.00176927777515	0.990205197115224	1.00247005423507	1.01496118834298	0.999506967259824	1.00195138846453	0.989307881577058
YDL154W	MSH5	0.996123774123823	1.00228319311528	0.993854612115848	0.999198737522657	0.998685585232734	1.00144396413546	0.985603770132385	0.997615659034214	0.986601957926624	0.990013527337304	1.00224702707128	0.986394130737216	0.998415652032979	0.987393118983252	0.991316528421296
YFL040W	YFL040W	0.995052055069062	0.983104667306319	1.01215271187297	0.989060321492647	0.990056432355799	1.00030110221979	0.981561477632826	0.991907353951561	0.975780218443657	0.980819873608352	1.01136511139197	0.992418213837044	1.00287852257041	0.986573009997056	0.990670674473101
YGR110W	CLD1	0.986581033398987	0.988249095928766	0.998312103156329	0.987414712426859	0.987275717016475	0.976447990029148	0.986100992374222	0.984214019847789	0.991832903621032	0.989362491696715	0.988893499094461	0.998669535671179	0.996758512366903	1.00447450411521	1.0021136696105
YPL056C	LCL1	1.00580051998815	1.01284972204631	0.993040229063875	1.00931896697924	1.00873170558046	1.02403583593248	1.00983819847749	1.01809654843732	1.00104107859125	1.01293700137447	1.01458098919639	1.00051443747243	1.00869653870109	0.991798540740031	1.00416889423694
YDL079C	MRK1	0.974225833917439	0.999436214047676	0.974775398593837	0.986750515114071	0.984651941978637	0.988284990696686	0.974160291032209	0.984118714947735	0.980358779627302	0.975856028508969	1.00155507958609	0.987240722057888	0.997332861624063	0.993522440182329	0.991066982052568
YMR261C	TPS3	0.991141988356964	1.00447125576677	0.986730065859739	0.997784364323323	0.996674218337346	0.992093613222695	1.01201373430741	0.996855022937249	1.00634999745163	0.999787945139225	0.994296612270039	1.01426096709156	0.99906859495969	1.00858465359308	1.00312411693269
YGR042W	YGR042W	0.985242375628937	0.981496162021858	1.00381683979218	0.983367484891126	0.983679718728563	0.977092705366906	0.993881490668569	0.977391912887702	0.997721842886511	0.983204176931752	0.993619089892	1.01069183793341	0.99392335815935	1.01459714523404	0.999516568464555
YGR235C	MIC26	1.00031608933524	0.997509103807828	1.00281399489659	0.998911610602935	0.999145553376742	0.983380426074835	0.993260379129852	0.974239284103071	0.983302122389043	0.983076790115394	0.984451893077181	0.994342611084807	0.9753007911431	0.984373504073628	0.983917495096644
YBL089W	AVT5	0.97379717542367	0.965682031848143	1.00840353585123	0.969731114779304	0.970407610626697	0.967252926647937	0.955403638151244	0.964896434694165	0.949604184633504	0.953636203656142	0.997444458475552	0.985225309975414	0.995014411715314	0.979244834120455	0.982717152269937
YJL047C	RTT101	0.976648524671136	0.995859187708231	0.980709458451345	0.986207080919337	0.98460751624224	0.986330226945454	0.979606612625819	0.985535270545771	0.98094292472302	0.987760143231887	1.00012486832482	0.993307218715805	0.999318793804502	0.994662220239375	1.00320191237385
YGL054C	ERV14	0.975625377032933	0.993015909960753	0.982487155791384	0.984282236736578	0.982834110832525	0.97222012818294	0.993842762533174	0.992258647148523	1.00297101899865	0.986913534546389	0.987745274573246	1.00971319550406	1.00810378376673	1.01898721887336	1.00415067371889
YKL131W	YKL131W	0.987367192924361	0.994442551837744	0.992885100400915	0.990898557337012	0.990309120729687	0.999419020712103	0.982702091573142	0.993282333775351	0.993155699471939	1.00053460793105	1.0085987241701	0.991728249372068	1.00240567151974	1.00227787407522	1.01032555086822
YLR311C	YLR311C	1.00335412476266	1.02786622312665	0.976152442980934	1.01553622026905	1.01349564785527	1.02456206645626	1.0219573653607	1.03489380195885	1.01086665784269	1.01617512935965	1.00888776392911	1.00632291095432	1.01906143897524	0.995401875055602	1.0026438016878
YKR035C	OPI8	0.994860798319816	0.990111577343776	1.00479665230133	0.992483347095517	0.992879194052385	0.986297254324849	0.990978708948857	0.990320511282837	0.994717218567345	0.985621434597515	0.993767056355382	0.998483966354636	0.997820783775355	1.0022507898781	0.992690188798047
YMR075W	RCO1	0.986143815812026	0.97488030424883	1.01155373794517	0.980495886371753	0.981434956584843	0.980518847878065	0.97266410871284	0.979346494151343	0.971948510719564	0.980207045192165	1.00002341825869	0.992012431905356	0.998827743964676	0.99128259917151	0.998748861160447
YDR492W	IZH1	0.991469537627656	0.983581090352694	1.00802012904918	0.987517437249232	0.988175024954314	0.978158397005422	0.984969838231377	1.00055131828904	0.990457063419406	0.987796896234088	0.990522658242997	0.99742019844738	1.01319863381462	1.00297678406405	0.999617346410628
YJL079C	PRY1	0.979053313356022	1.002301118927	0.976805567576471	0.990609020484837	0.988673640876867	0.993386287053111	1.00532747327959	1.00238754191332	0.983708053278613	0.999572217331092	1.00280359507217	1.01485798381641	1.01189018188297	0.993033611582856	1.01102343180158
YPL222W	FMP40	1.00432268472756	0.991310274174796	1.01312647603052	0.997795267556049	0.998880216848797	0.989791791228475	0.986968638985138	0.985315682510596	0.985346945056809	0.98473219944818	0.991978839158881	0.989149448866971	0.987492840013142	0.987524171637204	0.985836122127586
YKL020C	SPT23	1.01397999833948	0.996287548802647	1.01775837664347	1.00509484481842	1.00657027845481	0.995393395513838	1.00555872523237	1.00144832966377	1.01890032121865	1.00619221666638	0.990347727525823	1.00046152899535	0.99637196909979	1.0137354961787	0.999624405968941
YBR098W	MMS4	0.985401538777114	0.993123943203624	0.992224128237611	0.989255205611397	0.988611882813599	0.975480818673742	0.989425025726985	0.990584243309378	0.982894464016929	0.9898830898802	0.986076002572924	1.0001716646166	1.00134347303956	0.993570171217309	1.00128585048258
YLR271W	YLR271W	0.998494372724292	0.989988328244213	1.00859206541876	0.994232253960098	0.994941341579227	0.990877153672108	1.00281728938092	0.995213399119857	0.98916740862946	0.99454106607411	0.99662543608435	1.00863483897915	1.00098683698487	0.994905772458634	0.999597689342688
YKL162C	YKL162C	0.990257946003403	1.00600388222161	0.984348036328214	0.998099863781286	0.99678857816336	0.985595915338255	0.987217307978726	1.00323940518966	0.996263190750995	0.993574787645159	0.987472247119982	0.989096726492545	1.00514932582889	0.998159830396797	0.996775855393406
YKL074C	MUD2	1.01253982276216	0.983597874709364	1.02942457359553	0.997963936085594	1.00037859711586	1.02243576835004	0.994346553534157	0.998661862468004	0.982616791876139	0.992331465104051	1.02452176013537	0.996375237199827	1.00069935030433	0.984621544271777	0.991955913456157
