orf	hom | growth (culture turbidity) | Chloroquine diphosphate [2.9 mM] | YPD | Islahudin F~Avery SV, 2013
YBR299W	1.14584210116125
YBR300C	0.8778499778268886
YBR301W	1.1719929087503347
YCL001W	0.9334778871698706
YCL001W-A	1.1402351563159174
YCL001W-B	0.9677175967850654
YCL002C	0.998696539292011
YCL005W	0.9472726938693024
YCL006C	1.156496795631759
YCL008C	1.0707949525564076
YCL009C	1.1161607109517944
YCL010C	0.8531645569620253
YCL011C	0.8514036394037962
YCL013W	0.8639765501954152
YCL014W	1.0383048484950987
YCL016C	0.9657522550948441
YCL022C	1.085845758969003
YCL023C	1.070629756541388
YCL024W	0.9838682180454333
YCL025C	1.0566017091437303
YCL026C	1.0
YCL026C-A	0.8497603708359522
YCL027W	0.9106006000674632
YCL028W	1.1119897596358983
YCL029C	0.9929485804190803
YCL030C	0.8942936270751515
YCL032W	0.9684570646595964
YCL033C	0.8812491553673588
YCL034W	0.8348480297504114
YCL035C	0.985836219693221
YCL036W	0.9179618650857234
YCL037C	1.1304762092249543
YCL038C	1.1269425184246151
YCL039W	1.1395414711870409
YCL040W	1.1609008978312352
YCL042W	0.8943748554053609
YCL044C	0.9342151898734178
YCL045C	0.8805754664226526
YCL046W	0.8583858822800304
YCL047C	1.0053566719409284
YCL048W	0.9669198312236289
YCL049C	1.6963451694312848
YCL050C	1.3091845848855193
YCL051W	0.9928033978516588
YCL055W	1.1859282586121267
YCL056C	1.2572706591244467
YCL057C-A	1.1870174027611413
YCL057W	1.0614818600726894
YCL061C	1.2130586805860735
YCL063W	1.067828260351625
YCL064C	1.040229322633785
YCL069W	1.0855919003115264
YCL074W	1.1773771400153838
YCL075W	1.156041382616315
YCL076W	0.9259564661613525
YCR001W	0.832969885773624
YCR002C	0.7138296878691479
YCR003W	1.000260050483409
YCR004C	1.0623529299684662
YCR005C	1.1860438002499674
YCR006C	1.005138581109291
YCR007C	0.9773348076563816
YCR008W	1.4674895474667975
YCR009C	1.291878142975486
YCR010C	0.9915353392364471
YCR011C	1.1927591607717596
YCR014C	1.0006023068351786
YCR015C	1.0783307784865415
YCR016W	1.2115111587763647
YCR017C	1.0933811592295202
YCR019W	0.9567203853167295
YCR020C	1.0502459050848405
YCR020C-A	1.2427651384037677
YCR021C	1.406646578052424
YCR022C	1.1351185826027412
YCR023C	1.1620156693986827
YCR024C-A	0.8995160231775413
YCR025C	0.882385024646764
YCR026C	1.000729412435871
YCR027C	0.9080762857987082
YCR028C	1.0542085497762486
YCR028C-A	0.8899043129956303
YCR030C	0.9302935816727411
YCR031C	0.950946300030196
YCR032W	0.9529215677471492
YCR033W	0.9189888535031847
YCR034W	0.6467169745858272
YCR036W	1.1706719212356362
YCR037C	0.8738794945713753
YCR043C	0.8872466761326967
YCR045C	1.067141305870814
YCR046C	0.8947555173516712
YCR048W	0.6114405405405405
YCR049C	1.0858918278075302
YCR050C	0.9209241869595203
YCR051W	0.929272524797348
YCR053W	0.8645434878033484
YCR059C	0.824662727501592
YCR060W	0.663686360779384
YCR061W	1.1429028407833752
YCR063W	0.7883352801385588
YCR065W	0.8421148499664461
YCR066W	1.0328966137775144
YCR067C	0.8730208753529649
YCR068W	0.8109992858385996
YCR069W	1.0232270270270272
YCR073C	0.8838562980617889
YCR073W-A	1.0489235613977732
YCR075C	0.6561848222820893
YCR075W-A	1.2564899453030272
YCR076C	0.9092511830750672
YCR077C	0.9706275588726402
YCR079W	0.9027676311184356
YCR082W	1.2630333820522806
YCR083W	0.8945074106364429
YCR085W	1.2709921708715437
YCR086W	1.6022490504341587
YCR087C-A	1.0239323220906194
YCR087W	0.961349430260495
YCR088W	0.9852378175548907
YCR089W	1.2434773526191438
YCR090C	0.9461754654502805
YCR091W	0.7490937044528391
YCR092C	1.2816923910540279
YCR094W	1.0843843088392329
YCR095C	1.089061447644705
YCR098C	0.8460845195846851
YCR099C	1.1181225940015593
YCR100C	0.9961149987726335
YCR101C	0.9032287414504754
YCR102C	1.3434049093739018
YCR102W-A	0.9940074609095958
YCR105W	1.0285774959232292
YCR106W	0.9787434940982745
YCR107W	1.3436911342370996
YDL001W	1.072956631610338
YDL002C	0.9165258658098586
YDL006W	1.1887093804782687
YDL009C	0.8490266228087778
YDL010W	1.0854575400234785
YDL011C	0.8433302975194105
YDL012C	1.0746420890097115
YDL013W	0.9079154615991012
YDL018C	1.0603653818213938
YDL019C	0.8900862057951658
YDL020C	1.0566623063258735
YDL021W	1.3968737170811376
YDL022W	1.1933715449416749
YDL023C	1.176409252023556
YDL024C	0.7507662256177674
YDL025C	0.9636001756878136
YDL026W	0.9213672041568238
YDL027C	0.9976456250173116
YDL032W	0.9772877419729198
YDL033C	0.7736692302517856
YDL034W	1.1029737194741367
YDL035C	1.0908430348435456
YDL036C	1.0171211888170921
YDL037C	0.881848440105499
YDL039C	1.0839246782558383
YDL046W	0.9492274989901006
YDL048C	0.9013657197171251
YDL049C	0.8424903988080548
YDL050C	0.9948506477800451
YDL051W	0.9219424886366905
YDL052C	0.9138176396721381
YDL053C	1.1250107724434468
YDL054C	0.9230083275574174
YDL057W	0.8165071176706903
YDL059C	0.9099724477154055
YDL061C	1.0347499767152533
YDL062W	1.096186307460553
YDL063C	0.8721347142127033
YDL065C	1.2047126025786996
YDL066W	0.7801923725461511
YDL069C	0.9528396558233809
YDL070W	0.9899217826965748
YDL071C	0.9165746996502935
YDL072C	0.9895807902782229
YDL076C	1.15568788945241
YDL077C	1.1114088439087881
YDL078C	1.2182268339182485
YDL079C	1.0287294097340847
YDL080C	1.2550304270660708
YDL081C	0.7889707559572136
YDL082W	0.902515753639945
YDL085C-A	1.0027489618823318
YDL085W	1.00441899289875
YDL088C	1.0232024189470534
YDL089W	0.9770676883020977
YDL090C	0.8869633457171887
YDL091C	0.9960330842856596
YDL093W	0.9415130957336219
YDL094C	1.179020021813612
YDL095W	1.1152430373270197
YDL096C	1.1739160073258408
YDL099W	1.098145382583811
YDL100C	1.0488084852380737
YDL101C	0.9445735042218967
YDL104C	1.0739280958721706
YDL106C	0.9138168079417146
YDL107W	0.7412993276327766
YDL109C	1.0379118921250539
YDL110C	1.0566683019132386
YDL112W	1.0513981358189082
YDL113C	1.0111699684263777
YDL114W	1.0117471300819376
YDL118W	0.9804704837993785
YDL119C	0.944026438644057
YDL121C	1.012899928759174
YDL122W	1.0101070651185873
YDL123W	0.9663387884254685
YDL124W	1.0424879821255275
YDL125C	1.0286903436583648
YDL127W	0.8450390660776813
YDL128W	0.7498141279555756
YDL129W	1.0787961328435052
YDL130W	0.9390576430766666
YDL130W-A	0.9758598597255562
YDL131W	0.9622596368785963
YDL133C-A	0.9872970847972715
YDL133W	0.928866774125727
YDL134C	0.9258495034610339
YDL135C	1.0158963805834644
YDL136W	1.0289657080602488
YDL137W	1.1181225528291892
YDL138W	1.0
YDL142C	0.6999940750350041
YDL144C	0.9840213049267642
YDL146W	1.279073157930545
YDL149W	0.9016924802018361
YDL151C	0.7802204065137535
YDL154W	0.9129787734001724
YDL155W	1.0250661610399017
YDL156W	1.0227504147767328
YDL157C	0.9805082072607229
YDL159W-A	1.3357418291363718
YDL160C	1.0220706204765635
YDL160C-A	1.4561547740402692
YDL161W	1.1536505118395932
YDL162C	0.9865092157824654
YDL167C	0.8947816413558293
YDL168W	0.9759104899720626
YDL169C	0.9896580034910276
YDL170W	0.9705213561405307
YDL171C	0.9542392321788772
YDL172C	1.0450844301992623
YDL173W	0.9024876702308225
YDL174C	1.125814033019726
YDL175C	1.010637613293799
YDL176W	1.0850826349181484
YDL177C	1.051965998706199
YDL178W	1.0900209244816434
YDL179W	0.9677673716236822
YDL180W	0.9682778948457074
YDL182W	0.9153176639683016
YDL183C	1.016321551304847
YDL184C	0.938411262541626
YDL185W	1.0065666563719857
YDL186W	0.925219800664141
YDL187C	1.0583630428246211
YDL188C	1.1794631719111361
YDL189W	1.0640372523523756
YDL190C	1.0807408304079409
YDL191W	1.0735847029756151
YDL192W	1.032662396556872
YDL194W	1.0126101934379397
YDL197C	0.7164530873770558
YDL198C	0.7819142674819867
YDL199C	1.2445421622305786
YDL200C	1.1524555090056219
YDL201W	1.0295620498112708
YDL202W	1.0898744166704792
YDL203C	1.1543053573346838
YDL204W	1.0458586615965508
YDL205C	1.0
YDL206W	1.0408040066180744
YDL210W	1.0277742586222016
YDL211C	0.9893453507128978
YDL213C	0.7784690437690135
YDL214C	0.8948468494341865
YDL215C	0.8478316172269555
YDL216C	0.9779716374227663
YDL218W	1.111827990996832
YDL219W	1.1045668252967145
YDL222C	0.7653628353203284
YDL223C	1.0651090342679128
YDL224C	1.1203880944338098
YDL225W	0.8727150373889787
YDL226C	0.9831775700934579
YDL227C	0.7538035021658045
YDL229W	0.673828864238507
YDL230W	0.7745877878527863
YDL231C	0.9699931965481434
YDL232W	1.0293953191149454
YDL233W	0.859017113370936
YDL234C	0.7995861022124559
YDL236W	1.0340145629245958
YDL237W	0.695106997863942
YDL238C	0.8443734672234372
YDL239C	1.0226260528441213
YDL240W	0.7365021940843466
YDL241W	0.8776477230338041
YDL242W	0.8761847168774052
YDL243C	1.1104017366853411
YDR001C	0.9780871536802521
YDR003W	0.5719370325221604
YDR003W-A	1.111634721006642
YDR004W	0.9136242407942804
YDR005C	0.9773330534944875
YDR006C	0.9177239422892846
YDR007W	0.9385376873513918
YDR008C	0.8357832777595141
YDR009W	1.0217949481119908
YDR010C	0.9247896301070647
YDR011W	0.9192087088028879
YDR014W	0.9178576398925179
YDR015C	0.7450381987371792
YDR017C	0.7829006576670127
YDR018C	0.849626608903759
YDR019C	0.7263806471789997
YDR020C	0.8452267011973127
YDR022C	0.8975931107010339
YDR024W	0.8358386345192281
YDR025W	0.7896498012675902
YDR026C	0.8175218307122845
YDR028C	1.0061183800623053
YDR029W	0.9480640854472628
YDR030C	1.0087815467467796
YDR031W	0.7600625651720542
YDR032C	0.8555230717068522
YDR033W	0.9350574879383701
YDR034C	0.9809576254023301
YDR034W-B	1.3853982979581383
YDR035W	1.5057427106654129
YDR036C	1.1012259747436701
YDR042C	1.181911331298129
YDR043C	1.372916883464403
YDR046C	1.5137115230962992
YDR048C	0.942541784286318
YDR049W	0.9516857838025722
YDR051C	0.7727888191991035
YDR055W	1.0435308315075396
YDR056C	0.9382943006821631
YDR057W	1.3401166579770594
YDR058C	0.9877964540640107
YDR059C	0.9141437224058749
YDR061W	0.9627926817707838
YDR063W	0.698977128412784
YDR065W	1.1340464669423909
YDR066C	0.8049473977637597
YDR067C	1.1376135855802179
YDR068W	0.8678496167119689
YDR070C	1.1762667372210895
YDR071C	1.063541475920161
YDR072C	0.9791808996440258
YDR073W	1.0795391540985273
YDR074W	0.8829306841273423
YDR075W	1.1392169873921698
YDR076W	0.7816583833267879
YDR077W	0.871065462623698
YDR078C	1.6277482026233465
YDR079C-A	1.2233323911370715
YDR079W	1.1930352900095427
YDR080W	1.5816602531189956
YDR083W	1.0225504174558249
YDR084C	1.2424932433870313
YDR085C	1.117131420498503
YDR089W	1.1559505390720448
YDR090C	1.0635121130197196
YDR092W	1.0544476652813186
YDR093W	0.6741173384852575
YDR094W	0.602557811445746
YDR095C	0.778394014488969
YDR096W	1.6319567768056946
YDR097C	0.8017082745506962
YDR098C	1.0558357122913784
YDR099W	1.2780729805932947
YDR100W	1.2052474015271284
YDR101C	0.9634872927273099
YDR102C	1.202888522896709
YDR104C	1.0405290374752614
YDR105C	0.7863788461239165
YDR107C	0.9198726743866967
YDR108W	0.8644819910075677
YDR109C	0.49653171328829854
YDR110W	1.072085881340805
YDR111C	0.7320223658174115
YDR112W	0.9178134500433255
YDR114C	1.1479624676408167
YDR115W	1.0851147028154327
YDR116C	1.1775988207260744
YDR117C	1.0331363689027921
YDR119W	1.255664043985212
YDR120C	1.2291957477004467
YDR121W	1.0754389071425294
YDR122W	0.9818271241562184
YDR123C	0.9105318039624608
YDR124W	1.1079084572745732
YDR125C	0.858177976387678
YDR126W	0.944823294801739
YDR127W	1.0753490995587784
YDR128W	0.9825984636136648
YDR130C	0.8575281969483421
YDR131C	0.8660191832056464
YDR132C	0.9633018264993777
YDR133C	0.799937853124225
YDR134C	0.7736284436072522
YDR135C	0.7850568980369043
YDR136C	0.960713767790676
YDR137W	0.8278123044838374
YDR139C	0.9181724183822851
YDR140W	1.0093238851297353
YDR142C	1.1031876589076248
YDR143C	1.0655400846469973
YDR144C	1.052081581396392
YDR146C	1.1332700418657493
YDR147W	0.946882420191716
YDR148C	1.1288371830506114
YDR149C	1.0897405886233533
YDR150W	1.047894992398252
YDR151C	0.8639625295742341
YDR152W	1.0
YDR153C	1.00065455117954
YDR154C	0.9074276012409654
YDR155C	0.726015230008018
YDR156W	0.659221382982316
YDR157W	0.7963803984212149
YDR158W	0.8733585523938029
YDR161W	0.9478969810353179
YDR162C	0.9655081216159935
YDR163W	1.046660665582889
YDR165W	0.8647033457388468
YDR169C	0.6666884342506615
YDR169C-A	0.9546383826646888
YDR171W	1.0029570386713245
YDR175C	1.0128962431528736
YDR178W	0.9484310265459569
YDR179C	0.8196545115508133
YDR179W-A	0.9519488038376447
YDR181C	0.928616859054888
YDR182W-A	1.2585417627526596
YDR183W	0.8556175917691954
YDR184C	0.8795811963993105
YDR185C	0.8993331098673236
YDR186C	0.7494222932679567
YDR191W	1.170722775243866
YDR192C	1.4278511069606417
YDR193W	0.8929877765894585
YDR194W-A	1.1975928070061022
YDR197W	0.8975091423823607
YDR198C	0.9731197256497328
YDR199W	1.0899760601104553
YDR200C	1.0752691714296698
YDR202C	1.0691914464684282
YDR203W	0.9929379597879123
YDR204W	1.0507265421873957
YDR205W	1.1123392612859095
YDR206W	1.1495085502872833
YDR209C	1.0777939747327505
YDR210W	1.2855469447254122
YDR213W	0.9315977017373367
YDR214W	0.864311868200489
YDR215C	1.0
YDR216W	0.9196398894597392
YDR217C	1.0656484112632396
YDR218C	1.0216874809625345
YDR219C	1.1132724303470047
YDR220C	1.0338240357001225
YDR221W	0.9952486831308401
YDR222W	1.012256237859905
YDR223W	1.1410187993674688
YDR226W	0.9363170188203073
YDR229W	0.8671304006179151
YDR230W	1.1145245971783297
YDR231C	0.9703571546298112
YDR233C	0.9050636562518029
YDR234W	1.137902627412259
YDR237W	1.0201163720515456
YDR239C	1.187293667466987
YDR242W	1.2235400633770939
YDR244W	1.1946957117757226
YDR246W-A	1.0118194781643475
YDR247W	1.000213325748418
YDR248C	1.1540180330267795
YDR249C	1.0796881644950223
YDR250C	1.0710342912675275
YDR251W	1.1279795034897075
YDR252W	1.2125923409105857
YDR253C	1.4332175140114756
YDR254W	1.2910309156294864
YDR255C	1.2144235245118458
YDR256C	0.9025157090342795
YDR257C	1.0151260759405805
YDR258C	1.0899040193926688
YDR259C	0.7446289367985084
YDR260C	0.9398737968768719
YDR261C	1.0216035480406087
YDR262W	0.9452468911240118
YDR263C	1.0547402993333916
YDR265W	1.1144974971120525
YDR266C	1.0029312967422994
YDR268W	0.8861484686040315
YDR269C	1.1781784320572435
YDR270W	0.8422614353756519
YDR271C	0.7036344919716393
YDR272W	0.8851710568397244
YDR273W	0.661235703072438
YDR274C	0.7913680353093621
YDR275W	0.9903722286256695
YDR276C	0.7850341612980408
YDR277C	0.8095525673826384
YDR278C	1.1157967845523302
YDR279W	1.1382114070117844
YDR281C	1.1219814523553784
YDR282C	1.0987825395545006
YDR283C	0.9008691759207698
YDR284C	1.0528407156916428
YDR285W	1.0679631702057149
YDR286C	0.8655964305301836
YDR287W	0.8407625794307878
YDR289C	0.8570203928604975
YDR290W	0.9028816522023424
YDR291W	1.0264087809692874
YDR294C	0.9947451426322548
YDR295C	1.1144086737044716
YDR296W	0.8049363333314075
YDR297W	0.8340835158559282
YDR298C	1.004124621414584
YDR304C	0.6226512813278299
YDR306C	0.7861462189469239
YDR307W	0.7811989045741181
YDR309C	1.06541286027885
YDR310C	0.9598735237933262
YDR312W	1.0988788655848727
YDR313C	1.2810214553145123
YDR314C	1.1613054088763188
YDR315C	1.1293963158323541
YDR316W	0.9940191427730201
YDR317W	1.0219764145606198
YDR318W	1.1222573432781227
YDR319C	0.8436975156925968
YDR320C	0.6284751526424706
