orf	hap a | clathrin-mediated endocytosis (Snc1) | standard [standard] | Burston HE~Conibear E, 2009	hap alpha | clathrin-mediated endocytosis (Snc1) | standard [standard] | Burston HE~Conibear E, 2009
YLR438W	1.01783802	0.873816303
YLR443W	1.053650814	0.837516081
YLR444C	1.103781327	0.586674451
YLR449W	0.772244695	1.141391581
YLR450W	0.749660928	0.933736435
YLR453C	0.897839029	0.870674856
YLR454W	0.940183551	0.893435512
YLR455W	0.643526612	0.858041309
YLR456W	0.883570016	0.897961587
YLR461W	0.964110189	0.785447488
YML002W	0.894524452	0.983701629
YML003W	0.863256261	0.992987527
YML005W	1.125396148	0.880218427
YML007W	0.944939636	1.063532991
YML008C	1.035869234	0.094982411
YML011C	1.0179575	0.974418968
YML012W	0.731049809	0.661166168
YML013W	1.041163606	0.804261312
YML014W	0.560403102	
YML017W	0.688990134	0.604731545
YML018C	1.017218507	0.796211358
YML019W	0.440438268	0.603081911
YML021C	0.857507174	1.073286064
YML022W	0.926500583	0.89413612
YML029W	0.7606513	0.79973689
YML038C	0.98724019	0.89440872
YML042W	1.111572455	0.715110927
YML047C	0.953647048	0.889347064
YML048W	0.494046245	0.675475216
YML051W	0.859265695	1.140747553
YML053C	0.974703132	0.913149775
YML055W	0.751954613	0.77744189
YML056C	0.923449729	1.022925717
YML057W	1.150326064	0.740315365
YML058W	0.749187561	0.942662461
YML059C	0.99036315	0.969485886
YML072C	0.859242955	1.081019204
YML075C	0.862652972	0.89171897
YML079W	0.683028804	1.118580615
YML082W	0.692160911	0.987942882
YML083C	0.809778027	0.751642264
YML084W	0.615502702	0.932097422
YML094W	0.692255903	0.785694443
YML095C	0.83700573	0.992715458
YML096W	0.996450445	0.930565152
YML099C	0.653127437	0.916604518
YML100W-A	0.944945247	0.992903375
YML101C	1.060495811	0.891302541
YML102W	0.844625381	1.022728956
YML108W	0.911081751	1.076493095
YML121W	0.885910082	0.894263624
YML122C	0.88074652	0.8779019
YML123C	0.959447756	1.011485813
YML128C	0.781692799	0.86837736
YML131W	1.037338322	0.803987626
YMR002W	0.934194016	1.031341297
YMR007W	0.915071489	0.893695952
YMR010W	0.622545476	1.292746394
YMR011W	0.882012067	0.892605471
YMR015C	0.902418191	1.106817814
YMR016C	0.847622142	0.931508601
YMR017W	0.988614406	0.967731524
YMR022W	0.837954646	0.899077922
YMR023C	0.263689169	1.023392341
YMR024W	0.34395033	1.010994009
YMR025W	0.73873423	0.976268509
YMR026C	0.732815815	0.94076735
YMR027W	0.666706768	0.875939577
YMR031C	0.711878912	0.843511301
YMR031W-A	0.555035107	0.793717794
YMR032W	0.703034148	
YMR034C	0.769078843	1.059449561
YMR036C	0.760660763	0.996989577
YMR038C	0.682290104	
YMR040W	1.028730456	0.946516882
YMR044W	1.016401316	0.632877117
YMR053C	0.882444386	0.968058288
YMR062C	0.877179501	
YMR063W	0.342260035	0.955452053
YMR067C	0.958597295	0.730389428
YMR068W	0.790741892	0.897856671
YMR069W	0.929973822	1.009489709
YMR070W	0.869954007	0.923234804
YMR073C	0.931294903	0.966464608
YMR074C	0.622285742	0.863953294
YMR077C	0.810478931	
YMR078C	0.949344641	0.847624717
YMR081C	0.984114675	0.753949542
YMR086C-A	0.898557664	1.059315186
YMR087W	0.905722804	1.062607087
YMR091C	0.290315591	
YMR092C	0.72355112	0.754618466
YMR099C	0.857024611	0.831528452
YMR105C	0.94335158	0.951682644
YMR109W	0.347021562	0.434698838
YMR110C	1.000315036	0.859431841
YMR111C	0.951688467	0.824725869
YMR114C	0.98844234	0.932146963
YMR116C	0.170429305	0.607469682
YMR119W	0.966762653	0.957450981
YMR120C	0.891311658	0.991868531
YMR121C	0.895874146	0.896184047
YMR123W	1.100203078	0.508539546
YMR126C	0.714955212	0.715172434
YMR127C	0.909476224	0.941506714
YMR129W	1.036344927	0.858073923
YMR133W	1.133371092	0.873407931
YMR135C	1.157905088	0.822037999
YMR139W	0.666763792	0.742712092
YMR141C	1.077934533	0.698499202
YMR142C	0.73254549	1.138059196
YMR144W	1.053564363	0.795683498
YMR145C	0.804963348	0.699573483
YMR148W	0.764078651	0.775481933
YMR152W	0.978744831	0.984260967
YMR153C-A	1.111876642	0.817433726
YMR153W	1.107496688	0.879087636
YMR154C	0.716110215	0.884209085
YMR155W	1.093639501	0.782932744
YMR156C	1.09027279	0.88223032
YMR161W	0.902820692	0.943872312
YMR163C	0.799012186	1.082101232
YMR169C	1.001700072	0.958211052
YMR172W	0.67704371	1.01586409
YMR173W	0.999198718	0.920965281
YMR174C	0.982759958	0.968724994
YMR175W	0.89272767	0.959671448
YMR178W	1.010970305	0.939270062
YMR179W	0.833285005	0.707398531
YMR182C	1.063589891	0.70848702
YMR185W		0.956938257
YMR189W	0.876104859	0.877757859
YMR190C	0.996450803	
YMR193W	1.02048702	0.919090064
YMR194C-A	0.934042319	1.013226497
YMR195W	0.997054214	0.721663516
YMR198W	0.137449413	
YMR201C	0.997452412	0.99090073
YMR204C	0.967153304	0.96723165
YMR205C	0.925062006	
YMR210W	1.009327834	0.999272944
YMR214W	0.821447464	1.023381983
YMR215W	1.074978808	0.852410663
YMR219W	1.004831755	0.957328462
YMR223W	0.714730676	1.078011809
YMR226C	0.879995535	0.966996644
YMR231W	0.949792065	
YMR234W	1.07859786	0.860920041
YMR237W	1.059504609	0.934157899
YMR238W	0.922789913	0.951796851
YMR241W	0.348959649	1.19373563
YMR242C	0.600491525	0.903713535
YMR243C	0.73579079	1.043879085
YMR244W	0.794346207	1.064302657
YMR246W	0.902563725	1.050000719
YMR247C	0.90364019	0.942873998
YMR251W	0.772075234	0.817990075
YMR251W-A	0.810998898	0.995741308
YMR252C	0.556895135	1.002128202
YMR254C	0.745842138	1.054752683
YMR255W	0.742085582	1.138101735
YMR258C	0.686149191	1.169330457
YMR259C	0.833628269	0.992663896
YMR262W	0.731543484	1.023232963
YMR263W	0.562158467	0.322311419
YMR264W	0.925753835	1.001946631
YMR269W	0.956197044	0.653689411
YMR272C	0.366373753	0.81954541
YMR273C	0.989363769	0.974661142
YMR275C	0.821651388	0.715025076
YMR279C	1.069655085	0.923316386
YMR284W	0.970804625	0.747868424
YMR289W	0.966146265	0.518262823
YMR294W	1.158881078	0.758238908
YMR294W-A	1.17392985	0.706054471
YMR295C	1.15047624	0.754477723
YMR297W	1.012728166	0.703519182
YMR299C	1.168376501	0.839706648
YMR300C	1.286803272	0.674998298
YMR302C	1.019601189	0.681155945
YMR303C	1.10988824	0.703327348
YMR305C	0.858825754	1.058334864
YMR306W	1.173932563	0.799682281
YMR307W	0.736309574	0.705262755
YMR310C	0.945905036	0.897513657
YMR311C	0.140609755	0.363047017
YMR312W	0.769020077	0.872029988
YMR315W	0.589485822	0.987933182
YMR316C-A	0.467766422	0.93871604
YMR316C-B	0.539705488	1.075561008
YMR316W	0.743717969	0.974849344
YMR317W	0.765440999	
YMR318C	0.850592116	1.006218653
YMR319C	0.826276791	0.978230171
YNL001W	0.708688181	1.052053532
YNL004W	0.62488788	0.81163831
YNL008C	0.771074234	0.90764178
YNL009W	0.800736377	0.82642061
YNL010W	0.734232317	0.880915973
YNL011C	1.048925405	0.847586776
YNL012W	0.786239014	0.956055425
YNL013C	0.774796705	1.088893043
YNL015W	0.745315907	1.087883774
YNL016W	0.500133056	0.659980319
YNL020C	0.954451419	0.95503545
YNL025C	0.95611447	
YNL027W	1.059366008	0.776468782
YNL028W	1.095752031	0.739694878
YNL029C	0.967054641	0.833618116
YNL030W	1.094914639	0.827273461
YNL031C	1.060152906	0.946650704
YNL032W	0.970240082	0.961105878
YNL040W	0.929057305	0.744021354
YNL042W	1.201493438	0.358750649
YNL043C	1.031777753	0.468756714
YNL044W	1.021909376	0.696020168
YNL045W	1.024598048	0.65758275
YNL046W	1.021939173	0.860615635
YNL047C	0.809812029	0.82911859
YNL050C	0.917007504	0.566938901
YNL055C	0.617995758	1.249451907
YNL057W	0.845990419	1.050631785
YNL068C	1.042749694	0.919393311
YNL069C	0.029970601	0.236354329
YNL070W	1.342103909	0.166998012
YNL072W	1.034870625	0.906431101
YNL074C	0.924697385	1.031957651
YNL078W	0.793134146	1.103935688
YNL079C	0.501127147	0.240839357
YNL083W	0.898562865	0.875017778
YNL084C	1.200515479	0.228628231
YNL086W	1.0494075	0.860317447
YNL089C	0.693280804	0.857748583
YNL091W	0.825614611	0.831696654
YNL093W	1.066343846	0.906717173
YNL097C	0.61007244	0.587102022
YNL099C	0.586696669	1.104626195
YNL100W	0.581254767	1.145622984
YNL105W	0.246674065	0.543626893
YNL106C	0.290957175	0.563066223
YNL111C	0.478486791	0.575169725
YNL120C	0.952047322	0.930365442
YNL121C	0.944782224	0.707374824
YNL122C	1.06966405	0.832682863
YNL123W	0.90827751	0.582901374
YNL125C	0.871339665	0.959667298
YNL128W	1.019568733	0.918564774
YNL129W	1.044921514	0.860203549
YNL134C	0.985003433	0.966247184
YNL136W	0.666615473	1.074167831
YNL139C	0.999125985	
YNL140C	1.032184829	0.852882588
YNL141W	0.894793008	1.086360016
YNL142W	1.228134712	0.675522268
YNL143C	0.94848273	1.017407847
YNL145W	1.093867664	0.827819292
YNL146W	0.953821006	0.715255941
YNL148C	0.764844023	0.76010264
YNL153C	0.656825961	
YNL155W	0.952849949	0.759862266
YNL157W	1.089990274	0.81568195
YNL164C	0.829017143	
YNL165W	0.750905687	
YNL168C	0.818159995	1.090313246
YNL169C	0.834299647	
YNL173C	0.772566536	1.11369522
YNL175C	0.919968005	1.076946882
YNL176C	0.769114856	1.066271073
YNL180C	1.075826707	0.857375067
YNL183C	0.926875092	0.987260413
YNL187W	0.892540413	0.988039546
YNL190W	0.937593775	0.890428691
YNL191W	0.951017247	0.97828228
YNL192W	0.781688947	
YNL193W	1.050758321	0.936464697
YNL194C	0.971869377	1.018932898
YNL195C	0.835721218	1.031742968
YNL196C	0.512937389	0.977768122
YNL197C	0.972043504	0.040888866
YNL198C	0.734687043	0.737919849
YNL199C	0.662630701	0.693410829
YNL208W	0.898039556	
YNL211C	0.937135506	1.00611827
YNL212W	0.946213898	0.87135755
YNL214W	0.890730815	0.770633
YNL215W	0.147587806	0.417497508
YNL219C	0.545616438	0.448958299
YNL220W	0.520970262	0.737071465
YNL225C	0.86599103	
YNL227C	0.99491852	0.943262049
YNL230C	0.902325677	0.989676006
YNL231C	1.072934661	0.808015251
YNL234W	0.926071872	
YNL237W	0.990484379	0.910301645
YNL238W	0.587263683	
YNL241C	0.860012231	0.833965752
YNL246W	0.836997502	0.7540178
YNL248C	0.573568225	
YNL249C	0.927363669	0.968879457
YNL250W	0.834291278	0.771179417
YNL252C	0.583195416	
YNL253W	0.941249994	0.985873319
YNL254C	1.003823865	0.950729433
YNL255C	0.932313112	0.619667782
YNL259C	0.697832355	0.987667335
YNL264C	0.507671522	0.893358855
YNL265C	0.860917684	
YNL266W	0.703191959	
YNL268W	0.755462661	0.876662705
YNL269W	0.134405842	1.038766321
YNL270C	0.509261081	1.132620778
YNL271C	0.943776908	
YNL273W	0.847618722	
YNL275W	0.716041462	1.005958159
YNL276C	0.705917003	1.219163411
YNL278W	1.040078789	0.960955706
YNL279W	0.770046937	1.120589173
YNL280C	1.090039441	0.175999694
YNL284C	0.62800271	
YNL286W	1.072584282	0.895652037
YNL289W	0.856523875	0.971493929
YNL291C	0.685222104	1.070912454
YNL292W	0.934163613	0.957329981
YNL293W	0.867282406	0.91195948
YNL294C	0.619930901	0.834020449
YNL295W	1.013524627	0.947218124
YNL296W	0.573357638	1.127757155
YNL299W	0.542812779	1.020598185
YNL300W	0.74100497	1.115150243
YNL301C	0.993335124	0.961383643
YNL303W	0.908718514	1.076385071
YNL304W	0.855207107	1.01308548
YNL305C	0.814074191	1.113735597
YNL315C	0.447115385	1.288270378
YNL316C	0.542719042	1.026125406
YNL318C	1.10008339	0.781175805
YNL319W	0.945986818	0.976584433
YNL321W	1.038545826	0.920753737
YNL322C	0.96666242	
YNL323W	0.972358815	0.969219202
YNL324W	0.707129455	0.806794702
YNL325C	0.785247663	0.82695937
YNL326C	0.910128538	0.942679662
YNL329C	0.939918575	0.855717359
YNL330C	0.990310463	
YNL332W	1.02373857	0.842420241
YNL334C	1.001525881	0.987613425
YNL335W	0.9241135	0.970011516
YNR002C	1.013369363	0.60282198
YNR004W	1.070449555	0.788888406
YNR005C	0.656335256	0.390799187
YNR006W	0.427033936	0.210735587
YNR007C	1.233732833	0.730768649
YNR008W	0.97278657	0.730662245
YNR010W	0.263206197	0.567342384
YNR013C	0.917951017	0.984861292
YNR021W	0.744367591	0.733359473
YNR022C	0.921465929	0.701353407
YNR023W	0.651740281	0.20990864
YNR024W	0.962562944	0.849640013
YNR027W	0.92320632	0.881447994
YNR030W	0.530722293	0.56930717
YNR031C	0.658524332	0.686508917
YNR032C-A	1.037219639	0.76003352
YNR050C	0.721583663	
YNR052C	0.863976302	0.0
YNR060W	0.934374994	1.070631693
YNR061C	0.944787721	0.976664726
YNR062C	0.928384663	1.000670237
YNR063W	1.053177395	0.919821345
YNR064C	0.994557371	1.001419572
YNR065C	1.035763281	0.899246679
YNR066C	0.966380256	0.91238016
YNR067C	1.008324206	0.941333316
YNR068C		0.989355285
YNR071C	0.71531959	1.156775198
YNR073C	1.028178811	0.957575845
YNR074C	0.653150996	1.027184044
YNR075W	0.743513125	0.995494386
YOL001W	0.484332316	1.076343664
YOL003C	1.024520189	0.847490085
YOL004W	0.258037086	
YOL006C	0.44814576	1.028969341
YOL007C	0.508974014	0.914537582
YOL009C	0.532258065	0.849019608
YOL011W	0.858651754	0.935354382
YOL013C	0.763312896	0.775622857
YOL013W-A	0.820245964	1.068967508
YOL014W	0.911647709	1.010219115
YOL016C	0.750819596	0.873283909
YOL025W	0.808004887	1.071878058
YOL027C	0.652737228	1.316981044
YOL028C	0.805258294	0.711552076
YOL029C	1.073921114	0.92331519
YOL032W	0.897342618	1.083475382
YOL036W	0.135216933	1.111142342
YOL037C	1.017803181	0.977859322
YOL039W	0.93022267	1.006408849
YOL041C	0.80557354	1.00818103
YOL042W	0.967585266	1.01539163
YOL044W	0.933094871	0.782549654
YOL045W	0.938377158	1.001018807
YOL052C	0.71626341	0.977267454
YOL055C	1.026155098	0.743331778
YOL056W	1.036184122	0.857689944
YOL057W	1.08015874	0.649700354
YOL058W	0.877490356	0.813439438
YOL059W	0.797932578	0.737323539
YOL060C	1.020916105	0.580949491
YOL061W	0.945448034	0.916226478
YOL063C	1.017631483	0.750172908
YOL064C	1.030939409	0.67570871
YOL065C	1.003778843	0.788263056
YOL072W	1.00862053	0.449465892
YOL075C	0.869421859	0.998131592
YOL076W	0.765300651	
YOL081W	1.001622839	0.889267658
YOL082W	1.034844357	0.862385118
YOL084W	0.983836677	0.99900644
YOL088C	0.929523342	1.047831424
YOL089C	1.020878963	0.969400583
YOL090W	1.003447681	
YOL091W	0.802637617	1.076516856
YOL092W	0.810299502	1.035418571
YOL093W	0.678995783	0.948259394
YOL098C	0.657968514	0.852588004
YOL099C	0.769535031	0.946895622
YOL100W	0.748769244	
YOL103W	0.779928329	0.956115103
YOL104C	0.723449042	0.888360217
YOL105C	0.74625964	0.934531723
YOL106W	0.671726941	1.207141966
YOL107W	0.728356476	1.11132785
YOL108C	0.608149798	
YOL115W	1.007012055	0.77640169
YOL116W	0.892408824	0.812196576
YOL122C	0.776249785	1.123772245
YOL124C	0.936364507	0.956888202
YOL125W	0.868674899	
YOL126C	0.676198736	0.954336464
YOL128C	0.924615714	1.014099773
YOL129W	0.387380129	0.643215672
YOL131W	0.939301188	0.972844586
YOL132W	0.947868208	0.993887972
YOL136C	0.936800034	0.934250501
YOL147C	0.964573621	0.985321891
YOL150C	0.806772496	1.10861396
YOL151W	0.938544722	0.944999072
YOL152W	0.595158346	0.963126201
YOL158C	0.902079973	1.038221903
YOL163W	0.982950768	0.971201075
YOR002W	0.741752647	0.787502859
YOR008C	0.732973652	0.48789643
YOR008C-A	0.839410775	1.07094448
YOR010C	0.955904048	0.969177891
YOR015W	1.034835498	0.957464752
YOR016C	0.694819633	0.741253565
YOR018W	0.820330191	1.042504553
YOR019W	1.206534819	0.751634935
YOR021C	1.1233048	0.764344997
YOR024W	1.007756465	0.676144471
YOR025W	0.988602424	0.798339598
YOR026W	0.699965684	0.54288345
YOR028C	0.952358433	0.792369851
YOR029W	1.054100556	0.741780844
YOR030W	0.767305875	0.453415576
YOR032C	0.859645209	0.876062659
YOR035C	0.141684136	0.075002836
YOR036W	0.716456496	
YOR042W	1.000989393	0.914569113
YOR043W	0.73681283	0.897188084
YOR044W	0.831375226	0.972574006
YOR049C	0.981294294	0.994790526
YOR051C	0.953015236	1.004994797
YOR052C	0.92380475	0.876007941
YOR053W	1.079668959	0.92529465
YOR058C	0.984421899	0.865836123
YOR059C	0.939743279	0.933036398
YOR067C	0.649065138	0.71779342
YOR069W	0.911450314	1.071770257
YOR073W	0.959865934	0.811174661
YOR076C	0.882446303	1.006087033
YOR078W	0.721429758	1.013379485
YOR079C	0.928074065	1.05612554
YOR080W	0.917380011	0.990486331
YOR083W	1.010441723	0.896299649
YOR084W	0.987858157	0.850560235
YOR092W	0.937181876	1.065618067
YOR093C	0.794515331	1.071200851
YOR096W	0.193975534	1.711314576
YOR097C	0.940608583	1.047291296
YOR101W	0.931338975	0.984704427
YOR108W	1.028370245	0.811939193
YOR111W	0.775637957	1.024256966
YOR112W	0.932920333	1.045158539
YOR124C	0.790222258	0.869883138
YOR126C	0.18852733	0.828510185
YOR127W	0.517579203	0.907900288
YOR128C	0.641972165	0.870416303
YOR129C	0.80009722	0.894341136
YOR130C	0.556654707	0.988206117
YOR131C	0.897792544	1.013912082
YOR132W	0.678299152	1.084593855
YOR133W	0.899239927	1.101756393
YOR134W	0.807197601	0.982027111
YOR137C	0.892128507	0.811751084
YOR141C	1.02622792	0.276654905
YOR147W		0.965536049
YOR166C	1.036936007	0.893751182
YOR170W	0.955161861	0.841375373
YOR173W	0.93759405	0.981637506
YOR175C	0.903702664	1.018229216
YOR177C	0.799522971	1.004464699
YOR182C	0.727351693	0.868854154
YOR183W	0.840196513	1.101536843
YOR184W	0.895557194	0.913335864
YOR185C	1.000872485	0.967809797
YOR189W	0.520572205	0.880796967
YOR190W	0.944117582	0.996732427
YOR191W	0.864910441	1.04331261
YOR192C	0.829642642	0.968964093
YOR197W	1.055722249	0.874170173
YOR202W	0.951825197	1.005615039
YOR209C	0.338974617	0.612884398
YOR211C	0.437688561	0.985294118
YOR213C	1.051659841	0.926343038
YOR214C	1.092719833	0.905163874
YOR222W	0.973846889	1.020219031
YOR223W	0.956958253	0.935119174
YOR225W	0.910062695	1.071242599
YOR228C	0.921627895	1.010060469
YOR229W	0.947078722	0.843306352
YOR230W	0.940660766	0.864936684
YOR231W	0.960948396	0.880908464
YOR239W	0.67879437	0.938784147
YOR245C	0.87611048	0.932694862
YOR247W	1.075339268	0.867949353
YOR248W	1.032995211	0.966429824
YOR255W	0.214034471	1.203758192
YOR263C	0.889948739	0.896554418
YOR264W	0.882735114	1.005090672
YOR267C	0.815316628	0.809958246
YOR270C	0.930506993	0.726222108
YOR271C	1.109192891	0.550834523
YOR273C	1.084134616	0.559082345
YOR274W	0.645153458	0.605804226
YOR275C	0.394303613	0.593419485
YOR276W	0.670745921	1.081563379
YOR279C	0.848981966	0.92480831
YOR280C	0.97981302	0.837397742
YOR283W	0.985337625	0.919510926
YOR285W	0.844026566	0.769732184
YOR286W	0.684214419	1.1087462
YOR288C	0.541228338	1.071181623
YOR290C		0.896033127
YOR292C	0.89144537	0.864309665
YOR293W	0.714304973	1.091219476
YOR296W	0.901729259	0.969936086
YOR301W	0.917537013	1.022577798
YOR302W	0.935754425	0.997175838
YOR304W	1.005359224	0.901298392
YOR306C	0.970501344	0.839931782
YOR307C	0.915865302	1.056761335
YOR308C	0.965852099	0.956938939
YOR311C	1.015747975	0.920636373
YOR312C		0.811207293
YOR318C	0.997898081	0.816744865
YOR322C	1.067389903	0.938900133
YOR324C	0.951358301	1.021063545
YOR325W	0.859299228	0.811129418
YOR328W	0.950962067	0.97769389
YOR331C	0.789428551	
YOR333C	0.887627395	0.773668724
YOR342C	1.068387759	0.889037475
YOR345C	0.563845257	0.966957185
YOR348C	1.062059777	0.853544746
YOR355W	0.961580641	1.04011194
YOR356W	1.107973522	0.809075165
YOR359W	1.126798055	0.831396233
YOR360C	0.787914003	1.093572852
YOR363C	0.952534238	0.752035426
YOR365C	0.920147444	0.971759346
YOR366W	0.723099778	0.863342135
YOR375C	0.953489768	0.825108885
YOR378W	0.728714629	0.820993147
YOR379C	0.847628174	0.895223983
YOR380W	0.963130294	0.923739417
YOR381W	0.921201143	0.969620239
YOR383C	1.030753776	0.866396168
YOR384W	1.091184744	0.907986823
YPL002C		0.453949988
YPL004C	0.6497669	0.917972292
YPL008W	1.094344128	0.863606954
YPL009C	0.985494143	0.972432472
YPL014W	1.009676322	0.945496654
YPL017C	0.551184926	1.000610656
YPL018W	0.859795916	0.829358999
YPL019C	1.054300635	0.877132645
YPL021W	1.069085014	0.695959858
YPL026C	0.74252345	1.10592526
YPL027W	0.54496892	0.712936173
YPL031C	0.316818028	0.287876353
YPL033C	0.935829212	0.936289375
YPL034W	0.656371406	0.675325685
YPL036W	0.56954157	0.827797579
YPL040C	1.038080014	0.964798921
YPL041C	0.49284146	1.055640036
YPL042C	0.499129348	
YPL045W	0.133071018	
YPL047W	0.966078227	0.971801311
YPL049C	0.45966093	0.948099779
YPL050C	1.013034839	0.953198587
YPL052W	0.817162365	1.162823476
YPL053C	0.70337082	1.177352174
YPL054W	0.682079782	1.033002611
YPL055C	0.670314836	1.236289944
YPL056C	0.605616179	0.968470239
YPL057C	0.464971377	0.725957733
YPL058C	0.759488145	1.007615699
YPL059W	0.844948725	
YPL061W	0.654487702	0.855602876
YPL062W	0.816104599	0.754776641
YPL064C	0.630316755	0.877724092
YPL066W	0.929989519	0.413190689
YPL067C	0.793580984	1.101419707
YPL068C	0.884980181	0.954520451
YPL070W	0.82254181	0.805134327
YPL071C	0.961690896	0.940645608
YPL077C	0.771483738	0.783930573
YPL078C	0.775500685	0.873443713
YPL079W	0.143888661	1.282447209
YPL080C	0.74921651	1.108315203
YPL084W	0.874361709	
YPL086C	1.003569825	
YPL090C	0.62571967	1.283095794
YPL092W	0.590785494	1.046560383
YPL095C	0.9293798639999999	1.025755675
YPL096W	0.898253224	1.047592673
YPL097W	1.002629185	
YPL098C	0.926641372	1.064795279
YPL099C	0.916304903	1.083094972
YPL100W	0.37092957	0.6180682
YPL101W	0.709356044	0.721096478
YPL102C	0.703546987	0.865164377
YPL105C	0.967252264	1.016617854
YPL111W	0.801312088	0.964148256
YPL112C	0.67699428	1.06247991
YPL113C	0.97230376	0.964272016
YPL115C	0.930416613	0.913416969
YPL116W	0.925180388	1.055080181
YPL118W	0.596127393	
YPL119C	0.974529318	0.929332349
YPL123C	1.068001189	0.933189012
YPL125W	0.997436901	0.903712924
YPL127C	0.898940188	0.892195598
YPL129W	0.670065847	
YPL130W	0.969888085	0.861572151
YPL133C	0.949329062	0.866758872
YPL139C	0.775942478	0.788088427
YPL144W	1.105554703	0.903213496
YPL145C	0.731196785	0.690839837
YPL147W	0.958335412	1.015671074
YPL149W	0.742992976	1.15328817
YPL152W	0.982706978	0.846651715
YPL154C	1.029354332	0.621903497
YPL155C	1.119551749	0.646418673
YPL156C	1.024607884	0.741544147
YPL158C	0.586916599	0.586945467
YPL159C	0.960005706	0.781363169
YPL162C	1.043737085	0.793824631
YPL163C	1.116736256	0.821576513
YPL165C	0.816721117	0.703093684
YPL166W	0.941085893	0.984774292
YPL167C	1.057127812	0.833126529
YPL170W	1.021284548	0.789967269
YPL171C	1.056922283	0.869212541
YPL176C	1.092339496	0.887224053
YPL177C	1.165998984	0.823786439
YPL178W	0.380445404	
YPL179W	0.628915781	0.496126894
YPL180W	0.835419464	1.067932911
YPL181W	1.008212812	0.93678155
YPL182C	1.078655582	0.901293682
YPL186C	0.905941842	1.016100016
YPL188W	0.97645306	
YPL193W	0.255556338	1.209150327
YPL199C	1.02703906	0.947860625
YPL206C	0.944408427	0.977045121
YPL207W	0.926067388	0.899925484
YPL208W	0.744349661	0.989985
YPL212C	0.552903365	0.825102859
YPL213W	0.891516983	
YPL216W	0.885101531	0.877684361
YPL220W	0.88850639	0.9859122
YPL221W	0.856376544	1.032994405
YPL222W	0.692748184	1.008026206
YPL223C	0.750106425	0.988210038
YPL225W	0.857997753	1.061898255
YPL226W	0.524338753	0.959744065
YPL227C	0.725778357	0.676599683
YPL230W	0.910118303	0.780767516
YPL234C	0.800657558	
YPL239W	0.644995298	0.792038574
YPL240C	0.492920157	1.037011873
YPL246C	0.915269508	0.76515491
YPL247C	1.048249258	0.866584229
YPL253C	0.998185755	0.890318831
YPL256C	0.621248466	0.495327103
YPL257W	0.849034806	1.013824946
YPL262W	0.843588321	0.726050409
YPL267W	0.91000317	0.981540618
YPL268W	1.064321916	0.869607843
YPL269W	0.93426552	0.966661694
YPL272C	0.992062433	0.987911021
YPR002W	0.945680464	1.006896188
YPR003C	0.968287825	0.91090899
YPR005C	0.998231946	0.878412683
YPR006C	0.748442094	0.584989399
YPR009W	1.090293618	0.539096495
YPR018W	0.756418372	1.057154276
YPR021C	0.773691121	1.129964827
YPR022C	0.730720668	1.090225479
YPR024W	0.798331877	0.349127399
YPR026W	0.918949106	0.784559204
YPR029C	0.234473583	0.435164058
YPR030W	0.392303193	0.72624587
YPR038W	0.975865848	0.988423949
YPR039W	0.99698489	0.791194895
YPR043W	0.778093434	1.190824761
YPR044C	0.723988894	1.156638023
YPR045C	1.09476299	0.70340535
YPR046W	1.021143147	0.70468837
YPR052C	0.730969989	0.549486135
YPR053C	0.620148092	0.934526558
YPR054W	0.827340424	1.057881246
YPR060C	0.869579346	0.841016632
YPR062W	0.922153452	1.006536831
YPR063C	0.851476395	0.741620113
YPR065W	0.814981884	0.741204028
YPR067W	0.495360872	
YPR068C	0.907786999	0.756841984
YPR069C	0.766083349	0.820604463
YPR070W	0.734393702	0.411625187
YPR071W	0.851268245	1.130793521
YPR074C	0.799115647	0.725017883
YPR076W	0.979680723	1.028096054
YPR079W	0.905347519	0.834036227
YPR084W	0.694495691	1.174606493
YPR091C	0.788926501	0.814046303
YPR092W	0.861659473	0.935896941
YPR101W	0.469794611	0.751907357
YPR109W	0.975794521	0.824684501
YPR115W	1.058877358	0.911237224
YPR118W	0.98598535	1.011230197
YPR120C	0.872410627	0.896065063
YPR125W	0.953449179	1.031702837
YPR128C	0.948565928	0.994279612
YPR131C	0.891668252	0.577633074
YPR132W	0.905805381	0.814086035
YPR138C	1.05444724	0.917661716
YPR141C	1.025008164	0.854515715
YPR149W	0.893355067	0.880234223
YPR150W	0.73785361	1.045231298
YPR151C	0.780287067	0.973066128
YPR152C	0.853176577	0.830908992
YPR153W	0.83761881	0.757030425
YPR156C	0.919833946	0.828916251
YPR160W	1.008360412	0.947362248
YPR164W	0.35858458	0.763349067
YPR166C	0.589318982	1.017886273
YPR167C	0.794360084	1.115335673
YPR171W	0.899642017	0.893375803
YPR172W	0.771327996	1.069309744
YPR173C	0.721994701	0.667535034
YPR174C	0.774367922	1.065546479
YPR179C	0.781454435	0.853546685
YPR184W	0.830234897	1.008119829
YPR188C	0.668159699	1.03980931
YPR195C	1.016724324	0.990876585
