orf	hap a | actin aggregate (Sac6) | standard | SD[low-fluor] + Met + Leu + Ura + NAT + G418 | Mattiazzi Usaj M~Andrews BJ, 2020	hap a | actin bright patches (Sac6) | standard | SD[low-fluor] + Met + Leu + Ura + NAT + G418 | Mattiazzi Usaj M~Andrews BJ, 2020	hap a | actin decreased patch number (Sac6) | standard | None | Mattiazzi Usaj M~Andrews BJ, 2020	hap a | actin depolarized patches (Sac6) | standard | None | Mattiazzi Usaj M~Andrews BJ, 2020	hap a | coat aggregate (Sla1) | standard | None | Mattiazzi Usaj M~Andrews BJ, 2020	hap a | coat decreased patch number (Sla1) | standard | None | Mattiazzi Usaj M~Andrews BJ, 2020	hap a | coat depolarized patches (Sla1) | standard | None | Mattiazzi Usaj M~Andrews BJ, 2020	hap a | coat increased patch number (Sla1) | standard | None | Mattiazzi Usaj M~Andrews BJ, 2020	hap a | late endosome fragmented (Snf7) | standard | None | Mattiazzi Usaj M~Andrews BJ, 2020	hap a | late endosome membrane (Snf7) | standard | None | Mattiazzi Usaj M~Andrews BJ, 2020	hap a | late endosome condensed (Snf7) | standard | None | Mattiazzi Usaj M~Andrews BJ, 2020	hap a | vacuole class E (Vph1) | standard | None | Mattiazzi Usaj M~Andrews BJ, 2020	hap a | vacuole enlarged (Vph1) | standard | None | Mattiazzi Usaj M~Andrews BJ, 2020	hap a | vacuole vATPase defect (Vph1) | standard | None | Mattiazzi Usaj M~Andrews BJ, 2020	hap a | vacuole fragmented (Vph1) | standard | None | Mattiazzi Usaj M~Andrews BJ, 2020	hap a | vacuole class G (Vph1) | standard | None | Mattiazzi Usaj M~Andrews BJ, 2020	hap a | vacuole multilobed (Vph1) | standard | None | Mattiazzi Usaj M~Andrews BJ, 2020
YDR293C	0.014812964749958	0.059946642447636	0.041489470397911	0.101665436794006	0.023747025759509	0.066414703955309	0.083678747543019	0.01551915583296	0.077504105090312	0.037417063825811	0.145797678009621	0.029058178355602	0.31779949168708	0.019824632822292	0.04657267010897	0.00418862948137	0.031796462709812
YDR294C	0.036363636363636	0.0	0.036363636363636	0.090909090909091	0.061538461538462	0.046153846153846	0.015384615384615	0.0	0.057142857142857	0.033333333333333	0.119047619047619	0.017964071856288	0.035928143712575	0.005988023952096	0.035928143712575	0.011976047904192	0.065868263473054
YDR295C	0.012539184952978	0.018808777429467	0.084639498432602	0.078369905956113	0.032448377581121	0.064896755162242	0.023598820058997	0.03834808259587	0.17	0.04	0.09	0.006289308176101	0.0	0.025157232704403	0.018867924528302	0.0	0.050314465408805
YDR296W	0.015151515151515	0.03030303030303	0.03030303030303	0.151515151515152	0.044117647058824	0.029411764705882	0.044117647058824	0.029411764705882	0.053571428571429	0.128571428571429	0.053571428571429	0.004672897196262	0.0	0.004672897196262	0.023364485981309	0.0	0.014018691588785
YDR297W	0.0	0.0	0.127272727272727	0.018181818181818	0.033898305084746	0.271186440677966	0.0	0.016949152542373	0.127596439169139	0.041543026706232	0.094955489614243	0.023961661341853	0.019169329073483	0.001597444089457	0.049520766773163	0.012779552715655	0.054313099041534
YDR298C	0.0	0.045977011494253	0.103448275862069	0.080459770114943	0.011627906976744	0.151162790697674	0.046511627906977	0.0	0.079365079365079	0.03968253968254	0.087301587301587	0.0078125	0.0078125	0.0	0.0390625	0.0078125	0.046875
YDR300C												0.017543859649123	0.035087719298246	0.0	0.070175438596491	0.0	0.12280701754386
YDR304C	0.007797270955165	0.036062378167641	0.052144249512671	0.0682261208577	0.044973544973545	0.081084656084656	0.059656084656085	0.049338624338624	0.10679333595182	0.050094920136161	0.061018918565069	0.01219324133897	0.028720321182633	0.002871500358937	0.050283161840951	0.011587035707639	0.050410784079126
YDR305C	0.054545454545455	0.018181818181818	0.054545454545455	0.109090909090909	0.014285714285714	0.071428571428572	0.028571428571429	0.014285714285714	0.10126582278481	0.060126582278481	0.072784810126582	0.037174721189591	0.074349442379182	0.0	0.070631970260223	0.0	0.052044609665428
YDR306C	0.0	0.038461538461539	0.115384615384615	0.192307692307692	0.035911602209945	0.12707182320442	0.019337016574586	0.030386740331492	0.050505050505051	0.055555555555556	0.045454545454546	0.0	0.026666666666667	0.026666666666667	0.12	0.0	0.053333333333333
YDR307W	0.036363636363636	0.063636363636364	0.036363636363636	0.081818181818182	0.008849557522124	0.061946902654867	0.008849557522124	0.008849557522124	0.0	0.045751633986928	0.431372549019608	0.0	0.075471698113208	0.0	0.10377358490566	0.0	0.047169811320755
YDR309C	0.014729397293973	0.025553505535055	0.057533825338253	0.067250922509225	0.048154306617892	0.106526042408982	0.051612903225807	0.014860563447195	0.084619620706011	0.047861949207728	0.079349862126072	0.012531254422796	0.018407675614474	0.000483558994198	0.032200901070907	0.004425744209087	0.040158984761995
YDR310C	0.049180327868853	0.038251366120219	0.07103825136612	0.109289617486339	0.092050209205021	0.079497907949791	0.02092050209205	0.03347280334728	0.069078947368421	0.05921052631579	0.052631578947369	0.018987341772152	0.09704641350211	0.008438818565401	0.09704641350211	0.0042194092827	0.172995780590717
YDR312W	0.040777100952155	0.021152443471919	0.045843436434246	0.053028958937055	0.028147235409947	0.074294205052006	0.063397721644379	0.025175467207867	0.129627202085746	0.052165490521655	0.043721279121424	0.015968867418143	0.014933670730772	0.0	0.032493673798022	0.011348822943026	0.087838355954298
YDR313C	0.005284015852047	0.050198150594452	0.067679436371643	0.074724790841039	0.035146288937547	0.146541237531424	0.027892664377946	0.027180817992594	0.115957446808511	0.03936170212766	0.072938829787234	0.009145003075529	0.012523983726678	0.003719986618753	0.03930806004295	0.010385142499487	0.090272049381118
YDR314C	0.00818553888131	0.032742155525239	0.058700924662726	0.024556616643929	0.038809781767529	0.144895011092194	0.042643682608472	0.011275989268947	0.103395061728395	0.054012345679012	0.157407407407407	0.006409728371672	0.018631973475566	0.002018163471241	0.035487757161392	0.007082449528752	0.054437213836089
YDR315C	0.019461859979101	0.084247648902822	0.070271682340648	0.088688610240335	0.032312195121951	0.213619512195122	0.022556097560976	0.020956097560976	0.095257721167873	0.046048973236774	0.079589687228099	0.022991030247657	0.04185884426952	0.01591889446265	0.051906255399276	0.009429514380009	0.142687294461478
YDR316W	0.004468275245755	0.030384271671135	0.049430294906166	0.050044682752457	0.041117388575016	0.215473948524796	0.077683615819209	0.01271186440678	0.104976430619765	0.06295761042551	0.061401451238244	0.010054985361785	0.010190798918465	0.001889912591543	0.033540209898895	0.012889854249099	0.07031986005465
YDR317W	0.017319462603983	0.023515813010441	0.037140204271123	0.111079529304758	0.03809932732217	0.163188779161299	0.055045083726921	0.016115643337627	0.097266303937127	0.043877049799743	0.060502153706643	0.006353195656068	0.015631124059042	0.002269479474343	0.032876474319863	0.01911480872396	0.026181846588575
YDR318W	0.025974025974026	0.025974025974026	0.051948051948052	0.051948051948052	0.0625	0.075	0.0375	0.025	0.077844311377246	0.089820359281437	0.203592814371257	0.024193548387097	0.064516129032258	0.0	0.05241935483871	0.008064516129032	0.060483870967742
YDR319C	0.053333333333333	0.04	0.026666666666667	0.08	0.050632911392405	0.025316455696203	0.025316455696203	0.012658227848101	0.067415730337079	0.044943820224719	0.067415730337079	0.02112676056338	0.049295774647887	0.0	0.049295774647887	0.007042253521127	0.077464788732394
YDR320C	0.056603773584906	0.028301886792453	0.084905660377359	0.037735849056604	0.034782608695652	0.147826086956522	0.026086956521739	0.008695652173913	0.074074074074074	0.037037037037037	0.037037037037037	0.005154639175258	0.012886597938144	0.0	0.061855670103093	0.015463917525773	0.056701030927835
YDR321W	0.0	0.028571428571429	0.057142857142857	0.057142857142857	0.085714285714286	0.085714285714286	0.028571428571429	0.028571428571429	0.036649214659686	0.06282722513089	0.047120418848168	0.016666666666667	0.041666666666667	0.0	0.041666666666667	0.008333333333333	0.041666666666667
YDR322W	0.034193673384964	0.036282995847537	0.041728848882815	0.087065575401501	0.037634089211759	0.055673897300111	0.087022201099871	0.029071050308915	0.095032840722496	0.042487684729064	0.057163382594417	0.009101887402965	0.016573784368617	0.005245033036052	0.029100327327041	0.009383856681025	0.042333815801258
YDR323C					0.106415893177007	0.072484123106986	0.190583781143136	0.085887884709331	0.179471613398018	0.028004313599887	0.103013936923886	0.020852919136181	0.008495129095988	0.001287553648069	0.143129640983718	0.008154506437768	0.050970774575925
YDR326C	0.051428571428572	0.034285714285714	0.005714285714286	0.074285714285714	0.036082474226804	0.04639175257732	0.015463917525773	0.077319587628866	0.020833333333333	0.020833333333333	0.076388888888889	0.023419203747073	0.028103044496487	0.018735362997658	0.028103044496487	0.009367681498829	0.039812646370024
YDR329C	0.016393442622951	0.049180327868853	0.065573770491803	0.098360655737705	0.015625	0.015625	0.03125	0.03125	0.085106382978723	0.085106382978723	0.177304964539007	0.012765957446809	0.021276595744681	0.004255319148936	0.076595744680851	0.004255319148936	0.029787234042553
YDR330W	0.0	0.044117647058824	0.014705882352941	0.058823529411765	0.042857142857143	0.071428571428572	0.057142857142857	0.014285714285714	0.075187969924812	0.082706766917293	0.052631578947369	0.005154639175258	0.020618556701031	0.005154639175258	0.077319587628866	0.0	0.103092783505155
YDR332W	0.0	0.009803921568627	0.058823529411765	0.088235294117647	0.037383177570094	0.11214953271028	0.018691588785047	0.009345794392523	0.048387096774194	0.112903225806452	0.048387096774194	0.01685393258427	0.02247191011236	0.00561797752809	0.02808988764045	0.01123595505618	0.084269662921348
YDR333C	0.0	0.0625	0.0625	0.03125	0.013071895424837	0.202614379084967	0.006535947712418	0.0	0.0801393728223	0.060975609756098	0.146341463414634	0.00611620795107	0.024464831804281	0.0	0.027522935779817	0.009174311926606	0.119266055045872
YDR334W	0.023668733392383	0.120938883968113	0.064628875110718	0.155383525243578	0.064918367781349	0.057621490453181	0.096745354307244	0.071478745822602	0.121848739495799	0.166932773109244	0.158613445378151	0.010526006246576	0.049915082064982	0.00619395338903	0.090802603462134	0.010251544877014	0.082717085013894
YDR335W	0.011854951185495	0.0139470013947	0.174337517433752	0.233612273361227	0.19757174392936	0.132450331125828	0.198123620309051	0.002207505518764	0.24	0.0	0.04	0.033091038028544	0.156844842360311	0.013429660491091	0.059182105605295	0.001371036846615	0.147664214165411
YDR336W	0.042857142857143	0.014285714285714	0.0	0.028571428571429	0.051282051282051	0.025641025641026	0.012820512820513	0.051282051282051	0.03954802259887	0.067796610169492	0.084745762711864	0.025089605734767	0.025089605734767	0.0	0.043010752688172	0.010752688172043	0.043010752688172
YDR337W	0.038461538461539	0.038461538461539	0.076923076923077	0.0	0.04	0.08	0.0	0.0	0.01219512195122	0.036585365853659	0.134146341463415	0.008888888888889	0.0	0.008888888888889	0.017777777777778	0.004444444444444	0.04
YDR338C	0.041666666666667	0.041666666666667	0.0	0.041666666666667	0.041666666666667	0.083333333333333	0.0	0.0	0.085106382978723	0.046808510638298	0.08936170212766	0.033088235294118	0.011029411764706	0.003676470588235	0.025735294117647	0.0	0.033088235294118
YDR340W	0.027397260273973	0.041095890410959	0.027397260273973	0.082191780821918	0.048192771084337	0.072289156626506	0.024096385542169	0.036144578313253	0.11965811965812	0.025641025641026	0.102564102564103	0.02089552238806	0.038805970149254	0.002985074626866	0.050746268656717	0.005970149253731	0.059701492537314
YDR344C	0.014184397163121	0.00709219858156	0.028368794326241	0.063829787234043	0.03921568627451	0.058823529411765	0.006535947712418	0.019607843137255	0.044776119402985	0.059701492537314	0.044776119402985	0.010416666666667	0.010416666666667	0.0	0.041666666666667	0.0	0.010416666666667
YDR345C	0.033333333333333	0.033333333333333	0.066666666666667	0.066666666666667	0.030927835051546	0.010309278350516	0.020618556701031	0.0	0.135135135135135	0.081081081081081	0.162162162162162	0.032786885245902	0.005464480874317	0.0	0.060109289617486	0.021857923497268	0.038251366120219
YDR346C	0.025974025974026	0.025974025974026	0.012987012987013	0.064935064935065	0.049019607843137	0.17156862745098	0.009803921568627	0.009803921568627	0.054054054054054	0.040540540540541	0.067567567567568	0.012269938650307	0.01840490797546	0.006134969325153	0.03680981595092	0.0	0.067484662576687
YDR347W	0.048192771084337	0.036144578313253	0.042168674698795	0.114457831325301	0.056497175141243	0.045197740112994	0.016949152542373	0.028248587570622	0.109756097560976	0.048780487804878	0.103658536585366	0.015325670498084	0.0	0.003831417624521	0.007662835249042	0.0	0.042145593869732
YDR348C	0.0	0.064516129032258	0.096774193548387	0.112903225806452	0.016129032258065	0.048387096774194	0.0	0.032258064516129	0.066666666666667	0.066666666666667	0.133333333333333	0.008196721311475	0.040983606557377	0.0	0.057377049180328	0.0	0.057377049180328
YDR349C	0.0	0.0	0.052631578947369	0.12280701754386	0.083333333333333	0.05	0.0	0.016666666666667	0.03921568627451	0.009803921568627	0.098039215686275	0.056603773584906	0.012578616352201	0.0	0.031446540880503	0.006289308176101	0.069182389937107
YDR350C	0.023923444976077	0.050239234449761	0.064354066985646	0.106140350877193	0.02442076196229	0.082472566193496	0.08206123887187	0.046678459967497	0.139274376417234	0.017203325774754	0.118820861678004	0.003300330033003	0.011001100110011	0.010315149161975	0.045725749045493	0.005500550055005	0.044289134795833
YDR351W	0.0	0.0	0.032786885245902	0.049180327868853	0.030769230769231	0.030769230769231	0.046153846153846	0.015384615384615	0.018691588785047	0.009345794392523	0.485981308411215	0.014925373134328	0.0	0.0	0.059701492537314	0.014925373134328	0.039800995024876
YDR352W	0.009023641941888	0.018769175239127	0.10428322204175	0.065504120796487	0.022871599475582	0.156096361848574	0.032120616191413	0.007210750573583	0.08086008045325	0.038201602545296	0.125917812506112	0.022371511998068	0.014748352922627	0.002572654024936	0.045027432994238	0.021067222312036	0.077618708324103
YDR357C	0.05952380952381	0.011904761904762	0.047619047619048	0.05952380952381	0.022727272727273	0.034090909090909	0.034090909090909	0.0	0.097297297297297	0.075675675675676	0.064864864864865	0.035353535353535	0.045454545454546	0.0	0.171717171717172	0.015151515151515	0.025252525252525
YDR358W	0.035714285714286	0.071428571428572	0.017857142857143	0.107142857142857	0.064516129032258	0.032258064516129	0.016129032258065	0.032258064516129	0.084507042253521	0.042253521126761	0.098591549295775	0.015873015873016	0.047619047619048	0.006349206349206	0.041269841269841	0.0	0.041269841269841
YDR359C	0.016666666666667	0.039309428950864	0.045916334661355	0.07390438247012	0.000766871165644	0.066321715094721	0.009008629407403	0.026259017056563	0.002732240437159	0.08732005405723	0.391221575885775	0.021874352063032	0.343479162347087	0.095314119842422	0.124030686294837	0.0	0.071013891768609
YDR360W	0.0	0.023809523809524	0.0	0.023809523809524	0.0	0.024390243902439	0.024390243902439	0.024390243902439	0.069620253164557	0.044303797468355	0.120253164556962	0.018796992481203	0.139097744360902	0.003759398496241	0.075187969924812	0.0	0.015037593984962
YDR363W	0.032258064516129	0.032258064516129	0.064516129032258	0.096774193548387	0.088235294117647	0.088235294117647	0.029411764705882	0.0	0.040540540540541	0.013513513513514	0.533783783783784	0.030959752321982	0.086687306501548	0.009287925696594	0.065015479876161	0.003095975232198	0.123839009287926
YDR363W-A	0.040982164843283	0.068760919782835	0.050011139644235	0.033864518474221	0.015300546448087	0.05745984434509	0.03050173869846	0.053518794502401	0.094370414848002	0.053591910887355	0.155648830281056	0.012748042159807	0.062003179650239	0.002524583406937	0.031435847612319	0.011040452216923	0.044625507860802
YDR364C	0.03125	0.03125	0.151785714285714	0.245535714285714	0.061068702290076	0.213740458015267	0.232824427480916	0.103053435114504	0.200348189415042	0.027785515320335	0.194568245125348	0.0	0.049586776859504	0.099173553719008	0.413223140495868	0.041322314049587	0.0
YDR368W	0.028846153846154	0.019230769230769	0.028846153846154	0.038461538461539	0.009090909090909	0.109090909090909	0.018181818181818	0.009090909090909	0.160583941605839	0.054744525547445	0.043795620437956	0.0	0.027777777777778	0.0	0.064814814814815	0.009259259259259	0.018518518518519
YDR369C	0.023809523809524	0.023809523809524	0.05952380952381	0.130952380952381	0.012048192771084	0.072289156626506	0.060240963855422	0.0	0.060439560439561	0.054945054945055	0.120879120879121	0.022140221402214	0.022140221402214	0.007380073800738	0.062730627306273	0.003690036900369	0.103321033210332
YDR370C	0.010412871888282	0.020825743776564	0.07304189435337	0.081815421979356	0.028705710043739	0.116687482444525	0.06163601982264	0.023696129770074	0.068411270784243	0.046194948723906	0.176990474926156	0.017631008290603	0.024630696793981	0.003368057219533	0.039068864714622	0.01269573369435	0.052571045190972
YDR371W	0.0	0.016393442622951	0.114754098360656	0.098360655737705	0.032786885245902	0.114754098360656	0.032786885245902	0.0	0.08029197080292	0.058394160583942	0.058394160583942	0.015544041450777	0.015544041450777	0.0	0.05699481865285	0.005181347150259	0.098445595854922
YDR372C									0.140845070422535	0.0	0.084507042253521	0.034722222222222	0.0	0.0	0.076388888888889	0.034722222222222	0.125
YDR374C	0.023809523809524	0.023809523809524	0.023809523809524	0.023809523809524	0.068181818181818	0.068181818181818	0.0	0.0	0.067307692307692	0.038461538461539	0.096153846153846	0.026041666666667	0.036458333333333	0.005208333333333	0.049479166666667	0.0	0.046875
YDR375C					0.015873015873016	0.126984126984127	0.015873015873016	0.0	0.01219512195122	0.036585365853659	0.085365853658537	0.006622516556291	0.006622516556291	0.006622516556291	0.026490066225166	0.013245033112583	0.066225165562914
YDR377W	0.038709677419355	0.006451612903226	0.161290322580645	0.154838709677419	0.036363636363636	0.16969696969697	0.066666666666667	0.018181818181818				0.0	0.016129032258065	0.016129032258065	0.040322580645161	0.0	0.112903225806452
YDR378C	0.028571428571429	0.027580511973576	0.044013212221305	0.14260941370768	0.046810434782609	0.105690434782609	0.050010434782609	0.156278260869565	0.204757858963466	0.04587935429057	0.08637779665817	0.024728210797863	0.299760456974387	0.042491247466372	0.065266261286162	0.010374055647688	0.096314722682882
YDR379W	0.035714285714286	0.05952380952381	0.05952380952381	0.071428571428572	0.083333333333333	0.05952380952381	0.011904761904762	0.023809523809524	0.073469387755102	0.03265306122449	0.110204081632653	0.033277870216306	0.026622296173045	0.001663893510815	0.058236272878536	0.008319467554077	0.059900166389351
YDR380W	0.065217391304348	0.010869565217391	0.043478260869565	0.108695652173913	0.061224489795918	0.040816326530612	0.040816326530612	0.030612244897959	0.075539568345324	0.046762589928058	0.057553956834532	0.019955654101996	0.01330376940133	0.008869179600887	0.042128603104213	0.004434589800443	0.135254988913526
YDR382W	0.015800203873598	0.043323139653415	0.056065239551478	0.074923547400612	0.025188599890052	0.127506110040336	0.051940310370179	0.013465270464496	0.134082127820085	0.207162226911745	0.085237177722727	0.026431101116333	0.039796124479876	0.002316155182397	0.040589272969661	0.003474232773596	0.069710884582756
YDR383C	0.024096385542169	0.0	0.036144578313253	0.072289156626506	0.034090909090909	0.068181818181818	0.0	0.022727272727273	0.067796610169492	0.101694915254237	0.254237288135593	0.021551724137931	0.025862068965517	0.0	0.064655172413793	0.0	0.064655172413793
YDR384C	0.012987012987013	0.025974025974026	0.090909090909091	0.025974025974026	0.024096385542169	0.08433734939759	0.036144578313253	0.012048192771084	0.073770491803279	0.024590163934426	0.081967213114754	0.025125628140704	0.020100502512563	0.010050251256281	0.055276381909548	0.015075376884422	0.060301507537689
YDR385W	0.025641025641026	0.025641025641026	0.0	0.025641025641026	0.023255813953488	0.069767441860465	0.023255813953488	0.0	0.031914893617021	0.010638297872341	0.276595744680851	0.043478260869565	0.077294685990338	0.009661835748792	0.028985507246377	0.0	0.057971014492754
YDR386W	0.029411764705882	0.058823529411765	0.029411764705882	0.029411764705882	0.060606060606061	0.03030303030303	0.03030303030303	0.0	0.054794520547945	0.054794520547945	0.164383561643836	0.033195020746888	0.033195020746888	0.008298755186722	0.066390041493776	0.0	0.074688796680498
YDR387C	0.0	0.057142857142857	0.028571428571429	0.028571428571429	0.028571428571429	0.085714285714286	0.0	0.028571428571429	0.072727272727273	0.021818181818182	0.141818181818182	0.030120481927711	0.016064257028113	0.006024096385542	0.028112449799197	0.020080321285141	0.078313253012048
YDR388W	0.02710843373494	0.060240963855422	0.009036144578314	0.545611015490534	0.084435543558709	0.033701946101267	0.139666507031216	0.170869432713658	0.056261732367927	0.029498525073747	0.222257978010191	0.025687806215096	0.018175900229554	0.033131188542845	0.015494912118409	0.00435981772707	0.047658203994929
YDR389W	0.025210084033614	0.016806722689076	0.042016806722689	0.058823529411765	0.029508196721312	0.095081967213115	0.013114754098361	0.019672131147541				0.038461538461539	0.024038461538462	0.038461538461539	0.052884615384615	0.019230769230769	0.048076923076923
YDR391C	0.051282051282051	0.025641025641026	0.064102564102564	0.153846153846154	0.035294117647059	0.047058823529412	0.011764705882353	0.058823529411765	0.033519553072626	0.050279329608939	0.139664804469274	0.020648967551623	0.035398230088496	0.0	0.041297935103245	0.002949852507375	0.073746312684366
YDR392W	0.119047619047619	0.119047619047619	0.142857142857143	0.142857142857143	0.0	0.307692307692308	0.076923076923077	0.038461538461539	0.162679425837321	0.052631578947369	0.086124401913876	0.047619047619048	0.011904761904762	0.05952380952381	0.047619047619048	0.0	0.083333333333333
YDR393W	0.043164630599186	0.047294938917975	0.077428737638162	0.14217568353694	0.031569173630455	0.085391519653358	0.109532652429588	0.068678427731352	0.154068814076514	0.04274857053229	0.090316693045872	0.007765430445843	0.033330358072626	0.007765430445843	0.035874205977299	0.001443001443001	0.069204564049925
YDR395W	0.03688581589875	0.084917843873557	0.029156980787189	0.092000953686595	0.05751188522866	0.028776978417266	0.055134839496823	0.024759140056376	0.146660319507788	0.038185326801902	0.033780705660744	0.016988038770881	0.009499381315736	0.0	0.051750360899155	0.029722623221283	0.076781295112395
YDR399W	0.018867924528302	0.037735849056604	0.0	0.037735849056604	0.054545454545455	0.0	0.036363636363636	0.0	0.068493150684932	0.041095890410959	0.082191780821918	0.017045454545455	0.022727272727273	0.0	0.039772727272727	0.011363636363636	0.056818181818182
YDR400W	0.048076923076923	0.028846153846154	0.038461538461539	0.086538461538462	0.046728971962617	0.08411214953271	0.0	0.02803738317757	0.090909090909091	0.022727272727273	0.136363636363636	0.021276595744681	0.037234042553192	0.0	0.010638297872341	0.00531914893617	0.095744680851064
YDR401W	0.027397260273973	0.027397260273973	0.068493150684932	0.10958904109589	0.05	0.1	0.0125	0.0125	0.054263565891473	0.031007751937985	0.325581395348837	0.025925925925926	0.018518518518519	0.003703703703704	0.02962962962963	0.014814814814815	0.092592592592593
YDR402C	0.0	0.0625	0.0625	0.0	0.020408163265306	0.040816326530612	0.0	0.0	0.037037037037037	0.044444444444445	0.355555555555556	0.031347962382445	0.028213166144201	0.0	0.040752351097179	0.003134796238245	0.087774294670846
YDR403W	0.023779416930102	0.043835616438356	0.056691253951528	0.109764664559185	0.039895314694243	0.242435848333972	0.030384271671135	0.010723860589813	0.071968307888287	0.054059466136535	0.073888749493351	0.019020670366648	0.013029010931384	0.000728862973761	0.027244180021351	0.016150479769761	0.096264538241115
YDR405W									0.053169734151329	0.102249488752556	0.026584867075665	0.0	0.0	0.0	0.076923076923077	0.0	0.0
YDR406W	0.142857142857143	0.0	0.0	0.178571428571429	0.1	0.0	0.1	0.066666666666667				0.030042918454936	0.042918454935622	0.004291845493562	0.042918454935622	0.004291845493562	0.064377682403434
YDR408C					0.066666666666667	0.151515151515152	0.024242424242424	0.048484848484849	0.11260053619303	0.029490616621984	0.126005361930295	0.030888030888031	0.023166023166023	0.007722007722008	0.046332046332046	0.015444015444016	0.084942084942085
YDR409W	0.0625	0.0	0.046875	0.140625	0.038961038961039	0.051948051948052	0.025974025974026	0.025974025974026	0.096045197740113	0.062146892655367	0.033898305084746	0.012121212121212	0.024242424242424	0.0	0.051515151515152	0.015151515151515	0.06969696969697
YDR410C	0.0	0.181818181818182	0.090909090909091	0.0	0.076923076923077	0.230769230769231	0.0	0.076923076923077									
YDR411C	0.047169811320755	0.0	0.066037735849057	0.075471698113208	0.017241379310345	0.068965517241379	0.017241379310345	0.043103448275862	0.047619047619048	0.034013605442177	0.068027210884354	0.036253776435045	0.015105740181269	0.0	0.054380664652568	0.009063444108761	0.057401812688822
YDR414C	0.011111111111111	0.055921052631579	0.05921052631579	0.157163742690059	0.072505975363119	0.104430961573819	0.079007170435742	0.130994668137525	0.105673864482502	0.039061801935964	0.081757259865972	0.033884539788264	0.014971478550043	0.029495071820231	0.064600243165184	0.023022841188146	0.187294859411117
YDR415C	0.0	0.066666666666667	0.066666666666667	0.0	0.032258064516129	0.064516129032258	0.0	0.0	0.094117647058824	0.041176470588235	0.052941176470588	0.020689655172414	0.027586206896552	0.0	0.068965517241379	0.013793103448276	0.048275862068966
YDR418W	0.017045454545455	0.289952153110048	0.007017543859649	0.016041998936736	0.087425521075597	0.010011739428977	0.020665824971759	0.134626885507343	0.257448945430197	0.025889967637541	0.086932262024328	0.011017633598062	0.033759590792839	0.002321981424149	0.048351056669808	0.001547987616099	0.126793646520393
YDR419W	0.0	0.041666666666667	0.0	0.125	0.0	0.148148148148148	0.037037037037037	0.0	0.112903225806452	0.096774193548387	0.145161290322581	0.018633540372671	0.018633540372671	0.012422360248447	0.024844720496894	0.006211180124224	0.06832298136646
YDR420W	0.027397260273973	0.054794520547945	0.054794520547945	0.095890410958904	0.0	0.074626865671642	0.014925373134328	0.059701492537314	0.065292096219931	0.0446735395189	0.161512027491409	0.009708737864078	0.024271844660194	0.0	0.033980582524272	0.009708737864078	0.04368932038835
YDR421W	0.0	0.0	0.076923076923077	0.102564102564103	0.022222222222222	0.066666666666667	0.0	0.0	0.037313432835821	0.052238805970149	0.156716417910448	0.026845637583893	0.013422818791946	0.006711409395973	0.040268456375839	0.006711409395973	0.087248322147651
YDR422C	0.0	0.0	0.111111111111111	0.166666666666667	0.1	0.1	0.0	0.0	0.091603053435115	0.068702290076336	0.083969465648855	0.016746411483254	0.007177033492823	0.004784688995215	0.059808612440191	0.019138755980861	0.078947368421053
YDR423C	0.010416666666667	0.0	0.0	0.03125	0.01	0.03	0.01	0.01	0.035242290748899	0.030837004405286	0.096916299559471	0.007575757575758	0.015151515151515	0.007575757575758	0.045454545454546	0.0	0.053030303030303
YDR424C	0.018867924528302	0.0	0.075471698113208	0.075471698113208	0.0	0.05	0.033333333333333	0.016666666666667	0.115384615384615	0.076923076923077	0.061538461538462	0.0	0.011904761904762	0.011904761904762	0.047619047619048	0.0	0.011904761904762
YDR425W	0.033333333333333	0.016666666666667	0.033333333333333	0.15	0.0	0.076923076923077	0.015384615384615	0.015384615384615				0.016666666666667	0.016666666666667	0.0	0.016666666666667	0.0	0.066666666666667
YDR426C	0.019230769230769	0.038461538461539	0.019230769230769	0.096153846153846	0.008849557522124	0.017699115044248	0.0	0.017699115044248	0.048611111111111	0.038194444444445	0.083333333333333	0.025316455696203	0.025316455696203	0.012658227848101	0.107594936708861	0.006329113924051	0.082278481012658
YDR428C	0.0	0.0	0.061224489795918	0.081632653061225	0.0	0.043478260869565	0.021739130434783	0.021739130434783	0.014869888475837	0.20817843866171	0.055762081784387	0.019867549668874	0.006622516556291	0.0	0.019867549668874	0.006622516556291	0.019867549668874
YDR430C	0.035087719298246	0.035087719298246	0.017543859649123	0.140350877192982	0.049180327868853	0.049180327868853	0.032786885245902	0.0	0.034653465346535	0.054455445544555	0.04950495049505	0.021978021978022	0.010989010989011	0.0	0.043956043956044	0.010989010989011	0.032967032967033
YDR431W	0.0	0.047619047619048	0.031746031746032	0.126984126984127	0.016129032258065	0.064516129032258	0.080645161290323	0.0	0.05	0.021428571428572	0.042857142857143	0.024193548387097	0.018817204301075	0.010752688172043	0.048387096774194	0.008064516129032	0.045698924731183
YDR432W												0.029411764705882	0.029411764705882	0.0	0.029411764705882	0.029411764705882	0.235294117647059
YDR433W	0.037151702786378	0.223684210526315	0.047213622291022	0.115325077399381	0.115384615384615	0.032388663967612	0.191295546558704	0.106275303643724	0.431818181818182	0.015151515151515	0.092803030303031	0.0	0.009316770186336	0.015220189133233	0.097056684013206	0.007610094566617	0.132309327961502
